a2f0ca9750e0e9a7f603a08979245759f89a781326217b76d9ff57298094091f,e36c6aee83a1d4b8bcb30d527b37d91cba85c14124ea3f1f6ba1405c5bfa9db1,ee2274e63e7ad471bc882cc427475f621be31d40660743e324eec99a913e4092,19fddec3633bcbc8a422d0042764ffe111e8bb38596a47b1c43f7d6bf0527f12,d6a4916ba24fc8f16af7f9bce15baaa510f1359872a1e412adb5c685a34ecf2d,927cb11710a97f37c295f238f3d1ef3728ef4b7835e44b69bead1838a75bc251,771947bc16b2f8f8f33609d1a35d6afcb77c969b7ba8ed61d709a7d043fdbcc2,691bf6980a598b41e74d7b9efe96eeeebd8de193b822d5d52d66328dd2a1e236,3f8105aeaf36d1179a6c65de9f0591ea4328b7edc9eb12bb8c0fecc99eb12044,684f40a8468e0ad710b3ff7ee3da7b152c4b1cfee524d995c0455b9d5e124a88,c6c3df54ff157b7ef260fc8b15ff5c45f88b4130da5b266267d61b612336b235,13775719540dc10010aec86e7844096fcc214bf9e86632f1981d1b63b2b5609f,71086888e74f23eca6b9ca08fba31f430219166c29600f5b7a0eafdc335c8270,bc05c3aeee7b1819e45c8964811eed4a13a84499caa86303df7a277a9972ab22,b1466ea75f64c15a4fbf81f61f97791aba9130f0810e2efc8c3f08f554ba5b6a,88073180efef1698cec28fd634de27757843cf4eb94b50a7fc12673df358050a,6381d52d44e67b0a348b63653c6278790ab041fcd27f18128f18ca6b92d990d9,a6f59a62f4c82a4c2f2285d4eabbc8c7dcb615d351537359e594e980fa174572,0ba70e3ebe5f6e70874e7fd3e1c718e0640bfe6bed0637bfac2a00ece904c4b2,db2794e4fadc4aaa26d9158eb1226fce4394b1760638ae9d0f0332e8f0dd5d08,5644a447b6fc10ee03c58bf92d2b13fed139e075080b57ec7c7997916835b9f6,a224624670583cd49ef77528ea23a44d3373c0f618226d25189b7dc66b61efe5,3fe4aef7bee344cb3807885372000bb6193586789ae6cd96e8fefe1c986a081a,0d0094c5a53258b54ba9e545c6e99e64b84ac1e58efcd9f2332f7b55fa112de0,0dea04e4d8be96603e29d868c439915aaba627e7da2496a89cbe8f798914de08,09999f3016592d0da17e4c8596d6ef34ed8eb12f26fced3dc7e5db08af7270c1,93c090e11baeace07d77559d21b9605a8b68ea416714d80ae31fed78ae810455,dbbacf557c9996fd5c0d5549e84cd96a192ddabdca3b25346599e9e802bbc2f5
"100302","0","100601","1","1008006","128501","50","100601","100202","100801","90","127201","0","100601","100601","100304","100601","127201","0","6","100601","0","100003","2025/07/01 16:00:00","14","123701","1008","101401"
"100205","0","100702","1","1008007","101801","50","100701","100202","103601","90","106601","0","100701","100701","100101","100701","118501","0","7","100701","14","100003","2025/07/01 16:00:00","13","106001","1008","106601"
"100101","0","100802","1","1008008","104601","50","100801","100303","100801","90","104601","0","100801","100801","100102","100801","129001","0","8","100801","14","100003","2025/07/01 16:00:00","13","123501","1008","100501"
"100302","0","100902","1","1008009","103401","50","100901","100202","129001","90","126101","20","100902","100901","100303","100901","123001","0","9","100901","14","100003","2025/07/01 16:00:00","13","126101","1008","103301"
"100101","0","101002","2","1008010","111201","50","101005","100302","123001","90","127001","26","101006","101001","100102","101005","108801","0","10","101004","1","100003","2025/07/01 16:00:00","8","112101","1008","127001"
"100302","0","101105","2","1008011","108901","50","101102","100202","118601","90","105501","27","101106","101101","100303","101102","112201","0","11","101102","2","100003","2025/07/01 16:00:00","9","105501","1008","100701"
"100205","0","101205","2","1008012","110301","50","101202","100202","129001","90","180601","28","101206","101201","100101","101202","180601","0","12","101204","3","100003","2025/07/01 16:00:00","10","101301","1008","100501"
"100101","0","101306","2","1008013","117301","50","101305","100302","129001","90","110301","0","101306","101301","100102","101304","123001","0","13","101305","29","100003","2025/07/02 16:00:00","11","110301","1008","120001"
"100307","0","101404","2","1008014","120001","50","101402","100203","123001","90","123001","0","101406","101401","100303","101405","110301","0","14","101405","30","100003","2025/07/02 16:00:00","12","126101","1008","108901"
"100205","0","101501","2","1008015","108901","50","101502","100202","101101","90","100501","0","101501","101501","100101","101502","104901","0","15","101502","22","100003","2025/07/02 16:00:00","4","100501","1008","100701"
"100305","0","111606","3","1008016","105401","50","111602","100302","100801","90","100701","0","111602","121601","100101","111606","129001","0","16","111602","24","100003","2025/07/03 16:00:00","6","123001","1008","100701"
"100303","0","111702","3","1008017","100501","50","111702","100203","129001","90","129001","0","111706","121701","100101","111705","101801","0","17","111702","25","100003","2025/07/03 16:00:00","7","123301","1008","108901"
"100302","0","111802","3","1008018","120001","50","111802","100203","118601","90","118601","0","111806","121801","100101","111801","100801","0","18","111805","0","100003","2025/07/03 16:00:00","19","101101","1008","100701"
"100303","0","100101","1","1009001","115701","50","100101","100203","117601","90","113901","0","100101","100101","100305","100101","121401","0","1","100101","0","100003","2025/08/01 16:00:00","13","123701","1009","113901"
"100205","0","100201","1","1009002","127901","50","100201","100203","117901","90","116301","0","100201","100201","100101","100201","123501","0","2","100201","0","100003","2025/08/01 16:00:00","14","124801","1009","116301"
"100101","0","100301","1","1009003","111301","50","100301","100304","108301","90","119901","0","100301","100301","100102","100301","124501","0","3","100301","0","100003","2025/08/01 16:00:00","13","117201","1009","119901"
"100302","0","100401","1","1009004","103401","50","100401","100202","100801","90","103401","0","100401","100401","100304","100401","180501","0","4","100401","0","100003","2025/08/01 16:00:00","14","126101","1009","127001"
"100101","0","100502","1","1009005","103401","50","100501","100303","118501","90","112201","0","100502","100501","100102","100501","123001","0","5","100501","0","100003","2025/08/01 16:00:00","13","112201","1009","100701"
"100302","0","100601","1","1009006","106601","50","100601","100202","123001","90","105501","0","100602","100601","100304","100601","105501","0","6","100601","0","100003","2025/08/01 16:00:00","14","103401","1009","105201"
"100205","0","100702","1","1009007","105301","50","100701","100202","110301","90","105301","0","100701","100701","100101","100701","129701","0","7","100701","14","100003","2025/08/01 16:00:00","13","126101","1009","120001"
"100101","0","100802","1","1009008","100501","50","100801","100303","100201","90","100501","0","100801","100801","100102","100801","123001","0","8","100801","14","100003","2025/08/01 16:00:00","13","105501","1009","108901"
"100302","0","100901","1","1009009","106601","50","100901","100202","129001","90","130201","20","100902","100901","100303","100902","110301","0","9","100901","14","100003","2025/08/01 16:00:00","13","130201","1009","106501"
"100101","0","101002","2","1009010","103401","50","101005","100302","111401","90","123301","26","101005","101001","100102","101005","100901","0","10","101002","1","100003","2025/08/01 16:00:00","8","124101","1009","123301"
"100302","0","101101","2","1009011","110301","50","101101","100202","101201","90","103301","27","101102","101101","100303","101105","106001","0","11","101104","2","100003","2025/08/01 16:00:00","9","180601","1009","103301"
"100205","0","101201","2","1009012","180401","50","101202","100202","126101","90","108901","28","101205","101201","100101","101205","104901","0","12","101205","3","100003","2025/08/01 16:00:00","10","120001","1009","108901"
"100101","0","101305","2","1009013","126701","50","101302","100302","108301","90","113401","0","101304","101301","100102","101305","123501","0","13","101305","29","100003","2025/08/02 16:00:00","11","113401","1009","104601"
"100307","0","101406","2","1009014","103401","50","101405","100203","100801","90","129001","0","101402","101401","100303","101406","129001","0","14","101402","30","100003","2025/08/02 16:00:00","12","133601","1009","120001"
"100205","0","101502","2","1009015","106601","50","101502","100202","101001","90","124501","0","101502","101501","100101","101505","101201","0","15","101502","22","100003","2025/08/02 16:00:00","4","124501","1009","100701"
"100305","0","111602","3","1009016","109001","50","111605","100302","110301","90","114701","0","111604","121601","100101","111602","100901","0","16","111604","24","100003","2025/08/03 16:00:00","6","103401","1009","114701"
"100303","0","111701","3","1009017","100501","50","111702","100203","101101","90","120001","0","111701","121701","100101","111705","104901","0","17","111702","25","100003","2025/08/03 16:00:00","7","120001","1009","108901"
"100302","0","111806","3","1009018","103401","50","111802","100203","118601","90","118601","0","111806","121801","100101","111801","123001","0","18","111802","0","100003","2025/08/03 16:00:00","19","101101","1009","100701"
"100303","0","100101","1","1010001","108501","50","100101","100203","107701","90","121901","0","100101","100101","100305","100101","126601","0","1","100101","0","100003","2025/09/01 16:00:00","13","122901","1010","121901"
"100205","0","100201","1","1010002","122601","50","100201","100203","127201","90","103301","0","100201","100201","100101","100201","104001","0","2","100201","0","100003","2025/09/01 16:00:00","14","101501","1010","103301"
"100101","0","100301","1","1010003","109101","50","100301","100304","108301","90","111301","0","100301","100301","100102","100301","100201","0","3","100301","0","100003","2025/09/01 16:00:00","13","123501","1010","111301"
"100302","0","100402","1","1010004","105901","50","100401","100202","118501","90","105901","0","100402","100401","100304","100401","134001","0","4","100401","0","100003","2025/09/01 16:00:00","14","106301","1010","105201"
"100101","0","100501","1","1010005","102801","50","100501","100303","111001","90","103001","0","100501","100501","100102","100501","100801","0","5","100501","0","100003","2025/09/01 16:00:00","13","112201","1010","103001"
"100302","0","100601","1","1010006","124801","50","100601","100202","111001","90","118001","0","100601","100601","100304","100601","118001","0","6","100601","0","100003","2025/09/01 16:00:00","14","121301","1010","104901"
"100205","0","100701","1","1010007","109501","50","100701","100202","108501","90","105801","0","100701","100701","100101","100701","105801","0","7","100701","14","100003","2025/09/01 16:00:00","13","108901","1010","104501"
"100101","0","100801","1","1010008","100501","50","100801","100303","129701","90","100501","0","100802","100801","100102","100801","105501","0","8","100801","14","100003","2025/09/01 16:00:00","13","103401","1010","102901"
"100302","0","100902","1","1010009","112201","50","100901","100202","100801","90","123001","20","100901","100901","100303","100902","129001","0","9","100901","14","100003","2025/09/01 16:00:00","13","123001","1010","101401"
"100101","0","101005","2","1010010","106601","50","101005","100302","112201","90","106601","26","101004","101001","100102","101002","117301","0","10","101002","1","100003","2025/09/01 16:00:00","8","103401","1010","120001"
"100302","0","101104","2","1010011","105501","50","101105","100202","106001","90","130101","27","101101","101101","100303","101106","110301","0","11","101102","2","100003","2025/09/01 16:00:00","9","130101","1010","122801"
"100205","0","101201","2","1010012","108901","50","101205","100202","123001","90","127001","28","101206","101201","100101","101202","101101","0","12","101202","3","100003","2025/09/01 16:00:00","10","103401","1010","127001"
"100101","0","101305","2","1010013","128801","50","101305","100302","124501","90","112701","0","101305","101301","100102","101305","113401","0","13","101305","29","100003","2025/09/02 16:00:00","11","112701","1010","124901"
"100307","0","101402","2","1010014","103401","50","101402","100203","111401","90","100901","0","101405","101401","100303","101405","100901","0","14","101402","30","100003","2025/09/02 16:00:00","12","124101","1010","106601"
"100205","0","101501","2","1010015","100501","50","101502","100202","100801","90","126101","0","101502","101501","100101","101505","101101","0","15","101502","22","100003","2025/09/02 16:00:00","4","126101","1010","100701"
"100305","0","111605","3","1010016","126101","50","111602","100302","129001","90","104501","0","111606","121601","100101","111605","123501","0","16","111605","24","100003","2025/09/03 16:00:00","6","117501","1010","104501"
"100303","0","111705","3","1010017","117301","50","111702","100203","125401","90","125401","0","111705","121701","100101","111705","124501","0","17","111705","25","100003","2025/09/03 16:00:00","7","126601","1010","108901"
"100302","0","111804","3","1010018","101801","50","111802","100203","118601","90","118601","0","111806","121801","100101","111804","108301","0","18","111802","0","100003","2025/09/03 16:00:00","19","112201","1010","100701"
"100303","0","100101","1","1011001","110801","50","100101","100203","106001","90","100501","0","100101","100101","100305","100101","102601","0","1","100101","0","100003","2025/10/01 16:00:00","13","102801","1011","100501"
"100205","0","100201","1","1011002","105101","50","100201","100203","101301","90","104701","0","100201","100201","100101","100201","101801","0","2","100201","0","100003","2025/10/01 16:00:00","14","131801","1011","104701"
"100101","0","100301","1","1011003","130101","50","100301","100304","118201","90","105401","0","100301","100301","100102","100301","127801","0","3","100301","0","100003","2025/10/01 16:00:00","13","127701","1011","105401"
"100302","0","100401","1","1011004","114501","50","100401","100202","109301","90","123301","0","100401","100401","100304","100401","123301","0","4","100401","0","100003","2025/10/01 16:00:00","14","123801","1011","100701"
"100101","0","100501","1","1011005","130201","50","100501","100303","105001","90","130201","0","100501","100501","100102","100501","101801","0","5","100502","0","100003","2025/10/01 16:00:00","13","103401","1011","122801"
"100302","0","100601","1","1011006","103401","50","100601","100202","100201","90","101101","0","100601","100601","100304","100601","101201","0","6","100601","0","100003","2025/10/01 16:00:00","14","101101","1011","108901"
"100205","0","100702","1","1011007","112201","50","100701","100202","111001","90","118501","0","100701","100701","100101","100701","118501","0","7","100701","14","100003","2025/10/01 16:00:00","13","118001","1011","101401"
"100101","0","100802","1","1011008","103101","50","100802","100303","118501","90","130001","0","100802","100801","100102","100801","106901","0","8","100801","14","100003","2025/10/01 16:00:00","13","105101","1011","130001"
"100302","0","100901","1","1011009","105401","50","100901","100202","106001","90","180301","20","100901","100901","100303","100901","110301","0","9","100901","14","100003","2025/10/01 16:00:00","13","180301","1011","128801"
"100101","0","101004","2","1011010","129701","50","101002","100302","121501","90","121501","26","101005","101001","100102","101005","108201","0","10","101006","1","100003","2025/10/01 16:00:00","8","123501","1011","106601"
"100302","0","101106","2","1011011","105301","50","101105","100202","126101","90","133601","27","101105","101101","100303","101105","133601","0","11","101102","2","100003","2025/10/01 16:00:00","9","124801","1011","120001"
"100205","0","101205","2","1011012","112301","50","101201","100202","111001","90","112301","28","101205","101201","100101","101205","118001","0","12","101204","3","100003","2025/10/01 16:00:00","10","121301","1011","104901"
"100101","0","101306","2","1011013","106601","50","101302","100302","101101","90","134701","0","101301","101301","100102","101302","134701","0","13","101302","29","100003","2025/10/02 16:00:00","11","102801","1011","100501"
"100307","0","101404","2","1011014","117301","50","101405","100203","101301","90","130701","0","101401","101401","100303","101406","110301","0","14","101405","30","100003","2025/10/02 16:00:00","12","130701","1011","127001"
"100205","0","101502","2","1011015","106601","50","101502","100202","123001","90","105501","0","101506","101501","100101","101502","105501","0","15","101502","22","100003","2025/10/02 16:00:00","4","103401","1011","105201"
"100305","0","111604","3","1011016","106601","50","111602","100302","129001","90","106501","0","111606","121601","100101","111605","110301","0","16","111602","24","100003","2025/10/03 16:00:00","6","126001","1011","106501"
"100303","0","111706","3","1011017","129601","50","111702","100203","129001","90","129601","0","111706","121701","100101","111704","123001","0","17","111706","25","100003","2025/10/03 16:00:00","7","112201","1011","108901"
"100302","0","111802","3","1011018","180401","50","111806","100203","118601","90","118601","0","111806","121801","100101","111805","101801","0","18","111805","0","100003","2025/10/03 16:00:00","19","123301","1011","133101"
"100303","0","100101","1","1012001","100401","50","100101","100203","101101","90","100101","0","100101","100101","100305","100101","105301","0","1","100101","0","100003","2025/11/01 16:00:00","13","104601","1012","100101"
"100205","0","100201","1","1012002","101701","50","100201","100203","101601","90","100701","0","100201","100201","100101","100201","105401","0","2","100201","0","100003","2025/11/01 16:00:00","14","115901","1012","100701"
"100101","0","100301","1","1012003","104301","50","100301","100304","102501","90","114501","0","100301","100301","100102","100301","101801","0","3","100301","0","100003","2025/11/01 16:00:00","13","102201","1012","114501"
"100302","0","100401","1","1012004","108901","50","100401","100202","101101","90","104901","0","100401","100401","100304","100401","104901","0","4","100401","0","100003","2025/11/01 16:00:00","14","100501","1012","100701"
"100101","0","100501","1","1012005","105401","50","100501","100303","106001","90","105401","0","100501","100501","100102","100501","108201","0","5","100501","0","100003","2025/11/01 16:00:00","13","110301","1012","105801"
"100302","0","100602","1","1012006","133101","50","100601","100202","100201","90","100201","0","100601","100601","100304","100601","123001","0","6","100602","0","100003","2025/11/01 16:00:00","14","103401","1012","105201"
"100205","0","100701","1","1012007","100501","50","100701","100202","101201","90","101201","0","100701","100701","100101","100701","112201","0","7","100701","14","100003","2025/11/01 16:00:00","13","126101","1012","108901"
"100101","0","100801","1","1012008","105501","50","100801","100303","111001","90","117501","0","100801","100801","100102","100801","100801","0","8","100801","14","100003","2025/11/01 16:00:00","13","117501","1012","105301"
"100302","0","100901","1","1012009","101101","50","100901","100202","108301","90","108301","20","100901","100901","100303","100901","100801","0","9","100901","14","100003","2025/11/01 16:00:00","13","180601","1012","103401"
"100101","0","101004","2","1012010","105501","50","101002","100302","123001","90","121101","26","101006","101001","100102","101005","112201","0","10","101002","1","100003","2025/11/01 16:00:00","8","121101","1012","100701"
"100302","0","101101","2","1012011","130201","50","101102","100202","129001","90","130201","27","101106","101101","100303","101106","106001","0","11","101106","2","100003","2025/11/01 16:00:00","9","129701","1012","104501"
"100205","0","101205","2","1012012","119201","50","101205","100202","124501","90","112701","28","101205","101201","100101","101205","113401","0","12","101205","3","100003","2025/11/01 16:00:00","10","112701","1012","128801"
"100101","0","101304","2","1012013","120001","50","101302","100302","129001","90","100501","0","101306","101301","100102","101302","112201","0","13","101305","29","100003","2025/11/02 16:00:00","11","101801","1012","100501"
"100307","0","101405","2","1012014","105401","50","101405","100203","124801","90","180301","0","101405","101401","100303","101402","180301","0","14","101402","30","100003","2025/11/02 16:00:00","12","106601","1012","120001"
"100205","0","101502","2","1012015","103401","50","101501","100202","123501","90","103301","0","101505","101501","100101","101505","100901","0","15","101502","22","100003","2025/11/02 16:00:00","4","124101","1012","103301"
"100305","0","111602","3","1012016","129601","50","111602","100302","129001","90","129601","0","111606","121601","100101","111604","101801","0","16","111606","24","100003","2025/11/03 16:00:00","6","110301","1012","106601"
"100303","0","111704","3","1012017","106501","50","111705","100203","110301","90","111701","0","111704","121701","100101","111704","111701","0","17","111702","25","100003","2025/11/03 16:00:00","7","109001","1012","114701"
"100302","0","111802","3","1012018","108901","50","111802","100203","118601","90","118601","0","111806","121801","100101","111802","105501","0","18","111802","0","100003","2025/11/03 16:00:00","19","103401","1012","100701"
"100303","0","100101","1","1013001","102001","50","100101","100203","100201","90","102901","0","100101","100101","100305","100101","105901","0","1","100101","0","100003","2025/12/01 16:00:00","13","126001","1013","102901"
"100205","0","100201","1","1013002","129701","50","100201","100203","106701","90","104501","0","100201","100201","100101","100201","106901","0","2","100201","0","100003","2025/12/01 16:00:00","14","106801","1013","104501"
"100101","0","100301","1","1013003","106301","50","100301","100304","118501","90","134701","0","100301","100301","100102","100301","134001","0","3","100301","0","100003","2025/12/01 16:00:00","13","123001","1013","134701"
"100302","0","100401","1","1013004","104401","50","100401","100202","101001","90","104401","0","100401","100401","100304","100401","100601","0","4","100401","0","100003","2025/12/01 16:00:00","14","102801","1013","100701"
"100101","0","100501","1","1013005","103401","50","100501","100303","129001","90","101201","0","100502","100501","100102","100501","101201","0","5","100501","0","100003","2025/12/01 16:00:00","13","117501","1013","127001"
"100302","0","100601","1","1013006","123701","50","100601","100202","100801","90","100801","0","100601","100601","100304","100602","118001","0","6","100601","0","100003","2025/12/01 16:00:00","14","123001","1013","101401"
"100205","0","100701","1","1013007","102201","50","100701","100202","101001","90","102201","0","100701","100701","100101","100701","112201","0","7","100701","14","100003","2025/12/01 16:00:00","13","112101","1013","105201"
"100101","0","100801","1","1013008","106601","50","100801","100303","111001","90","112701","0","100801","100801","100102","100801","101101","0","8","100801","14","100003","2025/12/01 16:00:00","13","112701","1013","124901"
"100302","0","100901","1","1013009","103401","50","100901","100202","105001","90","101801","20","100901","100901","100303","100901","101801","0","9","100901","14","100003","2025/12/01 16:00:00","13","104801","1013","100701"
"100101","0","101004","2","1013010","106601","50","101002","100302","106001","90","180301","26","101001","101001","100102","101005","110301","0","10","101002","1","100003","2025/12/01 16:00:00","8","180301","1013","105401"
"100302","0","101106","2","1013011","103401","50","101102","100202","129001","90","118501","27","101106","101101","100303","101102","118501","0","11","101102","2","100003","2025/12/01 16:00:00","9","105501","1013","100501"
"100205","0","101206","2","1013012","104501","50","101202","100202","132301","90","132301","28","101206","101201","100101","101205","123001","0","12","101202","3","100003","2025/12/01 16:00:00","10","130901","1013","100701"
"100101","0","101305","2","1013013","134901","50","101302","100302","180601","90","134901","0","101305","101301","100102","101305","124501","0","13","101306","29","100003","2025/12/02 16:00:00","11","124801","1013","106501"
"100307","0","101402","2","1013014","129601","50","101405","100203","104001","90","105001","0","101402","101401","100303","101404","105001","0","14","101406","30","100003","2025/12/02 16:00:00","12","110301","1013","124201"
"100205","0","101506","2","1013015","128801","50","101506","100202","100201","90","133101","0","101502","101501","100101","101502","123001","0","15","101505","22","100003","2025/12/02 16:00:00","4","103401","1013","133101"
"100305","0","111604","3","1013016","120001","50","111604","100302","110301","90","107501","0","111604","121601","100101","111601","111701","0","16","111605","24","100003","2025/12/03 16:00:00","6","107501","1013","109001"
"100303","0","111704","3","1013017","117301","50","111705","100203","121301","90","112301","0","111705","121701","100101","111705","112301","0","17","111705","25","100003","2025/12/03 16:00:00","7","126601","1013","114701"
"100302","0","111802","3","1013018","101801","50","111802","100203","118601","90","118601","0","111806","121801","100101","111806","100801","0","18","111802","0","100003","2025/12/03 16:00:00","19","135001","1013","108901"
"100303","0","100101","1","1014001","126001","50","100101","100203","102201","90","104701","0","100101","100101","100305","100101","100601","0","1","100101","0","100003","2026/01/01 16:00:00","13","126101","1014","104701"
"100205","0","100201","1","1014002","100301","50","100201","100203","118101","90","105401","0","100201","100201","100101","100201","133601","0","2","100201","0","100003","2026/01/01 16:00:00","14","103001","1014","105401"
"100101","0","100301","1","1014003","103701","50","100301","100304","103801","90","106101","0","100301","100301","100102","100301","102601","0","3","100301","0","100003","2026/01/01 16:00:00","13","125801","1014","106101"
"100302","0","100402","1","1014004","109101","50","100402","100202","107701","90","109101","0","100401","100401","100304","100401","134701","0","4","100401","0","100003","2026/01/01 16:00:00","14","180901","1014","135101"
"100101","0","100501","1","1014005","103401","50","100501","100303","111001","90","110301","0","100501","100501","100102","100501","110301","0","5","100501","0","100003","2026/01/01 16:00:00","13","126001","1014","127001"
"100302","0","100601","1","1014006","102801","50","100601","100202","100801","90","123701","0","100601","100601","100304","100601","105001","0","6","100601","0","100003","2026/01/01 16:00:00","14","123701","1014","100701"
"100205","0","100701","1","1014007","105601","50","100701","100202","180601","90","126101","0","100701","100701","100101","100701","118201","0","7","100701","14","100003","2026/01/01 16:00:00","13","126101","1014","114701"
"100101","0","100801","1","1014008","130901","50","100802","100303","111401","90","111401","0","100801","100801","100102","100801","101101","0","8","100801","14","100003","2026/01/01 16:00:00","13","117501","1014","134901"
"100302","0","100902","1","1014009","117301","50","100901","100202","104001","90","117301","20","100901","100901","100303","100901","106901","0","9","100901","14","100003","2026/01/01 16:00:00","13","110301","1014","105401"
"100101","0","101006","2","1014010","103401","50","101005","100302","101201","90","103401","26","101002","101001","100102","101002","123001","0","10","101002","1","100003","2026/01/01 16:00:00","8","105501","1014","128301"
"100302","0","101106","2","1014011","106601","50","101105","100202","110301","90","133601","27","101104","101101","100303","101101","133601","0","11","101102","2","100003","2026/01/01 16:00:00","9","103301","1014","128801"
"100205","0","101205","2","1014012","124801","50","101202","100202","111001","90","181101","28","101205","101201","100101","101206","118001","0","12","101205","3","100003","2026/01/01 16:00:00","10","181101","1014","102101"
"100101","0","101304","2","1014013","105401","50","101305","100302","129001","90","129601","0","101306","101301","100102","101306","112201","0","13","101302","29","100003","2026/01/02 16:00:00","11","129601","1014","120001"
"100307","0","101405","2","1014014","112701","50","101405","100203","124501","90","112701","0","101405","101401","100303","101405","123501","0","14","101405","30","100003","2026/01/02 16:00:00","12","113401","1014","128801"
"100205","0","101506","2","1014015","112201","50","101502","100202","100801","90","118001","0","101502","101501","100101","101505","118501","0","15","101504","22","100003","2026/01/02 16:00:00","4","118001","1014","101401"
"100305","0","111604","3","1014016","100501","50","111602","100302","135001","90","105501","0","111606","121601","100101","111602","110301","0","16","111602","24","100003","2026/01/03 16:00:00","6","105501","1014","108901"
"100303","0","111706","3","1014017","106601","50","111702","100203","129001","90","100701","0","111706","121701","100101","111705","123001","0","17","111702","25","100003","2026/01/03 16:00:00","7","123501","1014","100701"
"100302","0","111802","3","1014018","103401","50","111805","100203","118601","90","118601","0","111806","121801","100101","111806","101801","0","18","111802","0","100003","2026/01/03 16:00:00","19","129601","1014","120001"
"100303","0","100101","1","1015001","107501","50","100101","100203","112001","90","111901","0","100101","100101","100305","100101","107601","0","1","100101","0","100003","2026/02/01 16:00:00","13","106401","1015","111901"
"100205","0","100201","1","1015002","100301","50","100201","100203","128901","90","108901","0","100201","100201","100101","100201","125301","0","2","100201","0","100003","2026/02/01 16:00:00","14","105901","1015","108901"
"100101","0","100301","1","1015003","108701","50","100301","100304","108801","90","105801","0","100301","100301","100102","100301","181201","0","3","100301","0","100003","2026/02/01 16:00:00","13","100101","1015","105801"
"100302","0","100401","1","1015004","100301","50","100401","100202","101201","90","101601","0","100401","100401","100304","100401","101601","0","4","100401","0","100003","2026/02/01 16:00:00","14","100901","1015","114701"
"100101","0","100501","1","1015005","101101","50","100501","100303","108301","90","108301","0","100501","100501","100102","100501","100801","0","5","100501","0","100003","2026/02/01 16:00:00","13","180601","1015","103401"
"100302","0","100602","1","1015006","103401","50","100601","100202","129001","90","103301","0","100602","100601","100304","100601","123001","0","6","100601","0","100003","2026/02/01 16:00:00","14","126101","1015","103301"
"100205","0","100701","1","1015007","100701","50","100701","100202","130001","90","105201","0","100702","100701","100101","100701","104701","0","7","100701","14","100003","2026/02/01 16:00:00","13","104501","1015","105201"
"100101","0","100801","1","1015008","123301","50","100801","100303","111401","90","110301","0","100801","100801","100102","100801","101101","0","8","100801","14","100003","2026/02/01 16:00:00","13","110301","1015","102901"
"100302","0","100901","1","1015009","180301","50","100901","100202","103601","90","180301","20","100901","100901","100303","100901","110301","0","9","100901","14","100003","2026/02/01 16:00:00","13","100901","1015","105401"
"100101","0","101005","2","1015010","112701","50","101005","100302","135001","90","124501","26","101006","101001","100102","101005","124501","0","10","101005","1","100003","2026/02/01 16:00:00","8","113401","1015","119201"
"100302","0","101104","2","1015011","106601","50","101102","100202","101801","90","137101","27","101102","101101","100303","101106","108201","0","11","101102","2","100003","2026/02/01 16:00:00","9","137101","1015","104501"
"100205","0","101206","2","1015012","103401","50","101205","100202","106001","90","106001","28","101201","101201","100101","101205","123001","0","12","101202","3","100003","2026/02/01 16:00:00","10","123501","1015","114701"
"100101","0","101301","2","1015013","100501","50","101302","100302","129001","90","126101","0","101306","101301","100102","101305","101101","0","13","101302","29","100003","2026/02/02 16:00:00","11","126101","1015","100701"
"100307","0","101404","2","1015014","117101","50","101402","100203","100801","90","117101","0","101402","101401","100303","101401","112201","0","14","101404","30","100003","2026/02/02 16:00:00","12","107501","1015","100701"
"100205","0","101505","2","1015015","128801","50","101504","100202","112201","90","111701","0","101504","101501","100101","101504","123501","0","15","101505","22","100003","2026/02/02 16:00:00","4","111701","1015","109001"
"100305","0","111606","3","1015016","130901","50","111605","100302","100801","90","130901","0","111602","121601","100101","111602","135001","0","16","111605","24","100003","2026/02/03 16:00:00","6","105501","1015","127001"
"100303","0","111704","3","1015017","103401","50","111702","100203","129001","90","111601","0","111706","121701","100101","111704","112201","0","17","111702","25","100003","2026/02/03 16:00:00","7","111601","1015","108901"
"100302","0","111806","3","1015018","135401","50","111806","100203","118601","90","118601","0","111806","121801","100101","111804","123001","0","18","111806","0","100003","2026/02/03 16:00:00","19","112201","1015","135101"
"100303","0","100101","1","1016001","100901","50","100101","100203","101201","90","100701","0","100101","100101","100305","100101","101301","0","1","100101","0","100003","2026/03/01 16:00:00","13","101401","1016","100701"
"100205","0","100201","1","1016002","101801","50","100201","100203","100801","90","101601","0","100201","100201","100101","100201","101001","0","2","100201","0","100003","2026/03/01 16:00:00","14","102501","1016","101601"
"100101","0","100301","1","1016003","102101","50","100301","100304","102201","90","102301","0","100301","100301","100102","100301","100601","0","3","100301","0","100003","2026/03/01 16:00:00","13","102001","1016","102301"
"100302","0","100401","1","1016004","100301","50","100401","100202","101201","90","108201","0","100401","100401","100304","100401","108201","0","4","100401","0","100003","2026/03/01 16:00:00","14","110301","1016","105801"
"100101","0","100501","1","1016005","122101","50","100501","100303","100801","90","100801","0","100501","100501","100102","100501","127201","0","5","100501","0","100003","2026/03/01 16:00:00","13","123701","1016","101401"
"100302","0","100601","1","1016006","103401","50","100601","100202","100801","90","127001","0","100601","100601","100304","100601","105901","0","6","100601","0","100003","2026/03/01 16:00:00","14","126101","1016","127001"
