b25962a7f1abb9bd7592a10fd252763bad6855a84025a8d787fd65b5cec3355d,b9133d0d33d60bfe094541d96fc1f3eba7da1829a54d0cf99e2a9a57d6cb9b98,6b1441476655e913ce1002d44ea81b2e71ca43d88583cb2290201c6e6acd70d1,f8975062a513ef55f7df7cbc112bbba25594ec159cb4194dcade6a101627f2a4,07411341852348ad509e3e8c9f9f3888b54179fbfff8845d44c4c801d94093f0,733d9886b057e96f335c7630c84ce2c398c39f8b5d87db80e57a5c07cef6af09,5d62289ae5ef0e79bdc90304890960d61e9a94523f1d353b98d10857f9391fa1,9ef5c8e3f04a6437d822ccfe565be238593d78eeafd28c9b6b0f5291fa8f75de,f45483965785f4b489b878eadae1a41a84e39ff871fba4a4f71a519db7d97a60,0eaa19779b420ea3162f4276e82eb77d4ec8bb0f59c80b8a2eed0516789ce998,a6db5462e333ad17a55332e606c77be97b8d7c0190959d721df16ec3458a01f8,0850144aed48d9a15bc8a1e03a442ee474c5e379d987c5d09ff5c60225e3ab1d,b09e1fc7d2664ac9fde5f721c2a32a7cfc195c80a3cb4c84543b51ca61420918,4073a6a2529f3f97a29bf13e407e42fd3b78ac0ce11aefbb3073bc7d41528bd9,8dc2465bb52b65835b4a77a5b27f45b54e50dbf739d772fe95ba8f8bb52bd86c,2cbff071763821f84d852ca7ba20908c799958110eedff3da2166fa3d66ab5d1,242f6ca249e020117b2d45b1e2ba4d45cf19103085c60013750ec25fff8bd2b4,4cd87ba927d96dbf4e15eb732afdd9c5b4a1d494f1edc525d8da7f04558385f8,3c0a5921fd45dc6f31dd4b58215bc2cd8f8f9328191d700b16c2ed162fb42ef1,25bf0b9e919b006862697151595047b741a4b53e43991897f80bb8b69c9112cf,25ff846a86126449f76d03c095f4d4779043327d2d31192ebd8bc6ee55b32ed4
"0","31022","700","0","90006","0","3500","1","0","0","91002","1018","301","3500","0","0","241","2","8","18","2"
"0","31022","1300","0","90006","0","3000","1","0","0","91002","1018","701","3000","0","0","242","2","8","16","2"
"0","31022","2500","0","90006","0","2500","1","0","0","91002","1018","1301","2500","0","0","243","2","8","14","2"
"0","31022","4000","0","90006","0","2000","1","0","0","91002","1018","2501","2000","0","0","244","2","8","12","2"
"0","31022","6000","0","90006","0","1500","1","0","0","91002","1018","4001","1500","0","0","245","2","8","10","2"
"0","31022","10000","0","90006","0","1000","1","0","0","91002","1018","6001","1000","0","0","246","2","8","8","2"
"0","31022","-1","0","90006","0","750","1","0","0","91002","1018","10001","750","0","0","247","2","8","7","2"
"0","31018","1","0","90006","0","5000","1","0","0","91002","1019","1","20000","0","0","248","2","8","30","2"
"0","31018","2","0","90006","0","5000","1","0","0","91002","1019","2","15000","0","0","249","2","8","30","2"
"0","31018","3","0","90006","0","5000","1","0","0","91002","1019","3","12000","0","0","250","2","8","30","2"
"0","31018","20","0","90006","0","5000","1","0","0","91002","1019","4","10000","0","0","251","2","8","30","2"
"0","31018","50","0","90006","0","5000","1","0","0","91002","1019","21","8000","0","0","252","2","8","30","2"
"0","31018","150","0","90006","0","4500","1","0","0","91002","1019","51","6000","0","0","253","2","8","25","2"
"0","31018","300","0","90006","0","4000","1","0","0","91002","1019","151","4000","0","0","254","2","8","20","2"
"0","31018","700","0","90006","0","3500","1","0","0","91002","1019","301","3500","0","0","255","2","8","18","2"
"0","31018","1300","0","90006","0","3000","1","0","0","91002","1019","701","3000","0","0","256","2","8","16","2"
"0","31018","2500","0","90006","0","2500","1","0","0","91002","1019","1301","2500","0","0","257","2","8","14","2"
"0","31018","4000","0","90006","0","2000","1","0","0","91002","1019","2501","2000","0","0","258","2","8","12","2"
"0","31018","6000","0","90006","0","1500","1","0","0","91002","1019","4001","1500","0","0","259","2","8","10","2"
"0","31018","10000","0","90006","0","1000","1","0","0","91002","1019","6001","1000","0","0","260","2","8","8","2"
"0","31018","-1","0","90006","0","750","1","0","0","91002","1019","10001","750","0","0","261","2","8","7","2"
"0","31042","1","0","90006","0","5000","1","0","0","91002","1020","1","20000","0","0","262","2","8","30","2"
"0","31042","2","0","90006","0","5000","1","0","0","91002","1020","2","15000","0","0","263","2","8","30","2"
"0","31042","3","0","90006","0","5000","1","0","0","91002","1020","3","12000","0","0","264","2","8","30","2"
"0","31042","20","0","90006","0","5000","1","0","0","91002","1020","4","10000","0","0","265","2","8","30","2"
"0","31042","50","0","90006","0","5000","1","0","0","91002","1020","21","8000","0","0","266","2","8","30","2"
"0","31042","150","0","90006","0","4500","1","0","0","91002","1020","51","6000","0","0","267","2","8","25","2"
"0","31042","300","0","90006","0","4000","1","0","0","91002","1020","151","4000","0","0","268","2","8","20","2"
"0","31042","700","0","90006","0","3500","1","0","0","91002","1020","301","3500","0","0","269","2","8","18","2"
"0","31042","1300","0","90006","0","3000","1","0","0","91002","1020","701","3000","0","0","270","2","8","16","2"
"0","31042","2500","0","90006","0","2500","1","0","0","91002","1020","1301","2500","0","0","271","2","8","14","2"
"0","31042","4000","0","90006","0","2000","1","0","0","91002","1020","2501","2000","0","0","272","2","8","12","2"
"0","31042","6000","0","90006","0","1500","1","0","0","91002","1020","4001","1500","0","0","273","2","8","10","2"
"0","31042","10000","0","90006","0","1000","1","0","0","91002","1020","6001","1000","0","0","274","2","8","8","2"
"0","31042","-1","0","90006","0","750","1","0","0","91002","1020","10001","750","0","0","275","2","8","7","2"
"0","31025","1","0","90006","0","5000","1","0","0","91002","1021","1","20000","0","0","276","2","8","30","2"
"0","31025","2","0","90006","0","5000","1","0","0","91002","1021","2","15000","0","0","277","2","8","30","2"
"0","31025","3","0","90006","0","5000","1","0","0","91002","1021","3","12000","0","0","278","2","8","30","2"
"0","31025","20","0","90006","0","5000","1","0","0","91002","1021","4","10000","0","0","279","2","8","30","2"
"0","31025","50","0","90006","0","5000","1","0","0","91002","1021","21","8000","0","0","280","2","8","30","2"
"0","31025","150","0","90006","0","4500","1","0","0","91002","1021","51","6000","0","0","281","2","8","25","2"
"0","31025","300","0","90006","0","4000","1","0","0","91002","1021","151","4000","0","0","282","2","8","20","2"
"0","31025","700","0","90006","0","3500","1","0","0","91002","1021","301","3500","0","0","283","2","8","18","2"
"0","31025","1300","0","90006","0","3000","1","0","0","91002","1021","701","3000","0","0","284","2","8","16","2"
"0","31025","2500","0","90006","0","2500","1","0","0","91002","1021","1301","2500","0","0","285","2","8","14","2"
"0","31025","4000","0","90006","0","2000","1","0","0","91002","1021","2501","2000","0","0","286","2","8","12","2"
"0","31025","6000","0","90006","0","1500","1","0","0","91002","1021","4001","1500","0","0","287","2","8","10","2"
"0","31025","10000","0","90006","0","1000","1","0","0","91002","1021","6001","1000","0","0","288","2","8","8","2"
"0","31025","-1","0","90006","0","750","1","0","0","91002","1021","10001","750","0","0","289","2","8","7","2"
"0","31018","1","0","90006","0","5000","1","0","0","91002","1022","1","20000","0","0","290","2","8","30","2"
"0","31018","2","0","90006","0","5000","1","0","0","91002","1022","2","15000","0","0","291","2","8","30","2"
"0","31018","3","0","90006","0","5000","1","0","0","91002","1022","3","12000","0","0","292","2","8","30","2"
"0","31018","20","0","90006","0","5000","1","0","0","91002","1022","4","10000","0","0","293","2","8","30","2"
"0","31018","50","0","90006","0","5000","1","0","0","91002","1022","21","8000","0","0","294","2","8","30","2"
"0","31018","150","0","90006","0","4500","1","0","0","91002","1022","51","6000","0","0","295","2","8","25","2"
"0","31018","300","0","90006","0","4000","1","0","0","91002","1022","151","4000","0","0","296","2","8","20","2"
"0","31018","700","0","90006","0","3500","1","0","0","91002","1022","301","3500","0","0","297","2","8","18","2"
"0","31018","1300","0","90006","0","3000","1","0","0","91002","1022","701","3000","0","0","298","2","8","16","2"
"0","31018","2500","0","90006","0","2500","1","0","0","91002","1022","1301","2500","0","0","299","2","8","14","2"
"0","31018","4000","0","90006","0","2000","1","0","0","91002","1022","2501","2000","0","0","300","2","8","12","2"
"0","31018","6000","0","90006","0","1500","1","0","0","91002","1022","4001","1500","0","0","301","2","8","10","2"
"0","31018","10000","0","90006","0","1000","1","0","0","91002","1022","6001","1000","0","0","302","2","8","8","2"
"0","31018","-1","0","90006","0","750","1","0","0","91002","1022","10001","750","0","0","303","2","8","7","2"
"0","31042","1","0","90006","0","5000","1","0","0","91002","1023","1","20000","0","0","304","2","8","30","2"
"0","31042","2","0","90006","0","5000","1","0","0","91002","1023","2","15000","0","0","305","2","8","30","2"
"0","31042","3","0","90006","0","5000","1","0","0","91002","1023","3","12000","0","0","306","2","8","30","2"
"0","31042","20","0","90006","0","5000","1","0","0","91002","1023","4","10000","0","0","307","2","8","30","2"
"0","31042","50","0","90006","0","5000","1","0","0","91002","1023","21","8000","0","0","308","2","8","30","2"
"0","31042","150","0","90006","0","4500","1","0","0","91002","1023","51","6000","0","0","309","2","8","25","2"
"0","31042","300","0","90006","0","4000","1","0","0","91002","1023","151","4000","0","0","310","2","8","20","2"
"0","31042","700","0","90006","0","3500","1","0","0","91002","1023","301","3500","0","0","311","2","8","18","2"
"0","31042","1300","0","90006","0","3000","1","0","0","91002","1023","701","3000","0","0","312","2","8","16","2"
"0","31042","2500","0","90006","0","2500","1","0","0","91002","1023","1301","2500","0","0","313","2","8","14","2"
"0","31042","4000","0","90006","0","2000","1","0","0","91002","1023","2501","2000","0","0","314","2","8","12","2"
"0","31042","6000","0","90006","0","1500","1","0","0","91002","1023","4001","1500","0","0","315","2","8","10","2"
"0","31042","10000","0","90006","0","1000","1","0","0","91002","1023","6001","1000","0","0","316","2","8","8","2"
"0","31042","-1","0","90006","0","750","1","0","0","91002","1023","10001","750","0","0","317","2","8","7","2"
"0","31043","1","0","90006","0","5000","1","0","0","91002","1024","1","20000","0","0","318","2","8","30","2"
"0","31043","2","0","90006","0","5000","1","0","0","91002","1024","2","15000","0","0","319","2","8","30","2"
"0","31043","3","0","90006","0","5000","1","0","0","91002","1024","3","12000","0","0","320","2","8","30","2"
"0","31043","20","0","90006","0","5000","1","0","0","91002","1024","4","10000","0","0","321","2","8","30","2"
"0","31043","50","0","90006","0","5000","1","0","0","91002","1024","21","8000","0","0","322","2","8","30","2"
"0","31043","150","0","90006","0","4500","1","0","0","91002","1024","51","6000","0","0","323","2","8","25","2"
"0","31043","300","0","90006","0","4000","1","0","0","91002","1024","151","4000","0","0","324","2","8","20","2"
"0","31043","700","0","90006","0","3500","1","0","0","91002","1024","301","3500","0","0","325","2","8","18","2"
"0","31043","1500","0","90006","0","3000","1","0","0","91002","1024","701","3000","0","0","326","2","8","16","2"
"0","31043","3000","0","90006","0","2500","1","0","0","91002","1024","1501","2500","0","0","327","2","8","14","2"
"0","31043","5000","0","90006","0","2000","1","0","0","91002","1024","3001","2000","0","0","328","2","8","12","2"
"0","31043","7000","0","90006","0","1500","1","0","0","91002","1024","5001","1500","0","0","329","2","8","10","2"
"0","31043","10000","0","90006","0","1000","1","0","0","91002","1024","7001","1000","0","0","330","2","8","8","2"
"0","31043","-1","0","90006","0","750","1","0","0","91002","1024","10001","750","0","0","331","2","8","7","2"
"0","31022","1","0","90006","0","5000","1","0","0","91002","1025","1","20000","0","0","332","2","8","30","2"
"0","31022","2","0","90006","0","5000","1","0","0","91002","1025","2","15000","0","0","333","2","8","30","2"
"0","31022","3","0","90006","0","5000","1","0","0","91002","1025","3","12000","0","0","334","2","8","30","2"
"0","31022","20","0","90006","0","5000","1","0","0","91002","1025","4","10000","0","0","335","2","8","30","2"
"0","31022","50","0","90006","0","5000","1","0","0","91002","1025","21","8000","0","0","336","2","8","30","2"
"0","31022","150","0","90006","0","4500","1","0","0","91002","1025","51","6000","0","0","337","2","8","25","2"
"0","31022","300","0","90006","0","4000","1","0","0","91002","1025","151","4000","0","0","338","2","8","20","2"
"0","31022","700","0","90006","0","3500","1","0","0","91002","1025","301","3500","0","0","339","2","8","18","2"
"0","31022","1500","0","90006","0","3000","1","0","0","91002","1025","701","3000","0","0","340","2","8","16","2"
"0","31022","3000","0","90006","0","2500","1","0","0","91002","1025","1501","2500","0","0","341","2","8","14","2"
"0","31022","5000","0","90006","0","2000","1","0","0","91002","1025","3001","2000","0","0","342","2","8","12","2"
"0","31022","7000","0","90006","0","1500","1","0","0","91002","1025","5001","1500","0","0","343","2","8","10","2"
"0","31022","10000","0","90006","0","1000","1","0","0","91002","1025","7001","1000","0","0","344","2","8","8","2"
"0","31022","-1","0","90006","0","750","1","0","0","91002","1025","10001","750","0","0","345","2","8","7","2"
"0","31025","1","0","90006","0","5000","1","0","0","91002","1026","1","20000","0","0","346","2","8","30","2"
"0","31025","2","0","90006","0","5000","1","0","0","91002","1026","2","15000","0","0","347","2","8","30","2"
"0","31025","3","0","90006","0","5000","1","0","0","91002","1026","3","12000","0","0","348","2","8","30","2"
"0","31025","20","0","90006","0","5000","1","0","0","91002","1026","4","10000","0","0","349","2","8","30","2"
"0","31025","50","0","90006","0","5000","1","0","0","91002","1026","21","8000","0","0","350","2","8","30","2"
"0","31025","150","0","90006","0","4500","1","0","0","91002","1026","51","6000","0","0","351","2","8","25","2"
"0","31025","300","0","90006","0","4000","1","0","0","91002","1026","151","4000","0","0","352","2","8","20","2"
"0","31025","700","0","90006","0","3500","1","0","0","91002","1026","301","3500","0","0","353","2","8","18","2"
"0","31025","1500","0","90006","0","3000","1","0","0","91002","1026","701","3000","0","0","354","2","8","16","2"
"0","31025","3000","0","90006","0","2500","1","0","0","91002","1026","1501","2500","0","0","355","2","8","14","2"
"0","31025","5000","0","90006","0","2000","1","0","0","91002","1026","3001","2000","0","0","356","2","8","12","2"
"0","31025","7000","0","90006","0","1500","1","0","0","91002","1026","5001","1500","0","0","357","2","8","10","2"
"0","31025","10000","0","90006","0","1000","1","0","0","91002","1026","7001","1000","0","0","358","2","8","8","2"
"0","31025","-1","0","90006","0","750","1","0","0","91002","1026","10001","750","0","0","359","2","8","7","2"
"0","31018","1","0","90006","0","5000","1","0","0","91002","1027","1","20000","0","0","360","2","8","30","2"
"0","31018","2","0","90006","0","5000","1","0","0","91002","1027","2","15000","0","0","361","2","8","30","2"
"0","31018","3","0","90006","0","5000","1","0","0","91002","1027","3","12000","0","0","362","2","8","30","2"
"0","31018","20","0","90006","0","5000","1","0","0","91002","1027","4","10000","0","0","363","2","8","30","2"
"0","31018","50","0","90006","0","5000","1","0","0","91002","1027","21","8000","0","0","364","2","8","30","2"
"0","31018","150","0","90006","0","4500","1","0","0","91002","1027","51","6000","0","0","365","2","8","25","2"
"0","31018","300","0","90006","0","4000","1","0","0","91002","1027","151","4000","0","0","366","2","8","20","2"
"0","31018","700","0","90006","0","3500","1","0","0","91002","1027","301","3500","0","0","367","2","8","18","2"
"0","31018","1500","0","90006","0","3000","1","0","0","91002","1027","701","3000","0","0","368","2","8","16","2"
"0","31018","3000","0","90006","0","2500","1","0","0","91002","1027","1501","2500","0","0","369","2","8","14","2"
"0","31018","5000","0","90006","0","2000","1","0","0","91002","1027","3001","2000","0","0","370","2","8","12","2"
"0","31018","7000","0","90006","0","1500","1","0","0","91002","1027","5001","1500","0","0","371","2","8","10","2"
"0","31018","10000","0","90006","0","1000","1","0","0","91002","1027","7001","1000","0","0","372","2","8","8","2"
"0","31018","-1","0","90006","0","750","1","0","0","91002","1027","10001","750","0","0","373","2","8","7","2"
"0","31042","1","0","90006","0","5000","1","0","0","91002","1028","1","20000","0","0","374","2","8","30","2"
"0","31042","2","0","90006","0","5000","1","0","0","91002","1028","2","15000","0","0","375","2","8","30","2"
"0","31042","3","0","90006","0","5000","1","0","0","91002","1028","3","12000","0","0","376","2","8","30","2"
"0","31042","20","0","90006","0","5000","1","0","0","91002","1028","4","10000","0","0","377","2","8","30","2"
"0","31042","50","0","90006","0","5000","1","0","0","91002","1028","21","8000","0","0","378","2","8","30","2"
"0","31042","150","0","90006","0","4500","1","0","0","91002","1028","51","6000","0","0","379","2","8","25","2"
"0","31042","300","0","90006","0","4000","1","0","0","91002","1028","151","4000","0","0","380","2","8","20","2"
"0","31042","700","0","90006","0","3500","1","0","0","91002","1028","301","3500","0","0","381","2","8","18","2"
"0","31042","1500","0","90006","0","3000","1","0","0","91002","1028","701","3000","0","0","382","2","8","16","2"
"0","31042","3000","0","90006","0","2500","1","0","0","91002","1028","1501","2500","0","0","383","2","8","14","2"
"0","31042","5000","0","90006","0","2000","1","0","0","91002","1028","3001","2000","0","0","384","2","8","12","2"
"0","31042","7000","0","90006","0","1500","1","0","0","91002","1028","5001","1500","0","0","385","2","8","10","2"
"0","31042","10000","0","90006","0","1000","1","0","0","91002","1028","7001","1000","0","0","386","2","8","8","2"
"0","31042","-1","0","90006","0","750","1","0","0","91002","1028","10001","750","0","0","387","2","8","7","2"
"0","31043","1","0","90006","0","5000","1","0","0","91002","1029","1","20000","0","0","388","2","8","30","2"
"0","31043","2","0","90006","0","5000","1","0","0","91002","1029","2","15000","0","0","389","2","8","30","2"
"0","31043","3","0","90006","0","5000","1","0","0","91002","1029","3","12000","0","0","390","2","8","30","2"
"0","31043","20","0","90006","0","5000","1","0","0","91002","1029","4","10000","0","0","391","2","8","30","2"
"0","31043","50","0","90006","0","5000","1","0","0","91002","1029","21","8000","0","0","392","2","8","30","2"
"0","31043","150","0","90006","0","4500","1","0","0","91002","1029","51","6000","0","0","393","2","8","25","2"
"0","31043","300","0","90006","0","4000","1","0","0","91002","1029","151","4000","0","0","394","2","8","20","2"
"0","31043","700","0","90006","0","3500","1","0","0","91002","1029","301","3500","0","0","395","2","8","18","2"
"0","31043","1500","0","90006","0","3000","1","0","0","91002","1029","701","3000","0","0","396","2","8","16","2"
"0","31043","3000","0","90006","0","2500","1","0","0","91002","1029","1501","2500","0","0","397","2","8","14","2"
"0","31043","5000","0","90006","0","2000","1","0","0","91002","1029","3001","2000","0","0","398","2","8","12","2"
"0","31043","7000","0","90006","0","1500","1","0","0","91002","1029","5001","1500","0","0","399","2","8","10","2"
"0","31043","10000","0","90006","0","1000","1","0","0","91002","1029","7001","1000","0","0","400","2","8","8","2"
"0","31043","-1","0","90006","0","750","1","0","0","91002","1029","10001","750","0","0","401","2","8","7","2"
"0","31025","1","0","90006","0","5000","1","0","0","91002","1030","1","20000","0","0","402","2","8","30","2"
"0","31025","2","0","90006","0","5000","1","0","0","91002","1030","2","15000","0","0","403","2","8","30","2"
"0","31025","3","0","90006","0","5000","1","0","0","91002","1030","3","12000","0","0","404","2","8","30","2"
"0","31025","20","0","90006","0","5000","1","0","0","91002","1030","4","10000","0","0","405","2","8","30","2"
"0","31025","50","0","90006","0","5000","1","0","0","91002","1030","21","8000","0","0","406","2","8","30","2"
"0","31025","150","0","90006","0","4500","1","0","0","91002","1030","51","6000","0","0","407","2","8","25","2"
"0","31025","300","0","90006","0","4000","1","0","0","91002","1030","151","4000","0","0","408","2","8","20","2"
"0","31025","700","0","90006","0","3500","1","0","0","91002","1030","301","3500","0","0","409","2","8","18","2"
"0","31025","1500","0","90006","0","3000","1","0","0","91002","1030","701","3000","0","0","410","2","8","16","2"
"0","31025","3000","0","90006","0","2500","1","0","0","91002","1030","1501","2500","0","0","411","2","8","14","2"
"0","31025","5000","0","90006","0","2000","1","0","0","91002","1030","3001","2000","0","0","412","2","8","12","2"
"0","31025","7000","0","90006","0","1500","1","0","0","91002","1030","5001","1500","0","0","413","2","8","10","2"
"0","31025","10000","0","90006","0","1000","1","0","0","91002","1030","7001","1000","0","0","414","2","8","8","2"
"0","31025","-1","0","90006","0","750","1","0","0","91002","1030","10001","750","0","0","415","2","8","7","2"
"0","31022","1","0","90006","0","5000","1","0","0","91002","1031","1","20000","0","0","416","2","8","30","2"
"0","31022","2","0","90006","0","5000","1","0","0","91002","1031","2","15000","0","0","417","2","8","30","2"
"0","31022","3","0","90006","0","5000","1","0","0","91002","1031","3","12000","0","0","418","2","8","30","2"
"0","31022","20","0","90006","0","5000","1","0","0","91002","1031","4","10000","0","0","419","2","8","30","2"
"0","31022","50","0","90006","0","5000","1","0","0","91002","1031","21","8000","0","0","420","2","8","30","2"
"0","31022","150","0","90006","0","4500","1","0","0","91002","1031","51","6000","0","0","421","2","8","25","2"
"0","31022","300","0","90006","0","4000","1","0","0","91002","1031","151","4000","0","0","422","2","8","20","2"
"0","31022","700","0","90006","0","3500","1","0","0","91002","1031","301","3500","0","0","423","2","8","18","2"
"0","31022","1500","0","90006","0","3000","1","0","0","91002","1031","701","3000","0","0","424","2","8","16","2"
"0","31022","3000","0","90006","0","2500","1","0","0","91002","1031","1501","2500","0","0","425","2","8","14","2"
"0","31022","5000","0","90006","0","2000","1","0","0","91002","1031","3001","2000","0","0","426","2","8","12","2"
"0","31022","7000","0","90006","0","1500","1","0","0","91002","1031","5001","1500","0","0","427","2","8","10","2"
"0","31022","10000","0","90006","0","1000","1","0","0","91002","1031","7001","1000","0","0","428","2","8","8","2"
"0","31022","-1","0","90006","0","750","1","0","0","91002","1031","10001","750","0","0","429","2","8","7","2"
"0","31018","1","0","90006","0","5000","1","0","0","91002","1032","1","20000","0","0","430","2","8","30","2"
"0","31018","2","0","90006","0","5000","1","0","0","91002","1032","2","15000","0","0","431","2","8","30","2"
"0","31018","3","0","90006","0","5000","1","0","0","91002","1032","3","12000","0","0","432","2","8","30","2"
"0","31018","20","0","90006","0","5000","1","0","0","91002","1032","4","10000","0","0","433","2","8","30","2"
"0","31018","50","0","90006","0","5000","1","0","0","91002","1032","21","8000","0","0","434","2","8","30","2"
"0","31018","150","0","90006","0","4500","1","0","0","91002","1032","51","6000","0","0","435","2","8","25","2"
"0","31018","300","0","90006","0","4000","1","0","0","91002","1032","151","4000","0","0","436","2","8","20","2"
"0","31018","700","0","90006","0","3500","1","0","0","91002","1032","301","3500","0","0","437","2","8","18","2"
"0","31018","1500","0","90006","0","3000","1","0","0","91002","1032","701","3000","0","0","438","2","8","16","2"
"0","31018","3000","0","90006","0","2500","1","0","0","91002","1032","1501","2500","0","0","439","2","8","14","2"
"0","31018","5000","0","90006","0","2000","1","0","0","91002","1032","3001","2000","0","0","440","2","8","12","2"
"0","31018","7000","0","90006","0","1500","1","0","0","91002","1032","5001","1500","0","0","441","2","8","10","2"
"0","31018","10000","0","90006","0","1000","1","0","0","91002","1032","7001","1000","0","0","442","2","8","8","2"
"0","31018","-1","0","90006","0","750","1","0","0","91002","1032","10001","750","0","0","443","2","8","7","2"
"0","31042","1","0","90006","0","5000","1","0","0","91002","1033","1","20000","0","0","444","2","8","30","2"
"0","31042","2","0","90006","0","5000","1","0","0","91002","1033","2","15000","0","0","445","2","8","30","2"
"0","31042","3","0","90006","0","5000","1","0","0","91002","1033","3","12000","0","0","446","2","8","30","2"
"0","31042","20","0","90006","0","5000","1","0","0","91002","1033","4","10000","0","0","447","2","8","30","2"
"0","31042","50","0","90006","0","5000","1","0","0","91002","1033","21","8000","0","0","448","2","8","30","2"
"0","31042","150","0","90006","0","4500","1","0","0","91002","1033","51","6000","0","0","449","2","8","25","2"
"0","31042","300","0","90006","0","4000","1","0","0","91002","1033","151","4000","0","0","450","2","8","20","2"
"0","31042","700","0","90006","0","3500","1","0","0","91002","1033","301","3500","0","0","451","2","8","18","2"
"0","31042","1500","0","90006","0","3000","1","0","0","91002","1033","701","3000","0","0","452","2","8","16","2"
"0","31042","3000","0","90006","0","2500","1","0","0","91002","1033","1501","2500","0","0","453","2","8","14","2"
"0","31042","5000","0","90006","0","2000","1","0","0","91002","1033","3001","2000","0","0","454","2","8","12","2"
"0","31042","7000","0","90006","0","1500","1","0","0","91002","1033","5001","1500","0","0","455","2","8","10","2"
"0","31042","10000","0","90006","0","1000","1","0","0","91002","1033","7001","1000","0","0","456","2","8","8","2"
"0","31042","-1","0","90006","0","750","1","0","0","91002","1033","10001","750","0","0","457","2","8","7","2"
"0","31043","1","0","90006","0","5000","1","0","0","91002","1034","1","20000","0","0","458","2","8","30","2"
"0","31043","2","0","90006","0","5000","1","0","0","91002","1034","2","15000","0","0","459","2","8","30","2"
"0","31043","3","0","90006","0","5000","1","0","0","91002","1034","3","12000","0","0","460","2","8","30","2"
"0","31043","20","0","90006","0","5000","1","0","0","91002","1034","4","10000","0","0","461","2","8","30","2"
"0","31043","50","0","90006","0","5000","1","0","0","91002","1034","21","8000","0","0","462","2","8","30","2"
"0","31043","150","0","90006","0","4500","1","0","0","91002","1034","51","6000","0","0","463","2","8","25","2"
"0","31043","300","0","90006","0","4000","1","0","0","91002","1034","151","4000","0","0","464","2","8","20","2"
"0","31043","700","0","90006","0","3500","1","0","0","91002","1034","301","3500","0","0","465","2","8","18","2"
"0","31043","1500","0","90006","0","3000","1","0","0","91002","1034","701","3000","0","0","466","2","8","16","2"
"0","31043","3000","0","90006","0","2500","1","0","0","91002","1034","1501","2500","0","0","467","2","8","14","2"
"0","31043","5000","0","90006","0","2000","1","0","0","91002","1034","3001","2000","0","0","468","2","8","12","2"
"0","31043","7000","0","90006","0","1500","1","0","0","91002","1034","5001","1500","0","0","469","2","8","10","2"
"0","31043","10000","0","90006","0","1000","1","0","0","91002","1034","7001","1000","0","0","470","2","8","8","2"
"0","31043","-1","0","90006","0","750","1","0","0","91002","1034","10001","750","0","0","471","2","8","7","2"
"0","31025","1","0","90006","0","5000","1","0","0","91002","1035","1","20000","0","0","472","2","8","30","2"
"0","31025","2","0","90006","0","5000","1","0","0","91002","1035","2","15000","0","0","473","2","8","30","2"
"0","31025","3","0","90006","0","5000","1","0","0","91002","1035","3","12000","0","0","474","2","8","30","2"
"0","31025","20","0","90006","0","5000","1","0","0","91002","1035","4","10000","0","0","475","2","8","30","2"
"0","31025","50","0","90006","0","5000","1","0","0","91002","1035","21","8000","0","0","476","2","8","30","2"
"0","31025","150","0","90006","0","4500","1","0","0","91002","1035","51","6000","0","0","477","2","8","25","2"
"0","31025","300","0","90006","0","4000","1","0","0","91002","1035","151","4000","0","0","478","2","8","20","2"
"0","31025","700","0","90006","0","3500","1","0","0","91002","1035","301","3500","0","0","479","2","8","18","2"
"0","31025","1500","0","90006","0","3000","1","0","0","91002","1035","701","3000","0","0","480","2","8","16","2"
"0","31025","3000","0","90006","0","2500","1","0","0","91002","1035","1501","2500","0","0","481","2","8","14","2"
"0","31025","5000","0","90006","0","2000","1","0","0","91002","1035","3001","2000","0","0","482","2","8","12","2"
"0","31025","7000","0","90006","0","1500","1","0","0","91002","1035","5001","1500","0","0","483","2","8","10","2"
"0","31025","10000","0","90006","0","1000","1","0","0","91002","1035","7001","1000","0","0","484","2","8","8","2"
"0","31025","-1","0","90006","0","750","1","0","0","91002","1035","10001","750","0","0","485","2","8","7","2"
"0","31022","1","0","90006","0","5000","1","0","0","91002","1036","1","20000","0","0","486","2","8","30","2"
"0","31022","2","0","90006","0","5000","1","0","0","91002","1036","2","15000","0","0","487","2","8","30","2"
"0","31022","3","0","90006","0","5000","1","0","0","91002","1036","3","12000","0","0","488","2","8","30","2"
"0","31022","20","0","90006","0","5000","1","0","0","91002","1036","4","10000","0","0","489","2","8","30","2"
"0","31022","50","0","90006","0","5000","1","0","0","91002","1036","21","8000","0","0","490","2","8","30","2"
"0","31022","150","0","90006","0","4500","1","0","0","91002","1036","51","6000","0","0","491","2","8","25","2"
"0","31022","300","0","90006","0","4000","1","0","0","91002","1036","151","4000","0","0","492","2","8","20","2"
"0","31022","700","0","90006","0","3500","1","0","0","91002","1036","301","3500","0","0","493","2","8","18","2"
"0","31022","1500","0","90006","0","3000","1","0","0","91002","1036","701","3000","0","0","494","2","8","16","2"
"0","31022","3000","0","90006","0","2500","1","0","0","91002","1036","1501","2500","0","0","495","2","8","14","2"
"0","31022","5000","0","90006","0","2000","1","0","0","91002","1036","3001","2000","0","0","496","2","8","12","2"
"0","31022","7000","0","90006","0","1500","1","0","0","91002","1036","5001","1500","0","0","497","2","8","10","2"
"0","31022","10000","0","90006","0","1000","1","0","0","91002","1036","7001","1000","0","0","498","2","8","8","2"
