765ae1c63919646fad38a24e7a99f44ef4939e3861ee22eafe0698317d2b31e0,71a2d553cffad7116fceb77ac6a88bc8d521b9f6a061bab812a328e24d76f150,ee5380a4bb4da6ebb7506864e534128c1ce5e60bfa719af7b50ea31304d99b01,7547bce296e9cb0240fee1e688270075b50518831969fe785fc54d0582aa642a,8726931c321f0b706c89f7d6e495ed9fcbed8c6f60e2713a4b3c4853c545c6ff,b9f4482a580406d75d6dcb22216cd9314b7b601ee2696691a50d8dc4a1ae3970,9298197bc7d0416766d40379313a2783cda662279039d1396284a4de87d4a81d,ec7d2a905aecf168c0d691d4b9bbde0e0723b72f4ecaad93d2d4140d461fa9f4,69cf7ba5e85e3cc79a109c89aab454f2500af67ad249b7495702aa86177772c3,c6cab9960efd8945a3efa617501f9ae5ec344107ad5572d6f56c6cf41529f867,861dedb4c33a869f91a98cf2077adff3f9a336e8f957187184b0e44963fb4a6b
"nop_talk_thinking","311013","","","311","105111","","0.2","3","1",""
"醫食同源……妳們知道這說法嗎？\n在祈求長壽的菜餚裡，\n會放進很多具有類似功效的食材哦。","311014","0","0.5","311","105111","0","0","11","7","0"
"","311015","","","311","311014","","","91","",""
"nop_idle_thinking","311016","","","311","105111","","0.2","3","1",""
"好棒的新年會～\n其他學校的人好像也有來，\n要不要去聊聊天呢？","312001","0","0.5","312","101831","0","0","11","6","0"
"nop_talk_joy1","312002","","","312","101831","","0.2","3","1",""
"","312003","","","312","312001","","","91","",""
"nop_idle_joy1","312004","","","312","101831","","0.2","3","1","1"
"看呀看呀美咲！\n那邊那道料理看起來超好吃的！","312005","0","0.5","312","101611","0","0","11","7","0"
"nop_talk_surprise_kira","312006","","","312","101611","","0.2","3","1",""
"","312007","","","312","312005","","","91","",""
"nop_idle_surprise_kira","312008","","","312","101611","","0.2","3","1","1"
"咦──？但那不是青菜做的嗎？\n不過，我是成熟的淑女了，\n倒也不是不敢吃啦？","312009","0","0.5","312","105011","0","0","11","7","0"
"nop_talk_sad","312010","","","312","105011","","0.2","3","1",""
"0","312011","","","312","2.5","","","93","",""
"nop_talk_tsun_pain","312012","","","312","105011","","0.2","3","1",""
"","312013","","","312","312009","","","91","",""
"nop_idle_sad","312014","","","312","105011","","0.2","3","1","1"
"真是豪華的新年會啊。\n我們的行為舉止\n也得合乎這個場合哦！","313001","0","0.5","313","105331","0","0","11","7","0"
"nop_13_monica_talk_doya","313002","nop_13_monica_talk_doya_loop","","313","105331","0.2","0.2","3","0","1"
"","313003","","","313","313001","","","91","",""
"nop_idle_doya","313004","","","313","105331","","0.2","3","1","1"
"說到年菜，就想到東國是也！\n也得向大江戶町的大家\n拜個年才行是也！","313005","0","0.5","313","103031","0","0","11","6","0"
"nop_talk_joy1","313006","","","313","103031","","0.2","3","1",""
"","313007","","","313","313005","","","91","",""
"nop_idle_joy1","313008","","","313","103031","","0.2","3","1","1"
"身處新年會的我也依然很美呢。\n啊啊，會場裡的視線\n好像都聚集過來了哦。","313009","0","0.5","313","100811","0","0","11","8","0"
"nop_talk_thinking","313010","","","313","100811","","0.2","3","1",""
"","313011","","","313","313009","","","91","",""
"nop_idle_thinking","313012","","","313","100811","","0.2","3","1","1"
"會場裡的視線……\n啊啊，輕蔑的視線落在空花身上……\n嘻嘻嘻嘻……","313013","0","0.5","313","104511","0","0","11","8","0"
"nop_13_kuka_talk_memory1","313014","","","313","104511","","0.2","3","1",""
"","313015","","","313","313013","","","91","",""
"nop_13_kuka_idle_memory1","313016","","","313","104511","","0.2","3","1","1"
"好大的會場……\n前輩會在哪呢？","313017","0","0.5","313","105511","0","0","11","6","0"
"nop_talk_sad","313018","","","313","105511","","0.2","3","1",""
"","313019","","","313","313017","","","91","",""
"nop_idle_sad","313020","","","313","105511","","0.2","3","1","1"
"嗯嗯嗯……是弟弟的氣息！\n就在附近哦，璃乃！","314001","0","0.5","314","104931","0","0","11","7","0"
"nop_14_shizuru_talk_thinking","314002","","","314","104931","","0.2","3","1",""
"0","314003","","","314","2","","","93","",""
"nop_talk_guts3","314004","nop_talk_guts3_loop","","314","104931","0","0.2","3","0","1"
"","314005","","","314","314001","","","91","",""
"是！我也認得出來哦！\n啊，就在那邊！大概吧！","314006","0","0.5","314","101131","0","0","11","6","0"
"nop_talk_arm_crossed","314007","nop_talk_arm_crossed_loop","","314","101131","","0.2","3","0","1"
"0","314008","","","314","2","","","93","",""
"nop_talk_joy1","314009","","","314","101131","","0.2","3","1",""
"","314010","","","314","314006","","","91","",""
"nop_idle_joy_normal","314011","","","314","101131","","0.2","3","1","1"
"哈哈，還是老樣子，\n是姐姐的力量和妹妹的力量呢。","314012","0","0.5","314","106831","0","0","11","7","0"
"nop_talk_arm_crossed_joy","314013","nop_talk_arm_crossed_loop_joy","","314","106831","0","0.2","3","0","1"
"","314014","","","314","314012","","","91","",""
"nop_idle_normal","314015","","","314","106831","","0.2","3","1","1"
"nop_idle_normal","314016","","","314","104931","","0.2","3","1",""
"nop_idle_normal","314017","","","314","101131","","0.2","3","1","1"
"真是美好的新年會呀。\n因為大家都很高興的樣子，\n所以精靈也很開心。","315001","0","0.5","315","104211","0","0","11","8","0"
"nop_talk_wish","315002","","","315","104211","","0.2","3","1",""
"","315003","","","315","315001","","","91","",""
"nop_idle_wish","315004","","","315","104211","","0.2","3","1","1"
"東國的新年和服好漂亮哦……\n能不能當作舞台服裝的參考呢？","315005","0","0.5","315","105411","0","0","11","6","0"
"nop_talk_normal","315006","","","315","105411","","0.2","3","1",""
"0","315007","","","315","2.5","","","93","",""
"nop_talk_thinking","315008","","","315","105411","","0.2","3","1",""
"","315009","","","315","315005","","","91","",""
"nop_idle_thinking","315010","","","315","105411","","0.2","3","1",""
"年菜非常美味唷。\n讓人吃得精神飽滿♪","315011","0","0.5","315","102931","0","0","11","5","0"
"nop_talk_joy1","315012","","","315","102931","","0.2","3","1",""
"","315013","","","315","315011","","","91","",""
"nop_idle_joy1","315014","","","315","102931","","0.2","3","1","1"
"nop_16_inori_talk_doya","316001","nop_16_inori_talk_doya_loop","","316","106631","0","0.2","3","0","1"
"這個會場和偉大的我太相配了！\n我非常中意哦！","316002","0","0.5","316","106631","0","0","11","6","0"
"","316003","","","316","316002","","","91","",""
"nop_16_inori_idle_doya","316004","","","316","106631","","0.2","3","1",""
"nop_talk_joy1","316005","","","316","106531","","0.2","3","1",""
"有幾個傢伙看起來\n能讓我打得很開心呢……\n感覺熱血沸騰起來了啊。","316006","0","0.5","316","106531","0","0","11","7","0"
"1","316007","","","316","3.5","","","93","",""
"nop_talk_arm_crossed","316008","nop_talk_arm_crossed_loop","","316","106531","0","0.2","3","0","1"
"","316009","","","316","316006","","","91","",""
"nop_idle_arm_crossed","316010","","","316","106531","","0.2","3","1",""
"nop_talk_normal","316011","","","316","106731","","0.2","3","1",""
"妳們兩個，不能亂搞事哦～？\n因為有超～多生起氣來很可怕的人\n在這裡哦～？","316012","0","0.5","316","106731","0","0","11","6","0"
"","316013","","","316","316012","","","91","",""
"nop_idle_normal","316014","","","316","106731","","0.2","3","1",""
"哇～！餐桌上擺滿了好多\n看起來很美味的料理呢孩子！\n切嚕～☆","317001","0","0.5","317","110931","0","0","11","6","0"
"nop_17_chieru_talk_memory","317002","","","317","110931","","0.2","3","1",""
"0","317003","","","317","4.2","","","93","",""
"nop_17_chieru_01","317004","nop_17_chieru_loop","","317","110931","0","0.2","3","0","1"
"nop_17_chieru_01","317005","nop_17_chieru_loop","","317","1","0","0.2","3","0","1"
"","317006","","","317","317001","","","91","",""
"nop_idle_joy1","317007","","","317","110931","","0.2","3","1",""
"NoItem_idle","317008","","","317","1","","0.2","3","1",""
"好多固體食物……嘔！\n光是看著就討厭呀……","317009","0","0.5","317","111031","0","0","11","5","0"
"nop_talk_normal_sad","317010","","","317","111031","","0.2","3","1",""
"0","317011","","","317","1.5","","","93","",""
"nop_17_yuni_weppu","317012","nop_17_yuni_weppu_loop","","317","111031","0","0.2","3","0","1"
"","317013","","","317","317009","","","91","",""
"學姐。\n妳這樣連我們都會被認為態度很差，\n可以請妳不要再開口了嗎？","317014","0","0.5","317","110831","0","0","11","6","0"
"nop_17_chloe_talk_normal_anger","317015","nop_17_chloe_talk_normal_anger_loop","","317","110831","0","0.2","3","0","1"
"nop_idle_sad","317016","","","317","110931","","0.2","3","1",""
"","317017","","","317","317014","","","91","",""
"nop_17_chloe_idle_normal2","317018","","","317","110831","","0.2","3","1",""
"nop_idle_normal","317019","","","317","111031","","0.2","3","1","1"
"nop_talk_joy1","318001","","","318","114711","","0.2","3","1",""
"每一道年菜看起來都好好吃！\n……那傢伙有沒有\n好好享受新年呢……","318002","0","0.5","318","114711","0","0","11","6","0"
"0","318003","","","318","2.5","","","93","",""
"nop_18_muimi_talk_thinking","318004","","","318","114711","","0.2","3","1",""
"","318005","","","318","318002","","","91","",""
"nop_18_muimi_idle_thinking","318006","","","318","114711","","0.2","3","1","1"
"nop_18_neneka_humu","318007","nop_idle_normal","","318","115031","0","0.2","3","0","1"
"至少在新年時節\n悠閒一下也不為過吧。","318008","0","0.5","318","115031","0","0","11","6","0"
"","318009","","","318","318008","","","91","",""
"nop_talk_arm_crossed","318010","nop_talk_arm_crossed_loop","","318","118031","0","0.2","3","0","1"
"唔……那價格能租得起\n這麼大的會場？\n妳還挺有一套的呢……！","318011","0","0.5","318","118031","0","0","11","6","0"
"0","318012","","","318","2.5","","","93","",""
"nop_talk_doya","318013","nop_talk_doya_loop","","318","118031","0","0.2","3","0","1"
"","318014","","","318","318011","","","91","",""
"nop_idle_doya","318015","","","318","118031","","0.2","3","1",""
"nop_18_karin_talk_normal","318016","","","318","118511","","0.2","3","1",""
"不不。您過獎了──","318017","0","0.5","318","118511","0","0","11","6","0"
"","318018","","","318","318017","","","91","",""
"nop_18_karin_idle_normal","318019","","","318","118511","","0.2","3","1","1"
"nop_talk_joy2","401001","","","401","111831","","0.2","3","1",""
"0","401002","","","401","2","","","93","",""
"nop_idle_joy_normal","401003","","","401","111831","","0.2","3","1",""
"nop_18_neneka_humu","401004","nop_idle_normal","","401","112031","0","0.2","3","0","1"
"0","401005","","","401","2","","","93","",""
"nop_16_kaya_talk_normal2_loop","401006","","","401","120831","","0.2","3","1",""
"0","401007","","","401","2","","","93","",""
"nop_16_kaya_idle_normal2","401008","","","401","120831","","0.2","3","1",""
"nop_talk_surprise1","401009","","","401","120931","","0.2","3","1",""
"0","401010","","","401","2","","","93","",""
"nop_idle_normal_joy","401011","","","401","120931","","0.2","3","1",""
"nop_talk_normal","401012","","","401","111931","","0.2","3","1",""
"0","401013","","","401","2","","","93","",""
"nop_idle_normal","401014","","","401","111931","","0.2","3","1",""
"nop_talk_joy1","401015","","","401","120731","","0.2","3","1",""
"0","401016","","","401","2","","","93","",""
"nop_idle_normal_joy","401017","","","401","120731","","0.2","3","1",""
"nop_talk_joy2","402001","","","402","108731","","0.2","3","1",""
"0","402002","","","402","2","","","93","",""
"nop_idle_joy1","402003","","","402","108731","","0.2","3","1",""
"nop_talk_joy3_blink","402004","","","402","108831","","0.2","3","1",""
"0","402005","","","402","2","","","93","",""
"nop_idle_joy_normal","402006","","","402","108831","","0.2","3","1",""
"nop_talk_normal","402007","","","402","108931","","0.2","3","1",""
"0","402008","","","402","2","","","93","",""
"nop_idle_normal","402009","","","402","108931","","0.2","3","1",""
"nop_talk_surprise_kira","403001","","","403","102011","","0.2","3","1",""
"0","403002","","","403","2","","","93","",""
"nop_idle_joy1","403003","","","403","102011","","0.2","3","1",""
"nop_talk_joy2","403004","","","403","100411","","0.2","3","1",""
"0","403005","","","403","2","","","93","",""
"nop_idle_normal","403006","","","403","100411","","0.2","3","1",""
"nop_talk_wish","403007","","","403","103631","","0.2","3","1",""
"0","403008","","","403","2","","","93","",""
"nop_idle_wish","403009","","","403","103631","","0.2","3","1",""
"nop_talk_wish_joy","404001","","","404","101511","","0.2","3","1",""
"0","404002","","","404","2","","","93","",""
"nop_idle_normal","404003","","","404","101511","","0.2","3","1",""
"nop_talk_joy2","404004","","","404","101231","","0.2","3","1",""
"0","404005","","","404","2","","","93","",""
"nop_idle_normal","404006","","","404","101231","","0.2","3","1",""
"nop_talk_surprise_kira","404007","","","404","104011","","0.2","3","1",""
"0","404008","","","404","2","","","93","",""
"nop_idle_normal","404009","","","404","104011","","0.2","3","1",""
"nop_talk_normal","405001","","","405","103111","","0.2","3","1",""
"0","405002","","","405","2","","","93","",""
"nop_idle_normal","405003","","","405","103111","","0.2","3","1",""
"nop_talk_worry","405004","","","405","102211","","0.2","3","1",""
"0","405005","","","405","2","","","93","",""
"nop_idle_worry","405006","","","405","102211","","0.2","3","1",""
"nop_05_miyako_talk_joy1","405007","","","405","100711","","0.2","3","1",""
"0","405008","","","405","2","","","93","",""
"nop_05_miyako_idle_joy1","405009","","","405","100711","","0.2","3","1",""
"nop_talk_joy1","405010","","","405","100611","","0.2","3","1",""
"0","405011","","","405","2","","","93","",""
"nop_idle_joy1","405012","","","405","100611","","0.2","3","1",""
"nop_talk_thinking","406001","","","406","107131","","0.2","3","1",""
"0","406002","","","406","2","","","93","",""
"nop_idle_arm_crossed","406003","","","406","107131","","0.2","3","1",""
"nop_talk_sad","406004","","","406","103731","","0.2","3","1",""
"0","406005","","","406","2","","","93","",""
"nop_idle_sad","406006","","","406","103731","","0.2","3","1",""
"nop_talk_joy2","406007","","","406","100511","","0.2","3","1",""
"0","406008","","","406","2","","","93","",""
"nop_idle_normal","406009","","","406","100511","","0.2","3","1",""
"nop_talk_normal","406010","","","406","104731","","0.2","3","1",""
"0","406011","","","406","2","","","93","",""
"nop_idle_normal","406012","","","406","104731","","0.2","3","1",""
"nop_talk_joy3","407001","","","407","102831","","0.2","3","1",""
"0","407002","","","407","2","","","93","",""
"nop_idle_normal","407003","","","407","102831","","0.2","3","1",""
"nop_07_kurumi_idle_bitter","407004","","","407","102111","","0.2","3","1",""
"0","407005","","","407","2","","","93","",""
"nop_idle_normal","407006","","","407","102111","","0.2","3","1",""
"nop_talk_joy2","407007","","","407","102511","","0.2","3","1",""
"0","407008","","","407","2","","","93","",""
"nop_idle_normal","407009","","","407","102511","","0.2","3","1",""
"nop_talk_joy1","407010","","","407","102311","","0.2","3","1",""
"0","407011","","","407","2","","","93","",""
"nop_idle_normal","407012","","","407","102311","","0.2","3","1",""
"nop_talk_joy1","408001","","","408","101011","","0.2","3","1",""
"0","408002","","","408","2","","","93","",""
"nop_idle_joy_normal","408003","","","408","101011","","0.2","3","1",""
"nop_talk_arm_crossed_loop","408004","","","408","104331","","0.2","3","1",""
"0","408005","","","408","2","","","93","",""
"nop_idle_arm_crossed","408006","","","408","104331","","0.2","3","1",""
"nop_talk_joy2","408007","","","408","101711","","0.2","3","1",""
"0","408008","","","408","2","","","93","",""
"nop_idle_joy1","408009","","","408","101711","","0.2","3","1",""
"nop_talk_normal","408010","","","408","101431","","0.2","3","1",""
"0","408011","","","408","2","","","93","",""
"nop_idle_normal","408012","","","408","101431","","0.2","3","1",""
"nop_talk_joy1","409001","","","409","103311","","0.2","3","1",""
"0","409002","","","409","2","","","93","",""
"nop_idle_joy1","409003","","","409","103311","","0.2","3","1",""
"nop_talk_joy1","409004","","","409","105211","","0.2","3","1",""
"0","409005","","","409","2","","","93","",""
"nop_idle_joy_normal","409006","","","409","105211","","0.2","3","1",""
"nop_talk_sad2","409007","","","409","102611","","0.2","3","1",""
"0","409008","","","409","2","","","93","",""
"nop_idle_sad2","409009","","","409","102611","","0.2","3","1",""
"nop_talk_normal","409010","","","409","103811","","0.2","3","1",""
"0","409011","","","409","2","","","93","",""
"nop_idle_normal","409012","","","409","103811","","0.2","3","1",""
"nop_talk_joy1","410001","","","410","103231","","0.2","3","1",""
"0","410002","","","410","2","","","93","",""
"nop_idle_joy1","410003","","","410","103231","","0.2","3","1",""
"nop_10_yukari_01","410004","","","410","103411","","0.2","3","1",""
"nop_10_yukari_01","410005","","","410","11","","0.2","3","1",""
"0","410006","","","410","2","","","93","",""
"nop_10_yukari_02","410007","","","410","103411","","0.2","3","1",""
"nop_10_yukari_02","410008","","","410","11","","0.2","3","1",""
"nop_talk_doya_loop","410009","","","410","104811","","0.2","3","1",""
"1","410010","","","410","104811","","","4","",""
"0","410011","","","410","2","","","93","",""
"nop_idle_doya","410012","","","410","104811","","0.2","3","1",""
"nop_talk_joy2","410013","","","410","104611","","0.2","3","1",""
"0","410014","","","410","2","","","93","",""
"nop_idle_joy_normal","410015","","","410","104611","","0.2","3","1",""
"nop_talk_wish2","411001","","","411","102711","","0.2","3","1",""
"0","411002","","","411","2","","","93","",""
"nop_idle_memory","411003","","","411","102711","","0.2","3","1",""
"nop_talk_normal","411004","","","411","100911","","0.2","3","1",""
"0","411005","","","411","2","","","93","",""
"nop_idle_arm_crossed","411006","","","411","100911","","0.2","3","1",""
"nop_talk_joy2","411007","","","411","101311","","0.2","3","1",""
"0","411008","","","411","2","","","93","",""
"nop_idle_joy_normal","411009","","","411","101311","","0.2","3","1",""
"nop_talk_normal","411010","","","411","105111","","0.2","3","1",""
"0","411011","","","411","2","","","93","",""
"nop_idle_normal","411012","","","411","105111","","0.2","3","1",""
"nop_talk_joy1","412001","","","412","101831","","0.2","3","1",""
"0","412002","","","412","2","","","93","",""
"nop_idle_joy1","412003","","","412","101831","","0.2","3","1",""
"nop_talk_joy2","412004","","","412","101611","","0.2","3","1",""
"0","412005","","","412","2","","","93","",""
"nop_idle_joy_normal","412006","","","412","101611","","0.2","3","1",""
"nop_talk_joy1","412007","","","412","105011","","0.2","3","1",""
"0","412008","","","412","2","","","93","",""
"nop_idle_joy_normal","412009","","","412","105011","","0.2","3","1",""
"nop_talk_normal","413001","","","413","105331","","0.2","3","1",""
"0","413002","","","413","2","","","93","",""
"nop_idle_normal","413003","","","413","105331","","0.2","3","1",""
"nop_talk_memory","413004","","","413","104511","","0.2","3","1",""
"0","413005","","","413","2","","","93","",""
"nop_idle_memory","413006","","","413","104511","","0.2","3","1",""
"nop_talk_joy1","413007","","","413","103031","","0.2","3","1",""
"0","413008","","","413","2","","","93","",""
"nop_idle_joy1","413009","","","413","103031","","0.2","3","1",""
"nop_talk_wish","413010","","","413","100811","","0.2","3","1",""
"0","413011","","","413","2","","","93","",""
"nop_idle_wish","413012","","","413","100811","","0.2","3","1",""
"nop_talk_sad","413013","","","413","105511","","0.2","3","1",""
"0","413014","","","413","2","","","93","",""
"nop_idle_sad","413015","","","413","105511","","0.2","3","1",""
"nop_talk_guts2","414001","nop_talk_guts2_loop","","414","101131","0","0.2","3","0","1"
"0","414002","","","414","2","","","93","",""
"nop_idle_normal","414003","","","414","101131","","0.2","3","1",""
"nop_talk_wish","414004","","","414","104931","","0.2","3","1",""
"0","414005","","","414","2","","","93","",""
"nop_idle_normal","414006","","","414","104931","","0.2","3","1",""
"nop_talk_thinking","414007","","","414","106831","","0.2","3","1",""
"0","414008","","","414","2","","","93","",""
"nop_idle_normal","414009","","","414","106831","","0.2","3","1",""
"nop_talk_wish","415001","","","415","104211","","0.2","3","1",""
"0","415002","","","415","2","","","93","",""
"nop_idle_wish","415003","","","415","104211","","0.2","3","1",""
"nop_talk_joy1","415004","","","415","102931","","0.2","3","1",""
"0","415005","","","415","2","","","93","",""
"nop_idle_joy1","415006","","","415","102931","","0.2","3","1",""
"nop_talk_normal","415007","","","415","105411","","0.2","3","1",""
"0","415008","","","415","2","","","93","",""
"nop_idle_normal","415009","","","415","105411","","0.2","3","1",""
"nop_talk_normal","416001","","","416","106731","","0.2","3","1",""
"0","416002","","","416","2","","","93","",""
"nop_idle_normal","416003","","","416","106731","","0.2","3","1",""
"nop_talk_joy2","416004","","","416","106631","","0.2","3","1",""
"0","416005","","","416","2","","","93","",""
"nop_idle_joy1","416006","","","416","106631","","0.2","3","1",""
"nop_16_kaya_talk_normal2_loop","416007","","","416","106531","","0.2","3","1",""
"0","416008","","","416","2","","","93","",""
"nop_16_kaya_idle_normal2","416009","","","416","106531","","0.2","3","1",""
"nop_talk_arm_crossed2","417001","nop_talk_arm_crossed_loop2","","417","111031","0","0.2","3","0","1"
"0","417002","","","417","2","","","93","",""
"nop_idle_normal","417003","","","417","111031","","0.2","3","1",""
"nop_talk_joy2","417004","","","417","110931","","0.2","3","1",""
"0","417005","","","417","2","","","93","",""
"nop_idle_joy_normal","417006","","","417","110931","","0.2","3","1",""
"nop_17_chloe_talk_normal2_loop","417007","","","417","110831","","0.2","3","1",""
"0","417008","","","417","2","","","93","",""
"nop_17_chloe_idle_normal2","417009","","","417","110831","","0.2","3","1",""
"nop_18_neneka_humu","418001","nop_idle_normal","","418","115031","0.2","0.2","3","0","1"
"0","418002","","","418","2","","","93","",""
"nop_talk_joy1_normal","418003","","","418","114711","","0.2","3","1",""
"0","418004","","","418","2","","","93","",""
"nop_idle_joy1","418005","","","418","114711","","0.2","3","1",""
"nop_18_karin_talk_normal","418006","","","418","118511","","0.2","3","1",""
"0","418007","","","418","2","","","93","",""
"nop_18_karin_idle_normal","418008","","","418","118511","","0.2","3","1",""
"nop_talk_doya","418009","nop_talk_doya_loop","","418","118031","0","0.2","3","0","1"
"0","418010","","","418","2","","","93","",""
"nop_idle_doya","418011","","","418","118031","","0.2","3","1",""
"111831","501001","-150","nop_idle_joy2","501","1","0","1.95","1","101","-255"
"120731","501002","150","nop_idle_normal","501","1","1","1.95","1","100","-255"
"120831","501003","-320","nop_idle_arm_crossed","501","1","0","1.95","1","103","-265"
"111931","501004","320","nop_idle_normal","501","1","1","1.95","1","102","-265"
"120931","501005","-450","nop_idle_thinking","501","1","0","1.95","1","105","-300"
"112031","501006","450","nop_idle_doya","501","1","1","1.95","1","104","-300"
"0","501007","","","501","0.5","","","93","",""
"nop_01_peko_oissu","501008","nop_talk_joy1","","501","111831","0.2","0.2","3","0","1"
"vo_drama_10082001_001","501009","0","","501","vo_drama_10082001","","","21","0",""
"阿囉哈～！\n大家在新年會上玩得還開心嗎？","501010","1","0.5","501","111831","0","0","11","5","0"
"","501011","","","501","501010","","","91","",""
"0","501012","","","501","0.2","","","93","",""
"6","501013","0","0","501","120731","0","0","12","1","0"
"8","501014","0","0","501","111931","0","0","12","1","0"
"10","501015","0","0","501","112031","0","0","12","1","0"
"7","501016","0","0","501","120931","0","0","12","1","0"
"13","501017","0","0","501","120831","0","0","12","1","0"
"nop_talk_joy1","501018","","","501","120731","","0.2","3","1",""
"nop_talk_wish3","501019","","","501","111931","","0.2","3","1",""
"nop_talk_doya","501020","nop_talk_doya_loop","","501","112031","0","0.2","3","0","1"
"nop_talk_arm_crossed","501021","nop_talk_arm_crossed_loop","","501","120931","0","0.2","3","0","1"
"nop_01_ruka_hello_long","501022","","","501","120831","","0.2","3","1",""
"0","501023","","","501","2","","","93","",""
"nop_idle_joy1","501024","","","501","111831","","0.2","3","1",""
"nop_idle_normal_joy","501025","","","501","120731","","0.3","3","1",""
"nop_idle_doya","501026","","","501","112031","","0.3","3","1",""
"nop_idle_arm_crossed","501027","","","501","120931","","0.3","3","1",""
"nop_idle_normal","501028","","","501","120831","","0.3","3","1",""
"nop_talk_normal","501029","","","501","111931","","0.2","3","1",""
"vo_drama_10082001_002","501030","0","","501","vo_drama_10082001","","","21","0",""
"是的，在下過得非常開心。\n料理十分美味，\n大家似乎也都很享受，\n這也讓在下感到很高興。","501031","1","0.5","501","111931","0","0","11","4","0"
"1","501032","","","501","3","","","93","",""
"nop_talk_joy3_dere","501033","","","501","111931","","0.2","3","1",""
"","501034","","","501","501031","","","91","",""
"nop_idle_normal_joy","501035","","","501","111931","","0.2","3","1",""
"nop_talk_sad","501036","","","501","112031","","0.2","3","1",""
"vo_drama_10082001_003","501037","0","","501","vo_drama_10082001","","","21","0",""
"講是這樣講，也沒妳那麼開心啦。\n妳那到底是第幾盤啊……","501038","1","0.5","501","112031","0","0","11","4","0"
"1","501039","","","501","5","","","93","",""
"8","501040","0","0","501","111831","0","0","12","1","0"
"nop_17_chieru_swing","501041","nop_idle_joy_normal","","501","111831","0.2","0.2","3","0","1"
"","501042","","","501","501038","","","91","",""
"nop_idle_sad","501043","","","501","112031","","0.2","3","1",""
"","501044","","","501","0.1","","","93","",""
"0","501045","","","501","120731","","","4","",""
"nop_talk_normal","501046","","","501","120731","","0.2","3","1",""
"vo_drama_10082001_004","501047","0","","501","vo_drama_10082001","","","21","0",""
"讓她大吃特吃的人不就是凱留嗎？\n貪吃佩可小姐吃得這麼香，\n充滿了她的作風，\n這樣很棒呢。","501048","1","0.5","501","120731","0","0","11","5","0"
"1","501049","","","501","2.5","","","93","",""
"4","501050","0","0","501","112031","0","0","12","1","0"
"nop_surprise","501051","nop_idle_surprise1","","501","112031","0.3","0.2","3","0","1"
"1","501052","","","501","2","","","93","",""
"1","501053","","","501","120731","","","4","",""
"nop_talk_joy1","501054","","","501","120731","","0.2","3","1",""
"nop_idle_arm_crossed","501055","","","501","112031","","0.2","3","1",""
"","501056","","","501","501048","","","91","",""
"nop_idle_joy1","501057","","","501","120731","","0.2","3","1",""
"nop_talk_joy1","501058","","","501","111831","","0.2","3","1",""
"vo_drama_10082001_005","501059","0","","501","vo_drama_10082001","","","21","0",""
"我們做的年菜\n好像也讓大家讚譽有加喔！","501060","1","0.5","501","111831","0","0","11","4","0"
"","501061","","","501","501060","","","91","",""
"nop_idle_joy_normal","501062","","","501","111831","","0.2","3","1",""
"nop_talk_normal","501063","","","501","120831","","0.2","3","1",""
"vo_drama_10082001_006","501064","0","","501","vo_drama_10082001","","","21","0",""
"是啊，我們吃得津津有味喔。\n就算是在東國，\n平常也吃不太到這麼豪華的菜色吧？","501065","1","0.5","501","120831","0","0","11","5","0"
"1","501066","","","501","3","","","93","",""
"nop_talk_arm_crossed","501067","nop_talk_arm_crossed_loop","","501","120831","0.2","0.2","3","0","1"
"","501068","","","501","501065","","","91","",""
"nop_idle_arm_crossed","501069","","","501","120831","","0.2","3","1",""
"nop_talk_doya","501070","nop_talk_doya_loop","","501","120931","0.2","0.2","3","0","1"
"vo_drama_10082001_007","501071","0","","501","vo_drama_10082001","","","21","0",""
"嗯！這些料理甚至能讓妾身\n取回真正的力量，實在了得。\n這都要歸功於雪菲的努力啊。","501072","1","0.5","501","120931","0","0","11","4","0"
"1","501073","","","501","5","","","93","",""
"nop_talk_normal","501074","","","501","120931","","0.2","3","1",""
"","501075","","","501","501072","","","91","",""
"nop_idle_normal","501076","","","501","120931","","0.2","3","1",""
"nop_talk_normal","501077","","","501","120731","","0.2","3","1",""
"vo_drama_10082001_008","501078","0","","501","vo_drama_10082001","","","21","0",""
"這都是因為大家有幫忙啊。\n去年真的很謝謝妳們兩位。","501079","1","0.5","501","120731","0","0","11","3","0"
"1","501080","","","501","6.5","","","93","",""
"nop_bow","501081","nop_idle_normal_joy","","501","120731","0.2","0.2","3","0","1"
"","501082","","","501","501079","","","91","",""
"nop_idle_normal_joy","501083","","","501","120731","","0.2","3","1",""
"nop_talk_normal","501084","","","501","120831","","0.2","3","1",""
"vo_drama_10082001_009","501085","0","","501","vo_drama_10082001","","","21","0",""
"妳別這麼見外。\n那都是我們自願的。","501086","1","0.5","501","120831","0","0","11","3","0"
"1","501087","","","501","3","","","93","",""
"nop_talk_doya","501088","nop_talk_doya_loop","","501","120831","0.2","0.2","3","0","1"
"","501089","","","501","501086","","","91","",""
"nop_idle_doya","501090","","","501","120831","","0.2","3","1",""
"nop_talk_thinking","501091","","","501","120931","","0.2","3","1",""
"vo_drama_10082001_010","501092","0","","501","vo_drama_10082001","","","21","0",""
"那簡直就像是在看顧幼兒的成長，\n著實相當愉快啊。","501093","1","0.5","501","120931","0","0","11","4","0"
"","501094","","","501","501093","","","91","",""
"nop_idle_thinking","501095","","","501","120931","","0.2","3","1",""
