907ef5ccb7edaf3944f5615cb941bf9f7d7f44359fa084b90ae164d9a93d73af,5d630f30e3e642372226877dbd96872973afa03600301d1e6d2595361928f9a4,f6d0d389b323ba3400fdee532aaaf74c6e5f1f339e1a0592561b313c24de5a4d,946a0176187dd649cc2b51ddc7dd4b07fc24bffc29a9bcf2bca403a5071876bd,2a9661ea5597360737d7a90cc25da3fb8b74bf7e0543d21e0b42658095060cb7,667697c905ffaba96f3fecebeb729993b268ac73eea8f1f1faaccd6420b015fd,36747a3d91a22faed0310a0c7a57d0801343a1cecc4089d5b3456f191630457e,5996becf082729717fca4e7dc8a44e612716c48a8e90c65826e99214f0ea2d81,bee2d922d01ca2eab29a6d93cb7f81f19da6a17c703e81fc421f385192910f4f,5134029a51c93db56bc2c6901f7919939f2d2b7077c11e3541ba25ddff7c85f4,72b46d669f683560840ff968ff45148b2fbd461a241e6ba1be901baf0a654e14,a81574e54f94ce7575561248db33049818231c89d7cc91d8b89254136002968b,6416f7975668f56ebf242fddbcfec30c06d95bac0e11e6366a2ffdc0e1ddbe4a,7084ce24742c756fdd0b4fa489165b0e823d02bf72b47242be832872be39af64,1c1db573aa481754404c97a745a56e3f02d8e5a2763601b4519acb9e114ac9dc,a7b3cef8e8a0b9ed3f2d0a6a36b0419c614828e84d7ff442031eff7145a587b6,5f7fdf4d99c8dbdbae8f823909d54c95f86b24f92a390d3e0e4c412581585fc6,b5f173f127325c29101f2ed33cd7b891eedb71e370f894bdff1c7d3088143a8f,54d7bd5332fe34c38daf4dc01941b48cfc10e43842d7148cf175b1e21e5e5d9e,b1eac884ba5b51f9bffc61872992bf23a14e54791549873daa9541232fbccfc7,43237bd4d180d67d2842c0a8ee204a9c989af4168990d9f1ac56ff05a1f76487,2c0c83d00358ccf2bb32a2d883465e3199cf54d3dc3caf8506d7ac0c2c744930,30771c25fea0833f4fc8e4af17ab23643e6ba9edbfb6845a5e693498052eb8a7,844e55fcf0ad99cbda844c80e9b8a2d4ceed48c3850b6b57e804a0716e3ec02d,45ec8923dd891f6e3c9d69d52b44c864c5cc8857832d2c446163eef12bf35781,b83bd60db40cb95535c651954ac8c79e0ce7963341720d180f9981bfac6d599c,784e9270c0726fe13e10e6cfd7b11ba0575978224493855da91738fec84e15e8,bd59eaa7c788684ad842b633cfe018e08c2ed38a97abd696d9fcf51c981aaaee,f14dc1cba7fccd9ef7744b2e986a9b9815ee977ec8f49a9786bfcaea660e146d,f071838b6da388fecf011eeaf1cbcbd340f0e3cbd45b774dceda3dd1176acd2f,5e144e83af88468f5b471becfabf5c836dfa3a3f15c6bf7f884f1b4da9056fb4,cd8209489e27a9d17fe67da5590acee10200651ea1db22c73d4655ea361c722e,403a4edcf459f933fc1f6884dfc2d6209e28384cb256bbcf690905acba158713,6122f6fe39504431b0c4f2d47416ed3593ba21ea9e003719e1490fd536f0ed26,008c5a2d54753b920e7148630554fb59b935077edaa4d2d716340cf3b79e1b55,52189c3fbbce928a74602cf28e383a95b39510595aa78d2a0000ddb2df2b6438,8e36c252e0679b17b8d6d85e54ac9dbb77331036e64357bf05981ce4dd3cec1b,170cc4ddcdae3d19af58005cd64e42d489cc0ed76f1dff8741ac8d37043a9941,3213a332b4affe3eaa933eb4154da90be9e40004a497fa9bec98bce04d8db5f9,2ee50f0ba06a1b0d417e62636ac591fd3a474e144c61c35549004f9d3658d60f,a8ebd78cdd089b8629ccc768ae8807583f365345e2168878b5c64ddac01c767f,8a992581045256056febad428fc43711a3313013544ce413f1931b26459044da,3e4ca61f1a19189841813498bbafedf049b4e45c5061d182874093c8a5588bca
"1","10023101","80","10","0","0","聖德蕾莎女子學院 1-15","bgm_M41","10023115","150","100022","100021","10","2020/01/19 15:59:59","10023","610023115","0","0","0","593","bgm_M41","0","bgm_M41","0","100021","0","0","2020/01/02 16:00:00","0","bgm_M41","0","1","0","0","610023121","0","100020","bgm_M41","90","15","100023","10","bgm_M41"
"2","10023201","72","16","0","0","聖德蕾莎女子學院 1-1","bgm_M41","10023201","240","101952","101951","16","2020/01/19 15:59:59","10023","610023116","0","0","28","-520","bgm_M41","31056","bgm_M41","1","101951","0","0","2020/01/02 16:00:00","0","bgm_M41","2","1","3","0","610023121","0","100510","bgm_M41","90","16","101953","16","bgm_M41"
"2","10023201","-49","16","0","0","聖德蕾莎女子學院 1-2","bgm_M41","10023202","240","100022","100021","16","2020/01/19 15:59:59","10023","610023117","0","0","28","-353","bgm_M41","31040","bgm_M41","1","100021","0","0","2020/01/02 16:00:00","0","bgm_M41","2","1","3","0","610023121","0","100020","bgm_M41","90","17","100023","16","bgm_M41"
"2","10023201","41","18","0","0","聖德蕾莎女子學院 1-3","bgm_M41","10023203","270","101972","101971","18","2020/01/19 15:59:59","10023","610023118","0","0","29","-138","bgm_M41","31056","bgm_M41","1","101971","0","0","2020/01/02 16:00:00","0","bgm_M41","2","1","3","0","610023121","0","100520","bgm_M41","90","18","101973","18","bgm_M41"
"2","10023201","-104","18","0","0","聖德蕾莎女子學院 1-4","bgm_M41","10023204","270","101972","101971","18","2020/01/19 15:59:59","10023","610023119","0","0","29","22","bgm_M41","31040","bgm_M41","1","101971","0","0","2020/01/02 16:00:00","0","bgm_M41","2","1","3","0","610023121","0","100520","bgm_M41","90","19","101973","18","bgm_M41"
"2","10023201","-87","20","0","0","聖德蕾莎女子學院 1-5","bgm_M41","10023205","300","101972","101971","20","2020/01/19 15:59:59","10023","610023120","0","0","30","270","bgm_M41","31056","bgm_M41","1","101971","0","0","2020/01/02 16:00:00","0","bgm_M41","2","1","3","0","610023121","0","100520","bgm_M41","90","20","101973","20","bgm_M41"
"1","10024101","-155","8","0","0","王城蘭德索爾 1-1","bgm_M41","10024101","120","101242","101241","8","2020/01/26 15:59:59","10024","610024101","0","0","0","-873","bgm_M41","0","bgm_M41","0","101241","0","0","2020/01/16 16:00:00","0","bgm_M41","0","1","0","0","610024121","0","100200","bgm_M41","90","1","101243","8","bgm_M41"
"1","10024101","10","8","0","0","王城蘭德索爾 1-2","bgm_M41","10024102","120","101242","101241","8","2020/01/26 15:59:59","10024","610024102","0","0","0","-786","bgm_M41","0","bgm_M41","0","101241","0","0","2020/01/16 16:00:00","0","bgm_M41","0","1","0","0","610024121","0","100190","bgm_M41","90","2","101243","8","bgm_M41"
"1","10024101","-57","8","0","0","王城蘭德索爾 1-3","bgm_M41","10024103","120","101242","101241","8","2020/01/26 15:59:59","10024","610024103","0","0","0","-594","bgm_M41","0","bgm_M41","0","101241","0","0","2020/01/16 16:00:00","0","bgm_M41","0","1","0","0","610024121","0","100190","bgm_M41","90","3","101243","8","bgm_M41"
"1","10024101","42","8","0","0","王城蘭德索爾 1-4","bgm_M41","10024104","120","101242","101241","8","2020/01/26 15:59:59","10024","610024104","0","0","0","-421","bgm_M41","0","bgm_M41","0","101241","0","0","2020/01/16 16:00:00","0","bgm_M41","0","1","0","0","610024121","0","100190","bgm_M41","90","4","101243","8","bgm_M41"
"1","10024101","59","8","0","0","王城蘭德索爾 1-5","bgm_M41","10024105","120","101242","101241","8","2020/01/26 15:59:59","10024","610024105","0","0","0","-220","bgm_M41","0","bgm_M41","0","101241","0","0","2020/01/16 16:00:00","0","bgm_M41","0","1","0","0","610024121","0","100190","bgm_M41","90","5","101243","8","bgm_M41"
"1","10024101","-108","9","0","0","王城蘭德索爾 1-6","bgm_M41","10024106","135","101242","101241","9","2020/01/26 15:59:59","10024","610024106","0","0","0","-339","bgm_M41","0","bgm_M41","0","101241","0","0","2020/01/16 16:00:00","0","bgm_M41","0","1","0","0","610024121","0","100200","bgm_M41","90","6","101243","9","bgm_M41"
"1","10024101","-116","9","0","0","王城蘭德索爾 1-7","bgm_M41","10024107","135","101242","101241","9","2020/01/26 15:59:59","10024","610024107","0","0","0","-150","bgm_M41","0","bgm_M41","0","101241","0","0","2020/01/16 16:00:00","0","bgm_M41","0","1","0","0","610024122","0","100200","bgm_M41","90","7","101243","9","bgm_M41"
"1","10024101","33","9","0","0","王城蘭德索爾 1-8","bgm_M41","10024108","135","101242","101241","9","2020/01/26 15:59:59","10024","610024108","0","0","0","-26","bgm_M41","0","bgm_M41","0","101241","0","0","2020/01/16 16:00:00","0","bgm_M41","0","1","0","0","610024121","0","100200","bgm_M41","90","8","101243","9","bgm_M41"
"1","10024101","-114","9","0","0","王城蘭德索爾 1-9","bgm_M41","10024109","135","101242","101241","9","2020/01/26 15:59:59","10024","610024109","0","0","0","115","bgm_M41","0","bgm_M41","0","101241","0","0","2020/01/16 16:00:00","0","bgm_M41","0","1","0","0","610024121","0","100190","bgm_M41","90","9","101243","9","bgm_M41"
"1","10024101","-114","9","0","0","王城蘭德索爾 1-10","bgm_M41","10024110","135","101242","101241","9","2020/01/26 15:59:59","10024","610024110","0","0","0","316","bgm_M41","0","bgm_M41","0","101241","0","0","2020/01/16 16:00:00","0","bgm_M41","0","1","0","0","610024121","0","100190","bgm_M41","90","10","101243","9","bgm_M41"
"1","10024101","53","10","0","0","王城蘭德索爾 1-11","bgm_M41","10024111","150","101242","101241","10","2020/01/26 15:59:59","10024","610024111","0","0","0","208","bgm_M41","0","bgm_M41","0","101241","0","0","2020/01/16 16:00:00","0","bgm_M41","0","1","0","0","610024121","0","100190","bgm_M41","90","11","101243","10","bgm_M41"
"1","10024101","14","10","0","0","王城蘭德索爾 1-12","bgm_M41","10024112","150","101242","101241","10","2020/01/26 15:59:59","10024","610024112","0","0","0","432","bgm_M41","0","bgm_M41","0","101241","0","0","2020/01/16 16:00:00","0","bgm_M41","0","1","0","0","610024121","0","100200","bgm_M41","90","12","101243","10","bgm_M41"
"1","10024101","49","10","0","0","王城蘭德索爾 1-13","bgm_M41","10024113","150","101242","101241","10","2020/01/26 15:59:59","10024","610024113","0","0","0","654","bgm_M41","0","bgm_M41","0","101241","0","0","2020/01/16 16:00:00","0","bgm_M41","0","1","0","0","610024121","0","100200","bgm_M41","90","13","101243","10","bgm_M41"
"1","10024101","-115","10","0","0","王城蘭德索爾 1-14","bgm_M41","10024114","150","101242","101241","10","2020/01/26 15:59:59","10024","610024114","0","0","0","565","bgm_M41","0","bgm_M41","0","101241","0","0","2020/01/16 16:00:00","0","bgm_M41","0","1","0","0","610024121","0","100190","bgm_M41","90","14","101243","10","bgm_M41"
"1","10024101","-108","10","0","0","王城蘭德索爾 1-15","bgm_M41","10024115","150","101242","101241","10","2020/01/26 15:59:59","10024","610024115","0","0","0","761","bgm_M41","0","bgm_M41","0","101241","0","0","2020/01/16 16:00:00","0","bgm_M41","0","1","0","0","610024123","0","100190","bgm_M41","90","15","101243","10","bgm_M41"
"2","10024201","80","16","0","0","王城蘭德索爾 1-1","bgm_M41","10024201","240","101252","101251","16","2020/01/26 15:59:59","10024","610024116","0","0","28","-500","bgm_M41","31047","bgm_M41","1","101251","0","0","2020/01/16 16:00:00","0","bgm_M41","2","1","3","0","610024121","0","100190","bgm_M41","90","16","101253","16","bgm_M41"
"2","10024201","14","16","0","0","王城蘭德索爾 1-2","bgm_M41","10024202","240","101252","101251","16","2020/01/26 15:59:59","10024","610024117","0","0","28","-269","bgm_M41","31034","bgm_M41","1","101251","0","0","2020/01/16 16:00:00","0","bgm_M41","2","1","3","0","610024121","0","100190","bgm_M41","90","17","101253","16","bgm_M41"
"2","10024201","-172","18","0","0","王城蘭德索爾 1-3","bgm_M41","10024203","270","101252","101251","18","2020/01/26 15:59:59","10024","610024118","0","0","29","-126","bgm_M41","31047","bgm_M41","1","101251","0","0","2020/01/16 16:00:00","0","bgm_M41","2","1","3","0","610024121","0","100200","bgm_M41","90","18","101253","18","bgm_M41"
"2","10024201","-109","18","0","0","王城蘭德索爾 1-4","bgm_M41","10024204","270","101252","101251","18","2020/01/26 15:59:59","10024","610024119","0","0","29","148","bgm_M41","31034","bgm_M41","1","101251","0","0","2020/01/16 16:00:00","0","bgm_M41","2","1","3","0","610024121","0","100200","bgm_M41","90","19","101253","18","bgm_M41"
"2","10024201","48","20","0","0","王城蘭德索爾 1-5","bgm_M41","10024205","300","101252","101251","20","2020/01/26 15:59:59","10024","610024120","0","0","30","310","bgm_M41","31047","bgm_M41","1","101251","0","0","2020/01/16 16:00:00","0","bgm_M41","2","1","3","0","610024121","0","100190","bgm_M41","90","20","101253","20","bgm_M41"
"1","10025101","-155","8","0","0","鬼屋附近地區 1-1","bgm_M41","10025101","120","102062","102061","8","2020/02/21 15:59:59","10025","610025101","0","0","0","-522","bgm_M41","0","bgm_M41","0","102061","0","0","2020/02/04 16:00:00","0","bgm_M41","0","1","0","0","610025121","0","100531","bgm_M41","90","1","102063","8","bgm_M41"
"1","10025101","32","8","0","0","鬼屋附近地區 1-2","bgm_M41","10025102","120","100365","100364","8","2020/02/21 15:59:59","10025","610025102","0","0","0","-398","bgm_M41","0","bgm_M41","0","100364","0","0","2020/02/04 16:00:00","0","bgm_M41","0","1","0","0","610025121","0","100020","bgm_M41","90","2","100366","8","bgm_M41"
"1","10025101","0","8","0","0","鬼屋附近地區 1-3","bgm_M41","10025103","120","102062","102061","8","2020/02/21 15:59:59","10025","610025103","0","0","0","-215","bgm_M41","0","bgm_M41","0","102061","0","0","2020/02/04 16:00:00","0","bgm_M41","0","1","0","0","610025121","0","100540","bgm_M41","90","3","102063","8","bgm_M41"
"1","10025101","-110","8","0","0","鬼屋附近地區 1-4","bgm_M41","10025104","120","102062","102061","8","2020/02/21 15:59:59","10025","610025104","0","0","0","-112","bgm_M41","0","bgm_M41","0","102061","0","0","2020/02/04 16:00:00","0","bgm_M41","0","1","0","0","610025121","0","100531","bgm_M41","90","4","102063","8","bgm_M41"
"1","10025101","33","8","0","0","鬼屋附近地區 1-5","bgm_M41","10025105","120","102062","102061","8","2020/02/21 15:59:59","10025","610025105","0","0","0","-31","bgm_M41","0","bgm_M41","0","102061","0","0","2020/02/04 16:00:00","0","bgm_M41","0","1","0","0","610025121","0","100540","bgm_M41","90","5","102063","8","bgm_M41"
"1","10025101","-64","9","0","0","鬼屋附近地區 1-6","bgm_M41","10025106","135","100365","100364","9","2020/02/21 15:59:59","10025","610025106","0","0","0","112","bgm_M41","0","bgm_M41","0","100364","0","0","2020/02/04 16:00:00","0","bgm_M41","0","1","0","0","610025121","0","100020","bgm_M41","90","6","100366","9","bgm_M41"
"1","10025101","88","9","0","0","鬼屋附近地區 1-7","bgm_M41","10025107","135","102062","102061","9","2020/02/21 15:59:59","10025","610025107","0","0","0","181","bgm_M41","0","bgm_M41","0","102061","0","0","2020/02/04 16:00:00","0","bgm_M41","0","1","0","0","610025122","0","100540","bgm_M41","90","7","102063","9","bgm_M41"
"1","10025101","98","9","0","0","鬼屋附近地區 1-8","bgm_M41","10025108","135","102062","102061","9","2020/02/21 15:59:59","10025","610025108","0","0","0","343","bgm_M41","0","bgm_M41","0","102061","0","0","2020/02/04 16:00:00","0","bgm_M41","0","1","0","0","610025121","0","100540","bgm_M41","90","8","102063","9","bgm_M41"
"1","10025101","-9","9","0","0","鬼屋附近地區 1-9","bgm_M41","10025109","135","100365","100364","9","2020/02/21 15:59:59","10025","610025109","0","0","0","473","bgm_M41","0","bgm_M41","0","100364","0","0","2020/02/04 16:00:00","0","bgm_M41","0","1","0","0","610025121","0","100020","bgm_M41","90","9","100366","9","bgm_M41"
"1","10025102","-121","9","0","0","鬼魂墓地 1-10","bgm_M41","10025110","135","102072","102071","9","2020/02/21 15:59:59","10025","610025110","0","0","0","-468","bgm_M41","0","bgm_M41","0","102071","0","0","2020/02/04 16:00:00","0","bgm_M41","0","1","0","0","610025121","0","100540","bgm_M41","90","10","102073","9","bgm_M41"
"1","10025102","22","10","0","0","鬼魂墓地 1-11","bgm_M41","10025111","150","102072","102071","10","2020/02/21 15:59:59","10025","610025111","0","0","0","-356","bgm_M41","0","bgm_M41","0","102071","0","0","2020/02/04 16:00:00","0","bgm_M41","0","1","0","0","610025121","0","100531","bgm_M41","90","11","102073","10","bgm_M41"
"1","10025102","77","10","0","0","鬼魂墓地 1-12","bgm_M41","10025112","150","100692","100691","10","2020/02/21 15:59:59","10025","610025112","0","0","0","-153","bgm_M41","0","bgm_M41","0","100691","0","0","2020/02/04 16:00:00","0","bgm_M41","0","1","0","0","610025121","0","100020","bgm_M41","90","12","100693","10","bgm_M41"
"1","10025102","-66","10","0","0","鬼魂墓地 1-13","bgm_M41","10025113","150","100692","100691","10","2020/02/21 15:59:59","10025","610025113","0","0","0","-76","bgm_M41","0","bgm_M41","0","100691","0","0","2020/02/04 16:00:00","0","bgm_M41","0","1","0","0","610025121","0","100020","bgm_M41","90","13","100693","10","bgm_M41"
"1","10025102","12","10","0","0","鬼魂墓地 1-14","bgm_M41","10025114","150","102072","102071","10","2020/02/21 15:59:59","10025","610025114","0","0","0","77","bgm_M41","0","bgm_M41","0","102071","0","0","2020/02/04 16:00:00","0","bgm_M41","0","1","0","0","610025121","0","100531","bgm_M41","90","14","102073","10","bgm_M41"
"1","10025102","21","10","0","0","鬼魂墓地 1-15","bgm_M41","10025115","150","102072","102071","10","2020/02/21 15:59:59","10025","610025115","0","0","0","266","bgm_M41","0","bgm_M41","0","102071","0","0","2020/02/04 16:00:00","0","bgm_M41","0","1","0","0","610025123","0","100531","bgm_M41","90","15","102073","10","bgm_M41"
"2","10025201","-77","16","0","0","鬼魂墓地 1-1","bgm_M41","10025201","240","100365","100364","16","2020/02/21 15:59:59","10025","610025116","0","0","28","-570","bgm_M41","31112","bgm_M41","1","100364","0","0","2020/02/04 16:00:00","0","bgm_M41","2","1","3","0","610025121","0","100020","bgm_M41","90","16","100366","16","bgm_M41"
"2","10025201","58","16","0","0","鬼魂墓地 1-2","bgm_M41","10025202","240","102082","102081","16","2020/02/21 15:59:59","10025","610025117","0","0","28","-372","bgm_M41","31036","bgm_M41","1","102081","0","0","2020/02/04 16:00:00","0","bgm_M41","2","1","3","0","610025121","0","100532","bgm_M41","90","17","102083","16","bgm_M41"
"2","10025201","-117","18","0","0","鬼魂墓地 1-3","bgm_M41","10025203","270","100692","100691","18","2020/02/21 15:59:59","10025","610025118","0","0","29","-191","bgm_M41","31112","bgm_M41","1","100691","0","0","2020/02/04 16:00:00","0","bgm_M41","2","1","3","0","610025121","0","100020","bgm_M41","90","18","100693","18","bgm_M41"
"2","10025201","-90","18","0","0","鬼魂墓地 1-4","bgm_M41","10025204","270","102082","102081","18","2020/02/21 15:59:59","10025","610025119","0","0","29","120","bgm_M41","31036","bgm_M41","1","102081","0","0","2020/02/04 16:00:00","0","bgm_M41","2","1","3","0","610025121","0","100532","bgm_M41","90","19","102083","18","bgm_M41"
"2","10025201","51","20","0","0","鬼魂墓地 1-5","bgm_M41","10025205","300","102082","102081","20","2020/02/21 15:59:59","10025","610025120","0","0","30","288","bgm_M41","31112","bgm_M41","1","102081","0","0","2020/02/04 16:00:00","0","bgm_M41","2","1","3","0","610025121","0","100532","bgm_M41","90","20","102083","20","bgm_M41"
"1","10026101","-100","8","0","0","蘭德索爾郊外 1-1","bgm_M41","10026101","120","101272","101271","8","2020/02/28 15:59:59","10026","610026101","0","0","0","-528","bgm_M41","0","bgm_M41","0","101271","0","0","2020/02/18 16:00:00","0","bgm_M41","0","1","0","0","610026121","0","100210","bgm_M41","90","1","101273","8","bgm_M41"
"1","10026101","9","8","0","0","蘭德索爾郊外 1-2","bgm_M41","10026102","120","101272","101271","8","2020/02/28 15:59:59","10026","610026102","0","0","0","-362","bgm_M41","0","bgm_M41","0","101271","0","0","2020/02/18 16:00:00","0","bgm_M41","0","1","0","0","610026121","0","100210","bgm_M41","90","2","101273","8","bgm_M41"
"1","10026101","-54","8","0","0","蘭德索爾郊外 1-3","bgm_M41","10026103","120","101272","101271","8","2020/02/28 15:59:59","10026","610026103","0","0","0","-150","bgm_M41","0","bgm_M41","0","101271","0","0","2020/02/18 16:00:00","0","bgm_M41","0","1","0","0","610026121","0","100220","bgm_M41","90","3","101273","8","bgm_M41"
"1","10026101","49","8","0","0","蘭德索爾郊外 1-4","bgm_M41","10026104","120","101272","101271","8","2020/02/28 15:59:59","10026","610026104","0","0","0","8","bgm_M41","0","bgm_M41","0","101271","0","0","2020/02/18 16:00:00","0","bgm_M41","0","1","0","0","610026121","0","100210","bgm_M41","90","4","101273","8","bgm_M41"
"1","10026101","-55","8","0","0","蘭德索爾郊外 1-5","bgm_M41","10026105","120","101272","101271","8","2020/02/28 15:59:59","10026","610026105","0","0","0","174","bgm_M41","0","bgm_M41","0","101271","0","0","2020/02/18 16:00:00","0","bgm_M41","0","1","0","0","610026121","0","100220","bgm_M41","90","5","101273","8","bgm_M41"
"1","10026101","-9","9","0","0","蘭德索爾郊外 1-6","bgm_M41","10026106","135","101272","101271","9","2020/02/28 15:59:59","10026","610026106","0","0","0","383","bgm_M41","0","bgm_M41","0","101271","0","5007303","2020/02/18 16:00:00","0","bgm_M41","0","1","0","0","610026121","0","100210","bgm_M41","90","6","101273","9","bgm_M41"
"1","10026102","-385","9","0","0","靈界 1-7","bgm_M41","10026107","135","101262","101261","9","2020/02/28 15:59:59","10026","610026107","0","0","0","240","bgm_M41","0","bgm_M41","0","101261","0","0","2020/02/18 16:00:00","0","bgm_M41","0","1","0","0","610026122","0","100230","bgm_M41","90","7","101263","9","bgm_M41"
"1","10026102","-222","9","0","0","靈界 1-8","bgm_M41","10026108","135","101262","101261","9","2020/02/28 15:59:59","10026","610026108","0","0","0","-180","bgm_M41","0","bgm_M41","0","101261","0","0","2020/02/18 16:00:00","0","bgm_M41","0","1","0","0","610026121","0","100230","bgm_M41","90","8","101263","9","bgm_M41"
"1","10026102","-153","9","0","0","靈界 1-9","bgm_M41","10026109","135","101262","101261","9","2020/02/28 15:59:59","10026","610026109","0","0","0","271","bgm_M41","0","bgm_M41","0","101261","0","0","2020/02/18 16:00:00","0","bgm_M41","0","1","0","0","610026121","0","100230","bgm_M41","90","9","101263","9","bgm_M41"
"1","10026102","109","9","0","0","靈界 1-10","bgm_M41","10026110","135","101262","101261","9","2020/02/28 15:59:59","10026","610026110","0","0","0","-102","bgm_M41","0","bgm_M41","0","101261","0","0","2020/02/18 16:00:00","0","bgm_M41","0","1","0","0","610026121","0","100230","bgm_M41","90","10","101263","9","bgm_M41"
"1","10026102","297","10","0","0","靈界 1-11","bgm_M41","10026111","150","101262","101261","10","2020/02/28 15:59:59","10026","610026111","0","0","0","143","bgm_M41","0","bgm_M41","0","101261","0","0","2020/02/18 16:00:00","0","bgm_M41","0","1","0","0","610026121","0","100230","bgm_M41","90","11","101263","10","bgm_M41"
"1","10026102","360","10","0","0","靈界 1-12","bgm_M41","10026112","150","101262","101261","10","2020/02/28 15:59:59","10026","610026112","0","0","0","-400","bgm_M41","0","bgm_M41","0","101261","0","5007304","2020/02/18 16:00:00","0","bgm_M41","0","1","0","0","610026121","0","100230","bgm_M41","90","12","101263","10","bgm_M41"
"1","10026103","-2","10","0","0","蘭德索爾中央地區 1-13","bgm_M41","10026113","150","101272","101271","10","2020/02/28 15:59:59","10026","610026113","0","0","0","-340","bgm_M41","0","bgm_M41","0","101271","0","0","2020/02/18 16:00:00","0","bgm_M41","0","1","0","0","610026121","0","100210","bgm_M41","90","13","101273","10","bgm_M41"
"1","10026103","-104","10","0","0","蘭德索爾中央地區 1-14","bgm_M41","10026114","150","101272","101271","10","2020/02/28 15:59:59","10026","610026114","0","0","0","-48","bgm_M41","0","bgm_M41","0","101271","0","0","2020/02/18 16:00:00","0","bgm_M41","0","1","0","0","610026121","0","100220","bgm_M41","90","14","101273","10","bgm_M41"
"1","10026103","50","10","0","0","蘭德索爾中央地區 1-15","bgm_M41","10026115","150","101272","101271","10","2020/02/28 15:59:59","10026","610026115","0","0","0","193","bgm_M41","0","bgm_M41","0","101271","0","0","2020/02/18 16:00:00","0","bgm_M41","0","1","0","0","610026123","0","100220","bgm_M41","90","15","101273","10","bgm_M41"
"2","10026201","50","16","0","0","蘭德索爾郊外 1-1","bgm_M41","10026201","240","101282","101281","16","2020/02/28 15:59:59","10026","610026116","0","0","28","-500","bgm_M41","31082","bgm_M41","1","101281","0","0","2020/02/18 16:00:00","0","bgm_M41","2","1","3","0","610026121","0","100210","bgm_M41","90","16","101283","16","bgm_M41"
"2","10026201","62","16","0","0","蘭德索爾郊外 1-2","bgm_M41","10026202","240","101282","101281","16","2020/02/28 15:59:59","10026","610026117","0","0","28","-298","bgm_M41","31022","bgm_M41","1","101281","0","0","2020/02/18 16:00:00","0","bgm_M41","2","1","3","0","610026121","0","100220","bgm_M41","90","17","101283","16","bgm_M41"
"2","10026201","-13","18","0","0","蘭德索爾郊外 1-3","bgm_M41","10026203","270","101282","101281","18","2020/02/28 15:59:59","10026","610026118","0","0","29","-130","bgm_M41","31082","bgm_M41","1","101281","0","0","2020/02/18 16:00:00","0","bgm_M41","2","1","3","0","610026121","0","100220","bgm_M41","90","18","101283","18","bgm_M41"
"2","10026201","-113","18","0","0","蘭德索爾郊外 1-4","bgm_M41","10026204","270","101282","101281","18","2020/02/28 15:59:59","10026","610026119","0","0","29","60","bgm_M41","31022","bgm_M41","1","101281","0","0","2020/02/18 16:00:00","0","bgm_M41","2","1","3","0","610026121","0","100210","bgm_M41","90","19","101283","18","bgm_M41"
"2","10026201","48","20","0","0","蘭德索爾郊外 1-5","bgm_M41","10026205","300","101282","101281","20","2020/02/28 15:59:59","10026","610026120","0","0","30","230","bgm_M41","31082","bgm_M41","1","101281","0","0","2020/02/18 16:00:00","0","bgm_M41","2","1","3","0","610026121","0","100210","bgm_M41","90","20","101283","20","bgm_M41"
"1","10027101","-120","8","0","0","艾爾皮斯島 開墾營地一帶 1-1","bgm_M41","10027101","120","100202","100201","8","2020/03/19 15:59:59","10027","610027101","0","0","0","-900","bgm_M41","0","bgm_M41","0","100201","0","0","2020/03/02 16:00:00","0","bgm_M41","0","1","0","0","610027121","0","100180","bgm_M41","90","1","100203","8","bgm_M41"
"1","10027101","76","8","0","0","艾爾皮斯島 開墾營地一帶 1-2","bgm_M41","10027102","120","100582","100581","8","2020/03/19 15:59:59","10027","610027102","0","0","0","-830","bgm_M41","0","bgm_M41","0","100581","0","0","2020/03/02 16:00:00","0","bgm_M41","0","1","0","0","610027121","0","100100","bgm_M41","90","2","100583","8","bgm_M41"
"1","10027101","50","8","0","0","艾爾皮斯島 開墾營地一帶 1-3","bgm_M41","10027103","120","100112","100111","8","2020/03/19 15:59:59","10027","610027103","0","0","0","-660","bgm_M41","0","bgm_M41","0","100111","0","0","2020/03/02 16:00:00","0","bgm_M41","0","1","0","0","610027121","0","100040","bgm_M41","90","3","100113","8","bgm_M41"
"1","10027101","-80","8","0","0","艾爾皮斯島 開墾營地一帶 1-4","bgm_M41","10027104","120","100112","100111","8","2020/03/19 15:59:59","10027","610027104","0","0","0","-590","bgm_M41","0","bgm_M41","0","100111","0","0","2020/03/02 16:00:00","0","bgm_M41","0","1","0","0","610027121","0","100040","bgm_M41","90","4","100113","8","bgm_M41"
"1","10027101","-74","8","0","0","艾爾皮斯島 開墾營地一帶 1-5","bgm_M41","10027105","120","100172","100171","8","2020/03/19 15:59:59","10027","610027105","0","0","0","-415","bgm_M41","0","bgm_M41","0","100171","0","0","2020/03/02 16:00:00","0","bgm_M41","0","1","0","0","610027121","0","100070","bgm_M41","90","5","100173","8","bgm_M41"
"1","10027101","90","9","0","0","艾爾皮斯島 開墾營地一帶 1-6","bgm_M41","10027106","135","101622","101621","9","2020/03/19 15:59:59","10027","610027106","0","0","0","-365","bgm_M41","0","bgm_M41","0","101621","0","0","2020/03/02 16:00:00","0","bgm_M41","0","1","0","0","610027121","0","100450","bgm_M41","90","6","101623","9","bgm_M41"
