5f20b574504a4f13ae04e74182bb7ddc2b5afbb2a176e50a1150034537720994,0eafacadd247e379442cdcca612a76b3833b424e5c93175f69aed76087052c73,c04ec73cf53ab0f5fec339a86412b5eea6cf15d43cc54e288f9d1e63dce9c853,cfa9da8599f0d464b2d0c5b8b274c23f12e94f435c66614a2cc528b1bd4767d5,8fe1e028a4d8d9f39456f91b43c68b016ccda16dcd08fb5729b602bab3e63c90,cfef503b87c28708c4112548b6d8053de70844d896e511bd1e055ee3410de364,83481e81bb58179f4297fa921c18745a6012f5e5c3afdb07f256eb9d0a1ece63,898f9bc643dde4065218e1e2c6320a438261bb7261d4bc4dcce2fde1c0e065d6,f1419fb1ae14a56d38d8043e56b393f9f128847936763a040eda5916689d00f4,d1d8185cd18cdf2afcb7d92ef1de4277c09164c7f1f26a0aecef9851aa2ff736,91b5a2731d1e86588ed088ab1b86104c7d769a403c5d5d0a7b2958052d6cd7c6,16de73c3c5b8aac33ee2e6e87c07b077f00cbd570e3f436ebb3e1f325c46eca3,267c52d8ac785c9a7c3b62beb3fa82ce998f87e56d3f2d763811ea2176bf2f02,3ae8e90293923a702a21182f7b6b5a3b11d507cdc3c91c66ad4c37dd3b89d994,721933e53ec72ef5c9ec1018061a8904f926952fc90e7dd96310bf2af0fffe62,71beafdae7d57938ed167a55fcd04c42604e4fdd5e680e4d734ff1591fd499a7,0ba61077b6fc972f4d3dd85cd708c3007bfcaa51dea0ca3f737fe0603893d48d,c04f704b3c81b1cd218469ee5478ca47975b44da350f837381942cb02fb959dd,be0e33adaf48368b6db0c6dc2583184d09cf23e0f9c8e773b476d8856dd6fb72,53502b6419c6b11fef6aef5371ff430ca6ce0091a771eab9d6a433042090a869,0b8bc699f7cec6b620253c46e2864a4f80c4a82fe7fa3ab801df6577c82b826e,ca12dbbca49f3aa14d0fecca583115fe3f6c0c636bd2c70bbfd3ac34222a0398,9189dfb64ba261a6b2e0f0c816b2cc08e5e38e4f4df2d869ad7165e7d38b96b0,4e31e4f0ebb8bfcf75f65f73272b621cd46eec35a1a6d5720c3efd093c605056,f51b83475e88eb33c3de134eb84d4c0eb84522ca9c186c1be6824a67f8ac9bfc
"0","0","0","25001","0","103201","0","0","15","0","4","0","0","0","0","3","0","25","440","0","0","0","0","0","500000"
"1","0","2","25001","0","103201","0","0","15","0","5","0","0","0","0","3","0","30","550","2","0","0","0","0","600000"
"1","0","5","32033","0","103301","0","0","18","0","1","0","25","0","0","1","0","50","0","0","0","0","0","0","100000"
"1","0","0","31033","0","103301","0","0","11","10","1","0","0","0","0","2","0","50","0","0","0","25","0","0","100000"
"0","0","0","25001","0","103301","0","0","15","0","1","0","4","0","0","3","0","10","0","0","0","4","0","0","100000"
"0","0","0","25001","0","103301","0","0","15","0","2","0","8","0","0","3","0","15","0","0","0","8","0","0","200000"
"0","0","0","25001","0","103301","0","0","15","0","3","0","12","0","0","3","0","20","0","0","0","12","0","0","400000"
"0","0","0","25001","0","103301","0","0","15","0","4","0","16","0","0","3","0","25","0","0","0","16","0","0","500000"
"1","0","0","25001","0","103301","0","0","15","15","5","0","18","0","0","3","0","30","200","0","0","18","0","0","600000"
"1","0","0","32034","0","103401","0","0","18","0","1","0","0","0","0","1","0","50","100","0","0","0","10","0","100000"
"1","0","0","31034","0","103401","0","0","11","0","1","0","0","0","0","2","0","50","60","0","0","0","10","0","100000"
"0","0","0","25001","0","103401","0","0","15","0","1","0","0","0","0","3","0","10","20","0","0","2","0","0","100000"
"0","0","0","25001","0","103401","0","0","15","0","2","0","0","0","0","3","0","15","40","0","0","4","0","0","200000"
"0","0","0","25001","0","103401","0","0","15","0","3","0","0","0","0","3","0","20","60","0","0","6","0","0","400000"
"0","0","0","25001","0","103401","0","0","15","0","4","0","0","0","0","3","0","25","80","0","0","8","0","0","500000"
"1","0","0","25001","0","103401","0","0","15","0","5","0","0","0","0","3","0","30","100","0","0","10","10","0","600000"
"0","0","0","0","0","103501","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","103501","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","103501","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"1","0","3","32036","0","103601","0","0","18","0","1","0","0","0","0","1","10","50","0","0","0","0","0","160","100000"
"1","0","2","31036","0","103601","0","0","11","0","1","0","0","0","0","2","5","50","0","0","0","0","0","80","100000"
"0","0","0","25001","0","103601","0","0","15","0","1","0","0","0","0","3","5","10","0","0","0","0","0","100","100000"
"0","0","0","25001","0","103601","0","0","15","0","2","0","0","0","0","3","10","15","0","0","0","0","0","200","200000"
"0","0","0","25001","0","103601","0","0","15","0","3","0","0","0","0","3","15","20","0","0","0","0","0","300","400000"
"0","0","0","25001","0","103601","0","0","15","0","4","0","0","0","0","3","20","25","0","0","0","0","0","400","500000"
"1","0","0","25001","0","103601","0","0","15","0","5","0","0","0","0","3","25","30","0","2","0","0","0","500","600000"
"1","0","0","32037","0","103701","0","0","18","0","1","0","0","0","0","1","0","50","240","0","0","0","0","0","100000"
"1","0","3","31037","0","103701","0","0","11","0","1","0","0","0","0","2","0","50","120","0","0","0","0","0","100000"
"0","0","0","25001","0","103701","0","0","15","0","1","0","0","0","0","3","0","10","130","0","0","0","0","0","100000"
"0","0","0","25001","0","103701","0","0","15","0","2","0","0","10","0","3","0","15","260","0","0","0","0","0","200000"
"0","0","0","25001","0","103701","0","0","15","0","3","0","0","20","0","3","0","20","390","0","0","0","0","0","400000"
"0","0","0","25001","0","103701","0","0","15","0","4","0","0","30","0","3","0","25","520","0","0","0","0","0","500000"
"1","0","2","25001","0","103701","0","0","15","0","5","0","0","40","0","3","0","30","650","2","0","0","0","0","600000"
"1","0","0","32038","0","103801","0","0","18","0","1","0","25","0","0","1","0","50","160","0","0","0","0","0","100000"
"1","0","3","31038","0","103801","0","0","11","0","1","0","0","0","0","2","0","50","80","0","0","25","0","0","100000"
"0","0","0","25001","0","103801","0","0","15","0","1","0","4","0","0","3","0","10","100","0","0","4","0","0","100000"
"0","0","0","25001","0","103801","0","0","15","0","2","0","8","0","0","3","0","15","220","0","0","8","0","0","200000"
"0","0","0","25001","0","103801","0","0","15","0","3","0","12","0","0","3","0","20","330","0","0","12","0","0","400000"
"0","0","0","25001","0","103801","0","0","15","0","4","0","16","0","0","3","0","25","440","0","0","16","0","0","500000"
"1","0","2","25001","0","103801","0","0","15","0","5","0","18","0","0","3","0","30","550","0","0","18","0","0","600000"
"0","0","0","0","0","103901","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","103901","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","103901","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"1","0","0","32040","0","104001","0","0","18","0","1","0","20","0","0","1","0","50","0","0","0","25","0","0","100000"
"1","0","0","31040","0","104001","0","0","11","10","1","0","0","0","0","2","0","50","0","0","0","25","0","0","100000"
"0","0","0","25001","0","104001","0","0","15","0","1","0","3","0","0","3","0","10","40","0","0","3","0","0","100000"
"0","0","0","25001","0","104001","0","0","15","0","2","0","6","0","0","3","0","15","80","0","0","6","0","0","200000"
"0","0","0","25001","0","104001","0","0","15","0","3","0","9","0","0","3","0","20","120","0","0","9","0","0","400000"
"0","0","0","25001","0","104001","0","0","15","0","4","0","12","0","0","3","0","25","160","0","0","12","0","0","500000"
"1","0","0","25001","0","104001","0","0","15","15","5","0","15","0","0","3","0","30","200","0","0","15","0","0","600000"
"0","0","0","0","0","104101","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","104101","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","104101","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"1","0","0","32042","0","104201","0","0","18","0","1","0","0","0","0","1","0","50","0","0","0","0","10","100","100000"
"1","0","0","31042","0","104201","0","0","11","0","1","0","0","0","0","2","0","50","0","0","0","0","10","60","100000"
"0","0","0","25001","0","104201","0","0","15","0","1","0","2","0","0","3","0","10","0","0","0","0","0","20","100000"
"0","0","0","25001","0","104201","0","0","15","0","2","0","4","0","0","3","0","15","0","0","0","0","0","40","200000"
"0","0","0","25001","0","104201","0","0","15","0","3","0","6","0","0","3","0","20","0","0","0","0","0","60","400000"
"0","0","0","25001","0","104201","0","0","15","0","4","0","8","0","0","3","0","25","0","0","0","0","0","80","500000"
"1","0","0","25001","0","104201","0","0","15","0","5","0","10","0","0","3","0","30","0","0","0","0","10","100","600000"
"1","0","3","32043","0","104301","0","0","18","0","1","0","0","0","0","1","0","50","160","0","0","0","0","0","100000"
"1","0","2","31043","0","104301","0","0","11","0","1","0","0","0","0","2","0","50","80","0","0","0","0","0","100000"
"0","0","0","25001","0","104301","0","0","15","0","1","0","0","0","0","3","0","10","100","0","0","0","0","0","100000"
"0","0","0","25001","0","104301","0","0","15","0","2","0","0","0","0","3","0","15","220","0","0","0","0","0","200000"
"0","0","0","25001","0","104301","0","0","15","0","3","0","0","0","0","3","0","20","330","0","0","0","0","0","400000"
"0","0","0","25001","0","104301","0","0","15","0","4","0","0","0","0","3","0","25","440","0","0","0","0","0","500000"
"1","0","5","25001","0","104301","0","0","15","0","5","0","0","0","0","3","0","30","550","0","0","0","0","0","600000"
"1","0","0","32044","0","104401","0","0","18","0","1","0","0","0","0","1","10","50","0","0","0","0","0","360","100000"
"1","0","0","31044","0","104401","0","0","11","0","1","0","0","0","0","2","10","50","0","0","0","0","0","180","100000"
"0","0","0","25001","0","104401","0","0","15","0","1","0","0","0","0","3","10","10","0","0","0","0","0","180","100000"
"0","0","0","25001","0","104401","0","0","15","0","2","0","0","0","0","3","20","15","0","0","0","0","0","360","200000"
"0","0","0","25001","0","104401","0","0","15","0","3","0","0","0","0","3","20","20","0","0","0","0","0","540","400000"
"0","0","0","25001","0","104401","0","0","15","0","4","0","0","0","0","3","30","25","0","0","0","0","0","720","500000"
"1","0","0","25001","0","104401","0","0","15","0","5","0","0","0","0","3","50","30","0","0","0","0","0","900","600000"
"1","0","0","32045","0","104501","1500","0","18","0","1","0","4","0","0","1","0","50","0","0","0","10","0","0","100000"
"1","0","0","31045","0","104501","1000","0","11","0","1","0","5","0","0","2","0","50","0","0","0","15","0","0","100000"
"0","0","0","25001","0","104501","0","0","15","0","1","0","2","0","0","3","0","10","0","0","0","6","0","0","100000"
"0","0","0","25001","0","104501","0","0","15","0","2","0","4","0","0","3","0","15","0","0","0","12","0","0","200000"
"0","0","0","25001","0","104501","0","0","15","0","3","0","6","0","0","3","0","20","0","0","0","18","0","0","400000"
"0","0","0","25001","0","104501","0","0","15","0","4","0","8","0","0","3","0","25","0","0","0","24","0","0","500000"
"1","0","0","25001","0","104501","0","0","15","0","5","0","10","0","0","3","0","30","0","0","0","30","0","0","600000"
"1","0","0","32046","0","104601","0","0","18","0","1","0","0","15","0","1","0","50","180","0","0","0","0","0","100000"
"1","0","3","31046","0","104601","0","0","11","0","1","0","0","0","0","2","0","50","80","0","0","0","0","0","100000"
"0","0","0","25001","0","104601","0","0","15","0","1","0","0","0","0","3","0","10","100","0","0","0","0","0","100000"
"0","0","0","25001","0","104601","0","0","15","0","2","0","0","10","0","3","0","15","200","0","0","0","0","0","200000"
"0","0","0","25001","0","104601","0","0","15","0","3","0","0","20","0","3","0","20","300","0","0","0","0","0","400000"
"0","0","0","25001","0","104601","0","0","15","0","4","0","0","30","0","3","0","25","400","0","0","0","0","0","500000"
"1","0","2","25001","0","104601","0","0","15","0","5","0","0","40","0","3","0","30","500","2","0","0","0","0","600000"
"1","0","5","32047","0","104701","0","0","18","0","1","0","10","0","0","1","0","50","0","0","0","10","10","0","100000"
"1","0","3","31047","0","104701","0","0","11","0","1","0","15","0","0","2","0","50","0","0","0","15","10","0","100000"
"0","0","0","25001","0","104701","0","0","15","0","1","0","6","0","0","3","0","10","0","0","0","6","0","0","100000"
"0","0","0","25001","0","104701","0","0","15","0","2","0","12","0","0","3","0","15","0","0","0","12","0","0","200000"
"0","0","0","25001","0","104701","0","0","15","0","3","0","18","0","0","3","0","20","0","0","0","18","0","0","400000"
"0","0","0","25001","0","104701","0","0","15","0","4","0","24","0","0","3","0","25","0","0","0","24","0","0","500000"
"1","0","2","25001","0","104701","0","0","15","0","5","0","30","0","0","3","0","30","0","0","0","30","10","0","600000"
"1","0","5","32048","0","104801","0","0","18","0","1","0","0","0","0","1","0","50","95","0","0","0","0","0","100000"
"1","0","5","31048","0","104801","0","0","11","0","1","0","0","0","0","2","0","50","55","0","0","0","0","0","100000"
"0","0","0","25001","0","104801","0","0","15","0","1","0","1","0","0","3","0","10","20","0","0","1","0","0","100000"
"0","0","0","25001","0","104801","0","0","15","0","2","0","2","0","0","3","0","15","40","0","0","2","0","0","200000"
"0","0","0","25001","0","104801","0","0","15","0","3","0","3","0","0","3","0","20","60","0","0","3","0","0","400000"
"0","0","0","25001","0","104801","0","0","15","0","4","0","4","0","0","3","0","25","80","0","0","4","0","0","500000"
"1","0","0","25001","0","104801","0","0","15","15","5","0","5","0","0","3","0","30","90","0","0","5","0","0","600000"
"1","0","5","32049","0","104901","0","0","18","0","1","0","0","0","0","1","0","50","95","0","0","0","0","0","100000"
"1","0","5","31049","0","104901","0","0","11","0","1","0","0","0","0","2","0","50","55","0","0","0","0","0","100000"
"0","0","0","25001","0","104901","0","0","15","0","1","0","4","0","0","3","0","10","10","0","0","2","0","0","100000"
"0","0","0","25001","0","104901","0","0","15","0","2","0","8","0","0","3","0","15","20","0","0","4","0","0","200000"
"0","0","0","25001","0","104901","0","0","15","0","3","0","12","0","0","3","0","20","30","0","0","6","0","0","400000"
"0","0","0","25001","0","104901","0","0","15","0","4","0","16","0","0","3","0","25","40","0","0","8","0","0","500000"
"1","0","0","25001","0","104901","0","0","15","0","5","0","20","0","0","3","0","30","50","0","0","10","0","0","600000"
"1","0","3","32050","0","105001","0","0","18","0","1","0","0","0","0","1","10","50","0","0","0","0","0","150","100000"
"1","0","2","31050","0","105001","0","0","11","0","1","0","0","0","0","2","5","50","0","0","0","0","0","75","100000"
"0","0","0","25001","0","105001","0","0","15","0","1","0","0","0","0","3","6","10","0","0","0","0","0","100","100000"
"0","0","0","25001","0","105001","0","0","15","0","2","0","0","0","0","3","12","15","0","0","0","0","0","200","200000"
"0","0","0","25001","0","105001","0","0","15","0","3","0","0","0","0","3","18","20","0","0","0","0","0","300","400000"
"0","0","0","25001","0","105001","0","0","15","0","4","0","0","0","0","3","24","25","0","0","0","0","0","400","500000"
"1","0","0","25001","0","105001","0","0","15","0","5","0","0","0","0","3","30","30","0","0","0","0","0","500","600000"
"1","0","5","32051","0","105101","0","0","18","0","1","0","0","0","0","1","0","50","160","0","0","0","0","0","100000"
"1","0","0","31051","0","105101","0","0","11","0","1","0","0","0","0","2","0","50","80","0","0","0","0","0","100000"
"0","0","0","25001","0","105101","0","0","15","0","1","0","0","10","0","3","0","10","100","0","0","0","0","0","100000"
"0","0","0","25001","0","105101","0","0","15","0","2","0","0","20","0","3","0","15","220","0","0","0","0","0","200000"
"0","0","0","25001","0","105101","0","0","15","0","3","0","0","30","0","3","0","20","330","0","0","0","0","0","400000"
"0","0","0","25001","0","105101","0","0","15","0","4","0","0","40","0","3","0","25","440","0","0","0","0","0","500000"
"1","0","5","25001","1","105101","0","0","15","0","5","0","0","50","0","3","0","30","550","0","0","0","0","0","600000"
"1","0","0","32052","0","105201","1500","0","18","0","1","0","10","0","0","1","0","50","0","0","0","4","0","0","100000"
"1","0","0","31052","0","105201","1000","0","11","0","1","0","15","0","0","2","0","50","0","0","0","5","0","0","100000"
"0","0","0","25001","0","105201","0","0","15","0","1","0","6","0","0","3","0","10","0","0","0","2","0","0","100000"
"0","0","0","25001","0","105201","0","0","15","0","2","0","12","0","0","3","0","15","0","0","0","4","0","0","200000"
"0","0","0","25001","0","105201","0","0","15","0","3","0","18","0","0","3","0","20","0","0","0","6","0","0","400000"
"0","0","0","25001","0","105201","0","0","15","0","4","0","24","0","0","3","0","25","0","0","0","8","0","0","500000"
"1","0","0","25001","0","105201","0","0","15","0","5","0","30","0","0","3","0","30","0","0","0","10","0","0","600000"
"1","0","5","32053","0","105301","0","0","18","0","1","0","0","0","0","1","0","50","160","0","0","0","0","0","100000"
"1","0","3","31053","0","105301","0","0","11","0","1","0","0","0","0","2","0","50","80","0","0","0","0","0","100000"
"0","0","0","25001","0","105301","0","0","15","0","1","0","0","0","0","3","0","10","100","0","0","0","0","0","100000"
"0","0","0","25001","0","105301","0","0","15","0","2","0","0","10","0","3","0","15","200","0","0","0","0","0","200000"
"0","0","0","25001","0","105301","0","0","15","0","3","0","0","20","0","3","0","20","300","0","0","0","0","0","400000"
"0","0","0","25001","0","105301","0","0","15","0","4","0","0","30","0","3","0","25","400","0","0","0","0","0","500000"
"1","0","2","25001","0","105301","0","0","15","0","5","0","0","40","0","3","0","30","500","2","0","0","0","0","600000"
"1","0","5","32054","0","105401","1500","0","18","0","1","0","15","0","0","1","0","50","0","0","0","15","0","0","100000"
"1","0","0","31054","0","105401","1000","0","11","0","1","0","0","0","0","2","0","50","0","0","0","20","0","0","100000"
"0","0","0","25001","0","105401","0","0","15","0","1","0","3","0","0","3","0","10","0","0","0","3","0","0","100000"
"0","0","0","25001","0","105401","0","0","15","0","2","0","6","0","0","3","0","15","0","0","0","6","0","0","200000"
"0","0","0","25001","0","105401","0","0","15","0","3","0","9","0","0","3","0","20","0","0","0","9","0","0","400000"
"0","0","0","25001","0","105401","0","0","15","0","4","0","12","0","0","3","0","25","0","0","0","12","0","0","500000"
"1","0","5","25001","0","105401","0","0","15","0","5","0","15","0","0","3","0","30","0","0","0","15","0","0","600000"
"1","0","5","32055","0","105501","0","0","18","0","1","0","0","0","0","1","0","50","160","0","0","0","0","0","100000"
"1","0","3","31055","0","105501","0","0","11","10","1","0","0","0","0","2","0","50","80","0","0","0","0","0","100000"
"0","0","0","25001","0","105501","0","0","15","0","1","0","0","0","0","3","0","10","100","0","0","0","0","0","100000"
"0","0","0","25001","0","105501","0","0","15","0","2","0","0","0","0","3","0","15","220","0","0","0","0","0","200000"
"0","0","0","25001","0","105501","0","0","15","0","3","0","0","0","0","3","0","20","330","0","0","0","0","0","400000"
"0","0","0","25001","0","105501","0","0","15","0","4","0","0","0","0","3","0","25","440","0","0","0","0","0","500000"
"1","0","2","25001","0","105501","0","0","15","15","5","0","0","0","0","3","0","30","550","0","0","0","0","0","600000"
"1","0","7","32056","0","105601","1500","0","18","0","1","0","10","0","0","1","0","50","0","0","0","10","0","0","100000"
"1","0","8","31056","0","105601","1000","0","11","0","1","0","15","0","0","2","0","50","0","0","0","15","0","0","100000"
"0","0","0","25001","0","105601","0","0","15","0","1","0","6","0","0","3","0","10","0","0","0","6","0","0","100000"
"0","0","0","25001","0","105601","0","0","15","0","2","0","12","0","0","3","0","15","0","0","0","12","0","0","200000"
"0","0","0","25001","0","105601","0","0","15","0","3","0","18","0","0","3","0","20","0","0","0","18","0","0","400000"
"0","0","0","25001","0","105601","0","0","15","0","4","0","24","0","0","3","0","25","0","0","0","24","0","0","500000"
"1","0","10","25001","0","105601","0","0","15","0","5","0","30","0","0","3","0","30","0","0","0","30","0","0","600000"
"1","0","3","32057","0","105701","0","0","18","0","1","0","0","0","0","1","0","50","240","0","0","0","0","0","100000"
"1","0","2","31057","0","105701","0","0","11","0","1","0","0","0","0","2","0","50","120","0","0","0","0","0","100000"
"0","0","0","25001","0","105701","0","0","15","0","1","0","0","0","0","3","0","10","100","0","0","0","0","0","100000"
"0","0","0","25001","0","105701","0","0","15","0","2","0","0","0","0","3","0","15","200","0","0","0","0","0","200000"
"0","0","0","25001","0","105701","0","0","15","0","3","0","0","0","0","3","0","20","300","0","0","0","0","0","400000"
"0","0","0","25001","0","105701","0","0","15","0","4","0","0","0","0","3","0","25","400","0","0","0","0","0","500000"
"1","0","2","25001","0","105701","0","0","15","0","5","0","0","20","0","3","0","30","500","0","0","0","0","0","600000"
"1","0","0","32058","0","105801","1500","0","18","0","1","0","5","0","0","1","0","50","0","0","0","5","10","0","100000"
"1","0","0","31058","0","105801","1000","0","11","0","1","0","10","0","0","2","0","50","0","0","0","10","0","0","100000"
"0","0","0","25001","0","105801","0","0","15","0","1","0","4","0","0","3","0","10","0","0","0","4","0","0","100000"
"0","0","0","25001","0","105801","0","0","15","0","2","0","8","0","0","3","0","15","0","0","0","8","0","0","200000"
"0","0","0","25001","0","105801","0","0","15","0","3","0","12","0","0","3","0","20","0","0","0","12","0","0","400000"
"0","0","0","25001","0","105801","0","0","15","0","4","0","16","0","0","3","0","25","0","0","0","16","0","0","500000"
"1","0","0","25001","0","105801","0","0","15","0","5","0","20","0","0","3","0","30","0","0","0","20","0","0","600000"
"1","0","0","32059","0","105901","0","0","18","0","1","0","0","0","0","1","0","50","100","0","0","0","10","0","100000"
"1","0","0","31059","0","105901","0","0","11","0","1","0","0","0","0","2","0","50","60","0","0","0","10","0","100000"
"0","0","0","25001","0","105901","0","0","15","0","1","0","1","0","0","3","0","10","20","0","0","1","0","0","100000"
"0","0","0","25001","0","105901","0","0","15","0","2","0","2","0","0","3","0","15","40","0","0","2","0","0","200000"
"0","0","0","25001","0","105901","0","0","15","0","3","0","3","0","0","3","0","20","60","0","0","3","0","0","400000"
"0","0","0","25001","0","105901","0","0","15","0","4","0","4","0","0","3","0","25","80","0","0","4","0","0","500000"
"1","0","0","25001","0","105901","0","0","15","0","5","0","5","0","0","3","0","30","100","0","0","5","10","0","600000"
"1","0","3","32060","0","106001","0","0","18","0","1","0","0","0","0","1","10","50","0","0","0","0","0","160","100000"
"1","0","2","31060","0","106001","0","0","11","0","1","0","0","0","0","2","5","50","0","0","0","0","0","80","100000"
"0","0","0","25001","0","106001","0","0","15","0","1","0","0","0","0","3","5","10","0","0","0","0","0","100","100000"
"0","0","0","25001","0","106001","0","0","15","0","2","0","0","0","0","3","10","15","0","0","0","0","0","200","200000"
"0","0","0","25001","0","106001","0","0","15","0","3","0","0","0","0","3","15","20","0","0","0","0","0","300","400000"
"0","0","0","25001","0","106001","0","0","15","0","4","0","0","0","0","3","20","25","0","0","0","0","0","400","500000"
"1","0","0","25001","0","106001","0","0","15","0","5","0","0","0","0","3","25","30","0","2","0","0","0","500","600000"
"1","0","5","32061","0","106101","1500","0","18","0","1","0","5","0","0","1","0","50","0","0","0","5","0","0","100000"
"1","0","0","31061","0","106101","1000","0","11","0","1","0","10","0","0","2","0","25","0","0","0","10","0","0","100000"
"0","0","0","25001","0","106101","0","0","15","0","1","0","0","0","0","3","0","10","100","0","0","0","0","0","100000"
"0","0","0","25001","0","106101","0","0","15","0","2","0","0","0","0","3","0","15","200","0","0","0","0","0","200000"
"0","0","0","25001","0","106101","0","0","15","0","3","0","0","0","0","3","0","20","300","0","0","0","0","0","400000"
"0","0","0","25001","0","106101","0","0","15","0","4","0","0","0","0","3","0","25","400","0","0","0","0","0","500000"
"1","0","5","25001","0","106101","0","0","15","0","5","0","0","0","0","3","0","30","500","2","0","0","0","0","600000"
"1","0","0","32063","0","106301","0","0","18","0","1","0","0","100","0","1","0","50","200","0","0","0","0","0","100000"
"1","0","3","31063","0","106301","0","0","11","0","1","0","0","0","0","2","0","50","80","0","0","0","0","0","100000"
"0","0","0","25001","0","106301","0","0","15","0","1","0","0","0","0","3","0","10","100","0","0","0","0","0","100000"
"0","0","0","25001","0","106301","0","0","15","0","2","0","0","10","0","3","0","15","200","0","0","0","0","0","200000"
"0","0","0","25001","0","106301","0","0","15","0","3","0","0","20","0","3","0","20","300","0","0","0","0","0","400000"
"0","0","0","25001","0","106301","0","0","15","0","4","0","0","30","0","3","0","25","400","0","0","0","0","0","500000"
"1","0","2","25001","0","106301","0","0","15","0","5","0","0","40","0","3","0","30","500","2","0","0","0","0","600000"
"1","0","0","32064","0","106401","0","0","18","0","1","0","0","200","0","1","0","50","240","0","0","0","0","0","100000"
"1","0","3","31064","0","106401","0","0","11","0","1","0","0","0","0","2","0","50","120","0","0","0","0","0","100000"
"0","0","0","25001","0","106401","0","0","15","0","1","0","0","0","0","3","0","10","130","0","0","0","0","0","100000"
"0","0","0","25001","0","106401","0","0","15","0","2","0","0","10","0","3","0","15","260","0","0","0","0","0","200000"
"0","0","0","25001","0","106401","0","0","15","0","3","0","0","20","0","3","0","20","390","0","0","0","0","0","400000"
"0","0","0","25001","0","106401","0","0","15","0","4","0","0","30","0","3","0","25","520","0","0","0","0","0","500000"
"1","0","0","25001","0","106401","0","0","15","0","5","0","0","40","0","3","0","30","650","2","0","0","0","0","600000"
"1","0","0","32065","0","106501","0","0","18","0","1","0","0","200","0","1","0","50","240","0","0","0","0","0","100000"
"1","0","0","31065","0","106501","0","0","11","0","1","0","0","0","0","2","0","50","120","0","0","0","0","0","100000"
"0","0","0","25001","0","106501","0","0","15","0","1","0","0","0","0","3","0","10","130","0","0","0","0","0","100000"
"0","0","0","25001","0","106501","0","0","15","0","2","0","0","10","0","3","0","15","260","0","0","0","0","0","200000"
"0","0","0","25001","0","106501","0","0","15","0","3","0","0","20","0","3","0","20","390","0","0","0","0","0","400000"
"0","0","0","25001","0","106501","0","0","15","0","4","0","0","30","0","3","0","25","520","0","0","0","0","0","500000"
"1","0","0","25001","0","106501","0","0","15","0","5","0","0","40","0","3","0","30","650","0","0","0","0","0","600000"
"1","0","3","32066","0","106601","0","0","18","0","1","0","0","0","0","1","0","50","100","0","0","0","0","0","100000"
"1","0","2","31066","0","106601","0","0","11","0","1","0","0","0","0","2","0","50","150","0","0","0","0","0","100000"
"0","0","0","25001","0","106601","0","0","15","0","1","0","0","0","0","3","0","10","200","0","0","0","0","0","100000"
"0","0","0","25001","0","106601","0","0","15","0","2","0","0","0","0","3","0","15","250","0","0","0","0","0","200000"
"0","0","0","25001","0","106601","0","0","15","0","3","0","0","0","0","3","0","20","300","0","0","0","0","0","400000"
"0","0","0","25001","0","106601","0","0","15","0","4","0","0","0","0","3","0","25","400","0","0","0","0","0","500000"
"1","0","5","25001","0","106601","0","0","15","0","5","0","0","0","0","3","0","30","600","0","0","0","0","0","600000"
"0","0","0","0","0","106701","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","106701","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","106701","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","106801","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","106801","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","106801","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","106901","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","106901","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","106901","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","107001","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","107001","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","107001","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"1","0","0","32071","0","107101","0","0","18","0","1","0","0","0","0","1","0","50","390","0","0","0","0","0","100000"
"1","0","0","31071","0","107101","0","0","11","0","1","0","0","0","0","2","0","25","260","0","0","0","0","0","100000"
