f7f83f0b645aa11e1fd436e16cac8bd367b970366ca8f1fe85a4c8f3b69ac4dd,8111f31f0a999620141f144121702898a4ed4fd907081ddf7baf885f427b6358,e0cf8bfb58a5219cbdb47df9822af63a3037ece961eaf833d46b2e12407a839c,49f9c8020396bc865e59a4e0391b8a869d75df4899d603ca2f1fdcb9bd25ecc1,bbd3c8f42880fa1de4289ed3a67cc95ee897e4d7889be87e1df604aaea619423,451a2dfd81a2cd23aa72147de3ac9286ff6bf716458b7e89b506ae0b0b3726fa,c506aa418774da56fc53cde0d56126e74a58d2c697c2fc4b87a6bf435548d4f3,fe41b1b9d53390b0bb7cb2a13078dd0632400cedb1ce4c28a27cf69fd9a930e6,c6365c4200a9e54128a73ceb316c3b1247780c00f93838c4608bbeaef9f7efb8,61e42afa4db4c04e3da2310a1648c078b0b62e042e1f2950b1059b41107cef23,156ee13173015ea7326a50088c1e9fc6d721b9e8956fa41d8a5b76558eabd749,a495dfdfdad6229b7fa342772a27c2e64ec9ba8094f5f7157da2379f651e7ed5,413be90f9700920bf02eded3ae7b2f2612193abadfe98fa8e1f784bb7f2db6a6,7d0290c8248816e289323389dd3fc04b861b96c752c782033c6ab373c26bb6db,8775a1fc1b07d3eba78141b3fa3ebef840f1ea948e068e6592084e9b794da406,6a98731941e1cc9e22c8fc09159be68a33a281f80ac10c46d88f2570a3f4cefa,3a06cb6a1cc47af30d11ba95d2ba6339712e676ca7516968f905e4f47dbb932e,79b5febd451bfba2044a2efa2d8b0d3912c3ceba13c1e016b31ddeadd4a7991d,0a003d99875a2fe4bc78b96b10ae8c156ffb68a6d0b7c588060207548cc05f7f,57a437fed3ae9c73793831aa8daff9358e7cf55dcc0931411d8398e906df17da,0943e62fd74def401cec9f32cf95ef8e3cacc07ec9435344ad03936d49ebd970,1e1b95d6afbc30ff649f661c153bdca89a6deade45a061172adb2772cad7d5a9,fdc4893385fecf7417bc7054741b37e0712b26c88d0e1418430735168cf5968a,23455887490ffd7657f134a0ab2efb84e37d0fb471db813ea31c119d05b2b855,6c2b576c7ccc32151649ff41ba0b8911b61e8f82b4bfd56f2e385086bd720b0a,96b8b8becf51d83e27f7bbca504c81376db458873b27ba23f4e70d560c183110,881702556d44a38b91d359336d182b061dda56c4024ac414207a51380c281816,a7130a9b19299c34825823f5bc10d300a75cf0c393f03533fbf852d0dc9b6b13,24d1bc225dc86474fb08167d90df5bded91c863def6360544a8e4cc75e3c07db,5b4d6685583fcfcad8731af8e32bdf30cfcefd5eb59962540767241129b22809,bc23f2d016cc101debde2c128c27fda38d5a16e13ff21a50ee8015d00e440358,63b87febd088d3134aed0ed4e5e09f4169bbdc38f16329f1f839827a5c01c030,8d1417fd6baf115c2c3ea7655c6fddff70f741f0bca67d2608aa6283045ac983,77af0cf009a74da14681397ac146674a4fffc9dfd89627f08970ee7d2303f57b,23990c756654439a2bbbb8c99b07bf96b8b1f2dff338efddd4a9fceeef545174,e5d0660db0a5d4ab1221dda26fa659d3fd18f1bf195bf82c873250b98f7c1b2a,16763b2928fdee272fb8c2169a679dfa25ea6e2e5f4ca2105efa4790f3bccae3,215bfc57440c5b6e94a219ef3c6fa7298ba257634e0d17805ddd230a46b1b356,da2699f5759069eb94b9b1be8d89a49c3285871a53c8b7e6ecc7cd5137cfa8d8,4fffaa13b39897cd8e9b1b77f1537fc4c8c189ee3b1917290e58e0abc6adbbf6,ff83e09be2fe169ee7bd777149f1bb6b795d8f06f74062d94f72c19eb76cb59a,9d885f1cdd6e4539013e07ea50e318bb06b5d9a62351fbb3f0680bc4cbbc36b9,c2ebf9206b253a8bf7deea712727ef8af23162d6e2a484e4389e6e4ecb51086e,a6fe85c8804d127f569fa0eec063f65b4b6061269a8334bac87412a1c768c2ea
"0","0","0","0","450","0","0","0","0","0","0","10000","0","306904","10000","0","0","0","924082402","1","60","0","0","0","0","5000","0","0","300000008","0","1","三重岩上段","0","0","0","800000","0","0","0","5000","0","0","0","0"
"0","0","0","0","450","0","0","0","0","0","0","1200","0","306904","0","0","0","0","924082403","1","60","0","0","0","0","0","0","0","300000008","0","1","三重岩中段","0","0","0","1800000","0","0","0","0","0","0","0","0"
"0","0","0","0","450","0","0","0","0","0","0","0","0","306904","1200","0","0","0","924082404","1","60","0","0","0","0","0","0","0","300000008","0","1","三重岩下段","0","0","0","1800000","0","0","0","0","0","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","300","0","924082405","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","300","0","0","150"
"0","0","0","0","100","0","0","0","0","0","40","100","0","305902","350","0","5000","0","924083101","1","60","0","0","5000","0","0","0","0","300000008","0","1","稜鏡夫人","0","5000","0","80000000","0","0","0","15000","0","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","200","0","924083102","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","200","0","0","150"
"0","0","0","0","200","0","0","0","0","0","40","200","0","305902","500","0","5000","0","924083201","1","60","0","0","5000","0","0","0","0","300000008","0","1","稜鏡夫人","0","5000","0","150000000","0","0","0","30000","0","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","300","0","924083202","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","300","0","0","150"
"0","0","0","0","450","0","0","0","0","0","40","300","0","305902","700","0","5000","0","924083301","1","60","0","0","5000","0","0","0","0","300000008","0","1","稜鏡夫人","0","5000","0","300000000","0","0","0","60000","0","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","500","0","924083302","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","400","0","0","150"
"0","0","0","0","450","0","0","0","0","0","40","300","0","305902","700","0","5000","0","924083401","1","60","0","0","5000","0","0","0","0","300000008","0","1","稜鏡夫人","0","5000","0","1000000000","0","0","0","60000","0","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","500","0","924083402","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","400","0","0","150"
"3160","0","0","0","316","0","0","0","0","0","0","1866","0","252000","1244","0","3160","0","924090101","1","44","0","0","3160","0","2763","0","0","200000001","0","0","多倫多獸","3160","3160","0","3160939","0","0","0","0","3160","0","0","0"
"3160","0","0","0","316","0","0","0","0","0","0","1400","0","251200","1555","0","3160","0","924090102","1","44","0","0","3160","0","2853","0","0","200000001","0","0","哥布林護衛","3160","3160","0","3164951","0","0","0","0","3160","0","0","0"
"316","0","0","0","316","1","0","0","0","0","35","2197","0","602901","3205","0","316","0","924090103","33","45","4","0","316","0","10715","0","0","200000001","29","6","望的闇影","316","316","49","2709673","0","0","565","0","316","0","0","0"
"3160","0","0","0","316","0","0","0","0","0","0","1400","0","252700","933","0","3160","0","924090104","1","44","0","0","3160","0","0","0","0","200000001","0","0","閃焰軟泥怪","3160","3160","0","2985523","0","0","0","10909","3160","0","0","0"
"316","0","0","0","316","1","0","0","0","0","36","536","0","609201","447","0","316","0","924090105","33","44","18","0","316","0","0","0","0","200000001","0","5","安的闇影","316","316","45","2156819","0","0","0","23492","316","2142","0","0"
"3160","0","0","0","316","0","0","0","0","0","0","1540","0","254100","2395","0","3160","0","924090201","1","44","0","0","3160","0","4827","0","0","200000001","0","0","寄居蟹騎士","3160","3160","0","5577264","0","0","0","0","3160","0","0","0"
"316","0","0","0","316","1","0","0","0","0","45","598","0","603701","691","0","316","0","924090202","33","81","0","0","316","0","32598","0","0","200000001","10","6","智的闇影","316","316","36","4317274","0","0","2690","0","316","0","0","0"
"3160","0","0","0","316","0","0","0","0","0","0","1540","0","253600","1026","0","3160","0","924090203","1","44","0","0","3160","0","14772","0","0","200000001","0","0","天使鏢魚","3160","3160","0","5340030","0","0","0","0","3160","0","0","0"
"316","0","0","0","316","1","0","0","0","0","43","785","0","612301","587","0","316","0","924090204","33","65","0","0","316","0","29318","0","0","200000001","3","5","栞（魔法少女）的闇影","316","316","30","3792130","0","0","2237","0","316","0","0","0"
"3160","0","0","0","316","0","0","0","0","0","0","1540","0","257600","1026","0","3160","0","924090205","1","44","0","0","3160","0","474","0","0","200000001","0","0","氣球鳥","3160","3160","930","5340030","0","0","0","0","3160","0","0","0"
"3160","0","0","0","316","0","0","0","0","0","0","3359","0","251000","1493","0","3160","0","924090301","1","44","0","0","3160","0","8230","0","0","200000001","0","0","生者劍士像","3160","3160","0","16306061","0","0","0","0","3160","0","0","0"
"316","0","0","0","316","2","0","0","0","0","40","516","0","609601","614","0","316","0","924090302","33","53","0","0","316","0","50103","0","0","200000001","42","5","妮諾（大江戶）的闇影","316","316","40","11952108","0","0","3264","0","316","0","0","0"
"316","0","0","0","316","1","0","0","0","0","50","707","0","610901","953","0","316","0","924090303","33","62","15","0","316","0","43746","0","0","200000001","24","5","琪愛兒的闇影","316","316","20","11803662","0","0","2424","0","316","0","0","0"
"3160","0","0","0","316","0","0","0","0","0","0","1680","0","254200","1120","0","3160","0","924090304","1","44","0","0","3160","0","1077","0","0","200000001","0","0","堅果射手","3160","3160","0","15623717","0","0","0","0","3160","0","0","0"
"316","0","0","0","316","1","0","0","0","0","29","2713","0","615601","1591","0","316","0","924090305","33","44","21","0","316","0","0","0","0","200000001","3","5","優衣（祭服）的闇影","316","316","2850","12533499","0","0","0","31569","316","510","0","0"
"0","0","0","0","100","0","0","0","0","0","40","600","0","304003","500","0","800","0","924091101","1","60","0","0","5000","0","10000","0","0","300000008","0","1","夢魘","0","3000","0","80000000","0","0","0","30000","0","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","150","0","924091102","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","200","0","0","150"
"0","0","0","0","200","0","0","0","0","0","70","800","0","304003","600","0","800","0","924091201","1","60","0","0","5000","0","15000","0","0","300000008","0","1","夢魘","0","5000","0","150000000","0","0","0","40000","0","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","200","0","924091202","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","350","0","0","150"
"0","0","0","0","450","0","0","0","0","0","100","1000","0","304003","800","0","800","0","924091301","1","60","0","0","5000","0","26000","0","0","300000008","0","1","夢魘","0","10000","0","300000000","0","0","0","60000","0","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","300","0","924091302","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","500","0","0","150"
"0","0","0","0","450","0","0","0","0","0","100","1000","0","304003","800","0","800","0","924091401","1","60","0","0","5000","0","26000","0","0","300000008","0","1","夢魘","0","10000","0","1000000000","0","0","0","60000","0","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","300","0","924091402","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","500","0","0","150"
"300","0","0","0","100","0","300","0","0","0","80","0","0","313402","0","0","2000","0","924092101","1","60","0","0","3000","0","0","0","0","300000008","0","1","劍蛇","300","3000","0","80000000","0","0","0","0","0","0","0","0"
"0","0","0","0","100","0","0","0","0","0","0","1400","0","313402","1400","0","0","0","924092102","1","60","0","0","0","0","25000","0","0","300000008","0","1","劍蛇部位A","0","0","0","800000","0","0","0","10000","0","0","0","0"
"0","0","0","0","100","0","0","0","0","0","0","1000","0","313402","1600","0","0","0","924092103","1","60","0","0","0","0","0","0","0","300000008","0","1","劍蛇部位B","0","0","0","1400000","0","0","0","0","0","0","0","0"
"0","0","0","0","100","0","0","0","0","0","0","400","0","313402","500","0","0","0","924092104","1","60","0","0","0","0","0","0","0","300000008","0","1","劍蛇部位C","0","0","0","500000","0","0","0","0","0","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","100","0","924092105","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","100","0","0","150"
"300","0","0","0","200","0","300","0","0","0","100","0","0","313402","0","0","3000","0","924092201","1","60","0","0","4000","0","0","0","0","300000008","0","1","劍蛇","300","4000","0","150000000","0","0","0","0","0","0","0","0"
"0","0","0","0","200","0","0","0","0","0","0","2000","0","313402","2000","0","0","0","924092202","1","60","0","0","0","0","30000","0","0","300000008","0","1","劍蛇部位A","0","0","0","1000000","0","0","0","15000","0","0","0","0"
"0","0","0","0","200","0","0","0","0","0","0","1000","0","313402","1600","0","0","0","924092203","1","60","0","0","0","0","0","0","0","300000008","0","1","劍蛇部位B","0","0","0","1600000","0","0","0","0","0","0","0","0"
"0","0","0","0","200","0","0","0","0","0","0","400","0","313402","500","0","0","0","924092204","1","60","0","0","0","0","0","0","0","300000008","0","1","劍蛇部位C","0","0","0","700000","0","0","0","0","0","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","100","0","924092205","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","200","0","0","150"
"300","0","0","0","450","0","300","0","0","0","130","0","0","313402","0","0","5000","0","924092301","1","60","0","0","6000","0","0","0","0","300000008","0","1","劍蛇","300","6000","0","300000000","0","0","0","0","0","0","0","0"
"0","0","0","0","450","0","0","0","0","0","0","10000","0","313402","10000","0","0","0","924092302","1","60","0","0","0","0","40000","0","0","300000008","0","1","劍蛇部位A","0","0","0","1200000","0","0","0","20000","0","0","0","0"
"0","0","0","0","450","0","0","0","0","0","0","1000","0","313402","1600","0","0","0","924092303","1","60","0","0","0","0","0","0","0","300000008","0","1","劍蛇部位B","0","0","0","1800000","0","0","0","0","0","0","0","0"
"0","0","0","0","450","0","0","0","0","0","0","400","0","313402","500","0","0","0","924092304","1","60","0","0","0","0","0","0","0","300000008","0","1","劍蛇部位C","0","0","0","900000","0","0","0","0","0","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","300","0","924092305","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","300","0","0","150"
"300","0","0","0","450","0","300","0","0","0","130","0","0","313402","0","0","5000","0","924092401","1","60","0","0","6000","0","0","0","0","300000008","0","1","劍蛇","300","6000","0","1000000000","0","0","0","0","0","0","0","0"
"0","0","0","0","450","0","0","0","0","0","0","10000","0","313402","10000","0","0","0","924092402","1","60","0","0","0","0","40000","0","0","300000008","0","1","劍蛇部位A","0","0","0","1200000","0","0","0","20000","0","0","0","0"
"0","0","0","0","450","0","0","0","0","0","0","1000","0","313402","1600","0","0","0","924092403","1","60","0","0","0","0","0","0","0","300000008","0","1","劍蛇部位B","0","0","0","1800000","0","0","0","0","0","0","0","0"
"0","0","0","0","450","0","0","0","0","0","0","400","0","313402","500","0","0","0","924092404","1","60","0","0","0","0","0","0","0","300000008","0","1","劍蛇部位C","0","0","0","900000","0","0","0","0","0","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","300","0","924092405","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","300","0","0","150"
"0","0","0","0","100","0","0","0","0","0","30","400","0","300608","1100","0","300","0","924093101","1","60","0","0","5000","0","20000","0","0","300000008","0","1","芒刺爬行者","0","300","0","80000000","0","0","0","0","0","0","0","0"
"0","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","200","0","924093102","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","200","0","0","150"
"0","0","0","0","200","0","0","0","0","0","40","600","0","300608","1500","0","500","0","924093201","1","60","0","0","5000","0","30000","0","0","300000008","0","1","芒刺爬行者","0","500","0","150000000","0","0","0","0","0","0","0","0"
"0","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","300","0","924093202","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","300","0","0","150"
"0","0","0","0","450","0","0","0","0","0","60","800","0","300608","2000","0","800","0","924093301","1","60","0","0","5000","0","40000","0","0","300000008","0","1","芒刺爬行者","0","700","0","300000000","0","0","0","0","0","0","0","0"
"0","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","500","0","924093302","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","400","0","0","150"
"0","0","0","0","450","0","0","0","0","0","60","800","0","300608","2000","0","800","0","924093401","1","60","0","0","5000","0","40000","0","0","300000008","0","1","芒刺爬行者","0","700","0","1000000000","0","0","0","0","0","0","0","0"
"0","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","500","0","924093402","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","400","0","0","150"
"3190","0","0","0","319","0","0","0","0","0","0","1540","0","251200","1711","0","3190","0","924100101","1","44","0","0","3190","0","2853","0","0","200000001","0","0","哥布林護衛","3190","3190","0","3481446","0","0","0","0","3190","0","0","0"
"3190","0","0","0","319","0","0","0","0","0","0","1026","0","250600","684","0","3190","0","924100102","1","44","0","0","3190","0","0","0","0","200000001","0","0","小狸貓","3190","3190","0","3836909","0","0","0","1500","3190","0","0","0"
"319","0","0","0","319","1","0","0","0","0","40","3164","0","604701","3076","0","319","0","924100103","33","44","5","0","319","0","10499","0","0","200000001","26","6","純的闇影","319","319","69","3040342","0","0","535","0","319","0","0","0"
"319","0","0","0","319","1","0","0","0","0","25","2329","0","619101","2941","0","319","0","924100104","33","44","20","0","319","0","0","0","0","200000001","12","5","空花（黑暗）的闇影","319","319","86","2859703","0","0","0","12443","319","136","0","0"
"3190","0","0","0","319","0","0","0","0","0","0","1284","0","255100","856","0","3190","0","924100105","1","44","0","0","3190","0","0","0","0","200000001","0","0","寒冰雛鳥","3190","3190","0","3207311","0","0","0","8981","3190","0","0","0"
"3190","0","0","0","319","0","0","0","0","0","0","2520","0","254100","3919","0","3190","0","924100201","1","44","0","0","3190","0","4827","0","0","200000001","0","0","寄居蟹騎士","3190","3190","0","10224984","0","0","0","0","3190","0","0","0"
"319","0","0","0","319","1","0","0","0","0","28","828","0","610801","1118","0","319","0","924100202","33","64","0","0","319","0","28242","0","0","200000001","48","5","克蘿依的闇影","319","319","30","7497448","0","0","2753","0","319","0","0","0"
"3190","0","0","0","319","0","0","0","0","0","0","2520","0","252500","1679","0","3190","0","924100203","1","44","0","0","3190","0","15443","0","0","200000001","0","0","火蜥蜴","3190","3190","0","9833391","0","0","0","0","3190","0","0","0"
"319","0","0","0","319","1","0","0","0","0","33","1411","0","614201","1471","0","319","0","924100204","33","44","1","0","319","0","27436","0","0","200000001","14","5","莫妮卡（魔法少女）的闇影","319","319","870","7629200","0","0","1755","0","319","0","0","0"
"3190","0","0","0","319","0","0","0","0","0","0","2101","0","255500","1400","0","3190","0","924100205","1","44","0","0","3190","0","8448","0","0","200000001","0","0","殺人蜂","3190","3190","0","9685269","0","0","0","0","3190","0","0","0"
"3190","0","0","0","319","0","0","0","0","0","0","3359","0","251000","2333","0","3190","0","924100301","1","44","0","0","3190","0","8230","0","0","200000001","0","0","生者劍士像","3190","3190","0","16306061","0","0","0","0","3190","0","0","0"
"319","0","0","0","319","1","0","0","0","0","30","1057","0","613301","716","0","319","0","924100302","33","44","29","0","319","0","0","0","0","200000001","0","5","七七香（夏日）的闇影","319","319","146","11987022","0","0","0","41928","319","1024","0","0"
"319","0","0","0","319","1","0","0","0","0","40","2106","0","608802","1771","0","319","0","924100303","33","44","19","0","319","0","0","0","0","200000001","3","6","優衣（新年）的闇影","319","319","1580","12695256","0","0","0","36972","319","530","0","0"
"319","0","0","0","319","1","0","0","0","0","39","722","0","603602","605","0","319","0","924100304","33","44","17","0","319","0","0","0","0","200000001","0","6","鏡華的闇影","319","319","60","12111729","0","0","0","45602","319","2524","0","0"
"3190","0","0","0","319","0","0","0","0","0","0","560","0","258200","373","0","3190","0","924100305","1","44","0","0","3190","0","0","0","0","200000001","0","0","幼年巨蜥","3190","3190","0","16010198","0","0","0","35746","3190","0","0","0"
"0","0","0","0","100","0","0","0","0","0","100","150","0","309106","400","0","5000","0","924101101","1","60","0","0","5000","0","10000","0","0","300000008","0","1","泥巴鱷","0","5000","0","80000000","0","0","0","0","0","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","200","0","924101102","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","50","0","0","150"
"0","0","0","0","200","0","0","0","0","0","100","150","0","309106","500","0","5000","0","924101201","1","60","0","0","5000","0","12000","0","0","300000008","0","1","泥巴鱷","0","5000","0","150000000","0","0","0","0","0","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","200","0","924101202","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","50","0","0","150"
"0","0","0","0","450","0","0","0","0","0","100","1100","0","309106","900","0","5000","0","924101301","1","60","0","0","5000","0","32000","0","0","300000008","0","1","泥巴鱷","0","5000","0","300000000","0","0","0","0","0","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","500","0","924101302","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","500","0","0","150"
"0","0","0","0","450","0","0","0","0","0","100","1100","0","309106","900","0","5000","0","924101401","1","60","0","0","5000","0","32000","0","0","300000008","0","1","泥巴鱷","0","5000","0","1000000000","0","0","0","0","0","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","500","0","924101402","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","500","0","0","150"
"0","0","0","0","100","0","300","0","0","0","130","0","0","312004","0","0","50000","0","924102101","1","60","0","0","5000","0","0","0","0","300000008","0","1","黑曜飛龍","300","50000","0","80000000","0","0","0","0","50000","0","0","300"
"0","0","0","0","100","0","0","0","0","0","0","1000","0","312004","3000","0","0","0","924102102","1","60","0","0","0","0","30000","0","0","300000008","0","1","黑曜飛龍Ａ","0","0","0","600000","0","0","0","0","0","0","0","0"
"0","0","0","0","100","0","0","0","0","0","0","500","0","312004","600","0","0","0","924102103","1","60","0","0","0","0","0","0","0","300000008","0","1","黑曜飛龍Ｂ","0","0","0","1800000","0","0","0","0","0","0","0","0"
"0","0","0","0","100","0","0","0","0","0","0","200","0","312004","300","0","0","0","924102104","1","60","0","0","0","0","0","0","0","300000008","0","1","黑曜飛龍Ｃ","0","0","0","1200000","0","0","0","0","0","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","100","0","924102105","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","100","0","0","150"
"0","0","0","0","200","0","300","0","0","0","130","0","0","312004","0","0","50000","0","924102201","1","60","0","0","5000","0","0","0","0","300000008","0","1","黑曜飛龍","300","50000","0","150000000","0","0","0","0","50000","0","0","300"
"0","0","0","0","200","0","0","0","0","0","0","1000","0","312004","4000","0","0","0","924102202","1","60","0","0","0","0","40000","0","0","300000008","0","1","黑曜飛龍Ａ","0","0","0","800000","0","0","0","0","0","0","0","0"
"0","0","0","0","200","0","0","0","0","0","0","500","0","312004","600","0","0","0","924102203","1","60","0","0","0","0","0","0","0","300000008","0","1","黑曜飛龍Ｂ","0","0","0","2400000","0","0","0","0","0","0","0","0"
"0","0","0","0","200","0","0","0","0","0","0","200","0","312004","300","0","0","0","924102204","1","60","0","0","0","0","0","0","0","300000008","0","1","黑曜飛龍Ｃ","0","0","0","1800000","0","0","0","0","0","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","200","0","924102205","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","200","0","0","150"
"0","0","0","0","450","0","300","0","0","0","130","0","0","312004","0","0","50000","0","924102301","1","60","0","0","5000","0","0","0","0","300000008","0","1","黑曜飛龍","300","50000","0","300000000","0","0","0","0","50000","0","0","300"
"0","0","0","0","450","0","0","0","0","0","0","10000","0","312004","10000","0","0","0","924102302","1","60","0","0","0","0","60000","0","0","300000008","0","1","黑曜飛龍Ａ","0","0","0","1200000","0","0","0","0","0","0","0","0"
"0","0","0","0","450","0","0","0","0","0","0","1200","0","312004","1200","0","0","0","924102303","1","60","0","0","0","0","0","0","0","300000008","0","1","黑曜飛龍Ｂ","0","0","0","3600000","0","0","0","0","0","0","0","0"
"0","0","0","0","450","0","0","0","0","0","0","500","0","312004","500","0","0","0","924102304","1","60","0","0","0","0","0","0","0","300000008","0","1","黑曜飛龍Ｃ","0","0","0","2400000","0","0","0","0","0","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","400","0","924102305","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","400","0","0","150"
"0","0","0","0","450","0","300","0","0","0","130","0","0","312004","0","0","50000","0","924102401","1","60","0","0","5000","0","0","0","0","300000008","0","1","黑曜飛龍","300","50000","0","1000000000","0","0","0","0","50000","0","0","300"
"0","0","0","0","450","0","0","0","0","0","0","10000","0","312004","10000","0","0","0","924102402","1","60","0","0","0","0","60000","0","0","300000008","0","1","黑曜飛龍Ａ","0","0","0","1200000","0","0","0","0","0","0","0","0"
"0","0","0","0","450","0","0","0","0","0","0","1200","0","312004","1200","0","0","0","924102403","1","60","0","0","0","0","0","0","0","300000008","0","1","黑曜飛龍Ｂ","0","0","0","3600000","0","0","0","0","0","0","0","0"
"0","0","0","0","450","0","0","0","0","0","0","500","0","312004","500","0","0","0","924102404","1","60","0","0","0","0","0","0","0","300000008","0","1","黑曜飛龍Ｃ","0","0","0","2400000","0","0","0","0","0","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","400","0","924102405","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","400","0","0","150"
"0","0","0","0","100","0","0","0","0","0","70","500","0","303608","1000","0","2200","0","924103101","1","60","0","0","500","0","17000","0","0","300000008","0","1","熾焰巨獸龍","0","2000","0","80000000","0","0","0","0","0","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","200","0","924103102","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","200","0","0","150"
"0","0","0","0","200","0","0","0","0","0","70","700","0","303608","1000","0","2200","0","924103201","1","60","0","0","500","0","22000","0","0","300000008","0","1","熾焰巨獸龍","0","2000","0","150000000","0","0","0","0","0","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","300","0","924103202","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","300","0","0","150"
"0","0","0","0","450","0","0","0","0","0","70","1000","0","303608","3000","0","2200","0","924103301","1","60","0","0","500","0","34000","0","0","300000008","0","1","熾焰巨獸龍","0","2000","0","300000000","0","0","0","0","0","0","0","0"
"100","0","0","0","500","0","5000","0","0","250","0","0","0","217300","0","0","600","0","924103302","1","100","0","0","0","0","0","0","0","300000009","0","1","爆裂敵人","0","0","0","1000000000","0","0","0","0","400","0","0","150"
