0223ea74d10f828cf1e0b97068b9385038f6b4ab43462c9113dae5e3f7a0870e,788dc5616ad3218991ec969ed75836e2ed3cf74ace109689a0767cb3f0b21c6b,68210f7065a9733c6892a53452c78b9936c43ef5c687838ff307a4d808a3d3a2,1eeb153ce834f759b7ca69c9c609c53c8bffc2e57b4dfc7efc346e5256f26a70,2aca06d99f1bc61b2c915543c481e1d7b50abba98a0fabbe4f84331817a22978,14e2533ac904998a9b3a5f5f5115ac9ec11b582d7fe24e85795a697e0c2d75d2,c6bc81e7b15f3d185a4611cb3ba3570402176b8af0d3c88deaaad4409b8427c3,26b16fde7ead0462319778dbedabd131cc5bc2ffb8138e5213c5abec6d785c71,3b2e7bf85976edc91c6fc4e3cce60b0d129e10e1995a38227cdd5c931186cfe2,36939225b517f230913c42168a707dc53c3bed556bd2df9fee6154631f8284c5,0c8fb1af6498f57831768bd34d1ab89ff41a35cc5aa0d1837b3f029724b04e8f,832d1569616c1984ec3ca9e123cb05ad2d6bf9e9b84b2b87a36b9a5d51780827,436d95e9376feb0d9fafcb2a2f3bc6c64f25a3c30f06a3ab745340bf1b414160,dc37daf715695e70fd341474440750bb4264cad211e7008e279d35c1608892d2,c86cd03b3f9c8c840d167a393feadcd327452503e9662a0f64fb3fd64d2d2c56,f91a5a3c51abf5cf965147f5f1cb7d3e3ff5d4d8ffabd9172b9a9ab36727c0b9,dbb0286257ceb918b59fd2f40defbbdec2c4f52462521f310a766562095b9b5f,e80129157b2374d10ed61ff5f3715330040fd4c395258449fea0ceb0f27594f1,a900f7ac51a7a96d648180fa1919670887a1232e5f8d4cc8f5447b355c2fe9e0,8eaeb9f7f9ed0e4411da2084261159e27c321fe35495c7f8b341a12b161bb8c6,df57f051206d839f170eb97c70068776a9c6ddd7b3791ba2d75f9e8d631a9024,52ee03e82c317eda25b3345e55a978aac08178476bc2b77ebc33d1817fe4e5e1,513cdf0b29c490f072a373b36ca15d448f3cad86a30ac5109fc7057095525aa0,d7d8de57aaf90821e486fb5d426692b1ff9d092a1009ae6ace5c5d9de30e3981,eb84e0756e0f7db808846396d47292daabb933aed80b774cd21e208cb12926d8,416cf235bfa9658d8dc2f8945008956a1ec798545961d3c561b59fa7390db03c,0731b0373b099b07b7778f273e44f20209537106001e10ef597a9a97d2cd9fcd,9f291af6b4f4102e6a5db692a909cde66f5d0a7d4199a6c3d777c8213811d6f8,96239eea3187e384fb0193b00925ecc3774e86850b7f31928bc16044618c74bc,c5f599dc0b337679032bc8ea9aaf0d33c4e27c21efdacb192b170557dda1238b,3ccdad0b353425b206c4bd2bf29960e9ada1556ea8e25a59827e8aaad690e1ff,3d3868a0dc1690f5245a6381b4c79cbecdd7d31d919e8b2204956306a8e8d896,6099b6292bdcff5d7bc5b0907f07405aafb3f6dcd0c72fdb543d05c4258b14d9,b70bca631ed4c92f44447c1e265dcdd7bf97ddc4d919647e07951ac8ee8b1e6a,9ed6d5cf9f222a19672081f4ab337cb94e45de044070f6909ba9243aae27860d,997970767793d468cc0ef29eaa728b9cccc048e5988e90c09d308b041826d14c,d9c87da4ab6bf8bda147c6de9e97df8bc0af19884d01c90e0bd27f9c4680f458,7ab264cb591d517c9a2a1aacabe2725bec8dee3ce059ae22be8e929bf2705b7d,acfcfbcc92f489e8acd477853734e0f75abbfbb44537ec4d4c0979062d1bcaa2,db31db9c173674356dd9e96af1a41a43cba9e31a04c71ad418406be89548dae2,a17743168095bf3b6b87df91ecdde494ace65cece9d92f87173d830dfb6f182c,c7fc5e78a459907dc7a2898428ae246dcdb3fde85a6e220794b4232b6b24be9a,8af59e8646547dd0c6ddf873dab5d1a95418ae7fc1426a8987213bb79e23451e,e1ad7840648f67897ef3c871046ad852f116de9c8a1b02c02777a1c897ca23be,79431de900d786cf28a107f7fe8b850148e17e3f0774115d77320a783394be84,a8c1adc561bb1492d9571295d8aca8c1b0ee8612ea04ea80fe1272dc15a48a58,936fa4e6172be343ab16bdfa9deb86937f69a5fea56e30f3dde5c071e0b5e5ed
"0","0","3","0","5025302","1","10049201","0","610049021","0","0","BOSS戰(HARD)","81002502","2021/01/18 16:00:00","0","1","-10","81002502","510252","240","1","0","0","10049201","10049","145","1.25","2021/01/27 15:59:59","-50","0","0","2","0.03","0.6","610049002","bgm_M268","0","1004902","30","100000","1","8","bgm_M268","1","0","90","0"
"0","0","0","1","5025308","1","10049201","0","610049031","0","0","BOSS戰(VERY HARD)","81002502","2021/01/18 16:00:00","0","1","-70","81002502","510252","240","0","0","514","10049301","10049","480","1.25","2021/01/27 15:59:59","-50","0","0","3","0.03","0.6","610049003","bgm_M268","0","1004903","30","100000","1","38","bgm_M268","1","0","90","0"
"0","0","0","0","0","1","0","0","610049041","0","0","0","81002502","2021/01/18 16:00:00","1","0","0","81002502","0","240","0","0","0","10049401","10049","0","1.25","2021/01/27 15:59:59","-50","0","0","4","0.03","0","610049004","bgm_M268","0","1004904","0","100000","1","0","bgm_M268","0","0","90","0"
"0","0","0","0","0","1","0","0","610049041","0","0","0","81002502","2021/01/18 16:00:00","1","0","0","81002502","0","240","0","0","0","10049401","10049","0","1.25","2021/01/27 15:59:59","-50","0","0","5","0.03","0","610049004","bgm_M268","0","1004905","0","100000","1","0","bgm_M268","0","0","90","0"
"0","0","3","0","5050301","1","10050101","0","610050011","0","0","BOSS戰(NORMAL)","81005001","2021/02/01 16:00:00","0","0.8","-85","81005001","510331","100","1","0","1029","10050101","10050","770","1.7","2021/02/19 15:59:59","-35","0","0","1","0.03","0.8","610050001","bgm_M416","0","1005001","20","100000","1.3","-25","bgm_M416","0.65","0","90","0"
"0","0","3","0","5050302","1","10050201","0","610050021","0","0","Boss戰（HARD）","81005002","2021/02/01 16:00:00","0","0.8","110","81005002","510332","100","1","0","-88","10050201","10050","720","1.7","2021/02/19 15:59:59","-35","0","0","2","0.03","0.8","610050002","bgm_M416","0","1005002","30","100000","1.3","-190","bgm_M416","0.65","0","90","0"
"0","0","0","1","5050308","1","10050201","0","610050031","0","0","Boss戰（VERY HARD）","81005002","2021/02/01 16:00:00","0","0.8","-40","81005002","510333","100","0","0","465","10050301","10050","490","1.7","2021/02/19 15:59:59","-35","0","0","3","0.03","0.8","610050003","bgm_M416","0","1005003","30","100000","1.3","-65","bgm_M416","0.65","0","90","0"
"0","0","0","0","0","1","0","0","610050041","0","0","0","81005002","2021/02/01 16:00:00","1","0","0","81005002","0","100","0","0","0","10050401","10050","0","1.7","2021/02/19 15:59:59","-35","0","0","4","0.03","0","610050004","bgm_M416","0","1005004","0","100000","1","0","bgm_M416","0","0","90","0"
"0","0","0","0","0","1","0","0","610050041","0","0","0","81005002","2021/02/01 16:00:00","1","0","0","81005002","0","100","0","0","0","10050401","10050","0","1.7","2021/02/19 15:59:59","-35","0","0","5","0.03","0","610050004","bgm_M416","0","1005005","0","100000","1","0","bgm_M416","0","0","90","0"
"0","0","3","0","5027301","1","10051101","0","610051011","0","0","BOSS戰（NORMAL）","81002701","2021/02/19 16:00:00","0","1","-85","81002701","510271","170","1","0","827","10051101","10051","800","1.25","2021/02/28 15:59:59","-50","0","0","1","0.03","0.6","610051001","bgm_M276","0","1005101","20","100000","1","0","bgm_M276","1","0","90","0"
"0","0","3","0","5027302","1","10051201","0","610051021","0","0","BOSS戰（HARD）","81002702","2021/02/19 16:00:00","0","1","-10","81002702","510272","170","1","0","-43","10051201","10051","145","1.25","2021/02/28 15:59:59","-50","0","0","2","0.03","0.6","610051002","bgm_M276","0","1005102","30","100000","1","10","bgm_M276","1","0","90","0"
"0","0","0","1","5027308","1","10051201","0","610051031","0","0","Boss戰（VERY HARD）","81002702","2021/02/19 16:00:00","0","1","-70","81002702","510272","170","0","0","466","10051301","10051","480","1.25","2021/02/28 15:59:59","-50","0","0","3","0.03","0.6","610051003","bgm_M276","0","1005103","30","100000","1","-15","bgm_M276","1","0","90","0"
"0","0","0","0","0","1","0","0","610051041","0","0","0","81002702","2021/02/19 16:00:00","1","0","0","81002702","0","170","0","0","0","10051401","10051","0","1.25","2021/02/28 15:59:59","-50","0","0","4","0.03","0","610051004","bgm_M276","0","1005104","0","100000","1","0","bgm_M276","0","0","90","0"
"0","0","0","0","0","1","0","0","610051041","0","0","0","81002702","2021/02/19 16:00:00","1","0","0","81002702","0","170","0","0","0","10051401","10051","0","1.25","2021/02/28 15:59:59","-50","0","0","5","0.03","0","610051004","bgm_M276","0","1005105","0","100000","1","0","bgm_M276","0","0","90","0"
"0","0","3","0","5052301","1","10052101","0","610052011","0","0","BOSS戰(NORMAL)","81000605","2021/03/02 16:00:00","0","0.8","-85","81000605","510331","260","1","0","842","10052101","10052","770","1.7","2021/03/20 15:59:59","-75","0","0","1","0.03","0.8","610052001","bgm_M424","0","1005201","20","100000","1","24","bgm_M424","0.65","0","90","0"
"0","0","3","0","5052302","1","10052201","0","610052021","0","0","Boss戰（HARD）","81003301","2021/03/02 16:00:00","0","0.8","110","81003304","510332","260","1","0","-15","10052201","10052","720","1.7","2021/03/20 15:59:59","-75","0","0","2","0.03","0.8","610052002","bgm_M424","0","1005202","30","100000","1","32","bgm_M424","0.65","0","90","0"
"0","0","0","1","5052308","1","10052201","0","610052031","0","0","Boss戰（VERY HARD）","81003301","2021/03/02 16:00:00","0","0.8","-40","81003304","510333","260","0","0","514","10052301","10052","490","1.7","2021/03/20 15:59:59","-75","0","0","3","0.03","0.8","610052003","bgm_M424","0","1005203","30","100000","1","-25","bgm_M424","0.65","0","90","0"
"0","0","0","0","0","1","0","0","610052041","0","0","0","81003301","2021/03/02 16:00:00","1","0","0","81003304","0","260","0","0","0","10052401","10052","0","1.7","2021/03/20 15:59:59","-75","0","0","4","0.03","0","610052004","bgm_M424","0","1005204","0","100000","1","0","bgm_M424","0","0","90","0"
"0","0","0","0","0","1","0","0","610052041","0","0","0","81003301","2021/03/02 16:00:00","1","0","0","81003304","0","260","0","0","0","10052401","10052","0","1.7","2021/03/20 15:59:59","-75","0","0","5","0.03","0","610052004","bgm_M424","0","1005205","0","100000","1","0","bgm_M424","0","0","90","0"
"0","0","3","0","5017301","1","10053102","0","610053011","0","0","BOSS戰（NORMAL）","81001705","2021/04/16 16:00:00","0","1","-40","81001705","510171","120","1","0","380","10053101","10053","450","1","2021/04/30 15:59:59","30","0","0","1","0.03","0.6","610053001","bgm_M999_Redo","0","1005301","20","100000","1","25","bgm_M999","1","0","90","0"
"0","0","3","0","5017302","1","10053201","0","610053021","0","0","BOSS戰（HARD）","81001706","2021/04/16 16:00:00","0","1","-40","81001706","510172","120","1","0","-245","10053201","10053","450","1","2021/04/30 15:59:59","30","0","0","2","0.03","0.6","610053002","bgm_M999_Redo","0","1005302","30","100000","1","35","bgm_M999","1","0","90","0"
"0","0","0","1","5017308","1","10053201","0","610053031","0","0","Boss戰（VERY HARD）","81001706","2021/04/16 16:00:00","0","1","-40","81001706","510172","120","0","0","445","10053301","10053","450","1","2021/04/30 15:59:59","30","0","0","3","0.03","0.6","610053003","bgm_M231","0","1005303","30","100000","1","37","bgm_M231","1","0","90","0"
"0","0","0","0","0","1","0","0","610053041","0","0","0","81001706","2021/04/16 16:00:00","1","0","0","81001706","0","120","0","0","0","10053401","10053","0","1","2021/04/30 15:59:59","30","0","0","4","0.03","0","610053004","bgm_M231","0","1005304","0","100000","1","0","bgm_M231","0","0","90","0"
"0","0","0","0","0","1","0","0","610053041","0","0","0","81001706","2021/04/16 16:00:00","1","0","0","81001706","0","120","0","0","0","10053401","10053","0","1","2021/04/30 15:59:59","30","0","0","5","0.03","0","610053004","bgm_M231","0","1005305","0","100000","1","0","bgm_M231","0","0","90","0"
"0","0","3","0","5054301","1","10054101","0","610054011","0","0","BOSS戰(NORMAL)","81000905","2021/04/01 16:00:00","0","0.8","0","81000905","510331","380","1","0","732","10054101","10054","698","1.7","2021/04/19 15:59:59","-75","0","0","1","0.03","0.8","610054001","bgm_M429","0","1005401","20","100000","1","-25","bgm_M429","0.65","0","90","0"
"0","0","3","0","5054302","1","10054201","0","610054021","0","0","Boss戰（HARD）","81000906","2021/04/01 16:00:00","0","0.8","110","81000906","510332","380","1","0","28","10054201","10054","720","1.7","2021/04/19 15:59:59","-75","0","0","2","0.03","0.8","610054002","bgm_M429","0","1005402","30","100000","1","32","bgm_M429","0.65","0","90","0"
"0","0","0","1","5054308","1","10054201","0","610054031","0","0","Boss戰（VERY HARD）","81000906","2021/04/01 16:00:00","0","0.8","-40","81000906","510333","380","0","0","437","10054301","10054","490","1.7","2021/04/19 15:59:59","-75","0","0","3","0.03","0.8","610054003","bgm_M429","0","1005403","30","100000","1","-63","bgm_M429","0.65","0","90","0"
"0","0","0","0","0","1","0","0","610054041","0","0","0","81000906","2021/04/01 16:00:00","1","0","0","81000906","0","380","0","0","0","10054401","10054","0","1.7","2021/04/19 15:59:59","-75","0","0","4","0.03","0","610054004","bgm_M429","0","1005404","0","100000","1","0","bgm_M429","0","0","90","0"
"0","0","0","0","0","1","0","0","610054041","0","0","0","81000906","2021/04/01 16:00:00","1","0","0","81000906","0","380","0","0","0","10054401","10054","0","1.7","2021/04/19 15:59:59","-75","0","0","5","0.03","0","610054004","bgm_M429","0","1005405","0","100000","1","0","bgm_M429","0","0","90","0"
"0","0","3","0","5029301","1","10055102","0","610055011","0","0","BOSS戰（NORMAL）","81002901","2021/03/17 16:00:00","0","1","-57","81002901","510331","170","1","0","458","10055101","10055","820","1.7","2021/03/26 15:59:59","0","0","0","1","0.03","0.8","610055001","bgm_M284","0","1005501","20","100000","1","0","bgm_M284","0.6","0","90","0"
"0","0","3","0","5029302","1","10055201","0","610055021","0","0","BOSS戰（HARD）","81002902","2021/03/17 16:00:00","0","1","19","81002902","510332","170","1","0","-38","10055201","10055","150","1.7","2021/03/26 15:59:59","0","0","0","2","0.03","0.8","610055002","bgm_M284","0","1005502","30","100000","1","39","bgm_M284","0.6","0","90","0"
"0","0","0","1","5029308","1","10055201","0","610055031","0","0","Boss戰（VERY HARD）","81002902","2021/03/17 16:00:00","0","1","-70","81002902","510333","170","0","0","474","10055301","10055","480","1.7","2021/03/26 15:59:59","0","0","0","3","0.03","0.8","610055003","bgm_M284","0","1005503","30","100000","1","-40","bgm_M284","0.6","0","90","0"
"0","0","0","0","0","1","0","0","610055041","0","0","0","81002902","2021/03/17 16:00:00","1","0","0","81002902","0","170","0","0","0","10055401","10055","0","1.7","2021/03/26 15:59:59","0","0","0","4","0.03","0","610055004","bgm_M284","0","1005504","0","100000","1","0","bgm_M284","0","0","90","0"
"0","0","0","0","0","1","0","0","610055041","0","0","0","81002902","2021/03/17 16:00:00","1","0","0","81002902","0","170","0","0","0","10055401","10055","0","1.7","2021/03/26 15:59:59","0","0","0","5","0.03","0","610055004","bgm_M284","0","1005505","0","100000","1","0","bgm_M284","0","0","90","0"
"0","0","3","0","5056301","1","10056101","0","610056011","0","0","BOSS戰(NORMAL)","81005601","2021/05/04 16:00:00","0","0.75","-85","81005601","510331","150","1","0","852","10056101","10056","800","2","2021/05/22 15:59:59","-20","0","0","1","0.03","0.8","610056001","bgm_M438","0","1005601","20","100000","1","52","bgm_M438","0.65","0","90","0"
"0","0","1","0","5056302","1","10056201","0","610056021","0","0","BOSS戰(HARD)","81005602","2021/05/04 16:00:00","0","0.75","-10","81005602","510332","150","1","0","-67","10056201","10056","145","2","2021/05/22 15:59:59","-20","0","0","2","0.03","0.8","610056002","bgm_M438","0","1005602","30","100000","1","43","bgm_M438","0.65","0","90","0"
"0","0","0","1","5056308","1","10056201","0","610056031","0","0","BOSS戰(VERY HARD)","81005602","2021/05/04 16:00:00","0","0.75","-70","81005602","510333","150","0","0","516","10056301","10056","480","2","2021/05/22 15:59:59","-20","0","0","3","0.03","0.8","610056003","bgm_M438","0","1005603","30","100000","1","-15","bgm_M438","0.65","0","90","0"
"0","0","0","0","0","1","0","0","610056041","0","0","0","81005602","2021/05/04 16:00:00","1","0","0","81005602","0","150","0","0","0","10056401","10056","0","2","2021/05/22 15:59:59","-20","0","0","4","0.03","0","610056004","bgm_M438","0","1005604","0","100000","1","0","bgm_M438","0","0","90","0"
"0","0","0","0","0","1","0","0","610056041","0","0","0","81005602","2021/05/04 16:00:00","1","0","0","81005602","0","150","0","0","0","10056401","10056","0","2","2021/05/22 15:59:59","-20","0","0","5","0.03","0","610056004","bgm_M438","0","1005605","0","100000","1","0","bgm_M438","0","0","90","0"
"0","0","3","0","5031301","1","10057102","0","610057011","0","0","BOSS戰(NORMAL)","81003101","2021/05/19 16:00:00","0","1","-85","81003101","510311","170","1","0","590","10057101","10057","800","1.25","2021/05/28 14:59:59","-50","0","0","1","0.03","0.6","610057001","bgm_M297","0","1005701","20","100000","1","0","bgm_M297","1","0","90","0"
"0","0","1","0","5031302","1","10057201","0","610057021","0","0","BOSS戰(HARD)","81003102","2021/05/19 16:00:00","0","1","-10","81003102","510312","170","1","0","-17","10057201","10057","145","1.25","2021/05/28 14:59:59","-50","0","0","2","0.03","0.6","610057002","bgm_M297","0","1005702","30","100000","1","10","bgm_M297","1","0","90","0"
"0","0","0","1","5031308","1","10057201","0","610057031","0","0","BOSS戰(VERY HARD)","81003102","2021/05/19 16:00:00","0","1","-70","81003102","510312","170","0","0","516","10057301","10057","480","1.25","2021/05/28 14:59:59","-50","0","0","3","0.03","0.6","610057003","bgm_M297","0","1005703","30","100000","1","-15","bgm_M297","1","0","90","0"
"0","0","0","0","0","1","0","0","610057041","0","0","0","81003102","2021/05/19 16:00:00","1","0","0","81003102","0","170","0","0","0","10057401","10057","0","1.25","2021/05/28 14:59:59","-50","0","0","4","0.03","0","610057004","bgm_M297","0","1005704","0","100000","1","0","bgm_M297","0","0","90","0"
"0","0","0","0","0","1","0","0","610057041","0","0","0","81003102","2021/05/19 16:00:00","1","0","0","81003102","0","170","0","0","0","10057401","10057","0","1.25","2021/05/28 14:59:59","-50","0","0","5","0.03","0","610057004","bgm_M297","0","1005705","0","100000","1","0","bgm_M297","0","0","90","0"
"0","0","3","0","5058301","1","10058101","0","610058011","0","0","BOSS戰(NORMAL)","100023","2021/06/02 16:00:00","0","0.8","-40","100023","510331","50","1","0","247","10058101","10058","450","1.75","2021/06/26 15:59:59","5","0","0","1","0.03","1.1","610058001","bgm_M57","0","1005801","20","100000","1","26","bgm_M57","0.45","0","90","0"
"0","0","1","0","5058302","1","10058201","0","610058021","0","0","BOSS戰(HARD)","100693","2021/06/02 16:00:00","0","0.8","-40","100693","510332","50","1","0","0","10058201","10058","450","1.75","2021/06/26 15:59:59","5","0","0","2","0.03","1.1","610058002","bgm_M57","0","1005802","30","100000","1","35","bgm_M57","0.45","0","90","0"
"0","0","0","1","5058308","1","10058201","0","610058031","0","0","Boss戰(VERYHARD)","100693","2021/06/02 16:00:00","0","0.8","-40","100693","510333","50","0","0","478","10058301","10058","450","1.75","2021/06/26 15:59:59","5","0","0","3","0.03","1.1","610058003","bgm_M57","0","1005803","30","100000","1","-80","bgm_M57","0.45","0","90","0"
"0","0","0","0","0","1","0","0","610058041","0","0","0","100693","2021/06/02 16:00:00","1","0","0","100693","0","50","0","0","0","10058401","10058","0","1.75","2021/06/26 15:59:59","5","0","0","4","0.03","0","610058004","bgm_M57","0","1005804","0","100000","1","0","bgm_M57","0","0","90","0"
"0","0","0","0","0","1","0","0","610058041","0","0","0","100693","2021/06/02 16:00:00","1","0","0","100693","0","50","0","0","0","10058401","10058","0","1.75","2021/06/26 15:59:59","5","0","0","5","0.03","0","610058004","bgm_M57","0","1005805","0","100000","1","0","bgm_M57","0","0","90","0"
"0","0","3","0","5059301","1","10059101","0","610059011","0","0","BOSS戰(NORMAL)","101823","2021/06/12 16:00:00","0","0.75","-85","101823","510331","180","1","0","577","10059101","10059","800","1.5","2021/06/26 15:59:59","-20","0","0","1","0.03","0.8","610059001","bgm_M447","0","1005901","20","100000","1","0","bgm_M447","0.75","0","90","0"
"0","0","1","0","5059302","1","10059201","0","610059021","0","0","BOSS戰(HARD)","101843","2021/06/12 16:00:00","0","0.75","-10","101843","510332","180","1","0","111","10059201","10059","145","1.5","2021/06/26 15:59:59","-20","0","0","2","0.03","0.8","610059002","bgm_M447","0","1005902","30","100000","1","32","bgm_M447","0.75","0","90","0"
"0","0","0","1","5059308","1","10059201","0","610059031","0","0","BOSS戰(VERY HARD)","101843","2021/06/12 16:00:00","0","0.75","-70","101843","510333","180","0","0","528","10059301","10059","480","1.5","2021/06/26 15:59:59","-20","0","0","3","0.03","0.8","610059003","bgm_M447","0","1005903","30","100000","1","-77","bgm_M447","0.75","0","90","0"
"0","0","0","0","0","1","0","0","610059041","0","0","0","101843","2021/06/12 16:00:00","1","0","0","101843","0","180","0","0","0","10059401","10059","0","1.5","2021/06/26 15:59:59","-20","0","0","4","0.03","0","610059004","bgm_M447","0","1005904","0","100000","1","0","bgm_M447","0","0","90","0"
"0","0","0","0","0","1","0","0","610059041","0","0","0","101843","2021/06/12 16:00:00","1","0","0","101843","0","180","0","0","0","10059401","10059","0","1.5","2021/06/26 15:59:59","-20","0","0","5","0.03","0","610059004","bgm_M447","0","1005905","0","100000","1","0","bgm_M447","0","0","90","0"
"0","0","3","0","5033301","1","10060101","0","610060011","0","0","BOSS戰（NORMAL）","81000605","2021/06/18 16:00:00","0","1.1","10","81000605","510331","100","1","0","845","10060101","10060","842","1.25","2021/06/27 15:59:59","-50","0","0","1","0.03","0.8","610060001","bgm_M319","0","1006001","20","100000","1","0","bgm_M319","0.8","0","90","0"
"0","0","1","0","5033302","1","10060201","0","610060021","0","0","Boss戰（HARD）","81003301","2021/06/18 16:00:00","0","1.1","-190","81003304","510332","100","1","0","-27","10060201","10060","-30","1.25","2021/06/27 15:59:59","-50","0","0","2","0.03","0.8","610060002","bgm_M319","0","1006002","30","100000","1","-200","bgm_M319","0.8","0","90","0"
"0","0","0","1","5033308","1","10060201","0","610060031","0","0","Boss戰（VERY HARD）","81003301","2021/06/18 16:00:00","0","1.1","-5","81003304","510333","100","0","0","485","10060301","10060","482","1.25","2021/06/27 15:59:59","-50","0","0","3","0.03","0.8","610060003","bgm_M319","0","1006003","30","100000","1","-15","bgm_M319","0.8","0","90","0"
"0","0","0","0","0","1","0","0","610060041","0","0","0","81003301","2021/06/18 16:00:00","1","0","0","81003304","0","100","0","0","0","10060401","10060","0","1.25","2021/06/27 15:59:59","-50","0","0","4","0.03","0","610060004","bgm_M319","0","1006004","0","100000","1","0","bgm_M319","0","0","90","0"
"0","0","0","0","0","1","0","0","610060041","0","0","0","81003301","2021/06/18 16:00:00","1","0","0","81003304","0","100","0","0","0","10060401","10060","0","1.25","2021/06/27 15:59:59","-50","0","0","5","0.03","0","610060004","bgm_M319","0","1006005","0","100000","1","0","bgm_M319","0","0","90","0"
"0","0","3","0","5061301","1.15","10061102","0","610061011","0","0","BOSS戰（NORMAL）","81006101","2021/07/05 16:00:00","0","1.5","-85","81006101","510341","140","1","0","395","10061101","10061","800","0.83","2021/07/23 15:59:59","-47","0","0","1","0.03","0.5","610061001","bgm_M455","0","1006101","20","100000","1.15","-51","bgm_M455","1.22","0","90","0"
"0","0","1","0","5061302","1.15","10061201","0","610061021","0","0","BOSS戰（HARD）","81006102","2021/07/05 16:00:00","0","1.5","-10","81006102","510342","140","1","0","-17","10061201","10061","145","0.83","2021/07/23 15:59:59","-47","0","0","2","0.03","0.5","610061002","bgm_M455","0","1006102","30","100000","1.15","18","bgm_M455","1.22","0","90","0"
"0","0","0","1","5061308","1.15","10061201","0","610061031","0","0","Boss戰（VERY HARD）","81006102","2021/07/05 16:00:00","0","1.75","-70","81006102","510342","140","0","0","514","10061301","10061","480","0.83","2021/07/23 15:59:59","-47","0","0","3","0.03","0.5","610061003","bgm_M455","0","1006103","30","100000","1.15","-51","bgm_M455","1.22","0","90","0"
"0","0","0","0","0","1","0","0","610061041","0","0","0","81006102","2021/07/05 16:00:00","1","0","0","81006102","0","140","0","0","0","10061401","10061","0","0.83","2021/07/23 15:59:59","-47","0","0","4","0.03","0","610061004","bgm_M455","0","1006104","0","100000","1","0","bgm_M455","0","0","90","0"
"0","0","0","0","0","1","0","0","610061041","0","0","0","81006102","2021/07/05 16:00:00","1","0","0","81006102","0","140","0","0","0","10061401","10061","0","0.83","2021/07/23 15:59:59","-47","0","0","5","0.03","0","610061004","bgm_M455","0","1006105","0","100000","1","0","bgm_M455","0","0","90","0"
"0","0","3","0","5035301","1","10062101","0","610062011","0","0","BOSS戰（NORMAL）","100023","2021/08/09 16:00:00","0","0.5","-40","100023","510331","50","1","0","788","10062101","10062","450","2.5","2021/08/27 15:59:59","5","0","0","1","0.03","1.3","610062001","bgm_M57","0","1006201","20","100000","1","42","bgm_M57","0.45","0","90","0"
"0","0","1","0","5035302","1","10062201","0","610062021","0","0","Boss戰（HARD）","100693","2021/08/09 16:00:00","0","0.5","-40","100693","510332","50","1","0","-219","10062201","10062","450","2.5","2021/08/27 15:59:59","5","0","0","2","0.03","1.3","610062002","bgm_M57","0","1006202","30","100000","1","46","bgm_M57","0.45","0","90","0"
"0","0","0","1","5035308","1","10062201","0","610062031","0","0","Boss戰（VERY HARD）","100693","2021/08/09 16:00:00","0","0.5","-40","100693","510333","50","0","0","503","10062301","10062","450","2.5","2021/08/27 15:59:59","5","0","0","3","0.03","1.3","610062003","bgm_M57","0","1006203","30","100000","1","-23","bgm_M57","0.45","0","90","0"
"0","0","0","0","0","1","0","0","610062041","0","0","0","100693","2021/08/09 16:00:00","1","0","0","100693","0","50","0","0","0","10062401","10062","0","2.5","2021/08/27 15:59:59","5","0","0","4","0.03","0","610062004","bgm_M57","0","1006204","0","100000","1","0","bgm_M57","0","0","90","0"
"0","0","0","0","0","1","0","0","610062041","0","0","0","100693","2021/08/09 16:00:00","1","0","0","100693","0","50","0","0","0","10062401","10062","0","2.5","2021/08/27 15:59:59","5","0","0","5","0.03","0","610062004","bgm_M57","0","1006205","0","100000","1","0","bgm_M57","0","0","90","0"
"0","0","3","0","5036301","1","10063101","0","610063011","0","0","BOSS戰（NORMAL）","81003601","2021/08/17 16:00:00","0","3","-85","81003601","510331","850","1","0","577","10063101","10063","800","0.4","2021/08/27 15:59:59","-50","0","0","1","0.03","0.2","610063001","bgm_M350","0","1006301","20","100000","1","0","bgm_M350","2.8","0","90","0"
"0","0","1","0","5036302","1","10063201","0","610063021","0","0","Boss戰（HARD）","81003602","2021/08/17 16:00:00","0","3","-10","81003602","510332","850","1","0","-189","10063201","10063","145","0.4","2021/08/27 15:59:59","-50","0","0","2","0.03","0.2","610063002","bgm_M350","0","1006302","30","100000","1","10","bgm_M350","2.8","0","90","0"
"0","0","0","1","5036308","1","10063201","0","610063031","0","0","Boss戰（VERY HARD）","81003603","2021/08/17 16:00:00","0","3","-70","81003603","510333","1250","0","0","512","10063301","10063","480","0.4","2021/08/27 15:59:59","-50","0","0","3","0.03","0.2","610063003","bgm_M350","0","1006303","30","100000","1","0","bgm_M350","2.8","0","90","0"
"0","0","0","0","0","1","0","0","610063041","0","0","0","81003604","2021/08/17 16:00:00","1","0","0","81003604","0","1650","0","0","0","10063401","10063","0","0.4","2021/08/27 15:59:59","-50","0","0","4","0.03","0","610063004","bgm_M350","0","1006304","0","100000","1","0","bgm_M350","0","0","90","0"
"0","0","0","0","0","1","0","0","610063041","0","0","0","81003604","2021/08/17 16:00:00","1","0","0","81003604","0","1650","0","0","0","10063401","10063","0","0.4","2021/08/27 15:59:59","-50","0","0","5","0.03","0","610063004","bgm_M350","0","1006305","0","100000","1","0","bgm_M350","0","0","90","0"
