de85e2251c240bcfc00cdd69905ed2a228d191ac01adb912017d5e8555e3ba49,8c87f3a256eec8993be535a4936c805976794ac1e14f66d8860197e838794ba9,ccc0444a0fb894eb925001ccd48bc892d6264752ba8fb9ba17980b625ff84cd6,43c43d2af977b3ef6b466864dde5f8f7f4919646648896d22d93e21e306f343f,49e08758e6acaba21215192a2d6fe363b8ea0084e90176b56ea72635736f3937
"104","15037","100","178","15"
"36","15038","100","181","15"
"127","15039","100","185","15"
"68","15040","100","190","15"
"256","15041","101","194","15"
"182","15042","100","197","15"
"132","15043","100","201","15"
"78","15044","100","206","15"
"224","15045","100","209","15"
"4","15046","100","214","15"
"102","15047","100","217","15"
"159","15048","400","220","15"
"104","15049","100","223","15"
"135","15050","100","228","15"
"185","15051","101","232","15"
"377","15052","100","236","15"
"133","15053","100","240","15"
"255","15054","100","243","15"
"361","15055","101","246","15"
"293","15056","100","249","15"
"-1","15057","500","254","15"
"201","15058","101","257","15"
"375","15059","100","261","15"
"229","15060","101","266","15"
"364","15061","100","270","15"
"496","15062","100","275","15"
"458","15063","100","278","15"
"216","15064","100","282","15"
"627","15065","200","285","15"
"117","15066","100","288","15"
"289","15067","100","291","15"
"151","15068","100","296","15"
"745","15069","100","299","15"
"452","15070","101","304","15"
"545","15071","100","307","15"
"830","15072","100","311","15"
"615","15073","400","316","15"
"650","15074","100","321","15"
"752","15075","100","325","15"
"494","15076","101","329","15"
"724","15077","100","333","15"
"530","15078","100","337","15"
"449","15079","100","341","15"
"667","15080","100","345","15"
"715","15081","101","349","15"
"670","15082","100","354","15"
"450","15083","100","359","15"
"790","15084","100","363","15"
"410","15085","101","367","15"
"822","15086","100","371","15"
"374","15087","100","376","15"
"-1","15088","500","379","15"
"374","15089","101","382","15"
"663","15090","100","385","15"
"593","15091","100","390","15"
"910","15092","100","395","15"
"589","15093","101","399","15"
"495","15094","100","403","15"
"981","15095","100","407","15"
"790","15096","100","412","15"
"1063","15097","100","416","15"
"613","15098","100","420","15"
"554","15099","101","423","15"
"168","15100","100","428","15"
"373","15101","100","432","15"
"482","15102","101","435","15"
"355","15103","100","439","15"
"285","15104","100","444","15"
"150","15105","100","449","15"
"121","15106","100","454","15"
"277","15107","100","458","15"
"483","15108","101","463","15"
"331","15109","100","467","15"
"105","15110","100","471","15"
"255","15111","100","474","15"
"446","15112","100","478","15"
"825","15113","400","481","15"
"778","15114","100","484","15"
"563","15115","101","489","15"
"-1","15116","510","494","15"
"362","15117","100","499","15"
"551","15118","101","504","15"
"722","15119","100","508","15"
"1014","15120","100","513","15"
"915","15121","100","517","15"
"850","15122","100","521","15"
"702","15123","100","526","15"
"539","15124","100","531","15"
"583","15125","101","536","15"
"720","15126","100","540","15"
"578","15127","100","544","15"
"507","15128","100","547","15"
"426","15129","100","552","15"
"586","15130","100","556","15"
"381","15131","101","560","15"
"521","15132","100","565","15"
"771","15133","100","569","15"
"635","15134","100","572","15"
"738","15135","101","575","15"
"480","15136","100","578","15"
"354","15137","100","583","15"
"405","15138","100","586","15"
"560","15139","100","590","15"
"836","15140","100","595","15"
"-1","15141","510","598","15"
"631","15142","200","603","15"
"920","15143","100","608","15"
"848","15144","101","612","15"
"1051","15145","100","616","15"
"1090","15146","100","620","15"
"1163","15147","100","624","15"
"986","15148","101","628","15"
"1135","15149","100","633","15"
"961","15150","100","637","15"
"996","15151","100","640","15"
"834","15152","400","644","15"
"1054","15153","100","649","15"
"758","15154","100","652","15"
"990","15155","101","655","15"
"913","15156","100","660","15"
"672","15157","100","665","15"
"897","15158","100","669","15"
"777","15159","101","673","15"
"837","15160","100","676","15"
"882","15161","100","680","15"
"912","15162","101","684","15"
"839","15163","100","689","15"
"729","15164","100","694","15"
"550","15165","100","697","15"
"281","15166","100","702","15"
"653","15167","100","706","15"
"379","15168","101","709","15"
"649","15169","100","712","15"
"752","15170","100","716","15"
"790","15171","100","719","15"
"866","15172","100","723","15"
"823","15173","101","728","15"
"875","15174","100","732","15"
"-1","15175","510","736","15"
"465","15176","100","741","15"
"375","15177","101","745","15"
"418","15178","100","750","15"
"101","15179","100","753","15"
"433","15180","100","758","15"
"62","15181","100","763","15"
"272","15182","101","768","15"
"63","15183","100","773","15"
"175","15184","100","777","15"
"419","15185","101","782","15"
"136","15186","100","785","15"
"39","15187","100","789","15"
"229","15188","100","793","15"
"337","15189","101","797","15"
"602","15190","100","800","15"
"566","15191","101","805","15"
"497","15192","100","808","15"
"676","15193","100","811","15"
"805","15194","100","815","15"
"630","15195","100","820","15"
"517","15196","101","825","15"
"807","15197","100","830","15"
"666","15198","100","835","15"
"270","15199","100","840","15"
"526","15200","101","844","15"
"250","16001","100","30","16"
"463","16002","100","33","16"
"165","16003","101","40","16"
"303","16004","100","44","16"
"396","16005","100","48","16"
"534","16006","100","53","16"
"685","16007","100","57","16"
"761","16008","101","61","16"
"446","16009","100","66","16"
"17","16010","100","69","16"
"390","16011","100","72","16"
"421","16012","100","75","16"
"649","16013","100","78","16"
"842","16014","101","81","16"
"905","16015","100","85","16"
"1128","16016","100","88","16"
"744","16017","400","93","16"
"445","16018","100","96","16"
"836","16019","100","99","16"
"658","16020","100","102","16"
"379","16021","101","106","16"
"76","16022","100","110","16"
"115","16023","100","115","16"
"361","16024","101","119","16"
"739","16025","100","122","16"
"644","16026","100","127","16"
"966","16027","101","132","16"
"1110","16028","100","136","16"
"759","16029","100","141","16"
"496","16030","100","145","16"
"550","16031","500","150","16"
"525","16032","100","155","16"
"378","16033","100","160","16"
"374","16034","101","163","16"
"548","16035","100","168","16"
"506","16036","100","173","16"
"616","16037","100","178","16"
"404","16038","100","181","16"
"258","16039","100","185","16"
"411","16040","100","190","16"
"315","16041","101","194","16"
"137","16042","100","197","16"
"46","16043","100","201","16"
"237","16044","100","206","16"
"385","16045","100","209","16"
"251","16046","100","214","16"
"212","16047","100","217","16"
"262","16048","400","220","16"
"169","16049","100","223","16"
"464","16050","100","228","16"
"744","16051","101","232","16"
"560","16052","100","236","16"
"341","16053","100","240","16"
"357","16054","100","243","16"
"297","16055","101","246","16"
"368","16056","100","249","16"
"-1","16057","500","254","16"
"528","16058","101","257","16"
"272","16059","100","261","16"
"158","16060","101","266","16"
"432","16061","100","270","16"
"327","16062","100","275","16"
"181","16063","100","278","16"
"294","16064","100","282","16"
"496","16065","200","285","16"
"542","16066","100","288","16"
"290","16067","100","291","16"
"36","16068","100","296","16"
"117","16069","100","299","16"
"344","16070","101","304","16"
"308","16071","100","307","16"
"498","16072","100","311","16"
"418","16073","400","316","16"
"106","16074","100","321","16"
"187","16075","100","325","16"
"524","16076","101","329","16"
"812","16077","100","333","16"
"895","16078","100","337","16"
"1114","16079","100","341","16"
"966","16080","100","345","16"
"658","16081","101","349","16"
"745","16082","100","354","16"
"872","16083","100","359","16"
"1193","16084","100","363","16"
"992","16085","101","367","16"
"864","16086","100","371","16"
"991","16087","100","376","16"
"-1","16088","500","379","16"
"982","16089","101","382","16"
"885","16090","100","385","16"
"1166","16091","100","390","16"
"1071","16092","100","395","16"
"870","16093","101","399","16"
"1156","16094","100","403","16"
"842","16095","100","407","16"
"1112","16096","100","412","16"
"914","16097","100","416","16"
"804","16098","100","420","16"
"1116","16099","101","423","16"
"1008","16100","100","428","16"
"928","16101","100","432","16"
"582","16102","101","435","16"
"393","16103","100","439","16"
"318","16104","100","444","16"
"556","16105","100","449","16"
"592","16106","100","454","16"
"935","16107","100","458","16"
"800","16108","101","463","16"
"974","16109","100","467","16"
"1123","16110","100","471","16"
"1041","16111","100","474","16"
"577","16112","100","478","16"
"82","16113","400","481","16"
"465","16114","100","484","16"
"362","16115","101","489","16"
"-1","16116","510","494","16"
"745","16117","100","499","16"
"792","16118","101","504","16"
"884","16119","100","508","16"
"810","16120","100","513","16"
"987","16121","100","517","16"
"774","16122","100","521","16"
"443","16123","100","526","16"
"321","16124","100","531","16"
"9","16125","101","536","16"
"151","16126","100","540","16"
"238","16127","100","544","16"
"402","16128","100","547","16"
"270","16129","100","552","16"
"13","16130","100","556","16"
"161","16131","101","560","16"
"119","16132","100","565","16"
"407","16133","100","569","16"
"137","16134","100","572","16"
"312","16135","101","575","16"
"435","16136","100","578","16"
"491","16137","100","583","16"
"620","16138","100","586","16"
"562","16139","100","590","16"
"267","16140","100","595","16"
"-1","16141","510","598","16"
"72","16142","200","603","16"
"410","16143","100","608","16"
"651","16144","101","612","16"
"588","16145","100","616","16"
"926","16146","100","620","16"
"616","16147","100","624","16"
"563","16148","101","628","16"
"247","16149","100","633","16"
"492","16150","100","637","16"
"522","16151","100","640","16"
"237","16152","400","644","16"
"273","16153","100","649","16"
"434","16154","100","652","16"
"366","16155","101","655","16"
"153","16156","100","660","16"
"43","16157","100","665","16"
"319","16158","100","669","16"
"202","16159","101","673","16"
"549","16160","100","676","16"
"720","16161","100","680","16"
"601","16162","101","684","16"
"918","16163","100","689","16"
"1193","16164","100","694","16"
"1063","16165","100","697","16"
"1139","16166","100","702","16"
"826","16167","100","706","16"
"1142","16168","101","709","16"
"853","16169","100","712","16"
"575","16170","100","716","16"
"384","16171","100","719","16"
"39","16172","100","723","16"
"268","16173","101","728","16"
"225","16174","100","732","16"
"-1","16175","510","736","16"
"456","16176","100","741","16"
"227","16177","101","745","16"
"398","16178","100","750","16"
"63","16179","100","753","16"
"3","16180","100","758","16"
"265","16181","100","763","16"
"175","16182","101","768","16"
"478","16183","100","773","16"
"623","16184","100","777","16"
"689","16185","101","782","16"
"598","16186","100","785","16"
"710","16187","100","789","16"
"842","16188","100","793","16"
"1101","16189","101","797","16"
"1036","16190","100","800","16"
"949","16191","101","805","16"
"607","16192","100","808","16"
"836","16193","100","811","16"
"740","16194","100","815","16"
"1009","16195","100","820","16"
"872","16196","101","825","16"
"672","16197","100","830","16"
"767","16198","100","835","16"
"532","16199","100","840","16"
"333","16200","101","844","16"
"650","17001","100","30","17"
"566","17002","100","34","17"
"676","17003","101","40","17"
"584","17004","100","44","17"
"747","17005","100","48","17"
"550","17006","100","53","17"
"457","17007","100","57","17"
"859","17008","101","61","17"
"618","17009","100","66","17"
"744","17010","100","69","17"
"1042","17011","100","72","17"
"786","17012","100","75","17"
"620","17013","100","78","17"
"558","17014","101","81","17"
"830","17015","100","85","17"
"728","17016","100","88","17"
"558","17017","100","93","17"
"761","17018","100","96","17"
"721","17019","100","99","17"
"895","17020","100","102","17"
"520","17021","101","106","17"
"63","17022","100","110","17"
"281","17023","100","115","17"
"539","17024","101","119","17"
"988","17025","100","122","17"
"854","17026","100","127","17"
"467","17027","101","132","17"
"57","17028","100","136","17"
"391","17029","100","141","17"
"284","17030","100","145","17"
"650","17031","500","150","17"
"153","17032","100","155","17"
"494","17033","100","160","17"
"234","17034","101","163","17"
"544","17035","100","168","17"
"656","17036","100","173","17"
"479","17037","100","178","17"
"173","17038","100","181","17"
"508","17039","400","185","17"
"409","17040","100","190","17"
"561","17041","101","194","17"
"657","17042","100","197","17"
"720","17043","100","201","17"
"557","17044","100","206","17"
"522","17045","100","209","17"
"864","17046","100","214","17"
"606","17047","100","217","17"
"410","17048","400","220","17"
"179","17049","100","223","17"
"383","17050","100","228","17"
"573","17051","101","232","17"
"701","17052","100","236","17"
"748","17053","100","240","17"
"736","17054","100","243","17"
"900","17055","101","246","17"
"696","17056","100","249","17"
"-1","17057","500","254","17"
"823","17058","101","257","17"
"623","17059","100","261","17"
"324","17060","101","266","17"
"217","17061","100","270","17"
"62","17062","100","275","17"
"384","17063","100","278","17"
"516","17064","100","282","17"
"601","17065","200","285","17"
"457","17066","100","288","17"
"776","17067","100","291","17"
"453","17068","100","296","17"
"563","17069","100","299","17"
"320","17070","101","304","17"
"446","17071","100","307","17"
"371","17072","100","311","17"
"274","17073","400","316","17"
"606","17074","100","321","17"
"319","17075","100","325","17"
"432","17076","101","329","17"
"227","17077","100","333","17"
"36","17078","100","337","17"
"101","17079","100","341","17"
"424","17080","100","345","17"
"718","17081","101","349","17"
"850","17082","100","354","17"
"717","17083","100","359","17"
"1007","17084","100","363","17"
"790","17085","101","367","17"
"837","17086","100","371","17"
"791","17087","100","376","17"
"-1","17088","500","379","17"
"1016","17089","101","382","17"
"826","17090","100","385","17"
"751","17091","100","390","17"
"600","17092","100","395","17"
"260","17093","101","399","17"
"384","17094","100","403","17"
"280","17095","100","407","17"
"360","17096","100","412","17"
"540","17097","100","416","17"
"696","17098","100","420","17"
"586","17099","101","423","17"
"616","17100","100","428","17"
"454","17101","100","432","17"
"334","17102","101","435","17"
"666","17103","100","439","17"
"570","17104","100","444","17"
"685","17105","100","449","17"
"928","17106","100","454","17"
"856","17107","100","458","17"
"694","17108","101","463","17"
"639","17109","100","467","17"
"782","17110","100","471","17"
"660","17111","100","474","17"
"739","17112","100","478","17"
"515","17113","400","481","17"
"688","17114","100","484","17"
"411","17115","101","489","17"
"-1","17116","510","494","17"
"730","17117","100","499","17"
"393","17118","101","504","17"
"629","17119","100","508","17"
"497","17120","100","513","17"
"753","17121","100","517","17"
"572","17122","100","521","17"
"795","17123","100","526","17"
"680","17124","100","531","17"
"992","17125","101","536","17"
"831","17126","100","540","17"
"636","17127","100","544","17"
"812","17128","100","547","17"
"966","17129","100","552","17"
"1053","17130","100","556","17"
"1166","17131","101","560","17"
"879","17132","100","565","17"
"789","17133","100","569","17"
"509","17134","100","572","17"
"309","17135","101","575","17"
"446","17136","100","578","17"
"332","17137","100","583","17"
"255","17138","100","586","17"
"82","17139","100","590","17"
"148","17140","100","595","17"
"-1","17141","510","598","17"
"134","17142","200","603","17"
"55","17143","100","608","17"
"281","17144","101","612","17"
"120","17145","100","616","17"
"371","17146","100","620","17"
"209","17147","100","624","17"
"262","17148","101","628","17"
"340","17149","100","633","17"
"175","17150","100","637","17"
"422","17151","100","640","17"
"299","17152","400","644","17"
"539","17153","100","649","17"
"846","17154","100","652","17"
"615","17155","101","655","17"
"637","17156","100","660","17"
"552","17157","100","665","17"
"379","17158","100","669","17"
"169","17159","101","673","17"
"12","17160","100","676","17"
"198","17161","100","680","17"
"281","17162","101","684","17"
"166","17163","100","689","17"
"246","17164","100","694","17"
"381","17165","100","697","17"
"585","17166","100","702","17"
"857","17167","100","706","17"
"655","17168","101","709","17"
"1018","17169","100","712","17"
"901","17170","100","716","17"
"725","17171","100","719","17"
"627","17172","100","723","17"
"944","17173","101","728","17"
"870","17174","100","732","17"
"-1","17175","510","736","17"
"832","17176","100","741","17"
"913","17177","101","745","17"
"655","17178","100","750","17"
"411","17179","100","753","17"
"317","17180","100","758","17"
"423","17181","100","763","17"
"657","17182","101","768","17"
"363","17183","100","773","17"
"482","17184","100","777","17"
"768","17185","101","782","17"
"1059","17186","100","785","17"
"884","17187","100","789","17"
"662","17188","100","793","17"
"741","17189","101","797","17"
"908","17190","100","800","17"
"753","17191","101","805","17"
"1026","17192","100","808","17"
"827","17193","100","811","17"
"857","17194","100","815","17"
"706","17195","100","820","17"
"925","17196","101","825","17"
"1108","17197","100","830","17"
"846","17198","100","835","17"
"635","17199","100","840","17"
"457","17200","101","844","17"
"350","18001","100","30","18"
"729","18002","100","34","18"
"512","18003","101","40","18"
"813","18004","100","44","18"
"329","18005","100","48","18"
"659","18006","100","53","18"
"339","18007","100","57","18"
"268","18008","101","61","18"
"499","18009","100","66","18"
"993","18010","100","69","18"
"513","18011","100","72","18"
"888","18012","100","75","18"
"652","18013","100","78","18"
"715","18014","101","81","18"
"506","18015","100","85","18"
"546","18016","100","88","18"
"443","18017","100","93","18"
"740","18018","100","96","18"
"942","18019","100","99","18"
"878","18020","100","102","18"
"618","18021","101","106","18"
"942","18022","100","110","18"
"731","18023","100","115","18"
"836","18024","101","119","18"
"749","18025","100","122","18"
"794","18026","100","127","18"
"916","18027","101","132","18"
"1045","18028","100","136","18"
"578","18029","100","141","18"
"241","18030","100","145","18"
"550","18031","500","150","18"
"961","18032","100","155","18"
"639","18033","100","160","18"
"777","18034","101","163","18"
"1002","18035","100","168","18"
"820","18036","100","173","18"
"688","18037","100","178","18"
"1126","18038","100","181","18"
"756","18039","100","185","18"
"471","18040","100","190","18"
"701","18041","101","194","18"
"357","18042","100","197","18"
"711","18043","100","201","18"
"375","18044","100","206","18"
"257","18045","100","209","18"
"700","18046","100","214","18"
"466","18047","100","217","18"
"772","18048","400","220","18"
"384","18049","100","223","18"
"222","18050","100","228","18"
"384","18051","101","232","18"
"287","18052","100","236","18"
"595","18053","100","240","18"
"511","18054","100","243","18"
"652","18055","101","246","18"
"711","18056","100","249","18"
"266","18057","101","254","18"
"545","18058","101","257","18"
"549","18059","100","261","18"
"-1","18060","500","266","18"
"127","18061","100","270","18"
"44","18062","100","275","18"
"309","18063","100","278","18"
"391","18064","100","282","18"
"432","18065","200","285","18"
"251","18066","100","288","18"
"284","18067","100","291","18"
"517","18068","100","296","18"
"736","18069","100","299","18"
"613","18070","101","304","18"
"811","18071","100","307","18"
"946","18072","100","311","18"
"841","18073","400","316","18"
"393","18074","100","321","18"
"719","18075","100","325","18"
"834","18076","101","329","18"
"410","18077","100","333","18"
"656","18078","100","337","18"
"645","18079","100","341","18"
"495","18080","100","345","18"
"670","18081","101","349","18"
"341","18082","100","354","18"
"105","18083","100","359","18"
"484","18084","100","363","18"
"321","18085","101","367","18"
"328","18086","100","371","18"
"0","18087","100","376","18"
"-1","18088","500","379","18"
"621","18089","101","382","18"
"192","18090","100","385","18"
"484","18091","100","390","18"
"543","18092","100","395","18"
"652","18093","101","399","18"
"492","18094","100","403","18"
"751","18095","100","407","18"
"458","18096","400","412","18"
"389","18097","100","416","18"
"124","18098","100","420","18"
"605","18099","101","423","18"
"198","18100","100","428","18"
"498","18101","100","432","18"
"371","18102","101","435","18"
"813","18103","100","439","18"
"1074","18104","100","444","18"
"810","18105","100","449","18"
"1007","18106","100","454","18"
"800","18107","100","458","18"
"500","18108","101","463","18"
"771","18109","100","467","18"
"688","18110","100","471","18"
"877","18111","100","474","18"
"1128","18112","100","478","18"
"688","18113","400","481","18"
"499","18114","100","484","18"
"677","18115","101","489","18"
"-1","18116","510","494","18"
"1138","18117","100","499","18"
"865","18118","101","504","18"
"658","18119","100","508","18"
"526","18120","100","513","18"
"912","18121","100","517","18"
"961","18122","100","521","18"
"595","18123","100","526","18"
"301","18124","100","531","18"
"523","18125","101","536","18"
"673","18126","100","540","18"
"523","18127","100","544","18"
"750","18128","100","547","18"
"606","18129","100","552","18"
"422","18130","100","556","18"
"611","18131","101","560","18"
"697","18132","100","565","18"
"499","18133","100","569","18"
"300","18134","100","572","18"
"730","18135","101","575","18"
"477","18136","100","578","18"
"512","18137","100","583","18"
"345","18138","100","586","18"
"409","18139","100","590","18"
"824","18140","100","595","18"
"-1","18141","510","598","18"
"284","18142","200","603","18"
"49","18143","100","608","18"
"166","18144","101","612","18"
"365","18145","100","616","18"
"212","18146","100","620","18"
"117","18147","100","624","18"
"58","18148","101","628","18"
"321","18149","100","633","18"
"60","18150","100","637","18"
"25","18151","100","640","18"
"452","18152","400","644","18"
"852","18153","100","649","18"
"597","18154","100","652","18"
"566","18155","101","655","18"
"151","18156","100","660","18"
"59","18157","100","665","18"
"113","18158","100","669","18"
"278","18159","101","673","18"
"234","18160","100","676","18"
"111","18161","100","680","18"
"481","18162","101","684","18"
"317","18163","100","689","18"
"765","18164","100","694","18"
"1090","18165","100","697","18"
"648","18166","100","702","18"
"617","18167","100","706","18"
"943","18168","101","709","18"
"992","18169","100","712","18"
"911","18170","100","716","18"
"640","18171","100","719","18"
"736","18172","100","723","18"
"502","18173","101","728","18"
"616","18174","100","732","18"
"-1","18175","510","736","18"
"139","18176","100","741","18"
"338","18177","101","745","18"
"659","18178","100","750","18"
"780","18179","100","753","18"
"396","18180","100","758","18"
"485","18181","100","763","18"
"591","18182","101","768","18"
"322","18183","100","773","18"
"428","18184","100","777","18"
"321","18185","101","782","18"
"494","18186","100","785","18"
"452","18187","100","789","18"
"642","18188","100","793","18"
"449","18189","101","797","18"
"392","18190","100","800","18"
"683","18191","101","805","18"
"568","18192","100","808","18"
"732","18193","100","811","18"
"462","18194","100","815","18"
"426","18195","100","820","18"
"194","18196","101","825","18"
"317","18197","100","830","18"
"732","18198","100","835","18"
"341","18199","100","840","18"
"764","18200","101","844","18"
"200","19001","100","30","19"
"403","19002","100","34","19"
"510","19003","101","40","19"
"637","19004","100","44","19"
"1016","19005","100","48","19"
"717","19006","100","53","19"
"655","19007","100","57","19"
"770","19008","101","61","19"
"651","19009","100","66","19"
"731","19010","100","69","19"
"674","19011","100","72","19"
"291","19012","100","75","19"
"180","19013","100","78","19"
"250","19014","101","81","19"
"399","19015","100","85","19"
"217","19016","100","88","19"
"318","19017","100","93","19"
"349","19018","100","96","19"
"655","19019","100","99","19"
"598","19020","100","102","19"
"518","19021","101","106","19"
"314","19022","100","110","19"
"712","19023","100","115","19"
"650","19024","101","119","19"
"1122","19025","100","122","19"
"830","19026","400","127","19"
"407","19027","101","132","19"
"184","19028","100","136","19"
"369","19029","100","141","19"
"629","19030","100","145","19"
"650","19031","500","150","19"
"573","19032","100","155","19"
"257","19033","100","160","19"
"193","19034","101","163","19"
"150","19035","100","168","19"
"248","19036","100","173","19"
"639","19037","100","178","19"
"398","19038","100","181","19"
"276","19039","100","185","19"
"211","19040","100","190","19"
"256","19041","101","194","19"
"378","19042","100","197","19"
"507","19043","100","201","19"
"563","19044","100","206","19"
"432","19045","100","209","19"
"579","19046","100","214","19"
"327","19047","100","217","19"
"315","19048","400","220","19"
"225","19049","100","223","19"
"617","19050","100","228","19"
"815","19051","101","232","19"
"507","19052","100","236","19"
"673","19053","100","240","19"
"924","19054","100","243","19"
"380","19055","101","246","19"
"828","19056","100","249","19"
"-1","19057","500","254","19"
"785","19058","101","257","19"
"689","19059","100","261","19"
"478","19060","101","266","19"
"196","19061","100","270","19"
"44","19062","100","275","19"
"314","19063","100","278","19"
"83","19064","100","282","19"
"368","19065","100","285","19"
"538","19066","100","288","19"
"908","19067","100","291","19"
"1130","19068","100","296","19"
"412","19069","200","299","19"
"609","19070","101","304","19"
"713","19071","100","307","19"
"280","19072","100","311","19"
"215","19073","400","316","19"
"173","19074","100","321","19"
"344","19075","100","325","19"
"255","19076","101","329","19"
"361","19077","100","333","19"
"610","19078","100","337","19"
"956","19079","100","341","19"
"815","19080","100","345","19"
"581","19081","101","349","19"
"1071","19082","100","354","19"
"674","19083","100","359","19"
"789","19084","100","363","19"
"690","19085","101","367","19"
"358","19086","100","371","19"
"626","19087","100","376","19"
"-1","19088","500","379","19"
"787","19089","101","382","19"
"741","19090","100","385","19"
"536","19091","100","390","19"
"281","19092","100","395","19"
"472","19093","101","399","19"
"282","19094","100","403","19"
"319","19095","100","407","19"
"734","19096","100","412","19"
"354","19097","100","416","19"
"782","19098","100","420","19"
"800","19099","101","423","19"
"557","19100","100","428","19"
"690","19101","100","432","19"
"570","19102","101","435","19"
"728","19103","100","439","19"
"660","19104","100","444","19"
"871","19105","100","449","19"
"826","19106","100","454","19"
"871","19107","100","458","19"
"723","19108","101","463","19"
"680","19109","100","467","19"
"618","19110","100","471","19"
"510","19111","100","474","19"
"414","19112","100","478","19"
"469","19113","400","481","19"
"197","19114","100","484","19"
"580","19115","101","489","19"
"-1","19116","510","494","19"
"283","19117","100","499","19"
"190","19118","101","504","19"
"342","19119","100","508","19"
"753","19120","100","513","19"
"340","19121","100","517","19"
"645","19122","100","521","19"
"413","19123","100","526","19"
"253","19124","100","531","19"
"150","19125","101","536","19"
"216","19126","100","540","19"
"377","19127","100","544","19"
"267","19128","100","547","19"
"385","19129","100","552","19"
"250","19130","100","556","19"
"273","19131","101","560","19"
"565","19132","100","565","19"
"306","19133","100","569","19"
"176","19134","100","572","19"
"532","19135","101","575","19"
"463","19136","100","578","19"
"254","19137","100","583","19"
"210","19138","100","586","19"
"473","19139","100","590","19"
"633","19140","100","595","19"
"-1","19141","510","598","19"
"421","19142","200","603","19"
"521","19143","100","608","19"
"748","19144","101","612","19"
"399","19145","100","616","19"
"653","19146","100","620","19"
"890","19147","100","624","19"
"975","19148","101","628","19"
"691","19149","100","633","19"
"932","19150","100","637","19"
"752","19151","100","640","19"
"515","19152","400","644","19"
"821","19153","100","649","19"
"517","19154","100","652","19"
"433","19155","101","655","19"
"181","19156","100","660","19"
"123","19157","100","665","19"
"550","19158","100","669","19"
"318","19159","101","673","19"
"205","19160","100","676","19"
"318","19161","100","680","19"
"198","19162","101","684","19"
"502","19163","100","689","19"
"386","19164","100","694","19"
"568","19165","100","697","19"
"808","19166","100","702","19"
"950","19167","100","706","19"
"648","19168","101","709","19"
"966","19169","100","712","19"
"838","19170","100","716","19"
"583","19171","100","719","19"
"291","19172","100","723","19"
"385","19173","101","728","19"
"625","19174","100","732","19"
"-1","19175","510","736","19"
"390","19176","100","741","19"
"184","19177","101","745","19"
"119","19178","100","750","19"
"100","19179","100","753","19"
"467","19180","100","758","19"
"364","19181","100","763","19"
"451","19182","101","768","19"
"306","19183","100","773","19"
"318","19184","100","777","19"
"486","19185","101","782","19"
"586","19186","100","785","19"
"499","19187","100","789","19"
"684","19188","100","793","19"
"753","19189","101","797","19"
"854","19190","100","800","19"
"668","19191","101","805","19"
"752","19192","100","808","19"
"830","19193","100","811","19"
"867","19194","100","815","19"
"627","19195","100","820","19"
"392","19196","101","825","19"
"638","19197","100","830","19"
"787","19198","100","835","19"
"643","19199","100","840","19"
"427","19200","101","844","19"
"314","50001","100","30","50"
"490","50002","100","33","50"
"345","50003","100","35","50"
"420","50004","100","35","50"
"623","50005","100","35","50"
"838","50006","100","35","50"
"931","50007","100","37","50"
"713","50008","100","38","50"
"475","50009","100","38","50"
"606","50010","100","40","50"
"488","50011","100","41","50"
"643","50012","100","44","50"
"577","50013","100","46","50"
"784","50014","100","48","50"
"931","50015","101","51","50"
"703","50016","100","54","50"
"876","50017","100","54","50"
"936","50018","100","56","50"
"766","50019","100","56","50"
"622","50020","100","58","50"
"550","50021","100","58","50"
"476","50022","100","60","50"
"551","50023","100","61","50"
"587","50024","100","62","50"
"532","50025","100","62","50"
"570","50026","100","64","50"
"488","50027","100","66","50"
"628","50028","100","68","50"
"552","50029","100","68","50"
"620","50030","100","69","50"
"709","50031","100","72","50"
"659","50032","100","74","50"
"757","50033","100","74","50"
"632","50034","100","74","50"
"563","50035","100","77","50"
"702","50036","100","80","50"
"641","50037","100","81","50"
"567","50038","100","84","50"
"517","50039","100","86","50"
"428","50040","100","89","50"
"288","50041","100","90","50"
"221","50042","100","91","50"
"351","50043","100","91","50"
"391","50044","101","93","50"
"352","50045","100","93","50"
"243","50046","100","95","50"
"125","50047","100","97","50"
"219","50048","100","100","50"
"489","50049","100","101","50"
"62","50050","100","104","50"
"486","50051","100","105","50"
"326","50052","100","107","50"
"105","50053","100","107","50"
"356","50054","100","107","50"
"108","50055","100","107","50"
"497","50056","100","109","50"
"806","50057","100","111","50"
"347","50058","100","114","50"
"119","50059","100","116","50"
"313","50060","100","117","50"
"687","50061","100","120","50"
"883","50062","100","122","50"
"987","50063","100","125","50"
"579","50064","100","127","50"
"439","50065","100","129","50"
"508","50066","100","132","50"
"610","50067","100","133","50"
"777","50068","100","135","50"
"557","50069","100","138","50"
"871","50070","100","141","50"
"1153","50071","100","144","50"
"1122","50072","100","146","50"
"757","50073","100","147","50"
"543","50074","100","149","50"
"489","50075","100","151","50"
"734","50076","101","152","50"
"634","50077","100","154","50"
"977","50078","100","156","50"
"1160","50079","100","158","50"
"816","50080","100","161","50"
"1107","50081","100","161","50"
"922","50082","100","161","50"
"601","50083","100","161","50"
"263","50084","100","163","50"
"515","50085","300","165","50"
"49","50086","100","168","50"
"13","50087","100","168","50"
"454","50088","100","171","50"
"681","50089","100","174","50"
"580","50090","100","175","50"
"397","50091","100","175","50"
