e31367cfb1089056fc4b3317316cf6764133bb5824a6f4bf864b0011c44f5e17,756cf9762fdb7b95389127d493c0937d1c0527aa145aabe9bd5d0b8bdeb2f5d5,e7e1d2895d823c6e73df792167c487a87077aaa15eda30dbb36bd729886e76bc,57058e39fafa7df29aacedff4309a29e1de6cd1d3dfd3d5e9cdae1779c63815b,e491ccfd663732e8c40756a41138bf01a6546c27ff2cd656d8933d3566a4fa26,95fb07f8fbf7d187264ebbe7d406878b4abd48d38a7bcb63d596dbb290c4acc0,b20b4a9a4f9f86eed44fac0ad0f59e1edeca24729682b8998fc364370754e245,edf3ce9e06e4d54d5caeed21184f5e49019964083de2fe8567b832cd2f8d9ed3,e5accbe6bf10081a274abb3a042f9cbfd7cd4156da64c1ea4c9696cb8358ed24,331a0bca1e90989fb6365f4c6385356e0da746ca613391674950a6bc593f6723,3d7ddb768bf91d4c3d050fbe79b6453089a1b493f5fd6a875e0233782d9e0d6e,72c349d0a4825b156f43ec2aa1ea4a40ee12c8ce0740af3b27db38d58a9e2a2d,f448333dc2facab79dce283d6577e78598b0e8e78f28820b7e3ba1a886f3262e,662d3c2e2a2ad8103d472572ec2ec29081da31ba52bea1a111a8c012be973764,46bd02130528d9a156e74bb792ae3b80581e9c5d2a56697c5f82b160268cbe98,8eeda264244121a8d51d4f02395f33faf27450e784307a59a28350e582c910f0,09d4738569d563c908dab2fa2e4276b9bf7c3c449147d5e8f62f8974283f7110,c93c31606c7f35553a008096ecc49db81ebafa5b9c9a14d77dee3760ef016608,8406d48a77e25cabbb699a496a0bb5298f6d94a3051d9edba2d30d4ea2579961,5c49a88cbea786408ef8fda21d6f6bd15814926438022035535698797d63f5b8,13810f30bd75493dfc921f8e26a8c4db18991337e1eb04d6bae34fdb97f92dc2,6bfd4b31ea3d5a6a28365c942f79b37c57594fa93450f461fbcb6b64aa52afc7,c819391a57298ac5db21a2a7fcd1fc24d113099dc3b2e9a4f63835edc0a9e55a,6a2ebeca9032d6a07b01defcc731278faf09dee1bc6051bd132b5311a9a13730,6b28f78744a40607c8413e025df0e55e2d08780d5e07f7ffca292aac1b9349a9,79ad0b14653666f06aa23a080d701ba9e4227c54733705349a9c5eab7e25429a,7e0df3b00ada76aba9b2037b31b0e9d81be48bff22bce0504b93c3157eaa0fa6,3350032aa516f718dc9c7ac04bed19b622105ca212e10a6b13915410def9089a,8918282ce26f039f46f4de8a86e3accf85d35def13f95d092e800ac5fe6a74fa,5e29e615c242d5e3b57e0384029838d5895813e8c16ff1cc7506af13c460eeae,68da80b9e578f96ee429842354931321a1cd1dcb4e5b47ca470ad7f4c0a807d8,67970a6a0d642b2e4beecc7af24fa1c3f8f0610ff8671e7baa93fb2d4ec50d2d,37c425cbfdd5975bafe3934ac04410634225d8ab0dc6c202c95c3108c996c672,53ab7d047996fcf99a7c9df6c27a650da838baeb332b48817c9d5f6f983b9781
"0","0","Boss戰（VERY HARD）","516","20032201","-20","bgm_M438","1","0","-15","480","3","bgm_M438","660032003","20032","0","90","-70","510333","1","2","0","150","81005602","650032031","0","0.65","81005602","5056308","0","2003203","0.75","0.8","0"
"0","0","Boss戰（NORMAL）","251","20033101","5","bgm_M57","1","0","26","450","1","bgm_M57","660033001","20033","0","90","-40","510331","1","1.75","0","50","100023","650033011","0","0.45","100023","5058301","-13","2003301","0.8","1.1","0"
"0","0","Boss戰（HARD）","-4","20033201","5","bgm_M57","1","0","18","450","2","bgm_M57","660033002","20033","0","90","-40","510332","1","1.75","0","50","100693","650033021","0","0.45","100693","5058302","-13","2003302","0.8","1.1","0"
"0","0","Boss戰（VERYHARD）","432","20033201","5","bgm_M57","1","0","-178","450","3","bgm_M57","660033003","20033","0","90","-40","510333","1","1.75","0","50","100693","650033031","0","0.45","100693","5058308","-13","2003303","0.8","1.1","0"
"0","0","Boss戰（NORMAL）","577","20034101","-20","bgm_M447","1","0","0","800","1","bgm_M447","660034001","20034","0","90","-85","510331","1","1.5","0","180","101823","650034011","0","0.75","101823","5059301","0","2003401","0.75","0.8","0"
"0","0","Boss戰（HARD）","111","20034201","-20","bgm_M447","1","0","4","145","2","bgm_M447","660034002","20034","0","90","-10","510332","1","1.5","0","180","101843","650034021","0","0.75","101843","5059302","0","2003402","0.75","0.8","0"
"0","0","Boss戰（VERY HARD）","528","20034201","-20","bgm_M447","1","0","-77","480","3","bgm_M447","660034003","20034","0","90","-70","510333","1","1.5","0","180","101843","650034031","0","0.75","101843","5059308","0","2003403","0.75","0.8","0"
"0","0","Boss戰（NORMAL）","395","20035102","-47","bgm_M455","1.15","0","-51","800","1","bgm_M455","660035001","20035","0","90","-85","510341","1.15","0.83","0","140","81006101","650035011","0","1.22","81006101","5061301","0","2003501","1.5","0.5","0"
"0","0","Boss戰（HARD）","-17","20035201","-47","bgm_M455","1.15","0","18","145","2","bgm_M455","660035002","20035","0","90","-10","510342","1.15","0.83","0","140","81006102","650035021","0","1.22","81006102","5061302","0","2003502","1.5","0.5","0"
"0","0","Boss戰（VERY HARD）","514","20035201","-47","bgm_M455","1.15","0","-51","480","3","bgm_M455","660035003","20035","0","90","-70","510342","1.15","0.83","0","140","81006102","650035031","0","1.22","81006102","5061308","0","2003503","1.75","0.5","0"
"0","0","Boss戰（NORMAL）","875","20036101","-50","bgm_M461","1","0","-70","770","1","bgm_M461","660036001","20036","0","90","-105","510331","1","1.25","0","250","81006401","650036011","0","0.85","81006401","5064301","0","2003601","0.85","0.67","0"
"0","0","Boss戰（HARD）","-229","20036201","-50","bgm_M461","1","0","-140","145","2","bgm_M461","660036002","20036","0","90","-35","510332","1","1.25","0","250","81006402","650036021","0","0.85","81006402","5064302","0","2003602","0.85","0.67","0"
"0","0","Boss戰（VERY HARD）","512","20036201","-50","bgm_M461","1","0","-60","480","3","bgm_M461","660036003","20036","0","90","-70","510333","1","1.25","0","250","81006402","650036031","0","0.85","81006402","5064308","0","2003603","0.85","0.67","0"
"0","0","Boss戰（NORMAL）","482","20037102","-54","bgm_M470","1","0","-35","770","1","bgm_M470","660037001","20037","0","90","-85","510331","1","1","0","420","81006601","650037011","0","1","81006601","5066301","0","2003701","0.7","0.5","0"
"0","0","Boss戰（HARD）","-251","20037201","-54","bgm_M470","1","0","-152","720","2","bgm_M470","660037002","20037","0","90","110","510332","1","1","0","420","81006602","650037021","0","1","81006602","5066302","0","2003702","0.7","0.5","0"
"0","0","Boss戰（VERY HARD）","502","20037201","-54","bgm_M470","1","0","-51","490","3","bgm_M470","660037003","20037","0","90","-40","510333","1","1","0","420","81006602","650037031","0","1","81006602","5066308","0","2003703","0.7","0.5","0"
"0","0","Boss戰（NORMAL）","395","20038102","-47","bgm_M481","1","0","-51","800","1","bgm_M481","660038001","20038","0","90","-85","510331","1","1.7","0","400","81006801","650038011","0","0.65","81006801","5068301","0","2003801","0.8","0.8","0"
"0","0","Boss戰（HARD）","-17","20038201","-47","bgm_M481","1","0","18","145","2","bgm_M481","660038002","20038","0","90","-10","510332","1","1.7","0","400","81006802","650038021","0","0.65","81006802","5068302","0","2003802","0.8","0.8","0"
"0","0","Boss戰（VERY HARD）","496","20038201","-47","bgm_M481","1","0","-51","480","3","bgm_M481","660038003","20038","0","90","-70","510333","1","1.7","0","400","81006802","650038031","0","0.65","81006802","5068308","0","2003803","0.8","0.8","0"
"1","1","Boss戰（NORMAL）","316","20039103","-50","bgm_M489","1","0","-25","185","1","bgm_M489","660039001","20039","0","90","-105","510351","1","2","10","140","81007001","650039011","-13","0.5","81007001","5070301","0","2003901","0.65","0.94","0"
"1","1","Boss戰（HARD）","-239","20039201","-50","bgm_M489","1","0","-200","145","2","bgm_M489","660039002","20039","0","90","-35","510352","1","2","10","140","81007002","650039021","-13","0.5","81007002","5070302","0","2003902","0.65","0.94","0"
"1","1","Boss戰（VERY HARD）","468","20039201","-50","bgm_M489","1","0","-75","480","3","bgm_M489","660039003","20039","0","90","-70","510353","1","2","10","140","81007002","650039031","-13","0.5","81007002","5070308","0","2003903","0.65","0.94","0"
"0","0","Boss戰（NORMAL）","877","20040101","-120","bgm_M499","0.8","0","-103","800","1","bgm_M499","660040001","20040","0","90","-85","510331","1","1.3","0","380","81007201","650040011","0","0.8","81007201","5072301","60","2004001","0.7","0.7","0"
"0","0","Boss戰（HARD）","189","20040201","-120","bgm_M499","0.8","0","12","145","2","bgm_M499","660040002","20040","0","90","-10","510332","1","1.3","0","380","81007202","650040021","0","0.8","81007202","5072302","60","2004002","0.7","0.7","0"
"0","0","Boss戰（VERY HARD）","510","20040201","-120","bgm_M499","0.8","0","-72","480","3","bgm_M499","660040003","20040","0","90","-70","510333","1","1.3","0","380","81007202","650040031","0","0.8","81007202","5072308","60","2004003","0.7","0.7","0"
"1","0","Boss戰（NORMAL）","578","20041102","-45","bgm_M511","1","0","-35","770","1","bgm_M511","660041001","20041","0","90","-85","510331","1","1.55","0","205","81007401","650041011","0","0.75","81007401","5074301","0","2004101","0.83","0.95","0"
"1","0","Boss戰（HARD）","-237","20041201","-45","bgm_M511","1","0","-188","720","2","bgm_M511","660041002","20041","0","90","110","510332","1","1.55","0","205","81007402","650041021","0","0.75","81007402","5074302","0","2004102","0.83","0.95","0"
"1","0","Boss戰（VERY HARD）","502","20041201","-45","bgm_M511","1","0","-51","490","3","bgm_M511","660041003","20041","0","90","-40","510333","1","1.55","0","205","81007402","650041031","0","0.75","81007402","5074308","0","2004103","0.87","0.95","0"
"1","0","Boss戰（NORMAL）","395","20042102","-40","bgm_M523","1","0","-41","800","1","bgm_M523","660042001","20042","0","90","-85","510331","1","2.4","0","300","81007601","650042011","0","0.45","81007601","5076301","0","2004201","0.6","1.05","0"
"1","0","Boss戰（HARD）","-76","20042201","-40","bgm_M523","1","0","-195","145","2","bgm_M523","660042002","20042","0","90","-10","510332","1","2.4","0","300","81007602","650042021","0","0.45","81007602","5076302","0","2004202","0.6","1.05","0"
"1","0","Boss戰（VERY HARD）","478","20042201","-40","bgm_M523","1","0","-81","480","3","bgm_M523","660042003","20042","0","90","-70","510333","1","2.4","0","300","81007602","650042031","0","0.5","81007602","5076308","0","2004203","0.6","1.05","0"
"1","0","Boss戰（NORMAL）","503","20043102","-45","bgm_M529","1","0","-79","770","1","bgm_M529","660043001","20043","0","90","-85","510361","1","1.55","-40","205","81007801","650043011","0","0.75","81007801","5078301","0","2004301","0.83","0.8","0"
"1","0","Boss戰（HARD）","-295","20043201","-45","bgm_M529","1","0","58","720","2","bgm_M529","660043002","20043","0","90","110","510362","1","1.55","-40","205","81007802","650043021","0","0.75","81007802","5078302","0","2004302","0.83","0.8","0"
"1","0","Boss戰（VERY HARD）","476","20043201","-45","bgm_M529","1","0","-84","490","3","bgm_M529","660043003","20043","0","90","-40","510362","1","1.55","-40","205","81007802","650043031","0","0.75","81007802","5078308","0","2004303","0.87","0.8","0"
"1","0","Boss戰（NORMAL）","741","20044101","-70","bgm_M539","1","0","-79","800","1","bgm_M539","660044001","20044","0","90","-85","510331","1","1.5","0","300","81000906","650044011","0","0.75","81000906","5080301","0","2004401","0.8","0.8","0"
"1","0","Boss戰（HARD）","-67","20044201","-70","bgm_M539","1","0","11","145","2","bgm_M539","660044002","20044","0","90","-10","510332","1","1.5","0","300","81008002","650044021","0","0.75","81008002","5080302","0","2004402","0.8","0.8","0"
"1","0","Boss戰（VERY HARD）","411","20044201","-70","bgm_M539","1","0","-56","480","3","bgm_M539","660044003","20044","0","90","-70","510333","1","1.5","0","300","81008002","650044031","0","0.75","81008002","5080308","0","2004403","0.8","0.8","0"
"1","0","Boss戰（NORMAL）","416","20045104","-20","bgm_M546","1","0","-25","800","1","bgm_M546","660045001","20045","0","90","-85","510331","1","2","0","150","81001005","650045011","0","0.55","81008201","5082301","0","2004501","0.75","0.9","0"
"1","0","Boss戰（HARD）","-191","20045201","-20","bgm_M546","1","0","-175","145","2","bgm_M546","660045002","20045","0","90","-10","510332","1","2","0","150","81001006","650045021","0","0.55","81008202","5082302","0","2004502","0.75","0.9","0"
"1","0","Boss戰（VERY HARD）","479","20045201","-20","bgm_M546","1","0","-47","480","3","bgm_M546","660045003","20045","0","90","-70","510333","1","2","0","150","81001006","650045031","0","0.55","81008202","5082308","0","2004503","0.75","0.9","0"
"1","0","Boss戰（NORMAL）","455","20046104","5","bgm_M57","1","0","-25","800","1","bgm_M57","660046001","20046","0","90","-85","510331","1","1.35","0","50","100113","650046011","0","0.75","100113","5084301","0","2004601","0.8","0.9","0"
"1","0","Boss戰（HARD）","-191","20046201","5","bgm_M57","1","0","-175","145","2","bgm_M57","660046002","20046","0","90","-10","510332","1","1.35","0","50","100433","650046021","0","0.75","100433","5084302","0","2004602","0.8","0.9","0"
"1","0","Boss戰（VERYHARD）","479","20046201","5","bgm_M57","1","0","-47","480","3","bgm_M57","660046003","20046","0","90","-70","510333","1","1.35","0","50","100433","650046031","0","0.75","100433","5084308","0","2004603","0.8","0.9","0"
"1","0","Boss戰（NORMAL）","515","20047102","-20","bgm_M559","1","0","-83","770","1","bgm_M559","660047001","20047","0","90","-85","510331","1","1.2","0","20","81008507","650047011","0","0.9","81008507","5085301","0","2004701","0.65","0.65","0"
"1","0","Boss戰（HARD）","-277","20047201","-20","bgm_M559","1","0","47","720","2","bgm_M559","660047002","20047","0","90","110","510332","1","1.2","0","20","81008508","650047021","0","0.9","81008508","5085302","0","2004702","0.65","0.65","0"
"1","0","Boss戰（VERY HARD）","484","20047201","-20","bgm_M559","1","0","-85","490","3","bgm_M559","660047003","20047","0","90","-40","510333","1","1.2","0","20","81008508","650047031","0","0.9","81008508","5085308","0","2004703","0.65","0.65","0"
"1","0","Boss戰（NORMAL）","451","20048102","-70","bgm_M568","1","0","-28","800","1","bgm_M568","660048001","20048","0","90","-85","510331","1","1.5","0","300","81008801","650048011","0","0.75","81008801","5088301","-30","2004801","0.8","0.8","0"
"1","0","Boss戰（HARD）","-230","20048201","-70","bgm_M568","1","0","31","145","2","bgm_M568","660048002","20048","0","90","-10","510332","1","1.5","0","300","81008802","650048021","0","0.75","81008802","5088302","-30","2004802","0.8","0.8","0"
"1","0","Boss戰（VERY HARD）","444","20048201","-70","bgm_M568","1","0","-56","480","3","bgm_M568","660048003","20048","0","90","-70","510333","1","1.5","0","300","81008802","650048031","0","0.75","81008802","5088308","-30","2004803","0.8","0.8","0"
"1","0","Boss戰（NORMAL）","510","20049102","-45","bgm_M577","1","0","-85","500","1","bgm_M577","660049001","20049","0","90","-85","510331","1","1.18","0","240","81009001","650049011","0","0.9","81009001","5090301","13","2004901","1","0.57","0"
"1","0","Boss戰（HARD）","-20","20049201","-45","bgm_M577","1","0","-10","145","2","bgm_M577","660049002","20049","0","90","-10","510332","1","1.18","0","240","81009002","650049021","0","0.9","81009002","5090302","13","2004902","1","0.57","0"
"1","0","Boss戰（VERY HARD）","514","20049201","-45","bgm_M577","1","0","-50","480","3","bgm_M577","660049003","20049","0","90","-70","510333","1","1.18","0","240","81009002","650049031","0","0.9","81009002","5090308","13","2004903","0.8","0.57","0"
"1","0","Boss戰（NORMAL）","410","20050101","-70","bgm_M585","1","0","-50","0","1","bgm_M585","660050001","20050","0","90","-125","510021","1","1.5","0","150","103021","650050011","0","0.75","103021","5092301","0","2005001","0.75","0.75","0"
"1","0","Boss戰（HARD）","-20","20050201","-70","bgm_M585","1","0","10","145","2","bgm_M585","660050002","20050","0","90","-10","510022","1","1.5","0","150","103011","650050021","0","0.75","103011","5092302","0","2005002","0.75","0.75","0"
"1","0","Boss戰（VERY HARD）","514","20050201","-70","bgm_M585","1","0","-50","480","3","bgm_M585","660050003","20050","0","90","-70","510022","1","1.5","0","150","103011","650050031","0","0.75","103011","5092308","0","2005003","0.75","0.75","0"
"1","0","Boss戰（NORMAL）","898","20051101","-50","bgm_M598","1","0","-59","800","1","bgm_M598","660051001","20051","0","90","-85","510331","1","2.2","0","250","102093","650051011","0","0.45","102093","5094301","0","2005101","0.6","1.05","0"
"1","0","Boss戰（HARD）","-76","20051201","-50","bgm_M598","1","0","-204","145","2","bgm_M598","660051002","20051","0","90","-10","510332","1","2.2","0","250","102113","650051021","0","0.45","102113","5094302","0","2005102","0.6","1.05","0"
"1","0","Boss戰（VERY HARD）","478","20051201","-50","bgm_M598","1","0","-81","480","3","bgm_M598","660051003","20051","0","90","-70","510333","1","2.2","0","250","102113","650051031","0","0.44","102113","5094308","0","2005103","0.6","1.05","0"
"1","0","Boss戰（NORMAL）","900","20052102","-120","bgm_M604","0.8","0","-51","800","1","bgm_M604","660052001","20052","0","90","-85","510331","1","1.3","0","380","102593","650052011","0","0.8","102593","5096301","0","2005201","1.1","0.6","0"
"1","0","Boss戰（HARD）","172","20052201","-120","bgm_M604","0.8","0","-15","145","2","bgm_M604","660052002","20052","0","90","-10","510332","1","1.3","0","380","102603","650052021","0","0.8","102603","5096302","0","2005202","1.1","0.6","0"
"1","0","Boss戰（VERY HARD）","514","20052201","-120","bgm_M604","0.8","0","-51","480","3","bgm_M604","660052003","20052","0","90","-70","510333","1","1.3","0","380","102603","650052031","0","0.8","102603","5096308","0","2005203","1.1","0.6","0"
"1","0","Boss戰（NORMAL）","439","20053103","-85","bgm_M611","0.9","0","-69","800","1","bgm_M611","660053001","20053","0","90","-85","510331","1","1.35","0","260","81000405","650053011","-5","0.8","81000405","5098301","0","2005301","0.8","0.8","0"
"1","0","Boss戰（HARD）","-184","20053201","-85","bgm_M611","0.9","0","-4","145","2","bgm_M611","660053002","20053","0","90","-10","510332","1","1.35","0","260","81000406","650053021","-5","0.8","81000406","5098302","0","2005302","0.8","0.8","0"
"1","0","Boss戰（VERY HARD）","525","20053201","-85","bgm_M611","0.9","0","-82","480","3","bgm_M611","660053003","20053","0","90","-70","510333","1","1.35","0","260","81000406","650053031","-5","0.8","81000406","5098308","0","2005303","0.8","0.8","0"
"1","0","Boss戰（NORMAL）","555","20054102","-70","bgm_M621","1.1","0","-74","0","1","bgm_M621","660054001","20054","0","90","-125","510401","1.1","1.5","0","150","81010001","650054011","0","0.75","81010001","5100301","25","2005401","1","0.67","0"
"1","0","Boss戰（HARD）","-242","20054201","-70","bgm_M621","1.1","0","12","145","2","bgm_M621","660054002","20054","0","90","-10","510402","1.1","1.5","0","150","81010002","650054021","0","0.75","81010002","5100302","25","2005402","1","0.67","0"
"1","0","Boss戰（VERY HARD）","483","20054201","-70","bgm_M621","1.1","0","-67","480","3","bgm_M621","660054003","20054","0","90","-70","510402","1.1","1.5","0","150","81010002","650054031","0","0.75","81010002","5100308","25","2005403","1","0.67","0"
