77aa9a702319691668225bd337ed8b4cdd139e17e4f9d964bfd3ff7532d9c067,f5c8412935a25e2722a1fbed9dbee3c92935999c7e2b0f8d33756fbeecf22213,6f17a5a95bfec6839bc43d97a6e3ae8291e87c41ece8d716d0940cbc66d4b099,b0e4bb1b4222a9fa5b693e99bb45a42df48e93d8fd76b6c720362cd68736a037,baabf187134a1946d23ecb7cf96d49a4993beea98c0011354134cf90d717323a,e06f3a2c3f553e41e57ae8592c73501ed5e1d28fbffde7762aef73812f6ac08b,541dd569bf9e8c96cfdcedd49aed1070220ae276fc1790c91a9727ac0a83ef67,72acf1dd00a898a7892e3d77ce5b3fb32c8f6ece47a1626646d40f29a74f0672,8aef1f93fa2398d948dcb83c89308ac4b1afaa88d84536799588f921d9d241c5,036b3b21c1801a659a1f7ddf0639f969fce98dcc69132f40e0b9043dbd0b5ef7,09d4ac16343a9ba15e5d2b78b59a8718d11361f852be2fc80d5012de85659a0c,5b299cd817122616ecb153639ce643d1d47622f002ca15386a59d8d9bf5386f2,9085f74474390391a2cac7d09f5cdfe83e5f93cd6cd857f87cc2dd8009685c0f,1a1fef4f695b35cb27f10ef5b7a643902c12238e2efd950058dd548409cb6297,17fd531dada7f3eaf781ee0789b7c06a57d4bd7830e87ef2305ee6a35ec78647,52724d659083053b99e0f5abda36fdd55ef71afc9dd33238f63aef39ba39c827,9c12d8ea74b868f8d8711aca7777a9c3d645e903909bc5db91b3901675e60e14,5dc56c8e2d7ec7fae55b82bcd24bd77e14fc9803e4b6cc536c503a698c445aed,d5f4c8acce9e8bec47f415e2fa85b486f28b8975f49636b1029446b6634868e2,dd6dbb6981fccb37b4c8ad67a62be6da6ecd693263569611ef4decf880d2748e,3034c0cb87f4060afb822f9185a6ec41a46fa7c5b02d3aca5b7f4c8dbdb973c6,ae3ea532a8ba40ad5bb451b0cf0736bc6965a7cdb8b16771c1fee045591e1add,023b9a952b2a7f05f3b75f43c5c1aa809b1c767103ce366b85fd4d44573facce,fe987de483b20e842c5351f6999a2e23ff68283076910bc5e6b74e45939f0af9,612bfb95239e41bcd7746196d6b26f7da3262c5c5de762217a0e295361656261,df38edfe03d2e25654183d12d843c5a91bc66d10f2b9f668ad439a2f7a4672e2,fc1730cd278e8ddd274fe683115a46266a3141af30c76a002b7e99ab5c416c20,c39d04012cb319aa7f217c4587e14c757dcd39389908ad4377aadd000b9f0665,13eed53b75c530e9c318c01831899ffda000c1dd462dd7703f11138ef6dd476b,9ed28f662c84550da907ca1ef37e3be3de578f23ab33969781023d2a9857c4ac,08f10fcb3a0937e7a9e29b8ca66fe9960306499f25bba6895658794ff6d0efad
"100","33","1003730104","0","1","100","1","1003730104","1003730102","1","1","100","100","1003730104","1","100","10037301","34","1","1003730104","0","100","1","100","1003730104","0","1003730101","6","1","1003730103","1003730104"
"100","100","1003740106","100","1","100","1","1003740104","1003740102","1","1","100","100","1003740107","1","100","10037401","100","1","1003740105","1003740110","100","1","100","1003740108","1","1003740101","6","1","1003740109","1003740103"
"33","0","0","0","1","0","0","1003810103","1003810103","0","1","100","100","0","1","100","10038101","0","0","1003810102","0","0","1","34","0","0","1003810101","1","0","0","1003810103"
"100","34","1003820105","100","6","33","1","1003820105","1003820102","1","1","3","100","1003820105","1","3","10038201","100","1","1003820105","1003820104","100","1","100","1003820105","1","1003820101","6","1","1003820105","1003820103"
"100","33","1003830104","0","1","100","1","1003830104","1003830102","1","1","100","100","1003830104","1","100","10038301","34","1","1003830104","0","100","1","100","1003830104","0","1003830101","6","1","1003830103","1003830104"
"100","100","1003840106","100","1","100","1","1003840104","1003840102","1","1","100","100","1003840107","1","100","10038401","100","1","1003840105","1003840110","100","1","100","1003840108","1","1003840101","6","1","1003840109","1003840103"
"33","0","0","0","1","0","0","1003910103","1003910103","0","1","100","100","0","1","100","10039101","0","0","1003910102","0","0","1","34","0","0","1003910101","1","0","0","1003910103"
"100","34","1003920105","100","6","33","1","1003920105","1003920102","1","1","3","100","1003920105","1","3","10039201","100","1","1003920105","1003920104","100","1","100","1003920105","1","1003920101","6","1","1003920105","1003920103"
"100","33","1003930104","0","1","100","1","1003930104","1003930102","1","1","100","100","1003930104","1","100","10039301","34","1","1003930104","0","100","1","100","1003930104","0","1003930101","6","1","1003930103","1003930104"
"100","100","1003940106","100","1","100","1","1003940104","1003940102","1","1","100","100","1003940107","1","100","10039401","100","1","1003940105","1003940110","100","1","100","1003940108","1","1003940101","6","1","1003940109","1003940103"
"33","0","0","0","1","0","0","1004010103","1004010103","0","1","100","100","0","1","100","10040101","0","0","1004010102","0","0","1","34","0","0","1004010101","1","0","0","1004010103"
"100","34","1004020105","100","6","33","1","1004020105","1004020102","1","1","3","100","1004020105","1","3","10040201","100","1","1004020105","1004020104","100","1","100","1004020105","1","1004020101","6","1","1004020105","1004020103"
"100","33","1004030104","0","1","100","1","1004030104","1004030102","1","1","100","100","1004030104","1","100","10040301","34","1","1004030104","0","100","1","100","1004030104","0","1004030101","6","1","1004030103","1004030104"
"100","100","1004040106","100","1","100","1","1004040104","1004040102","1","1","100","100","1004040107","1","100","10040401","100","1","1004040105","1004040110","100","1","100","1004040108","1","1004040101","6","1","1004040109","1004040103"
"33","0","0","0","1","0","0","1004110103","1004110103","0","1","100","100","0","1","100","10041101","0","0","1004110102","0","0","1","34","0","0","1004110101","1","0","0","1004110103"
"100","34","1004120105","100","6","33","1","1004120105","1004120102","1","1","3","100","1004120105","1","3","10041201","100","1","1004120105","1004120104","100","1","100","1004120105","1","1004120101","6","1","1004120105","1004120103"
"100","33","1004130104","0","1","100","1","1004130104","1004130102","1","1","100","100","1004130104","1","100","10041301","34","1","1004130104","0","100","1","100","1004130104","0","1004130101","6","1","1004130103","1004130104"
"100","100","1004140106","100","1","100","1","1004140104","1004140102","1","1","100","100","1004140107","1","100","10041401","100","1","1004140105","1004140110","100","1","100","1004140108","1","1004140101","6","1","1004140109","1004140103"
"33","0","0","0","1","0","0","1004210103","1004210103","0","1","100","100","0","1","100","10042101","0","0","1004210102","0","0","1","34","0","0","1004210101","1","0","0","1004210103"
"100","34","1004220105","100","6","33","1","1004220105","1004220102","1","1","3","100","1004220105","1","3","10042201","100","1","1004220105","1004220104","100","1","100","1004220105","1","1004220101","6","1","1004220105","1004220103"
"100","33","1004230104","0","1","100","1","1004230104","1004230102","1","1","100","100","1004230104","1","100","10042301","34","1","1004230104","0","100","1","100","1004230104","0","1004230101","6","1","1004230103","1004230104"
"100","100","1004240106","100","1","100","1","1004240104","1004240102","1","1","100","100","1004240107","1","100","10042401","100","1","1004240105","1004240110","100","1","100","1004240108","1","1004240101","6","1","1004240109","1004240103"
"33","0","0","0","1","0","0","1004310103","1004310103","0","1","100","100","0","1","100","10043101","0","0","1004310102","0","0","1","34","0","0","1004310101","1","0","0","1004310103"
"100","34","1004320105","100","6","33","1","1004320105","1004320102","1","1","3","100","1004320105","1","3","10043201","100","1","1004320105","1004320104","100","1","100","1004320105","1","1004320101","6","1","1004320105","1004320103"
"100","33","1004330104","0","1","100","1","1004330104","1004330102","1","1","100","100","1004330104","1","100","10043301","34","1","1004330104","0","100","1","100","1004330104","0","1004330101","6","1","1004330103","1004330104"
"100","100","1004340106","100","1","100","1","1004340104","1004340102","1","1","100","100","1004340107","1","100","10043401","100","1","1004340105","1004340110","100","1","100","1004340108","1","1004340101","6","1","1004340109","1004340103"
"33","0","0","0","1","0","0","1004410103","1004410103","0","1","100","100","0","1","100","10044101","0","0","1004410102","0","0","1","34","0","0","1004410101","1","0","0","1004410103"
"100","34","1004420105","100","6","33","1","1004420105","1004420102","1","1","3","100","1004420105","1","3","10044201","100","1","1004420105","1004420104","100","1","100","1004420105","1","1004420101","6","1","1004420105","1004420103"
"100","33","1004430104","0","1","100","1","1004430104","1004430102","1","1","100","100","1004430104","1","100","10044301","34","1","1004430104","0","100","1","100","1004430104","0","1004430101","6","1","1004430103","1004430104"
"100","100","1004440106","100","1","100","1","1004440104","1004440102","1","1","100","100","1004440107","1","100","10044401","100","1","1004440105","1004440110","100","1","100","1004440108","1","1004440101","6","1","1004440109","1004440103"
"33","0","0","0","1","0","0","1004510103","1004510103","0","1","100","100","0","1","100","10045101","0","0","1004510102","0","0","1","34","0","0","1004510101","1","0","0","1004510103"
"100","34","1004520105","100","6","33","1","1004520105","1004520102","1","1","3","100","1004520105","1","3","10045201","100","1","1004520105","1004520104","100","1","100","1004520105","1","1004520101","6","1","1004520105","1004520103"
"100","33","1004530104","0","1","100","1","1004530104","1004530102","1","1","100","100","1004530104","1","100","10045301","34","1","1004530104","0","100","1","100","1004530104","0","1004530101","6","1","1004530103","1004530104"
"100","100","1004540106","100","1","100","1","1004540104","1004540102","1","1","100","100","1004540107","1","100","10045401","100","1","1004540105","1004540110","100","1","100","1004540108","1","1004540101","6","1","1004540109","1004540103"
"33","0","0","0","1","0","0","1004610103","1004610103","0","1","100","100","0","1","100","10046101","0","0","1004610102","0","0","1","34","0","0","1004610101","1","0","0","1004610103"
"100","34","1004620105","100","6","33","1","1004620105","1004620102","1","1","3","100","1004620105","1","3","10046201","100","1","1004620105","1004620104","100","1","100","1004620105","1","1004620101","6","1","1004620105","1004620103"
"100","33","1004630104","0","1","100","1","1004630104","1004630102","1","1","100","100","1004630104","1","100","10046301","34","1","1004630104","0","100","1","100","1004630104","0","1004630101","6","1","1004630103","1004630104"
"100","100","1004640106","100","1","100","1","1004640104","1004640102","1","1","100","100","1004640107","1","100","10046401","100","1","1004640105","1004640110","100","1","100","1004640108","1","1004640101","6","1","1004640109","1004640103"
"33","0","0","0","1","0","0","1004710103","1004710103","0","1","100","100","0","1","100","10047101","0","0","1004710102","0","0","1","34","0","0","1004710101","1","0","0","1004710103"
"100","34","1004720105","100","6","33","1","1004720105","1004720102","1","1","3","100","1004720105","1","3","10047201","100","1","1004720105","1004720104","100","1","100","1004720105","1","1004720101","6","1","1004720105","1004720103"
"100","33","1004730104","0","1","100","1","1004730104","1004730102","1","1","100","100","1004730104","1","100","10047301","34","1","1004730104","0","100","1","100","1004730104","0","1004730101","6","1","1004730103","1004730104"
"100","100","1004740106","100","1","100","1","1004740104","1004740102","1","1","100","100","1004740107","1","100","10047401","100","1","1004740105","1004740110","100","1","100","1004740108","1","1004740101","6","1","1004740109","1004740103"
"33","0","0","0","1","0","0","1004810103","1004810103","0","1","100","100","0","1","100","10048101","0","0","1004810102","0","0","1","34","0","0","1004810101","1","0","0","1004810103"
"100","34","1004820105","100","6","33","1","1004820105","1004820102","1","1","3","100","1004820105","1","3","10048201","100","1","1004820105","1004820104","100","1","100","1004820105","1","1004820101","6","1","1004820105","1004820103"
"100","33","1004830104","0","1","100","1","1004830104","1004830102","1","1","100","100","1004830104","1","100","10048301","34","1","1004830104","0","100","1","100","1004830104","0","1004830101","6","1","1004830103","1004830104"
"100","100","1004840106","100","1","100","1","1004840104","1004840102","1","1","100","100","1004840107","1","100","10048401","100","1","1004840105","1004840110","100","1","100","1004840108","1","1004840101","6","1","1004840109","1004840103"
"33","0","0","0","1","0","0","1004910103","1004910103","0","1","100","100","0","1","100","10049101","0","0","1004910102","0","0","1","34","0","0","1004910101","1","0","0","1004910103"
"100","34","1004920105","100","6","33","1","1004920105","1004920102","1","1","3","100","1004920105","1","3","10049201","100","1","1004920105","1004920104","100","1","100","1004920105","1","1004920101","6","1","1004920105","1004920103"
"100","33","1004930104","0","1","100","1","1004930104","1004930102","1","1","100","100","1004930104","1","100","10049301","34","1","1004930104","0","100","1","100","1004930104","0","1004930101","6","1","1004930103","1004930104"
"100","100","1004940106","100","1","100","1","1004940104","1004940102","1","1","100","100","1004940107","1","100","10049401","100","1","1004940105","1004940110","100","1","100","1004940108","1","1004940101","6","1","1004940109","1004940103"
"33","0","0","0","1","0","0","1005010103","1005010103","0","1","100","100","0","1","100","10050101","0","0","1005010102","0","0","1","34","0","0","1005010101","1","0","0","1005010103"
"100","34","1005020105","100","6","33","1","1005020105","1005020102","1","1","3","100","1005020105","1","3","10050201","100","1","1005020105","1005020104","100","1","100","1005020105","1","1005020101","6","1","1005020105","1005020103"
"100","33","1005030104","0","1","100","1","1005030104","1005030102","1","1","100","100","1005030104","1","100","10050301","34","1","1005030104","0","100","1","100","1005030104","0","1005030101","6","1","1005030103","1005030104"
"100","100","1005040106","100","1","100","1","1005040104","1005040102","1","1","100","100","1005040107","1","100","10050401","100","1","1005040105","1005040110","100","1","100","1005040108","1","1005040101","6","1","1005040109","1005040103"
"33","0","0","0","1","0","0","1005110103","1005110103","0","1","100","100","0","1","100","10051101","0","0","1005110102","0","0","1","34","0","0","1005110101","1","0","0","1005110103"
"100","34","1005120105","100","6","33","1","1005120105","1005120102","1","1","3","100","1005120105","1","3","10051201","100","1","1005120105","1005120104","100","1","100","1005120105","1","1005120101","6","1","1005120105","1005120103"
"100","33","1005130104","0","1","100","1","1005130104","1005130102","1","1","100","100","1005130104","1","100","10051301","34","1","1005130104","0","100","1","100","1005130104","0","1005130101","6","1","1005130103","1005130104"
"100","100","1005140106","100","1","100","1","1005140104","1005140102","1","1","100","100","1005140107","1","100","10051401","100","1","1005140105","1005140110","100","1","100","1005140108","1","1005140101","6","1","1005140109","1005140103"
"33","0","0","0","1","0","0","1005210103","1005210103","0","1","100","100","0","1","100","10052101","0","0","1005210102","0","0","1","34","0","0","1005210101","1","0","0","1005210103"
"100","34","1005220105","100","6","33","1","1005220105","1005220102","1","1","3","100","1005220105","1","3","10052201","100","1","1005220105","1005220104","100","1","100","1005220105","1","1005220101","6","1","1005220105","1005220103"
"100","33","1005230104","0","1","100","1","1005230104","1005230102","1","1","100","100","1005230104","1","100","10052301","34","1","1005230104","0","100","1","100","1005230104","0","1005230101","6","1","1005230103","1005230104"
"100","100","1005240106","100","1","100","1","1005240104","1005240102","1","1","100","100","1005240107","1","100","10052401","100","1","1005240105","1005240110","100","1","100","1005240108","1","1005240101","6","1","1005240109","1005240103"
"33","0","0","0","1","0","0","1005310103","1005310103","0","1","100","100","0","1","100","10053101","0","0","1005310102","0","0","1","34","0","0","1005310101","1","0","0","1005310103"
"100","34","1005320105","100","6","33","1","1005320105","1005320102","1","1","3","100","1005320105","1","3","10053201","100","1","1005320105","1005320104","100","1","100","1005320105","1","1005320101","6","1","1005320105","1005320103"
"100","33","1005330104","0","1","100","1","1005330104","1005330102","1","1","100","100","1005330104","1","100","10053301","34","1","1005330104","0","100","1","100","1005330104","0","1005330101","6","1","1005330103","1005330104"
"100","100","1005340106","100","1","100","1","1005340104","1005340102","1","1","100","100","1005340107","1","100","10053401","100","1","1005340105","1005340110","100","1","100","1005340108","1","1005340101","6","1","1005340109","1005340103"
"33","0","0","0","1","0","0","1005410103","1005410103","0","1","100","100","0","1","100","10054101","0","0","1005410102","0","0","1","34","0","0","1005410101","1","0","0","1005410103"
"100","34","1005420105","100","6","33","1","1005420105","1005420102","1","1","3","100","1005420105","1","3","10054201","100","1","1005420105","1005420104","100","1","100","1005420105","1","1005420101","6","1","1005420105","1005420103"
"100","33","1005430104","0","1","100","1","1005430104","1005430102","1","1","100","100","1005430104","1","100","10054301","34","1","1005430104","0","100","1","100","1005430104","0","1005430101","6","1","1005430103","1005430104"
"100","100","1005440106","100","1","100","1","1005440104","1005440102","1","1","100","100","1005440107","1","100","10054401","100","1","1005440105","1005440110","100","1","100","1005440108","1","1005440101","6","1","1005440109","1005440103"
"33","0","0","0","1","0","0","1005510103","1005510103","0","1","100","100","0","1","100","10055101","0","0","1005510102","0","0","1","34","0","0","1005510101","1","0","0","1005510103"
"100","34","1005520105","100","6","33","1","1005520105","1005520102","1","1","3","100","1005520105","1","3","10055201","100","1","1005520105","1005520104","100","1","100","1005520105","1","1005520101","6","1","1005520105","1005520103"
"100","33","1005530104","0","1","100","1","1005530104","1005530102","1","1","100","100","1005530104","1","100","10055301","34","1","1005530104","0","100","1","100","1005530104","0","1005530101","6","1","1005530103","1005530104"
"100","100","1005540106","100","1","100","1","1005540104","1005540102","1","1","100","100","1005540107","1","100","10055401","100","1","1005540105","1005540110","100","1","100","1005540108","1","1005540101","6","1","1005540109","1005540103"
"33","0","0","0","1","0","0","1005610103","1005610103","0","1","100","100","0","1","100","10056101","0","0","1005610102","0","0","1","34","0","0","1005610101","1","0","0","1005610103"
"100","34","1005620105","100","6","33","1","1005620105","1005620102","1","1","3","100","1005620105","1","3","10056201","100","1","1005620105","1005620104","100","1","100","1005620105","1","1005620101","6","1","1005620105","1005620103"
"100","33","1005630104","0","1","100","1","1005630104","1005630102","1","1","100","100","1005630104","1","100","10056301","34","1","1005630104","0","100","1","100","1005630104","0","1005630101","6","1","1005630103","1005630104"
"100","100","1005640106","100","1","100","1","1005640104","1005640102","1","1","100","100","1005640107","1","100","10056401","100","1","1005640105","1005640110","100","1","100","1005640108","1","1005640101","6","1","1005640109","1005640103"
"33","0","0","0","1","0","0","1005710103","1005710103","0","1","100","100","0","1","100","10057101","0","0","1005710102","0","0","1","34","0","0","1005710101","1","0","0","1005710103"
"100","34","1005720105","100","6","33","1","1005720105","1005720102","1","1","3","100","1005720105","1","3","10057201","100","1","1005720105","1005720104","100","1","100","1005720105","1","1005720101","6","1","1005720105","1005720103"
"100","33","1005730104","0","1","100","1","1005730104","1005730102","1","1","100","100","1005730104","1","100","10057301","34","1","1005730104","0","100","1","100","1005730104","0","1005730101","6","1","1005730103","1005730104"
"100","100","1005740106","100","1","100","1","1005740104","1005740102","1","1","100","100","1005740107","1","100","10057401","100","1","1005740105","1005740110","100","1","100","1005740108","1","1005740101","6","1","1005740109","1005740103"
"33","0","0","0","1","0","0","1005810103","1005810103","0","1","100","100","0","1","100","10058101","0","0","1005810102","0","0","1","34","0","0","1005810101","1","0","0","1005810103"
"100","34","1005820105","100","6","33","1","1005820105","1005820102","1","1","3","100","1005820105","1","3","10058201","100","1","1005820105","1005820104","100","1","100","1005820105","1","1005820101","6","1","1005820105","1005820103"
"100","33","1005830104","0","1","100","1","1005830104","1005830102","1","1","100","100","1005830104","1","100","10058301","34","1","1005830104","0","100","1","100","1005830104","0","1005830101","6","1","1005830103","1005830104"
"100","100","1005840106","100","1","100","1","1005840104","1005840102","1","1","100","100","1005840107","1","100","10058401","100","1","1005840105","1005840110","100","1","100","1005840108","1","1005840101","6","1","1005840109","1005840103"
"33","0","0","0","1","0","0","1005910103","1005910103","0","1","100","100","0","1","100","10059101","0","0","1005910102","0","0","1","34","0","0","1005910101","1","0","0","1005910103"
"100","34","1005920105","100","6","33","1","1005920105","1005920102","1","1","3","100","1005920105","1","3","10059201","100","1","1005920105","1005920104","100","1","100","1005920105","1","1005920101","6","1","1005920105","1005920103"
"100","33","1005930104","0","1","100","1","1005930104","1005930102","1","1","100","100","1005930104","1","100","10059301","34","1","1005930104","0","100","1","100","1005930104","0","1005930101","6","1","1005930103","1005930104"
"100","100","1005940106","100","1","100","1","1005940104","1005940102","1","1","100","100","1005940107","1","100","10059401","100","1","1005940105","1005940110","100","1","100","1005940108","1","1005940101","6","1","1005940109","1005940103"
"33","0","0","0","1","0","0","1006010103","1006010103","0","1","100","100","0","1","100","10060101","0","0","1006010102","0","0","1","34","0","0","1006010101","1","0","0","1006010103"
"100","34","1006020105","100","6","33","1","1006020105","1006020102","1","1","3","100","1006020105","1","3","10060201","100","1","1006020105","1006020104","100","1","100","1006020105","1","1006020101","6","1","1006020105","1006020103"
"100","33","1006030104","0","1","100","1","1006030104","1006030102","1","1","100","100","1006030104","1","100","10060301","34","1","1006030104","0","100","1","100","1006030104","0","1006030101","6","1","1006030103","1006030104"
"100","100","1006040106","100","1","100","1","1006040104","1006040102","1","1","100","100","1006040107","1","100","10060401","100","1","1006040105","1006040110","100","1","100","1006040108","1","1006040101","6","1","1006040109","1006040103"
"33","0","0","0","1","0","0","1006110103","1006110103","0","1","100","100","0","1","100","10061101","0","0","1006110102","0","0","1","34","0","0","1006110101","1","0","0","1006110103"
"100","34","1006120105","100","6","33","1","1006120105","1006120102","1","1","3","100","1006120105","1","3","10061201","100","1","1006120105","1006120104","100","1","100","1006120105","1","1006120101","6","1","1006120105","1006120103"
"100","33","1006130104","0","1","100","1","1006130104","1006130102","1","1","100","100","1006130104","1","100","10061301","34","1","1006130104","0","100","1","100","1006130104","0","1006130101","6","1","1006130103","1006130104"
"100","100","1006140106","100","1","100","1","1006140104","1006140102","1","1","100","100","1006140107","1","100","10061401","100","1","1006140105","1006140110","100","1","100","1006140108","1","1006140101","6","1","1006140109","1006140103"
"33","0","0","0","1","0","0","1006210103","1006210103","0","1","100","100","0","1","100","10062101","0","0","1006210102","0","0","1","34","0","0","1006210101","1","0","0","1006210103"
"100","34","1006220105","100","6","33","1","1006220105","1006220102","1","1","3","100","1006220105","1","3","10062201","100","1","1006220105","1006220104","100","1","100","1006220105","1","1006220101","6","1","1006220105","1006220103"
"100","33","1006230104","0","1","100","1","1006230104","1006230102","1","1","100","100","1006230104","1","100","10062301","34","1","1006230104","0","100","1","100","1006230104","0","1006230101","6","1","1006230103","1006230104"
"100","100","1006240106","100","1","100","1","1006240104","1006240102","1","1","100","100","1006240107","1","100","10062401","100","1","1006240105","1006240110","100","1","100","1006240108","1","1006240101","6","1","1006240109","1006240103"
"33","0","0","0","1","0","0","1006310103","1006310103","0","1","100","100","0","1","100","10063101","0","0","1006310102","0","0","1","34","0","0","1006310101","1","0","0","1006310103"
"100","34","1006320105","100","6","33","1","1006320105","1006320102","1","1","3","100","1006320105","1","3","10063201","100","1","1006320105","1006320104","100","1","100","1006320105","1","1006320101","6","1","1006320105","1006320103"
"100","33","1006330104","0","1","100","1","1006330104","1006330102","1","1","100","100","1006330104","1","100","10063301","34","1","1006330104","0","100","1","100","1006330104","0","1006330101","6","1","1006330103","1006330104"
"100","100","1006340106","100","1","100","1","1006340104","1006340102","1","1","100","100","1006340107","1","100","10063401","100","1","1006340105","1006340110","100","1","100","1006340108","1","1006340101","6","1","1006340109","1006340103"
"33","0","0","0","1","0","0","1006410103","1006410103","0","1","100","100","0","1","100","10064101","0","0","1006410102","0","0","1","34","0","0","1006410101","1","0","0","1006410103"
"100","34","1006420105","100","6","33","1","1006420105","1006420102","1","1","3","100","1006420105","1","3","10064201","100","1","1006420105","1006420104","100","1","100","1006420105","1","1006420101","6","1","1006420105","1006420103"
"100","33","1006430104","0","1","100","1","1006430104","1006430102","1","1","100","100","1006430104","1","100","10064301","34","1","1006430104","0","100","1","100","1006430104","0","1006430101","6","1","1006430103","1006430104"
"100","100","1006440106","100","1","100","1","1006440104","1006440102","1","1","100","100","1006440107","1","100","10064401","100","1","1006440105","1006440110","100","1","100","1006440108","1","1006440101","6","1","1006440109","1006440103"
"33","0","0","0","1","0","0","1006510103","1006510103","0","1","100","100","0","1","100","10065101","0","0","1006510102","0","0","1","34","0","0","1006510101","1","0","0","1006510103"
"100","34","1006520105","100","6","33","1","1006520105","1006520102","1","1","3","100","1006520105","1","3","10065201","100","1","1006520105","1006520104","100","1","100","1006520105","1","1006520101","6","1","1006520105","1006520103"
"100","33","1006530104","0","1","100","1","1006530104","1006530102","1","1","100","100","1006530104","1","100","10065301","34","1","1006530104","0","100","1","100","1006530104","0","1006530101","6","1","1006530103","1006530104"
"100","100","1006540106","100","1","100","1","1006540104","1006540102","1","1","100","100","1006540107","1","100","10065401","100","1","1006540105","1006540110","100","1","100","1006540108","1","1006540101","6","1","1006540109","1006540103"
"33","0","0","0","1","0","0","1006610103","1006610103","0","1","100","100","0","1","100","10066101","0","0","1006610102","0","0","1","34","0","0","1006610101","1","0","0","1006610103"
"100","34","1006620105","100","6","33","1","1006620105","1006620102","1","1","3","100","1006620105","1","3","10066201","100","1","1006620105","1006620104","100","1","100","1006620105","1","1006620101","6","1","1006620105","1006620103"
"100","33","1006630104","0","1","100","1","1006630104","1006630102","1","1","100","100","1006630104","1","100","10066301","34","1","1006630104","0","100","1","100","1006630104","0","1006630101","6","1","1006630103","1006630104"
"100","100","1006640106","100","1","100","1","1006640104","1006640102","1","1","100","100","1006640107","1","100","10066401","100","1","1006640105","1006640110","100","1","100","1006640108","1","1006640101","6","1","1006640109","1006640103"
"33","0","0","0","1","0","0","1006710103","1006710103","0","1","100","100","0","1","100","10067101","0","0","1006710102","0","0","1","34","0","0","1006710101","1","0","0","1006710103"
"100","34","1006720105","100","6","33","1","1006720105","1006720102","1","1","3","100","1006720105","1","3","10067201","100","1","1006720105","1006720104","100","1","100","1006720105","1","1006720101","6","1","1006720105","1006720103"
"100","33","1006730104","0","1","100","1","1006730104","1006730102","1","1","100","100","1006730104","1","100","10067301","34","1","1006730104","0","100","1","100","1006730104","0","1006730101","6","1","1006730103","1006730104"
"100","100","1006740106","100","1","100","1","1006740104","1006740102","1","1","100","100","1006740107","1","100","10067401","100","1","1006740105","1006740110","100","1","100","1006740108","1","1006740101","6","1","1006740109","1006740103"
"33","0","0","0","1","0","0","1006810103","1006810103","0","1","100","100","0","1","100","10068101","0","0","1006810102","0","0","1","34","0","0","1006810101","1","0","0","1006810103"
"100","34","1006820105","100","6","33","1","1006820105","1006820102","1","1","3","100","1006820105","1","3","10068201","100","1","1006820105","1006820104","100","1","100","1006820105","1","1006820101","6","1","1006820105","1006820103"
"100","33","1006830104","0","1","100","1","1006830104","1006830102","1","1","100","100","1006830104","1","100","10068301","34","1","1006830104","0","100","1","100","1006830104","0","1006830101","6","1","1006830103","1006830104"
"100","100","1006840106","100","1","100","1","1006840104","1006840102","1","1","100","100","1006840107","1","100","10068401","100","1","1006840105","1006840110","100","1","100","1006840108","1","1006840101","6","1","1006840109","1006840103"
"33","0","0","0","1","0","0","1006910103","1006910103","0","1","100","100","0","1","100","10069101","0","0","1006910102","0","0","1","34","0","0","1006910101","1","0","0","1006910103"
"100","34","1006920105","100","6","33","1","1006920105","1006920102","1","1","3","100","1006920105","1","3","10069201","100","1","1006920105","1006920104","100","1","100","1006920105","1","1006920101","6","1","1006920105","1006920103"
"100","33","1006930104","0","1","100","1","1006930104","1006930102","1","1","100","100","1006930104","1","100","10069301","34","1","1006930104","0","100","1","100","1006930104","0","1006930101","6","1","1006930103","1006930104"
"100","100","1006940106","100","1","100","1","1006940104","1006940102","1","1","100","100","1006940107","1","100","10069401","100","1","1006940105","1006940110","100","1","100","1006940108","1","1006940101","6","1","1006940109","1006940103"
"33","0","0","0","1","0","0","1007010103","1007010103","0","1","100","100","0","1","100","10070101","0","0","1007010102","0","0","1","34","0","0","1007010101","1","0","0","1007010103"
"100","34","1007020105","100","6","33","1","1007020105","1007020102","1","1","3","100","1007020105","1","3","10070201","100","1","1007020105","1007020104","100","1","100","1007020105","1","1007020101","6","1","1007020105","1007020103"
"100","33","1007030104","0","1","100","1","1007030104","1007030102","1","1","100","100","1007030104","1","100","10070301","34","1","1007030104","0","100","1","100","1007030104","0","1007030101","6","1","1007030103","1007030104"
"100","100","1007040106","100","1","100","1","1007040104","1007040102","1","1","100","100","1007040107","1","100","10070401","100","1","1007040105","1007040110","100","1","100","1007040108","1","1007040101","6","1","1007040109","1007040103"
"33","0","0","0","1","0","0","1007110103","1007110103","0","1","100","100","0","1","100","10071101","0","0","1007110102","0","0","1","34","0","0","1007110101","1","0","0","1007110103"
"100","34","1007120105","100","6","33","1","1007120105","1007120102","1","1","3","100","1007120105","1","3","10071201","100","1","1007120105","1007120104","100","1","100","1007120105","1","1007120101","6","1","1007120105","1007120103"
"100","33","1007130104","0","1","100","1","1007130104","1007130102","1","1","100","100","1007130104","1","100","10071301","34","1","1007130104","0","100","1","100","1007130104","0","1007130101","6","1","1007130103","1007130104"
"100","100","1007140106","100","1","100","1","1007140104","1007140102","1","1","100","100","1007140107","1","100","10071401","100","1","1007140105","1007140110","100","1","100","1007140108","1","1007140101","6","1","1007140109","1007140103"
