593b971f939ae57527a5a493c89b71852a98818c65c9fa96f2f0898495f8b970,495a6be90e170e7e1fb773a98042957843f34bcab2ec3016fbdd75ad62010570,3386981d2d0261020974d798c40cd82537fe1a0d738301b04bfe30fbb00471cd,a9b8989570354f62ba955cdd5955200fe2a3d268b914088a1acf65358762cb44,cbb1d74e0f2a2d46ea8f98309e50c7720f1887b1828453f78939216be7883805,b22569bf7af011b436c65a80a6a4a5284fe7afb87f32b3b4767ad9f841704bd4,c744f4bbd55f585f2f1a668e498ee97c2ef3fa404da2adcf76da23c3fa25e6ff,a6ca4c947d5208eb5d0d02349bf5d5007ea307eff49fe4fe7a827b7dc8c538dc,9f86e4876dd22d35f24114a74158c61edeee41852529b763246e5462fb336479,3e723bfbc33247e0c06a6e62bc63cf32d7ee33d947ada19f6febd2b203181238,95c5f7838f2630861fbf0c38d93b7b3db57a7b5385f791fcdf9eaced403c532e,f1f5c7d777dd08afe4bf7a623f9d7a5b7291542db63e2fbc8711c699f67ec90c,f7c2e59f529a2e0be62fcd2a1a26abe3593ee98b02f2cd009a00d0622ebe5faf,3ec5e114a1d49eeb8399a5f0b7e80b1e9ba2c5c193848eb756e9de9f7432a1cf,217e495bf6d92593e42ded366929839d2e2f5c97d7b77c03f186a730c7d3aa2f,413bd2b9baed2eba3dedfb5f3f5ea182d1c3efcdebe2e1f77b3e8d1919fa3d1a,d5d076b4265db7bbc1966b06c272b30423457d7a3b3d4fd61d14464c4f0fe4c9,338e1e23653a4029743c2b37a9b7a923d68cac7d02f39c001df01b89c8829397,3363af84cd6ae24f8963836e80baead53fc90b795933215a65011530464f3d02,30d50f353a167c237d96c39f4098d7fab2db973bec45e8f20b927f1c4e4acb2a,db97eefd0f5f3c3fbfc35c0af01abd65bb6fa03c38367ec28f13341ccd70016a,c98424b524989b2afba1b443afa5b57a41e97c26be7ad734c00fd36b02aa92fb,22f59b8da37a691422b2a4feb6057bc21d742b6a57a3a8a187ea5e0daffabdd3,37d01cada48c6ef3b071aae049f3a9e873eafb96bd15a69cd2f6b2416bdc110c,c343766338ceff1abbbc01cc7bff0427c36aa75802a099ea4a4e8d271744364c,c9da181bdd40fa708631e1aad0ae0307be73f8434a2dc9573a28ddcdd73036d6,59f2dba7720d6d2126090886f8a3c37b99988b865eb1bb2a85814605e0dafa57,62a1700401593f016bad6046e46db23ad2dd7fa9c81c34ce84c2beca53d4212d,da3c867b254db5f2f4eae548d9a8cffe95ee8bd72e721bb7e3bea574091653bf,2f567879260e21a92c635ca23b1b16bb3e2a7ba7d199cefaa68f0a47e74aadf1,c975fa2f555dd1ca9cbd85163d7cd9068e5eb1b4eaff5db1ed529a52471a6b41,a2926760aebe7b1357f4f70baf68fc71db181ae18a4513ceff6a736fce80fe53,6295553f83b56a63295a7543dbc19421d8fb3d6088b89e84b82f27e0b9246955,d765e9412db1900769b293dec739c21e7d47497f7967ac4a7b7efc52685e2ad3,f5fe0d8272d82fa51f4ea9f8127203a09e6c8685c667109dffc1dace057bf2d0,a50081092564cfcad36eea0888a87b4e027a7808ff67976ee3ef8ec5207f2955,fd1ef4b974b42f61e3694e7fda950a173422deecc59ed6f97992b42105597231,76e094b3e3e1d6f2f5d49e57bf265b02bd6ebd6e67f49bc0b2afab0c00c4d08f,6335f05ef2dbb2b00e5110c4c00fd9515d9e9d719c4a0904e61b75d6df982796,e61b24c476adf97af4a0d14b9842084a60d6792f9a3ed2068f72dd3d1914574b,a61197d21efa78aaf508fa55da2a421a862c0ee7f915d3dbc06fa0b760581f20,e0b0af6955c071ace2556fe740509875a1f6e62faadc4530a57045108679f724,811c17216793026080d14c0910644300e5ebb06122570d5dee0541e3a234401e,9244aadf4b1bd2c2abc9c37d0056c75092eb77ad1696cae5088a4a0bd3848c1b
"200000001","27260","1","0","175","0","68","1","0","0","0","0","0","狂野角鹿","175","175","0","0","200500","20","0","1","0","0","0","0","207","30","181066","0","20","101410709","0","196","0","175","175","0","0","20","0","0","0","0"
"200000001","0","1","0","175","0","68","1","0","0","0","0","0","小狸貓","175","175","0","0","207000","20","0","1","0","0","0","0","197","30","106500","0","20","101410710","0","217","0","175","175","0","0","20","0","0","15500","0"
"200000001","13905","1","0","176","0","70","1","0","0","0","0","0","哥布林護衛","176","176","0","0","203300","30","0","1","0","0","0","0","487","30","111495","0","20","101410801","0","207","0","176","176","0","0","30","0","0","0","0"
"200000001","23369","1","0","176","0","70","1","0","0","0","0","0","狼人","176","176","0","0","200400","20","0","1","0","0","0","0","222","30","121516","0","20","101410802","0","207","0","176","176","0","0","20","0","0","0","0"
"200000001","0","1","0","176","0","70","1","0","0","0","0","0","雷雲長老","176","176","0","0","201400","20","0","1","0","0","0","0","234","30","115575","0","20","101410803","0","202","0","176","176","0","0","20","0","0","19100","0"
"200000001","12049","1","0","176","0","70","1","0","0","0","0","0","臭鼬","176","176","0","0","203702","20","0","1","0","0","0","0","199","30","111000","0","20","101410804","0","186","0","176","176","0","0","20","0","0","0","0"
"200000001","0","1","0","176","0","69","1","0","0","0","0","0","搗蛋惡魔","176","176","0","0","203200","20","0","1","0","0","0","0","199","30","125600","0","20","101410805","0","248","0","176","176","0","0","20","0","0","16985","0"
"200000001","13652","1","0","176","0","68","1","0","0","0","0","0","噬冰怪","176","176","0","0","200801","20","0","1","0","0","0","0","172","30","130809","0","20","101410806","0","166","0","176","176","0","0","20","0","0","0","0"
"200000001","0","1","0","176","0","68","1","0","0","0","0","0","洞窟蝙蝠","176","176","0","0","202500","20","0","1","0","0","0","0","208","30","132000","0","20","101410807","0","209","0","176","176","0","0","20","0","0","18200","0"
"200000001","0","1","0","176","0","70","1","0","0","0","0","0","沉睡之梟","176","176","0","0","206900","20","0","1","0","0","0","0","183","30","108500","0","20","101410808","0","203","0","176","176","0","0","20","0","0","14100","0"
"200000001","21404","1","0","176","0","68","1","0","0","0","0","0","土蛇","176","176","0","0","205100","20","0","1","0","0","0","0","208","30","111569","0","20","101410809","0","224","0","176","176","0","0","20","0","0","0","0"
"200000001","15100","1","0","176","0","70","1","0","0","0","0","0","擲岩猴","176","176","0","0","200100","20","0","1","0","0","0","0","201","30","108319","0","20","101410810","0","186","0","176","176","0","0","20","0","0","0","0"
"200000001","15600","1","0","176","0","70","1","0","0","0","0","0","青藍魔像","176","176","0","0","201201","20","0","1","0","0","0","0","466","30","104302","0","20","101410901","0","3275","0","176","176","0","0","20","0","0","0","0"
"200000001","0","1","0","176","0","70","1","0","0","0","0","0","洞窟蝙蝠","176","176","0","0","202500","20","0","1","0","0","0","0","208","30","132000","0","20","101410902","0","209","0","176","176","0","0","20","0","0","18200","0"
"200000001","15700","1","0","176","0","68","1","0","0","0","0","0","洞窟猿猴","176","176","0","0","202400","20","0","1","0","0","0","0","251","30","123000","0","20","101410903","0","199","0","176","176","0","0","20","0","0","0","0"
"200000001","12800","1","0","176","0","69","1","0","0","0","0","0","冰雪角鹿","176","176","0","0","200501","20","0","1","0","0","0","0","207","30","134345","0","20","101410904","0","196","0","176","176","0","0","20","0","0","0","0"
"200000001","17200","1","0","176","0","67","1","0","0","0","0","0","翼耳兔","176","176","0","0","202200","20","0","1","0","0","0","0","218","30","119452","0","20","101410905","0","193","0","176","176","0","0","20","0","0","0","0"
"200000001","0","1","0","176","0","67","1","0","0","0","0","0","惡魔寶寶","176","176","0","0","204400","20","0","1","0","0","0","0","184","30","104000","0","20","101410906","0","204","0","176","176","0","0","20","0","0","13400","0"
"200000001","0","1","0","176","0","68","1","0","0","0","0","0","寧芙","176","176","0","0","201602","20","0","1","0","0","0","0","191","30","116000","0","20","101410907","0","211","0","176","176","0","0","20","0","0","17900","0"
"200000001","0","1","0","176","0","69","1","0","0","0","0","0","森之寧芙","176","176","0","0","201600","20","0","1","0","0","0","0","248","30","120000","0","20","101410908","0","196","0","176","176","0","0","20","0","0","15900","0"
"200000001","10900","1","0","176","0","68","1","0","0","0","0","0","癲狂之花","176","176","0","0","201301","20","0","1","0","0","0","0","206","30","100800","0","20","101410909","0","181","0","176","176","0","0","20","0","0","0","0"
"200000001","0","1","0","176","0","69","1","0","0","0","0","0","鬼燈螢","176","176","0","0","203400","20","0","1","0","0","0","0","167","30","99564","0","20","101410910","0","191","0","176","176","0","0","20","0","0","11776","0"
"200000001","12900","1","0","177","0","69","1","0","0","0","0","0","冰雪角鹿","177","177","0","0","200501","20","0","1","0","0","0","0","208","30","135345","0","20","101411001","0","197","0","177","177","0","0","20","0","0","0","0"
"200000001","14014","1","0","177","0","69","1","0","0","0","0","0","寒冰鼴鼠","177","177","0","0","203501","20","0","1","0","0","0","0","208","30","122074","0","20","101411002","0","197","0","177","177","0","0","20","0","0","0","0"
"200000001","13752","1","0","177","0","69","1","0","0","0","0","0","噬冰怪","177","177","0","0","200801","20","0","1","0","0","0","0","173","30","131809","0","20","101411003","0","167","0","177","177","0","0","20","0","0","0","0"
"200000001","16923","1","0","177","0","68","1","0","0","0","0","0","海獅怪","177","177","0","0","206000","20","0","1","0","0","0","0","386","30","125204","0","20","101411004","0","167","0","177","177","0","0","20","0","0","0","0"
"200000001","23469","1","0","177","0","68","1","0","0","0","0","0","狼人","177","177","0","0","200400","20","0","1","0","0","0","0","223","30","122516","0","20","101411005","0","208","0","177","177","0","0","20","0","0","0","0"
"200000001","12149","1","0","177","0","68","1","0","0","0","0","0","臭鼬","177","177","0","0","203702","20","0","1","0","0","0","0","200","30","112000","0","20","101411006","0","187","0","177","177","0","0","20","0","0","0","0"
"200000001","0","1","0","177","0","68","1","0","0","0","0","0","寧芙","177","177","0","0","201602","20","0","1","0","0","0","0","192","30","117000","0","20","101411007","0","212","0","177","177","0","0","20","0","0","18000","0"
"200000001","9300","1","0","177","0","68","1","0","0","0","0","0","憤怒烏賊","177","177","0","0","205900","20","0","1","0","0","0","0","203","30","121000","0","20","101411008","0","353","0","177","177","0","0","20","0","0","0","0"
"200000001","13105","1","0","177","0","68","1","0","0","0","0","0","叢林護衛","177","177","0","0","203301","20","0","1","0","0","0","0","509","30","198000","0","20","101411009","0","252","0","177","177","0","0","20","0","0","0","0"
"200000001","17300","1","0","177","0","68","1","0","0","0","0","0","毒蟾蜍","177","177","0","0","205000","20","0","1","0","0","0","0","195","30","114619","0","20","101411010","0","191","0","177","177","0","0","20","0","0","0","0"
"200000001","22700","1","0","177","0","70","200","0","0","0","0","0","小小哥布林","177","177","0","0","204900","20","0","1","0","0","0","0","205","30","134500","0","20","101411101","0","205","0","177","177","0","0","20","0","0","0","0"
"200000001","27460","1","0","177","0","70","1","0","0","0","0","0","狂野角鹿","177","177","0","0","200500","20","0","1","0","0","0","0","209","30","183066","0","20","101411102","0","198","0","177","177","0","0","20","0","0","0","0"
"200000001","16232","1","0","177","0","70","1","0","0","0","0","0","狗頭刺客","177","177","0","0","201101","20","0","1","0","0","0","0","216","30","129293","0","20","101411103","0","220","0","177","177","0","0","20","0","0","0","0"
"200000001","0","1","0","177","0","70","1","0","0","0","0","0","雷雲長老","177","177","0","0","201400","20","0","1","0","0","0","0","235","30","116575","0","20","101411104","0","203","0","177","177","0","0","20","0","0","19200","0"
"200000001","44616","1","0","177","0","69","1","0","0","0","0","0","高等獸人","177","177","0","0","203801","20","0","1","0","0","0","0","237","30","177000","0","20","101411105","0","211","0","177","177","0","0","20","0","0","0","0"
"200000001","0","1","0","50","0","68","1","0","0","0","0","0","寒冰雛鳥","177","177","0","0","205300","20","0","1","0","0","0","0","200","30","115533","0","20","101411106","0","223","0","177","50","0","0","20","0","0","12094","0"
"200000001","19800","1","0","177","0","68","1","0","0","0","0","0","惡魔加農","177","177","0","0","203900","20","0","1","0","0","0","0","206","30","121500","0","20","101411107","0","200","0","177","177","0","0","20","0","0","0","0"
"200000001","10700","1","0","163","0","163","1","0","0","0","0","0","棘刺蟹","177","163","0","0","204502","20","0","1","0","0","0","0","329","50","132000","0","20","101411108","0","449","0","163","163","0","0","20","0","0","0","0"
"200000001","23469","1","0","177","0","68","1","0","0","0","0","0","狼人","177","177","0","0","200400","20","0","1","0","0","0","0","223","30","122516","0","20","101411109","0","208","0","177","177","0","0","20","0","0","0","0"
"200000001","12149","1","0","177","0","70","1","0","0","0","0","0","臭鼬","177","177","0","0","203702","20","0","1","0","0","0","0","200","30","112000","0","20","101411110","0","187","0","177","177","0","0","20","0","0","0","0"
"200000001","17023","1","0","178","0","70","1","0","0","0","0","0","海獅怪","178","178","0","0","206000","20","0","1","0","0","0","0","387","30","126204","0","20","101411201","0","168","0","178","178","0","0","20","0","0","0","0"
"200000001","23569","1","0","178","0","70","1","0","0","0","0","0","狼人","178","178","0","0","200400","20","0","1","0","0","0","0","224","30","123516","0","20","101411202","0","209","0","178","178","0","0","20","0","0","0","0"
"200000001","0","1","0","178","0","70","1","0","0","0","0","0","搗蛋惡魔","178","178","0","0","203200","20","0","1","0","0","0","0","201","30","127600","0","20","101411203","0","250","0","178","178","0","0","20","0","0","17185","0"
"200000001","0","1","0","178","0","70","1","0","0","0","0","0","氣球鳥","178","178","0","0","200200","20","0","1","0","0","0","0","157","30","109908","0","20","101411204","0","168","0","178","178","0","0","20","0","0","23500","0"
"200000001","0","1","0","178","0","69","1","0","0","0","0","0","小狸貓","178","178","0","0","207000","20","0","1","0","0","0","0","200","30","109500","0","20","101411205","0","220","0","178","178","0","0","20","0","0","15800","0"
"200000001","12300","1","0","178","0","68","1","0","0","0","0","0","堅果射手","178","178","0","0","203700","20","0","1","0","0","0","0","202","30","121100","0","20","101411206","0","189","0","178","178","0","0","20","0","0","0","0"
"200000001","17400","1","0","178","0","68","1","0","0","0","0","0","翼耳兔","178","178","0","0","202200","20","0","1","0","0","0","0","220","30","121452","0","20","101411207","0","195","0","178","178","0","0","20","0","0","0","0"
"200000001","11100","1","0","178","0","70","1","0","0","0","0","0","岩浣熊","178","178","0","0","207300","20","0","1","0","0","0","0","231","30","118800","0","20","101411208","0","249","0","178","178","0","0","20","0","0","0","0"
"200000001","33700","1","0","178","0","70","1","0","0","0","0","0","寄居蟹騎士","178","178","0","0","202700","20","0","1","0","0","0","0","234","30","130000","0","20","101411209","0","198","0","178","178","0","0","20","0","0","0","0"
"200000001","0","1","0","178","0","70","1","0","0","0","0","0","洞窟蝙蝠","178","178","0","0","202500","20","0","1","0","0","0","0","210","30","134000","0","20","101411210","0","211","0","178","178","0","0","20","0","0","18400","0"
"200000001","14105","1","0","178","0","70","1","0","0","0","0","0","哥布林護衛","178","178","0","0","203300","30","0","1","0","0","0","0","489","30","113495","0","20","101411301","0","209","0","178","178","0","0","30","0","0","0","0"
"200000001","0","1","0","178","0","69","1","0","0","0","0","0","寒冰雛鳥","178","178","0","0","205300","20","0","1","0","0","0","0","201","30","116533","0","20","101411302","0","224","0","178","178","0","0","20","0","0","12194","0"
"200000001","12800","1","0","178","0","68","1","0","0","0","0","0","小小格里芬","178","178","0","0","204000","30","0","1","0","0","0","0","205","30","122300","0","20","101411303","0","188","0","178","178","0","0","30","0","0","0","0"
"200000001","13852","1","0","178","0","68","1","0","0","0","0","0","噬冰怪","178","178","0","0","200801","20","0","1","0","0","0","0","174","30","132809","0","20","101411304","0","168","0","178","178","0","0","20","0","0","0","0"
"200000001","13000","1","0","178","0","68","1","0","0","0","0","0","冰雪角鹿","178","178","0","0","200501","20","0","1","0","0","0","0","209","30","136345","0","20","101411305","0","198","0","178","178","0","0","20","0","0","0","0"
"200000001","14961","1","0","178","0","69","1","0","0","0","0","0","遷徙之鳶","178","178","0","0","202802","20","0","1","0","0","0","0","212","30","173800","0","20","101411306","0","189","0","178","178","0","0","20","0","0","0","0"
"200000001","0","1","0","178","0","69","1","0","0","0","0","0","女中音之鳥","178","178","0","0","204200","20","0","1","0","0","0","0","192","30","133600","0","20","101411307","0","213","0","178","178","0","0","20","0","0","18950","0"
"200000001","0","1","0","178","0","68","1","0","0","0","0","0","搗蛋惡魔","178","178","0","0","203200","20","0","1","0","0","0","0","201","30","127600","0","20","101411308","0","250","0","178","178","0","0","20","0","0","17185","0"
"200000001","15000","1","0","178","0","178","1","0","0","0","0","0","流浪之鴉","178","178","0","0","202800","20","0","1","0","0","0","0","189","30","124000","0","20","101411309","0","212","0","178","178","0","0","20","0","0","0","0"
"200000001","16332","1","0","178","0","68","1","0","0","0","0","0","狗頭刺客","178","178","0","0","201101","20","0","1","0","0","0","0","217","30","130293","0","20","101411310","0","221","0","178","178","0","0","20","0","0","0","0"
"200000001","17123","1","0","179","0","68","1","0","0","0","0","0","海獅怪","179","179","0","0","206000","20","0","1","0","0","0","0","388","30","127204","0","20","101411401","0","169","0","179","179","0","0","20","0","0","0","0"
"200000001","23669","1","0","179","0","68","1","0","0","0","0","0","狼人","179","179","0","0","200400","20","0","1","0","0","0","0","225","30","124516","0","20","101411402","0","210","0","179","179","0","0","20","0","0","0","0"
"200000001","0","1","0","179","0","70","1","0","0","0","0","0","寧芙","179","179","0","0","201602","20","0","1","0","0","0","0","194","30","119000","0","20","101411403","0","214","0","179","179","0","0","20","0","0","18200","0"
"200000001","20000","1","0","179","0","68","1","0","0","0","0","0","惡魔加農","179","179","0","0","203900","20","0","1","0","0","0","0","208","30","123500","0","20","101411404","0","202","0","179","179","0","0","20","0","0","0","0"
"200000001","14214","1","0","179","0","68","1","0","0","0","0","0","寒冰鼴鼠","179","179","0","0","203501","20","0","1","0","0","0","0","210","30","124074","0","20","101411405","0","199","0","179","179","0","0","20","0","0","0","0"
"200000001","14452","1","0","179","0","70","1","0","0","0","0","0","噬冰怪","179","179","0","0","200801","20","0","1","0","0","0","0","200","30","129527","0","20","101411406","0","194","0","179","179","0","0","20","0","0","0","0"
"200000001","9500","1","0","179","0","70","1","0","0","0","0","0","憤怒烏賊","179","179","0","0","205900","20","0","1","0","0","0","0","205","30","123000","0","20","101411407","0","355","0","179","179","0","0","20","0","0","0","0"
"200000001","13100","1","0","179","0","68","1","0","0","0","0","0","冰雪角鹿","179","179","0","0","200501","20","0","1","0","0","0","0","210","30","137345","0","20","101411408","0","199","0","179","179","0","0","20","0","0","0","0"
"200000001","13952","1","0","179","0","68","1","0","0","0","0","0","噬冰怪","179","179","0","0","200801","20","0","1","0","0","0","0","175","30","133809","0","20","101411409","0","169","0","179","179","0","0","20","0","0","0","0"
"300000009","10500","1","0","179","0","68","1","0","0","0","0","0","寒冰格里芬","179","179","0","0","312401","5","0","1","0","0","0","0","50","30","3000000","0","20","101411410","0","230","0","800","179","0","0","5","0","0","0","0"
"200000001","27160","1","0","174","0","64","1","0","0","0","0","0","狂野角鹿","174","174","0","0","200500","20","0","1","0","0","0","0","206","30","180066","0","20","101420101","0","195","0","174","174","0","0","20","0","0","0","0"
"200000001","13040","1","0","174","0","65","1","0","0","0","0","0","歡呼半獸人","174","174","0","0","207200","20","0","1","0","0","0","0","194","30","120000","0","20","101420102","0","194","0","174","174","0","0","20","0","0","0","0"
"200000001","19280","1","0","174","0","70","1","0","0","0","0","0","狗頭人","174","174","0","0","201100","20","0","1","0","0","0","0","216","30","125662","0","20","101420103","0","221","0","174","174","0","0","20","0","0","0","0"
"200000001","17000","1","0","174","0","68","1","0","0","0","0","0","翼耳兔","174","174","0","0","202200","20","0","1","0","0","0","0","216","30","117452","0","20","101420104","0","191","0","174","174","0","0","20","0","0","0","0"
"200000001","12400","1","0","174","0","69","1","0","0","0","0","0","小小格里芬","174","174","0","0","204000","30","0","1","0","0","0","0","201","30","118300","0","20","101420105","0","184","0","174","174","0","0","30","0","0","0","0"
"200000001","14900","1","0","174","0","68","1","0","0","0","0","0","擲岩猴","174","174","0","0","200100","20","0","1","0","0","0","0","199","30","106319","0","20","101420106","0","184","0","174","174","0","0","20","0","0","0","0"
"200000001","40516","1","0","174","0","68","1","0","0","0","0","0","獸人","174","174","0","0","203800","20","0","1","0","0","0","0","232","30","172000","0","20","101420107","0","206","0","174","174","0","0","20","0","0","0","0"
"200000001","13600","1","0","174","0","68","1","0","0","0","0","0","海馬騎士","174","174","0","0","205200","20","0","1","0","0","0","0","250","30","113000","0","20","101420108","0","250","0","174","174","0","0","20","0","0","0","0"
"200000001","9400","1","0","174","0","68","1","0","0","0","0","0","頑皮河狸","174","174","0","0","206201","20","0","1","0","0","0","0","194","30","119000","0","20","101420109","0","324","0","174","174","0","0","20","0","0","0","0"
"200000001","40616","1","0","175","0","70","1","0","0","0","0","0","獸人","175","175","0","0","203800","20","0","1","0","0","0","0","233","30","173000","0","20","101420201","0","207","0","175","175","0","0","20","0","0","0","0"
"200000001","27260","1","0","50","0","63","1","0","0","0","0","0","女低音鷹鳥","175","175","0","0","210000","20","0","1","0","0","0","0","206","30","182066","0","20","101420202","0","195","0","175","50","0","0","20","0","0","0","0"
"200000001","23269","1","0","175","0","68","1","0","0","0","0","0","狼人","175","175","0","0","200400","20","0","1","0","0","0","0","221","30","120516","0","20","101420203","0","206","0","175","175","0","0","20","0","0","0","0"
"200000001","13805","1","0","175","0","64","1","0","0","0","0","0","哥布林護衛","175","175","0","0","203300","30","0","1","0","0","0","0","486","30","110495","0","20","101420204","0","206","0","175","175","0","0","30","0","0","0","0"
"200000001","14700","1","0","175","0","64","1","0","0","0","0","0","流浪之鴉","175","175","0","0","202800","20","0","1","0","0","0","0","186","30","121000","0","20","101420205","0","209","0","175","175","0","0","20","0","0","0","0"
"200000001","0","1","0","175","0","68","1","0","0","0","0","0","氣球鳥","175","175","0","0","200200","20","0","1","0","0","0","0","154","30","106908","0","20","101420206","0","165","0","175","175","0","0","20","0","0","23200","0"
"200000001","0","1","0","175","0","70","1","0","0","0","0","0","女中音之鳥","175","175","0","0","204200","20","0","1","0","0","0","0","189","30","130600","0","20","101420207","0","210","0","175","175","0","0","20","0","0","18650","0"
"200000001","9100","1","0","175","0","64","1","0","0","0","0","0","憤怒烏賊","175","175","0","0","205900","20","0","1","0","0","0","0","201","30","119000","0","20","101420208","0","351","0","175","175","0","0","20","0","0","0","0"
"200000001","9500","1","0","175","0","68","1","0","0","0","0","0","頑皮河狸","175","175","0","0","206201","20","0","1","0","0","0","0","195","30","120000","0","20","101420209","0","325","0","175","175","0","0","20","0","0","0","0"
"200000001","12905","1","0","175","0","70","1","0","0","0","0","0","叢林護衛","175","175","0","0","203301","20","0","1","0","0","0","0","507","30","196000","0","20","101420210","0","250","0","175","175","0","0","20","0","0","0","0"
"200000001","13905","1","0","176","0","69","1","0","0","0","0","0","哥布林護衛","176","176","0","0","203300","30","0","1","0","0","0","0","487","30","111495","0","20","101420301","0","207","0","176","176","0","0","30","0","0","0","0"
"200000001","19480","1","0","176","0","69","1","0","0","0","0","0","狗頭人","176","176","0","0","201100","20","0","1","0","0","0","0","218","30","127662","0","20","101420302","0","223","0","176","176","0","0","20","0","0","0","0"
"200000001","19700","1","0","176","0","69","1","0","0","0","0","0","惡魔加農","176","176","0","0","203900","20","0","1","0","0","0","0","205","30","120500","0","20","101420303","0","205","0","176","176","0","0","20","0","0","0","0"
"200000001","40716","1","0","176","0","68","1","0","0","0","0","0","獸人","176","176","0","0","203800","20","0","1","0","0","0","0","234","30","174000","0","20","101420304","0","208","0","176","176","0","0","20","0","0","0","0"
"200000001","13240","1","0","176","0","69","1","0","0","0","0","0","歡呼半獸人","176","176","0","0","207200","20","0","1","0","0","0","0","196","30","122000","0","20","101420305","0","196","0","176","176","0","0","20","0","0","0","0"
"200000001","23369","1","0","176","0","70","1","0","0","0","0","0","狼人","176","176","0","0","200400","20","0","1","0","0","0","0","222","30","121516","0","20","101420306","0","207","0","176","176","0","0","20","0","0","0","0"
"200000001","14900","1","0","176","0","69","1","0","0","0","0","0","戳戳鳥","176","176","0","0","208400","20","0","1","0","0","0","0","191","30","121900","0","20","101420307","0","214","0","176","176","0","0","20","0","0","0","0"
"200000001","15832","1","0","176","0","69","1","0","0","0","0","0","狗頭刺客","176","176","0","0","201101","20","0","1","0","0","0","0","212","30","125293","0","20","101420308","0","216","0","176","176","0","0","20","0","0","0","0"
"200000001","10600","1","0","176","0","70","1","0","0","0","0","0","棘刺蟹","176","176","0","0","204502","20","0","1","0","0","0","0","328","30","131000","0","20","101420309","0","448","0","176","176","0","0","20","0","0","0","0"
"200000001","0","1","0","176","0","69","1","0","0","0","0","0","怨火之顱","176","176","0","0","201000","20","0","1","0","0","0","0","189","30","41199","0","20","101420310","0","194","0","176","176","0","0","20","0","0","15665","0"
"200000001","23169","1","0","177","0","68","1","0","0","0","0","0","小狸貓","177","177","0","0","207000","20","0","1","0","0","0","0","220","30","119516","0","20","101420401","0","205","0","177","177","0","0","20","0","0","0","0"
"200000001","40816","1","0","177","0","68","1","0","0","0","0","0","獸人","177","177","0","0","203800","20","0","1","0","0","0","0","235","30","175000","0","20","101420402","0","209","0","177","177","0","0","20","0","0","0","0"
"200000001","19400","1","0","177","0","63","1","0","0","0","0","0","狗頭刺客","177","177","0","0","201101","20","0","1","0","0","0","0","202","30","128293","0","20","101420403","0","196","0","177","177","0","0","20","0","0","0","0"
"200000001","27460","1","0","177","0","68","1","0","0","0","0","0","狂野角鹿","177","177","0","0","200500","20","0","1","0","0","0","0","209","30","183066","0","20","101420404","0","198","0","177","177","0","0","20","0","0","0","0"
"200000001","14861","1","0","177","0","69","1","0","0","0","0","0","遷徙之鳶","177","177","0","0","202802","20","0","1","0","0","0","0","211","30","172800","0","20","101420405","0","188","0","177","177","0","0","20","0","0","0","0"
"200000001","0","1","0","177","0","68","1","0","0","0","0","0","氣球鳥","177","177","0","0","200200","20","0","1","0","0","0","0","156","30","108908","0","20","101420406","0","167","0","177","177","0","0","20","0","0","23400","0"
"200000001","15200","1","0","177","0","62","1","0","0","0","0","0","擲岩猴","177","177","0","0","200100","20","0","1","0","0","0","0","202","30","109319","0","20","101420407","0","187","0","177","177","0","0","20","0","0","0","0"
"200000001","44616","1","0","177","0","69","1","0","0","0","0","0","高等獸人","177","177","0","0","203801","20","0","1","0","0","0","0","237","30","177000","0","20","101420408","0","211","0","177","177","0","0","20","0","0","0","0"
"200000001","17300","1","0","177","0","68","1","0","0","0","0","0","毒蟾蜍","177","177","0","0","205000","20","0","1","0","0","0","0","195","30","114619","0","20","101420409","0","191","0","177","177","0","0","20","0","0","0","0"
"200000001","15000","1","0","177","0","62","1","0","0","0","0","0","戳戳鳥","177","177","0","0","208400","20","0","1","0","0","0","0","192","30","123900","0","20","101420410","0","215","0","177","177","0","0","20","0","0","0","0"
"200000001","14005","1","0","177","0","68","1","0","0","0","0","0","哥布林護衛","177","177","0","0","203300","30","0","1","0","0","0","0","488","30","112495","0","20","101420501","0","208","0","177","177","0","0","30","0","0","0","0"
"200000001","15000","1","0","177","0","68","1","0","0","0","0","0","戳戳鳥","177","177","0","0","208400","20","0","1","0","0","0","0","192","30","123900","0","20","101420502","0","215","0","177","177","0","0","20","0","0","0","0"
"200000001","16232","1","0","177","0","68","1","0","0","0","0","0","狗頭刺客","177","177","0","0","201101","20","0","1","0","0","0","0","216","30","129293","0","20","101420503","0","220","0","177","177","0","0","20","0","0","0","0"
"200000001","16923","1","0","177","0","62","1","0","0","0","0","0","海獅怪","177","177","0","0","206000","20","0","1","0","0","0","0","386","30","125204","0","20","101420504","0","167","0","177","177","0","0","20","0","0","0","0"
"200000001","0","1","0","177","0","67","1","0","0","0","0","0","寒冰雛鳥","177","177","0","0","205300","20","0","1","0","0","0","0","200","30","115533","0","20","101420505","0","223","0","177","177","0","0","20","0","0","12094","0"
"200000001","0","1","0","177","0","69","1","0","0","0","0","0","雷雲長老","177","177","0","0","201400","20","0","1","0","0","0","0","235","30","116575","0","20","101420506","0","203","0","177","177","0","0","20","0","0","19200","0"
"200000001","0","1","0","177","0","68","1","0","0","0","0","0","沉睡之梟","177","177","0","0","206900","20","0","1","0","0","0","0","184","30","109500","0","20","101420507","0","204","0","177","177","0","0","20","0","0","14200","0"
