c600aed38f975bab67cae64c6c3b58f0b82d96c08e187691ee3d7e56f173d72a,4917568ed7e48e6ffc89b94aec2318d2f85b218ca18cd483947dd1b1fe87ac74,e9541998e9305a922247f4e7aafd55d3243d51dbcb8cbd3ed27476a17c9f91c7,6991d774d171344b72139bee9d53d9186c47e68ed3afdb7b7c06a92061e48ba0,ba7557ff4d562e4a0f7bb83583b2048d7f35567356c5644231577b3217ad41b4,8b34d2e8b6129c37b11ac35b68bd99e5faec66b3812d596199c9685afb5b24bd,0242b44829ad2169fb764c7f959885a2a96f784933941408d56684f5129e36fe,6d776bace3ef41b1a173d799b1548f041410212bd472dc981bcf55b09496f167,85604ae483a2a3735230fc4878e04e8de33a6ec4802c55f55e36288e068a7dfe,c0cc033b119d7e4c2a518eb6af9d82a0bc5bd82f6c7bd7e035ac958106de9455,f2852adc14ad83c7352338fdd6d51a84b1a6c3676c7f0edc483be306f6e68879,ee0a357723352c48e1122ec89806f972dcd4b29b03b438cfc629edfb8c11526c,f23858a4f652f31888dbb213f0ddf9af66e16e4d42000324c99049aab9e6016a,535c28b9f38ec0771b093d75dfda48005a4bcb515c92db85d4285ae96df80489,ea137eaf1fe0c76cf9f7610a93cf093ae2b674ce4d04d62934bb14ed29239912,d407b6e249ad13a2eec2e8b0855c6ac6c4dd4ea1aa3c2c53207500c68847d0e6,aec72ef4384b5a405ae6626431fa448cb050d76ac9ee8c22cac0945f8e8381d0,eb6cb6ce40dc602f019f640433c2556f6232f7b52684536dcddcb4e4c8cdab3c,fc248ee36b5470dca1de7e1aa74f9062fa4006624186cc6662bc369c424c4d41,ad587048da4496d84a50e511ace1ed34c496de8737725f78753f63212a518674,68af741246d39ee4d48b51405a0047c415b1615c3dc82ff27d9b57ad11c5987f,ff993077657013e4144f02b724540943121289610de4f7eeb99d908a4a44d393,12de5657878560fd2adb12dec5049dff34b48299113c23ee81797a0ef0692d47,cf7f55c1ec254ef052558474a4688b07039a2988852bca9bfe286f93653d4962,20d96ec83020737e467772432a671cf30b914d5c1842453016547de0b57e626a,12865ee3a7536f1c3e82b8b45f6de5ce36613086a8f376b3c6a1e577ae92dd95,dc1d2def9a1e1aee365acc14573bd54823746a3bafced3867d9c8586a2c75559,0b544a42ebc31fa1eacf18663dd8b94a016d585d506c96b82019df35decb16ed,8657b1bdf579627429cb3bd21b46b5733b07de1bc0c5d0ef98bb4265c7fc637b,ac62b3495a919964fd0e1941a22daa0bf8c25adeaaa7a57ccc43408af95053da,41994cb08ba90620f87fc516b107753d23a1c0028cf12bf0e4e95cb920d2ab0c,3296b9a2cdd18f69f826bd541e10f00cc8a5f398b6cc3e81850cd4964932a5be,c3afeddac9680f3685afdf9ce3feba1abf7bc6dc4ee4bd90b88390920cee2f5f,fc2ba4bb253073df4fd6f33ec20f2b0bdf7d536478e98d8fc1c0250e07500f5c,0595bd79c463671cd243f5335db094f25785d697589adc7a2c013d48ae73c920,885fe0d45270c3f71d6b613e40d35e1cbd75aabde78d5505f159e7af42657090,901f89946208d5d019185103424f250eae4c6564fd8646b6eeb7990345331987,d5f78c179ea63873100eab69a1d8d54316a1a94843fa7f4e37989115c54e2caf,bf03ab1341ad6f387f5bd8affcbf994901138cbd5d789dadec19fe2282b8e17a,3d1b1c865c2da0e6657b948f5068f75ec273364f0df3bdac8a5a4d031801618a,83dbfe6a89219f47d0d10ab11337a544a2383f9998c9fea4f43a64a748aecb0c,a37218457ebb2fe3449521036e67f254e8ed6c5ba500eef74e8e8c356b352395,c02c4b41fb14033c7c582ac8a178f8096bf56d24c964a7e90d88a26c54fa14d2,99198c9a02a89d4309c247800f00ca9b9c9e721e04c947056fea993ca5b2e4ef,c811e893d60eee5e8134b1fb32df3f27272ba631ad02c02c75a617dedae1cb6c,ff1895af8a92a8fe124087b1dd415f2eee5ba3c4b69e26b598ce9fd44dd62fb4,370c8e87f9543cdd204d79fc096431ae108337b152e3af9aa17e81f992db3dbd,f121f51128a024468790dc8626b4f250ff0894b8c2e3e8c0038585a52d4446b5,ab98b41388287d8469b0b3d56855b097d225748acdb943801654a408103f2182,e8839d85c062f8c4c4a343c1dcc04b2fa32961e4221f30062db6b677b2e79942,222257cb7af5f77167552134bb91cd7152faeb88e7d3bc37e7be7e99f36242d8,ac3aefc0c2e712df92f9f789f034cc5584f44b85acdf9e5b1e900b2828c1eae4,4b940ad7d7b2f5829486cddf9c746e15a5cfc886667cb2d249c9cb432cb61e69,bb1712d48adeb2f18be3d5f34f17da5dbf705e37fa624d080f3717dbfd83d5c5,70eca3f3b3dac5356bb049c8a122cac0a995c33ef2e7d94a8a07f2b01775ab60,2874f1faebddb33b0eb304786af6b67ba4b344cf48f3a4b3b29223c03abedf43,b31817f3a46dc0e3cb4e50565bc858b56d8e852deced7075d5bca8c615ee5623,bbbc180ab09eb0ff6c038c53ebd680318a7fcadfae7fc816ea77db31996e2243,e3a59f116150a4300d7e5713d77722d0166beeb0dc0a3cf2e2bfa615881b603d,233a3cfa0653922e44e97767c17c2123f7eaa9626e74f65669a981054f91d8a3,a982ac43c32e2e860a87366dd796c9ceac1fc801afbe113bc850add6a9c7439c,b739269896e310b85d5b9edf1f74b6f60fbe0343985b692dffcd1238e9f46efe,34dd1b4030f9a2104b3994acccf5d08092ce2c43fa9f66f185d4cff767720742,250388deada3d55056190d4483879dc3cd736619753b5fe74af713bca0a239eb,1897e8aabd6a913711fc6d3e6297d7071048b0766d69b31125b94458d5e31813
"101304","1","113","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104","0","0","0","0","0","0","0","301","301","301","301","301","301","301","150","0","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","403","0"
"101305","1","113","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","0"
"101401","1","114","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","-1"
"101402","1","114","2","301","301","301","301","301","301","0","0","0","0","0","0","0","0","0","0","0","0","0","203","0","0","0","0","0","0","0","0","0","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","-1"
"101403","1","114","3","0","0","0","0","0","0","0","0","0","403","0","0","0","0","0","0","0","0","0","148","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","402","0","0","0","0","0","0","402","0","0","0","0","0","0","402","0","0","0","0","0","0","410","0","0","0","-1"
"101404","1","114","4","303","303","303","303","303","303","0","0","0","0","0","0","0","0","0","0","0","0","0","103","0","0","0","0","0","0","0","0","0","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","-1"
"101405","1","114","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1"
"101501","1","115","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","0","0","0","0","0","110","0","0","0","0","0","0","403","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","405","0","0","0","0","0","-4"
"101502","1","115","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","404","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-4"
"101503","1","115","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","204","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","-4"
"101504","1","115","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","-4"
"101505","1","115","5","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","124","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-4"
"101601","1","116","1","0","0","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","-3"
"101602","1","116","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","132","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","-3"
"101603","1","116","3","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","0","0","0","110","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","401","0","0","0","0","-3"
"101604","1","116","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","204","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","-3"
"101605","1","116","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","125","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","403","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","403","-3"
"101701","1","117","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","204","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","-1"
"101702","1","117","2","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","0","0","0","0","118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","403","-1"
"101703","1","117","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","403","0","0","0","-1"
"101704","1","117","4","0","0","0","0","0","0","0","117","0","0","0","0","0","0","0","0","0","0","0","112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","-1"
"101705","1","117","5","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","-1"
"101801","1","118","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","128","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","403","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"101802","1","118","2","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","204","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","-2"
"101803","1","118","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","111","0","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","0","0","0","0","403","0","0","0","0","-2"
"101804","1","118","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","115","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","-2"
"101805","1","118","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","-2"
"101901","1","119","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103","0","0","0","0","0","0","0","0","0","150","0","0","0","0","402","0","0","0","0","0","402","0","0","0","0","0","402","0","0","0","0","0","402","0","0","0","0","0","0","0","-2"
"101902","1","119","2","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","102","0","0","0","0","0","0","0","0","0","0","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","0","0","0","0","0","-2"
"101903","1","119","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","0","0","-2"
"101904","1","119","4","0","0","0","0","0","401","0","0","0","0","0","0","0","0","0","0","0","0","0","203","0","0","0","0","0","0","0","0","0","0","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","0","0","0","0","0","-2"
"101905","1","119","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","113","0","0","0","0","0","0","0","0","0","150","0","0","0","0","402","0","0","0","0","0","402","0","0","0","0","0","402","0","0","0","0","0","402","0","0","0","0","0","0","0","-2"
"102001","1","120","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","403","0","0","0","0","403","0","0","0","0","0","150","0","0","0","0","0","0","0","-3"
"102002","1","120","2","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","0","0","0","0","144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","301","301","301","301","301","301","301","301","301","301","301","301","301","301","0","0","0","0","0","0","0","0","-3"
"102003","1","120","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","303","303","303","303","303","303","303","303","303","303","303","303","0","0","0","0","0","0","0","303","303","402","303","303","303","303","303","303","303","303","303","0","-3"
"102004","1","120","4","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","102","0","0","0","0","401","0","0","0","0","402","0","0","0","0","0","402","0","0","0","0","150","0","0","0","0","0","0","0","0","301","0","0","0","403","0","0","0","0","0","150","-3"
"102005","1","120","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","204","0","0","0","0","0","0","0","0","301","301","301","301","301","301","301","301","301","301","301","301","0","0","0","0","0","0","0","301","301","301","301","301","301","301","301","301","301","301","301","0","-3"
"200101","2","201","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","201","0","0","0","401","0","0","0","120","0","0","0","401","0","0","0","130","0","0","0","405","0","0","0","150","0","0","0","405","0","0","0","150","0","0","0","0","0","0","0","410","-4"
"200102","2","201","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","141","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","-4"
"200103","2","201","3","0","0","0","0","0","0","403","0","0","0","0","0","303","303","303","303","303","303","303","126","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","147","0","0","0","0","0","0","0","0","401","0","0","-4"
"200104","2","201","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-4"
"200105","2","201","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","107","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","0","0","0","0","0","-4"
"200201","2","202","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","102","0","0","0","0","0","0","0","0","0","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","-4"
"200202","2","202","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-4"
"200203","2","202","3","0","0","0","0","0","0","0","403","0","0","0","0","303","303","303","303","303","303","303","150","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","402","303","303","303","303","303","303","303","303","150","303","303","303","303","303","303","303","-4"
"200204","2","202","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","201","0","0","0","404","0","0","0","120","0","0","0","0","0","0","0","0","0","0","0","130","0","0","0","301","0","0","0","0","0","0","0","150","301","0","0","410","0","0","0","0","-4"
"200205","2","202","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","125","0","0","0","0","0","0","0","0","0","0","0","0","0","120","0","0","0","0","0","0","0","0","0","0","0","130","0","0","0","0","0","0","0","0","0","0","0","0","0","410","-4"
"200301","2","203","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","201","0","0","0","405","0","0","0","110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","410","-3"
"200302","2","203","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","127","0","0","0","0","0","0","0","0","0","0","0","0","0","140","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","403","0","0","0","-3"
"200303","2","203","3","0","0","0","0","0","0","404","0","0","0","0","0","0","0","0","0","0","0","0","145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","-3"
"200304","2","203","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","405","303","303","303","303","303","303","303","303","303","303","303","303","303","303","-3"
"200305","2","203","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","301","0","0","0","0","0","0","0","0","0","401","0","0","0","0","-3"
"200401","2","204","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104","303","303","303","303","303","303","303","303","303","303","303","303","401","303","303","303","303","303","303","401","303","303","303","303","303","303","401","303","303","303","303","303","303","401","303","303","303","303","303","303","-4"
"200402","2","204","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","131","0","0","0","0","0","0","0","150","0","0","0","0","301","0","0","0","0","0","0","301","0","0","0","0","0","0","301","0","0","0","150","0","0","301","0","0","0","0","0","0","-4"
"200403","2","204","3","0","0","0","0","0","0","0","403","0","0","0","0","0","0","0","0","0","0","0","201","0","0","0","0","0","0","0","0","0","0","0","405","0","0","0","0","0","0","0","0","0","0","0","0","0","405","0","0","0","0","0","0","0","0","403","0","0","0","0","0","-4"
"200404","2","204","4","0","0","0","0","0","0","0","0","0","0","0","0","301","301","301","301","301","301","301","139","0","0","0","0","0","0","0","0","0","0","0","0","303","0","0","0","0","0","0","303","0","150","0","0","0","0","303","0","0","0","0","0","0","303","0","0","0","0","0","410","-4"
"200405","2","204","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103","301","301","301","301","301","301","301","301","301","301","301","301","401","301","301","301","301","301","301","401","301","301","301","301","301","301","401","301","301","301","301","301","301","401","301","301","301","301","301","301","-4"
"200501","2","205","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","102","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","-4"
"200502","2","205","2","0","0","0","0","0","0","0","0","0","0","0","0","303","303","303","303","303","303","303","138","303","303","303","303","303","303","303","303","303","303","303","303","303","303","401","303","303","303","303","303","303","303","303","303","303","401","303","303","303","303","303","303","303","303","303","303","303","303","303","303","-4"
"200503","2","205","3","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","0","0","140","0","0","0","0","0","0","0","0","0","0","0","0","0","0","301","405","0","0","0","0","0","0","0","0","0","301","0","0","405","0","0","0","0","0","0","0","0","0","0","0","-4"
"200504","2","205","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","-4"
"200505","2","205","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","201","0","0","0","0","0","405","0","0","0","0","0","0","0","0","0","0","0","0","0","0","405","0","0","0","0","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","-4"
"200601","2","206","1","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","118","0","0","0","0","0","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","0","0","0","0","110","0","0","0","0","0","0","0","0","0","0","-2"
"200602","2","206","2","0","0","0","0","402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","202","0","0","0","0","0","0","405","0","0","0","120","0","0","0","0","405","0","0","0","120","0","0","0","0","405","0","0","0","0","104","303","303","303","303","303","303","303","0","0","0","-2"
"200603","2","206","3","0","0","0","0","0","0","0","0","0","0","0","0","303","303","303","303","303","303","303","102","0","0","0","0","0","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","123","0","0","0","0","0","0","0","0","0","0","-2"
"200604","2","206","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103","0","0","0","0","0","0","0","0","0","0","-2"
"200605","2","206","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","124","0","0","0","0","0","0","0","0","0","0","-2"
"200701","2","207","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","401","0","0","0","0","0","0","401","0","0","0","0","0","111","0"
"200702","2","207","2","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","119","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","103","0"
"200703","2","207","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","303","303","303","303","303","303","303","303","303","303","303","303","110","0","0","0","405","0","0","0","110","0","0","0","0","0","0","0","110","0","0","0","0","0","0","0","110","0","0","0","0","0","0","0"
"200704","2","207","4","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","202","0","0","0","0","0","0","0","110","0","0","0","406","0","0","0","110","0","0","0","0","0","0","0","110","0","0","0","0","0","0","0"
"200705","2","207","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","114","0","0","0","0","0","0","0","110","0","0","0","0","0","0","0","110","0","0","0","406","0","0","0","110","0","0","0","0","0","0","0"
"200801","2","208","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103","303","303","303","303","303","303","303","401","303","303","303","303","303","303","303","303","303","401","303","303","303","303","303","303","303","303","303","401","303","303","-3"
"200802","2","208","2","0","0","0","0","0","401","0","0","0","0","0","0","0","0","0","0","0","303","303","303","303","303","303","303","303","303","303","303","303","110","0","0","0","0","0","0","0","301","0","0","0","0","0","105","0","0","0","301","0","0","0","120","0","0","0","0","0","301","0","0","-3"
"200803","2","208","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","202","0","0","0","0","0","0","0","101","0","0","0","0","0","405","0","0","0","0","0","405","0","0","0","0","0","0","0","0","150","0","-3"
"200804","2","208","4","0","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","109","0","0","0","0","0","0","0","303","0","0","0","0","0","110","0","0","0","303","0","0","0","130","0","0","0","0","0","303","407","0","-3"
"200805","2","208","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104","301","301","301","301","301","301","301","401","301","301","301","301","301","301","301","301","301","401","301","301","301","301","301","301","301","301","301","401","301","301","-3"
"200901","2","209","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","202","0","0","0","0","0","0","0","115","0","0","0","402","0","0","0","120","0","0","0","405","0","0","0","120","0","0","0","0","0","410","-4"
"200902","2","209","2","0","0","0","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","301","301","301","301","301","301","301","116","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","301","-4"
"200903","2","209","3","303","303","303","303","303","303","303","303","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","149","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","402","0","0","0","0","402","0","0","0","0","0","0","0","0","-4"
"200904","2","209","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","0","0","0","127","0","0","0","0","0","0","0","0","0","303","303","303","303","303","303","303","303","303","303","303","303","303","303","0","0","0","0","0","0","0","-4"
"200905","2","209","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","401","0","0","0","0","401","0","0","0","0","0","0","0","0","-4"
"201001","2","210","1","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","102","0","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","0","0","404","0","0","0","0","0","0","0","0","108","-2"
"201002","2","210","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","0","0","0","0","0","110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","110","-2"
