377149baea74f603e2cbae6a4132ccdd601e9e9433f10758c5de7b8f8095f158,23bb6129fe53ad5d6f22decf4ae1c05a063d023443e3a09a2d75e11f5be76e81,fbac60c211160c2fc6d26dca5628f629a832f521867f420fbadd8c75899339d8,0cdf32a4ff9c185f3c570bab58831ee3422635cfad883cea96a1db807533508c,6b6fb0686c97beb99d4d3dc6e168d3aa8d978a2bb77621d0c57989763d85988e,58affd9d22339e1498ae423cdae28f33a9bd1c861619aaddcd8262f7db75a032,fb5497b5eab4cfc134fda5f0c2588671e34cdc011017ddf171502ea276e07ca4,9ab91ca9299ea14e8814828b41e9a076bbf1ed41622eaba70db85c5fb795c633,104cf4388c1fa97f9ee4be674f7df8d0dd4eeef48b641d7fbd754aa5de41c2b7,41afff591d11e5d65166daac0c639d2d1f978f94a867a666e6dc07ed2192afd9,e8d0fef925f19685b29912d5e866a3fcbd80a55a808b9bb48f5994243786d7f0,e19a03f3ed60454816861e3cff2c18b11151d3864c8e240d5e5a0a056936ac37
"15","……那個\n看來【美食殿堂】的各位\n個個幹勁十足呢！","0","0","","80003","0","花凜","11","190801","0","243"
"16","3位都用盡全力\n要讓這一場現場直播\n完美成功呢，\n大家敬請期待！","0","0","","80003","0","花凜","11","190801","0","244"
"17","那麼，\n我們明天見囉♪","0","0","","80003","0","花凜","11","190801","0","245"
"44","距離2.5周年還有3天！\n然後明天就是現場直播當天了！\n感覺終於要到了呢……","0","0","","80003","0","凱留","12","106001","0","246"
"37","我們3個非～常努力地練習了，\n一定沒有問題☆","2","0","","80003","0","貪吃佩可","12","105801","0","247"
"32","聽到貪吃佩可小姐說出\n沒問題的，\n真的讓人感到很安心呢。","1","0","","80003","0","可可蘿","12","105901","0","248"
"45","妳可不能太相信她喔可蘿仔，\n只是因為這傢伙\n腦子裡根本什～麼都沒在想啦。","0","0","","80003","0","凱留","12","106001","0","249"
"38","太過分了！小凱留～！","2","0","","80003","0","貪吃佩可","12","105801","0","250"
"33","呵呵。看到兩位\n跟平常一樣的樣子，\n在下就放心了。","1","0","","80003","0","可可蘿","12","105901","0","251"
"39","是啊☆\n不管是現場直播還是什麼的\n我就是全力以赴\n用我的方式去面對就對了！","2","0","","80003","0","貪吃佩可","12","105801","0","252"
"46","是啊。畢竟是值得慶祝的喜事，\n既然都已經準備過來了\n就盡可能地享受，\n只能去享受了呀！","0","0","","80003","0","凱留","12","106001","0","253"
"34","在下也是，內心比平常\n還要激動，\n在下要竭盡全力\n把全部的心情都表達出來……！","1","0","","80003","0","可可蘿","12","105901","0","254"
"40","那麼，我們就出發吧！\n明天的現場直播，\n一定要完美成功☆","2","0","","80003","0","貪吃佩可","12","105801","0","255"
"41","那個，開頭的第一句是……咦？\n小凱留，我本來是\n應該要說什麼啊？","0","0","","80003","0","貪吃佩可","13","105801","0","256"
"47","啊！？\n妳怎麼一開始就忘了！？\n而且，妳的稿子呢？","2","0","","80003","0","凱留","13","106001","0","257"
"42","我忘記帶了☆","0","0","","80003","0","貪吃佩可","13","105801","0","258"
"48","妳以為講一句\n我忘記帶了☆　就算了嗎！？\n給妳，我帶了兩本來\n妳就用這本吧！","2","0","","80003","0","凱留","13","106001","0","259"
"35","麥克風，竟然放在\n這麼高的位置……！\n墊一下腳尖，應該就可以……\n嗯～嗯～……！","1","0","","80003","0","可可蘿","13","105901","0","260"
"49","唉真是的，\n調低一點不就行了嗎！？\n這樣可以嗎？\n真是的，真讓人不放心……","2","0","","80003","0","凱留","13","106001","0","261"
"43","咦？\n小凱留，妳後面的頭髮\n翹起來了耶？","0","0","","80003","0","貪吃佩可","13","105801","0","262"
"50","咦？　不會吧！？\n我明明有仔細看過啊！\n哪裡哪裡！？","2","0","","80003","0","凱留","13","106001","0","263"
"36","凱留小姐，請您先\n不要亂動。在下現在用梳子……\n好了，整理好了喔。","1","0","","80003","0","可可蘿","13","105901","0","264"
"51","謝、謝謝……唉。現場直播\n都快正式開始了，\n現在根本不是弄這些\n的時候啦。","2","0","","80003","0","凱留","13","106001","0","265"
"37","是的，剩下的時間不多了，\n不過，這樣慌慌張張\n跑東跑西準備的期間\n總覺得也挺開心的……♪","1","0","","80003","0","可可蘿","13","105901","0","266"
"52","可蘿仔，妳……不對、\n現在不是說這個的時候！\n現在可沒有時間\n在這裡慢慢感動了……！？","2","0","","80003","0","凱留","13","106001","0","267"
"44","啊哈哈♪\n小凱留的動作\n真的好有趣♪\n太讚了吧☆","0","0","","80003","0","貪吃佩可","13","105801","0","268"
"38","呵呵，\n在下現在很確定\n這場現場直播一定會很有趣的。","1","0","","80003","0","可可蘿","13","105901","0","269"
"45","絕對絕對，不會錯的！\n我們來為觀眾們\n帶來一段\n充滿歡笑的時光吧！","0","0","","80003","0","貪吃佩可","13","105801","0","270"
"53","那當然！\n我們那麼努力地準備\n就是為了讓所有\n來看的人都能覺得有趣！","2","0","","80003","0","凱留","13","106001","0","271"
"46","那麼\n紀念日前的現場直播！\n敬請期待唷☆","0","0","","80003","0","貪吃佩可","13","105801","0","272"
"18","大家好，\n我是【公會管理協會】的花凜。","0","0","","80003","0","花凜","14","190801","0","273"
"19","昨天的現場直播\n大家覺得如何呢？","0","0","","80003","0","花凜","14","190801","0","274"
"20","我想各位看了現場直播\n一定能感受到\n滿滿的歡笑、快樂還有驚喜。","0","0","","80003","0","花凜","14","190801","0","275"
"21","接下來，\n明天終於就是2.5周年當天了。\n我們就要一起迎接\n期待已久的紀念日了。","0","0","","80003","0","花凜","14","190801","0","276"
"22","【美食殿堂】的各位\n也卯足了勁\n做了各式各樣的準備喔。","0","0","","80003","0","花凜","14","190801","0","277"
"23","【公會管理協會】也\n會做足萬全的準備\n來協助她們。","0","0","","80003","0","花凜","14","190801","0","278"
"24","……呵呵，真令人期待啊。\n不僅是身為【公會管理協會的】\n的職員，我個人也非常期待……","0","0","","80003","0","花凜","14","190801","0","279"
"25","我是打從心底期待著\n能夠迎接這個紀念日，\n同時也感到非常的幸福。","0","0","","80003","0","花凜","14","190801","0","280"
"26","我相信【美食殿堂】的各位\n一定比我還要更加地\n興奮和期待吧？","0","0","","80003","0","花凜","14","190801","0","281"
"27","那麼，\n敬請期待\n明天的2.5周年……♪","0","0","","80003","0","花凜","14","190801","0","282"
"47","各位準備好了嗎？\n……預備～！","0","0","","80003","0","貪吃佩可","15","105801","0","283"
"54","賀！","2","0","","80003","0","凱留","15","106001","0","284"
"39","2.5周年！","1","0","","80003","0","可可蘿","15","105901","0","285"
"48","恭喜～☆","0","0","","80003","0","貪吃佩可","15","105801","0","286"
"55","雖然不久前才在說\n時間還早得很，\n不過真的是時光飛逝呢。","2","0","","80003","0","凱留","15","106001","0","287"
"40","歲月如梭……\n所指的就是這麼一回事吧。\n不過，我們能夠順利地迎接\n今天這個日子真的是太好了。","1","0","","80003","0","可可蘿","15","105901","0","288"
"49","小可蘿！　小凱留！\n還沒\n那麼快結束喔！\n現在才要開始嗨呢☆","0","0","","80003","0","貪吃佩可","15","105801","0","289"
"56","妳真的總是\n全力以赴呢～\n不過說得也是，畢竟是紀念日\n我們要來大肆慶祝一番！","2","0","","80003","0","凱留","15","106001","0","290"
"41","是啊，在下也要\n全力以赴來慶祝……！\n主人，來吧，\n請您牽著我的手……♪","1","0","","80003","0","可可蘿","15","105901","0","291"
"57","你跟可蘿仔可不要\n太興奮走到跌倒喔？\n……真拿你沒辦法，\n我也一起牽著你吧。","2","0","","80003","0","凱留","15","106001","0","292"
"50","啊——！　妳們兩個太狡猾了！\n我也要、抱——♪","0","0","","80003","0","貪吃佩可","15","105801","0","293"
"58","等等、貪吃佩可！\n妳抱得太緊了啦！","2","0","","80003","0","凱留","15","106001","0","294"
"51","今天是紀念日嘛，\n沒關係沒關係♪\n太讚了吧☆","0","0","","80003","0","貪吃佩可","15","105801","0","295"
"59","什麼跟什麼啦！","2","0","","80003","0","凱留","15","106001","0","296"
"42","呵呵。在這個值得慶祝的日子\n真的充滿了喜悅呢。\n主人……您覺得如何呢？","1","0","","80003","0","可可蘿","15","105901","0","297"
"43","如果您也感覺很開心的話，\n在下也會感到\n非常非常的幸福。","1","0","","80003","0","可可蘿","15","105901","0","298"
"52","來吧，讓我們一起\n盡情享受2.5周年☆\n我還有好多好多想吃的東西\n也還有很多很多想做的事情！","0","0","","80003","0","貪吃佩可","15","105801","0","299"
"60","知道了、我知道了啦！\n妳不要拉我啦！\n……就算妳沒有抓那麼緊，\n我也會跟上的。","2","0","","80003","0","凱留","15","106001","0","300"
"44","貪吃佩可小姐……凱留小姐……\n還有主人……不論天涯海角\n我們都一同攜手前進吧……！","1","0","","80003","0","可可蘿","15","105901","0","301"
"53","好！　那麼我們就出發前往\n2.5周年吃遍美食之旅！\n然後，在那之後也要\n出發前往更遠的未來！","0","0","","80003","0","貪吃佩可","15","105801","0","302"
"54","2.5周年\n謝謝你的一路相伴！","0","0","105901,45,106001,61","80003","1","貪吃佩可、可可蘿、凱留","15","105801","0","303"
"1","為了迎接新年，要不要在嶄新的一天\n用抽籤占卜一下運勢呢？\n運勢愈好，\n就能得到愈多禮物唷♪","1","0","","60002","0","花凜","0","190804","1","304"
"0","今天的運勢是姬吉！　　　　　　　　　　　　　　　　　　　　　無論什麼樣的事都能成真！　　　　　　　　　　　　　　　　　　和夥伴一同用餐能更加提升運氣！　但僅限魔物料理之外！","2","1","","60002","0","","0","0","1","305"
"0","今天的運勢是姬吉！　要做的事都會達到頂峰！                            太讚了吧☆　幸運物是飯糰！                                                     肚子飽飽的幸福就會持續下去吧！","2","1","","60002","0","","0","0","1","306"
"0","您今天的運勢是姬吉！　                                                            這份最棒的好運勢，讓您就連小冒失都能一掃而空唷！                  您與您最珍惜的人，今天絕對會一起過上最美好的一天呢！","2","1","","60002","0","","0","0","1","307"
"0","您今天的運勢是姬吉！  不論遇上任何挑戰都能順利                      是最棒的運勢！要變成理想中的那個您，今天就是絕佳好時機！         鼓起勇氣跨出第一步吧！","2","1","","60002","0","","0","0","1","308"
"0","今天的運勢是姬吉！　　　　　　　　　　　　　　　　　　　　　要做的事全都能完美做好的最棒之日！　　　　　　　　　　　　　你的活躍表現讓老師也露出笑容，好乖好乖♪","2","1","","60002","0","","0","0","2","309"
"0","今天的運勢是大吉！　　　　　　　　　　　　　　　　　　　　　這可是有喜歡裁縫的女孩子掛保證！　　　　　　　　　　　　　　或許會被想要照顧人的妹妹特別寵愛一翻！？","2","2","","60002","0","","0","0","1","310"
"0","今天的運勢是大吉！　　　　　　　　　　　　　　　　　　　　　幸運色是紅色！　　　　　　　　　　　　　　　　　　　　　　　泉湧而出的點子多到讓人止不住大笑！","2","2","","60002","0","","0","0","1","311"
"0","您今天的運勢是大吉！　                                                           今天的幸運單字是「切嚕～♪」　　　　                                       若您向遇上的每個人說出這個字，您將會過上愉快的一整天唷！","2","2","","60002","0","","0","0","1","312"
"0","您今天的運勢是大吉！　                                                           您的運勢毫無疑問是無人可敵的狀態！　　　　　　　                  用您的慧眼看透一切，讓自己過上心想事成的一天吧！","2","2","","60002","0","","0","0","1","313"
"0","今天的運勢是大吉！　　　　　　　　　　　　　　　　　　　　　煩惱的事應該能全部解決！　　　　　　　　　　　　　　　　　　偶爾也放下課本與工作，和暖心的家人一同度過吧！","2","2","","60002","0","","0","0","2","314"
"0","今天的運勢是中吉！　　　　　　　　　　　　　　　　　　　　　適合在家中休閒度過！　　　　　　　　　　　　　　　　　　　　幸運物是遊戲！　或許可以刷新最高紀錄！？","2","3","","60002","0","","0","0","1","315"
"0","今天的運勢是中吉！　　　　　　　　　　　　　　　　　　　　　只要積極挑戰想做更好的事，　　　　　　　　　　　　　　　　　喜歡薩克斯風的妹妹或許就會仔仔細細地幫忙喔～？","2","3","","60002","0","","0","0","1","316"
"0","今天的運勢是中吉！                                                                  工作運急速上升中！                                                                  一定能像「飛舞於煉獄，一陣疾風」一樣表現活躍唷！","2","3","","60002","0","","0","0","1","317"
"0","今天的運勢是中吉！　　　　　　　　　　　　　　　　　　　　　平常的努力會有回報！　　　　　　　　　　　　　　　　　　　　有的話就跟親近的友人報告吧，那個人應該會跟你一起開心。","2","3","","60002","0","","0","0","1","318"
"0","今天的運勢是中吉！　　　　　　　　　　　　　　　　　　　　　事業運愈來愈上升了！　幸運物是鯛魚燒！　　　　　　　　　　　用和菓子力量提高業績！","2","3","","60002","0","","0","0","1","319"
"0","今天的運勢是中吉！                                                                  好好等待機會就會迎向好結果！                                                  吃掉幸運物布丁，把運氣呼喚過來吧！","2","3","","60002","0","","0","0","1","320"
"0","今天的運勢是中吉！　　　　　　　　　　　　　　　　　　　　　運氣一點一滴地上升中！　　　　　　　　　　　　　　　　　　　就像是受到精靈的庇護，各式各樣的事都會順利進行唷♪","2","3","","60002","0","","0","0","2","321"
"0","今天的運勢是小吉！　　　　　　　　　　　　　　　　　　　　　或許有尚未顯露的危險正在潛伏！　　　　　　　　　　　　　　　但是放心吧！　提督一定會守護你的！","2","4","","60002","0","","0","0","1","322"
"0","今天的運勢是小吉！　　　　　　　　　　　　　　　　　　　　　似乎會是事件四起的一天！　　　　　　　　　　　　　　　　　　好好地觀察狀況吧！　就像是偵探那樣！","2","4","","60002","0","","0","0","1","323"
"0","今天的運勢是小吉！　　　　　　　　　　　　　　　　　　　　　自由自在地度過每一天就是通往幸福的捷徑！　　　　　　　　　　望著吃魚吃得津津有味的貓咪，放鬆地度過這一天如何？","2","4","","60002","0","","0","0","1","324"
"0","今天的運勢是小吉！                                                                  雖然運氣很好，但要注意突發事件！                                           在外出地點，可能會被當成「可疑人士」也說不定……","2","4","","60002","0","","0","0","1","325"
"0","您今天的運勢是小吉！　                                                           您今天說不定能找到志同道合的朋友呢！　　　　                         關鍵字是「優妮們」，好好記住可不要忘了唷！","2","4","","60002","0","","0","0","1","326"
"0","今天的運勢是小吉！　　　　　　　　　　　　　　　　　　　　　不要受周遭影響，度過我行我素的一天吧！　　　　　　　　　　　但要注意別睡太久或懶散太久，也要適度運動啦～","2","4","","60002","0","","0","0","1","327"
"0","今天的運勢是小吉！                                                                  別埋頭苦幹好好放鬆的話，運氣會變好！                                     幸運對象是偶像。歌會帶給你幸福♪","2","4","","60002","0","","0","0","2","328"
"2","抽籤的結果如何呢？\n嶄新的一天，希望對你來說\n能變成很好的一天，\n明天也要再來玩唷♪","3","0","","60002","0","花凜","0","190804","0","329"
"3","有好好享受抽籤的樂趣了嗎？\n從心裡深深祈禱\n你的新的一年，\n能變得很美好。","3","0","","60002","0","花凜","7","190804","0","330"
"1","好了，雪菲小姐請來這邊……","4","0","","80005","0","可可蘿","1","105901","0","331"
"1","可可蘿小姐，妳要去哪裡……？\n……咦？","0","0","","80005","0","雪菲","1","106401","0","332"
"1","「恭喜恭喜！\n哇～啪啪啪啪～！」\n……用這種感覺可以嗎！？","3","0","","80005","0","貪吃佩可","1","105801","0","333"
"2","那在下也從後面\n丟摔炮應戰。\n啊啊，好期待當天的到來。","4","0","","80005","0","可可蘿","1","105901","0","334"
"2","呃……\n妳們兩個在做什麼啊？","0","0","","80005","0","雪菲","1","106401","0","335"
"1","畢竟雪菲是第一次嘛。\n我們是因為那一天快到了，\n所以在進行預演。\n這樣很性急對吧～","1","0","","80005","0","凱留","1","106001","0","336"
"3","那一天……？","0","0","","80005","0","雪菲","1","106401","0","337"
"2","沒錯……\n值得紀念的那一天\n終於快要到了！","3","0","","80005","0","貪吃佩可","1","105801","0","338"
"3","「公主連結！\nRe:Dive」3.5周年！","3","0","","80005","0","貪吃佩可","1","105801","0","339"
"1","太讚了吧☆","2","0","","80005","0","花凜","1","190801","0","340"
"2","呃，妳怎麼隨隨便便\n跑進來啊，花凜！","1","0","","80005","0","凱留","1","106001","0","341"
"2","呵呵，又沒關係。\n請讓我以【公會管理協會】\n職員的身分，\n跟大家一起慶祝吧！","2","0","","80005","0","花凜","1","190801","0","342"
"3","而且……當紀念日接近時，\n我還會送上珍藏的情報♪","2","0","","80005","0","花凜","1","190801","0","343"
"4","因此，\n從今天起，雪菲也一起進行\n倒數計時吧！\n一直到3.5周年當天！","3","0","","80005","0","貪吃佩可","1","105801","0","344"
"4","咦！？我想想……！\n還、還剩下14天……！","0","0","","80005","0","雪菲","1","106401","0","345"
"5","距離3.5周年還剩下13天。\n我想豪華且盛大地\n慶祝一番呢☆","3","0","","80005","0","貪吃佩可","2","105801","0","346"
"3","說到豪華，之前似乎有某位貴族\n舉辦了舞會，\n而且主人還為那個舞會\n幫了不少忙。","1","0","","80005","0","可可蘿","2","105901","0","347"
"4","主人在那裡學會了何謂美姿美儀，\n所以連在下也受教了。\n優雅優雅……\n在下表現得如何呢？","1","0","","80005","0","可可蘿","2","105901","0","348"
"6","妳表現得很棒喔☆\n看起來就像是公主一樣。\n難得有這個機會，我也來表現一下，\n優雅優雅～","3","0","","80005","0","貪吃佩可","2","105801","0","349"
"5","真是了不起，\n貪吃佩可小姐。","1","0","","80005","0","可可蘿","2","105901","0","350"
"3","不，\n妳非會不可吧。\n畢竟是真正的公主。","0","0","","80005","0","凱留","2","106001","0","351"
"5","優雅優雅……\n呵呵，意外地簡單呢。","2","0","","80005","0","雪菲","2","106401","0","352"
"7","哇！\n雪菲的姿勢好美♪","3","0","","80005","0","貪吃佩可","2","105801","0","353"
"6","好了，\n接著換凱留小姐囉。","1","0","","80005","0","可可蘿","2","105901","0","354"
"4","我、我就不用了！\n那種事我根本不懂……","0","0","","80005","0","凱留","2","106001","0","355"
"6","不用擔心，\n實際嘗試就會知道很開心喔。\n來吧來吧。","2","0","","80005","0","雪菲","2","106401","0","356"
"5","既、既然妳都那麼說了……\n那就沒辦……呀！","0","0","","80005","0","凱留","2","106001","0","357"
"6","痛痛痛……討厭～！\n為什麼我會遇到這種事啊～！","0","0","","80005","0","凱留","2","106001","0","358"
"7","別灰心別灰心，\n只要在紀念日之前好好練習，\n或許就學得會了。\n不嫌棄的話，在下可以教您喔。","1","0","","80005","0","可可蘿","2","105901","0","359"
"7","好！\n妳們會我卻不會的感覺\n讓人很不爽，\n我絕對要學會！！","0","0","","80005","0","凱留","2","106001","0","360"
"8","距離3.5周年還剩下12天。\n紀念日當天就不用說了，\n等待當天到來的時間\n也很令人興奮。","1","0","","80005","0","可可蘿","3","105901","0","361"
"8","我懂那種感覺！\n光是思考當天能吃到哪些特別料理，\n就令人很興奮對吧！","3","0","","80005","0","貪吃佩可","3","105801","0","362"
"9","說到特別的料理，就會想到祭典呢。\n對了，在下聽說主人\n曾經以學生的身分\n參加聖學祭……","1","0","","80005","0","可可蘿","3","105901","0","363"
"7","聖學祭……是什麼樣的祭典啊？","2","0","","80005","0","雪菲","3","106401","0","364"
"10","那是聖德蕾莎女子學院的祭典喔。\n主旨似乎是由兩個隊伍相互競爭，\n藉以充分享受青春。","1","0","","80005","0","可可蘿","3","105901","0","365"
"8","那是指有慈樂之音的\n驚喜演唱會\n的祭典對吧？\n我有點想看看……","0","0","","80005","0","凱留","3","106001","0","366"
"9","慈樂之音之後的\n演唱會似乎也大受好評不是？\n我記得是叫\n好朋友社來著……？","0","0","","80005","0","凱留","3","106001","0","367"
"9","好朋友社……\n感覺社員的感情都很好，\n太讚了吧☆","3","0","","80005","0","貪吃佩可","3","105801","0","368"
"10","不，名字也取得太直接了吧……","0","0","","80005","0","凱留","3","106001","0","369"
"8","聖學祭嗎……總覺得會很開心呢。\n而且好朋友社的成員\n也很令人在意。","2","0","","80005","0","雪菲","3","106401","0","370"
"10","那為了不輸給她們，\n我們也好好相處吧♪\n來嘛來嘛，小雪菲，\n我們來抱抱吧♪","3","0","","80005","0","貪吃佩可","3","105801","0","371"
"9","咦？咦咦……\n抱抱……？","2","0","","80005","0","雪菲","3","106401","0","372"
"11","距離3.5周年還剩下11天！？\n我根本沒準備慶祝的事情……\n啊啊～好想回到昨天……","0","0","","80005","0","凱留","4","106001","0","373"
"10","這麼說來，\n我曾經聽說世上確實有那種魔導具。\n我記得名字是叫時間儀……","2","0","","80005","0","雪菲","4","106401","0","374"
"12","那是怎樣，太不妙了吧。\n不過，若真的有那種東西，\n比起準備，\n我有更多想重新來過的事情……","0","0","","80005","0","凱留","4","106001","0","375"
"11","那難道是指新年那件事嗎……？\n那時沒有錢，\n真的很辛苦。","1","0","","80005","0","可可蘿","4","105901","0","376"
"13","那是……\n如果當時有辦法阻止\n隨便揮霍的貪吃佩可，\n就不用辛苦成那樣了。","0","0","","80005","0","凱留","4","106001","0","377"
"11","確實是有過那種事呢！\n聽妳說想重新來過，\n我還以為會是指\n「凱留凱留」那件事耶！","3","0","","80005","0","貪吃佩可","4","105801","0","378"
"14","不要揭穿別人的祕密啦，\n妳這白癡佩可！\n雪菲可不知道那件事！","0","0","","80005","0","凱留","4","106001","0","379"
"15","既然如此，\n我絕對要設法找到時間儀，\n消除剛才的對話……\n呃，雪菲妳怎麼了？","0","0","","80005","0","凱留","4","106001","0","380"
"11","嗯……如果是我……\n我會想看看我不曾體驗過，\n跟大家一起度過的時間……","2","0","","80005","0","雪菲","4","106401","0","381"
"12","小雪菲！就算沒有時間儀\n那種東西也沒關係的！\n只要接下來\n不斷製造共同的回憶就行了！","3","0","","80005","0","貪吃佩可","4","105801","0","382"
"12","是的，現在這個瞬間\n應該也已經成為\n未來會覺得無可取代的回憶了。","1","0","","80005","0","可可蘿","4","105901","0","383"
"16","所以妳不要擺出那種表情。\n好了，我們來進行慶祝的準備吧！","0","0","","80005","0","凱留","4","106001","0","384"
"12","大家……說得也是。\n就一起把它變成最棒的慶祝，\n最棒的回憶吧！","2","0","","80005","0","雪菲","4","106401","0","385"
"13","距離3.5周年還剩下10天！\n就快到了呢～！\n我太過期待，太讚了！","3","0","","80005","0","貪吃佩可","5","105801","0","386"
"14","這麼說來……\n最近也發生了大量玩具\n主動攻擊小孩子們的騷動呢……\n聽說它們是自己動起來的！","3","0","","80005","0","貪吃佩可","5","105801","0","387"
"15","好像有小型玩具\n闖進學校跟孤兒院裡，\n四處大鬧喔！","3","0","","80005","0","貪吃佩可","5","105801","0","388"
"17","就算再怎麼大鬧，\n它們也只是玩具吧？\n反正它們都很小吧？","0","0","","80005","0","凱留","5","106001","0","389"
"18","既然如此，\n只要用魔法通通打飛就行了！\n它們根本沒什麼！","0","0","","80005","0","凱留","5","106001","0","390"
"13","凱留真是的……\n對象可是小孩子\n很珍惜的東西喔……？","2","0","","80005","0","雪菲","5","106401","0","391"
"13","不可以做出\n那麼粗魯的發言喔？\n那樣會為小孩子的教育\n帶來不好的影響……","1","0","","80005","0","可可蘿","5","105901","0","392"
"16","小凱留也意外收集了很多\n貓咪的東西對吧？\n如果它們突然大鬧特鬧的話……？","3","0","","80005","0","貪吃佩可","5","105801","0","393"
"19","囉、囉唆耶！\n不准說意外！\n……好、好啦，我確實是無法\n正面用魔法打飛它們……","0","0","","80005","0","凱留","5","106001","0","394"
"17","啊哈哈☆\n我就喜歡小凱留的那一面♪","3","0","","80005","0","貪吃佩可","5","105801","0","395"
"18","我要送小凱留貓咪的東西！\n這是很受一部分人歡迎，\n鯛魚燒店送的模型♪","3","0","","80005","0","貪吃佩可","5","105801","0","396"
"19","請溫柔地對待它。\n不然它有可能會自己大鬧起來！","3","0","","80005","0","貪吃佩可","5","105801","0","397"
"4","距離3.5周年還剩下9天。\n我現在要告訴大家\n一則重大的消息！","2","0","","80005","0","花凜","6","190801","0","398"
"5","在慶祝3.5周年的現場直播上，\n將會跟去年一樣，\n邀請【美食殿堂】的各位上台演出！","2","0","","80005","0","花凜","6","190801","0","399"
"20","……咦！？","1","0","","80005","0","凱留","6","106001","0","400"
"20","那是真的嗎！？\n那我得從現在努力製作\n現場直播時要吃的\n魔物料理才行呢☆","3","0","","80005","0","貪吃佩可","6","105801","0","401"
"14","不……該努力的地方\n好像不是那裡……\n是說，原來妳們去年也有出場呢！\n真是了不起！","0","0","","80005","0","雪菲","6","106401","0","402"
"14","是的。雖然非常緊張，\n但是很有意義的重責大任。\n就一起加油吧，\n雪菲小姐。","4","0","","80005","0","可可蘿","6","105901","0","403"
"15","我、我也要出場嗎！？不過……\n畢竟我也是【美食殿堂】的成員嘛。\n那我得從現在認真準備，\n調整好身體狀態才行……","0","0","","80005","0","雪菲","6","106401","0","404"
"21","呵呵♪\n真期待看到現場直播快要開始前，\n雪菲緊張到動不了的模樣！","1","0","","80005","0","凱留","6","106001","0","405"
"21","畢竟小凱留去年\n就因為太過緊張而抖個不停，\n真的很可愛呢！\n我今年也想看到那個模樣！","3","0","","80005","0","貪吃佩可","6","105801","0","406"
"22","我宰了妳喔！？","1","0","","80005","0","凱留","6","106001","0","407"
"6","因此，\n請期待為大家傳達\n「公主連結！\nRe:Dive」魅力的現場直播♪","2","0","","80005","0","花凜","6","190801","0","408"
"15","距離3.5周年還剩下8天了。\n真是期待呢，主人。","1","0","","80005","0","可可蘿","7","105901","0","409"
"23","對了，\n你有認真做暑假作業嗎？","0","0","","80005","0","凱留","7","106001","0","410"
"16","作業……\n原來上學也不全是\n快樂的事情呢。","2","0","","80005","0","雪菲","7","106401","0","411"
"22","咦？這麼說來，\n月光學院不久之前\n好像發生了什麼事……","3","0","","80005","0","貪吃佩可","7","105801","0","412"
"24","喔，\n大家都在說始業式那天\n有緝捕犯人的事件。","0","0","","80005","0","凱留","7","106001","0","413"
"17","是吵著不讓暑假結束的那件事？\n那是真的嗎？\n我一直以為是都市傳說耶。","2","0","","80005","0","雪菲","7","106401","0","414"
"16","是那件事的話，在下非常清楚。\n所以，主人，\n下次有機會的話，\n請跟在下一起努力吧。","1","0","","80005","0","可可蘿","7","105901","0","415"
"18","好像會很開心……我也想一起做作業，\n媽媽……不、不對！\n可可蘿小姐，我也可以一起嗎？","2","0","","80005","0","雪菲","7","106401","0","416"
"17","當然可以。\n就大家一起相親相愛地用功念書吧。","1","0","","80005","0","可可蘿","7","105901","0","417"
"25","毫無預警地誕生出\n斯巴達媽媽了……？","0","0","","80005","0","凱留","7","106001","0","418"
"23","念書可是很重要的喔！\n小凱留也一起加油吧！","3","0","","80005","0","貪吃佩可","7","105801","0","419"
"26","咦～～～～！？","0","0","","80005","0","凱留","7","106001","0","420"
"27","距離3.5周年還剩下7天〜♪\n哼哼～♪\n哼哼哼～♪","0","0","","80005","0","凱留","8","106001","0","421"
"19","……\n欸，可可蘿小姐。\n凱留是怎麼了？","2","0","","80005","0","雪菲","8","106401","0","422"
"18","她非常開心地哼著歌呢。\n就連耳朵跟尾巴也搖得很有節奏……\n看來她的情緒非常高漲。","1","0","","80005","0","可可蘿","8","105901","0","423"
"24","我知道！\n那是因為她拿到了\n慈樂之音的夏日演唱會門票♪","3","0","","80005","0","貪吃佩可","8","105801","0","424"
"20","咦咦！？\n我記得那個演唱會的門票\n很難買得到……","2","0","","80005","0","雪菲","8","106401","0","425"
"28","哼哼哼哼～♪\nShining Future～♪","0","0","","80005","0","凱留","8","106001","0","426"
"19","原來如此……\n難怪凱留小姐會開心成那樣。","1","0","","80005","0","可可蘿","8","105901","0","427"
"21","……慈樂之音的\n「Shining Future」\n裡應該是沒有Shining Future\n這句歌詞才對……","2","0","","80005","0","雪菲","8","106401","0","428"
"29","哼哼……啊！？\n我、我說妳們！\n妳們怎麼可以擅自聽人家\n在哼的歌啊！？","0","0","","80005","0","凱留","8","106001","0","429"
"30","這、這可不是\n慈樂之音的歌……\n是我自己編的歌！\n聽是要收錢的喔！？","0","0","","80005","0","凱留","8","106001","0","430"
"25","欸嘿嘿，小凱留，\n就讓我們盡情享受\n慈樂之音的夏日演唱會吧☆","3","0","","80005","0","貪吃佩可","8","105801","0","431"
"31","真是的～！\n不准用溫暖的眼神看我～～！\n我宰了妳喔～～～！","0","0","","80005","0","凱留","8","106001","0","432"
