4483202b84ab441da41f8ce97d85f0d040fe8f735ecb2ccbf1978ff58fded90a,cbe7db2c489b365787cb736eff266bd5cc9329a5d816cbb00b26010a929a1198,59863ccf3e8bc9505a4134f6899068436eb7821b36f36547dcdf35f05e1a1827,81b378167612fdea5ddf8950b6be82921323c80614c75a2fc283617228ee4b98,041e7f129ac8710bd987d5841b40a53495d4d03852b74a95a1393b72790c4c8b,8d76f6f78ea8b8d601022eb32c570ee36be7e86e08f075dcd2f3f1889737b0cd,dbcfadc870c2ae36b91e1376a5862f35b154105a20a6dac56e23a73c05817358,1ac458fef86263b08ca8bffa7cede56474d78bea05d219d9b1e63bd2aa7765a9
"5","126","15531","0","0","0","0","4"
"5","168","15541","0","0","0","0","4"
"5","210","15551","0","0","0","0","4"
"2","94","15611","0","0","0","0","1"
"2","188","15621","0","0","0","0","1"
"2","282","15631","0","0","0","0","1"
"2","376","15641","0","0","0","0","1"
"2","470","15651","0","0","0","0","1"
"3","42","15711","0","0","0","0","4"
"3","84","15721","0","0","0","0","4"
"3","126","15731","0","0","0","0","4"
"3","168","15741","0","0","0","0","4"
"3","210","15751","0","0","0","0","4"
"6","15","15811","0","0","0","0","5"
"6","30","15821","0","0","0","0","5"
"6","45","15831","0","0","0","0","5"
"6","60","15841","0","0","0","0","5"
"6","75","15851","0","0","0","0","5"
"7","20","15911","0","0","0","0","2"
"7","40","15921","0","0","0","0","2"
"7","60","15931","0","0","0","0","2"
"7","80","15941","0","0","0","0","2"
"7","100","15951","0","0","0","0","2"
"3","44","16011","0","0","0","0","3"
"3","88","16021","0","0","0","0","3"
"3","132","16031","0","0","0","0","3"
"3","176","16041","0","0","0","0","3"
"3","220","16051","0","0","0","0","3"
"100","1","16111","0","0","0","0","4"
"100","2","16121","0","0","0","0","4"
"100","3","16131","0","0","0","0","4"
"1","64","16211","0","0","0","0","5"
"1","128","16221","0","0","0","0","5"
"1","192","16231","0","0","0","0","5"
"1","256","16241","0","0","0","0","5"
"1","320","16251","0","0","0","0","5"
"3","42","16311","0","0","0","0","2"
"3","84","16321","0","0","0","0","2"
"3","126","16331","0","0","0","0","2"
"3","168","16341","0","0","0","0","2"
"3","210","16351","0","0","0","0","2"
"5","44","16411","0","0","0","0","3"
"5","88","16421","0","0","0","0","3"
"5","132","16431","0","0","0","0","3"
"5","176","16441","0","0","0","0","3"
"5","220","16451","0","0","0","0","3"
"5","44","16511","0","0","0","0","5"
"5","88","16521","0","0","0","0","5"
"5","132","16531","0","0","0","0","5"
"5","176","16541","0","0","0","0","5"
"5","220","16551","0","0","0","0","5"
"3","42","16611","2","3","4","5","1"
"3","84","16621","2","3","4","5","1"
"3","126","16631","2","3","4","5","1"
"3","168","16641","2","3","4","5","1"
"3","210","16651","2","3","4","5","1"
"6","20","16711","0","0","0","0","1"
"6","40","16721","0","0","0","0","1"
"6","60","16731","0","0","0","0","1"
"6","80","16741","0","0","0","0","1"
"6","100","16751","0","0","0","0","1"
"5","46","16811","0","0","0","0","3"
"5","92","16821","0","0","0","0","3"
"5","138","16831","0","0","0","0","3"
"5","184","16841","0","0","0","0","3"
"5","230","16851","0","0","0","0","3"
"4","94","16911","0","0","0","0","4"
"4","188","16921","0","0","0","0","4"
"4","282","16931","0","0","0","0","4"
"4","376","16941","0","0","0","0","4"
"4","470","16951","0","0","0","0","4"
"6","20","17011","0","0","0","0","5"
"6","40","17021","0","0","0","0","5"
"6","60","17031","0","0","0","0","5"
"6","80","17041","0","0","0","0","5"
"6","100","17051","0","0","0","0","5"
"5","46","17111","0","0","0","0","1"
"5","92","17121","0","0","0","0","1"
"5","138","17131","0","0","0","0","1"
"5","184","17141","0","0","0","0","1"
"5","230","17151","0","0","0","0","1"
"4","94","17211","0","0","0","0","1"
"4","188","17221","0","0","0","0","1"
"4","282","17231","0","0","0","0","1"
"4","376","17241","0","0","0","0","1"
"4","470","17251","0","0","0","0","1"
"1","50","17311","0","0","0","0","2"
"1","100","17321","0","0","0","0","2"
"1","150","17331","0","0","0","0","2"
"1","200","17341","0","0","0","0","2"
"1","250","17351","0","0","0","0","2"
"7","20","17411","0","0","0","0","5"
"7","40","17421","0","0","0","0","5"
"7","60","17431","0","0","0","0","5"
"7","80","17441","0","0","0","0","5"
"7","100","17451","0","0","0","0","5"
"3","42","17511","0","0","0","0","1"
"3","84","17521","0","0","0","0","1"
"3","126","17531","0","0","0","0","1"
"3","168","17541","0","0","0","0","1"
"3","210","17551","0","0","0","0","1"
"100","1","17611","0","0","0","0","3"
"100","2","17621","0","0","0","0","3"
"101","1","17711","0","0","0","0","4"
"101","2","17721","0","0","0","0","4"
"101","3","17731","0","0","0","0","4"
"1","50","17811","0","0","0","0","1"
"1","100","17821","0","0","0","0","1"
"1","150","17831","0","0","0","0","1"
"1","200","17841","0","0","0","0","1"
"1","250","17851","0","0","0","0","1"
"1","52","17911","0","0","0","0","3"
"1","104","17921","0","0","0","0","3"
"1","156","17931","0","0","0","0","3"
"1","208","17941","0","0","0","0","3"
"1","260","17951","0","0","0","0","3"
"3","44","18011","0","0","0","0","4"
"3","88","18021","0","0","0","0","4"
"3","132","18031","0","0","0","0","4"
"3","176","18041","0","0","0","0","4"
"3","220","18051","0","0","0","0","4"
"100","1","18111","0","0","0","0","5"
"100","2","18121","0","0","0","0","5"
"6","20","18211","0","0","0","0","2"
"6","40","18221","0","0","0","0","2"
"6","60","18231","0","0","0","0","2"
"6","80","18241","0","0","0","0","2"
"6","100","18251","0","0","0","0","2"
"4","92","18311","0","0","0","0","3"
"4","184","18321","0","0","0","0","3"
"4","276","18331","0","0","0","0","3"
"4","368","18341","0","0","0","0","3"
"4","460","18351","0","0","0","0","3"
"5","44","18411","0","0","0","0","4"
"5","88","18421","0","0","0","0","4"
"5","132","18431","0","0","0","0","4"
"5","176","18441","0","0","0","0","4"
"5","220","18451","0","0","0","0","4"
"1","52","18511","0","0","0","0","1"
"1","104","18521","0","0","0","0","1"
"1","156","18531","0","0","0","0","1"
"1","208","18541","0","0","0","0","1"
"1","260","18551","0","0","0","0","1"
"1","64","18611","0","0","0","0","4"
"1","128","18621","0","0","0","0","4"
"1","192","18631","0","0","0","0","4"
"1","256","18641","0","0","0","0","4"
"1","320","18651","0","0","0","0","4"
"4","94","18711","0","0","0","0","5"
"4","188","18721","0","0","0","0","5"
"4","282","18731","0","0","0","0","5"
"4","376","18741","0","0","0","0","5"
"4","470","18751","0","0","0","0","5"
"1","52","18811","0","0","0","0","2"
"1","104","18821","0","0","0","0","2"
"1","156","18831","0","0","0","0","2"
"1","208","18841","0","0","0","0","2"
"1","260","18851","0","0","0","0","2"
"101","1","18911","0","0","0","0","3"
"101","2","18921","0","0","0","0","3"
"101","3","18931","0","0","0","0","3"
"100","1","19011","0","0","0","0","1"
"100","2","19021","0","0","0","0","1"
"4","92","19111","0","0","0","0","2"
"4","184","19121","0","0","0","0","2"
"4","276","19131","0","0","0","0","2"
"4","368","19141","0","0","0","0","2"
"4","460","19151","0","0","0","0","2"
"7","20","19211","0","0","0","0","3"
"7","40","19221","0","0","0","0","3"
"7","60","19231","0","0","0","0","3"
"7","80","19241","0","0","0","0","3"
"7","100","19251","0","0","0","0","3"
"3","46","19311","0","0","0","0","5"
"3","92","19321","0","0","0","0","5"
"3","138","19331","0","0","0","0","5"
"3","184","19341","0","0","0","0","5"
"3","230","19351","0","0","0","0","5"
"2","90","19411","2","3","4","5","1"
"2","180","19421","2","3","4","5","1"
"2","270","19431","2","3","4","5","1"
"2","360","19441","2","3","4","5","1"
"2","450","19451","2","3","4","5","1"
"100","1","19511","0","0","0","0","1"
"100","2","19521","0","0","0","0","1"
"100","3","19531","0","0","0","0","1"
"3","46","19611","0","0","0","0","3"
"3","92","19621","0","0","0","0","3"
"3","138","19631","0","0","0","0","3"
"3","184","19641","0","0","0","0","3"
"3","230","19651","0","0","0","0","3"
"2","94","19711","0","0","0","0","4"
"2","188","19721","0","0","0","0","4"
"2","282","19731","0","0","0","0","4"
"2","376","19741","0","0","0","0","4"
"2","470","19751","0","0","0","0","4"
"5","46","19811","0","0","0","0","5"
"5","92","19821","0","0","0","0","5"
"5","138","19831","0","0","0","0","5"
"5","184","19841","0","0","0","0","5"
"5","230","19851","0","0","0","0","5"
"101","1","19911","0","0","0","0","2"
"101","2","19921","0","0","0","0","2"
"101","3","19931","0","0","0","0","2"
"4","94","20011","0","0","0","0","3"
"4","188","20021","0","0","0","0","3"
"4","282","20031","0","0","0","0","3"
"4","376","20041","0","0","0","0","3"
"4","470","20051","0","0","0","0","3"
"4","96","20111","0","0","0","0","5"
"4","192","20121","0","0","0","0","5"
"4","288","20131","0","0","0","0","5"
"4","384","20141","0","0","0","0","5"
"4","480","20151","0","0","0","0","5"
"2","96","20211","0","0","0","0","1"
"2","192","20221","0","0","0","0","1"
"2","288","20231","0","0","0","0","1"
"2","384","20241","0","0","0","0","1"
"2","480","20251","0","0","0","0","1"
"4","94","20311","0","0","0","0","2"
"4","188","20321","0","0","0","0","2"
"4","282","20331","0","0","0","0","2"
"4","376","20341","0","0","0","0","2"
"4","470","20351","0","0","0","0","2"
"100","1","20411","0","0","0","0","5"
"100","2","20421","0","0","0","0","5"
"100","3","20431","0","0","0","0","5"
"4","96","20511","0","0","0","0","2"
"4","192","20521","0","0","0","0","2"
"4","288","20531","0","0","0","0","2"
"4","384","20541","0","0","0","0","2"
"4","480","20551","0","0","0","0","2"
"2","96","20611","0","0","0","0","4"
"2","192","20621","0","0","0","0","4"
"2","288","20631","0","0","0","0","4"
"2","384","20641","0","0","0","0","4"
"2","480","20651","0","0","0","0","4"
"3","44","20711","0","0","0","0","1"
"3","88","20721","0","0","0","0","1"
"3","132","20731","0","0","0","0","1"
"3","176","20741","0","0","0","0","1"
"3","220","20751","0","0","0","0","1"
"3","44","20811","0","0","0","0","2"
"3","88","20821","0","0","0","0","2"
"3","132","20831","0","0","0","0","2"
"3","176","20841","0","0","0","0","2"
"3","220","20851","0","0","0","0","2"
"100","1","20911","0","0","0","0","3"
"100","2","20921","0","0","0","0","3"
"100","3","20931","0","0","0","0","3"
"4","96","21011","0","0","0","0","4"
"4","192","21021","0","0","0","0","4"
"4","288","21031","0","0","0","0","4"
"4","384","21041","0","0","0","0","4"
"4","480","21051","0","0","0","0","4"
"4","96","21111","0","0","0","0","1"
"4","192","21121","0","0","0","0","1"
"4","288","21131","0","0","0","0","1"
"4","384","21141","0","0","0","0","1"
"4","480","21151","0","0","0","0","1"
"4","96","21211","0","0","0","0","3"
"4","192","21221","0","0","0","0","3"
"4","288","21231","0","0","0","0","3"
"4","384","21241","0","0","0","0","3"
"4","480","21251","0","0","0","0","3"
"2","94","21311","0","0","0","0","5"
"2","188","21321","0","0","0","0","5"
"2","282","21331","0","0","0","0","5"
"2","376","21341","0","0","0","0","5"
"2","470","21351","0","0","0","0","5"
"3","46","21411","0","0","0","0","2"
"3","92","21421","0","0","0","0","2"
"3","138","21431","0","0","0","0","2"
"3","184","21441","0","0","0","0","2"
"3","230","21451","0","0","0","0","2"
"5","46","21511","0","0","0","0","4"
"5","92","21521","0","0","0","0","4"
"5","138","21531","0","0","0","0","4"
"5","184","21541","0","0","0","0","4"
"5","230","21551","0","0","0","0","4"
"2","96","21611","0","0","0","0","5"
"2","192","21621","0","0","0","0","5"
"2","288","21631","0","0","0","0","5"
"2","384","21641","0","0","0","0","5"
"2","480","21651","0","0","0","0","5"
"100","1","21711","0","0","0","0","2"
"100","2","21721","0","0","0","0","2"
"100","3","21731","0","0","0","0","2"
"2","96","21811","0","0","0","0","3"
"2","192","21821","0","0","0","0","3"
"2","288","21831","0","0","0","0","3"
"2","384","21841","0","0","0","0","3"
"2","480","21851","0","0","0","0","3"
"3","46","21911","0","0","0","0","4"
"3","92","21921","0","0","0","0","4"
"3","138","21931","0","0","0","0","4"
"3","184","21941","0","0","0","0","4"
"3","230","21951","0","0","0","0","4"
"3","46","22011","0","0","0","0","1"
"3","92","22021","0","0","0","0","1"
"3","138","22031","0","0","0","0","1"
"3","184","22041","0","0","0","0","1"
"3","230","22051","0","0","0","0","1"
"2","96","22111","0","0","0","0","2"
"2","192","22121","0","0","0","0","2"
"2","288","22131","0","0","0","0","2"
"2","384","22141","0","0","0","0","2"
"2","480","22151","0","0","0","0","2"
"4","90","22211","2","3","4","5","1"
"4","180","22221","2","3","4","5","1"
"4","270","22231","2","3","4","5","1"
"4","360","22241","2","3","4","5","1"
"4","450","22251","2","3","4","5","1"
"101","1","22311","0","0","0","0","2"
"2","46","22411","0","0","0","0","1"
"2","92","22421","0","0","0","0","1"
"2","138","22431","0","0","0","0","1"
"2","184","22441","0","0","0","0","1"
"2","230","22451","0","0","0","0","1"
"6","7","22511","0","0","0","0","3"
"6","14","22521","0","0","0","0","3"
"6","21","22531","0","0","0","0","3"
"6","28","22541","0","0","0","0","3"
"6","35","22551","0","0","0","0","3"
"2","46","22611","0","0","0","0","5"
"2","92","22621","0","0","0","0","5"
"2","138","22631","0","0","0","0","5"
"2","184","22641","0","0","0","0","5"
"2","230","22651","0","0","0","0","5"
"2","46","22711","0","0","0","0","4"
"2","92","22721","0","0","0","0","4"
"2","138","22731","0","0","0","0","4"
"2","184","22741","0","0","0","0","4"
"2","230","22751","0","0","0","0","4"
"4","46","22811","0","0","0","0","5"
"4","92","22821","0","0","0","0","5"
"4","138","22831","0","0","0","0","5"
"4","184","22841","0","0","0","0","5"
"4","230","22851","0","0","0","0","5"
"101","1","22911","0","0","0","0","3"
"4","46","23011","0","0","0","0","4"
"4","92","23021","0","0","0","0","4"
"4","138","23031","0","0","0","0","4"
"4","184","23041","0","0","0","0","4"
"4","230","23051","0","0","0","0","4"
"7","7","23111","0","0","0","0","2"
"7","14","23121","0","0","0","0","2"
"7","21","23131","0","0","0","0","2"
"7","28","23141","0","0","0","0","2"
"7","35","23151","0","0","0","0","2"
"101","1","23211","0","0","0","0","5"
"100","1","23311","0","0","0","0","3"
"4","46","23411","0","0","0","0","1"
"4","92","23421","0","0","0","0","1"
"4","138","23431","0","0","0","0","1"
"4","184","23441","0","0","0","0","1"
"4","230","23451","0","0","0","0","1"
"1","26","23511","2","3","4","5","1"
"1","52","23521","2","3","4","5","1"
"1","78","23531","2","3","4","5","1"
"1","104","23541","2","3","4","5","1"
"1","130","23551","2","3","4","5","1"
"6","7","23611","0","0","0","0","4"
"6","14","23621","0","0","0","0","4"
"6","21","23631","0","0","0","0","4"
"6","28","23641","0","0","0","0","4"
"6","35","23651","0","0","0","0","4"
"7","7","23711","0","0","0","0","1"
"7","14","23721","0","0","0","0","1"
"7","21","23731","0","0","0","0","1"
"7","28","23741","0","0","0","0","1"
"7","35","23751","0","0","0","0","1"
"2","46","23811","0","0","0","0","3"
"2","92","23821","0","0","0","0","3"
"2","138","23831","0","0","0","0","3"
"2","184","23841","0","0","0","0","3"
"2","230","23851","0","0","0","0","3"
"6","7","23911","0","0","0","0","5"
"6","14","23921","0","0","0","0","5"
"6","21","23931","0","0","0","0","5"
"6","28","23941","0","0","0","0","5"
"6","35","23951","0","0","0","0","5"
"101","1","24011","0","0","0","0","3"
"101","1","24111","0","0","0","0","1"
"7","7","24211","0","0","0","0","4"
"7","14","24221","0","0","0","0","4"
"7","21","24231","0","0","0","0","4"
"7","28","24241","0","0","0","0","4"
"7","35","24251","0","0","0","0","4"
"100","1","24311","0","0","0","0","2"
"2","46","24411","0","0","0","0","4"
"2","92","24421","0","0","0","0","4"
"2","138","24431","0","0","0","0","4"
"2","184","24441","0","0","0","0","4"
"2","230","24451","0","0","0","0","4"
"6","7","24511","0","0","0","0","2"
"6","14","24521","0","0","0","0","2"
"6","21","24531","0","0","0","0","2"
"6","28","24541","0","0","0","0","2"
"6","35","24551","0","0","0","0","2"
"100","1","24611","0","0","0","0","5"
"6","7","24711","0","0","0","0","1"
"6","14","24721","0","0","0","0","1"
"6","21","24731","0","0","0","0","1"
"6","28","24741","0","0","0","0","1"
"6","35","24751","0","0","0","0","1"
"5","24","24811","2","3","4","5","1"
"5","48","24821","2","3","4","5","1"
"5","72","24831","2","3","4","5","1"
"5","96","24841","2","3","4","5","1"
"5","120","24851","2","3","4","5","1"
"2","46","24911","0","0","0","0","2"
"2","92","24921","0","0","0","0","2"
"2","138","24931","0","0","0","0","2"
"2","184","24941","0","0","0","0","2"
"2","230","24951","0","0","0","0","2"
"7","7","25011","0","0","0","0","5"
"7","14","25021","0","0","0","0","5"
"7","21","25031","0","0","0","0","5"
"7","28","25041","0","0","0","0","5"
"7","35","25051","0","0","0","0","5"
"4","46","25111","0","0","0","0","4"
"4","92","25121","0","0","0","0","4"
"4","138","25131","0","0","0","0","4"
"4","184","25141","0","0","0","0","4"
"4","230","25151","0","0","0","0","4"
"100","1","25211","0","0","0","0","3"
"2","46","25311","0","0","0","0","5"
"2","92","25321","0","0","0","0","5"
"2","138","25331","0","0","0","0","5"
"2","184","25341","0","0","0","0","5"
"2","230","25351","0","0","0","0","5"
"7","7","25411","0","0","0","0","3"
"7","14","25421","0","0","0","0","3"
"7","21","25431","0","0","0","0","3"
"7","28","25441","0","0","0","0","3"
"7","35","25451","0","0","0","0","3"
"101","1","25511","0","0","0","0","4"
"6","7","25611","0","0","0","0","4"
"6","14","25621","0","0","0","0","4"
"6","21","25631","0","0","0","0","4"
"6","28","25641","0","0","0","0","4"
"6","35","25651","0","0","0","0","4"
"4","46","25711","0","0","0","0","2"
"4","92","25721","0","0","0","0","2"
"4","138","25731","0","0","0","0","2"
"4","184","25741","0","0","0","0","2"
"4","230","25751","0","0","0","0","2"
"100","1","25811","0","0","0","0","2"
"7","7","25911","0","0","0","0","1"
"7","14","25921","0","0","0","0","1"
"7","21","25931","0","0","0","0","1"
"7","28","25941","0","0","0","0","1"
"7","35","25951","0","0","0","0","1"
"100","1","26011","0","0","0","0","4"
"3","24","26111","2","3","4","5","1"
"3","48","26121","2","3","4","5","1"
"3","72","26131","2","3","4","5","1"
"3","96","26141","2","3","4","5","1"
"3","120","26151","2","3","4","5","1"
"4","46","26211","0","0","0","0","1"
"4","92","26221","0","0","0","0","1"
"4","138","26231","0","0","0","0","1"
"4","184","26241","0","0","0","0","1"
"4","230","26251","0","0","0","0","1"
"6","7","26311","0","0","0","0","5"
"6","14","26321","0","0","0","0","5"
"6","21","26331","0","0","0","0","5"
"6","28","26341","0","0","0","0","5"
"6","35","26351","0","0","0","0","5"
"101","1","26411","0","0","0","0","2"
"2","46","26511","0","0","0","0","5"
"2","92","26521","0","0","0","0","5"
"2","138","26531","0","0","0","0","5"
"2","184","26541","0","0","0","0","5"
"2","230","26551","0","0","0","0","5"
"100","1","26611","0","0","0","0","1"
"7","7","26711","0","0","0","0","5"
"7","14","26721","0","0","0","0","5"
"7","21","26731","0","0","0","0","5"
"7","28","26741","0","0","0","0","5"
"7","35","26751","0","0","0","0","5"
"2","46","26811","0","0","0","0","3"
"2","92","26821","0","0","0","0","3"
"2","138","26831","0","0","0","0","3"
"2","184","26841","0","0","0","0","3"
"2","230","26851","0","0","0","0","3"
"101","1","26911","0","0","0","0","4"
"2","46","27011","0","0","0","0","1"
"2","92","27021","0","0","0","0","1"
"2","138","27031","0","0","0","0","1"
"2","184","27041","0","0","0","0","1"
"2","230","27051","0","0","0","0","1"
"101","1","27111","0","0","0","0","1"
"7","7","27211","0","0","0","0","3"
"7","14","27221","0","0","0","0","3"
"7","21","27231","0","0","0","0","3"
"7","28","27241","0","0","0","0","3"
"7","35","27251","0","0","0","0","3"
"4","46","27311","0","0","0","0","2"
"4","92","27321","0","0","0","0","2"
"4","138","27331","0","0","0","0","2"
"4","184","27341","0","0","0","0","2"
"4","230","27351","0","0","0","0","2"
"5","24","27411","2","3","4","5","1"
"5","48","27421","2","3","4","5","1"
"5","72","27431","2","3","4","5","1"
"5","96","27441","2","3","4","5","1"
"5","120","27451","2","3","4","5","1"
"100","1","27511","0","0","0","0","5"
"7","7","27611","0","0","0","0","4"
"7","14","27621","0","0","0","0","4"
"7","21","27631","0","0","0","0","4"
"7","28","27641","0","0","0","0","4"
"7","35","27651","0","0","0","0","4"
"4","46","27711","0","0","0","0","3"
"4","92","27721","0","0","0","0","3"
"4","138","27731","0","0","0","0","3"
"4","184","27741","0","0","0","0","3"
"4","230","27751","0","0","0","0","3"
"100","1","27811","0","0","0","0","1"
"6","7","27911","0","0","0","0","3"
"6","14","27921","0","0","0","0","3"
"6","21","27931","0","0","0","0","3"
"6","28","27941","0","0","0","0","3"
"6","35","27951","0","0","0","0","3"
"4","46","28011","0","0","0","0","5"
"4","92","28021","0","0","0","0","5"
"4","138","28031","0","0","0","0","5"
"4","184","28041","0","0","0","0","5"
"4","230","28051","0","0","0","0","5"
"2","46","28111","0","0","0","0","2"
"2","92","28121","0","0","0","0","2"
"2","138","28131","0","0","0","0","2"
"2","184","28141","0","0","0","0","2"
"2","230","28151","0","0","0","0","2"
"100","1","28211","0","0","0","0","4"
"101","1","28311","0","0","0","0","5"
"6","7","28411","0","0","0","0","1"
"6","14","28421","0","0","0","0","1"
"6","21","28431","0","0","0","0","1"
"6","28","28441","0","0","0","0","1"
"6","35","28451","0","0","0","0","1"
"100","1","28511","0","0","0","0","5"
"7","7","28611","0","0","0","0","1"
"7","14","28621","0","0","0","0","1"
"7","21","28631","0","0","0","0","1"
"7","28","28641","0","0","0","0","1"
"7","35","28651","0","0","0","0","1"
"3","24","28711","2","3","4","5","1"
"3","48","28721","2","3","4","5","1"
"3","72","28731","2","3","4","5","1"
"3","96","28741","2","3","4","5","1"
"3","120","28751","2","3","4","5","1"
"6","7","28811","0","0","0","0","5"
"6","14","28821","0","0","0","0","5"
"6","21","28831","0","0","0","0","5"
"6","28","28841","0","0","0","0","5"
"6","35","28851","0","0","0","0","5"
"101","1","28911","0","0","0","0","1"
"2","46","29011","0","0","0","0","3"
"2","92","29021","0","0","0","0","3"
"2","138","29031","0","0","0","0","3"
"2","184","29041","0","0","0","0","3"
"2","230","29051","0","0","0","0","3"
"7","7","29111","0","0","0","0","2"
"7","14","29121","0","0","0","0","2"
"7","21","29131","0","0","0","0","2"
"7","28","29141","0","0","0","0","2"
"7","35","29151","0","0","0","0","2"
"100","1","29211","0","0","0","0","3"
"4","46","29311","0","0","0","0","4"
"4","92","29321","0","0","0","0","4"
"4","138","29331","0","0","0","0","4"
"4","184","29341","0","0","0","0","4"
"4","230","29351","0","0","0","0","4"
"6","7","29411","0","0","0","0","2"
"6","14","29421","0","0","0","0","2"
"6","21","29431","0","0","0","0","2"
"6","28","29441","0","0","0","0","2"
"6","35","29451","0","0","0","0","2"
"4","46","29511","0","0","0","0","3"
"4","92","29521","0","0","0","0","3"
"4","138","29531","0","0","0","0","3"
"4","184","29541","0","0","0","0","3"
"4","230","29551","0","0","0","0","3"
"6","7","29611","0","0","0","0","3"
"6","14","29621","0","0","0","0","3"
"6","21","29631","0","0","0","0","3"
"6","28","29641","0","0","0","0","3"
"6","35","29651","0","0","0","0","3"
"2","46","29711","0","0","0","0","1"
"2","92","29721","0","0","0","0","1"
"2","138","29731","0","0","0","0","1"
"2","184","29741","0","0","0","0","1"
"2","230","29751","0","0","0","0","1"
"6","7","29811","0","0","0","0","2"
"6","14","29821","0","0","0","0","2"
"6","21","29831","0","0","0","0","2"
"6","28","29841","0","0","0","0","2"
"6","35","29851","0","0","0","0","2"
"100","1","29911","0","0","0","0","4"
"1","26","30011","2","3","4","5","1"
"1","52","30021","2","3","4","5","1"
"1","78","30031","2","3","4","5","1"
"1","104","30041","2","3","4","5","1"
"1","130","30051","2","3","4","5","1"
"4","46","30111","0","0","0","0","2"
"4","92","30121","0","0","0","0","2"
"4","138","30131","0","0","0","0","2"
"4","184","30141","0","0","0","0","2"
"4","230","30151","0","0","0","0","2"
"101","1","30211","0","0","0","0","3"
"4","46","30311","0","0","0","0","5"
"4","92","30321","0","0","0","0","5"
"4","138","30331","0","0","0","0","5"
"4","184","30341","0","0","0","0","5"
"4","230","30351","0","0","0","0","5"
"2","46","30411","0","0","0","0","3"
"2","92","30421","0","0","0","0","3"
"2","138","30431","0","0","0","0","3"
"2","184","30441","0","0","0","0","3"
"2","230","30451","0","0","0","0","3"
"4","46","30511","0","0","0","0","1"
"4","92","30521","0","0","0","0","1"
"4","138","30531","0","0","0","0","1"
"4","184","30541","0","0","0","0","1"
"4","230","30551","0","0","0","0","1"
"7","7","30611","0","0","0","0","5"
"7","14","30621","0","0","0","0","5"
"7","21","30631","0","0","0","0","5"
"7","28","30641","0","0","0","0","5"
"7","35","30651","0","0","0","0","5"
"101","1","30711","0","0","0","0","2"
"2","46","30811","0","0","0","0","4"
"2","92","30821","0","0","0","0","4"
"2","138","30831","0","0","0","0","4"
"2","184","30841","0","0","0","0","4"
"2","230","30851","0","0","0","0","4"
"2","46","30911","0","0","0","0","1"
"2","92","30921","0","0","0","0","1"
"2","138","30931","0","0","0","0","1"
"2","184","30941","0","0","0","0","1"
"2","230","30951","0","0","0","0","1"
"4","46","31011","0","0","0","0","3"
"4","92","31021","0","0","0","0","3"
"4","138","31031","0","0","0","0","3"
"4","184","31041","0","0","0","0","3"
"4","230","31051","0","0","0","0","3"
"6","7","31111","0","0","0","0","1"
"6","14","31121","0","0","0","0","1"
"6","21","31131","0","0","0","0","1"
"6","28","31141","0","0","0","0","1"
"6","35","31151","0","0","0","0","1"
"100","1","31211","0","0","0","0","2"
"3","24","31311","2","3","4","5","1"
"3","48","31321","2","3","4","5","1"
"3","72","31331","2","3","4","5","1"
"3","96","31341","2","3","4","5","1"
"3","120","31351","2","3","4","5","1"
"7","7","31411","0","0","0","0","3"
"7","14","31421","0","0","0","0","3"
"7","21","31431","0","0","0","0","3"
"7","28","31441","0","0","0","0","3"
"7","35","31451","0","0","0","0","3"
"4","46","31511","0","0","0","0","1"
"4","92","31521","0","0","0","0","1"
"4","138","31531","0","0","0","0","1"
"4","184","31541","0","0","0","0","1"
"4","230","31551","0","0","0","0","1"
"101","1","31611","0","0","0","0","4"
"2","46","31711","0","0","0","0","5"
"2","92","31721","0","0","0","0","5"
"2","138","31731","0","0","0","0","5"
"2","184","31741","0","0","0","0","5"
"2","230","31751","0","0","0","0","5"
"4","46","31811","0","0","0","0","3"
"4","92","31821","0","0","0","0","3"
"4","138","31831","0","0","0","0","3"
"4","184","31841","0","0","0","0","3"
"4","230","31851","0","0","0","0","3"
"100","1","31911","0","0","0","0","1"
"2","46","32011","0","0","0","0","2"
"2","92","32021","0","0","0","0","2"
"2","138","32031","0","0","0","0","2"
"2","184","32041","0","0","0","0","2"
"2","230","32051","0","0","0","0","2"
"6","7","32111","0","0","0","0","4"
"6","14","32121","0","0","0","0","4"
"6","21","32131","0","0","0","0","4"
"6","28","32141","0","0","0","0","4"
"6","35","32151","0","0","0","0","4"
"7","7","32211","0","0","0","0","4"
"7","14","32221","0","0","0","0","4"
"7","21","32231","0","0","0","0","4"
"7","28","32241","0","0","0","0","4"
"7","35","32251","0","0","0","0","4"
"101","1","32311","0","0","0","0","5"
"7","7","32411","0","0","0","0","2"
"7","14","32421","0","0","0","0","2"
"7","21","32431","0","0","0","0","2"
"7","28","32441","0","0","0","0","2"
"7","35","32451","0","0","0","0","2"
"4","46","32511","0","0","0","0","5"
"4","92","32521","0","0","0","0","5"
"4","138","32531","0","0","0","0","5"
"4","184","32541","0","0","0","0","5"
"4","230","32551","0","0","0","0","5"
"5","24","32611","2","3","4","5","1"
"5","48","32621","2","3","4","5","1"
"5","72","32631","2","3","4","5","1"
"5","96","32641","2","3","4","5","1"
"5","120","32651","2","3","4","5","1"
"100","1","32711","0","0","0","0","2"
"2","46","32811","0","0","0","0","3"
"2","92","32821","0","0","0","0","3"
"2","138","32831","0","0","0","0","3"
"2","184","32841","0","0","0","0","3"
"2","230","32851","0","0","0","0","3"
