4563e4f27e17dc12c2f653f4b61e06bbe59b8102cff0d1532ea1e6b6a1b549c0,8a260a6d330ef388ac03f8b477bafff6cc2b3efc98e3921d5077ac97efb4e50c,c95b71138c8e4cfdaed790d4f1074446a58768b7fd88076b2851bb9ab96f22a8,0d02dcbfe41fe002c2b2e6990c3115d80b031c5a18a8baedb1243f6f387b35aa,3620d3d7df916bc54d3429cc4da67cedbe027a66026e16654ee8afc76ff5e43b,e0d02397e5de9b6b175f2729a8c0160ee356c02f49fc0791c5e1118e0cd08153,9bfe0454dfd6f0a33f3e06f66385e9079b9f7cfd385db6022e4f0e2e7f159c11,620945de1a820aa46e99c62052b33091833209a1a58d3a8b5ef6de4b52756f74,5f946a0959fad1cfc7dae15f18ce42ef3dc59513565f40e48b0e4bab546c6717,b3925e9d4198d9b37a0f7dd7c063f1649f475753267a158c74c0c76dd486df35,133cd0e218a6500e36583994389cff368f58d1fdb8b4548b56c7cbca3c7f3a30,7ad66d0f0238c5b1dc1bcee18e0c666606c19da6561e03d04f7293cc07b111a9,b7abb7008768c18c5f396559361181b2c9a8a267b9df2997d264d18c170f6015
"2","0","0","0","10020518","10020519","2","0","37","0","14","0","10020031"
"1","0","0","0","10020519","10020520","2","0","36","0","3","0","10020518"
"3","0","0","0","10020520","10020521","2","0","35","0","3","0","10020519"
"0","0","0","0","10020521","10020524","2","10020522","34","0","4","0","10020520"
"10003","0","0","0","10020522","10020521","2","0","35","0","7","0","10020585"
"10001","0","0","0","10020524","10020525","2","0","33","0","7","0","10020521"
"0","0","0","0","10020525","10020526","2","0","32","0","6","0","10020524"
"0","0","0","0","10020526","10020527","2","0","31","0","12","0","10020525"
"10001","0","0","0","10020527","10020528","2","0","30","0","11","0","10020526"
"1","0","0","0","10020528","10020529","2","0","29","0","2","0","10020527"
"4","0","0","0","10020529","10020530","2","0","28","0","14","0","10020528"
"1","0","0","0","10020530","10020531","2","0","27","0","3","0","10020529"
"10001","0","0","0","10020531","10020532","2","0","26","0","7","0","10020530"
"0","0","0","0","10020532","10020533","2","0","25","0","4","0","10020531"
"3","0","0","0","10020533","10020534","2","0","24","0","2","0","10020532"
"10001","0","0","0","10020534","10020535","2","0","23","0","11","0","10020533"
"10001","0","0","0","10020535","10020536","2","0","22","0","7","0","10020534"
"1","0","0","0","10020536","10020537","2","0","21","0","2","0","10020535"
"10003","0","0","0","10020537","10020538","2","0","20","0","7","0","10020536"
"2","0","0","0","10020538","10020539","2","0","19","0","14","0","10020537"
"0","0","0","0","10020539","10020540","2","0","18","0","4","0","10020538"
"10002","0","0","0","10020540","10020542","2","0","17","0","7","0","10020539"
"10002","0","0","0","10020541","10020543","2","0","15","0","7","0","10020542"
"5","0","0","0","10020542","10020541","2","0","16","0","14","0","10020540"
"2","0","0","0","10020543","10020544","2","0","14","0","3","0","10020541"
"0","0","0","0","10020544","10020062","2","0","13","0","5","0","10020543"
"2","0","0","0","10020545","10020546","2","0","59","0","2","0","10020294"
"3","0","0","0","10020546","10020547","2","0","58","0","2","0","10020545"
"1","0","0","0","10020547","10020420","2","0","57","0","2","0","10020546"
"5","0","0","0","10020549","10020550","2","0","36","0","14","0","10020237"
"2","0","0","0","10020550","10020551","2","0","35","0","2","0","10020549"
"3","0","0","0","10020551","10020552","2","0","34","0","14","0","10020550"
"2","0","0","0","10020552","10020553","2","0","33","0","2","0","10020551"
"3","0","0","0","10020553","10020554","2","0","32","0","2","0","10020552"
"2","0","0","0","10020554","10020555","2","0","31","0","2","0","10020553"
"3","0","0","0","10020555","10020255","2","0","30","0","14","0","10020554"
"5","0","0","0","10020556","10020557","2","0","21","0","14","0","10020480"
"0","0","0","0","10020557","10020558","2","0","20","0","4","0","10020556"
"3","0","0","0","10020558","10020560","2","0","19","0","3","0","10020557"
"10001","0","0","0","10020559","10020560","2","0","19","0","7","0","10020480"
"0","0","0","0","10020560","10020167","2","10020559","18","0","6","0","10020558"
"2","0","0","0","10020561","10020562","2","0","38","0","14","0","10020128"
"3","0","0","0","10020562","10020563","2","0","37","0","3","0","10020561"
"0","0","0","0","10020563","10020565","2","0","36","0","4","0","10020562"
"1","0","0","0","10020564","10020146","2","0","35","0","2","0","10020573"
"4","0","0","0","10020565","10020566","2","0","35","0","14","0","10020563"
"4","0","0","0","10020566","10020143","2","0","34","0","14","0","10020565"
"10002","0","0","0","10020567","10020574","2","0","38","0","7","0","10020128"
"6","0","0","0","10020569","10020570","2","0","36","0","14","0","10020574"
"0","0","0","0","10020570","10020571","2","0","35","0","5","0","10020569"
"10003","0","0","0","10020571","10020143","2","0","34","0","7","0","10020570"
"1","0","0","0","10020573","10020564","2","0","36","0","2","0","10020128"
"10003","0","0","0","10020574","10020569","2","0","37","0","7","0","10020567"
"2","0","0","0","10020576","10020577","2","0","10","0","14","0","10020515"
"0","0","0","0","10020577","10020579","2","0","9","0","4","0","10020576"
"10003","0","0","0","10020579","10020582","2","0","8","0","7","0","10020577"
"5","0","0","0","10020580","10020581","2","0","8","0","14","0","10020584"
"10003","0","0","0","10020581","10020404","2","0","7","0","7","0","10020580"
"4","0","0","0","10020582","10020404","2","0","7","0","14","0","10020579"
"0","0","0","0","10020583","10020584","2","0","10","0","4","0","10020515"
"2","0","0","0","10020584","10020580","2","0","9","0","2","0","10020583"
"1","0","0","0","10020585","10020522","2","0","36","0","14","0","10020586"
"10002","0","0","0","10020586","10020585","2","0","37","0","7","0","10020031"
"2","0","0","0","10020587","10020018","2","0","50","0","3","0","10020020"
"3","0","0","0","10020588","10020012","2","0","54","0","3","0","10020009"
"3","0","0","0","10020589","10020013","2","0","54","0","2","0","10020009"
"2","0","0","0","10020590","10020018","2","0","50","0","2","0","10020016"
"0","0","0","0","10020592","10020009","2","0","56","0","4","0","10020007"
"0","0","0","0","10030001","10030002","3","0","63","0","1","0","0"
"10001","0","0","0","10030002","10030003","3","10030369","62","0","7","0","10030001"
"1","0","0","0","10030003","10030004","3","0","61","0","2","0","10030002"
"0","0","0","0","10030004","10030012","3","0","60","0","4","0","10030003"
"0","0","0","0","10030012","10030013","3","0","59","0","12","0","10030004"
"0","0","0","0","10030013","10030014","3","0","58","0","5","0","10030012"
"1","0","0","0","10030014","10030015","3","0","57","0","2","0","10030013"
"0","0","0","0","10030015","10030018","3","0","56","0","4","0","10030014"
"10001","0","0","0","10030018","10030019","3","0","55","0","11","0","10030015"
"0","0","0","0","10030019","10030020","3","0","54","0","6","10030023","10030018"
"2","0","0","0","10030020","10030022","3","0","53","0","2","0","10030019"
"2","0","0","0","10030021","10030380","3","0","51","0","2","0","10030022"
"0","0","0","0","10030022","10030021","3","0","52","0","12","0","10030020"
"1","0","0","0","10030023","10030025","3","0","53","0","3","0","10030019"
"2","0","0","0","10030024","10030380","3","0","51","0","3","0","10030025"
"0","0","0","0","10030025","10030024","3","0","52","0","4","0","10030023"
"10001","0","0","0","10030027","10030028","3","0","49","0","7","0","10030380"
"2","0","0","0","10030028","10030029","3","0","48","0","2","0","10030027"
"0","0","0","0","10030029","10030030","3","0","47","0","12","0","10030028"
"3","0","0","0","10030030","10030031","3","0","46","0","14","0","10030029"
"10001","0","0","0","10030031","10030032","3","0","45","0","11","0","10030030"
"0","0","0","0","10030032","10030033","3","0","44","0","4","0","10030031"
"1","0","0","0","10030033","10030034","3","0","43","0","2","10030035","10030032"
"0","0","0","0","10030034","10030037","3","0","42","0","12","0","10030033"
"10002","0","0","0","10030035","10030036","3","0","42","0","7","0","10030033"
"3","0","0","0","10030036","10030039","3","0","41","0","3","0","10030035"
"2","0","0","0","10030037","10030038","3","0","41","0","14","0","10030034"
"0","0","0","0","10030038","10030040","3","0","40","0","6","0","10030037"
"0","0","0","0","10030039","10030041","3","0","40","0","4","0","10030036"
"10002","0","0","0","10030040","10030043","3","0","39","0","7","0","10030038"
"3","0","0","0","10030041","10030042","3","0","39","0","2","0","10030039"
"10003","0","0","0","10030042","10030045","3","0","38","0","7","0","10030041"
"2","0","0","0","10030043","10030044","3","0","38","0","14","0","10030040"
"10001","0","0","0","10030044","10030047","3","0","37","0","11","0","10030043"
"2","0","0","0","10030045","10030046","3","0","37","0","3","0","10030042"
"3","0","0","0","10030046","10030048","3","0","36","0","2","0","10030045"
"10001","0","0","0","10030047","10030048","3","0","36","0","7","0","10030044"
"3","0","0","0","10030048","10030049","3","10030047","35","0","14","0","10030046"
"10001","0","0","0","10030049","10030050","3","0","34","0","7","0","10030048"
"0","0","0","0","10030050","10030051","3","0","33","0","12","0","10030049"
"0","0","0","0","10030051","10030052","3","0","32","0","4","0","10030050"
"0","0","0","0","10030052","10030053","3","0","31","0","6","0","10030051"
"2","0","0","0","10030053","10030054","3","0","30","0","14","0","10030052"
"1","0","0","0","10030054","10030055","3","0","29","0","2","0","10030053"
"10001","0","0","0","10030055","10030056","3","0","28","0","11","0","10030054"
"1","0","0","0","10030056","10030057","3","0","27","0","3","0","10030055"
"0","0","0","0","10030057","10030058","3","0","26","0","5","0","10030056"
"0","0","0","0","10030058","10030059","3","0","25","0","4","0","10030057"
"1","10030068","0","0","10030059","10030060","3","0","24","0","2","10030064","10030058"
"10001","0","0","0","10030060","10030061","3","0","23","0","7","0","10030059"
"1","0","0","0","10030061","10030062","3","0","22","0","3","0","10030060"
"1","0","0","10030069","10030062","10030063","3","10030067","21","0","2","0","10030061"
"0","0","0","0","10030063","10030072","3","0","20","0","6","0","10030062"
"4","0","0","0","10030064","10030065","3","0","25","0","14","0","10030059"
"3","0","0","0","10030065","10030066","3","0","24","0","2","0","10030064"
"3","0","0","0","10030066","10030067","3","0","23","0","3","0","10030065"
"4","0","0","0","10030067","10030062","3","0","22","0","14","0","10030066"
"10003","0","0","0","10030068","10030070","3","0","25","0","7","0","10030059"
"10003","0","0","0","10030069","10030062","3","0","22","0","7","0","10030071"
"0","0","0","0","10030070","10030071","3","0","24","0","6","0","10030068"
"6","0","0","0","10030071","10030069","3","0","23","0","14","0","10030070"
"10001","0","0","0","10030072","10030073","3","0","19","0","7","0","10030063"
"2","0","0","0","10030073","10030379","3","0","18","0","2","0","10030072"
"0","0","0","0","10030085","10030086","3","0","6","0","4","0","10030377"
"10001","0","0","0","10030086","10030087","3","0","5","0","7","0","10030085"
"3","0","0","0","10030087","10030088","3","0","4","0","14","0","10030086"
"1","0","0","0","10030088","10030089","3","0","3","0","2","0","10030087"
"10002","0","0","0","10030089","10030090","3","0","2","0","7","0","10030088"
"1","0","0","0","10030090","10030091","3","0","1","0","2","0","10030089"
"0","0","0","0","10030091","10030092","3","0","0","0","13","0","10030090"
"0","0","0","0","10030092","10030093","3","0","66","0","4","0","10030091"
"2","0","0","0","10030093","10030094","3","0","65","0","3","0","10030092"
"2","0","0","0","10030094","10030095","3","0","64","0","2","0","10030093"
"0","0","0","0","10030095","10030096","3","0","63","0","6","10030097","10030094"
"0","0","0","0","10030096","10030099","3","0","62","0","4","0","10030095"
"3","0","0","0","10030097","10030098","3","0","62","0","2","0","10030095"
"0","0","0","0","10030098","10030101","3","0","61","0","6","0","10030097"
"2","0","0","0","10030099","10030100","3","0","61","0","3","0","10030096"
"10003","0","0","0","10030100","10030102","3","0","60","0","7","0","10030099"
"0","0","0","0","10030101","10030102","3","0","60","0","5","0","10030098"
"10001","0","0","0","10030102","10030103","3","10030101","59","0","11","0","10030100"
"0","0","0","0","10030103","10030104","3","0","58","0","4","0","10030102"
"10001","0","0","0","10030104","10030105","3","0","57","0","7","0","10030103"
"3","0","0","0","10030105","10030106","3","0","56","0","14","0","10030104"
"1","0","0","0","10030106","10030107","3","0","55","0","3","0","10030105"
"10001","0","0","0","10030107","10030108","3","0","54","0","7","0","10030106"
"0","0","0","0","10030108","10030110","3","0","53","0","12","0","10030107"
"0","0","0","0","10030110","10030156","3","0","52","0","6","0","10030108"
"10001","0","0","0","10030112","10030113","3","0","50","0","7","0","10030156"
"1","0","0","0","10030113","10030114","3","0","49","0","2","0","10030112"
"10001","0","0","0","10030114","10030381","3","0","48","0","11","0","10030113"
"3","0","0","0","10030116","10030117","3","0","46","0","14","0","10030381"
"1","0","0","0","10030117","10030118","3","0","45","0","2","0","10030116"
"0","0","0","0","10030118","10030119","3","0","44","0","4","0","10030117"
"0","0","0","0","10030119","10030120","3","0","43","0","6","10030121","10030118"
"3","0","0","0","10030120","10030123","3","0","42","0","3","0","10030119"
"1","0","0","0","10030121","10030122","3","0","42","0","2","0","10030119"
"10003","0","0","0","10030122","10030125","3","0","41","0","7","0","10030121"
"3","0","0","0","10030123","10030124","3","0","41","0","2","0","10030120"
"2","0","0","0","10030124","10030126","3","0","40","0","2","0","10030123"
"5","0","0","0","10030125","10030127","3","0","40","0","14","0","10030122"
"3","0","0","0","10030126","10030129","3","0","39","0","3","0","10030124"
"0","0","0","0","10030127","10030128","3","0","39","0","6","0","10030125"
"10002","0","0","0","10030128","10030130","3","0","38","0","7","0","10030127"
"4","0","0","0","10030129","10030131","3","0","38","0","14","0","10030126"
"10003","0","0","0","10030130","10030133","3","0","37","0","7","0","10030128"
"10001","0","0","0","10030131","10030132","3","0","37","0","7","0","10030129"
"3","0","0","0","10030132","10030134","3","0","36","0","2","0","10030131"
"0","0","0","0","10030133","10030134","3","0","36","0","5","0","10030130"
"0","0","0","0","10030134","10030135","3","10030133","35","0","4","0","10030132"
"2","0","0","0","10030135","10030136","3","0","34","0","3","0","10030134"
"1","0","0","0","10030136","10030137","3","0","33","0","2","0","10030135"
"0","0","0","0","10030137","10030138","3","0","32","0","12","0","10030136"
"1","0","0","0","10030138","10030139","3","0","31","0","3","0","10030137"
"2","0","0","0","10030139","10030140","3","0","30","0","2","0","10030138"
"10001","0","0","0","10030140","10030141","3","0","29","0","7","0","10030139"
"0","0","0","0","10030141","10030142","3","0","28","0","12","0","10030140"
"1","0","0","0","10030142","10030143","3","0","27","0","2","0","10030141"
"0","0","0","0","10030143","10030144","3","0","26","0","6","0","10030142"
"0","0","0","0","10030144","10030145","3","0","25","0","4","0","10030143"
"1","0","0","0","10030145","10030146","3","0","24","0","2","0","10030144"
"3","0","0","0","10030146","10030147","3","0","23","0","14","0","10030145"
"10001","0","0","0","10030147","10030148","3","0","22","0","7","0","10030146"
"1","0","0","0","10030148","10030149","3","0","21","0","2","0","10030147"
"10001","0","0","0","10030149","10030150","3","0","20","0","11","0","10030148"
"10002","0","0","0","10030150","10030399","3","0","19","0","7","0","10030149"
"2","0","0","0","10030153","10030157","3","0","16","0","2","0","10030398"
"10001","0","0","0","10030155","10030158","3","0","14","0","7","0","10030157"
"0","0","0","0","10030156","10030112","3","0","51","0","4","0","10030110"
"1","0","0","0","10030157","10030155","3","0","15","0","3","0","10030153"
"0","0","0","0","10030158","10030159","3","0","13","0","4","0","10030155"
"5","0","0","0","10030159","10030160","3","0","12","0","14","0","10030158"
"10001","0","0","0","10030160","10030161","3","0","11","0","11","0","10030159"
"0","0","0","0","10030161","10030162","3","0","10","0","6","0","10030160"
"0","0","0","0","10030162","10030163","3","0","9","0","12","0","10030161"
"10002","0","0","0","10030163","10030164","3","0","8","0","7","0","10030162"
"2","0","0","0","10030164","10030165","3","0","7","0","2","0","10030163"
"0","0","0","0","10030165","10030167","3","0","6","0","4","10030166","10030164"
"10003","0","0","0","10030166","10030169","3","0","9","0","7","0","10030165"
"1","0","0","0","10030167","10030168","3","0","5","0","2","0","10030165"
"10001","0","0","0","10030168","10030173","3","10030172","4","0","11","0","10030167"
"3","0","0","0","10030169","10030170","3","0","8","0","2","0","10030166"
"6","0","0","0","10030170","10030171","3","0","7","0","14","0","10030169"
"0","0","0","0","10030171","10030172","3","0","6","0","6","0","10030170"
"3","0","0","0","10030172","10030168","3","0","5","0","3","0","10030171"
"2","0","0","0","10030173","10030174","3","0","3","0","3","0","10030168"
"10002","0","0","0","10030174","10030175","3","0","2","0","7","0","10030173"
"10003","0","0","0","10030175","10030176","3","0","1","0","7","0","10030174"
"0","0","0","0","10030176","10030177","3","0","0","0","13","0","10030175"
"0","0","0","0","10030177","10030178","3","0","68","0","6","0","10030176"
"0","0","0","0","10030178","10030179","3","0","67","0","12","0","10030177"
"1","0","0","0","10030179","10030180","3","0","66","0","2","0","10030178"
"10001","0","0","0","10030180","10030181","3","0","65","0","7","0","10030179"
"1","0","0","0","10030181","10030182","3","0","64","0","3","0","10030180"
"0","0","0","0","10030182","10030183","3","0","63","0","4","0","10030181"
"1","0","0","0","10030183","10030184","3","0","62","0","2","0","10030182"
"10001","0","0","0","10030184","10030185","3","0","61","0","11","0","10030183"
"0","0","0","0","10030185","10030186","3","0","60","0","6","0","10030184"
"1","0","0","0","10030186","10030188","3","0","59","0","2","0","10030185"
"1","0","0","0","10030187","10030189","3","0","57","0","2","0","10030188"
"2","0","0","0","10030188","10030187","3","0","58","0","3","0","10030186"
"10001","0","0","0","10030189","10030190","3","0","56","0","7","10030191","10030187"
"0","0","0","0","10030190","10030193","3","0","55","0","4","0","10030189"
"2","0","0","0","10030191","10030192","3","0","55","0","14","0","10030189"
"3","0","0","0","10030192","10030195","3","0","54","0","2","0","10030191"
"1","0","0","0","10030193","10030194","3","0","54","0","14","0","10030190"
"0","0","0","0","10030194","10030196","3","0","53","0","4","0","10030193"
"3","0","0","0","10030195","10030196","3","0","53","0","3","0","10030192"
"0","0","0","0","10030196","10030197","3","10030195","52","0","5","0","10030194"
"0","0","0","0","10030197","10030198","3","0","51","0","6","0","10030196"
"1","0","0","0","10030198","10030199","3","0","50","0","3","0","10030197"
"0","0","0","0","10030199","10030200","3","0","49","0","4","0","10030198"
"1","0","0","0","10030200","10030201","3","0","48","0","2","0","10030199"
"10001","0","0","0","10030201","10030202","3","0","47","0","11","0","10030200"
"10001","0","0","0","10030202","10030203","3","0","46","0","7","10030204","10030201"
"2","0","0","0","10030203","10030206","3","0","45","0","14","0","10030202"
"0","0","0","0","10030204","10030205","3","0","45","0","12","0","10030202"
"4","0","0","0","10030205","10030208","3","0","44","0","14","0","10030204"
"10003","0","0","0","10030206","10030207","3","0","44","0","7","0","10030203"
"0","0","0","0","10030207","10030209","3","0","43","0","4","0","10030206"
"1","0","0","0","10030208","10030209","3","0","43","0","2","0","10030205"
"0","0","0","0","10030209","10030210","3","10030208","42","0","6","0","10030207"
"0","0","0","0","10030210","10030211","3","0","41","0","12","0","10030209"
"2","0","0","0","10030211","10030212","3","0","40","0","3","0","10030210"
"0","0","0","0","10030212","10030213","3","0","39","0","4","0","10030211"
"2","0","0","0","10030213","10030214","3","0","38","0","2","0","10030212"
"1","0","0","0","10030214","10030216","3","0","37","0","2","10030215","10030213"
"5","0","0","0","10030215","10030217","3","0","40","0","14","0","10030214"
"0","0","0","0","10030216","10030225","3","0","36","0","12","0","10030214"
"3","0","0","0","10030217","10030218","3","0","39","0","2","0","10030215"
"2","0","0","0","10030218","10030219","3","0","38","0","2","0","10030217"
"2","0","0","0","10030219","10030220","3","0","37","0","2","0","10030218"
"3","0","0","0","10030220","10030221","3","0","36","0","14","0","10030219"
"2","0","0","0","10030221","10030222","3","0","35","0","2","0","10030220"
"2","0","0","0","10030222","10030223","3","0","34","0","2","0","10030221"
"3","0","0","0","10030223","10030224","3","0","33","0","2","0","10030222"
"3","0","0","0","10030224","10030229","3","0","32","0","14","0","10030223"
"10001","0","0","0","10030225","10030226","3","0","35","0","11","0","10030216"
"3","0","0","0","10030226","10030227","3","0","34","0","14","0","10030225"
"1","0","0","0","10030227","10030228","3","0","33","0","3","0","10030226"
"0","0","0","0","10030228","10030229","3","0","32","0","6","0","10030227"
"10001","0","0","0","10030229","10030230","3","10030228","31","0","7","0","10030224"
"0","0","0","0","10030230","10030231","3","0","30","0","5","0","10030229"
"1","0","0","0","10030231","10030232","3","0","29","0","2","0","10030230"
"1","0","0","0","10030232","10030382","3","0","28","0","3","0","10030231"
"1","0","0","0","10030234","10030235","3","0","26","0","2","0","10030382"
"5","0","0","0","10030235","10030236","3","0","25","0","14","0","10030234"
"10001","0","0","0","10030236","10030238","3","0","24","0","7","0","10030235"
"2","0","0","0","10030238","10030239","3","0","23","0","2","0","10030236"
"0","0","0","0","10030239","10030240","3","0","22","0","4","0","10030238"
"10002","0","0","0","10030240","10030241","3","0","21","0","7","0","10030239"
"1","0","0","0","10030241","10030242","3","0","20","0","2","0","10030240"
"3","0","0","0","10030242","10030387","3","0","19","0","3","0","10030241"
"3","0","0","0","10030244","10030245","3","0","17","0","14","0","10030387"
"1","0","0","0","10030245","10030246","3","0","16","0","2","0","10030244"
"10001","0","0","0","10030246","10030247","3","0","15","0","7","0","10030245"
"0","0","0","0","10030247","10030401","3","0","14","0","6","0","10030246"
"10001","0","0","0","10030251","10030253","3","0","10","0","11","0","10030252"
"10002","0","0","0","10030252","10030251","3","0","11","0","7","0","10030400"
"1","0","0","0","10030253","10030254","3","0","9","0","2","0","10030251"
"1","0","0","0","10030254","10030255","3","0","8","0","2","10030256","10030253"
"3","0","0","0","10030255","10030257","3","0","7","0","3","0","10030254"
"5","0","0","0","10030256","10030258","3","0","7","0","14","0","10030254"
"4","0","0","0","10030257","10030259","3","0","6","0","14","0","10030255"
"0","0","0","0","10030258","10030259","3","0","6","0","4","0","10030256"
"0","0","0","0","10030259","10030260","3","10030258","5","0","6","0","10030257"
"1","0","0","0","10030260","10030261","3","0","4","0","2","0","10030259"
"0","0","0","0","10030261","10030262","3","0","3","0","4","0","10030260"
"0","0","0","0","10030262","10030263","3","0","2","0","12","0","10030261"
"10003","0","0","0","10030263","10030264","3","0","1","0","7","0","10030262"
"0","0","0","0","10030264","10030265","3","0","0","0","13","0","10030263"
"10001","0","0","0","10030265","10030266","3","0","66","0","11","0","10030264"
"10001","0","0","0","10030266","10030267","3","0","65","0","7","0","10030265"
"1","0","0","0","10030267","10030268","3","0","64","0","3","0","10030266"
"0","0","0","0","10030268","10030269","3","0","63","0","4","0","10030267"
"1","0","0","0","10030269","10030270","3","0","62","0","2","0","10030268"
"10001","0","0","0","10030270","10030271","3","0","61","0","7","0","10030269"
"0","0","0","0","10030271","10030272","3","0","60","0","5","0","10030270"
"1","0","0","0","10030272","10030273","3","0","59","0","2","0","10030271"
"0","0","0","0","10030273","10030274","3","0","58","0","12","0","10030272"
"0","0","0","0","10030274","10030275","3","0","57","0","4","0","10030273"
"1","0","0","0","10030275","10030276","3","0","56","0","2","0","10030274"
"0","0","0","0","10030276","10030277","3","0","55","0","6","0","10030275"
"10001","0","0","0","10030277","10030278","3","0","54","0","11","10030284","10030276"
"10001","0","0","0","10030278","10030279","3","0","53","0","7","0","10030277"
"10002","0","0","0","10030279","10030280","3","0","52","0","7","0","10030278"
"10003","0","0","0","10030280","10030281","3","0","51","0","7","0","10030279"
"10002","0","0","0","10030281","10030282","3","0","50","0","7","0","10030280"
"10001","0","0","0","10030282","10030283","3","0","49","0","7","0","10030281"
"0","0","0","0","10030283","10030289","3","10030285","48","0","4","0","10030282"
"2","0","0","0","10030284","10030287","3","0","53","0","14","0","10030277"
"3","0","0","0","10030285","10030283","3","0","49","0","14","0","10030286"
"3","0","0","0","10030286","10030285","3","0","50","0","3","0","10030288"
"2","0","0","0","10030287","10030288","3","0","52","0","3","0","10030284"
"3","0","0","0","10030288","10030286","3","0","51","0","2","0","10030287"
"0","0","0","0","10030289","10030290","3","0","47","0","6","0","10030283"
"1","0","0","0","10030290","10030292","3","0","46","0","3","0","10030289"
"1","0","0","0","10030291","10030293","3","0","44","0","2","0","10030292"
"3","0","0","0","10030292","10030291","3","0","45","0","14","0","10030290"
"0","0","0","0","10030293","10030294","3","0","43","0","4","0","10030291"
"10001","0","0","0","10030294","10030295","3","0","42","0","7","0","10030293"
"2","0","0","0","10030295","10030296","3","0","41","0","2","0","10030294"
"10001","0","0","0","10030296","10030297","3","0","40","0","11","0","10030295"
"2","0","0","0","10030297","10030298","3","0","39","0","14","0","10030296"
"0","0","0","0","10030298","10030299","3","0","38","0","5","0","10030297"
"0","0","0","0","10030299","10030300","3","0","37","0","4","10030301","10030298"
"1","0","0","0","10030300","10030303","3","0","36","0","3","0","10030299"
"10001","0","0","0","10030301","10030302","3","0","36","0","7","0","10030299"
"2","0","0","0","10030302","10030305","3","0","35","0","14","0","10030301"
"0","0","0","0","10030303","10030304","3","0","35","0","6","0","10030300"
"3","0","0","0","10030304","10030306","3","0","34","0","2","0","10030303"
"0","0","0","0","10030305","10030308","3","0","34","0","4","0","10030302"
"2","0","0","0","10030306","10030307","3","0","33","0","14","0","10030304"
"3","0","0","0","10030307","10030310","3","0","32","0","2","0","10030306"
"10003","0","0","0","10030308","10030309","3","0","33","0","7","0","10030305"
"10002","0","0","0","10030309","10030310","3","0","32","0","7","0","10030308"
"0","0","0","0","10030310","10030311","3","10030309","31","0","6","0","10030307"
"10001","0","0","0","10030311","10030312","3","0","30","0","11","0","10030310"
"4","0","0","0","10030312","10030313","3","0","29","0","14","0","10030311"
"0","0","0","0","10030313","10030314","3","0","28","0","12","0","10030312"
"10001","0","0","0","10030314","10030315","3","0","27","0","7","0","10030313"
"2","0","0","0","10030315","10030385","3","0","26","0","2","0","10030314"
"1","0","0","0","10030317","10030391","3","0","24","0","6","0","10030385"
"1","0","0","0","10030320","10030324","3","0","21","0","2","10030321","10030390"
"3","0","0","0","10030321","10030322","3","0","22","0","3","0","10030320"
"4","0","0","0","10030322","10030323","3","0","21","0","14","0","10030321"
"10003","0","0","0","10030323","10030325","3","0","20","0","7","0","10030322"
"1","0","0","0","10030324","10030325","3","0","20","0","3","0","10030320"
"10001","0","0","0","10030325","10030326","3","10030324","19","0","7","0","10030323"
"0","0","0","0","10030326","10030327","3","0","18","0","4","0","10030325"
"2","0","0","0","10030327","10030334","3","0","17","0","2","0","10030326"
"0","0","0","0","10030334","10030335","3","0","16","0","6","0","10030327"
"0","0","0","0","10030335","10030336","3","0","15","0","4","0","10030334"
"2","0","0","0","10030336","10030337","3","0","14","0","3","0","10030335"
"1","0","0","0","10030337","10030338","3","0","13","0","2","0","10030336"
"10003","0","0","0","10030338","10030386","3","0","12","0","7","0","10030337"
"1","0","0","0","10030340","10030341","3","0","10","0","2","0","10030386"
"1","10030347","0","0","10030341","10030357","3","0","9","0","3","10030344","10030340"
"2","0","0","0","10030344","10030345","3","0","10","0","14","0","10030341"
"4","0","0","0","10030345","10030346","3","0","9","0","14","0","10030344"
"3","0","0","0","10030346","10030358","3","0","8","0","3","0","10030345"
"10003","0","0","0","10030347","10030348","3","0","10","0","7","0","10030341"
"0","0","0","0","10030348","10030349","3","0","9","0","4","0","10030347"
"4","0","0","0","10030349","10030358","3","0","8","0","14","0","10030348"
"0","0","0","0","10030357","10030358","3","0","8","0","6","0","10030341"
"1","0","0","10030357","10030358","10030359","3","10030349","7","0","2","0","10030346"
"2","0","0","0","10030359","10030360","3","0","6","0","3","0","10030358"
"10003","0","0","0","10030360","10030392","3","0","5","0","7","0","10030359"
"3","0","0","0","10030362","10030363","3","0","3","0","14","0","10030392"
"10002","0","0","0","10030363","10030364","3","0","2","0","7","0","10030362"
"1","0","0","0","10030364","10030365","3","0","1","0","2","0","10030363"
"0","0","0","0","10030365","10030366","3","0","0","0","13","0","10030364"
"0","0","0","0","10030366","10030367","3","0","66","0","4","0","10030365"
"0","0","0","0","10030367","10030368","3","0","65","0","6","0","10030366"
"2","0","0","0","10030368","10030369","3","0","64","0","3","0","10030367"
"2","0","0","0","10030369","10030002","3","0","63","0","2","0","10030368"
"0","0","0","0","10030370","10030371","3","0","14","0","6","0","10030393"
"1","0","0","0","10030371","10030372","3","0","13","0","3","0","10030370"
"10002","0","0","0","10030372","10030373","3","0","12","0","7","0","10030371"
"3","0","0","0","10030373","10030374","3","0","11","0","14","0","10030372"
"1","0","0","0","10030374","10030375","3","0","10","0","2","0","10030373"
"2","0","0","0","10030375","10030376","3","0","9","0","3","0","10030374"
