43470b2ce8649168739e1dbfdea83c047eb3c0bc2e40101f0dd92627f3548382,496ca967e6a1aaf8754042b87e0a4b6db609be0910dbdd5ceac01dbdd78ae167,c40c9ad182ab9009c5e5f7618dfac9da46a8dcde18820165a26574bffc6a2330,87f6673e1cd878b1f25c97b6bcb372ecb7806972bd75023a7bb534cb7fad3921,fde545f96b4d2ec168c65c7ecabac5c7c0afdaf9cfbd9f55f71903e2d505c27a,11a54d834a39a579e17a39e31e85ed30caf4b9ac7add8a5c17a45f5b80116331,48615985064557ced1ba19043ac15a47a7f2a9c31bf2bf08ec4f6c59e2682a4e,74ba2529e45f470767d02d5d37cd8614e5ed25ebbe1b97d677a91531f0a4a359,b26c91eaa2eee7f1c2c67c5b4c7dfc01d5e68d9051652685fae1e6817ad2b57c,2d222b424393251327f568c4dd3abcf32b634d84259c3f7ce4363ca12dfd2ccf,cbd7f46c52b7b341c6683f46a6a5fd9197b310c754a790ebb649e6526a0a77f2,91cd042da33fc102a008c6700c68b6a2938bcbc9c25b810aaf385a1e8dd76ffe,b7ccb6cd8d9741b82a480848b04eae95dc509430ad6f59ea8d055e37874a0faf,3a5c18d2ba373d657520bb6fe855c9c60e77f81baac848840f088e410e39a52b,f121c3787172af2144aafd25c123faf9e5b9cd30b42de310bcdb0318cc1b98b7,aaa16fb7967c1a0917eeb13f6fdf89ba9af1088b13a8af08c823590185895e75,c255f3acafeefee5cefb3a102dedc8df0cae2d2fe8aba6599bda7afe34b1ef4a,5bb58278c8d3b251c88e00e033dac217744fdbcc6069dd5b86a72a596425babc,934218a3ed83d3c68276620bc1c33994003cb406e8882e2ee95c0aad268aada4,d4a41fe00f9c21166826b09b1238268bc2fc1526b7409947474dbe88db4e2525,d4b9d8f59589e74c8bef3832087e20cf111650bf5704c6463630eebd7ff848f4,743a29e71bab25e8c90957b69f3e876749f4d8f24079baf34932a15fd5bbb973,09b5f8da11c5f65efcdeeefc365894762a474d47ec38fa93bf61346291725170,bd4f559f48722210e791bdc479b3a8c7c0fda6c0125b259b9fea39f63a908401,bb80d1f0094d9ecc9cdc191c51f856c6d28baf4777ddd3ffcaa3d23830f7d67d,4f60feb101fb600a60bed46e23bdc6ef0238660b2d151eab5c27312bd8337fa5,7764b3e8a694a4ab3cb2872dccd418427df46e6ff9ba0097246baa4d93dd1d5c,ae61cfd0e010aabd75f786bc7321651d449917fd6732020fc7d0b9d507a4887b,3f0626efdee9d80cabc8575be9286342ee15b717660b69937ed876bbb29acffc,9b294be69fdb7e251a6434d9a4fd722c8b8ca7c8a116d126a00a51fdeb6b72e9,8f6e02e7e386ff13682143f8cbf83de49fbea1cd19304c6a64006f4642e01c9a,f0b656e8438382ece1f48ffd07e0e4db0a0e3a3575e4058ae4070cb913c15ff4,b51a8295e1b87e79b015bae3e73fd636a7afd1d64a076b0897a94ca821d0999b,bde3a247162035a6d7f4d60f143baedd3b50349f4069072f081c8e46d3e378cc,2b5edea2793585a5bb3c72634adcb0f93abe0dfd158c247fe9dedee35f55b321,2e27738c59537357cdfcd80dcbc89c95f5d26ac6786d05ca192b4a3cc93634e9,23b4c3bb3c871b022f715c1aeecc2226c3f85ba7feb44774949e88e12bccceaa,dfa3c37d24c7432fd521af6c49f23dee984fa31a39d03b4b82c4a582aa895ddb,2dd52e2976e97115f5c423bc9d93b8ce04a6e8f5000f7cf81baa32c7ba794cd0,d3e4ba95245cac23c8ef27327e235149160ab50bfb7533df3a0666d21f39d6be,0e7afa2db4161b0c2070560ac594ba165752748267b832b70040ca9a2d381d1f
"600110123","1","620040008","12","36","0","0","620100009","24","620030009","0","0","0","10011002","0","4","0","0","0","100","321","1","10011001","101011","12001","0","620210109","0","12001","1","63001002","10011001","1","61362","0","0","3","600000793","2","0","1"
"600110133","1","620040009","12","36","0","0","620100010","24","620030010","0","0","0","10011002","0","4","0","0","0","100","326","1","10011001","101011","13001","0","620210110","0","13001","1","63001002","10011001","1","61362","0","0","3","600000794","2","0","1"
"600110143","1","620040010","12","36","0","0","620100011","24","620030011","0","0","0","10011002","0","4","0","0","0","100","336","1","10011001","101011","14001","0","620210111","0","14001","1","63001002","10011001","1","61362","0","0","3","600000795","2","0","1"
"600110153","1","620040011","12","36","0","0","620100012","24","620030012","0","0","0","10011002","0","4","0","0","0","100","341","1","10011001","101011","15001","0","620210112","0","15001","1","63001002","10011001","1","61362","0","0","3","600000796","2","0","1"
"600110163","1","620040012","12","36","0","0","620100013","24","620030013","0","0","0","10011002","0","4","0","0","0","100","351","1","10011001","101011","16001","0","620210113","0","16001","1","63001002","10011001","1","61362","0","0","3","600000797","2","0","1"
"600110173","1","620040013","12","36","0","0","620100014","24","620030014","0","0","0","10011002","0","4","0","0","0","100","356","1","10011001","101011","17001","0","620210114","0","17001","1","63001002","10011001","1","61362","0","0","3","600000798","2","0","1"
"600110183","1","620040014","12","36","0","0","620100015","24","620030015","0","0","0","10011003","0","4","0","0","0","100","366","1","10011001","101011","18001","0","620210115","0","18001","1","63001002","10011002","1","61362","0","0","3","600000799","2","0","1"
"600110193","1","620040015","12","36","0","0","620100016","24","620030016","0","0","0","10011003","0","4","0","0","0","100","371","1","10011001","101011","19001","0","620210116","0","19001","1","63001002","10011002","1","61362","0","0","3","600000800","2","0","1"
"600110203","1","620040016","12","36","0","0","620100017","24","620030017","0","0","0","10011003","0","4","0","0","0","100","375","1","10011001","101011","20001","0","620210117","0","20001","1","63001002","10011002","1","61362","0","0","3","600000801","2","0","1"
"600110213","1","620040017","12","36","0","0","620100018","24","620030018","0","0","0","10011003","0","4","0","0","0","100","381","1","10011001","101011","21001","0","620210118","0","21001","1","63001002","10011002","1","61362","0","0","3","600000802","2","0","1"
"600110223","1","620040018","12","36","0","0","620100019","24","620030019","0","0","0","10011003","0","4","0","0","0","100","386","1","10011001","101011","22001","0","620210119","0","22001","1","63001002","10011002","1","61362","0","0","3","600000803","2","0","1"
"600110233","1","620040019","12","36","0","0","620100020","24","620030020","0","0","0","10011003","0","4","0","0","0","100","390","1","10011001","101011","23001","0","620210120","0","23001","1","63001002","10011002","1","61362","0","0","3","600000804","2","0","1"
"600110243","1","620040020","12","36","0","0","620100021","24","620030021","0","0","0","10011003","0","4","0","0","0","100","396","1","10011001","101011","24001","0","620210121","0","24001","1","63001002","10011002","1","61362","0","0","3","600000805","2","0","1"
"600110253","1","620040021","12","36","0","0","620100022","24","620030022","0","0","0","10011003","0","4","0","0","0","100","401","1","10011001","101011","25001","0","620210122","0","25001","1","63001002","10011002","1","61362","0","0","3","600000806","2","0","1"
"600110263","1","620040022","12","36","0","0","620100023","24","620030023","0","0","0","10011003","0","4","0","0","0","100","405","1","10011001","101011","26001","0","620210123","0","26001","1","63001002","10011002","1","61362","0","0","3","600000807","2","0","1"
"600110273","1","620040023","12","36","0","0","620100024","24","620030024","0","0","0","10011004","0","4","0","0","0","100","411","1","10011001","101011","27001","0","620210124","0","27001","1","63001002","10011003","1","61362","0","0","3","600000808","2","0","1"
"600110283","1","620040024","12","36","0","0","620100025","24","620030025","0","0","0","10011004","0","4","0","0","0","100","417","1","10011001","101011","28001","0","620210125","0","28001","1","63001002","10011003","1","61362","0","0","3","600000809","2","0","1"
"600110293","1","620040025","12","36","0","0","620100026","24","620030026","0","0","0","10011004","0","4","0","0","0","100","422","1","10011001","101011","29001","0","620210126","0","29001","1","63001002","10011003","1","61362","0","0","3","600000810","2","0","1"
"600110303","1","620040026","12","36","0","0","620100027","24","620030027","0","0","0","10011004","0","4","0","0","0","100","427","1","10011001","101011","30001","0","620210127","0","30001","1","63001002","10011003","1","61362","0","0","3","600000811","2","0","1"
"600110313","1","620040027","12","36","0","0","620100028","24","620030028","0","0","0","10011004","0","4","0","0","0","100","433","1","10011001","101011","31001","0","620210128","0","31001","1","63001002","10011003","1","61362","0","0","3","600000812","2","0","1"
"600110323","1","620040028","12","36","0","0","620100029","24","620030029","0","0","0","10011004","0","4","0","0","0","100","442","1","10011001","101011","32001","0","620210129","0","32001","1","63001002","10011003","1","61362","0","0","3","600000813","2","0","1"
"600110333","1","620040029","12","36","0","0","620100030","24","620030030","0","0","0","10011004","0","4","0","0","0","100","455","1","10011001","101011","33001","0","620210130","0","33001","1","63001002","10011003","1","61362","0","0","3","600000814","2","0","1"
"600110343","1","620040030","12","36","0","0","620100031","24","620030031","0","0","0","10011004","0","4","0","0","0","100","460","1","10011001","101011","34001","0","620210131","0","34001","1","63001002","10011003","1","61362","0","0","3","600000815","2","0","1"
"600110353","1","620040031","12","36","0","0","620100032","24","620030032","0","0","0","10011005","0","4","0","0","0","100","464","1","10011002","101011","35001","0","620210132","0","35001","1","63001002","10011004","1","61362","0","0","3","600000816","2","0","1"
"600110363","1","620040032","12","36","0","0","620100033","24","620030033","0","0","0","10011005","0","4","0","0","0","100","476","1","10011002","101011","36001","0","620210133","0","36001","1","63001002","10011004","1","61362","0","0","3","600000817","2","0","1"
"600110373","1","620040033","12","36","0","0","620100034","24","620030034","0","0","0","10011005","0","4","0","0","0","100","482","1","10011002","101011","37001","0","620210134","0","37001","1","63001002","10011004","1","61362","0","0","3","600000818","2","0","1"
"600110383","1","620040034","12","36","0","0","620100035","24","620030035","0","0","0","10011005","0","4","0","0","0","100","492","1","10011002","101011","38001","0","620210135","0","38001","1","63001002","10011004","1","61362","0","0","3","600000819","2","0","1"
"600110393","1","620040035","12","36","0","0","620100036","24","620030036","0","0","0","10011005","0","4","0","0","0","100","500","1","10011002","101011","39001","0","620210136","0","39001","1","63001002","10011004","1","61362","0","0","3","600000820","2","0","1"
"600110403","1","620040036","12","36","0","0","620100037","24","620030037","0","0","0","10011005","0","4","0","0","0","100","514","1","10011002","101011","40001","0","620210137","0","40001","1","63001002","10011004","1","61362","0","0","3","600000821","2","0","1"
"600110413","1","620040037","12","36","0","0","620100038","24","620030038","0","0","0","10011005","0","4","0","0","0","100","518","1","10011002","101011","41001","0","620210138","0","41001","1","63001002","10011004","1","61362","0","0","3","600000822","2","0","1"
"600110423","1","620040038","12","36","0","0","620100039","24","620030039","0","0","0","10011006","0","4","0","0","0","100","523","1","10011003","101011","42001","0","620210139","0","42001","1","63001002","10011005","1","61362","0","0","3","600000823","2","0","1"
"600110433","1","620040039","12","36","0","0","620100040","24","620030040","0","0","0","10011006","0","4","0","0","0","100","538","1","10011003","101011","43001","0","620210140","0","43001","1","63001002","10011005","1","61362","0","0","3","600000824","2","0","1"
"600110443","1","620040040","12","36","0","0","620100041","24","620030041","0","0","0","10011006","0","4","0","0","0","100","551","1","10011003","101011","44001","0","620210141","0","44001","1","63001002","10011005","1","61362","0","0","3","600000825","2","0","1"
"600110453","1","620040041","12","36","0","0","620100042","24","620030042","0","0","0","10011006","0","4","0","0","0","100","565","1","10011003","101011","45001","0","620210142","0","45001","1","63001002","10011005","1","61362","0","0","3","600000826","2","0","1"
"600110463","1","620040042","12","36","0","0","620100043","24","620030043","0","0","0","10011006","0","4","0","0","0","100","574","1","10011003","101011","46001","0","620210143","0","46001","1","63001002","10011005","1","61362","0","0","3","600000827","2","0","1"
"600110473","1","620040043","12","36","0","0","620100044","24","620030044","0","0","0","10011006","0","4","0","0","0","100","577","1","10011003","101011","47001","0","620210144","0","47001","1","63001002","10011005","1","61362","0","0","3","600000828","2","0","1"
"600110483","1","620040044","12","36","0","0","620100045","24","620030045","0","0","0","10011006","0","4","0","0","0","100","587","1","10011003","101011","48001","0","620210145","0","48001","1","63001002","10011005","1","61362","0","0","3","600000829","2","0","1"
"600110493","1","620040045","12","36","0","0","620100046","24","620030046","0","0","0","10011007","0","4","0","0","0","100","598","1","10011004","101011","49001","0","620210146","0","49001","1","63001002","10011006","1","61362","0","0","3","600000830","2","0","1"
"600110503","1","620040046","12","36","0","0","620100047","24","620030047","0","0","0","10011007","0","4","0","0","0","100","614","1","10011004","101011","50001","0","620210147","0","50001","1","63001002","10011006","1","61362","0","0","3","600000831","2","0","1"
"600110513","1","620040047","12","36","0","0","620100048","24","620030048","0","0","0","10011007","0","4","0","0","0","100","621","1","10011004","101011","51001","0","620210148","0","51001","1","63001002","10011006","1","61362","0","0","3","600000832","2","0","1"
"600110523","1","620040048","12","36","0","0","620100049","24","620030049","0","0","0","10011007","0","4","0","0","0","100","629","1","10011004","101011","52001","0","620210149","0","52001","1","63001002","10011006","1","61362","0","0","3","600000833","2","0","1"
"600110533","1","620040049","12","36","0","0","620100050","24","620030050","0","0","0","10011007","0","4","0","0","0","100","640","1","10011004","101011","53001","0","620210150","0","53001","1","63001002","10011006","1","61362","0","0","3","600000834","2","0","1"
"600110543","1","620040050","12","36","0","0","620100051","24","620030051","0","0","0","10011007","0","4","0","0","0","100","647","1","10011004","101011","54001","0","620210151","0","54001","1","63001002","10011006","1","61362","0","0","3","600000835","2","0","1"
"600110553","1","620040051","12","36","0","0","620100052","24","620030052","0","0","0","10011007","0","4","0","0","0","100","652","1","10011004","101011","55001","0","620210152","0","55001","1","63001002","10011006","1","61362","0","0","3","600000836","2","0","1"
"600110563","1","620040052","12","36","0","0","620100053","24","620030053","0","0","0","10011007","0","4","0","0","0","100","659","1","10011004","101011","56001","0","620210153","0","56001","1","63001002","10011006","1","61362","0","0","3","600000837","2","0","1"
"600110573","1","620040053","12","36","0","0","620100054","24","620030054","0","0","0","10011007","0","4","0","0","0","100","662","1","10011004","101011","57001","0","620210154","0","57001","1","63001002","10011006","1","61362","0","0","3","600000838","2","0","1"
"600110583","1","620040054","12","36","0","0","620100055","24","620030055","0","0","0","10011007","0","4","0","0","0","100","667","1","10011004","101011","58001","0","620210155","0","58001","1","63001002","10011006","1","61362","0","0","3","600000839","2","0","1"
"600110593","1","620040055","12","36","0","0","620100056","24","620030056","0","0","0","10011007","0","4","0","0","0","100","679","1","10011004","101011","59001","0","620210156","0","59001","1","63001002","10011006","1","61362","0","0","3","600000840","2","0","1"
"600110603","1","620040056","12","36","0","0","620100057","24","620030057","0","0","0","10011007","0","4","0","0","0","100","683","1","10011004","101011","60001","0","620210157","0","60001","1","63001002","10011006","1","61362","0","0","3","600000841","2","0","1"
"600110613","1","620040057","12","36","0","0","620100058","24","620030058","0","0","0","10011007","0","4","0","0","0","100","692","1","10011004","101011","61001","0","620210158","0","61001","1","63001002","10011006","1","61362","0","0","3","600000842","2","0","1"
"600110623","1","620040058","12","5","0","0","620100059","70","620030059","0","0","0","10011008","0","4","0","0","0","100","698","1","10011006","101011","62001","0","620210159","0","62001","1","63001002","10011007","1","61362","0","0","3","600000843","2","0","1"
"600110633","1","620040059","12","5","0","0","620100060","70","620030060","0","0","0","10011008","0","4","0","0","0","100","703","1","10011006","101011","63001","0","620210160","0","63001","1","63001002","10011007","1","61362","0","0","3","600000844","2","0","1"
"600110643","1","620040060","12","5","0","0","620100061","70","620030061","0","0","0","10011008","0","4","0","0","0","100","713","1","10011006","101011","64001","0","620210161","0","64001","1","63001002","10011007","1","61362","0","0","3","600000845","2","0","1"
"600110653","1","620040061","12","5","0","0","620100062","70","620030062","0","0","0","10011008","0","4","0","0","0","100","722","1","10011006","101011","65001","0","620210162","0","65001","1","63001002","10011007","1","61362","0","0","3","600000846","2","0","1"
"600110663","1","620040062","12","5","0","0","620100063","70","620030063","0","0","0","10011008","0","4","0","0","0","100","733","1","10011006","101011","66001","0","620210163","0","66001","1","63001002","10011007","1","61362","0","0","3","600000847","2","0","1"
"600110673","1","620040063","12","5","0","0","620100064","70","620030064","0","0","0","10011008","0","4","0","0","0","100","741","1","10011006","101011","67001","0","620210164","0","67001","1","63001002","10011007","1","61362","0","0","3","600000848","2","0","1"
"600110683","1","620040064","12","5","0","0","620100065","70","620030065","0","0","0","10011008","0","4","0","0","0","100","750","1","10011006","101011","68001","0","620210165","0","68001","1","63001002","10011007","1","61362","0","0","3","600000849","2","0","1"
"600110693","1","620040065","12","5","0","0","620100066","70","620030066","0","0","0","10011008","0","4","0","0","0","100","762","1","10011006","101011","69001","0","620210166","0","69001","1","63001002","10011007","1","61362","0","0","3","600000850","2","0","1"
"600110033","1","620380001","12","36","0","0","620420001","24","620050001","0","0","0","10011001","0","4","0","0","0","100","258","1","10011001","101011","3001","0","620230001","0","3001","1","63001002","10011001","1","61362","0","0","3","600000855","2","0","1"
"600110043","1","620380001","12","36","0","0","620420001","24","620050001","0","0","0","10011001","0","4","0","0","0","100","258","1","10011001","101011","4001","0","620230001","0","4001","1","63001002","10011001","1","61362","0","0","3","600000856","2","0","1"
"600110053","1","620380001","12","36","0","0","620420002","24","620050001","0","0","0","10011001","0","4","0","0","0","100","268","1","10011001","101011","5001","0","620230002","0","5001","1","63001002","10011001","1","61362","0","0","3","600000857","2","0","1"
"600110063","1","620380002","12","36","0","0","620420003","24","620050002","0","0","0","10011001","0","4","0","0","0","100","273","1","10011001","101011","6001","0","620230003","0","6001","1","63001002","10011001","1","61362","0","0","3","600000858","2","0","1"
"600110073","1","620380003","12","36","0","0","620420004","24","620050003","0","0","0","10011001","0","4","0","0","0","100","281","1","10011001","101011","7001","0","620230004","0","7001","1","63001002","10011001","1","61362","0","0","3","600000859","2","0","1"
"600110083","1","620380004","12","36","0","0","620420005","24","620050004","0","0","0","10011001","0","4","0","0","0","100","288","1","10011001","101011","8001","0","620230005","0","8001","1","63001002","10011001","1","61362","0","0","3","600000860","2","0","1"
"600110093","1","620380005","12","36","0","0","620420006","24","620050005","0","0","0","10011002","0","4","0","0","0","100","298","1","10011001","101011","9001","0","620230006","0","9001","1","63001002","10011001","1","61362","0","0","3","600000861","2","0","1"
"600110103","1","620380006","12","36","0","0","620420007","24","620050006","0","0","0","10011002","0","4","0","0","0","100","309","1","10011001","101011","10001","0","620230007","0","10001","1","63001002","10011001","1","61362","0","0","3","600000862","2","0","1"
"600110113","1","620380007","12","36","0","0","620420008","24","620050007","0","0","0","10011002","0","4","0","0","0","100","313","1","10011001","101011","11001","0","620230008","0","11001","1","63001002","10011001","1","61362","0","0","3","600000863","2","0","1"
"600110123","1","620380008","12","36","0","0","620420009","24","620050008","0","0","0","10011002","0","4","0","0","0","100","321","1","10011001","101011","12001","0","620230009","0","12001","1","63001002","10011001","1","61362","0","0","3","600000864","2","0","1"
"600110133","1","620380009","12","36","0","0","620420010","24","620050009","0","0","0","10011002","0","4","0","0","0","100","326","1","10011001","101011","13001","0","620230010","0","13001","1","63001002","10011001","1","61362","0","0","3","600000865","2","0","1"
"600110143","1","620380010","12","36","0","0","620420011","24","620050010","0","0","0","10011002","0","4","0","0","0","100","336","1","10011001","101011","14001","0","620230011","0","14001","1","63001002","10011001","1","61362","0","0","3","600000866","2","0","1"
"600110153","1","620380011","12","36","0","0","620420012","24","620050011","0","0","0","10011002","0","4","0","0","0","100","341","1","10011001","101011","15001","0","620230012","0","15001","1","63001002","10011001","1","61362","0","0","3","600000867","2","0","1"
"600110163","1","620380012","12","36","0","0","620420013","24","620050012","0","0","0","10011002","0","4","0","0","0","100","351","1","10011001","101011","16001","0","620230013","0","16001","1","63001002","10011001","1","61362","0","0","3","600000868","2","0","1"
"600110173","1","620380013","12","36","0","0","620420014","24","620050013","0","0","0","10011002","0","4","0","0","0","100","356","1","10011001","101011","17001","0","620230014","0","17001","1","63001002","10011001","1","61362","0","0","3","600000869","2","0","1"
"600110183","1","620380014","12","36","0","0","620420015","24","620050014","0","0","0","10011003","0","4","0","0","0","100","366","1","10011001","101011","18001","0","620230015","0","18001","1","63001002","10011002","1","61362","0","0","3","600000870","2","0","1"
"600110193","1","620380015","12","36","0","0","620420016","24","620050015","0","0","0","10011003","0","4","0","0","0","100","371","1","10011001","101011","19001","0","620230016","0","19001","1","63001002","10011002","1","61362","0","0","3","600000871","2","0","1"
"600110203","1","620380016","12","36","0","0","620420017","24","620050016","0","0","0","10011003","0","4","0","0","0","100","375","1","10011001","101011","20001","0","620230017","0","20001","1","63001002","10011002","1","61362","0","0","3","600000872","2","0","1"
"600110213","1","620380017","12","36","0","0","620420018","24","620050017","0","0","0","10011003","0","4","0","0","0","100","381","1","10011001","101011","21001","0","620230018","0","21001","1","63001002","10011002","1","61362","0","0","3","600000873","2","0","1"
"600110223","1","620380018","12","36","0","0","620420019","24","620050018","0","0","0","10011003","0","4","0","0","0","100","386","1","10011001","101011","22001","0","620230019","0","22001","1","63001002","10011002","1","61362","0","0","3","600000874","2","0","1"
"600110233","1","620380019","12","36","0","0","620420020","24","620050019","0","0","0","10011003","0","4","0","0","0","100","390","1","10011001","101011","23001","0","620230020","0","23001","1","63001002","10011002","1","61362","0","0","3","600000875","2","0","1"
"600110243","1","620380020","12","36","0","0","620420021","24","620050020","0","0","0","10011003","0","4","0","0","0","100","396","1","10011001","101011","24001","0","620230021","0","24001","1","63001002","10011002","1","61362","0","0","3","600000876","2","0","1"
"600110253","1","620380021","12","36","0","0","620420022","24","620050021","0","0","0","10011003","0","4","0","0","0","100","401","1","10011001","101011","25001","0","620230022","0","25001","1","63001002","10011002","1","61362","0","0","3","600000877","2","0","1"
"600110263","1","620380022","12","36","0","0","620420023","24","620050022","0","0","0","10011003","0","4","0","0","0","100","405","1","10011001","101011","26001","0","620230023","0","26001","1","63001002","10011002","1","61362","0","0","3","600000878","2","0","1"
"600110273","1","620380023","12","36","0","0","620420024","24","620050023","0","0","0","10011004","0","4","0","0","0","100","411","1","10011001","101011","27001","0","620230024","0","27001","1","63001002","10011003","1","61362","0","0","3","600000879","2","0","1"
"600110283","1","620380024","12","36","0","0","620420025","24","620050024","0","0","0","10011004","0","4","0","0","0","100","417","1","10011001","101011","28001","0","620230025","0","28001","1","63001002","10011003","1","61362","0","0","3","600000880","2","0","1"
"600110293","1","620380025","12","36","0","0","620420026","24","620050025","0","0","0","10011004","0","4","0","0","0","100","422","1","10011001","101011","29001","0","620230026","0","29001","1","63001002","10011003","1","61362","0","0","3","600000881","2","0","1"
"600110303","1","620380026","12","36","0","0","620420027","24","620050026","0","0","0","10011004","0","4","0","0","0","100","427","1","10011001","101011","30001","0","620230027","0","30001","1","63001002","10011003","1","61362","0","0","3","600000882","2","0","1"
"600110313","1","620380027","12","36","0","0","620420028","24","620050027","0","0","0","10011004","0","4","0","0","0","100","433","1","10011001","101011","31001","0","620230028","0","31001","1","63001002","10011003","1","61362","0","0","3","600000883","2","0","1"
"600110323","1","620380028","12","36","0","0","620420029","24","620050028","0","0","0","10011004","0","4","0","0","0","100","442","1","10011001","101011","32001","0","620230029","0","32001","1","63001002","10011003","1","61362","0","0","3","600000884","2","0","1"
"600110333","1","620380029","12","36","0","0","620420030","24","620050029","0","0","0","10011004","0","4","0","0","0","100","455","1","10011001","101011","33001","0","620230030","0","33001","1","63001002","10011003","1","61362","0","0","3","600000885","2","0","1"
"600110343","1","620380030","12","36","0","0","620420031","24","620050030","0","0","0","10011004","0","4","0","0","0","100","460","1","10011001","101011","34001","0","620230031","0","34001","1","63001002","10011003","1","61362","0","0","3","600000886","2","0","1"
"600110353","1","620380031","12","36","0","0","620420032","24","620050031","0","0","0","10011005","0","4","0","0","0","100","464","1","10011002","101011","35001","0","620230032","0","35001","1","63001002","10011004","1","61362","0","0","3","600000887","2","0","1"
"600110363","1","620380032","12","36","0","0","620420033","24","620050032","0","0","0","10011005","0","4","0","0","0","100","476","1","10011002","101011","36001","0","620230033","0","36001","1","63001002","10011004","1","61362","0","0","3","600000888","2","0","1"
"600110373","1","620380033","12","36","0","0","620420034","24","620050033","0","0","0","10011005","0","4","0","0","0","100","482","1","10011002","101011","37001","0","620230034","0","37001","1","63001002","10011004","1","61362","0","0","3","600000889","2","0","1"
"600110383","1","620380034","12","36","0","0","620420035","24","620050034","0","0","0","10011005","0","4","0","0","0","100","492","1","10011002","101011","38001","0","620230035","0","38001","1","63001002","10011004","1","61362","0","0","3","600000890","2","0","1"
"600110393","1","620380035","12","36","0","0","620420036","24","620050035","0","0","0","10011005","0","4","0","0","0","100","500","1","10011002","101011","39001","0","620230036","0","39001","1","63001002","10011004","1","61362","0","0","3","600000891","2","0","1"
"600110403","1","620380036","12","36","0","0","620420037","24","620050036","0","0","0","10011005","0","4","0","0","0","100","514","1","10011002","101011","40001","0","620230037","0","40001","1","63001002","10011004","1","61362","0","0","3","600000892","2","0","1"
"600110413","1","620380037","12","36","0","0","620420038","24","620050037","0","0","0","10011005","0","4","0","0","0","100","518","1","10011002","101011","41001","0","620230038","0","41001","1","63001002","10011004","1","61362","0","0","3","600000893","2","0","1"
"600110423","1","620380038","12","36","0","0","620420039","24","620050038","0","0","0","10011006","0","4","0","0","0","100","523","1","10011003","101011","42001","0","620230039","0","42001","1","63001002","10011005","1","61362","0","0","3","600000894","2","0","1"
"600110433","1","620380039","12","36","0","0","620420040","24","620050039","0","0","0","10011006","0","4","0","0","0","100","538","1","10011003","101011","43001","0","620230040","0","43001","1","63001002","10011005","1","61362","0","0","3","600000895","2","0","1"
"600110443","1","620380040","12","36","0","0","620420041","24","620050040","0","0","0","10011006","0","4","0","0","0","100","551","1","10011003","101011","44001","0","620230041","0","44001","1","63001002","10011005","1","61362","0","0","3","600000896","2","0","1"
"600110453","1","620380041","12","36","0","0","620420042","24","620050041","0","0","0","10011006","0","4","0","0","0","100","565","1","10011003","101011","45001","0","620230042","0","45001","1","63001002","10011005","1","61362","0","0","3","600000897","2","0","1"
"600110463","1","620380042","12","36","0","0","620420043","24","620050042","0","0","0","10011006","0","4","0","0","0","100","574","1","10011003","101011","46001","0","620230043","0","46001","1","63001002","10011005","1","61362","0","0","3","600000898","2","0","1"
"600110473","1","620380043","12","36","0","0","620420044","24","620050043","0","0","0","10011006","0","4","0","0","0","100","577","1","10011003","101011","47001","0","620230044","0","47001","1","63001002","10011005","1","61362","0","0","3","600000899","2","0","1"
"600110483","1","620380044","12","36","0","0","620420045","24","620050044","0","0","0","10011006","0","4","0","0","0","100","587","1","10011003","101011","48001","0","620230045","0","48001","1","63001002","10011005","1","61362","0","0","3","600000900","2","0","1"
"600110493","1","620380045","12","36","0","0","620420046","24","620050045","0","0","0","10011007","0","4","0","0","0","100","598","1","10011004","101011","49001","0","620230046","0","49001","1","63001002","10011006","1","61362","0","0","3","600000901","2","0","1"
"600110503","1","620380046","12","36","0","0","620420047","24","620050046","0","0","0","10011007","0","4","0","0","0","100","614","1","10011004","101011","50001","0","620230047","0","50001","1","63001002","10011006","1","61362","0","0","3","600000902","2","0","1"
"600110513","1","620380047","12","36","0","0","620420048","24","620050047","0","0","0","10011007","0","4","0","0","0","100","621","1","10011004","101011","51001","0","620230048","0","51001","1","63001002","10011006","1","61362","0","0","3","600000903","2","0","1"
"600110523","1","620380048","12","36","0","0","620420049","24","620050048","0","0","0","10011007","0","4","0","0","0","100","629","1","10011004","101011","52001","0","620230049","0","52001","1","63001002","10011006","1","61362","0","0","3","600000904","2","0","1"
"600110533","1","620380049","12","36","0","0","620420050","24","620050049","0","0","0","10011007","0","4","0","0","0","100","640","1","10011004","101011","53001","0","620230050","0","53001","1","63001002","10011006","1","61362","0","0","3","600000905","2","0","1"
"600110543","1","620380050","12","36","0","0","620420051","24","620050050","0","0","0","10011007","0","4","0","0","0","100","647","1","10011004","101011","54001","0","620230051","0","54001","1","63001002","10011006","1","61362","0","0","3","600000906","2","0","1"
"600110553","1","620380051","12","36","0","0","620420052","24","620050051","0","0","0","10011007","0","4","0","0","0","100","652","1","10011004","101011","55001","0","620230052","0","55001","1","63001002","10011006","1","61362","0","0","3","600000907","2","0","1"
"600110563","1","620380052","12","36","0","0","620420053","24","620050052","0","0","0","10011007","0","4","0","0","0","100","659","1","10011004","101011","56001","0","620230053","0","56001","1","63001002","10011006","1","61362","0","0","3","600000908","2","0","1"
"600110573","1","620380053","12","36","0","0","620420054","24","620050053","0","0","0","10011007","0","4","0","0","0","100","662","1","10011004","101011","57001","0","620230054","0","57001","1","63001002","10011006","1","61362","0","0","3","600000909","2","0","1"
