b167c698c39a79ed0501da7f67165c30747e89adfba96f5433a23c8d8c5872fc,66ab9d9faa101683463de9a1fc2be2122a056ceb7b6c1c35fa6b8770208f17ac,ac57bb83a08c6fd4005c75bc23d17b193151abe81d36710846e0465c9028bfff,c2be7b908f63c8ee2703fb500d601733c950d3929ab177513160816f91828965,17df6076b8635105f88ef8c6105dea0f0718caa9ff7c7586a59d078d7b924093,01b803e49e998476f02e8aa17174f31f6ed6a84cb6d21e3d482164758b9590d9,3e3fb6a06dd9eedfcf91b2c693d65285ef21d83adc32e5b208fcaf0908414169,a7ea55f5e9ad55642e1b2205bef79357f34ddf4fead0bb2fa5e39621ee23bcf2,8bc9515d09c7954d17db08dfec8f3672b6308c12af41245843f3990ffa0c8e96,965852376083c69707d4fc78460bb582b6a416d73ae8399d8314ff8dd9e483a0
"10290","30332","2024/11/16 15:59:59","0","302","1","0","0","2024/11/04 16:00:00","1"
"10291","30333","2024/11/20 15:59:59","0","302","1","0","0","2024/11/16 16:00:00","1"
"10292","30334","2024/11/27 15:59:59","0","302","1","0","0","2024/11/16 16:00:00","1"
"10293","30335","2024/12/01 15:59:59","0","302","1","0","0","2024/11/23 16:00:00","1"
"10294","30337","2024/12/13 15:59:59","0","302","1","0","0","2024/12/01 16:00:00","1"
"10295","30338","2024/12/13 15:59:59","0","302","1","90069","0","2024/12/10 16:00:00","1"
"10296","30339","2024/12/16 15:59:59","0","302","1","90070","0","2024/12/13 16:00:00","1"
"10297","40012","2024/12/24 15:59:59","0","302","1","0","0","2024/12/16 16:00:00","1"
"10298","30342","2025/01/01 15:59:59","0","302","1","0","0","2024/12/27 16:00:00","1"
"10299","0","2025/01/14 15:59:59","0","302","1","0","0","2025/01/01 16:00:00","1"
"10300","30344","2025/01/26 15:59:59","0","302","1","0","0","2025/01/14 16:00:00","1"
"10301","30345","2025/01/26 15:59:59","0","302","1","90071","0","2025/01/16 16:00:00","1"
"10302","30346","2025/02/01 15:59:59","0","302","1","90072","0","2025/01/26 16:00:00","1"
"10303","30347","2025/02/01 15:59:59","0","302","1","0","0","2025/01/26 16:00:00","1"
"10304","0","2025/02/10 15:59:59","0","302","1","0","0","2025/02/01 16:00:00","1"
"10305","30349","2025/02/13 15:59:59","0","302","1","0","0","2025/02/10 16:00:00","1"
"10306","30350","2025/02/17 15:59:59","0","302","1","0","0","2025/02/10 16:00:00","1"
"10307","30351","2025/02/17 15:59:59","0","302","1","0","0","2025/02/13 16:00:00","1"
"10308","30352","2025/02/26 15:59:59","0","302","1","0","0","2025/02/17 16:00:00","1"
"10309","30353","2025/02/26 15:59:59","0","302","1","0","0","2025/02/22 16:00:00","1"
"10310","30355","2025/03/12 15:59:59","0","302","1","0","0","2025/03/01 16:00:00","1"
"10311","30356","2025/03/19 15:59:59","0","302","1","0","0","2025/03/12 16:00:00","1"
"10312","30357","2025/03/19 15:59:59","0","302","1","0","0","2025/03/12 16:00:00","1"
"10313","30358","2025/03/28 15:59:59","0","302","1","0","0","2025/03/19 16:00:00","1"
"10314","30359","2025/04/01 15:59:59","0","302","1","0","0","2025/03/28 16:00:00","1"
"10315","30360","2025/04/10 15:59:59","0","302","1","0","0","2025/04/01 16:00:00","1"
"10316","30361","2025/04/15 15:59:59","0","302","1","0","0","2025/04/10 16:00:00","1"
"10317","30362","2025/04/15 15:59:59","0","302","1","0","0","2025/04/10 16:00:00","1"
"10318","30363","2025/04/22 15:59:59","0","302","1","0","0","2025/04/15 16:00:00","1"
"10319","30364","2025/05/01 15:59:59","0","302","1","0","0","2025/04/22 16:00:00","1"
"10320","30366","2025/05/16 15:59:59","0","302","1","0","0","2025/05/04 16:00:00","1"
"10321","30367","2025/05/16 15:59:59","0","302","1","0","0","2025/05/10 16:00:00","1"
"10322","30368","2025/05/21 15:59:59","0","302","1","0","0","2025/05/16 16:00:00","1"
"10323","30369","2025/06/01 15:59:59","0","302","1","0","0","2025/05/21 16:00:00","1"
"10324","30370","2025/06/12 15:59:59","0","302","1","0","0","2025/06/01 16:00:00","1"
"10325","30371","2025/06/17 15:59:59","0","302","1","0","0","2025/06/12 16:00:00","50101"
"10326","40013","2025/06/22 15:59:59","0","302","1","0","0","2025/06/12 16:00:00","50102"
"10327","30373","2025/06/26 15:59:59","0","302","1","0","0","2025/06/22 16:00:00","50102"
"10328","30374","2025/07/01 15:59:59","0","302","1","0","0","2025/06/22 16:00:00","50101"
"10329","30376","2025/07/16 15:59:59","0","302","1","0","0","2025/07/04 16:00:00","50101"
"10330","30377","2025/07/16 15:59:59","0","302","1","0","0","2025/07/11 16:00:00","50102"
"10331","30378","2025/08/01 15:59:59","0","302","1","0","0","2025/07/16 16:00:00","50101"
"10332","30379","2025/08/09 15:59:59","0","302","1","0","0","2025/08/01 16:00:00","50101"
"10333","30380","2025/08/16 15:59:59","0","302","1","0","0","2025/08/09 16:00:00","50101"
"10334","30381","2025/08/28 15:59:59","0","302","1","0","0","2025/08/16 16:00:00","50101"
"10335","30382","2025/09/01 15:59:59","0","302","1","0","0","2025/08/28 16:00:00","50101"
"10336","30384","2025/09/16 15:59:59","0","302","1","0","0","2025/09/04 16:00:00","50102"
"10337","30385","2025/09/16 15:59:59","0","302","1","0","0","2025/09/04 16:00:00","50101"
"10338","30386","2025/10/01 15:59:59","0","302","1","0","0","2025/09/16 16:00:00","50102"
"10339","30387","2025/10/01 15:59:59","0","302","1","0","0","2025/09/16 16:00:00","50101"
"10340","30388","2025/10/11 15:59:59","0","302","1","0","0","2025/10/01 16:00:00","50101"
"10341","30389","2025/10/21 15:59:59","0","302","1","0","0","2025/10/11 16:00:00","50102"
"10342","30390","2025/10/21 15:59:59","0","302","1","0","0","2025/10/11 16:00:00","50101"
"10343","30391","2025/10/29 15:59:59","0","302","1","0","0","2025/10/21 16:00:00","50102"
"10344","30392","2025/10/29 15:59:59","0","302","1","0","0","2025/10/21 16:00:00","50101"
"10345","30394","2025/11/11 15:59:59","0","302","1","0","0","2025/11/01 16:00:00","50101"
"10346","30395","2025/11/24 15:59:59","0","302","1","0","0","2025/11/11 16:00:00","50102"
"10347","30396","2025/11/24 15:59:59","0","302","1","0","0","2025/11/11 16:00:00","50101"
"10348","30397","2025/12/01 15:59:59","0","302","1","0","0","2025/11/24 16:00:00","50102"
"10349","30398","2025/12/01 15:59:59","0","302","1","0","0","2025/11/24 16:00:00","50101"
"10350","30399","2025/12/11 15:59:59","0","302","1","0","0","2025/12/01 16:00:00","50101"
"10351","30400","2025/12/16 15:59:59","0","302","1","0","0","2025/12/11 16:00:00","50102"
"10352","30401","2025/12/16 15:59:59","0","302","1","0","0","2025/12/11 16:00:00","50101"
"10353","30402","2025/12/23 15:59:59","0","302","1","0","0","2025/12/16 16:00:00","50102"
"10354","40014","2025/12/23 15:59:59","0","302","1","0","0","2025/12/16 16:00:00","50101"
"10355","30404","2026/01/01 15:59:59","0","302","1","0","0","2025/12/23 16:00:00","50101"
"10356","30407","2026/02/01 15:59:59","0","302","1","0","0","2026/01/17 16:00:00","50102"
"10357","30408","2026/02/01 15:59:59","0","302","1","0","0","2026/01/17 16:00:00","50101"
"10358","30409","2026/02/10 15:59:59","0","302","1","0","0","2026/02/01 16:00:00","50101"
"10359","30410","2026/02/22 15:59:59","0","302","1","0","0","2026/02/10 16:00:00","50102"
"10360","30411","2026/02/22 15:59:59","0","302","1","0","0","2026/02/10 16:00:00","50101"
"10361","30412","2026/03/01 15:59:59","0","302","1","0","0","2026/02/22 16:00:00","50102"
"10362","30413","2026/03/04 15:59:59","0","302","1","0","0","2026/02/22 16:00:00","50101"
"10363","30415","2026/03/16 15:59:59","0","302","1","0","0","2026/03/04 16:00:00","50102"
"10364","30416","2026/03/16 15:59:59","0","302","1","0","0","2026/03/04 16:00:00","50101"
"19001","0","2018/09/21 15:59:59","0","302","1","0","0","2018/09/14 16:00:00","1"
"19002","0","2018/10/09 15:59:59","0","302","1","0","0","2018/09/21 16:00:00","1"
"19003","0","2019/02/13 15:59:59","0","302","1","0","0","2019/01/03 19:00:00","1"
"20000","0","2030/01/01 23:59:59","0","101","2","0","0","2018/01/01 15:00:00","100101"
"20001","0","2018/11/12 15:59:59","0","302","1","0","0","2018/11/08 16:00:00","0"
"20002","0","2018/11/08 15:59:59","0","902","1","0","0","2018/10/26 16:00:00","990101"
"20003","0","2020/08/09 15:59:59","0","302","1","0","0","2020/08/03 16:00:00","1"
"20004","0","2024/07/04 15:59:59","0","305","1","0","0","2024/07/01 16:00:00","1"
"20005","0","2024/02/17 15:59:59","27011","908","4","0","0","2024/02/07 16:00:00","1"
"20006","0","2019/07/29 15:59:59","0","903","1","0","1","2019/07/24 16:00:00","1"
"20007","0","2019/08/01 15:59:59","0","903","1","0","1","2019/07/29 16:00:00","1"
"20008","0","2019/08/08 15:59:59","0","903","1","0","1","2019/08/01 16:00:00","1"
"20011","110008","2023/12/23 15:59:59","0","307","1","0","0","2023/12/16 16:00:00","60301"
"20012","0","2022/08/11 15:59:59","27006","908","4","0","0","2022/08/01 16:00:00","1"
"20013","0","2023/08/11 15:59:59","27009","908","4","0","0","2023/08/01 16:00:00","1"
"20014","0","2023/09/16 15:59:59","627","0","5","0","0","2023/09/01 16:00:00","1"
"20015","0","2023/10/02 15:59:59","628","0","5","0","0","2023/09/16 16:00:00","1"
"20016","0","2023/09/16 15:59:59","27010","908","4","0","0","2023/09/01 16:00:00","1"
"20017","0","2024/02/23 15:59:59","634","0","5","0","0","2024/02/07 16:00:00","1"
"20018","0","2024/02/23 15:59:59","635","0","5","0","0","2024/02/07 16:00:00","1"
"20019","0","2030/03/01 14:59:59","633","0","6","0","0","2024/02/07 16:00:00","10201"
"20020","110009","2023/12/27 15:59:59","0","307","1","0","0","2023/12/23 16:00:00","60302"
"20021","0","2025/02/26 15:59:59","0","305","1","0","0","2025/02/22 16:00:00","60102"
"20022","0","2025/05/01 15:59:59","0","305","1","0","0","2025/04/22 16:00:00","60103"
"20023","0","2024/05/12 15:59:59","27013","908","4","0","0","2024/05/01 16:00:00","1"
"20024","0","2025/04/30 15:59:59","642","0","5","0","0","2024/06/14 16:00:00","90101"
"20025","0","2024/08/29 23:59:59","648","0","5","0","0","2024/08/15 00:00:00","1"
"20026","0","2024/08/25 15:59:59","27014","908","4","0","0","2024/08/15 16:00:00","1"
"20027","70130","2025/06/22 15:59:59","0","305","1","0","0","2025/06/17 16:00:00","60211"
"20028","70131","2025/06/26 15:59:59","0","305","1","0","0","2025/06/22 16:00:00","60212"
"20029","70135","2025/07/04 15:59:59","0","305","1","0","0","2025/07/01 16:00:00","60213"
"20030","70133","2025/07/01 15:59:59","0","305","1","0","0","2025/06/27 16:00:00","60214"
"20031","70132","2025/07/01 15:59:59","0","305","1","0","0","2025/06/27 16:00:00","60215"
"20032","0","2026/03/16 15:59:59","0","305","1","0","0","2026/03/01 16:00:00","60101"
"20033","0","2024/10/21 23:59:59","27015","908","4","0","0","2024/10/01 00:00:00","1"
"20034","0","2024/10/21 23:59:59","657","0","5","0","0","2024/10/01 00:00:00","1"
"20035","0","2024/10/21 23:59:59","650","0","5","0","0","2024/10/01 00:00:00","1"
"20036","0","2024/10/21 23:59:59","651","0","5","0","0","2024/10/01 00:00:00","1"
"20037","0","2024/10/21 23:59:59","652","0","5","0","0","2024/10/01 00:00:00","1"
"20038","0","2024/10/21 23:59:59","653","0","5","0","0","2024/10/01 00:00:00","1"
"20039","0","2024/10/21 23:59:59","654","0","5","0","0","2024/10/01 00:00:00","1"
"20040","0","2024/10/21 23:59:59","655","0","5","0","0","2024/10/01 00:00:00","1"
"20041","110027","2026/01/09 15:59:59","0","307","1","0","0","2026/01/04 16:00:00","60111"
"20042","110028","2026/02/08 15:59:59","0","307","1","0","0","2026/02/03 16:00:00","60112"
"20043","110025","2025/11/10 15:59:59","0","307","1","0","0","2025/11/05 16:00:00","60113"
"20044","110026","2025/12/16 15:59:59","0","307","1","0","0","2025/12/11 16:00:00","60114"
"20045","110023","2025/09/10 15:59:59","0","307","1","0","0","2025/09/05 16:00:00","60115"
"20046","0","2025/02/17 23:59:59","27016","908","4","0","0","2025/02/01 00:00:00","1"
"20047","0","2025/02/17 23:59:59","663","0","5","0","0","2025/02/01 00:00:00","1"
"20048","0","2025/02/17 23:59:59","666","0","5","0","0","2025/02/01 00:00:00","1"
"20049","0","2025/02/17 23:59:59","665","0","5","0","0","2025/02/01 00:00:00","1"
"20050","0","2025/02/17 23:59:59","667","0","5","0","0","2025/02/01 00:00:00","1"
"20051","0","2025/02/17 23:59:59","668","0","5","0","0","2025/02/01 00:00:00","1"
"20052","0","2025/02/17 23:59:59","669","0","5","0","0","2025/02/01 00:00:00","1"
"20053","0","2025/02/17 23:59:59","670","0","5","0","0","2025/02/01 00:00:00","1"
"20054","0","2025/02/17 23:59:59","671","0","5","0","0","2025/02/01 00:00:00","1"
"20055","0","2025/07/30 15:59:59","662","0","5","0","0","2025/02/01 00:00:00","1"
"20056","0","2030/03/01 14:59:59","672","0","8","0","0","2025/02/15 16:00:00","70202"
"20057","0","2025/05/15 23:59:59","27018","908","4","0","0","2025/05/01 00:00:00","10101"
"20058","0","2025/05/15 23:59:59","675","0","5","0","0","2025/05/01 00:00:00","70101"
"20059","0","2025/05/15 23:59:59","676","0","5","0","0","2025/05/01 00:00:00","70501"
"20060","0","2025/05/15 23:59:59","677","0","5","0","0","2025/05/01 00:00:00","70601"
"20061","0","2025/05/15 23:59:59","679","0","5","0","0","2025/05/01 00:00:00","70801"
"20062","0","2025/05/15 23:59:59","678","0","5","0","0","2025/05/01 00:00:00","70802"
"20063","0","2025/05/15 23:59:59","681","0","5","0","0","2025/05/01 00:00:00","70803"
"20064","0","2025/10/01 23:59:59","673","0","5","0","0","2025/05/01 00:00:00","90102"
"20065","0","2025/05/21 15:59:59","0","305","1","0","0","2025/05/16 16:00:00","60104"
"20066","0","2025/08/11 23:59:59","27019","908","4","0","0","2025/08/01 00:00:00","10102"
"20067","0","2025/08/11 23:59:59","27020","908","4","0","0","2025/08/01 00:00:00","10103"
"20068","0","2025/08/11 23:59:59","696","0","5","0","0","2025/08/01 00:00:00","70102"
"20069","0","2030/03/01 14:59:59","701","0","5","0","0","2025/08/01 05:00:00","70501"
"20070","0","2026/01/31 11:59:59","699","0","5","0","0","2025/08/01 00:00:00","90101"
"20071","0","2025/08/11 23:59:59","695","0","5","0","0","2025/08/01 00:00:00","70502"
"20072","0","2025/08/11 23:59:59","694","0","5","0","0","2025/08/01 00:00:00","70602"
"20073","0","2030/03/01 14:59:59","700","0","5","0","0","2025/08/01 05:00:00","70601"
"20074","0","2025/08/11 23:59:59","687","0","5","0","0","2025/08/01 00:00:00","70804"
"20075","0","2025/08/11 23:59:59","686","0","5","0","0","2025/08/01 00:00:00","70805"
"20076","0","2025/08/11 23:59:59","689","0","5","0","0","2025/08/01 00:00:00","70806"
"20077","0","2025/10/24 23:59:59","27021","908","4","0","0","2025/10/01 00:00:00","10101"
"20078","0","2030/03/01 14:59:59","722","0","5","0","0","2025/10/01 00:00:00","70102"
"20079","0","2025/10/24 23:59:59","720","0","5","0","0","2025/10/01 00:00:00","70201"
"20080","0","2025/10/24 23:59:59","0","0","2","0","0","2025/10/01 00:00:00","70301"
"20081","0","2025/10/24 23:59:59","0","0","2","0","0","2025/10/01 00:00:00","70401"
"20082","0","2025/11/30 23:59:59","723","0","5","0","0","2025/10/16 16:00:00","70101"
"20083","0","2026/02/17 23:59:59","27024","908","4","0","0","2026/02/01 00:00:00","10101"
"20084","0","2026/02/17 23:59:59","10","0","10","0","0","2026/02/01 00:00:00","70102"
"20085","0","2030/03/01 14:59:59","724","0","8","0","0","2025/12/25 16:00:00","70201"
"20086","0","2026/02/17 23:59:59","0","0","7","0","0","2026/02/01 00:00:00","70301"
"20087","0","2026/02/17 23:59:59","0","0","8","0","0","2026/02/01 00:00:00","70401"
"20088","0","2026/01/01 15:59:59","0","305","1","0","0","2025/12/16 16:00:00","60101"
"20089","0","2026/03/01 15:59:59","0","307","1","0","0","2026/02/22 16:00:00","60101"
"20090","0","2026/03/04 15:59:59","739","0","5","0","0","2026/02/22 16:00:00","70101"
"50018","0","2019/02/04 23:59:59","0","303","1","0","0","2019/02/01 12:00:00","1"
"50023","0","2019/05/14 15:59:59","0","303","1","50018","0","2019/05/07 16:00:00","1"
"50027","0","2019/07/15 15:59:59","0","303","1","0","0","2019/07/01 16:00:00","1"
"50033","0","2019/09/09 15:59:59","0","303","1","50018","0","2019/09/02 16:00:00","1"
"50047","0","2020/01/28 15:59:59","0","303","1","0","0","2020/01/21 16:00:00","1"
"50061","0","2020/05/08 15:59:59","0","303","1","0","0","2020/05/05 16:00:00","1"
"50067","0","2020/07/02 15:59:59","0","303","1","0","0","2020/06/22 16:00:00","1"
"50079","0","2020/09/04 15:59:59","0","303","1","0","0","2020/09/01 16:00:00","1"
"50084","0","2020/11/05 15:59:59","0","303","1","0","0","2020/11/02 16:00:00","1"
"50094","0","2020/12/21 15:59:59","0","303","1","0","0","2020/12/18 16:00:00","1"
"50108","0","2021/02/15 15:59:59","0","303","1","0","0","2021/02/11 16:00:00","1"
"50119","0","2021/07/05 15:59:59","0","303","1","0","0","2021/07/02 16:00:00","1"
"50129","0","2021/08/01 15:59:59","0","303","1","0","0","2021/07/30 16:00:00","1"
"50140","0","2021/11/04 15:59:59","0","303","1","0","0","2021/11/01 16:00:00","1"
"50151","0","2022/01/05 15:59:59","0","303","1","0","0","2022/01/02 16:00:00","1"
"50162","0","2022/02/04 15:59:59","0","303","1","0","0","2022/02/01 16:00:00","1"
"50172","0","2022/05/07 15:59:59","0","303","1","0","0","2022/05/04 16:00:00","1"
"50183","0","2022/07/05 15:59:59","0","303","1","0","0","2022/07/02 16:00:00","1"
"50190","0","2022/09/04 15:59:59","0","303","1","90039","0","2022/09/01 16:00:00","1"
"50195","0","2022/08/02 15:59:59","0","303","1","0","0","2022/07/30 16:00:00","1"
"50200","0","2022/10/02 15:59:59","0","303","1","90042","0","2022/09/29 16:00:00","1"
"50217","0","2023/01/05 15:59:59","0","303","1","0","0","2023/01/02 16:00:00","1"
"50231","0","2023/03/31 15:59:59","0","303","1","90053","0","2023/03/28 16:00:00","1"
"50237","0","2023/05/07 15:59:59","0","303","1","0","0","2023/05/04 16:00:00","1"
"50248","0","2023/07/05 15:59:59","0","303","1","0","0","2023/07/02 16:00:00","1"
"50261","0","2023/09/28 15:59:59","0","303","1","0","0","2023/09/25 16:00:00","1"
"50267","0","2023/11/04 15:59:59","0","303","1","0","0","2023/11/01 16:00:00","1"
"50278","0","2024/01/04 15:59:59","0","303","1","0","0","2024/01/01 16:00:00","1"
"50291","0","2024/02/13 15:59:59","0","303","1","0","0","2024/02/10 16:00:00","1"
"50298","0","2024/05/05 15:59:59","0","303","1","0","0","2024/05/02 16:00:00","1"
"50309","0","2024/07/04 15:59:59","0","303","1","0","0","2024/07/01 16:00:00","1"
"50321","0","2024/09/04 15:59:59","0","303","1","0","0","2024/09/01 16:00:00","1"
"50331","0","2024/11/04 15:59:59","0","303","1","90068","0","2024/11/01 16:00:00","1"
"50341","0","2024/12/27 15:59:59","0","303","1","0","0","2024/12/24 16:00:00","1"
"50354","0","2025/03/01 15:59:59","0","303","1","0","0","2025/02/26 16:00:00","1"
"50365","0","2025/05/04 15:59:59","0","303","1","0","0","2025/05/01 16:00:00","1"
"50375","0","2025/07/04 15:59:59","0","303","1","0","0","2025/07/01 16:00:00","30101"
"50383","0","2025/09/04 15:59:59","0","303","1","0","0","2025/09/01 16:00:00","30101"
"50393","0","2025/11/01 15:59:59","0","303","1","0","0","2025/10/29 16:00:00","30101"
"50405","0","2026/01/09 15:59:59","0","303","1","0","0","2026/01/01 16:00:00","30101"
"50406","0","2026/01/17 15:59:59","0","303","1","0","0","2026/01/09 16:00:00","30101"
"50414","0","2026/03/04 15:59:59","0","303","1","0","0","2026/03/01 16:00:00","30101"
"60001","0","2023/08/01 15:59:59","0","304","1","0","0","2018/10/18 15:00:00","1"
"60002","0","2030/10/31 11:59:59","0","306","1","0","0","2019/07/01 05:00:00","20101"
"60003","0","2030/10/31 11:59:59","0","308","1","0","0","2020/03/01 05:00:00","20201"
"60004","0","2030/10/31 11:59:59","0","304","1","0","0","2023/08/01 16:00:00","40101"
"91185","0","2030/10/31 11:59:59","118501","510","1","0","0","2022/02/01 16:00:00","110101"
"91186","0","2030/10/31 11:59:59","106901","510","1","0","0","2023/03/15 16:00:00","110102"
"91187","0","2030/10/31 11:59:59","118601","510","1","0","0","2024/12/10 16:00:00","110103"
