73d15b7b18c16f9b275d4787dae008fe70545d5c70b3cfaabf242b92d0620c1d,0864f4869d8fd665b973b8e1c6615434ec9af05ef040dcc855a8d26feb08ec2d,2668cff777bda11a820a6b2f692f94b7be99537661397c38a99c41463114d38c,0797d8a9a23ea4150014ad84c9da085af3cbebf1e0b4fc6a3e61f1f9a5aaf076,06d7c0b0e7f2fcd9751b0860d3af5c989ae8911d04456623706b04d78b9a884d,9db23ecac557ce5f5baa2183482c2a415f90785ab2a01e7733ffc7fe244542b7,3e648dc0d70154c8233b9c7b6dea1fd83f527e84916341cb4ff8ab7bab69d7c7,a844c0ac7a5b47c08ff871c474e224bb992c11f9e022daef5ba3e1d622d6d91d
"180401","0","3","172","2022/05/07 15:59:59","0","2022/05/04 16:00:00","329"
"107001","0","3","172","2022/05/07 15:59:59","0","2022/05/04 16:00:00","330"
"106101","0","3","172","2022/05/07 15:59:59","0","2022/05/04 16:00:00","331"
"107101","0","3","172","2022/05/07 15:59:59","0","2022/05/04 16:00:00","332"
"120701","1067","3","173","2022/05/15 15:59:59","0","2022/05/07 16:00:00","333"
"111801","0","3","174","2022/05/19 15:59:59","0","2022/05/15 16:00:00","334"
"115001","0","3","174","2022/05/19 15:59:59","0","2022/05/15 16:00:00","335"
"120901","1068","3","175","2022/05/28 15:59:59","0","2022/05/19 16:00:00","336"
"108801","0","3","176","2022/05/31 15:59:59","0","2022/05/28 16:00:00","337"
"108701","0","3","176","2022/05/31 15:59:59","0","2022/05/28 16:00:00","338"
"112001","0","3","177","2022/06/04 15:59:59","0","2022/05/31 16:00:00","339"
"111901","0","3","177","2022/06/04 15:59:59","0","2022/05/31 16:00:00","340"
"121001","1069","3","178","2022/06/12 15:59:59","0","2022/06/04 16:00:00","341"
"116401","1070","3","179","2022/06/19 15:59:59","0","2022/06/12 16:00:00","342"
"115501","0","3","180","2022/06/28 15:59:59","0","2022/06/19 16:00:00","343"
"121101","1071","3","181","2022/06/28 15:59:59","0","2022/06/19 16:00:00","344"
"117001","0","3","182","2022/07/02 15:59:59","0","2022/06/28 16:00:00","345"
"118101","1072","3","183","2022/07/05 15:59:59","0","2022/07/02 16:00:00","346"
"180801","0","3","183","2022/07/05 15:59:59","0","2022/07/02 16:00:00","347"
"106701","0","3","183","2022/07/05 15:59:59","0","2022/07/02 16:00:00","348"
"180701","0","3","183","2022/07/05 15:59:59","0","2022/07/02 16:00:00","349"
"180301","0","3","183","2022/07/05 15:59:59","0","2022/07/02 16:00:00","350"
"180601","0","3","183","2022/07/05 15:59:59","0","2022/07/02 16:00:00","351"
"180101","0","3","183","2022/07/05 15:59:59","0","2022/07/02 16:00:00","352"
"106801","0","3","183","2022/07/05 15:59:59","0","2022/07/02 16:00:00","353"
"180201","0","3","183","2022/07/05 15:59:59","0","2022/07/02 16:00:00","354"
"180501","0","3","183","2022/07/05 15:59:59","0","2022/07/02 16:00:00","355"
"180401","0","3","183","2022/07/05 15:59:59","0","2022/07/02 16:00:00","356"
"107001","0","3","183","2022/07/05 15:59:59","0","2022/07/02 16:00:00","357"
"106101","0","3","183","2022/07/05 15:59:59","0","2022/07/02 16:00:00","358"
"107101","0","3","183","2022/07/05 15:59:59","0","2022/07/02 16:00:00","359"
"121301","1073","3","184","2022/07/13 15:59:59","0","2022/07/05 16:00:00","360"
"107801","0","3","185","2022/07/13 15:59:59","0","2022/07/10 16:00:00","361"
"107501","0","3","185","2022/07/13 15:59:59","0","2022/07/10 16:00:00","362"
"115901","0","3","186","2022/07/17 15:59:59","0","2022/07/13 16:00:00","363"
"116001","0","3","186","2022/07/17 15:59:59","0","2022/07/13 16:00:00","364"
"121401","1074","3","187","2022/07/26 15:59:59","0","2022/07/17 16:00:00","365"
"117201","0","3","188","2022/07/30 15:59:59","0","2022/07/26 16:00:00","366"
"109101","0","3","189","2022/08/13 15:59:59","0","2022/08/10 16:00:00","367"
"180401","1075","3","190","2022/09/04 15:59:59","0","2022/09/01 16:00:00","368"
"180201","1075","3","190","2022/09/04 15:59:59","0","2022/09/01 16:00:00","369"
"180901","0","3","190","2022/09/04 15:59:59","0","2022/09/01 16:00:00","370"
"118101","0","3","190","2022/09/04 15:59:59","0","2022/09/01 16:00:00","371"
"180801","0","3","190","2022/09/04 15:59:59","0","2022/09/01 16:00:00","372"
"106701","0","3","190","2022/09/04 15:59:59","0","2022/09/01 16:00:00","373"
"180701","0","3","190","2022/09/04 15:59:59","0","2022/09/01 16:00:00","374"
"180301","0","3","190","2022/09/04 15:59:59","0","2022/09/01 16:00:00","375"
"180601","0","3","190","2022/09/04 15:59:59","0","2022/09/01 16:00:00","376"
"180101","0","3","190","2022/09/04 15:59:59","0","2022/09/01 16:00:00","377"
"106801","0","3","190","2022/09/04 15:59:59","0","2022/09/01 16:00:00","378"
"180501","0","3","190","2022/09/04 15:59:59","0","2022/09/01 16:00:00","379"
"107001","0","3","190","2022/09/04 15:59:59","0","2022/09/01 16:00:00","380"
"106101","0","3","190","2022/09/04 15:59:59","0","2022/09/01 16:00:00","381"
"107101","0","3","190","2022/09/04 15:59:59","0","2022/09/01 16:00:00","382"
"121501","1076","3","191","2022/08/10 15:59:59","0","2022/08/02 16:00:00","383"
"116201","0","3","192","2022/08/17 15:59:59","0","2022/08/13 16:00:00","384"
"116301","0","3","192","2022/08/17 15:59:59","0","2022/08/13 16:00:00","385"
"121601","1077","3","193","2022/08/24 15:59:59","0","2022/08/17 16:00:00","386"
"118001","0","3","194","2022/09/01 15:59:59","0","2022/08/24 16:00:00","387"
"180901","1078","3","195","2022/08/02 15:59:59","0","2022/07/30 16:00:00","388"
"118101","0","3","195","2022/08/02 15:59:59","0","2022/07/30 16:00:00","389"
"180801","0","3","195","2022/08/02 15:59:59","0","2022/07/30 16:00:00","390"
"106701","0","3","195","2022/08/02 15:59:59","0","2022/07/30 16:00:00","391"
"180701","0","3","195","2022/08/02 15:59:59","0","2022/07/30 16:00:00","392"
"180301","0","3","195","2022/08/02 15:59:59","0","2022/07/30 16:00:00","393"
"180601","0","3","195","2022/08/02 15:59:59","0","2022/07/30 16:00:00","394"
"180101","0","3","195","2022/08/02 15:59:59","0","2022/07/30 16:00:00","395"
"106801","0","3","195","2022/08/02 15:59:59","0","2022/07/30 16:00:00","396"
"180201","0","3","195","2022/08/02 15:59:59","0","2022/07/30 16:00:00","397"
"180501","0","3","195","2022/08/02 15:59:59","0","2022/07/30 16:00:00","398"
"180401","0","3","195","2022/08/02 15:59:59","0","2022/07/30 16:00:00","399"
"107001","0","3","195","2022/08/02 15:59:59","0","2022/07/30 16:00:00","400"
"106101","0","3","195","2022/08/02 15:59:59","0","2022/07/30 16:00:00","401"
"107101","0","3","195","2022/08/02 15:59:59","0","2022/07/30 16:00:00","402"
"122001","1079","3","196","2022/09/12 15:59:59","0","2022/09/04 16:00:00","403"
"116501","0","3","197","2022/09/16 15:59:59","0","2022/09/12 16:00:00","404"
"116601","0","3","197","2022/09/16 15:59:59","0","2022/09/12 16:00:00","405"
"121901","1080","3","198","2022/09/25 15:59:59","0","2022/09/16 16:00:00","406"
"117701","0","3","199","2022/09/29 15:59:59","0","2022/09/25 16:00:00","407"
"106101","1081","3","200","2022/10/02 15:59:59","0","2022/09/29 16:00:00","408"
"107001","1081","3","200","2022/10/02 15:59:59","0","2022/09/29 16:00:00","409"
"180901","0","3","200","2022/10/02 15:59:59","0","2022/09/29 16:00:00","410"
"118101","0","3","200","2022/10/02 15:59:59","0","2022/09/29 16:00:00","411"
"180801","0","3","200","2022/10/02 15:59:59","0","2022/09/29 16:00:00","412"
"106701","0","3","200","2022/10/02 15:59:59","0","2022/09/29 16:00:00","413"
"180701","0","3","200","2022/10/02 15:59:59","0","2022/09/29 16:00:00","414"
"180301","0","3","200","2022/10/02 15:59:59","0","2022/09/29 16:00:00","415"
"180601","0","3","200","2022/10/02 15:59:59","0","2022/09/29 16:00:00","416"
"180101","0","3","200","2022/10/02 15:59:59","0","2022/09/29 16:00:00","417"
"106801","0","3","200","2022/10/02 15:59:59","0","2022/09/29 16:00:00","418"
"180201","0","3","200","2022/10/02 15:59:59","0","2022/09/29 16:00:00","419"
"180501","0","3","200","2022/10/02 15:59:59","0","2022/09/29 16:00:00","420"
"180401","0","3","200","2022/10/02 15:59:59","0","2022/09/29 16:00:00","421"
"107101","0","3","200","2022/10/02 15:59:59","0","2022/09/29 16:00:00","422"
"122201","1082","3","201","2022/10/11 15:59:59","0","2022/10/02 16:00:00","423"
"116701","0","3","202","2022/10/17 15:59:59","0","2022/10/11 16:00:00","424"
"116901","0","3","202","2022/10/17 15:59:59","0","2022/10/11 16:00:00","425"
"122301","1083","3","203","2022/10/26 15:59:59","0","2022/10/17 16:00:00","426"
"119901","0","3","204","2022/11/01 15:59:59","0","2022/10/26 16:00:00","427"
"122501","1084","3","205","2022/11/09 15:59:59","0","2022/11/01 16:00:00","428"
"117001","0","3","206","2022/11/12 15:59:59","0","2022/11/09 16:00:00","429"
"120701","0","3","207","2022/11/16 15:59:59","0","2022/11/12 16:00:00","430"
"120901","0","3","207","2022/11/16 15:59:59","0","2022/11/12 16:00:00","431"
"122601","1085","3","208","2022/11/26 15:59:59","0","2022/11/16 16:00:00","432"
"107901","0","3","209","2022/11/29 15:59:59","0","2022/11/26 16:00:00","433"
"107701","0","3","209","2022/11/29 15:59:59","0","2022/11/26 16:00:00","434"
"110301","0","3","210","2022/12/02 15:59:59","0","2022/11/29 16:00:00","435"
"110001","0","3","210","2022/12/02 15:59:59","0","2022/11/29 16:00:00","436"
"122901","1086","3","211","2022/12/11 15:59:59","0","2022/12/02 16:00:00","437"
"117201","0","3","212","2022/12/14 15:59:59","0","2022/12/11 16:00:00","438"
"121001","0","3","213","2022/12/17 15:59:59","0","2022/12/14 16:00:00","439"
"121101","0","3","213","2022/12/17 15:59:59","0","2022/12/14 16:00:00","440"
"122701","1087","3","214","2022/12/25 15:59:59","0","2022/12/17 16:00:00","441"
"113101","0","3","215","2022/12/28 15:59:59","0","2022/12/25 16:00:00","442"
"113401","0","3","215","2022/12/28 15:59:59","0","2022/12/25 16:00:00","443"
"110601","0","3","216","2023/01/02 15:59:59","0","2022/12/28 16:00:00","444"
"110401","0","3","216","2023/01/02 15:59:59","0","2022/12/28 16:00:00","445"
"123001","1088","3","217","2023/01/05 15:59:59","0","2023/01/02 16:00:00","446"
"180901","0","3","217","2023/01/05 15:59:59","0","2023/01/02 16:00:00","447"
"118101","0","3","217","2023/01/05 15:59:59","0","2023/01/02 16:00:00","448"
"180801","0","3","217","2023/01/05 15:59:59","0","2023/01/02 16:00:00","449"
"106701","0","3","217","2023/01/05 15:59:59","0","2023/01/02 16:00:00","450"
"180701","0","3","217","2023/01/05 15:59:59","0","2023/01/02 16:00:00","451"
"180301","0","3","217","2023/01/05 15:59:59","0","2023/01/02 16:00:00","452"
"180601","0","3","217","2023/01/05 15:59:59","0","2023/01/02 16:00:00","453"
"180101","0","3","217","2023/01/05 15:59:59","0","2023/01/02 16:00:00","454"
"106801","0","3","217","2023/01/05 15:59:59","0","2023/01/02 16:00:00","455"
"180201","0","3","217","2023/01/05 15:59:59","0","2023/01/02 16:00:00","456"
"180501","0","3","217","2023/01/05 15:59:59","0","2023/01/02 16:00:00","457"
"180401","0","3","217","2023/01/05 15:59:59","0","2023/01/02 16:00:00","458"
"107001","0","3","217","2023/01/05 15:59:59","0","2023/01/02 16:00:00","459"
"106101","0","3","217","2023/01/05 15:59:59","0","2023/01/02 16:00:00","460"
"107101","0","3","217","2023/01/05 15:59:59","0","2023/01/02 16:00:00","461"
"123101","1089","3","218","2023/01/14 15:59:59","0","2023/01/05 16:00:00","462"
"118001","0","3","219","2023/01/17 15:59:59","0","2023/01/14 16:00:00","463"
"123201","1090","3","220","2023/01/24 15:59:59","0","2023/01/17 16:00:00","464"
"123301","1091","3","221","2023/02/01 15:59:59","0","2023/01/24 16:00:00","465"
"123601","1092","3","222","2023/02/12 15:59:59","0","2023/02/01 16:00:00","466"
"117701","0","3","223","2023/02/16 15:59:59","0","2023/02/12 16:00:00","467"
"123701","1093","3","224","2023/02/26 15:59:59","0","2023/02/16 16:00:00","468"
"108101","0","3","225","2023/03/01 15:59:59","0","2023/02/26 16:00:00","469"
"108301","0","3","225","2023/03/01 15:59:59","0","2023/02/26 16:00:00","470"
"111101","0","3","226","2023/03/04 15:59:59","0","2023/03/01 16:00:00","471"
"113901","0","3","226","2023/03/04 15:59:59","0","2023/03/01 16:00:00","472"
"123801","1094","3","227","2023/03/12 15:59:59","0","2023/03/04 16:00:00","473"
"121501","0","3","228","2023/03/15 15:59:59","0","2023/03/12 16:00:00","474"
"107801","0","3","229","2023/03/19 15:59:59","0","2023/03/15 16:00:00","475"
"107501","0","3","229","2023/03/19 15:59:59","0","2023/03/15 16:00:00","476"
"123901","1095","3","230","2023/03/28 15:59:59","0","2023/03/19 16:00:00","477"
"180601","1096","3","231","2023/03/31 15:59:59","0","2023/03/28 16:00:00","478"
"180101","1096","3","231","2023/03/31 15:59:59","0","2023/03/28 16:00:00","479"
"123001","0","3","231","2023/03/31 15:59:59","0","2023/03/28 16:00:00","480"
"180901","0","3","231","2023/03/31 15:59:59","0","2023/03/28 16:00:00","481"
"118101","0","3","231","2023/03/31 15:59:59","0","2023/03/28 16:00:00","482"
"180801","0","3","231","2023/03/31 15:59:59","0","2023/03/28 16:00:00","483"
"106701","0","3","231","2023/03/31 15:59:59","0","2023/03/28 16:00:00","484"
"180701","0","3","231","2023/03/31 15:59:59","0","2023/03/28 16:00:00","485"
"180301","0","3","231","2023/03/31 15:59:59","0","2023/03/28 16:00:00","486"
"106801","0","3","231","2023/03/31 15:59:59","0","2023/03/28 16:00:00","487"
"180201","0","3","231","2023/03/31 15:59:59","0","2023/03/28 16:00:00","488"
"180501","0","3","231","2023/03/31 15:59:59","0","2023/03/28 16:00:00","489"
"180401","0","3","231","2023/03/31 15:59:59","0","2023/03/28 16:00:00","490"
"107001","0","3","231","2023/03/31 15:59:59","0","2023/03/28 16:00:00","491"
"106101","0","3","231","2023/03/31 15:59:59","0","2023/03/28 16:00:00","492"
"107101","0","3","231","2023/03/31 15:59:59","0","2023/03/28 16:00:00","493"
"108401","0","3","232","2023/04/03 15:59:59","0","2023/03/31 16:00:00","494"
"108601","0","3","232","2023/04/03 15:59:59","0","2023/03/31 16:00:00","495"
"124001","1097","3","233","2023/04/12 15:59:59","0","2023/04/03 16:00:00","496"
"119901","0","3","234","2023/04/19 15:59:59","0","2023/04/12 16:00:00","497"
"111501","0","3","235","2023/04/26 15:59:59","0","2023/04/19 16:00:00","498"
"114401","0","3","235","2023/04/26 15:59:59","0","2023/04/19 16:00:00","499"
"124201","1098","3","236","2023/05/04 15:59:59","0","2023/04/26 16:00:00","500"
"181001","1099","3","237","2023/05/07 15:59:59","0","2023/05/04 16:00:00","501"
"123001","0","3","237","2023/05/07 15:59:59","0","2023/05/04 16:00:00","502"
"180901","0","3","237","2023/05/07 15:59:59","0","2023/05/04 16:00:00","503"
"118101","0","3","237","2023/05/07 15:59:59","0","2023/05/04 16:00:00","504"
"180801","0","3","237","2023/05/07 15:59:59","0","2023/05/04 16:00:00","505"
"106701","0","3","237","2023/05/07 15:59:59","0","2023/05/04 16:00:00","506"
"180701","0","3","237","2023/05/07 15:59:59","0","2023/05/04 16:00:00","507"
"180301","0","3","237","2023/05/07 15:59:59","0","2023/05/04 16:00:00","508"
"180601","0","3","237","2023/05/07 15:59:59","0","2023/05/04 16:00:00","509"
"180101","0","3","237","2023/05/07 15:59:59","0","2023/05/04 16:00:00","510"
"106801","0","3","237","2023/05/07 15:59:59","0","2023/05/04 16:00:00","511"
"180201","0","3","237","2023/05/07 15:59:59","0","2023/05/04 16:00:00","512"
"180501","0","3","237","2023/05/07 15:59:59","0","2023/05/04 16:00:00","513"
"180401","0","3","237","2023/05/07 15:59:59","0","2023/05/04 16:00:00","514"
"107001","0","3","237","2023/05/07 15:59:59","0","2023/05/04 16:00:00","515"
"106101","0","3","237","2023/05/07 15:59:59","0","2023/05/04 16:00:00","516"
"107101","0","3","237","2023/05/07 15:59:59","0","2023/05/04 16:00:00","517"
"124601","1100","3","238","2023/05/16 15:59:59","0","2023/05/07 16:00:00","518"
"120701","0","3","239","2023/05/20 15:59:59","0","2023/05/16 16:00:00","519"
"120901","0","3","239","2023/05/20 15:59:59","0","2023/05/16 16:00:00","520"
"124501","1101","3","240","2023/05/28 15:59:59","0","2023/05/20 16:00:00","521"
"112001","0","3","241","2023/06/04 15:59:59","0","2023/05/28 16:00:00","522"
"111801","0","3","241","2023/06/04 15:59:59","0","2023/05/28 16:00:00","523"
"111901","0","3","241","2023/06/04 15:59:59","0","2023/05/28 16:00:00","524"
"115001","0","3","241","2023/06/04 15:59:59","0","2023/05/28 16:00:00","525"
"108801","0","3","241","2023/06/04 15:59:59","0","2023/05/28 16:00:00","526"
"108701","0","3","241","2023/06/04 15:59:59","0","2023/05/28 16:00:00","527"
"124801","1102","3","242","2023/06/15 15:59:59","0","2023/06/04 16:00:00","528"
"116401","0","3","243","2023/06/17 15:59:59","0","2023/06/15 16:00:00","529"
"121301","0","3","243","2023/06/17 15:59:59","0","2023/06/15 16:00:00","530"
"121401","0","3","243","2023/06/17 15:59:59","0","2023/06/15 16:00:00","531"
"121601","0","3","243","2023/06/17 15:59:59","0","2023/06/15 16:00:00","532"
"122001","0","3","243","2023/06/17 15:59:59","0","2023/06/15 16:00:00","533"
"121901","0","3","243","2023/06/17 15:59:59","0","2023/06/15 16:00:00","534"
"122201","0","3","243","2023/06/17 15:59:59","0","2023/06/15 16:00:00","535"
"122301","0","3","243","2023/06/17 15:59:59","0","2023/06/15 16:00:00","536"
"122601","0","3","244","2023/06/19 15:59:59","0","2023/06/17 16:00:00","537"
"122701","0","3","244","2023/06/19 15:59:59","0","2023/06/17 16:00:00","538"
"123101","0","3","244","2023/06/19 15:59:59","0","2023/06/17 16:00:00","539"
"123201","0","3","244","2023/06/19 15:59:59","0","2023/06/17 16:00:00","540"
"123701","0","3","244","2023/06/19 15:59:59","0","2023/06/17 16:00:00","541"
"123901","0","3","244","2023/06/19 15:59:59","0","2023/06/17 16:00:00","542"
"124201","0","3","244","2023/06/19 15:59:59","0","2023/06/17 16:00:00","543"
"125001","1103","3","245","2023/06/28 15:59:59","0","2023/06/19 16:00:00","544"
"121001","0","3","246","2023/06/26 15:59:59","0","2023/06/19 16:00:00","545"
"121101","0","3","246","2023/06/26 15:59:59","0","2023/06/19 16:00:00","546"
"115501","0","3","246","2023/06/26 15:59:59","0","2023/06/19 16:00:00","547"
"109101","0","3","246","2023/06/26 15:59:59","0","2023/06/19 16:00:00","548"
"122501","0","3","247","2023/07/02 15:59:59","0","2023/06/28 16:00:00","549"
"118201","1104","3","248","2023/07/05 15:59:59","0","2023/07/02 16:00:00","550"
"181001","0","3","248","2023/07/05 15:59:59","0","2023/07/02 16:00:00","551"
"123001","0","3","248","2023/07/05 15:59:59","0","2023/07/02 16:00:00","552"
"180901","0","3","248","2023/07/05 15:59:59","0","2023/07/02 16:00:00","553"
"118101","0","3","248","2023/07/05 15:59:59","0","2023/07/02 16:00:00","554"
"180801","0","3","248","2023/07/05 15:59:59","0","2023/07/02 16:00:00","555"
"106701","0","3","248","2023/07/05 15:59:59","0","2023/07/02 16:00:00","556"
"180701","0","3","248","2023/07/05 15:59:59","0","2023/07/02 16:00:00","557"
"180301","0","3","248","2023/07/05 15:59:59","0","2023/07/02 16:00:00","558"
"180601","0","3","248","2023/07/05 15:59:59","0","2023/07/02 16:00:00","559"
"180101","0","3","248","2023/07/05 15:59:59","0","2023/07/02 16:00:00","560"
"106801","0","3","248","2023/07/05 15:59:59","0","2023/07/02 16:00:00","561"
"180201","0","3","248","2023/07/05 15:59:59","0","2023/07/02 16:00:00","562"
"180501","0","3","248","2023/07/05 15:59:59","0","2023/07/02 16:00:00","563"
"180401","0","3","248","2023/07/05 15:59:59","0","2023/07/02 16:00:00","564"
"107001","0","3","248","2023/07/05 15:59:59","0","2023/07/02 16:00:00","565"
"106101","0","3","248","2023/07/05 15:59:59","0","2023/07/02 16:00:00","566"
"107101","0","3","248","2023/07/05 15:59:59","0","2023/07/02 16:00:00","567"
"125101","1105","3","249","2023/07/12 15:59:59","0","2023/07/05 16:00:00","568"
"125201","1106","3","250","2023/07/19 15:59:59","0","2023/07/12 16:00:00","569"
"120001","1107","3","251","2023/07/29 15:59:59","0","2023/07/19 16:00:00","570"
"122901","0","3","252","2023/08/01 15:59:59","0","2023/07/29 16:00:00","571"
"125301","1108","3","253","2023/08/09 15:59:59","0","2023/08/01 16:00:00","572"
"121501","0","3","254","2023/08/12 15:59:59","0","2023/08/09 16:00:00","573"
"125401","1109","3","255","2023/08/19 15:59:59","0","2023/08/12 16:00:00","574"
"125801","1110","3","256","2023/08/27 15:59:59","0","2023/08/19 16:00:00","575"
"123301","0","3","257","2023/09/01 15:59:59","0","2023/08/27 16:00:00","576"
"125501","1111","3","258","2023/09/11 15:59:59","0","2023/09/01 16:00:00","577"
"123601","0","3","259","2023/09/16 15:59:59","0","2023/09/11 16:00:00","578"
"125601","1112","3","260","2023/09/25 15:59:59","0","2023/09/16 16:00:00","579"
"180301","1113","3","261","2023/09/28 15:59:59","0","2023/09/25 16:00:00","580"
"118201","0","3","261","2023/09/28 15:59:59","0","2023/09/25 16:00:00","581"
"181001","0","3","261","2023/09/28 15:59:59","0","2023/09/25 16:00:00","582"
"123001","0","3","261","2023/09/28 15:59:59","0","2023/09/25 16:00:00","583"
"180901","0","3","261","2023/09/28 15:59:59","0","2023/09/25 16:00:00","584"
"118101","0","3","261","2023/09/28 15:59:59","0","2023/09/25 16:00:00","585"
"180801","0","3","261","2023/09/28 15:59:59","0","2023/09/25 16:00:00","586"
"106701","0","3","261","2023/09/28 15:59:59","0","2023/09/25 16:00:00","587"
"180701","0","3","261","2023/09/28 15:59:59","0","2023/09/25 16:00:00","588"
"180601","0","3","261","2023/09/28 15:59:59","0","2023/09/25 16:00:00","589"
"180101","0","3","261","2023/09/28 15:59:59","0","2023/09/25 16:00:00","590"
"106801","0","3","261","2023/09/28 15:59:59","0","2023/09/25 16:00:00","591"
"180201","0","3","261","2023/09/28 15:59:59","0","2023/09/25 16:00:00","592"
"180501","0","3","261","2023/09/28 15:59:59","0","2023/09/25 16:00:00","593"
"180401","0","3","261","2023/09/28 15:59:59","0","2023/09/25 16:00:00","594"
"107001","0","3","261","2023/09/28 15:59:59","0","2023/09/25 16:00:00","595"
"106101","0","3","261","2023/09/28 15:59:59","0","2023/09/25 16:00:00","596"
"107101","0","3","261","2023/09/28 15:59:59","0","2023/09/25 16:00:00","597"
"123801","0","3","262","2023/10/02 15:59:59","0","2023/09/28 16:00:00","598"
"126201","1114","3","263","2023/10/11 15:59:59","0","2023/10/02 16:00:00","599"
"124001","0","3","264","2023/10/17 15:59:59","0","2023/10/11 16:00:00","600"
"126301","1115","3","265","2023/10/25 15:59:59","0","2023/10/17 16:00:00","601"
"124601","0","3","266","2023/11/01 15:59:59","0","2023/10/25 16:00:00","602"
"124501","0","3","266","2023/11/01 15:59:59","0","2023/10/25 16:00:00","603"
"126401","1116","3","267","2023/11/04 15:59:59","0","2023/11/01 16:00:00","604"
"118201","0","3","267","2023/11/04 15:59:59","0","2023/11/01 16:00:00","605"
"181001","0","3","267","2023/11/04 15:59:59","0","2023/11/01 16:00:00","606"
"123001","0","3","267","2023/11/04 15:59:59","0","2023/11/01 16:00:00","607"
"180901","0","3","267","2023/11/04 15:59:59","0","2023/11/01 16:00:00","608"
"118101","0","3","267","2023/11/04 15:59:59","0","2023/11/01 16:00:00","609"
"180801","0","3","267","2023/11/04 15:59:59","0","2023/11/01 16:00:00","610"
"106701","0","3","267","2023/11/04 15:59:59","0","2023/11/01 16:00:00","611"
"180701","0","3","267","2023/11/04 15:59:59","0","2023/11/01 16:00:00","612"
"180301","0","3","267","2023/11/04 15:59:59","0","2023/11/01 16:00:00","613"
"180601","0","3","267","2023/11/04 15:59:59","0","2023/11/01 16:00:00","614"
"180101","0","3","267","2023/11/04 15:59:59","0","2023/11/01 16:00:00","615"
"106801","0","3","267","2023/11/04 15:59:59","0","2023/11/01 16:00:00","616"
"180201","0","3","267","2023/11/04 15:59:59","0","2023/11/01 16:00:00","617"
"180501","0","3","267","2023/11/04 15:59:59","0","2023/11/01 16:00:00","618"
"180401","0","3","267","2023/11/04 15:59:59","0","2023/11/01 16:00:00","619"
"107001","0","3","267","2023/11/04 15:59:59","0","2023/11/01 16:00:00","620"
"106101","0","3","267","2023/11/04 15:59:59","0","2023/11/01 16:00:00","621"
"107101","0","3","267","2023/11/04 15:59:59","0","2023/11/01 16:00:00","622"
"126601","1117","3","268","2023/11/13 15:59:59","0","2023/11/04 16:00:00","623"
"122501","0","3","269","2023/11/16 15:59:59","0","2023/11/13 16:00:00","624"
"126801","1118","3","270","2023/11/26 15:59:59","0","2023/11/16 16:00:00","625"
"107501","0","3","271","2023/12/01 15:59:59","0","2023/11/26 16:00:00","626"
"107801","0","3","271","2023/12/01 15:59:59","0","2023/11/26 16:00:00","627"
"110301","0","3","271","2023/12/01 15:59:59","0","2023/11/26 16:00:00","628"
"110001","0","3","271","2023/12/01 15:59:59","0","2023/11/26 16:00:00","629"
"126901","1119","3","272","2023/12/10 15:59:59","0","2023/12/01 16:00:00","630"
"122901","0","3","273","2023/12/13 15:59:59","0","2023/12/10 16:00:00","631"
"124801","0","3","274","2023/12/16 15:59:59","0","2023/12/13 16:00:00","632"
"125001","0","3","274","2023/12/16 15:59:59","0","2023/12/13 16:00:00","633"
"127101","1120","3","275","2023/12/23 15:59:59","0","2023/12/16 16:00:00","634"
"107701","0","3","276","2023/12/27 15:59:59","0","2023/12/23 16:00:00","635"
"107901","0","3","276","2023/12/27 15:59:59","0","2023/12/23 16:00:00","636"
"110601","0","3","276","2023/12/27 15:59:59","0","2023/12/23 16:00:00","637"
"110401","0","3","276","2023/12/27 15:59:59","0","2023/12/23 16:00:00","638"
"117201","0","3","277","2024/01/01 15:59:59","0","2023/12/27 16:00:00","639"
"117001","0","3","277","2024/01/01 15:59:59","0","2023/12/27 16:00:00","640"
"113101","0","3","277","2024/01/01 15:59:59","0","2023/12/27 16:00:00","641"
"113401","0","3","277","2024/01/01 15:59:59","0","2023/12/27 16:00:00","642"
"126501","1121","3","278","2024/01/04 15:59:59","0","2024/01/01 16:00:00","643"
"126401","0","3","278","2024/01/04 15:59:59","0","2024/01/01 16:00:00","644"
"118201","0","3","278","2024/01/04 15:59:59","0","2024/01/01 16:00:00","645"
"181001","0","3","278","2024/01/04 15:59:59","0","2024/01/01 16:00:00","646"
"123001","0","3","278","2024/01/04 15:59:59","0","2024/01/01 16:00:00","647"
"180901","0","3","278","2024/01/04 15:59:59","0","2024/01/01 16:00:00","648"
"118101","0","3","278","2024/01/04 15:59:59","0","2024/01/01 16:00:00","649"
"180801","0","3","278","2024/01/04 15:59:59","0","2024/01/01 16:00:00","650"
"106701","0","3","278","2024/01/04 15:59:59","0","2024/01/01 16:00:00","651"
"180701","0","3","278","2024/01/04 15:59:59","0","2024/01/01 16:00:00","652"
"180301","0","3","278","2024/01/04 15:59:59","0","2024/01/01 16:00:00","653"
"180601","0","3","278","2024/01/04 15:59:59","0","2024/01/01 16:00:00","654"
"180101","0","3","278","2024/01/04 15:59:59","0","2024/01/01 16:00:00","655"
"106801","0","3","278","2024/01/04 15:59:59","0","2024/01/01 16:00:00","656"
"180201","0","3","278","2024/01/04 15:59:59","0","2024/01/01 16:00:00","657"
"180501","0","3","278","2024/01/04 15:59:59","0","2024/01/01 16:00:00","658"
"180401","0","3","278","2024/01/04 15:59:59","0","2024/01/01 16:00:00","659"
