605f01e3acd7788ff35b858db0c9635a65074982b4054d46fc8a033ecdf973be,d9ed58eb002c1185b8294c10b688bc7008e8cc98af0f3b8a1e409f67819ed150,b9fdadf21535b4f647d44009312ec7682eaf699c8b02f6e5d0e76002cec5c115,d8e008cfd3283fd4b6449d54b18ec17b6a39e9959f3d7b022e286e26e71d00e2,bc4e72468bc322c8b63c2f74cf78d9d07e9ef9b7fd7f6411c1f0c5831f72e938,a16a455b448de885540aa2ea49d48eeab03b36d49485b2a91078183741441b74,41fda5a09978b34400c7a6ac7961c22f85e445dd6e6275a603afccf57308b82b,3db3c6a6795f610e683d1020287866240a298adfc9b38d3887bed24cf5e9690f,3b96728f80bba575c23f6da7382088a7988442f1b86aaed541b57a596107dfd4,8ad059cedd2f507b82ef2a97e1105c2684eb6414d17bfb52ab85cb220e60a654,f0854271bb6b21923d27f1a5bb0dd456bc4acd66ce66da1b5898ff394999e65b,c9d76714c61eeebf4bde17432790d48271c0e6b753d190da2f2441cd9a2b3449,0b1b15a4ebebf53150c35962ceb921005306284864a9f6988a94506fefa3be81,fd93fe6bf7285677c05abfed285e321a3b27e7dde41cdc547df87ce356d06f10,d583851b6834dfd120da07c5fba011af5fedcb83729be3cdbf8cddaa43b8e17e,1f6187846d9b52fb9e918c619fc6eca6565c3be3b28df9ee8675db4fc9dea09a,a427db6a6663fb886f94f72cb65529159ab85af1f6188b068d9fce0c8a7f2f00,0504e8aeb28294ea59125874628b56b2bc9274f41dc029f10f7eff85d09b9cdf,f339e422d7ea70699f501e465c90ead7bb10c1a68e65669e1b8842f700c833ad
"0","5104321","610104004","5","2","0","600","0","5.5","610104401","238","","3","10104","5104322","1","1","1.3","0"
"40","0","610104005","5","1","0","600","-40","1.5","0","238","","0","10104","5104323","2","1","1.5","0"
"0","0","610104006","5","1","0","0","-40","1.5","0","238","","0","10104","0","3","1","1.5","0"
"62","5078321","610105004","5","1","0","0","-45","1.5","0","181","","0","10105","5078322","1","1","1.55","0"
"0","0","610105005","5","4","0","0","-45","1.5","0","181","","0","10105","5078323","2","1","1.55","490"
"0","0","610105006","5","1","0","0","-45","1.5","0","181","","0","10105","0","3","1","1.55","0"
"0","5106321","610106004","5","3","0","600","0","5.5","610106401","240","","3","10106","5106322","1","1","1.2","12"
"60","0","610106005","5","1","0","600","0","1.5","610106402","240","","0","10106","5106323","2","1","1.2","0"
"0","0","610106006","5","1","0","0","0","1.5","0","240","","0","10106","0","3","1","1.2","0"
"0","5080321","610107004","5","2","0","600","-70","5.5","610107401","184","","3","10107","5080322","1","1","1.4","0"
"60","0","610107005","5","1","0","0","-70","1.5","610107402","184","","0","10107","5080323","2","1","1.5","0"
"0","0","610107006","5","1","0","0","-70","1.5","0","184","","0","10107","0","3","1","1.5","0"
"80","5108321","610108004","5","1","0","600","-35","5.5","610108401","243","","3","10108","5108322","1","1","1.55","0"
"60","0","610108005","5","1","0","600","-35","1.5","610108402","243","","0","10108","5108323","2","1","1.55","0"
"0","0","610108006","5","1","0","0","-35","1.5","0","243","","0","10108","0","3","1","1.55","0"
"0","5082321","610109004","5","3","0","600","-20","5.5","610109401","187","","3","10109","5082322","1","1","2","20"
"69","0","610109005","5","1","0","0","-20","1.5","0","187","","0","10109","5082323","2","1","2","0"
"0","0","610109006","5","1","0","0","-20","1.5","0","187","","0","10109","0","3","1","2","0"
"69","5110321","610110004","5","5","0","600","-50","5.5","610110401","246","","3","10110","5110322","1","1","1","10000000"
"0","0","610110005","5","2","0","600","-50","1.5","610110402","246","","0","10110","5110323","2","1","0.85","0"
"0","0","610110006","5","1","0","0","-50","1.5","0","246","","0","10110","0","3","1","1","0"
"60","5111321","610111004","5","1","0","600","-78","5.5","610111401","246","","3","10111","5111322","1","1","1.35","0"
"0","0","610111005","5","2","0","600","-55","1.5","610111402","246","","0","10111","5111323","2","1","1.2","0"
"0","0","610111006","5","1","0","0","-78","1.5","0","246","","0","10111","0","3","1","1.35","0"
"0","5084321","610112004","5","2","0","600","5","5.5","610112401","190","","3","10112","5084322","1","1","1.35","0"
"0","0","610112005","5","3","0","600","5","1.5","0","190","","0","10112","5084323","2","1","1.35","10"
"0","0","610112006","5","1","0","0","5","1.5","0","190","","0","10112","0","3","1","1.35","0"
"0","5085321","610113004","5","2","0","600","-20","5.5","610113401","190","","3","10113","5085322","1","1","0.95","0"
"68","0","610113005","5","1","0","600","-20","1.5","0","190","","0","10113","5085323","2","1","1.2","0"
"0","0","610113006","5","1","0","0","-20","1.5","0","190","","0","10113","0","3","1","1.2","0"
"0","5114321","610114004","5","3","0","600","20","5.5","610114401","249","","3","10114","5114322","1","1","1.25","16"
"58","0","610114005","5","1","0","600","20","1.5","610114402","249","","0","10114","5114323","2","1","1.25","0"
"0","0","610114006","5","1","0","0","20","1.5","0","249","","0","10114","0","3","1","1.25","0"
"0","5088321","610115004","5","3","0","600","-70","5.5","610115401","193","","3","10115","5088322","1","1","1.4","15"
"72","0","610115005","5","1","0","0","-70","1.5","610115402","193","","0","10115","5088323","2","1","1.5","0"
"0","0","610115006","5","1","0","0","-70","1.5","0","193","","0","10115","0","3","1","1.5","0"
"74","5116321","610116004","5","1","0","600","-25","5.5","610116401","252","","3","10116","5116322","1","1","1.85","0"
"53","0","610116005","5","1","0","0","-25","1.5","610116402","252","","0","10116","5116323","2","1","1.85","0"
"0","0","610116006","5","1","0","0","-25","1.5","0","252","","0","10116","0","3","1","1.85","0"
"86","5090321","610117004","5","1","0","600","-45","5.5","0","196","","3","10117","5090322","1","1","1.18","0"
"0","0","610117005","5","4","0","0","-45","1.5","0","196","","0","10117","5090323","2","1","1.18","300"
"0","0","610117006","5","1","0","0","-45","1.5","0","196","","0","10117","0","3","1","1.18","0"
"69","5118321","610118004","5","1","0","600","-20","5.5","610118401","255","","3","10118","5118322","1","1","1.25","0"
"42","0","610118005","5","1","0","600","-20","1.5","610118402","255","","0","10118","5118323","2","1","1.25","0"
"0","0","610118006","5","1","0","0","-20","1.5","0","255","","0","10118","0","3","1","1.25","0"
"70","5092321","610119004","5","1","0","600","-50","5.5","0","199","","3","10119","5092322","1","1","1.4","0"
"0","0","610119005","5","2","0","600","-20","1.5","610119402","199","","0","10119","5092323","2","1","1.15","0"
"0","0","610119006","5","1","0","0","-50","1.5","0","199","","0","10119","0","3","1","1.4","0"
"71","5120321","610120004","5","1","0","600","-35","5.5","610120401","255","","3","10120","5120322","1","1","1.55","0"
"0","0","610120005","5","2","0","600","-35","1.5","610120402","255","","0","10120","5120323","2","1","1.2","0"
"0","0","610120006","5","1","0","0","-35","1.5","0","255","","0","10120","0","3","1","1.55","0"
"0","5094321","610121004","5","3","0","600","-50","5.5","610121401","200","","3","10121","5094322","1","1","2.2","10"
"68","0","610121005","5","1","0","0","-50","1.5","0","200","","0","10121","5094323","2","1","2.2","0"
"0","0","610121006","5","1","0","0","-50","1.5","0","200","","0","10121","0","3","1","2.2","0"
"68","5122321","610122004","5","1","0","600","40","5.5","610122401","255","","3","10122","5122322","1","1","1.7","0"
"0","0","610122005","5","2","0","600","20","1.5","610122402","255","","4.5","10122","5122323","2","1","1","0"
"0","0","610122006","5","1","0","0","40","1.5","0","255","","0","10122","0","3","1","1.7","0"
"80","5096321","610123004","5","1","0","600","-120","5.5","0","200","","3","10123","5096322","1","1","1.3","0"
"0","0","610123005","5","2","0","600","-80","1.5","610123402","200","","0","10123","5096323","2","1","1","0"
"0","0","610123006","5","1","0","0","-120","1.5","0","200","","0","10123","0","3","1","1.3","0"
"0","5124321","610124004","5","2","0","600","-20","5.5","610124401","255","","3","10124","5124322","1","1","0.83","0"
"66","0","610124005","5","1","0","600","-20","1.5","0","255","","0","10124","5124323","2","1","0.83","0"
"0","0","610124006","5","1","0","0","-20","1.5","0","255","","0","10124","0","3","1","0.83","0"
"0","5098321","610125004","5","2","0","600","-120","5.5","610125401","200","","3","10125","5098322","1","1","1.3","0"
"0","0","610125005","5","2","0","600","-80","1.5","610125402","200","","0","10125","5098323","2","1","1.1","0"
"0","0","610125006","5","1","0","0","-85","1.5","0","200","","0","10125","0","3","1","1.3","0"
"83","5126321","610126004","5","1","0","600","-25","5.5","610126401","255","","3","10126","5126322","1","1","1.5","0"
"0","0","610126005","5","2","0","600","-25","1.5","610126402","255","","3","10126","5126323","2","1","1.3","0"
"0","0","610126006","5","1","0","0","-25","1.5","0","255","","0","10126","0","3","1","1.5","0"
"0","5100321","610127004","5","2","0","600","-50","5.5","610127401","200","","3","10127","5100322","1","1","1.1","0"
"64","0","610127005","5","1","0","600","-70","1.5","0","200","","0","10127","5100323","2","1","1.5","0"
"0","0","610127006","5","1","0","0","-70","1.5","0","200","","0","10127","0","3","1","1.5","0"
"0","5128321","610128004","5","3","0","600","-25","5.5","610128401","255","","3","10128","5128322","1","1","1.85","15"
"62","0","610128005","5","1","0","0","-25","1.5","610128402","255","","0","10128","5128323","2","1","1.85","0"
"0","0","610128006","5","1","0","0","-25","1.5","0","255","","0","10128","0","3","1","1.85","0"
"66","5102321","610129004","5","1","0","600","-85","5.5","0","200","","3","10129","5102322","1","1","1.25","0"
"0","0","610129005","5","2","0","600","-80","1.5","610129402","200","","0","10129","5102323","2","1","1.1","0"
"0","0","610129006","5","1","0","0","-85","1.5","0","200","","0","10129","0","3","1","1.25","0"
"78","5130321","610130004","5","1","0","600","0","5.5","0","255","","3","10130","5130322","1","1","1.2","0"
"0","0","610130005","5","2","0","600","0","1.5","610130402","255","","0","10130","5130323","2","1","1","0"
"0","0","610130006","5","1","0","0","0","1.5","0","255","","0","10130","0","3","1","1.2","0"
"0","5104321","610131004","5","2","0","600","0","5.5","610131401","200","","3","10131","5104322","1","1","1.3","0"
"40","0","610131005","5","1","0","600","-40","1.5","0","200","","0","10131","5104323","2","1","1.5","0"
"0","0","610131006","5","1","0","0","-40","1.5","0","200","","0","10131","0","3","1","1.5","0"
"0","5132321","610132004","5","3","0","600","-60","5.5","610132401","255","","3","10132","5132322","1","1","1","15"
"70","0","610132005","5","1","0","0","-60","1.5","610132402","255","","0","10132","5132323","2","1","1","0"
"0","0","610132006","5","1","0","0","-60","1.5","0","255","","0","10132","0","3","1","1","0"
"0","5106321","610133004","5","3","0","600","0","5.5","610133401","200","","3","10133","5106322","1","1","1.2","12"
"60","0","610133005","5","1","0","600","0","1.5","610133402","200","","0","10133","5106323","2","1","1.2","0"
"0","0","610133006","5","1","0","0","0","1.5","0","200","","0","10133","0","3","1","1.2","0"
"55","5134321","610134004","5","1","0","600","-50","5.5","0","255","","3","10134","5134322","1","1","1.85","0"
"0","0","610134005","5","3","0","600","-50","1.5","610134402","255","","3","10134","5134323","2","1","1.85","30"
"0","0","610134006","5","1","0","0","-50","1.5","0","255","","0","10134","0","3","1","1.85","0"
"85","5108321","610135004","5","1","0","600","-35","5.5","610135401","200","","3","10135","5108322","1","1","1.55","0"
"70","0","610135005","5","1","0","600","-35","1.5","610135402","200","","0","10135","5108323","2","1","1.55","0"
"0","0","610135006","5","1","0","0","-35","1.5","0","200","","0","10135","0","3","1","1.55","0"
"0","5136321","610136004","5","2","0","600","0","5.5","610136401","255","","3","10136","5136322","1","1","1.1","0"
"84","0","610136005","5","1","0","600","-50","1.5","0","255","","0","10136","5136323","2","1","1.5","0"
"0","0","610136006","5","1","0","0","-50","1.5","0","255","","0","10136","0","3","1","1.5","0"
"75","5137321","610137004","5","1","0","0","0","5.5","0","255","","0","10137","5137322","1","1","0.85","0"
"50","0","610137005","5","1","0","0","0","1.5","0","255","","0","10137","5137323","2","1","0.85","0"
"0","0","610137006","5","1","0","0","0","1.5","0","255","","0","10137","0","3","1","0.85","0"
"69","5110321","610138004","5","5","0","600","-50","5.5","610138401","200","","3","10138","5110322","1","1","1","2000000"
"0","0","610138005","5","2","0","600","-50","1.5","610138402","200","","0","10138","5110323","2","1","0.85","0"
"0","0","610138006","5","1","0","0","-50","1.5","0","200","","0","10138","0","3","1","1","0"
"62","5111321","610139004","5","1","0","600","-78","5.5","610139401","200","","3","10139","5111322","1","1","1.35","0"
"0","0","610139005","5","2","0","600","-55","1.5","610139402","200","","0","10139","5111323","2","1","1.2","0"
"0","0","610139006","5","1","0","0","-78","1.5","0","200","","0","10139","0","3","1","1.35","0"
"86","5140321","610140004","5","1","0","600","0","5.5","0","255","","3","10140","5140322","1","1","1.4","0"
"52","0","610140005","5","1","0","0","0","1.5","0","255","","0","10140","5140323","2","1","1.4","0"
"0","0","610140006","5","1","0","0","0","1.5","0","255","","0","10140","0","3","1","1.4","0"
"0","5114321","610141004","5","3","0","600","20","5.5","610141401","200","","3","10141","5114322","1","1","1.25","16"
"58","0","610141005","5","1","0","600","20","1.5","610141402","200","","0","10141","5114323","2","1","1.25","0"
"0","0","610141006","5","1","0","0","20","1.5","0","200","","0","10141","0","3","1","1.25","0"
"76","5142321","610142004","5","1","0","600","-33","5.5","0","255","","3","10142","5142322","1","1","1.45","0"
"0","0","610142005","5","2","0","600","-40","1.5","610142402","255","","3","10142","5142323","2","1","1.23","0"
"0","0","610142006","5","1","0","0","-33","1.5","0","255","","0","10142","0","3","1","1.45","0"
"72","5116321","610143004","5","1","0","600","-25","5.5","610143401","200","","3","10143","5116322","1","1","1.85","0"
"52","0","610143005","5","1","0","0","-25","1.5","610143402","200","","0","10143","5116323","2","1","1.85","0"
"0","0","610143006","5","1","0","0","-25","1.5","0","200","","0","10143","0","3","1","1.85","0"
"65","5144321","610144004","5","1","0","600","-33","5.5","0","255","","3","10144","5144322","1","1","1","0"
"0","0","610144005","5","2","0","600","-40","1.5","610144402","255","","3","10144","5144323","2","1","1","0"
"0","0","610144006","5","1","0","0","-33","1.5","0","255","","0","10144","0","3","1","1","0"
"74","5118321","610145004","5","1","0","600","-20","5.5","610145401","200","","3","10145","5118322","1","1","1.25","0"
"52","0","610145005","5","1","0","600","-20","1.5","610145402","200","","0","10145","5118323","2","1","1.25","0"
"0","0","610145006","5","1","0","0","-20","1.5","0","200","","0","10145","0","3","1","1.25","0"
"0","5146321","610146004","5","2","0","600","-45","5.5","610146401","255","","3","10146","5146322","1","1","0.87","0"
"58","0","610146005","5","1","0","0","-45","1.5","0","255","","0","10146","5146323","2","1","1.18","0"
"0","0","610146006","5","1","0","0","-45","1.5","0","255","","0","10146","0","3","1","1.18","0"
"76","5120321","610147004","5","1","0","600","-35","5.5","610147401","200","","0","10147","5120322","1","1","1.55","0"
"0","0","610147005","5","2","0","600","-35","1.5","610147402","200","","4","10147","5120323","2","1","1.2","0"
"0","0","610147006","5","1","0","0","-35","1.5","0","200","","0","10147","0","3","1","1.55","0"
"0","5148321","610148004","5","2","0","600","-50","5.5","610148401","255","","3","10148","5148322","1","1","1.4","0"
"72","0","610148005","5","1","0","0","-50","1.5","0","255","","0","10148","5148323","2","1","1.7","0"
"0","0","610148006","5","1","0","0","-50","1.5","0","255","","0","10148","0","3","1","1.7","0"
"68","5122321","610149004","5","1","0","600","40","5.5","610149401","200","","3","10149","5122322","1","1","1.7","0"
"0","0","610149005","5","2","0","600","20","1.5","610149402","200","","4.5","10149","5122323","2","1","1","0"
"0","0","610149006","5","1","0","0","40","1.5","0","200","","0","10149","0","3","1","1.7","0"
"71","5150321","610150004","5","1","0","0","-33","5.5","0","255","","0","10150","5150322","1","1","1.35","0"
"50","0","610150005","5","1","0","0","-33","1.5","0","255","","0","10150","5150323","2","1","1.35","0"
"0","0","610150006","5","1","0","0","-33","1.5","0","255","","0","10150","0","3","1","1.35","0"
"0","5124321","610151004","5","2","0","600","-20","5.5","610151401","200","","3","10151","5124322","1","1","0.83","0"
"66","0","610151005","5","1","0","600","-20","1.5","0","200","","0","10151","5124323","2","1","0.83","0"
"0","0","610151006","5","1","0","0","-20","1.5","0","200","","0","10151","0","3","1","0.83","0"
"0","5152321","610152004","5","2","0","600","20","5.5","610152401","255","","4.8","10152","5152322","1","1","0.7","0"
"81","0","610152005","5","1","0","0","30","1.5","0","255","","0","10152","5152323","2","1","0.96","0"
"0","0","610152006","5","1","0","0","30","1.5","0","255","","0","10152","0","3","1","0.96","0"
"0","0","610153004","5","2","0","600","50","1.5","610153401","200","","3","10153","5017321","1","1","0.9","0"
"69","0","610153005","5","1","0","0","84","1.5","0","200","","0","10153","5017322","2","1","1","0"
"0","0","610153006","5","1","0","0","84","1.5","0","200","","0","10153","0","3","1","1","0"
"68","5154321","610154004","5","1","0","600","-33","5.5","0","255","","3","10154","5154322","1","1","1.25","0"
"0","0","610154005","5","2","0","600","-10","1.5","610154402","255","","3","10154","5154323","2","1","1","0"
"0","0","610154006","5","1","0","0","-33","1.5","0","255","","0","10154","0","3","1","1.25","0"
"83","5126321","610126004","5","1","0","600","-25","5.5","610126401","255","","3","10155","5126322","1","1","1.5","0"
"0","0","610126005","5","2","0","600","-25","1.5","610126402","255","","3","10155","5126323","2","1","1.3","0"
"0","0","610126006","5","1","0","0","-25","1.5","0","255","","0","10155","0","3","1","1.5","0"
"0","5156321","610156004","5","2","0","600","5","5.5","610156401","255","","3","10156","5156322","1","1","0.85","0"
"75","0","610156005","5","1","0","600","-10","1.5","0","255","","3","10156","5156323","2","1","1.11","0"
"0","0","610156006","5","1","0","0","-10","1.5","0","255","","0","10156","0","3","1","1.11","0"
"0","5128321","610128004","5","3","0","600","-25","5.5","610128401","255","","3","10157","5128322","1","1","1.85","15"
"62","0","610128005","5","1","0","0","-25","1.5","610128402","255","","0","10157","5128323","2","1","1.85","0"
"0","0","610128006","5","1","0","0","-25","1.5","0","255","","0","10157","0","3","1","1.85","0"
"0","5158321","610158004","5","2","0","600","-40","5.5","610158401","255","","3","10158","5158322","1","1","1.5","0"
"65","0","610158005","5","1","0","0","-33","1.5","0","255","","0","10158","5158323","2","1","1.75","0"
"0","0","610158006","5","1","0","0","-33","1.5","0","255","","0","10158","0","3","1","1.75","0"
"78","5130321","610130004","5","1","0","600","0","5.5","0","255","","3","10159","5130322","1","1","1.2","0"
"0","0","610130005","5","2","0","600","0","1.5","610130402","255","","4.5","10159","5130323","2","1","1","0"
"0","0","610130006","5","1","0","0","0","1.5","0","255","","0","10159","0","3","1","1.2","0"
"0","5160321","610160004","5","3","0","600","-35","5.5","610160401","255","","4.8","10160","5160322","1","1","1.4","20"
"70","0","610160005","5","1","0","0","-35","1.5","0","255","","0","10160","5160323","2","1","1.4","0"
"0","0","610160006","5","1","0","0","-35","1.5","0","255","","0","10160","0","3","1","1.4","0"
"0","5132321","610132004","5","3","0","600","-60","5.5","610132401","255","","3","10161","5132322","1","1","1","15"
"70","0","610132005","5","1","0","0","-60","1.5","610132402","255","","0","10161","5132323","2","1","1","0"
"0","0","610132006","5","1","0","0","-60","1.5","0","255","","0","10161","0","3","1","1","0"
"55","5134321","610134004","5","1","0","600","-50","5.5","0","255","","3","10163","5134322","1","1","1.85","0"
"0","0","610134005","5","3","0","600","-50","1.5","610134402","255","","3","10163","5134323","2","1","1.85","30"
"0","0","610134006","5","1","0","0","-50","1.5","0","255","","0","10163","0","3","1","1.85","0"
"0","5136321","610136004","5","2","0","600","0","5.5","610136401","255","","3","10164","5136322","1","1","1.1","0"
"84","0","610136005","5","1","0","600","-50","1.5","0","255","","0","10164","5136323","2","1","1.5","0"
"0","0","610136006","5","1","0","0","-50","1.5","0","255","","0","10164","0","3","1","1.5","0"
"75","5137321","610137004","5","1","0","0","0","5.5","0","255","","0","10165","5137322","1","1","0.85","0"
"50","0","610137005","5","1","0","0","0","1.5","0","255","","0","10165","5137323","2","1","0.85","0"
"0","0","610137006","5","1","0","0","0","1.5","0","255","","0","10165","0","3","1","0.85","0"
"86","5140321","610140004","5","1","0","600","0","5.5","0","255","","3","10166","5140322","1","1","1.4","0"
"52","0","610140005","5","1","0","0","0","1.5","0","255","","0","10166","5140323","2","1","1.4","0"
"0","0","610140006","5","1","0","0","0","1.5","0","255","","0","10166","0","3","1","1.4","0"
"76","5142321","610142004","5","1","0","600","-33","5.5","0","255","","3","10167","5142322","1","1","1.45","0"
"0","0","610142005","5","2","0","600","-40","1.5","610142402","255","","3","10167","5142323","2","1","1.23","0"
"0","0","610142006","5","1","0","0","-33","1.5","0","255","","0","10167","0","3","1","1.45","0"
"65","5144321","610144004","5","1","0","600","-33","5.5","0","255","","3","10168","5144322","1","1","1","0"
"0","0","610144005","5","2","0","600","-40","1.5","610144402","255","","3","10168","5144323","2","1","1","0"
"0","0","610144006","5","1","0","0","-33","1.5","0","255","","0","10168","0","3","1","1","0"
"0","5146321","610146004","5","2","0","600","-45","5.5","610146401","255","","3","10169","5146322","1","1","0.87","0"
"58","0","610146005","5","1","0","0","-45","1.5","0","255","","0","10169","5146323","2","1","1.18","0"
"0","0","610146006","5","1","0","0","-45","1.5","0","255","","0","10169","0","3","1","1.18","0"
"0","5148321","610148004","5","2","0","600","-50","5.5","610148401","255","","3","10170","5148322","1","1","1.4","0"
"72","0","610148005","5","1","0","0","-50","1.5","0","255","","0","10170","5148323","2","1","1.7","0"
"0","0","610148006","5","1","0","0","-50","1.5","0","255","","0","10170","0","3","1","1.7","0"
"71","5150321","610150004","5","1","0","0","-33","5.5","0","255","","0","10171","5150322","1","1","1.35","0"
"50","0","610150005","5","1","0","0","-33","1.5","0","255","","0","10171","5150323","2","1","1.35","0"
"0","0","610150006","5","1","0","0","-33","1.5","0","255","","0","10171","0","3","1","1.35","0"
"0","5152321","610152004","5","2","0","600","20","5.5","610152401","255","","4.8","10172","5152322","1","1","0.7","0"
"81","0","610152005","5","1","0","0","30","1.5","0","255","","0","10172","5152323","2","1","0.96","0"
"0","0","610152006","5","1","0","0","30","1.5","0","255","","0","10172","0","3","1","0.96","0"
