fc7b1446b34a315892c9e454014fcee3b1e045c7b7e1c627f942a447c13850ab,63c4ea62cfa367ca78d5b769a75284ec92312a0b496fb2fcfbef0b0ff125697b,360491fc33f59a029962e0acad056b957b68e04a3dc5a48fe2fe71fc560d8592,ce87a43dbda8f9a5523732104b1d29f209fd201910d92fa24bf8918e27282e42,7da95e25258277fad79e3adb530529d74d37cecf44427643824919b071b07be5,d6d631e667c08c10dd87db69fa0a083ff81ae3ddcec4896a7ce8c8b6cf849e8d,546046b734d033b5435f6556e2208d296402bfb275737bdeadaa07b2a5a3475b,7d722853d351789098bb1573bc1edba4705821abbbfba81c8ebcc8caa8428d4e,1d6d6c103e76e1e29dfcafab011fdbd6d67d6ff9d90b1fe911060aa8e3c864ce,86ccb4edbc8c7f127590ca5c6c700e5c473aa3f5bc3deab3de30ff3e7adcda2a,950a8a5dcfcfece01a4c40229a8932beedee6d17cf583c8d883244b43a8de088,00c03ada35a463d4de818c0069d210b76aa954502da201bc8859c1b2b56c47c9,5eea9a608f0bc38535809101f477513cc4ec5d918132f348560465728bd22434,cc1d60f268241ab62cf6f9f47d15d79c0c31c0de142cfcf9104f856a8b93db02,44bcaa7c252ec9ecd11d6c4cb5adf3055b4a280c7a78f7bd2c9da6f3e7371786,27842f9c75309aab3beaddd7a923e76fd7ec3ecdf455c3b21cb4b6575df81d87,f4d968c22b70ffd3a162f91901628a83376e5ea8d707de475e8f62c1c7206eb4,5292afe01a2af0e678d15d824cf645fd461f75c7a50b7dc74e5fa60b565cd3db,8c5917c42f142e9546c2a7454271739e1f0055b42852ba30d546fb0aa57059c6,f1e517a8566b32d61d3f5a2e29c65491c9e4587fe9e9fdfe0dbcda13464d9fa3,38ed6e81a401f69dad15d4c7b8f509931e2b83c3146621c3cfa5de5e5778b2aa
"31018","0","0","0","2","91002","0","3500","1037","0","507","2","8","18","301","3500","700","90006","0","1","0"
"31018","0","0","0","2","91002","0","3000","1037","0","508","2","8","16","701","3000","1500","90006","0","1","0"
"31018","0","0","0","2","91002","0","2500","1037","0","509","2","8","14","1501","2500","3000","90006","0","1","0"
"31018","0","0","0","2","91002","0","2000","1037","0","510","2","8","12","3001","2000","5000","90006","0","1","0"
"31018","0","0","0","2","91002","0","1500","1037","0","511","2","8","10","5001","1500","7000","90006","0","1","0"
"31018","0","0","0","2","91002","0","1000","1037","0","512","2","8","8","7001","1000","10000","90006","0","1","0"
"31018","0","0","0","2","91002","0","750","1037","0","513","2","8","7","10001","750","-1","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1038","0","514","2","8","30","1","20000","1","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1038","0","515","2","8","30","2","15000","2","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1038","0","516","2","8","30","3","12000","3","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1038","0","517","2","8","30","4","10000","20","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1038","0","518","2","8","30","21","8000","50","90006","0","1","0"
"31043","0","0","0","2","91002","0","4500","1038","0","519","2","8","25","51","6000","150","90006","0","1","0"
"31043","0","0","0","2","91002","0","4000","1038","0","520","2","8","20","151","4000","300","90006","0","1","0"
"31043","0","0","0","2","91002","0","3500","1038","0","521","2","8","18","301","3500","700","90006","0","1","0"
"31043","0","0","0","2","91002","0","3000","1038","0","522","2","8","16","701","3000","1500","90006","0","1","0"
"31043","0","0","0","2","91002","0","2500","1038","0","523","2","8","14","1501","2500","3000","90006","0","1","0"
"31043","0","0","0","2","91002","0","2000","1038","0","524","2","8","12","3001","2000","5000","90006","0","1","0"
"31043","0","0","0","2","91002","0","1500","1038","0","525","2","8","10","5001","1500","7000","90006","0","1","0"
"31043","0","0","0","2","91002","0","1000","1038","0","526","2","8","8","7001","1000","10000","90006","0","1","0"
"31043","0","0","0","2","91002","0","750","1038","0","527","2","8","7","10001","750","-1","90006","0","1","0"
"31025","0","0","0","2","91002","0","5000","1039","0","528","2","8","30","1","20000","1","90006","0","1","0"
"31025","0","0","0","2","91002","0","5000","1039","0","529","2","8","30","2","15000","2","90006","0","1","0"
"31025","0","0","0","2","91002","0","5000","1039","0","530","2","8","30","3","12000","3","90006","0","1","0"
"31025","0","0","0","2","91002","0","5000","1039","0","531","2","8","30","4","10000","20","90006","0","1","0"
"31025","0","0","0","2","91002","0","5000","1039","0","532","2","8","30","21","8000","50","90006","0","1","0"
"31025","0","0","0","2","91002","0","4500","1039","0","533","2","8","25","51","6000","150","90006","0","1","0"
"31025","0","0","0","2","91002","0","4000","1039","0","534","2","8","20","151","4000","300","90006","0","1","0"
"31025","0","0","0","2","91002","0","3500","1039","0","535","2","8","18","301","3500","700","90006","0","1","0"
"31025","0","0","0","2","91002","0","3000","1039","0","536","2","8","16","701","3000","1500","90006","0","1","0"
"31025","0","0","0","2","91002","0","2500","1039","0","537","2","8","14","1501","2500","3000","90006","0","1","0"
"31025","0","0","0","2","91002","0","2000","1039","0","538","2","8","12","3001","2000","5000","90006","0","1","0"
"31025","0","0","0","2","91002","0","1500","1039","0","539","2","8","10","5001","1500","7000","90006","0","1","0"
"31025","0","0","0","2","91002","0","1000","1039","0","540","2","8","8","7001","1000","10000","90006","0","1","0"
"31025","0","0","0","2","91002","0","750","1039","0","541","2","8","7","10001","750","-1","90006","0","1","0"
"31042","0","0","0","2","91002","0","5000","1040","0","542","2","8","30","1","20000","1","90006","0","1","0"
"31042","0","0","0","2","91002","0","5000","1040","0","543","2","8","30","2","15000","2","90006","0","1","0"
"31042","0","0","0","2","91002","0","5000","1040","0","544","2","8","30","3","12000","3","90006","0","1","0"
"31042","0","0","0","2","91002","0","5000","1040","0","545","2","8","30","4","10000","20","90006","0","1","0"
"31042","0","0","0","2","91002","0","5000","1040","0","546","2","8","30","21","8000","50","90006","0","1","0"
"31042","0","0","0","2","91002","0","4500","1040","0","547","2","8","25","51","6000","150","90006","0","1","0"
"31042","0","0","0","2","91002","0","4000","1040","0","548","2","8","20","151","4000","300","90006","0","1","0"
"31042","0","0","0","2","91002","0","3500","1040","0","549","2","8","18","301","3500","700","90006","0","1","0"
"31042","0","0","0","2","91002","0","3000","1040","0","550","2","8","16","701","3000","1500","90006","0","1","0"
"31042","0","0","0","2","91002","0","2500","1040","0","551","2","8","14","1501","2500","3000","90006","0","1","0"
"31042","0","0","0","2","91002","0","2000","1040","0","552","2","8","12","3001","2000","5000","90006","0","1","0"
"31042","0","0","0","2","91002","0","1500","1040","0","553","2","8","10","5001","1500","7000","90006","0","1","0"
"31042","0","0","0","2","91002","0","1000","1040","0","554","2","8","8","7001","1000","10000","90006","0","1","0"
"31042","0","0","0","2","91002","0","750","1040","0","555","2","8","7","10001","750","-1","90006","0","1","0"
"31022","0","0","0","2","91002","0","5000","1041","0","556","2","8","30","1","20000","1","90006","0","1","0"
"31022","0","0","0","2","91002","0","5000","1041","0","557","2","8","30","2","15000","2","90006","0","1","0"
"31022","0","0","0","2","91002","0","5000","1041","0","558","2","8","30","3","12000","3","90006","0","1","0"
"31022","0","0","0","2","91002","0","5000","1041","0","559","2","8","30","4","10000","20","90006","0","1","0"
"31022","0","0","0","2","91002","0","5000","1041","0","560","2","8","30","21","8000","50","90006","0","1","0"
"31022","0","0","0","2","91002","0","4500","1041","0","561","2","8","25","51","6000","150","90006","0","1","0"
"31022","0","0","0","2","91002","0","4000","1041","0","562","2","8","20","151","4000","300","90006","0","1","0"
"31022","0","0","0","2","91002","0","3500","1041","0","563","2","8","18","301","3500","700","90006","0","1","0"
"31022","0","0","0","2","91002","0","3000","1041","0","564","2","8","16","701","3000","1500","90006","0","1","0"
"31022","0","0","0","2","91002","0","2500","1041","0","565","2","8","14","1501","2500","3000","90006","0","1","0"
"31022","0","0","0","2","91002","0","2000","1041","0","566","2","8","12","3001","2000","5000","90006","0","1","0"
"31022","0","0","0","2","91002","0","1500","1041","0","567","2","8","10","5001","1500","7000","90006","0","1","0"
"31022","0","0","0","2","91002","0","1000","1041","0","568","2","8","8","7001","1000","10000","90006","0","1","0"
"31022","0","0","0","2","91002","0","750","1041","0","569","2","8","7","10001","750","-1","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1042","0","570","2","8","30","1","20000","1","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1042","0","571","2","8","30","2","15000","2","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1042","0","572","2","8","30","3","12000","3","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1042","0","573","2","8","30","4","10000","20","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1042","0","574","2","8","30","21","8000","50","90006","0","1","0"
"31043","0","0","0","2","91002","0","4500","1042","0","575","2","8","25","51","6000","150","90006","0","1","0"
"31043","0","0","0","2","91002","0","4000","1042","0","576","2","8","20","151","4000","300","90006","0","1","0"
"31043","0","0","0","2","91002","0","3500","1042","0","577","2","8","18","301","3500","700","90006","0","1","0"
"31043","0","0","0","2","91002","0","3000","1042","0","578","2","8","16","701","3000","1500","90006","0","1","0"
"31043","0","0","0","2","91002","0","2500","1042","0","579","2","8","14","1501","2500","3000","90006","0","1","0"
"31043","0","0","0","2","91002","0","2000","1042","0","580","2","8","12","3001","2000","5000","90006","0","1","0"
"31043","0","0","0","2","91002","0","1500","1042","0","581","2","8","10","5001","1500","7000","90006","0","1","0"
"31043","0","0","0","2","91002","0","1000","1042","0","582","2","8","8","7001","1000","10000","90006","0","1","0"
"31043","0","0","0","2","91002","0","750","1042","0","583","2","8","7","10001","750","-1","90006","0","1","0"
"31018","0","0","0","2","91002","0","5000","1043","0","584","2","8","30","1","20000","1","90006","0","1","0"
"31018","0","0","0","2","91002","0","5000","1043","0","585","2","8","30","2","15000","2","90006","0","1","0"
"31018","0","0","0","2","91002","0","5000","1043","0","586","2","8","30","3","12000","3","90006","0","1","0"
"31018","0","0","0","2","91002","0","5000","1043","0","587","2","8","30","4","10000","20","90006","0","1","0"
"31018","0","0","0","2","91002","0","5000","1043","0","588","2","8","30","21","8000","50","90006","0","1","0"
"31018","0","0","0","2","91002","0","4500","1043","0","589","2","8","25","51","6000","150","90006","0","1","0"
"31018","0","0","0","2","91002","0","4000","1043","0","590","2","8","20","151","4000","300","90006","0","1","0"
"31018","0","0","0","2","91002","0","3500","1043","0","591","2","8","18","301","3500","700","90006","0","1","0"
"31018","0","0","0","2","91002","0","3000","1043","0","592","2","8","16","701","3000","1500","90006","0","1","0"
"31018","0","0","0","2","91002","0","2500","1043","0","593","2","8","14","1501","2500","3000","90006","0","1","0"
"31018","0","0","0","2","91002","0","2000","1043","0","594","2","8","12","3001","2000","5000","90006","0","1","0"
"31018","0","0","0","2","91002","0","1500","1043","0","595","2","8","10","5001","1500","7000","90006","0","1","0"
"31018","0","0","0","2","91002","0","1000","1043","0","596","2","8","8","7001","1000","10000","90006","0","1","0"
"31018","0","0","0","2","91002","0","750","1043","0","597","2","8","7","10001","750","-1","90006","0","1","0"
"31025","0","0","0","2","91002","0","5000","1044","0","598","2","8","30","1","20000","1","90006","0","1","0"
"31025","0","0","0","2","91002","0","5000","1044","0","599","2","8","30","2","15000","2","90006","0","1","0"
"31025","0","0","0","2","91002","0","5000","1044","0","600","2","8","30","3","12000","3","90006","0","1","0"
"31025","0","0","0","2","91002","0","5000","1044","0","601","2","8","30","4","10000","20","90006","0","1","0"
"31025","0","0","0","2","91002","0","5000","1044","0","602","2","8","30","21","8000","50","90006","0","1","0"
"31025","0","0","0","2","91002","0","4500","1044","0","603","2","8","25","51","6000","150","90006","0","1","0"
"31025","0","0","0","2","91002","0","4000","1044","0","604","2","8","20","151","4000","300","90006","0","1","0"
"31025","0","0","0","2","91002","0","3500","1044","0","605","2","8","18","301","3500","700","90006","0","1","0"
"31025","0","0","0","2","91002","0","3000","1044","0","606","2","8","16","701","3000","1500","90006","0","1","0"
"31025","0","0","0","2","91002","0","2500","1044","0","607","2","8","14","1501","2500","3000","90006","0","1","0"
"31025","0","0","0","2","91002","0","2000","1044","0","608","2","8","12","3001","2000","5000","90006","0","1","0"
"31025","0","0","0","2","91002","0","1500","1044","0","609","2","8","10","5001","1500","7000","90006","0","1","0"
"31025","0","0","0","2","91002","0","1000","1044","0","610","2","8","8","7001","1000","10000","90006","0","1","0"
"31025","0","0","0","2","91002","0","750","1044","0","611","2","8","7","10001","750","-1","90006","0","1","0"
"31042","0","0","0","2","91002","0","5000","1045","0","612","2","8","30","1","20000","1","90006","0","1","0"
"31042","0","0","0","2","91002","0","5000","1045","0","613","2","8","30","2","15000","2","90006","0","1","0"
"31042","0","0","0","2","91002","0","5000","1045","0","614","2","8","30","3","12000","3","90006","0","1","0"
"31042","0","0","0","2","91002","0","5000","1045","0","615","2","8","30","4","10000","20","90006","0","1","0"
"31042","0","0","0","2","91002","0","5000","1045","0","616","2","8","30","21","8000","50","90006","0","1","0"
"31042","0","0","0","2","91002","0","4500","1045","0","617","2","8","25","51","6000","150","90006","0","1","0"
"31042","0","0","0","2","91002","0","4000","1045","0","618","2","8","20","151","4000","300","90006","0","1","0"
"31042","0","0","0","2","91002","0","3500","1045","0","619","2","8","18","301","3500","700","90006","0","1","0"
"31042","0","0","0","2","91002","0","3000","1045","0","620","2","8","16","701","3000","1500","90006","0","1","0"
"31042","0","0","0","2","91002","0","2500","1045","0","621","2","8","14","1501","2500","3000","90006","0","1","0"
"31042","0","0","0","2","91002","0","2000","1045","0","622","2","8","12","3001","2000","5000","90006","0","1","0"
"31042","0","0","0","2","91002","0","1500","1045","0","623","2","8","10","5001","1500","7000","90006","0","1","0"
"31042","0","0","0","2","91002","0","1000","1045","0","624","2","8","8","7001","1000","10000","90006","0","1","0"
"31042","0","0","0","2","91002","0","750","1045","0","625","2","8","7","10001","750","-1","90006","0","1","0"
"31022","0","0","0","2","91002","0","5000","1046","0","626","2","8","30","1","20000","1","90006","0","1","0"
"31022","0","0","0","2","91002","0","5000","1046","0","627","2","8","30","2","15000","2","90006","0","1","0"
"31022","0","0","0","2","91002","0","5000","1046","0","628","2","8","30","3","12000","3","90006","0","1","0"
"31022","0","0","0","2","91002","0","5000","1046","0","629","2","8","30","4","10000","20","90006","0","1","0"
"31022","0","0","0","2","91002","0","5000","1046","0","630","2","8","30","21","8000","50","90006","0","1","0"
"31022","0","0","0","2","91002","0","4500","1046","0","631","2","8","25","51","6000","150","90006","0","1","0"
"31022","0","0","0","2","91002","0","4000","1046","0","632","2","8","20","151","4000","300","90006","0","1","0"
"31022","0","0","0","2","91002","0","3500","1046","0","633","2","8","18","301","3500","700","90006","0","1","0"
"31022","0","0","0","2","91002","0","3000","1046","0","634","2","8","16","701","3000","1500","90006","0","1","0"
"31022","0","0","0","2","91002","0","2500","1046","0","635","2","8","14","1501","2500","3000","90006","0","1","0"
"31022","0","0","0","2","91002","0","2000","1046","0","636","2","8","12","3001","2000","5000","90006","0","1","0"
"31022","0","0","0","2","91002","0","1500","1046","0","637","2","8","10","5001","1500","7000","90006","0","1","0"
"31022","0","0","0","2","91002","0","1000","1046","0","638","2","8","8","7001","1000","10000","90006","0","1","0"
"31022","0","0","0","2","91002","0","750","1046","0","639","2","8","7","10001","750","-1","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1047","0","640","2","8","30","1","20000","1","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1047","0","641","2","8","30","2","15000","2","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1047","0","642","2","8","30","3","12000","3","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1047","0","643","2","8","30","4","10000","20","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1047","0","644","2","8","30","21","8000","50","90006","0","1","0"
"31043","0","0","0","2","91002","0","4500","1047","0","645","2","8","25","51","6000","150","90006","0","1","0"
"31043","0","0","0","2","91002","0","4000","1047","0","646","2","8","20","151","4000","300","90006","0","1","0"
"31043","0","0","0","2","91002","0","3500","1047","0","647","2","8","18","301","3500","700","90006","0","1","0"
"31043","0","0","0","2","91002","0","3000","1047","0","648","2","8","16","701","3000","1500","90006","0","1","0"
"31043","0","0","0","2","91002","0","2500","1047","0","649","2","8","14","1501","2500","3000","90006","0","1","0"
"31043","0","0","0","2","91002","0","2000","1047","0","650","2","8","12","3001","2000","5000","90006","0","1","0"
"31043","0","0","0","2","91002","0","1500","1047","0","651","2","8","10","5001","1500","7000","90006","0","1","0"
"31043","0","0","0","2","91002","0","1000","1047","0","652","2","8","8","7001","1000","10000","90006","0","1","0"
"31043","0","0","0","2","91002","0","750","1047","0","653","2","8","7","10001","750","-1","90006","0","1","0"
"31018","0","0","0","2","91002","0","5000","1048","0","654","2","8","30","1","20000","1","90006","0","1","0"
"31018","0","0","0","2","91002","0","5000","1048","0","655","2","8","30","2","15000","2","90006","0","1","0"
"31018","0","0","0","2","91002","0","5000","1048","0","656","2","8","30","3","12000","3","90006","0","1","0"
"31018","0","0","0","2","91002","0","5000","1048","0","657","2","8","30","4","10000","20","90006","0","1","0"
"31018","0","0","0","2","91002","0","5000","1048","0","658","2","8","30","21","8000","50","90006","0","1","0"
"31018","0","0","0","2","91002","0","4500","1048","0","659","2","8","25","51","6000","150","90006","0","1","0"
"31018","0","0","0","2","91002","0","4000","1048","0","660","2","8","20","151","4000","300","90006","0","1","0"
"31018","0","0","0","2","91002","0","3500","1048","0","661","2","8","18","301","3500","700","90006","0","1","0"
"31018","0","0","0","2","91002","0","3000","1048","0","662","2","8","16","701","3000","1500","90006","0","1","0"
"31018","0","0","0","2","91002","0","2500","1048","0","663","2","8","14","1501","2500","3000","90006","0","1","0"
"31018","0","0","0","2","91002","0","2000","1048","0","664","2","8","12","3001","2000","5000","90006","0","1","0"
"31018","0","0","0","2","91002","0","1500","1048","0","665","2","8","10","5001","1500","7000","90006","0","1","0"
"31018","0","0","0","2","91002","0","1000","1048","0","666","2","8","8","7001","1000","10000","90006","0","1","0"
"31018","0","0","0","2","91002","0","750","1048","0","667","2","8","7","10001","750","-1","90006","0","1","0"
"31145","0","0","0","2","91002","0","5000","1049","0","668","2","8","30","1","20000","1","90006","0","1","0"
"31145","0","0","0","2","91002","0","5000","1049","0","669","2","8","30","2","15000","2","90006","0","1","0"
"31145","0","0","0","2","91002","0","5000","1049","0","670","2","8","30","3","12000","3","90006","0","1","0"
"31145","0","0","0","2","91002","0","5000","1049","0","671","2","8","30","4","10000","20","90006","0","1","0"
"31145","0","0","0","2","91002","0","5000","1049","0","672","2","8","30","21","8000","50","90006","0","1","0"
"31145","0","0","0","2","91002","0","4500","1049","0","673","2","8","25","51","6000","150","90006","0","1","0"
"31145","0","0","0","2","91002","0","4000","1049","0","674","2","8","20","151","4000","300","90006","0","1","0"
"31145","0","0","0","2","91002","0","3500","1049","0","675","2","8","18","301","3500","700","90006","0","1","0"
"31145","0","0","0","2","91002","0","3000","1049","0","676","2","8","16","701","3000","1500","90006","0","1","0"
"31145","0","0","0","2","91002","0","2500","1049","0","677","2","8","14","1501","2500","3000","90006","0","1","0"
"31145","0","0","0","2","91002","0","2000","1049","0","678","2","8","12","3001","2000","5000","90006","0","1","0"
"31145","0","0","0","2","91002","0","1500","1049","0","679","2","8","10","5001","1500","7000","90006","0","1","0"
"31145","0","0","0","2","91002","0","1000","1049","0","680","2","8","8","7001","1000","10000","90006","0","1","0"
"31145","0","0","0","2","91002","0","750","1049","0","681","2","8","7","10001","750","-1","90006","0","1","0"
"31025","0","0","0","2","91002","0","5000","1050","0","682","2","8","30","1","20000","1","90006","0","1","0"
"31025","0","0","0","2","91002","0","5000","1050","0","683","2","8","30","2","15000","2","90006","0","1","0"
"31025","0","0","0","2","91002","0","5000","1050","0","684","2","8","30","3","12000","3","90006","0","1","0"
"31025","0","0","0","2","91002","0","5000","1050","0","685","2","8","30","4","10000","20","90006","0","1","0"
"31025","0","0","0","2","91002","0","5000","1050","0","686","2","8","30","21","8000","50","90006","0","1","0"
"31025","0","0","0","2","91002","0","4500","1050","0","687","2","8","25","51","6000","150","90006","0","1","0"
"31025","0","0","0","2","91002","0","4000","1050","0","688","2","8","20","151","4000","300","90006","0","1","0"
"31025","0","0","0","2","91002","0","3500","1050","0","689","2","8","18","301","3500","700","90006","0","1","0"
"31025","0","0","0","2","91002","0","3000","1050","0","690","2","8","16","701","3000","1500","90006","0","1","0"
"31025","0","0","0","2","91002","0","2500","1050","0","691","2","8","14","1501","2500","3000","90006","0","1","0"
"31025","0","0","0","2","91002","0","2000","1050","0","692","2","8","12","3001","2000","5000","90006","0","1","0"
"31025","0","0","0","2","91002","0","1500","1050","0","693","2","8","10","5001","1500","7000","90006","0","1","0"
"31025","0","0","0","2","91002","0","1000","1050","0","694","2","8","8","7001","1000","10000","90006","0","1","0"
"31025","0","0","0","2","91002","0","750","1050","0","695","2","8","7","10001","750","-1","90006","0","1","0"
"31042","0","0","0","2","91002","0","5000","1051","0","696","2","8","30","1","20000","1","90006","0","1","0"
"31042","0","0","0","2","91002","0","5000","1051","0","697","2","8","30","2","15000","2","90006","0","1","0"
"31042","0","0","0","2","91002","0","5000","1051","0","698","2","8","30","3","12000","3","90006","0","1","0"
"31042","0","0","0","2","91002","0","5000","1051","0","699","2","8","30","4","10000","20","90006","0","1","0"
"31042","0","0","0","2","91002","0","5000","1051","0","700","2","8","30","21","8000","50","90006","0","1","0"
"31042","0","0","0","2","91002","0","4500","1051","0","701","2","8","25","51","6000","150","90006","0","1","0"
"31042","0","0","0","2","91002","0","4000","1051","0","702","2","8","20","151","4000","300","90006","0","1","0"
"31042","0","0","0","2","91002","0","3500","1051","0","703","2","8","18","301","3500","700","90006","0","1","0"
"31042","0","0","0","2","91002","0","3000","1051","0","704","2","8","16","701","3000","1500","90006","0","1","0"
"31042","0","0","0","2","91002","0","2500","1051","0","705","2","8","14","1501","2500","3000","90006","0","1","0"
"31042","0","0","0","2","91002","0","2000","1051","0","706","2","8","12","3001","2000","5000","90006","0","1","0"
"31042","0","0","0","2","91002","0","1500","1051","0","707","2","8","10","5001","1500","7000","90006","0","1","0"
"31042","0","0","0","2","91002","0","1000","1051","0","708","2","8","8","7001","1000","10000","90006","0","1","0"
"31042","0","0","0","2","91002","0","750","1051","0","709","2","8","7","10001","750","-1","90006","0","1","0"
"31022","0","0","0","2","91002","0","5000","1052","0","710","2","8","30","1","20000","1","90006","0","1","0"
"31022","0","0","0","2","91002","0","5000","1052","0","711","2","8","30","2","15000","2","90006","0","1","0"
"31022","0","0","0","2","91002","0","5000","1052","0","712","2","8","30","3","12000","3","90006","0","1","0"
"31022","0","0","0","2","91002","0","5000","1052","0","713","2","8","30","4","10000","20","90006","0","1","0"
"31022","0","0","0","2","91002","0","5000","1052","0","714","2","8","30","21","8000","50","90006","0","1","0"
"31022","0","0","0","2","91002","0","4500","1052","0","715","2","8","25","51","6000","150","90006","0","1","0"
"31022","0","0","0","2","91002","0","4000","1052","0","716","2","8","20","151","4000","300","90006","0","1","0"
"31022","0","0","0","2","91002","0","3500","1052","0","717","2","8","18","301","3500","700","90006","0","1","0"
"31022","0","0","0","2","91002","0","3000","1052","0","718","2","8","16","701","3000","1500","90006","0","1","0"
"31022","0","0","0","2","91002","0","2500","1052","0","719","2","8","14","1501","2500","3000","90006","0","1","0"
"31022","0","0","0","2","91002","0","2000","1052","0","720","2","8","12","3001","2000","5000","90006","0","1","0"
"31022","0","0","0","2","91002","0","1500","1052","0","721","2","8","10","5001","1500","7000","90006","0","1","0"
"31022","0","0","0","2","91002","0","1000","1052","0","722","2","8","8","7001","1000","10000","90006","0","1","0"
"31022","0","0","0","2","91002","0","750","1052","0","723","2","8","7","10001","750","-1","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1053","0","724","2","8","30","1","20000","1","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1053","0","725","2","8","30","2","15000","2","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1053","0","726","2","8","30","3","12000","3","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1053","0","727","2","8","30","4","10000","20","90006","0","1","0"
"31043","0","0","0","2","91002","0","5000","1053","0","728","2","8","30","21","8000","50","90006","0","1","0"
"31043","0","0","0","2","91002","0","4500","1053","0","729","2","8","25","51","6000","150","90006","0","1","0"
"31043","0","0","0","2","91002","0","4000","1053","0","730","2","8","20","151","4000","300","90006","0","1","0"
"31043","0","0","0","2","91002","0","3500","1053","0","731","2","8","18","301","3500","700","90006","0","1","0"
"31043","0","0","0","2","91002","0","3000","1053","0","732","2","8","16","701","3000","1500","90006","0","1","0"
"31043","0","0","0","2","91002","0","2500","1053","0","733","2","8","14","1501","2500","3000","90006","0","1","0"
"31043","0","0","0","2","91002","0","2000","1053","0","734","2","8","12","3001","2000","5000","90006","0","1","0"
"31043","0","0","0","2","91002","0","1500","1053","0","735","2","8","10","5001","1500","7000","90006","0","1","0"
"31043","0","0","0","2","91002","0","1000","1053","0","736","2","8","8","7001","1000","10000","90006","0","1","0"
"31043","0","0","0","2","91002","0","750","1053","0","737","2","8","7","10001","750","-1","90006","0","1","0"
"31018","0","0","0","2","91002","0","5000","1054","0","738","2","8","30","1","20000","1","90006","0","1","0"
"31018","0","0","0","2","91002","0","5000","1054","0","739","2","8","30","2","15000","2","90006","0","1","0"
"31018","0","0","0","2","91002","0","5000","1054","0","740","2","8","30","3","12000","3","90006","0","1","0"
"31018","0","0","0","2","91002","0","5000","1054","0","741","2","8","30","4","10000","20","90006","0","1","0"
"31018","0","0","0","2","91002","0","5000","1054","0","742","2","8","30","21","8000","50","90006","0","1","0"
"31018","0","0","0","2","91002","0","4500","1054","0","743","2","8","25","51","6000","150","90006","0","1","0"
"31018","0","0","0","2","91002","0","4000","1054","0","744","2","8","20","151","4000","300","90006","0","1","0"
"31018","0","0","0","2","91002","0","3500","1054","0","745","2","8","18","301","3500","700","90006","0","1","0"
"31018","0","0","0","2","91002","0","3000","1054","0","746","2","8","16","701","3000","1500","90006","0","1","0"
"31018","0","0","0","2","91002","0","2500","1054","0","747","2","8","14","1501","2500","3000","90006","0","1","0"
"31018","0","0","0","2","91002","0","2000","1054","0","748","2","8","12","3001","2000","5000","90006","0","1","0"
"31018","0","0","0","2","91002","0","1500","1054","0","749","2","8","10","5001","1500","7000","90006","0","1","0"
"31018","0","0","0","2","91002","0","1000","1054","0","750","2","8","8","7001","1000","10000","90006","0","1","0"
"31018","0","0","0","2","91002","0","750","1054","0","751","2","8","7","10001","750","-1","90006","0","1","0"
"31145","0","0","0","2","91002","0","5000","1055","0","752","2","8","30","1","20000","1","90006","0","1","0"
"31145","0","0","0","2","91002","0","5000","1055","0","753","2","8","30","2","15000","2","90006","0","1","0"
"31145","0","0","0","2","91002","0","5000","1055","0","754","2","8","30","3","12000","3","90006","0","1","0"
"31145","0","0","0","2","91002","0","5000","1055","0","755","2","8","30","4","10000","20","90006","0","1","0"
"31145","0","0","0","2","91002","0","5000","1055","0","756","2","8","30","21","8000","50","90006","0","1","0"
"31145","0","0","0","2","91002","0","4500","1055","0","757","2","8","25","51","6000","150","90006","0","1","0"
"31145","0","0","0","2","91002","0","4000","1055","0","758","2","8","20","151","4000","300","90006","0","1","0"
"31145","0","0","0","2","91002","0","3500","1055","0","759","2","8","18","301","3500","700","90006","0","1","0"
"31145","0","0","0","2","91002","0","3000","1055","0","760","2","8","16","701","3000","1500","90006","0","1","0"
"31145","0","0","0","2","91002","0","2500","1055","0","761","2","8","14","1501","2500","3000","90006","0","1","0"
"31145","0","0","0","2","91002","0","2000","1055","0","762","2","8","12","3001","2000","5000","90006","0","1","0"
"31145","0","0","0","2","91002","0","1500","1055","0","763","2","8","10","5001","1500","7000","90006","0","1","0"
"31145","0","0","0","2","91002","0","1000","1055","0","764","2","8","8","7001","1000","10000","90006","0","1","0"
