0b1d354c8c55ce1e5384717d4c35e6ebf845a5f1c189bd998af394d031c629fe,ef81968e2595579c6f4068aedede5ff04f0e68e9eb39a442083a5a25df56d121,f474182f680f5389887b8e0dc8b1c8fc98645cf20887255f456a40088a8e18f9,d51dadeec51ce78cdb4d5e0c4f4595af2c00d7d5978da607bbd78c5b9d43dbb2,656bfb53eed54d4ad5f830ba14523dc23b09131be20a1c01ee543f7ec8c1736c,778c1ce9cbb740bb159ae75e3934231332c3a05c0d1cc6ec31840df3af12cce2,03d7c3b70ed0751d247f82aad9a4f7f8dce72c33a662bbd8045794dc0eb580a7,c7ebeb71a9a320966d17ffb059423bc96158d9231763aab33cea7a0b253e5591,f6db2724f365b2d30aa76f40a0a076fc8a4cc55f5be11c499bd1e236f21d6596,712ccc37d444ded1ef02ad1b9b76b72cd5c9a365bb0e19dff82ab85f0ee692e1,cfa20e9422125861823916c0116e3c4de453b70e7e6655e1b7b3e6a7dfa2bba5,e682599083066e597f180935f031bb0bf0e2cdd624cf517ccbd3c2c2af76fef2,1f05f698182bd8355ddbb2357a914e0c526498e668ea108d234eba8793a3b091,989228d52fa4557c6c657a7aebf7bb8b64192934c401772efabd440b361b5a6e,775490b72ecfb4a43977468f68abc8e2039fdf290450dcce7523bba8bd8f66c8,6909ecd7d8cce3fb6fea2c3de93922e012f21e8f08e505195de37545c746f95a,d560c1253aced82472aa08d549e4069b00d5f6cbe3b327460fad00149a3b3138,5ae1b0e1d701c3497ca68e84fc6d05f475da700df7d61ccd2d27e43119226cf3,7024fd35e0b154f81f3562877b6ae5e5f5290db93baadc640dfcf170f823caa5,13f320992e697c3e384165f96008a36c601926228087fbed43b32b472d184892,9e2582fe32fb5c05d3cb1f69d9dafd6a2744644004f6ebe14dfbde884abe3383,042fcd188bb91e2ee03beabc7b7066bf49f5e4de245c4cfc478c5bfcc8b4fe9e,077778c01024832fb968768191c530bb25ecc2934a695aa9309d6558a43b9315,7ae0c68b7010fb88234bec8325f3d7bb711e9051b802eecd7db3aa21b2e1a03e,4d4c14c1dbd30fecb6b25cae93e94792bd0794dfdfca5ff3ba280bb5327c8fc0,80d3bc2469f2c0d5e51580c65b719fe34f75b37b226cf1f885cd1563cd79cdbc,309eb349c4331d5524f3f865f7d9ee1a3922b11394da7a0f4cb3995c2d3d8372,0cb98123a096ed347fb20ac232080b6927bc63b14297cb006655b73af5d0309f,3aa27afa5d1576b89401660ed26a7fa6509da174f36ef761a24415067e7d5b74,1e79bc027e80586f603dad9bbd81e468b5f27136f8c83c76eb5c9255491b3c07,d57772a7278cafa493a148f8765905e89fac1a15c7ebf9a802e5af8be032a1be,fc5244b77a4bfc1cc39da885a79c1b657380211bae63f0a8a4968e7a05ab15c9,6dc1f414eb547d61e02591bea68a51b0738d4de6b89cd248355962b01c217009,ec5749fe0aeaac6c44cd2aad8eacf32f4a3acf79472ebf4d9b597ce801030401,ed182a4ce2d3a3a24505e10ad78909e80e7138575ab89657e7e4dc42c8de727f,e2c702f6d0581642b211479c7ea26ba014a3fb59197439e42222772eb9def97d,b684c90f47cbe12796129b7bba9b6d51fd2629aa91cdfbd3ed05f049d17b91b9,7edbbc9dbbc2ab79ddf6e7c5e84a59fd3d1b7d998b097907a8ecf00e488e90ff,63eb9bdf223d7bc664eee46db5f9320e829128418ff643871daa827dd3983b06,f52b2d2df5a09ee4bd2296cdb826017fe53af6b004a66e126a604a427506f8a4
"10","670070119","19","30","0","21","1","218","0","19","0","0","200000008","1","19","19","19","200701","19","19","19","0","19","1688","1","0","0","10","19","0","19","0","19","0","19","19","21","19","19","19"
"10","670070120","20","30","0","21","1","227","0","20","0","0","200000008","1","20","20","20","200701","20","20","20","0","20","1772","1","0","0","10","20","0","20","0","20","0","20","20","21","20","20","20"
"10","670070121","21","30","0","21","1","236","0","21","0","0","200000008","1","21","21","21","200701","21","21","21","0","21","1857","1","0","0","10","21","0","21","0","21","0","21","21","21","21","21","21"
"10","670070122","22","30","0","23","1","255","0","22","0","0","200000008","1","22","22","22","200701","22","22","22","0","22","2033","1","0","0","10","22","0","22","0","22","0","22","22","23","22","22","22"
"10","670070123","23","30","0","25","1","273","0","23","0","0","200000008","1","23","23","23","200701","23","23","23","0","23","2208","1","0","0","10","23","0","23","0","23","0","23","23","25","23","23","23"
"10","670070124","24","30","0","27","1","292","0","24","0","0","200000008","1","24","24","24","200701","24","24","24","0","24","2384","1","0","0","10","24","0","24","0","24","0","24","24","27","24","24","24"
"10","670070125","25","30","0","29","1","311","0","25","0","0","200000008","1","25","25","25","200701","25","25","25","0","25","2560","1","0","0","10","25","0","25","0","25","0","25","25","29","25","25","25"
"10","670070126","26","30","0","31","1","329","0","26","0","0","200000008","1","26","26","26","200701","26","26","26","0","26","2735","1","0","0","10","26","0","26","0","26","0","26","26","31","26","26","26"
"10","670070127","27","30","0","33","1","348","0","27","0","0","200000008","1","27","27","27","200701","27","27","27","0","27","2911","1","0","0","10","27","0","27","0","27","0","27","27","33","27","27","27"
"10","670070128","28","30","0","35","1","367","0","28","0","0","200000008","1","28","28","28","200701","28","28","28","0","28","3087","1","0","0","10","28","0","28","0","28","0","28","28","35","28","28","28"
"10","670070129","29","30","0","36","1","398","0","29","0","0","200000008","1","29","29","29","200701","29","29","29","0","29","3453","1","0","0","10","29","0","29","0","29","0","29","29","37","29","29","29"
"10","670070130","30","30","0","37","1","429","0","30","0","0","200000008","1","30","30","30","200701","30","30","30","0","30","3819","1","0","0","10","30","0","30","0","30","0","30","30","39","30","30","30"
"10","670070131","31","30","0","38","1","460","0","31","0","0","200000008","1","31","31","31","200701","31","31","31","0","31","4185","1","0","0","10","31","0","31","0","31","0","31","31","40","31","31","31"
"10","670070132","32","30","0","38","1","491","0","32","0","0","200000008","1","32","32","32","200701","32","32","32","0","32","4551","1","0","0","10","32","0","32","0","32","0","32","32","42","32","32","32"
"10","670070133","33","30","0","39","1","522","0","33","0","0","200000008","1","33","33","33","200701","33","33","33","0","33","4917","1","0","0","10","33","0","33","0","33","0","33","33","44","33","33","33"
"10","670070134","34","30","0","40","1","553","0","34","0","0","200000008","1","34","34","34","200701","34","34","34","0","34","5284","1","0","0","10","34","0","34","0","34","0","34","34","45","34","34","34"
"10","670070135","35","30","0","41","1","584","0","35","0","0","200000008","1","35","35","35","200701","35","35","35","0","35","5650","1","0","0","10","35","0","35","0","35","0","35","35","47","35","35","35"
"10","670070136","36","30","0","42","1","615","0","36","0","0","200000008","1","36","36","36","200701","36","36","36","0","36","6016","1","0","0","10","36","0","36","0","36","0","36","36","48","36","36","36"
"10","670070137","37","30","0","42","1","646","0","37","0","0","200000008","1","37","37","37","200701","37","37","37","0","37","6382","1","0","0","10","37","0","37","0","37","0","37","37","50","37","37","37"
"10","670070138","38","30","0","43","1","677","0","38","0","0","200000008","1","38","38","38","200701","38","38","38","0","38","6748","1","0","0","10","38","0","38","0","38","0","38","38","52","38","38","38"
"10","670070139","39","30","0","44","1","708","0","39","0","0","200000008","1","39","39","39","200701","39","39","39","0","39","7115","1","0","0","10","39","0","39","0","39","0","39","39","53","39","39","39"
"10","670070140","40","30","0","45","1","738","0","40","0","0","200000008","1","40","40","40","200701","40","40","40","0","40","7481","1","0","0","10","40","0","40","0","40","0","40","40","55","40","40","40"
"10","670070141","41","30","0","46","1","769","0","41","0","0","200000008","1","41","41","41","200701","41","41","41","0","41","7847","1","0","0","10","41","0","41","0","41","0","41","41","57","41","41","41"
"10","670070142","42","30","0","46","1","800","0","42","0","0","200000008","1","42","42","42","200701","42","42","42","0","42","8213","1","0","0","10","42","0","42","0","42","0","42","42","58","42","42","42"
"10","670070143","43","30","0","49","1","826","0","43","0","0","200000008","1","43","43","43","200701","43","43","43","0","43","8917","1","0","0","10","43","0","43","0","43","0","43","43","61","43","43","43"
"10","670070144","44","30","0","52","1","852","0","44","0","0","200000008","1","44","44","44","200701","44","44","44","0","44","9622","1","0","0","10","44","0","44","0","44","0","44","44","63","44","44","44"
"10","670070145","45","30","0","54","1","878","0","45","0","0","200000008","1","45","45","45","200701","45","45","45","0","45","10326","1","0","0","10","45","0","45","0","45","0","45","45","66","45","45","45"
"10","670070146","46","30","0","55","1","932","0","46","0","0","200000008","1","46","46","46","200701","46","46","46","0","46","10326","1","0","0","10","46","0","46","0","46","0","46","46","66","46","46","46"
"10","670070147","47","30","0","56","1","989","0","47","0","0","200000008","1","47","47","47","200701","47","47","47","0","47","10326","1","0","0","10","47","0","47","0","47","0","47","47","66","47","47","47"
"10","670070148","48","30","0","58","1","1428","0","48","0","0","200000008","1","48","48","48","200701","48","48","48","0","48","14821","1","0","0","10","48","0","48","0","48","0","48","48","69","48","48","48"
"10","670070149","49","30","0","56","1","1483","0","49","0","0","200000008","1","49","49","49","200701","49","49","49","0","49","15613","1","0","0","10","49","0","49","0","49","0","49","49","67","49","49","49"
"10","670070150","50","30","0","59","1","1431","0","50","0","0","200000008","1","50","50","50","200701","50","50","50","0","50","16157","1","0","0","10","50","0","50","0","50","0","50","50","69","50","50","50"
"10","670070151","51","30","0","61","1","1433","0","51","0","0","200000008","1","51","51","51","200701","51","51","51","0","51","16700","1","0","0","10","51","0","51","0","51","0","51","51","70","51","51","51"
"10","670070152","52","30","0","63","1","1434","0","52","0","0","200000008","1","52","52","52","200701","52","52","52","0","52","17244","1","0","0","10","52","0","52","0","52","0","52","52","72","52","52","52"
"10","670070153","53","30","0","65","1","1436","0","53","0","0","200000008","1","53","53","53","200701","53","53","53","0","53","17788","1","0","0","10","53","0","53","0","53","0","53","53","74","53","53","53"
"10","670070154","54","30","0","67","1","1437","0","54","0","0","200000008","1","54","54","54","200701","54","54","54","0","54","18332","1","0","0","10","54","0","54","0","54","0","54","54","76","54","54","54"
"10","670070155","55","30","0","69","1","1439","0","55","0","0","200000008","1","55","55","55","200701","55","55","55","0","55","18875","1","0","0","10","55","0","55","0","55","0","55","55","77","55","55","55"
"10","670070156","56","30","0","70","1","1440","0","56","0","0","200000008","1","56","56","56","200701","56","56","56","0","56","19419","1","0","0","10","56","0","56","0","56","0","56","56","79","56","56","56"
"10","670070157","57","30","0","72","1","1442","0","57","0","0","200000008","1","57","57","57","200701","57","57","57","0","57","19995","1","0","0","10","57","0","57","0","57","0","57","57","81","57","57","57"
"10","670070158","58","30","0","73","1","1443","0","58","0","0","200000008","1","58","58","58","200701","58","58","58","0","58","20571","1","0","0","10","58","0","58","0","58","0","58","58","83","58","58","58"
"10","670070159","59","30","0","75","1","1445","0","59","0","0","200000008","1","59","59","59","200701","59","59","59","0","59","21181","1","0","0","10","59","0","59","0","59","0","59","59","84","59","59","59"
"10","670070160","60","30","0","76","1","1446","0","60","0","0","200000008","1","60","60","60","200701","60","60","60","0","60","21791","1","0","0","10","60","0","60","0","60","0","60","60","86","60","60","60"
"10","670070161","61","30","0","79","1","1448","0","61","0","0","200000008","1","61","61","61","200701","61","61","61","0","61","22438","1","0","0","10","61","0","61","0","61","0","61","61","88","61","61","61"
"10","670070162","62","30","0","81","1","1524","0","62","0","0","200000008","1","62","62","62","200701","62","62","62","0","62","22976","1","0","0","10","62","0","62","0","62","0","62","62","90","62","62","62"
"10","670070163","63","30","0","83","1","1600","0","63","0","0","200000008","1","63","63","63","200701","63","63","63","0","63","23514","1","0","0","10","63","0","63","0","63","0","63","63","92","63","63","63"
"10","670070164","64","30","0","85","1","1676","0","64","0","0","200000008","1","64","64","64","200701","64","64","64","0","64","24052","1","0","0","10","64","0","64","0","64","0","64","64","94","64","64","64"
"10","670070165","65","30","0","87","1","1752","0","65","0","0","200000008","1","65","65","65","200701","65","65","65","0","65","24590","1","0","0","10","65","0","65","0","65","0","65","65","96","65","65","65"
"10","670070166","66","30","0","89","1","1828","0","66","0","0","200000008","1","66","66","66","200701","66","66","66","0","66","25128","1","0","0","10","66","0","66","0","66","0","66","66","98","66","66","66"
"10","670070167","67","30","0","91","1","1904","0","67","0","0","200000008","1","67","67","67","200701","67","67","67","0","67","25666","1","0","0","10","67","0","67","0","67","0","67","67","100","67","67","67"
"10","670070168","68","30","0","93","1","1980","0","68","0","0","200000008","1","68","68","68","200701","68","68","68","0","68","26704","1","0","0","10","68","0","68","0","68","0","68","68","102","68","68","68"
"10","670070169","69","30","0","95","1","2056","0","69","0","0","200000008","1","69","69","69","200701","69","69","69","0","69","26742","1","0","0","10","69","0","69","0","69","0","69","69","104","69","69","69"
"10","670070170","70","30","0","97","1","2132","0","70","0","0","200000008","1","70","70","70","200701","70","70","70","0","70","27280","1","0","0","10","70","0","70","0","70","0","70","70","106","70","70","70"
"10","670070171","71","30","0","99","1","2208","0","71","0","0","200000008","1","71","71","71","200701","71","71","71","0","71","27818","1","0","0","10","71","0","71","0","71","0","71","71","108","71","71","71"
"10","670080001","1","30","0","3","1","0","0","1","0","0","200000006","1","1","1","1","200800","1","1","1","0","1","388","1","0","0","10","1","32","1","0","1","0","1","1","5","1","1","1"
"10","670080002","2","30","0","3","1","0","0","2","0","0","200000006","1","2","2","2","200800","2","2","2","0","2","399","1","0","0","10","2","37","2","0","2","0","2","2","11","2","2","2"
"10","670080003","3","30","0","4","1","0","0","3","0","0","200000006","1","3","3","3","200800","3","3","3","0","3","409","1","0","0","10","3","43","3","0","3","0","3","3","6","3","3","3"
"10","670080004","4","30","0","4","1","0","0","4","0","0","200000006","1","4","4","4","200800","4","4","4","0","4","409","1","0","0","10","4","43","4","0","4","0","4","4","6","4","4","4"
"10","670080005","5","30","0","4","1","0","0","5","0","0","200000006","1","5","5","5","200800","5","5","5","0","5","412","1","0","0","10","5","47","5","0","5","0","5","5","6","5","5","5"
"10","670080006","6","30","0","6","1","0","0","6","0","0","200000006","1","6","6","6","200800","6","6","6","0","6","433","1","0","0","10","6","64","6","0","6","0","6","6","9","6","6","6"
"10","670080007","7","30","0","7","1","0","0","7","0","0","200000006","1","7","7","7","200800","7","7","7","0","7","487","1","0","0","10","7","73","7","0","7","0","7","7","10","7","7","7"
"10","670080008","8","30","0","7","1","0","0","8","0","0","200000006","1","8","8","8","200800","8","8","8","0","8","542","1","0","0","10","8","82","8","0","8","0","8","8","10","8","8","8"
"10","670080009","9","30","0","8","1","0","0","9","0","0","200000006","1","9","9","9","200800","9","9","9","0","9","596","1","0","0","10","9","91","9","0","9","0","9","9","11","9","9","9"
"10","670080010","10","30","0","9","1","0","0","10","0","0","200000006","1","10","10","10","200800","10","10","10","0","10","650","1","0","0","10","10","100","10","0","10","0","10","10","12","10","10","10"
"10","670080011","11","30","0","9","1","0","0","11","0","0","200000006","1","11","11","11","200800","11","11","11","0","11","705","1","0","0","10","11","109","11","0","11","0","11","11","13","11","11","11"
"10","670080012","12","30","0","10","1","0","0","12","0","0","200000006","1","12","12","12","200800","12","12","12","0","12","760","1","0","0","10","12","119","12","0","12","0","12","12","15","12","12","12"
"10","670080013","13","30","0","11","1","0","0","13","0","0","200000006","1","13","13","13","200800","13","13","13","0","13","814","1","0","0","10","13","127","13","0","13","0","13","13","15","13","13","13"
"10","670080014","14","30","0","11","1","0","0","14","0","0","200000006","1","14","14","14","200800","14","14","14","0","14","868","1","0","0","10","14","136","14","0","14","0","14","14","16","14","14","14"
"10","670080015","15","30","0","12","1","0","0","15","0","0","200000006","1","15","15","15","200800","15","15","15","0","15","922","1","0","0","10","15","145","15","0","15","0","15","15","17","15","15","15"
"10","670080016","16","30","0","12","1","0","0","16","0","0","200000006","1","16","16","16","200800","16","16","16","0","16","1003","1","0","0","10","16","163","16","0","16","0","16","16","18","16","16","16"
"10","670080017","17","30","0","12","1","0","0","17","0","0","200000006","1","17","17","17","200800","17","17","17","0","17","1084","1","0","0","10","17","181","17","0","17","0","17","17","18","17","17","17"
"10","670080018","18","30","0","13","1","0","0","18","0","0","200000006","1","18","18","18","200800","18","18","18","0","18","1529","1","0","0","10","18","219","18","0","18","0","18","18","18","18","18","18"
"10","670080019","19","30","0","13","1","0","0","19","0","0","200000006","1","19","19","19","200800","19","19","19","0","19","1748","1","0","0","10","19","236","19","0","19","0","19","19","18","19","19","19"
"10","670080020","20","30","0","13","1","0","0","20","0","0","200000006","1","20","20","20","200800","20","20","20","0","20","1844","1","0","0","10","20","248","20","0","20","0","20","20","20","20","20","20"
"10","670080021","21","30","0","15","1","0","0","21","0","0","200000006","1","21","21","21","200800","21","21","21","0","21","2104","1","0","0","10","21","275","21","0","21","0","21","21","22","21","21","21"
"10","670080022","22","30","0","17","1","0","0","22","0","0","200000006","1","22","22","22","200800","22","22","22","0","22","2364","1","0","0","10","22","300","22","0","22","0","22","22","24","22","22","22"
"10","670080023","23","30","0","18","1","0","0","23","0","0","200000006","1","23","23","23","200800","23","23","23","0","23","2625","1","0","0","10","23","326","23","0","23","0","23","23","26","23","23","23"
"10","670080024","24","30","0","20","1","0","0","24","0","0","200000006","1","24","24","24","200800","24","24","24","0","24","2885","1","0","0","10","24","352","24","0","24","0","24","24","28","24","24","24"
"10","670080025","25","30","0","21","1","0","0","25","0","0","200000006","1","25","25","25","200800","25","25","25","0","25","3186","1","0","0","10","25","355","25","0","25","0","25","25","29","25","25","25"
"10","670080026","26","30","0","21","1","0","0","26","0","0","200000006","1","26","26","26","200800","26","26","26","0","26","3487","1","0","0","10","26","359","26","0","26","0","26","26","29","26","26","26"
"10","670080027","27","30","0","21","1","0","0","27","0","0","200000006","1","27","27","27","200800","27","27","27","0","27","3788","1","0","0","10","27","386","27","0","27","0","27","27","30","27","27","27"
"10","670080028","28","30","0","21","1","0","0","28","0","0","200000006","1","28","28","28","200800","28","28","28","0","28","4089","1","0","0","10","28","413","28","0","28","0","28","28","30","28","28","28"
"10","670080029","29","30","0","22","1","0","0","29","0","0","200000006","1","29","29","29","200800","29","29","29","0","29","4390","1","0","0","10","29","439","29","0","29","0","29","29","31","29","29","29"
"10","670080030","30","30","0","22","1","0","0","30","0","0","200000006","1","30","30","30","200800","30","30","30","0","30","4691","1","0","0","10","30","466","30","0","30","0","30","30","31","30","30","30"
"10","670080031","31","30","0","22","1","0","0","31","0","0","200000006","1","31","31","31","200800","31","31","31","0","31","4991","1","0","0","10","31","493","31","0","31","0","31","31","31","31","31","31"
"10","670080032","32","30","0","22","1","0","0","32","0","0","200000006","1","32","32","32","200800","32","32","32","0","32","5292","1","0","0","10","32","520","32","0","32","0","32","32","32","32","32","32"
"10","670080033","33","30","0","22","1","0","0","33","0","0","200000006","1","33","33","33","200800","33","33","33","0","33","5594","1","0","0","10","33","547","33","0","33","0","33","33","32","33","33","33"
"10","670080034","34","30","0","23","1","0","0","34","0","0","200000006","1","34","34","34","200800","34","34","34","0","34","5894","1","0","0","10","34","574","34","0","34","0","34","34","32","34","34","34"
"10","670080035","35","30","0","23","1","0","0","35","0","0","200000006","1","35","35","35","200800","35","35","35","0","35","6195","1","0","0","10","35","601","35","0","35","0","35","35","33","35","35","35"
"10","670080036","36","30","0","23","1","0","0","36","0","0","200000006","1","36","36","36","200800","36","36","36","0","36","6496","1","0","0","10","36","628","36","0","36","0","36","36","33","36","36","36"
"10","670080037","37","30","0","27","1","0","0","37","0","0","200000006","1","37","37","37","200800","37","37","37","0","37","6685","1","0","0","10","37","688","37","0","37","0","37","37","38","37","37","37"
"10","670080038","38","30","0","31","1","0","0","38","0","0","200000006","1","38","38","38","200800","38","38","38","0","38","6873","1","0","0","10","38","749","38","0","38","0","38","38","43","38","38","38"
"10","670080039","39","30","0","35","1","0","0","39","0","0","200000006","1","39","39","39","200800","39","39","39","0","39","7061","1","0","0","10","39","809","39","0","39","0","39","39","48","39","39","39"
"10","670080040","40","30","0","36","1","0","0","40","0","0","200000006","1","40","40","40","200800","40","40","40","0","40","8772","1","0","0","10","40","949","40","0","40","0","40","40","48","40","40","40"
"10","670080041","41","30","0","36","1","0","0","41","0","0","200000006","1","41","41","41","200800","41","41","41","0","41","10484","1","0","0","10","41","1088","41","0","41","0","41","41","49","41","41","41"
"10","670080042","42","30","0","36","1","0","0","42","0","0","200000006","1","42","42","42","200800","42","42","42","0","42","10730","1","0","0","10","42","1049","42","0","42","0","42","42","50","42","42","42"
"10","670080043","43","30","0","37","1","0","0","43","0","0","200000006","1","43","43","43","200800","43","43","43","0","43","11327","1","0","0","10","43","1063","43","0","43","0","43","43","52","43","43","43"
"10","670080044","44","30","0","38","1","0","0","44","0","0","200000006","1","44","44","44","200800","44","44","44","0","44","11923","1","0","0","10","44","1077","44","0","44","0","44","44","53","44","44","44"
"10","670080045","45","30","0","38","1","0","0","45","0","0","200000006","1","45","45","45","200800","45","45","45","0","45","11969","1","0","0","10","45","1091","45","0","45","0","45","45","53","45","45","45"
"10","670080046","46","30","0","43","1","0","0","46","0","0","200000006","1","46","46","46","200800","46","46","46","0","46","12851","1","0","0","10","46","1115","46","0","46","0","46","46","57","46","46","46"
"10","670080047","47","30","0","52","1","0","0","47","0","0","200000006","1","47","47","47","200800","47","47","47","0","47","15043","1","0","0","10","47","1138","47","0","47","0","47","47","62","47","47","47"
"10","670080048","48","30","0","61","1","0","0","48","0","0","200000006","1","48","48","48","200800","48","48","48","0","48","17235","1","0","0","10","48","1362","48","0","48","0","48","48","67","48","48","48"
"10","670080049","49","30","0","61","1","0","0","49","0","0","200000006","1","49","49","49","200800","49","49","49","0","49","17435","1","0","0","10","49","1372","49","0","49","0","49","49","67","49","49","49"
"10","670080050","50","30","0","64","1","0","0","50","0","0","200000006","1","50","50","50","200800","50","50","50","0","50","17828","1","0","0","10","50","1438","50","0","50","0","50","50","71","50","50","50"
"10","670080051","51","30","0","67","1","0","0","51","0","0","200000006","1","51","51","51","200800","51","51","51","0","51","18221","1","0","0","10","51","1505","51","0","51","0","51","51","75","51","51","51"
"10","670080052","52","30","0","70","1","0","0","52","0","0","200000006","1","52","52","52","200800","52","52","52","0","52","18614","1","0","0","10","52","1572","52","0","52","0","52","52","79","52","52","52"
"10","670080053","53","30","0","72","1","0","0","53","0","0","200000006","1","53","53","53","200800","53","53","53","0","53","19007","1","0","0","10","53","1639","53","0","53","0","53","53","83","53","53","53"
"10","670080054","54","30","0","75","1","0","0","54","0","0","200000006","1","54","54","54","200800","54","54","54","0","54","19401","1","0","0","10","54","1705","54","0","54","0","54","54","88","54","54","54"
"10","670080055","55","30","0","78","1","0","0","55","0","0","200000006","1","55","55","55","200800","55","55","55","0","55","19794","1","0","0","10","55","1772","55","0","55","0","55","55","92","55","55","55"
"10","670080056","56","30","0","81","1","0","0","56","0","0","200000006","1","56","56","56","200800","56","56","56","0","56","20187","1","0","0","10","56","1838","56","0","56","0","56","56","96","56","56","56"
"10","670080057","57","30","0","84","1","0","0","57","0","0","200000006","1","57","57","57","200800","57","57","57","0","57","20580","1","0","0","10","57","1905","57","0","57","0","57","57","100","57","57","57"
"10","670080058","58","30","0","87","1","0","0","58","0","0","200000006","1","58","58","58","200800","58","58","58","0","58","20973","1","0","0","10","58","1971","58","0","58","0","58","58","104","58","58","58"
"10","670080059","59","30","0","91","1","0","0","59","0","0","200000006","1","59","59","59","200800","59","59","59","0","59","22714","1","0","0","10","59","2062","59","0","59","0","59","59","108","59","59","59"
"10","670080060","60","30","0","95","1","0","0","60","0","0","200000006","1","60","60","60","200800","60","60","60","0","60","24455","1","0","0","10","60","2153","60","0","60","0","60","60","113","60","60","60"
"10","670080061","61","30","0","100","1","0","0","61","0","0","200000006","1","61","61","61","200800","61","61","61","0","61","26196","1","0","0","10","61","2243","61","0","61","0","61","61","117","61","61","61"
"10","670080062","62","30","0","100","1","0","0","62","0","0","200000006","1","62","62","62","200800","62","62","62","0","62","26837","1","0","0","10","62","2343","62","0","62","0","62","62","117","62","62","62"
"10","670080063","63","30","0","101","1","0","0","63","0","0","200000006","1","63","63","63","200800","63","63","63","0","63","27477","1","0","0","10","63","2443","63","0","63","0","63","63","117","63","63","63"
"10","670080064","64","30","0","101","1","0","0","64","0","0","200000006","1","64","64","64","200800","64","64","64","0","64","28118","1","0","0","10","64","2542","64","0","64","0","64","64","117","64","64","64"
"10","670080065","65","30","0","102","1","0","0","65","0","0","200000006","1","65","65","65","200800","65","65","65","0","65","28759","1","0","0","10","65","2642","65","0","65","0","65","65","118","65","65","65"
"10","670080066","66","30","0","102","1","0","0","66","0","0","200000006","1","66","66","66","200800","66","66","66","0","66","29399","1","0","0","10","66","2742","66","0","66","0","66","66","118","66","66","66"
"10","670080067","67","30","0","103","1","0","0","67","0","0","200000006","1","67","67","67","200800","67","67","67","0","67","30040","1","0","0","10","67","2842","67","0","67","0","67","67","118","67","67","67"
"10","670080068","68","30","0","103","1","0","0","68","0","0","200000006","1","68","68","68","200800","68","68","68","0","68","30681","1","0","0","10","68","2941","68","0","68","0","68","68","118","68","68","68"
"10","670080069","69","30","0","103","1","0","0","69","0","0","200000006","1","69","69","69","200800","69","69","69","0","69","31321","1","0","0","10","69","3041","69","0","69","0","69","69","118","69","69","69"
"10","670080070","70","30","0","104","1","0","0","70","0","0","200000006","1","70","70","70","200800","70","70","70","0","70","31962","1","0","0","10","70","3141","70","0","70","0","70","70","118","70","70","70"
"10","670080071","71","30","0","104","1","0","0","71","0","0","200000006","1","71","71","71","200800","71","71","71","0","71","32603","1","0","0","10","71","3241","71","0","71","0","71","71","118","71","71","71"
"10","670080101","1","30","0","5","1","0","0","1","0","0","200000006","1","1","1","1","200801","1","1","1","0","1","789","1","0","0","10","1","62","1","0","1","0","1","1","8","1","1","1"
"10","670080102","2","30","0","5","1","0","0","2","0","0","200000006","1","2","2","2","200801","2","2","2","0","2","811","1","0","0","10","2","73","2","0","2","0","2","2","19","2","2","2"
"10","670080103","3","30","0","7","1","0","0","3","0","0","200000006","1","3","3","3","200801","3","3","3","0","3","833","1","0","0","10","3","83","3","0","3","0","3","3","10","3","3","3"
"10","670080104","4","30","0","7","1","0","0","4","0","0","200000006","1","4","4","4","200801","4","4","4","0","4","833","1","0","0","10","4","83","4","0","4","0","4","4","10","4","4","4"
"10","670080105","5","30","0","7","1","0","0","5","0","0","200000006","1","5","5","5","200801","5","5","5","0","5","837","1","0","0","10","5","91","5","0","5","0","5","5","10","5","5","5"
"10","670080106","6","30","0","10","1","0","0","6","0","0","200000006","1","6","6","6","200801","6","6","6","0","6","881","1","0","0","10","6","125","6","0","6","0","6","6","15","6","6","6"
"10","670080107","7","30","0","11","1","0","0","7","0","0","200000006","1","7","7","7","200801","7","7","7","0","7","991","1","0","0","10","7","143","7","0","7","0","7","7","17","7","7","7"
"10","670080108","8","30","0","13","1","0","0","8","0","0","200000006","1","8","8","8","200801","8","8","8","0","8","1102","1","0","0","10","8","160","8","0","8","0","8","8","18","8","8","8"
"10","670080109","9","30","0","14","1","0","0","9","0","0","200000006","1","9","9","9","200801","9","9","9","0","9","1212","1","0","0","10","9","177","9","0","9","0","9","9","19","9","9","9"
"10","670080110","10","30","0","15","1","0","0","10","0","0","200000006","1","10","10","10","200801","10","10","10","0","10","1323","1","0","0","10","10","195","10","0","10","0","10","10","21","10","10","10"
"10","670080111","11","30","0","16","1","0","0","11","0","0","200000006","1","11","11","11","200801","11","11","11","0","11","1434","1","0","0","10","11","213","11","0","11","0","11","11","23","11","11","11"
"10","670080112","12","30","0","17","1","0","0","12","0","0","200000006","1","12","12","12","200801","12","12","12","0","12","1545","1","0","0","10","12","231","12","0","12","0","12","12","25","12","12","12"
"10","670080113","13","30","0","19","1","0","0","13","0","0","200000006","1","13","13","13","200801","13","13","13","0","13","1656","1","0","0","10","13","247","13","0","13","0","13","13","25","13","13","13"
"10","670080114","14","30","0","19","1","0","0","14","0","0","200000006","1","14","14","14","200801","14","14","14","0","14","1766","1","0","0","10","14","265","14","0","14","0","14","14","28","14","14","14"
"10","670080115","15","30","0","20","1","0","0","15","0","0","200000006","1","15","15","15","200801","15","15","15","0","15","1876","1","0","0","10","15","283","15","0","15","0","15","15","29","15","15","15"
