709ab31ad96c44ad4f33078e15c69892bb7c6ae2008adce2382f9f78d852bfb4,c5a1f912046761f01c47961b2c008391a570d5859dab7faa8a9a4731fcfa2a25,c166b3b04841c4d9cc0f48364394cd0eb7f041d5da7de7f42d06fb3c8afed6ba,06547bc27f146f77268bd34885031bebfe56949b50291d59af905a478f99acb5,3c667f2269d2972929ad54cef66b198901150a6dee68582e36ec2034f8c23c11,0502e6a6175c6ba9d4596daf37d913f4ad6c1513a45f50f794bd2fbe9fda9224,c1f3d4ed2c183b4ca29fd2001296e063985a94c67e080bd2b7e87be7267daafd,3781aefbf8f7844f157007cf1ff4e2b4c300cdd86aaa1d0980b64cea756ae2d8,75b897c98b721894b0e6174a7c214762d8d5d0c14bcc19a1acc1865e17371796,1dceb52d2b23be1e3f63b3efa624dd529127c635053379f3848610ec9d45898e,e9b071f23b99e6873b11117daf2bd3c28a5ca8ed1d84e91330fb5e33b639d823
"1","","6","0","31","4511013","","4511","1","0","6"
"1","","10","0","31","4511014","","4511","0","0","10"
"1","","17","0","31","4511015","","4511","0","0","17"
"0","","wac_paint_bot_31","","3","4511016","","4511","0.2","0","106011"
"0","","wac_paint_bot_34","","3","4511017","","4511","0.2","0","111"
"0","","wac_paint_bot_51","","3","4511018","","4511","0.2","0","105811"
"0","","wac_paint_bot_52","","3","4511019","","4511","0.2","0","113"
"0","","wac_paint_bot_81","","3","4511020","","4511","0.2","0","106411"
"0","","wac_paint_81","","3","4511021","","4511","0.2","0","114"
"0","","wac_paint_bot_91","","3","4511022","","4511","0.2","0","105911"
"0","","wac_paint_93","","3","4511023","","4511","0.2","0","115"
"","","0","","93","4511024","","4511","","","0"
"","","1","","32","4511025","","4511","","","17"
"","","se_sys_login_birthday_calendar_smallbrush","","23","4511026","","4511","","0","se_common"
"","","","","131","4511027","","4511","","","1"
"","","wac_idle_smile_L","","3","4512001","","4512","0","1","106411"
"","","wac_idle_wish_L","","3","4512002","","4512","0","1","105911"
"","","wac_idle_kyapi","","3","4512003","","4512","0","1","105811"
"","","wac_idle_doya","","3","4512004","","4512","0","1","106011"
"","","wac_no_items","","3","4512005","","4512","0","1","111"
"","","wac_no_items","","3","4512006","","4512","0","1","113"
"","","wac_no_items","","3","4512007","","4512","0","1","114"
"","","wac_no_items","","3","4512008","","4512","0","1","115"
"","","-335","0","2","4512009","","4512","","-360","106411"
"","","-190","0","2","4512010","","4512","","-335","105911"
"","","190","0","2","4512011","","4512","","-335","105811"
"","","350","0","2","4512012","","4512","","-360","106011"
"","","-335","0","2","4512013","","4512","","-360","111"
"","","-190","0","2","4512014","","4512","","-335","113"
"","","190","0","2","4512015","","4512","","-335","114"
"","","350","0","2","4512016","","4512","","-360","115"
"","","0","","32","4512017","","4512","","","6"
"","","1","","32","4512018","","4512","","","10"
"","","0","","32","4512019","","4512","","","17"
"1","","wac_talk_kyapi_in","wac_talk_kyapi_loop","3","4512020","","4512","0.2","0","105811"
"","","vo_wac_220331_000","0","21","4512021","","4512","","0","vo_wac_220331"
"1","0","呼。今天的畫畫結束了。\n今天也畫得很好！\n太讚了吧☆","1","11","4512022","0.5","4512","0","10","105811"
"","","","","91","4512023","","4512","","","0"
"1","","wac_idle_kyapi","","3","4512024","","4512","0.2","1","105811"
"1","","wac_talk_doya_in","wac_talk_doya_loop","3","4512025","","4512","0.2","0","106011"
"","","vo_wac_220331_001","0","21","4512026","","4512","","0","vo_wac_220331"
"1","0","唉～累死了……\n不過辛苦的付出也算是\n換來不錯的成果吧。\n而且也挺開心的。","1","11","4512027","0.5","4512","0","10","106011"
"","","","","91","4512028","","4512","","","0"
"1","","wac_idle_doya","","3","4512029","","4512","0.2","1","106011"
"1","","wac_talk_smile_in_L","wac_talk_smile_loop_L","3","4512030","","4512","0.2","0","106411"
"","","vo_wac_220331_002","0","21","4512031","","4512","","0","vo_wac_220331"
"1","0","是啊，真的很開心呢！\n我專注到都忘記時間了。","1","11","4512032","0.5","4512","0","10","106411"
"","","","","91","4512033","","4512","","","0"
"1","","wac_idle_smile_L","","3","4512034","","4512","0.2","1","106411"
"1","","wac_talk_wish_in_L","wac_talk_wish_loop_L","3","4512035","","4512","0.2","0","105911"
"","","vo_wac_220331_003","0","21","4512036","","4512","","0","vo_wac_220331"
"1","0","相信蘭德索爾的大家\n一定也會感到高興的。\n那麼，既然工作也告一段落……\n各位一起去用餐吧♪","1","11","4512037","0.5","4512","0","10","105911"
"","","","","91","4512038","","4512","","","0"
"","","0","","22","4512039","","4512","","","0"
"","","","","111","4512040","","4512","","",""
"","","wac_idle_smile_L","","3","4513001","","4513","0.2","1","106411"
"","","wac_idle_wish_L","","3","4513002","","4513","0.2","1","105911"
"","","wac_idle_kyapi","","3","4513003","","4513","0.2","1","105811"
"","","wac_idle_doya","","3","4513004","","4513","0.2","1","106011"
"","","wac_no_items","","3","4513005","","4513","0.2","1","111"
"","","wac_no_items","","3","4513006","","4513","0.2","1","113"
"","","wac_no_items","","3","4513007","","4513","0.2","1","114"
"","","wac_no_items","","3","4513008","","4513","0.2","1","115"
"","","-335","0","2","4513009","","4513","","-360","106411"
"","","-190","0","2","4513010","","4513","","-335","105911"
"","","190","0","2","4513011","","4513","","-335","105811"
"","","350","0","2","4513012","","4513","","-360","106011"
"","","-335","0","2","4513013","","4513","","-360","111"
"","","-190","0","2","4513014","","4513","","-335","113"
"","","190","0","2","4513015","","4513","","-335","114"
"","","350","0","2","4513016","","4513","","-360","115"
"","","0","","32","4513017","","4513","","","6"
"","","1","","32","4513018","","4513","","","10"
"","","0","","32","4513019","","4513","","","17"
"","","","","91","4513020","","4513","","","0"
"-212.75","0","100411","-108","1","4611001","wac_default_11","4611","2","202","1"
"-212.75","0","111","-108","5","4611002","wac_default_11","4611","2","201","1"
"1","","1","0","31","4611003","","4611","1","0","1"
"1","","2","0","31","4611004","","4611","0","0","2"
"1","","11","0","31","4611005","","4611","0","0","11"
"0","","wac_paint_11","","3","4611006","","4611","0.2","0","100411"
"0","","wac_paint_11","","3","4611007","","4611","0.2","0","111"
"","","0","","93","4611008","","4611","","","0.3"
"","","1","","32","4611009","","4611","","","11"
"","","se_10035700_roller","","23","4611010","","4611","","0","se_10035700"
"","","300","","13","4611011","","4611","","","100411"
"","","","","131","4611012","","4611","","","1"
"1","","wac_talk_kyapi_in","wac_talk_kyapi_loop","3","4612001","","4612","0.2","0","100411"
"","","wac_no_items","","3","4612002","","4612","0.2","1","111"
"","","200","0","2","4612003","","4612","","-340","100411"
"","","200","0","2","4612004","","4612","","-340","111"
"","","0","","32","4612005","","4612","","","1"
"","","1","","32","4612006","","4612","","","2"
"","","0","","32","4612007","","4612","","","11"
"","","vo_wac_220401_000","0","21","4612008","","4612","","0","vo_wac_220401"
"1","0","啊哈哈哈！\n自由畫畫好開心啊！","1","11","4612009","0.5","4612","0","10","100411"
"","","","","91","4612010","","4612","","","0"
"","","vo_wac_220401_001","0","21","4612011","","4612","","0","vo_wac_220401"
"1","0","不會被人罵，\n也不會有人來阻止♪\n嘿嘿，可以盡情畫畫\n真是太棒了！","1","11","4612012","0.5","4612","0","10","100411"
"","","","","91","4612013","","4612","","","0"
"","","0","","22","4612014","","4612","","","0"
"","","wac_idle_kyapi","","3","4613001","","4613","0.2","1","100411"
"","","wac_no_items","","3","4613002","","4613","0.2","1","111"
"","","200","0","2","4613003","","4613","","-340","100411"
"","","200","0","2","4613004","","4613","","-340","111"
"","","0","","32","4613005","","4613","","","1"
"","","1","","32","4613006","","4613","","","2"
"","","0","","32","4613007","","4613","","","11"
"","","","","91","4613008","","4613","","","0"
"-212.75","0","103611","-108","1","4711001","wac_default_01","4711","2","202","1"
"-212.75","0","111","-108","5","4711002","wac_default_01","4711","2","201","1"
"1","","1","0","31","4711003","","4711","1","0","1"
"1","","2","0","31","4711004","","4711","0","0","2"
"1","","11","0","31","4711005","","4711","0","0","11"
"0","","wac_paint_01","","3","4711006","","4711","0.2","0","103611"
"0","","wac_paint_01","","3","4711007","","4711","0.2","0","111"
"","","0","","93","4711008","","4711","","","0"
"","","1","","32","4711009","","4711","","","11"
"","","se_10035700_brush","","23","4711010","","4711","","0","se_10035700"
"","","300","","13","4711011","","4711","","","103611"
"","","","","131","4711012","","4711","","","1"
"1","","wac_talk_doya_in","wac_talk_doya_loop","3","4712001","","4712","0.2","0","103611"
"","","wac_no_items","","3","4712002","","4712","0.2","1","111"
"","","200","0","2","4712003","","4712","","-340","103611"
"","","200","0","2","4712004","","4712","","-340","111"
"","","0","","32","4712005","","4712","","","1"
"","","1","","32","4712006","","4712","","","2"
"","","0","","32","4712007","","4712","","","11"
"","","vo_wac_220402_000","0","21","4712008","","4712","","0","vo_wac_220402"
"1","0","嗯！畫得很好！\n聽說是公共事業的時候\n還很緊張……\n但試著畫了以後，覺得很開心呢♪","1","11","4712009","0.5","4712","0","10","103611"
"","","","","91","4712010","","4712","","","0"
"","","vo_wac_220402_001","0","21","4712011","","4712","","0","vo_wac_220402"
"1","0","藝術也是很重要的學習呢。\n為了能畫更得好，\n回去後一定要多多練習……！","1","11","4712012","0.5","4712","0","10","103611"
"","","","","91","4712013","","4712","","","0"
"","","0","","22","4712014","","4712","","","0"
"","","wac_idle_doya","","3","4713001","","4713","0.2","1","103611"
"","","wac_no_items","","3","4713002","","4713","0.2","1","111"
"","","200","0","2","4713003","","4713","","-340","103611"
"","","200","0","2","4713004","","4713","","-340","111"
"","","0","","32","4713005","","4713","","","1"
"","","1","","32","4713006","","4713","","","2"
"","","0","","32","4713007","","4713","","","11"
"","","","","91","4713008","","4713","","","0"
"-80","0","103611","-167","1","4811001","wac_default_31","4811","2","202","1"
"-211","0","100411","-64","1","4811002","wac_default_41","4811","2","254","1"
"-211","0","102011","230","1","4811003","wac_default_51","4811","2","252","1"
"-80","0","111","-167","5","4811004","wac_default_32","4811","2","201","1"
"-211","0","112","-64","5","4811005","wac_default_47","4811","2","253","1"
"-211","0","113","230","5","4811006","wac_default_51","4811","2","251","1"
"","","300","","13","4811007","","4811","","","102011"
"","","300","","13","4811008","","4811","","","103611"
"","","300","","13","4811009","","4811","","","100411"
"1","","9","0","31","4811010","","4811","1","0","9"
"1","","10","0","31","4811011","","4811","0","0","10"
"1","","16","0","31","4811012","","4811","0","0","16"
"0","","wac_paint_31","","3","4811013","","4811","0.2","0","103611"
"0","","wac_paint_32","","3","4811014","","4811","0.2","0","111"
"0","","wac_paint_41","","3","4811015","","4811","0.2","0","100411"
"0","","wac_paint_47","","3","4811016","","4811","0.2","0","112"
"0","","wac_paint_51","","3","4811017","","4811","0.2","0","102011"
"0","","wac_paint_51","","3","4811018","","4811","0.2","0","113"
"","","0","","93","4811019","","4811","","","0"
"","","1","","32","4811020","","4811","","","16"
"","","se_sys_login_birthday_calendar_smallbrush","","23","4811021","","4811","","0","se_common"
"","","","","131","4811022","","4811","","","1"
"","","wac_idle_smile","","3","4812001","","4812","0","1","102011"
"","","wac_idle_doya_L","","3","4812002","","4812","0","1","103611"
"","","wac_idle_kyapi","","3","4812003","","4812","0","1","100411"
"","","wac_no_items","","3","4812004","","4812","0","1","111"
"","","wac_no_items","","3","4812005","","4812","0","1","112"
"","","wac_no_items","","3","4812006","","4812","0","1","113"
"","","190","0","2","4812007","","4812","","-335","102011"
"","","-190","0","2","4812008","","4812","","-360","103611"
"","","350","0","2","4812009","","4812","","-360","100411"
"","","190","0","2","4812010","","4812","","-335","111"
"","","-190","0","2","4812011","","4812","","-360","112"
"","","350","0","2","4812012","","4812","","-360","113"
"","","0","","32","4812013","","4812","","","9"
"","","1","","32","4812014","","4812","","","10"
"","","0","","32","4812015","","4812","","","16"
"1","","wac_talk_smile_in","wac_talk_smile_loop","3","4812016","","4812","0.2","0","102011"
"","","vo_wac_220403_000","0","21","4812017","","4812","","0","vo_wac_220403"
"1","0","畫好了畫好了～♪\n今天的部分也畫得很棒呢！\n大家一起畫畫真開心～♪","1","11","4812018","0.5","4812","0","10","102011"
"","","","","91","4812019","","4812","","","0"
"1","","wac_idle_smile","","3","4812020","","4812","0.2","1","102011"
"1","","wac_talk_kyapi_in","wac_talk_kyapi_loop","3","4812021","","4812","0.2","0","100411"
"","","vo_wac_220403_001","0","21","4812022","","4812","","0","vo_wac_220403"
"1","0","那個～那個～！\n好不容易畫了這麼厲害的畫，\n我們在這邊寫上\n「小小甜心簽到！」好不好～！","1","11","4812023","0.5","4812","0","10","100411"
"","","","","91","4812024","","4812","","","0"
"1","","wac_idle_kyapi","","3","4812025","","4812","0.2","1","100411"
"1","","wac_talk_sad_in_L","wac_talk_sad_loop_L","3","4812026","","4812","0.2","0","103611"
"","","vo_wac_220403_002","0","21","4812027","","4812","","0","vo_wac_220403"
"1","0","不、不行啦，禊！\n這可是公共事業……\n好了，得好好收拾乾淨才行。\n妳們兩個，快來幫忙！","1","11","4812028","0.5","4812","0","10","103611"
"","","","","91","4812029","","4812","","","0"
"","","0","","22","4812030","","4812","","","0"
"","","","","111","4812031","","4812","","",""
"","","wac_idle_smile","","3","4813001","","4813","0.2","1","102011"
"","","wac_idle_sad_L","","3","4813002","","4813","0.2","1","103611"
"","","wac_idle_kyapi","","3","4813003","","4813","0.2","1","100411"
"","","wac_no_items","","3","4813004","","4813","0.2","1","111"
"","","wac_no_items","","3","4813005","","4813","0.2","1","112"
"","","wac_no_items","","3","4813006","","4813","0.2","1","113"
"","","190","0","2","4813007","","4813","","-335","102011"
"","","-190","0","2","4813008","","4813","","-360","103611"
"","","350","0","2","4813009","","4813","","-360","100411"
"","","190","0","2","4813010","","4813","","-335","111"
"","","-190","0","2","4813011","","4813","","-360","112"
"","","350","0","2","4813012","","4813","","-360","113"
"","","0","","32","4813013","","4813","","","9"
"","","1","","32","4813014","","4813","","","10"
"","","0","","32","4813015","","4813","","","16"
"","","","","91","4813016","","4813","","","0"
"-212.75","0","100111","-108","1","4911001","wac_default_01","4911","2","202","1"
"-212.75","0","111","-108","5","4911002","wac_default_02","4911","2","201","1"
"1","","1","0","31","4911003","","4911","1","0","1"
"1","","2","0","31","4911004","","4911","0","0","2"
"1","","11","0","31","4911005","","4911","0","0","11"
"0","","wac_paint_01","","3","4911006","","4911","0.2","0","100111"
"0","","wac_paint_02","","3","4911007","","4911","0.2","0","111"
"","","0","","93","4911008","","4911","","","0"
"","","1","","32","4911009","","4911","","","11"
"","","se_10035700_brush","","23","4911010","","4911","","0","se_10035700"
"","","300","","13","4911011","","4911","","","100111"
"","","","","131","4911012","","4911","","","1"
"1","","wac_talk_smile_in","wac_talk_smile_loop","3","4912001","","4912","0.2","0","100111"
"","","wac_no_items","","3","4912002","","4912","0.2","1","111"
"","","200","0","2","4912003","","4912","","-340","100111"
"","","200","0","2","4912004","","4912","","-340","111"
"","","0","","32","4912005","","4912","","","1"
"","","1","","32","4912006","","4912","","","2"
"","","0","","32","4912007","","4912","","","11"
"","","vo_wac_220404_000","0","21","4912008","","4912","","0","vo_wac_220404"
"1","0","嗯嗯，感覺很棒！\n因為很久沒畫畫了，\n所以本來有點擔心，\n不過試著畫了之後很開心呢～！","1","11","4912009","0.5","4912","0","10","100111"
"","","","","91","4912010","","4912","","","0"
"","","vo_wac_220404_001","0","21","4912011","","4912","","0","vo_wac_220404"
"1","0","不知道優衣和怜\n會畫出怎麼樣的畫呢～？\n呵呵，之後來看看吧！","1","11","4912012","0.5","4912","0","10","100111"
"","","","","91","4912013","","4912","","","0"
"","","0","","22","4912014","","4912","","","0"
"","","wac_idle_smile","","3","4913001","","4913","0.2","1","100111"
"","","wac_no_items","","3","4913002","","4913","0.2","1","111"
"","","200","0","2","4913003","","4913","","-340","100111"
"","","200","0","2","4913004","","4913","","-340","111"
"","","0","","32","4913005","","4913","","","1"
"","","1","","32","4913006","","4913","","","2"
"","","0","","32","4913007","","4913","","","11"
"","","","","91","4913008","","4913","","","0"
"-205","0","100311","-167","1","5011001","wac_default_31","5011","2","202","1"
"-350","0","100111","-64","1","5011002","wac_default_bot_41","5011","2","254","1"
"-325","0","100211","230","1","5011003","wac_default_51","5011","2","252","1"
"-205","0","111","-167","5","5011004","wac_default_31","5011","2","201","1"
"-350","0","112","-64","5","5011005","wac_default_43","5011","2","253","1"
"-325","0","113","230","5","5011006","wac_default_bot_54","5011","2","251","1"
"","","300","","13","5011007","","5011","","","100211"
"","","300","","13","5011008","","5011","","","100311"
"","","300","","13","5011009","","5011","","","100111"
"1","","5","0","31","5011010","","5011","1","0","5"
"1","","10","0","31","5011011","","5011","0","0","10"
"1","","15","0","31","5011012","","5011","0","0","15"
"0","","wac_paint_31","","3","5011013","","5011","0.2","0","100311"
"0","","wac_paint_31","","3","5011014","","5011","0.2","0","111"
"0","","wac_paint_bot_41","","3","5011015","","5011","0.2","0","100111"
"0","","wac_paint_43","","3","5011016","","5011","0.2","0","112"
"0","","wac_paint_bot_51","","3","5011017","","5011","0.2","0","100211"
"0","","wac_paint_bot_54","","3","5011018","","5011","0.2","0","113"
"","","0","","93","5011019","","5011","","","0"
"","","1","","32","5011020","","5011","","","15"
"","","se_sys_login_birthday_calendar_smallbrush","","23","5011021","","5011","","0","se_common"
"","","","","131","5011022","","5011","","","1"
"","","wac_idle_wish","","3","5012001","","5012","0","1","100211"
"","","wac_idle_doya_L","","3","5012002","","5012","0","1","100311"
"","","wac_idle_wish","","3","5012003","","5012","0","1","100111"
"","","wac_no_items","","3","5012004","","5012","0","1","111"
"","","wac_no_items","","3","5012005","","5012","0","1","112"
"","","wac_no_items","","3","5012006","","5012","0","1","113"
"","","190","0","2","5012007","","5012","","-335","100211"
"","","-190","0","2","5012008","","5012","","-360","100311"
"","","350","0","2","5012009","","5012","","-360","100111"
"","","190","0","2","5012010","","5012","","-335","111"
"","","-190","0","2","5012011","","5012","","-360","112"
"","","350","0","2","5012012","","5012","","-360","113"
"","","0","","32","5012013","","5012","","","5"
"","","1","","32","5012014","","5012","","","10"
"","","0","","32","5012015","","5012","","","15"
"1","","wac_talk_wish_in","wac_talk_wish_loop","3","5012016","","5012","0.2","0","100211"
"","","vo_wac_220405_000","0","21","5012017","","5012","","0","vo_wac_220405"
"1","0","嗯，感覺畫得很好呢！\n……不過這幅畫會一直\n留在蘭德索爾對吧？\n這、這樣好像有點讓人害羞……","1","11","5012018","0.5","5012","0","10","100211"
"","","","","91","5012019","","5012","","","0"
"1","","wac_idle_wish","","3","5012020","","5012","0.2","1","100211"
"1","","wac_talk_wish_in","wac_talk_wish_loop","3","5012021","","5012","0.2","0","100111"
"","","vo_wac_220405_001","0","21","5012022","","5012","","0","vo_wac_220405"
"1","0","沒問題的啦～！\n優衣和怜妳們畫得那麼好！\n雖、雖然我也有點難為情啦。\n嘿嘿。","1","11","5012023","0.5","5012","0","10","100111"
"","","","","91","5012024","","5012","","","0"
"1","","wac_idle_wish","","3","5012025","","5012","0.2","1","100111"
"1","","wac_talk_doya_in_L","wac_talk_doya_loop_L","3","5012026","","5012","0.2","0","100311"
"","","vo_wac_220405_002","0","21","5012027","","5012","","0","vo_wac_220405"
"1","0","這是大家用心畫出來的畫。\n拿出自信來吧。\n這幅畫，說不定哪天會\n成為我們的心靈支柱呢。","1","11","5012028","0.5","5012","0","10","100311"
"","","","","91","5012029","","5012","","","0"
"","","0","","22","5012030","","5012","","","0"
"","","","","111","5012031","","5012","","",""
"","","wac_idle_wish","","3","5013001","","5013","0.2","1","100211"
"","","wac_idle_doya_L","","3","5013002","","5013","0.2","1","100311"
"","","wac_idle_wish","","3","5013003","","5013","0.2","1","100111"
"","","wac_no_items","","3","5013004","","5013","0.2","1","111"
"","","wac_no_items","","3","5013005","","5013","0.2","1","112"
"","","wac_no_items","","3","5013006","","5013","0.2","1","113"
"","","190","0","2","5013007","","5013","","-335","100211"
"","","-190","0","2","5013008","","5013","","-360","100311"
"","","350","0","2","5013009","","5013","","-360","100111"
"","","190","0","2","5013010","","5013","","-335","111"
"","","-190","0","2","5013011","","5013","","-360","112"
"","","350","0","2","5013012","","5013","","-360","113"
"","","0","","32","5013013","","5013","","","5"
"","","1","","32","5013014","","5013","","","10"
"","","0","","32","5013015","","5013","","","15"
"","","","","91","5013016","","5013","","","0"
"-212.75","0","100311","-108","1","5111001","wac_default_01","5111","2","202","1"
"-212.75","0","111","-108","5","5111002","wac_default_03","5111","2","201","1"
"1","","1","0","31","5111003","","5111","1","0","1"
"1","","2","0","31","5111004","","5111","0","0","2"
"1","","11","0","31","5111005","","5111","0","0","11"
"0","","wac_paint_01","","3","5111006","","5111","0.2","0","100311"
"0","","wac_paint_03","","3","5111007","","5111","0.2","0","111"
"","","0","","93","5111008","","5111","","","0"
"","","1","","32","5111009","","5111","","","11"
"","","se_10035700_brush","","23","5111010","","5111","","0","se_10035700"
"","","300","","13","5111011","","5111","","","100311"
"","","","","131","5111012","","5111","","","1"
"1","","wac_talk_wish_in","wac_talk_wish_loop","3","5112001","","5112","0.2","0","100311"
"","","wac_no_items","","3","5112002","","5112","0.2","1","111"
"","","200","0","2","5112003","","5112","","-340","100311"
"","","200","0","2","5112004","","5112","","-340","111"
"","","0","","32","5112005","","5112","","","1"
"","","1","","32","5112006","","5112","","","2"
"","","0","","32","5112007","","5112","","","11"
"","","vo_wac_220406_000","0","21","5112008","","5112","","0","vo_wac_220406"
"1","0","哈哈，上次像這樣不怕弄髒，\n開心地樂在其中，\n不知道是什麼時候的事了？","1","11","5112009","0.5","5112","0","10","100311"
"","","","","91","5112010","","5112","","","0"
"","","vo_wac_220406_001","0","21","5112011","","5112","","0","vo_wac_220406"
"1","0","如果我的畫能鼓舞他人的話，\n那真是件美妙的事呢。\n接下來真讓人期待啊。","1","11","5112012","0.5","5112","0","10","100311"
"","","","","91","5112013","","5112","","","0"
"","","0","","22","5112014","","5112","","","0"
"","","wac_idle_wish","","3","5113001","","5113","0.2","1","100311"
"","","wac_no_items","","3","5113002","","5113","0.2","1","111"
"","","200","0","2","5113003","","5113","","-340","100311"
"","","200","0","2","5113004","","5113","","-340","111"
"","","0","","32","5113005","","5113","","","1"
"","","1","","32","5113006","","5113","","","2"
"","","0","","32","5113007","","5113","","","11"
"","","","","91","5113008","","5113","","","0"
"-205","0","105311","-167","1","5211001","wac_default_31","5211","2","202","1"
"-350","0","104511","-64","1","5211002","wac_default_bot_41","5211","2","252","1"
"-325","0","105511","230","1","5211003","wac_default_51","5211","2","204","1"
"-350","0","100811","-330","1","5211004","wac_default_bot_61","5211","2","256","1"
"-350","0","103011","340","1","5211005","wac_default_bot_71","5211","2","254","1"
"-205","0","111","-167","5","5211006","wac_default_35","5211","2","201","1"
"-350","0","112","-64","5","5211007","wac_default_45","5211","2","251","1"
"-325","0","113","230","5","5211008","wac_default_bot_54","5211","2","203","1"
"-350","0","114","-330","5","5211009","wac_default_63","5211","2","255","1"
"-350","0","115","340","5","5211010","wac_default_71","5211","2","253","1"
"","","300","","13","5211011","","5211","","","100811"
"","","300","","13","5211012","","5211","","","103011"
"","","300","","13","5211013","","5211","","","105511"
"","","300","","13","5211014","","5211","","","105311"
"","","300","","13","5211015","","5211","","","104511"
"1","","8","0","31","5211016","","5211","1","0","8"
"1","","10","0","31","5211017","","5211","0","0","10"
"1","","15","0","31","5211018","","5211","0","0","15"
"0","","wac_paint_31","","3","5211019","","5211","0.2","0","105311"
"0","","wac_paint_35","","3","5211020","","5211","0.2","0","111"
"0","","wac_paint_bot_41","","3","5211021","","5211","0.2","0","104511"
"0","","wac_paint_45","","3","5211022","","5211","0.2","0","112"
"0","","wac_paint_bot_51","","3","5211023","","5211","0.2","0","105511"
"0","","wac_paint_bot_54","","3","5211024","","5211","0.2","0","113"
"0","","wac_paint_bot_61","","3","5211025","","5211","0.2","0","100811"
"0","","wac_paint_63","","3","5211026","","5211","0.2","0","114"
"0","","wac_paint_bot_71","","3","5211027","","5211","0.2","0","103011"
"0","","wac_paint_71","","3","5211028","","5211","0.2","0","115"
"","","0","","93","5211029","","5211","","","0"
"","","1","","32","5211030","","5211","","","15"
"","","se_sys_login_birthday_calendar_smallbrush","","23","5211031","","5211","","0","se_common"
"","","","","131","5211032","","5211","","","1"
"","","wac_idle_wish_L","","3","5212001","","5212","0","1","100811"
"","","wac_idle_kyapi_L","","3","5212002","","5212","0","1","103011"
"","","wac_idle_wish","","3","5212003","","5212","0","1","105511"
"","","wac_idle_doya","","3","5212004","","5212","0","1","105311"
"","","wac_idle_smile","","3","5212005","","5212","0","1","104511"
"","","wac_no_items","","3","5212006","","5212","0","1","111"
"","","wac_no_items","","3","5212007","","5212","0","1","112"
"","","wac_no_items","","3","5212008","","5212","0","1","113"
"","","wac_no_items","","3","5212009","","5212","0","1","114"
"","","wac_no_items","","3","5212010","","5212","0","1","115"
"","","-335","0","2","5212011","","5212","","-360","100811"
"","","-190","0","2","5212012","","5212","","-335","103011"
"","","190","0","2","5212013","","5212","","-360","105511"
"","","350","0","2","5212014","","5212","","-335","105311"
"","","500","0","2","5212015","","5212","","-360","104511"
"","","-335","0","2","5212016","","5212","","-360","111"
"","","-190","0","2","5212017","","5212","","-335","112"
"","","190","0","2","5212018","","5212","","-360","113"
"","","350","0","2","5212019","","5212","","-335","114"
"","","500","0","2","5212020","","5212","","-360","115"
"","","0","","32","5212021","","5212","","","8"
"","","1","","32","5212022","","5212","","","10"
"","","0","","32","5212023","","5212","","","15"
"1","","wac_talk_wish_in","wac_talk_wish_loop","3","5212024","","5212","0.2","0","105511"
"","","vo_wac_220407_000","0","21","5212025","","5212","","0","vo_wac_220407"
"1","0","完、完成了～\n但是我的畫會有人想看嗎？\n要是能畫在更邊邊的\n角落就好了……","1","11","5212026","0.5","5212","0","10","105511"
"","","","","91","5212027","","5212","","","0"
"1","","wac_idle_wish","","3","5212028","","5212","0.2","1","105511"
"1","","wac_talk_kyapi_in_L","wac_talk_kyapi_loop_L","3","5212029","","5212","0.2","0","103011"
"","","vo_wac_220407_001","0","21","5212030","","5212","","0","vo_wac_220407"
"1","0","非也！步未的藝術，\n有相當高的水準是也！\n有簡樸嫺靜在其中是也♪","1","11","5212031","0.5","5212","0","10","103011"
"","","","","91","5212032","","5212","","","0"
"1","","wac_idle_kyapi_L","","3","5212033","","5212","0.2","1","103011"
"1","","wac_talk_wish_in_L","wac_talk_wish_loop_L","3","5212034","","5212","0.2","0","100811"
"","","vo_wac_220407_002","0","21","5212035","","5212","","0","vo_wac_220407"
"1","0","用繪畫來展現低調的步未\n妳那深藏的可愛感……\n我就想不到這種點子哦♪\n不過，最美的還是我就是了。","1","11","5212036","0.5","5212","0","10","100811"
"","","","","91","5212037","","5212","","","0"
"1","","wac_idle_wish_L","","3","5212038","","5212","0.2","1","100811"
"1","","wac_talk_smile_in","wac_talk_smile_loop","3","5212039","","5212","0.2","0","104511"
"","","vo_wac_220407_003","0","21","5212040","","5212","","0","vo_wac_220407"
"1","0","大家都很會畫畫～\n可是可是，請不要誇獎空花喔。\n因為被罵的話，\n空花才會更有幹勁……！","1","11","5212041","0.5","5212","0","10","104511"
"","","","","91","5212042","","5212","","","0"
"1","","wac_idle_smile","","3","5212043","","5212","0.2","1","104511"
"1","","wac_talk_doya_in","wac_talk_doya_loop","3","5212044","","5212","0.2","0","105311"
"","","vo_wac_220407_004","0","21","5212045","","5212","","0","vo_wac_220407"
"1","0","大家都做得很好！非常漂亮！\n既然工作也告一段落了，\n就一起來去吃點甜食吧♪","1","11","5212046","0.5","5212","0","10","105311"
"","","","","91","5212047","","5212","","","0"
"","","0","","22","5212048","","5212","","","0"
"","","","","111","5212049","","5212","","",""
"","","wac_idle_wish_L","","3","5213001","","5213","0.2","1","100811"
"","","wac_idle_kyapi_L","","3","5213002","","5213","0.2","1","103011"
"","","wac_idle_wish","","3","5213003","","5213","0.2","1","105511"
"","","wac_idle_doya","","3","5213004","","5213","0.2","1","105311"
