c188bb84ff84d59e9ad0756bf418e73c4222c145f6c0977524f8ea0734f17557,5a5c9ef2ac45042a45a1058dd2af7dca689ac0ce632349d46c960f6573d26e96,5ed0463900061119cebe4c74f1ea7d926ce7a1caa72f38cd68a344e67b94d543,730ff7673869085ccbfc950c0330e6fdde75bcf9ece3e139cab6cd5cf05bb848,7d42c162cb44ad851b73c00a651cf8fb899faad59a3ec72267303130fc0b6cce,ec85da34e5cb9b6c0d0098541044704ecf916d7f0b6c7b8f7ed3210d302915a1,14559439e8dc1ac52d1648a6b093c26384d6fc93e4d518ee37526ebc846ca7ba,805d8c6043762593301359073d6655f79637bf0fda381b5956fd7f927394a7f6,07f545071b8484999c1d75f4758fdff3128f7cb9e26fb780a50252daaf381138,c2f6e902e93835ab0d8a97e24582f613c8518439c5ae9f8c7f023511a03e5dd6,4b48389bc8954fb017987ef4c44c3ee5c508f8081f32306f63a53a53a64d6de5,5dca4284a4265b31dda127c93d053250991c90b9dc805ac4b6671722e208d190,d3b07a38f28a9e0c4b6b37f6e671732d1870d5ede89a20462a93b6096a0d994a,a8782418b5a3b291ac5cd433506883ace6ee16368ba67140f9d6bc91550a4df9,93976e308988c293fe7a15627711799264a7500377c3e5282bed575d4c50dc0a,19753e25e3a47fb968808cb69016009ed63c4902e6b5045a0a7cd63ce61952bd,9a9bc61b4c214d07d72c1918ad9085e2e334fc4dec09567ab8af343b1b5cb988,546ccde9aa78b0c03e9fc8ad4857e819aaeacc49242e113e3ee2f50ca1f4ced8,7a8a2d1bf1e8198e7191425b8b5d53a142a4a5070f97ba17c879121c0097eb75,438bb508b9e3da7fc90731710dcf869b52560a932bb4325d3364c2dd9393475d,12fd81ffe23a418c2b9b63e3afdc804e2a6484453ec8ce268ba9370700c83799,fb1d0871a3a02467fdac91077b6af79da38ff4beb3d22ad9bd33a39af0c2a6e0,50809743e862a0ed5e02caa461a83b8b89c39dcdf58768ae73d65a298700f93a,94ad38f024e5c5741fdf3a82be11e7726b0b7845c8837212247a582d9c724715,5110ab9bb15e4c94694cd88dfae99ea63d30dd0c8d2cf524eb43ef57adc370aa,63ef363bdb2d733f8bbff38437e9aa4503675b171b83fa81cfb201731ab4fcd7,f156fbd946270120f7d93b1f35d738c03c40ef00129683cb97efca1ebef09b8f,925573629bcf195584db3ab02b36e940d6faffd4e3634ff7ade7050c566d8d7f,543e7f8459d50cda3a0fdd41e3db88c6ae83cc88b23ab378552cac1b6417ad44,a82c06ca9e2f03bea0d05bf0d74d944f566d7f636e67e2ac7ebc745baf4ae33f,331d90212c59db966e0b6773263c2ac2bde64e93095bca57ed36ab34ee085505,9dfa6eef4d6c1db51b71be1e682ce726a405f12bc746e97616d87cb8d680bcbc,b63500f5f85bb945249959ab009e43d8e457b40c7148027f7420248f46c53c29,4e4516fbe9e7262cd2e141e0f63b9db8ea61d32cd065f593a1064bdd2cb778ed,7a6b93abfa4dda6aa9499cf6649c105d626cc50c6962cb66a5e0dcbb6e3acfe5,f79db248c4072666dc1b703f3002681cc079bfad56c600deff7dfe883388478b,182e06e2d743335968be181113d8a036ac8b8e71e12071962e1482531646cbe7,5e15f284ab034ec004925084eb4682cc3e422cc0578e1d740578f5c483dd387d,0221ecc9d2f6e786a1b04121d7b0a03b1e380235dba257090e55a510bc46d1be,d225b0055ddba08ff1514a80f8bb706b49f9b2a911bb6b68f2b062573eff655b,26d071037566849c0ce2f418fb81467d05b200e8ba43e716accd72d274359366,c2700d234881c6312e111955f6804de58880327992c1f355edb1943b79d80488,1fdbcabb66ecbb6d70735b79f5611b6114d7cc5005126b4b881c27bb75039b63,228645a0a2b2413f145edb0a70a7ef50ca246805c17bf1045bd76b758ff7dd11,c49d05c99034e66c963bb7c49c1a7ca192b1f37499754b489222bfa5fc4e361b,1ab4dcd5796502aacdf7800e56e98fc40b0c5c68e6e4181e80d95b1c9d14bab8,821984ea9e59cdf87d94f542c46273b08b7b65a9aff799f631fe1d25e5dd29d1,d16e0764b98d46cc967674cdd1e9b7050ff44ee3ebb137c83c28b20db32824ac,f4107f207927b5be95fc4d8380977131af7dc2fafafeb127993fb1aa3162966d,2ea2510d4c944b5855dfb66638e3736497741f46134cfb0ecaff96351282ab4f
"114612","0","50","0","0","0","114613","0.7","0","91002","0","1","0","94002","0.7","205","1","710702051","3","0.7","0","0","3","50","40004","90","30","0.7","-168","166","0","-1","50000","0","7","-100","1","101511","2100305","333","124342","2","500","0","bgm_M127","0","71070205","-335","3","0.7"
"124402","0","50","0","0","0","124044","0.7","0","91002","0","1","0","94002","0.7","206","1","710702061","3","0.7","0","0","3","50","40004","90","30","0.5","-168","166","0","-1","50000","0","7","-100","1","101511","2100306","333","124192","2","500","0","bgm_M127","0","71070206","-335","4","0.7"
"114582","0","50","0","0","0","114164","0.7","0","91002","0","1","0","94002","0.7","207","1","710702071","3","0.7","0","0","3","50","40004","90","30","0.7","-168","166","0","-1","50000","0","7","-100","1","101511","2100307","333","124432","2","500","0","bgm_M127","0","71070207","-335","2","0.7"
"124523","0","50","0","0","0","114254","0.7","0","91002","0","1","0","94002","0.7","208","1","710702081","3","0.7","0","0","3","50","40004","90","30","0.7","-168","166","0","-1","50000","0","7","-100","1","101511","2100308","333","124282","2","500","0","bgm_M127","0","71070208","-335","1","0.7"
"114073","0","50","0","0","0","124344","0.7","0","91002","0","1","0","94002","0.7","209","1","710702091","3","0.7","0","0","3","50","40004","90","30","0.7","-168","166","0","-1","50000","0","7","-100","1","101511","2100309","333","114162","2","500","0","bgm_M127","0","71070209","-335","3","0.7"
"31037","0","50","0","0","0","91002","0.7","0","140000","0","1","0","0","0.7","210","1","710702101","100000","1","0","72070210","3","50","40004","90","1","0.5","-168","166","0","-1","0","0","7","-100","-1","101513","2100310","333","94002","100","500","0","bgm_M126","1","71070210","-335","4","0.7"
"124103","0","50","0","0","0","114583","0.7","0","91002","0","1","0","94002","0.7","211","1","710802111","3","0.7","0","0","3","50","40004","90","30","0.7","-168","166","0","-1","50000","0","8","-100","1","101521","2100311","333","114102","2","500","0","bgm_M127","0","71080211","-335","2","0.7"
"124074","0","50","0","0","0","91002","0.7","0","140001","0","1","0","94002","0.7","212","1","710802121","3","0.7","0","0","2","50","40004","90","1","0.7","-168","166","0","-1","50000","0","8","-100","1","101521","2100312","333","114552","30","500","0","bgm_M127","0","71080212","-335","1","0.7"
"114193","0","50","0","0","0","114104","0.7","0","91002","0","1","0","94002","0.7","213","1","710802131","3","0.7","0","0","3","50","40004","90","30","0.7","-168","166","0","-1","50000","0","8","-100","1","101521","2100313","333","124372","2","500","0","bgm_M127","0","71080213","-335","3","0.7"
"124344","0","50","0","0","0","91002","0.7","0","140001","0","1","0","94002","0.7","214","1","710802141","3","0.7","0","0","2","50","40004","90","1","0.7","-168","166","0","-1","50000","0","8","-100","1","101521","2100314","333","124163","30","500","0","bgm_M127","0","71080214","-335","4","0.7"
"114582","0","50","0","0","0","114583","0.7","0","91002","0","1","0","94002","0.7","215","1","710802151","3","0.7","0","0","3","50","40004","90","30","0.7","-168","166","0","-1","50000","0","8","-100","1","101521","2100315","333","124192","2","500","0","bgm_M127","0","71080215","-335","2","0.7"
"124074","0","50","0","0","0","91002","0.7","0","140001","0","1","0","94002","0.7","216","1","710802161","3","0.7","0","0","2","50","40004","90","1","0.7","-168","166","0","-1","50000","0","8","-100","1","101521","2100316","333","114612","30","500","0","bgm_M127","0","71080216","-335","1","0.7"
"114073","0","50","0","0","0","114104","0.7","0","91002","0","1","0","94002","0.7","217","1","710802171","3","0.7","0","0","3","50","40004","90","30","0.7","-168","166","0","-1","50000","0","8","-100","1","101521","2100317","333","124282","2","500","0","bgm_M127","0","71080217","-335","3","0.7"
"124344","0","50","0","0","0","91002","0.7","0","140001","0","1","0","94002","0.7","218","1","710802181","3","0.7","0","0","2","50","40004","90","1","0.7","-168","166","0","-1","50000","0","8","-100","1","101521","2100318","333","124523","30","500","0","bgm_M127","0","71080218","-335","4","0.7"
"124103","0","50","0","0","0","114583","0.7","0","91002","0","1","0","94002","0.7","219","1","710802191","3","0.7","0","0","3","50","40004","90","30","0.7","-168","166","0","-1","50000","0","8","-100","1","101521","2100319","333","124432","2","500","0","bgm_M127","0","71080219","-335","2","0.7"
"91002","0","50","0","0","0","140001","0.7","0","140000","0","1","0","94002","0","220","1","710802201","3","0.7","-10","0","100","50","40004","90","1","0.7","-101","299","0","99","100000","0","8","-100","-1","101523","2100320","0","31005","1","500","0","bgm_M126","1","71080220","-301","1","0.7"
"124163","0","50","0","0","0","124074","0.7","0","91002","0","1","0","94002","0.7","221","1","710802211","3","0.7","0","0","3","50","40004","90","30","0.7","-168","166","0","-1","50000","0","8","-100","1","101521","2100321","333","124042","2","500","0","bgm_M127","0","71080221","-335","3","0.7"
"114104","0","50","0","0","0","91002","0.7","0","140001","0","1","0","94002","0.7","222","1","710802221","3","0.7","0","0","2","50","40004","90","1","0.7","-168","166","0","-1","50000","0","8","-100","1","101521","2100322","333","114552","30","500","0","bgm_M127","0","71080222","-335","4","0.7"
"114582","0","50","0","0","0","124344","0.7","0","91002","0","1","0","94002","0.7","223","1","710802231","3","0.7","0","0","3","50","40004","90","30","0.7","-168","166","0","-1","50000","0","8","-100","1","101521","2100323","333","114102","2","500","0","bgm_M127","0","71080223","-335","2","0.7"
"114583","0","50","0","0","0","91002","0.7","0","140001","0","1","0","94002","0.7","224","1","710802241","3","0.7","0","0","2","50","40004","90","1","0.7","-168","166","0","-1","50000","0","8","-100","1","101521","2100324","333","114193","30","500","0","bgm_M127","0","71080224","-335","1","0.7"
"114073","0","50","0","0","0","124074","0.7","0","91002","0","1","0","94002","0.7","225","1","710802251","3","0.7","0","0","3","50","40004","90","30","0.55","-168","166","0","-1","50000","0","8","-100","1","101521","2100325","333","124342","2","500","0","bgm_M127","0","71080225","-335","3","0.7"
"114104","0","50","0","0","0","91002","0.7","0","140001","0","1","0","94002","0.7","226","1","710802261","3","0.7","0","0","2","50","40004","90","1","0.7","-168","166","0","-1","50000","0","8","-100","1","101521","2100326","333","114612","30","500","0","bgm_M127","0","71080226","-335","4","0.7"
"124103","0","50","0","0","0","124344","0.7","0","91002","0","1","0","94002","0.7","227","1","710802271","3","0.7","0","0","3","50","40004","90","30","0.7","-168","166","0","-1","50000","0","8","-100","1","101521","2100327","333","114162","2","500","0","bgm_M127","0","71080227","-335","2","0.7"
"114583","0","50","0","0","0","91002","0.7","0","140001","0","1","0","94002","0.7","228","1","710802281","3","0.7","0","0","2","50","40004","90","1","0.7","-168","166","0","-1","50000","0","8","-100","1","101521","2100328","333","124523","30","500","0","bgm_M127","0","71080228","-335","1","0.7"
"114552","0","50","0","0","0","124074","0.7","0","91002","0","1","0","94002","0.7","229","1","710802291","3","0.7","0","0","3","50","40004","90","30","0.7","-168","166","0","-1","50000","0","8","-100","1","101521","2100329","333","124282","2","500","0","bgm_M127","0","71080229","-335","3","0.7"
"91002","0","50","0","0","0","140001","0.7","0","140000","0","1","0","94002","0","230","1","710802301","3","0.7","-10","72080230","100","50","40004","90","1","0.7","-101","299","0","99","100000","0","8","-100","-1","101523","2100330","0","31013","1","500","0","bgm_M126","1","71080230","-301","4","0.7"
"114583","0","50","0","0","0","115071","0.7","0","91002","0","1","0","94002","0.7","231","1","710902311","5","0.7","0","0","2","50","40004","90","30","0.7","-168","166","0","-1","50000","0","9","-100","1","101721","2100331","333","124103","2","500","0","bgm_M127","0","71090231","-335","2","0.7"
"115041","0","50","0","0","0","91002","0.7","0","140001","0","1","0","94002","0.7","232","1","710902321","2","0.7","0","0","2","50","40004","90","1","0.7","-168","166","0","-1","50000","0","9","-100","1","101721","2100332","333","124074","30","500","0","bgm_M127","0","71090232","-335","1","0.7"
"114104","0","50","0","0","0","115251","0.7","0","91002","0","1","0","94002","0.7","233","1","710902331","5","0.7","0","0","2","50","40004","90","30","0.7","-168","166","0","-1","50000","0","9","-100","1","101721","2100333","333","114193","2","500","0","bgm_M127","0","71090233","-335","3","0.7"
"125101","0","50","0","0","0","91002","0.7","0","140001","0","1","0","94002","0.7","234","1","710902341","2","0.7","0","0","2","50","40004","90","1","0.7","-168","166","0","-1","50000","0","9","-100","1","101721","2100334","333","114613","30","500","0","bgm_M127","0","71090234","-335","4","0.7"
"124344","0","50","0","0","0","115161","0.7","0","91002","0","1","0","94002","0.7","235","1","710902351","5","0.7","0","0","2","50","40004","90","30","0.7","-168","166","0","-1","50000","0","9","-100","1","101721","2100335","333","114582","2","500","0","bgm_M127","0","71090235","-335","2","0.7"
"115011","0","50","0","0","0","91002","0.7","0","140001","0","1","0","94002","0.7","236","1","710902361","2","0.7","0","0","2","50","40004","90","1","0.7","-168","166","0","-1","50000","0","9","-100","1","101721","2100336","333","114254","30","500","0","bgm_M127","0","71090236","-335","1","0.7"
"114014","0","50","0","0","0","125371","0.7","0","91002","0","1","0","94002","0.7","237","1","710902371","5","0.7","0","0","2","50","40004","90","30","0.7","-168","166","0","-1","50000","0","9","-100","1","101721","2100337","333","114193","2","500","0","bgm_M127","0","71090237","-335","3","0.7"
"125401","0","50","0","0","0","91002","0.7","0","140001","0","1","0","94002","0.7","238","1","710902381","2","0.7","0","0","2","50","40004","90","1","0.7","-168","166","0","-1","50000","0","9","-100","1","101721","2100338","333","114164","30","500","0","bgm_M127","0","71090238","-335","4","0.7"
"124044","0","50","0","0","0","125131","0.7","0","91002","0","1","0","94002","0.7","239","1","710902391","5","0.7","0","0","2","50","40004","90","30","0.7","-168","166","0","-1","50000","0","9","-100","1","101721","2100339","333","124163","2","500","0","bgm_M127","0","71090239","-335","2","0.7"
"91002","0","50","0","0","0","140001","0.7","0","140000","0","1","0","94002","0","240","1","710902401","3","1.1","0","0","100","50","40004","90","1","0.7","-101","299","0","99","100000","0","9","-100","-1","101723","2100340","0","31008","1","500","0","bgm_M126","1","71090240","-301","1","0.7"
"114613","0","50","0","0","0","115251","0.7","0","91002","0","1","0","94002","0.7","241","1","710902411","5","0.7","0","0","2","50","40004","90","30","0.7","-168","166","0","-1","50000","0","9","-100","1","101721","2100341","333","114582","2","500","0","bgm_M127","0","71090241","-335","3","0.7"
"125101","0","50","0","0","0","91002","0.7","0","140001","0","1","0","94002","0.7","242","1","710902421","2","0.7","0","0","2","50","40004","90","1","0.7","-168","166","0","-1","50000","0","9","-100","1","101721","2100342","333","124074","30","500","0","bgm_M127","0","71090242","-335","4","0.7"
"124344","0","50","0","0","0","115071","0.7","0","91002","0","1","0","94002","0.7","243","1","710902431","5","0.7","0","0","2","50","40004","90","30","0.7","-168","166","0","-1","50000","0","9","-100","1","101721","2100343","333","124103","2","500","0","bgm_M127","0","71090243","-335","2","0.7"
"115041","0","50","0","0","0","91002","0.7","0","140001","0","1","0","94002","0.7","244","1","710902441","2","0.7","0","0","2","50","40004","90","1","0.7","-168","166","0","-1","50000","0","9","-100","1","101721","2100344","333","114104","30","500","0","bgm_M127","0","71090244","-335","1","0.7"
"114014","0","50","0","0","0","115011","0.7","0","91002","0","1","0","94002","0.7","245","1","710902451","5","0.7","0","0","2","50","40004","90","30","0.7","-168","166","0","-1","50000","0","9","-100","1","101721","2100345","333","114193","2","500","0","bgm_M127","0","71090245","-335","3","0.7"
"115161","0","50","0","0","0","91002","0.7","0","140001","0","1","0","94002","0.7","246","1","710902461","2","0.7","0","0","2","50","40004","90","1","0.7","-168","166","0","-1","50000","0","9","-100","1","101721","2100346","333","114254","30","500","0","bgm_M127","0","71090246","-335","4","0.7"
"114583","0","50","0","0","0","125131","0.7","0","91002","0","1","0","94002","0.7","247","1","710902471","5","0.7","0","0","2","50","40004","90","30","0.7","-168","166","0","-1","50000","0","9","-100","1","101721","2100347","333","124103","2","500","0","bgm_M127","0","71090247","-335","2","0.7"
"125371","0","50","0","0","0","91002","0.7","0","140001","0","1","0","94002","0.7","248","1","710902481","2","0.7","0","0","2","50","40004","90","1","0.7","-168","166","0","-1","50000","0","9","-100","1","101721","2100348","333","114164","30","500","0","bgm_M127","0","71090248","-335","1","0.7"
"124074","0","50","0","0","0","125401","0.7","0","91002","0","1","0","94002","0.7","249","1","710902491","5","0.7","0","0","2","50","40004","90","30","0.7","-168","166","0","-1","50000","0","9","-100","1","101721","2100349","333","114193","2","500","0","bgm_M127","0","71090249","-335","3","0.7"
"91002","0","50","0","0","0","140001","0.7","0","140000","0","1","0","94002","0","250","1","710902501","3","1.1","0","72090250","100","50","40004","90","1","0.7","-101","299","0","99","100000","0","9","-100","-1","101723","2100350","0","31023","1","500","0","bgm_M126","1","71090250","-301","4","0.7"
"114254","0","50","0","0","0","115071","0.7","0","91002","0","1","0","94002","0.7","251","1","711002511","5","0.7","0","0","2","50","40004","90","30","0.7","-168","166","0","-1","80000","0","10","-100","1","101811","2100351","333","124103","2","500","0","bgm_M127","0","71100251","-335","2","0.7"
"115251","0","50","0","0","0","91002","0.7","0","140001","0","1","0","94002","0.7","252","1","711002521","2","0.7","0","0","2","50","40004","90","1","0.7","-168","166","0","-1","80000","0","10","-100","1","101811","2100352","333","114583","30","500","0","bgm_M127","0","71100252","-335","1","0.7"
"114613","0","50","0","0","0","115041","0.7","0","91002","0","1","0","94002","0.7","253","1","711002531","5","0.7","0","0","2","50","40004","90","30","0.7","-168","166","0","-1","80000","0","10","-100","1","101811","2100353","333","114552","2","500","0","bgm_M127","0","71100253","-335","3","0.7"
"125101","0","50","0","0","0","91002","0.7","0","140001","0","1","0","94002","0.7","254","1","711002541","2","0.7","0","0","2","50","40004","90","1","0.7","-168","166","0","-1","80000","0","10","-100","1","101811","2100354","333","124044","30","500","0","bgm_M127","0","71100254","-335","4","0.7"
"124284","0","50","0","0","0","115581","0.7","0","91002","0","1","0","94002","0.7","255","1","711002551","5","0.7","0","0","2","50","40004","90","30","0.7","-168","166","0","-1","80000","0","10","-100","1","101811","2100355","333","114582","2","500","0","bgm_M127","0","71100255","-335","2","0.7"
"115161","0","50","0","0","0","91002","0.7","0","140001","0","1","0","94002","0.7","256","1","711002561","2","0.7","0","0","2","50","40004","90","1","0.7","-168","166","0","-1","80000","0","10","-100","1","101811","2100356","333","114104","30","500","0","bgm_M127","0","71100256","-335","1","0.7"
"124344","0","50","0","0","0","125401","0.7","0","91002","0","1","0","94002","0.7","257","1","711002571","5","0.7","0","0","2","50","40004","90","30","0.7","-168","166","0","-1","80000","0","10","-100","1","101811","2100357","333","114552","2","500","0","bgm_M127","0","71100257","-335","3","0.7"
"125371","0","50","0","0","0","91002","0.7","0","140001","0","1","0","94002","0.7","258","1","711002581","2","0.7","0","0","2","50","40004","90","1","0.7","-168","166","0","-1","80000","0","10","-100","1","101811","2100358","333","124224","30","500","0","bgm_M127","0","71100258","-335","4","0.7"
"114164","0","50","0","0","0","125341","0.7","0","91002","0","1","0","94002","0.7","259","1","711002591","5","0.7","0","0","2","50","40004","90","30","0.7","-168","166","0","-1","80000","0","10","-100","1","101811","2100359","333","124163","2","500","0","bgm_M127","0","71100259","-335","2","0.7"
"91002","0","50","0","0","0","140001","0.7","0","140000","0","1","0","94002","0","260","1","711002601","3","0.9","0","0","100","50","40004","90","1","0.7","-101","299","0","99","150000","0","10","-100","-1","101813","2100360","0","31007","1","500","0","bgm_M126","1","71100260","-301","1","0.7"
"124044","0","50","0","0","0","115041","0.7","0","91002","0","1","0","94002","0.7","261","1","711002611","5","0.7","0","0","2","50","40004","90","30","0.7","-168","166","0","-1","80000","0","10","-100","1","101811","2100361","333","114582","2","500","0","bgm_M127","0","71100261","-335","3","0.7"
"125101","0","50","0","0","0","91002","0.7","0","140001","0","1","0","94002","0.7","262","1","711002621","2","0.7","0","0","2","50","40004","90","1","0.7","-168","166","0","-1","80000","0","10","-100","1","101811","2100362","333","114583","30","500","0","bgm_M127","0","71100262","-335","4","0.7"
"124284","0","50","0","0","0","115071","0.7","0","91002","0","1","0","94002","0.7","263","1","711002631","5","0.7","0","0","2","50","40004","90","30","0.7","-168","166","0","-1","80000","0","10","-100","1","101811","2100363","333","124103","2","500","0","bgm_M127","0","71100263","-335","2","0.7"
"115251","0","50","0","0","0","91002","0.7","0","140001","0","1","0","94002","0.7","264","1","711002641","2","0.7","0","0","2","50","40004","90","1","0.7","-168","166","0","-1","80000","0","10","-100","1","101811","2100364","333","114613","30","500","0","bgm_M127","0","71100264","-335","1","0.7"
"124344","0","50","0","0","0","115161","0.7","0","91002","0","1","0","94002","0.7","265","1","711002651","5","0.7","0","0","2","50","40004","90","30","0.7","-168","166","0","-1","80000","0","10","-100","1","101811","2100365","333","114552","2","500","0","bgm_M127","0","71100265","-335","3","0.7"
"115581","0","50","0","0","0","91002","0.7","0","140001","0","1","0","94002","0.7","266","1","711002661","2","0.7","0","0","2","50","40004","90","1","0.7","-168","166","0","-1","80000","0","10","-100","1","101811","2100366","333","114104","30","500","0","bgm_M127","0","71100266","-335","4","0.7"
"114254","0","50","0","0","0","125341","0.7","0","91002","0","1","0","94002","0.7","267","1","711002671","5","0.7","0","0","2","50","40004","90","30","0.7","-168","166","0","-1","80000","0","10","-100","1","101811","2100367","333","124103","2","500","0","bgm_M127","0","71100267","-335","2","0.7"
"125401","0","50","0","0","0","91002","0.7","0","140001","0","1","0","94002","0.7","268","1","711002681","2","0.7","0","0","2","50","40004","90","1","0.7","-168","166","0","-1","80000","0","10","-100","1","101811","2100368","333","124224","30","500","0","bgm_M127","0","71100268","-335","1","0.7"
"114583","0","50","0","0","0","125371","0.7","0","91002","0","1","0","94002","0.7","269","1","711002691","5","0.7","0","0","2","50","40004","90","30","0.7","-168","166","0","-1","80000","0","10","-100","1","101811","2100369","333","114552","2","500","0","bgm_M127","0","71100269","-335","3","0.7"
"91002","0","50","0","0","0","140001","0.7","0","140000","0","1","0","94002","0.7","270","1","711002701","3","0.9","0","72100270","100","50","40004","90","1","0.7","-168","166","0","-1","150000","0","10","-100","-1","101813","2100370","333","31053","1","500","0","bgm_M126","1","71100270","-335","4","0.7"
"115071","0","50","0","0","0","115222","0.7","0","91002","0","1","0","94002","0.7","271","1","711102711","5","0.7","0","0","2","50","40004","90","30","0.7","-168","166","0","-1","80000","0","11","-100","1","101891","2100371","333","114613","2","500","0","bgm_M127","0","71110271","-335","2","0.7"
"115552","0","50","0","0","0","91002","0.7","0","140001","0","1","0","94002","0.7","272","1","711102721","2","0.7","0","0","2","50","40004","90","2","0.7","-168","166","0","-1","80000","0","11","-100","1","101891","2100372","333","115251","30","500","0","bgm_M127","0","71110272","-335","1","0.7"
"115581","0","50","0","0","0","115192","0.7","0","91002","0","1","0","94002","0.7","273","1","711102731","5","0.7","0","0","2","50","40004","90","30","0.7","-168","166","0","-1","80000","0","11","-100","1","101891","2100373","333","124284","2","500","0","bgm_M127","0","71110273","-335","3","0.7"
"125252","0","50","0","0","0","91002","0.7","0","140001","0","1","0","94002","0.7","274","1","711102741","2","0.7","0","0","2","50","40004","90","2","0.7","-168","166","0","-1","80000","0","11","-100","1","101891","2100374","333","115041","30","500","0","bgm_M127","0","71110274","-335","4","0.7"
"125101","0","50","0","0","0","125012","0.7","0","91002","0","1","0","94002","0.7","275","1","711102751","5","0.7","0","0","2","50","40004","90","30","0.7","-168","166","0","-1","80000","0","11","-100","1","101891","2100375","333","124224","2","500","0","bgm_M127","0","71110275","-335","2","0.7"
"125522","0","50","0","0","0","91002","0.7","0","140001","0","1","0","94002","0.7","276","1","711102761","2","0.7","0","0","2","50","40004","90","2","0.7","-168","166","0","-1","80000","0","11","-100","1","101891","2100376","333","115161","30","500","0","bgm_M127","0","71110276","-335","1","0.7"
"115221","0","50","0","0","0","115582","0.7","0","91002","0","1","0","94002","0.7","277","1","711102771","5","0.7","0","0","2","50","40004","90","30","0.7","-168","166","0","-1","80000","0","11","-100","1","101891","2100377","333","114194","2","500","0","bgm_M127","0","71110277","-335","3","0.7"
"115612","0","50","0","0","0","91002","0.7","0","140001","0","1","0","94002","0.7","278","1","711102781","2","0.7","0","0","2","50","40004","90","2","0.7","-168","166","0","-1","80000","0","11","-100","1","101891","2100378","333","125401","30","500","0","bgm_M127","0","71110278","-335","4","0.7"
"125341","0","50","0","0","0","115102","0.7","0","91002","0","1","0","94002","0.7","279","1","711102791","5","0.7","0","0","2","50","40004","90","30","0.7","-168","166","0","-1","80000","0","11","-100","1","101891","2100379","333","114164","2","500","0","bgm_M127","0","71110279","-335","2","0.7"
"91002","0","50","0","0","0","140001","0.7","0","140000","0","1","0","94002","0","280","1","711102801","3","0.9","0","0","100","50","40004","90","1","0.7","-101","299","0","99","150000","0","11","-100","-1","101893","2100380","0","31054","2","500","0","bgm_M126","1","71110280","-301","1","0.7"
"115581","0","50","0","0","0","115192","0.7","0","91002","0","1","0","94002","0.7","281","1","711102811","5","0.7","0","0","2","50","40004","90","30","0.7","-168","166","0","-1","80000","0","11","-100","1","101891","2100381","333","124044","2","500","0","bgm_M127","0","71110281","-335","3","0.7"
"125252","0","50","0","0","0","91002","0.7","0","140001","0","1","0","94002","0.7","282","1","711102821","2","0.7","0","0","2","50","40004","90","2","0.7","-168","166","0","-1","80000","0","11","-100","1","101891","2100382","333","115041","30","500","0","bgm_M127","0","71110282","-335","4","0.7"
"115071","0","50","0","0","0","115222","0.7","0","91002","0","1","0","94002","0.7","283","1","711102831","5","0.7","0","0","2","50","40004","90","30","0.7","-168","166","0","-1","80000","0","11","-100","1","101891","2100383","333","124224","2","500","0","bgm_M127","0","71110283","-335","2","0.7"
"115552","0","50","0","0","0","91002","0.7","0","140001","0","1","0","94002","0.7","284","1","711102841","2","0.7","0","0","2","50","40004","90","2","0.7","-168","166","0","-1","80000","0","11","-100","1","101891","2100384","333","115251","30","500","0","bgm_M127","0","71110284","-335","1","0.7"
"115161","0","50","0","0","0","125522","0.7","0","91002","0","1","0","94002","0.7","285","1","711102851","5","0.7","0","0","2","50","40004","90","30","0.7","-168","166","0","-1","80000","0","11","-100","1","101891","2100385","333","114194","2","500","0","bgm_M127","0","71110285","-335","3","0.7"
"125012","0","50","0","0","0","91002","0.7","0","140001","0","1","0","94002","0.7","286","1","711102861","2","0.7","0","0","2","50","40004","90","2","0.7","-168","166","0","-1","80000","0","11","-100","1","101891","2100386","333","125101","30","500","0","bgm_M127","0","71110286","-335","4","0.7"
"125341","0","50","0","0","0","115102","0.7","0","91002","0","1","0","94002","0.7","287","1","711102871","5","0.7","0","0","2","50","40004","90","30","0.7","-168","166","0","-1","80000","0","11","-100","1","101891","2100387","333","114613","2","500","0","bgm_M127","0","71110287","-335","2","0.7"
"115582","0","50","0","0","0","91002","0.7","0","140001","0","1","0","94002","0.7","288","1","711102881","2","0.7","0","0","2","50","40004","90","2","0.7","-168","166","0","-1","80000","0","11","-100","1","101891","2100388","333","115221","30","500","0","bgm_M127","0","71110288","-335","1","0.7"
"125401","0","50","0","0","0","115612","0.7","0","91002","0","1","0","94002","0.7","289","1","711102891","5","0.7","0","0","2","50","40004","90","30","0.7","-168","166","0","-1","80000","0","11","-100","1","101891","2100389","333","114254","2","500","0","bgm_M127","0","71110289","-335","3","0.7"
"91002","0","50","0","0","0","140001","0.7","0","140000","0","1","0","94002","0.7","290","1","711102901","3","0.9","0","72110290","100","50","40004","90","1","0.7","-168","166","0","-1","150000","0","11","-100","-1","101893","2100390","333","31044","2","500","0","bgm_M126","1","71110290","-335","4","0.7"
"125223","0","50","0","0","0","125164","0.7","0","91002","0","1","0","94002","0.7","291","1","711202911","5","0.7","0","0","3","50","40004","90","30","0.7","-168","166","0","-1","80000","0","12","-100","1","101901","2100391","333","115222","2","500","0","bgm_M127","0","71120291","-335","2","0.7"
