1a185e64bf4d58dc837938501b41f72654b712b8b8bb05e0a1334e81506256fc,7848b15a2b11f3fd3811d93b63ff170ad03e18adfe34dbabdeb6d9378c73c759,f5af5a1e433ef1ebaaf5ad2a15f7694f61ac6f24cb792cd62dd5a2edb8dfa6e5,5a96170b30f3095e6941f1af2d92d5727e9c6512749c599d949191a21432658c,f10bfa2575ef425e5d9667d43cd9c9b26f183b3d7a885c08ae9ba0b47a5ebf4e,30292094d04159a541380ebe10a795b39e1557533ffb1ac5f62b90daf3ae74f6,24011d0997e61c4fda5b876df28cb873718052dd571f1ca03171260347ea5875,1401d422119d2c5215b497cba9d156152f983f21b0e316279b7ddbf66a5b833f,6117caef09f5f6db9ae56678c7a7fa43b8635dee214550c3d8aa0e85bcdd4a64,3cae9815ef26291d882f43270ad9957d9bb76d7a8847bad0947e04eeb23cbaec,79bfa6204cbd77eaa599d2dcf99b0c8639568a53f336284fe97a175e1977d0fc,30e4ed64a392c7d97f3a43b9503da69575a4632e05f6945ddfc604eb687bb5b7,51a53f7cbc9bd7d68948de1c94c2f7274fd9940ce27ae4788869ffc0726b60ac,3d7da15fab6612fbb57694e1cb0f6f2af64a8697963a1d569a9057c180db5e62,8941de88300a6f5153ce29be490e8df115679128106e710d975dfd5d328f84f9,8f79a6a88b4a85a66b6af34d7df4e3bd786d21531b7bbc42f71c5c84b776c079,6388b796e1f9ef41f06079f265cccb2748975e03fb3a71ce6712055697ffa0b1,b086c448064fee29a7da85b00ed4c519c000d80fdfc9d4fb347508cb310e266a,8b66695a32d70f36e80d927b9ecf3894af04ce4a6626251bdc456d27c021a9dd,a10e3c17805cfb4239e1380e50d29d26ffaea2ad826b800c0dbfa44adead918f
"6","0","2","6","6","27578","港片「功夫」中，有句經典台詞為「我不怕，就算□□□□□，還有千千萬萬個我。」","2267","20491","25105","","6","20102","空格裡該填入的是？","19968","2","6","殺了一個我","2","殺了一個我"
"6","2268","1","6","6","25088","","2268","39764","27861","","6","24859","這是什麼？","30340","2","6","戀愛的魔法","3","戀愛的魔法"
"6","2269","1","6","6","30064","","2269","39764","27861","異世界的魔法","6","19990","這是什麼？","30028","2","6","異世界魔法","3","異世界的魔法"
"6","2270","1","6","6","30142","","2270","20901","23020","","6","39080","這是什麼？","20043","2","6","疾風之冥姬","1","疾風之冥姬"
"6","2271","1","6","6","30001","","2271","24449","26381","","6","25105","這是什麼？","20358","2","6","由我來征服","3","由我來征服"
"6","2272","1","6","6","24050","","2272","26202","20102","","6","32147","這是什麼？","20621","2","6","已經傍晚了","3","已經傍晚了"
"6","2273","1","6","6","25549","","2273","34507","20497","","6","25153","這是什麼？","22750","2","6","揍扁壞蛋們","3","揍扁壞蛋們"
"6","0","2","6","6","26178","虛構作品中頗受歡迎的類別。故事主軸是處於相同時間不停重複的世界中，查明其真相。","2274","22280","22411","時間迴圈類型","6","38291","這個的名稱是什麼？","36852","2","6","時間迴圈型","2","時間迴圈類型"
"6","2275","1","6","6","23588","","2275","20126","23068","","6","32114","這是什麼？","33922","2","6","尤絲蒂亞娜","1","尤絲蒂亞娜"
"6","0","2","6","6","27512","唐詩的七言絕句之一。李商隱的「夜雨寄北」裡其中一句為「君問□□□□□，巴山夜語漲秋池。」","2276","26377","26399","","6","26399","空格裡該填入的是？","26410","2","6","歸期未有期","2","歸期未有期"
"6","2277","1","6","6","39131","","2277","23569","22899","","6","33310","這個活動名稱的「？」裡填入的是？","30340","2","6","飛舞的少女","1","飛舞的少女"
"6","2278","1","6","6","33836","","2278","20043","22812","","6","32854","這個活動名稱的「？」裡填入的是？","31680","2","6","萬聖節之夜","1","萬聖節之夜"
"6","2279","1","6","6","31114","身處此活動中心\n地位的三位角色","2279","37857","33775","禊、美美、鏡華","6","32654","這個角色是誰？","32654","2","6","禊美美鏡華","2","禊、美美、鏡華"
"6","2280","1","6","6","33707","身處此活動中心地位的\n四位角色。","2280","26234","26654","莫妮卡、智、栞、霞","6","22958","這個角色是誰？","21345","2","6","莫妮卡智栞","2","莫妮卡、智、栞、霞"
"6","2281","1","6","6","27969","身處此活動中心地位的\n三位角色。","2281","31354","33457","靜流、伊緒、空花","6","20234","這個角色是誰？","32210","2","6","流伊緒空花","2","靜流、伊緒、空花"
"6","2282","1","6","6","31232","身處此活動中心地位的\n三位角色。","2282","31048","26792","帆稀、嘉夜、祈梨","6","22025","這是什麼？","22812","2","6","稀嘉夜祈梨","2","帆稀、嘉夜、祈梨"
"6","2283","1","6","6","29579","身處此活動中心地位的\n公會名稱。","2283","22763","22296","","6","23470","這是什麼？","39438","2","6","王宮騎士團","2","王宮騎士團"
"6","2284","1","6","6","32190","身處此活動中心地位的\n三位角色。","2284","26691","21315","綾音、胡桃、千歌","6","38899","這是什麼？","32993","2","6","綾音胡桃千","2","綾音、胡桃、千歌"
"6","2285","1","6","6","22696","身處此活動中心地位的\n公會名稱。","2285","36001","22296","","6","19992","這個的名稱是什麼？","21033","2","6","墨丘利財團","1","墨丘利財團"
"6","2286","1","6","6","21487","","2286","33673","29802","","6","24859","這個的名稱是什麼？","30340","2","6","可愛的莉瑪","3","可愛的莉瑪"
"6","2287","1","6","6","30333","在初次見面時，「碧」太過緊張而亂說出口的謎之話語。","2287","22825","25165","騎著白馬的天才棋士","6","39340","這個的名稱是什麼？","30340","2","6","白馬的天才","3","騎著白馬的天才棋士"
"6","2019","1","6","6","38911","在初次見面時，保持警戒的「鏡華」所說的話。","2288","39764","30707","我要按響警報魔石囉！","6","35686","這個的名稱是什麼？","22577","2","6","響警報魔石","3","我要按響警報魔石囉！"
"6","2289","1","6","6","36817","教給「胡桃」的咒語，該咒語能夠消除緊張。","2289","33267","21451","也成近視者至友","6","35222","這個的名稱是什麼？","32773","2","6","近視者至友","3","也成近視者至友"
"6","0","1","6","6","26377","交給「胡桃」的咒語：「也成近視者至友」，實際上是從哪一句話變成的？","2290","20107","31455","有志者事竟成也","6","24535","這個的名稱是什麼？","32773","2","6","有志者事竟","3","有志者事竟成也"
"6","0","2","6","6","33256","在整首曲子中加入額外的升降號，這些升降號稱為？","2291","38477","35352","臨時升降記號","6","26178","這個的名稱是什麼？","21319","2","6","臨時升降記","3","臨時升降記號"
"2","0","2","2","2","84","「節奏」的英文。","2292","80","79","","2","69","這個的名稱是什麼？","77","2","2","TEMPO","1","TEMPO"
"6","0","2","6","6","38263","比喻做事會以長遠來打算，雖然不會立即成效，但未來能獲得更大的好處。","2293","22823","39770","放長線釣大魚","6","32218","這句諺語是什麼？","37347","2","6","長線釣大魚","2","放長線釣大魚"
"2","0","2","2","2","65","「磁鐵」的英文。","2294","69","84","MAGNET","2","71","這個的名稱是什麼？","78","2","2","AGNET","2","MAGNET"
"6","0","2","6","6","38463","全身最大的肌腱，位於小腿肌肉至腳跟處。","2295","26031","33137","","6","22522","這個的名稱是什麼？","37324","2","6","阿基里斯腱","1","阿基里斯腱"
"6","0","2","6","6","26412","曹植的「七步詩」：「□□□□□，相煎何太急。」","2296","26681","29983","","6","26159","這個的名稱是什麼？","21516","2","6","本是同根生","1","本是同根生"
"2","0","2","2","2","72","「醫院」的英文。","2297","80","73","HOSPITAL","2","79","這個的名稱是什麼？","83","2","2","HOSPI","1","HOSPITAL"
"2","0","2","2","2","65","「再一次」的英文。","2298","73","78","","2","71","這個的名稱是什麼？","65","2","2","AGAIN","1","AGAIN"
"2","0","2","2","2","65","「同意」的英文。","2299","69","69","","2","71","這個的名稱是什麼？","82","2","2","AGREE","1","AGREE"
"2","0","2","2","2","73","「機場」的英文。","2300","79","82","AIRPORT","2","82","這個的唸法是什麼？","80","2","2","IRPOR","1","AIRPORT"
"2","0","2","2","2","76","「幾乎」的英文。","2301","83","84","ALMOST","2","77","這個的唸法是什麼？","79","2","2","LMOST","1","ALMOST"
"2","0","2","2","2","76","「總是、經常」的英文。","2302","89","83","ALWAYS","2","87","這個的唸法是什麼？","65","2","2","LWAYS","1","ALWAYS"
"2","0","2","2","2","65","","2303","82","89","開心=HAPPY  生氣=ANGRY","2","78","這個的唸法是什麼？","71","2","2","ANGRY","1","開心=HAPPY  生氣=ANGRY"
"2","0","2","2","2","65","「香蕉」的英文。","2304","78","65","BANANA","2","78","這個的唸法是什麼？","65","2","2","ANANA","1","BANANA"
"2","0","2","2","2","66","「瓶子」的英文。","2305","84","76","BOTTLE","2","79","這個的唸法是什麼？","84","2","2","BOTTL","1","BOTTLE"
"2","0","2","2","2","72","「房子」的英文。","2306","83","69","","2","79","這個的唸法是什麼？","85","2","2","HOUSE","1","HOUSE"
"2","0","2","2","2","76","「檸檬」的英文。","2307","79","78","","2","69","這個的唸法是什麼？","77","2","2","LEMON","1","LEMON"
"2","0","2","2","2","76","「午餐」的英文。","2308","67","72","","2","85","這個的唸法是什麼？","78","2","2","LUNCH","1","LUNCH"
"2","0","2","2","2","77","「三月」的英文。","2309","67","72","","2","65","這個的唸法是什麼？","82","2","2","MARCH","1","MARCH"
"2","0","2","2","2","79","「演唱會」的英文。","2310","69","82","CONCERT","2","78","這個的唸法是什麼？","67","2","2","ONCER","2","CONCERT"
"2","0","2","2","2","77","「音樂」的英文。","2311","73","67","","2","85","這個的唸法是什麼？","83","2","2","MUSIC","1","MUSIC"
"2","0","2","2","2","68","「跳舞」的英文。","2312","67","69","","2","65","這個的唸法是什麼？","78","2","2","DANCE","1","DANCE"
"2","0","2","2","2","78","「從未、永不」的英文。","2313","69","82","","2","69","這個的唸法是什麼？","86","2","2","NEVER","2","NEVER"
"2","0","2","2","2","80","「鉛筆」的英文。","2314","67","73","PENCIL","2","69","這個的唸法是什麼？","78","2","2","PENCI","1","PENCIL"
"2","0","2","2","2","83","「裙子」的英文。","2315","82","84","","2","75","這個的唸法是什麼？","73","2","2","SKIRT","1","SKIRT"
"2","0","2","2","2","89","「年輕的」的英文。","2316","78","71","","2","79","這個的唸法是什麼？","85","2","2","YOUNG","2","YOUNG"
"6","0","1","6","6","27801","此為居住於火山的魔物「沙羅曼達」的血液，有著很高的融解能力。","3001","36948","34880","沙羅曼達之血","6","32645","這個的名稱是什麼？","26364","3","6","沙羅曼達血","1","沙羅曼達之血"
"6","3002","1","6","6","34880","「修特帕魯」前世所隸屬的暗黑騎士團。","3002","40657","22296","熾炎戰鬼煉獄血盟暗黑團＝The‧Order‧Of‧Gehenna‧Immortals","6","30431","這個的唸法是什麼？","26263","3","6","血盟暗黑團","2","熾炎戰鬼煉獄血盟暗黑團\n＝The‧Order‧Of‧Gehenna‧Immortals"
"6","0","2","6","6","31532","農業、林業這類生產原料或食材的產業。","3003","29986","26989","","6","19968","這個的名稱是什麼？","32026","3","6","第一級產業","2","第一級產業"
"6","0","2","6","6","31532","工業這類擔任原料加工的產業。","3005","29986","26989","","6","20108","這個的名稱是什麼？","32026","3","6","第二級產業","2","第二級產業"
"6","0","2","6","6","31532","擔任物流、分銷、中介等工作的產業，又稱為服務業。","3006","29986","26989","","6","19977","這個的名稱是什麼？","32026","3","6","第三級產業","2","第三級產業"
"6","0","2","6","6","32736","揮舞寄宿在劍上的魔力，將其釋放的魔法。","3007","31354","26028","深淵悠久=翠翔裂空斬（Eternal Abyss=Divider）","6","32724","這個的名稱是什麼？","35010","3","6","翠翔裂空斬","3","深淵悠久=翠翔裂空斬（Eternal Abyss=Divider）"
"6","0","2","6","6","20116","關於視力表，數值在4.0-5.3之間稱為？","3008","35222","21147","五分制視力表","6","20998","這個的名稱是什麼？","21046","3","6","五分制視力","3","五分制視力表"
"6","0","2","6","6","36890","關於視力表，數值在0.1-2.0之間稱為？","3009","21147","34920","國際通用視力表","6","29992","這個的名稱是什麼？","35222","3","6","通用視力表","3","國際通用視力表"
"6","0","2","6","6","19981","「UFO（Unidentified Flying Object）」的中文。","3010","34892","29289","不明飛行物體","6","26126","這個的名稱是什麼？","39131","3","6","不明飛行物","1","不明飛行物體"
"6","0","2","6","6","20234","貓狗在受傷時用以防止牠們舔舐自己的項圈。","3011","30333","22280","","6","40599","這個的名稱是什麼？","33678","3","6","伊麗莎白圈","2","伊麗莎白圈"
"6","0","1","6","6","24801","在蘭德索爾活動的邪惡商會。商會的名字同樣也是會長的名字。","3012","21830","26371","","6","24503","這個的名稱是什麼？","20234","3","6","惡德伊商會","3","惡德伊商會"
"6","0","1","6","6","39178","【美食殿堂】中的「可可蘿」的興趣是什麼？","3016","26893","29289","冥想、養育動植物","6","32946","這個問題的答案是？","21205","3","6","養育動植物","2","冥想、養育動植物"
"6","0","1","6","6","21644","【美食殿堂】中的「凱留」的興趣是什麼？","3020","29609","32781","","6","35987","這個問題的答案是？","21674","3","6","和貓咪玩耍","2","和貓咪玩耍"
"6","0","1","6","6","21487","【小小甜心】中的「美美」的興趣是什麼？","3026","26481","35199","蒐集可愛的東西","6","24859","這個問題的答案是？","30340","3","6","可愛的東西","2","蒐集可愛的東西"
"6","0","1","6","6","21644","【森林守衛】中的「初音」的興趣，除了午睡、早睡、回籠覺之外，另一個是什麼？","3029","19968","36215","和妹妹一起玩","6","22969","這個問題的答案是？","22969","3","6","和妹妹一起","2","和妹妹一起玩"
"6","0","2","6","6","36947","為防止道路的危險與障礙、實現安全且順暢的交通環境而制定的法律。","3050","36890","27861","","6","36335","這個的名稱是什麼？","20132","3","6","道路交通法","2","道路交通法"
"6","0","2","6","6","21214","為保護勞動者而針對契約和報酬等方面訂定最低基準的法律。","3051","28310","27861","","6","21205","這個的名稱是什麼？","22522","3","6","勞動基準法","2","勞動基準法"
"6","0","2","6","6","20818","為實現所有兒童的福祉而制定必要之兒童援助的法律。","3053","21033","27861","","6","31461","這個的名稱是什麼？","31119","3","6","兒童福利法","2","兒童福利法"
"6","0","2","6","6","24314","針對建築物的設備及構造等項目制定必須達到之最低基準的法律。","3054","28310","27861","","6","31689","這個的名稱是什麼？","22522","3","6","建築基準法","2","建築基準法"
"3","0","2","3","3","112","腦筋急轉彎：「阿匹婆的英文名字？」","3063","112","108","A-people","3","101","這個謎語的答案是？","111","3","3","peopl","3","A-people"
"6","0","2","6","6","24515","冷笑話：「人死後為什麼變得冰涼？」","3064","28982","28092","","6","38748","這個謎語的答案是？","33258","3","6","心靜自然涼","3","心靜自然涼"
"6","0","2","6","6","32920","一般人對撞到手肘時會麻痺的那個部位的稱呼。","3065","39592","31471","","6","37096","這個的名稱是什麼？","23610","3","6","肘部尺骨端","3","肘部尺骨端"
"6","0","1","6","6","20132","【森林守衛】中的「碧」的興趣是什麼？","3066","24819","20687","交朋友的想像訓練","6","26379","這個問題的答案是？","21451","3","6","交朋友想像","2","交朋友的想像訓練"
"6","0","1","6","6","20841","【森林守衛】與【伊麗莎白牧場】中的「初音&栞」，兩人的興趣是什麼？","3067","19968","36215","兩個人一起去野餐","6","20491","這個問題的答案是？","20154","3","6","兩個人一起","2","兩個人一起去野餐"
"6","0","1","6","6","20043","【王宮騎士團】中的「克莉絲提娜」的興趣是什麼？","3068","31478","29229","和強敵之間的競爭","6","38291","這個問題的答案是？","30340","3","6","之間的競爭","2","和強敵之間的競爭"
"6","0","1","6","6","33521","【王宮騎士團】中的「茉莉」的興趣是什麼？","3069","36938","25138","英雄扮演遊戲","6","38596","這個問題的答案是？","25198","3","6","英雄扮遊戲","3","英雄扮演遊戲"
"6","0","1","6","6","25151","【咲戀育幼院】中的「綾音」的興趣是什麼？","3070","29609","30340","能在房間裡玩的遊戲","6","38291","這個問題的答案是？","35041","3","6","房間裡玩的","3","能在房間裡玩的遊戲"
"6","0","1","6","6","20653","【墨丘利財團】中的「美冬」的興趣是什麼？","3073","25171","24037","傭兵等等的打工","6","20853","這個問題的答案是？","30340","3","6","傭兵的打工","3","傭兵等等的打工"
"6","0","1","6","6","21644","【墨丘利財團】中的「珠希」的興趣是什麼？","3074","29609","32781","","6","35987","這個問題的答案是？","21674","3","6","和貓咪玩耍","2","和貓咪玩耍"
"6","0","1","6","6","30475","【月光學院】中的「伊緒」，興趣除了戀愛漫畫、戀愛劇之外，另一個是什麼？","3075","23567","35498","","6","25088","這個問題的答案是？","24859","3","6","看戀愛小說","2","看戀愛小說"
"6","0","1","6","6","33936","【月光學院】中的「美咲」，興趣除了閱讀流行雜誌之外，另一個是什麼？","3076","22941","21697","","6","38598","這個問題的答案是？","21270","3","6","蒐集化妝品","3","蒐集化妝品"
"6","0","1","6","6","37857","【純白之翼 蘭德索爾分部】中的「雪」的興趣是什麼？","3077","33258","24049","欣賞鏡中的自己","6","20013","這個問題的答案是？","30340","3","6","鏡中的自己","1","欣賞鏡中的自己"
"3","0","2","3","3","97","塔羅牌大阿爾克那的其中一張。也叫作「死刑犯」。","3078","101","100","The Hanged Man=倒吊人","3","110","這個的名稱是什麼？","103","3","3","anged","3","The Hanged Man=倒吊人"
"6","0","2","6","6","28113","市面上流通最廣的腳踏車的俗稱。源於彎形把手等設計讓婦女也便於騎乘的特色。","3079","34892","36554","","6","22899","這個的名稱是什麼？","33258","3","6","淑女自行車","3","淑女自行車"
"6","0","1","6","6","28418","「亞里莎」的興趣是什麼？","3080","33865","23376","蒐集漂亮的葉子","6","20142","這個問題的答案是？","30340","3","6","漂亮的葉子","3","蒐集漂亮的葉子"
"6","0","2","6","6","20809","在部分地區會採用的「夏季的時間提前一小時」的制度。也叫作「夏令時間」。","3081","26178","38291","日光節約時間制","6","31680","這個的名稱是什麼？","32004","3","6","光節約時間","2","日光節約時間制"
"3","0","1","3","2","80","「古蕾婭」的興趣是「鋼琴」，其英文為？","3082","110","111","","3","105","這個的名稱是什麼？","97","3","3","Piano","1","Piano"
"3","0","2","3","3","115","近年很熱門的「Sub」制，未經省略的全稱是？","3083","105","112","Subscription","3","99","這個的名稱是什麼？","114","3","3","scrip","3","Subscription"
"6","0","2","6","6","26410","意指槌之子和雪男這類存在的「UMA」，用漢字怎麼寫？","3084","29983","29289","UMA=未確認生物體","6","30906","這個的寫法是什麼？","35469","3","6","未確認生物","3","UMA=未確認生物體"
"6","0","1","6","6","25214","「露娜」的興趣是什麼？","3085","20043","20107","找「朋友」之事","6","26379","這個問題的答案是？","21451","3","6","找朋友之事","1","找「朋友」之事"
"6","3086","1","6","6","35504","","3086","20811","21147","誰做的巧克力","6","20570","這個小遊戲的「？」裡填入的是？","24039","3","6","誰做巧克力","2","誰做的巧克力"
"6","3087","1","6","6","31354","","3087","36852","36681","","6","33457","這個小遊戲的「？」裡填入的是？","22823","3","6","空花大迴轉","2","空花大迴轉"
"6","3088","1","6","6","39321","","3088","39746","24335","香織的靈魂式","6","32340","這個小遊戲的「？」裡填入的是？","38728","3","6","香織靈魂式","2","香織的靈魂式"
"6","3089","1","6","6","40845","","3089","25509","40845","龍人們的接龍競賽","6","20154","這個小遊戲的「？」裡填入的是？","20497","3","6","龍人們接龍","2","龍人們的接龍競賽"
"6","3090","1","6","6","36215","","3090","20316","25136","保衛起司大作戰","6","21496","這個小遊戲的「？」裡填入的是？","22823","3","6","起司大作戰","2","保衛起司大作戰"
"6","3091","1","6","6","29467","","3091","25802","36947","美里的猛訓打擊道！","6","35347","這個小遊戲的「？」裡填入的是？","25171","3","6","猛訓打擊道","2","美里的猛訓打擊道！"
"6","3093","1","6","6","22799","","3093","21809","26371","","6","26085","這個小遊戲的「？」裡填入的是？","28436","3","6","夏日演唱會","2","夏日演唱會"
"6","0","2","6","6","26684","在採用世界協調時間之前，作為國際基準時間被採用的時間名稱。","3094","27161","28310","格林威治標準時間","6","26519","這個的名稱是什麼？","27835","3","6","格林治標準","3","格林威治標準時間"
"6","3095","1","6","6","36229","遊戲標題。","3095","20844","20027","超異域公主連結","6","30064","這個「？」裡填入的是？","22495","3","6","超異域公主","1","超異域公主連結"
"6","3103","1","6","6","36890","","3103","26997","36335","通往究極之路","6","24448","這個小遊戲的「？」裡填入的是？","31350","3","6","通往究極路","1","通往究極之路"
"6","0","1","6","6","40845","存在於阿斯特朗的種族，獸人族、精靈族、魔族，還剩下兩種是？","3106","20154","26063","龍人族、人族","6","20154","這個的名稱是什麼？","26063","3","6","龍人族人族","2","龍人族、人族"
"6","0","2","6","6","20843","有著「三神器」之稱的為：「草薙劍」、「八咫鏡」與哪一種？","3115","21246","29577","","6","23610","這個的名稱是什麼？","29898","3","6","八尺瓊勾玉","3","八尺瓊勾玉"
"6","3124","1","6","6","22240","「望」是在「聖學祭」\n中所唱的歌曲。","3124","30475","21040","因為想看到你的笑容","6","28858","正在唱的曲子名稱是？","24819","3","6","因為想看到","3","因為想看到你的笑容"
"6","0","2","6","6","23383","為什麼拿破崙的字典裡沒有一個「難」字？","3125","27861","25991","因為他的字典是法文","6","20856","這個謎語的答案是？","26159","3","6","字典是法文","3","因為他的字典是法文"
"6","0","2","6","6","20108","在日本，據說在新年第一個夢境中夢到就會有好兆頭的3個東西。","3126","33540","23376","一富士 二鷹 三茄子","6","40441","這個的名稱是什麼？","19977","3","6","二鷹三茄子","1","一富士二鷹 三茄子"
"6","0","2","6","6","19968","農夫養了10頭牛，為什麼只有19隻角？","3127","29312","29275","其中一隻是犀牛","6","38587","這個謎語的答案是？","26159","3","6","一隻是犀牛","2","其中一隻是犀牛"
"6","0","2","6","6","19968","猴子每分鐘能掰一個玉米，在果園裡，一隻猴子5分鐘能掰幾個玉米？","3128","27794","26377","一個也沒有","6","20491","這個謎語的答案是？","20063","3","6","一個也沒有","3","一個也沒有"
"6","0","2","6","6","31359","一個不會游泳的人掉進了水裡卻沒有淹死，為什麼？","3129","29983","34915","","6","33879","這個謎語的答案是？","25937","3","6","穿著救生衣","1","穿著救生衣"
"6","0","2","6","6","23460","小明騎自行車騎了十公里，但周圍景色都沒有改變，為什麼？","3133","36523","36554","因為是室內健身車","6","20839","這個謎語的答案是？","20581","3","6","室內健身車","1","因為是室內健身車"
"3","3134","1","3","3","112","「茜里」喜歡的樂器：\n「薩克斯風」的英文為？","3134","110","101","Saxophone","3","104","這個的名稱是什麼？","111","3","3","phone","3","Saxophone"
"6","0","2","6","6","36895","人的唾液中含有組氨素的化合物，可以加□□□□□。","3141","30290","21512","加速傷口癒合","6","20663","這個的名稱是什麼？","21475","3","6","速傷口癒合","1","加速傷口癒合"
"3","3143","1","3","2","80","「主線劇情第1部」的片頭曲。","3143","110","99","Lost Princess","3","114","這首曲子的名稱是？","105","3","3","Princ","1","Lost Princess"
"3","3144","1","3","2","72","「主線劇情第1部」的片尾曲。","3144","112","121","","3","97","這首曲子的名稱是？","112","3","3","Happy","1","Connecting Happy！！"
"3","3145","1","3","3","101","「主線劇情第1部8章」的片尾曲。","3145","101","116","Absolute Secret","3","99","這首曲子的名稱是？","114","3","3","ecret","2","Absolute Secret"
"6","3146","1","6","6","20805","活動「危險的假期！海岸邊的美食公主」的片尾曲。","3146","23481","23478","充滿笑容的家","6","28415","這首曲子的名稱是？","31505","3","6","充滿笑容家","3","充滿笑容的家"
"2","3147","1","2","2","83","活動「情人節之戰！ 正中紅心的甜蜜戰鬥」的片尾曲。","3147","69","82","SUPER CHOCOLATE","2","85","這首曲子的名稱是？","80","3","2","SUPER","3","SUPER CHOCOLATE"
"6","3148","1","6","6","26410","活動「王都的名偵探 嘆息的追緝者」的片尾曲。","3148","24515","24847","未解明的心意","6","35299","這首曲子的名稱是？","26126","3","6","未解明心意","3","未解明的心意"
"6","3149","1","6","6","30333","活動「將軍道中記　白翼的武士」的片尾曲。","3149","27054","32768","白翼的榮耀","6","32764","這首曲子的名稱是？","30340","3","6","白翼的榮耀","3","白翼的榮耀"
"3","3150","1","3","2","70","活動「鈴奈的彩虹舞臺」的片尾曲。","3150","115","116","踮腳尖的First Kiss","3","105","這首曲子的名稱是？","114","3","3","First","3","踮腳尖的First Kiss"
"6","3151","1","6","6","22909","活動「森林的膽小鬼與神聖學院的問題兒童」的片尾曲。","3151","24863","35258","好朋友新感覺","6","26379","這首曲子的名稱是？","21451","3","6","好朋友感覺","3","好朋友新感覺"
"3","3152","1","3","3","105","「主線劇情第2部」的片頭曲。（片假名）","3152","103","101","Mirage Game","3","114","這首曲子的名稱是？","97","3","3","irage","1","Mirage Game"
"3","3153","1","3","2","80","活動「牧場的四農士_貧窮農場奮鬥記」的片尾曲。","3153","99","101","Heartful Place","3","108","這首曲子的名稱是？","97","3","3","Place","3","Heartful Place"
"3","3154","1","3","2","80","活動「迴響！尖叫！萬聖鬼怪狂歡節」的片尾曲。","3154","97","100","Paradox","3","97","這首曲子的名稱是？","114","3","3","Parad","3","Paradox"
"3","3155","1","3","3","111","活動「慈樂之音的夏日演唱會　Just a moment！」的片尾曲。","3155","110","116","Just a moment！","3","109","這首曲子的名稱是？","101","3","3","oment","1","Just a moment！"
"3","3156","1","3","2","78","活動「大江戶的非法病歷　Dr.深月的診療室」的片尾曲。","3156","99","105","Narcistration","3","97","這首曲子的名稱是？","114","3","3","Narci","3","Narcistration"
"6","3157","1","2","6","28961","活動「鋼鐵聖女與神聖學院的問題兒童」的片尾曲。","3157","82","69","無敵DREAMING","2","25973","這首曲子的名稱是？","68","3","2","無敵DRE","2","無敵DREAMING"
"6","0","1","6","6","32854","活動「聖誕布丁快樂！飛舞的少女與飽含真心的點心」的片尾曲。","3158","20358","30340","布丁•聖•代•聖誕節來的！","6","35477","這首曲子的名稱是？","31680","3","6","聖誕節來的","2","布丁•聖•代•聖誕節來的！"
"6","0","2","6","6","21205","誰是萬獸之王？","3159","22290","38263","","6","29289","這個謎語的答案是？","22290","3","6","動物園園長","3","動物園園長"
"6","0","2","6","6","39340","世界上最小的島是？","3160","20840","23798","馬路上的安全島","6","36335","這個謎語的答案是？","23433","3","6","馬路安全島","3","馬路上的安全島"
"6","0","2","6","6","38463","甚麼字全世界通用？","3161","25976","23383","","6","25289","這個謎語的答案是？","20271","3","6","阿拉伯數字","2","阿拉伯數字"
"3","0","2","3","3","114","唯一有15個字母又不重複的英文單字是","3162","104","116","Uncopyrightable","3","105","這個的名稱是什麼？","103","3","3","right","3","Uncopyrightable"
"6","0","2","6","6","28961","","3163","20276","22863","卡拉OK=無人聲伴奏","6","20154","這個未經省略的全稱是？","32882","3","6","無人聲伴奏","3","卡拉OK=無人聲伴奏"
"3","0","2","3","2","66","將英文數字依序寫出(one，two，three...)，會發現要寫到哪個數字「b」才會出現？ (請用英文作答)","3164","108","105","Billion","3","105","這個的名稱是什麼？","108","3","3","Billi","3","Billion"
"3","0","2","3","2","84","「肌聯蛋白」是世界上最長的英文單字，總共有189,819個字母組成，其簡稱為？","3165","105","110","","3","105","這個的名稱是什麼？","116","3","3","Titin","3","Titin"
"6","0","2","6","6","20208","豬不能做什麼？","3166","22825","31354","","6","38957","這是什麼？","26395","3","6","仰頭望天空","1","仰頭望天空"
"6","3167","1","6","6","31361","","3167","27969","23652","","6","30772","這個「意外」的名稱是？","24179","3","6","突破平流層","3","突破平流層"
"6","3168","1","6","6","39321","小遊戲「空花大迴轉  飛行途中高潮迭起」的這個意外名稱是？","3168","36339","36493","","6","34121","這個的名稱是什麼？","30382","3","6","香蕉皮跳躍","2","香蕉皮跳躍"
"6","3169","1","6","6","27493","小遊戲「空花大迴轉  飛行途中高潮迭起」的這個意外名稱是？","3169","22296","25159","","6","26410","這個的名稱是什麼？","30340","3","6","步未的團扇","2","步未的團扇"
"6","0","1","6","6","20154","《公主連結R》中，製作自己檔案卡的功能名稱。","3170","21345","29255","個人資料卡片","6","36039","這個的名稱是什麼？","26009","3","6","人資料卡片","3","個人資料卡片"
"6","3171","1","6","6","39321","小遊戲「空花大迴轉  飛行途中高潮迭起」的這個意外名稱是？","3171","28369","34892","","6","34121","這個的名稱是什麼？","30382","3","6","香蕉皮滑行","2","香蕉皮滑行"
