743b9d3677145ecce33c8371b979a0fda148cee8c457e1d4a5b164a0b71d14f5,6ce2b6b82467bdcbc06f5747d5abd97d703a86a6db31a152eb3d0fb9cc5df3a5,a4e3606a8d4f1259050f4a1c74a4f009e16b179410d4080282aff904daa24a2b,bd21e36453bd983734993a3be4b13d776f7142e98f73275dd937cfd6f66c9449,7e974f57cc5925823f6853bbd291826b36794a4038a61af44e2d2a07432aa9e3,53e125a5ef88fee1963a124348b242420ffb191268deec3a70b1bc79635ccdd7,848dd1e66ae2f7e80e849196834087122ace4d6cf80843db52837c5dbf8e57e1
"0","1","1","1","1411003","4","索爾之塔沒有魔物出沒，從以前就是熱門的觀光景點。"
"0","1","1","1","1411004","4","因為已經確實地漱了口、洗了手，就算要吃硬幣也行。"
"0","1","1","1","1411005","4","莫妮卡在祖國所隸屬的部隊名稱為「純白之翼」。"
"0","1","2","2","1420001","4","21世紀最後一年是西元「2099年」"
"0","1","2","2","1420002","4","別名為流行性感冒的疾病，是「流行性腮腺炎」"
"0","1","2","2","1420004","4","行人過馬路的小綠人跑步號誌，是英國發明的。"
"0","1","2","2","1420005","4","從國外輸入的商品被課的稅金叫做「關稅」"
"0","1","2","2","1420007","4","４歲以下且體重未滿18公斤的兒童乘坐小型車時，須使用「安全座椅」。"
"0","1","2","2","1420008","4","進入梅雨時期時，稱為「入梅」。"
"0","1","2","2","1420009","4","部分嬰兒出生時，皮膚上帶有青色的斑印稱為「藍斑」。"
"0","1","2","2","1420010","4","在檢查胃部時喝的藥劑，由於其常用的物質而被稱為「鈣」"
"0","1","2","2","1420011","4","勞工團結起來同時不工作的行為，稱為「罷工」"
"0","1","2","2","1420012","4","房屋格局中，「三房兩廳」的「兩廳」是指「餐廳」和「客廳」。"
"0","1","2","2","1420013","4","經常用來標示廁所的「WC」，原文是「Wash Closet」。"
"0","1","2","2","1420014","4","將墨水以粒子狀噴射出來的印表機列印方式稱為「雷射列印」。"
"0","1","2","2","1420016","4","股價一天的最大漲幅稱為「漲停」。"
"0","1","2","2","1420017","4","火龍果素有「水果之王」之稱。"
"0","1","2","2","1420018","4","與個人資料保護法有關的「P標章」的「P」是指「和平」。"
"0","1","2","2","1420019","4","博物館專員稱之為「Curator」。"
"0","1","2","2","1420020","4","婚禮上，父親陪伴新娘一起走的走道稱為「紅毯」。"
"0","1","2","2","1420021","4","婚宴上，新娘於中場更換禮服的儀式稱為「補妝」。"
"0","1","2","2","1420022","4","蒸汽火車的燃料是「石油」。"
"0","1","2","2","1420026","4","汽車的油量錶上，表示快沒油的英文字母是「E」。"
"0","1","2","2","1420027","4","工作時數不變，但上下班時間並不固定的工時制度稱為「彈性工時制」。"
"0","1","2","2","1420028","4","具有「搜刮」幸運之意的吉祥物是「不倒翁」。"
"0","1","2","2","1420029","4","過去為電腦的主流儲存裝置，用塑膠材質製作的圓盤是「軟磁碟」。"
"0","1","2","2","1420030","4","日本夏天有在庭院或道路灑水的習慣，稱為「涼水」。"
"0","1","2","2","1420031","4","縫紉技巧中，針線收尾的打結法稱為「收線打結」。"
"0","1","2","2","1420033","4","婚禮上，新郎新娘逐桌點燭的儀式稱為「桌邊服務」。"
"0","1","2","2","1420034","4","樓梯之間的平台稱為「樓梯間」。"
"0","1","2","2","1420035","4","農曆新年時，象徵長壽的年菜料理是「長壽菜」。"
"0","1","2","2","1420036","4","烹調方式的「Fry」，就是指「熱炒」。"
"0","1","2","2","1420037","4","「辣味明太子」是用「烏魚卵」製成的。"
"0","1","2","2","1420038","4","將對切成半月形的蔬菜再對切的刀法稱為「切絲」。"
"0","1","2","2","1420041","4","日本的新年料理中，因為其腰部彎曲而象徵長壽的是「蝦子」。"
"0","1","2","2","1420042","4","「炸鍋魚頭」是使用炸魚頭烹煮而成的火鍋。"
"0","1","2","2","1420043","4","用蛤蠣等熬煮而成，且僅以薄鹽調味的湯品稱為「魚骨湯」。"
"0","1","2","2","1420044","4","壽司捲之一的河童捲所用的食材是「小黃瓜」。"
"0","1","2","2","1420046","4","「開門七件事」指的是「柴米油鹽醬醋茶」。"
"0","1","2","2","1420048","4","用來包捲烤肉食用的萵苣葉，韓文稱為「Sangchu」。"
"0","1","2","2","1420049","4","鬆餅、法式吐司和奶油燉飯都會使用到的飲品是「牛奶」。"
"0","1","2","2","1420050","4","清洗汽車電池的表面，最好用小蘇打水來清洗。"
"0","1","2","2","1420054","4","嚴重急性呼吸道症候群「SARS」是由腺病毒所引起的。"
"0","1","2","2","1420055","4","巧克力的原料是「可可豆」。"
"0","1","2","2","1420056","4","「魚子醬」是用「鱘魚」的卵鹽漬而成。"
"0","1","2","2","1420057","4","所謂的「酸黃瓜」是指西式「燉煮料理」。"
"0","1","2","2","1420059","4","麵糊以格狀鐵板烘烤製成的點心稱為「可麗餅」。"
"0","1","2","2","1420060","4","害怕重複孔洞圖案，稱為「密集恐懼症」。"
"0","1","1","2","1421001","4","在探險中，一個區域可以編組的角色人數上限是「10人」。"
"0","1","1","2","1421002","4","在主線劇情第3部的舞台「吉歐‧提格尼亞」世界當中，有超過一百種的種族存在。"
"0","1","1","2","1421003","4","被譽為蘭德索爾第一的商家的，就是「紫藤家」。"
"0","1","1","2","1421004","4","陽卵旅館的「火辣辣溫泉」，很適合長時間浸泡。"
"0","1","1","2","1421005","4","蘭德索爾的所有公會，都有向【公會管理協會】提出設立申請並通過認可。"
"0","1","2","3","1430001","4","木衛二是太陽系中最大的衛星。"
"0","1","2","3","1430003","4","缺乏維生素E易得夜盲症。"
"0","1","2","3","1430004","4","放置２張單人床的旅館客房，其英文為「Twin Room」。"
"0","1","2","3","1430006","4","西洋棋總共有７種棋子。"
"0","1","2","3","1430007","4","日本語能力試驗JLPT，總共分為6級。"
"0","1","2","3","1430008","4","由住宅建材所含有的有害化學物質引起的噁心等不適症狀，稱之為「病態建築症候群」。"
"0","1","2","3","1430010","4","１大匙等於「３小匙」。"
"0","1","2","3","1430011","4","油畫是以快乾性植物油調和顏料，在畫布、紙板或木板上進行製作的繪畫。"
"0","1","2","3","1430013","4","短暫試用免費，但若要持續使用就得付費的電腦軟體稱之為「共享軟體」。"
"0","1","2","3","1430014","4","傳統撲克牌中的四張K，唯一沒有鬍子的是紅心K"
"0","1","2","3","1430016","4","於餐廳用餐時，刀叉要從「內側」開始用起才是正確的。"
"0","1","2","3","1430017","4","歸還房貸之際，最初支付的金額稱之為「頭期款」。"
"0","1","2","3","1430018","4","一般而言，所謂的高齡化社會，「75歲」以上人口占總人口的比例會提高。"
"0","1","2","3","1430019","4","希望由收件者本人親自打開郵件的用語為「親展」。"
"0","1","2","3","1430020","4","和茶杯配成對的盤子，英文為「Coaster」。"
"0","1","2","3","1430021","4","經濟用語中，通膨變嚴重所造成的惡性循環稱為「貿易順差」。"
"0","1","2","3","1430022","4","台灣制定法律的機構是「立法院」。"
"0","1","2","3","1430023","4","伏特加和琴酒等蒸餾酒總稱為「Spirits」。"
"0","1","2","3","1430025","4","發現瓦斯外洩時的正確處理步驟是「禁→關→推→離」。"
"0","1","2","3","1430026","4","抽象表現主義的原理是不以描繪具象為目標，通過點、線、面、色彩、形體、構圖來傳達各種情緒與想像。"
"0","1","2","3","1430027","4","「蔥鮪鍋」的「鮪」是指「鮪魚」。"
"0","1","2","3","1430028","4","調味料中，豆瓣醬的原料是「大豆」。"
"0","1","2","3","1430029","4","雞尾酒莫希托一定會用到的香草是「薄荷」。"
"0","1","2","3","1430030","4","為避免蔬菜煮到碎掉，如紅蘿蔔和白蘿蔔等切塊的蔬菜，會將其稜角稍微削掉的做法稱之為「去角」。"
"0","1","2","3","1430032","4","出生未滿１年的羔羊肉，英文為「Lamb」。"
"0","1","2","3","1430034","4","椰奶發酵所製成的甜點是「粉圓」。"
"0","1","2","3","1430037","4","因為營養價值高而有「海中牛奶」之稱的食材是「扇貝」。"
"0","1","2","3","1430038","4","牛肉用鹽醃漬做成罐頭，就是大家所熟悉的「醃牛肉」。"
"0","1","2","3","1430039","4","壽司配料之中，如窩斑鰶幼魚、鯖魚、竹筴魚等青背魚通稱為「光物」。"
"0","1","2","3","1430040","4","巧克力是西班牙人發明的。"
"0","1","2","3","1430042","4","別名為「落花生」的堅果是「花生」。"
"0","1","2","3","1430044","4","蠔油不可或缺的原料是「扇貝」。"
"0","1","2","3","1430046","4","鯛魚燒黑內餡的原料是「黑豆」。"
"0","1","2","3","1430048","4","台灣最長的人工隧道是雪山隧道。"
"0","1","2","3","1430049","4","美乃滋和番茄醬以１：１的比例混合而成的醬料稱之為「Aurore Sauce」。"
"0","1","2","3","1430050","4","筍乾是由「竹筍」加工製成的。"
"0","1","2","3","1430051","4","可可的主要原料是「椰子」。"
"0","1","2","3","1430052","4","Foie Gras是指鵝或鴨的「小腸」。"
"0","1","2","3","1430055","4","日本酒的原料是「小麥」。"
"0","1","2","3","1430056","4","「塔塔醬」的基底調味料是「美乃滋」。"
"0","1","2","3","1430057","4","燉煮時，直接蓋在食物上頭的蓋子稱之為「小鍋蓋」。"
"0","1","2","3","1430058","4","日本的鯖魚押壽司是源自大阪的「匣壽司」。"
"0","1","2","3","1430059","4","將糙米加工變成白米的過程稱為「脫穀」。"
"0","1","2","3","1430060","4","製作豆腐時產生的殘渣是「豆渣」。"
"0","1","2","3","1430061","4","日式料理常有的配菜「豆皮」的原料是「大豆」。"
"0","1","1","3","1431001","4","可於小遊戲「宮子的廚房」獲得的稱號是「布丁大師」。"
"0","1","1","3","1431002","4","在巡遊中，若於10回合之內抵達檢查站，即可獲得「８個」「未鑑定的頂級寶物」。"
"0","1","1","3","1431003","4","可於小遊戲「慈樂之音的夏日演唱會 演唱會會場周邊區 」獲得的稱號是「慈樂之音推」。"
"0","1","1","3","1431004","4","活動「煙霧繚繞忘年奇譚　為旭日初升舉杯」的片尾曲是《ma.sa.yu.me.》。"
"0","1","1","3","1431005","4","胡桃和美咲的舞台「保衛起司大作戰」，小孩子可以免費進場。"
"0","1","2","1","1510001","5","北極熊都是右撇子。"
"0","1","2","1","1510002","5","輪船底部漆成紅色是為了區分船隻種類。"
"0","1","2","1","1510005","5","無花果是會開花的。"
"0","1","2","1","1510006","5","鯨魚頭上的噴氣孔會噴出海水。"
"0","1","2","1","1510007","5","魚有可能會溺水。"
"0","1","2","1","1510008","5","下眼瞼的隆起處，俗稱為「臥蠶」。"
"0","1","2","1","1510010","5","所謂的「Chocolatier」是指「蛋糕專業」師傅。"
"0","1","2","1","1510011","5","俄羅斯方塊(Tetris) 取名自「網球」(Tennis) 一詞"
"0","1","2","1","1510013","5","化妝時，沿著眼睫毛邊緣畫出的線是「眼線」。"
"0","1","2","1","1510014","5","撲克牌遊戲的排七，一開始要先出的牌是「A」。"
"0","1","2","1","1510017","5","一般而言，修腳主要是修除厚甲、嵌甲、雞眼及後跟死皮等常見足部問題。"
"0","1","2","1","1510018","5","顏色名稱之一的「Ivory」，其英文是意指「象牙」。"
"0","1","2","1","1510019","5","穿山甲是用後腿行走。"
"0","1","2","1","1510020","5","空氣槍等所使用的小塑膠彈稱之為「AA彈」。"
"0","1","2","1","1510021","5","香港又被稱作是「東方之珠」。"
"0","1","2","1","1510022","5","DJ用手前後摩擦唱盤的技巧稱為「Scratch」。"
"0","1","2","1","1510023","5","沒有聲音的電影稱為「Talkie」。"
"0","1","2","1","1510024","5","綜藝節目中，別在藝人衣領上的小麥克風稱為「穿戴式針式麥克風」。"
"0","1","2","1","1510025","5","悲劇是Tragedy，喜劇是「Variety」。"
"0","1","2","1","1510027","5","在西餐的餐桌禮儀中，用餐結束後，需將刀叉平行斜放在五點鐘位置。"
"0","1","2","1","1510028","5","具有「中大獎」之意的派對遊戲是「賓果」。"
"0","1","2","1","1510030","5","在賭場，發牌的人稱為「Master」。"
"0","1","2","1","1510031","5","將漫畫原稿一部分塗黑的作業，稱為「Guppy」。"
"0","1","2","1","1510032","5","吸血鬼德古拉不喜歡的辛香料是「大蒜」。"
"0","1","2","1","1510033","5","將音「提高１個八度」，即是指音階提升「５階」。"
"0","1","2","1","1510034","5","一般而言，人的頸圍約等於1/2的腰圍。"
"0","1","2","1","1510036","5","睡眠不足造成眼眶部分肌膚暗沉的情況，會以動物來比喻為「熊貓眼」。"
"0","1","2","1","1510037","5","英文「Silk」所指的纖維素材是「絹」。"
"0","1","2","1","1510039","5","利用熱能來吹整髮型的「離子夾」，英文稱為「Hair Dryer」。"
"0","1","2","1","1510041","5","不會被水分或汗水弄濕而脫落的化妝品類型稱為「Anti Water」。"
"0","1","2","1","1510043","5","女性穿著洋裝等服飾時搭配的花飾稱為「拼貼」。"
"0","1","2","1","1510044","5","一般而言，人的手前臂約與腳掌一樣長 。"
"0","1","2","1","1510045","5","猜拳時的「拳頭」所代表的是「石頭」。"
"0","1","2","1","1510046","5","黑白棋中，遊戲開始時所放置的棋子數量是「２個」。"
"0","1","2","1","1510047","5","雙六遊戲中，終點的格子稱為「起始點」。"
"0","1","2","1","1510048","5","邊彈奏鋼琴或吉他，邊歌唱的行為稱為「自彈自唱」。"
"0","1","2","1","1510049","5","玳瑁工藝所使用的「玳瑁」，是從「烏龜的甲殼」所取得。"
"0","1","2","1","1510050","5","香水香味的「Citrus」，是屬於「花香」。"
"0","1","2","1","1510051","5","牛仔褲使用的布料是「丹寧布」。"
"0","1","2","1","1510053","5","麻將牌中，什麼都沒有畫的是「白」。"
"0","1","2","1","1510055","5","所謂的「Double Cast」是指「一人飾二角」。"
"0","1","2","1","1510056","5","電影開始拍攝時，會在攝影機前敲打的物品稱為「場記版」。"
"0","1","2","1","1510058","5","漫畫中，框起登場人物台詞的線框稱為「對話框」。"
"0","1","2","1","1510059","5","遊戲之一的「RPG」是「Role-Playing Game」的縮寫。"
"0","1","2","1","1510060","5","烏龜和雞一樣，不用受精也會生蛋。"
"0","1","1","1","1511001","5","一般轉蛋的重置時間是「６點」和「12點」。"
"0","1","1","1","1511002","5","到2023年12月止，現有的「原礦」種類有「８種」。"
"0","1","1","1","1511003","5","帆稀也是一名雕刻家。"
"0","1","1","1","1511004","5","【小小甜心】的公會長是「鏡華」。"
"0","1","1","1","1511005","5","初音和栞是親姊妹。"
"0","1","2","2","1520002","5","栗子外側的厚硬外殼稱為「總苞」。"
"0","1","2","2","1520004","5","釣魚時，用來將魚撈起來的網子稱為「撈網」。"
"0","1","2","2","1520005","5","撲克牌花色中，一般而言，最強的是「紅心」。"
"0","1","2","2","1520006","5","阿拉伯數字是阿拉伯人發明的。"
"0","1","2","2","1520007","5","圍棋中，再一手就能取走對方棋子的狀態，稱為「詰棋」。"
"0","1","2","2","1520008","5","沿著頭皮編出細麻花辮的髮型稱為「玉米辮」。"
"0","1","2","2","1520009","5","一副撲克牌扣除掉鬼牌總共有「52張」。"
"0","1","2","2","1520011","5","一般而言，吉他的琴弦有「４根」。"
"0","1","2","2","1520013","5","正式名稱為Mechanical Pencil的文具是「鋼筆」。"
"0","1","2","2","1520015","5","即使生病也不太會有明顯症狀，因而被稱為「沉默的器官」的是「肝臟」。"
"0","1","2","2","1520016","5","用來使小提琴琴弦振動發出聲音的道具是「琴弓」。"
"0","1","2","2","1520017","5","世界上最長的英文字是「Uncopyrightable」。"
"0","1","2","2","1520018","5","鋼琴鍵盤中，在１個八度當中的黑鍵數量有「７個」。"
"0","1","2","2","1520019","5","電影中看到的「字幕Super」的「Super」是「Supervisor」的簡稱。"
"0","1","2","2","1520020","5","多人同時遊玩的大規模線上RPG，稱為「WWORPG」。"
"0","1","2","2","1520021","5","重覆同一局面會造成「千日手」的是「圍棋」。"
"0","1","2","2","1520023","5","初次使用的化妝品，用來確認是否適合肌膚的測試稱為「Patch Note」。"
"0","1","2","2","1520024","5","象棋中，能夠往直向或橫向任意移動的重要進攻棋子是「車」。"
"0","1","2","2","1520025","5","西洋棋的棋子中，製作成馬頭形狀的是「騎士」。"
"0","1","2","2","1520026","5","樂譜使用的高音譜記號，是以英文字母「G」的形狀設計而成的。"
"0","1","2","2","1520027","5","日本麻將中，宣布「立直」時，要支付的點數為「100點」。"
"0","1","2","2","1520029","5","換輪胎時，用來抬起車子的工具稱為「千斤頂」。"
"0","1","2","2","1520031","5","一般而言，賭場輪盤上的數字是從「１」到「36」。"
"0","1","2","2","1520032","5","俗稱上，具有「骨瘦如柴」之意，使用於能與腿部線條貼合之丹寧布的詞彙為「Skinny」。"
"0","1","2","2","1520034","5","用來指化妝品賣場美容顧問的「BA」，是「Best Advisor」的縮寫。"
"0","1","2","2","1520035","5","具有個人全部服裝之意的詞彙「Wardrobe」，原本是指稱「裁縫師」。"
"0","1","2","2","1520037","5","不用穿耳洞，可夾掛在耳朵上的飾品稱為「耳骨夾」。"
"0","1","2","2","1520038","5","北極熊的皮膚是白色的。"
"0","1","2","2","1520039","5","婚禮上，在交換戒指前，用來擺放戒指的軟墊稱為「戒枕」。"
"0","1","2","2","1520041","5","黑白棋中所使用的棋子種類為「１種」。"
"0","1","2","2","1520042","5","黑白棋棋盤的格子數為「36」。"
"0","1","2","2","1520043","5","木刻版畫製作時，用來轉印墨水的道具稱為「換衡器」。"
"0","1","2","2","1520044","5","新生嬰兒在前兩個月無法辨別色彩。"
"0","1","2","2","1520045","5","繪畫時，用來混合顏料的板子稱為「調色盤」。"
"0","1","2","2","1520047","5","番茄、茄子等茄科植物都含有尼古丁。"
"0","1","2","2","1520048","5","柏林圍牆是不小心被推倒的。"
"0","1","2","2","1520049","5","「砧板」的「砧」原本是指「鐵砧」。"
"0","1","2","2","1520050","5","生產時所使用的「嘻嘻呼吸」呼吸法，稱為「拉梅茲呼吸法」。"
"0","1","2","2","1520052","5","常見於恐龍名稱的「Saurus」，其原意是「恐怖」。"
"0","1","2","2","1520053","5","「Kiwifruit」的「Kiwi」，原本是一種「長得很相似的鳥類」的名字。"
"0","1","2","2","1520054","5","占星術等所使用的用語，當四顆行星排列成十字型時，稱為「大十字」。"
"0","1","2","2","1520055","5","人在呼吸時，左右鼻孔會交替作為主要呼吸道。"
"0","1","2","2","1520057","5","在交響樂團中，指揮拿在手上的指揮棒，德文稱為「Taktstock」。"
"0","1","2","2","1520058","5","爵士樂中，以「咻嗶多叭」等無意義的話語來取代歌詞吟唱，稱為「Shout」。"
"0","1","2","2","1520059","5","在劇場等的首場演出稱為「千秋樂」。"
"0","1","1","2","1521001","5","公主騎士旗下的公會為【王宮騎士團】、【咲戀育幼院】和【墨丘利財團】。"
"0","1","1","2","1521002","5","在巡遊中一起冒險的夥伴名字為「小三角飯糰」。"
"0","1","1","2","1521003","5","擁有「獨眼惡魔（One Eye Devil）」別名的是「杏奈」。"
"0","1","1","2","1521004","5","在巡遊中蒐集到的寶物，有「平凡」、「貴重」、「頂級」三個等級的稀有度。"
"0","1","1","2","1521005","5","公會小屋家具當中，有可以儲存「盧幣」的「可可蘿的錢包」。"
"0","1","2","3","1530001","5","頭髮細分成好幾束，編成麻花辮垂下的髮型稱為「Dreadlocks」。"
"0","1","2","3","1530002","5","圍棋下棋時，由「黑棋」先下。"
"0","1","2","3","1530003","5","毛毛蟲的肌肉有4000條。"
"0","1","2","3","1530004","5","長笛屬於「銅管樂器」。"
"0","1","2","3","1530006","5","日本的撲克牌遊戲「大富豪」在非革命狀態下，最強的牌除了鬼牌外，就是「K」。"
"0","1","2","3","1530007","5","製作模型時，為了做出逼真感而故意把模型弄髒的加工方式稱為「舊化」。"
"0","1","2","3","1530008","5","一般而言，海水鹽分濃度約為「6%」。"
"0","1","2","3","1530009","5","在音樂領域，R＆B。R是指Rhythm，B則是「Bass」的縮寫。"
"0","1","2","3","1530010","5","聖水自動販賣機於一千多年前被發明出來。"
"0","1","2","3","1530011","5","蕎麥冷麵是用「一盤、兩盤」來計算。"
"0","1","2","3","1530012","5","所謂的「Glacier」是指「巧克力」專業師傅。"
"0","1","2","3","1530013","5","表示寶石重量單位的「１克拉」為「0.1公克」。"
"0","1","2","3","1530014","5","筷子的使用禁忌，用筷子將食物夾起後又放回去的行為稱為「舔筷子」。"
"0","1","2","3","1530018","5","車子的引擎有異常時，出現金屬敲打聲的現象稱為「Kicking」。"
"0","1","2","3","1530019","5","甜點中添加少許鹽巴可以增強味蕾對甜味的感受。"
"0","1","2","3","1530020","5","占卜師所使用的細棒稱為「筮竹」。"
"0","1","2","3","1530021","5","假指甲之一的光療指甲，是利用「紫外線」來固定樹脂。"
"0","1","2","3","1530022","5","在時裝秀中讓模特兒行走，朝向觀眾席延伸出去的「伸展台」。俗稱為「Dog Walk」。"
"0","1","2","3","1530024","5","被譽為鑽石最理想切割的58面切割稱為「圓形明亮式切割」。"
"0","1","2","3","1530025","5","鞋子與腳趾甲之間的空間，一般稱為「移動空間」。"
"0","1","2","3","1530026","5","新疆烤肉、左宗棠雞都是台灣人發明的。"
"0","1","2","3","1530028","5","用來噴灑香水的噴霧瓶，英文為「Atomizer」。"
"0","1","2","3","1530029","5","大小為0.2克拉以下的小顆鑽石稱為「碎鑽」。"
"0","1","2","3","1530030","5","粗呢大衣用來代替鈕扣的扣具稱為「Tackle」。"
"0","1","2","3","1530031","5","衣領前端用鈕扣固定住的衣服稱為「Button Down」。"
"0","1","2","3","1530032","5","水果若出現腐壞，將腐壞處去除後仍可以食用。"
"0","1","2","3","1530034","5","粉底的顏色種類「Ocre」是法文，意思是「土黃色」。"
"0","1","2","3","1530035","5","在茶道中，附屬於茶室的庭園稱為「露地」。"
"0","1","2","3","1530036","5","「Emery Board」是用來修整「指甲」的工具。"
"0","1","2","3","1530037","5","鉛筆一打有12支。一蘿則有「120支」。"
"0","1","2","3","1530038","5","撲克牌遊戲「抽鬼牌」最早不是使用鬼牌，而是抽掉一張「K」來遊玩。"
"0","1","2","3","1530040","5","彈撥三味線琴弦的道具稱為「爪」。"
"0","1","2","3","1530041","5","貓尿在紅外線照射下會發光。"
"0","1","2","3","1530042","5","音準不太受溫度影響，用於交響樂團合奏的木管樂器是「長笛」。"
"0","1","2","3","1530043","5","位於陶器底部的突出部位，稱為「圈足」。"
"0","1","2","3","1530045","5","打火機比火柴更早被發明。"
"0","1","2","3","1530047","5","戲劇等，以等同於正式演出的條件所進行的最後排練，稱為「彩排」。"
"0","1","2","3","1530049","5","使用「穴熊」這種戰法的遊戲是「圍棋」。"
"0","1","2","3","1530050","5","在高海拔的山上，堆積一整年的雪稱為「萬年雪」。"
"0","1","2","3","1530051","5","「匿蹤戰機」指的是「難以被雷達偵測到的飛機」。"
"0","1","2","3","1530052","5","縫紉時，讓表面的縫線較不明顯的縫法是「平針縫」。"
"0","1","2","3","1530054","5","縫紉時，用來直接在布料上做記號的筆是「粉土筆」。"
"0","1","2","3","1530058","5","蝴蝶的味覺器官長在腳上。"
"0","1","2","3","1530059","5","日本麻將役滿時收集到東、南、西、北各3張，稱為「國士無雙」。"
"0","1","2","3","1530060","5","台灣中小學常使用的鐘聲裡的其中一種，源自於英國用於每一刻(15分鐘)報時的「西敏鐘聲」。"
"0","1","1","3","1531001","5","莉瑪的淑女五項其中之一為「夢想與希望是開啟淑女大門的第一步」。"
"0","1","1","3","1531002","5","宮子除了布丁以外，沒有吃過其他的東西。"
"0","1","1","3","1531003","5","在探險的回憶事件「船頭醉醺醺，船行下瀑布」中，和優花梨搭同一艘船的是「珠希」。"
"0","1","1","3","1531004","5","在「狂奔！ 蘭德索爾的公會競速賽」中退出公會競速賽的隊伍為【墨丘利財團】和【小小甜心】。"
"0","1","1","3","1531005","5","在「鋼鐵聖女與神聖學院的問題兒童」所舉辦的騎馬打仗中獲得MVP的是「克蘿依」。"
"0","1","2","1","1610001","6","足球運動中，為了接下球而讓球停下的動作稱為「Trap」。"
"0","1","2","1","1610002","6","釣魚用語中，釣那些未曾被人釣過的養殖魚的詞是「釣生口」。"
"0","1","2","1","1610003","6","田徑比賽「障礙賽」中，要跳過的是「槓鈴」。"
"0","1","2","1","1610004","6","棒球比賽中，完全比賽是指單場裡出現一壘安打、二壘安打、三壘安打和全壘打。"
"0","1","2","1","1610005","6","棒球中，球在打者前方急速落下的球種稱為「指叉球」。"
"0","1","2","1","1610006","6","拳擊訓練中擊打的，裡頭裝滿沙子的大袋子稱為「沙包」。"
"0","1","2","1","1610007","6","美式足球是在美國流行的一種由英式橄欖球衍生而來的運動。"
"0","1","2","1","1610009","6","籃球比賽中，在籃框正下方投籃得分會得到「3分」。"
"0","1","2","1","1610010","6","棒球比賽中，投手有極少的機會在單局中造成三次以上的三振。"
"0","1","2","1","1610013","6","桌球的英文為「Table Tennis」。"
"0","1","2","1","1610014","6","保齡球中使用的球瓶通常有「20支」。"
"0","1","2","1","1610015","6","網球中，２人一隊進行的比賽稱為「雙打」。"
"0","1","2","1","1610018","6","柔道中，被判定為「一勝」時便獲勝。"
"0","1","2","1","1610021","6","「羽毛球」的球頭材質為軟木。"
"0","1","2","1","1610022","6","丟出毛巾就代表放棄比賽的運動是「摔角」。"
"0","1","2","1","1610023","6","棒球中打出滿壘全壘打時，得到的分數是「３分」。"
"0","1","2","1","1610024","6","棒球投手丟出的球擊中打者的狀況稱為「死球」。"
"0","1","2","1","1610025","6","橄欖球中，摟住持球對手將之撞倒的行動稱為「擒抱」。"
"0","1","2","1","1610026","6","相撲比賽中，關取在比賽前灑在土俵上的是「麵粉」。"
"0","1","2","1","1610027","6","足球比賽中，裁判想警告違反體育精神行為時所出示的是「黃牌」。"
"0","1","2","1","1610028","6","滑雪的人稱為「Skier」，滑冰的人則稱為「Skatist」。"
"0","1","2","1","1610029","6","運動時所穿著，底部有釘子的鞋子稱為「鉚釘鞋」。"
"0","1","2","1","1610031","6","游泳和田徑等比賽中，與最高紀錄並列的紀錄稱為「平紀錄」。"
"0","1","2","1","1610032","6","運動比賽裁判使用的「Whistle」指的是「笛子」。"
"0","1","2","1","1610033","6","足球中，被稱為「守護神」的站位指的是「前鋒」。"
"0","1","2","1","1610035","6","相撲比賽中，當發生如橫綱落敗的情況時，常被丟入土俵的是「坐墊」。"
"0","1","2","1","1610036","6","棒球比賽中，跑壘者在投手投球時跑向下一個壘包，稱為搶壘。"
"0","1","2","1","1610037","6","業餘球隊之間進行的棒球比賽稱為「泥棒球」。"
"0","1","2","1","1610039","6","相撲部屋中，負責指導力士們的是「親方」。"
"0","1","2","1","1610040","6","棒球比賽中，在比賽開始前由球員以外的人物負責投球的儀式稱為「始球式」。"
"0","1","2","1","1610041","6","棒球比賽中，跑壘順序是可以往三壘方向先跑。"
"0","1","2","1","1610042","6","因足球運動通常在草地上進行，足球鞋的鞋底會設計防滑鞋釘來避免滑倒。"
"0","1","2","1","1610044","6","排球比賽中，A隊發球，球碰觸到球網後，掉至B隊場內地上，則B隊得一分。"
"0","1","2","1","1610046","6","棒球中的「雙殺」指的是投手投出兩次「好球」。"
"0","1","2","1","1610047","6","體育的晉級賽中，有權不比第一輪比賽的稱為「種子」。"
"0","1","2","1","1610048","6","拳擊用語中的「KO」為「Knock Out」的簡稱。"
"0","1","2","1","1610049","6","Arm Wrestling指的是「拇指相撲」。"
"0","1","2","1","1610050","6","國際性運動組織「國際學校體育總會」的英文縮寫為「ISS」。"
"0","1","2","1","1610051","6","足球的「Scoreless Draw」指的是兩隊得分合計為「０分」。"
"0","1","2","1","1610053","6","在職業拳擊賽中倒下時，若沒有在「倒數10秒」以內站起來就會輸。"
"0","1","2","1","1610054","6","柔道的國際大賽中，選手穿著的柔道服有「白色」及「紅色」。"
"0","1","2","1","1610056","6","足球比賽中，唯一可以用手拿球的是「中場」。"
"0","1","2","1","1610058","6","於劍道中使用，穿戴在手上的防具稱為「小手」。"
"0","1","2","1","1610059","6","高爾夫球中，擊球的道具稱為「球桿」。"
"0","1","2","1","1610060","6","足球比賽中，被出示「紅牌」的選手要立刻退場。"
"0","1","1","1","1611001","6","隊伍中角色的站位分為「前衛」、「中衛」、「後衛」３種。"
