c2ecd54561cc4d51ed4b8c3b89d846b89c389de521034446b1a4e8ae332eb595,9d01863e793854204caf4a16457c1f84d4139dbe99a64756acd93434e53a5624,cb7f9bd4cd5053f433d25065b969b1cf5abc0e300fd85795553ec5adba6bd715,13c952b48e2cf3f7dd38fb113e1a8ac61fd5b8b1b3d4e340c763e5240cd04fba,4be96c8b05760c2e6f78d48acea33909afeb86a5a092c79f7519d4fe4f87e4eb,f62ed86a71f388419c3d40cdd7bac622542b4c0a2f65911b8048736f208903f4,75e4d7378429b929a027943a8d6593819b7b3a13ec1fa48d7929b5469a219657,4b561723fc0a613eb97f55c1ea84ce935f7b4b3f900c760d192c064f68986f61,117a0cf087dac1f91f60e54dec883261ef34ec15b282469c72b8ffcf298dd063,147b8b09f21c27f734ddf505da24391d1f3c639888c83d2bb73284a80e6fc81a,0127107bfb10f8ae90d3b0fdbe7a93e5c86f9f21fff415688947b089ea33bea5,ac616d4b02adf0402fea4113fb565948fdac2bd2a39029b2702d26e92f9fd4a9,355bbceae3786e57daf4120ef984b53f65f4252f15fc37b3abce8f68625ea33f,f04c690d6e57a37c9c38b629c2d72f9ab4c724f850799b865e362b8308b46aee,dba304c8881f8bd239ba3dcff45f0ccd3ab04a890e42f7b3dbc760a63c2d38c7
"1080000","10055105","81055003","10055","601","0","1","0","9018","6011","2021/03/26 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 4920000","81055003","1","2021/03/17 16:00:00"
"1","10055106","81055004","10055","601","0","0","0","9016","6011","2021/03/26 15:59:59","完成特別戰鬥的模式2","81055004","2","2021/03/17 16:00:00"
"3060000","10055111","81055005","10055","601","0","1","0","9018","6011","2021/03/26 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 2940000","81055005","1","2021/03/17 16:00:00"
"4500000","10055113","81055006","10055","601","0","1","0","9018","6011","2021/03/26 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 1500000","81055006","1","2021/03/17 16:00:00"
"1","10055115","81055007","10055","601","0","0","0","9016","6011","2021/03/26 15:59:59","討伐特別戰鬥的 Boss","81055007","3","2021/03/17 16:00:00"
"1","10055118","81055008","10055","601","0","0","0","9015","6011","2021/03/26 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81055008","5","2021/03/17 16:00:00"
"2930000","10056103","81056001","10056","601","0","1","0","9018","6011","2021/05/22 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 37070000","81056001","1","2021/05/04 16:00:00"
"5860000","10056104","81056002","10056","601","0","1","0","9018","6011","2021/05/22 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 34140000","81056002","1","2021/05/04 16:00:00"
"1","10056105","81056003","10056","601","0","0","0","9016","6011","2021/05/22 15:59:59","完成特別戰鬥的模式1","81056003","1","2021/05/04 16:00:00"
"11866000","10056106","81056004","10056","601","0","1","0","9018","6011","2021/05/22 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 28134000","81056004","1","2021/05/04 16:00:00"
"14932000","10056107","81056005","10056","601","0","1","0","9018","6011","2021/05/22 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 25068000","81056005","1","2021/05/04 16:00:00"
"1","10056108","81056006","10056","601","0","0","0","9016","6011","2021/05/22 15:59:59","完成特別戰鬥的模式2","81056006","2","2021/05/04 16:00:00"
"28000000","10056109","81056007","10056","601","0","1","0","9018","6011","2021/05/22 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 12000000","81056007","1","2021/05/04 16:00:00"
"34000000","10056110","81056008","10056","601","0","1","0","9018","6011","2021/05/22 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 6000000","81056008","1","2021/05/04 16:00:00"
"1","10056111","81056009","10056","601","0","0","0","9016","6011","2021/05/22 15:59:59","討伐特別戰鬥的 Boss","81056009","3","2021/05/04 16:00:00"
"1","10056112","81056010","10056","601","0","0","0","9015","6011","2021/05/22 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81056010","5","2021/05/04 16:00:00"
"4","10057103","81057001","10057","601","0","0","0","9001","6011","2021/05/28 14:59:59","打倒美食殿堂隊伍的闇影","81057001","0","2021/05/19 16:00:00"
"640000","10057104","81057002","10057","601","0","1","0","9018","6011","2021/05/28 14:59:59","將特別戰鬥的 Boss 的 HP 降低至 3960000","81057002","1","2021/05/19 16:00:00"
"1240000","10057105","81057003","10057","601","0","1","0","9018","6011","2021/05/28 14:59:59","將特別戰鬥的 Boss 的 HP 降低至 3360000","81057003","1","2021/05/19 16:00:00"
"1","10057106","81057004","10057","601","0","0","0","9016","6011","2021/05/28 14:59:59","完成特別戰鬥的模式2","81057004","2","2021/05/19 16:00:00"
"2760000","10057111","81057005","10057","601","0","1","0","9018","6011","2021/05/28 14:59:59","將特別戰鬥的 Boss 的 HP 降低至 1840000","81057005","1","2021/05/19 16:00:00"
"3640000","10057113","81057006","10057","601","0","1","0","9018","6011","2021/05/28 14:59:59","將特別戰鬥的 Boss 的 HP 降低至 960000","81057006","1","2021/05/19 16:00:00"
"1","10057115","81057007","10057","601","0","0","0","9016","6011","2021/05/28 14:59:59","討伐特別戰鬥的 Boss","81057007","3","2021/05/19 16:00:00"
"1","10057118","81057008","10057","601","0","0","0","9015","6011","2021/05/28 14:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81057008","5","2021/05/19 16:00:00"
"35","10058103","81058001","10058","601","0","0","0","9014","6011","2021/06/26 15:59:59","打倒35隻狂野角鹿","81058001","0","2021/06/02 16:00:00"
"1600000","10058104","81058002","10058","601","0","1","0","9018","6011","2021/06/26 15:59:59","將角鹿將軍的 HP 降低至 13400000","81058002","1","2021/06/02 16:00:00"
"3200000","10058105","81058003","10058","601","0","1","0","9018","6011","2021/06/26 15:59:59","將角鹿將軍的 HP 降低至 11800000","81058003","1","2021/06/02 16:00:00"
"1","10058106","81058004","10058","601","0","0","0","9016","6011","2021/06/26 15:59:59","完成特別戰鬥的模式2","81058004","2","2021/06/02 16:00:00"
"8200000","10058107","81058005","10058","601","0","1","0","9018","6011","2021/06/26 15:59:59","將角鹿將軍的 HP 降低至 6800000","81058005","1","2021/06/02 16:00:00"
"11600000","10058108","81058006","10058","601","0","1","0","9018","6011","2021/06/26 15:59:59","將角鹿將軍的 HP 降低至 3400000","81058006","1","2021/06/02 16:00:00"
"1","10058109","81058007","10058","601","0","0","0","9016","6011","2021/06/26 15:59:59","討伐角鹿將軍","81058007","3","2021/06/02 16:00:00"
"1","10058110","81058008","10058","601","0","0","0","9015","6011","2021/06/26 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的角鹿將軍","81058008","5","2021/06/02 16:00:00"
"2300000","10059103","81059001","10059","601","0","1","0","9018","6011","2021/06/26 15:59:59","將黑風之精靈的 HP 降低至 25700000","81059001","1","2021/06/12 16:00:00"
"4600000","10059104","81059002","10059","601","0","1","0","9018","6011","2021/06/26 15:59:59","將黑風之精靈的 HP 降低至 23400000","81059002","1","2021/06/12 16:00:00"
"1","10059105","81059003","10059","601","0","0","0","9016","6011","2021/06/26 15:59:59","通過黑風之精靈的MODE1","81059003","1","2021/06/12 16:00:00"
"4","10059106","81059004","10059","601","0","0","0","9001","6011","2021/06/26 15:59:59","打倒可可蘿、優衣的闇影及其餘怪物","81059004","0","2021/06/12 16:00:00"
"14000000","10059111","81059005","10059","601","0","1","0","9018","6011","2021/06/26 15:59:59","將黑風之精靈的 HP 降低至 14000000","81059005","1","2021/06/12 16:00:00"
"21000000","10059113","81059006","10059","601","0","1","0","9018","6011","2021/06/26 15:59:59","將黑風之精靈的 HP 降低至 7000000","81059006","1","2021/06/12 16:00:00"
"1","10059115","81059007","10059","601","0","0","0","9016","6011","2021/06/26 15:59:59","討伐黑風之精靈","81059007","3","2021/06/12 16:00:00"
"1","10059118","81059008","10059","601","0","0","0","9015","6011","2021/06/26 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的黑風之精靈","81059008","5","2021/06/12 16:00:00"
"840000","10060103","81060001","10060","601","0","1","0","9018","6011","2021/06/27 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 4860000","81060001","1","2021/06/18 16:00:00"
"1670000","10060104","81060002","10060","601","0","1","0","9018","6011","2021/06/27 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 4030000","81060002","1","2021/06/18 16:00:00"
"1","10060105","81060003","10060","601","0","0","0","9016","6011","2021/06/27 15:59:59","完成特別戰鬥的模式1","81060003","1","2021/06/18 16:00:00"
"2","10060106","81060004","10060","601","0","0","0","9001","6011","2021/06/27 15:59:59","打倒霞與栞的闇影","81060004","0","2021/06/18 16:00:00"
"3570000","10060111","81060005","10060","601","0","1","0","9018","6011","2021/06/27 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 2130000","81060005","1","2021/06/18 16:00:00"
"4640000","10060113","81060006","10060","601","0","1","0","9018","6011","2021/06/27 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 1060000","81060006","1","2021/06/18 16:00:00"
"1","10060115","81060007","10060","601","0","0","0","9016","6011","2021/06/27 15:59:59","討伐特別戰鬥的 Boss","81060007","3","2021/06/18 16:00:00"
"1","10060118","81060008","10060","601","0","0","0","9015","6011","2021/06/27 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81060008","5","2021/06/18 16:00:00"
"1","10061103","81061001","10061","601","0","0","0","9016","6011","2021/07/23 15:59:59","將MODE1出現的怪物全部打倒","81061001","1","2021/07/05 16:00:00"
"2670000","10061104","81061002","10061","601","0","1","0","9018","6011","2021/07/23 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 37330000","81061002","1","2021/07/05 16:00:00"
"5340000","10061105","81061003","10061","601","0","1","0","9018","6011","2021/07/23 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 34660000","81061003","1","2021/07/05 16:00:00"
"1","10061106","81061004","10061","601","0","0","0","9016","6011","2021/07/23 15:59:59","完成特別戰鬥的模式2","81061004","2","2021/07/05 16:00:00"
"18670000","10061111","81061005","10061","601","0","1","0","9018","6011","2021/07/23 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 21330000","81061005","1","2021/07/05 16:00:00"
"29340000","10061113","81061006","10061","601","0","1","0","9018","6011","2021/07/23 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 10660000","81061006","1","2021/07/05 16:00:00"
"1","10061115","81061007","10061","601","0","0","0","9016","6011","2021/07/23 15:59:59","討伐特別戰鬥的 Boss","81061007","3","2021/07/05 16:00:00"
"1","10061118","81061008","10061","601","0","0","0","9015","6011","2021/07/23 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81061008","5","2021/07/05 16:00:00"
"3","10062103","81062001","10062","601","0","0","0","9001","6011","2021/08/27 15:59:59","打倒new generations的闇影","81062001","0","2021/08/09 16:00:00"
"1","10062104","81062002","10062","601","0","0","0","9016","6011","2021/08/27 15:59:59","將MODE2出現的怪物全部打倒","81062002","2","2021/08/09 16:00:00"
"480000","10062105","81062003","10062","601","0","1","0","9018","6011","2021/08/27 15:59:59","將喧囂獨角兔的 HP 降低至 1920000","81062003","1","2021/08/09 16:00:00"
"960000","10062106","81062004","10062","601","0","1","0","9018","6011","2021/08/27 15:59:59","將喧囂獨角兔的 HP 降低至 1440000","81062004","1","2021/08/09 16:00:00"
"1440000","10062111","81062005","10062","601","0","1","0","9018","6011","2021/08/27 15:59:59","將喧囂獨角兔的 HP 降低至 960000","81062005","1","2021/08/09 16:00:00"
"1920000","10062113","81062006","10062","601","0","1","0","9018","6011","2021/08/27 15:59:59","將喧囂獨角兔的 HP 降低至 480000","81062006","1","2021/08/09 16:00:00"
"1","10062115","81062007","10062","601","0","0","0","9016","6011","2021/08/27 15:59:59","討伐喧囂獨角兔","81062007","3","2021/08/09 16:00:00"
"1","10062118","81062008","10062","601","0","0","0","9015","6011","2021/08/27 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的喧囂獨角兔","81062008","5","2021/08/09 16:00:00"
"2160000","10063103","81063001","10063","601","0","1","0","9018","6011","2021/08/27 15:59:59","將糾結的盆栽小花的 HP 降低至 13840000","81063001","1","2021/08/17 16:00:00"
"1","10063104","81063002","10063","601","0","0","0","9016","6011","2021/08/27 15:59:59","通過糾結的盆栽小花的MODE1","81063002","1","2021/08/17 16:00:00"
"6240000","10063105","81063003","10063","601","0","1","0","9018","6011","2021/08/27 15:59:59","將糾結的盆栽小花的 HP 降低至 9760000","81063003","1","2021/08/17 16:00:00"
"8160000","10063106","81063004","10063","601","0","1","0","9018","6011","2021/08/27 15:59:59","將糾結的盆栽小花的 HP 降低至 7840000","81063004","1","2021/08/17 16:00:00"
"1","10063111","81063005","10063","601","0","0","0","9016","6011","2021/08/27 15:59:59","通過糾結的盆栽小花的MODE2","81063005","2","2021/08/17 16:00:00"
"13040000","10063113","81063006","10063","601","0","1","0","9018","6011","2021/08/27 15:59:59","將糾結的盆栽小花的 HP 降低至 2960000","81063006","1","2021/08/17 16:00:00"
"1","10063115","81063007","10063","601","0","0","0","9016","6011","2021/08/27 15:59:59","討伐糾結的盆栽小花","81063007","3","2021/08/17 16:00:00"
"1","10063118","81063008","10063","601","0","0","0","9015","6011","2021/08/27 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的糾結的盆栽小花","81063008","5","2021/08/17 16:00:00"
"3210000","10064103","81064001","10064","601","0","1","0","9018","6011","2021/08/20 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 25990000","81064001","1","2021/08/02 16:00:00"
"6420000","10064104","81064002","10064","601","0","1","0","9018","6011","2021/08/20 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 22780000","81064002","1","2021/08/02 16:00:00"
"1","10064105","81064003","10064","601","0","0","0","9016","6011","2021/08/20 15:59:59","完成特別戰鬥的模式1","81064003","1","2021/08/02 16:00:00"
"12260000","10064106","81064004","10064","601","0","1","0","9018","6011","2021/08/20 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 16940000","81064004","1","2021/08/02 16:00:00"
"14890000","10064107","81064005","10064","601","0","1","0","9018","6011","2021/08/20 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 14310000","81064005","1","2021/08/02 16:00:00"
"1","10064108","81064006","10064","601","0","0","0","9016","6011","2021/08/20 15:59:59","完成特別戰鬥的模式2","81064006","2","2021/08/02 16:00:00"
"21410000","10064109","81064007","10064","601","0","1","0","9018","6011","2021/08/20 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 7790000","81064007","1","2021/08/02 16:00:00"
"25310000","10064110","81064008","10064","601","0","1","0","9018","6011","2021/08/20 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 3890000","81064008","1","2021/08/02 16:00:00"
"1","10064111","81064009","10064","601","0","0","0","9016","6011","2021/08/20 15:59:59","討伐特別戰鬥的 Boss","81064009","3","2021/08/02 16:00:00"
"1","10064112","81064010","10064","601","0","0","0","9015","6011","2021/08/20 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81064010","5","2021/08/02 16:00:00"
"4","10065103","81065001","10065","601","0","0","0","9001","6011","2021/07/28 15:59:59","打倒秋乃、珠希、優花梨、美冬的闇影","81065001","0","2021/07/19 16:00:00"
"968000","10065104","81065002","10065","601","0","1","0","9018","6011","2021/07/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 7832000","81065002","1","2021/07/19 16:00:00"
"1936000","10065105","81065003","10065","601","0","1","0","9018","6011","2021/07/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 6864000","81065003","1","2021/07/19 16:00:00"
"1","10065106","81065004","10065","601","0","0","0","9016","6011","2021/07/28 15:59:59","完成特別戰鬥的模式2","81065004","2","2021/07/19 16:00:00"
"4840000","10065111","81065005","10065","601","0","1","0","9018","6011","2021/07/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 3960000","81065005","1","2021/07/19 16:00:00"
"6776000","10065113","81065006","10065","601","0","1","0","9018","6011","2021/07/28 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 2024000","81065006","1","2021/07/19 16:00:00"
"1","10065115","81065007","10065","601","0","0","0","9016","6011","2021/07/28 15:59:59","討伐特別戰鬥的 Boss","81065007","3","2021/07/19 16:00:00"
"1","10065118","81065008","10065","601","0","0","0","9015","6011","2021/07/28 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81065008","5","2021/07/19 16:00:00"
"706000","10066103","81066001","10066","601","0","1","0","9018","6011","2021/09/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 52294000","81066001","1","2021/09/01 16:00:00"
"1412000","10066104","81066002","10066","601","0","1","0","9018","6011","2021/09/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 51588000","81066002","1","2021/09/01 16:00:00"
"1","10066105","81066003","10066","601","0","0","0","9016","6011","2021/09/19 15:59:59","完成特別戰鬥的模式1","81066003","1","2021/09/01 16:00:00"
"3","10066106","81066004","10066","601","0","0","0","9001","6011","2021/09/19 15:59:59","打倒守門者和祈梨和嘉夜的闇影","81066004","0","2021/09/01 16:00:00"
"18372000","10066107","81066005","10066","601","0","1","0","9018","6011","2021/09/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 34628000","81066005","1","2021/09/01 16:00:00"
"36744000","10066108","81066006","10066","601","0","1","0","9018","6011","2021/09/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 16256000","81066006","1","2021/09/01 16:00:00"
"1","10066109","81066007","10066","601","0","0","0","9016","6011","2021/09/19 15:59:59","討伐特別戰鬥的 Boss","81066007","3","2021/09/01 16:00:00"
"1","10066110","81066008","10066","601","0","0","0","9015","6011","2021/09/19 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81066008","5","2021/09/01 16:00:00"
"4","10067103","81067001","10067","601","0","0","0","9001","6011","2021/09/26 15:59:59","打倒莉瑪、真陽、鈴、栞的闇影","81067001","0","2021/09/17 16:00:00"
"917000","10067104","81067002","10067","601","0","1","0","9018","6011","2021/09/26 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 7683000","81067002","1","2021/09/17 16:00:00"
"1835000","10067105","81067003","10067","601","0","1","0","9018","6011","2021/09/26 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 6765000","81067003","1","2021/09/17 16:00:00"
"1","10067106","81067004","10067","601","0","0","0","9016","6011","2021/09/26 15:59:59","完成特別戰鬥的模式2","81067004","2","2021/09/17 16:00:00"
"4700000","10067111","81067005","10067","601","0","1","0","9018","6011","2021/09/26 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 3900000","81067005","1","2021/09/17 16:00:00"
"6650000","10067113","81067006","10067","601","0","1","0","9018","6011","2021/09/26 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 1950000","81067006","1","2021/09/17 16:00:00"
"1","10067115","81067007","10067","601","0","0","0","9016","6011","2021/09/26 15:59:59","討伐特別戰鬥的 Boss","81067007","3","2021/09/17 16:00:00"
"1","10067118","81067008","10067","601","0","0","0","9015","6011","2021/09/26 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81067008","5","2021/09/17 16:00:00"
"7400000","10068103","81068001","10068","601","0","1","0","9018","6011","2021/10/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 42600000","81068001","1","2021/10/01 16:00:00"
"14700000","10068104","81068002","10068","601","0","1","0","9018","6011","2021/10/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 35300000","81068002","1","2021/10/01 16:00:00"
"1","10068105","81068003","10068","601","0","0","0","9016","6011","2021/10/19 15:59:59","完成特別戰鬥的模式1","81068003","1","2021/10/01 16:00:00"
"3","10068106","81068004","10068","601","0","0","0","9001","6011","2021/10/19 15:59:59","打倒碧、美冬、珠希的闇影","81068004","0","2021/10/01 16:00:00"
"31440000","10068107","81068005","10068","601","0","1","0","9018","6011","2021/10/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 18560000","81068005","1","2021/10/01 16:00:00"
"40700000","10068108","81068006","10068","601","0","1","0","9018","6011","2021/10/19 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 9300000","81068006","1","2021/10/01 16:00:00"
"1","10068109","81068007","10068","601","0","0","0","9016","6011","2021/10/19 15:59:59","討伐特別戰鬥的 Boss","81068007","3","2021/10/01 16:00:00"
"1","10068110","81068008","10068","601","0","0","0","9015","6011","2021/10/19 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81068008","5","2021/10/01 16:00:00"
"855000","10069103","81069001","10069","601","0","1","0","9018","6011","2021/10/27 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 7695000","81069001","1","2021/10/18 16:00:00"
"1625000","10069104","81069002","10069","601","0","1","0","9018","6011","2021/10/27 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 6925000","81069002","1","2021/10/18 16:00:00"
"1","10069105","81069003","10069","601","0","0","0","9016","6011","2021/10/27 15:59:59","完成特別戰鬥的模式1","81069003","1","2021/10/18 16:00:00"
"3","10069106","81069004","10069","601","0","0","0","9001","6011","2021/10/27 15:59:59","打倒璃乃、步未、日和的闇影","81069004","0","2021/10/18 16:00:00"
"4446000","10069111","81069005","10069","601","0","1","0","9018","6011","2021/10/27 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 4104000","81069005","1","2021/10/18 16:00:00"
"6498000","10069113","81069006","10069","601","0","1","0","9018","6011","2021/10/27 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 2052000","81069006","1","2021/10/18 16:00:00"
"1","10069115","81069007","10069","601","0","0","0","9016","6011","2021/10/27 15:59:59","討伐特別戰鬥的 Boss","81069007","3","2021/10/18 16:00:00"
"1","10069118","81069008","10069","601","0","0","0","9015","6011","2021/10/27 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81069008","5","2021/10/18 16:00:00"
"1","10070101","81070001","10070","601","0","0","0","9016","6011","2021/11/19 15:59:59","完成特別戰鬥的模式1","81070001","1","2021/11/01 16:00:00"
"1","10070102","81070002","10070","601","0","0","0","9016","6011","2021/11/19 15:59:59","完成特別戰鬥的模式2","81070002","2","2021/11/01 16:00:00"
"40","10070103","81070003","10070","601","0","1","0","9020","6011","2021/11/19 15:59:59","把留到暑假最後一天的作業寫到40％吧","81070003","0","2021/11/01 16:00:00"
"70","10070104","81070004","10070","601","0","1","0","9020","6011","2021/11/19 15:59:59","把留到暑假最後一天的作業寫到70％吧","81070004","0","2021/11/01 16:00:00"
"1","10070105","81070005","10070","601","0","0","0","9016","6011","2021/11/19 15:59:59","把留到暑假最後一天的作業寫完吧","81070005","3","2021/11/01 16:00:00"
"1","10070106","81070006","10070","601","0","0","0","9015","6011","2021/11/19 15:59:59","在5次以內，通過EXHIBITION或特別戰鬥","81070006","5","2021/11/01 16:00:00"
"1200000","10071103","81071001","10071","601","0","1","0","9018","6011","2021/11/27 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 11300000","81071001","1","2021/11/18 16:00:00"
"2400000","10071104","81071002","10071","601","0","1","0","9018","6011","2021/11/27 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 10100000","81071002","1","2021/11/18 16:00:00"
"1","10071105","81071003","10071","601","0","0","0","9016","6011","2021/11/27 15:59:59","完成特別戰鬥的模式1","81071003","1","2021/11/18 16:00:00"
"4700000","10071106","81071004","10071","601","0","1","0","9018","6011","2021/11/27 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 7800000","81071004","1","2021/11/18 16:00:00"
"5900000","10071107","81071005","10071","601","0","1","0","9018","6011","2021/11/27 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 6600000","81071005","1","2021/11/18 16:00:00"
"1","10071108","81071006","10071","601","0","0","0","9016","6011","2021/11/27 15:59:59","完成特別戰鬥的模式2","81071006","2","2021/11/18 16:00:00"
"8900000","10071109","81071007","10071","601","0","1","0","9018","6011","2021/11/27 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 3600000","81071007","1","2021/11/18 16:00:00"
"10700000","10071110","81071008","10071","601","0","1","0","9018","6011","2021/11/27 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 1800000","81071008","1","2021/11/18 16:00:00"
"1","10071111","81071009","10071","601","0","0","0","9016","6011","2021/11/27 15:59:59","討伐特別戰鬥的 Boss","81071009","3","2021/11/18 16:00:00"
"1","10071112","81071010","10071","601","0","0","0","9015","6011","2021/11/27 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81071010","5","2021/11/18 16:00:00"
"30","10072101","81072001","10072","601","0","0","0","9014","6011","2021/12/20 15:59:59","打倒30隻歌唱水母","81072001","0","2021/12/02 16:00:00"
"3","10072102","81072002","10072","601","0","0","0","9001","6011","2021/12/20 15:59:59","打倒慈樂之音的闇影","81072002","0","2021/12/02 16:00:00"
"16000000","10072103","81072003","10072","601","0","1","0","9018","6011","2021/12/20 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 32000000","81072003","1","2021/12/02 16:00:00"
"32000000","10072104","81072004","10072","601","0","1","0","9018","6011","2021/12/20 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 16000000","81072004","1","2021/12/02 16:00:00"
"1","10072105","81072005","10072","601","0","0","0","9016","6011","2021/12/20 15:59:59","討伐特別戰鬥的 Boss","81072005","3","2021/12/02 16:00:00"
"1","10072106","81072006","10072","601","0","0","0","9015","6011","2021/12/20 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81072006","5","2021/12/02 16:00:00"
"1170000","10073103","81073001","10073","601","0","1","0","9018","6011","2021/12/26 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 7630000","81073001","1","2021/12/17 16:00:00"
"2350000","10073104","81073002","10073","601","0","1","0","9018","6011","2021/12/26 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 6450000","81073002","1","2021/12/17 16:00:00"
"1","10073105","81073003","10073","601","0","0","0","9016","6011","2021/12/26 15:59:59","完成特別戰鬥的模式1","81073003","1","2021/12/17 16:00:00"
"1","10073106","81073004","10073","601","0","0","0","9016","6011","2021/12/26 15:59:59","將MODE2出現的怪物全部打倒","81073004","2","2021/12/17 16:00:00"
"5280000","10073111","81073005","10073","601","0","1","0","9018","6011","2021/12/26 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 3520000","81073005","1","2021/12/17 16:00:00"
"7040000","10073113","81073006","10073","601","0","1","0","9018","6011","2021/12/26 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 1760000","81073006","1","2021/12/17 16:00:00"
"1","10073115","81073007","10073","601","0","0","0","9016","6011","2021/12/26 15:59:59","討伐特別戰鬥的 Boss","81073007","3","2021/12/17 16:00:00"
"1","10073118","81073008","10073","601","0","0","0","9015","6011","2021/12/26 15:59:59","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81073008","5","2021/12/17 16:00:00"
"4","10074101","81074001","10074","601","0","0","0","9001","6011","2022/01/21 15:59:59","打倒深月、雪的闇影及其餘怪物","81074001","0","2022/01/03 16:00:00"
"40","10074102","81074002","10074","601","0","0","0","9014","6011","2022/01/21 15:59:59","打倒40隻目標體","81074002","0","2022/01/03 16:00:00"
"14500000","10074103","81074003","10074","601","0","1","0","9018","6011","2022/01/21 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 29000000","81074003","1","2022/01/03 16:00:00"
"29000000","10074104","81074004","10074","601","0","1","0","9018","6011","2022/01/21 15:59:59","將特別戰鬥的 Boss 的 HP 降低至 14500000","81074004","1","2022/01/03 16:00:00"
"1","10074105","81074005","10074","601","0","0","0","9016","6011","2022/01/21 15:59:59","討伐特別戰鬥的 Boss","81074005","3","2022/01/03 16:00:00"
