f1212c27cfe5b051aefd72a0e7d57a16daab40181659ddc02af33f43e4fc1c6f,22a9c8a772aff86606ab95a34223f36d6c2f67d75c63b56277362901ef56a941,810a60b044271b4394c1192ba57d69d49f22fc367e705a1f96fe389467e47f32,72d0f204a4057c66d64c4cd8d9f5971ec30e68507bf0a9eca51f044cc84ae6a7,4ee089489018eadd299968cb26e2eedcca8aa39da1f7c8f6b16e4b77eae39e7d,4062bb80f77e88a65149d2bd767f7eda35ed06d1430d8614e657aa102c304610,3470e1fcd50a1b42c5c43b9dd9fa1579a171e8375115c5098c775f3c1e84363b,b7a99062e402d0881626212c8a45525a2e04f147a82a6226fc8a9edf6cd6a73d
"0","0","84","5","15521","4","0","0"
"0","0","126","5","15531","4","0","0"
"0","0","168","5","15541","4","0","0"
"0","0","210","5","15551","4","0","0"
"0","0","94","2","15611","1","0","0"
"0","0","188","2","15621","1","0","0"
"0","0","282","2","15631","1","0","0"
"0","0","376","2","15641","1","0","0"
"0","0","470","2","15651","1","0","0"
"0","0","42","3","15711","4","0","0"
"0","0","84","3","15721","4","0","0"
"0","0","126","3","15731","4","0","0"
"0","0","168","3","15741","4","0","0"
"0","0","210","3","15751","4","0","0"
"0","0","15","6","15811","5","0","0"
"0","0","30","6","15821","5","0","0"
"0","0","45","6","15831","5","0","0"
"0","0","60","6","15841","5","0","0"
"0","0","75","6","15851","5","0","0"
"0","0","20","7","15911","2","0","0"
"0","0","40","7","15921","2","0","0"
"0","0","60","7","15931","2","0","0"
"0","0","80","7","15941","2","0","0"
"0","0","100","7","15951","2","0","0"
"0","0","44","3","16011","3","0","0"
"0","0","88","3","16021","3","0","0"
"0","0","132","3","16031","3","0","0"
"0","0","176","3","16041","3","0","0"
"0","0","220","3","16051","3","0","0"
"0","0","1","100","16111","4","0","0"
"0","0","2","100","16121","4","0","0"
"0","0","3","100","16131","4","0","0"
"0","0","64","1","16211","5","0","0"
"0","0","128","1","16221","5","0","0"
"0","0","192","1","16231","5","0","0"
"0","0","256","1","16241","5","0","0"
"0","0","320","1","16251","5","0","0"
"0","0","42","3","16311","2","0","0"
"0","0","84","3","16321","2","0","0"
"0","0","126","3","16331","2","0","0"
"0","0","168","3","16341","2","0","0"
"0","0","210","3","16351","2","0","0"
"0","0","44","5","16411","3","0","0"
"0","0","88","5","16421","3","0","0"
"0","0","132","5","16431","3","0","0"
"0","0","176","5","16441","3","0","0"
"0","0","220","5","16451","3","0","0"
"0","0","44","5","16511","5","0","0"
"0","0","88","5","16521","5","0","0"
"0","0","132","5","16531","5","0","0"
"0","0","176","5","16541","5","0","0"
"0","0","220","5","16551","5","0","0"
"4","5","42","3","16611","1","2","3"
"4","5","84","3","16621","1","2","3"
"4","5","126","3","16631","1","2","3"
"4","5","168","3","16641","1","2","3"
"4","5","210","3","16651","1","2","3"
"0","0","20","6","16711","1","0","0"
"0","0","40","6","16721","1","0","0"
"0","0","60","6","16731","1","0","0"
"0","0","80","6","16741","1","0","0"
"0","0","100","6","16751","1","0","0"
"0","0","46","5","16811","3","0","0"
"0","0","92","5","16821","3","0","0"
"0","0","138","5","16831","3","0","0"
"0","0","184","5","16841","3","0","0"
"0","0","230","5","16851","3","0","0"
"0","0","94","4","16911","4","0","0"
"0","0","188","4","16921","4","0","0"
"0","0","282","4","16931","4","0","0"
"0","0","376","4","16941","4","0","0"
"0","0","470","4","16951","4","0","0"
"0","0","20","6","17011","5","0","0"
"0","0","40","6","17021","5","0","0"
"0","0","60","6","17031","5","0","0"
"0","0","80","6","17041","5","0","0"
"0","0","100","6","17051","5","0","0"
"0","0","46","5","17111","1","0","0"
"0","0","92","5","17121","1","0","0"
"0","0","138","5","17131","1","0","0"
"0","0","184","5","17141","1","0","0"
"0","0","230","5","17151","1","0","0"
"0","0","94","4","17211","1","0","0"
"0","0","188","4","17221","1","0","0"
"0","0","282","4","17231","1","0","0"
"0","0","376","4","17241","1","0","0"
"0","0","470","4","17251","1","0","0"
"0","0","50","1","17311","2","0","0"
"0","0","100","1","17321","2","0","0"
"0","0","150","1","17331","2","0","0"
"0","0","200","1","17341","2","0","0"
"0","0","250","1","17351","2","0","0"
"0","0","20","7","17411","5","0","0"
"0","0","40","7","17421","5","0","0"
"0","0","60","7","17431","5","0","0"
"0","0","80","7","17441","5","0","0"
"0","0","100","7","17451","5","0","0"
"0","0","42","3","17511","1","0","0"
"0","0","84","3","17521","1","0","0"
"0","0","126","3","17531","1","0","0"
"0","0","168","3","17541","1","0","0"
"0","0","210","3","17551","1","0","0"
"0","0","1","100","17611","3","0","0"
"0","0","2","100","17621","3","0","0"
"0","0","1","101","17711","4","0","0"
"0","0","2","101","17721","4","0","0"
"0","0","3","101","17731","4","0","0"
"0","0","50","1","17811","1","0","0"
"0","0","100","1","17821","1","0","0"
"0","0","150","1","17831","1","0","0"
"0","0","200","1","17841","1","0","0"
"0","0","250","1","17851","1","0","0"
"0","0","52","1","17911","3","0","0"
"0","0","104","1","17921","3","0","0"
"0","0","156","1","17931","3","0","0"
"0","0","208","1","17941","3","0","0"
"0","0","260","1","17951","3","0","0"
"0","0","44","3","18011","4","0","0"
"0","0","88","3","18021","4","0","0"
"0","0","132","3","18031","4","0","0"
"0","0","176","3","18041","4","0","0"
"0","0","220","3","18051","4","0","0"
"0","0","1","100","18111","5","0","0"
"0","0","2","100","18121","5","0","0"
"0","0","20","6","18211","2","0","0"
"0","0","40","6","18221","2","0","0"
"0","0","60","6","18231","2","0","0"
"0","0","80","6","18241","2","0","0"
"0","0","100","6","18251","2","0","0"
"0","0","92","4","18311","3","0","0"
"0","0","184","4","18321","3","0","0"
"0","0","276","4","18331","3","0","0"
"0","0","368","4","18341","3","0","0"
"0","0","460","4","18351","3","0","0"
"0","0","44","5","18411","4","0","0"
"0","0","88","5","18421","4","0","0"
"0","0","132","5","18431","4","0","0"
"0","0","176","5","18441","4","0","0"
"0","0","220","5","18451","4","0","0"
"0","0","52","1","18511","1","0","0"
"0","0","104","1","18521","1","0","0"
"0","0","156","1","18531","1","0","0"
"0","0","208","1","18541","1","0","0"
"0","0","260","1","18551","1","0","0"
"0","0","64","1","18611","4","0","0"
"0","0","128","1","18621","4","0","0"
"0","0","192","1","18631","4","0","0"
"0","0","256","1","18641","4","0","0"
"0","0","320","1","18651","4","0","0"
"0","0","94","4","18711","5","0","0"
"0","0","188","4","18721","5","0","0"
"0","0","282","4","18731","5","0","0"
"0","0","376","4","18741","5","0","0"
"0","0","470","4","18751","5","0","0"
"0","0","52","1","18811","2","0","0"
"0","0","104","1","18821","2","0","0"
"0","0","156","1","18831","2","0","0"
"0","0","208","1","18841","2","0","0"
"0","0","260","1","18851","2","0","0"
"0","0","1","101","18911","3","0","0"
"0","0","2","101","18921","3","0","0"
"0","0","3","101","18931","3","0","0"
"0","0","1","100","19011","1","0","0"
"0","0","2","100","19021","1","0","0"
"0","0","92","4","19111","2","0","0"
"0","0","184","4","19121","2","0","0"
"0","0","276","4","19131","2","0","0"
"0","0","368","4","19141","2","0","0"
"0","0","460","4","19151","2","0","0"
"0","0","20","7","19211","3","0","0"
"0","0","40","7","19221","3","0","0"
"0","0","60","7","19231","3","0","0"
"0","0","80","7","19241","3","0","0"
"0","0","100","7","19251","3","0","0"
"0","0","46","3","19311","5","0","0"
"0","0","92","3","19321","5","0","0"
"0","0","138","3","19331","5","0","0"
"0","0","184","3","19341","5","0","0"
"0","0","230","3","19351","5","0","0"
"4","5","90","2","19411","1","2","3"
"4","5","180","2","19421","1","2","3"
"4","5","270","2","19431","1","2","3"
"4","5","360","2","19441","1","2","3"
"4","5","450","2","19451","1","2","3"
"0","0","1","100","19511","1","0","0"
"0","0","2","100","19521","1","0","0"
"0","0","3","100","19531","1","0","0"
"0","0","46","3","19611","3","0","0"
"0","0","92","3","19621","3","0","0"
"0","0","138","3","19631","3","0","0"
"0","0","184","3","19641","3","0","0"
"0","0","230","3","19651","3","0","0"
"0","0","94","2","19711","4","0","0"
"0","0","188","2","19721","4","0","0"
"0","0","282","2","19731","4","0","0"
"0","0","376","2","19741","4","0","0"
"0","0","470","2","19751","4","0","0"
"0","0","46","5","19811","5","0","0"
"0","0","92","5","19821","5","0","0"
"0","0","138","5","19831","5","0","0"
"0","0","184","5","19841","5","0","0"
"0","0","230","5","19851","5","0","0"
"0","0","1","101","19911","2","0","0"
"0","0","2","101","19921","2","0","0"
"0","0","3","101","19931","2","0","0"
"0","0","94","4","20011","3","0","0"
"0","0","188","4","20021","3","0","0"
"0","0","282","4","20031","3","0","0"
"0","0","376","4","20041","3","0","0"
"0","0","470","4","20051","3","0","0"
"0","0","96","4","20111","5","0","0"
"0","0","192","4","20121","5","0","0"
"0","0","288","4","20131","5","0","0"
"0","0","384","4","20141","5","0","0"
"0","0","480","4","20151","5","0","0"
"0","0","96","2","20211","1","0","0"
"0","0","192","2","20221","1","0","0"
"0","0","288","2","20231","1","0","0"
"0","0","384","2","20241","1","0","0"
"0","0","480","2","20251","1","0","0"
"0","0","94","4","20311","2","0","0"
"0","0","188","4","20321","2","0","0"
"0","0","282","4","20331","2","0","0"
"0","0","376","4","20341","2","0","0"
"0","0","470","4","20351","2","0","0"
"0","0","1","100","20411","5","0","0"
"0","0","2","100","20421","5","0","0"
"0","0","3","100","20431","5","0","0"
"0","0","96","4","20511","2","0","0"
"0","0","192","4","20521","2","0","0"
"0","0","288","4","20531","2","0","0"
"0","0","384","4","20541","2","0","0"
"0","0","480","4","20551","2","0","0"
"0","0","96","2","20611","4","0","0"
"0","0","192","2","20621","4","0","0"
"0","0","288","2","20631","4","0","0"
"0","0","384","2","20641","4","0","0"
"0","0","480","2","20651","4","0","0"
"0","0","44","3","20711","1","0","0"
"0","0","88","3","20721","1","0","0"
"0","0","132","3","20731","1","0","0"
"0","0","176","3","20741","1","0","0"
"0","0","220","3","20751","1","0","0"
"0","0","44","3","20811","2","0","0"
"0","0","88","3","20821","2","0","0"
"0","0","132","3","20831","2","0","0"
"0","0","176","3","20841","2","0","0"
"0","0","220","3","20851","2","0","0"
"0","0","1","100","20911","3","0","0"
"0","0","2","100","20921","3","0","0"
"0","0","3","100","20931","3","0","0"
"0","0","96","4","21011","4","0","0"
"0","0","192","4","21021","4","0","0"
"0","0","288","4","21031","4","0","0"
"0","0","384","4","21041","4","0","0"
"0","0","480","4","21051","4","0","0"
"0","0","96","4","21111","1","0","0"
"0","0","192","4","21121","1","0","0"
"0","0","288","4","21131","1","0","0"
"0","0","384","4","21141","1","0","0"
"0","0","480","4","21151","1","0","0"
"0","0","96","4","21211","3","0","0"
"0","0","192","4","21221","3","0","0"
"0","0","288","4","21231","3","0","0"
"0","0","384","4","21241","3","0","0"
"0","0","480","4","21251","3","0","0"
"0","0","94","2","21311","5","0","0"
"0","0","188","2","21321","5","0","0"
"0","0","282","2","21331","5","0","0"
"0","0","376","2","21341","5","0","0"
"0","0","470","2","21351","5","0","0"
"0","0","46","3","21411","2","0","0"
"0","0","92","3","21421","2","0","0"
"0","0","138","3","21431","2","0","0"
"0","0","184","3","21441","2","0","0"
"0","0","230","3","21451","2","0","0"
"0","0","46","5","21511","4","0","0"
"0","0","92","5","21521","4","0","0"
"0","0","138","5","21531","4","0","0"
"0","0","184","5","21541","4","0","0"
"0","0","230","5","21551","4","0","0"
"0","0","96","2","21611","5","0","0"
"0","0","192","2","21621","5","0","0"
"0","0","288","2","21631","5","0","0"
"0","0","384","2","21641","5","0","0"
"0","0","480","2","21651","5","0","0"
"0","0","1","100","21711","2","0","0"
"0","0","2","100","21721","2","0","0"
"0","0","3","100","21731","2","0","0"
"0","0","96","2","21811","3","0","0"
"0","0","192","2","21821","3","0","0"
"0","0","288","2","21831","3","0","0"
"0","0","384","2","21841","3","0","0"
"0","0","480","2","21851","3","0","0"
"0","0","46","3","21911","4","0","0"
"0","0","92","3","21921","4","0","0"
"0","0","138","3","21931","4","0","0"
"0","0","184","3","21941","4","0","0"
"0","0","230","3","21951","4","0","0"
"0","0","46","3","22011","1","0","0"
"0","0","92","3","22021","1","0","0"
"0","0","138","3","22031","1","0","0"
"0","0","184","3","22041","1","0","0"
"0","0","230","3","22051","1","0","0"
"0","0","96","2","22111","2","0","0"
"0","0","192","2","22121","2","0","0"
"0","0","288","2","22131","2","0","0"
"0","0","384","2","22141","2","0","0"
"0","0","480","2","22151","2","0","0"
"4","5","90","4","22211","1","2","3"
"4","5","180","4","22221","1","2","3"
"4","5","270","4","22231","1","2","3"
"4","5","360","4","22241","1","2","3"
"4","5","450","4","22251","1","2","3"
"0","0","1","101","22311","2","0","0"
"0","0","46","2","22411","1","0","0"
"0","0","92","2","22421","1","0","0"
"0","0","138","2","22431","1","0","0"
"0","0","184","2","22441","1","0","0"
"0","0","230","2","22451","1","0","0"
"0","0","7","6","22511","3","0","0"
"0","0","14","6","22521","3","0","0"
"0","0","21","6","22531","3","0","0"
"0","0","28","6","22541","3","0","0"
"0","0","35","6","22551","3","0","0"
"0","0","46","2","22611","5","0","0"
"0","0","92","2","22621","5","0","0"
"0","0","138","2","22631","5","0","0"
"0","0","184","2","22641","5","0","0"
"0","0","230","2","22651","5","0","0"
"0","0","46","2","22711","4","0","0"
"0","0","92","2","22721","4","0","0"
"0","0","138","2","22731","4","0","0"
"0","0","184","2","22741","4","0","0"
"0","0","230","2","22751","4","0","0"
"0","0","46","4","22811","5","0","0"
"0","0","92","4","22821","5","0","0"
"0","0","138","4","22831","5","0","0"
"0","0","184","4","22841","5","0","0"
"0","0","230","4","22851","5","0","0"
"0","0","1","101","22911","3","0","0"
"0","0","46","4","23011","4","0","0"
"0","0","92","4","23021","4","0","0"
"0","0","138","4","23031","4","0","0"
"0","0","184","4","23041","4","0","0"
"0","0","230","4","23051","4","0","0"
"0","0","7","7","23111","2","0","0"
"0","0","14","7","23121","2","0","0"
"0","0","21","7","23131","2","0","0"
"0","0","28","7","23141","2","0","0"
"0","0","35","7","23151","2","0","0"
"0","0","1","101","23211","5","0","0"
"0","0","1","100","23311","3","0","0"
"0","0","46","4","23411","1","0","0"
"0","0","92","4","23421","1","0","0"
"0","0","138","4","23431","1","0","0"
"0","0","184","4","23441","1","0","0"
"0","0","230","4","23451","1","0","0"
"4","5","26","1","23511","1","2","3"
"4","5","52","1","23521","1","2","3"
"4","5","78","1","23531","1","2","3"
"4","5","104","1","23541","1","2","3"
"4","5","130","1","23551","1","2","3"
"0","0","7","6","23611","4","0","0"
"0","0","14","6","23621","4","0","0"
"0","0","21","6","23631","4","0","0"
"0","0","28","6","23641","4","0","0"
"0","0","35","6","23651","4","0","0"
"0","0","7","7","23711","1","0","0"
"0","0","14","7","23721","1","0","0"
"0","0","21","7","23731","1","0","0"
"0","0","28","7","23741","1","0","0"
"0","0","35","7","23751","1","0","0"
"0","0","46","2","23811","3","0","0"
"0","0","92","2","23821","3","0","0"
"0","0","138","2","23831","3","0","0"
"0","0","184","2","23841","3","0","0"
"0","0","230","2","23851","3","0","0"
"0","0","7","6","23911","5","0","0"
"0","0","14","6","23921","5","0","0"
"0","0","21","6","23931","5","0","0"
"0","0","28","6","23941","5","0","0"
"0","0","35","6","23951","5","0","0"
"0","0","1","101","24011","3","0","0"
"0","0","1","101","24111","1","0","0"
"0","0","7","7","24211","4","0","0"
"0","0","14","7","24221","4","0","0"
"0","0","21","7","24231","4","0","0"
"0","0","28","7","24241","4","0","0"
"0","0","35","7","24251","4","0","0"
"0","0","1","100","24311","2","0","0"
"0","0","46","2","24411","4","0","0"
"0","0","92","2","24421","4","0","0"
"0","0","138","2","24431","4","0","0"
"0","0","184","2","24441","4","0","0"
"0","0","230","2","24451","4","0","0"
"0","0","7","6","24511","2","0","0"
"0","0","14","6","24521","2","0","0"
"0","0","21","6","24531","2","0","0"
"0","0","28","6","24541","2","0","0"
"0","0","35","6","24551","2","0","0"
"0","0","1","100","24611","5","0","0"
"0","0","7","6","24711","1","0","0"
"0","0","14","6","24721","1","0","0"
"0","0","21","6","24731","1","0","0"
"0","0","28","6","24741","1","0","0"
"0","0","35","6","24751","1","0","0"
"4","5","24","5","24811","1","2","3"
"4","5","48","5","24821","1","2","3"
"4","5","72","5","24831","1","2","3"
"4","5","96","5","24841","1","2","3"
"4","5","120","5","24851","1","2","3"
"0","0","46","2","24911","2","0","0"
"0","0","92","2","24921","2","0","0"
"0","0","138","2","24931","2","0","0"
"0","0","184","2","24941","2","0","0"
"0","0","230","2","24951","2","0","0"
"0","0","7","7","25011","5","0","0"
"0","0","14","7","25021","5","0","0"
"0","0","21","7","25031","5","0","0"
"0","0","28","7","25041","5","0","0"
"0","0","35","7","25051","5","0","0"
"0","0","46","4","25111","4","0","0"
"0","0","92","4","25121","4","0","0"
"0","0","138","4","25131","4","0","0"
"0","0","184","4","25141","4","0","0"
"0","0","230","4","25151","4","0","0"
"0","0","1","100","25211","3","0","0"
"0","0","46","2","25311","5","0","0"
"0","0","92","2","25321","5","0","0"
"0","0","138","2","25331","5","0","0"
"0","0","184","2","25341","5","0","0"
"0","0","230","2","25351","5","0","0"
"0","0","7","7","25411","3","0","0"
"0","0","14","7","25421","3","0","0"
"0","0","21","7","25431","3","0","0"
"0","0","28","7","25441","3","0","0"
"0","0","35","7","25451","3","0","0"
"0","0","1","101","25511","4","0","0"
"0","0","7","6","25611","4","0","0"
"0","0","14","6","25621","4","0","0"
"0","0","21","6","25631","4","0","0"
"0","0","28","6","25641","4","0","0"
"0","0","35","6","25651","4","0","0"
"0","0","46","4","25711","2","0","0"
"0","0","92","4","25721","2","0","0"
"0","0","138","4","25731","2","0","0"
"0","0","184","4","25741","2","0","0"
"0","0","230","4","25751","2","0","0"
"0","0","1","100","25811","2","0","0"
"0","0","7","7","25911","1","0","0"
"0","0","14","7","25921","1","0","0"
"0","0","21","7","25931","1","0","0"
"0","0","28","7","25941","1","0","0"
"0","0","35","7","25951","1","0","0"
"0","0","1","100","26011","4","0","0"
"4","5","24","3","26111","1","2","3"
"4","5","48","3","26121","1","2","3"
"4","5","72","3","26131","1","2","3"
"4","5","96","3","26141","1","2","3"
"4","5","120","3","26151","1","2","3"
"0","0","46","4","26211","1","0","0"
"0","0","92","4","26221","1","0","0"
"0","0","138","4","26231","1","0","0"
"0","0","184","4","26241","1","0","0"
"0","0","230","4","26251","1","0","0"
"0","0","7","6","26311","5","0","0"
"0","0","14","6","26321","5","0","0"
"0","0","21","6","26331","5","0","0"
"0","0","28","6","26341","5","0","0"
"0","0","35","6","26351","5","0","0"
"0","0","1","101","26411","2","0","0"
"0","0","46","2","26511","5","0","0"
"0","0","92","2","26521","5","0","0"
"0","0","138","2","26531","5","0","0"
"0","0","184","2","26541","5","0","0"
"0","0","230","2","26551","5","0","0"
"0","0","1","100","26611","1","0","0"
"0","0","7","7","26711","5","0","0"
"0","0","14","7","26721","5","0","0"
"0","0","21","7","26731","5","0","0"
"0","0","28","7","26741","5","0","0"
"0","0","35","7","26751","5","0","0"
"0","0","46","2","26811","3","0","0"
"0","0","92","2","26821","3","0","0"
"0","0","138","2","26831","3","0","0"
"0","0","184","2","26841","3","0","0"
"0","0","230","2","26851","3","0","0"
"0","0","1","101","26911","4","0","0"
"0","0","46","2","27011","1","0","0"
"0","0","92","2","27021","1","0","0"
"0","0","138","2","27031","1","0","0"
"0","0","184","2","27041","1","0","0"
"0","0","230","2","27051","1","0","0"
"0","0","1","101","27111","1","0","0"
"0","0","7","7","27211","3","0","0"
"0","0","14","7","27221","3","0","0"
"0","0","21","7","27231","3","0","0"
"0","0","28","7","27241","3","0","0"
"0","0","35","7","27251","3","0","0"
"0","0","46","4","27311","2","0","0"
"0","0","92","4","27321","2","0","0"
"0","0","138","4","27331","2","0","0"
"0","0","184","4","27341","2","0","0"
"0","0","230","4","27351","2","0","0"
"4","5","24","5","27411","1","2","3"
"4","5","48","5","27421","1","2","3"
"4","5","72","5","27431","1","2","3"
"4","5","96","5","27441","1","2","3"
"4","5","120","5","27451","1","2","3"
"0","0","1","100","27511","5","0","0"
"0","0","7","7","27611","4","0","0"
"0","0","14","7","27621","4","0","0"
"0","0","21","7","27631","4","0","0"
"0","0","28","7","27641","4","0","0"
"0","0","35","7","27651","4","0","0"
"0","0","46","4","27711","3","0","0"
"0","0","92","4","27721","3","0","0"
"0","0","138","4","27731","3","0","0"
"0","0","184","4","27741","3","0","0"
"0","0","230","4","27751","3","0","0"
"0","0","1","100","27811","1","0","0"
"0","0","7","6","27911","3","0","0"
"0","0","14","6","27921","3","0","0"
"0","0","21","6","27931","3","0","0"
"0","0","28","6","27941","3","0","0"
"0","0","35","6","27951","3","0","0"
"0","0","46","4","28011","5","0","0"
"0","0","92","4","28021","5","0","0"
"0","0","138","4","28031","5","0","0"
"0","0","184","4","28041","5","0","0"
"0","0","230","4","28051","5","0","0"
"0","0","46","2","28111","2","0","0"
"0","0","92","2","28121","2","0","0"
"0","0","138","2","28131","2","0","0"
"0","0","184","2","28141","2","0","0"
"0","0","230","2","28151","2","0","0"
"0","0","1","100","28211","4","0","0"
"0","0","1","101","28311","5","0","0"
"0","0","7","6","28411","1","0","0"
"0","0","14","6","28421","1","0","0"
"0","0","21","6","28431","1","0","0"
"0","0","28","6","28441","1","0","0"
"0","0","35","6","28451","1","0","0"
"0","0","1","100","28511","5","0","0"
"0","0","7","7","28611","1","0","0"
"0","0","14","7","28621","1","0","0"
"0","0","21","7","28631","1","0","0"
"0","0","28","7","28641","1","0","0"
"0","0","35","7","28651","1","0","0"
"4","5","24","3","28711","1","2","3"
"4","5","48","3","28721","1","2","3"
"4","5","72","3","28731","1","2","3"
"4","5","96","3","28741","1","2","3"
"4","5","120","3","28751","1","2","3"
"0","0","7","6","28811","5","0","0"
"0","0","14","6","28821","5","0","0"
"0","0","21","6","28831","5","0","0"
"0","0","28","6","28841","5","0","0"
"0","0","35","6","28851","5","0","0"
"0","0","1","101","28911","1","0","0"
"0","0","46","2","29011","3","0","0"
"0","0","92","2","29021","3","0","0"
"0","0","138","2","29031","3","0","0"
"0","0","184","2","29041","3","0","0"
"0","0","230","2","29051","3","0","0"
"0","0","7","7","29111","2","0","0"
"0","0","14","7","29121","2","0","0"
"0","0","21","7","29131","2","0","0"
"0","0","28","7","29141","2","0","0"
"0","0","35","7","29151","2","0","0"
"0","0","1","100","29211","3","0","0"
"0","0","46","4","29311","4","0","0"
"0","0","92","4","29321","4","0","0"
"0","0","138","4","29331","4","0","0"
"0","0","184","4","29341","4","0","0"
"0","0","230","4","29351","4","0","0"
"0","0","7","6","29411","2","0","0"
"0","0","14","6","29421","2","0","0"
"0","0","21","6","29431","2","0","0"
"0","0","28","6","29441","2","0","0"
"0","0","35","6","29451","2","0","0"
"0","0","46","4","29511","3","0","0"
"0","0","92","4","29521","3","0","0"
"0","0","138","4","29531","3","0","0"
"0","0","184","4","29541","3","0","0"
"0","0","230","4","29551","3","0","0"
"0","0","7","6","29611","3","0","0"
"0","0","14","6","29621","3","0","0"
"0","0","21","6","29631","3","0","0"
"0","0","28","6","29641","3","0","0"
"0","0","35","6","29651","3","0","0"
"0","0","46","2","29711","1","0","0"
"0","0","92","2","29721","1","0","0"
"0","0","138","2","29731","1","0","0"
"0","0","184","2","29741","1","0","0"
"0","0","230","2","29751","1","0","0"
"0","0","7","6","29811","2","0","0"
"0","0","14","6","29821","2","0","0"
"0","0","21","6","29831","2","0","0"
"0","0","28","6","29841","2","0","0"
"0","0","35","6","29851","2","0","0"
"0","0","1","100","29911","4","0","0"
"4","5","26","1","30011","1","2","3"
"4","5","52","1","30021","1","2","3"
"4","5","78","1","30031","1","2","3"
"4","5","104","1","30041","1","2","3"
"4","5","130","1","30051","1","2","3"
"0","0","46","4","30111","2","0","0"
"0","0","92","4","30121","2","0","0"
"0","0","138","4","30131","2","0","0"
"0","0","184","4","30141","2","0","0"
"0","0","230","4","30151","2","0","0"
"0","0","1","101","30211","3","0","0"
"0","0","46","4","30311","5","0","0"
"0","0","92","4","30321","5","0","0"
"0","0","138","4","30331","5","0","0"
"0","0","184","4","30341","5","0","0"
"0","0","230","4","30351","5","0","0"
"0","0","46","2","30411","3","0","0"
"0","0","92","2","30421","3","0","0"
"0","0","138","2","30431","3","0","0"
"0","0","184","2","30441","3","0","0"
"0","0","230","2","30451","3","0","0"
"0","0","46","4","30511","1","0","0"
"0","0","92","4","30521","1","0","0"
"0","0","138","4","30531","1","0","0"
"0","0","184","4","30541","1","0","0"
"0","0","230","4","30551","1","0","0"
"0","0","7","7","30611","5","0","0"
"0","0","14","7","30621","5","0","0"
"0","0","21","7","30631","5","0","0"
"0","0","28","7","30641","5","0","0"
"0","0","35","7","30651","5","0","0"
"0","0","1","101","30711","2","0","0"
"0","0","46","2","30811","4","0","0"
"0","0","92","2","30821","4","0","0"
"0","0","138","2","30831","4","0","0"
"0","0","184","2","30841","4","0","0"
"0","0","230","2","30851","4","0","0"
"0","0","46","2","30911","1","0","0"
"0","0","92","2","30921","1","0","0"
"0","0","138","2","30931","1","0","0"
"0","0","184","2","30941","1","0","0"
"0","0","230","2","30951","1","0","0"
"0","0","46","4","31011","3","0","0"
"0","0","92","4","31021","3","0","0"
"0","0","138","4","31031","3","0","0"
"0","0","184","4","31041","3","0","0"
"0","0","230","4","31051","3","0","0"
"0","0","7","6","31111","1","0","0"
"0","0","14","6","31121","1","0","0"
"0","0","21","6","31131","1","0","0"
"0","0","28","6","31141","1","0","0"
"0","0","35","6","31151","1","0","0"
"0","0","1","100","31211","2","0","0"
"4","5","24","3","31311","1","2","3"
"4","5","48","3","31321","1","2","3"
"4","5","72","3","31331","1","2","3"
"4","5","96","3","31341","1","2","3"
"4","5","120","3","31351","1","2","3"
"0","0","7","7","31411","3","0","0"
"0","0","14","7","31421","3","0","0"
"0","0","21","7","31431","3","0","0"
"0","0","28","7","31441","3","0","0"
"0","0","35","7","31451","3","0","0"
"0","0","46","4","31511","1","0","0"
"0","0","92","4","31521","1","0","0"
"0","0","138","4","31531","1","0","0"
"0","0","184","4","31541","1","0","0"
"0","0","230","4","31551","1","0","0"
"0","0","1","101","31611","4","0","0"
"0","0","46","2","31711","5","0","0"
"0","0","92","2","31721","5","0","0"
"0","0","138","2","31731","5","0","0"
"0","0","184","2","31741","5","0","0"
"0","0","230","2","31751","5","0","0"
"0","0","46","4","31811","3","0","0"
"0","0","92","4","31821","3","0","0"
"0","0","138","4","31831","3","0","0"
"0","0","184","4","31841","3","0","0"
"0","0","230","4","31851","3","0","0"
"0","0","1","100","31911","1","0","0"
"0","0","46","2","32011","2","0","0"
"0","0","92","2","32021","2","0","0"
"0","0","138","2","32031","2","0","0"
"0","0","184","2","32041","2","0","0"
"0","0","230","2","32051","2","0","0"
"0","0","7","6","32111","4","0","0"
"0","0","14","6","32121","4","0","0"
"0","0","21","6","32131","4","0","0"
"0","0","28","6","32141","4","0","0"
"0","0","35","6","32151","4","0","0"
"0","0","7","7","32211","4","0","0"
"0","0","14","7","32221","4","0","0"
"0","0","21","7","32231","4","0","0"
"0","0","28","7","32241","4","0","0"
"0","0","35","7","32251","4","0","0"
"0","0","1","101","32311","5","0","0"
"0","0","7","7","32411","2","0","0"
"0","0","14","7","32421","2","0","0"
"0","0","21","7","32431","2","0","0"
"0","0","28","7","32441","2","0","0"
"0","0","35","7","32451","2","0","0"
"0","0","46","4","32511","5","0","0"
"0","0","92","4","32521","5","0","0"
"0","0","138","4","32531","5","0","0"
"0","0","184","4","32541","5","0","0"
"0","0","230","4","32551","5","0","0"
"4","5","24","5","32611","1","2","3"
"4","5","48","5","32621","1","2","3"
"4","5","72","5","32631","1","2","3"
"4","5","96","5","32641","1","2","3"
"4","5","120","5","32651","1","2","3"
"0","0","1","100","32711","2","0","0"
"0","0","46","2","32811","3","0","0"
"0","0","92","2","32821","3","0","0"
"0","0","138","2","32831","3","0","0"
