de6d68273f5a572516fff910e1ba527ebb901b3a4bcbcff6c4dc149590f0be1b,63038998af1e96ffbbceb87923389559f78870de7beda72ad43f66cc8c332514,3ea2e2488c0bf45945b4534b4da9eeea77594036981632a19842d8208c6e550f,bb89a497d1b3f49219bc519fae8f903e08568d6a0069939a55ee44a004f37a3f,39d3ede4a0414eb52aba6bdc7702966400a4518c871a8dad0965bae3b989b577,a1e025b2e88219cd66729c6bfcb7ec94b355c207e05b8e57917543bbe222ad78,ea62bcabae132ba46189a32038d88fbfb54679a56a187a2cbb40de2d9094b055,cd80f8bf6dfbe6e17c862d3724e757a98048441a11c7ac06c84236f5aefa66d4,e996fde670e4667e3a4e42a2ac2ab62f26ab4941ed87d4a4226a507f7adc0f94,c6835cb14d018056400faba3b5d8d1721ec9750006b7492ff6874c32a7a5b202,3f2832f59a8cd55adfbdc7b6b7144ebda2e6486b178e0e9928e1e1aa45947077,5a62c685014a23067d7150959baadd27ccf46bf8d62feb8e0843791e2dc9234c,895eacba0c5c5ef9c2c2efdc932d7870236d3bd2e717261cfd4d0972c48274bd,5e086c8977bccf01bff28c757f399545b98b7335d7b6900b91af6b70d36423df,49ff881ccbf4c735fb146d83e0f73cf1cfc64accee0147f7a9920f314f28fe19,afd40bbef768461eee2f80fad49f241e7ef787a287ae71f02df7f99a4a94afd2,0e196e4d7c591c403de153967e4f4034dc3a559037d15d125d59d1ea63f5a2aa,c40dc88379ddfb8fa7300e5ac5e118dc5be51e23c9e4c509fcb965cd9b5e5aea,e07a7fbe83207362989b3e04fcee6f36305378c131840e93c7d84c296f9d21c5,e96fe2d95f905cab6630b3cd74cc9dbabad0d873847961cb7f2a34debb90d7b1,1d462f438bc7037cedf2fff9bb32a4c7c3185bdf1d1c072cabb26b5f4a4dd00f,576413ed85e7a7b946cfd1633afa968d61c42a04fc492b345370f19ffa041a41,f416932c58a525c534cbb586ab98522e96f23683c5ac04200f4c56981a66410e,22ce3504cd41820a2277aa7d82452c13fcb02177858c2efa5e95d4ecdb2cec36,d0604f128c82d389df25705a05dcebf99f9811ea59bcbaccb8149d50ccc1f56c,55bbee05150235bedf2f61a7720f7d1e0a35c5d07e115f9f18c4efd04b0a4406,d1bffd7808b087bc19fe975cf9627a17c3d29fc86aa165ef88e30e59d533f642,5e70ee3bb3b5224d62bd949ff72505407312dcbc5ad6f6177a51c276b8713ee5,f67af629c95b81182fc5f42d7deb06846c97d9e9ce323e90231cea7e3e76eea2,9385d757f7cf6bf9d92661d963a4fac83e2f1ee281ddfe28fd27c6b6f309655a,bd5a16722ae91d98a6cf8aea27c0e26f24961eaabffde56dfe1add0f1b53c0cf,1610393a3b331f77c59c92f21c23524bc711950f4d2d710122ce2a1f14428482,9aa58e6b62db096b868f6d6c44edf64f6d94c0ce815f3635f81941487ccaa0f5,2e4015f8e25cd52caac3a2ba451b61313f5707016faa0b2bae0bb8d361ab42a5
"1","81005602","0","650032031","0","480","516","90","-20","150","1","81005602","0.8","bgm_M438","2","510333","0.65","660032003","0.75","-70","3","5056308","0","2003203","0","Boss戰（VERY HARD）","0","20032","0","bgm_M438","20032201","0","-15","0"
"1","100023","-13","650033011","0","450","251","90","5","50","1","100023","1.1","bgm_M57","1.75","510331","0.45","660033001","0.8","-40","1","5058301","0","2003301","0","Boss戰（NORMAL）","0","20033","0","bgm_M57","20033101","0","26","0"
"1","100693","-13","650033021","0","450","-4","90","5","50","1","100693","1.1","bgm_M57","1.75","510332","0.45","660033002","0.8","-40","2","5058302","0","2003302","0","Boss戰（HARD）","0","20033","0","bgm_M57","20033201","0","18","0"
"1","100693","-13","650033031","0","450","432","90","5","50","1","100693","1.1","bgm_M57","1.75","510333","0.45","660033003","0.8","-40","3","5058308","0","2003303","0","Boss戰（VERYHARD）","0","20033","0","bgm_M57","20033201","0","-178","0"
"1","101823","0","650034011","0","800","577","90","-20","180","1","101823","0.8","bgm_M447","1.5","510331","0.75","660034001","0.75","-85","1","5059301","0","2003401","0","Boss戰（NORMAL）","0","20034","0","bgm_M447","20034101","0","0","0"
"1","101843","0","650034021","0","145","111","90","-20","180","1","101843","0.8","bgm_M447","1.5","510332","0.75","660034002","0.75","-10","2","5059302","0","2003402","0","Boss戰（HARD）","0","20034","0","bgm_M447","20034201","0","4","0"
"1","101843","0","650034031","0","480","528","90","-20","180","1","101843","0.8","bgm_M447","1.5","510333","0.75","660034003","0.75","-70","3","5059308","0","2003403","0","Boss戰（VERY HARD）","0","20034","0","bgm_M447","20034201","0","-77","0"
"1.15","81006101","0","650035011","0","800","395","90","-47","140","1.15","81006101","0.5","bgm_M455","0.83","510341","1.22","660035001","1.5","-85","1","5061301","0","2003501","0","Boss戰（NORMAL）","0","20035","0","bgm_M455","20035102","0","-51","0"
"1.15","81006102","0","650035021","0","145","-17","90","-47","140","1.15","81006102","0.5","bgm_M455","0.83","510342","1.22","660035002","1.5","-10","2","5061302","0","2003502","0","Boss戰（HARD）","0","20035","0","bgm_M455","20035201","0","18","0"
"1.15","81006102","0","650035031","0","480","514","90","-47","140","1.15","81006102","0.5","bgm_M455","0.83","510342","1.22","660035003","1.75","-70","3","5061308","0","2003503","0","Boss戰（VERY HARD）","0","20035","0","bgm_M455","20035201","0","-51","0"
"1","81006401","0","650036011","0","770","875","90","-50","250","1","81006401","0.67","bgm_M461","1.25","510331","0.85","660036001","0.85","-105","1","5064301","0","2003601","0","Boss戰（NORMAL）","0","20036","0","bgm_M461","20036101","0","-70","0"
"1","81006402","0","650036021","0","145","-229","90","-50","250","1","81006402","0.67","bgm_M461","1.25","510332","0.85","660036002","0.85","-35","2","5064302","0","2003602","0","Boss戰（HARD）","0","20036","0","bgm_M461","20036201","0","-140","0"
"1","81006402","0","650036031","0","480","512","90","-50","250","1","81006402","0.67","bgm_M461","1.25","510333","0.85","660036003","0.85","-70","3","5064308","0","2003603","0","Boss戰（VERY HARD）","0","20036","0","bgm_M461","20036201","0","-60","0"
"1","81006601","0","650037011","0","770","482","90","-54","420","1","81006601","0.5","bgm_M470","1","510331","1","660037001","0.7","-85","1","5066301","0","2003701","0","Boss戰（NORMAL）","0","20037","0","bgm_M470","20037102","0","-35","0"
"1","81006602","0","650037021","0","720","-251","90","-54","420","1","81006602","0.5","bgm_M470","1","510332","1","660037002","0.7","110","2","5066302","0","2003702","0","Boss戰（HARD）","0","20037","0","bgm_M470","20037201","0","-152","0"
"1","81006602","0","650037031","0","490","502","90","-54","420","1","81006602","0.5","bgm_M470","1","510333","1","660037003","0.7","-40","3","5066308","0","2003703","0","Boss戰（VERY HARD）","0","20037","0","bgm_M470","20037201","0","-51","0"
"1","81006801","0","650038011","0","800","395","90","-47","400","1","81006801","0.8","bgm_M481","1.7","510331","0.65","660038001","0.8","-85","1","5068301","0","2003801","0","Boss戰（NORMAL）","0","20038","0","bgm_M481","20038102","0","-51","0"
"1","81006802","0","650038021","0","145","-17","90","-47","400","1","81006802","0.8","bgm_M481","1.7","510332","0.65","660038002","0.8","-10","2","5068302","0","2003802","0","Boss戰（HARD）","0","20038","0","bgm_M481","20038201","0","18","0"
"1","81006802","0","650038031","0","480","496","90","-47","400","1","81006802","0.8","bgm_M481","1.7","510333","0.65","660038003","0.8","-70","3","5068308","0","2003803","0","Boss戰（VERY HARD）","0","20038","0","bgm_M481","20038201","0","-51","0"
"1","81007001","0","650039011","0","185","316","90","-50","140","1","81007001","0.94","bgm_M489","2","510351","0.5","660039001","0.65","-105","1","5070301","-13","2003901","0","Boss戰（NORMAL）","1","20039","0","bgm_M489","20039103","10","-25","1"
"1","81007002","0","650039021","0","145","-239","90","-50","140","1","81007002","0.94","bgm_M489","2","510352","0.5","660039002","0.65","-35","2","5070302","-13","2003902","0","Boss戰（HARD）","1","20039","0","bgm_M489","20039201","10","-200","1"
"1","81007002","0","650039031","0","480","468","90","-50","140","1","81007002","0.94","bgm_M489","2","510353","0.5","660039003","0.65","-70","3","5070308","-13","2003903","0","Boss戰（VERY HARD）","1","20039","0","bgm_M489","20039201","10","-75","1"
"1","81007201","60","650040011","0","800","877","90","-120","380","0.8","81007201","0.7","bgm_M499","1.3","510331","0.8","660040001","0.7","-85","1","5072301","0","2004001","0","Boss戰（NORMAL）","0","20040","0","bgm_M499","20040101","0","-103","0"
"1","81007202","60","650040021","0","145","189","90","-120","380","0.8","81007202","0.7","bgm_M499","1.3","510332","0.8","660040002","0.7","-10","2","5072302","0","2004002","0","Boss戰（HARD）","0","20040","0","bgm_M499","20040201","0","12","0"
"1","81007202","60","650040031","0","480","510","90","-120","380","0.8","81007202","0.7","bgm_M499","1.3","510333","0.8","660040003","0.7","-70","3","5072308","0","2004003","0","Boss戰（VERY HARD）","0","20040","0","bgm_M499","20040201","0","-72","0"
"1","81007401","0","650041011","0","770","578","90","-45","205","1","81007401","0.95","bgm_M511","1.55","510331","0.75","660041001","0.83","-85","1","5074301","0","2004101","0","Boss戰（NORMAL）","1","20041","0","bgm_M511","20041102","0","-35","0"
"1","81007402","0","650041021","0","720","-237","90","-45","205","1","81007402","0.95","bgm_M511","1.55","510332","0.75","660041002","0.83","110","2","5074302","0","2004102","0","Boss戰（HARD）","1","20041","0","bgm_M511","20041201","0","-188","0"
"1","81007402","0","650041031","0","490","502","90","-45","205","1","81007402","0.95","bgm_M511","1.55","510333","0.75","660041003","0.87","-40","3","5074308","0","2004103","0","Boss戰（VERY HARD）","1","20041","0","bgm_M511","20041201","0","-51","0"
"1","81007601","0","650042011","0","800","395","90","-40","300","1","81007601","1.05","bgm_M523","2.4","510331","0.45","660042001","0.6","-85","1","5076301","0","2004201","0","Boss戰（NORMAL）","1","20042","0","bgm_M523","20042102","0","-41","0"
"1","81007602","0","650042021","0","145","-76","90","-40","300","1","81007602","1.05","bgm_M523","2.4","510332","0.45","660042002","0.6","-10","2","5076302","0","2004202","0","Boss戰（HARD）","1","20042","0","bgm_M523","20042201","0","-195","0"
"1","81007602","0","650042031","0","480","478","90","-40","300","1","81007602","1.05","bgm_M523","2.4","510333","0.5","660042003","0.6","-70","3","5076308","0","2004203","0","Boss戰（VERY HARD）","1","20042","0","bgm_M523","20042201","0","-81","0"
"1","81007801","0","650043011","0","770","503","90","-45","205","1","81007801","0.8","bgm_M529","1.55","510361","0.75","660043001","0.83","-85","1","5078301","0","2004301","0","Boss戰（NORMAL）","1","20043","0","bgm_M529","20043102","-40","-79","0"
"1","81007802","0","650043021","0","720","-295","90","-45","205","1","81007802","0.8","bgm_M529","1.55","510362","0.75","660043002","0.83","110","2","5078302","0","2004302","0","Boss戰（HARD）","1","20043","0","bgm_M529","20043201","-40","58","0"
"1","81007802","0","650043031","0","490","476","90","-45","205","1","81007802","0.8","bgm_M529","1.55","510362","0.75","660043003","0.87","-40","3","5078308","0","2004303","0","Boss戰（VERY HARD）","1","20043","0","bgm_M529","20043201","-40","-84","0"
"1","81000906","0","650044011","0","800","741","90","-70","300","1","81000906","0.8","bgm_M539","1.5","510331","0.75","660044001","0.8","-85","1","5080301","0","2004401","0","Boss戰（NORMAL）","1","20044","0","bgm_M539","20044101","0","-79","0"
"1","81008002","0","650044021","0","145","-67","90","-70","300","1","81008002","0.8","bgm_M539","1.5","510332","0.75","660044002","0.8","-10","2","5080302","0","2004402","0","Boss戰（HARD）","1","20044","0","bgm_M539","20044201","0","11","0"
"1","81008002","0","650044031","0","480","411","90","-70","300","1","81008002","0.8","bgm_M539","1.5","510333","0.75","660044003","0.8","-70","3","5080308","0","2004403","0","Boss戰（VERY HARD）","1","20044","0","bgm_M539","20044201","0","-56","0"
"1","81001005","0","650045011","0","800","416","90","-20","150","1","81008201","0.9","bgm_M546","2","510331","0.55","660045001","0.75","-85","1","5082301","0","2004501","0","Boss戰（NORMAL）","1","20045","0","bgm_M546","20045104","0","-25","0"
"1","81001006","0","650045021","0","145","-191","90","-20","150","1","81008202","0.9","bgm_M546","2","510332","0.55","660045002","0.75","-10","2","5082302","0","2004502","0","Boss戰（HARD）","1","20045","0","bgm_M546","20045201","0","-175","0"
"1","81001006","0","650045031","0","480","479","90","-20","150","1","81008202","0.9","bgm_M546","2","510333","0.55","660045003","0.75","-70","3","5082308","0","2004503","0","Boss戰（VERY HARD）","1","20045","0","bgm_M546","20045201","0","-47","0"
"1","100113","0","650046011","0","800","455","90","5","50","1","100113","0.9","bgm_M57","1.35","510331","0.75","660046001","0.8","-85","1","5084301","0","2004601","0","Boss戰（NORMAL）","1","20046","0","bgm_M57","20046104","0","-25","0"
"1","100433","0","650046021","0","145","-191","90","5","50","1","100433","0.9","bgm_M57","1.35","510332","0.75","660046002","0.8","-10","2","5084302","0","2004602","0","Boss戰（HARD）","1","20046","0","bgm_M57","20046201","0","-175","0"
"1","100433","0","650046031","0","480","479","90","5","50","1","100433","0.9","bgm_M57","1.35","510333","0.75","660046003","0.8","-70","3","5084308","0","2004603","0","Boss戰（VERYHARD）","1","20046","0","bgm_M57","20046201","0","-47","0"
"1","81008507","0","650047011","0","770","515","90","-20","20","1","81008507","0.65","bgm_M559","1.2","510331","0.9","660047001","0.65","-85","1","5085301","0","2004701","0","Boss戰（NORMAL）","1","20047","0","bgm_M559","20047102","0","-83","0"
"1","81008508","0","650047021","0","720","-277","90","-20","20","1","81008508","0.65","bgm_M559","1.2","510332","0.9","660047002","0.65","110","2","5085302","0","2004702","0","Boss戰（HARD）","1","20047","0","bgm_M559","20047201","0","47","0"
"1","81008508","0","650047031","0","490","484","90","-20","20","1","81008508","0.65","bgm_M559","1.2","510333","0.9","660047003","0.65","-40","3","5085308","0","2004703","0","Boss戰（VERY HARD）","1","20047","0","bgm_M559","20047201","0","-85","0"
"1","81008801","-30","650048011","0","800","451","90","-70","300","1","81008801","0.8","bgm_M568","1.5","510331","0.75","660048001","0.8","-85","1","5088301","0","2004801","0","Boss戰（NORMAL）","1","20048","0","bgm_M568","20048102","0","-28","0"
"1","81008802","-30","650048021","0","145","-230","90","-70","300","1","81008802","0.8","bgm_M568","1.5","510332","0.75","660048002","0.8","-10","2","5088302","0","2004802","0","Boss戰（HARD）","1","20048","0","bgm_M568","20048201","0","31","0"
"1","81008802","-30","650048031","0","480","444","90","-70","300","1","81008802","0.8","bgm_M568","1.5","510333","0.75","660048003","0.8","-70","3","5088308","0","2004803","0","Boss戰（VERY HARD）","1","20048","0","bgm_M568","20048201","0","-56","0"
"1","81009001","13","650049011","0","500","510","90","-45","240","1","81009001","0.57","bgm_M577","1.18","510331","0.9","660049001","1","-85","1","5090301","0","2004901","0","Boss戰（NORMAL）","1","20049","0","bgm_M577","20049102","0","-85","0"
"1","81009002","13","650049021","0","145","-20","90","-45","240","1","81009002","0.57","bgm_M577","1.18","510332","0.9","660049002","1","-10","2","5090302","0","2004902","0","Boss戰（HARD）","1","20049","0","bgm_M577","20049201","0","-10","0"
"1","81009002","13","650049031","0","480","514","90","-45","240","1","81009002","0.57","bgm_M577","1.18","510333","0.9","660049003","0.8","-70","3","5090308","0","2004903","0","Boss戰（VERY HARD）","1","20049","0","bgm_M577","20049201","0","-50","0"
"1","103021","0","650050011","0","0","410","90","-70","150","1","103021","0.75","bgm_M585","1.5","510021","0.75","660050001","0.75","-125","1","5092301","0","2005001","0","Boss戰（NORMAL）","1","20050","0","bgm_M585","20050101","0","-50","0"
"1","103011","0","650050021","0","145","-20","90","-70","150","1","103011","0.75","bgm_M585","1.5","510022","0.75","660050002","0.75","-10","2","5092302","0","2005002","0","Boss戰（HARD）","1","20050","0","bgm_M585","20050201","0","10","0"
"1","103011","0","650050031","0","480","514","90","-70","150","1","103011","0.75","bgm_M585","1.5","510022","0.75","660050003","0.75","-70","3","5092308","0","2005003","0","Boss戰（VERY HARD）","1","20050","0","bgm_M585","20050201","0","-50","0"
"1","102093","0","650051011","0","800","898","90","-50","250","1","102093","1.05","bgm_M598","2.2","510331","0.45","660051001","0.6","-85","1","5094301","0","2005101","0","Boss戰（NORMAL）","1","20051","0","bgm_M598","20051101","0","-59","0"
"1","102113","0","650051021","0","145","-76","90","-50","250","1","102113","1.05","bgm_M598","2.2","510332","0.45","660051002","0.6","-10","2","5094302","0","2005102","0","Boss戰（HARD）","1","20051","0","bgm_M598","20051201","0","-204","0"
"1","102113","0","650051031","0","480","478","90","-50","250","1","102113","1.05","bgm_M598","2.2","510333","0.44","660051003","0.6","-70","3","5094308","0","2005103","0","Boss戰（VERY HARD）","1","20051","0","bgm_M598","20051201","0","-81","0"
"1","102593","0","650052011","0","800","900","90","-120","380","0.8","102593","0.6","bgm_M604","1.3","510331","0.8","660052001","1.1","-85","1","5096301","0","2005201","0","Boss戰（NORMAL）","1","20052","0","bgm_M604","20052102","0","-51","0"
"1","102603","0","650052021","0","145","172","90","-120","380","0.8","102603","0.6","bgm_M604","1.3","510332","0.8","660052002","1.1","-10","2","5096302","0","2005202","0","Boss戰（HARD）","1","20052","0","bgm_M604","20052201","0","-15","0"
"1","102603","0","650052031","0","480","514","90","-120","380","0.8","102603","0.6","bgm_M604","1.3","510333","0.8","660052003","1.1","-70","3","5096308","0","2005203","0","Boss戰（VERY HARD）","1","20052","0","bgm_M604","20052201","0","-51","0"
"1","81000405","0","650053011","0","800","439","90","-85","260","0.9","81000405","0.8","bgm_M611","1.35","510331","0.8","660053001","0.8","-85","1","5098301","-5","2005301","0","Boss戰（NORMAL）","1","20053","0","bgm_M611","20053103","0","-69","0"
"1","81000406","0","650053021","0","145","-184","90","-85","260","0.9","81000406","0.8","bgm_M611","1.35","510332","0.8","660053002","0.8","-10","2","5098302","-5","2005302","0","Boss戰（HARD）","1","20053","0","bgm_M611","20053201","0","-4","0"
"1","81000406","0","650053031","0","480","525","90","-85","260","0.9","81000406","0.8","bgm_M611","1.35","510333","0.8","660053003","0.8","-70","3","5098308","-5","2005303","0","Boss戰（VERY HARD）","1","20053","0","bgm_M611","20053201","0","-82","0"
"1.1","81010001","25","650054011","0","0","555","90","-70","150","1.1","81010001","0.67","bgm_M621","1.5","510401","0.75","660054001","1","-125","1","5100301","0","2005401","0","Boss戰（NORMAL）","1","20054","0","bgm_M621","20054102","0","-74","0"
"1.1","81010002","25","650054021","0","145","-242","90","-70","150","1.1","81010002","0.67","bgm_M621","1.5","510402","0.75","660054002","1","-10","2","5100302","0","2005402","0","Boss戰（HARD）","1","20054","0","bgm_M621","20054201","0","12","0"
"1.1","81010002","25","650054031","0","480","483","90","-70","150","1.1","81010002","0.67","bgm_M621","1.5","510402","0.75","660054003","1","-70","3","5100308","0","2005403","0","Boss戰（VERY HARD）","1","20054","0","bgm_M621","20054201","0","-67","0"
"1","81010201","70","650055011","0","800","883","90","-85","185","0.8","81010201","0.7","bgm_M625","1.25","510411","0.8","660055001","0.7","-85","1","5102301","-5","2005501","0","Boss戰（NORMAL）","1","20055","0","bgm_M625","20055101","0","-93","0"
"1","81010202","70","650055021","0","145","-64","90","-85","185","0.8","81010202","0.7","bgm_M625","1.25","510412","0.8","660055002","0.7","-10","2","5102302","-5","2005502","0","Boss戰（HARD）","1","20055","0","bgm_M625","20055201","0","-197","0"
"1","81010202","70","650055031","0","480","485","90","-85","185","0.8","81010202","0.7","bgm_M625","1.25","510412","0.8","660055003","0.7","-70","3","5102308","-5","2005503","0","Boss戰（VERY HARD）","1","20055","0","bgm_M625","20055201","0","-88","0"
"1","100092","25","650056011","0","0","613","90","-40","150","1","100092","0.9","bgm_M634","1.5","510331","0.65","660056001","0.9","-125","1","5104301","0","2005601","0","Boss戰（NORMAL）","1","20056","0","bgm_M634","20056102","0","-74","0"
"1","100382","25","650056021","0","145","-242","90","-40","150","1","100382","0.9","bgm_M634","1.5","510332","0.65","660056002","0.9","-10","2","5104302","0","2005602","0","Boss戰（HARD）","1","20056","0","bgm_M634","20056201","0","12","0"
"1","100382","25","650056031","0","480","498","90","-40","150","1","100382","0.9","bgm_M634","1.5","510333","0.65","660056003","0.9","-70","3","5104308","0","2005603","0","Boss戰（VERY HARD）","1","20056","0","bgm_M634","20056201","0","-67","0"
"1","81000906","70","650057011","0","800","936","90","0","180","0.8","81000906","0.7","bgm_M641","1.2","510331","0.8","660057001","0.7","-85","1","5106301","-5","2005701","0","Boss戰（NORMAL）","1","20057","0","bgm_M641","20057101","0","-69","0"
"1","81008002","70","650057021","0","145","-234","90","0","180","0.8","81008002","0.7","bgm_M641","1.2","510332","0.8","660057002","0.7","-10","2","5106302","-5","2005702","0","Boss戰（HARD）","1","20057","0","bgm_M641","20057201","0","-2","0"
"1","81008002","70","650057031","0","480","476","90","0","180","0.8","81008002","0.7","bgm_M641","1.2","510333","0.8","660057003","0.7","-70","3","5106308","-5","2005703","0","Boss戰（VERY HARD）","1","20057","0","bgm_M641","20057201","0","-81","0"
"1","81001505","10","650058011","0","800","655","90","-35","150","1","81001505","0.85","bgm_M650","1.55","510331","0.6","660058001","0.8","-85","1","5108301","0","2005801","0","Boss戰（NORMAL）","1","20058","0","bgm_M650","20058101","0","-68","0"
"1","81010802","10","650058021","0","145","-264","90","-35","150","1","81010802","0.85","bgm_M650","1.55","510332","0.62","660058002","0.8","-10","2","5108302","0","2005802","0","Boss戰（HARD）","1","20058","0","bgm_M650","20058201","0","-179","0"
"1","81010802","10","650058031","0","480","459","90","-35","150","1","81010802","0.85","bgm_M650","1.55","510333","0.62","660058003","0.8","-70","3","5108308","0","2005803","0","Boss戰（VERY HARD）","1","20058","0","bgm_M650","20058201","0","-77","0"
"1","103131","30","650059011","0","800","850","90","-54","440","1","103131","0.5","bgm_M664","1","510331","1","660059001","1.3","-85","1","5110301","0","2005901","0","Boss戰（NORMAL）","1","20059","0","bgm_M664","20059101","0","-75","0"
"1","103141","30","650059021","0","145","-231","90","-54","440","1","103141","0.5","bgm_M664","1","510332","1","660059002","1.3","-10","2","5110302","0","2005902","0","Boss戰（HARD）","1","20059","0","bgm_M664","20059201","0","21","0"
"1","103141","30","650059031","0","480","479","90","-54","440","1","103141","0.5","bgm_M664","1","510333","1","660059003","1.3","-70","3","5110308","0","2005903","0","Boss戰（VERY HARD）","1","20059","0","bgm_M664","20059201","0","-47","0"
"1","103151","0","650060011","0","770","515","90","-78","255","1","103153","0.65","bgm_M665","1.35","510431","0.9","660060001","1","-85","1","5111301","0","2006001","0","Boss戰（NORMAL）","1","20060","0","bgm_M665","20060102","0","-83","0"
"1","103161","0","650060021","0","720","-55","90","-78","255","1","103163","0.65","bgm_M665","1.35","510432","0.67","660060002","1","110","2","5111302","0","2006002","0","Boss戰（HARD）","1","20060","0","bgm_M665","20060201","0","6","0"
"1","103161","0","650060031","0","490","500","90","-78","255","1","103163","0.65","bgm_M665","1.35","510432","0.69","660060003","1","-40","3","5111308","0","2006003","0","Boss戰（VERY HARD）","1","20060","0","bgm_M665","20060201","0","-85","0"
"1","81011401","0","650061011","0","800","822","90","20","220","0.8","81011401","0.7","bgm_M671","1.25","510331","0.7","660061001","0.7","-85","1","5114301","-5","2006101","0","Boss戰（NORMAL）","1","20061","0","bgm_M671","20061101","0","-58","0"
"1","81011402","0","650061021","0","145","-242","90","20","220","0.8","81011402","0.7","bgm_M671","1.25","510332","0.75","660061002","0.7","-10","2","5114302","-5","2006102","0","Boss戰（HARD）","1","20061","0","bgm_M671","20061201","0","10","0"
"1","81011402","0","650061031","0","480","479","90","20","220","0.8","81011402","0.7","bgm_M671","1.25","510333","0.75","660061003","0.7","-70","3","5114308","-5","2006103","0","Boss戰（VERY HARD）","1","20061","0","bgm_M671","20061201","0","-47","0"
"1","102093","10","650062011","0","800","912","90","-25","145","1","102093","0.95","bgm_MC020","1.85","510331","0.55","660062001","0.7","-85","1","5116301","0","2006201","0","Boss戰（NORMAL）","1","20062","0","bgm_MC020","20062101","-10","-64","0"
"1","102113","10","650062021","0","145","-267","90","-25","145","1","102113","0.95","bgm_MC020","1.85","510332","0.55","660062002","0.7","-10","2","5116302","0","2006202","0","Boss戰（HARD）","1","20062","0","bgm_MC020","20062201","-10","28","0"
"1","102113","10","650062031","0","480","478","90","-25","145","1","102113","0.95","bgm_MC020","1.85","510333","0.6","660062003","0.7","-70","3","5116308","0","2006203","0","Boss戰（VERY HARD）","1","20062","0","bgm_MC020","20062201","-10","-81","0"
"1","81011801","0","650063011","0","770","800","90","-20","255","1","81011801","0.65","bgm_MC029","1.25","510441","0.7","660063001","1","-85","1","5118301","0","2006301","0","Boss戰（NORMAL）","1","20063","0","bgm_MC029","20063102","0","-57","0"
"1","81011802","0","650063021","0","720","-54","90","-20","255","1","81011802","0.65","bgm_MC029","1.25","510442","0.75","660063002","1","110","2","5118302","0","2006302","0","Boss戰（HARD）","1","20063","0","bgm_MC029","20063201","0","-11","0"
"1","81011802","0","650063031","0","490","483","90","-20","255","1","81011802","0.65","bgm_MC029","1.25","510442","0.75","660063003","1","-40","3","5118308","0","2006303","0","Boss戰（VERY HARD）","1","20063","0","bgm_MC029","20063201","0","-85","0"
