68f6779ec827ee16d2fbef5521a3e4b6880a449e6eccabc2cfe40c8920c46d1e,092b4c203f3de94dc67669a3f065ec7b9d5261bc212f3ca499e79822cf662099,19f084db8b4d4f62db6b7ed998d912379646a8a98b81c5a60f48de0a7367c703,f5d29104fdc6435bf0f85417ccc71d8be997e3598da13218ad8bd7b593080dbb,345bb81821689fb97a88c1aae15af3da641295cb226fad7edc74065a5c676bfe,458f33a5d461b748c9f54c92c0fb2fda550f9e99838db8f7c61780387afe8acb,0da24fd48725dcc78dbde440e659bdf82a5237e61e1868fcb80f678e6f1140eb,e58ea3dfd72f0a07bb56f7c36ca4b99c3388e4abd1e5825495d833c7ffce7876,09be9b3f4d2671a3a2dd1b0917332542226d3ed6af78c8ad073c5f12674fc07d,1e65bb6bad234ca89d0840bdb2a7524f459023c52fe499a45ff6f699c6504f66,a4466ec8e8b3831a0f0b537cfab7b4964fb93fbb1a17d8cc76db51f046badc8a,87d603a260c2a2de356b1c40d7d2b38f83c32a939cbef338b7f49d9dc95a4ffe,d0ea349343f481b4cc1663b199d70a469235ba43a8e1ae61ae74888d8f25af6b,dfe7789453a4011fbf0de52deb240e9a68d67f13b8c5d8469f4db257f68ba5f8,5015be67e2b078f7c2e39fda770a36511e83e0420b30090369ef2124f7ef8a71,0af7350f2220b85afc85ac8271f711ce6392860b14a8b76724c7eb006df5a512,fa5e7ee1e260aabc3cb371e86a1da3be585487aea057fb1d2e19a8325e277b7a,50cfff59b67fa7fdaa4a279971fa763b2de1b1e9f8a07ca14b26b710149eb2a0,22bf0b1e9c413ebad6b638245fbd32cb6a6146a0b23b8418a2f2639097b8633c,5d8699ef44044689e6a6d79b881278e771e110cbb6cfe5a50382cab3e0086091,7aaa5f7527808f8b5635ea0cb84c5656e51220656afee1eb67e67a0eff4c1f8f
"0","0","0","0","1316310","0","0","0","0","0","0","2","4.6","131631","1","0","0","0","-1","0","0"
"0","0","0.3","15","1316410","0","0","0","0","0","0.3","2","0","131641","0","0","0","0","260","0.05","0"
"0","0","0.3","17.1","1316411","0","0","0","0","0","0.3","261","0","131641","0","0","0","0","-1","0","0"
"0","0","0","10","1316510","0","0","0","0","0","0","2","3.65","131651","0.5","0","0","0","-1","0","0"
"0","0","0","0","1316610","0","0","0","0","0","0","2","4.65","131661","0.75","0","0","0","-1","0","0"
"0","0","0","0","1316710","0","0","0","0","0","0","2","5","131671","0.25","0","0","0","-1","0","0"
"0","0","0","0","1316810","0","0","0","0","0","0","2","4.5","131681","0.75","0","0","0","-1","0","0"
"0","0","0","20","1316910","0","0","0","0","0","0","2","2.5","131691","0","0","0","0","260","0.1","0"
"0","0","0","20","1316911","0","0","0","0","0","0","261","3","131691","0","0","0","0","-1","0","0"
"0","0","0","0","1317010","0","0","0","0","0","0","2","4.5","131701","1.4","0","0","0","-1","0","0"
"0","0","0","20","1317110","0.3","0","0","0","0","0","2","2.25","131711","0","0","0","0","-1","0","0"
"0","0","0","10","1317210","0","0","0","0","0","0","2","3.75","131721","0.65","0","0","0","-1","0","0"
"0","0","0","20","1317310","0","2.6","0","0","0","0","2","0","131731","0","0","0","0","260","0.05","0"
"0","0","0","20","1317311","0","2.85","0","0","0","0","261","0","131731","0","0","0","0","-1","0","0"
"0","0","0","15","1317410","0","0","0","0","0","0","2","2.85","131741","0.75","0","0","0","-1","0","0"
"0","0","0","0","1317510","0","0","0","0","0","0","2","4.5","131751","1.5","0","0","0","-1","0","0"
"0","0","0","0","1317610","0","4.3","0","0","0","0","2","0","131761","0","0","12.5","0","-1","0","0"
"0","0","0","35","1317710","0","0","0","0","0","0","2","1","131771","1","0","0","0","-1","0","0"
"0","0","0","0","1317810","0","0","0","0","0","0","2","4","131781","0.5","0","0","0","260","0.05","0"
"0","0","0","0","1317811","0","0","0","0","0","0","261","4.25","131781","0.5","0","0","0","-1","0","0"
"0","0","0","0","1317910","0","0","0","0","0","0","2","4","131791","2","0","0","0","-1","0","0"
"0","0","0","0","1318010","0","0","0","0","0","0","2","4","131801","0.5","1","0","0","-1","0","0"
"0","0","0","0","1319010","0","3.85","0","0","0","0","2","0","131901","0","0","0","1.2","-1","0","0"
"0","0","0","25","1319110","0","2.25","0","0","0","0","2","0","131911","0","0","0","0","-1","0","0"
"0","0","0","12.5","1319210","0","0","0","0","0","0","2","3","131921","1","0","0","0","-1","0","0"
"0","0","0","0","1319310","0","0","0","0","0","0","2","4","131931","2.5","0","0","0","-1","0","0"
"0","0","0","0","1319910","0","0","0","0","0","0","2","4.5","131991","1.75","0","0","0","-1","0","0"
"0","0","0.4","15","1320010","0","0","0","0","0","0.4","2","0","132001","0","0","0","0","-1","0","0"
"0","0","0","0","1320710","0","0","0","0","0","0","2","4.5","132071","1.5","0","0","0","-1","0","0"
"0","0","0","0","1320810","0","0","0","0","0","0","2","4.3","132081","1.5","0","0","0","260","0.05","0"
"0","0","0","0","1320811","0","0","0","0","0","0","261","4.55","132081","1.5","0","0","0","-1","0","0"
"0","0","0","15","1320910","0","2.5","0","0","0","0","2","0","132091","0","0","0","1","-1","0","0"
"0","0","1.05","0","1321010","0","0","0","0.05","0","0","2","0","132101","0.6","0","0","0","260","0.05","0"
"0","0","1.1","0","1321011","0","0","0","0.05","0","0","261","0","132101","0.6","0","0","0","-1","0","0"
"0","0","0","0","1321110","0","4.5","0","0","0","0","2","0","132111","0","0","0","0.5","-1","0","0"
"0","0","0","0","1321210","0","0","0","0","0","0","2","4.5","132121","1","0","0","0","-1","0","0"
"0","0","0","10","1321310","0","0","0","0","0","0","2","2.75","132131","0","0","12.5","0","260","0.05","0"
"0","0","0","10","1321311","0","0","0","0","0","0","261","3","132131","0","0","12.5","0","-1","0","0"
"0","0","0","13","1321410","0","2.5","0","0","0","0","2","0","132141","0","1.25","0","0","-1","0","0"
"0","0","0.2","0","1321510","0","0","0","0","0","0.25","2","3","132151","0","0","0","0","-1","0","0"
"0","0","0","0","1321610","0","0","0","0","0","0","2","4.25","132161","1.5","0","0","0","-1","0","0"
"0","0","0","0","1321910","0","3","0","0.05","0","0","2","0","132191","0","0","0","1","260","0.05","0"
"0","0","0","0","1321911","0","3.25","0","0.05","0","0","261","0","132191","0","0","0","1","-1","0","0"
"0","0","0","7.5","1322010","0","0","0","0","0","0","2","3.75","132201","0.75","0","0","0","-1","0","0"
"0","0","0.2","0","1322110","0","0","0","0","0","0","2","3.5","132211","1.25","0","0","0","-1","0","0"
"0","0","0","0","1322210","0","0","0","0","0","0","2","4.25","132221","1.5","0","0","0","-1","0","0"
"0","0","0","0","1322310","0","4.4","0","0","0","0","2","0","132231","0","0","0","1.1","-1","0","0"
"0","0","0","5","1322410","0","0","0","0","0","0","2","4.5","132241","0","0","0","0","-1","0","0"
"0","0","0","0","1322510","0","0","0","0","0","0","2","3.75","132251","1.75","0","0","0","260","0.1","0"
"0","0","0","0","1322511","0","0","0","0","0","0","261","4.25","132251","1.75","0","0","0","-1","0","0"
"0","0","0.55","20","1322610","0","0","0","0","0","0","2","0","132261","0","0","0","0","-1","0","0"
"0","0","0","0","1322710","0","4","0","0","0","0","2","0","132271","0","0","0","1","-1","0","0"
"0","0","0.3","0","1322810","0","0","0","0","0","0.3","2","2","132281","0","0","0","0","-1","0","0"
"0","0","0.4","10","1322910","0","0","0","0","0","0.4","2","0","132291","0","0","0","0","-1","0","0"
"0","0","0","5","1323110","0","4.4","0","0","0","0","2","0","132311","0","0","0","0","-1","0","0"
"0","0","0.35","0","1323210","0","0","0","0","0","0","2","3","132321","0.75","0","0","0","-1","0","0"
"0","0","0","15","1323310","0","0","0","0","0","1.05","2","0","132331","0","0","0","0","-1","0","0"
"0","0","0","7.5","1323510","0","0","0","0","0","0.75","2","0","132351","1","0","0","0","-1","0","0"
"0","0","0","5","1323610","0","0","0","0","0","0","2","4","132361","0.75","0","0","0","-1","0","0"
"0","0","0","7.5","1323710","0","3","0","0","0","0.25","2","0","132371","0","0","0","0","-1","0","0"
"0","0","0","0","1323810","0","0","0","0","0","0","2","4.5","132381","0.75","0","0","0","260","0.05","0"
"0","0","0","0","1323811","0","0","0","0","0","0","261","5","132381","0.75","0","0","0","-1","0","0"
"0","0","0","20","1323910","0","0","0","0","0","0","2","2.25","132391","1.1","0","0","0","-1","0","0"
"0","0","0","12.5","1324010","0","3.75","0","0","0","0","2","0","132401","0","0","0","0","-1","0","0"
"0","0","0","0","1324110","0","3.75","0","0","0","0","2","0","132411","0","0","12.5","0","-1","0","0"
"0","0","1","10","1324210","0","0","0","0","0","0","2","0","132421","0","0","0","0","-1","0","0"
"0","0","0","0","1324510","0","3.5","0","0","0","0","2","0","132451","0","0","0","1.25","260","0.05","0"
"0","0","0","0","1324511","0","3.75","0","0","0","0","261","0","132451","0","0","0","1.25","-1","0","0"
"0","0","0","15","1324610","0","3.5","0","0","0","0","2","0","132461","0","0","0","0","-1","0","0"
"0","0","0","0","1324710","0","0","0","0","0","0","2","4.5","132471","0.5","0","0","0","-1","0","0"
"0","0","0","12.5","1324810","0","0","0","0","0","0","2","3.5","132481","0","0","0","0","-1","0","0"
"0","0","0","0","1324910","0","0","0","0","0","0","2","4.25","132491","1","0","0","0","-1","0","0"
"0","0","0","0","1325010","0","0","0","0","0","0","2","4.5","132501","0.75","0","0","0","-1","0","0"
"0","0","0","0","1325110","0","0","0","0","0","0","2","4","132511","1","0","0","0","-1","0","0"
"0","0","0.4","15","1325210","0","0","0","0","0","0.4","2","0","132521","0","0","0","0","-1","0","0"
"0","0","0","0","1325310","0","0","0","0","0","0","2","4.25","132531","0","0","0","0","260","0.05","0"
"0","0","0","0","1325311","0","0","0","0","0","0","261","4.5","132531","0","0","0","0","-1","0","0"
"0","0","0","0","1325410","0","0","0","0","0","0","2","4","132541","1.25","0","0","0","-1","0","0"
"0","0","0","12.5","1325510","0","3.5","0","0","0","0","2","0","132551","0","0","0","0","-1","0","0"
"0","0","0.4","12.5","1325610","0","0","0","0","0","0.4","2","0","132561","0","0","0","0","-1","0","0"
"0","0","0.4","12.5","1325710","0","0","0","0","0","0.4","2","0","132571","0","0","0","0","-1","0","0"
"0","0","0","0","1325810","0","0","0","0","0","0","2","4.6","132581","1","0","0","0","-1","0","0"
"0","0","0","0","1326010","0","0","0","0","0","0","2","3","132601","1.5","0","0","0","-1","0","0"
"0","0","0.4","15","1326110","0","0","0","0","0","0.4","2","0","132611","0","0","0","0","-1","0","0"
"0","0","0","12.5","1326210","0","3.5","0","0","0","0","2","0","132621","0","0","0","0.5","-1","0","0"
"0","0","0","15","1326310","0","3.6","0","0","0","0","2","0","132631","0","0","0","0","-1","0","0"
"0","0","0","10","1326610","0","3.5","0","0","0","0","2","0","132661","0","0","0","0.75","-1","0","0"
"0","0","0","12.5","1326710","0","0","0","0","0","0.4","2","0","132671","1","0","0","0","-1","0","0"
"0","0","0.3","15","1326810","0","0","0","0","0","0.35","2","0","132681","0","0","0","0","-1","0","0"
"0","0","0","12.5","1326910","0","3.5","0","0","0","0","2","0","132691","0","0","0","0","-1","0","0"
"0","0","0","25","1327010","0","0","0","0","0","0","2","0","132701","1.25","0","0","0","-1","0","0"
"0","0","0","0","1327110","0","0","0","0","0","0","2","4.25","132711","1.25","0","0","0","-1","0","0"
"0","0","0","12","1327210","0","3","0","0","0","0","2","0","132721","0","0","0","0","260","0.1","0"
"0","0","0","12","1327211","0","3.5","0","0","0","0","261","0","132721","0","0","0","0","-1","0","0"
"0","0","0","0","1327310","0","0","0","0","0","0","2","4.25","132731","1.25","0","0","0","-1","0","0"
"0","0","0","15","1327510","0","0","0","0","0","0","2","3","132751","0","0","0","0","-1","0","0"
"0","0","0.6","15","1327610","0","0","0","0","0","0","2","0","132761","0","0","0","0","-1","0","0"
"0","0","0.45","20","1327910","0","0","0","0","0","0.45","2","0","132791","0","0","0","0","260","0.05","0"
"0","0","0.45","22.1","1327911","0","0","0","0","0","0.45","261","0","132791","0","0","0","0","-1","0","0"
"0","0","0","0","1328010","0","0","0","0","0","0","2","3","132801","1","0","0","0","-1","0","0"
"0","0","0","0","1380110","0","0","0","0","0","0","2","4","138011","2.5","0","0","0","260","0.05","0"
"0","0","0","0","1380111","0","0","0","0","0","0","261","4.25","138011","2.5","0","0","0","-1","0","0"
"0","0","0","0","1380210","0","3.75","0","0","0","0","2","0","138021","0","0","0","1.5","260","0.05","0"
"0","0","0","0","1380211","0","4","0","0","0","0","261","0","138021","0","0","0","1.5","-1","0","0"
"0","0","0","0","1380310","0","0","0","0","0","0","2","4","138031","1.75","0","0","0","260","0.1","0"
"0","0","0","0","1380311","0","0","0","0","0","0","261","4.5","138031","1.75","0","0","0","-1","0","0"
"0","0","0","25","1380410","0","0","0","0","0","0","2","1.1","138041","2.2","0","0","0","260","0.1","0"
"0","0","0","25","1380411","0","0","0","0","0","0","261","1.6","138041","2.2","0","0","0","-1","0","0"
"0","0","0.35","17.5","1380510","0","0","0","0","0","0.35","2","0","138051","0","0","0","0","-1","0","0"
"0","0","0","0","1380610","0","3.75","0","0.05","0","0","2","0","138061","0","0","0","1","260","0.1","0"
"0","0","0","0","1380611","0","4.25","0","0.05","0","0","261","0","138061","0","0","0","1","-1","0","0"
"0","0","0","0","1380710","0","0","0","0","0","0","2","4.5","138071","1.5","0","0","0","-1","0","0"
"0","0","0","0","1380810","0","0","0","0","0","0","2","4.5","138081","0.5","0","0","0","260","0.1","0"
"0","0","0","0","1380811","0","0","0","0","0","0","261","5.25","138081","0.5","0","0","0","-1","0","0"
