6a6fbfee023a867f22e1e8882bdef20d9cd7bba72179f8771e877049fa018434,36198957b9359c097f7752159273f3f242be470eb469e5fa5625d5b136521c56,8661b2e5605f2120f9488da477c062613c08130157f9fae1b49e369ebb96f92a,776d369162170028db2d1d0691f203db64b3e885411ef7bf51d05dc4a87d8440,11c37e273747ab82165bfd8c7d7a0308e9a58d71f3e8cd3b280ff3411f1fd8ce,f746db6911f5e454d10a964ae9339ff201de886d3f19a286abf472b93ccf931c,b72f2ed213f4d4f74c4512073dcbcaef61fb210c53ae32ca9ff618b446f19a6b,97324dea169d2a0cea3af0a9f0d3c0c0fb29235d163cc48fc8d2ec9168244aa4,c4570ec7d51fedb45b8c8384e65fe089402d2802da07c70b1b3e4396a0ca41c8,4d8e451686115e7dfccf1e6a1af11c02994aa41d38dd25c07f419fe7989d993f,213caef6dccaadb449e30889d4b5f774c0f5fa81687ed8b250e97ab3ddb5c1bd,2a34980e764f951458c34620eeb0fbd43ddda54ef989130080cf043c1587acc1,5ae307585ad498c34bf45224ebe73a27aafd0c8fcfb69720c6cd792a539428f7
"2","0","0","0","10020294","10020545","2","2","0","0","59","10020546","0"
"3","0","0","0","10020545","10020546","2","2","0","0","58","10020547","0"
"1","0","0","0","10020546","10020547","2","2","0","0","57","10020420","0"
"5","0","0","0","10020237","10020549","2","14","0","0","36","10020550","0"
"2","0","0","0","10020549","10020550","2","2","0","0","35","10020551","0"
"3","0","0","0","10020550","10020551","2","14","0","0","34","10020552","0"
"2","0","0","0","10020551","10020552","2","2","0","0","33","10020553","0"
"3","0","0","0","10020552","10020553","2","2","0","0","32","10020554","0"
"2","0","0","0","10020553","10020554","2","2","0","0","31","10020555","0"
"3","0","0","0","10020554","10020555","2","14","0","0","30","10020255","0"
"5","0","0","0","10020480","10020556","2","14","0","0","21","10020557","0"
"0","0","0","0","10020556","10020557","2","4","0","0","20","10020558","0"
"3","0","0","0","10020557","10020558","2","3","0","0","19","10020560","0"
"10001","0","0","0","10020480","10020559","2","7","0","0","19","10020560","0"
"0","0","0","10020559","10020558","10020560","2","6","0","0","18","10020167","0"
"2","0","0","0","10020128","10020561","2","14","0","0","38","10020562","0"
"3","0","0","0","10020561","10020562","2","3","0","0","37","10020563","0"
"0","0","0","0","10020562","10020563","2","4","0","0","36","10020565","0"
"1","0","0","0","10020573","10020564","2","2","0","0","35","10020146","0"
"4","0","0","0","10020563","10020565","2","14","0","0","35","10020566","0"
"4","0","0","0","10020565","10020566","2","14","0","0","34","10020143","0"
"10002","0","0","0","10020128","10020567","2","7","0","0","38","10020574","0"
"6","0","0","0","10020574","10020569","2","14","0","0","36","10020570","0"
"0","0","0","0","10020569","10020570","2","5","0","0","35","10020571","0"
"10003","0","0","0","10020570","10020571","2","7","0","0","34","10020143","0"
"1","0","0","0","10020128","10020573","2","2","0","0","36","10020564","0"
"10003","0","0","0","10020567","10020574","2","7","0","0","37","10020569","0"
"2","0","0","0","10020515","10020576","2","14","0","0","10","10020577","0"
"0","0","0","0","10020576","10020577","2","4","0","0","9","10020579","0"
"10003","0","0","0","10020577","10020579","2","7","0","0","8","10020582","0"
"5","0","0","0","10020584","10020580","2","14","0","0","8","10020581","0"
"10003","0","0","0","10020580","10020581","2","7","0","0","7","10020404","0"
"4","0","0","0","10020579","10020582","2","14","0","0","7","10020404","0"
"0","0","0","0","10020515","10020583","2","4","0","0","10","10020584","0"
"2","0","0","0","10020583","10020584","2","2","0","0","9","10020580","0"
"1","0","0","0","10020586","10020585","2","14","0","0","36","10020522","0"
"10002","0","0","0","10020031","10020586","2","7","0","0","37","10020585","0"
"2","0","0","0","10020020","10020587","2","3","0","0","50","10020018","0"
"3","0","0","0","10020009","10020588","2","3","0","0","54","10020012","0"
"3","0","0","0","10020009","10020589","2","2","0","0","54","10020013","0"
"2","0","0","0","10020016","10020590","2","2","0","0","50","10020018","0"
"0","0","0","0","10020007","10020592","2","4","0","0","56","10020009","0"
"0","0","0","0","0","10030001","3","1","0","0","63","10030002","0"
"10001","0","0","10030369","10030001","10030002","3","7","0","0","62","10030003","0"
"1","0","0","0","10030002","10030003","3","2","0","0","61","10030004","0"
"0","0","0","0","10030003","10030004","3","4","0","0","60","10030012","0"
"0","0","0","0","10030004","10030012","3","12","0","0","59","10030013","0"
"0","0","0","0","10030012","10030013","3","5","0","0","58","10030014","0"
"1","0","0","0","10030013","10030014","3","2","0","0","57","10030015","0"
"0","0","0","0","10030014","10030015","3","4","0","0","56","10030018","0"
"10001","0","0","0","10030015","10030018","3","11","0","0","55","10030019","0"
"0","10030023","0","0","10030018","10030019","3","6","0","0","54","10030020","0"
"2","0","0","0","10030019","10030020","3","2","0","0","53","10030022","0"
"2","0","0","0","10030022","10030021","3","2","0","0","51","10030380","0"
"0","0","0","0","10030020","10030022","3","12","0","0","52","10030021","0"
"1","0","0","0","10030019","10030023","3","3","0","0","53","10030025","0"
"2","0","0","0","10030025","10030024","3","3","0","0","51","10030380","0"
"0","0","0","0","10030023","10030025","3","4","0","0","52","10030024","0"
"10001","0","0","0","10030380","10030027","3","7","0","0","49","10030028","0"
"2","0","0","0","10030027","10030028","3","2","0","0","48","10030029","0"
"0","0","0","0","10030028","10030029","3","12","0","0","47","10030030","0"
"3","0","0","0","10030029","10030030","3","14","0","0","46","10030031","0"
"10001","0","0","0","10030030","10030031","3","11","0","0","45","10030032","0"
"0","0","0","0","10030031","10030032","3","4","0","0","44","10030033","0"
"1","10030035","0","0","10030032","10030033","3","2","0","0","43","10030034","0"
"0","0","0","0","10030033","10030034","3","12","0","0","42","10030037","0"
"10002","0","0","0","10030033","10030035","3","7","0","0","42","10030036","0"
"3","0","0","0","10030035","10030036","3","3","0","0","41","10030039","0"
"2","0","0","0","10030034","10030037","3","14","0","0","41","10030038","0"
"0","0","0","0","10030037","10030038","3","6","0","0","40","10030040","0"
"0","0","0","0","10030036","10030039","3","4","0","0","40","10030041","0"
"10002","0","0","0","10030038","10030040","3","7","0","0","39","10030043","0"
"3","0","0","0","10030039","10030041","3","2","0","0","39","10030042","0"
"10003","0","0","0","10030041","10030042","3","7","0","0","38","10030045","0"
"2","0","0","0","10030040","10030043","3","14","0","0","38","10030044","0"
"10001","0","0","0","10030043","10030044","3","11","0","0","37","10030047","0"
"2","0","0","0","10030042","10030045","3","3","0","0","37","10030046","0"
"3","0","0","0","10030045","10030046","3","2","0","0","36","10030048","0"
"10001","0","0","0","10030044","10030047","3","7","0","0","36","10030048","0"
"3","0","0","10030047","10030046","10030048","3","14","0","0","35","10030049","0"
"10001","0","0","0","10030048","10030049","3","7","0","0","34","10030050","0"
"0","0","0","0","10030049","10030050","3","12","0","0","33","10030051","0"
"0","0","0","0","10030050","10030051","3","4","0","0","32","10030052","0"
"0","0","0","0","10030051","10030052","3","6","0","0","31","10030053","0"
"2","0","0","0","10030052","10030053","3","14","0","0","30","10030054","0"
"1","0","0","0","10030053","10030054","3","2","0","0","29","10030055","0"
"10001","0","0","0","10030054","10030055","3","11","0","0","28","10030056","0"
"1","0","0","0","10030055","10030056","3","3","0","0","27","10030057","0"
"0","0","0","0","10030056","10030057","3","5","0","0","26","10030058","0"
"0","0","0","0","10030057","10030058","3","4","0","0","25","10030059","0"
"1","10030064","0","0","10030058","10030059","3","2","0","0","24","10030060","10030068"
"10001","0","0","0","10030059","10030060","3","7","0","0","23","10030061","0"
"1","0","0","0","10030060","10030061","3","3","0","0","22","10030062","0"
"1","0","0","10030067","10030061","10030062","3","2","0","10030069","21","10030063","0"
"0","0","0","0","10030062","10030063","3","6","0","0","20","10030072","0"
"4","0","0","0","10030059","10030064","3","14","0","0","25","10030065","0"
"3","0","0","0","10030064","10030065","3","2","0","0","24","10030066","0"
"3","0","0","0","10030065","10030066","3","3","0","0","23","10030067","0"
"4","0","0","0","10030066","10030067","3","14","0","0","22","10030062","0"
"10003","0","0","0","10030059","10030068","3","7","0","0","25","10030070","0"
"10003","0","0","0","10030071","10030069","3","7","0","0","22","10030062","0"
"0","0","0","0","10030068","10030070","3","6","0","0","24","10030071","0"
"6","0","0","0","10030070","10030071","3","14","0","0","23","10030069","0"
"10001","0","0","0","10030063","10030072","3","7","0","0","19","10030073","0"
"2","0","0","0","10030072","10030073","3","2","0","0","18","10030379","0"
"0","0","0","0","10030377","10030085","3","4","0","0","6","10030086","0"
"10001","0","0","0","10030085","10030086","3","7","0","0","5","10030087","0"
"3","0","0","0","10030086","10030087","3","14","0","0","4","10030088","0"
"1","0","0","0","10030087","10030088","3","2","0","0","3","10030089","0"
"10002","0","0","0","10030088","10030089","3","7","0","0","2","10030090","0"
"1","0","0","0","10030089","10030090","3","2","0","0","1","10030091","0"
"0","0","0","0","10030090","10030091","3","13","0","0","0","10030092","0"
"0","0","0","0","10030091","10030092","3","4","0","0","66","10030093","0"
"2","0","0","0","10030092","10030093","3","3","0","0","65","10030094","0"
"2","0","0","0","10030093","10030094","3","2","0","0","64","10030095","0"
"0","10030097","0","0","10030094","10030095","3","6","0","0","63","10030096","0"
"0","0","0","0","10030095","10030096","3","4","0","0","62","10030099","0"
"3","0","0","0","10030095","10030097","3","2","0","0","62","10030098","0"
"0","0","0","0","10030097","10030098","3","6","0","0","61","10030101","0"
"2","0","0","0","10030096","10030099","3","3","0","0","61","10030100","0"
"10003","0","0","0","10030099","10030100","3","7","0","0","60","10030102","0"
"0","0","0","0","10030098","10030101","3","5","0","0","60","10030102","0"
"10001","0","0","10030101","10030100","10030102","3","11","0","0","59","10030103","0"
"0","0","0","0","10030102","10030103","3","4","0","0","58","10030104","0"
"10001","0","0","0","10030103","10030104","3","7","0","0","57","10030105","0"
"3","0","0","0","10030104","10030105","3","14","0","0","56","10030106","0"
"1","0","0","0","10030105","10030106","3","3","0","0","55","10030107","0"
"10001","0","0","0","10030106","10030107","3","7","0","0","54","10030108","0"
"0","0","0","0","10030107","10030108","3","12","0","0","53","10030110","0"
"0","0","0","0","10030108","10030110","3","6","0","0","52","10030156","0"
"10001","0","0","0","10030156","10030112","3","7","0","0","50","10030113","0"
"1","0","0","0","10030112","10030113","3","2","0","0","49","10030114","0"
"10001","0","0","0","10030113","10030114","3","11","0","0","48","10030381","0"
"3","0","0","0","10030381","10030116","3","14","0","0","46","10030117","0"
"1","0","0","0","10030116","10030117","3","2","0","0","45","10030118","0"
"0","0","0","0","10030117","10030118","3","4","0","0","44","10030119","0"
"0","10030121","0","0","10030118","10030119","3","6","0","0","43","10030120","0"
"3","0","0","0","10030119","10030120","3","3","0","0","42","10030123","0"
"1","0","0","0","10030119","10030121","3","2","0","0","42","10030122","0"
"10003","0","0","0","10030121","10030122","3","7","0","0","41","10030125","0"
"3","0","0","0","10030120","10030123","3","2","0","0","41","10030124","0"
"2","0","0","0","10030123","10030124","3","2","0","0","40","10030126","0"
"5","0","0","0","10030122","10030125","3","14","0","0","40","10030127","0"
"3","0","0","0","10030124","10030126","3","3","0","0","39","10030129","0"
"0","0","0","0","10030125","10030127","3","6","0","0","39","10030128","0"
"10002","0","0","0","10030127","10030128","3","7","0","0","38","10030130","0"
"4","0","0","0","10030126","10030129","3","14","0","0","38","10030131","0"
"10003","0","0","0","10030128","10030130","3","7","0","0","37","10030133","0"
"10001","0","0","0","10030129","10030131","3","7","0","0","37","10030132","0"
"3","0","0","0","10030131","10030132","3","2","0","0","36","10030134","0"
"0","0","0","0","10030130","10030133","3","5","0","0","36","10030134","0"
"0","0","0","10030133","10030132","10030134","3","4","0","0","35","10030135","0"
"2","0","0","0","10030134","10030135","3","3","0","0","34","10030136","0"
"1","0","0","0","10030135","10030136","3","2","0","0","33","10030137","0"
"0","0","0","0","10030136","10030137","3","12","0","0","32","10030138","0"
"1","0","0","0","10030137","10030138","3","3","0","0","31","10030139","0"
"2","0","0","0","10030138","10030139","3","2","0","0","30","10030140","0"
"10001","0","0","0","10030139","10030140","3","7","0","0","29","10030141","0"
"0","0","0","0","10030140","10030141","3","12","0","0","28","10030142","0"
"1","0","0","0","10030141","10030142","3","2","0","0","27","10030143","0"
"0","0","0","0","10030142","10030143","3","6","0","0","26","10030144","0"
"0","0","0","0","10030143","10030144","3","4","0","0","25","10030145","0"
"1","0","0","0","10030144","10030145","3","2","0","0","24","10030146","0"
"3","0","0","0","10030145","10030146","3","14","0","0","23","10030147","0"
"10001","0","0","0","10030146","10030147","3","7","0","0","22","10030148","0"
"1","0","0","0","10030147","10030148","3","2","0","0","21","10030149","0"
"10001","0","0","0","10030148","10030149","3","11","0","0","20","10030150","0"
"10002","0","0","0","10030149","10030150","3","7","0","0","19","10030399","0"
"2","0","0","0","10030398","10030153","3","2","0","0","16","10030157","0"
"10001","0","0","0","10030157","10030155","3","7","0","0","14","10030158","0"
"0","0","0","0","10030110","10030156","3","4","0","0","51","10030112","0"
"1","0","0","0","10030153","10030157","3","3","0","0","15","10030155","0"
"0","0","0","0","10030155","10030158","3","4","0","0","13","10030159","0"
"5","0","0","0","10030158","10030159","3","14","0","0","12","10030160","0"
"10001","0","0","0","10030159","10030160","3","11","0","0","11","10030161","0"
"0","0","0","0","10030160","10030161","3","6","0","0","10","10030162","0"
"0","0","0","0","10030161","10030162","3","12","0","0","9","10030163","0"
"10002","0","0","0","10030162","10030163","3","7","0","0","8","10030164","0"
"2","0","0","0","10030163","10030164","3","2","0","0","7","10030165","0"
"0","10030166","0","0","10030164","10030165","3","4","0","0","6","10030167","0"
"10003","0","0","0","10030165","10030166","3","7","0","0","9","10030169","0"
"1","0","0","0","10030165","10030167","3","2","0","0","5","10030168","0"
"10001","0","0","10030172","10030167","10030168","3","11","0","0","4","10030173","0"
"3","0","0","0","10030166","10030169","3","2","0","0","8","10030170","0"
"6","0","0","0","10030169","10030170","3","14","0","0","7","10030171","0"
"0","0","0","0","10030170","10030171","3","6","0","0","6","10030172","0"
"3","0","0","0","10030171","10030172","3","3","0","0","5","10030168","0"
"2","0","0","0","10030168","10030173","3","3","0","0","3","10030174","0"
"10002","0","0","0","10030173","10030174","3","7","0","0","2","10030175","0"
"10003","0","0","0","10030174","10030175","3","7","0","0","1","10030176","0"
"0","0","0","0","10030175","10030176","3","13","0","0","0","10030177","0"
"0","0","0","0","10030176","10030177","3","6","0","0","68","10030178","0"
"0","0","0","0","10030177","10030178","3","12","0","0","67","10030179","0"
"1","0","0","0","10030178","10030179","3","2","0","0","66","10030180","0"
"10001","0","0","0","10030179","10030180","3","7","0","0","65","10030181","0"
"1","0","0","0","10030180","10030181","3","3","0","0","64","10030182","0"
"0","0","0","0","10030181","10030182","3","4","0","0","63","10030183","0"
"1","0","0","0","10030182","10030183","3","2","0","0","62","10030184","0"
"10001","0","0","0","10030183","10030184","3","11","0","0","61","10030185","0"
"0","0","0","0","10030184","10030185","3","6","0","0","60","10030186","0"
"1","0","0","0","10030185","10030186","3","2","0","0","59","10030188","0"
"1","0","0","0","10030188","10030187","3","2","0","0","57","10030189","0"
"2","0","0","0","10030186","10030188","3","3","0","0","58","10030187","0"
"10001","10030191","0","0","10030187","10030189","3","7","0","0","56","10030190","0"
"0","0","0","0","10030189","10030190","3","4","0","0","55","10030193","0"
"2","0","0","0","10030189","10030191","3","14","0","0","55","10030192","0"
"3","0","0","0","10030191","10030192","3","2","0","0","54","10030195","0"
"1","0","0","0","10030190","10030193","3","14","0","0","54","10030194","0"
"0","0","0","0","10030193","10030194","3","4","0","0","53","10030196","0"
"3","0","0","0","10030192","10030195","3","3","0","0","53","10030196","0"
"0","0","0","10030195","10030194","10030196","3","5","0","0","52","10030197","0"
"0","0","0","0","10030196","10030197","3","6","0","0","51","10030198","0"
"1","0","0","0","10030197","10030198","3","3","0","0","50","10030199","0"
"0","0","0","0","10030198","10030199","3","4","0","0","49","10030200","0"
"1","0","0","0","10030199","10030200","3","2","0","0","48","10030201","0"
"10001","0","0","0","10030200","10030201","3","11","0","0","47","10030202","0"
"10001","10030204","0","0","10030201","10030202","3","7","0","0","46","10030203","0"
"2","0","0","0","10030202","10030203","3","14","0","0","45","10030206","0"
"0","0","0","0","10030202","10030204","3","12","0","0","45","10030205","0"
"4","0","0","0","10030204","10030205","3","14","0","0","44","10030208","0"
"10003","0","0","0","10030203","10030206","3","7","0","0","44","10030207","0"
"0","0","0","0","10030206","10030207","3","4","0","0","43","10030209","0"
"1","0","0","0","10030205","10030208","3","2","0","0","43","10030209","0"
"0","0","0","10030208","10030207","10030209","3","6","0","0","42","10030210","0"
"0","0","0","0","10030209","10030210","3","12","0","0","41","10030211","0"
"2","0","0","0","10030210","10030211","3","3","0","0","40","10030212","0"
"0","0","0","0","10030211","10030212","3","4","0","0","39","10030213","0"
"2","0","0","0","10030212","10030213","3","2","0","0","38","10030214","0"
"1","10030215","0","0","10030213","10030214","3","2","0","0","37","10030216","0"
"5","0","0","0","10030214","10030215","3","14","0","0","40","10030217","0"
"0","0","0","0","10030214","10030216","3","12","0","0","36","10030225","0"
"3","0","0","0","10030215","10030217","3","2","0","0","39","10030218","0"
"2","0","0","0","10030217","10030218","3","2","0","0","38","10030219","0"
"2","0","0","0","10030218","10030219","3","2","0","0","37","10030220","0"
"3","0","0","0","10030219","10030220","3","14","0","0","36","10030221","0"
"2","0","0","0","10030220","10030221","3","2","0","0","35","10030222","0"
"2","0","0","0","10030221","10030222","3","2","0","0","34","10030223","0"
"3","0","0","0","10030222","10030223","3","2","0","0","33","10030224","0"
"3","0","0","0","10030223","10030224","3","14","0","0","32","10030229","0"
"10001","0","0","0","10030216","10030225","3","11","0","0","35","10030226","0"
"3","0","0","0","10030225","10030226","3","14","0","0","34","10030227","0"
"1","0","0","0","10030226","10030227","3","3","0","0","33","10030228","0"
"0","0","0","0","10030227","10030228","3","6","0","0","32","10030229","0"
"10001","0","0","10030228","10030224","10030229","3","7","0","0","31","10030230","0"
"0","0","0","0","10030229","10030230","3","5","0","0","30","10030231","0"
"1","0","0","0","10030230","10030231","3","2","0","0","29","10030232","0"
"1","0","0","0","10030231","10030232","3","3","0","0","28","10030382","0"
"1","0","0","0","10030382","10030234","3","2","0","0","26","10030235","0"
"5","0","0","0","10030234","10030235","3","14","0","0","25","10030236","0"
"10001","0","0","0","10030235","10030236","3","7","0","0","24","10030238","0"
"2","0","0","0","10030236","10030238","3","2","0","0","23","10030239","0"
"0","0","0","0","10030238","10030239","3","4","0","0","22","10030240","0"
"10002","0","0","0","10030239","10030240","3","7","0","0","21","10030241","0"
"1","0","0","0","10030240","10030241","3","2","0","0","20","10030242","0"
"3","0","0","0","10030241","10030242","3","3","0","0","19","10030387","0"
"3","0","0","0","10030387","10030244","3","14","0","0","17","10030245","0"
"1","0","0","0","10030244","10030245","3","2","0","0","16","10030246","0"
"10001","0","0","0","10030245","10030246","3","7","0","0","15","10030247","0"
"0","0","0","0","10030246","10030247","3","6","0","0","14","10030401","0"
"10001","0","0","0","10030252","10030251","3","11","0","0","10","10030253","0"
"10002","0","0","0","10030400","10030252","3","7","0","0","11","10030251","0"
"1","0","0","0","10030251","10030253","3","2","0","0","9","10030254","0"
"1","10030256","0","0","10030253","10030254","3","2","0","0","8","10030255","0"
"3","0","0","0","10030254","10030255","3","3","0","0","7","10030257","0"
"5","0","0","0","10030254","10030256","3","14","0","0","7","10030258","0"
"4","0","0","0","10030255","10030257","3","14","0","0","6","10030259","0"
"0","0","0","0","10030256","10030258","3","4","0","0","6","10030259","0"
"0","0","0","10030258","10030257","10030259","3","6","0","0","5","10030260","0"
"1","0","0","0","10030259","10030260","3","2","0","0","4","10030261","0"
"0","0","0","0","10030260","10030261","3","4","0","0","3","10030262","0"
"0","0","0","0","10030261","10030262","3","12","0","0","2","10030263","0"
"10003","0","0","0","10030262","10030263","3","7","0","0","1","10030264","0"
"0","0","0","0","10030263","10030264","3","13","0","0","0","10030265","0"
"10001","0","0","0","10030264","10030265","3","11","0","0","66","10030266","0"
"10001","0","0","0","10030265","10030266","3","7","0","0","65","10030267","0"
"1","0","0","0","10030266","10030267","3","3","0","0","64","10030268","0"
"0","0","0","0","10030267","10030268","3","4","0","0","63","10030269","0"
"1","0","0","0","10030268","10030269","3","2","0","0","62","10030270","0"
"10001","0","0","0","10030269","10030270","3","7","0","0","61","10030271","0"
"0","0","0","0","10030270","10030271","3","5","0","0","60","10030272","0"
"1","0","0","0","10030271","10030272","3","2","0","0","59","10030273","0"
"0","0","0","0","10030272","10030273","3","12","0","0","58","10030274","0"
"0","0","0","0","10030273","10030274","3","4","0","0","57","10030275","0"
"1","0","0","0","10030274","10030275","3","2","0","0","56","10030276","0"
"0","0","0","0","10030275","10030276","3","6","0","0","55","10030277","0"
"10001","10030284","0","0","10030276","10030277","3","11","0","0","54","10030278","0"
"10001","0","0","0","10030277","10030278","3","7","0","0","53","10030279","0"
"10002","0","0","0","10030278","10030279","3","7","0","0","52","10030280","0"
"10003","0","0","0","10030279","10030280","3","7","0","0","51","10030281","0"
"10002","0","0","0","10030280","10030281","3","7","0","0","50","10030282","0"
"10001","0","0","0","10030281","10030282","3","7","0","0","49","10030283","0"
"0","0","0","10030285","10030282","10030283","3","4","0","0","48","10030289","0"
"2","0","0","0","10030277","10030284","3","14","0","0","53","10030287","0"
"3","0","0","0","10030286","10030285","3","14","0","0","49","10030283","0"
"3","0","0","0","10030288","10030286","3","3","0","0","50","10030285","0"
"2","0","0","0","10030284","10030287","3","3","0","0","52","10030288","0"
"3","0","0","0","10030287","10030288","3","2","0","0","51","10030286","0"
"0","0","0","0","10030283","10030289","3","6","0","0","47","10030290","0"
"1","0","0","0","10030289","10030290","3","3","0","0","46","10030292","0"
"1","0","0","0","10030292","10030291","3","2","0","0","44","10030293","0"
"3","0","0","0","10030290","10030292","3","14","0","0","45","10030291","0"
"0","0","0","0","10030291","10030293","3","4","0","0","43","10030294","0"
"10001","0","0","0","10030293","10030294","3","7","0","0","42","10030295","0"
"2","0","0","0","10030294","10030295","3","2","0","0","41","10030296","0"
"10001","0","0","0","10030295","10030296","3","11","0","0","40","10030297","0"
"2","0","0","0","10030296","10030297","3","14","0","0","39","10030298","0"
"0","0","0","0","10030297","10030298","3","5","0","0","38","10030299","0"
"0","10030301","0","0","10030298","10030299","3","4","0","0","37","10030300","0"
"1","0","0","0","10030299","10030300","3","3","0","0","36","10030303","0"
"10001","0","0","0","10030299","10030301","3","7","0","0","36","10030302","0"
"2","0","0","0","10030301","10030302","3","14","0","0","35","10030305","0"
"0","0","0","0","10030300","10030303","3","6","0","0","35","10030304","0"
"3","0","0","0","10030303","10030304","3","2","0","0","34","10030306","0"
"0","0","0","0","10030302","10030305","3","4","0","0","34","10030308","0"
"2","0","0","0","10030304","10030306","3","14","0","0","33","10030307","0"
"3","0","0","0","10030306","10030307","3","2","0","0","32","10030310","0"
"10003","0","0","0","10030305","10030308","3","7","0","0","33","10030309","0"
"10002","0","0","0","10030308","10030309","3","7","0","0","32","10030310","0"
"0","0","0","10030309","10030307","10030310","3","6","0","0","31","10030311","0"
"10001","0","0","0","10030310","10030311","3","11","0","0","30","10030312","0"
"4","0","0","0","10030311","10030312","3","14","0","0","29","10030313","0"
"0","0","0","0","10030312","10030313","3","12","0","0","28","10030314","0"
"10001","0","0","0","10030313","10030314","3","7","0","0","27","10030315","0"
"2","0","0","0","10030314","10030315","3","2","0","0","26","10030385","0"
"1","0","0","0","10030385","10030317","3","6","0","0","24","10030391","0"
"1","10030321","0","0","10030390","10030320","3","2","0","0","21","10030324","0"
"3","0","0","0","10030320","10030321","3","3","0","0","22","10030322","0"
"4","0","0","0","10030321","10030322","3","14","0","0","21","10030323","0"
"10003","0","0","0","10030322","10030323","3","7","0","0","20","10030325","0"
"1","0","0","0","10030320","10030324","3","3","0","0","20","10030325","0"
"10001","0","0","10030324","10030323","10030325","3","7","0","0","19","10030326","0"
"0","0","0","0","10030325","10030326","3","4","0","0","18","10030327","0"
"2","0","0","0","10030326","10030327","3","2","0","0","17","10030334","0"
"0","0","0","0","10030327","10030334","3","6","0","0","16","10030335","0"
"0","0","0","0","10030334","10030335","3","4","0","0","15","10030336","0"
"2","0","0","0","10030335","10030336","3","3","0","0","14","10030337","0"
"1","0","0","0","10030336","10030337","3","2","0","0","13","10030338","0"
"10003","0","0","0","10030337","10030338","3","7","0","0","12","10030386","0"
"1","0","0","0","10030386","10030340","3","2","0","0","10","10030341","0"
"1","10030344","0","0","10030340","10030341","3","3","0","0","9","10030357","10030347"
"2","0","0","0","10030341","10030344","3","14","0","0","10","10030345","0"
"4","0","0","0","10030344","10030345","3","14","0","0","9","10030346","0"
"3","0","0","0","10030345","10030346","3","3","0","0","8","10030358","0"
"10003","0","0","0","10030341","10030347","3","7","0","0","10","10030348","0"
"0","0","0","0","10030347","10030348","3","4","0","0","9","10030349","0"
"4","0","0","0","10030348","10030349","3","14","0","0","8","10030358","0"
"0","0","0","0","10030341","10030357","3","6","0","0","8","10030358","0"
"1","0","0","10030349","10030346","10030358","3","2","0","10030357","7","10030359","0"
"2","0","0","0","10030358","10030359","3","3","0","0","6","10030360","0"
"10003","0","0","0","10030359","10030360","3","7","0","0","5","10030392","0"
"3","0","0","0","10030392","10030362","3","14","0","0","3","10030363","0"
"10002","0","0","0","10030362","10030363","3","7","0","0","2","10030364","0"
"1","0","0","0","10030363","10030364","3","2","0","0","1","10030365","0"
"0","0","0","0","10030364","10030365","3","13","0","0","0","10030366","0"
"0","0","0","0","10030365","10030366","3","4","0","0","66","10030367","0"
"0","0","0","0","10030366","10030367","3","6","0","0","65","10030368","0"
"2","0","0","0","10030367","10030368","3","3","0","0","64","10030369","0"
"2","0","0","0","10030368","10030369","3","2","0","0","63","10030002","0"
"0","0","0","0","10030393","10030370","3","6","0","0","14","10030371","0"
"1","0","0","0","10030370","10030371","3","3","0","0","13","10030372","0"
"10002","0","0","0","10030371","10030372","3","7","0","0","12","10030373","0"
"3","0","0","0","10030372","10030373","3","14","0","0","11","10030374","0"
"1","0","0","0","10030373","10030374","3","2","0","0","10","10030375","0"
"2","0","0","0","10030374","10030375","3","3","0","0","9","10030376","0"
"0","0","0","0","10030375","10030376","3","6","0","0","8","10030377","0"
"1","0","0","0","10030376","10030377","3","2","0","0","7","10030085","0"
"10001","0","0","0","10030073","10030379","3","7","0","0","17","10030394","0"
"10001","0","0","10030024","10030021","10030380","3","7","0","0","50","10030027","0"
"10001","0","0","0","10030114","10030381","3","7","0","0","47","10030116","0"
"10001","0","0","0","10030232","10030382","3","7","0","0","27","10030234","0"
"10001","0","0","0","10030315","10030385","3","7","0","0","25","10030317","0"
"0","0","0","0","10030338","10030386","3","12","0","0","11","10030340","0"
"10001","0","0","0","10030242","10030387","3","7","0","0","18","10030244","0"
"10001","0","0","0","10030391","10030390","3","11","0","0","22","10030320","0"
"3","0","0","0","10030317","10030391","3","14","0","0","23","10030390","0"
"10002","0","0","0","10030360","10030392","3","7","0","0","4","10030362","0"
"0","0","0","0","10030394","10030393","3","4","0","0","15","10030370","0"
"3","0","0","0","10030379","10030394","3","14","0","0","16","10030393","0"
"0","0","0","0","10030399","10030398","3","4","0","0","17","10030153","0"
"4","0","0","0","10030150","10030399","3","14","0","0","18","10030398","0"
"3","0","0","0","10030401","10030400","3","14","0","0","12","10030252","0"
"1","0","0","0","10030247","10030401","3","3","0","0","13","10030400","0"
"1","10040096","0","0","10040443","10040084","4","2","0","0","56","10040085","0"
"0","0","0","0","10040084","10040085","4","4","0","0","55","10040086","0"
"2","0","0","0","10040085","10040086","4","2","0","0","54","10040087","0"
"3","0","0","0","10040086","10040087","4","14","0","0","53","10040088","0"
"2","0","0","0","10040087","10040088","4","2","0","0","52","10040089","0"
"3","0","0","0","10040088","10040089","4","2","0","0","51","10040090","0"
"1","0","0","0","10040089","10040090","4","2","0","0","50","10040091","0"
"3","0","0","0","10040090","10040091","4","14","0","0","49","10040092","0"
