ec9f48abef14b4a3290e00578c456c946f03ade18994f51747906bc31d02a9fd,f2215524af37df351417e3aa3d168a05bdea0f0e40f71fa66285e68c6a05f95d,e2cc32b55b7b1f04420dc8ab6ac689088f66b93d7e1775396bfc4b7f36bbaab8,0e3890402357c3bd11ca7290668d9427ca9e210438d208d93c852ac47790f1f0,4b21dcd664ce41c57815235f2545f13d139dc9af75324cf7c66f1230de904d3f,0cdf4b6d9d6b66aadc15f938b1d9defdcc890086c6cda4fe26478e7760c0e47c,d36faf0f004e9dc73f840f0b4c19cfb23138a835948272b6d6fb9202a23746ab,9d0235b3dd1fea30bce52f3a7945a28e0533c943a916bf874c932741447bffaa,ebb6158dec196c1a6e4f1a69d1b826000d957eaa5c80867f70d8af61c961e849,9011fac7f1bd2dee6ecda7c5af4e8ae357d7e78e0684ee180a48b6ec1746b5c7,8f530989e47ae46ebb3054485cb406222b6b9eca38a45875eca500cfb589ab71,0800daf26f3a37462b4d0a08e713bef89d98c261269198434f1ae6b78fb6656f,367d61976c921a7fdc75894c2b7a77c8295bc5f92030cdf5a029e7c7ce279817,30acce540ffd503f976f3c2987eef96a4772e0d7b55af7ca57abc0e25eb08cf2,f3711100de13319c3e3df5d6bafe8216ff3cdcf7185b35c35b1c4aea5f15c68e,fc43368caa9f07797ec18cb998a162d3e271c44d47582c4d4da37cb918cb0d47,e50c29ecf0bd0423e379c1d7de71ee27ec1eb5fb85244ad46738f46b75aa3d6e,7c02b37d17491af02563c2b32e26744033d4029fc4cdf34c61f1bf7976d98720,f7ba06e348f86c1136b1c277cd1a8a01f348c48db2fba596bd4ef6941387b43f,97b0a754d7ca43ee16d33d8a193fbf23f0b64d78914f116d8144bfeee89b9c86,7fb9c571307686f3cca264eaae6885d9628bf9a9970805c7ff2476f73ca4ffb8,bbeef6f6713d120e86036eadab8894724351224327ce626bb3c9bf68893826a3,d10e88d3a388aa7c0cd4555c79b0b492a1c9ef89b04f20442fbcb8a8db10f8e8,c303e504625a253afe483f605255f5d9a8ca9b6bda864930416e6addd129c48c,9258234ebd1a3653605846b32e964be3884aba8f45968ae084be4ff4ad61c103,474786e925def60bca36c01885d86bbd8a5b6363ad03896876437fea3b99107b,11fe39dbf83cb7222371f4b62fbab2315f8b3c73482c6714c2a3565ec1787f23,55de64a25bebf2c1a77638823702608935ae4fe1910be80f8c48eede857428da,829ef5f177f2b778b7a724dd817d497ab16b28b73ed5821498b351ee312c9f76,e0891ffeef66036627c038c0b4d6852b8db30b688b18a24c31d83c72a48ddd46,72a67fc4e6773a1d489e7397fb942bfd8327ffcd1b5928787d35ff01b69095c9,7676350facd0420a2ea5506c44621e68f59a0a664054f0b3205454bde4ac6a39,2a23c7ab035fa97f1eb39de80249b8a938f14c2629e4edbff9974c1085da5deb,fb106a76079f456305eb8ee37eb20c695d8ac6d944a64e4848d8de91baf86ea7,c9a127d7d4ec2fef48a235a8aefa290fccd8fffde381c245c99a3c85c7121afd,b060f5a2f8a094cb9786f43143f26b160bf428946a69ddc0cd2d910e9ed639e6,8a6828591eb4a7d8813cb9e36e629c604a715b09634964e6b83919eb122dc9ab,467ab2c12def1d70e1809af854bd3405ec8b2a1711729aeb66635d97c16eb9f5,48c7960a6e223a65071d60ee1ab5df31fbe421d5aa9e99890d6669235dcf2571,55f9b0e305ac0ffd1f56dcb23b4d153e71bd7c685aa731fba25c2384f772ac86,6d9f9f69b6a5ad8744d42113f1714b672580f4c3689a806aa25f66fa62e97ee8,9ea44c9b55a8bfd8d8a33b264c9d69df46ed6b9ef8092f9b75c9329d3801e4ae
"1","1","1","200000001","0","176","10","0","178","0","0","0","0","600401","30","0","禊的闇影","0","176","10","176","40","0","0","0","710021003","0","176","1","142500","0","261","0","0","0","0","0","128","0","8594","0","0"
"1","1","1","300000008","0","176","10","0","221","0","0","0","0","304704","30","0","壞亂黑鎧騎士","0","176","10","206","40","0","0","0","710021004","0","176","1","2470000","0","176","0","0","0","0","0","128","0","8050","0","0"
"1","1","1","200000001","0","176","10","0","157","0","0","0","0","604001","30","0","碧的闇影","0","176","10","206","40","0","0","0","710021005","0","176","1","80750","0","250","0","0","0","0","0","128","0","8594","0","0"
"1","1","1","200000001","0","166","10","0","106","0","0","0","0","204702","30","0","狂野野豬","0","166","10","166","30","0","0","0","710021101","0","166","1","137320","0","325","0","0","0","0","0","118","0","10373","0","0"
"1","1","1","200000001","0","166","10","0","163","0","0","0","0","600101","30","0","日和的闇影","0","166","10","166","30","0","0","0","710021102","0","166","1","132250","0","240","0","0","0","0","0","118","0","8266","0","0"
"1","1","1","200000001","0","166","10","0","194","0","0","0","0","200600","30","0","鼠妖","0","166","10","166","30","0","0","0","710021103","0","166","1","125845","0","141","0","0","0","0","0","118","0","4807","0","0"
"1","1","1","200000001","0","166","10","0","144","0","0","0","0","601601","30","0","鈴奈的闇影","0","166","10","166","30","0","0","0","710021104","0","166","1","112413","0","230","0","0","0","0","0","118","0","8625","0","0"
"1","1","1","200000001","0","166","10","0","143","0","0","0","0","203900","30","0","惡魔加農","0","166","10","166","30","0","0","0","710021105","0","166","1","142021","0","149","0","0","0","0","0","118","0","6635","0","0"
"1","1","1","200000001","0","167","10","0","152","0","0","0","0","203301","30","0","叢林護衛","0","167","10","167","30","0","0","0","710021201","0","167","1","106260","0","400","0","0","0","0","0","119","0","5645","0","0"
"1","1","1","200000001","0","167","10","0","165","0","0","0","0","604301","30","0","真琴的闇影","0","167","10","167","30","0","0","0","710021202","0","167","1","146740","0","223","0","0","0","0","0","119","0","8700","0","0"
"1","1","1","200000001","0","167","10","0","155","0","0","0","0","604801","30","0","美冬的闇影","0","167","10","167","30","0","0","0","710021203","0","167","1","160080","0","252","0","0","0","0","0","119","0","7250","0","0"
"1","1","1","200000001","0","167","10","0","159","0","0","0","0","202400","30","0","洞窟猿猴","0","167","10","167","30","0","0","0","710021204","0","167","1","143058","0","211","0","0","0","0","0","119","0","6508","0","0"
"1","1","1","200000001","0","167","10","0","146","0","0","0","0","204300","30","0","毒莢花","0","167","10","167","30","0","0","0","710021205","0","167","1","117190","0","124","0","0","0","0","0","119","0","6460","0","0"
"1","1","1","200000001","0","168","10","0","123","0","0","0","0","203300","30","0","哥布林護衛","0","168","10","168","30","0","0","0","710021301","0","168","1","109993","0","407","0","0","0","0","0","120","0","5004","0","0"
"1","1","1","200000001","0","168","10","0","166","0","0","0","0","600401","30","0","禊的闇影","0","168","10","168","30","0","0","0","710021302","0","168","1","161460","0","244","0","0","0","0","0","120","0","8044","0","0"
"1","1","1","200000001","0","168","10","0","163","0","0","0","0","201100","30","0","狗頭人","0","168","10","168","30","0","0","0","710021303","0","168","1","128108","0","158","0","0","0","0","0","120","0","6667","0","0"
"1","1","1","200000001","0","168","10","0","147","0","0","0","0","601101","30","0","璃乃的闇影","0","168","10","168","30","0","0","0","710021304","0","168","1","127823","0","234","0","0","0","0","0","120","0","8775","0","0"
"1","1","1","200000001","0","168","10","0","130","0","0","0","0","200100","30","0","擲岩猴","0","168","10","168","30","0","0","0","710021305","0","168","1","113890","0","145","0","0","0","0","0","120","0","4172","0","0"
"1","1","1","200000001","0","169","10","0","154","0","0","0","0","207000","30","0","小狸貓","0","169","10","169","30","0","6700","0","710021401","0","169","1","161000","0","134","0","0","0","0","0","121","0","0","0","0"
"1","1","1","200000001","0","169","10","0","177","0","0","0","0","602901","30","0","望的闇影","0","169","10","169","30","0","0","0","710021402","0","169","1","217120","0","295","0","0","0","0","0","121","0","7007","0","0"
"1","1","1","200000001","0","169","10","0","158","0","0","0","0","604601","30","0","珠希的闇影","0","169","10","169","30","0","0","0","710021403","0","169","1","135700","0","207","0","0","0","0","0","121","0","7375","0","0"
"1","1","1","200000001","0","169","10","0","141","0","0","0","0","200701","30","0","石靈","0","169","10","169","30","0","5462","0","710021404","0","169","1","111916","0","161","0","0","0","0","0","121","0","0","0","0"
"1","1","1","200000001","0","169","10","0","145","0","0","0","0","201000","30","0","怨火之顱","0","169","10","169","30","0","8500","0","710021405","0","169","1","114308","0","140","0","0","0","0","0","121","0","0","0","0"
"1","1","1","200000001","0","170","10","0","90","0","0","0","0","204700","30","0","綠葉野豬","0","170","10","170","30","0","0","0","710021501","0","170","1","174817","0","322","0","0","0","0","0","122","0","12600","0","0"
"1","1","1","200000001","0","170","10","0","127","0","0","0","0","203702","30","0","臭鼬","0","170","10","170","30","0","0","0","710021502","0","170","1","162801","0","140","0","0","0","0","0","122","0","7550","0","0"
"1","1","1","200000001","0","170","10","0","169","0","0","0","0","603401","30","0","優花梨的闇影","0","170","10","170","30","0","0","0","710021503","0","170","1","130008","0","248","0","0","0","0","0","122","0","7438","0","0"
"1","1","1","200000001","0","170","10","0","189","0","0","0","0","604401","30","0","伊莉亞的闇影","0","170","10","170","30","0","7829","0","710021504","0","170","1","136850","0","179","0","0","0","0","0","122","0","0","0","0"
"1","1","1","200000001","0","170","10","0","179","0","0","0","0","204600","30","0","魔法鰩魚","0","170","10","170","30","0","5400","0","710021505","0","170","1","113528","0","149","0","0","0","0","0","122","0","0","0","0"
"1","1","1","200000001","0","170","10","0","110","0","0","0","0","204702","30","0","狂野野豬","0","170","10","170","30","0","0","0","710021601","0","170","1","141920","0","329","0","0","0","0","0","122","0","10573","0","0"
"1","1","1","200000001","0","170","10","0","159","0","0","0","0","602701","30","0","惠理子的闇影","0","170","10","170","30","0","0","0","710021602","0","170","1","150535","0","258","0","0","0","0","0","122","0","9669","0","0"
"1","1","1","200000001","0","170","10","0","187","0","0","0","0","205500","30","0","沙陸毒蛇","0","170","10","170","30","0","0","0","710021603","0","170","1","154330","0","147","0","0","0","0","0","122","0","8870","0","0"
"1","1","1","200000001","0","170","10","0","149","0","0","0","0","604001","30","0","碧的闇影","0","170","10","170","30","0","0","0","710021604","0","170","1","109480","0","238","0","0","0","0","0","122","0","8182","0","0"
"1","1","1","200000001","0","170","10","0","130","0","0","0","0","201301","30","0","癲狂之花","0","170","10","170","30","0","0","0","710021605","0","170","1","114768","0","155","0","0","0","0","0","122","0","4557","0","0"
"1","1","1","200000001","0","170","10","0","202","0","0","0","0","201200","30","0","魔像","0","170","10","170","30","0","0","0","710021701","0","170","1","138212","0","400","0","0","0","0","0","122","0","6747","0","0"
"1","1","1","200000001","0","170","10","0","179","0","0","0","0","605401","30","0","紡希的闇影","0","170","10","170","30","0","0","0","710021702","0","170","1","149940","0","248","0","0","0","0","0","122","0","7438","0","0"
"1","1","1","200000001","0","170","10","0","159","0","0","0","0","605301","30","0","莫妮卡的闇影","0","170","10","170","30","0","0","0","710021703","0","170","1","149940","0","258","0","0","0","0","0","122","0","8182","0","0"
"1","1","1","200000001","0","170","10","0","170","0","0","0","0","205200","30","0","海馬騎士","0","170","10","170","30","0","0","0","710021704","0","170","1","121761","0","170","0","0","0","0","0","122","0","6205","0","0"
"1","1","1","200000001","0","170","10","0","144","0","0","0","0","201300","30","0","岩花","0","170","10","170","30","0","0","0","710021705","0","170","1","113877","0","179","0","0","0","0","0","122","0","7699","0","0"
"1","1","1","200000001","0","170","10","0","79","0","0","0","0","204701","30","0","沙塵野豬","0","170","10","170","30","0","0","0","710021801","0","170","1","161023","0","309","0","0","0","0","0","122","0","7505","0","0"
"1","1","1","200000001","0","170","10","0","130","0","0","0","0","203700","30","0","堅果射手","0","170","10","170","30","0","0","0","710021802","0","170","1","139392","0","143","0","0","0","0","0","122","0","6797","0","0"
"1","1","1","200000001","0","170","10","0","159","0","0","0","0","602801","30","0","咲戀的闇影","0","170","10","170","30","0","0","0","710021803","0","170","1","164220","0","238","0","0","0","0","0","122","0","7066","0","0"
"1","1","1","200000001","0","170","10","0","258","0","0","0","0","602201","30","0","依里的闇影","0","170","10","170","30","0","7516","0","710021804","0","170","1","123165","0","159","0","0","0","0","0","122","0","0","0","0"
"1","1","1","200000001","0","170","10","0","137","0","0","0","0","201900","30","0","烏帕魯帕","0","170","10","170","30","0","0","0","710021805","0","170","1","120951","0","173","0","0","0","0","0","122","0","3624","0","0"
"1","1","1","200000001","0","170","10","0","202","0","0","0","0","201200","30","0","魔像","0","170","10","170","30","0","0","0","710021901","0","170","1","151375","0","400","0","0","0","0","0","122","0","6747","0","0"
"1","1","1","200000001","0","170","10","0","128","0","0","0","0","202802","30","0","遷徙之鳶","0","170","10","170","30","0","0","0","710021902","0","170","1","148068","0","151","0","0","0","0","0","122","0","8461","0","0"
"1","1","1","200000001","0","170","10","0","258","0","0","0","0","605001","30","0","美咲的闇影","0","170","10","170","30","0","7203","0","710021903","0","170","1","123165","0","159","0","0","0","0","0","122","0","0","0","0"
"1","1","1","200000001","0","170","10","0","258","0","0","0","0","600801","30","0","雪的闇影","0","170","10","170","30","0","7516","0","710021904","0","170","1","130008","0","159","0","0","0","0","0","122","0","0","0","0"
"1","1","1","200000001","0","170","10","0","160","0","0","0","0","204400","30","0","惡魔寶寶","0","170","10","170","30","0","8010","0","710021905","0","170","1","139049","0","139","0","0","0","0","0","122","0","0","0","0"
"1","1","1","300000008","0","158","10","0","160","0","0","0","0","307200","30","0","巴西利斯克","0","158","10","158","30","0","7700","0","710022001","0","158","1","2380000","0","205","0","0","0","0","0","130","0","7700","0","0"
"1","1","1","200000001","0","128","10","0","202","0","0","0","0","604701","30","0","純的闇影","0","128","10","128","30","0","0","0","710022002","0","128","1","148590","0","318","0","0","0","0","0","130","0","7144","0","0"
"1","1","1","200000001","0","128","10","0","170","0","0","0","0","604601","30","0","珠希的闇影","0","128","10","128","30","0","0","0","710022003","0","128","1","101600","0","223","0","0","0","0","0","130","0","7938","0","0"
"0","1","1","200000001","0","0","20","0","125","0","0","0","0","206300","20","0","露娜聚光燈","0","1","20","0","30","0","100","0","710022004","0","0","1","50000","0","125","0","0","0","0","0","130","0","100","0","0"
"1","1","1","200000001","0","168","10","0","135","0","0","0","0","202902","30","0","翠綠蜥蜴","0","168","10","168","30","0","0","0","710022101","0","168","1","147366","0","160","0","0","0","0","0","120","0","5915","0","0"
"1","1","1","200000001","0","168","10","0","166","0","0","0","0","600401","30","0","禊的闇影","0","168","10","168","30","0","0","0","710022102","0","168","1","161460","0","244","0","0","0","0","0","120","0","8044","0","0"
"1","1","1","200000001","0","168","10","0","156","0","0","0","0","602001","30","0","美美的闇影","0","168","10","168","30","0","0","0","710022103","0","168","1","161460","0","254","0","0","0","0","0","120","0","8044","0","0"
"1","1","1","200000001","0","168","10","0","124","0","0","0","0","204000","30","0","小小格里芬","0","168","10","168","30","0","0","0","710022104","0","168","1","138329","0","139","0","0","0","0","0","120","0","6354","0","0"
"1","1","1","200000001","0","168","10","0","135","0","0","0","0","201901","30","0","岩漿烏帕魯帕","0","168","10","168","30","0","0","0","710022105","0","168","1","118651","0","171","0","0","0","0","0","120","0","3524","0","0"
"1","1","1","200000001","0","169","10","0","179","0","0","0","0","202905","30","0","石蜥","0","169","10","169","30","0","0","0","710022201","0","169","1","143916","0","259","0","0","0","0","0","121","0","5550","0","0"
"1","1","1","200000001","0","169","10","0","168","0","0","0","0","604301","30","0","真琴的闇影","0","169","10","169","30","0","0","0","710022202","0","169","1","149270","0","227","0","0","0","0","0","121","0","8850","0","0"
"1","1","1","200000001","0","169","10","0","177","0","0","0","0","604901","30","0","靜流的闇影","0","169","10","169","30","0","0","0","710022203","0","169","1","188800","0","295","0","0","0","0","0","121","0","7007","0","0"
"1","1","1","200000001","0","169","10","0","182","0","0","0","0","202500","30","0","洞窟蝙蝠","0","169","10","169","30","0","5933","0","710022204","0","169","1","140841","0","144","0","0","0","0","0","121","0","0","0","0"
"1","1","1","200000001","0","169","10","0","146","0","0","0","0","203900","30","0","惡魔加農","0","169","10","169","30","0","0","0","710022205","0","169","1","145471","0","152","0","0","0","0","0","121","0","6785","0","0"
"1","1","1","200000001","0","170","10","0","125","0","0","0","0","203300","30","0","哥布林護衛","0","170","10","170","30","0","0","0","710022301","0","170","1","112293","0","407","0","0","0","0","0","122","0","5104","0","0"
"1","1","1","200000001","0","170","10","0","179","0","0","0","0","605601","30","0","流夏的闇影","0","170","10","170","30","0","0","0","710022302","0","170","1","190996","0","288","0","0","0","0","0","122","0","7066","0","0"
"1","1","1","200000001","0","170","10","0","187","0","0","0","0","205500","30","0","沙陸毒蛇","0","170","10","170","30","0","0","0","710022303","0","170","1","154330","0","147","0","0","0","0","0","122","0","8870","0","0"
"1","1","1","200000001","0","170","10","0","149","0","0","0","0","603801","30","0","栞的闇影","0","170","10","170","30","0","0","0","710022304","0","170","1","116323","0","238","0","0","0","0","0","122","0","8925","0","0"
"1","1","1","200000001","0","170","10","0","162","0","0","0","0","202400","30","0","洞窟猿猴","0","170","10","170","30","0","0","0","710022305","0","170","1","146508","0","214","0","0","0","0","0","122","0","6658","0","0"
"1","1","1","200000001","0","171","10","0","181","0","0","0","0","202905","30","0","石蜥","0","171","10","171","30","0","0","0","710022401","0","171","1","130323","0","261","0","0","0","0","0","123","0","5650","0","0"
"1","1","1","200000001","0","171","10","0","220","0","0","0","0","603201","30","0","秋乃的闇影","0","171","10","171","30","0","0","0","710022402","0","171","1","189000","0","280","0","0","0","0","0","123","0","9000","0","0"
"1","1","1","200000001","0","171","10","0","160","0","0","0","0","600301","30","0","怜的闇影","0","171","10","171","30","0","0","0","710022403","0","171","1","165600","0","260","0","0","0","0","0","123","0","8625","0","0"
"1","1","1","200000001","0","171","10","0","188","0","0","0","0","205500","30","0","沙陸毒蛇","0","171","10","171","30","0","0","0","710022404","0","171","1","155480","0","148","0","0","0","0","0","123","0","8920","0","0"
"1","1","1","200000001","0","171","10","0","163","0","0","0","0","202400","30","0","洞窟猿猴","0","171","10","171","30","0","0","0","710022405","0","171","1","147658","0","215","0","0","0","0","0","123","0","6708","0","0"
"1","1","1","200000001","0","172","10","0","3000","0","0","0","0","201201","30","0","青藍魔像","0","172","10","172","30","0","0","0","710022501","0","172","1","153675","0","400","0","0","0","0","0","124","0","6847","0","0"
"1","1","1","200000001","0","172","10","0","167","0","0","0","0","200902","30","0","多倫多獸","0","172","10","172","30","0","0","0","710022502","0","172","1","185850","0","178","0","0","0","0","0","124","0","7350","0","0"
"1","1","1","200000001","0","172","10","0","263","0","0","0","0","601801","30","0","伊緒的闇影","0","172","10","172","30","0","7006","0","710022503","0","172","1","118278","0","162","0","0","0","0","0","124","0","0","0","0"
"1","1","1","200000001","0","172","10","0","202","0","0","0","0","601201","30","0","初音的闇影","0","172","10","172","30","0","7961","0","710022504","0","172","1","125235","0","182","0","0","0","0","0","124","0","0","0","0"
"1","1","1","200000001","0","172","10","0","152","0","0","0","0","201400","30","0","雷雲長老","0","172","10","172","30","0","8229","0","710022505","0","172","1","153123","0","184","0","0","0","0","0","124","0","0","0","0"
"1","1","1","200000001","0","172","10","0","133","0","0","0","0","200300","30","0","守門者","0","172","10","172","30","0","5865","0","710022601","0","172","1","135615","0","230","0","0","0","0","0","124","0","0","0","0"
"1","1","1","200000001","0","172","10","0","172","0","0","0","0","603701","30","0","智的闇影","0","172","10","172","30","0","0","0","710022602","0","172","1","166980","0","222","0","0","0","0","0","124","0","9454","0","0"
"1","1","1","200000001","0","172","10","0","172","0","0","0","0","603101","30","0","忍的闇影","0","172","10","172","30","0","0","0","710022603","0","172","1","153065","0","253","0","0","0","0","0","124","0","7563","0","0"
"1","1","1","200000001","0","172","10","0","134","0","0","0","0","203500","30","0","鑽頭鼴鼠","0","172","10","172","30","0","0","0","710022604","0","172","1","161688","0","154","0","0","0","0","0","124","0","6448","0","0"
"1","1","1","200000001","0","172","10","0","146","0","0","0","0","201300","30","0","岩花","0","172","10","172","30","0","0","0","710022605","0","172","1","127023","0","181","0","0","0","0","0","124","0","7799","0","0"
"1","1","1","200000001","0","172","10","0","133","0","0","0","0","200300","30","0","守門者","0","172","10","172","30","0","5865","0","710022701","0","172","1","135615","0","230","0","0","0","0","0","124","0","0","0","0"
"1","1","1","200000001","0","172","10","0","119","0","0","0","0","200700","30","0","木靈","0","172","10","172","30","0","5132","0","710022702","0","172","1","114016","0","119","0","0","0","0","0","124","0","0","0","0"
"1","1","1","200000001","0","172","10","0","148","0","0","0","0","201000","30","0","怨火之顱","0","172","10","172","30","0","8650","0","710022703","0","172","1","117758","0","143","0","0","0","0","0","124","0","0","0","0"
"1","1","1","200000001","0","172","10","0","202","0","0","0","0","601001","30","0","真步的闇影","0","172","10","172","30","0","7961","0","710022704","0","172","1","125235","0","172","0","0","0","0","0","124","0","0","0","0"
"1","1","1","200000001","0","172","10","0","182","0","0","0","0","603601","30","0","鏡華的闇影","0","172","10","172","30","0","8279","0","710022705","0","172","1","118278","0","162","0","0","0","0","0","124","0","0","0","0"
"1","1","1","200000001","0","172","10","0","204","0","0","0","0","201200","30","0","魔像","0","172","10","172","30","0","0","0","710022801","0","172","1","153675","0","400","0","0","0","0","0","124","0","6847","0","0"
"1","1","1","200000001","0","172","10","0","162","0","0","0","0","604601","30","0","珠希的闇影","0","172","10","172","30","0","0","0","710022802","0","172","1","139150","0","212","0","0","0","0","0","124","0","7563","0","0"
"1","1","1","200000001","0","172","10","0","134","0","0","0","0","205401","30","0","熔岩魚","0","172","10","172","30","0","0","0","710022803","0","172","1","118490","0","169","0","0","0","0","0","124","0","16025","0","0"
"1","1","1","200000001","0","172","10","0","182","0","0","0","0","601301","30","0","七七香的闇影","0","172","10","172","30","0","7961","0","710022804","0","172","1","125235","0","162","0","0","0","0","0","124","0","0","0","0"
"1","1","1","200000001","0","172","10","0","139","0","0","0","0","201901","30","0","岩漿烏帕魯帕","0","172","10","172","30","0","0","0","710022805","0","172","1","123251","0","175","0","0","0","0","0","124","0","3724","0","0"
"1","1","1","200000001","0","172","10","0","148","0","0","0","0","202901","30","0","岩石蜥蜴","0","172","10","172","30","0","0","0","710022901","0","172","1","147366","0","173","0","0","0","0","0","124","0","7605","0","0"
"1","1","1","200000001","0","172","10","0","259","0","0","0","0","600501","30","0","茉莉的闇影","0","172","10","172","30","0","0","0","710022902","0","172","1","174240","0","283","0","0","0","0","0","124","0","7185","0","0"
"1","1","1","200000001","0","172","10","0","172","0","0","0","0","605101","30","0","深月的闇影","0","172","10","172","30","0","0","0","710022903","0","172","1","139150","0","253","0","0","0","0","0","124","0","6807","0","0"
"1","1","1","200000001","0","172","10","0","116","0","0","0","0","202800","30","0","流浪之鴉","0","172","10","172","30","0","0","0","710022904","0","172","1","152668","0","151","0","0","0","0","0","124","0","6620","0","0"
"1","1","1","200000001","0","172","10","0","146","0","0","0","0","201300","30","0","岩花","0","172","10","172","30","0","0","0","710022905","0","172","1","127023","0","181","0","0","0","0","0","124","0","7799","0","0"
"1","1","1","300000008","0","160","10","0","162","0","0","0","0","307200","30","0","巴西利斯克","0","160","10","160","30","0","7800","0","710023001","0","160","1","2500000","0","207","0","0","0","0","0","132","0","7800","0","0"
"1","1","1","200000001","0","130","10","0","237","0","0","0","0","603201","30","0","秋乃的闇影","0","130","10","130","30","0","0","0","710023002","0","130","1","145125","0","301","0","0","0","0","0","132","0","9675","0","0"
"1","1","1","200000001","0","130","10","0","194","0","0","0","0","600701","30","0","宮子的闇影","0","130","10","130","30","0","0","0","710023003","0","130","1","174150","0","323","0","0","0","0","0","132","0","7660","0","0"
"0","1","1","200000001","0","0","20","0","125","0","0","0","0","206300","20","0","露娜聚光燈","0","1","20","0","30","0","100","0","710023004","0","0","1","50000","0","125","0","0","0","0","0","132","0","100","0","0"
"1","1","1","200000001","0","170","10","0","180","0","0","0","0","202905","30","0","石蜥","0","170","10","170","30","0","0","0","710023101","0","170","1","145066","0","260","0","0","0","0","0","122","0","5600","0","0"
"1","1","1","200000001","0","170","10","0","219","0","0","0","0","603201","30","0","秋乃的闇影","0","170","10","170","30","0","0","0","710023102","0","170","1","205275","0","258","0","0","0","0","0","122","0","8925","0","0"
"1","1","1","200000001","0","170","10","0","159","0","0","0","0","602801","30","0","咲戀的闇影","0","170","10","200","30","0","0","0","710023103","0","170","1","164220","0","238","0","0","0","0","0","122","0","7066","0","0"
"1","1","1","200000001","0","170","10","0","162","0","0","0","0","202400","30","0","洞窟猿猴","0","170","10","170","30","0","0","0","710023104","0","170","1","146508","0","214","0","0","0","0","0","122","0","6658","0","0"
"1","1","1","200000001","0","170","10","0","144","0","0","0","0","201300","30","0","岩花","0","170","10","170","30","0","0","0","710023105","0","170","1","124723","0","179","0","0","0","0","0","122","0","7699","0","0"
"1","1","1","200000001","0","171","10","0","91","0","0","0","0","204700","30","0","綠葉野豬","0","171","10","171","30","0","0","0","710023201","0","171","1","175967","0","323","0","0","0","0","0","123","0","12650","0","0"
"1","1","1","200000001","0","171","10","0","199","0","0","0","0","200600","30","0","鼠妖","0","171","10","171","30","0","0","0","710023202","0","171","1","131595","0","146","0","0","0","0","0","123","0","5057","0","0"
"1","1","1","200000001","0","171","10","0","160","0","0","0","0","604801","30","0","美冬的闇影","0","171","10","171","30","0","0","0","710023203","0","171","1","165600","0","260","0","0","0","0","0","123","0","7500","0","0"
"1","1","1","200000001","0","171","10","0","150","0","0","0","0","601601","30","0","鈴奈的闇影","0","171","10","221","30","0","0","0","710023204","0","171","1","117300","0","240","0","0","0","0","0","123","0","9000","0","0"
"1","1","1","200000001","0","171","10","0","150","0","0","0","0","204300","30","0","毒莢花","0","171","10","171","30","0","0","0","710023205","0","171","1","121790","0","128","0","0","0","0","0","123","0","6660","0","0"
"1","1","1","200000001","0","172","10","0","157","0","0","0","0","203301","30","0","叢林護衛","0","172","10","172","30","0","0","0","710023301","0","172","1","112010","0","432","0","0","0","0","0","124","0","5895","0","0"
"1","1","1","200000001","0","202","10","0","162","0","0","0","0","600301","30","0","怜的闇影","0","172","10","202","30","0","0","0","710023302","0","172","1","166980","0","263","0","0","0","0","0","124","0","8697","0","0"
"1","1","1","200000001","0","172","10","0","128","0","0","0","0","204000","30","0","小小格里芬","0","172","10","172","30","0","0","0","710023303","0","172","1","142929","0","143","0","0","0","0","0","124","0","6554","0","0"
"1","1","1","200000001","0","172","10","0","178","0","0","0","0","206900","30","0","沉睡之梟","0","172","10","172","30","0","12800","0","710023304","0","172","1","158240","0","160","0","0","0","0","0","124","0","0","0","0"
"1","1","1","200000001","0","172","10","0","152","0","0","0","0","604001","30","0","碧的闇影","0","172","10","172","30","0","0","0","710023305","0","172","1","111320","0","242","0","0","0","0","0","124","0","8319","0","0"
"1","1","1","200000001","0","173","10","0","205","0","0","0","0","201200","30","0","魔像","0","173","10","173","30","0","0","0","710023401","0","173","1","154825","0","423","0","0","0","0","0","125","0","6897","0","0"
"1","1","1","200000001","0","173","10","0","163","0","0","0","0","604601","30","0","珠希的闇影","0","173","10","203","30","0","0","0","710023402","0","173","1","140300","0","214","0","0","0","0","0","125","0","7625","0","0"
"1","1","1","200000001","0","173","10","0","145","0","0","0","0","200701","30","0","石靈","0","173","10","173","30","0","6762","0","710023403","0","173","1","118816","0","165","0","0","0","0","0","125","0","0","0","0"
"1","1","1","200000001","0","173","10","0","244","0","0","0","0","601001","30","0","真步的闇影","0","173","10","173","30","0","8027","0","710023404","0","173","1","126270","0","173","0","0","0","0","0","125","0","0","0","0"
"1","1","1","200000001","0","173","10","0","149","0","0","0","0","201000","30","0","怨火之顱","0","173","10","173","30","0","8700","0","710023405","0","173","1","118908","0","144","0","0","0","0","0","125","0","0","0","0"
"1","1","1","200000001","0","174","10","0","129","0","0","0","0","203300","30","0","哥布林護衛","0","174","10","174","30","0","0","0","710023501","0","174","1","190972","0","434","0","0","0","0","0","126","0","6342","0","0"
"1","1","1","200000001","0","174","10","0","175","0","0","0","0","603701","30","0","智的闇影","0","204","10","204","30","0","0","0","710023502","0","174","1","169740","0","226","0","0","0","0","0","126","0","9610","0","0"
