d3a79845afe0767fc4e82b335e89095814644dfd50cb4c3e1522962cccf4ad0b,4b34b72b33bce726a72b80c55a75a4c85d2c1cac8d1403d29a08eb35c66c811e,ec7db5abaa42e0d440eb3271359db5f3f0a66ac2e9139059e30641ce18ebb8c5,0af6912de6cae1ab1f3b6514f165685b85e6c701192a9507dfcdd1c68850ade7,fda305699defc421b5a3f71132a904735ebff29a52343c7ef06176156d6efda2,8854ab3f58f5ba828845d913428eb259aba55fdb112fa909f176af22ddf31e8e,6f4aa0f8195f1c082482943ff247f212804782412683efca94c58d989dc7dba2,aa6c212195c5e501f6361562369c206ab271b85fa70f8c523e8ce7512c3289a3,19076a498351607aad059618cfa4700ed620df1268d7b1f4b7755e91b5ee5836,43311694237c3ba2c8f36cdfb41edd9aca2db4ace0fe04938eb8fbe7d0daeb66,1f5065d6af0ecb2f24779ea5eae6493a4300d1a74cf8425068c7d9ffe14539b9,1bae60e981e8af1fa1b2d5595ec6ad6bd1154071ca709a7e3e52c86cddb7907e,dd174d7105a3d2e2d294aab08c8db9d2dcf0d0b0047af85ffe89cc291ff4c4ed,9a42b52986c940a463571bcf558f0055c862b4c565c2f51cbe552ac6c666141b,e1c3ba050d8862161d4decbb745275c5d2d7e389c4ec0e9ae5b358c863a51600,6969a46714b9acd936bfde6392eef3d5af5302e6ffae8baa9be07a420cb4f296,a09e51137752214ffe5e64c337cb469b6009e2c425fad279085f2c2ddf971249,ccdfec464bec77ec9415c4be3fc2801d92a1ea294b7971d1639fe96946e464d4,8dc1d36ed0118545d82d399ef41a32fcd7312e7255a73e11f1aec714b11429ae,dffc34c145eaf7cb21f439f425f14649fb8e2bc9c8f9acd701819a190aa923b2,f16d9a0f3fbb971b32dd766404b51a91dcfa5abccd680b24fe412b2ffcd0d5d2,c6b5839e78bd9faf7559665441da21e17cc867535f802a04f3400c6eb6c06762,04b9d5213ceb10b6bfe03b604d4b4f58fe93329955610f59f686d7b8f8d69e64,203df35f0cb7c23c8554bb8e0ef245031f76601b01daa8b92ce3b1374b23c37b,5e85f318d35dbf8c8768611aad81b17e5c2a03ac960bdca8df807a252720059f,0da1ef6441b47adde6d6aaf79188dc919e665e318ece50b5c3ab894b7f72ea72,a3bef222656987a2835be3e4cd21f8bd8de0b1fec5df0bd1b6201f6a8949d624,3ff423dfce2a60232ef49c293d697aab34a32bb13283bd0284f879d18716b785,ec9c1035b551ffdda773a1d2ac773fc081588099429b82f4a92ef35081f08106,fec40377298920c634ffbb661915b3a5e05b46afa1d9f37a29e6d5a4bfda7d64,4786b3a256c26d8bcf2b8b4eab2d0fa5cc04bca6d71cc61cd74839e5fda248ec,4b074c922b950046f0e6148c4ddd385fb56d2b6ee64c138decd491b62f98037e,c1c423bedbc13929fe1139fcced1307f7c8bb5495eddca2a9440083d08b42faa,6f8d848c2627b6c674bc3bb08fedfd8d8cad0869613d4d5cd1f250112f2e3b25,8b6c272cfb9709c551ea9c796ea48057eed13cbac08555ad0071d47ab19bdb16,dbd17f192e9f0bd96e2cd72d599692795d8b59bd064172d37319b0aeb5e6988f,da2457eee8da38dcba8aaa2332a5abb1b81d728dfc0daec608abc7b4c0eef164,6c4070bcc64af229e50d0d547aa73c6967785e53dd7b05ac838e6af40684e658,a9f48f5a076f89205611184c3089ae5fd88b5537f910572d4f7ff11ca271f777,9fafddf1623e77c39058be686652ea0551474c32d521f6c966bb5c1060e767a9,ab9275033a7a9cb17d2c8158099935b49bbb8cbaa9ee54a6b71d5f5baed0a80d,92182297046fd8005b5b22021dbd8441ab967cab35ec4146fb932e3d99e31f5b,48220faddc97f1b8bc0da41fd3674627c6b4a6993f8013e4bbb6a4899b35f595,485465cebbe3315b30f0dcbb1badbc43faf30bf8304ae5cf8ebf058f9e0d118e
"1009116","0","1","1009116","1000000","10240101","0","0.06","10240102","710121","0","0","0","10240104","3","0","2","4","0","0","2","1009116","401044061","-1","2.4","401044091","401044101","1024","1009116","0","5","0","401044071","0","2.6","2","10240105","2.4","10240103","401044081","0","1009116","79","0"
"1010102","0","1","1010105","1000000","10250101","0","0.03","10250102","710011","0","0","0","10250104","1","0","1","1","0","0","1.2","1010103","401044311","1","1.3","401044341","401044351","1025","1010101","0","1","0","401044321","0","1.5","1.2","10250105","1.4","10250103","401044331","0","1010104","80","0"
"1010107","0","1","1010110","1000000","10250101","0","0.06","10250102","710011","0","0","0","10250104","2","0","2","2","0","0","1.2","1010108","401044361","3","1.3","401044391","401044401","1025","1010106","0","2","0","401044371","0","1.5","1.2","10250105","1.4","10250103","401044381","0","1010109","81","0"
"1010112","0","1","1010115","1000000","10250101","0","0.06","10250102","710011","0","0","0","10250104","3","0","2","4","0","0","1.6","1010113","401044411","4","1.8","401044441","401044451","1025","1010111","0","4","0","401044421","0","2","1.6","10250105","1.9","10250103","401044431","0","1010114","82","0"
"1010116","0","1","1010116","1000000","10250101","0","0.06","10250102","710011","0","0","0","10250104","3","0","2","4","0","0","2","1010116","401044411","-1","2.4","401044441","401044451","1025","1010116","0","5","0","401044421","0","2.6","2","10250105","2.4","10250103","401044431","0","1010116","83","0"
"1011102","0","1","1011105","1000000","10260101","0","0.03","10260102","710021","0","0","0","10260104","1","0","1","1","0","0","1.2","1011103","401044661","1","1.3","401044691","401044701","1026","1011101","0","1","0","401044671","0","1.5","1.2","10260105","1.4","10260103","401044681","0","1011104","84","0"
"1011107","0","1","1011110","1000000","10260101","0","0.06","10260102","710021","0","0","0","10260104","2","0","2","2","0","0","1.2","1011108","401044711","3","1.3","401044741","401044751","1026","1011106","0","2","0","401044721","0","1.5","1.2","10260105","1.4","10260103","401044731","0","1011109","85","0"
"1011112","0","1","1011115","1000000","10260101","0","0.06","10260102","710021","0","0","0","10260104","3","0","2","4","0","0","1.6","1011113","401044761","4","1.8","401044791","401044801","1026","1011111","0","4","0","401044771","0","2","1.6","10260105","1.9","10260103","401044781","0","1011114","86","0"
"1011116","0","1","1011116","1000000","10260101","0","0.06","10260102","710021","0","0","0","10260104","3","0","2","4","0","0","2","1011116","401044761","-1","2.4","401044791","401044801","1026","1011116","0","5","0","401044771","0","2.6","2","10260105","2.4","10260103","401044781","0","1011116","87","0"
"1012102","0","1","1012105","1000000","10270101","0","0.03","10270102","710031","0","0","0","10270104","1","0","1","1","0","0","1.2","1012103","401045011","1","1.3","401045041","401045051","1027","1012101","0","1","0","401045021","0","1.5","1.2","10270105","1.4","10270103","401045031","0","1012104","88","0"
"1012107","0","1","1012110","1000000","10270101","0","0.06","10270102","710031","0","0","0","10270104","2","0","2","2","0","0","1.2","1012108","401045061","3","1.3","401045091","401045101","1027","1012106","0","2","0","401045071","0","1.5","1.2","10270105","1.4","10270103","401045081","0","1012109","89","0"
"1012112","0","1","1012115","1000000","10270101","0","0.06","10270102","710031","0","0","0","10270104","3","0","2","4","0","0","1.6","1012113","401045111","4","1.8","401045141","401045151","1027","1012111","0","4","0","401045121","0","2","1.6","10270105","1.9","10270103","401045131","0","1012114","90","0"
"1012116","0","1","1012116","1000000","10270101","0","0.06","10270102","710031","0","0","0","10270104","3","0","2","4","0","0","2","1012116","401045111","-1","2.4","401045141","401045151","1027","1012116","0","5","0","401045121","0","2.6","2","10270105","2.4","10270103","401045131","0","1012116","91","0"
"1013102","0","1","1013105","1000000","10280101","0","0.03","10280102","710041","0","0","0","10280104","1","0","1","1","0","0","1.2","1013103","401045361","1","1.3","401045391","401045401","1028","1013101","0","1","0","401045371","0","1.5","1.2","10280105","1.4","10280103","401045381","0","1013104","92","0"
"1013107","0","1","1013110","1000000","10280101","0","0.06","10280102","710041","0","0","0","10280104","2","0","2","2","0","0","1.2","1013108","401045411","3","1.3","401045441","401045451","1028","1013106","0","2","0","401045421","0","1.5","1.2","10280105","1.4","10280103","401045431","0","1013109","93","0"
"1013112","0","1","1013115","1000000","10280101","0","0.06","10280102","710041","0","0","0","10280104","3","0","2","4","0","0","1.6","1013113","401045461","4","1.8","401045491","401045501","1028","1013111","0","4","0","401045471","0","2","1.6","10280105","1.9","10280103","401045481","0","1013114","94","0"
"1013116","0","1","1013116","1000000","10280101","0","0.06","10280102","710041","0","0","0","10280104","3","0","2","4","0","0","2","1013116","401045461","-1","2.4","401045491","401045501","1028","1013116","0","5","0","401045471","0","2.6","2","10280105","2.4","10280103","401045481","0","1013116","95","0"
"1014102","0","1","1014105","1000000","10290101","0","0.03","10290102","710051","0","0","0","10290104","1","0","1","1","0","0","1.2","1014103","401045711","1","1.3","401045741","401045751","1029","1014101","0","1","0","401045721","0","1.5","1.2","10290105","1.4","10290103","401045731","0","1014104","96","0"
"1014107","0","1","1014110","1000000","10290101","0","0.06","10290102","710051","0","0","0","10290104","2","0","2","2","0","0","1.2","1014108","401045761","3","1.3","401045791","401045801","1029","1014106","0","2","0","401045771","0","1.5","1.2","10290105","1.4","10290103","401045781","0","1014109","97","0"
"1014112","0","1","1014115","1000000","10290101","0","0.06","10290102","710051","0","0","0","10290104","3","0","2","4","0","0","1.6","1014113","401045811","4","1.8","401045841","401045851","1029","1014111","0","4","0","401045821","0","2","1.6","10290105","1.9","10290103","401045831","0","1014114","98","0"
"1014116","0","1","1014116","1000000","10290101","0","0.06","10290102","710051","0","0","0","10290104","3","0","2","4","0","0","2","1014116","401045811","-1","2.4","401045841","401045851","1029","1014116","0","5","0","401045821","0","2.6","2","10290105","2.4","10290103","401045831","0","1014116","99","0"
"1015102","0","1","1015105","1000000","10300101","0","0.03","10300102","710061","0","0","0","10300104","1","0","1","1","0","0","1.2","1015103","401046061","1","1.3","401046091","401046101","1030","1015101","0","1","0","401046071","0","1.5","1.2","10300105","1.4","10300103","401046081","0","1015104","100","0"
"1015107","0","1","1015110","1000000","10300101","0","0.06","10300102","710061","0","0","0","10300104","2","0","2","2","0","0","1.2","1015108","401046111","3","1.3","401046141","401046151","1030","1015106","0","2","0","401046121","0","1.5","1.2","10300105","1.4","10300103","401046131","0","1015109","101","0"
"1015112","0","1","1015115","1000000","10300101","0","0.06","10300102","710061","0","0","0","10300104","3","0","2","4","0","0","1.6","1015113","401046161","4","1.8","401046191","401046201","1030","1015111","0","4","0","401046171","0","2","1.6","10300105","1.9","10300103","401046181","0","1015114","102","0"
"1015116","0","1","1015116","1000000","10300101","0","0.06","10300102","710061","0","0","0","10300104","3","0","2","4","0","0","2","1015116","401046161","-1","2.4","401046191","401046201","1030","1015116","0","5","0","401046171","0","2.6","2","10300105","2.4","10300103","401046181","0","1015116","103","0"
"1016102","0","1","1016105","1000000","10310101","0","0.03","10310102","710071","0","0","0","10310104","1","0","1","1","0","0","1.2","1016103","401046411","1","1.3","401046441","401046451","1031","1016101","0","1","0","401046421","0","1.5","1.2","10310105","1.4","10310103","401046431","0","1016104","104","0"
"1016107","0","1","1016110","1000000","10310101","0","0.06","10310102","710071","0","0","0","10310104","2","0","2","2","0","0","1.2","1016108","401046461","3","1.3","401046491","401046501","1031","1016106","0","2","0","401046471","0","1.5","1.2","10310105","1.4","10310103","401046481","0","1016109","105","0"
"1016112","0","1","1016115","1000000","10310101","0","0.06","10310102","710071","0","0","0","10310104","3","0","2","4","0","0","1.6","1016113","401046511","4","1.8","401046541","401046551","1031","1016111","0","4","0","401046521","0","2","1.6","10310105","1.9","10310103","401046531","0","1016114","106","0"
"1016116","0","1","1016116","1000000","10310101","0","0.06","10310102","710071","0","0","0","10310104","3","0","2","4","0","0","2","1016116","401046511","-1","2.4","401046541","401046551","1031","1016116","0","5","0","401046521","0","2.6","2","10310105","2.4","10310103","401046531","0","1016116","107","0"
"1017102","0","1","1017105","1000000","10320101","0","0.03","10320102","710081","0","0","0","10320104","1","0","1","1","0","0","1.2","1017103","401046761","1","1.3","401046791","401046801","1032","1017101","0","1","0","401046771","0","1.5","1.2","10320105","1.4","10320103","401046781","0","1017104","108","0"
"1017107","0","1","1017110","1000000","10320101","0","0.06","10320102","710081","0","0","0","10320104","2","0","2","2","0","0","1.2","1017108","401046811","3","1.3","401046841","401046851","1032","1017106","0","2","0","401046821","0","1.5","1.2","10320105","1.4","10320103","401046831","0","1017109","109","0"
"1017112","0","1","1017115","1000000","10320101","0","0.06","10320102","710081","0","0","0","10320104","3","0","2","4","0","0","1.6","1017113","401046861","4","1.8","401046891","401046901","1032","1017111","0","4","0","401046871","0","2","1.6","10320105","1.9","10320103","401046881","0","1017114","110","0"
"1017116","0","1","1017116","1000000","10320101","0","0.06","10320102","710081","0","0","0","10320104","3","0","2","4","0","0","2","1017116","401046861","-1","2.4","401046891","401046901","1032","1017116","0","5","0","401046871","0","2.6","2","10320105","2.4","10320103","401046881","0","1017116","111","0"
"1018102","0","1","1018105","1000000","10330101","0","0.03","10330102","710091","0","0","0","10330104","1","0","1","1","0","0","1.2","1018103","401047111","1","1.3","401047141","401047151","1033","1018101","0","1","0","401047121","0","1.5","1.2","10330105","1.4","10330103","401047131","0","1018104","112","0"
"1018107","0","1","1018110","1000000","10330101","0","0.06","10330102","710091","0","0","0","10330104","2","0","2","2","0","0","1.2","1018108","401047161","3","1.3","401047191","401047201","1033","1018106","0","2","0","401047171","0","1.5","1.2","10330105","1.4","10330103","401047181","0","1018109","113","0"
"1018112","0","1","1018115","1000000","10330101","0","0.06","10330102","710091","0","0","0","10330104","3","0","2","4","0","0","1.6","1018113","401047211","4","1.8","401047241","401047251","1033","1018111","0","4","0","401047221","0","2","1.6","10330105","1.9","10330103","401047231","0","1018114","114","0"
"1018116","0","1","1018116","1000000","10330101","0","0.06","10330102","710091","0","0","0","10330104","3","0","2","4","0","0","2","1018116","401047211","-1","2.4","401047241","401047251","1033","1018116","0","5","0","401047221","0","2.6","2","10330105","2.4","10330103","401047231","0","1018116","115","0"
"1019102","0","1","1019105","1000000","10340101","0","0.03","10340102","710101","0","0","0","10340104","1","0","1","1","0","0","1.2","1019103","401047511","1","1.3","401047541","401047551","1034","1019101","0","1","0","401047521","0","1.5","1.2","10340105","1.4","10340103","401047531","0","1019104","116","0"
"1019107","0","1","1019110","1000000","10340101","0","0.06","10340102","710101","0","0","0","10340104","2","0","2","2","0","0","1.2","1019108","401047561","3","1.3","401047591","401047601","1034","1019106","0","2","0","401047571","0","1.5","1.2","10340105","1.4","10340103","401047581","0","1019109","117","0"
"1019112","0","1","1019115","1000000","10340101","0","0.06","10340102","710101","0","0","0","10340104","3","0","2","4","0","0","1.6","1019113","401047611","4","1.8","401047641","401047651","1034","1019111","0","4","0","401047621","0","2","1.6","10340105","1.9","10340103","401047631","0","1019114","118","0"
"1019116","0","1","1019116","1000000","10340101","0","0.06","10340102","710101","0","0","0","10340104","3","0","2","4","0","0","2","1019116","401047611","-1","2.4","401047641","401047651","1034","1019116","0","5","0","401047621","0","2.6","2","10340105","2.4","10340103","401047631","0","1019116","119","0"
"1020102","0","1","1020105","1000000","10350101","0","0.03","10350102","710111","0","0","0","10350104","1","0","1","1","0","0","1.2","1020103","401047911","1","1.3","401047941","401047951","1035","1020101","0","1","0","401047921","0","1.5","1.2","10350105","1.4","10350103","401047931","0","1020104","120","0"
"1020107","0","1","1020110","1000000","10350101","0","0.06","10350102","710111","0","0","0","10350104","2","0","2","2","0","0","1.2","1020108","401047961","3","1.3","401047991","401048001","1035","1020106","0","2","0","401047971","0","1.5","1.2","10350105","1.4","10350103","401047981","0","1020109","121","0"
"1020112","0","1","1020115","1000000","10350101","0","0.06","10350102","710111","0","0","0","10350104","3","0","2","4","0","0","1.6","1020113","401048011","4","1.8","401048041","401048051","1035","1020111","0","4","0","401048021","0","2","1.6","10350105","1.9","10350103","401048031","0","1020114","122","0"
"1020116","0","1","1020116","1000000","10350101","0","0.06","10350102","710111","0","0","0","10350104","3","0","2","4","0","0","2","1020116","401048011","-1","2.4","401048041","401048051","1035","1020116","0","5","0","401048021","0","2.6","2","10350105","2.4","10350103","401048031","0","1020116","123","0"
"1021102","0","1","1021105","1000000","10360101","0","0.03","10360102","710121","0","0","0","10360104","1","0","1","1","0","0","1.2","1021103","401048311","1","1.3","401048341","401048351","1036","1021101","0","1","0","401048321","0","1.5","1.2","10360105","1.4","10360103","401048331","0","1021104","124","0"
"1021107","0","1","1021110","1000000","10360101","0","0.06","10360102","710121","0","0","0","10360104","2","0","2","2","0","0","1.2","1021108","401048361","3","1.3","401048391","401048401","1036","1021106","0","2","0","401048371","0","1.5","1.2","10360105","1.4","10360103","401048381","0","1021109","125","0"
"1021112","0","1","1021115","1000000","10360101","0","0.06","10360102","710121","0","0","0","10360104","3","0","2","4","0","0","1.6","1021113","401048411","4","1.8","401048441","401048451","1036","1021111","0","4","0","401048421","0","2","1.6","10360105","1.9","10360103","401048431","0","1021114","126","0"
"1021116","0","1","1021116","1000000","10360101","0","0.06","10360102","710121","0","0","0","10360104","3","0","2","4","0","0","2","1021116","401048411","-1","2.4","401048441","401048451","1036","1021116","0","5","0","401048421","0","2.6","2","10360105","2.4","10360103","401048431","0","1021116","127","0"
"1022102","0","1","1022105","1000000","10370101","0","0.03","10370102","710011","0","0","0","10370104","1","0","1","1","0","0","1.2","1022103","401048711","1","1.3","401048741","401048751","1037","1022101","0","1","0","401048721","0","1.5","1.2","10370105","1.4","10370103","401048731","0","1022104","128","0"
"1022107","0","1","1022110","1000000","10370101","0","0.06","10370102","710011","0","0","0","10370104","2","0","2","2","0","0","1.2","1022108","401048761","3","1.3","401048791","401048801","1037","1022106","0","2","0","401048771","0","1.5","1.2","10370105","1.4","10370103","401048781","0","1022109","129","0"
"1022112","0","1","1022115","1000000","10370101","0","0.06","10370102","710011","0","0","0","10370104","3","0","2","4","0","0","1.6","1022113","401048811","4","1.8","401048841","401048851","1037","1022111","0","4","0","401048821","0","2","1.6","10370105","1.9","10370103","401048831","0","1022114","130","0"
"1022116","0","1","1022116","1000000","10370101","0","0.06","10370102","710011","0","0","0","10370104","3","0","2","4","0","0","2","1022116","401048811","-1","2.4","401048841","401048851","1037","1022116","0","5","0","401048821","0","2.6","2","10370105","2.4","10370103","401048831","0","1022116","131","0"
"1023102","0","1","1023105","1000000","10380101","0","0.03","10380102","710021","0","0","0","10380104","1","0","1","1","0","0","1.2","1023103","401049111","1","1.3","401049141","401049151","1038","1023101","0","1","0","401049121","0","1.5","1.2","10380105","1.4","10380103","401049131","0","1023104","132","0"
"1023107","0","1","1023110","1000000","10380101","0","0.06","10380102","710021","0","0","0","10380104","2","0","2","2","0","0","1.2","1023108","401049161","3","1.3","401049191","401049201","1038","1023106","0","2","0","401049171","0","1.5","1.2","10380105","1.4","10380103","401049181","0","1023109","133","0"
"1023112","0","1","1023115","1000000","10380101","0","0.06","10380102","710021","0","0","0","10380104","3","0","2","4","0","0","1.6","1023113","401049211","4","1.8","401049241","401049251","1038","1023111","0","4","0","401049221","0","2","1.6","10380105","1.9","10380103","401049231","0","1023114","134","0"
"1023116","0","1","1023116","1000000","10380101","0","0.06","10380102","710021","0","0","0","10380104","3","0","2","4","0","0","2","1023116","401049211","-1","2.4","401049241","401049251","1038","1023116","0","5","0","401049221","0","2.6","2","10380105","2.4","10380103","401049231","0","1023116","135","0"
"1024102","0","1","1024105","1000000","10390101","0","0.03","10390102","710031","0","0","0","10390104","1","0","1","1","0","0","1.2","1024103","401049511","1","1.3","401049541","401049551","1039","1024101","0","1","0","401049521","0","1.5","1.2","10390105","1.4","10390103","401049531","0","1024104","136","0"
"1024107","0","1","1024110","1000000","10390101","0","0.06","10390102","710031","0","0","0","10390104","2","0","2","2","0","0","1.2","1024108","401049561","3","1.3","401049591","401049601","1039","1024106","0","2","0","401049571","0","1.5","1.2","10390105","1.4","10390103","401049581","0","1024109","137","0"
"1024112","0","1","1024115","1000000","10390101","0","0.06","10390102","710031","0","0","0","10390104","3","0","2","4","0","0","1.6","1024113","401049611","4","1.8","401049641","401049651","1039","1024111","0","4","0","401049621","0","2","1.6","10390105","1.9","10390103","401049631","0","1024114","138","0"
"1024116","0","1","1024116","1000000","10390101","0","0.06","10390102","710031","0","0","0","10390104","3","0","2","4","0","0","2","1024116","401049611","-1","2.4","401049641","401049651","1039","1024116","0","5","0","401049621","0","2.6","2","10390105","2.4","10390103","401049631","0","1024116","139","0"
"1025102","0","1","1025105","1000000","10400101","0","0.03","10400102","710041","0","0","0","10400104","1","0","1","1","0","0","1.2","1025103","401049911","1","1.3","401049941","401049951","1040","1025101","0","1","0","401049921","0","1.5","1.2","10400105","1.4","10400103","401049931","0","1025104","140","0"
"1025107","0","1","1025110","1000000","10400101","0","0.06","10400102","710041","0","0","0","10400104","2","0","2","2","0","0","1.2","1025108","401049961","3","1.3","401049991","401050001","1040","1025106","0","2","0","401049971","0","1.5","1.2","10400105","1.4","10400103","401049981","0","1025109","141","0"
"1025112","0","1","1025115","1000000","10400101","0","0.06","10400102","710041","0","0","0","10400104","3","0","2","4","0","0","1.6","1025113","401050011","4","1.8","401050041","401050051","1040","1025111","0","4","0","401050021","0","2","1.6","10400105","1.9","10400103","401050031","0","1025114","142","0"
"1025116","0","1","1025116","1000000","10400101","0","0.06","10400102","710041","0","0","0","10400104","3","0","2","4","0","0","2","1025116","401050011","-1","2.4","401050041","401050051","1040","1025116","0","5","0","401050021","0","2.6","2","10400105","2.4","10400103","401050031","0","1025116","143","0"
"1026102","0","1","1026105","1000000","10410101","0","0.03","10410102","710051","0","0","0","10410104","1","0","1","1","0","0","1.2","1026103","401050311","1","1.3","401050341","401050351","1041","1026101","0","1","0","401050321","0","1.5","1.2","10410105","1.4","10410103","401050331","0","1026104","144","0"
"1026107","0","1","1026110","1000000","10410101","0","0.06","10410102","710051","0","0","0","10410104","2","0","2","2","0","0","1.2","1026108","401050361","3","1.3","401050391","401050401","1041","1026106","0","2","0","401050371","0","1.5","1.2","10410105","1.4","10410103","401050381","0","1026109","145","0"
"1026112","0","1","1026115","1000000","10410101","0","0.06","10410102","710051","0","0","0","10410104","3","0","2","4","0","0","1.6","1026113","401050411","4","1.8","401050441","401050451","1041","1026111","0","4","0","401050421","0","2","1.6","10410105","1.9","10410103","401050431","0","1026114","146","0"
"1026116","0","1","1026116","1000000","10410101","0","0.06","10410102","710051","0","0","0","10410104","3","0","2","4","0","0","2","1026116","401050411","-1","2.4","401050441","401050451","1041","1026116","0","5","0","401050421","0","2.6","2","10410105","2.4","10410103","401050431","0","1026116","147","0"
"1027102","0","1","1027105","1000000","10420101","0","0.03","10420102","710061","0","0","0","10420104","1","0","1","1","0","0","1.2","1027103","401050711","1","1.3","401050741","401050751","1042","1027101","0","1","0","401050721","0","1.5","1.2","10420105","1.4","10420103","401050731","0","1027104","148","0"
"1027107","0","1","1027110","1000000","10420101","0","0.06","10420102","710061","0","0","0","10420104","2","0","2","2","0","0","1.2","1027108","401050761","3","1.3","401050791","401050801","1042","1027106","0","2","0","401050771","0","1.5","1.2","10420105","1.4","10420103","401050781","0","1027109","149","0"
"1027112","0","1","1027115","1000000","10420101","0","0.06","10420102","710061","0","0","0","10420104","3","0","2","4","0","0","1.6","1027113","401050811","4","1.8","401050841","401050851","1042","1027111","0","4","0","401050821","0","2","1.6","10420105","1.9","10420103","401050831","0","1027114","150","0"
"1027116","0","1","1027116","1000000","10420101","0","0.06","10420102","710061","0","0","0","10420104","3","0","2","4","0","0","2","1027116","401050811","-1","2.4","401050841","401050851","1042","1027116","0","5","0","401050821","0","2.6","2","10420105","2.4","10420103","401050831","0","1027116","151","0"
"1028102","0","1","1028105","1000000","10430101","0","0.03","10430102","710071","0","0","0","10430104","1","0","1","1","0","0","1.2","1028103","401051111","1","1.3","401051141","401051151","1043","1028101","0","1","0","401051121","0","1.5","1.2","10430105","1.4","10430103","401051131","0","1028104","152","0"
"1028107","0","1","1028110","1000000","10430101","0","0.06","10430102","710071","0","0","0","10430104","2","0","2","2","0","0","1.2","1028108","401051161","3","1.3","401051191","401051201","1043","1028106","0","2","0","401051171","0","1.5","1.2","10430105","1.4","10430103","401051181","0","1028109","153","0"
"1028112","0","1","1028115","1000000","10430101","0","0.06","10430102","710071","0","0","0","10430104","3","0","2","4","0","0","1.6","1028113","401051211","4","1.8","401051241","401051251","1043","1028111","0","4","0","401051221","0","2","1.6","10430105","1.9","10430103","401051231","0","1028114","154","0"
"1028116","0","1","1028116","1000000","10430101","0","0.06","10430102","710071","0","0","0","10430104","3","0","2","4","0","0","2","1028116","401051211","-1","2.4","401051241","401051251","1043","1028116","0","5","0","401051221","0","2.6","2","10430105","2.4","10430103","401051231","0","1028116","155","0"
"1029102","0","1","1029105","1000000","10440101","0","0.03","10440102","710081","0","0","0","10440104","1","0","1","1","0","0","1.2","1029103","401051511","1","1.3","401051541","401051551","1044","1029101","0","1","0","401051521","0","1.5","1.2","10440105","1.4","10440103","401051531","0","1029104","156","0"
"1029107","0","1","1029110","1000000","10440101","0","0.06","10440102","710081","0","0","0","10440104","2","0","2","2","0","0","1.2","1029108","401051561","3","1.3","401051591","401051601","1044","1029106","0","2","0","401051571","0","1.5","1.2","10440105","1.4","10440103","401051581","0","1029109","157","0"
"1029112","0","1","1029115","1000000","10440101","0","0.06","10440102","710081","0","0","0","10440104","3","0","2","4","0","0","1.6","1029113","401051611","4","1.8","401051641","401051651","1044","1029111","0","4","0","401051621","0","2","1.6","10440105","1.9","10440103","401051631","0","1029114","158","0"
"1029116","0","1","1029116","1000000","10440101","0","0.06","10440102","710081","0","0","0","10440104","3","0","2","4","0","0","2","1029116","401051611","-1","2.4","401051641","401051651","1044","1029116","0","5","0","401051621","0","2.6","2","10440105","2.4","10440103","401051631","0","1029116","159","0"
"1030102","0","1","1030105","1000000","10450101","0","0.03","10450102","710091","0","0","0","10450104","1","0","1","1","0","0","1.2","1030103","401051911","1","1.3","401051941","401051951","1045","1030101","0","1","0","401051921","0","1.5","1.2","10450105","1.4","10450103","401051931","0","1030104","160","0"
"1030107","0","1","1030110","1000000","10450101","0","0.06","10450102","710091","0","0","0","10450104","2","0","2","2","0","0","1.2","1030108","401051961","3","1.3","401051991","401052001","1045","1030106","0","2","0","401051971","0","1.5","1.2","10450105","1.4","10450103","401051981","0","1030109","161","0"
"1030112","0","1","1030115","1000000","10450101","0","0.06","10450102","710091","0","0","0","10450104","3","0","2","4","0","0","1.6","1030113","401052011","4","1.8","401052041","401052051","1045","1030111","0","4","0","401052021","0","2","1.6","10450105","1.9","10450103","401052031","0","1030114","162","0"
"1030116","0","1","1030116","1000000","10450101","0","0.06","10450102","710091","0","0","0","10450104","3","0","2","4","0","0","2","1030116","401052011","-1","2.4","401052041","401052051","1045","1030116","0","5","0","401052021","0","2.6","2","10450105","2.4","10450103","401052031","0","1030116","163","0"
"1031102","0","1","1031105","1000000","10460101","0","0.03","10460102","710101","0","0","0","10460104","1","0","1","1","0","0","1.2","1031103","401052311","1","1.3","401052341","401052351","1046","1031101","0","1","0","401052321","0","1.5","1.2","10460105","1.4","10460103","401052331","0","1031104","164","0"
"1031107","0","1","1031110","1000000","10460101","0","0.06","10460102","710101","0","0","0","10460104","2","0","2","2","0","0","1.2","1031108","401052361","3","1.3","401052391","401052401","1046","1031106","0","2","0","401052371","0","1.5","1.2","10460105","1.4","10460103","401052381","0","1031109","165","0"
"1031112","0","1","1031115","1000000","10460101","0","0.06","10460102","710101","0","0","0","10460104","3","0","2","4","0","0","1.6","1031113","401052411","4","1.8","401052441","401052451","1046","1031111","0","4","0","401052421","0","2","1.6","10460105","1.9","10460103","401052431","0","1031114","166","0"
"1031116","0","1","1031116","1000000","10460101","0","0.06","10460102","710101","0","0","0","10460104","3","0","2","4","0","0","2","1031116","401052411","-1","2.4","401052441","401052451","1046","1031116","0","5","0","401052421","0","2.6","2","10460105","2.4","10460103","401052431","0","1031116","167","0"
