e26b10c04a1c94805d8018cf0728e50394c5007821bdd1df54c3aeebbdf26de6,1b43441b03e4c122f286cb129a436e8e12763dc434d764b5c572c684b43253e1,e53f1f0b69e92992393126537d0a0e8344c883f51de2dd86decbc833308a094a,481f2c745a1fb8f171d5923108393e5cfcbad4d34ea2f6bd551c6b33753f9d3b,77e3ecd489406495690fc62e61d82f0e021b39a4cc70e7666966f2c6647fcbed,7f6ccdebd3ef01574451279e98cae1014a28c6218b0ddb3b8eb6faafb38283f4,67107826db53bd65884d137aa817fb6ce719d1a091f3e9de70e0493962f08e03,a8fe8fb3d3d26f2dd350e872bb2c5d239b520954941b707abaffed6a78aca310,a46d650beb7a790483a6ec702ae361445775275370ece4ab0d1060156094266c,ea2e0707fc2e2a76ca89393c35ba51a2b0aa22ac98d75e520068ac8348276e34
"0","0","302","2024/11/04 16:00:00","0","2024/11/16 15:59:59","19","30332","10290","1"
"0","0","302","2024/11/16 16:00:00","0","2024/11/20 15:59:59","18","30333","10291","1"
"0","0","302","2024/11/16 16:00:00","0","2024/11/27 15:59:59","19","30334","10292","1"
"0","0","302","2024/11/23 16:00:00","0","2024/12/01 15:59:59","18","30335","10293","1"
"0","0","302","2024/12/01 16:00:00","0","2024/12/13 15:59:59","19","30337","10294","1"
"0","0","302","2024/12/10 16:00:00","90069","2024/12/13 15:59:59","18","30338","10295","1"
"0","0","302","2024/12/13 16:00:00","90070","2024/12/16 15:59:59","18","30339","10296","1"
"0","0","302","2024/12/16 16:00:00","0","2024/12/24 15:59:59","19","40012","10297","1"
"0","0","302","2024/12/27 16:00:00","0","2025/01/01 15:59:59","18","30342","10298","1"
"0","0","302","2025/01/01 16:00:00","0","2025/01/14 15:59:59","18","0","10299","1"
"0","0","302","2025/01/14 16:00:00","0","2025/01/26 15:59:59","19","30344","10300","1"
"0","0","302","2025/01/16 16:00:00","90071","2025/01/26 15:59:59","18","30345","10301","1"
"0","0","302","2025/01/26 16:00:00","90072","2025/02/01 15:59:59","19","30346","10302","1"
"0","0","302","2025/01/26 16:00:00","0","2025/02/01 15:59:59","18","30347","10303","1"
"0","0","302","2025/02/01 16:00:00","0","2025/02/10 15:59:59","18","0","10304","1"
"0","0","302","2025/02/10 16:00:00","0","2025/02/13 15:59:59","19","30349","10305","1"
"0","0","302","2025/02/10 16:00:00","0","2025/02/17 15:59:59","18","30350","10306","1"
"0","0","302","2025/02/13 16:00:00","0","2025/02/17 15:59:59","17","30351","10307","1"
"0","0","302","2025/02/17 16:00:00","0","2025/02/26 15:59:59","18","30352","10308","1"
"0","0","302","2025/02/22 16:00:00","0","2025/02/26 15:59:59","17","30353","10309","1"
"0","0","302","2018/09/14 16:00:00","0","2018/09/21 15:59:59","1","0","19001","1"
"0","0","302","2018/09/21 16:00:00","0","2018/10/09 15:59:59","1","0","19002","1"
"0","0","302","2019/01/03 19:00:00","0","2019/02/13 15:59:59","1","0","19003","1"
"0","0","101","2018/01/01 15:00:00","0","2030/01/01 23:59:59","29","0","20000","2"
"0","0","302","2018/11/08 16:00:00","0","2018/11/12 15:59:59","1","0","20001","1"
"0","0","902","2018/10/26 16:00:00","0","2018/11/08 15:59:59","32","0","20002","1"
"0","0","302","2020/08/03 16:00:00","0","2020/08/09 15:59:59","1","0","20003","1"
"0","0","305","2024/07/01 16:00:00","0","2024/07/04 15:59:59","11","0","20004","1"
"0","0","908","2024/02/07 16:00:00","0","2024/02/17 15:59:59","3","0","20005","4"
"1","0","903","2019/07/24 16:00:00","0","2019/07/29 15:59:59","6","0","20006","1"
"1","0","903","2019/07/29 16:00:00","0","2019/08/01 15:59:59","6","0","20007","1"
"1","0","903","2019/08/01 16:00:00","0","2019/08/08 15:59:59","6","0","20008","1"
"0","0","307","2023/12/16 16:00:00","0","2023/12/23 15:59:59","6","110008","20011","1"
"0","0","908","2022/08/01 16:00:00","0","2022/08/11 15:59:59","3","0","20012","4"
"0","0","908","2023/08/01 16:00:00","0","2023/08/11 15:59:59","3","0","20013","4"
"0","627","0","2023/09/01 16:00:00","0","2023/09/16 15:59:59","10","0","20014","5"
"0","628","0","2023/09/16 16:00:00","0","2023/10/02 15:59:59","10","0","20015","5"
"0","0","908","2023/09/01 16:00:00","0","2023/09/16 15:59:59","3","0","20016","4"
"0","634","0","2024/02/07 16:00:00","0","2024/02/23 15:59:59","10","0","20017","5"
"0","635","0","2024/02/07 16:00:00","0","2024/02/23 15:59:59","14","0","20018","5"
"0","633","0","2024/02/07 16:00:00","0","2030/03/01 14:59:59","4","0","20019","6"
"0","0","307","2023/12/23 16:00:00","0","2023/12/27 15:59:59","3","110009","20020","1"
"0","0","305","2025/02/22 16:00:00","0","2025/02/26 15:59:59","8","0","20021","1"
"0","0","305","2024/04/23 16:00:00","0","2024/04/28 15:59:59","11","0","20022","1"
"0","0","908","2024/05/01 16:00:00","0","2024/05/12 15:59:59","3","0","20023","4"
"0","642","0","2024/06/14 16:00:00","0","2030/03/01 14:59:59","21","0","20024","5"
"0","648","0","2024/08/15 00:00:00","0","2024/08/29 23:59:59","14","0","20025","5"
"0","0","908","2024/08/15 16:00:00","0","2024/08/25 15:59:59","2","0","20026","4"
"0","0","305","2024/12/24 16:00:00","0","2024/12/28 15:59:59","16","0","20027","1"
"0","0","305","2024/12/28 16:00:00","0","2025/01/01 15:59:59","16","70116","20028","1"
"0","0","305","2024/12/28 16:00:00","0","2025/01/01 15:59:59","17","70115","20029","1"
"0","0","305","2024/12/16 16:00:00","0","2024/12/20 15:59:59","16","70110","20030","1"
"0","0","305","2024/12/20 16:00:00","0","2024/12/24 15:59:59","16","70111","20031","1"
"0","0","305","2025/02/10 16:00:00","0","2025/02/17 15:59:59","16","0","20032","1"
"0","0","908","2024/10/01 00:00:00","0","2024/10/21 23:59:59","3","0","20033","4"
"0","657","0","2024/10/01 00:00:00","0","2024/10/21 23:59:59","22","0","20034","5"
"0","650","0","2024/10/01 00:00:00","0","2024/10/21 23:59:59","23","0","20035","5"
"0","651","0","2024/10/01 00:00:00","0","2024/10/21 23:59:59","24","0","20036","5"
"0","652","0","2024/10/01 00:00:00","0","2024/10/21 23:59:59","25","0","20037","5"
"0","653","0","2024/10/01 00:00:00","0","2024/10/21 23:59:59","26","0","20038","5"
"0","654","0","2024/10/01 00:00:00","0","2024/10/21 23:59:59","27","0","20039","5"
"0","655","0","2024/10/01 00:00:00","0","2024/10/21 23:59:59","28","0","20040","5"
"0","0","307","2024/11/16 16:00:00","0","2024/11/24 15:59:59","16","110013","20041","1"
"0","0","307","2024/12/05 16:00:00","0","2024/12/09 15:59:59","16","110014","20042","1"
"0","0","307","2024/09/07 16:00:00","0","2024/09/09 15:59:59","17","110011","20043","1"
"0","0","307","2025/02/05 16:00:00","0","2025/02/10 15:59:59","16","110016","20044","1"
"0","0","307","2025/01/05 16:00:00","0","2025/01/10 15:59:59","16","110015","20045","1"
"0","0","908","2025/02/01 00:00:00","0","2025/02/17 23:59:59","3","0","20046","4"
"0","663","0","2025/02/01 00:00:00","0","2025/02/17 23:59:59","22","0","20047","5"
"0","666","0","2025/02/01 00:00:00","0","2025/02/17 23:59:59","23","0","20048","5"
"0","665","0","2025/02/01 00:00:00","0","2025/02/17 23:59:59","24","0","20049","5"
"0","667","0","2025/02/01 00:00:00","0","2025/02/17 23:59:59","25","0","20050","5"
"0","668","0","2025/02/01 00:00:00","0","2025/02/17 23:59:59","26","0","20051","5"
"0","669","0","2025/02/01 00:00:00","0","2025/02/17 23:59:59","27","0","20052","5"
"0","670","0","2025/02/01 00:00:00","0","2025/02/17 23:59:59","28","0","20053","5"
"0","671","0","2025/02/01 00:00:00","0","2025/02/17 23:59:59","28","0","20054","5"
"0","662","0","2025/02/01 00:00:00","0","2030/03/01 14:59:59","29","0","20055","5"
"0","672","0","2025/02/15 16:00:00","0","2030/03/01 14:59:59","30","0","20056","5"
"0","0","303","2019/02/01 12:00:00","0","2019/02/04 23:59:59","1","0","50018","1"
"0","0","303","2019/05/07 16:00:00","50018","2019/05/14 15:59:59","1","0","50023","1"
"0","0","303","2019/07/01 16:00:00","0","2019/07/15 15:59:59","1","0","50027","1"
"0","0","303","2019/09/02 16:00:00","50018","2019/09/09 15:59:59","1","0","50033","1"
"0","0","303","2020/01/21 16:00:00","0","2020/01/28 15:59:59","1","0","50047","1"
"0","0","303","2020/05/05 16:00:00","0","2020/05/08 15:59:59","2","0","50061","1"
"0","0","303","2020/06/22 16:00:00","0","2020/07/02 15:59:59","1","0","50067","1"
"0","0","303","2020/09/01 16:00:00","0","2020/09/04 15:59:59","1","0","50079","1"
"0","0","303","2020/11/02 16:00:00","0","2020/11/05 15:59:59","1","0","50084","1"
"0","0","303","2020/12/18 16:00:00","0","2020/12/21 15:59:59","1","0","50094","1"
"0","0","303","2021/02/11 16:00:00","0","2021/02/15 15:59:59","1","0","50108","1"
"0","0","303","2021/07/02 16:00:00","0","2021/07/05 15:59:59","1","0","50119","1"
"0","0","303","2021/07/30 16:00:00","0","2021/08/01 15:59:59","1","0","50129","1"
"0","0","303","2021/11/01 16:00:00","0","2021/11/04 15:59:59","1","0","50140","1"
"0","0","303","2022/01/02 16:00:00","0","2022/01/05 15:59:59","1","0","50151","1"
"0","0","303","2022/02/01 16:00:00","0","2022/02/04 15:59:59","1","0","50162","1"
"0","0","303","2022/05/04 16:00:00","0","2022/05/07 15:59:59","1","0","50172","1"
"0","0","303","2022/07/02 16:00:00","0","2022/07/05 15:59:59","1","0","50183","1"
"0","0","303","2022/09/01 16:00:00","90039","2022/09/04 15:59:59","1","0","50190","1"
"0","0","303","2022/07/30 16:00:00","0","2022/08/02 15:59:59","1","0","50195","1"
"0","0","303","2022/09/29 16:00:00","90042","2022/10/02 15:59:59","1","0","50200","1"
"0","0","303","2023/01/02 16:00:00","0","2023/01/05 15:59:59","7","0","50217","1"
"0","0","303","2023/03/28 16:00:00","90053","2023/03/31 15:59:59","7","0","50231","1"
"0","0","303","2023/05/04 16:00:00","0","2023/05/07 15:59:59","7","0","50237","1"
"0","0","303","2023/07/02 16:00:00","0","2023/07/05 15:59:59","7","0","50248","1"
"0","0","303","2023/09/25 16:00:00","0","2023/09/28 15:59:59","7","0","50261","1"
"0","0","303","2023/11/01 16:00:00","0","2023/11/04 15:59:59","7","0","50267","1"
"0","0","303","2024/01/01 16:00:00","0","2024/01/04 15:59:59","7","0","50278","1"
"0","0","303","2024/02/10 16:00:00","0","2024/02/13 15:59:59","7","0","50291","1"
"0","0","303","2024/05/02 16:00:00","0","2024/05/05 15:59:59","10","0","50298","1"
"0","0","303","2024/07/01 16:00:00","0","2024/07/04 15:59:59","10","0","50309","1"
"0","0","303","2024/09/01 16:00:00","0","2024/09/04 15:59:59","15","0","50321","1"
"0","0","303","2024/11/01 16:00:00","90068","2024/11/04 15:59:59","15","0","50331","1"
"0","0","303","2024/12/24 16:00:00","0","2024/12/27 15:59:59","15","0","50341","1"
"0","0","303","2025/02/26 16:00:00","0","2025/03/01 15:59:59","15","0","50354","1"
"0","0","304","2018/10/18 15:00:00","0","2023/08/01 15:59:59","6","0","60001","1"
"0","0","306","2019/07/01 05:00:00","0","2030/10/31 11:59:59","12","0","60002","1"
"0","0","308","2020/03/01 05:00:00","0","2030/10/31 11:59:59","13","0","60003","1"
"0","0","304","2023/08/01 16:00:00","0","2030/10/31 11:59:59","14","0","60004","1"
"0","118501","510","2022/02/01 16:00:00","0","2030/10/31 11:59:59","31","0","91185","1"
"0","106901","510","2023/03/15 16:00:00","0","2030/10/31 11:59:59","32","0","91186","1"
"0","118601","510","2024/12/10 16:00:00","0","2030/10/31 11:59:59","33","0","91187","1"
