b214eaa63fbada8ac6ed1d9fe527bf581e34cea26a683c91d1d9516c012a1c07,18795ad64c101ded0c26752d32d5b78731f9b64a9af67e1a4e1574bfc9f6d02e,76cad1037fd8ae94897dfcab1201c38afd8178e682663185c988c7f0824ff306,cd9b37d54a1964b0081126528aca464638e2423d53e85d418e36cab52654d0da,7e57c23b1e7afe876bbe880c93c4cf4eb4d9def973b2fdf0d831e4c805350459,0d34ef785c9489d74733c196aa35d7a066f3bbe76d900a86c537f27865ab0eee,4a380cd8ecd58bbf3dc87e1865362eb807c488a385da4ea361272da78e82c552,5437707d597fa878936ec4234655760fa50c953094a0b962b0304eb798314477,8a7d14d74cf1670fa22ecf96ab39ba7e18c4339f1a94d3684f938f6c705aed6c,373167100aa1c50a005de8e9f0e1cd52a827bc2af8c18ef9b97a830a67fc11d2,71ce2d713b59642d885477a80df4013eeff0d418c7e641d877651430c21e09f9,03d6121bd39b59e19c5ffbef5e260e35bb5cac411344c53dff2f575760542b12,35b7cd5b84475b357ebc7fa4893ac7de0dca4c03b4714ff8179b82bf03563ab4,7089a101635aec1e11bc85930122af140fbb059b229d07614ee13595b4f10638,90e6741533ee9e7992ad2d8ec4b4f948beb6a46c985180a8e04b131a5e8ecad7,214b3babe9dab3815bf1cb40e713ff65683521d6449e8dac2803e019c734640e,646beb876c266dafadcba0c771bb6c803779378840e4c4144e05d83b1e77a456,1636cb52adc6398fcbca146ca4d9bbcd23ce1e8b5f066da5c89b5facbfce7eba,411997a4a5411f9090a4449fc848308b3cc5e50396afbca02a84c0fae6474a21,a4a86d3c7e93f3414847d729cb34db6c201a59ff8de76764a436d0e9b1806530,f7d6af31345f92b694a133d61bc65085f9a9b338e4f493478af5ee14e587bffa
"2","0","242","0","701","31022","3000","0","0","1","0","0","90006","2","3000","16","91002","1300","8","1018","0"
"2","0","243","0","1301","31022","2500","0","0","1","0","0","90006","2","2500","14","91002","2500","8","1018","0"
"2","0","244","0","2501","31022","2000","0","0","1","0","0","90006","2","2000","12","91002","4000","8","1018","0"
"2","0","245","0","4001","31022","1500","0","0","1","0","0","90006","2","1500","10","91002","6000","8","1018","0"
"2","0","246","0","6001","31022","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1018","0"
"2","0","247","0","10001","31022","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1018","0"
"2","0","248","0","1","31018","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1019","0"
"2","0","249","0","2","31018","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1019","0"
"2","0","250","0","3","31018","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1019","0"
"2","0","251","0","4","31018","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1019","0"
"2","0","252","0","21","31018","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1019","0"
"2","0","253","0","51","31018","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1019","0"
"2","0","254","0","151","31018","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1019","0"
"2","0","255","0","301","31018","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1019","0"
"2","0","256","0","701","31018","3000","0","0","1","0","0","90006","2","3000","16","91002","1300","8","1019","0"
"2","0","257","0","1301","31018","2500","0","0","1","0","0","90006","2","2500","14","91002","2500","8","1019","0"
"2","0","258","0","2501","31018","2000","0","0","1","0","0","90006","2","2000","12","91002","4000","8","1019","0"
"2","0","259","0","4001","31018","1500","0","0","1","0","0","90006","2","1500","10","91002","6000","8","1019","0"
"2","0","260","0","6001","31018","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1019","0"
"2","0","261","0","10001","31018","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1019","0"
"2","0","262","0","1","31042","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1020","0"
"2","0","263","0","2","31042","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1020","0"
"2","0","264","0","3","31042","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1020","0"
"2","0","265","0","4","31042","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1020","0"
"2","0","266","0","21","31042","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1020","0"
"2","0","267","0","51","31042","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1020","0"
"2","0","268","0","151","31042","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1020","0"
"2","0","269","0","301","31042","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1020","0"
"2","0","270","0","701","31042","3000","0","0","1","0","0","90006","2","3000","16","91002","1300","8","1020","0"
"2","0","271","0","1301","31042","2500","0","0","1","0","0","90006","2","2500","14","91002","2500","8","1020","0"
"2","0","272","0","2501","31042","2000","0","0","1","0","0","90006","2","2000","12","91002","4000","8","1020","0"
"2","0","273","0","4001","31042","1500","0","0","1","0","0","90006","2","1500","10","91002","6000","8","1020","0"
"2","0","274","0","6001","31042","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1020","0"
"2","0","275","0","10001","31042","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1020","0"
"2","0","276","0","1","31025","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1021","0"
"2","0","277","0","2","31025","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1021","0"
"2","0","278","0","3","31025","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1021","0"
"2","0","279","0","4","31025","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1021","0"
"2","0","280","0","21","31025","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1021","0"
"2","0","281","0","51","31025","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1021","0"
"2","0","282","0","151","31025","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1021","0"
"2","0","283","0","301","31025","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1021","0"
"2","0","284","0","701","31025","3000","0","0","1","0","0","90006","2","3000","16","91002","1300","8","1021","0"
"2","0","285","0","1301","31025","2500","0","0","1","0","0","90006","2","2500","14","91002","2500","8","1021","0"
"2","0","286","0","2501","31025","2000","0","0","1","0","0","90006","2","2000","12","91002","4000","8","1021","0"
"2","0","287","0","4001","31025","1500","0","0","1","0","0","90006","2","1500","10","91002","6000","8","1021","0"
"2","0","288","0","6001","31025","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1021","0"
"2","0","289","0","10001","31025","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1021","0"
"2","0","290","0","1","31018","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1022","0"
"2","0","291","0","2","31018","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1022","0"
"2","0","292","0","3","31018","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1022","0"
"2","0","293","0","4","31018","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1022","0"
"2","0","294","0","21","31018","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1022","0"
"2","0","295","0","51","31018","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1022","0"
"2","0","296","0","151","31018","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1022","0"
"2","0","297","0","301","31018","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1022","0"
"2","0","298","0","701","31018","3000","0","0","1","0","0","90006","2","3000","16","91002","1300","8","1022","0"
"2","0","299","0","1301","31018","2500","0","0","1","0","0","90006","2","2500","14","91002","2500","8","1022","0"
"2","0","300","0","2501","31018","2000","0","0","1","0","0","90006","2","2000","12","91002","4000","8","1022","0"
"2","0","301","0","4001","31018","1500","0","0","1","0","0","90006","2","1500","10","91002","6000","8","1022","0"
"2","0","302","0","6001","31018","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1022","0"
"2","0","303","0","10001","31018","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1022","0"
"2","0","304","0","1","31042","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1023","0"
"2","0","305","0","2","31042","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1023","0"
"2","0","306","0","3","31042","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1023","0"
"2","0","307","0","4","31042","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1023","0"
"2","0","308","0","21","31042","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1023","0"
"2","0","309","0","51","31042","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1023","0"
"2","0","310","0","151","31042","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1023","0"
"2","0","311","0","301","31042","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1023","0"
"2","0","312","0","701","31042","3000","0","0","1","0","0","90006","2","3000","16","91002","1300","8","1023","0"
"2","0","313","0","1301","31042","2500","0","0","1","0","0","90006","2","2500","14","91002","2500","8","1023","0"
"2","0","314","0","2501","31042","2000","0","0","1","0","0","90006","2","2000","12","91002","4000","8","1023","0"
"2","0","315","0","4001","31042","1500","0","0","1","0","0","90006","2","1500","10","91002","6000","8","1023","0"
"2","0","316","0","6001","31042","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1023","0"
"2","0","317","0","10001","31042","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1023","0"
"2","0","318","0","1","31043","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1024","0"
"2","0","319","0","2","31043","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1024","0"
"2","0","320","0","3","31043","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1024","0"
"2","0","321","0","4","31043","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1024","0"
"2","0","322","0","21","31043","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1024","0"
"2","0","323","0","51","31043","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1024","0"
"2","0","324","0","151","31043","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1024","0"
"2","0","325","0","301","31043","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1024","0"
"2","0","326","0","701","31043","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1024","0"
"2","0","327","0","1501","31043","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1024","0"
"2","0","328","0","3001","31043","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1024","0"
"2","0","329","0","5001","31043","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1024","0"
"2","0","330","0","7001","31043","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1024","0"
"2","0","331","0","10001","31043","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1024","0"
"2","0","332","0","1","31022","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1025","0"
"2","0","333","0","2","31022","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1025","0"
"2","0","334","0","3","31022","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1025","0"
"2","0","335","0","4","31022","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1025","0"
"2","0","336","0","21","31022","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1025","0"
"2","0","337","0","51","31022","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1025","0"
"2","0","338","0","151","31022","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1025","0"
"2","0","339","0","301","31022","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1025","0"
"2","0","340","0","701","31022","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1025","0"
"2","0","341","0","1501","31022","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1025","0"
"2","0","342","0","3001","31022","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1025","0"
"2","0","343","0","5001","31022","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1025","0"
"2","0","344","0","7001","31022","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1025","0"
"2","0","345","0","10001","31022","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1025","0"
"2","0","346","0","1","31025","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1026","0"
"2","0","347","0","2","31025","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1026","0"
"2","0","348","0","3","31025","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1026","0"
"2","0","349","0","4","31025","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1026","0"
"2","0","350","0","21","31025","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1026","0"
"2","0","351","0","51","31025","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1026","0"
"2","0","352","0","151","31025","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1026","0"
"2","0","353","0","301","31025","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1026","0"
"2","0","354","0","701","31025","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1026","0"
"2","0","355","0","1501","31025","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1026","0"
"2","0","356","0","3001","31025","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1026","0"
"2","0","357","0","5001","31025","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1026","0"
"2","0","358","0","7001","31025","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1026","0"
"2","0","359","0","10001","31025","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1026","0"
"2","0","360","0","1","31018","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1027","0"
"2","0","361","0","2","31018","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1027","0"
"2","0","362","0","3","31018","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1027","0"
"2","0","363","0","4","31018","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1027","0"
"2","0","364","0","21","31018","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1027","0"
"2","0","365","0","51","31018","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1027","0"
"2","0","366","0","151","31018","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1027","0"
"2","0","367","0","301","31018","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1027","0"
"2","0","368","0","701","31018","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1027","0"
"2","0","369","0","1501","31018","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1027","0"
"2","0","370","0","3001","31018","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1027","0"
"2","0","371","0","5001","31018","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1027","0"
"2","0","372","0","7001","31018","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1027","0"
"2","0","373","0","10001","31018","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1027","0"
"2","0","374","0","1","31042","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1028","0"
"2","0","375","0","2","31042","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1028","0"
"2","0","376","0","3","31042","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1028","0"
"2","0","377","0","4","31042","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1028","0"
"2","0","378","0","21","31042","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1028","0"
"2","0","379","0","51","31042","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1028","0"
"2","0","380","0","151","31042","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1028","0"
"2","0","381","0","301","31042","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1028","0"
"2","0","382","0","701","31042","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1028","0"
"2","0","383","0","1501","31042","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1028","0"
"2","0","384","0","3001","31042","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1028","0"
"2","0","385","0","5001","31042","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1028","0"
"2","0","386","0","7001","31042","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1028","0"
"2","0","387","0","10001","31042","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1028","0"
"2","0","388","0","1","31043","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1029","0"
"2","0","389","0","2","31043","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1029","0"
"2","0","390","0","3","31043","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1029","0"
"2","0","391","0","4","31043","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1029","0"
"2","0","392","0","21","31043","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1029","0"
"2","0","393","0","51","31043","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1029","0"
"2","0","394","0","151","31043","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1029","0"
"2","0","395","0","301","31043","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1029","0"
"2","0","396","0","701","31043","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1029","0"
"2","0","397","0","1501","31043","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1029","0"
"2","0","398","0","3001","31043","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1029","0"
"2","0","399","0","5001","31043","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1029","0"
"2","0","400","0","7001","31043","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1029","0"
"2","0","401","0","10001","31043","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1029","0"
"2","0","402","0","1","31025","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1030","0"
"2","0","403","0","2","31025","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1030","0"
"2","0","404","0","3","31025","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1030","0"
"2","0","405","0","4","31025","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1030","0"
"2","0","406","0","21","31025","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1030","0"
"2","0","407","0","51","31025","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1030","0"
"2","0","408","0","151","31025","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1030","0"
"2","0","409","0","301","31025","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1030","0"
"2","0","410","0","701","31025","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1030","0"
"2","0","411","0","1501","31025","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1030","0"
"2","0","412","0","3001","31025","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1030","0"
"2","0","413","0","5001","31025","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1030","0"
"2","0","414","0","7001","31025","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1030","0"
"2","0","415","0","10001","31025","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1030","0"
"2","0","416","0","1","31022","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1031","0"
"2","0","417","0","2","31022","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1031","0"
"2","0","418","0","3","31022","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1031","0"
"2","0","419","0","4","31022","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1031","0"
"2","0","420","0","21","31022","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1031","0"
"2","0","421","0","51","31022","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1031","0"
"2","0","422","0","151","31022","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1031","0"
"2","0","423","0","301","31022","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1031","0"
"2","0","424","0","701","31022","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1031","0"
"2","0","425","0","1501","31022","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1031","0"
"2","0","426","0","3001","31022","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1031","0"
"2","0","427","0","5001","31022","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1031","0"
"2","0","428","0","7001","31022","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1031","0"
"2","0","429","0","10001","31022","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1031","0"
"2","0","430","0","1","31018","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1032","0"
"2","0","431","0","2","31018","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1032","0"
"2","0","432","0","3","31018","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1032","0"
"2","0","433","0","4","31018","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1032","0"
"2","0","434","0","21","31018","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1032","0"
"2","0","435","0","51","31018","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1032","0"
"2","0","436","0","151","31018","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1032","0"
"2","0","437","0","301","31018","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1032","0"
"2","0","438","0","701","31018","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1032","0"
"2","0","439","0","1501","31018","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1032","0"
"2","0","440","0","3001","31018","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1032","0"
"2","0","441","0","5001","31018","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1032","0"
"2","0","442","0","7001","31018","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1032","0"
"2","0","443","0","10001","31018","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1032","0"
"2","0","444","0","1","31042","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1033","0"
"2","0","445","0","2","31042","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1033","0"
"2","0","446","0","3","31042","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1033","0"
"2","0","447","0","4","31042","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1033","0"
"2","0","448","0","21","31042","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1033","0"
"2","0","449","0","51","31042","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1033","0"
"2","0","450","0","151","31042","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1033","0"
"2","0","451","0","301","31042","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1033","0"
"2","0","452","0","701","31042","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1033","0"
"2","0","453","0","1501","31042","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1033","0"
"2","0","454","0","3001","31042","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1033","0"
"2","0","455","0","5001","31042","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1033","0"
"2","0","456","0","7001","31042","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1033","0"
"2","0","457","0","10001","31042","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1033","0"
"2","0","458","0","1","31043","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1034","0"
"2","0","459","0","2","31043","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1034","0"
"2","0","460","0","3","31043","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1034","0"
"2","0","461","0","4","31043","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1034","0"
"2","0","462","0","21","31043","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1034","0"
"2","0","463","0","51","31043","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1034","0"
"2","0","464","0","151","31043","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1034","0"
"2","0","465","0","301","31043","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1034","0"
"2","0","466","0","701","31043","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1034","0"
"2","0","467","0","1501","31043","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1034","0"
"2","0","468","0","3001","31043","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1034","0"
"2","0","469","0","5001","31043","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1034","0"
"2","0","470","0","7001","31043","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1034","0"
"2","0","471","0","10001","31043","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1034","0"
"2","0","472","0","1","31025","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1035","0"
"2","0","473","0","2","31025","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1035","0"
"2","0","474","0","3","31025","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1035","0"
"2","0","475","0","4","31025","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1035","0"
"2","0","476","0","21","31025","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1035","0"
"2","0","477","0","51","31025","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1035","0"
"2","0","478","0","151","31025","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1035","0"
"2","0","479","0","301","31025","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1035","0"
"2","0","480","0","701","31025","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1035","0"
"2","0","481","0","1501","31025","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1035","0"
"2","0","482","0","3001","31025","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1035","0"
"2","0","483","0","5001","31025","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1035","0"
"2","0","484","0","7001","31025","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1035","0"
"2","0","485","0","10001","31025","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1035","0"
"2","0","486","0","1","31022","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1036","0"
"2","0","487","0","2","31022","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1036","0"
"2","0","488","0","3","31022","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1036","0"
"2","0","489","0","4","31022","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1036","0"
"2","0","490","0","21","31022","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1036","0"
"2","0","491","0","51","31022","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1036","0"
"2","0","492","0","151","31022","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1036","0"
"2","0","493","0","301","31022","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1036","0"
"2","0","494","0","701","31022","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1036","0"
"2","0","495","0","1501","31022","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1036","0"
"2","0","496","0","3001","31022","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1036","0"
"2","0","497","0","5001","31022","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1036","0"
"2","0","498","0","7001","31022","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1036","0"
"2","0","499","0","10001","31022","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1036","0"
"2","0","500","0","1","31018","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1037","0"
