1f178f2d6fe4be1615d583612ab7257a5f313bda44e7af27c43cede5105d6310,01b3c2142e5b1f1bc3761e6167e2d896bfc555296174d951674c7168b8ef3860,c00108d22a7e506b9fa693429faeb9177ef590e6c0763c93b113f29858917488,62f0335873899906fc9651c5707547fc362378382117ada3933a2d6537d3f82e,a71ef4ab34fbbeb991b87dbca63935f5b4b4f552b3dfc00df688714953a7cb9e,83ad1447164975f5b42d2e1946eae5744a273b23a1934ea226ac3b3252712cf4,c2a19c6a16043aeec5114332deb2cea0acb846a892cd92442c86768bd82433bc,668cc8a762fdc54467deeacc91f5e4d3b86b47f9809e8a2497d3f91a73d17b78,ca599b573a3b6d70c29a701d301234c24c90b2f433614e66690940b0c6687fb8,e2735cc3f370c1d3ca592d8e09d56d4e811edfca23e9ac7f40b8bd5ca059c604,ecb66d2fe11b68e6da7b2f551672167b5f56e374fee3f3fb96f00d9748f43597,d0fbbd0ea3ad2264e4a129aac29850b84a22176411708edee7a869dd828c6354,25ecd73a44a35963a0ab1b0441cdcf3be81af451f153798836b67879226b2eea,9f783691d3a4c7505abaac2ee7dee366572f97cd57de833f55c58c3405656914,eb8f7f2ac91cd64ac7fe1caf4f689ce37606c0c1cc31a9930db3a8012ed5ede5,ea7132c67f29718274a7610b4b4bde253b12198eda442e0436248a504503fe0d,5852db45264d5a660743fca09bb2a90ccdef87337d1e662429d3a8377518cb87,0ebdaf415273350c893ca76c56cf38fd0ee9772962d4185cec82851dc1d703bf,a556aeec912761bbd79fd7de3e5f60d1c201e02cc20dca0fc3372091cd49970d,f39ae623fb910601efcc55530f043ac824a0f5da25383f1ced6fb95bd2fd154e,f60cff304e74ac536bdf1b5c82c0cf32c8f26e40ec1a2c58e8bf6426eea7c738
"1","2","2","60","0","0","22003","1039","12","0","0","94002","12","4","22002","0","4","750000","0","0","260"
"1","2","2","80","0","0","22003","1039","12","0","0","94002","16","5","22002","0","-1","1000000","0","0","261"
"1","0","0","0","0","0","0","1040","12","0","0","94002","0","1","0","0","1","10000","0","0","262"
"1","2","2","20","0","0","22003","1040","12","0","0","94002","4","2","22002","0","2","250000","0","0","263"
"1","2","2","40","0","0","22003","1040","12","0","0","94002","8","3","22002","0","3","500000","0","0","264"
"1","2","2","60","0","0","22003","1040","12","0","0","94002","12","4","22002","0","4","750000","0","0","265"
"1","2","2","80","0","0","22003","1040","12","0","0","94002","16","5","22002","0","-1","1000000","0","0","266"
"1","0","0","0","0","0","0","1041","12","0","0","94002","0","1","0","0","1","10000","0","0","267"
"1","2","2","20","0","0","22003","1041","12","0","0","94002","4","2","22002","0","2","250000","0","0","268"
"1","2","2","40","0","0","22003","1041","12","0","0","94002","8","3","22002","0","3","500000","0","0","269"
"1","2","2","60","0","0","22003","1041","12","0","0","94002","12","4","22002","0","4","750000","0","0","270"
"1","2","2","80","0","0","22003","1041","12","0","0","94002","16","5","22002","0","-1","1000000","0","0","271"
"1","0","0","0","0","0","0","1042","12","0","0","94002","0","1","0","0","1","10000","0","0","272"
"1","2","2","20","0","0","22003","1042","12","0","0","94002","4","2","22002","0","2","250000","0","0","273"
"1","2","2","40","0","0","22003","1042","12","0","0","94002","8","3","22002","0","3","500000","0","0","274"
"1","2","2","60","0","0","22003","1042","12","0","0","94002","12","4","22002","0","4","750000","0","0","275"
"1","2","2","80","0","0","22003","1042","12","0","0","94002","16","5","22002","0","-1","1000000","0","0","276"
"1","0","0","0","0","0","0","1043","12","0","0","94002","0","1","0","0","1","10000","0","0","277"
"1","2","2","20","0","0","22003","1043","12","0","0","94002","4","2","22002","0","2","250000","0","0","278"
"1","2","2","40","0","0","22003","1043","12","0","0","94002","8","3","22002","0","3","500000","0","0","279"
"1","2","2","60","0","0","22003","1043","12","0","0","94002","12","4","22002","0","4","750000","0","0","280"
"1","2","2","80","0","0","22003","1043","12","0","0","94002","16","5","22002","0","-1","1000000","0","0","281"
"1","0","0","0","0","0","0","1044","12","0","0","94002","0","1","0","0","1","10000","0","0","282"
"1","2","2","20","0","0","22003","1044","12","0","0","94002","4","2","22002","0","2","250000","0","0","283"
"1","2","2","40","0","0","22003","1044","12","0","0","94002","8","3","22002","0","3","500000","0","0","284"
"1","2","2","60","0","0","22003","1044","12","0","0","94002","12","4","22002","0","4","750000","0","0","285"
"1","2","2","80","0","0","22003","1044","12","0","0","94002","16","5","22002","0","-1","1000000","0","0","286"
"1","0","0","0","0","0","0","1045","12","0","0","94002","0","1","0","0","1","10000","0","0","287"
"1","2","2","20","0","0","22003","1045","12","0","0","94002","4","2","22002","0","2","250000","0","0","288"
"1","2","2","40","0","0","22003","1045","12","0","0","94002","8","3","22002","0","3","500000","0","0","289"
"1","2","2","60","0","0","22003","1045","12","0","0","94002","12","4","22002","0","4","750000","0","0","290"
"1","2","2","80","0","0","22003","1045","12","0","0","94002","16","5","22002","0","-1","1000000","0","0","291"
"1","0","0","0","0","0","0","1046","12","0","0","94002","0","1","0","0","1","10000","0","0","292"
"1","2","2","20","0","0","22003","1046","12","0","0","94002","4","2","22002","0","2","250000","0","0","293"
"1","2","2","40","0","0","22003","1046","12","0","0","94002","8","3","22002","0","3","500000","0","0","294"
"1","2","2","60","0","0","22003","1046","12","0","0","94002","12","4","22002","0","4","750000","0","0","295"
"1","2","2","80","0","0","22003","1046","12","0","0","94002","16","5","22002","0","-1","1000000","0","0","296"
"1","0","0","0","0","0","0","1047","12","0","0","94002","0","1","0","0","1","10000","0","0","297"
"1","2","2","20","0","0","22003","1047","12","0","0","94002","4","2","22002","0","2","250000","0","0","298"
"1","2","2","40","0","0","22003","1047","12","0","0","94002","8","3","22002","0","3","500000","0","0","299"
"1","2","2","60","0","0","22003","1047","12","0","0","94002","12","4","22002","0","4","750000","0","0","300"
"1","2","2","80","0","0","22003","1047","12","0","0","94002","16","5","22002","0","-1","1000000","0","0","301"
"1","0","0","0","0","0","0","1048","12","0","0","94002","0","1","0","0","1","10000","0","0","302"
"1","2","2","20","0","0","22003","1048","12","0","0","94002","4","2","22002","0","2","250000","0","0","303"
"1","2","2","40","0","0","22003","1048","12","0","0","94002","8","3","22002","0","3","500000","0","0","304"
"1","2","2","60","0","0","22003","1048","12","0","0","94002","12","4","22002","0","4","750000","0","0","305"
"1","2","2","80","0","0","22003","1048","12","0","0","94002","16","5","22002","0","-1","1000000","0","0","306"
"1","0","0","0","0","0","0","1049","12","0","0","94002","0","1","0","0","1","10000","0","0","307"
"1","2","2","20","0","0","22003","1049","12","0","0","94002","4","2","22002","0","2","250000","0","0","308"
"1","2","2","40","0","0","22003","1049","12","0","0","94002","8","3","22002","0","3","500000","0","0","309"
"1","2","2","60","0","0","22003","1049","12","0","0","94002","12","4","22002","0","4","750000","0","0","310"
"1","2","2","80","0","0","22003","1049","12","0","0","94002","16","5","22002","0","-1","1000000","0","0","311"
"1","0","0","0","0","0","0","1050","12","0","0","94002","0","1","0","0","1","10000","0","0","312"
"1","2","2","20","0","0","22003","1050","12","0","0","94002","4","2","22002","0","2","250000","0","0","313"
"1","2","2","40","0","0","22003","1050","12","0","0","94002","8","3","22002","0","3","500000","0","0","314"
"1","2","2","60","0","0","22003","1050","12","0","0","94002","12","4","22002","0","4","750000","0","0","315"
"1","2","2","80","0","0","22003","1050","12","0","0","94002","16","5","22002","0","-1","1000000","0","0","316"
"1","0","0","0","0","0","0","1051","12","0","0","94002","0","1","0","0","1","10000","0","0","317"
"1","2","2","20","0","0","22003","1051","12","0","0","94002","4","2","22002","0","2","250000","0","0","318"
"1","2","2","40","0","0","22003","1051","12","0","0","94002","8","3","22002","0","3","500000","0","0","319"
"1","2","2","60","0","0","22003","1051","12","0","0","94002","12","4","22002","0","4","750000","0","0","320"
"1","2","2","80","0","0","22003","1051","12","0","0","94002","16","5","22002","0","-1","1000000","0","0","321"
"1","0","0","0","0","0","0","1052","12","0","0","94002","0","1","0","0","1","10000","0","0","322"
"1","2","2","20","0","0","22003","1052","12","0","0","94002","4","2","22002","0","2","250000","0","0","323"
"1","2","2","40","0","0","22003","1052","12","0","0","94002","8","3","22002","0","3","500000","0","0","324"
"1","2","2","60","0","0","22003","1052","12","0","0","94002","12","4","22002","0","4","750000","0","0","325"
"1","2","2","80","0","0","22003","1052","12","0","0","94002","16","5","22002","0","-1","1000000","0","0","326"
"1","0","0","0","0","0","0","1053","12","0","0","94002","0","1","0","0","1","10000","0","0","327"
"1","2","2","20","0","0","22003","1053","12","0","0","94002","4","2","22002","0","2","250000","0","0","328"
"1","2","2","40","0","0","22003","1053","12","0","0","94002","8","3","22002","0","3","500000","0","0","329"
"1","2","2","60","0","0","22003","1053","12","0","0","94002","12","4","22002","0","4","750000","0","0","330"
"1","2","2","80","0","0","22003","1053","12","0","0","94002","16","5","22002","0","-1","1000000","0","0","331"
"1","0","0","0","0","0","0","1054","12","0","0","94002","0","1","0","0","1","10000","0","0","332"
"1","2","2","20","0","0","22003","1054","12","0","0","94002","4","2","22002","0","2","250000","0","0","333"
"1","2","2","40","0","0","22003","1054","12","0","0","94002","8","3","22002","0","3","500000","0","0","334"
"1","2","2","60","0","0","22003","1054","12","0","0","94002","12","4","22002","0","4","750000","0","0","335"
"1","2","2","80","0","0","22003","1054","12","0","0","94002","16","5","22002","0","-1","1000000","0","0","336"
"1","0","0","0","0","0","0","1055","12","0","0","94002","0","1","0","0","1","10000","0","0","337"
"1","2","2","20","0","0","22003","1055","12","0","0","94002","4","2","22002","0","2","250000","0","0","338"
"1","2","2","40","0","0","22003","1055","12","0","0","94002","8","3","22002","0","3","500000","0","0","339"
"1","2","2","60","0","0","22003","1055","12","0","0","94002","12","4","22002","0","4","750000","0","0","340"
"1","2","2","80","0","0","22003","1055","12","0","0","94002","16","5","22002","0","-1","1000000","0","0","341"
"1","0","0","0","0","0","0","1056","12","0","0","94002","0","1","0","0","1","10000","0","0","342"
"1","2","2","20","0","0","22003","1056","12","0","0","94002","4","2","22002","0","2","250000","0","0","343"
"1","2","2","40","0","0","22003","1056","12","0","0","94002","8","3","22002","0","3","500000","0","0","344"
"1","2","2","60","0","0","22003","1056","12","0","0","94002","12","4","22002","0","4","750000","0","0","345"
"1","2","2","80","0","0","22003","1056","12","0","0","94002","16","5","22002","0","-1","1000000","0","0","346"
"1","0","0","0","0","0","0","1057","12","0","0","94002","0","1","0","0","1","10000","0","0","347"
"1","2","2","20","0","0","22003","1057","12","0","0","94002","4","2","22002","0","2","250000","0","0","348"
"1","2","2","40","0","0","22003","1057","12","0","0","94002","8","3","22002","0","3","500000","0","0","349"
"1","2","2","60","0","0","22003","1057","12","0","0","94002","12","4","22002","0","4","750000","0","0","350"
"1","2","2","80","0","0","22003","1057","12","0","0","94002","16","5","22002","0","-1","1000000","0","0","351"
"1","0","0","0","0","0","0","1058","12","0","0","94002","0","1","0","0","1","10000","0","0","352"
"1","2","2","20","0","0","22003","1058","12","0","0","94002","4","2","22002","0","2","250000","0","0","353"
"1","2","2","40","0","0","22003","1058","12","0","0","94002","8","3","22002","0","3","500000","0","0","354"
"1","2","2","60","0","0","22003","1058","12","0","0","94002","12","4","22002","0","4","750000","0","0","355"
"1","2","2","80","0","0","22003","1058","12","0","0","94002","16","5","22002","0","-1","1000000","0","0","356"
"1","0","0","0","0","0","0","1059","12","0","0","94002","0","1","0","0","1","10000","0","0","357"
"1","2","2","20","0","0","22003","1059","12","0","0","94002","4","2","22002","0","2","250000","0","0","358"
"1","2","2","40","0","0","22003","1059","12","0","0","94002","8","3","22002","0","3","500000","0","0","359"
"1","2","2","60","0","0","22003","1059","12","0","0","94002","12","4","22002","0","4","750000","0","0","360"
"1","2","2","80","0","0","22003","1059","12","0","0","94002","16","5","22002","0","-1","1000000","0","0","361"
"1","0","0","0","0","0","0","1060","12","0","0","94002","0","1","0","0","1","10000","0","0","362"
"1","2","2","20","0","0","22003","1060","12","0","0","94002","4","2","22002","0","2","250000","0","0","363"
"1","2","2","40","0","0","22003","1060","12","0","0","94002","8","3","22002","0","3","500000","0","0","364"
"1","2","2","60","0","0","22003","1060","12","0","0","94002","12","4","22002","0","4","750000","0","0","365"
"1","2","2","80","0","0","22003","1060","12","0","0","94002","16","5","22002","0","-1","1000000","0","0","366"
"1","0","0","0","0","0","0","1061","12","0","0","94002","0","1","0","0","1","10000","0","0","367"
"1","2","2","20","0","0","22003","1061","12","0","0","94002","4","2","22002","0","2","250000","0","0","368"
"1","2","2","40","0","0","22003","1061","12","0","0","94002","8","3","22002","0","3","500000","0","0","369"
"1","2","2","60","0","0","22003","1061","12","0","0","94002","12","4","22002","0","4","750000","0","0","370"
"1","2","2","80","0","0","22003","1061","12","0","0","94002","16","5","22002","0","-1","1000000","0","0","371"
"1","0","0","0","0","0","0","1063","12","0","0","94002","0","1","0","0","1","10000","0","0","372"
"1","2","2","20","0","0","22003","1063","12","0","0","94002","4","2","22002","0","2","250000","0","0","373"
"1","2","2","40","0","0","22003","1063","12","0","0","94002","8","3","22002","0","3","500000","0","0","374"
"1","2","2","60","0","0","22003","1063","12","0","0","94002","12","4","22002","0","4","750000","0","0","375"
"1","2","2","80","0","0","22003","1063","12","0","0","94002","16","5","22002","0","-1","1000000","0","0","376"
"1","0","0","0","0","0","0","1064","12","0","0","94002","0","1","0","0","1","10000","0","0","377"
"1","2","2","20","0","0","22003","1064","12","0","0","94002","4","2","22002","0","2","250000","0","0","378"
"1","2","2","40","0","0","22003","1064","12","0","0","94002","8","3","22002","0","3","500000","0","0","379"
"1","2","2","60","0","0","22003","1064","12","0","0","94002","12","4","22002","0","4","750000","0","0","380"
"1","2","2","80","0","0","22003","1064","12","0","0","94002","16","5","22002","0","-1","1000000","0","0","381"
"1","0","0","0","0","0","0","1065","12","0","0","94002","0","1","0","0","1","10000","0","0","382"
"1","2","2","20","0","0","22003","1065","12","0","0","94002","4","2","22002","0","2","250000","0","0","383"
"1","2","2","40","0","0","22003","1065","12","0","0","94002","8","3","22002","0","3","500000","0","0","384"
"1","2","2","60","0","0","22003","1065","12","0","0","94002","12","4","22002","0","4","750000","0","0","385"
"1","2","2","80","0","0","22003","1065","12","0","0","94002","16","5","22002","0","-1","1000000","0","0","386"
"1","0","0","0","0","0","0","1066","12","0","0","94002","0","1","0","0","1","10000","0","0","387"
"1","2","2","20","0","0","22003","1066","12","0","0","94002","4","2","22002","0","2","250000","0","0","388"
"1","2","2","40","0","0","22003","1066","12","0","0","94002","8","3","22002","0","3","500000","0","0","389"
"1","2","2","60","0","0","22003","1066","12","0","0","94002","12","4","22002","0","4","750000","0","0","390"
"1","2","2","80","0","0","22003","1066","12","0","0","94002","16","5","22002","0","-1","1000000","0","0","391"
"1","0","0","0","0","0","0","1067","12","0","0","94002","0","1","0","0","1","10000","0","0","392"
"1","2","2","20","0","0","22003","1067","12","0","0","94002","4","2","22002","0","2","250000","0","0","393"
"1","2","2","40","0","0","22003","1067","12","0","0","94002","8","3","22002","0","3","500000","0","0","394"
"1","2","2","60","0","0","22003","1067","12","0","0","94002","12","4","22002","0","4","750000","0","0","395"
"1","2","2","80","0","0","22003","1067","12","0","0","94002","16","5","22002","0","-1","1000000","0","0","396"
"1","0","0","0","0","0","0","1068","12","0","0","94002","0","1","0","0","1","10000","0","0","397"
"1","2","2","20","0","0","22003","1068","12","0","0","94002","4","2","22002","0","2","250000","0","0","398"
"1","2","2","40","0","0","22003","1068","12","0","0","94002","8","3","22002","0","3","500000","0","0","399"
"1","2","2","60","0","0","22003","1068","12","0","0","94002","12","4","22002","0","4","750000","0","0","400"
"1","2","2","80","0","0","22003","1068","12","0","0","94002","16","5","22002","0","-1","1000000","0","0","401"
"1","0","0","0","0","0","0","1069","12","0","0","94002","0","1","0","0","1","10000","0","0","402"
"1","2","2","20","0","0","22003","1069","12","0","0","94002","4","2","22002","0","2","250000","0","0","403"
"1","2","2","40","0","0","22003","1069","12","0","0","94002","8","3","22002","0","3","500000","0","0","404"
"1","2","2","60","0","0","22003","1069","12","0","0","94002","12","4","22002","0","4","750000","0","0","405"
"1","2","2","80","0","0","22003","1069","12","0","0","94002","16","5","22002","0","-1","1000000","0","0","406"
"1","0","0","0","0","0","0","1070","12","0","0","94002","0","1","0","0","1","10000","0","0","407"
"1","2","2","20","0","0","22003","1070","12","0","0","94002","4","2","22002","0","2","250000","0","0","408"
"1","2","2","40","0","0","22003","1070","12","0","0","94002","8","3","22002","0","3","500000","0","0","409"
"1","2","2","60","0","0","22003","1070","12","0","0","94002","12","4","22002","0","4","750000","0","0","410"
"1","2","2","80","0","0","22003","1070","12","0","0","94002","16","5","22002","0","-1","1000000","0","0","411"
"1","0","0","0","0","0","0","1071","12","0","0","94002","0","1","0","0","1","10000","0","0","412"
"1","2","2","20","0","0","22003","1071","12","0","0","94002","4","2","22002","0","2","250000","0","0","413"
"1","2","2","40","0","0","22003","1071","12","0","0","94002","8","3","22002","0","3","500000","0","0","414"
"1","2","2","60","0","0","22003","1071","12","0","0","94002","12","4","22002","0","4","750000","0","0","415"
"1","2","2","80","0","0","22003","1071","12","0","0","94002","16","5","22002","0","-1","1000000","0","0","416"
"1","0","0","0","0","0","0","1072","12","0","0","94002","0","1","0","0","1","10000","0","0","417"
"1","2","2","20","0","0","22003","1072","12","0","0","94002","4","2","22002","0","2","250000","0","0","418"
"1","2","2","40","0","0","22003","1072","12","0","0","94002","8","3","22002","0","3","500000","0","0","419"
"1","2","2","60","0","0","22003","1072","12","0","0","94002","12","4","22002","0","4","750000","0","0","420"
"1","2","2","80","0","0","22003","1072","12","0","0","94002","16","5","22002","0","-1","1000000","0","0","421"
"1","0","0","0","0","0","0","1073","12","0","0","94002","0","1","0","0","1","10000","0","0","422"
"1","2","2","20","0","0","22003","1073","12","0","0","94002","4","2","22002","0","2","250000","0","0","423"
"1","2","2","40","0","0","22003","1073","12","0","0","94002","8","3","22002","0","3","500000","0","0","424"
"1","2","2","60","0","0","22003","1073","12","0","0","94002","12","4","22002","0","4","750000","0","0","425"
"1","2","2","80","0","0","22003","1073","12","0","0","94002","16","5","22002","0","-1","1000000","0","0","426"
"1","0","0","0","0","0","0","1074","12","0","0","94002","0","1","0","0","1","10000","0","0","427"
"1","2","2","20","0","0","22003","1074","12","0","0","94002","4","2","22002","0","2","250000","0","0","428"
"1","2","2","40","0","0","22003","1074","12","0","0","94002","8","3","22002","0","3","500000","0","0","429"
"1","2","2","60","0","0","22003","1074","12","0","0","94002","12","4","22002","0","4","750000","0","0","430"
"1","2","2","80","0","0","22003","1074","12","0","0","94002","16","5","22002","0","-1","1000000","0","0","431"
"1","0","0","0","0","0","0","1075","12","0","0","94002","0","1","0","0","1","10000","0","0","432"
"1","2","2","20","0","0","22003","1075","12","0","0","94002","4","2","22002","0","2","250000","0","0","433"
"1","2","2","40","0","0","22003","1075","12","0","0","94002","8","3","22002","0","3","500000","0","0","434"
"1","2","2","60","0","0","22003","1075","12","0","0","94002","12","4","22002","0","4","750000","0","0","435"
"1","2","2","80","0","0","22003","1075","12","0","0","94002","16","5","22002","0","-1","1000000","0","0","436"
"1","0","0","0","0","0","0","1076","12","0","0","94002","0","1","0","0","1","10000","0","0","437"
"1","2","2","20","0","0","22003","1076","12","0","0","94002","4","2","22002","0","2","250000","0","0","438"
"1","2","2","40","0","0","22003","1076","12","0","0","94002","8","3","22002","0","3","500000","0","0","439"
"1","2","2","60","0","0","22003","1076","12","0","0","94002","12","4","22002","0","4","750000","0","0","440"
"1","2","2","80","0","0","22003","1076","12","0","0","94002","16","5","22002","0","-1","1000000","0","0","441"
"1","0","0","0","0","0","0","1077","12","0","0","94002","0","1","0","0","1","10000","0","0","442"
"1","2","2","20","0","0","22003","1077","12","0","0","94002","4","2","22002","0","2","250000","0","0","443"
"1","2","2","40","0","0","22003","1077","12","0","0","94002","8","3","22002","0","3","500000","0","0","444"
"1","2","2","60","0","0","22003","1077","12","0","0","94002","12","4","22002","0","4","750000","0","0","445"
"1","2","2","80","0","0","22003","1077","12","0","0","94002","16","5","22002","0","-1","1000000","0","0","446"
"1","0","0","0","0","0","0","1078","12","0","0","94002","0","1","0","0","1","10000","0","0","447"
"1","2","2","20","0","0","22003","1078","12","0","0","94002","4","2","22002","0","2","250000","0","0","448"
"1","2","2","40","0","0","22003","1078","12","0","0","94002","8","3","22002","0","3","500000","0","0","449"
"1","2","2","60","0","0","22003","1078","12","0","0","94002","12","4","22002","0","4","750000","0","0","450"
"1","2","2","80","0","0","22003","1078","12","0","0","94002","16","5","22002","0","-1","1000000","0","0","451"
"1","0","0","0","0","0","0","1079","12","0","0","94002","0","1","0","0","1","10000","0","0","452"
"1","2","2","20","0","0","22003","1079","12","0","0","94002","4","2","22002","0","2","250000","0","0","453"
"1","2","2","40","0","0","22003","1079","12","0","0","94002","8","3","22002","0","3","500000","0","0","454"
"1","2","2","60","0","0","22003","1079","12","0","0","94002","12","4","22002","0","4","750000","0","0","455"
"1","2","2","80","0","0","22003","1079","12","0","0","94002","16","5","22002","0","-1","1000000","0","0","456"
"1","0","0","0","0","0","0","1080","12","0","0","94002","0","1","0","0","1","10000","0","0","457"
"1","2","2","20","0","0","22003","1080","12","0","0","94002","4","2","22002","0","2","250000","0","0","458"
"1","2","2","40","0","0","22003","1080","12","0","0","94002","8","3","22002","0","3","500000","0","0","459"
"1","2","2","60","0","0","22003","1080","12","0","0","94002","12","4","22002","0","4","750000","0","0","460"
"1","2","2","80","0","0","22003","1080","12","0","0","94002","16","5","22002","0","-1","1000000","0","0","461"
"1","0","0","0","0","0","0","1081","12","0","0","94002","0","1","0","0","1","10000","0","0","462"
"1","2","2","20","0","0","22003","1081","12","0","0","94002","4","2","22002","0","2","250000","0","0","463"
"1","2","2","40","0","0","22003","1081","12","0","0","94002","8","3","22002","0","3","500000","0","0","464"
"1","2","2","60","0","0","22003","1081","12","0","0","94002","12","4","22002","0","4","750000","0","0","465"
"1","2","2","80","0","0","22003","1081","12","0","0","94002","16","5","22002","0","-1","1000000","0","0","466"
"1","0","0","0","0","0","0","1082","12","0","0","94002","0","1","0","0","1","10000","0","0","467"
"1","2","2","20","0","0","22003","1082","12","0","0","94002","4","2","22002","0","2","250000","0","0","468"
"1","2","2","40","0","0","22003","1082","12","0","0","94002","8","3","22002","0","3","500000","0","0","469"
"1","2","2","60","0","0","22003","1082","12","0","0","94002","12","4","22002","0","4","750000","0","0","470"
"1","2","2","80","0","0","22003","1082","12","0","0","94002","16","5","22002","0","-1","1000000","0","0","471"
