0cb9efd549773cfa6b623653230a1ecfd6f77851a9d3562cb496f6eec4dc2acf,d8c2592270cc62ff023bd7b717d6508032302979cd94230314cefa22ec278217,db7f830274275976307ae414ce3d29f033296a95069125e4cae022839c8b8ada,65edccd8d2abbcc907ffc419b53df0f88f5c7cdad9922eae21fd76e5838ff6bf,58f74223c9ccd9e575847743de6a469da11003404f29458ebc307e5c31d6a750,a72aed1982ef12229dc188b7ab991abca3123c61147639dea07e818891e8e5a1,05ce88156e565995c21c1b0a8fc6db060bbbce51ce6bb92022a975795eb78f9b,afbf91d19b64f326f978538f6f1e4f752cd600842e8b579b576c56e217b2dc3a,cd1a6bf3171c52c0fa9dab5f3460a10f3642f8acf1613a7202cda6b14373ac8a,60d14eb0e11d11f45c511bc620b8be63f144180f3cafb92df504693585226193,f1ce08862b952d3b84ea17ea7674ae3b9a6869c74ebd9483f1c504cc45caa862
"0","琳德","1","263","2030/12/17 14:59:59","0","819431","0","1277","1277","2015/04/01 15:00:00"
"0","烏爾姆","1","41","2030/12/17 14:59:59","0","28211","0","1278","1278","2015/04/01 15:00:00"
"0","貪吃佩可（聖誕節）","1","1089","2030/12/17 14:59:59","0","531413","0","1279","1279","2015/04/01 15:00:00"
"0","克蕾琪塔（聖誕節）","1","1090","2030/12/17 14:59:59","0","128332","0","1280","1280","2015/04/01 15:00:00"
"0","祈梨（新年）","1","1091","2030/12/17 14:59:59","0","14414","0","1283","1283","2015/04/01 15:00:00"
"0","初音（新年）","1","1092","2030/12/17 14:59:59","0","503213","0","1284","1284","2015/04/01 15:00:00"
"0","霞（新年）","1","1093","2030/12/17 14:59:59","0","102213","0","1285","1285","2015/04/01 15:00:00"
"0","日和（星素）","1","1094","2030/12/17 14:59:59","0","517412","0","1287","1287","2015/04/01 15:00:00"
"0","怜（星素）","1","1095","2030/12/17 14:59:59","0","830112","0","1288","1288","2015/04/01 15:00:00"
"0","優衣（星素）","1","1096","2030/12/17 14:59:59","0","720112","0","1289","1289","2015/04/01 15:00:00"
"0","厄莉絲","1","30","2030/12/17 14:59:59","0","38131","0","1290","1290","2015/04/01 15:00:00"
"0","優妮（冬日）","1","1097","2030/12/17 14:59:59","0","724112","0","1293","1293","2015/04/01 15:00:00"
"0","克蘿依（冬日）","1","1098","2030/12/17 14:59:59","0","128412","0","1294","1294","2015/04/01 15:00:00"
"0","琪愛兒（冬日）","1","138","2030/12/17 14:59:59","0","310312","0","1295","1295","2015/04/01 15:00:00"
"0","安涅默涅","1","10","2030/12/17 14:59:59","0","4011","0","1296","1296","2015/04/01 15:00:00"
"0","涅妃‧涅羅","1","100","2030/12/17 14:59:59","0","435211","0","1297","1297","2015/04/01 15:00:00"
"0","真琴（指揮官）","1","1099","2030/12/17 14:59:59","0","601412","0","1298","1298","2015/04/01 15:00:00"
"0","惠理子（指揮官）","1","29","2030/12/17 14:59:59","0","38112","0","1299","1299","2015/04/01 15:00:00"
"0","倭","1","233","2030/12/17 14:59:59","0","706011","0","1300","1300","2015/04/01 15:00:00"
"0","若菜","1","286","2030/12/17 14:59:59","0","901011","0","1301","1301","2015/04/01 15:00:00"
"0","布武機","1","175","2030/12/17 14:59:59","0","525211","0","1302","1302","2015/04/01 15:00:00"
"0","鏡華（春日）","1","1111","2030/12/17 14:59:59","0","117413","0","1307","1307","2015/04/01 15:00:00"
"0","鈴莓（春日）","1","80","2030/12/17 14:59:59","0","222223","0","1308","1308","2015/04/01 15:00:00"
"0","庫露露","1","53","2030/12/17 14:59:59","0","128221","0","1309","1309","2015/04/01 15:00:00"
"0","真步（夢想樂園）","1","1112","2030/12/17 14:59:59","0","605415","0","1310","1310","2015/04/01 15:00:00"
"0","涅婭（夏日）","1","1113","2030/12/17 14:59:59","0","430012","0","1311","1311","2015/04/01 15:00:00"
"0","美空（夏日）","1","1114","2030/12/17 14:59:59","0","612432","0","1312","1312","2015/04/01 15:00:00"
"0","莉莉（夏日）","1","257","2030/12/17 14:59:59","0","818111","0","1316","1316","2015/04/01 15:00:00"
"0","愛梅斯（夏日）","1","14","2030/12/17 14:59:59","0","6313","0","1317","1317","2015/04/01 15:00:00"
"0","帆稀（夏日）","1","179","2030/12/17 14:59:59","0","546112","0","1318","1318","2015/04/01 15:00:00"
"0","愛蜜莉雅（夏日）","1","42","2030/12/17 14:59:59","0","36212","0","1319","1319","2015/04/01 15:00:00"
"0","艾姬多娜（夏日）","1","40","2030/12/17 14:59:59","0","31111","0","1320","1320","2015/04/01 15:00:00"
"0","雷姆（夏日）","1","277","2030/12/17 14:59:59","0","836212","0","1321","1321","2015/04/01 15:00:00"
"0","望（鍊金術師）","1","157","2030/12/17 14:59:59","0","442412","0","1322","1322","2015/04/01 15:00:00"
"0","萊拉耶爾（聖誕節）","1","257","2030/12/17 14:59:59","0","800112","0","1328","1328","2015/04/01 15:00:00"
"0","伊緒（聖誕節）","1","28","2030/12/17 14:59:59","0","10412","0","1329","1329","2015/04/01 15:00:00"
"0","格蕾斯","1","87","2030/12/17 14:59:59","0","128321","0","1330","1330","2015/04/01 15:00:00"
"0","莫妮卡（新年）","1","234","2030/12/17 14:59:59","0","644113","0","1332","1332","2015/04/01 15:00:00"
"0","咲戀（新年）","1","104","2030/12/17 14:59:59","0","208315","0","1335","1335","2015/04/01 15:00:00"
"0","梅杜莎","1","235","2030/12/17 14:59:59","0","633411","0","1336","1336","2015/04/01 15:00:00"
"0","拉比林斯達（始源）","1","263","2030/12/17 14:59:59","0","805112","0","1337","1337","2015/04/01 15:00:00"
"0","似似花（始源）","1","160","2030/12/17 14:59:59","0","434312","0","1338","1338","2015/04/01 15:00:00"
"0","克莉絲提娜（始源）","1","80","2030/12/17 14:59:59","0","128122","0","1339","1339","2015/04/01 15:00:00"
"0","菲歐","1","180","2030/12/17 14:59:59","0","520111","0","1340","1340","2015/04/01 15:00:00"
"0","蘭法（祭服）","1","267","2030/12/17 14:59:59","0","809212","0","1343","1343","2015/04/01 15:00:00"
"0","千歌（祭服）","1","146","2030/12/17 14:59:59","0","311012","0","1344","1344","2015/04/01 15:00:00"
"0","克蘿茜（航空）","1","97","2030/12/17 14:59:59","0","128422","0","1345","1345","2015/04/01 15:00:00"
"0","碧（駕駛員）","1","4","2030/12/17 14:59:59","0","414","0","1346","1346","2015/04/01 15:00:00"
"0","鳳凰","1","194","2030/12/17 14:59:59","0","540211","0","1347","1347","2015/04/01 15:00:00"
"0","日和（公主）","1","102","2030/12/17 14:59:59","0","517415","0","1801","1801","2021/02/11 16:00:00"
"0","優衣（公主）","1","136","2030/12/17 14:59:59","0","720116","0","1802","1802","2015/04/01 15:00:00"
"0","怜（公主）","1","165","2030/12/17 14:59:59","0","830116","0","1803","1803","2015/04/01 15:00:00"
"0","貪吃佩可（公主）","1","105","2030/12/17 14:59:59","0","531416","0","1804","1804","2020/06/22 16:00:00"
"0","可可蘿（公主）","1","58","2030/12/17 14:59:59","0","143215","0","1805","1805","2020/09/01 16:00:00"
"0","凱留（公主）","1","42","2030/12/17 14:59:59","0","117015","0","1806","1806","2015/04/01 15:00:00"
"0","初音＆栞","1","100","2030/12/17 14:59:59","0","503221","0","1807","1807","2015/04/01 15:00:00"
"0","禊＆美美＆鏡華","1","120","2030/12/17 14:59:59","0","612421","0","1808","1808","2015/04/01 15:00:00"
"0","秋乃＆咲戀","1","9","2030/12/17 14:59:59","0","1121","0","1809","1809","2015/04/01 15:00:00"
"0","安＆古蕾婭","1","17","2030/12/17 14:59:59","0","9421","0","1810","1810","2015/04/01 15:00:00"
"0","靜流＆璃乃","1","69","2030/12/17 14:59:59","0","212221","0","1811","1811","2015/04/01 15:00:00"
"0","雪菲（公主）","1","104","2030/12/17 14:59:59","0","210313","0","1812","1812","2015/04/01 15:00:00"
"0","愛梅斯","1","9900","2099/12/17 14:59:59","0","6311","0","1900","1900","2015/04/01 15:00:00"
"0","序章_牽起羈絆的人們","2","1","2099/12/17 14:59:59","2000002","999900","0","0","2000","2015/04/01 15:00:00"
"1","第1章_謎樣少女與記憶之鑰","2","2","2099/12/17 14:59:59","2001005","999901","0","0","2001","2015/04/01 15:00:00"
"1","第2章_誓約女君","2","3","2099/12/17 14:59:59","2002005","999902","0","0","2002","2015/04/01 15:00:00"
"1","第3章_襲來的黑色幻影","2","4","2099/12/17 14:59:59","2003005","999903","0","0","2003","2015/04/01 15:00:00"
"1","第4章_災厄的牧場","2","5","2099/12/17 14:59:59","2004005","999904","0","0","2004","2015/04/01 15:00:00"
"1","第5章_集結、七冠","2","6","2099/12/17 14:59:59","2005006","999905","0","0","2005","2015/04/01 15:00:00"
"1","第6章_被遺忘的公主","2","7","2099/12/17 14:59:59","2006013","999906","0","0","2006","2015/04/01 15:00:00"
"1","第7章_被預言的災禍","2","8","2030/12/17 14:59:59","2007012","999907","0","0","2007","2015/04/01 15:00:00"
"1","第8章_彼此交錯的感情","2","9","2030/12/17 14:59:59","2008015","999908","0","0","2008","2019/02/18 16:00:00"
"1","第9章_被盯上的演唱會","2","10","2030/12/17 14:59:59","2009099","999909","0","0","2009","2019/04/19 16:00:00"
"1","第10章_貪吃佩可救出作戰","2","11","2030/12/17 14:59:59","2010006","999910","0","0","2010","2019/06/17 16:00:00"
"1","第11章_打擊希望的黑鐵","2","12","2030/12/17 14:59:59","2011008","999911","0","0","2011","2019/08/15 16:00:00"
"1","第12章_面具下的真實面貌","2","13","2030/12/17 14:59:59","2012014","999912","0","0","2012","2019/09/17 16:00:00"
"1","第13章_決戰，蘭德索爾","2","14","2030/12/17 14:59:59","2013015","999913","0","0","2013","2019/11/15 16:00:00"
"1","第14章_兇滅的霸瞳皇帝","2","15","2030/12/17 14:59:59","2014008","999914","0","0","2014","2020/02/14 16:00:00"
"1","第15章_Re：連結","2","16","2030/12/17 14:59:59","2015009","999915","0","0","2015","2020/04/14 16:00:00"
"1","第2部 第1章_冒險，再起","2","17","2030/12/17 14:59:59","2101014","999921","0","0","2101","2020/05/15 16:00:00"
"1","第2部 第2章_災禍的軍團","2","18","2030/12/17 14:59:59","2102011","999922","0","0","2102","2020/07/13 16:00:00"
"1","第2部 第3章_暴風雨的開始","2","19","2030/12/17 14:59:59","2103017","999923","0","0","2103","2015/04/01 15:00:00"
"1","第2部 第4章_暫時的同班同學","2","20","2030/12/17 14:59:59","2104008","999924","0","0","2104","2021/01/15 16:00:00"
"1","第2部 第5章_龍群與金幣的坩堝","2","21","2030/12/17 14:59:59","2105002","999925","0","0","2105","2021/03/15 16:00:00"
"1","第2部 第6章 _大江戶漫遊湯煙旅情","2","22","2030/12/17 14:59:59","2106006","999926","0","0","2106","2021/05/17 16:00:00"
"1","第2部 第7章 _自黑暗伸出的手","2","23","2030/12/17 14:59:59","2107099","999927","0","0","2107","2021/07/16 16:00:00"
"1","第2部 第8章 _贊恩覺醒","2","24","2030/12/17 14:59:59","2108005","999928","0","0","2108","2021/09/16 16:00:00"
"1","第2部 第9章_激鬥！【憤怒‧軍團】","2","25","2030/12/17 14:59:59","2109012","999929","0","0","2109","2021/11/15 16:00:00"
"1","第2部 第10章_獸人族之國‧珊托魯斯","2","26","2030/12/17 14:59:59","2110010","999930","0","0","2110","2022/02/15 16:00:00"
"1","第2部 第11章_虛空與魔性的遊戲","2","27","2030/12/17 14:59:59","2111009","999931","0","0","2111","2022/04/15 16:00:00"
"1","第2部 第12章_激鬥、七冠","2","28","2030/12/17 14:59:59","2112008","999932","0","0","2112","2022/06/15 16:00:00"
"1","第2部 第13章_被囚禁的愛梅斯","2","29","2030/12/17 14:59:59","2113008","999933","0","0","2113","2022/08/15 16:00:00"
"1","第2部 第14章_封閉的理想鄉","2","30","2030/12/17 14:59:59","2114006","999934","0","0","2114","2022/11/15 16:00:00"
"1","第2部 第15章_終局序曲","2","31","2030/12/17 14:59:59","2115008","999935","0","0","2115","2023/01/16 16:00:00"
"1","第2部 第16章_終結世界","2","32","2030/12/17 14:59:59","2116011","999936","0","0","2116","2023/03/15 16:00:00"
"1","第3部 第1章_反轉世界","2","33","2030/12/17 14:59:59","2201007","999937","0","0","2201","2023/06/15 16:00:00"
"1","第3部 第2章_突襲！蠻賊三姊妹","2","34","2030/12/17 14:59:59","2202006","999938","0","0","2202","2023/08/15 16:00:00"
"1","第3部 第3章_寶石兔與天使之雷","2","35","2030/12/17 14:59:59","2203005","999939","0","0","2203","2023/10/16 16:00:00"
"1","第3部 第4章_存亡的吉歐‧提格尼亞","2","36","2030/12/17 14:59:59","2204004","999940","0","0","2204","2015/04/01 15:00:00"
"1","第3部第5章_吉歐‧格黑納與煉花不死鳥","2","37","2030/12/17 14:59:59","2205006","999941","0","0","2205","2015/04/01 15:00:00"
"1","第3部 第6章_幻變少女vs蠻賊三姊妹","2","38","2030/12/17 14:59:59","2206005","999942","0","0","2206","2015/04/01 15:00:00"
"1","第3部 第7章_安涅默涅的眼淚","2","39","2030/12/17 14:59:59","2207006","999943","0","0","2207","2015/04/01 15:00:00"
"1","第3部 第8章_四世界公主會議","2","40","2030/12/17 14:59:59","2208004","999944","0","0","2208","2015/04/01 15:00:00"
"1","第3部 第9章_救出雪菲作戰","2","41","2030/12/17 14:59:59","2209009","999945","0","0","2209","2015/04/01 15:00:00"
"0","第3部第10章_闇謀的吉歐‧尼布爾黑爾","2","42","2030/12/17 14:59:59","2210006","999946","0","0","2210","2015/04/01 15:00:00"
"0","第3部 第11章_侵蝕的「正義」","2","43","2030/12/17 14:59:59","2211006","999947","0","0","2211","2015/04/01 15:00:00"
"0","第3部 第12章_黑暗深處的死鬥","2","44","2030/12/17 14:59:59","2212006","999948","0","0","2212","2015/04/01 15:00:00"
"0","美食殿堂","3","1","2099/12/17 14:59:59","0","512111","0","1","3001","2015/04/01 15:00:00"
"0","王宮騎士團","3","8","2099/12/17 14:59:59","0","400111","0","2","3002","2015/04/01 15:00:00"
"0","咲戀育幼院","3","9","2099/12/17 14:59:59","0","208321","0","3","3003","2015/04/01 15:00:00"
"0","哞哞自衛隊","3","10","2099/12/17 14:59:59","0","100421","0","4","3004","2015/04/01 15:00:00"
"0","伊麗莎白牧場","3","11","2099/12/17 14:59:59","0","38121","0","5","3005","2015/04/01 15:00:00"
"0","拉比林斯","3","3","2099/12/17 14:59:59","0","805111","0","6","3006","2015/04/01 15:00:00"
"0","破曉之星","3","2","2099/12/17 14:59:59","0","340211","0","7","3007","2015/04/01 15:00:00"
"0","墨丘利財團","3","12","2099/12/17 14:59:59","0","638211","0","8","3008","2015/04/01 15:00:00"
"0","森林守衛","3","6","2099/12/17 14:59:59","0","520411","0","9","3009","2015/04/01 15:00:00"
"0","慈樂之音","3","4","2099/12/17 14:59:59","0","108211","0","10","3010","2015/04/01 15:00:00"
"0","暮光流星群","3","13","2099/12/17 14:59:59","0","349011","0","11","3011","2015/04/01 15:00:00"
"0","純白之翼\n蘭德索爾分部","3","15","2099/12/17 14:59:59","0","20011","0","12","3012","2015/04/01 15:00:00"
"0","小小甜心","3","5","2099/12/17 14:59:59","0","813411","0","13","3013","2015/04/01 15:00:00"
"0","惡魔偽王國軍","3","7","2099/12/17 14:59:59","0","330111","0","14","3014","2015/04/01 15:00:00"
"0","月光學院","3","14","2099/12/17 14:59:59","0","820221","0","15","3015","2015/04/01 15:00:00"
"0","聖德蕾莎女子學院（好朋友社）","3","16","2030/12/17 14:59:59","0","239411","0","16","3016","2020/01/10 16:00:00"
"0","龍族巢穴","3","17","2030/12/17 14:59:59","0","348011","0","17","3017","2020/03/19 16:00:00"
"0","公會小屋","4","1","2099/12/17 14:59:59","0","118211","5","0","4001","2015/04/01 15:00:00"
"0","競技場","4","1","2099/12/17 14:59:59","0","8111","4","0","4002","2015/04/01 15:00:00"
"0","地下城","4","1","2099/12/17 14:59:59","0","309411","3","0","4003","2015/04/01 15:00:00"
"0","活動","4","1","2099/12/17 14:59:59","0","15311","1","5","4004","2015/04/01 15:00:00"
"0","露娜之塔","4","1","2099/12/17 14:59:00","0","824021","2","0","4005","2015/04/01 15:00:00"
"0","機械莉瑪來襲！","4","1","2099/12/17 14:59:59","0","845411","6","0","4006","2020/04/01 00:00:00"
"0","蘭德索爾之戰","4","1","2099/12/17 14:59:59","0","503411","6","0","4007","2021/04/01 00:00:00"
"0","探險","4","1","2099/12/17 14:59:00","0","3411","3","0","4008","2015/04/01 15:00:00"
"0","次元斷層（暫）","4","1","2030/12/17 14:59:59","0","3411","3","0","4009","2023/07/07 16:00:00"
"0","生日劇情","4","1","2030/12/17 14:59:59","0","5000","7","0","4010","2015/04/01 15:00:00"
"0","戰鬥試煉場","4","1","2030/12/17 14:59:59","0","8111","4","0","4011","2015/04/01 15:00:00"
"0","王都終末決戰","9","0","2099/12/17 14:59:59","0","40211","6","0","9001","2020/04/27 16:00:00"
"0","3rd Anniversary","4","0","2030/12/17 14:59:59","0","40211","6","0","9002","2021/07/17 05:00:00"
"0","4th Anniversary","4","0","2030/12/17 14:59:59","0","40211","6","0","9004","2022/07/16 05:00:00"
"0","4.5th Anniversary","4","0","2030/12/17 14:59:59","0","40211","6","0","9005","2023/01/06 05:00:00"
"0","5th Anniversary","4","0","2030/12/17 14:59:59","0","40211","6","0","9006","2023/07/17 05:00:00"
"0","5.5 Year Anniversary","4","0","2030/12/17 14:59:59","0","40211","6","0","9007","2024/01/24 05:00:00"
"0","6th Anniversary","4","0","2030/12/17 14:59:59","0","40211","6","0","9008","2024/07/17 05:00:00"
"0","6.5 Year Anniversary","4","0","2030/12/17 14:59:59","0","40211","6","0","9009","2025/01/18 05:00:00"
"0","7th Anniversary","4","0","2030/12/17 14:59:59","0","40211","6","0","9010","2025/07/24 05:00:00"
