62b63e82f5a8a5ac256d155784d1848841e0998af994cd26353a3718e849fdb3,4541139c663516571cce74a5e1b1b708daf737d70610ab99f1de07bddc981be4,d002a47bdf5661956eeabb6574ff31dbbe0f066e666dd1e5b683969add6de442,28eb96e3624aea6b89da6f5d13e8f4c057e1dfc1c60a2534f08f8ac1f76fee21,e6c9df6536f0889f299d9c5f9f522e0a4749156f6b75e3df37edba9ec68a5646,8b0278efbb2d2370b4e2713c18b602c370e26ff6dba96745c17b90dd338408ba,c4f9b3ccb5330f96e839e7329640e57abe329517964732569d656f9a0d54173c,d3a606cb313bf9c6cc7d4c75c32892f57469426a2b8326f5b38b8d9e3936a8b8,347d2f242ef51d289f440591b33039668589537e5bd319e88225b620de304722,187cbba103b91de714f65d7940cd97b5a8710f97c1fffac4a6d9e280206f8edc,9f7750ad653ad44f6c3666a4db5e655997703923a4435d4dd831dc4c7414034f,ab9eac11e7446be30db8653fe817ec492d506f5d5fb9c93712f79945dbf01047,75a051671720974cf26d8b4f9d74290f7d3804b7f4b80414b955a91067877084,1f3fddce8d6e97c78c4e074ecec5d9906b5749e2ae259334605bee6b16fa716f,0f0d0f1fc469e147ee460e71963002ef8bed7486ab8731a3e0c4bcd584f37f8a,6b486a713a7152b3134d8876d2d1a172346425ae0cdcef471b87f68cf79b3d57,4601b86c32731d0b9e95138baaa65bc61a1686aa3522cb2193019dfb06e309ae,54163ba92c7ac637348b4466647857c90169d21cef10962fafd807af093cfbcc,ffd92966664ed4127228a0fced23a79baba2e6759f466192415a56ce9adaf664,b9650f269a31245f71393f7b089666a0e80053649b6e459d79da00bf008728b8,495fc0cc1ff6f950a27f6c1c0eeedb6302439673b1575ce19cb98390fdaf821d,c0c88d08130f2598bfe33220c65690f4ddc48b98f1f0b0f8c0b860b2c811d6f9,844f69aa2e03571f2fe851dfaa284abe5ad37e689816eee5098cc13c752a9207,aea9d480d647401706ebed0d32f98ef8cb850cccc40aa52339bb4c4c48b1061a,857100b9c197a126e4ade64d37db0f1ec763a33064442c8764d9968cc4525f3b,e6aa9d2154c437b8957624a1462eddb11128085937a9251bc1ea78fecf249fe3,ddd97177f7d7f6870b97fb816249b17df9a67e7c2cabd08da1425e08504818cc,63fd58d6f62fab572f9cf5b25f48551420e28deb7d175bc241688109ed4a1ac3,712ff786cabc2c65061c683540f53aba991ed46156eacffd80f86615c2b49945,fc72f13c36b5efe3b855633168edb8b08b1dad9a531bd83145abfe57478fc641,a6d895a80e350a74a32c6439d9b16712001ce54efcb90b05a7be8499cf5873b4,fb3d132853e65dd8d1f08174ba63e2201aa64dff8f5804cf6ab09da57682b51d,319b6bc09b4b0a2efb39050e3f010bf2e5b2d7656adeca3c749d23f4be84c0a3,910db49f60be5c6c395c8ff142ee3ad54384769bcece1e1c672dd93d25c21dd1,c01c24170ff81d220823202314e8f2f5f6fa0bb79e909806588f9a6945d84a5c,4a21f9a4d40ddb03e228be31999d1cc792560287d461ebdd2d47a17657e538cd,5a20f165bdf9b3aa1ab9204019399807d111ec4a05242b7ecf53e5d06caa37b8,28aa40867485415d97273269d523bc8c803a59c630db77d7d673fd79dc2cfe87,ecbfff6ef24399d694a10b7b17fc1c99f24f9043a7ed66878ce39ce5e501da27,9e033b9289654cca138e6bcfefe7c21e7760fe283747a4d47fbaa4dedde97616,dc2e598b86e75216bb9dc4081172fad08940ad199a1b27788da7c57ed3e87054,b1946f46aad743bdfac19a79821f404cec8bde8e305c7898ccedd71732fb531f,c7bc0ed0900332cf121b7d8d6ee76ba168cca4f7877fc228411fe349d3c26e3c,c52cbc2729298fafc201fbb254972f5d334b529f78d7925e34b4127c2d08fdab,99371d4accec1e57f92c01626d13446bd6fd36853db6ccd8a5783ac90aafa953,f469c6b5070bfa8e0a033f141253b548cbc398158f785ce8a83d4ba4238e7588,5f24693640f8cc317c44b146484a13a6000e45ce8eaebadb01d8f5a4b05df178,a29de93b045a19f003e196d67bd84e07419a652f2c9f5e5b75bc4c45ffaa5af6,f6889d644e6060d33a9d839323634354c120f042915e8933b373b8123c6a4f7e,0c581aae83a79ee323bcd917b547013aa93ca39c08662496899074252f2bb865
"-335","0","0","0.7","-168","0","0.7","333","0","114552","0","166","3","0","bgm_M127","1","1","0","3","50000","3","91002","2","-100","0","0.7","50","0","-1","710701931","2100293","7","500","1","193","40004","90","0","50","124074","30","0","0","94002","124372","101511","0","71070193","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","124163","0","166","3","0","bgm_M127","1","1","0","4","50000","3","91002","2","-100","0","0.7","50","0","-1","710701941","2100294","7","500","1","194","40004","90","0","50","114014","30","0","0","94002","124342","101511","0","71070194","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","114582","0","166","3","0","bgm_M127","1","1","0","2","50000","3","91002","2","-100","0","0.7","50","0","-1","710701951","2100295","7","500","1","195","40004","90","0","50","124344","30","0","0","94002","124192","101511","0","71070195","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","114612","0","166","3","0","bgm_M127","1","1","0","1","50000","3","91002","2","-100","0","0.5","50","0","-1","710701961","2100296","7","500","1","196","40004","90","0","50","114613","30","0","0","94002","114012","101511","0","71070196","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","124402","0","166","3","0","bgm_M127","1","1","0","3","50000","3","91002","2","-100","0","0.7","50","0","-1","710701971","2100297","7","500","1","197","40004","90","0","50","114254","30","0","0","94002","114162","101511","0","71070197","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","114073","0","166","3","0","bgm_M127","1","1","0","4","50000","3","91002","2","-100","0","0.7","50","0","-1","710701981","2100298","7","500","1","198","40004","90","0","50","124044","30","0","0","94002","124432","101511","0","71070198","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","124523","0","166","3","0","bgm_M127","1","1","0","2","50000","3","91002","2","-100","0","0.7","50","0","-1","710701991","2100299","7","500","1","199","40004","90","0","50","114164","30","0","0","94002","124282","101511","0","71070199","0.7","0.7"
"-335","0","1","0.7","-168","0","0.7","333","0","31056","0","166","100000","0","bgm_M126","-1","1","0","1","0","3","140000","100","-100","0","0.7","50","0","-1","710702001","2100300","7","500","1","200","40004","90","0","50","91002","1","0","0","0","94002","101513","0","71070200","1","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","114552","0","166","3","0","bgm_M127","1","1","0","3","50000","3","91002","2","-100","0","0.7","50","0","-1","710702011","2100301","7","500","1","201","40004","90","0","50","114104","30","0","0","94002","124042","101511","0","71070201","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","124103","0","166","3","0","bgm_M127","1","1","0","4","50000","3","91002","2","-100","0","0.7","50","0","-1","710702021","2100302","7","500","1","202","40004","90","0","50","114014","30","0","0","94002","124372","101511","0","71070202","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","114193","0","166","3","0","bgm_M127","1","1","0","2","50000","3","91002","2","-100","0","0.7","50","0","-1","710702031","2100303","7","500","1","203","40004","90","0","50","124074","30","0","0","94002","114102","101511","0","71070203","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","124163","0","166","3","0","bgm_M127","1","1","0","1","50000","3","91002","2","-100","0","0.7","50","0","-1","710702041","2100304","7","500","1","204","40004","90","0","50","114583","30","0","0","94002","114012","101511","0","71070204","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","114612","0","166","3","0","bgm_M127","1","1","0","3","50000","3","91002","2","-100","0","0.7","50","0","-1","710702051","2100305","7","500","1","205","40004","90","0","50","114613","30","0","0","94002","124342","101511","0","71070205","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","124402","0","166","3","0","bgm_M127","1","1","0","4","50000","3","91002","2","-100","0","0.5","50","0","-1","710702061","2100306","7","500","1","206","40004","90","0","50","124044","30","0","0","94002","124192","101511","0","71070206","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","114582","0","166","3","0","bgm_M127","1","1","0","2","50000","3","91002","2","-100","0","0.7","50","0","-1","710702071","2100307","7","500","1","207","40004","90","0","50","114164","30","0","0","94002","124432","101511","0","71070207","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","124523","0","166","3","0","bgm_M127","1","1","0","1","50000","3","91002","2","-100","0","0.7","50","0","-1","710702081","2100308","7","500","1","208","40004","90","0","50","114254","30","0","0","94002","124282","101511","0","71070208","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","114073","0","166","3","0","bgm_M127","1","1","0","3","50000","3","91002","2","-100","0","0.7","50","0","-1","710702091","2100309","7","500","1","209","40004","90","0","50","124344","30","0","0","94002","114162","101511","0","71070209","0.7","0.7"
"-335","72070210","1","0.7","-168","0","0.7","333","0","31037","0","166","100000","0","bgm_M126","-1","1","0","4","0","3","140000","100","-100","0","0.5","50","0","-1","710702101","2100310","7","500","1","210","40004","90","0","50","91002","1","0","0","0","94002","101513","0","71070210","1","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","124103","0","166","3","0","bgm_M127","1","1","0","2","50000","3","91002","2","-100","0","0.7","50","0","-1","710802111","2100311","8","500","1","211","40004","90","0","50","114583","30","0","0","94002","114102","101521","0","71080211","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","124074","0","166","3","0","bgm_M127","1","1","0","1","50000","2","140001","30","-100","0","0.7","50","0","-1","710802121","2100312","8","500","1","212","40004","90","0","50","91002","1","0","0","94002","114552","101521","0","71080212","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","114193","0","166","3","0","bgm_M127","1","1","0","3","50000","3","91002","2","-100","0","0.7","50","0","-1","710802131","2100313","8","500","1","213","40004","90","0","50","114104","30","0","0","94002","124372","101521","0","71080213","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","124344","0","166","3","0","bgm_M127","1","1","0","4","50000","2","140001","30","-100","0","0.7","50","0","-1","710802141","2100314","8","500","1","214","40004","90","0","50","91002","1","0","0","94002","124163","101521","0","71080214","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","114582","0","166","3","0","bgm_M127","1","1","0","2","50000","3","91002","2","-100","0","0.7","50","0","-1","710802151","2100315","8","500","1","215","40004","90","0","50","114583","30","0","0","94002","124192","101521","0","71080215","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","124074","0","166","3","0","bgm_M127","1","1","0","1","50000","2","140001","30","-100","0","0.7","50","0","-1","710802161","2100316","8","500","1","216","40004","90","0","50","91002","1","0","0","94002","114612","101521","0","71080216","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","114073","0","166","3","0","bgm_M127","1","1","0","3","50000","3","91002","2","-100","0","0.7","50","0","-1","710802171","2100317","8","500","1","217","40004","90","0","50","114104","30","0","0","94002","124282","101521","0","71080217","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","124344","0","166","3","0","bgm_M127","1","1","0","4","50000","2","140001","30","-100","0","0.7","50","0","-1","710802181","2100318","8","500","1","218","40004","90","0","50","91002","1","0","0","94002","124523","101521","0","71080218","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","124103","0","166","3","0","bgm_M127","1","1","0","2","50000","3","91002","2","-100","0","0.7","50","0","-1","710802191","2100319","8","500","1","219","40004","90","0","50","114583","30","0","0","94002","124432","101521","0","71080219","0.7","0.7"
"-301","0","1","0.7","-101","0","0","0","0","91002","0","299","3","0","bgm_M126","-1","1","-10","1","100000","100","140000","1","-100","0","0.7","50","0","99","710802201","2100320","8","500","1","220","40004","90","0","50","140001","1","0","0","94002","31005","101523","0","71080220","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","124163","0","166","3","0","bgm_M127","1","1","0","3","50000","3","91002","2","-100","0","0.7","50","0","-1","710802211","2100321","8","500","1","221","40004","90","0","50","124074","30","0","0","94002","124042","101521","0","71080221","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","114104","0","166","3","0","bgm_M127","1","1","0","4","50000","2","140001","30","-100","0","0.7","50","0","-1","710802221","2100322","8","500","1","222","40004","90","0","50","91002","1","0","0","94002","114552","101521","0","71080222","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","114582","0","166","3","0","bgm_M127","1","1","0","2","50000","3","91002","2","-100","0","0.7","50","0","-1","710802231","2100323","8","500","1","223","40004","90","0","50","124344","30","0","0","94002","114102","101521","0","71080223","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","114583","0","166","3","0","bgm_M127","1","1","0","1","50000","2","140001","30","-100","0","0.7","50","0","-1","710802241","2100324","8","500","1","224","40004","90","0","50","91002","1","0","0","94002","114193","101521","0","71080224","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","114073","0","166","3","0","bgm_M127","1","1","0","3","50000","3","91002","2","-100","0","0.55","50","0","-1","710802251","2100325","8","500","1","225","40004","90","0","50","124074","30","0","0","94002","124342","101521","0","71080225","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","114104","0","166","3","0","bgm_M127","1","1","0","4","50000","2","140001","30","-100","0","0.7","50","0","-1","710802261","2100326","8","500","1","226","40004","90","0","50","91002","1","0","0","94002","114612","101521","0","71080226","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","124103","0","166","3","0","bgm_M127","1","1","0","2","50000","3","91002","2","-100","0","0.7","50","0","-1","710802271","2100327","8","500","1","227","40004","90","0","50","124344","30","0","0","94002","114162","101521","0","71080227","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","114583","0","166","3","0","bgm_M127","1","1","0","1","50000","2","140001","30","-100","0","0.7","50","0","-1","710802281","2100328","8","500","1","228","40004","90","0","50","91002","1","0","0","94002","124523","101521","0","71080228","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","114552","0","166","3","0","bgm_M127","1","1","0","3","50000","3","91002","2","-100","0","0.7","50","0","-1","710802291","2100329","8","500","1","229","40004","90","0","50","124074","30","0","0","94002","124282","101521","0","71080229","0.7","0.7"
"-301","72080230","1","0.7","-101","0","0","0","0","91002","0","299","3","0","bgm_M126","-1","1","-10","4","100000","100","140000","1","-100","0","0.7","50","0","99","710802301","2100330","8","500","1","230","40004","90","0","50","140001","1","0","0","94002","31013","101523","0","71080230","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","114583","0","166","5","0","bgm_M127","1","1","0","2","50000","2","91002","2","-100","0","0.7","50","0","-1","710902311","2100331","9","500","1","231","40004","90","0","50","115071","30","0","0","94002","124103","101721","0","71090231","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","115041","0","166","2","0","bgm_M127","1","1","0","1","50000","2","140001","30","-100","0","0.7","50","0","-1","710902321","2100332","9","500","1","232","40004","90","0","50","91002","1","0","0","94002","124074","101721","0","71090232","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","114104","0","166","5","0","bgm_M127","1","1","0","3","50000","2","91002","2","-100","0","0.7","50","0","-1","710902331","2100333","9","500","1","233","40004","90","0","50","115251","30","0","0","94002","114193","101721","0","71090233","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","125101","0","166","2","0","bgm_M127","1","1","0","4","50000","2","140001","30","-100","0","0.7","50","0","-1","710902341","2100334","9","500","1","234","40004","90","0","50","91002","1","0","0","94002","114613","101721","0","71090234","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","124344","0","166","5","0","bgm_M127","1","1","0","2","50000","2","91002","2","-100","0","0.7","50","0","-1","710902351","2100335","9","500","1","235","40004","90","0","50","115161","30","0","0","94002","114582","101721","0","71090235","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","115011","0","166","2","0","bgm_M127","1","1","0","1","50000","2","140001","30","-100","0","0.7","50","0","-1","710902361","2100336","9","500","1","236","40004","90","0","50","91002","1","0","0","94002","114254","101721","0","71090236","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","114014","0","166","5","0","bgm_M127","1","1","0","3","50000","2","91002","2","-100","0","0.7","50","0","-1","710902371","2100337","9","500","1","237","40004","90","0","50","125371","30","0","0","94002","114193","101721","0","71090237","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","125401","0","166","2","0","bgm_M127","1","1","0","4","50000","2","140001","30","-100","0","0.7","50","0","-1","710902381","2100338","9","500","1","238","40004","90","0","50","91002","1","0","0","94002","114164","101721","0","71090238","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","124044","0","166","5","0","bgm_M127","1","1","0","2","50000","2","91002","2","-100","0","0.7","50","0","-1","710902391","2100339","9","500","1","239","40004","90","0","50","125131","30","0","0","94002","124163","101721","0","71090239","0.7","0.7"
"-301","0","1","0.7","-101","0","0","0","0","91002","0","299","3","0","bgm_M126","-1","1","0","1","100000","100","140000","1","-100","0","0.7","50","0","99","710902401","2100340","9","500","1","240","40004","90","0","50","140001","1","0","0","94002","31008","101723","0","71090240","1.1","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","114613","0","166","5","0","bgm_M127","1","1","0","3","50000","2","91002","2","-100","0","0.7","50","0","-1","710902411","2100341","9","500","1","241","40004","90","0","50","115251","30","0","0","94002","114582","101721","0","71090241","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","125101","0","166","2","0","bgm_M127","1","1","0","4","50000","2","140001","30","-100","0","0.7","50","0","-1","710902421","2100342","9","500","1","242","40004","90","0","50","91002","1","0","0","94002","124074","101721","0","71090242","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","124344","0","166","5","0","bgm_M127","1","1","0","2","50000","2","91002","2","-100","0","0.7","50","0","-1","710902431","2100343","9","500","1","243","40004","90","0","50","115071","30","0","0","94002","124103","101721","0","71090243","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","115041","0","166","2","0","bgm_M127","1","1","0","1","50000","2","140001","30","-100","0","0.7","50","0","-1","710902441","2100344","9","500","1","244","40004","90","0","50","91002","1","0","0","94002","114104","101721","0","71090244","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","114014","0","166","5","0","bgm_M127","1","1","0","3","50000","2","91002","2","-100","0","0.7","50","0","-1","710902451","2100345","9","500","1","245","40004","90","0","50","115011","30","0","0","94002","114193","101721","0","71090245","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","115161","0","166","2","0","bgm_M127","1","1","0","4","50000","2","140001","30","-100","0","0.7","50","0","-1","710902461","2100346","9","500","1","246","40004","90","0","50","91002","1","0","0","94002","114254","101721","0","71090246","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","114583","0","166","5","0","bgm_M127","1","1","0","2","50000","2","91002","2","-100","0","0.7","50","0","-1","710902471","2100347","9","500","1","247","40004","90","0","50","125131","30","0","0","94002","124103","101721","0","71090247","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","125371","0","166","2","0","bgm_M127","1","1","0","1","50000","2","140001","30","-100","0","0.7","50","0","-1","710902481","2100348","9","500","1","248","40004","90","0","50","91002","1","0","0","94002","114164","101721","0","71090248","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","124074","0","166","5","0","bgm_M127","1","1","0","3","50000","2","91002","2","-100","0","0.7","50","0","-1","710902491","2100349","9","500","1","249","40004","90","0","50","125401","30","0","0","94002","114193","101721","0","71090249","0.7","0.7"
"-301","72090250","1","0.7","-101","0","0","0","0","91002","0","299","3","0","bgm_M126","-1","1","0","4","100000","100","140000","1","-100","0","0.7","50","0","99","710902501","2100350","9","500","1","250","40004","90","0","50","140001","1","0","0","94002","31023","101723","0","71090250","1.1","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","114254","0","166","5","0","bgm_M127","1","1","0","2","80000","2","91002","2","-100","0","0.7","50","0","-1","711002511","2100351","10","500","1","251","40004","90","0","50","115071","30","0","0","94002","124103","101811","0","71100251","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","115251","0","166","2","0","bgm_M127","1","1","0","1","80000","2","140001","30","-100","0","0.7","50","0","-1","711002521","2100352","10","500","1","252","40004","90","0","50","91002","1","0","0","94002","114583","101811","0","71100252","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","114613","0","166","5","0","bgm_M127","1","1","0","3","80000","2","91002","2","-100","0","0.7","50","0","-1","711002531","2100353","10","500","1","253","40004","90","0","50","115041","30","0","0","94002","114552","101811","0","71100253","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","125101","0","166","2","0","bgm_M127","1","1","0","4","80000","2","140001","30","-100","0","0.7","50","0","-1","711002541","2100354","10","500","1","254","40004","90","0","50","91002","1","0","0","94002","124044","101811","0","71100254","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","124284","0","166","5","0","bgm_M127","1","1","0","2","80000","2","91002","2","-100","0","0.7","50","0","-1","711002551","2100355","10","500","1","255","40004","90","0","50","115581","30","0","0","94002","114582","101811","0","71100255","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","115161","0","166","2","0","bgm_M127","1","1","0","1","80000","2","140001","30","-100","0","0.7","50","0","-1","711002561","2100356","10","500","1","256","40004","90","0","50","91002","1","0","0","94002","114104","101811","0","71100256","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","124344","0","166","5","0","bgm_M127","1","1","0","3","80000","2","91002","2","-100","0","0.7","50","0","-1","711002571","2100357","10","500","1","257","40004","90","0","50","125401","30","0","0","94002","114552","101811","0","71100257","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","125371","0","166","2","0","bgm_M127","1","1","0","4","80000","2","140001","30","-100","0","0.7","50","0","-1","711002581","2100358","10","500","1","258","40004","90","0","50","91002","1","0","0","94002","124224","101811","0","71100258","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","114164","0","166","5","0","bgm_M127","1","1","0","2","80000","2","91002","2","-100","0","0.7","50","0","-1","711002591","2100359","10","500","1","259","40004","90","0","50","125341","30","0","0","94002","124163","101811","0","71100259","0.7","0.7"
"-301","0","1","0.7","-101","0","0","0","0","91002","0","299","3","0","bgm_M126","-1","1","0","1","150000","100","140000","1","-100","0","0.7","50","0","99","711002601","2100360","10","500","1","260","40004","90","0","50","140001","1","0","0","94002","31007","101813","0","71100260","0.9","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","124044","0","166","5","0","bgm_M127","1","1","0","3","80000","2","91002","2","-100","0","0.7","50","0","-1","711002611","2100361","10","500","1","261","40004","90","0","50","115041","30","0","0","94002","114582","101811","0","71100261","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","125101","0","166","2","0","bgm_M127","1","1","0","4","80000","2","140001","30","-100","0","0.7","50","0","-1","711002621","2100362","10","500","1","262","40004","90","0","50","91002","1","0","0","94002","114583","101811","0","71100262","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","124284","0","166","5","0","bgm_M127","1","1","0","2","80000","2","91002","2","-100","0","0.7","50","0","-1","711002631","2100363","10","500","1","263","40004","90","0","50","115071","30","0","0","94002","124103","101811","0","71100263","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","115251","0","166","2","0","bgm_M127","1","1","0","1","80000","2","140001","30","-100","0","0.7","50","0","-1","711002641","2100364","10","500","1","264","40004","90","0","50","91002","1","0","0","94002","114613","101811","0","71100264","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","124344","0","166","5","0","bgm_M127","1","1","0","3","80000","2","91002","2","-100","0","0.7","50","0","-1","711002651","2100365","10","500","1","265","40004","90","0","50","115161","30","0","0","94002","114552","101811","0","71100265","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","115581","0","166","2","0","bgm_M127","1","1","0","4","80000","2","140001","30","-100","0","0.7","50","0","-1","711002661","2100366","10","500","1","266","40004","90","0","50","91002","1","0","0","94002","114104","101811","0","71100266","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","114254","0","166","5","0","bgm_M127","1","1","0","2","80000","2","91002","2","-100","0","0.7","50","0","-1","711002671","2100367","10","500","1","267","40004","90","0","50","125341","30","0","0","94002","124103","101811","0","71100267","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","125401","0","166","2","0","bgm_M127","1","1","0","1","80000","2","140001","30","-100","0","0.7","50","0","-1","711002681","2100368","10","500","1","268","40004","90","0","50","91002","1","0","0","94002","124224","101811","0","71100268","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","114583","0","166","5","0","bgm_M127","1","1","0","3","80000","2","91002","2","-100","0","0.7","50","0","-1","711002691","2100369","10","500","1","269","40004","90","0","50","125371","30","0","0","94002","114552","101811","0","71100269","0.7","0.7"
"-335","72100270","1","0.7","-168","0","0.7","333","0","91002","0","166","3","0","bgm_M126","-1","1","0","4","150000","100","140000","1","-100","0","0.7","50","0","-1","711002701","2100370","10","500","1","270","40004","90","0","50","140001","1","0","0","94002","31053","101813","0","71100270","0.9","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","115071","0","166","5","0","bgm_M127","1","1","0","2","80000","2","91002","2","-100","0","0.7","50","0","-1","711102711","2100371","11","500","1","271","40004","90","0","50","115222","30","0","0","94002","114613","101891","0","71110271","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","115552","0","166","2","0","bgm_M127","1","1","0","1","80000","2","140001","30","-100","0","0.7","50","0","-1","711102721","2100372","11","500","1","272","40004","90","0","50","91002","2","0","0","94002","115251","101891","0","71110272","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","115581","0","166","5","0","bgm_M127","1","1","0","3","80000","2","91002","2","-100","0","0.7","50","0","-1","711102731","2100373","11","500","1","273","40004","90","0","50","115192","30","0","0","94002","124284","101891","0","71110273","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","125252","0","166","2","0","bgm_M127","1","1","0","4","80000","2","140001","30","-100","0","0.7","50","0","-1","711102741","2100374","11","500","1","274","40004","90","0","50","91002","2","0","0","94002","115041","101891","0","71110274","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","125101","0","166","5","0","bgm_M127","1","1","0","2","80000","2","91002","2","-100","0","0.7","50","0","-1","711102751","2100375","11","500","1","275","40004","90","0","50","125012","30","0","0","94002","124224","101891","0","71110275","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","125522","0","166","2","0","bgm_M127","1","1","0","1","80000","2","140001","30","-100","0","0.7","50","0","-1","711102761","2100376","11","500","1","276","40004","90","0","50","91002","2","0","0","94002","115161","101891","0","71110276","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","115221","0","166","5","0","bgm_M127","1","1","0","3","80000","2","91002","2","-100","0","0.7","50","0","-1","711102771","2100377","11","500","1","277","40004","90","0","50","115582","30","0","0","94002","114194","101891","0","71110277","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","115612","0","166","2","0","bgm_M127","1","1","0","4","80000","2","140001","30","-100","0","0.7","50","0","-1","711102781","2100378","11","500","1","278","40004","90","0","50","91002","2","0","0","94002","125401","101891","0","71110278","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","125341","0","166","5","0","bgm_M127","1","1","0","2","80000","2","91002","2","-100","0","0.7","50","0","-1","711102791","2100379","11","500","1","279","40004","90","0","50","115102","30","0","0","94002","114164","101891","0","71110279","0.7","0.7"
"-301","0","1","0.7","-101","0","0","0","0","91002","0","299","3","0","bgm_M126","-1","1","0","1","150000","100","140000","2","-100","0","0.7","50","0","99","711102801","2100380","11","500","1","280","40004","90","0","50","140001","1","0","0","94002","31054","101893","0","71110280","0.9","0.7"
