5911ff91593a4475e4399a0ae0f4a31319d4260a77afc25683cbcc723e4b4266,a2b849ec8b74f2569f8f57b9841d38697964414b8f9484e80477523e6eb89aaf,565cfb5e56d8d6613e755ff25fc86b314e407b0617baa14eaaad5f3d30fb2100,279cd026763792c986b8d05821d909c60f1cfec61ba018dfc4647772a6cd5332,51e0f6b69386118bfcf298b2710ba9776bd1200b6cf60e1e3d7b256fa6db3f48,dbdc55f79a40cfe7f30c1f95eb775a0616096c47fb8edf3020a25867224e04d6,7f97fe69c9f9a10a44b13205799fec73a553830d8f379c8582b1d4d8c4522945,aeda0680adaa69dede269329a8a13a8dece23df6deb4f9af6e850da89d2ea073,279bc75982fc8884e3684d141703194774b96f3f48def5bb7a88eb01de4cd723,47cbaf264f35ceca4dfc600b979a34f2e51eaf746de345d0afbfa4f4551960d1,6c0428e4d992fea0ca3d88f0253aa23581e42cc838f7b81957cbc545cac34855
"","0","","72034","0","72","0","","","91",""
"","1","0","72035","clear_guts1_talk","72","0","0.2","clear_guts1_in","3","1"
"","vo_asb","","72036","0","72","0","","vo_asb_0727","21",""
"0","1","0","72037","1","72","10","0","但是我覺得可不能就這樣放棄呢。\n所以我打算時不時就去一趟森林，\n試著讓300年縮短成３年！","11","1"
"","0","","72038","0","72","0","","","91",""
"","72040","","72039","","72","","","","101",""
"","1","0","72040","1","72","1","0.3","1","6","0"
"","0","0","72041","1","72","1","0.3","1","6","0"
"","1","","72042","0.3","72","-250","","-120","2","1"
"","0","","72043","0.3","72","0","","-100","2","1"
"","0","","72044","","72","","","0","22",""
"","0.4","","72045","","72","","","0","93",""
"riri_idle","1","0","82001","30","82","52","2.2","1","5","-250"
"","1","0","82002","1","82","1","0","1","6","0"
"black","0","0","82003","50","82","29","1","0","5","0"
"","0","0","82004","1","82","1","0","1","6","0"
"","0","","82005","","82","","","","91",""
"","1","0","82006","1","82","1","0.2","1","6","1"
"","0","0","82007","1","82","1","0.2","1","6","1"
"","1","","82008","0.3","82","-250","","-20","2","2"
"","0","","82009","0.3","82","0","","0","2","2"
"","0.6","","82010","","82","","","0","93",""
"","1","","82011","","82","1","0.2","riri_talk","3",""
"","vo_asb","","82012","0","82","0","","vo_asb_0821","21",""
"0","1","0","82013","1","82","10","0","那時候，\n我受到了挖角。\n據美里小姐所說，\n我似乎有當幼教師的「天賦」。","11","1"
"","0","","82014","0","82","0","","","91",""
"","1","","82015","","82","1","0.2","sad_talk_surprise","3",""
"","vo_asb","","82016","0","82","0","","vo_asb_0822","21",""
"0","1","0","82017","1","82","10","0","姑且不說小孩子，\n我確實認知自己深受動物喜歡……\n我也有自知之明，\n知道自己不適合冒險者這份工作……","11","1"
"","0","","82018","0","82","0","","","91",""
"","1","","82019","","82","1","0.2","guts2_talk_Ex1","3",""
"","vo_asb","","82020","0","82","0","","vo_asb_0823","21",""
"0","1","0","82021","1","82","10","0","即使如此……我是個要克服先天優劣，\n往自己的道路勇敢前進的冒險者。\n一旦下定決心，\n就不能輕言放棄……！","11","1"
"","0","","82022","0","82","0","","","91",""
"","1","","82023","","82","1","0.2","talk_joy","3",""
"","vo_asb","","82024","0","82","0","","vo_asb_0824","21",""
"0","1","0","82025","1","82","10","0","當我向美里小姐表示\n我堅定不移的決心後，\n她回應我「好的～♪」\n並馬上理解了我的決心。","11","1"
"","0","","82026","0","82","0","","","91",""
"","1","","82027","","82","1","0.2","wish_talk_joyR_riri","3",""
"","vo_asb","","82028","0","82","0","","vo_asb_0825","21",""
"0","1","0","82029","1","82","10","0","她既溫和又寬容，\n還通情達理……\n她正是真正的幼教師呢。","11","1"
"","0","","82030","0","82","0","","","91",""
"","1","","82031","","82","1","0.2","surprise_talk_nervous","3",""
"","vo_asb","","82032","0","82","0","","vo_asb_0826","21",""
"0","1","0","82033","1","82","10","0","……只不過，和她道別時，\n她依然用同樣溫和的笑容對我說\n「我還會再邀請妳的～♪」\n讓我有些在意就是了……","11","1"
"","0","","82034","0","82","0","","","91",""
"","82036","","82035","","82","","","","101",""
"","1","0","82036","1","82","1","0.3","1","6","0"
"","0","0","82037","1","82","1","0.3","1","6","0"
"","1","","82038","0.3","82","-250","","-120","2","1"
"","0","","82039","0.3","82","0","","-100","2","1"
"","0","","82040","","82","","","0","22",""
"","0.4","","82041","","82","","","0","93",""
"clear_surprise_talk","2","0","92001","30","92","52","2.2","1","5","-250"
"","1","0","92002","1","92","1","0","1","6","0"
"black","0","0","92003","50","92","29","1","0","5","0"
"","0","0","92004","1","92","1","0","1","6","0"
"","0","","92005","","92","","","","91",""
"","1","0","92006","1","92","1","0.2","1","6","1"
"","0","0","92007","1","92","1","0.2","1","6","1"
"","1","","92008","0.3","92","-250","","-20","2","2"
"","0","","92009","0.3","92","0","","0","2","2"
"","0.6","","92010","","92","","","0","93",""
"","vo_asb","","92011","0","92","0","","vo_asb_0921","21",""
"0","1","0","92012","1","92","10","0","洞穴真是不可思議呢……","11","1"
"","0","","92013","0","92","0","","","91",""
"","vo_asb","","92014","0","92","0","","vo_asb_0922","21",""
"0","1","0","92015","1","92","10","0","既昏暗又狹窄，\n既涼爽又安靜。\n該怎麼說，總覺得……能讓人平靜下來。","11","1"
"","0","","92016","0","92","0","","","91",""
"","1","0","92017","clear_kohon_loop_normal2","92","0","0.1","surpriseToKohon","3","1"
"","vo_asb","","92018","0","92","0","","vo_asb_0923","21",""
"0","1","0","92019","1","92","10","0","那些特徵，\n我可能意外地滿喜歡的喔……？\n雖然也不是說，\n看到洞穴就想跳進去……","11","1"
"","0","","92020","0","92","0","","","91",""
"","1","","92021","","92","1","0.2","clear_wish_talk_joy_noShy","3",""
"","vo_asb","","92022","0","92","0","","vo_asb_0924","21",""
"0","1","0","92023","1","92","10","0","但我也學會怎麼挖洞了，\n要不要來挖一個我專用的洞穴呢……？","11","1"
"","0","","92024","0","92","0","","","91",""
"","92026","","92025","","92","","","","101",""
"","1","0","92026","1","92","1","0.3","1","6","0"
"","0","0","92027","1","92","1","0.3","1","6","0"
"","1","","92028","0.3","92","-250","","-120","2","1"
"","0","","92029","0.3","92","0","","-100","2","1"
"","0","","92030","","92","","","0","22",""
"","0.4","","92031","","92","","","0","93",""
"idle_precia","3","0","102001","30","102","52","2.2","1","5","-250"
"","1","0","102002","1","102","1","0","1","6","0"
"black","0","0","102003","50","102","29","1","0","5","0"
"","0","0","102004","1","102","1","0","1","6","0"
"","0","","102005","","102","","","","91",""
"","1","0","102006","1","102","1","0.2","1","6","1"
"","0","0","102007","1","102","1","0.2","1","6","1"
"","1","","102008","0.3","102","-250","","-20","2","2"
"","0","","102009","0.3","102","0","","0","2","2"
"","0.6","","102010","","102","","","0","93",""
"","1","","102011","","102","1","0.3","doya_idle_surprise_precia","3",""
"","vo_asb","","102012","0","102","0","","vo_asb_1021","21",""
"0","1","0","102013","1","102","10","0","「變態可疑分子\n就該掉進陷阱裡。」","11","1"
"","0","","102014","0","102","0","","","91",""
"","1","","102015","","102","1","0.3","talk_precia","3",""
"","vo_asb","","102016","0","102","0","","vo_asb_1022","21",""
"0","1","0","102017","1","102","10","0","鏡華，\n她說的。","11","1"
"","0","","102018","0","102","0","","","91",""
"","1","","102019","","102","1","0.3","think_idle_anger_precia","3",""
"","vo_asb","","102020","0","102","0","","vo_asb_1023","21",""
"0","1","0","102021","1","102","10","0","變態可疑分子，\n是什麼……？","11","1"
"","0","","102022","0","102","0","","","91",""
"","1","0","102023","sad_talk_surprise_precia","102","0","0.2","thinkToSad_precia","3","1"
"","vo_asb","","102024","0","102","0","","vo_asb_1024","21",""
"0","1","0","102025","1","102","10","0","……我不懂的事，\n還有好多。","11","1"
"","0","","102026","0","102","0","","","91",""
"","1","","102027","","102","1","0.3","guts2_talk_joy_precia","3",""
"","vo_asb","","102028","0","102","0","","vo_asb_1025","21",""
"0","1","0","102029","1","102","10","0","我要，\n不停學習，喔。","11","1"
"","0","","102030","0","102","0","","","91",""
"","102032","","102031","","102","","","","101",""
"","1","0","102032","1","102","1","0.3","1","6","0"
"","0","0","102033","1","102","1","0.3","1","6","0"
"","1","","102034","0.3","102","-250","","-120","2","1"
"","0","","102035","0.3","102","0","","-100","2","1"
"","0","","102036","","102","","","0","22",""
"","0.4","","102037","","102","","","0","93",""
"clear_wish_talk_joy","2","0","112001","30","112","52","2.2","1","5","-250"
"","1","0","112002","1","112","1","0","1","6","0"
"black","0","0","112003","50","112","29","1","0","5","0"
"","0","0","112004","1","112","1","0","1","6","0"
"","0","","112005","","112","","","","91",""
"","1","0","112006","1","112","1","0.2","1","6","1"
"","0","0","112007","1","112","1","0.2","1","6","1"
"","1","","112008","0.3","112","-250","","-20","2","2"
"","0","","112009","0.3","112","0","","0","2","2"
"","0.6","","112010","","112","","","0","93",""
"","vo_asb","","112011","0","112","0","","vo_asb_1121","21",""
"0","1","0","112012","1","112","10","0","深月小姐端出來的特調茶，\n有種不可思議的香氣。","11","1"
"","0","","112013","0","112","0","","","91",""
"","1","","112014","","112","1","0.2","clear_memoly_talk","3",""
"","vo_asb","","112015","0","112","0","","vo_asb_1122","21",""
"0","1","0","112016","1","112","10","0","光是聞到就讓人覺得輕飄飄地，\n身體熱了起來。\n據深月小姐所說，\n那有滋養強壯的效果。","11","1"
"","0","","112017","0","112","0","","","91",""
"","1","","112018","","112","1","0.3","clear_surprise_talk","3",""
"","vo_asb","","112019","0","112","0","","vo_asb_1123","21",""
"0","1","0","112020","1","112","10","0","雖然哥哥不知道為什麼難得表現出\n焦急的樣子阻止了我，\n說別喝比較好，\n所以我只有聞聞香氣而已……","11","1"
"","0","","112021","0","112","0","","","91",""
"","1","","112022","","112","1","0.2","clear_wish_talk_normal2","3",""
"","vo_asb","","112023","0","112","0","","vo_asb_1124","21",""
"0","1","0","112024","1","112","10","0","但深月小姐說：\n「下次會讓你們喝\n更有效果的茶，\n要再來喔。」","11","1"
"","0","","112025","0","112","","","","91",""
"","vo_asb","","112026","0","112","0","","vo_asb_1125","21",""
"0","1","0","112027","1","112","10","0","既然她這麼說了，\n我想再去找她玩。","11","1"
"","0","","112028","0","112","0","","","91",""
"","1","0","112029","clear_talk_joyR","112","0","0.2","wishToTalk","3","1"
"","vo_asb","","112030","0","112","0","","vo_asb_1126","21",""
"0","1","0","112031","1","112","10","0","呵呵……雖然公會入口看起來很可怕，\n但不能只用外表判斷呢。\n這也算是在這方面學了一課♪","11","1"
"","0","","112032","0","112","0","","","91",""
"","112034","","112033","","112","","","","101",""
"","1","0","112034","1","112","1","0.3","1","6","0"
"","0","0","112035","1","112","1","0.3","1","6","0"
"","1","","112036","0.3","112","-250","","-120","2","1"
"","0","","112037","0.3","112","0","","-100","2","1"
"","0","","112038","","112","","","0","22",""
"","0.4","","112039","","112","","","0","93",""
"notice_loop","3","0","122001","30","122","52","2.2","1","5","-250"
"","1","0","122002","1","122","1","0","1","6","0"
"black","0","0","122003","50","122","29","1","0","5","0"
"","0","0","122004","1","122","1","0","1","6","0"
"","0","","122005","","122","","","","91",""
"","1","0","122006","1","122","1","0.2","1","6","1"
"","0","0","122007","1","122","1","0.2","1","6","1"
"","1","","122008","0.3","122","-250","","-20","2","2"
"","0","","122009","0.3","122","0","","0","2","2"
"","0.6","","122010","","122","","","0","93",""
"","vo_asb","","122011","0","122","0","","vo_asb_1221","21",""
"0","1","0","122012","1","122","10","0","深月的，\n氣息……","11","1"
"","0","","122013","0","122","0","","","91",""
"","1","","122014","","122","1","0.3","sad_idle_surprise","3",""
"","vo_asb","","122015","0","122","0","","vo_asb_1222","21",""
"0","1","0","122016","1","122","10","0","她不是，\n等閒之輩。","11","1"
"","0","","122017","0","122","0","","","91",""
"","1","","122018","","122","1","0.3","surprise_idle_anger_precia","3",""
"","vo_asb","","122019","0","122","0","","vo_asb_1223","21",""
"0","1","0","122020","1","122","10","0","壞人？\n正義的，夥伴？","11","1"
"","0","","122021","0","122","0","","","91",""
"","1","0","122022","think_idle_Ex1_precia","122","0","0.2","surpriseToThink_precia","3","1"
"","vo_asb","","122023","0","122","0","","vo_asb_1224","21",""
"0","1","0","122024","1","122","10","0","真複雜。","11","1"
"","0","","122025","0","122","0","","","91",""
"","122027","","122026","","122","","","","101",""
"","1","0","122027","1","122","1","0.3","1","6","0"
"","0","0","122028","1","122","1","0.3","1","6","0"
"","1","","122029","0.3","122","-250","","-120","2","1"
"","0","","122030","0.3","122","0","","-100","2","1"
"","0","","122031","","122","","","0","22",""
"","0.4","","122032","","122","","","0","93",""
"lift_down_normal","3","0","132001","30","132","52","2.2","1","5","-250"
"","1","0","132002","1","132","1","0","1","6","0"
"black","0","0","132003","50","132","29","1","0","5","0"
"","0","0","132004","1","132","1","0","1","6","0"
"","0","","132005","","132","","","","91",""
"","1","0","132006","1","132","1","0.2","1","6","1"
"","0","0","132007","1","132","1","0.2","1","6","1"
"","1","","132008","0.3","132","-250","","-20","2","2"
"","0","","132009","0.3","132","0","","0","2","2"
"","0.6","","132010","","132","","","0","93",""
"","vo_asb","","132011","0","132","0","","vo_asb_1321","21",""
"0","1","0","132012","1","132","10","0","冒險的，道具。\n有好多。","11","1"
"","0","","132013","0","132","0","","","91",""
"","1","0","132014","lift_down_shy","132","0","0.2","lift_down_shy_in","3","1"
"","vo_asb","","132015","0","132","0","","vo_asb_1322","21",""
"0","1","0","132016","1","132","10","0","拿不……動。","11","1"
"","0","","132017","0","132","0","","","91",""
"","1","0","132018","lift_up_loop","132","0","0.2","lift_up_in","3","1"
"","vo_asb","","132019","0","132","0","","vo_asb_1323","21",""
"0","1","0","132020","1","132","10","0","但是，\n我會，拿的。","11","1"
"","0","","132021","0","132","0","","","91",""
"","vo_asb","","132022","0","132","0","","vo_asb_1324","21",""
"0","1","0","132023","1","132","10","0","這，就是，\n我想保護的、東西，\n的重量。","11","1"
"","0","","132024","0","132","0","","","91",""
"","132026","","132025","","132","","","","101",""
"","1","0","132026","1","132","1","0.3","1","6","0"
"","0","0","132027","1","132","1","0.3","1","6","0"
"","1","","132028","0.3","132","-250","","-120","2","1"
"","0","","132029","0.3","132","0","","-100","2","1"
"","0","","132030","","132","","","0","22",""
"","0.4","","132031","","132","","","0","93",""
"sad_talk_dere","1","0","142001","30","142","52","2.2","1","5","-250"
"","1","0","142002","1","142","1","0","1","6","0"
"black","0","0","142003","50","142","29","1","0","5","0"
"","0","0","142004","1","142","1","0","1","6","0"
"","0","","142005","","142","","","","91",""
"","1","0","142006","1","142","1","0.2","1","6","1"
"","0","0","142007","1","142","1","0.2","1","6","1"
"","1","","142008","0.3","142","-250","","-20","2","2"
"","0","","142009","0.3","142","0","","0","2","2"
"","0.6","","142010","","142","","","0","93",""
"","vo_asb","","142011","0","142","0","","vo_asb_1421","21",""
"0","1","0","142012","1","142","10","0","做為謝禮收下的便當，\n實在是太美味了……","11","1"
"","0","","142013","0","142","0","","","91",""
"","1","","142014","","142","1","0.3","sad_talk_joyR","3",""
"","vo_asb","","142015","0","142","0","","vo_asb_1422","21",""
"0","1","0","142016","1","142","10","0","總有一天，\n我也想做出那樣飽含心意的便當，\n若能默默交給兄長大人的話就好了，\n說笑的……","11","1"
"","0","","142017","0","142","0","","","91",""
"","1","","142018","","142","1","0.3","wish_talk_nervous_riri","3",""
"","vo_asb","","142019","0","142","0","","vo_asb_1423","21",""
"0","1","0","142020","1","142","10","0","我連做個煎蛋捲\n都能燒焦，\n一不小心就將白日夢\n想得太遠了。","11","1"
"","0","","142021","0","142","0","","","91",""
"","1","","142022","","142","1","0.2","wish_talk_normal2_riri","3",""
"","vo_asb","","142023","0","142","0","","vo_asb_1424","21",""
"0","1","0","142024","1","142","10","0","……不過，\n透過這次的冒險，\n我明白了夢想就是種偉大的力量。","11","1"
"","0","","142025","0","142","0","","","91",""
"","1","","142026","","142","1","0.2","guts2_talk_riri","3",""
"","vo_asb","","142027","0","142","0","","vo_asb_1425","21",""
"0","1","0","142028","1","142","10","0","我不會放棄，總有一天\n要成為能支援兄長大人的冒險者。\n我要帶著這個夢想，\n一步一腳印地往前邁進。","11","1"
"","0","","142029","0","142","0","","","91",""
"","142031","","142030","","142","","","","101",""
"","1","0","142031","1","142","1","0.3","1","6","0"
"","0","0","142032","1","142","1","0.3","1","6","0"
"","1","","142033","0.3","142","-250","","-120","2","1"
"","0","","142034","0.3","142","0","","-100","2","1"
"","0","","142035","","142","","","0","22",""
"","0.4","","142036","","142","","","0","93",""
