70fdecfe52ee34954a0cdb5cff4f074d2f1b1adbd846b81175d793dba014d869,57ece54911df47112d56edc98bf43038ec6cb0351ffe3b667740d52215e2b48c,494ea3f7eb36b69777af8a2c5e1697759ed949c29e548b017daa4e246a13642e,1e587ea97a8b8daac0a08f5c551c4ecb1fe32ed3d07937823ed5c8a2f1d349cd,998abd93c6789a1682f6230f9c6e1cd32e31e53d17efbdf34090baf6a71fcdf4,170ec3bd079d3923bdeb3151f8167d279aaa71571b23f37e9cf779c0562b43d9,ea48d837664234bbebcf5ef432be7d0a232dbcd15150ba1b60c3bed72fc66bec,51f4c669fae40e3d731f05b743fc4d36855263917d060275fdf88cd8cdb9cd29,85147048095b63360e2ccfcca4c0cd3fd211d0ec44dc86f9b0a69c5aa6229037,66c3cf2ca7bccf2b05b57434c8a3a104f15b091585c79c77e147d369f0958cf6,79c4b0b08a6245e7e9c461fe0611645d4ab37e6f8f87b60dd0633a12dd66a0a3,0cdbef270a7e9a5ff7fbdb11cfae6ce88e14e79e2dcc03cfc6988c5383eda784
"0","10140963","2","0","1","0","0","5","10140","鼠妖玩具","963","0"
"0","10140964","1","0","1","0","0","5","10140","岩花玩具","964","0"
"0","10140965","2","0","1","0","0","5","10140","童子狸玩具","965","0"
"0","10140966","1","0","1","0","0","5","10140","似龍生物玩具","966","0"
"0","10140970","2","0","1","0","0","5","10140","珠希的沙灘球","970","0"
"0","10140971","1","0","1","0","0","5","10140","凱留的游泳圈","971","0"
"0","10140972","2","0","1","0","0","5","10140","紅魚","972","0"
"0","10140973","1","0","1","0","0","5","10140","大貝殼","973","0"
"0","10140974","2","0","1","0","0","5","10140","西瓜","974","0"
"0","10140975","2","0","1","0","0","5","10140","日和的海豚","975","0"
"0","10140976","1","0","1","0","0","5","10140","禊的水球","976","0"
"0","10140977","1","0","1","0","0","5","10140","美美的小小格里芬","977","0"
"0","10140978","2","0","1","0","0","5","10140","優妮的沙灘球","978","0"
"0","10140979","2","0","1","0","0","5","10140","克蘿依的衝浪板","979","0"
"0","10140980","2","0","1","0","0","10","10140","壽司、壽司、壽司","980","0"
"0","10140981","2","0","1","0","0","1","10140","壽司、壽司、布丁","981","0"
"0","10140982","1","0","1","0","0","5","10140","冰魚","982","0"
"0","10140983","1","0","1","0","0","5","10140","流氓水獺","983","0"
"0","10140984","1","0","1","0","0","5","10140","天使鏢魚","984","0"
