c8a027ad1d5a5061b97dc23cd708ba774149837149987b68b8edd796858ba1e1,9c90b0f473f8e23368d1fb0642bd8dddbd5e487efa694f9ca7b26ea53e285305,4c592bd107c0614dc8effb21d44203a497d292ef5d13154d146149a40e1c50a3,bdac9e2f762cc7f2937ecad8466bd19ce11ae56ae32080954537adfeb8cdbb82,b713cf7159d3f26477cd6d8d4af5b3ecb07387ac0a15ae65e569974fa9ccb601,72d65a4027dc966235baf425e6416ca1a90d3bbc468b03718c85e4afa3083a43,e23f4d227c2db5a7d66fd760ec3569d33b8d03afa4b8b254a4f55ba15686f357,8e23e11d8493c494dab75529eea1b7307beb9e402d0e33fd6d3f18240843eeee,5caa9bfea78cbf00262e15a59ed5689436316ac8d9d7c475009c9ac76c8da19e,a728fd9e0f573a293323ec73b240e6004e9d968c04315e130ae71c5baf1f9093,059bd72ad34aa6dcf796db728066a085bef65bf537b60bd2124fcf2258caba9f,19a3d7614ac246c406aa525fc6935994d712459e4f55ffe1f824429f98d3212b,fe2b6db8dc9d5731c3444a84487f49d2d58d85b2cbbeedd8426ec064d8103b7d,70d25625d72478bfadf91e54551cd34749e14765d57cada9ba98fdf868d8b1fc,738f404eff37388387337a5896678fe42e615a345e514738ea55f61a060bcab6,a8156a42de56aecc3b7c097fdbf78ad378f6c689eefa6a2de054c1123900aceb,d81ba4ae6c1fd74bc53c69eec4f26204e96a13cd21962471efc7b4faa9adef9c,73c265406539b61ac9e12dd4e941fc4c06f508f93d6f3c884d4519676c3e0671,9b4ca0e1db5d9cd975b2f9f52e8e8e2223ead498b3e13114309b6e55f3c689e3,811fabc1ed16c0343b69e0a3018a2bcf03082f3aae1405980bbfe0ccb63c44c6,0611dec38d769141e8ce9ff13d3bbc1e317744e10bea7ca51c6ba3ab8bfa3ea5,312a6fe9dc28438d75d02cdd31f0627b6bf23898ae1587a66a84382f78c6ee42,eebc3080c6c6d0eff8c94cb2eee84018ca68cdaa1e13eb7323b38c4f9928547f,d8fe2161f90c600ebc723897fd81398fb57be6c3671778338e5f71ca535d6592,78ada2e28d9f014566c20419a93d63b53e56d8e740511392c2a26b76bb68792f,98c4bc2ce4740457400e69d09ea8a30a98ecabb62a849c2ee56a2e68c3f62af6,91fa25c17238eb52d4a262cd996b144ebbfdaecdcb1e99dc46760548851db36b,4ea4fc85be3b9ff22e6f9aed54606640dffea304c7ff02139b4be96df2ea0080,f8d5e827241837a4faf2c14d856a66f4a2f8c4eef432a1e1f2049b8c6e62ebf8,4292bcd585b7893d83420a0e1a203ef63ed3e7ca34a9f813c7e8f1f099c7886b,8cfea1a777fb30f6c14e78ca2afcb9f7c2d310f786914568f3885f6a8e56f150,2fae2f69fb49946a7ac3d40b63438ce12dbd06df4bab38769a3734acbb85be52,cd0b6cc6801b62bf8747fbc182c4d0af0c07d73deb0cd9b88d4529d9296ad2c8,6b7b735145ad3bc08b3e4958ba8a5f72a0d415d42eaa0f066ddfdc0aee91b585,da00c239f91ae30232e7333914a919a42452817a91ec5367289acebadecb4cbb,b07cb3d99a2b709170c98ebebe76439983604deff4080d5759c34c82e7fe0360,c14ed0ff5751d21361b032374640ed28e5d07bf0b40e6909a9bdd5b88f862b1c,9e26de865317cf56513200f03a65eaccb01501d6e03f1c7e23cd268478499464,655d3c20a0fd5fd59805359e4528491d764f16b710f4271c40bc465e900a8131
"1025","401044141","1004205","1.3","0","10250104","1004201","1004105","1004103","401044111","1004101","1","401044151","80","1","1","1004104","1.2","401044131","1004204","710011","1","1004202","1004203","10250101","1","10250102","1.4","1004102","0.03","10250105","1001301","1000000","1.5","401044121","1.2","1","10250103","0"
"1025","401044141","1004210","1.3","0","10250104","1004206","1004110","1004108","401044111","1004106","1","401044151","81","1","2","1004109","1.2","401044131","1004209","710011","2","1004207","1004208","10250101","1","10250102","1.4","1004107","0.03","10250105","1001303","1000000","1.5","401044121","1.2","3","10250103","0"
"1025","401044191","1004210","1.8","0","10250104","1004206","1004110","1004108","401044161","1004106","1","401044201","82","2","4","1004109","1.6","401044181","1004209","710011","4","1004207","1004208","10250101","2","10250102","1.9","1004107","0.06","10250105","1001303","1000000","2","401044171","1.6","10","10250103","0"
"1025","401044241","1004210","2.4","0","10250104","1004206","1004110","1004108","401044211","1004106","1","401044251","83","2","11","1004109","2","401044231","1004209","710011","11","1004207","1004208","10250101","3","10250102","2.4","1004107","0.06","10250105","1001303","1000000","2.6","401044221","2","34","10250103","0"
"1025","401044291","1004210","3.7","0","10250104","1004206","1004110","1004108","401044261","1004106","1","401044301","84","2","35","1004109","3.5","401044281","1004209","710011","35","1004207","1004208","10250101","4","10250102","3.8","1004107","0.06","10250105","1001303","1000000","4","401044271","3.5","-1","10250103","0"
"1026","401044491","1004205","1.3","0","10260104","1004201","1004105","1004103","401044461","1004101","1","401044501","85","1","1","1004104","1.2","401044481","1004204","710021","1","1004202","1004203","10260101","1","10260102","1.4","1004102","0.03","10260105","1001301","1000000","1.5","401044471","1.2","1","10260103","0"
"1026","401044491","1004210","1.3","0","10260104","1004206","1004110","1004108","401044461","1004106","1","401044501","86","1","2","1004109","1.2","401044481","1004209","710021","2","1004207","1004208","10260101","1","10260102","1.4","1004107","0.03","10260105","1001303","1000000","1.5","401044471","1.2","3","10260103","0"
"1026","401044541","1004210","1.8","0","10260104","1004206","1004110","1004108","401044511","1004106","1","401044551","87","2","4","1004109","1.6","401044531","1004209","710021","4","1004207","1004208","10260101","2","10260102","1.9","1004107","0.06","10260105","1001303","1000000","2","401044521","1.6","10","10260103","0"
"1026","401044591","1004210","2.4","0","10260104","1004206","1004110","1004108","401044561","1004106","1","401044601","88","2","11","1004109","2","401044581","1004209","710021","11","1004207","1004208","10260101","3","10260102","2.4","1004107","0.06","10260105","1001303","1000000","2.6","401044571","2","34","10260103","0"
"1026","401044641","1004210","3.7","0","10260104","1004206","1004110","1004108","401044611","1004106","1","401044651","89","2","35","1004109","3.5","401044631","1004209","710021","35","1004207","1004208","10260101","4","10260102","3.8","1004107","0.06","10260105","1001303","1000000","4","401044621","3.5","-1","10260103","0"
"1027","401044841","1004205","1.3","0","10270104","1004201","1004105","1004103","401044811","1004101","1","401044851","90","1","1","1004104","1.2","401044831","1004204","710031","1","1004202","1004203","10270101","1","10270102","1.4","1004102","0.03","10270105","1001301","1000000","1.5","401044821","1.2","1","10270103","0"
"1027","401044841","1004210","1.3","0","10270104","1004206","1004110","1004108","401044811","1004106","1","401044851","91","1","2","1004109","1.2","401044831","1004209","710031","2","1004207","1004208","10270101","1","10270102","1.4","1004107","0.03","10270105","1001303","1000000","1.5","401044821","1.2","3","10270103","0"
"1027","401044891","1004210","1.8","0","10270104","1004206","1004110","1004108","401044861","1004106","1","401044901","92","2","4","1004109","1.6","401044881","1004209","710031","4","1004207","1004208","10270101","2","10270102","1.9","1004107","0.06","10270105","1001303","1000000","2","401044871","1.6","10","10270103","0"
"1027","401044941","1004210","2.4","0","10270104","1004206","1004110","1004108","401044911","1004106","1","401044951","93","2","11","1004109","2","401044931","1004209","710031","11","1004207","1004208","10270101","3","10270102","2.4","1004107","0.06","10270105","1001303","1000000","2.6","401044921","2","34","10270103","0"
"1027","401044991","1004210","3.7","0","10270104","1004206","1004110","1004108","401044961","1004106","1","401045001","94","2","35","1004109","3.5","401044981","1004209","710031","35","1004207","1004208","10270101","4","10270102","3.8","1004107","0.06","10270105","1001303","1000000","4","401044971","3.5","-1","10270103","0"
"1028","401045191","1004205","1.3","0","10280104","1004201","1004105","1004103","401045161","1004101","1","401045201","95","1","1","1004104","1.2","401045181","1004204","710041","1","1004202","1004203","10280101","1","10280102","1.4","1004102","0.03","10280105","1001301","1000000","1.5","401045171","1.2","1","10280103","0"
"1028","401045191","1004210","1.3","0","10280104","1004206","1004110","1004108","401045161","1004106","1","401045201","96","1","2","1004109","1.2","401045181","1004209","710041","2","1004207","1004208","10280101","1","10280102","1.4","1004107","0.03","10280105","1001303","1000000","1.5","401045171","1.2","3","10280103","0"
"1028","401045241","1004210","1.8","0","10280104","1004206","1004110","1004108","401045211","1004106","1","401045251","97","2","4","1004109","1.6","401045231","1004209","710041","4","1004207","1004208","10280101","2","10280102","1.9","1004107","0.06","10280105","1001303","1000000","2","401045221","1.6","10","10280103","0"
"1028","401045291","1004210","2.4","0","10280104","1004206","1004110","1004108","401045261","1004106","1","401045301","98","2","11","1004109","2","401045281","1004209","710041","11","1004207","1004208","10280101","3","10280102","2.4","1004107","0.06","10280105","1001303","1000000","2.6","401045271","2","34","10280103","0"
"1028","401045341","1004210","3.7","0","10280104","1004206","1004110","1004108","401045311","1004106","1","401045351","99","2","35","1004109","3.5","401045331","1004209","710041","35","1004207","1004208","10280101","4","10280102","3.8","1004107","0.06","10280105","1001303","1000000","4","401045321","3.5","-1","10280103","0"
"1029","401045541","1004205","1.3","0","10290104","1004201","1004105","1004103","401045511","1004101","1","401045551","100","1","1","1004104","1.2","401045531","1004204","710051","1","1004202","1004203","10290101","1","10290102","1.4","1004102","0.03","10290105","1001301","1000000","1.5","401045521","1.2","1","10290103","0"
"1029","401045541","1004210","1.3","0","10290104","1004206","1004110","1004108","401045511","1004106","1","401045551","101","1","2","1004109","1.2","401045531","1004209","710051","2","1004207","1004208","10290101","1","10290102","1.4","1004107","0.03","10290105","1001303","1000000","1.5","401045521","1.2","3","10290103","0"
"1029","401045591","1004210","1.8","0","10290104","1004206","1004110","1004108","401045561","1004106","1","401045601","102","2","4","1004109","1.6","401045581","1004209","710051","4","1004207","1004208","10290101","2","10290102","1.9","1004107","0.06","10290105","1001303","1000000","2","401045571","1.6","10","10290103","0"
"1029","401045641","1004210","2.4","0","10290104","1004206","1004110","1004108","401045611","1004106","1","401045651","103","2","11","1004109","2","401045631","1004209","710051","11","1004207","1004208","10290101","3","10290102","2.4","1004107","0.06","10290105","1001303","1000000","2.6","401045621","2","34","10290103","0"
"1029","401045691","1004210","3.7","0","10290104","1004206","1004110","1004108","401045661","1004106","1","401045701","104","2","35","1004109","3.5","401045681","1004209","710051","35","1004207","1004208","10290101","4","10290102","3.8","1004107","0.06","10290105","1001303","1000000","4","401045671","3.5","-1","10290103","0"
"1030","401045891","1004205","1.3","0","10300104","1004201","1004105","1004103","401045861","1004101","1","401045901","105","1","1","1004104","1.2","401045881","1004204","710061","1","1004202","1004203","10300101","1","10300102","1.4","1004102","0.03","10300105","1001301","1000000","1.5","401045871","1.2","1","10300103","0"
"1030","401045891","1004210","1.3","0","10300104","1004206","1004110","1004108","401045861","1004106","1","401045901","106","1","2","1004109","1.2","401045881","1004209","710061","2","1004207","1004208","10300101","1","10300102","1.4","1004107","0.03","10300105","1001303","1000000","1.5","401045871","1.2","3","10300103","0"
"1030","401045941","1004210","1.8","0","10300104","1004206","1004110","1004108","401045911","1004106","1","401045951","107","2","4","1004109","1.6","401045931","1004209","710061","4","1004207","1004208","10300101","2","10300102","1.9","1004107","0.06","10300105","1001303","1000000","2","401045921","1.6","10","10300103","0"
"1030","401045991","1004210","2.4","0","10300104","1004206","1004110","1004108","401045961","1004106","1","401046001","108","2","11","1004109","2","401045981","1004209","710061","11","1004207","1004208","10300101","3","10300102","2.4","1004107","0.06","10300105","1001303","1000000","2.6","401045971","2","34","10300103","0"
"1030","401046041","1004210","3.7","0","10300104","1004206","1004110","1004108","401046011","1004106","1","401046051","109","2","35","1004109","3.5","401046031","1004209","710061","35","1004207","1004208","10300101","4","10300102","3.8","1004107","0.06","10300105","1001303","1000000","4","401046021","3.5","-1","10300103","0"
"1031","401046241","1004205","1.3","0","10310104","1004201","1004105","1004103","401046211","1004101","1","401046251","110","1","1","1004104","1.2","401046231","1004204","710071","1","1004202","1004203","10310101","1","10310102","1.4","1004102","0.03","10310105","1001301","1000000","1.5","401046221","1.2","1","10310103","0"
"1031","401046241","1004210","1.3","0","10310104","1004206","1004110","1004108","401046211","1004106","1","401046251","111","1","2","1004109","1.2","401046231","1004209","710071","2","1004207","1004208","10310101","1","10310102","1.4","1004107","0.03","10310105","1001303","1000000","1.5","401046221","1.2","3","10310103","0"
"1031","401046291","1004210","1.8","0","10310104","1004206","1004110","1004108","401046261","1004106","1","401046301","112","2","4","1004109","1.6","401046281","1004209","710071","4","1004207","1004208","10310101","2","10310102","1.9","1004107","0.06","10310105","1001303","1000000","2","401046271","1.6","10","10310103","0"
"1031","401046341","1004210","2.4","0","10310104","1004206","1004110","1004108","401046311","1004106","1","401046351","113","2","11","1004109","2","401046331","1004209","710071","11","1004207","1004208","10310101","3","10310102","2.4","1004107","0.06","10310105","1001303","1000000","2.6","401046321","2","34","10310103","0"
"1031","401046391","1004210","3.7","0","10310104","1004206","1004110","1004108","401046361","1004106","1","401046401","114","2","35","1004109","3.5","401046381","1004209","710071","35","1004207","1004208","10310101","4","10310102","3.8","1004107","0.06","10310105","1001303","1000000","4","401046371","3.5","-1","10310103","0"
"1032","401046591","1004205","1.3","0","10320104","1004201","1004105","1004103","401046561","1004101","1","401046601","115","1","1","1004104","1.2","401046581","1004204","710081","1","1004202","1004203","10320101","1","10320102","1.4","1004102","0.03","10320105","1001301","1000000","1.5","401046571","1.2","1","10320103","0"
"1032","401046591","1004210","1.3","0","10320104","1004206","1004110","1004108","401046561","1004106","1","401046601","116","1","2","1004109","1.2","401046581","1004209","710081","2","1004207","1004208","10320101","1","10320102","1.4","1004107","0.03","10320105","1001303","1000000","1.5","401046571","1.2","3","10320103","0"
"1032","401046641","1004210","1.8","0","10320104","1004206","1004110","1004108","401046611","1004106","1","401046651","117","2","4","1004109","1.6","401046631","1004209","710081","4","1004207","1004208","10320101","2","10320102","1.9","1004107","0.06","10320105","1001303","1000000","2","401046621","1.6","10","10320103","0"
"1032","401046691","1004210","2.4","0","10320104","1004206","1004110","1004108","401046661","1004106","1","401046701","118","2","11","1004109","2","401046681","1004209","710081","11","1004207","1004208","10320101","3","10320102","2.4","1004107","0.06","10320105","1001303","1000000","2.6","401046671","2","34","10320103","0"
"1032","401046741","1004210","3.7","0","10320104","1004206","1004110","1004108","401046711","1004106","1","401046751","119","2","35","1004109","3.5","401046731","1004209","710081","35","1004207","1004208","10320101","4","10320102","3.8","1004107","0.06","10320105","1001303","1000000","4","401046721","3.5","-1","10320103","0"
"1033","401046941","1004205","1.3","0","10330104","1004201","1004105","1004103","401046911","1004101","1","401046951","120","1","1","1004104","1.2","401046931","1004204","710091","1","1004202","1004203","10330101","1","10330102","1.4","1004102","0.03","10330105","1001301","1000000","1.5","401046921","1.2","1","10330103","0"
"1033","401046941","1004210","1.3","0","10330104","1004206","1004110","1004108","401046911","1004106","1","401046951","121","1","2","1004109","1.2","401046931","1004209","710091","2","1004207","1004208","10330101","1","10330102","1.4","1004107","0.03","10330105","1001303","1000000","1.5","401046921","1.2","3","10330103","0"
"1033","401046991","1004210","1.8","0","10330104","1004206","1004110","1004108","401046961","1004106","1","401047001","122","2","4","1004109","1.6","401046981","1004209","710091","4","1004207","1004208","10330101","2","10330102","1.9","1004107","0.06","10330105","1001303","1000000","2","401046971","1.6","10","10330103","0"
"1033","401047041","1004210","2.4","0","10330104","1004206","1004110","1004108","401047011","1004106","1","401047051","123","2","11","1004109","2","401047031","1004209","710091","11","1004207","1004208","10330101","3","10330102","2.4","1004107","0.06","10330105","1001303","1000000","2.6","401047021","2","34","10330103","0"
"1033","401047091","1004210","3.7","0","10330104","1004206","1004110","1004108","401047061","1004106","1","401047101","124","2","35","1004109","3.5","401047081","1004209","710091","35","1004207","1004208","10330101","4","10330102","3.8","1004107","0.06","10330105","1001303","1000000","4","401047071","3.5","-1","10330103","0"
"1034","401047291","1004205","1.3","0","10340104","1004201","1004105","1004103","401047261","1004101","1","401047301","125","1","1","1004104","1.2","401047281","1004204","710101","1","1004202","1004203","10340101","1","10340102","1.4","1004102","0.03","10340105","1001301","1000000","1.5","401047271","1.2","1","10340103","0"
"1034","401047291","1004210","1.3","0","10340104","1004206","1004110","1004108","401047261","1004106","1","401047301","126","1","2","1004109","1.2","401047281","1004209","710101","2","1004207","1004208","10340101","1","10340102","1.4","1004107","0.03","10340105","1001303","1000000","1.5","401047271","1.2","3","10340103","0"
"1034","401047341","1004210","1.8","0","10340104","1004206","1004110","1004108","401047311","1004106","1","401047351","127","2","4","1004109","1.6","401047331","1004209","710101","4","1004207","1004208","10340101","2","10340102","1.9","1004107","0.06","10340105","1001303","1000000","2","401047321","1.6","10","10340103","0"
"1034","401047391","1004210","2.4","0","10340104","1004206","1004110","1004108","401047361","1004106","1","401047401","128","2","11","1004109","2","401047381","1004209","710101","11","1004207","1004208","10340101","3","10340102","2.4","1004107","0.06","10340105","1001303","1000000","2.6","401047371","2","34","10340103","0"
"1034","401047441","1004210","3.7","0","10340104","1004206","1004110","1004108","401047411","1004106","1","401047451","129","2","35","1004109","3.5","401047431","1004209","710101","35","1004207","1004208","10340101","4","10340102","3.8","1004107","0.06","10340105","1001303","1000000","4","401047421","3.5","44","10340103","0"
"1034","401047491","1004210","3.7","0","10340104","1004206","1004110","1004108","401047461","1004106","1","401047501","130","2","45","1004109","3.5","401047481","1004209","710101","45","1004207","1004208","10340101","5","10340102","3.8","1004107","0.06","10340105","1001303","1000000","4","401047471","3.5","-1","10340103","0"
"1035","401047691","1004205","1.3","0","10350104","1004201","1004105","1004103","401047661","1004101","1","401047701","131","1","1","1004104","1.2","401047681","1004204","710111","1","1004202","1004203","10350101","1","10350102","1.4","1004102","0.03","10350105","1001301","1000000","1.5","401047671","1.2","1","10350103","0"
"1035","401047691","1004210","1.3","0","10350104","1004206","1004110","1004108","401047661","1004106","1","401047701","132","1","2","1004109","1.2","401047681","1004209","710111","2","1004207","1004208","10350101","1","10350102","1.4","1004107","0.03","10350105","1001303","1000000","1.5","401047671","1.2","3","10350103","0"
"1035","401047741","1004210","1.8","0","10350104","1004206","1004110","1004108","401047711","1004106","1","401047751","133","2","4","1004109","1.6","401047731","1004209","710111","4","1004207","1004208","10350101","2","10350102","1.9","1004107","0.06","10350105","1001303","1000000","2","401047721","1.6","10","10350103","0"
"1035","401047791","1004210","2.4","0","10350104","1004206","1004110","1004108","401047761","1004106","1","401047801","134","2","11","1004109","2","401047781","1004209","710111","11","1004207","1004208","10350101","3","10350102","2.4","1004107","0.06","10350105","1001303","1000000","2.6","401047771","2","34","10350103","0"
"1035","401047841","1004210","3.7","0","10350104","1004206","1004110","1004108","401047811","1004106","1","401047851","135","2","35","1004109","3.5","401047831","1004209","710111","35","1004207","1004208","10350101","4","10350102","3.8","1004107","0.06","10350105","1001303","1000000","4","401047821","3.5","44","10350103","0"
"1035","401047891","1004210","3.7","0","10350104","1004206","1004110","1004108","401047861","1004106","1","401047901","136","2","45","1004109","3.5","401047881","1004209","710111","45","1004207","1004208","10350101","5","10350102","3.8","1004107","0.06","10350105","1001303","1000000","4","401047871","3.5","-1","10350103","0"
"1036","401048091","1004205","1.3","0","10360104","1004201","1004105","1004103","401048061","1004101","1","401048101","137","1","1","1004104","1.2","401048081","1004204","710121","1","1004202","1004203","10360101","1","10360102","1.4","1004102","0.03","10360105","1001301","1000000","1.5","401048071","1.2","1","10360103","0"
"1036","401048091","1004210","1.3","0","10360104","1004206","1004110","1004108","401048061","1004106","1","401048101","138","1","2","1004109","1.2","401048081","1004209","710121","2","1004207","1004208","10360101","1","10360102","1.4","1004107","0.03","10360105","1001303","1000000","1.5","401048071","1.2","3","10360103","0"
"1036","401048141","1004210","1.8","0","10360104","1004206","1004110","1004108","401048111","1004106","1","401048151","139","2","4","1004109","1.6","401048131","1004209","710121","4","1004207","1004208","10360101","2","10360102","1.9","1004107","0.06","10360105","1001303","1000000","2","401048121","1.6","10","10360103","0"
"1036","401048191","1004210","2.4","0","10360104","1004206","1004110","1004108","401048161","1004106","1","401048201","140","2","11","1004109","2","401048181","1004209","710121","11","1004207","1004208","10360101","3","10360102","2.4","1004107","0.06","10360105","1001303","1000000","2.6","401048171","2","34","10360103","0"
"1036","401048241","1004210","3.7","0","10360104","1004206","1004110","1004108","401048211","1004106","1","401048251","141","2","35","1004109","3.5","401048231","1004209","710121","35","1004207","1004208","10360101","4","10360102","3.8","1004107","0.06","10360105","1001303","1000000","4","401048221","3.5","44","10360103","0"
"1036","401048291","1004210","3.7","0","10360104","1004206","1004110","1004108","401048261","1004106","1","401048301","142","2","45","1004109","3.5","401048281","1004209","710121","45","1004207","1004208","10360101","5","10360102","3.8","1004107","0.06","10360105","1001303","1000000","4","401048271","3.5","-1","10360103","0"
"1037","401048491","1004205","1.3","0","10370104","1004201","1004105","1004103","401048461","1004101","1","401048501","143","1","1","1004104","1.2","401048481","1004204","710011","1","1004202","1004203","10370101","1","10370102","1.4","1004102","0.03","10370105","1001301","1000000","1.5","401048471","1.2","1","10370103","0"
"1037","401048491","1004210","1.3","0","10370104","1004206","1004110","1004108","401048461","1004106","1","401048501","144","1","2","1004109","1.2","401048481","1004209","710011","2","1004207","1004208","10370101","1","10370102","1.4","1004107","0.03","10370105","1001303","1000000","1.5","401048471","1.2","3","10370103","0"
"1037","401048541","1004210","1.8","0","10370104","1004206","1004110","1004108","401048511","1004106","1","401048551","145","2","4","1004109","1.6","401048531","1004209","710011","4","1004207","1004208","10370101","2","10370102","1.9","1004107","0.06","10370105","1001303","1000000","2","401048521","1.6","10","10370103","0"
"1037","401048591","1004210","2.4","0","10370104","1004206","1004110","1004108","401048561","1004106","1","401048601","146","2","11","1004109","2","401048581","1004209","710011","11","1004207","1004208","10370101","3","10370102","2.4","1004107","0.06","10370105","1001303","1000000","2.6","401048571","2","34","10370103","0"
"1037","401048641","1004210","3.7","0","10370104","1004206","1004110","1004108","401048611","1004106","1","401048651","147","2","35","1004109","3.5","401048631","1004209","710011","35","1004207","1004208","10370101","4","10370102","3.8","1004107","0.06","10370105","1001303","1000000","4","401048621","3.5","44","10370103","0"
"1037","401048691","1004210","3.7","0","10370104","1004206","1004110","1004108","401048661","1004106","1","401048701","148","2","45","1004109","3.5","401048681","1004209","710011","45","1004207","1004208","10370101","5","10370102","3.8","1004107","0.06","10370105","1001303","1000000","4","401048671","3.5","-1","10370103","0"
"1038","401048891","1004205","1.3","0","10380104","1004201","1004105","1004103","401048861","1004101","1","401048901","149","1","1","1004104","1.2","401048881","1004204","710021","1","1004202","1004203","10380101","1","10380102","1.4","1004102","0.03","10380105","1001301","1000000","1.5","401048871","1.2","1","10380103","0"
"1038","401048891","1004210","1.3","0","10380104","1004206","1004110","1004108","401048861","1004106","1","401048901","150","1","2","1004109","1.2","401048881","1004209","710021","2","1004207","1004208","10380101","1","10380102","1.4","1004107","0.03","10380105","1001303","1000000","1.5","401048871","1.2","3","10380103","0"
"1038","401048941","1004210","1.8","0","10380104","1004206","1004110","1004108","401048911","1004106","1","401048951","151","2","4","1004109","1.6","401048931","1004209","710021","4","1004207","1004208","10380101","2","10380102","1.9","1004107","0.06","10380105","1001303","1000000","2","401048921","1.6","10","10380103","0"
"1038","401048991","1004210","2.4","0","10380104","1004206","1004110","1004108","401048961","1004106","1","401049001","152","2","11","1004109","2","401048981","1004209","710021","11","1004207","1004208","10380101","3","10380102","2.4","1004107","0.06","10380105","1001303","1000000","2.6","401048971","2","34","10380103","0"
"1038","401049041","1004210","3.7","0","10380104","1004206","1004110","1004108","401049011","1004106","1","401049051","153","2","35","1004109","3.5","401049031","1004209","710021","35","1004207","1004208","10380101","4","10380102","3.8","1004107","0.06","10380105","1001303","1000000","4","401049021","3.5","44","10380103","0"
"1038","401049091","1004210","3.7","0","10380104","1004206","1004110","1004108","401049061","1004106","1","401049101","154","2","45","1004109","3.5","401049081","1004209","710021","45","1004207","1004208","10380101","5","10380102","3.8","1004107","0.06","10380105","1001303","1000000","4","401049071","3.5","-1","10380103","0"
"1039","401049291","1004205","1.3","0","10390104","1004201","1004105","1004103","401049261","1004101","1","401049301","155","1","1","1004104","1.2","401049281","1004204","710031","1","1004202","1004203","10390101","1","10390102","1.4","1004102","0.03","10390105","1001301","1000000","1.5","401049271","1.2","1","10390103","0"
"1039","401049291","1004210","1.3","0","10390104","1004206","1004110","1004108","401049261","1004106","1","401049301","156","1","2","1004109","1.2","401049281","1004209","710031","2","1004207","1004208","10390101","1","10390102","1.4","1004107","0.03","10390105","1001303","1000000","1.5","401049271","1.2","3","10390103","0"
"1039","401049341","1004210","1.8","0","10390104","1004206","1004110","1004108","401049311","1004106","1","401049351","157","2","4","1004109","1.6","401049331","1004209","710031","4","1004207","1004208","10390101","2","10390102","1.9","1004107","0.06","10390105","1001303","1000000","2","401049321","1.6","10","10390103","0"
"1039","401049391","1004210","2.4","0","10390104","1004206","1004110","1004108","401049361","1004106","1","401049401","158","2","11","1004109","2","401049381","1004209","710031","11","1004207","1004208","10390101","3","10390102","2.4","1004107","0.06","10390105","1001303","1000000","2.6","401049371","2","30","10390103","0"
"1039","401049441","1004210","3.7","0","10390104","1004206","1004110","1004108","401049411","1004106","1","401049451","159","2","31","1004109","3.5","401049431","1004209","710031","31","1004207","1004208","10390101","4","10390102","3.8","1004107","0.06","10390105","1001303","1000000","4","401049421","3.5","40","10390103","0"
"1039","401049491","1004210","3.7","0","10390104","1004206","1004110","1004108","401049461","1004106","1","401049501","160","2","41","1004109","3.5","401049481","1004209","710031","41","1004207","1004208","10390101","5","10390102","3.8","1004107","0.06","10390105","1001303","1000000","4","401049471","3.5","-1","10390103","0"
"1040","401049691","1004205","1.3","0","10400104","1004201","1004105","1004103","401049661","1004101","1","401049701","161","1","1","1004104","1.2","401049681","1004204","710041","1","1004202","1004203","10400101","1","10400102","1.4","1004102","0.03","10400105","1001301","1000000","1.5","401049671","1.2","1","10400103","0"
"1040","401049691","1004210","1.3","0","10400104","1004206","1004110","1004108","401049661","1004106","1","401049701","162","1","2","1004109","1.2","401049681","1004209","710041","2","1004207","1004208","10400101","1","10400102","1.4","1004107","0.03","10400105","1001303","1000000","1.5","401049671","1.2","3","10400103","0"
"1040","401049741","1004210","1.8","0","10400104","1004206","1004110","1004108","401049711","1004106","1","401049751","163","2","4","1004109","1.6","401049731","1004209","710041","4","1004207","1004208","10400101","2","10400102","1.9","1004107","0.06","10400105","1001303","1000000","2","401049721","1.6","10","10400103","0"
"1040","401049791","1004210","2.4","0","10400104","1004206","1004110","1004108","401049761","1004106","1","401049801","164","2","11","1004109","2","401049781","1004209","710041","11","1004207","1004208","10400101","3","10400102","2.4","1004107","0.06","10400105","1001303","1000000","2.6","401049771","2","30","10400103","0"
"1040","401049841","1004210","3.7","0","10400104","1004206","1004110","1004108","401049811","1004106","1","401049851","165","2","31","1004109","3.5","401049831","1004209","710041","31","1004207","1004208","10400101","4","10400102","3.8","1004107","0.06","10400105","1001303","1000000","4","401049821","3.5","40","10400103","0"
"1040","401049891","1004210","3.7","0","10400104","1004206","1004110","1004108","401049861","1004106","1","401049901","166","2","41","1004109","3.5","401049881","1004209","710041","41","1004207","1004208","10400101","5","10400102","3.8","1004107","0.06","10400105","1001303","1000000","4","401049871","3.5","-1","10400103","0"
"1041","401050091","1004205","1.3","0","10410104","1004201","1004105","1004103","401050061","1004101","1","401050101","167","1","1","1004104","1.2","401050081","1004204","710051","1","1004202","1004203","10410101","1","10410102","1.4","1004102","0.03","10410105","1001301","1000000","1.5","401050071","1.2","1","10410103","0"
"1041","401050091","1004210","1.3","0","10410104","1004206","1004110","1004108","401050061","1004106","1","401050101","168","1","2","1004109","1.2","401050081","1004209","710051","2","1004207","1004208","10410101","1","10410102","1.4","1004107","0.03","10410105","1001303","1000000","1.5","401050071","1.2","3","10410103","0"
"1041","401050141","1004210","1.8","0","10410104","1004206","1004110","1004108","401050111","1004106","1","401050151","169","2","4","1004109","1.6","401050131","1004209","710051","4","1004207","1004208","10410101","2","10410102","1.9","1004107","0.06","10410105","1001303","1000000","2","401050121","1.6","10","10410103","0"
