0beeb0853d0da7a990689b46783d1c9b884266491c6f159db379c2bfee73b01c,31442bc0d54b022874a467ded2db11fdfd70bbda2cafb79908a38ba4f2260064,43a30b5a7324d5e6a69553b94f47764c7f1d0745b957bd740b11953d3fb60ec9,0fe1cc95de724efa042da9b224a0e0ca6fa84a31ee44e51d6941b467e455076c,d740d658a513f733275c749ba37690fe205ada6715540d043c6263ce284efcbd,8f12a1530930180ae56b5c95ddbe0f832d8a8577a218b11912eb99483dec3037,694edce7a6ab1386b7d7146dcfe7f877f57ca8ba04bbd4cfc308aee4fb0a5b64,584bf3f3b6849d84b18a01b6452e3c79fd63cb5b5ab65b894f6648631c20b3d0,1a3edadd81d330abac6f3e22cfb7222174d0923783970d70efba4f3da9914023,76d2b54d8818e8221c196da2c19eab4142bbc408f5549764cd429f6cff664e1d,2e8f7b794aaa2d46818ef0a81f5362b7ce62d331b7d848a27b3060c11c0f8303,31591273054e5d2c0d82460fddd289078b3c2ba179ff6d7e2522f265d15f9f56,f936a928bc8836b91c8990e6dc2cf00404c1d95dc0a19afe30881009b2dab03b,ad8f0dcdf17173dec6b1514b8ae7b51d3e9e74865e6a5c3c38bbbd61ab24fbd4,e074ee86d597cc04182e597ac0829c56dcdda50c400577c6feb608ce1248dc68,858dbc3811cd9e1ffc7b3aa77c27c3e9d096292f2b6238ad6fe2d9d6351c14f6,a2398cb5921290a3132fa972f7c673f1536cfa55cdd188acb53e24876cd8b906
"60","2023/09/11 15:59:59","bgm_MC026","2023/09/01 16:00:00","0","0","0","bgm_MC026","1060","50","10118","500013","127401","1768","2023/09/18 15:59:59","2023/09/15 15:59:59","2023/08/29 16:00:00"
"60","2023/09/22 15:59:59","bgm_M582","2023/09/18 16:00:00","0","10092","0","bgm_M582","1060","50","10119","500016","122001","1768","2023/09/28 15:59:59","2023/09/25 15:59:59","2023/09/15 16:00:00"
"60","2023/10/11 15:59:59","bgm_MC036","2023/10/01 16:00:00","0","0","0","bgm_MC036","1060","50","10120","501983","126201","1768","2023/10/19 15:59:59","2023/10/15 15:59:59","2023/09/28 16:00:00"
"60","2023/10/22 15:59:59","bgm_M595","2023/10/18 16:00:00","0","10094","0","bgm_M595","1060","50","10121","500016","122101","1768","2023/10/28 15:59:59","2023/10/25 15:59:59","2023/10/16 16:00:00"
"60","2023/11/11 15:59:59","bgm_MC046","2023/11/01 16:00:00","0","0","0","bgm_MC046","1060","50","10122","500016","126701","1768","2023/11/19 15:59:59","2023/11/15 15:59:59","2023/10/30 16:00:00"
"60","2023/11/21 15:59:59","bgm_M601","2023/11/17 16:00:00","0","10096","0","bgm_M601","1060","50","10123","500016","122401","1768","2023/11/27 15:59:59","2023/11/24 15:59:59","2023/11/15 16:00:00"
"60","2023/12/11 15:59:59","bgm_MC056","2023/12/01 16:00:00","0","0","0","bgm_MC056","1060","50","10124","501613","127001","1768","2023/12/19 15:59:59","2023/12/15 15:59:59","2023/11/29 16:00:00"
"60","2023/12/22 15:59:59","bgm_M608","2023/12/18 16:00:00","0","10098","0","bgm_M608","1060","50","10125","500010","122801","1768","2023/12/28 15:59:59","2023/12/25 15:59:59","2023/12/15 16:00:00"
"60","2024/01/11 15:59:59","bgm_MC063","2024/01/01 16:00:00","0","0","0","bgm_MC063","1060","50","10126","502032","127201","1768","2024/01/19 15:59:59","2024/01/15 15:59:59","2023/12/29 16:00:00"
"60","2024/01/21 15:59:59","bgm_M618","2024/01/17 16:00:00","0","10100","0","bgm_M618","1060","50","10127","500016","123101","1768","2024/01/27 15:59:59","2024/01/24 15:59:59","2024/01/15 16:00:00"
"60","2024/02/11 15:59:59","bgm_MC075","2024/02/01 16:00:00","0","0","0","bgm_MC075","1060","50","10128","500016","127501","1768","2024/02/19 15:59:59","2024/02/15 15:59:59","2024/01/29 16:00:00"
"60","2024/02/20 15:59:59","bgm_M623","2024/02/16 16:00:00","0","10102","0","bgm_M623","1060","50","10129","500096","123501","1768","2024/02/26 15:59:59","2024/02/23 15:59:59","2024/02/14 16:00:00"
"60","2024/03/11 15:59:59","bgm_MC082","2024/03/01 16:00:00","0","0","0","bgm_MC082","1060","50","10130","500118","128601","1768","2024/03/19 15:59:59","2024/03/15 15:59:59","2024/02/27 16:00:00"
"60","2024/03/22 15:59:59","bgm_M630","2024/03/18 16:00:00","0","10104","0","bgm_M630","1060","50","10131","500096","123901","1768","2024/03/27 15:59:59","2024/03/25 15:59:59","2024/03/16 16:00:00"
"60","2024/04/11 15:59:59","bgm_MC091","2024/04/01 16:00:00","0","0","0","bgm_MC091","1060","50","10132","500881","127901","1768","2024/04/19 15:59:59","2024/04/15 15:59:59","2024/03/30 16:00:00"
"60","2024/04/20 15:59:59","bgm_M638","2024/04/16 16:00:00","0","10106","0","bgm_M638","1060","50","10133","501463","124001","1768","2024/04/26 15:59:59","2024/04/23 15:59:59","2024/04/13 16:00:00"
"60","2024/05/11 15:59:59","bgm_MC099","2024/05/01 16:00:00","0","0","0","bgm_MC099","1060","50","10134","500183","128301","1768","2024/05/19 15:59:59","2024/05/15 15:59:59","2024/04/29 16:00:00"
"60","2024/05/21 15:59:59","bgm_M647","2024/05/17 16:00:00","0","10108","0","bgm_M647","1060","50","10135","501884","124701","1768","2024/05/27 15:59:59","2024/05/24 15:59:59","2024/05/14 16:00:00"
"60","2024/06/23 15:59:59","bgm_MC110","2024/06/01 16:00:00","0","0","0","bgm_MC110","1060","50","10136","500016","130601","1768","2024/06/29 15:59:59","2024/06/27 15:59:59","2024/05/29 16:00:00"
"60","2024/06/23 15:59:59","bgm_MC111","2024/06/08 16:00:00","10136","0","0","bgm_MC111","1060","50","10137","500175","130601","1768","2024/06/29 15:59:59","2024/06/27 15:59:59","2024/05/29 16:00:00"
"60","2024/06/19 15:59:59","bgm_M659","2024/06/10 16:00:00","0","10110","0","bgm_M659","1060","50","10138","500013","125901","1768","2024/06/27 15:59:59","2024/06/23 15:59:59","2024/06/07 16:00:00"
"60","2024/06/19 15:59:59","bgm_M660","2024/06/15 16:00:00","10138","10111","0","bgm_M660","1060","50","10139","501931","125901","1768","2024/06/27 15:59:59","2024/06/23 15:59:59","2024/06/07 16:00:00"
"60","2024/07/11 15:59:59","bgm_MC124","2024/07/01 16:00:00","0","0","0","bgm_MC124","1060","50","10140","500751","129401","1768","2024/07/17 15:59:59","2024/07/15 15:59:59","2024/06/28 16:00:00"
"60","2024/07/22 15:59:59","bgm_M668","2024/07/18 16:00:00","0","10114","0","bgm_M668","1060","50","10141","501463","125201","1768","2024/07/28 15:59:59","2024/07/25 15:59:59","2024/07/15 16:00:00"
"60","2024/08/11 15:59:59","bgm_MC136","2024/08/01 16:00:00","0","0","0","bgm_MC136","1060","50","10142","500096","129901","1768","2024/08/17 15:59:59","2024/08/15 15:59:59","2024/07/29 16:00:00"
"60","2024/08/22 15:59:59","bgm_MC017","2024/08/18 16:00:00","0","10116","0","bgm_MC017","1060","50","10143","501683","125401","1768","2024/08/28 15:59:59","2024/08/25 15:59:59","2024/08/15 16:00:00"
"60","2024/09/11 15:59:59","bgm_MC143","2024/09/01 16:00:00","0","0","0","bgm_MC143","1060","50","10144","502263","130801","1768","2024/09/19 15:59:59","2024/09/15 15:59:59","2024/08/29 16:00:00"
"60","2024/09/22 15:59:59","bgm_MC026","2024/09/18 16:00:00","0","10118","0","bgm_MC026","1060","50","10145","500013","127401","1768","2024/09/28 15:59:59","2024/09/25 15:59:59","2024/09/15 16:00:00"
"60","2024/10/11 15:59:59","bgm_MC147","2024/10/01 16:00:00","0","0","0","bgm_MC147","1060","50","10146","502273","130901","1768","2024/10/19 15:59:59","2024/10/15 15:59:59","2024/09/28 16:00:00"
"60","2024/10/22 15:59:59","bgm_MC036","2024/10/18 16:00:00","0","10120","0","bgm_MC036","1060","50","10147","501983","126201","1768","2024/10/28 15:59:59","2024/10/25 15:59:59","2024/10/15 16:00:00"
"60","2024/11/11 15:59:59","bgm_MC156","2024/11/01 16:00:00","0","0","0","bgm_MC156","1060","50","10148","500164","131201","1768","2024/11/19 15:59:59","2024/11/15 15:59:59","2024/10/29 16:00:00"
"60","2024/11/22 15:59:59","bgm_MC046","2024/11/18 16:00:00","0","10122","0","bgm_MC046","1060","50","10149","500016","126701","1768","2024/11/28 15:59:59","2024/11/25 15:59:59","2024/11/15 16:00:00"
"60","2024/12/11 15:59:59","bgm_MC162","2024/12/01 16:00:00","0","0","0","bgm_MC162","1060","50","10150","502332","131701","1768","2024/12/19 15:59:59","2024/12/15 15:59:59","2024/11/28 16:00:00"
"60","2024/12/22 15:59:59","bgm_MC056","2024/12/18 16:00:00","0","10124","0","bgm_MC056","1060","50","10151","501613","127001","1768","2024/12/28 15:59:59","2024/12/25 15:59:59","2024/12/15 16:00:00"
"60","2025/01/21 15:59:59","bgm_MC172","2025/01/01 16:00:00","0","0","0","bgm_MC172","1060","50","10152","501031","131901","1768","2025/01/26 15:59:59","2025/01/25 15:59:59","2024/12/27 16:00:00"
"60","2025/01/21 15:59:59","bgm_M228","2025/01/16 16:00:00","0","10017","0","bgm_M228","1060","50","10153","500175","109701","1768","2025/01/26 15:59:59","2025/01/25 15:59:59","2025/01/13 16:00:00"
"60","2025/02/11 15:59:59","bgm_MC186","2025/02/01 16:00:00","0","0","0","bgm_MC186","1060","50","10154","502364","132201","1768","2025/02/19 15:59:59","2025/02/15 15:59:59","2025/01/29 16:00:00"
"60","2025/02/22 15:59:59","bgm_MC063","2025/02/18 16:00:00","0","10126","0","bgm_MC063","1060","50","10155","502032","127201","1768","2025/02/27 15:59:59","2025/02/25 15:59:59","2025/02/15 16:00:00"
"60","2025/03/11 15:59:59","bgm_MC194","2025/03/01 16:00:00","0","0","0","bgm_MC194","1060","50","10156","500016","134101","1768","2025/03/19 15:59:59","2025/03/15 15:59:59","2025/02/26 16:00:00"
"60","2025/03/22 15:59:59","bgm_MC075","2025/03/18 16:00:00","0","10128","0","bgm_MC075","1060","50","10157","500016","127501","1768","2025/03/27 15:59:59","2025/03/25 15:59:59","2025/03/15 16:00:00"
"60","2025/04/11 15:59:59","bgm_MC213","2025/04/01 16:00:00","0","0","0","bgm_MC213","1060","50","10158","500881","134201","1768","2025/04/19 15:59:59","2025/04/15 15:59:59","2025/03/28 16:00:00"
"60","2025/04/22 15:59:59","bgm_MC082","2025/04/18 16:00:00","0","10130","0","bgm_MC082","1060","50","10159","500118","128601","1768","2025/04/27 15:59:59","2025/04/25 15:59:59","2025/04/15 16:00:00"
"60","2025/05/11 15:59:59","bgm_MC215B","2025/05/01 16:00:00","0","0","0","bgm_MC215B","1060","50","10160","502116","133201","1768","2025/05/19 15:59:59","2025/05/15 15:59:59","2025/04/28 16:00:00"
"60","2025/05/22 15:59:59","bgm_MC091","2025/05/18 16:00:00","0","10132","0","bgm_MC091","1060","50","10161","500881","127901","1768","2025/05/27 15:59:59","2025/05/25 15:59:59","2025/05/15 16:00:00"
"60","2025/06/22 15:59:59","bgm_MC099","2025/06/18 16:00:00","0","10134","0","bgm_MC099","1060","50","10163","500183","128301","1768","2025/06/27 15:59:59","2025/06/25 15:59:59","2025/06/15 16:00:00"
"60","2025/07/22 15:59:59","bgm_MC110","2025/07/12 16:00:00","0","10136","0","bgm_MC110","1060","50","10164","500016","130601","1768","2025/07/27 15:59:59","2025/07/25 15:59:59","2025/07/09 16:00:00"
"60","2025/07/22 15:59:59","bgm_MC111","2025/07/17 16:00:00","10164","10137","0","bgm_MC111","1060","50","10165","500175","130601","1768","2025/07/27 15:59:59","2025/07/25 15:59:59","2025/07/09 16:00:00"
"60","2025/08/22 15:59:59","bgm_MC124","2025/08/18 16:00:00","0","10140","0","bgm_MC124","1060","50","10166","500751","129401","1768","2025/08/27 15:59:59","2025/08/25 15:59:59","2025/08/15 16:00:00"
"60","2025/09/22 15:59:59","bgm_MC136","2025/09/18 16:00:00","0","10142","0","bgm_MC136","1060","50","10167","500096","129901","1768","2025/09/27 15:59:59","2025/09/25 15:59:59","2025/09/15 16:00:00"
"60","2025/10/22 15:59:59","bgm_MC143","2025/10/18 16:00:00","0","10144","0","bgm_MC143","1060","50","10168","502263","130801","1768","2025/10/27 15:59:59","2025/10/25 15:59:59","2025/10/15 16:00:00"
"60","2025/11/22 15:59:59","bgm_MC147","2025/11/18 16:00:00","0","10146","0","bgm_MC147","1060","50","10169","502273","130901","1768","2025/11/27 15:59:59","2025/11/25 15:59:59","2025/11/15 16:00:00"
"60","2025/12/22 15:59:59","bgm_MC156","2025/12/18 16:00:00","0","10148","0","bgm_MC156","1060","50","10170","500164","131201","1768","2025/12/27 15:59:59","2025/12/25 15:59:59","2025/12/15 16:00:00"
"60","2026/01/22 15:59:59","bgm_MC162","2026/01/18 16:00:00","0","10150","0","bgm_MC162","1060","50","10171","502332","131701","1768","2026/01/27 15:59:59","2026/01/25 15:59:59","2026/01/15 16:00:00"
"60","2026/02/19 15:59:59","bgm_MC172","2026/02/10 16:00:00","0","10152","0","bgm_MC172","1060","50","10172","501031","131901","1768","2026/02/23 15:59:59","2026/02/22 15:59:59","2026/02/07 16:00:00"
"60","2026/03/22 15:59:59","bgm_MC186","2026/03/18 16:00:00","0","10154","0","bgm_MC186","1060","50","10173","502364","132201","1768","2026/03/27 15:59:59","2026/03/25 15:59:59","2026/03/15 16:00:00"
"60","2026/04/19 15:59:59","bgm_M330","2026/04/11 16:00:00","0","10035","0","bgm_M330","1060","50","10174","500175","112401","1768","2026/04/23 15:59:59","2026/04/22 15:59:59","2026/04/08 16:00:00"
"60","2026/04/19 15:59:59","bgm_M341","2026/04/11 16:00:00","10174","10036","0","bgm_M341","1060","50","10175","500921","112401","1768","2026/04/23 15:59:59","2026/04/22 15:59:59","2026/04/08 16:00:00"
"60","2026/05/22 15:59:59","bgm_MC194","2026/05/18 16:00:00","0","10156","0","bgm_MC194","1060","50","10176","500016","134101","1768","2026/05/27 15:59:59","2026/05/25 15:59:59","2026/05/15 16:00:00"
"60","2026/06/22 15:59:59","bgm_MC213","2026/06/18 16:00:00","0","10158","0","bgm_MC213","1060","50","10177","500881","134201","1768","2026/06/27 15:59:59","2026/06/25 15:59:59","2026/06/15 16:00:00"
"60","2026/07/22 15:59:59","bgm_MC215B","2026/07/18 16:00:00","0","10160","0","bgm_MC215B","1060","50","10178","502116","133201","1768","2026/07/27 15:59:59","2026/07/25 15:59:59","2026/07/15 16:00:00"
