132352c33c1070b92f2c1984ca673b1faa521f92d9f2991aedf2d8765833e6ab,1a72215aca71bb135ea5295b9cb7e5f681653428214a80e1af403f29f9182dd5,5247f114592c5d692be83a7ec05f188df83c20d768f90c4c490cdd32cc9cd8a8,da34e409b19a9edc5cb61421fa7755df1294f11c919d77309b6695fb6b5a6fe6,ff89cfafdb1f714bcb4db92a63ade0135bd895715a0fd7f5c2272d3f993c103d,0e5719ac106db7de17221d99c6164e9a3d4d5eb0197fdaf9eacbf9676fee6a20,c1bfd180f2d2d2976a19cde1dbb159754f77e551cc51709ed16ee1a305895933,c338faeaab55f18a918fec4adbc23d01a048638ee6267bcf9c74a8e266bf5a8f,b5d1d1b0c2cdb810fae048ef713ebf9816aff48ef00376e8e37b641e32c28499,41d2a1d63add81d520c679f80dc8322b2738d47c3b711baee1d29162f3f15bf0,6da8155ec41ad835857957b639143824beb33479f27c9581853180872719892b,65f6bfa1097efbfe50ec9c4f03080b5937ea0bc27175d6c7637f161fca0ca42b,4276bb7f9b2f91d68fa98a7b0fa39fc5370df608265f2aad257e20988a2f868f,4f8738642b0b82f9389f66a5ae9fe438d0de21ae03e9d975a80bf48325ff4667,07f35fbe97e44267cfdef36330f150fd0e1d5520638590583cf6f17f2f93864c,a3c27ee169eaa5559eedc9c9979266b44cff290534cfe2f8280acee5e9be0c1b,8eadfd6aed5d1b6913be4974637517947f35b120f4e285d82e155c57cb841502,7d5d21c9af1c8634d36544aa9f70a9c8e671bbd4c7af765f9744cc18f8e74e7d,3976d9668205dd4c1c6ac68fe6ba71e24f7ff438f03ab74d77b505c0397f3fd8,44ff84e90aa4c277d65f4964b6d505de571d21c3b2199c813aa2f71f23f7872c,a22c56cf3b5872148a6ebeb4f0fa8d4ff8f494b4558218525f3ef7b4790dfdb3,e2b016888c57ddee660112255a24aa2d303972049f511f375aeead5cb10c07fe,ba9c880f5f733f6e279a5f4b4f530096c9c99ffafd3108a8d483f093841bec7e,2f1eec9a23f838e8d1e62e7e55e0c3c7b49e0b47d6cbf8850cb71bd43d8e78d9,9961e97a78f68561523d0d2717419328fe80fdc9db5bf08e8a442490462b8202,1644e3fc8dc58049aea77b5b3eb8e5861245c180affaa2c50ed1f44186acfe8f,5cea55ca8823bced0f435c84d47be929bca6120821735622873d3ba3dac1aff6,6930e836fa0863da0e61480f45e77fda0a74f6731d051553efec42576ab96492
"0","101401","128501","50","90","100003","2025/07/01 16:00:00","1008006","1","6","100304","1008","127201","14","100601","100601","0","100302","100601","100601","100601","0","100801","127201","100202","100601","0","123701"
"0","106601","101801","50","90","100003","2025/07/01 16:00:00","1008007","1","7","100101","1008","118501","13","100702","100701","0","100205","100701","100701","100701","14","103601","106601","100202","100701","0","106001"
"0","100501","104601","50","90","100003","2025/07/01 16:00:00","1008008","1","8","100102","1008","129001","13","100802","100801","0","100101","100801","100801","100801","14","100801","104601","100303","100801","0","123501"
"0","103301","103401","50","90","100003","2025/07/01 16:00:00","1008009","1","9","100303","1008","123001","13","100902","100901","0","100302","100902","100901","100901","14","129001","126101","100202","100901","20","126101"
"0","127001","111201","50","90","100003","2025/07/01 16:00:00","1008010","2","10","100102","1008","108801","8","101002","101004","0","100101","101006","101005","101001","1","123001","127001","100302","101005","26","112101"
"0","100701","108901","50","90","100003","2025/07/01 16:00:00","1008011","2","11","100303","1008","112201","9","101105","101102","0","100302","101106","101102","101101","2","118601","105501","100202","101102","27","105501"
"0","100501","110301","50","90","100003","2025/07/01 16:00:00","1008012","2","12","100101","1008","180601","10","101205","101204","0","100205","101206","101202","101201","3","129001","180601","100202","101202","28","101301"
"0","120001","117301","50","90","100003","2025/07/02 16:00:00","1008013","2","13","100102","1008","123001","11","101306","101305","0","100101","101306","101305","101301","29","129001","110301","100302","101304","0","110301"
"0","108901","120001","50","90","100003","2025/07/02 16:00:00","1008014","2","14","100303","1008","110301","12","101404","101405","0","100307","101406","101402","101401","30","123001","123001","100203","101405","0","126101"
"0","100701","108901","50","90","100003","2025/07/02 16:00:00","1008015","2","15","100101","1008","104901","4","101501","101502","0","100205","101501","101502","101501","22","101101","100501","100202","101502","0","100501"
"0","100701","105401","50","90","100003","2025/07/03 16:00:00","1008016","3","16","100101","1008","129001","6","111606","111602","0","100305","111602","111602","121601","24","100801","100701","100302","111606","0","123001"
"0","108901","100501","50","90","100003","2025/07/03 16:00:00","1008017","3","17","100101","1008","101801","7","111702","111702","0","100303","111706","111702","121701","25","129001","129001","100203","111705","0","123301"
"0","100701","120001","50","90","100003","2025/07/03 16:00:00","1008018","3","18","100101","1008","100801","19","111802","111805","0","100302","111806","111802","121801","0","118601","118601","100203","111801","0","101101"
"0","113901","115701","50","90","100003","2025/08/01 16:00:00","1009001","1","1","100305","1009","121401","13","100101","100101","0","100303","100101","100101","100101","0","117601","113901","100203","100101","0","123701"
"0","116301","127901","50","90","100003","2025/08/01 16:00:00","1009002","1","2","100101","1009","123501","14","100201","100201","0","100205","100201","100201","100201","0","117901","116301","100203","100201","0","124801"
"0","119901","111301","50","90","100003","2025/08/01 16:00:00","1009003","1","3","100102","1009","124501","13","100301","100301","0","100101","100301","100301","100301","0","108301","119901","100304","100301","0","117201"
"0","127001","103401","50","90","100003","2025/08/01 16:00:00","1009004","1","4","100304","1009","180501","14","100401","100401","0","100302","100401","100401","100401","0","100801","103401","100202","100401","0","126101"
"0","100701","103401","50","90","100003","2025/08/01 16:00:00","1009005","1","5","100102","1009","123001","13","100502","100501","0","100101","100502","100501","100501","0","118501","112201","100303","100501","0","112201"
"0","105201","106601","50","90","100003","2025/08/01 16:00:00","1009006","1","6","100304","1009","105501","14","100601","100601","0","100302","100602","100601","100601","0","123001","105501","100202","100601","0","103401"
"0","120001","105301","50","90","100003","2025/08/01 16:00:00","1009007","1","7","100101","1009","129701","13","100702","100701","0","100205","100701","100701","100701","14","110301","105301","100202","100701","0","126101"
"0","108901","100501","50","90","100003","2025/08/01 16:00:00","1009008","1","8","100102","1009","123001","13","100802","100801","0","100101","100801","100801","100801","14","100201","100501","100303","100801","0","105501"
"0","106501","106601","50","90","100003","2025/08/01 16:00:00","1009009","1","9","100303","1009","110301","13","100901","100901","0","100302","100902","100901","100901","14","129001","130201","100202","100902","20","130201"
"0","123301","103401","50","90","100003","2025/08/01 16:00:00","1009010","2","10","100102","1009","100901","8","101002","101002","0","100101","101005","101005","101001","1","111401","123301","100302","101005","26","124101"
"0","103301","110301","50","90","100003","2025/08/01 16:00:00","1009011","2","11","100303","1009","106001","9","101101","101104","0","100302","101102","101101","101101","2","101201","103301","100202","101105","27","180601"
"0","108901","180401","50","90","100003","2025/08/01 16:00:00","1009012","2","12","100101","1009","104901","10","101201","101205","0","100205","101205","101202","101201","3","126101","108901","100202","101205","28","120001"
"0","104601","126701","50","90","100003","2025/08/02 16:00:00","1009013","2","13","100102","1009","123501","11","101305","101305","0","100101","101304","101302","101301","29","108301","113401","100302","101305","0","113401"
"0","120001","103401","50","90","100003","2025/08/02 16:00:00","1009014","2","14","100303","1009","129001","12","101406","101402","0","100307","101402","101405","101401","30","100801","129001","100203","101406","0","133601"
"0","100701","106601","50","90","100003","2025/08/02 16:00:00","1009015","2","15","100101","1009","101201","4","101502","101502","0","100205","101502","101502","101501","22","101001","124501","100202","101505","0","124501"
"0","114701","109001","50","90","100003","2025/08/03 16:00:00","1009016","3","16","100101","1009","100901","6","111602","111604","0","100305","111604","111605","121601","24","110301","114701","100302","111602","0","103401"
"0","108901","100501","50","90","100003","2025/08/03 16:00:00","1009017","3","17","100101","1009","104901","7","111701","111702","0","100303","111701","111702","121701","25","101101","120001","100203","111705","0","120001"
"0","100701","103401","50","90","100003","2025/08/03 16:00:00","1009018","3","18","100101","1009","123001","19","111806","111802","0","100302","111806","111802","121801","0","118601","118601","100203","111801","0","101101"
