0e9829980620b2577706efafc20ef2df599cf798189e7baf5b4587c67aa5764f,228570bd1b807eefddcee8a720457a6f36a24f6ad16c81e0d838151cd8c1df05,a0fc605b8e4b4ad27577e607bb11ce723da3e02fdd3139521c0f269b59ccb4e5,a3f053b882635aca0202c6da61b9f9bf298c087bd8b01ce0bdb7f231f11fad41,20f1628a357520d989c072421d1a88f30c42836344c7bbe2415bf68bf3478f92,00b3915c5685f1103607086d8b6eeb196fd336549c348bcaf8bfecd5f374dac9,03c72c2a375322f666ce3b8141b88141d944c33b055e896304bf40ba916cb0f9,8519cd6134f3db6d0199f5595d3c175b0ff514f4a7f4425d9bf1e0208a0a29ad,d4a7648d16cc8cc124af44f8862ec3f1863ed53e0bec1c38674e74c65b521da3,8fec8e6afebff483022aa825f156fe95b3d092b19cc0a8497c536bc7eefde1a4,9dfd33c05414671361e884fcd0a1ce89dd3af0b73477d2e0c8b6ed6914bb0cac
"105111","3","","","311","","nop_talk_thinking","","0.2","1","311013"
"105111","11","0.5","0","311","0","醫食同源……妳們知道這說法嗎？\n在祈求長壽的菜餚裡，\n會放進很多具有類似功效的食材哦。","0","0","7","311014"
"311014","91","","","311","","","","","","311015"
"105111","3","","","311","","nop_idle_thinking","","0.2","1","311016"
"101831","11","0.5","0","312","0","好棒的新年會～\n其他學校的人好像也有來，\n要不要去聊聊天呢？","0","0","6","312001"
"101831","3","","","312","","nop_talk_joy1","","0.2","1","312002"
"312001","91","","","312","","","","","","312003"
"101831","3","","1","312","","nop_idle_joy1","","0.2","1","312004"
"101611","11","0.5","0","312","0","看呀看呀美咲！\n那邊那道料理看起來超好吃的！","0","0","7","312005"
"101611","3","","","312","","nop_talk_surprise_kira","","0.2","1","312006"
"312005","91","","","312","","","","","","312007"
"101611","3","","1","312","","nop_idle_surprise_kira","","0.2","1","312008"
"105011","11","0.5","0","312","0","咦──？但那不是青菜做的嗎？\n不過，我是成熟的淑女了，\n倒也不是不敢吃啦？","0","0","7","312009"
"105011","3","","","312","","nop_talk_sad","","0.2","1","312010"
"2.5","93","","","312","","0","","","","312011"
"105011","3","","","312","","nop_talk_tsun_pain","","0.2","1","312012"
"312009","91","","","312","","","","","","312013"
"105011","3","","1","312","","nop_idle_sad","","0.2","1","312014"
"105331","11","0.5","0","313","0","真是豪華的新年會啊。\n我們的行為舉止\n也得合乎這個場合哦！","0","0","7","313001"
"105331","3","","1","313","0.2","nop_13_monica_talk_doya","nop_13_monica_talk_doya_loop","0.2","0","313002"
"313001","91","","","313","","","","","","313003"
"105331","3","","1","313","","nop_idle_doya","","0.2","1","313004"
"103031","11","0.5","0","313","0","說到年菜，就想到東國是也！\n也得向大江戶町的大家\n拜個年才行是也！","0","0","6","313005"
"103031","3","","","313","","nop_talk_joy1","","0.2","1","313006"
"313005","91","","","313","","","","","","313007"
"103031","3","","1","313","","nop_idle_joy1","","0.2","1","313008"
"100811","11","0.5","0","313","0","身處新年會的我也依然很美呢。\n啊啊，會場裡的視線\n好像都聚集過來了哦。","0","0","8","313009"
"100811","3","","","313","","nop_talk_thinking","","0.2","1","313010"
"313009","91","","","313","","","","","","313011"
"100811","3","","1","313","","nop_idle_thinking","","0.2","1","313012"
"104511","11","0.5","0","313","0","會場裡的視線……\n啊啊，輕蔑的視線落在空花身上……\n嘻嘻嘻嘻……","0","0","8","313013"
"104511","3","","","313","","nop_13_kuka_talk_memory1","","0.2","1","313014"
"313013","91","","","313","","","","","","313015"
"104511","3","","1","313","","nop_13_kuka_idle_memory1","","0.2","1","313016"
"105511","11","0.5","0","313","0","好大的會場……\n前輩會在哪呢？","0","0","6","313017"
"105511","3","","","313","","nop_talk_sad","","0.2","1","313018"
"313017","91","","","313","","","","","","313019"
"105511","3","","1","313","","nop_idle_sad","","0.2","1","313020"
"104931","11","0.5","0","314","0","嗯嗯嗯……是弟弟的氣息！\n就在附近哦，璃乃！","0","0","7","314001"
"104931","3","","","314","","nop_14_shizuru_talk_thinking","","0.2","1","314002"
"2","93","","","314","","0","","","","314003"
"104931","3","","1","314","0","nop_talk_guts3","nop_talk_guts3_loop","0.2","0","314004"
"314001","91","","","314","","","","","","314005"
"101131","11","0.5","0","314","0","是！我也認得出來哦！\n啊，就在那邊！大概吧！","0","0","6","314006"
"101131","3","","1","314","","nop_talk_arm_crossed","nop_talk_arm_crossed_loop","0.2","0","314007"
"2","93","","","314","","0","","","","314008"
"101131","3","","","314","","nop_talk_joy1","","0.2","1","314009"
"314006","91","","","314","","","","","","314010"
"101131","3","","1","314","","nop_idle_joy_normal","","0.2","1","314011"
"106831","11","0.5","0","314","0","哈哈，還是老樣子，\n是姐姐的力量和妹妹的力量呢。","0","0","7","314012"
"106831","3","","1","314","0","nop_talk_arm_crossed_joy","nop_talk_arm_crossed_loop_joy","0.2","0","314013"
"314012","91","","","314","","","","","","314014"
"106831","3","","1","314","","nop_idle_normal","","0.2","1","314015"
"104931","3","","","314","","nop_idle_normal","","0.2","1","314016"
"101131","3","","1","314","","nop_idle_normal","","0.2","1","314017"
"104211","11","0.5","0","315","0","真是美好的新年會呀。\n因為大家都很高興的樣子，\n所以精靈也很開心。","0","0","8","315001"
"104211","3","","","315","","nop_talk_wish","","0.2","1","315002"
"315001","91","","","315","","","","","","315003"
"104211","3","","1","315","","nop_idle_wish","","0.2","1","315004"
"105411","11","0.5","0","315","0","東國的新年和服好漂亮哦……\n能不能當作舞台服裝的參考呢？","0","0","6","315005"
"105411","3","","","315","","nop_talk_normal","","0.2","1","315006"
"2.5","93","","","315","","0","","","","315007"
"105411","3","","","315","","nop_talk_thinking","","0.2","1","315008"
"315005","91","","","315","","","","","","315009"
"105411","3","","","315","","nop_idle_thinking","","0.2","1","315010"
"102931","11","0.5","0","315","0","年菜非常美味唷。\n讓人吃得精神飽滿♪","0","0","5","315011"
"102931","3","","","315","","nop_talk_joy1","","0.2","1","315012"
"315011","91","","","315","","","","","","315013"
"102931","3","","1","315","","nop_idle_joy1","","0.2","1","315014"
"106631","3","","1","316","0","nop_16_inori_talk_doya","nop_16_inori_talk_doya_loop","0.2","0","316001"
"106631","11","0.5","0","316","0","這個會場和偉大的我太相配了！\n我非常中意哦！","0","0","6","316002"
"316002","91","","","316","","","","","","316003"
"106631","3","","","316","","nop_16_inori_idle_doya","","0.2","1","316004"
"106531","3","","","316","","nop_talk_joy1","","0.2","1","316005"
"106531","11","0.5","0","316","0","有幾個傢伙看起來\n能讓我打得很開心呢……\n感覺熱血沸騰起來了啊。","0","0","7","316006"
"3.5","93","","","316","","1","","","","316007"
"106531","3","","1","316","0","nop_talk_arm_crossed","nop_talk_arm_crossed_loop","0.2","0","316008"
"316006","91","","","316","","","","","","316009"
"106531","3","","","316","","nop_idle_arm_crossed","","0.2","1","316010"
"106731","3","","","316","","nop_talk_normal","","0.2","1","316011"
"106731","11","0.5","0","316","0","妳們兩個，不能亂搞事哦～？\n因為有超～多生起氣來很可怕的人\n在這裡哦～？","0","0","6","316012"
"316012","91","","","316","","","","","","316013"
"106731","3","","","316","","nop_idle_normal","","0.2","1","316014"
"110931","11","0.5","0","317","0","哇～！餐桌上擺滿了好多\n看起來很美味的料理呢孩子！\n切嚕～☆","0","0","6","317001"
"110931","3","","","317","","nop_17_chieru_talk_memory","","0.2","1","317002"
"4.2","93","","","317","","0","","","","317003"
"110931","3","","1","317","0","nop_17_chieru_01","nop_17_chieru_loop","0.2","0","317004"
"1","3","","1","317","0","nop_17_chieru_01","nop_17_chieru_loop","0.2","0","317005"
"317001","91","","","317","","","","","","317006"
"110931","3","","","317","","nop_idle_joy1","","0.2","1","317007"
"1","3","","","317","","NoItem_idle","","0.2","1","317008"
"111031","11","0.5","0","317","0","好多固體食物……嘔！\n光是看著就討厭呀……","0","0","5","317009"
"111031","3","","","317","","nop_talk_normal_sad","","0.2","1","317010"
"1.5","93","","","317","","0","","","","317011"
"111031","3","","1","317","0","nop_17_yuni_weppu","nop_17_yuni_weppu_loop","0.2","0","317012"
"317009","91","","","317","","","","","","317013"
"110831","11","0.5","0","317","0","學姐。\n妳這樣連我們都會被認為態度很差，\n可以請妳不要再開口了嗎？","0","0","6","317014"
"110831","3","","1","317","0","nop_17_chloe_talk_normal_anger","nop_17_chloe_talk_normal_anger_loop","0.2","0","317015"
"110931","3","","","317","","nop_idle_sad","","0.2","1","317016"
"317014","91","","","317","","","","","","317017"
"110831","3","","","317","","nop_17_chloe_idle_normal2","","0.2","1","317018"
"111031","3","","1","317","","nop_idle_normal","","0.2","1","317019"
"114711","3","","","318","","nop_talk_joy1","","0.2","1","318001"
"114711","11","0.5","0","318","0","每一道年菜看起來都好好吃！\n……那傢伙有沒有\n好好享受新年呢……","0","0","6","318002"
"2.5","93","","","318","","0","","","","318003"
"114711","3","","","318","","nop_18_muimi_talk_thinking","","0.2","1","318004"
"318002","91","","","318","","","","","","318005"
"114711","3","","1","318","","nop_18_muimi_idle_thinking","","0.2","1","318006"
"115031","3","","1","318","0","nop_18_neneka_humu","nop_idle_normal","0.2","0","318007"
"115031","11","0.5","0","318","0","至少在新年時節\n悠閒一下也不為過吧。","0","0","6","318008"
"318008","91","","","318","","","","","","318009"
"118031","3","","1","318","0","nop_talk_arm_crossed","nop_talk_arm_crossed_loop","0.2","0","318010"
"118031","11","0.5","0","318","0","唔……那價格能租得起\n這麼大的會場？\n妳還挺有一套的呢……！","0","0","6","318011"
"2.5","93","","","318","","0","","","","318012"
"118031","3","","1","318","0","nop_talk_doya","nop_talk_doya_loop","0.2","0","318013"
"318011","91","","","318","","","","","","318014"
"118031","3","","","318","","nop_idle_doya","","0.2","1","318015"
"118511","3","","","318","","nop_18_karin_talk_normal","","0.2","1","318016"
"118511","11","0.5","0","318","0","不不。您過獎了──","0","0","6","318017"
"318017","91","","","318","","","","","","318018"
"118511","3","","1","318","","nop_18_karin_idle_normal","","0.2","1","318019"
"111831","3","","","401","","nop_talk_joy2","","0.2","1","401001"
"2","93","","","401","","0","","","","401002"
"111831","3","","","401","","nop_idle_joy_normal","","0.2","1","401003"
"112031","3","","1","401","0","nop_18_neneka_humu","nop_idle_normal","0.2","0","401004"
"2","93","","","401","","0","","","","401005"
"120831","3","","","401","","nop_16_kaya_talk_normal2_loop","","0.2","1","401006"
"2","93","","","401","","0","","","","401007"
"120831","3","","","401","","nop_16_kaya_idle_normal2","","0.2","1","401008"
"120931","3","","","401","","nop_talk_surprise1","","0.2","1","401009"
"2","93","","","401","","0","","","","401010"
"120931","3","","","401","","nop_idle_normal_joy","","0.2","1","401011"
"111931","3","","","401","","nop_talk_normal","","0.2","1","401012"
"2","93","","","401","","0","","","","401013"
"111931","3","","","401","","nop_idle_normal","","0.2","1","401014"
"120731","3","","","401","","nop_talk_joy1","","0.2","1","401015"
"2","93","","","401","","0","","","","401016"
"120731","3","","","401","","nop_idle_normal_joy","","0.2","1","401017"
"108731","3","","","402","","nop_talk_joy2","","0.2","1","402001"
"2","93","","","402","","0","","","","402002"
"108731","3","","","402","","nop_idle_joy1","","0.2","1","402003"
"108831","3","","","402","","nop_talk_joy3_blink","","0.2","1","402004"
"2","93","","","402","","0","","","","402005"
"108831","3","","","402","","nop_idle_joy_normal","","0.2","1","402006"
"108931","3","","","402","","nop_talk_normal","","0.2","1","402007"
"2","93","","","402","","0","","","","402008"
"108931","3","","","402","","nop_idle_normal","","0.2","1","402009"
"102011","3","","","403","","nop_talk_surprise_kira","","0.2","1","403001"
"2","93","","","403","","0","","","","403002"
"102011","3","","","403","","nop_idle_joy1","","0.2","1","403003"
"100411","3","","","403","","nop_talk_joy2","","0.2","1","403004"
"2","93","","","403","","0","","","","403005"
"100411","3","","","403","","nop_idle_normal","","0.2","1","403006"
"103631","3","","","403","","nop_talk_wish","","0.2","1","403007"
"2","93","","","403","","0","","","","403008"
"103631","3","","","403","","nop_idle_wish","","0.2","1","403009"
"101511","3","","","404","","nop_talk_wish_joy","","0.2","1","404001"
"2","93","","","404","","0","","","","404002"
"101511","3","","","404","","nop_idle_normal","","0.2","1","404003"
"101231","3","","","404","","nop_talk_joy2","","0.2","1","404004"
"2","93","","","404","","0","","","","404005"
"101231","3","","","404","","nop_idle_normal","","0.2","1","404006"
"104011","3","","","404","","nop_talk_surprise_kira","","0.2","1","404007"
"2","93","","","404","","0","","","","404008"
"104011","3","","","404","","nop_idle_normal","","0.2","1","404009"
"103111","3","","","405","","nop_talk_normal","","0.2","1","405001"
"2","93","","","405","","0","","","","405002"
"103111","3","","","405","","nop_idle_normal","","0.2","1","405003"
"102211","3","","","405","","nop_talk_worry","","0.2","1","405004"
"2","93","","","405","","0","","","","405005"
"102211","3","","","405","","nop_idle_worry","","0.2","1","405006"
"100711","3","","","405","","nop_05_miyako_talk_joy1","","0.2","1","405007"
"2","93","","","405","","0","","","","405008"
"100711","3","","","405","","nop_05_miyako_idle_joy1","","0.2","1","405009"
"100611","3","","","405","","nop_talk_joy1","","0.2","1","405010"
"2","93","","","405","","0","","","","405011"
"100611","3","","","405","","nop_idle_joy1","","0.2","1","405012"
"107131","3","","","406","","nop_talk_thinking","","0.2","1","406001"
"2","93","","","406","","0","","","","406002"
"107131","3","","","406","","nop_idle_arm_crossed","","0.2","1","406003"
"103731","3","","","406","","nop_talk_sad","","0.2","1","406004"
"2","93","","","406","","0","","","","406005"
"103731","3","","","406","","nop_idle_sad","","0.2","1","406006"
"100511","3","","","406","","nop_talk_joy2","","0.2","1","406007"
"2","93","","","406","","0","","","","406008"
"100511","3","","","406","","nop_idle_normal","","0.2","1","406009"
"104731","3","","","406","","nop_talk_normal","","0.2","1","406010"
"2","93","","","406","","0","","","","406011"
"104731","3","","","406","","nop_idle_normal","","0.2","1","406012"
"102831","3","","","407","","nop_talk_joy3","","0.2","1","407001"
"2","93","","","407","","0","","","","407002"
"102831","3","","","407","","nop_idle_normal","","0.2","1","407003"
"102111","3","","","407","","nop_07_kurumi_idle_bitter","","0.2","1","407004"
"2","93","","","407","","0","","","","407005"
"102111","3","","","407","","nop_idle_normal","","0.2","1","407006"
"102511","3","","","407","","nop_talk_joy2","","0.2","1","407007"
"2","93","","","407","","0","","","","407008"
"102511","3","","","407","","nop_idle_normal","","0.2","1","407009"
"102311","3","","","407","","nop_talk_joy1","","0.2","1","407010"
"2","93","","","407","","0","","","","407011"
"102311","3","","","407","","nop_idle_normal","","0.2","1","407012"
"101011","3","","","408","","nop_talk_joy1","","0.2","1","408001"
"2","93","","","408","","0","","","","408002"
"101011","3","","","408","","nop_idle_joy_normal","","0.2","1","408003"
"104331","3","","","408","","nop_talk_arm_crossed_loop","","0.2","1","408004"
"2","93","","","408","","0","","","","408005"
"104331","3","","","408","","nop_idle_arm_crossed","","0.2","1","408006"
"101711","3","","","408","","nop_talk_joy2","","0.2","1","408007"
"2","93","","","408","","0","","","","408008"
"101711","3","","","408","","nop_idle_joy1","","0.2","1","408009"
"101431","3","","","408","","nop_talk_normal","","0.2","1","408010"
"2","93","","","408","","0","","","","408011"
"101431","3","","","408","","nop_idle_normal","","0.2","1","408012"
"103311","3","","","409","","nop_talk_joy1","","0.2","1","409001"
"2","93","","","409","","0","","","","409002"
"103311","3","","","409","","nop_idle_joy1","","0.2","1","409003"
"105211","3","","","409","","nop_talk_joy1","","0.2","1","409004"
"2","93","","","409","","0","","","","409005"
"105211","3","","","409","","nop_idle_joy_normal","","0.2","1","409006"
"102611","3","","","409","","nop_talk_sad2","","0.2","1","409007"
"2","93","","","409","","0","","","","409008"
"102611","3","","","409","","nop_idle_sad2","","0.2","1","409009"
"103811","3","","","409","","nop_talk_normal","","0.2","1","409010"
"2","93","","","409","","0","","","","409011"
"103811","3","","","409","","nop_idle_normal","","0.2","1","409012"
"103231","3","","","410","","nop_talk_joy1","","0.2","1","410001"
"2","93","","","410","","0","","","","410002"
"103231","3","","","410","","nop_idle_joy1","","0.2","1","410003"
"103411","3","","","410","","nop_10_yukari_01","","0.2","1","410004"
"11","3","","","410","","nop_10_yukari_01","","0.2","1","410005"
"2","93","","","410","","0","","","","410006"
"103411","3","","","410","","nop_10_yukari_02","","0.2","1","410007"
"11","3","","","410","","nop_10_yukari_02","","0.2","1","410008"
"104811","3","","","410","","nop_talk_doya_loop","","0.2","1","410009"
"104811","4","","","410","","1","","","","410010"
"2","93","","","410","","0","","","","410011"
"104811","3","","","410","","nop_idle_doya","","0.2","1","410012"
"104611","3","","","410","","nop_talk_joy2","","0.2","1","410013"
"2","93","","","410","","0","","","","410014"
"104611","3","","","410","","nop_idle_joy_normal","","0.2","1","410015"
"102711","3","","","411","","nop_talk_wish2","","0.2","1","411001"
"2","93","","","411","","0","","","","411002"
"102711","3","","","411","","nop_idle_memory","","0.2","1","411003"
"100911","3","","","411","","nop_talk_normal","","0.2","1","411004"
"2","93","","","411","","0","","","","411005"
"100911","3","","","411","","nop_idle_arm_crossed","","0.2","1","411006"
"101311","3","","","411","","nop_talk_joy2","","0.2","1","411007"
"2","93","","","411","","0","","","","411008"
"101311","3","","","411","","nop_idle_joy_normal","","0.2","1","411009"
"105111","3","","","411","","nop_talk_normal","","0.2","1","411010"
"2","93","","","411","","0","","","","411011"
"105111","3","","","411","","nop_idle_normal","","0.2","1","411012"
"101831","3","","","412","","nop_talk_joy1","","0.2","1","412001"
"2","93","","","412","","0","","","","412002"
"101831","3","","","412","","nop_idle_joy1","","0.2","1","412003"
"101611","3","","","412","","nop_talk_joy2","","0.2","1","412004"
"2","93","","","412","","0","","","","412005"
"101611","3","","","412","","nop_idle_joy_normal","","0.2","1","412006"
"105011","3","","","412","","nop_talk_joy1","","0.2","1","412007"
"2","93","","","412","","0","","","","412008"
"105011","3","","","412","","nop_idle_joy_normal","","0.2","1","412009"
"105331","3","","","413","","nop_talk_normal","","0.2","1","413001"
"2","93","","","413","","0","","","","413002"
"105331","3","","","413","","nop_idle_normal","","0.2","1","413003"
"104511","3","","","413","","nop_talk_memory","","0.2","1","413004"
"2","93","","","413","","0","","","","413005"
"104511","3","","","413","","nop_idle_memory","","0.2","1","413006"
"103031","3","","","413","","nop_talk_joy1","","0.2","1","413007"
"2","93","","","413","","0","","","","413008"
"103031","3","","","413","","nop_idle_joy1","","0.2","1","413009"
"100811","3","","","413","","nop_talk_wish","","0.2","1","413010"
"2","93","","","413","","0","","","","413011"
"100811","3","","","413","","nop_idle_wish","","0.2","1","413012"
"105511","3","","","413","","nop_talk_sad","","0.2","1","413013"
"2","93","","","413","","0","","","","413014"
"105511","3","","","413","","nop_idle_sad","","0.2","1","413015"
"101131","3","","1","414","0","nop_talk_guts2","nop_talk_guts2_loop","0.2","0","414001"
"2","93","","","414","","0","","","","414002"
"101131","3","","","414","","nop_idle_normal","","0.2","1","414003"
"104931","3","","","414","","nop_talk_wish","","0.2","1","414004"
"2","93","","","414","","0","","","","414005"
"104931","3","","","414","","nop_idle_normal","","0.2","1","414006"
"106831","3","","","414","","nop_talk_thinking","","0.2","1","414007"
"2","93","","","414","","0","","","","414008"
"106831","3","","","414","","nop_idle_normal","","0.2","1","414009"
"104211","3","","","415","","nop_talk_wish","","0.2","1","415001"
"2","93","","","415","","0","","","","415002"
"104211","3","","","415","","nop_idle_wish","","0.2","1","415003"
"102931","3","","","415","","nop_talk_joy1","","0.2","1","415004"
"2","93","","","415","","0","","","","415005"
"102931","3","","","415","","nop_idle_joy1","","0.2","1","415006"
"105411","3","","","415","","nop_talk_normal","","0.2","1","415007"
"2","93","","","415","","0","","","","415008"
"105411","3","","","415","","nop_idle_normal","","0.2","1","415009"
"106731","3","","","416","","nop_talk_normal","","0.2","1","416001"
"2","93","","","416","","0","","","","416002"
"106731","3","","","416","","nop_idle_normal","","0.2","1","416003"
"106631","3","","","416","","nop_talk_joy2","","0.2","1","416004"
"2","93","","","416","","0","","","","416005"
"106631","3","","","416","","nop_idle_joy1","","0.2","1","416006"
"106531","3","","","416","","nop_16_kaya_talk_normal2_loop","","0.2","1","416007"
"2","93","","","416","","0","","","","416008"
"106531","3","","","416","","nop_16_kaya_idle_normal2","","0.2","1","416009"
"111031","3","","1","417","0","nop_talk_arm_crossed2","nop_talk_arm_crossed_loop2","0.2","0","417001"
"2","93","","","417","","0","","","","417002"
"111031","3","","","417","","nop_idle_normal","","0.2","1","417003"
"110931","3","","","417","","nop_talk_joy2","","0.2","1","417004"
"2","93","","","417","","0","","","","417005"
"110931","3","","","417","","nop_idle_joy_normal","","0.2","1","417006"
"110831","3","","","417","","nop_17_chloe_talk_normal2_loop","","0.2","1","417007"
"2","93","","","417","","0","","","","417008"
"110831","3","","","417","","nop_17_chloe_idle_normal2","","0.2","1","417009"
"115031","3","","1","418","0.2","nop_18_neneka_humu","nop_idle_normal","0.2","0","418001"
"2","93","","","418","","0","","","","418002"
"114711","3","","","418","","nop_talk_joy1_normal","","0.2","1","418003"
"2","93","","","418","","0","","","","418004"
"114711","3","","","418","","nop_idle_joy1","","0.2","1","418005"
"118511","3","","","418","","nop_18_karin_talk_normal","","0.2","1","418006"
"2","93","","","418","","0","","","","418007"
"118511","3","","","418","","nop_18_karin_idle_normal","","0.2","1","418008"
"118031","3","","1","418","0","nop_talk_doya","nop_talk_doya_loop","0.2","0","418009"
"2","93","","","418","","0","","","","418010"
"118031","3","","","418","","nop_idle_doya","","0.2","1","418011"
"1","1","nop_idle_joy2","-255","501","0","111831","-150","1.95","101","501001"
"1","1","nop_idle_normal","-255","501","1","120731","150","1.95","100","501002"
"1","1","nop_idle_arm_crossed","-265","501","0","120831","-320","1.95","103","501003"
"1","1","nop_idle_normal","-265","501","1","111931","320","1.95","102","501004"
"1","1","nop_idle_thinking","-300","501","0","120931","-450","1.95","105","501005"
"1","1","nop_idle_doya","-300","501","1","112031","450","1.95","104","501006"
"0.5","93","","","501","","0","","","","501007"
"111831","3","","1","501","0.2","nop_01_peko_oissu","nop_talk_joy1","0.2","0","501008"
"vo_drama_10082001","21","","","501","","vo_drama_10082001_001","0","","0","501009"
"111831","11","0.5","0","501","0","阿囉哈～！\n大家在新年會上玩得還開心嗎？","1","0","5","501010"
"501010","91","","","501","","","","","","501011"
"0.2","93","","","501","","0","","","","501012"
"120731","12","0","0","501","0","6","0","0","1","501013"
"111931","12","0","0","501","0","8","0","0","1","501014"
"112031","12","0","0","501","0","10","0","0","1","501015"
"120931","12","0","0","501","0","7","0","0","1","501016"
"120831","12","0","0","501","0","13","0","0","1","501017"
"120731","3","","","501","","nop_talk_joy1","","0.2","1","501018"
"111931","3","","","501","","nop_talk_wish3","","0.2","1","501019"
"112031","3","","1","501","0","nop_talk_doya","nop_talk_doya_loop","0.2","0","501020"
"120931","3","","1","501","0","nop_talk_arm_crossed","nop_talk_arm_crossed_loop","0.2","0","501021"
"120831","3","","","501","","nop_01_ruka_hello_long","","0.2","1","501022"
"2","93","","","501","","0","","","","501023"
"111831","3","","","501","","nop_idle_joy1","","0.2","1","501024"
"120731","3","","","501","","nop_idle_normal_joy","","0.3","1","501025"
"112031","3","","","501","","nop_idle_doya","","0.3","1","501026"
"120931","3","","","501","","nop_idle_arm_crossed","","0.3","1","501027"
"120831","3","","","501","","nop_idle_normal","","0.3","1","501028"
"111931","3","","","501","","nop_talk_normal","","0.2","1","501029"
"vo_drama_10082001","21","","","501","","vo_drama_10082001_002","0","","0","501030"
"111931","11","0.5","0","501","0","是的，在下過得非常開心。\n料理十分美味，\n大家似乎也都很享受，\n這也讓在下感到很高興。","1","0","4","501031"
"3","93","","","501","","1","","","","501032"
"111931","3","","","501","","nop_talk_joy3_dere","","0.2","1","501033"
"501031","91","","","501","","","","","","501034"
"111931","3","","","501","","nop_idle_normal_joy","","0.2","1","501035"
"112031","3","","","501","","nop_talk_sad","","0.2","1","501036"
"vo_drama_10082001","21","","","501","","vo_drama_10082001_003","0","","0","501037"
"112031","11","0.5","0","501","0","講是這樣講，也沒妳那麼開心啦。\n妳那到底是第幾盤啊……","1","0","4","501038"
"5","93","","","501","","1","","","","501039"
"111831","12","0","0","501","0","8","0","0","1","501040"
"111831","3","","1","501","0.2","nop_17_chieru_swing","nop_idle_joy_normal","0.2","0","501041"
"501038","91","","","501","","","","","","501042"
"112031","3","","","501","","nop_idle_sad","","0.2","1","501043"
"0.1","93","","","501","","","","","","501044"
"120731","4","","","501","","0","","","","501045"
"120731","3","","","501","","nop_talk_normal","","0.2","1","501046"
"vo_drama_10082001","21","","","501","","vo_drama_10082001_004","0","","0","501047"
"120731","11","0.5","0","501","0","讓她大吃特吃的人不就是凱留嗎？\n貪吃佩可小姐吃得這麼香，\n充滿了她的作風，\n這樣很棒呢。","1","0","5","501048"
"2.5","93","","","501","","1","","","","501049"
"112031","12","0","0","501","0","4","0","0","1","501050"
"112031","3","","1","501","0.3","nop_surprise","nop_idle_surprise1","0.2","0","501051"
"2","93","","","501","","1","","","","501052"
"120731","4","","","501","","1","","","","501053"
"120731","3","","","501","","nop_talk_joy1","","0.2","1","501054"
"112031","3","","","501","","nop_idle_arm_crossed","","0.2","1","501055"
"501048","91","","","501","","","","","","501056"
"120731","3","","","501","","nop_idle_joy1","","0.2","1","501057"
"111831","3","","","501","","nop_talk_joy1","","0.2","1","501058"
"vo_drama_10082001","21","","","501","","vo_drama_10082001_005","0","","0","501059"
"111831","11","0.5","0","501","0","我們做的年菜\n好像也讓大家讚譽有加喔！","1","0","4","501060"
"501060","91","","","501","","","","","","501061"
"111831","3","","","501","","nop_idle_joy_normal","","0.2","1","501062"
"120831","3","","","501","","nop_talk_normal","","0.2","1","501063"
"vo_drama_10082001","21","","","501","","vo_drama_10082001_006","0","","0","501064"
"120831","11","0.5","0","501","0","是啊，我們吃得津津有味喔。\n就算是在東國，\n平常也吃不太到這麼豪華的菜色吧？","1","0","5","501065"
"3","93","","","501","","1","","","","501066"
"120831","3","","1","501","0.2","nop_talk_arm_crossed","nop_talk_arm_crossed_loop","0.2","0","501067"
"501065","91","","","501","","","","","","501068"
"120831","3","","","501","","nop_idle_arm_crossed","","0.2","1","501069"
"120931","3","","1","501","0.2","nop_talk_doya","nop_talk_doya_loop","0.2","0","501070"
"vo_drama_10082001","21","","","501","","vo_drama_10082001_007","0","","0","501071"
"120931","11","0.5","0","501","0","嗯！這些料理甚至能讓妾身\n取回真正的力量，實在了得。\n這都要歸功於雪菲的努力啊。","1","0","4","501072"
"5","93","","","501","","1","","","","501073"
"120931","3","","","501","","nop_talk_normal","","0.2","1","501074"
"501072","91","","","501","","","","","","501075"
"120931","3","","","501","","nop_idle_normal","","0.2","1","501076"
"120731","3","","","501","","nop_talk_normal","","0.2","1","501077"
"vo_drama_10082001","21","","","501","","vo_drama_10082001_008","0","","0","501078"
"120731","11","0.5","0","501","0","這都是因為大家有幫忙啊。\n去年真的很謝謝妳們兩位。","1","0","3","501079"
"6.5","93","","","501","","1","","","","501080"
"120731","3","","1","501","0.2","nop_bow","nop_idle_normal_joy","0.2","0","501081"
"501079","91","","","501","","","","","","501082"
"120731","3","","","501","","nop_idle_normal_joy","","0.2","1","501083"
"120831","3","","","501","","nop_talk_normal","","0.2","1","501084"
"vo_drama_10082001","21","","","501","","vo_drama_10082001_009","0","","0","501085"
"120831","11","0.5","0","501","0","妳別這麼見外。\n那都是我們自願的。","1","0","3","501086"
"3","93","","","501","","1","","","","501087"
"120831","3","","1","501","0.2","nop_talk_doya","nop_talk_doya_loop","0.2","0","501088"
"501086","91","","","501","","","","","","501089"
"120831","3","","","501","","nop_idle_doya","","0.2","1","501090"
"120931","3","","","501","","nop_talk_thinking","","0.2","1","501091"
"vo_drama_10082001","21","","","501","","vo_drama_10082001_010","0","","0","501092"
"120931","11","0.5","0","501","0","那簡直就像是在看顧幼兒的成長，\n著實相當愉快啊。","1","0","4","501093"
"501093","91","","","501","","","","","","501094"
"120931","3","","","501","","nop_idle_thinking","","0.2","1","501095"
