8dd0b565e63930695acba344dfe9942afa8c4d86184b8aeee89219ce31fbd2c5,fabc2e9c074a222dadaed1b6f61d9e6848c43ad1a2bc19aa8ff9d473ef04ebc1,36612381944f60ec7bc4fe42465de03112bb304edddf52d74c4190c0876e86c5,0f7147dfe86d922f744fd388cd6052e24c67f050003eb5b99b174a99cc56a095,6fd9633d47badad6137996c6f79b0f3a971eb83ee21e521056374d23321ebc62,f2f169d9c1ef2e1942df10b5e18c57420a0b5663a2531a857123ca7e944f85f7,e22ec1ce88dc890f1789bc89f95823ebf61d72c29700acbbe57d7cacabcd262e,0056675dcae96a5cae239b8904a035bc834591042a64f5548836af09ffa1fd52,8c87c14bb72751b5308bfb20d4517536041de76c142abbe5c6c5ea09f761dbc7,443e96ae19cf2c73ae7d681acb9b5deb37a4632767656ac3cffa3a28f75b214e,747ca03c7704725f553876fb52a1d30589013f1a2664581a88d7ae9606b45d07,27d325e9a6ee0455c6b3661f6b6e4dc6139334b99d002b67f0bca971873ac971,f8e28845e628cd82d93049814bf08673ee18499b210ba2f08c8296342b255e1c,62a015a64fc7bec2672de9bbbbe8abc562604efc3858394d112d328ae0794fa0,2e0e8b0ed94c620407d0200136944135c1eae30f12a3dda632bedbfe91bd1495,2c7458223aed46b26d0a515887bd2ac06baa62d06a4aca3a23f574f92ae5e48e,f674c7a05784f53f7073ca56f276cfa1c7fd13787d2607c3d355e482926f1d1e,3b769feb8395f9c5f50bd7002b7971226043f3bba74e6f00f05e9984e2cc29a0,43ac04799336239bc80bf81d9e74cc516e682f495d58baa604752168e6a1d5ab,ed6ec45c79d1c27beb001920b999848b3332c5eb4828818c929b60135fbee394,5eabb36e9bc61fad5e35ca918701265b5871384db8d412491de458457176b0d9,f53a0a0c4d9d7d1c416befaf51d9e4d456f1b2556c15ffadce135371931eec0e,d502a5d3cc7fdbfef715510da9275854a853e3ab72bc7b812bebd2990be1895e,97b4267a089261f07b866a7cf49bf69d5a872ba9c1453834286b65690e34cb09,4ea804e9f8e3bcedce309f3fc6f8fcce5b6f7e68086551376ca0752f4fb4e2d8,14d509d85cd2b14c7a23343bbb6bf924c0ec1caee12d81fb55f1c3e78f5398c7,2e4d2e11df801a07d0a8843eaa45549da177f9208835b7d03507d2e742bc77d6,75b829b56e8e71689afda89b800b12ad916d1dc8cb1a4707781645048a0548c3,e9fbed2f5a8b11e697dafe5462df66d98824f9cf320701d5920e03f39a1b17e6,600488bd787f68696c90fae244c7642977ff43290809c40d0e83e78ea1bb95ca,0c5c68cc51ac2bfef116b541172adb822d48aa865ae564af42e926cc161b9412,1dffd4bb32365f2577fe2423c33a944f8bdb07a848e5614605fff2a796dc95a6,11bc7407f1b04efafc8c06d7a350c2acb3d92403a7019f084d2b2f52148f57e2,3e9ca74a5482a01232d7a916c8c8820cbd58e4c987c6faa684276a4195329072,e30d3aa27caeb0b697c84f12b201bae0435eda11bf8ee646a7f7e1205e242f70,7b7e49915797be4d8ebe3c24d254deb580abe3142149112684df8749459b175d,b19a7c014959bcad9c2e14e605c52c088033eaf254ef29a1d84ede24de75e5e3,7ee91ec15ece8aa0411da43be0c24a50be5c50c259b0f1e61c2860b8198d08a8,308bb4a164cfa618853d978eee26bfa9fe6ca0fd74ba829bb6f47b79a5d5bdc1,71edd595556589a432d4d30af08a410a4fde8475601585e13b34bd834d638208,c118d4d056a336fdf249c60b5f81d8594e5843a7fae75a7e9f858a6923802855
"802","1","620110022","0","0","62001005","1","0","0","0","0","0","0","0","2","25001","0","0","0","0","61001004","0","0","36","0","25001","62001007","620090022","0","0","600120251","36","0","60","1","0","1","0","620400022","600001068","0"
"810","1","620110023","0","0","62001005","1","0","0","0","0","0","0","0","2","26001","0","0","0","0","61001004","0","0","36","0","26001","62001007","620090023","0","0","600120261","36","0","60","1","0","1","0","620400023","600001069","0"
"822","1","620110024","0","0","62001005","1","0","0","0","0","0","0","0","2","27001","0","0","0","0","61001004","0","0","36","0","27001","62001007","620090024","0","0","600120271","36","0","60","1","0","1","0","620400024","600001070","0"
"834","1","620110025","0","0","62001005","1","0","0","0","0","0","0","0","2","28001","0","0","0","0","61001004","0","0","36","0","28001","62001007","620090025","0","0","600120281","36","0","60","1","0","1","0","620400025","600001071","0"
"844","1","620110026","0","0","62001005","1","0","0","0","0","0","0","0","2","29001","0","0","0","0","61001004","0","0","36","0","29001","62001007","620090026","0","0","600120291","36","0","60","1","0","1","0","620400026","600001072","0"
"854","1","620110027","0","0","62001005","1","0","0","0","0","0","0","0","2","30001","0","0","0","0","61001004","0","0","36","0","30001","62001007","620090027","0","0","600120301","36","0","60","1","0","1","0","620400027","600001073","0"
"866","1","620110028","0","0","62001005","1","0","0","0","0","0","0","0","2","31001","0","0","0","0","61001004","0","0","36","0","31001","62001007","620090028","0","0","600120311","36","0","60","1","0","1","0","620400028","600001074","0"
"884","1","620110029","0","0","62001005","1","0","0","0","0","0","0","0","2","32001","0","0","0","0","61001004","0","0","36","0","32001","62001007","620090029","0","0","600120321","36","0","60","1","0","1","0","620400029","600001075","0"
"910","1","620110030","0","0","62001005","1","0","0","0","0","0","0","0","2","33001","0","0","0","0","61001004","0","0","36","0","33001","62001007","620090030","0","0","600120331","36","0","60","1","0","1","0","620400030","600001076","0"
"920","1","620110031","0","0","62001005","1","0","0","0","0","0","0","0","2","34001","0","0","0","0","61001004","0","0","36","0","34001","62001007","620090031","0","0","600120341","36","0","60","1","0","1","0","620400031","600001077","0"
"928","1","620110032","0","0","62001005","1","0","0","0","0","0","0","0","2","35001","0","0","0","0","61001004","0","0","36","0","35001","62001007","620090032","0","0","600120351","36","0","60","1","0","1","0","620400032","600001078","0"
"952","1","620110033","0","0","62001005","1","0","0","0","0","0","0","0","2","36001","0","0","0","0","61001004","0","0","36","0","36001","62001007","620090033","0","0","600120361","36","0","60","1","0","1","0","620400033","600001079","0"
"964","1","620110034","0","0","62001005","1","0","0","0","0","0","0","0","2","37001","0","0","0","0","61001004","0","0","36","0","37001","62001007","620090034","0","0","600120371","36","0","60","1","0","1","0","620400034","600001080","0"
"984","1","620110035","0","0","62001005","1","0","0","0","0","0","0","0","2","38001","0","0","0","0","61001004","0","0","36","0","38001","62001007","620090035","0","0","600120381","36","0","60","1","0","1","0","620400035","600001081","0"
"1000","1","620110036","0","0","62001005","1","0","0","0","0","0","0","0","2","39001","0","0","0","0","61001004","0","0","36","0","39001","62001007","620090036","0","0","600120391","36","0","60","1","0","1","0","620400036","600001082","0"
"1028","1","620110037","0","0","62001005","1","0","0","0","0","0","0","0","2","40001","0","0","0","0","61001004","0","0","36","0","40001","62001007","620090037","0","0","600120401","36","0","60","1","0","1","0","620400037","600001083","0"
"1036","1","620110038","0","0","62001005","1","0","0","0","0","0","0","0","2","41001","0","0","0","0","61001004","0","0","36","0","41001","62001007","620090038","0","0","600120411","36","0","60","1","0","1","0","620400038","600001084","0"
"1046","1","620110039","0","0","62001005","1","0","0","0","0","0","0","0","2","42001","0","0","0","0","61001004","0","0","36","0","42001","62001007","620090039","0","0","600120421","36","0","60","1","0","1","0","620400039","600001085","0"
"1076","1","620110040","0","0","62001005","1","0","0","0","0","0","0","0","2","43001","0","0","0","0","61001004","0","0","36","0","43001","62001007","620090040","0","0","600120431","36","0","60","1","0","1","0","620400040","600001086","0"
"1102","1","620110041","0","0","62001005","1","0","0","0","0","0","0","0","2","44001","0","0","0","0","61001004","0","0","36","0","44001","62001007","620090041","0","0","600120441","36","0","60","1","0","1","0","620400041","600001087","0"
"1130","1","620110042","0","0","62001005","1","0","0","0","0","0","0","0","2","45001","0","0","0","0","61001004","0","0","36","0","45001","62001007","620090042","0","0","600120451","36","0","60","1","0","1","0","620400042","600001088","0"
"1148","1","620110043","0","0","62001005","1","0","0","0","0","0","0","0","2","46001","0","0","0","0","61001004","0","0","36","0","46001","62001007","620090043","0","0","600120461","36","0","60","1","0","1","0","620400043","600001089","0"
"1154","1","620110044","0","0","62001005","1","0","0","0","0","0","0","0","2","47001","0","0","0","0","61001004","0","0","36","0","47001","62001007","620090044","0","0","600120471","36","0","60","1","0","1","0","620400044","600001090","0"
"1174","1","620110045","0","0","62001005","1","0","0","0","0","0","0","0","2","48001","0","0","0","0","61001004","0","0","36","0","48001","62001007","620090045","0","0","600120481","36","0","60","1","0","1","0","620400045","600001091","0"
"1196","1","620110046","0","0","62001005","1","0","0","0","0","0","0","0","2","49001","0","0","0","0","61001004","0","0","36","0","49001","62001007","620090046","0","0","600120491","36","0","60","1","0","1","0","620400046","600001092","0"
"1228","1","620110047","0","0","62001005","1","0","0","0","0","0","0","0","2","50001","0","0","0","0","61001004","0","0","36","0","50001","62001007","620090047","0","0","600120501","36","0","60","1","0","1","0","620400047","600001093","0"
"1242","1","620110048","0","0","62001005","1","0","0","0","0","0","0","0","2","51001","0","0","0","0","61001004","0","0","36","0","51001","62001007","620090048","0","0","600120511","36","0","60","1","0","1","0","620400048","600001094","0"
"1258","1","620110049","0","0","62001005","1","0","0","0","0","0","0","0","2","52001","0","0","0","0","61001004","0","0","36","0","52001","62001007","620090049","0","0","600120521","36","0","60","1","0","1","0","620400049","600001095","0"
"1280","1","620110050","0","0","62001005","1","0","0","0","0","0","0","0","2","53001","0","0","0","0","61001004","0","0","36","0","53001","62001007","620090050","0","0","600120531","36","0","60","1","0","1","0","620400050","600001096","0"
"1294","1","620110051","0","0","62001005","1","0","0","0","0","0","0","0","2","54001","0","0","0","0","61001004","0","0","36","0","54001","62001007","620090051","0","0","600120541","36","0","60","1","0","1","0","620400051","600001097","0"
"1304","1","620110052","0","0","62001005","1","0","0","0","0","0","0","0","2","55001","0","0","0","0","61001004","0","0","36","0","55001","62001007","620090052","0","0","600120551","36","0","60","1","0","1","0","620400052","600001098","0"
"1318","1","620110053","0","0","62001005","1","0","0","0","0","0","0","0","2","56001","0","0","0","0","61001004","0","0","36","0","56001","62001007","620090053","0","0","600120561","36","0","60","1","0","1","0","620400053","600001099","0"
"1324","1","620110054","0","0","62001005","1","0","0","0","0","0","0","0","2","57001","0","0","0","0","61001004","0","0","36","0","57001","62001007","620090054","0","0","600120571","36","0","60","1","0","1","0","620400054","600001100","0"
"1334","1","620110055","0","0","62001005","1","0","0","0","0","0","0","0","2","58001","0","0","0","0","61001004","0","0","36","0","58001","62001007","620090055","0","0","600120581","36","0","60","1","0","1","0","620400055","600001101","0"
"1358","1","620110056","0","0","62001005","1","0","0","0","0","0","0","0","2","59001","0","0","0","0","61001004","0","0","36","0","59001","62001007","620090056","0","0","600120591","36","0","60","1","0","1","0","620400056","600001102","0"
"1366","1","620110057","0","0","62001005","1","0","0","0","0","0","0","0","2","60001","0","0","0","0","61001004","0","0","36","0","60001","62001007","620090057","0","0","600120601","36","0","60","1","0","1","0","620400057","600001103","0"
"1384","1","620110058","0","0","62001005","1","0","0","0","0","0","0","0","2","61001","0","0","0","0","61001004","0","0","36","0","61001","62001007","620090058","0","0","600120611","36","0","60","1","0","1","0","620400058","600001104","0"
"1392","1","620110059","0","0","62001005","1","0","0","0","0","0","0","0","2","62001","0","0","0","0","61001004","0","0","36","0","62001","62001007","620090059","0","0","600120621","36","0","60","1","0","1","0","620400059","600001105","0"
"1401","1","620110060","0","0","62001005","1","0","0","0","0","0","0","0","2","63001","0","0","0","0","61001004","0","0","36","0","63001","62001007","620090060","0","0","600120631","36","0","60","1","0","1","0","620400060","600001106","0"
"1411","1","620110061","0","0","62001005","1","0","0","0","0","0","0","0","2","64001","0","0","0","0","61001004","0","0","36","0","64001","62001007","620090061","0","0","600120641","36","0","60","1","0","1","0","620400061","600001107","0"
"1422","1","620110062","0","0","62001005","1","0","0","0","0","0","0","0","2","65001","0","0","0","0","61001004","0","0","36","0","65001","62001007","620090062","0","0","600120651","36","0","60","1","0","1","0","620400062","600001108","0"
"1435","1","620110063","0","0","62001005","1","0","0","0","0","0","0","0","2","66001","0","0","0","0","61001004","0","0","36","0","66001","62001007","620090063","0","0","600120661","36","0","60","1","0","1","0","620400063","600001109","0"
"1441","1","620110064","0","0","62001005","1","0","0","0","0","0","0","0","2","67001","0","0","0","0","61001004","0","0","36","0","67001","62001007","620090064","0","0","600120671","36","0","60","1","0","1","0","620400064","600001110","0"
"1453","1","620110065","0","0","62001005","1","0","0","0","0","0","0","0","2","68001","0","0","0","0","61001004","0","0","36","0","68001","62001007","620090065","0","0","600120681","36","0","60","1","0","1","0","620400065","600001111","0"
"1468","1","620110066","0","0","62001005","1","0","0","0","0","0","0","0","2","69001","0","0","0","0","61001004","0","0","36","0","69001","62001007","620090066","0","0","600120691","36","0","60","1","0","1","0","620400066","600001112","0"
"1482","1","620110067","0","0","62001005","1","0","0","0","0","0","0","0","2","70001","0","0","0","0","61001004","0","0","36","0","70001","62001007","620090067","0","0","600120701","36","0","60","1","0","1","0","620400067","600001113","0"
"1491","1","620110068","0","0","62001005","1","0","0","0","0","0","0","0","2","71001","0","0","0","0","61001004","0","0","36","0","71001","62001007","620090068","0","0","600120711","36","0","60","1","0","1","0","620400068","600001114","0"
"780","1","620430020","0","0","62001005","1","0","0","0","0","0","0","0","2","23001","0","0","0","0","61001004","0","0","36","0","23001","62001007","620070020","0","0","600120231","36","0","60","1","0","1","0","620090120","600001115","0"
"792","1","620430021","0","0","62001005","1","0","0","0","0","0","0","0","2","24001","0","0","0","0","61001004","0","0","36","0","24001","62001007","620070021","0","0","600120241","36","0","60","1","0","1","0","620090121","600001116","0"
"802","1","620430022","0","0","62001005","1","0","0","0","0","0","0","0","2","25001","0","0","0","0","61001004","0","0","36","0","25001","62001007","620070022","0","0","600120251","36","0","60","1","0","1","0","620090122","600001117","0"
"810","1","620430023","0","0","62001005","1","0","0","0","0","0","0","0","2","26001","0","0","0","0","61001004","0","0","36","0","26001","62001007","620070023","0","0","600120261","36","0","60","1","0","1","0","620090123","600001118","0"
"822","1","620430024","0","0","62001005","1","0","0","0","0","0","0","0","2","27001","0","0","0","0","61001004","0","0","36","0","27001","62001007","620070024","0","0","600120271","36","0","60","1","0","1","0","620090124","600001119","0"
"834","1","620430025","0","0","62001005","1","0","0","0","0","0","0","0","2","28001","0","0","0","0","61001004","0","0","36","0","28001","62001007","620070025","0","0","600120281","36","0","60","1","0","1","0","620090125","600001120","0"
"844","1","620430026","0","0","62001005","1","0","0","0","0","0","0","0","2","29001","0","0","0","0","61001004","0","0","36","0","29001","62001007","620070026","0","0","600120291","36","0","60","1","0","1","0","620090126","600001121","0"
"854","1","620430027","0","0","62001005","1","0","0","0","0","0","0","0","2","30001","0","0","0","0","61001004","0","0","36","0","30001","62001007","620070027","0","0","600120301","36","0","60","1","0","1","0","620090127","600001122","0"
"866","1","620430028","0","0","62001005","1","0","0","0","0","0","0","0","2","31001","0","0","0","0","61001004","0","0","36","0","31001","62001007","620070028","0","0","600120311","36","0","60","1","0","1","0","620090128","600001123","0"
"884","1","620430029","0","0","62001005","1","0","0","0","0","0","0","0","2","32001","0","0","0","0","61001004","0","0","36","0","32001","62001007","620070029","0","0","600120321","36","0","60","1","0","1","0","620090129","600001124","0"
"910","1","620430030","0","0","62001005","1","0","0","0","0","0","0","0","2","33001","0","0","0","0","61001004","0","0","36","0","33001","62001007","620070030","0","0","600120331","36","0","60","1","0","1","0","620090130","600001125","0"
"920","1","620430031","0","0","62001005","1","0","0","0","0","0","0","0","2","34001","0","0","0","0","61001004","0","0","36","0","34001","62001007","620070031","0","0","600120341","36","0","60","1","0","1","0","620090131","600001126","0"
"928","1","620430032","0","0","62001005","1","0","0","0","0","0","0","0","2","35001","0","0","0","0","61001004","0","0","36","0","35001","62001007","620070032","0","0","600120351","36","0","60","1","0","1","0","620090132","600001127","0"
"952","1","620430033","0","0","62001005","1","0","0","0","0","0","0","0","2","36001","0","0","0","0","61001004","0","0","36","0","36001","62001007","620070033","0","0","600120361","36","0","60","1","0","1","0","620090133","600001128","0"
"964","1","620430034","0","0","62001005","1","0","0","0","0","0","0","0","2","37001","0","0","0","0","61001004","0","0","36","0","37001","62001007","620070034","0","0","600120371","36","0","60","1","0","1","0","620090134","600001129","0"
"984","1","620430035","0","0","62001005","1","0","0","0","0","0","0","0","2","38001","0","0","0","0","61001004","0","0","36","0","38001","62001007","620070035","0","0","600120381","36","0","60","1","0","1","0","620090135","600001130","0"
"1000","1","620430036","0","0","62001005","1","0","0","0","0","0","0","0","2","39001","0","0","0","0","61001004","0","0","36","0","39001","62001007","620070036","0","0","600120391","36","0","60","1","0","1","0","620090136","600001131","0"
"1028","1","620430037","0","0","62001005","1","0","0","0","0","0","0","0","2","40001","0","0","0","0","61001004","0","0","36","0","40001","62001007","620070037","0","0","600120401","36","0","60","1","0","1","0","620090137","600001132","0"
"1036","1","620430038","0","0","62001005","1","0","0","0","0","0","0","0","2","41001","0","0","0","0","61001004","0","0","36","0","41001","62001007","620070038","0","0","600120411","36","0","60","1","0","1","0","620090138","600001133","0"
"1046","1","620430039","0","0","62001005","1","0","0","0","0","0","0","0","2","42001","0","0","0","0","61001004","0","0","36","0","42001","62001007","620070039","0","0","600120421","36","0","60","1","0","1","0","620090139","600001134","0"
"1076","1","620430040","0","0","62001005","1","0","0","0","0","0","0","0","2","43001","0","0","0","0","61001004","0","0","36","0","43001","62001007","620070040","0","0","600120431","36","0","60","1","0","1","0","620090140","600001135","0"
"1102","1","620430041","0","0","62001005","1","0","0","0","0","0","0","0","2","44001","0","0","0","0","61001004","0","0","36","0","44001","62001007","620070041","0","0","600120441","36","0","60","1","0","1","0","620090141","600001136","0"
"1130","1","620430042","0","0","62001005","1","0","0","0","0","0","0","0","2","45001","0","0","0","0","61001004","0","0","36","0","45001","62001007","620070042","0","0","600120451","36","0","60","1","0","1","0","620090142","600001137","0"
"1148","1","620430043","0","0","62001005","1","0","0","0","0","0","0","0","2","46001","0","0","0","0","61001004","0","0","36","0","46001","62001007","620070043","0","0","600120461","36","0","60","1","0","1","0","620090143","600001138","0"
"1154","1","620430044","0","0","62001005","1","0","0","0","0","0","0","0","2","47001","0","0","0","0","61001004","0","0","36","0","47001","62001007","620070044","0","0","600120471","36","0","60","1","0","1","0","620090144","600001139","0"
"1174","1","620430045","0","0","62001005","1","0","0","0","0","0","0","0","2","48001","0","0","0","0","61001004","0","0","36","0","48001","62001007","620070045","0","0","600120481","36","0","60","1","0","1","0","620090145","600001140","0"
"1196","1","620430046","0","0","62001005","1","0","0","0","0","0","0","0","2","49001","0","0","0","0","61001004","0","0","36","0","49001","62001007","620070046","0","0","600120491","36","0","60","1","0","1","0","620090146","600001141","0"
"1228","1","620430047","0","0","62001005","1","0","0","0","0","0","0","0","2","50001","0","0","0","0","61001004","0","0","36","0","50001","62001007","620070047","0","0","600120501","36","0","60","1","0","1","0","620090147","600001142","0"
"1242","1","620430048","0","0","62001005","1","0","0","0","0","0","0","0","2","51001","0","0","0","0","61001004","0","0","36","0","51001","62001007","620070048","0","0","600120511","36","0","60","1","0","1","0","620090148","600001143","0"
"1258","1","620430049","0","0","62001005","1","0","0","0","0","0","0","0","2","52001","0","0","0","0","61001004","0","0","36","0","52001","62001007","620070049","0","0","600120521","36","0","60","1","0","1","0","620090149","600001144","0"
"1280","1","620430050","0","0","62001005","1","0","0","0","0","0","0","0","2","53001","0","0","0","0","61001004","0","0","36","0","53001","62001007","620070050","0","0","600120531","36","0","60","1","0","1","0","620090150","600001145","0"
"1294","1","620430051","0","0","62001005","1","0","0","0","0","0","0","0","2","54001","0","0","0","0","61001004","0","0","36","0","54001","62001007","620070051","0","0","600120541","36","0","60","1","0","1","0","620090151","600001146","0"
"1304","1","620430052","0","0","62001005","1","0","0","0","0","0","0","0","2","55001","0","0","0","0","61001004","0","0","36","0","55001","62001007","620070052","0","0","600120551","36","0","60","1","0","1","0","620090152","600001147","0"
"1318","1","620430053","0","0","62001005","1","0","0","0","0","0","0","0","2","56001","0","0","0","0","61001004","0","0","36","0","56001","62001007","620070053","0","0","600120561","36","0","60","1","0","1","0","620090153","600001148","0"
"1324","1","620430054","0","0","62001005","1","0","0","0","0","0","0","0","2","57001","0","0","0","0","61001004","0","0","36","0","57001","62001007","620070054","0","0","600120571","36","0","60","1","0","1","0","620090154","600001149","0"
"1334","1","620430055","0","0","62001005","1","0","0","0","0","0","0","0","2","58001","0","0","0","0","61001004","0","0","36","0","58001","62001007","620070055","0","0","600120581","36","0","60","1","0","1","0","620090155","600001150","0"
"1358","1","620430056","0","0","62001005","1","0","0","0","0","0","0","0","2","59001","0","0","0","0","61001004","0","0","36","0","59001","62001007","620070056","0","0","600120591","36","0","60","1","0","1","0","620090156","600001151","0"
"1366","1","620430057","0","0","62001005","1","0","0","0","0","0","0","0","2","60001","0","0","0","0","61001004","0","0","36","0","60001","62001007","620070057","0","0","600120601","36","0","60","1","0","1","0","620090157","600001152","0"
"1384","1","620430058","0","0","62001005","1","0","0","0","0","0","0","0","2","61001","0","0","0","0","61001004","0","0","36","0","61001","62001007","620070058","0","0","600120611","36","0","60","1","0","1","0","620090158","600001153","0"
"1392","1","620430059","0","0","62001005","1","0","0","0","0","0","0","0","2","62001","0","0","0","0","61001004","0","0","36","0","62001","62001007","620070059","0","0","600120621","36","0","60","1","0","1","0","620090159","600001154","0"
"1401","1","620430060","0","0","62001005","1","0","0","0","0","0","0","0","2","63001","0","0","0","0","61001004","0","0","36","0","63001","62001007","620070060","0","0","600120631","36","0","60","1","0","1","0","620090160","600001155","0"
"1411","1","620430061","0","0","62001005","1","0","0","0","0","0","0","0","2","64001","0","0","0","0","61001004","0","0","36","0","64001","62001007","620070061","0","0","600120641","36","0","60","1","0","1","0","620090161","600001156","0"
"1422","1","620430062","0","0","62001005","1","0","0","0","0","0","0","0","2","65001","0","0","0","0","61001004","0","0","36","0","65001","62001007","620070062","0","0","600120651","36","0","60","1","0","1","0","620090162","600001157","0"
"1435","1","620430063","0","0","62001005","1","0","0","0","0","0","0","0","2","66001","0","0","0","0","61001004","0","0","36","0","66001","62001007","620070063","0","0","600120661","36","0","60","1","0","1","0","620090163","600001158","0"
"1441","1","620430064","0","0","62001005","1","0","0","0","0","0","0","0","2","67001","0","0","0","0","61001004","0","0","36","0","67001","62001007","620070064","0","0","600120671","36","0","60","1","0","1","0","620090164","600001159","0"
"1453","1","620430065","0","0","62001005","1","0","0","0","0","0","0","0","2","68001","0","0","0","0","61001004","0","0","36","0","68001","62001007","620070065","0","0","600120681","36","0","60","1","0","1","0","620090165","600001160","0"
"1468","1","620430066","0","0","62001005","1","0","0","0","0","0","0","0","2","69001","0","0","0","0","61001004","0","0","36","0","69001","62001007","620070066","0","0","600120691","36","0","60","1","0","1","0","620090166","600001161","0"
"1482","1","620430067","0","0","62001005","1","0","0","0","0","0","0","0","2","70001","0","0","0","0","61001004","0","0","36","0","70001","62001007","620070067","0","0","600120701","36","0","60","1","0","1","0","620090167","600001162","0"
"1491","1","620430068","0","0","62001005","1","0","0","0","0","0","0","0","2","71001","0","0","0","0","61001004","0","0","36","0","71001","62001007","620070068","0","0","600120711","36","0","60","1","0","1","0","620090168","600001163","0"
"780","1","620390020","0","0","62001005","1","0","0","0","0","0","0","0","2","23001","0","0","0","0","61001004","0","0","36","0","23001","62001007","620030020","0","0","600120231","36","0","60","1","0","1","0","620290120","600001164","0"
"792","1","620390021","0","0","62001005","1","0","0","0","0","0","0","0","2","24001","0","0","0","0","61001004","0","0","36","0","24001","62001007","620030021","0","0","600120241","36","0","60","1","0","1","0","620290121","600001165","0"
"802","1","620390022","0","0","62001005","1","0","0","0","0","0","0","0","2","25001","0","0","0","0","61001004","0","0","36","0","25001","62001007","620030022","0","0","600120251","36","0","60","1","0","1","0","620290122","600001166","0"
"810","1","620390023","0","0","62001005","1","0","0","0","0","0","0","0","2","26001","0","0","0","0","61001004","0","0","36","0","26001","62001007","620030023","0","0","600120261","36","0","60","1","0","1","0","620290123","600001167","0"
"822","1","620390024","0","0","62001005","1","0","0","0","0","0","0","0","2","27001","0","0","0","0","61001004","0","0","36","0","27001","62001007","620030024","0","0","600120271","36","0","60","1","0","1","0","620290124","600001168","0"
"834","1","620390025","0","0","62001005","1","0","0","0","0","0","0","0","2","28001","0","0","0","0","61001004","0","0","36","0","28001","62001007","620030025","0","0","600120281","36","0","60","1","0","1","0","620290125","600001169","0"
"844","1","620390026","0","0","62001005","1","0","0","0","0","0","0","0","2","29001","0","0","0","0","61001004","0","0","36","0","29001","62001007","620030026","0","0","600120291","36","0","60","1","0","1","0","620290126","600001170","0"
"854","1","620390027","0","0","62001005","1","0","0","0","0","0","0","0","2","30001","0","0","0","0","61001004","0","0","36","0","30001","62001007","620030027","0","0","600120301","36","0","60","1","0","1","0","620290127","600001171","0"
"866","1","620390028","0","0","62001005","1","0","0","0","0","0","0","0","2","31001","0","0","0","0","61001004","0","0","36","0","31001","62001007","620030028","0","0","600120311","36","0","60","1","0","1","0","620290128","600001172","0"
"884","1","620390029","0","0","62001005","1","0","0","0","0","0","0","0","2","32001","0","0","0","0","61001004","0","0","36","0","32001","62001007","620030029","0","0","600120321","36","0","60","1","0","1","0","620290129","600001173","0"
"910","1","620390030","0","0","62001005","1","0","0","0","0","0","0","0","2","33001","0","0","0","0","61001004","0","0","36","0","33001","62001007","620030030","0","0","600120331","36","0","60","1","0","1","0","620290130","600001174","0"
"920","1","620390031","0","0","62001005","1","0","0","0","0","0","0","0","2","34001","0","0","0","0","61001004","0","0","36","0","34001","62001007","620030031","0","0","600120341","36","0","60","1","0","1","0","620290131","600001175","0"
"928","1","620390032","0","0","62001005","1","0","0","0","0","0","0","0","2","35001","0","0","0","0","61001004","0","0","36","0","35001","62001007","620030032","0","0","600120351","36","0","60","1","0","1","0","620290132","600001176","0"
"952","1","620390033","0","0","62001005","1","0","0","0","0","0","0","0","2","36001","0","0","0","0","61001004","0","0","36","0","36001","62001007","620030033","0","0","600120361","36","0","60","1","0","1","0","620290133","600001177","0"
"964","1","620390034","0","0","62001005","1","0","0","0","0","0","0","0","2","37001","0","0","0","0","61001004","0","0","36","0","37001","62001007","620030034","0","0","600120371","36","0","60","1","0","1","0","620290134","600001178","0"
"984","1","620390035","0","0","62001005","1","0","0","0","0","0","0","0","2","38001","0","0","0","0","61001004","0","0","36","0","38001","62001007","620030035","0","0","600120381","36","0","60","1","0","1","0","620290135","600001179","0"
"1000","1","620390036","0","0","62001005","1","0","0","0","0","0","0","0","2","39001","0","0","0","0","61001004","0","0","36","0","39001","62001007","620030036","0","0","600120391","36","0","60","1","0","1","0","620290136","600001180","0"
"1028","1","620390037","0","0","62001005","1","0","0","0","0","0","0","0","2","40001","0","0","0","0","61001004","0","0","36","0","40001","62001007","620030037","0","0","600120401","36","0","60","1","0","1","0","620290137","600001181","0"
"1036","1","620390038","0","0","62001005","1","0","0","0","0","0","0","0","2","41001","0","0","0","0","61001004","0","0","36","0","41001","62001007","620030038","0","0","600120411","36","0","60","1","0","1","0","620290138","600001182","0"
"1046","1","620390039","0","0","62001005","1","0","0","0","0","0","0","0","2","42001","0","0","0","0","61001004","0","0","36","0","42001","62001007","620030039","0","0","600120421","36","0","60","1","0","1","0","620290139","600001183","0"
"1076","1","620390040","0","0","62001005","1","0","0","0","0","0","0","0","2","43001","0","0","0","0","61001004","0","0","36","0","43001","62001007","620030040","0","0","600120431","36","0","60","1","0","1","0","620290140","600001184","0"
"1102","1","620390041","0","0","62001005","1","0","0","0","0","0","0","0","2","44001","0","0","0","0","61001004","0","0","36","0","44001","62001007","620030041","0","0","600120441","36","0","60","1","0","1","0","620290141","600001185","0"
"1130","1","620390042","0","0","62001005","1","0","0","0","0","0","0","0","2","45001","0","0","0","0","61001004","0","0","36","0","45001","62001007","620030042","0","0","600120451","36","0","60","1","0","1","0","620290142","600001186","0"
