a55a97bec80632e75b4c72224db7d0ec0888e09a2e9df273309f8d7860670d37,a4bb5376102b08206090a7707227ea37097ba6a01e9e3b862acb9600a2381479,d41f49a65a3b3f398e011f06b164a0bce2db28cb28c5e630e66566ee8f29aca3,246b904781c2e74e65c2a390ae85bee752c7ec158248418dfb8fada0473aae63,2ffc378f03e269eaf1302351aa60fc699d049ddf974bc1a8ea4cee8df17f7c96,33c147dd6ce74d8d5604c697e601b0a4708b2bd18fbc51a01145e83c03b1c8c8,cd8084ec411c3830b66106db6fecf41f81b87359600ff4ae90f7b5bad57a2b88,1c831a4d91f003526985c9a3a3c81d022a930819a3e068aeb1a09b849b678891,d06f2cb5f9f7a96b4678630478b8ec982c9c89480af61e852bb9dc3d1584c00b,398fc788f42b3def1a0b995eac00d36d6f310fe39b0dfaddd294e727fde3e6ba,c260fe9c0ba8310ca8a08960045fa4184f34198579be21f1923849559e0b6fb7,8886979ce274455ece2046a2d580b9b0118b7f7952aeae80fd12118e6dcdc195,8a4b1532cccd0fb209ef03bc6d0c5a4b8d7a0281bbdb6f410bd1e9ba1bd204a7,316e2ec3bc20a356cf4c69c1c5b9e2a37141ad920bed476be33c749dad55dde4,2dbf5ee0806406edd25c3d30c9288f0f35f6500fcb07682dbee7323734d0a091,706030da329ad85db46c3383f9eaaf2899622e0a5a2c6969932969ed243c63bf,846f965f2b6c7d375449f80bdb98f880f108954ee732b8bb280ae1d9f4963dbd,a95afeb8721c43c525e1f42781493c08a2db14cd8558ed8af8f28c290075bff2,51248c03e032567abe848eee108b3de52e2f322254d0600df4189405f4af2821,3f39545ec069190ae4492952fcb9812130e1b4734dd9c30a4ec913e036f3d495,11e627effe4050dd77668b0706d8c2aee4fb3c8934f724dd0a4b1c2b2f45bd95,c6e9ed481367363c26587bc0dd8759c32253ac88a99b2400d7904c84ad8ff908,76037369aae3ebf6900ae2baa92872d0cfd4f7c9b36b84057d86f1188002c3b2,50ec7824b019c8a03fa07e2e29604ae7770924354b7d386ab7b02367dd8dca92,d3f6bbae9609f81508bcac662719f922d303080931bf0f91d4b90fff55ba56c7,bf6f82afd36fb0db2f8ee05dfd1170dd749d3d0e550cf89b7301de9925027f02,c9ad9275aa3831ee71b63ff222beeb2dd3e11c61a0485c2215a21137c9143802,7ec93f81c1477b9f59dbe715b24ebea6dc0e6bc149948db3a574c8deb2220027,f74a7260d510431dd83cced1519cc970eaaf2bb7a8fd2fb26a5bd73f39ec065c,7caf34aa19341f9b9428591e4488db2a02ddee7b494ca1d96b0eb514340048a6,32dd1452d2b6e2c9f22d93aa8a8c601856396766ce7ce2e39e36a76527cfebc0
"5","0","0","0","0","0","0","0","在天地異變之中沉沒的帝國魔法劍。\n劍刃上刻印著國家的歷史。\n受到水之精靈寵愛的刀身，\n能揮灑出流水一般變幻自如的斬擊。","280","流禍之蒼刃","105042","0","72","0","0","120","0","0","0","4","0","105042","0","1","27000","0","6","0","12","0"
"5","0","0","0","0","0","0","0","受詛咒而時常嗜血的刀。\n據說此刀若判斷這一斬不值得\n將會咒死使用者，並使其化成\n籠罩於刀身的妖氣。","592","妖刀血鴉","105043","0","80","0","0","125","0","0","0","4","0","105043","0","1","30000","0","0","2","14","0"
"5","0","0","0","0","0","0","0","將火神之炎鑄成刀刃的紅蓮之刀。\n超高溫的刀身能夠燒斬一切事物，\n若是解放其中的火炎，能夠連大量\n的敵軍都在一瞬間化為灰燼。","560","焰神刀伊格尼斯","105044","0","88","0","0","134","0","0","80","4","0","105044","0","1","32000","0","0","0","16","0"
"5","0","0","0","0","0","0","0","據說這是風神曾經無止盡地揮舞著的\n太刀。在觸碰到敵人之前，此刀身上\n所纏繞的無數疾風就會將接近而來的\n敵人斬切粉碎。","741","翠風神之太刀","105045","0","94","0","0","120","4","0","100","4","0","105045","0","1","32000","0","0","0","10","0"
"5","0","0","0","0","0","0","0","過去在迎神儀式上使用的祭禮之劍。\n在劍刃上至今仍寄宿著神靈的光芒，\n一揮便能驅散無數邪惡。","544","迎神的枝刃刀","105046","0","100","0","0","150","0","0","0","4","2","105046","0","1","32000","0","0","0","25","0"
"5","0","0","0","0","0","0","0","讓狂暴的水神都能平復鎮靜的巫女所\n揮舞的靈刀。如同神魚悠游於天際般\n的美麗刀刃，像是舞動神樂時的劍刃\n閃光，連神明也能魅惑。","560","旺鯉之神刀","105047","0","106","0","0","172","0","0","0","4","0","105047","0","1","32000","0","0","0","20","0"
"5","0","0","0","0","0","0","150","受到豐饒之神所庇佑的匕首。\n那光彩鮮漾的刀刃\n據說能吸收大自然能量，\n從而揮灑出鮮麗的斬擊。","120","翡翠匕首","105071","0","64","0","0","100","0","0","120","7","0","105071","0","1","24000","0","0","0","20","0"
"5","0","0","0","0","0","0","0","寄宿著火之精靈的短劍。\n以堪比熔岩般灼熱的刀身\n來回刺出的一擊，令接觸到的敵人\n在那瞬間燒熔。","405","熔岩烈鋒","105072","0","72","0","2","115","0","0","40","7","0","105072","0","1","27000","0","0","0","20","0"
"5","0","0","0","0","0","0","120","由妖精王族代代相傳的護身劍。\n劍刃上刻有妖精族秘傳的魔法，\n具備令使用者驅散邪惡氣息的\n力量。","420","常春國短劍","105073","0","80","0","0","120","0","0","60","7","0","105073","0","1","30000","0","0","0","16","0"
"5","0","0","0","0","0","0","0","支配雷電的神隨身所配戴的短劍。\n雙極之刃能夠迸發出無限的閃電，\n到最後可以釋放出完全覆蓋天際的\n雷霆一擊。","560","天雷之雙神劍","105074","0","88","0","0","124","0","0","110","7","0","105074","6","1","32000","0","0","0","20","0"
"5","0","0","0","0","0","0","0","根據傳聞是過去墮天使曾隨身攜帶的\n短劍。能隨著使用者的意志扭曲自身\n的因果，展現出要將天地納入囊中的\n威勢。","520","天黑劍奧比修斯","105075","0","94","0","0","146","0","0","0","7","0","105075","0","1","32000","0","0","0","20","0"
"5","0","0","0","0","0","0","0","使用連諸神都畏懼顫抖的獄炎龍之爪\n所作成的短刀。從牠的三爪中釋放出\n的無情爆炎，連天空的盡頭都能燒成\n灰燼。","440","獄炎龍爪刃","105076","0","100","0","0","161","0","0","0","7","0","105076","0","1","32000","0","0","0","14","0"
"5","0","0","0","0","0","0","0","寄宿掌管死亡的黑翼靈鳥魔力的漆黑\n魔劍。那連諸神亦能葬送的黑刃釋放\n出如疾風般無情的劍刃閃光時，能將\n所有生命送歸冥府。","560","冥刃‧鴉天狗","105077","0","106","0","0","153","0","0","0","7","4","105077","0","1","32000","0","0","0","30","0"
"5","0","0","0","0","0","0","0","綻放神聖光華，\n造型如月的格鬥武器。\n拳上蘊含月光精華，\n據說能向敵人轟出強烈一擊。","280","月之拳套","105101","0","64","0","0","120","0","0","0","10","3","105101","0","1","24000","0","0","0","6","0"
"5","0","0","0","0","0","0","0","寄宿著魔種的深紅色鉤爪。\n極度殘暴的一擊賦予任何活物的\n只剩絕望，據說能給予對陣的敵人\n絕對的死亡。","280","深紅之爪","105102","0","72","0","0","130","0","0","0","10","0","105102","0","1","27000","0","0","0","16","0"
"5","0","0","0","0","0","0","0","以冥府之冰精鍊而成的冰爪。\n被爪割裂的目標將在瞬間凍結，\n成為無法說話的冰凍雕像，\n最後變為冥府的居民。","470","冥河之爪","105103","0","80","0","0","120","3","0","0","10","0","105103","0","1","30000","0","0","0","14","0"
"5","0","0","0","0","0","0","0","寄宿著掌握風暴之神力量的護手。\n纏繞暴風的護手所揮出的連擊就像\n暴走的龍捲風。等到戰鬥結束時，\n周遭只會剩下毫無人煙的荒野。","605","嵐神風暴護手","105104","0","88","0","0","124","4","0","0","10","0","105104","0","1","32000","0","0","0","16","0"
"5","0","6","0","0","0","0","0","使用巨狼狂爪的碎片所打造的籠手。\n能夠賜予壓倒性的力量，其代價則是\n若由不成熟的人使用便會腐蝕身心，\n受其詛咒而廣受畏懼。","600","極闇爪血腥嚎叫","105105","0","94","0","0","111","0","0","0","10","0","105105","0","1","32000","0","0","0","30","0"
"5","0","0","0","0","0","0","0","統治大地的母神賜予對抗暴政的不屈\n鬥士的巨岩之拳。寄宿地底岩漿能量\n的拳套揮出的拳擊，一擊便能將萬物\n破壞。","605","星核拳艾爾茲羅亞","105106","0","100","0","0","154","0","0","0","10","0","105106","0","1","32000","0","0","0","30","0"
"5","0","3","0","0","0","0","0","傳說是由原野的靈獸化身而成的拳套\n武器。若是由勇猛的武人使用，能令\n心身獲得超越堅鋼一般的頑強，達到\n武學境界的入口。","425","通天手甲‧犀打","105107","0","106","0","0","133","4","0","0","10","0","105107","0","1","32000","0","0","0","28","0"
"5","0","4","0","0","0","0","0","以白銀之鳥翼為模樣的弓。\n射出的箭有如飛鳥翔空，\n有如穿梭而過的一擊，\n能夠貫穿任何魔物。","245","白銀大翼弓","105131","0","64","0","2","100","0","0","0","13","0","105131","0","1","24000","0","0","0","4","0"
"5","0","3","0","0","0","0","0","受到魔族女王加持的妖弓。\n射出的箭會帶有邪異的魔力，\n如同在黑暗之中亂竄，\n從難以預測的地方射向敵人。","280","深淵之弓","105132","0","72","0","0","110","0","0","0","13","0","105132","0","1","27000","0","0","2","7","0"
"5","0","0","0","0","0","0","0","當傳說的弓手在弓折箭盡的關頭\n從天而降獲得的神聖之弓。\n能承受任何速射，弓手一旦瞄準，\n箭矢絕對會命中。","420","紅天弓","105133","0","80","0","0","126","0","0","0","13","3","105133","0","1","30000","0","0","0","15","0"
"5","0","2","0","0","0","0","0","神話中的大英雄使用的巨大之弓。\n普通人就連想拿起此弓都無可能，\n據說此弓射出的箭矢連支配天空的\n龍都能擊墜。","560","裝號弓天帝殞落","105134","0","88","0","0","132","2","0","0","13","0","105134","0","1","32000","0","0","0","0","0"
"5","0","1","0","0","0","0","0","利用冬之女神所流下的眼淚結晶製成\n的弓。射出的所有箭矢都會受到女神\n的加持，不論任何強敵都能將其永久\n凍結。","470","冰淚弓寒霜之淚","105135","0","94","0","0","137","3","0","0","13","0","105135","0","1","32000","0","0","0","0","0"
"5","0","2","0","0","0","0","0","統治大地的母神賜予挑戰並擊退邪龍\n的英雄的堅固大弓。流淌大地能量的\n弓所射出的箭矢，連天上閃耀的星辰\n也能貫穿。","600","星核弓艾爾茲波根","105136","0","100","0","0","139","4","0","0","13","0","105136","0","1","32000","0","0","0","0","0"
"5","0","2","0","0","0","0","0","寄宿著飛翔於天際精靈的獵弓。纏繞\n暴風所射出的箭矢絕沒有無法貫穿的\n事物，據說若是由精靈所認可之人來\n使用，甚至能夠捲起暴風。","630","天穿之隼弓","105137","0","106","0","0","160","0","0","0","13","0","105137","0","1","32000","0","0","0","22","0"
"5","0","2","0","0","0","0","0","據傳被封印在傳說中的\n冰獄的冰霜之槍。\n被其一槍刺中的目標，\n據說會在哀嚎中逐漸冰封。","120","零霜之槍","105161","0","64","0","0","98","4","0","0","16","0","105161","0","1","24000","0","0","0","10","0"
"5","0","3","0","0","0","0","0","接受風神的恩惠，\n渾身正氣的大槍。\n刺出的一擊是眼力無法捕捉的銳風，\n能將一切吹散。","305","雄風刺針","105162","0","72","0","0","92","4","0","0","16","0","105162","0","1","27000","0","0","0","0","2"
"5","0","4","0","0","0","0","0","由守護聖域者使用的神聖之槍。\n就算槍頭不用對準敵人，\n倒在腳下的邪惡屍骸就會\n延綿不絕。","420","護天之聖槍","105163","0","80","0","0","102","4","0","0","16","0","105163","0","1","30000","0","0","0","0","0"
"5","0","3","0","0","0","0","0","支配冥界的神明所揮舞的魔槍。\n紅蓮的槍尖上沾染著被幽禁於地獄\n中罪神的憎恨及黑暗的魔力，只懂\n得重複著毫無止境的殺戮。","692","冥神槍毀滅苦痛","105164","0","88","0","0","113","3","0","0","16","0","105164","0","1","32000","0","0","2","0","0"
"5","0","3","0","0","0","0","0","名聲直達天界的鐵匠受炎帝之名所託\n打造出的傳說之槍。\n槍尖纏繞著灼熱的業火，能夠如神之\n憤怒般燒穿森羅萬象。","440","豪炎槍日珥","105165","0","94","0","0","141","0","0","0","16","0","105165","0","1","32000","0","0","0","0","0"
"5","0","0","0","0","0","0","0","統治大地的母神賜予挺身而出並面對\n司掌災禍的邪惡女神的勇者的重槍。\n此槍的一閃，將會爆破纏繞著的大地\n威力，能將世間一切歸於塵土。","560","星核槍艾爾茲柏格","105166","0","100","0","0","127","5","0","150","16","0","105166","0","1","32000","0","0","0","0","0"
"5","0","0","0","0","0","0","0","象徵守護神域聖獸的靈槍。據說能夠\n控制存在於自然中的生命脈絡，此槍\n的一擊就連已然荒蕪死亡的土地都能\n再次萌發新的生命。","418","聖鹿槍阿爾瑪貝納德","105167","0","106","0","0","139","3","0","250","16","0","105167","0","1","32000","0","0","0","0","0"
"5","0","0","0","0","0","0","0","封入有冥界之力的斧。掌管死亡\n的使者在為亡者引路時所使用，\n據說在其鈍重之聲響起的同時，\n就能將生者領往冥界。","400","死靈之斧","105191","0","64","0","0","120","0","0","0","19","1","105191","0","1","24000","0","0","2","0","0"
"5","0","0","0","0","0","0","0","是天界施行裁決時所使用的\n神聖刃斧。\n目標的罪業越大、則威力越大，\n顯現神祇的威嚴。","280","神判之聖斧","105192","0","72","0","3","120","0","0","0","19","0","105192","0","1","27000","0","0","0","10","0"
"5","0","0","0","0","0","0","0","由古代女戰士揮動的戰斧。\n此斧所屠殺之人，將被接引至\n眾神所居住的土地肥沃的\n理想國去。","430","蓋亞之斧","105193","0","80","0","0","130","0","0","60","19","0","105193","0","1","30000","0","0","0","12","0"
"5","0","0","0","0","0","0","100","巨神族愛用的粗獷戰斧。由神界的\n巨岩所削出的斧身擁有驚人的重量\n與無與倫比的硬度，僅須一擊便能\n改變地貌。","585","神轟斧大地粉碎","105194","0","88","0","0","140","0","0","0","19","0","105194","0","1","32000","0","0","0","12","0"
"5","0","1","0","0","0","0","0","使用曾經輝煌的古代文明所遺失技術\n製成，有著用蒸氣運作的變形裝置的\n斧頭。據說在使用最大出力的時候，\n連星星的核心都能劈碎。","642","機操斧核心破壞者","105195","0","94","0","0","151","0","0","0","19","0","105195","0","1","32000","0","0","0","0","0"
"5","0","0","0","0","0","0","0","用神話時代便存在的蒼海之深水鍛造\n而成的戰斧。用龐大水量壓縮而成的\n沉重斧刃能夠釋放出如大浪般的破壞\n激流，將眼前的敵人全部吞沒。","580","蒼海之斧‧諾亞","105196","0","100","0","0","170","0","0","0","19","0","105196","0","1","32000","0","0","0","0","0"
"5","0","0","0","0","0","0","0","寄宿被稱為山神的火熊靈魂的戰斧。\n據說與牠共鳴靈魂之後所釋放的灼熱\n揮擊，能夠為同伴帶來豐饒與繁榮，\n並令仇敵迎接破滅與衰敗。","585","炎羆帝之爪戰斧","105197","0","106","0","0","150","0","0","200","19","0","105197","0","1","32000","0","0","0","20","0"
"5","0","0","3","0","0","0","0","封入有異界魔力的杖。\n蘊含有爆發性的威力，\n據說若不是具備相當實力的人，\n無法解放其威力。","120","異域法杖","105221","100","64","0","0","0","0","10","0","22","0","105221","0","1","24000","0","0","0","0","0"
"5","0","0","0","0","0","0","0","是世紀級大魔導士的愛用法杖。\n據說蘊含創造天地的至理，\n光是一揮就能令魔物\n點滴無存地消逝。","280","創世法杖","105222","110","72","0","0","0","0","12","0","22","0","105222","20","1","27000","0","0","0","0","0"
"5","0","0","0","0","0","0","0","將轟透天際的雷電之力封入的\n神聖之杖。雖是人手難以負荷的\n霸烈之杖，但每用一次都能把\n任何敵人燒毀。","525","克勞諾斯雷杖","105223","118","80","0","2","0","0","14","0","22","0","105223","0","1","30000","0","0","0","0","0"
"5","0","0","0","0","0","0","0","封印著倖存於諸神大戰巨龍靈魂的\n法杖。燈籠釋放的黑暗魔光能葬送\n敵人生命並吞噬靈魂。那妖異燈火\n會隨著吞噬的靈魂越多而越光亮。","770","黑蛇龍之杖","105224","128","88","0","0","0","0","16","0","22","0","105224","10","1","32000","0","0","0","0","0"
"5","0","0","0","0","0","0","0","死神從月之女神手中奪走、而被墮入\n深淵的魔法杖。據說能夠吞噬使用者\n的命運，令使用者隨著月相在生與死\n之間不斷輪迴。","600","月淵杖犧牲","105225","146","94","0","0","0","0","10","0","22","0","105225","0","1","32000","0","0","0","0","0"
"5","0","0","0","0","0","0","0","使用世上最美麗的靈蝶翅膀製作而成\n的法杖。翠綠翅翼生出的風和閃亮的\n鱗粉能夠擾亂敵人的知覺，連發狂的\n魔物也能不見血地制服。","440","優雅之翠蝶杖","105226","154","100","0","0","0","0","0","0","22","0","105226","20","1","32000","0","0","0","0","0"
"5","0","0","0","0","0","0","0","雕刻著神話中記載的眾蛇霸王之魂的\n魔杖。據說釋放的業火將會毫不離身\n纏繞敵人持續焚燒，連靈魂也會一併\n化為灰燼。","477","黑蛇之魔炎杖","105227","172","106","0","0","0","0","12","0","22","0","105227","0","1","32000","0","0","0","0","0"
"5","0","4","0","0","0","0","120","由愛所生的火焰女神所加持的杖。\n如燃燒般溢出的愛之光輝，\n據說不只能治癒受傷的夥伴，\n還能療癒心靈。","120","焰靈法杖","105251","95","64","0","0","0","0","0","0","25","0","105251","0","1","24000","0","6","0","0","0"
"5","0","3","2","0","0","0","0","因慈愛的精神而\n衍生出靈花結晶的聖杖。\n蘊含著無窮無盡的治癒能力，\n見杖如見女神親臨。","300","神花之聖杖","105252","92","72","0","0","0","2","0","0","25","0","105252","10","1","27000","0","0","0","0","0"
"5","0","4","0","0","0","0","120","蘊含如母親般之大海生命的聖杖。\n據說此杖一揮，無論是\n任何傷患或疾病，都能夠\n立刻痊癒。","460","亞特蘭提斯杖","105253","100","80","0","0","0","3","0","0","25","0","105253","0","1","30000","0","0","0","0","0"
"5","0","4","0","0","0","0","0","匯集了稀世的占星術師所擁有知識\n與技術的神祕法杖。天球能夠讀取\n星星的動向以引導夥伴，還能收集\n星光轉換成治癒之光並解放。","580","天杖星光天球","105254","110","88","0","0","0","3","0","60","25","0","105254","0","1","32000","0","0","0","0","0"
"5","0","2","0","0","0","0","0","仿照傳說中蘊藏著許多世界的世界樹\n的樹枝其外觀所製成的法杖。從寶珠\n上散發出的生命氣息，能夠治癒世間\n萬物。","1000","世界樹枝之杖","105255","127","94","0","0","0","2","0","0","25","0","105255","0","1","32000","0","5","0","0","0"
"5","0","2","0","0","0","0","0","寄宿永生之不死鳥火炎的深紅之杖。\n從杖中流淌而出的火炎，連重傷也能\n立即痊癒，據說有時連死者亦能使之\n復活。","425","炎鳥杖火束閃焰","105256","152","100","0","0","0","1","0","0","25","0","105256","0","1","32000","0","1","0","0","0"
"5","0","5","0","0","0","0","0","受到神話中記載的治癒蛇妃所庇佑的\n聖杖。從杖中源源不絕生成的聖水，\n據說不只是傷病，連死亡的命運也能\n隨著流水帶走。","432","白蛇之水聖杖","105257","136","106","0","0","0","4","0","0","25","0","105257","0","1","32000","0","0","0","0","0"
"5","0","4","0","0","0","0","0","令見者迷惑心智的魔性鎧甲。\n只要看到散發出的嫋嫋紫煙，\n就會被逃不了的深層幻覺\n給迷惑。","349","魅影鎧甲","105281","0","70","0","3","32","6","0","100","28","0","105281","0","1","24000","0","0","0","0","0"
"5","0","6","0","0","0","0","0","以失傳的太古技術製作的鎧甲。\n賦予穿戴者隱形的翅膀，\n在戰場上縱橫無阻、穿梭自如。","392","九天之鎧","105282","0","77","0","0","42","6","0","80","28","0","105282","0","1","27000","0","0","0","0","0"
"5","0","5","0","0","0","0","0","支配著幽暗深山的盜賊女王所穿的\n鎧甲。穿上之後能夠變成如魔獸般\n地強韌及兇猛，在戰場上伴隨鮮血\n一同舞動的野蠻之美令人生畏。","362","狂怒皇后鎧衣","105283","0","85","0","0","44","7","0","80","28","0","105283","0","1","30000","0","0","0","0","0"
"5","0","6","0","0","0","0","0","傳說中的舞蹈士兵一族在戰場上穿著\n的輕鎧。僅僅有如同飛舞花瓣一般的\n重量，但同時強度卻能夠擋下任何的\n猛攻。","560","閃華舞鎧","105284","0","93","0","0","48","6","0","0","28","0","105284","12","1","32000","0","0","0","0","0"
"5","0","2","0","0","0","0","0","傳說的軍國公主親自出征揮劍殺敵時\n所身穿的鎧甲。公主高貴的靈魂會在\n穿著時寄宿於身，不論是面對怎樣的\n絕望與恐怖都不會屈服。","795","麗裝靈魂玫瑰","105285","0","99","0","0","70","8","0","0","28","0","105285","0","1","32000","0","0","0","9","0"
"5","0","4","0","0","0","0","0","受到掌控著南天的守護天使所庇佑的\n深藍鎧甲。既是率領正義之神使徒的\n強者之證，亦傳說被授予了守護天使\n龐大力量的恩惠。","452","極南天之烈蒼鎧","105286","0","105","0","0","81","6","0","0","28","0","105286","0","1","32000","0","0","0","0","0"
"5","0","5","0","0","0","0","0","受到掌管純潔與威嚴的天界白百合庇\n護的白花之鎧。環繞裝備者的優雅香\n氣能夠鎮退一切不淨之物，令其獲得\n面對任何事物皆能處變不驚的氣質。","511","聖光百合板鎧","105287","0","111","0","0","92","3","0","0","28","0","105287","0","1","32000","0","0","0","20","0"
"5","0","9","0","0","0","0","0","由青翠透明的結晶製成的鎧甲。\n這種前所未見的結晶，\n以難以加工的強度著稱，\n連想要劃傷表面都做不到。","511","蒼輝之鎧","105311","0","70","0","0","0","10","0","120","31","0","105311","0","1","24000","0","0","0","0","0"
"5","0","10","0","0","0","0","100","是為拯救瀕臨危機的祖國而奮起\n的勇猛少女所穿著的鎧甲。\n具備不可思議的守護之力，\n能夠反彈任何攻擊。","401","聖櫻之鎧","105312","0","77","0","0","0","11","0","0","31","0","105312","0","1","27000","0","0","0","0","0"
"5","0","8","1","0","0","0","0","從曾經極度繁榮的古代王朝遺跡中\n挖掘出的金色鎧甲。即便經過數千\n年的時光，依然散發著神聖光芒，\n其絕對的強度也絲毫未損半分。","587","煌金的王鎧","105313","0","85","0","0","0","12","0","50","31","0","105313","0","1","30000","0","0","0","0","0"
"5","0","10","0","0","0","0","0","潛藏在天與地境界間的風之守護神所\n常用的傳說中的重鎧。能夠在穿戴者\n周圍捲起銳利的烈風，令觸碰者感到\n戰慄。","595","烈風俊鎧","105314","0","93","0","0","0","12","0","70","31","0","105314","0","1","32000","0","0","0","0","0"
"5","0","13","0","0","0","0","50","鍛造之神使用神界白銀所打造的明鏡\n鎧甲。胸前那拋光過的明鏡能夠扭轉\n吸收各種魔法，再轉化為強力的光芒\n盡數射出。","652","熾白銀之鏡鎧","105315","0","99","0","0","0","9","0","100","31","0","105315","0","1","32000","0","0","0","0","0"
"5","0","9","0","0","0","0","0","受到掌控著北天的守護天使所庇佑的\n深紅鎧甲。使用清除罪惡的審判之炎\n鍛造，傳說被授予了守護天使的深遠\n洞察力與敏銳見識的恩惠。","605","極北天之霸焰鎧","105316","0","105","0","0","0","16","0","75","31","0","105316","0","1","32000","0","0","0","0","0"
"5","0","9","0","0","0","0","0","使用在死寂的大地生存萬年的霸王樹\n打造而成的碧翠之鎧。擁有能夠擊退\n所有飢渴的庇護，能在無止境的戰火\n中永遠地守護主人。","580","霸王樹之棘針鎧","105317","0","111","0","0","0","15","0","210","31","0","105317","0","1","32000","0","0","0","0","0"
"5","0","2","0","0","0","0","0","是畢生未嘗一敗的女騎士 \n所穿著的戰衣。\n據傳只要穿上身一次，\n在任何戰局都可以逆轉成必勝的戰果","509","神盾之衣","105341","0","70","0","0","34","4","0","100","34","10","105341","0","1","24000","0","0","0","0","0"
"5","0","10","0","0","0","0","0","只有一塵不染的少女，\n才能穿上的神聖服裝。\n隨著少女奉獻出無垢的祈願，\n能發揮出絕大的破邪之力。","355","少女之服","105342","0","77","0","0","0","6","0","160","34","0","105342","0","1","27000","0","0","0","0","2"
"5","0","4","0","0","0","0","0","寄宿著炎之鬼神魔力的戰衣。\n只要一穿上身，其守護的業火便會\n纏繞全身，將所有降臨的災厄盡數\n燒卻。","405","鬼焰的鬥衣","105343","0","85","0","0","65","5","0","0","34","0","105343","0","1","30000","0","0","0","10","0"
"5","0","4","0","0","0","0","0","服侍冥府之王的密探穿著的戰鬥服。\n能夠將穿著者的攻擊傷害能力引發至\n極限，在影者世界的歷史上增添一筆\n新的色彩。","600","極黑冥衣","105344","0","93","0","0","66","5","0","0","34","0","105344","0","1","32000","0","0","0","12","0"
"5","0","2","0","0","0","0","0","傳說中的舞姬穿著的服裝。\n穿上時能夠讓身體變化成如水一般，\n能用如流水一樣變化自在的動作玩弄\n敵人。","910","流蒼裝碧藍迴旋曲","105345","0","99","0","0","68","6","0","0","34","5","105345","0","1","32000","0","0","0","0","0"
"5","0","5","0","0","0","0","150","受到掌控著東天的守護天使所庇佑的\n深綠服裝。纏繞著能驅離疫病的治癒\n之風，傳說被授予了守護天使的健康\n慈愛與獻身精神的的恩惠。","500","極東天之碧風裝","105346","0","105","0","0","62","7","0","0","34","0","105346","0","1","32000","0","0","0","0","0"
"5","0","5","0","0","0","0","0","傾注著白霞的花妖精強烈祈願的淡彩\n聖衣。其中所蘊藏的幸福庇護和聖性\n能夠讓遍佈的災厄及汙穢無法靠近，\n為穿戴者帶來身心的安寧。","471","白霞之純花衣","105347","0","111","0","0","68","6","0","0","34","0","105347","0","1","32000","0","0","0","12","2"
"5","0","7","0","0","0","0","0","是將一切獻給神的巫女所穿著的裝束\n據傳能令穿戴者集神之寵愛於一身，\n得到不屈服於魔威的守護之力。","365","純潔的巫女服","105371","20","70","0","3","0","5","0","120","37","0","105371","0","1","24000","0","0","0","0","0"
"5","0","7","0","0","0","0","0","是由過往的偉大女帝所穿著的\n長袍。每一縷絲線都貫注了\n女帝的魔力，令穿戴者能夠\n防護任何魔法。","370","女帝之袍","105372","43","77","0","0","0","5","8","0","37","0","105372","0","1","27000","0","0","0","0","0"
"5","0","7","0","0","0","0","0","因能使用數千魔法，而被稱為魔法\n之王的人所穿的長袍。據說有資格\n的法師穿上時，便能獲得魔法之王\n龐大的魔力與知識。","440","魔導王長袍","105373","48","85","0","0","0","4","10","0","37","0","105373","0","1","30000","0","0","0","0","0"
"5","0","7","0","0","0","0","0","據說是統治冰上世界的歷代仙女所穿\n的神祕長袍。\n一旦穿上，羽衣的光環便會將各種的\n衝擊無效化。","782","爽冰天衣","105374","43","93","0","0","0","6","0","80","37","0","105374","0","1","32000","0","0","0","0","0"
"5","0","8","0","0","0","0","0","藉由觀察星象就能看穿一切的預言家\n身上所穿的長袍。穿上後便能從星星\n的軌道解讀萬物，並在災難發生之前\n提前察覺。","560","星詠的聖靈衣","105375","46","99","0","0","0","5","13","0","37","0","105375","0","1","32000","0","0","0","0","0"
"5","0","9","0","0","0","0","0","受到掌控著西天的守護天使所庇佑的\n月白色法衣。充滿著引領混沌世界的\n光芒，傳說被授予了守護天使的潔淨\n祝福與啟示的恩惠。","507","極西天之聖導衣","105376","52","105","0","0","0","4","15","0","37","0","105376","0","1","32000","0","0","0","0","0"
"5","0","9","0","0","0","0","0","使用盛開於緋天的牡丹百合花瓣編織\n而成的洋裝。掌管熱情的花朵庇護能\n授予穿戴者不屈不饒的精神，令其能\n夠突破任何困境。","430","緋天之鬱金香洋裝","105377","60","111","0","0","0","6","8","0","37","0","105377","0","1","32000","0","0","0","0","0"
"5","0","3","0","0","0","0","0","刻有天體圖的圓盾。\n寄宿有天上眾星的力量，\n能夠抵擋卸除任何攻擊，\n正是受到星光引導與呼喚。","446","星詠之圓盾","105401","0","70","0","0","54","5","0","0","40","0","105401","0","1","24000","0","0","0","0","2"
"5","0","14","0","0","0","0","0","用神界白銀集合數千魔術製成的明鏡\n之盾。那分毫無損的光滑鏡面，就連\n禁咒都能反彈。","726","熾白銀之鏡盾","105402","0","99","0","0","0","9","0","80","40","0","105402","0","1","32000","0","0","0","0","0"
"5","0","17","0","0","0","0","0","為混沌無序的世界帶來清淨的聖蓮華\n之圓盾。紋樣上灌注了破邪的祈念，\n就算時而捨身其巨大花朵也會在絕境\n中守護主人。","560","聖圓環天上聖蓮","105403","0","111","0","0","0","9","0","120","40","0","105403","0","1","32000","0","0","0","0","0"
