90005673452b43e8cf60c32e9982ddf23bde3286933d50a701c8552630716015,d0628bdf714dd900ef7e2cf1de4514bd8b3c536ab9cb9b6679a04fabe1a329e0,c66153d5dab9aa878e3ed9ee71b55e85167635e0d15bfcd620bf0af79dd5ea9e,a1eba792989406e3f364aea79d03f6ae83fd38086b0ca592ba273e72068da0b6,cd18038b3231f5f59d952676a1e3eb923532b682bad3fafbff3698e41a765bfc,46a0a933716bbad28b86bacd2bfcf17c51231f02cb18cf25ee985505812ab7a9,36f05ce04be27ff250d3dd98ed75fab97347aae03e658468e81420f78f8a9827,1c90348851ab83fcb35566516e18dce3610f719835f85bd8af8c86bff05f2d48,4ad316cb9ebf005f8adc9059d3888ee2fca8115bc40a08788508a2c4b035e872,0d02e7d570dba03bede19482de9f3854c564b976d14e89e499e9cf9da5102e9a,567dcc10c5613563a9f25847c480646028674c113248ac6f166ba00eac257b44,aec0b4dadac28d3eb88f95347c7b9abbb1e2a20c8377a9ffcaa7eabd9c516b0c,db40d61480e683b3ca824295d11284de2dcd5f7cc48ca20cc1296d11964c170c,5cd89c99c327de83a85f20c7c33397b1c09dd2ce932ae23399e63f99f402b98a,c2cebecbd519956dc16ff60d36c6957d9cb4b8bb42bb20c9702c473171d2f8d6,d203f943b1b205e79bb585cadab7572cfb3a994a5eb03626d8cd1641795f11ee,cdabd63422d6eed5905bcbd5a9c632281700911509243510fed21d72fecbc707,65593cfa0349bbf053419dcf2f50b28701992b7ce63173d5228c8acc093ee27a,c8473dd48dba489eb7db8756dcd88673041ac9044c41f5dd8f46bcbde0c7f14a,2f5839d7cc74f4636eaa62cfadfd36b97462e1bb64581c0325b814b2e9bb747f,e8e360cfd2c14f6bdabbc153a3a515db446385fb634f2d049dc3894c5a854af2,3e10eb0dca1b0fbad9b99c5e7ab63761216fab2ce74837baee89cf3da4045ef1,28520b69f4aa9e959b8b264ff5441d4470af593bde6f03b7c2ce6d6603b0aac4,5130abf177a16c6128f1b3423957a890717f50a4cc99f15e7f7c6818b7e6ce0b,7e5e69d7c8bf683d6ecb4e669705730a4fa6046ecb73c603218020fb7b72c487,102624d944d8447329fa42f74bfac2ec6c35d3ad3c3f709a21a73ca9f131067e,c4373db06d279fe1fe11ed953bd5b12788ec3db669842181b6d57bc394b3c362,a47b22464005d915ae86fd3b972373ccf60a102b2aa9cf9303554b5597247bd0,0eda1f95d19ed3a29da32ba773c810f18a52cb3f4e2dc7338ba75328f5dd8e73,5c7364517f359a78355895604888fcef82b058d7142b559cdad993832a84d8b2,c41d10f78d124e3b856e6914c1e768abba6de4ef97d11888df18d65f8da966eb,699b215764d48a82743713b39c665c1fa362669c8da441b3457883ab6e61b006,6e097627ffead13c4e8368d5a7587fcb43a4e5dde89dfee2d0311813802f29bb,e2e1fcbed8d00b577c63fcfac8b3890fdd10e7c85c7c40ad6ba33a3f9ad6e4fd,73aabf4e31b308a6c071ca2822df518c54f81567881e59fc09813950a612c6e3,a10a01537d4db4affaea54f1a63dc17ccd1bdcc94223011cf91e7ba760f13f58,d47860ad1a6fcaffed39d17c227a4df833d1cf030ef5239535edcd098e235987,fe67fec8b775b20fb7d59ba66bf3f63dabdec1aae0f4ac78a23fb73c271c3398,df8a0c779f3ac3a4dd8d040299408fabeef50545557e177679e0ddc0e1d51394,06df5b9cae8dc6e710c9ede152183bdc1dadc27f6ec7986427ef81fbb2ededde,14246209156bfb759816c8903ebf8cc7a6e620160b0e358f823ed5ea92645064,ce8ddb49182423eb30ca92c0a1c714f0e997b3821194ceab82d6e550bf0bbd2f,ed9a9e52f9e9d98ee0f285fef4850fa315c8bebe73c411b84306517ecec1119f,c3558b36d029d19b40c977cb1d1bac25fae1649b3a8ed2f637aa1ec101663c44
"2.4","2","0.06","0","10240102","1024","401044101","1","710121","0","1009116","0","1009116","1000000","401044071","2.4","1009116","0","10240101","0","79","10240105","0","2","1009116","401044081","0","1009116","10240104","0","0","0","2.6","3","401044061","4","-1","2","0","401044091","5","0","0","10240103"
"1.4","1.2","0.03","0","10250102","1025","401044351","1","710011","0","1010102","0","1010101","1000000","401044321","1.3","1010103","0","10250101","0","80","10250105","0","1","1010105","401044331","0","1010104","10250104","0","0","0","1.5","1","401044311","1","1","1.2","0","401044341","1","0","0","10250103"
"1.4","1.2","0.06","0","10250102","1025","401044401","1","710011","0","1010107","0","1010106","1000000","401044371","1.3","1010108","0","10250101","0","81","10250105","0","2","1010110","401044381","0","1010109","10250104","0","0","0","1.5","2","401044361","2","3","1.2","0","401044391","2","0","0","10250103"
"1.9","1.6","0.06","0","10250102","1025","401044451","1","710011","0","1010112","0","1010111","1000000","401044421","1.8","1010113","0","10250101","0","82","10250105","0","2","1010115","401044431","0","1010114","10250104","0","0","0","2","3","401044411","4","4","1.6","0","401044441","4","0","0","10250103"
"2.4","2","0.06","0","10250102","1025","401044451","1","710011","0","1010116","0","1010116","1000000","401044421","2.4","1010116","0","10250101","0","83","10250105","0","2","1010116","401044431","0","1010116","10250104","0","0","0","2.6","3","401044411","4","-1","2","0","401044441","5","0","0","10250103"
"1.4","1.2","0.03","0","10260102","1026","401044701","1","710021","0","1011102","0","1011101","1000000","401044671","1.3","1011103","0","10260101","0","84","10260105","0","1","1011105","401044681","0","1011104","10260104","0","0","0","1.5","1","401044661","1","1","1.2","0","401044691","1","0","0","10260103"
"1.4","1.2","0.06","0","10260102","1026","401044751","1","710021","0","1011107","0","1011106","1000000","401044721","1.3","1011108","0","10260101","0","85","10260105","0","2","1011110","401044731","0","1011109","10260104","0","0","0","1.5","2","401044711","2","3","1.2","0","401044741","2","0","0","10260103"
"1.9","1.6","0.06","0","10260102","1026","401044801","1","710021","0","1011112","0","1011111","1000000","401044771","1.8","1011113","0","10260101","0","86","10260105","0","2","1011115","401044781","0","1011114","10260104","0","0","0","2","3","401044761","4","4","1.6","0","401044791","4","0","0","10260103"
"2.4","2","0.06","0","10260102","1026","401044801","1","710021","0","1011116","0","1011116","1000000","401044771","2.4","1011116","0","10260101","0","87","10260105","0","2","1011116","401044781","0","1011116","10260104","0","0","0","2.6","3","401044761","4","-1","2","0","401044791","5","0","0","10260103"
"1.4","1.2","0.03","0","10270102","1027","401045051","1","710031","0","1012102","0","1012101","1000000","401045021","1.3","1012103","0","10270101","0","88","10270105","0","1","1012105","401045031","0","1012104","10270104","0","0","0","1.5","1","401045011","1","1","1.2","0","401045041","1","0","0","10270103"
"1.4","1.2","0.06","0","10270102","1027","401045101","1","710031","0","1012107","0","1012106","1000000","401045071","1.3","1012108","0","10270101","0","89","10270105","0","2","1012110","401045081","0","1012109","10270104","0","0","0","1.5","2","401045061","2","3","1.2","0","401045091","2","0","0","10270103"
"1.9","1.6","0.06","0","10270102","1027","401045151","1","710031","0","1012112","0","1012111","1000000","401045121","1.8","1012113","0","10270101","0","90","10270105","0","2","1012115","401045131","0","1012114","10270104","0","0","0","2","3","401045111","4","4","1.6","0","401045141","4","0","0","10270103"
"2.4","2","0.06","0","10270102","1027","401045151","1","710031","0","1012116","0","1012116","1000000","401045121","2.4","1012116","0","10270101","0","91","10270105","0","2","1012116","401045131","0","1012116","10270104","0","0","0","2.6","3","401045111","4","-1","2","0","401045141","5","0","0","10270103"
"1.4","1.2","0.03","0","10280102","1028","401045401","1","710041","0","1013102","0","1013101","1000000","401045371","1.3","1013103","0","10280101","0","92","10280105","0","1","1013105","401045381","0","1013104","10280104","0","0","0","1.5","1","401045361","1","1","1.2","0","401045391","1","0","0","10280103"
"1.4","1.2","0.06","0","10280102","1028","401045451","1","710041","0","1013107","0","1013106","1000000","401045421","1.3","1013108","0","10280101","0","93","10280105","0","2","1013110","401045431","0","1013109","10280104","0","0","0","1.5","2","401045411","2","3","1.2","0","401045441","2","0","0","10280103"
"1.9","1.6","0.06","0","10280102","1028","401045501","1","710041","0","1013112","0","1013111","1000000","401045471","1.8","1013113","0","10280101","0","94","10280105","0","2","1013115","401045481","0","1013114","10280104","0","0","0","2","3","401045461","4","4","1.6","0","401045491","4","0","0","10280103"
"2.4","2","0.06","0","10280102","1028","401045501","1","710041","0","1013116","0","1013116","1000000","401045471","2.4","1013116","0","10280101","0","95","10280105","0","2","1013116","401045481","0","1013116","10280104","0","0","0","2.6","3","401045461","4","-1","2","0","401045491","5","0","0","10280103"
"1.4","1.2","0.03","0","10290102","1029","401045751","1","710051","0","1014102","0","1014101","1000000","401045721","1.3","1014103","0","10290101","0","96","10290105","0","1","1014105","401045731","0","1014104","10290104","0","0","0","1.5","1","401045711","1","1","1.2","0","401045741","1","0","0","10290103"
"1.4","1.2","0.06","0","10290102","1029","401045801","1","710051","0","1014107","0","1014106","1000000","401045771","1.3","1014108","0","10290101","0","97","10290105","0","2","1014110","401045781","0","1014109","10290104","0","0","0","1.5","2","401045761","2","3","1.2","0","401045791","2","0","0","10290103"
"1.9","1.6","0.06","0","10290102","1029","401045851","1","710051","0","1014112","0","1014111","1000000","401045821","1.8","1014113","0","10290101","0","98","10290105","0","2","1014115","401045831","0","1014114","10290104","0","0","0","2","3","401045811","4","4","1.6","0","401045841","4","0","0","10290103"
"2.4","2","0.06","0","10290102","1029","401045851","1","710051","0","1014116","0","1014116","1000000","401045821","2.4","1014116","0","10290101","0","99","10290105","0","2","1014116","401045831","0","1014116","10290104","0","0","0","2.6","3","401045811","4","-1","2","0","401045841","5","0","0","10290103"
"1.4","1.2","0.03","0","10300102","1030","401046101","1","710061","0","1015102","0","1015101","1000000","401046071","1.3","1015103","0","10300101","0","100","10300105","0","1","1015105","401046081","0","1015104","10300104","0","0","0","1.5","1","401046061","1","1","1.2","0","401046091","1","0","0","10300103"
"1.4","1.2","0.06","0","10300102","1030","401046151","1","710061","0","1015107","0","1015106","1000000","401046121","1.3","1015108","0","10300101","0","101","10300105","0","2","1015110","401046131","0","1015109","10300104","0","0","0","1.5","2","401046111","2","3","1.2","0","401046141","2","0","0","10300103"
"1.9","1.6","0.06","0","10300102","1030","401046201","1","710061","0","1015112","0","1015111","1000000","401046171","1.8","1015113","0","10300101","0","102","10300105","0","2","1015115","401046181","0","1015114","10300104","0","0","0","2","3","401046161","4","4","1.6","0","401046191","4","0","0","10300103"
"2.4","2","0.06","0","10300102","1030","401046201","1","710061","0","1015116","0","1015116","1000000","401046171","2.4","1015116","0","10300101","0","103","10300105","0","2","1015116","401046181","0","1015116","10300104","0","0","0","2.6","3","401046161","4","-1","2","0","401046191","5","0","0","10300103"
"1.4","1.2","0.03","0","10310102","1031","401046451","1","710071","0","1016102","0","1016101","1000000","401046421","1.3","1016103","0","10310101","0","104","10310105","0","1","1016105","401046431","0","1016104","10310104","0","0","0","1.5","1","401046411","1","1","1.2","0","401046441","1","0","0","10310103"
"1.4","1.2","0.06","0","10310102","1031","401046501","1","710071","0","1016107","0","1016106","1000000","401046471","1.3","1016108","0","10310101","0","105","10310105","0","2","1016110","401046481","0","1016109","10310104","0","0","0","1.5","2","401046461","2","3","1.2","0","401046491","2","0","0","10310103"
"1.9","1.6","0.06","0","10310102","1031","401046551","1","710071","0","1016112","0","1016111","1000000","401046521","1.8","1016113","0","10310101","0","106","10310105","0","2","1016115","401046531","0","1016114","10310104","0","0","0","2","3","401046511","4","4","1.6","0","401046541","4","0","0","10310103"
"2.4","2","0.06","0","10310102","1031","401046551","1","710071","0","1016116","0","1016116","1000000","401046521","2.4","1016116","0","10310101","0","107","10310105","0","2","1016116","401046531","0","1016116","10310104","0","0","0","2.6","3","401046511","4","-1","2","0","401046541","5","0","0","10310103"
"1.4","1.2","0.03","0","10320102","1032","401046801","1","710081","0","1017102","0","1017101","1000000","401046771","1.3","1017103","0","10320101","0","108","10320105","0","1","1017105","401046781","0","1017104","10320104","0","0","0","1.5","1","401046761","1","1","1.2","0","401046791","1","0","0","10320103"
"1.4","1.2","0.06","0","10320102","1032","401046851","1","710081","0","1017107","0","1017106","1000000","401046821","1.3","1017108","0","10320101","0","109","10320105","0","2","1017110","401046831","0","1017109","10320104","0","0","0","1.5","2","401046811","2","3","1.2","0","401046841","2","0","0","10320103"
"1.9","1.6","0.06","0","10320102","1032","401046901","1","710081","0","1017112","0","1017111","1000000","401046871","1.8","1017113","0","10320101","0","110","10320105","0","2","1017115","401046881","0","1017114","10320104","0","0","0","2","3","401046861","4","4","1.6","0","401046891","4","0","0","10320103"
"2.4","2","0.06","0","10320102","1032","401046901","1","710081","0","1017116","0","1017116","1000000","401046871","2.4","1017116","0","10320101","0","111","10320105","0","2","1017116","401046881","0","1017116","10320104","0","0","0","2.6","3","401046861","4","-1","2","0","401046891","5","0","0","10320103"
"1.4","1.2","0.03","0","10330102","1033","401047151","1","710091","0","1018102","0","1018101","1000000","401047121","1.3","1018103","0","10330101","0","112","10330105","0","1","1018105","401047131","0","1018104","10330104","0","0","0","1.5","1","401047111","1","1","1.2","0","401047141","1","0","0","10330103"
"1.4","1.2","0.06","0","10330102","1033","401047201","1","710091","0","1018107","0","1018106","1000000","401047171","1.3","1018108","0","10330101","0","113","10330105","0","2","1018110","401047181","0","1018109","10330104","0","0","0","1.5","2","401047161","2","3","1.2","0","401047191","2","0","0","10330103"
"1.9","1.6","0.06","0","10330102","1033","401047251","1","710091","0","1018112","0","1018111","1000000","401047221","1.8","1018113","0","10330101","0","114","10330105","0","2","1018115","401047231","0","1018114","10330104","0","0","0","2","3","401047211","4","4","1.6","0","401047241","4","0","0","10330103"
"2.4","2","0.06","0","10330102","1033","401047251","1","710091","0","1018116","0","1018116","1000000","401047221","2.4","1018116","0","10330101","0","115","10330105","0","2","1018116","401047231","0","1018116","10330104","0","0","0","2.6","3","401047211","4","-1","2","0","401047241","5","0","0","10330103"
"1.4","1.2","0.03","0","10340102","1034","401047551","1","710101","0","1019102","0","1019101","1000000","401047521","1.3","1019103","0","10340101","0","116","10340105","0","1","1019105","401047531","0","1019104","10340104","0","0","0","1.5","1","401047511","1","1","1.2","0","401047541","1","0","0","10340103"
"1.4","1.2","0.06","0","10340102","1034","401047601","1","710101","0","1019107","0","1019106","1000000","401047571","1.3","1019108","0","10340101","0","117","10340105","0","2","1019110","401047581","0","1019109","10340104","0","0","0","1.5","2","401047561","2","3","1.2","0","401047591","2","0","0","10340103"
"1.9","1.6","0.06","0","10340102","1034","401047651","1","710101","0","1019112","0","1019111","1000000","401047621","1.8","1019113","0","10340101","0","118","10340105","0","2","1019115","401047631","0","1019114","10340104","0","0","0","2","3","401047611","4","4","1.6","0","401047641","4","0","0","10340103"
"2.4","2","0.06","0","10340102","1034","401047651","1","710101","0","1019116","0","1019116","1000000","401047621","2.4","1019116","0","10340101","0","119","10340105","0","2","1019116","401047631","0","1019116","10340104","0","0","0","2.6","3","401047611","4","-1","2","0","401047641","5","0","0","10340103"
"1.4","1.2","0.03","0","10350102","1035","401047951","1","710111","0","1020102","0","1020101","1000000","401047921","1.3","1020103","0","10350101","0","120","10350105","0","1","1020105","401047931","0","1020104","10350104","0","0","0","1.5","1","401047911","1","1","1.2","0","401047941","1","0","0","10350103"
"1.4","1.2","0.06","0","10350102","1035","401048001","1","710111","0","1020107","0","1020106","1000000","401047971","1.3","1020108","0","10350101","0","121","10350105","0","2","1020110","401047981","0","1020109","10350104","0","0","0","1.5","2","401047961","2","3","1.2","0","401047991","2","0","0","10350103"
"1.9","1.6","0.06","0","10350102","1035","401048051","1","710111","0","1020112","0","1020111","1000000","401048021","1.8","1020113","0","10350101","0","122","10350105","0","2","1020115","401048031","0","1020114","10350104","0","0","0","2","3","401048011","4","4","1.6","0","401048041","4","0","0","10350103"
"2.4","2","0.06","0","10350102","1035","401048051","1","710111","0","1020116","0","1020116","1000000","401048021","2.4","1020116","0","10350101","0","123","10350105","0","2","1020116","401048031","0","1020116","10350104","0","0","0","2.6","3","401048011","4","-1","2","0","401048041","5","0","0","10350103"
"1.4","1.2","0.03","0","10360102","1036","401048351","1","710121","0","1021102","0","1021101","1000000","401048321","1.3","1021103","0","10360101","0","124","10360105","0","1","1021105","401048331","0","1021104","10360104","0","0","0","1.5","1","401048311","1","1","1.2","0","401048341","1","0","0","10360103"
"1.4","1.2","0.06","0","10360102","1036","401048401","1","710121","0","1021107","0","1021106","1000000","401048371","1.3","1021108","0","10360101","0","125","10360105","0","2","1021110","401048381","0","1021109","10360104","0","0","0","1.5","2","401048361","2","3","1.2","0","401048391","2","0","0","10360103"
"1.9","1.6","0.06","0","10360102","1036","401048451","1","710121","0","1021112","0","1021111","1000000","401048421","1.8","1021113","0","10360101","0","126","10360105","0","2","1021115","401048431","0","1021114","10360104","0","0","0","2","3","401048411","4","4","1.6","0","401048441","4","0","0","10360103"
"2.4","2","0.06","0","10360102","1036","401048451","1","710121","0","1021116","0","1021116","1000000","401048421","2.4","1021116","0","10360101","0","127","10360105","0","2","1021116","401048431","0","1021116","10360104","0","0","0","2.6","3","401048411","4","-1","2","0","401048441","5","0","0","10360103"
"1.4","1.2","0.03","0","10370102","1037","401048751","1","710011","0","1022102","0","1022101","1000000","401048721","1.3","1022103","0","10370101","0","128","10370105","0","1","1022105","401048731","0","1022104","10370104","0","0","0","1.5","1","401048711","1","1","1.2","0","401048741","1","0","0","10370103"
"1.4","1.2","0.06","0","10370102","1037","401048801","1","710011","0","1022107","0","1022106","1000000","401048771","1.3","1022108","0","10370101","0","129","10370105","0","2","1022110","401048781","0","1022109","10370104","0","0","0","1.5","2","401048761","2","3","1.2","0","401048791","2","0","0","10370103"
"1.9","1.6","0.06","0","10370102","1037","401048851","1","710011","0","1022112","0","1022111","1000000","401048821","1.8","1022113","0","10370101","0","130","10370105","0","2","1022115","401048831","0","1022114","10370104","0","0","0","2","3","401048811","4","4","1.6","0","401048841","4","0","0","10370103"
"2.4","2","0.06","0","10370102","1037","401048851","1","710011","0","1022116","0","1022116","1000000","401048821","2.4","1022116","0","10370101","0","131","10370105","0","2","1022116","401048831","0","1022116","10370104","0","0","0","2.6","3","401048811","4","-1","2","0","401048841","5","0","0","10370103"
"1.4","1.2","0.03","0","10380102","1038","401049151","1","710021","0","1023102","0","1023101","1000000","401049121","1.3","1023103","0","10380101","0","132","10380105","0","1","1023105","401049131","0","1023104","10380104","0","0","0","1.5","1","401049111","1","1","1.2","0","401049141","1","0","0","10380103"
"1.4","1.2","0.06","0","10380102","1038","401049201","1","710021","0","1023107","0","1023106","1000000","401049171","1.3","1023108","0","10380101","0","133","10380105","0","2","1023110","401049181","0","1023109","10380104","0","0","0","1.5","2","401049161","2","3","1.2","0","401049191","2","0","0","10380103"
"1.9","1.6","0.06","0","10380102","1038","401049251","1","710021","0","1023112","0","1023111","1000000","401049221","1.8","1023113","0","10380101","0","134","10380105","0","2","1023115","401049231","0","1023114","10380104","0","0","0","2","3","401049211","4","4","1.6","0","401049241","4","0","0","10380103"
"2.4","2","0.06","0","10380102","1038","401049251","1","710021","0","1023116","0","1023116","1000000","401049221","2.4","1023116","0","10380101","0","135","10380105","0","2","1023116","401049231","0","1023116","10380104","0","0","0","2.6","3","401049211","4","-1","2","0","401049241","5","0","0","10380103"
"1.4","1.2","0.03","0","10390102","1039","401049551","1","710031","0","1024102","0","1024101","1000000","401049521","1.3","1024103","0","10390101","0","136","10390105","0","1","1024105","401049531","0","1024104","10390104","0","0","0","1.5","1","401049511","1","1","1.2","0","401049541","1","0","0","10390103"
"1.4","1.2","0.06","0","10390102","1039","401049601","1","710031","0","1024107","0","1024106","1000000","401049571","1.3","1024108","0","10390101","0","137","10390105","0","2","1024110","401049581","0","1024109","10390104","0","0","0","1.5","2","401049561","2","3","1.2","0","401049591","2","0","0","10390103"
"1.9","1.6","0.06","0","10390102","1039","401049651","1","710031","0","1024112","0","1024111","1000000","401049621","1.8","1024113","0","10390101","0","138","10390105","0","2","1024115","401049631","0","1024114","10390104","0","0","0","2","3","401049611","4","4","1.6","0","401049641","4","0","0","10390103"
"2.4","2","0.06","0","10390102","1039","401049651","1","710031","0","1024116","0","1024116","1000000","401049621","2.4","1024116","0","10390101","0","139","10390105","0","2","1024116","401049631","0","1024116","10390104","0","0","0","2.6","3","401049611","4","-1","2","0","401049641","5","0","0","10390103"
"1.4","1.2","0.03","0","10400102","1040","401049951","1","710041","0","1025102","0","1025101","1000000","401049921","1.3","1025103","0","10400101","0","140","10400105","0","1","1025105","401049931","0","1025104","10400104","0","0","0","1.5","1","401049911","1","1","1.2","0","401049941","1","0","0","10400103"
"1.4","1.2","0.06","0","10400102","1040","401050001","1","710041","0","1025107","0","1025106","1000000","401049971","1.3","1025108","0","10400101","0","141","10400105","0","2","1025110","401049981","0","1025109","10400104","0","0","0","1.5","2","401049961","2","3","1.2","0","401049991","2","0","0","10400103"
"1.9","1.6","0.06","0","10400102","1040","401050051","1","710041","0","1025112","0","1025111","1000000","401050021","1.8","1025113","0","10400101","0","142","10400105","0","2","1025115","401050031","0","1025114","10400104","0","0","0","2","3","401050011","4","4","1.6","0","401050041","4","0","0","10400103"
"2.4","2","0.06","0","10400102","1040","401050051","1","710041","0","1025116","0","1025116","1000000","401050021","2.4","1025116","0","10400101","0","143","10400105","0","2","1025116","401050031","0","1025116","10400104","0","0","0","2.6","3","401050011","4","-1","2","0","401050041","5","0","0","10400103"
"1.4","1.2","0.03","0","10410102","1041","401050351","1","710051","0","1026102","0","1026101","1000000","401050321","1.3","1026103","0","10410101","0","144","10410105","0","1","1026105","401050331","0","1026104","10410104","0","0","0","1.5","1","401050311","1","1","1.2","0","401050341","1","0","0","10410103"
"1.4","1.2","0.06","0","10410102","1041","401050401","1","710051","0","1026107","0","1026106","1000000","401050371","1.3","1026108","0","10410101","0","145","10410105","0","2","1026110","401050381","0","1026109","10410104","0","0","0","1.5","2","401050361","2","3","1.2","0","401050391","2","0","0","10410103"
"1.9","1.6","0.06","0","10410102","1041","401050451","1","710051","0","1026112","0","1026111","1000000","401050421","1.8","1026113","0","10410101","0","146","10410105","0","2","1026115","401050431","0","1026114","10410104","0","0","0","2","3","401050411","4","4","1.6","0","401050441","4","0","0","10410103"
"2.4","2","0.06","0","10410102","1041","401050451","1","710051","0","1026116","0","1026116","1000000","401050421","2.4","1026116","0","10410101","0","147","10410105","0","2","1026116","401050431","0","1026116","10410104","0","0","0","2.6","3","401050411","4","-1","2","0","401050441","5","0","0","10410103"
"1.4","1.2","0.03","0","10420102","1042","401050751","1","710061","0","1027102","0","1027101","1000000","401050721","1.3","1027103","0","10420101","0","148","10420105","0","1","1027105","401050731","0","1027104","10420104","0","0","0","1.5","1","401050711","1","1","1.2","0","401050741","1","0","0","10420103"
"1.4","1.2","0.06","0","10420102","1042","401050801","1","710061","0","1027107","0","1027106","1000000","401050771","1.3","1027108","0","10420101","0","149","10420105","0","2","1027110","401050781","0","1027109","10420104","0","0","0","1.5","2","401050761","2","3","1.2","0","401050791","2","0","0","10420103"
"1.9","1.6","0.06","0","10420102","1042","401050851","1","710061","0","1027112","0","1027111","1000000","401050821","1.8","1027113","0","10420101","0","150","10420105","0","2","1027115","401050831","0","1027114","10420104","0","0","0","2","3","401050811","4","4","1.6","0","401050841","4","0","0","10420103"
"2.4","2","0.06","0","10420102","1042","401050851","1","710061","0","1027116","0","1027116","1000000","401050821","2.4","1027116","0","10420101","0","151","10420105","0","2","1027116","401050831","0","1027116","10420104","0","0","0","2.6","3","401050811","4","-1","2","0","401050841","5","0","0","10420103"
"1.4","1.2","0.03","0","10430102","1043","401051151","1","710071","0","1028102","0","1028101","1000000","401051121","1.3","1028103","0","10430101","0","152","10430105","0","1","1028105","401051131","0","1028104","10430104","0","0","0","1.5","1","401051111","1","1","1.2","0","401051141","1","0","0","10430103"
"1.4","1.2","0.06","0","10430102","1043","401051201","1","710071","0","1028107","0","1028106","1000000","401051171","1.3","1028108","0","10430101","0","153","10430105","0","2","1028110","401051181","0","1028109","10430104","0","0","0","1.5","2","401051161","2","3","1.2","0","401051191","2","0","0","10430103"
"1.9","1.6","0.06","0","10430102","1043","401051251","1","710071","0","1028112","0","1028111","1000000","401051221","1.8","1028113","0","10430101","0","154","10430105","0","2","1028115","401051231","0","1028114","10430104","0","0","0","2","3","401051211","4","4","1.6","0","401051241","4","0","0","10430103"
"2.4","2","0.06","0","10430102","1043","401051251","1","710071","0","1028116","0","1028116","1000000","401051221","2.4","1028116","0","10430101","0","155","10430105","0","2","1028116","401051231","0","1028116","10430104","0","0","0","2.6","3","401051211","4","-1","2","0","401051241","5","0","0","10430103"
"1.4","1.2","0.03","0","10440102","1044","401051551","1","710081","0","1029102","0","1029101","1000000","401051521","1.3","1029103","0","10440101","0","156","10440105","0","1","1029105","401051531","0","1029104","10440104","0","0","0","1.5","1","401051511","1","1","1.2","0","401051541","1","0","0","10440103"
"1.4","1.2","0.06","0","10440102","1044","401051601","1","710081","0","1029107","0","1029106","1000000","401051571","1.3","1029108","0","10440101","0","157","10440105","0","2","1029110","401051581","0","1029109","10440104","0","0","0","1.5","2","401051561","2","3","1.2","0","401051591","2","0","0","10440103"
"1.9","1.6","0.06","0","10440102","1044","401051651","1","710081","0","1029112","0","1029111","1000000","401051621","1.8","1029113","0","10440101","0","158","10440105","0","2","1029115","401051631","0","1029114","10440104","0","0","0","2","3","401051611","4","4","1.6","0","401051641","4","0","0","10440103"
"2.4","2","0.06","0","10440102","1044","401051651","1","710081","0","1029116","0","1029116","1000000","401051621","2.4","1029116","0","10440101","0","159","10440105","0","2","1029116","401051631","0","1029116","10440104","0","0","0","2.6","3","401051611","4","-1","2","0","401051641","5","0","0","10440103"
"1.4","1.2","0.03","0","10450102","1045","401051951","1","710091","0","1030102","0","1030101","1000000","401051921","1.3","1030103","0","10450101","0","160","10450105","0","1","1030105","401051931","0","1030104","10450104","0","0","0","1.5","1","401051911","1","1","1.2","0","401051941","1","0","0","10450103"
"1.4","1.2","0.06","0","10450102","1045","401052001","1","710091","0","1030107","0","1030106","1000000","401051971","1.3","1030108","0","10450101","0","161","10450105","0","2","1030110","401051981","0","1030109","10450104","0","0","0","1.5","2","401051961","2","3","1.2","0","401051991","2","0","0","10450103"
"1.9","1.6","0.06","0","10450102","1045","401052051","1","710091","0","1030112","0","1030111","1000000","401052021","1.8","1030113","0","10450101","0","162","10450105","0","2","1030115","401052031","0","1030114","10450104","0","0","0","2","3","401052011","4","4","1.6","0","401052041","4","0","0","10450103"
"2.4","2","0.06","0","10450102","1045","401052051","1","710091","0","1030116","0","1030116","1000000","401052021","2.4","1030116","0","10450101","0","163","10450105","0","2","1030116","401052031","0","1030116","10450104","0","0","0","2.6","3","401052011","4","-1","2","0","401052041","5","0","0","10450103"
"1.4","1.2","0.03","0","10460102","1046","401052351","1","710101","0","1031102","0","1031101","1000000","401052321","1.3","1031103","0","10460101","0","164","10460105","0","1","1031105","401052331","0","1031104","10460104","0","0","0","1.5","1","401052311","1","1","1.2","0","401052341","1","0","0","10460103"
"1.4","1.2","0.06","0","10460102","1046","401052401","1","710101","0","1031107","0","1031106","1000000","401052371","1.3","1031108","0","10460101","0","165","10460105","0","2","1031110","401052381","0","1031109","10460104","0","0","0","1.5","2","401052361","2","3","1.2","0","401052391","2","0","0","10460103"
"1.9","1.6","0.06","0","10460102","1046","401052451","1","710101","0","1031112","0","1031111","1000000","401052421","1.8","1031113","0","10460101","0","166","10460105","0","2","1031115","401052431","0","1031114","10460104","0","0","0","2","3","401052411","4","4","1.6","0","401052441","4","0","0","10460103"
"2.4","2","0.06","0","10460102","1046","401052451","1","710101","0","1031116","0","1031116","1000000","401052421","2.4","1031116","0","10460101","0","167","10460105","0","2","1031116","401052431","0","1031116","10460104","0","0","0","2.6","3","401052411","4","-1","2","0","401052441","5","0","0","10460103"
