d03570412827bc079025b479ee3c3368c5def01b656b26f1db19b5b380ef5b12,8845d950e75955136c21fd1d8a48adc771c27d587429d16adf02a2f5abad9b72,f06cc0356eb36bdadef49bf01889764d3d22d646d82bbd534b74f0efa708e0aa,3860e8b8dd2591b7b91101fc41a011841156d6a7ce15a205fcd591fa10762a53,d64b5c5f7709589861ff8ee2f7c0bdc3187adba49e3c840c8112abb75528c3be
"100","15","371","173","15036"
"100","15","104","178","15037"
"100","15","36","181","15038"
"100","15","127","185","15039"
"100","15","68","190","15040"
"101","15","256","194","15041"
"100","15","182","197","15042"
"100","15","132","201","15043"
"100","15","78","206","15044"
"100","15","224","209","15045"
"100","15","4","214","15046"
"100","15","102","217","15047"
"400","15","159","220","15048"
"100","15","104","223","15049"
"100","15","135","228","15050"
"101","15","185","232","15051"
"100","15","377","236","15052"
"100","15","133","240","15053"
"100","15","255","243","15054"
"101","15","361","246","15055"
"100","15","293","249","15056"
"500","15","-1","254","15057"
"101","15","201","257","15058"
"100","15","375","261","15059"
"101","15","229","266","15060"
"100","15","364","270","15061"
"100","15","496","275","15062"
"100","15","458","278","15063"
"100","15","216","282","15064"
"200","15","627","285","15065"
"100","15","117","288","15066"
"100","15","289","291","15067"
"100","15","151","296","15068"
"100","15","745","299","15069"
"101","15","452","304","15070"
"100","15","545","307","15071"
"100","15","830","311","15072"
"400","15","615","316","15073"
"100","15","650","321","15074"
"100","15","752","325","15075"
"101","15","494","329","15076"
"100","15","724","333","15077"
"100","15","530","337","15078"
"100","15","449","341","15079"
"100","15","667","345","15080"
"101","15","715","349","15081"
"100","15","670","354","15082"
"100","15","450","359","15083"
"100","15","790","363","15084"
"101","15","410","367","15085"
"100","15","822","371","15086"
"100","15","374","376","15087"
"500","15","-1","379","15088"
"101","15","374","382","15089"
"100","15","663","385","15090"
"100","15","593","390","15091"
"100","15","910","395","15092"
"101","15","589","399","15093"
"100","15","495","403","15094"
"100","15","981","407","15095"
"100","15","790","412","15096"
"100","15","1063","416","15097"
"100","15","613","420","15098"
"101","15","554","423","15099"
"100","15","168","428","15100"
"100","15","373","432","15101"
"101","15","482","435","15102"
"100","15","355","439","15103"
"100","15","285","444","15104"
"100","15","150","449","15105"
"100","15","121","454","15106"
"100","15","277","458","15107"
"101","15","483","463","15108"
"100","15","331","467","15109"
"100","15","105","471","15110"
"100","15","255","474","15111"
"100","15","446","478","15112"
"400","15","825","481","15113"
"100","15","778","484","15114"
"101","15","563","489","15115"
"510","15","-1","494","15116"
"100","15","362","499","15117"
"101","15","551","504","15118"
"100","15","722","508","15119"
"100","15","1014","513","15120"
"100","15","915","517","15121"
"100","15","850","521","15122"
"100","15","702","526","15123"
"100","15","539","531","15124"
"101","15","583","536","15125"
"100","15","720","540","15126"
"100","15","578","544","15127"
"100","15","507","547","15128"
"100","15","426","552","15129"
"100","15","586","556","15130"
"101","15","381","560","15131"
"100","15","521","565","15132"
"100","15","771","569","15133"
"100","15","635","572","15134"
"101","15","738","575","15135"
"100","15","480","578","15136"
"100","15","354","583","15137"
"100","15","405","586","15138"
"100","15","560","590","15139"
"100","15","836","595","15140"
"510","15","-1","598","15141"
"200","15","631","603","15142"
"100","15","920","608","15143"
"101","15","848","612","15144"
"100","15","1051","616","15145"
"100","15","1090","620","15146"
"100","15","1163","624","15147"
"101","15","986","628","15148"
"100","15","1135","633","15149"
"100","15","961","637","15150"
"100","15","996","640","15151"
"400","15","834","644","15152"
"100","15","1054","649","15153"
"100","15","758","652","15154"
"101","15","990","655","15155"
"100","15","913","660","15156"
"100","15","672","665","15157"
"100","15","897","669","15158"
"101","15","777","673","15159"
"100","15","837","676","15160"
"100","15","882","680","15161"
"101","15","912","684","15162"
"100","15","839","689","15163"
"100","15","729","694","15164"
"100","15","550","697","15165"
"100","15","281","702","15166"
"100","15","653","706","15167"
"101","15","379","709","15168"
"100","15","649","712","15169"
"100","15","752","716","15170"
"100","15","790","719","15171"
"100","15","866","723","15172"
"101","15","823","728","15173"
"100","15","875","732","15174"
"510","15","-1","736","15175"
"100","15","465","741","15176"
"101","15","375","745","15177"
"100","15","418","750","15178"
"100","15","101","753","15179"
"100","15","433","758","15180"
"100","15","62","763","15181"
"101","15","272","768","15182"
"100","15","63","773","15183"
"100","15","175","777","15184"
"101","15","419","782","15185"
"100","15","136","785","15186"
"100","15","39","789","15187"
"100","15","229","793","15188"
"101","15","337","797","15189"
"100","15","602","800","15190"
"101","15","566","805","15191"
"100","15","497","808","15192"
"100","15","676","811","15193"
"100","15","805","815","15194"
"100","15","630","820","15195"
"101","15","517","825","15196"
"100","15","807","830","15197"
"100","15","666","835","15198"
"100","15","270","840","15199"
"101","15","526","844","15200"
"100","16","250","30","16001"
"100","16","463","33","16002"
"101","16","165","40","16003"
"100","16","303","44","16004"
"100","16","396","48","16005"
"100","16","534","53","16006"
"100","16","685","57","16007"
"101","16","761","61","16008"
"100","16","446","66","16009"
"100","16","17","69","16010"
"100","16","390","72","16011"
"100","16","421","75","16012"
"100","16","649","78","16013"
"101","16","842","81","16014"
"100","16","905","85","16015"
"100","16","1128","88","16016"
"400","16","744","93","16017"
"100","16","445","96","16018"
"100","16","836","99","16019"
"100","16","658","102","16020"
"101","16","379","106","16021"
"100","16","76","110","16022"
"100","16","115","115","16023"
"101","16","361","119","16024"
"100","16","739","122","16025"
"100","16","644","127","16026"
"101","16","966","132","16027"
"100","16","1110","136","16028"
"100","16","759","141","16029"
"100","16","496","145","16030"
"500","16","550","150","16031"
"100","16","525","155","16032"
"100","16","378","160","16033"
"101","16","374","163","16034"
"100","16","548","168","16035"
"100","16","506","173","16036"
"100","16","616","178","16037"
"100","16","404","181","16038"
"100","16","258","185","16039"
"100","16","411","190","16040"
"101","16","315","194","16041"
"100","16","137","197","16042"
"100","16","46","201","16043"
"100","16","237","206","16044"
"100","16","385","209","16045"
"100","16","251","214","16046"
"100","16","212","217","16047"
"400","16","262","220","16048"
"100","16","169","223","16049"
"100","16","464","228","16050"
"101","16","744","232","16051"
"100","16","560","236","16052"
"100","16","341","240","16053"
"100","16","357","243","16054"
"101","16","297","246","16055"
"100","16","368","249","16056"
"500","16","-1","254","16057"
"101","16","528","257","16058"
"100","16","272","261","16059"
"101","16","158","266","16060"
"100","16","432","270","16061"
"100","16","327","275","16062"
"100","16","181","278","16063"
"100","16","294","282","16064"
"200","16","496","285","16065"
"100","16","542","288","16066"
"100","16","290","291","16067"
"100","16","36","296","16068"
"100","16","117","299","16069"
"101","16","344","304","16070"
"100","16","308","307","16071"
"100","16","498","311","16072"
"400","16","418","316","16073"
"100","16","106","321","16074"
"100","16","187","325","16075"
"101","16","524","329","16076"
"100","16","812","333","16077"
"100","16","895","337","16078"
"100","16","1114","341","16079"
"100","16","966","345","16080"
"101","16","658","349","16081"
"100","16","745","354","16082"
"100","16","872","359","16083"
"100","16","1193","363","16084"
"101","16","992","367","16085"
"100","16","864","371","16086"
"100","16","991","376","16087"
"500","16","-1","379","16088"
"101","16","982","382","16089"
"100","16","885","385","16090"
"100","16","1166","390","16091"
"100","16","1071","395","16092"
"101","16","870","399","16093"
"100","16","1156","403","16094"
"100","16","842","407","16095"
"100","16","1112","412","16096"
"100","16","914","416","16097"
"100","16","804","420","16098"
"101","16","1116","423","16099"
"100","16","1008","428","16100"
"100","16","928","432","16101"
"101","16","582","435","16102"
"100","16","393","439","16103"
"100","16","318","444","16104"
"100","16","556","449","16105"
"100","16","592","454","16106"
"100","16","935","458","16107"
"101","16","800","463","16108"
"100","16","974","467","16109"
"100","16","1123","471","16110"
"100","16","1041","474","16111"
"100","16","577","478","16112"
"400","16","82","481","16113"
"100","16","465","484","16114"
"101","16","362","489","16115"
"510","16","-1","494","16116"
"100","16","745","499","16117"
"101","16","792","504","16118"
"100","16","884","508","16119"
"100","16","810","513","16120"
"100","16","987","517","16121"
"100","16","774","521","16122"
"100","16","443","526","16123"
"100","16","321","531","16124"
"101","16","9","536","16125"
"100","16","151","540","16126"
"100","16","238","544","16127"
"100","16","402","547","16128"
"100","16","270","552","16129"
"100","16","13","556","16130"
"101","16","161","560","16131"
"100","16","119","565","16132"
"100","16","407","569","16133"
"100","16","137","572","16134"
"101","16","312","575","16135"
"100","16","435","578","16136"
"100","16","491","583","16137"
"100","16","620","586","16138"
"100","16","562","590","16139"
"100","16","267","595","16140"
"510","16","-1","598","16141"
"200","16","72","603","16142"
"100","16","410","608","16143"
"101","16","651","612","16144"
"100","16","588","616","16145"
"100","16","926","620","16146"
"100","16","616","624","16147"
"101","16","563","628","16148"
"100","16","247","633","16149"
"100","16","492","637","16150"
"100","16","522","640","16151"
"400","16","237","644","16152"
"100","16","273","649","16153"
"100","16","434","652","16154"
"101","16","366","655","16155"
"100","16","153","660","16156"
"100","16","43","665","16157"
"100","16","319","669","16158"
"101","16","202","673","16159"
"100","16","549","676","16160"
"100","16","720","680","16161"
"101","16","601","684","16162"
"100","16","918","689","16163"
"100","16","1193","694","16164"
"100","16","1063","697","16165"
"100","16","1139","702","16166"
"100","16","826","706","16167"
"101","16","1142","709","16168"
"100","16","853","712","16169"
"100","16","575","716","16170"
"100","16","384","719","16171"
"100","16","39","723","16172"
"101","16","268","728","16173"
"100","16","225","732","16174"
"510","16","-1","736","16175"
"100","16","456","741","16176"
"101","16","227","745","16177"
"100","16","398","750","16178"
"100","16","63","753","16179"
"100","16","3","758","16180"
"100","16","265","763","16181"
"101","16","175","768","16182"
"100","16","478","773","16183"
"100","16","623","777","16184"
"101","16","689","782","16185"
"100","16","598","785","16186"
"100","16","710","789","16187"
"100","16","842","793","16188"
"101","16","1101","797","16189"
"100","16","1036","800","16190"
"101","16","949","805","16191"
"100","16","607","808","16192"
"100","16","836","811","16193"
"100","16","740","815","16194"
"100","16","1009","820","16195"
"101","16","872","825","16196"
"100","16","672","830","16197"
"100","16","767","835","16198"
"100","16","532","840","16199"
"101","16","333","844","16200"
"100","17","650","30","17001"
"100","17","566","34","17002"
"101","17","676","40","17003"
"100","17","584","44","17004"
"100","17","747","48","17005"
"100","17","550","53","17006"
"100","17","457","57","17007"
"101","17","859","61","17008"
"100","17","618","66","17009"
"100","17","744","69","17010"
"100","17","1042","72","17011"
"100","17","786","75","17012"
"100","17","620","78","17013"
"101","17","558","81","17014"
"100","17","830","85","17015"
"100","17","728","88","17016"
"100","17","558","93","17017"
"100","17","761","96","17018"
"100","17","721","99","17019"
"100","17","895","102","17020"
"101","17","520","106","17021"
"100","17","63","110","17022"
"100","17","281","115","17023"
"101","17","539","119","17024"
"100","17","988","122","17025"
"100","17","854","127","17026"
"101","17","467","132","17027"
"100","17","57","136","17028"
"100","17","391","141","17029"
"100","17","284","145","17030"
"500","17","650","150","17031"
"100","17","153","155","17032"
"100","17","494","160","17033"
"101","17","234","163","17034"
"100","17","544","168","17035"
"100","17","656","173","17036"
"100","17","479","178","17037"
"100","17","173","181","17038"
"400","17","508","185","17039"
"100","17","409","190","17040"
"101","17","561","194","17041"
"100","17","657","197","17042"
"100","17","720","201","17043"
"100","17","557","206","17044"
"100","17","522","209","17045"
"100","17","864","214","17046"
"100","17","606","217","17047"
"400","17","410","220","17048"
"100","17","179","223","17049"
"100","17","383","228","17050"
"101","17","573","232","17051"
"100","17","701","236","17052"
"100","17","748","240","17053"
"100","17","736","243","17054"
"101","17","900","246","17055"
"100","17","696","249","17056"
"500","17","-1","254","17057"
"101","17","823","257","17058"
"100","17","623","261","17059"
"101","17","324","266","17060"
"100","17","217","270","17061"
"100","17","62","275","17062"
"100","17","384","278","17063"
"100","17","516","282","17064"
"200","17","601","285","17065"
"100","17","457","288","17066"
"100","17","776","291","17067"
"100","17","453","296","17068"
"100","17","563","299","17069"
"101","17","320","304","17070"
"100","17","446","307","17071"
"100","17","371","311","17072"
"400","17","274","316","17073"
"100","17","606","321","17074"
"100","17","319","325","17075"
"101","17","432","329","17076"
"100","17","227","333","17077"
"100","17","36","337","17078"
"100","17","101","341","17079"
"100","17","424","345","17080"
"101","17","718","349","17081"
"100","17","850","354","17082"
"100","17","717","359","17083"
"100","17","1007","363","17084"
"101","17","790","367","17085"
"100","17","837","371","17086"
"100","17","791","376","17087"
"500","17","-1","379","17088"
"101","17","1016","382","17089"
"100","17","826","385","17090"
"100","17","751","390","17091"
"100","17","600","395","17092"
"101","17","260","399","17093"
"100","17","384","403","17094"
"100","17","280","407","17095"
"100","17","360","412","17096"
"100","17","540","416","17097"
"100","17","696","420","17098"
"101","17","586","423","17099"
"100","17","616","428","17100"
"100","17","454","432","17101"
"101","17","334","435","17102"
"100","17","666","439","17103"
"100","17","570","444","17104"
"100","17","685","449","17105"
"100","17","928","454","17106"
"100","17","856","458","17107"
"101","17","694","463","17108"
"100","17","639","467","17109"
"100","17","782","471","17110"
"100","17","660","474","17111"
"100","17","739","478","17112"
"400","17","515","481","17113"
"100","17","688","484","17114"
"101","17","411","489","17115"
"510","17","-1","494","17116"
"100","17","730","499","17117"
"101","17","393","504","17118"
"100","17","629","508","17119"
"100","17","497","513","17120"
"100","17","753","517","17121"
"100","17","572","521","17122"
"100","17","795","526","17123"
"100","17","680","531","17124"
"101","17","992","536","17125"
"100","17","831","540","17126"
"100","17","636","544","17127"
"100","17","812","547","17128"
"100","17","966","552","17129"
"100","17","1053","556","17130"
"101","17","1166","560","17131"
"100","17","879","565","17132"
"100","17","789","569","17133"
"100","17","509","572","17134"
"101","17","309","575","17135"
"100","17","446","578","17136"
"100","17","332","583","17137"
"100","17","255","586","17138"
"100","17","82","590","17139"
"100","17","148","595","17140"
"510","17","-1","598","17141"
"200","17","134","603","17142"
"100","17","55","608","17143"
"101","17","281","612","17144"
"100","17","120","616","17145"
"100","17","371","620","17146"
"100","17","209","624","17147"
"101","17","262","628","17148"
"100","17","340","633","17149"
"100","17","175","637","17150"
"100","17","422","640","17151"
"400","17","299","644","17152"
"100","17","539","649","17153"
"100","17","846","652","17154"
"101","17","615","655","17155"
"100","17","637","660","17156"
"100","17","552","665","17157"
"100","17","379","669","17158"
"101","17","169","673","17159"
"100","17","12","676","17160"
"100","17","198","680","17161"
"101","17","281","684","17162"
"100","17","166","689","17163"
"100","17","246","694","17164"
"100","17","381","697","17165"
"100","17","585","702","17166"
"100","17","857","706","17167"
"101","17","655","709","17168"
"100","17","1018","712","17169"
"100","17","901","716","17170"
"100","17","725","719","17171"
"100","17","627","723","17172"
"101","17","944","728","17173"
"100","17","870","732","17174"
"510","17","-1","736","17175"
"100","17","832","741","17176"
"101","17","913","745","17177"
"100","17","655","750","17178"
"100","17","411","753","17179"
"100","17","317","758","17180"
"100","17","423","763","17181"
"101","17","657","768","17182"
"100","17","363","773","17183"
"100","17","482","777","17184"
"101","17","768","782","17185"
"100","17","1059","785","17186"
"100","17","884","789","17187"
"100","17","662","793","17188"
"101","17","741","797","17189"
"100","17","908","800","17190"
"101","17","753","805","17191"
"100","17","1026","808","17192"
"100","17","827","811","17193"
"100","17","857","815","17194"
"100","17","706","820","17195"
"101","17","925","825","17196"
"100","17","1108","830","17197"
"100","17","846","835","17198"
"100","17","635","840","17199"
"101","17","457","844","17200"
"100","18","350","30","18001"
"100","18","729","34","18002"
"101","18","512","40","18003"
"100","18","813","44","18004"
"100","18","329","48","18005"
"100","18","659","53","18006"
"100","18","339","57","18007"
"101","18","268","61","18008"
"100","18","499","66","18009"
"100","18","993","69","18010"
"100","18","513","72","18011"
"100","18","888","75","18012"
"100","18","652","78","18013"
"101","18","715","81","18014"
"100","18","506","85","18015"
"100","18","546","88","18016"
"100","18","443","93","18017"
"100","18","740","96","18018"
"100","18","942","99","18019"
"100","18","878","102","18020"
"101","18","618","106","18021"
"100","18","942","110","18022"
"100","18","731","115","18023"
"101","18","836","119","18024"
"100","18","749","122","18025"
"100","18","794","127","18026"
"101","18","916","132","18027"
"100","18","1045","136","18028"
"100","18","578","141","18029"
"100","18","241","145","18030"
"500","18","550","150","18031"
"100","18","961","155","18032"
"100","18","639","160","18033"
"101","18","777","163","18034"
"100","18","1002","168","18035"
"100","18","820","173","18036"
"100","18","688","178","18037"
"100","18","1126","181","18038"
"100","18","756","185","18039"
"100","18","471","190","18040"
"101","18","701","194","18041"
"100","18","357","197","18042"
"100","18","711","201","18043"
"100","18","375","206","18044"
"100","18","257","209","18045"
"100","18","700","214","18046"
"100","18","466","217","18047"
"400","18","772","220","18048"
"100","18","384","223","18049"
"100","18","222","228","18050"
"101","18","384","232","18051"
"100","18","287","236","18052"
"100","18","595","240","18053"
"100","18","511","243","18054"
"101","18","652","246","18055"
"100","18","711","249","18056"
"101","18","266","254","18057"
"101","18","545","257","18058"
"100","18","549","261","18059"
"500","18","-1","266","18060"
"100","18","127","270","18061"
"100","18","44","275","18062"
"100","18","309","278","18063"
"100","18","391","282","18064"
"200","18","432","285","18065"
"100","18","251","288","18066"
"100","18","284","291","18067"
"100","18","517","296","18068"
"100","18","736","299","18069"
"101","18","613","304","18070"
"100","18","811","307","18071"
"100","18","946","311","18072"
"400","18","841","316","18073"
"100","18","393","321","18074"
"100","18","719","325","18075"
"101","18","834","329","18076"
"100","18","410","333","18077"
"100","18","656","337","18078"
"100","18","645","341","18079"
"100","18","495","345","18080"
"101","18","670","349","18081"
"100","18","341","354","18082"
"100","18","105","359","18083"
"100","18","484","363","18084"
"101","18","321","367","18085"
"100","18","328","371","18086"
"100","18","0","376","18087"
"500","18","-1","379","18088"
"101","18","621","382","18089"
"100","18","192","385","18090"
"100","18","484","390","18091"
"100","18","543","395","18092"
"101","18","652","399","18093"
"100","18","492","403","18094"
"100","18","751","407","18095"
"400","18","458","412","18096"
"100","18","389","416","18097"
"100","18","124","420","18098"
"101","18","605","423","18099"
"100","18","198","428","18100"
"100","18","498","432","18101"
"101","18","371","435","18102"
"100","18","813","439","18103"
"100","18","1074","444","18104"
"100","18","810","449","18105"
"100","18","1007","454","18106"
"100","18","800","458","18107"
"101","18","500","463","18108"
"100","18","771","467","18109"
"100","18","688","471","18110"
"100","18","877","474","18111"
"100","18","1128","478","18112"
"400","18","688","481","18113"
"100","18","499","484","18114"
"101","18","677","489","18115"
"510","18","-1","494","18116"
"100","18","1138","499","18117"
"101","18","865","504","18118"
"100","18","658","508","18119"
"100","18","526","513","18120"
"100","18","912","517","18121"
"100","18","961","521","18122"
"100","18","595","526","18123"
"100","18","301","531","18124"
"101","18","523","536","18125"
"100","18","673","540","18126"
"100","18","523","544","18127"
"100","18","750","547","18128"
"100","18","606","552","18129"
"100","18","422","556","18130"
"101","18","611","560","18131"
"100","18","697","565","18132"
"100","18","499","569","18133"
"100","18","300","572","18134"
"101","18","730","575","18135"
"100","18","477","578","18136"
"100","18","512","583","18137"
"100","18","345","586","18138"
"100","18","409","590","18139"
"100","18","824","595","18140"
"510","18","-1","598","18141"
"200","18","284","603","18142"
"100","18","49","608","18143"
"101","18","166","612","18144"
"100","18","365","616","18145"
"100","18","212","620","18146"
"100","18","117","624","18147"
"101","18","58","628","18148"
"100","18","321","633","18149"
"100","18","60","637","18150"
"100","18","25","640","18151"
"400","18","452","644","18152"
"100","18","852","649","18153"
"100","18","597","652","18154"
"101","18","566","655","18155"
"100","18","151","660","18156"
"100","18","59","665","18157"
"100","18","113","669","18158"
"101","18","278","673","18159"
"100","18","234","676","18160"
"100","18","111","680","18161"
"101","18","481","684","18162"
"100","18","317","689","18163"
"100","18","765","694","18164"
"100","18","1090","697","18165"
"100","18","648","702","18166"
"100","18","617","706","18167"
"101","18","943","709","18168"
"100","18","992","712","18169"
"100","18","911","716","18170"
"100","18","640","719","18171"
"100","18","736","723","18172"
"101","18","502","728","18173"
"100","18","616","732","18174"
"510","18","-1","736","18175"
"100","18","139","741","18176"
"101","18","338","745","18177"
"100","18","659","750","18178"
"100","18","780","753","18179"
"100","18","396","758","18180"
"100","18","485","763","18181"
"101","18","591","768","18182"
"100","18","322","773","18183"
"100","18","428","777","18184"
"101","18","321","782","18185"
"100","18","494","785","18186"
"100","18","452","789","18187"
"100","18","642","793","18188"
"101","18","449","797","18189"
"100","18","392","800","18190"
"101","18","683","805","18191"
"100","18","568","808","18192"
"100","18","732","811","18193"
"100","18","462","815","18194"
"100","18","426","820","18195"
"101","18","194","825","18196"
"100","18","317","830","18197"
"100","18","732","835","18198"
"100","18","341","840","18199"
"101","18","764","844","18200"
"100","19","200","30","19001"
"100","19","403","34","19002"
"101","19","510","40","19003"
"100","19","637","44","19004"
"100","19","1016","48","19005"
"100","19","717","53","19006"
"100","19","655","57","19007"
"101","19","770","61","19008"
"100","19","651","66","19009"
"100","19","731","69","19010"
"100","19","674","72","19011"
"100","19","291","75","19012"
"100","19","180","78","19013"
"101","19","250","81","19014"
"100","19","399","85","19015"
"100","19","217","88","19016"
"100","19","318","93","19017"
"100","19","349","96","19018"
"100","19","655","99","19019"
"100","19","598","102","19020"
"101","19","518","106","19021"
"100","19","314","110","19022"
"100","19","712","115","19023"
"101","19","650","119","19024"
"100","19","1122","122","19025"
"400","19","830","127","19026"
"101","19","407","132","19027"
"100","19","184","136","19028"
"100","19","369","141","19029"
"100","19","629","145","19030"
"500","19","650","150","19031"
"100","19","573","155","19032"
"100","19","257","160","19033"
"101","19","193","163","19034"
"100","19","150","168","19035"
"100","19","248","173","19036"
"100","19","639","178","19037"
"100","19","398","181","19038"
"100","19","276","185","19039"
"100","19","211","190","19040"
"101","19","256","194","19041"
"100","19","378","197","19042"
"100","19","507","201","19043"
"100","19","563","206","19044"
"100","19","432","209","19045"
"100","19","579","214","19046"
"100","19","327","217","19047"
"400","19","315","220","19048"
"100","19","225","223","19049"
"100","19","617","228","19050"
"101","19","815","232","19051"
"100","19","507","236","19052"
"100","19","673","240","19053"
"100","19","924","243","19054"
"101","19","380","246","19055"
"100","19","828","249","19056"
"500","19","-1","254","19057"
"101","19","785","257","19058"
"100","19","689","261","19059"
"101","19","478","266","19060"
"100","19","196","270","19061"
"100","19","44","275","19062"
"100","19","314","278","19063"
"100","19","83","282","19064"
"100","19","368","285","19065"
"100","19","538","288","19066"
"100","19","908","291","19067"
"100","19","1130","296","19068"
"200","19","412","299","19069"
"101","19","609","304","19070"
"100","19","713","307","19071"
"100","19","280","311","19072"
"400","19","215","316","19073"
"100","19","173","321","19074"
"100","19","344","325","19075"
"101","19","255","329","19076"
"100","19","361","333","19077"
"100","19","610","337","19078"
"100","19","956","341","19079"
"100","19","815","345","19080"
"101","19","581","349","19081"
"100","19","1071","354","19082"
"100","19","674","359","19083"
"100","19","789","363","19084"
"101","19","690","367","19085"
"100","19","358","371","19086"
"100","19","626","376","19087"
"500","19","-1","379","19088"
"101","19","787","382","19089"
"100","19","741","385","19090"
"100","19","536","390","19091"
"100","19","281","395","19092"
"101","19","472","399","19093"
"100","19","282","403","19094"
"100","19","319","407","19095"
"100","19","734","412","19096"
"100","19","354","416","19097"
"100","19","782","420","19098"
"101","19","800","423","19099"
"100","19","557","428","19100"
"100","19","690","432","19101"
"101","19","570","435","19102"
"100","19","728","439","19103"
"100","19","660","444","19104"
"100","19","871","449","19105"
"100","19","826","454","19106"
"100","19","871","458","19107"
"101","19","723","463","19108"
"100","19","680","467","19109"
"100","19","618","471","19110"
"100","19","510","474","19111"
"100","19","414","478","19112"
"400","19","469","481","19113"
"100","19","197","484","19114"
"101","19","580","489","19115"
"510","19","-1","494","19116"
"100","19","283","499","19117"
"101","19","190","504","19118"
"100","19","342","508","19119"
"100","19","753","513","19120"
"100","19","340","517","19121"
"100","19","645","521","19122"
"100","19","413","526","19123"
"100","19","253","531","19124"
"101","19","150","536","19125"
"100","19","216","540","19126"
"100","19","377","544","19127"
"100","19","267","547","19128"
"100","19","385","552","19129"
"100","19","250","556","19130"
"101","19","273","560","19131"
"100","19","565","565","19132"
"100","19","306","569","19133"
"100","19","176","572","19134"
"101","19","532","575","19135"
"100","19","463","578","19136"
"100","19","254","583","19137"
"100","19","210","586","19138"
"100","19","473","590","19139"
"100","19","633","595","19140"
"510","19","-1","598","19141"
"200","19","421","603","19142"
"100","19","521","608","19143"
"101","19","748","612","19144"
"100","19","399","616","19145"
"100","19","653","620","19146"
"100","19","890","624","19147"
"101","19","975","628","19148"
"100","19","691","633","19149"
"100","19","932","637","19150"
"100","19","752","640","19151"
"400","19","515","644","19152"
"100","19","821","649","19153"
"100","19","517","652","19154"
"101","19","433","655","19155"
"100","19","181","660","19156"
"100","19","123","665","19157"
"100","19","550","669","19158"
"101","19","318","673","19159"
"100","19","205","676","19160"
"100","19","318","680","19161"
"101","19","198","684","19162"
"100","19","502","689","19163"
"100","19","386","694","19164"
"100","19","568","697","19165"
"100","19","808","702","19166"
"100","19","950","706","19167"
"101","19","648","709","19168"
"100","19","966","712","19169"
"100","19","838","716","19170"
"100","19","583","719","19171"
"100","19","291","723","19172"
"101","19","385","728","19173"
"100","19","625","732","19174"
"510","19","-1","736","19175"
"100","19","390","741","19176"
"101","19","184","745","19177"
"100","19","119","750","19178"
"100","19","100","753","19179"
"100","19","467","758","19180"
"100","19","364","763","19181"
"101","19","451","768","19182"
"100","19","306","773","19183"
"100","19","318","777","19184"
"101","19","486","782","19185"
"100","19","586","785","19186"
"100","19","499","789","19187"
"100","19","684","793","19188"
"101","19","753","797","19189"
"100","19","854","800","19190"
"101","19","668","805","19191"
"100","19","752","808","19192"
"100","19","830","811","19193"
"100","19","867","815","19194"
"100","19","627","820","19195"
"101","19","392","825","19196"
"100","19","638","830","19197"
"100","19","787","835","19198"
"100","19","643","840","19199"
"101","19","427","844","19200"
"100","50","314","30","50001"
"100","50","490","33","50002"
"100","50","345","35","50003"
"100","50","420","35","50004"
"100","50","623","35","50005"
"100","50","838","35","50006"
"100","50","931","37","50007"
"100","50","713","38","50008"
"100","50","475","38","50009"
"100","50","606","40","50010"
"100","50","488","41","50011"
"100","50","643","44","50012"
"100","50","577","46","50013"
"100","50","784","48","50014"
"101","50","931","51","50015"
"100","50","703","54","50016"
"100","50","876","54","50017"
"100","50","936","56","50018"
"100","50","766","56","50019"
"100","50","622","58","50020"
"100","50","550","58","50021"
"100","50","476","60","50022"
"100","50","551","61","50023"
"100","50","587","62","50024"
"100","50","532","62","50025"
"100","50","570","64","50026"
"100","50","488","66","50027"
"100","50","628","68","50028"
"100","50","552","68","50029"
"100","50","620","69","50030"
"100","50","709","72","50031"
"100","50","659","74","50032"
"100","50","757","74","50033"
"100","50","632","74","50034"
"100","50","563","77","50035"
"100","50","702","80","50036"
"100","50","641","81","50037"
"100","50","567","84","50038"
"100","50","517","86","50039"
"100","50","428","89","50040"
"100","50","288","90","50041"
"100","50","221","91","50042"
"100","50","351","91","50043"
"101","50","391","93","50044"
"100","50","352","93","50045"
"100","50","243","95","50046"
"100","50","125","97","50047"
"100","50","219","100","50048"
"100","50","489","101","50049"
"100","50","62","104","50050"
"100","50","486","105","50051"
"100","50","326","107","50052"
"100","50","105","107","50053"
"100","50","356","107","50054"
"100","50","108","107","50055"
"100","50","497","109","50056"
"100","50","806","111","50057"
"100","50","347","114","50058"
"100","50","119","116","50059"
"100","50","313","117","50060"
"100","50","687","120","50061"
"100","50","883","122","50062"
"100","50","987","125","50063"
"100","50","579","127","50064"
"100","50","439","129","50065"
"100","50","508","132","50066"
"100","50","610","133","50067"
"100","50","777","135","50068"
"100","50","557","138","50069"
"100","50","871","141","50070"
"100","50","1153","144","50071"
"100","50","1122","146","50072"
"100","50","757","147","50073"
"100","50","543","149","50074"
"100","50","489","151","50075"
"101","50","734","152","50076"
"100","50","634","154","50077"
"100","50","977","156","50078"
"100","50","1160","158","50079"
"100","50","816","161","50080"
"100","50","1107","161","50081"
"100","50","922","161","50082"
"100","50","601","161","50083"
"100","50","263","163","50084"
"300","50","515","165","50085"
"100","50","49","168","50086"
"100","50","13","168","50087"
"100","50","454","171","50088"
"100","50","681","174","50089"
"100","50","580","175","50090"
