b86c14eb3f1f4513dd03fb0b2c3c6393f3b081872490875ebcf967951fb7e896,4d2e9255fcb67d9e22014d2be27dd87d73abd9da36a7abae46b80bd549e2b5f9,aa29a03dcc703f4bf9eb5fddaa681f223416fe07e4384d9bf52d55e2cb0f5c03,1254baea3a1c9400c47eb1c9e52ab9272de90f34c07c3739bb827c6b83b43aa2,382c5ec602f4d250f87ea6851d6c762f3dd9861a9cd31761bbf2373adf91b6ff,383969a01cd29731e6c1c90b15f5593037bedd21dec640e6d6a63b16e42697e2,e592588d7aa097034923fdedb3291a984fc6815cd94ee6d83271c105313a32b7,1531caa1a5f8bfbeeb5d2a40cca6567f47f4ccef48d9d2719072f4eee873d7dd,e73b11a5972a92b8931aacdf18ecbfdfad810995beece3ef4685467dbfeed521,693a8f9da5c31c2f19eb2d0ca8704550619803a546e22147b5e8dc67b32ab59c,51b57cbd91e5b31a63727ac6165a50db68b690e6f44d2fd27e0115ac05f224aa,046b877a7a97caf122c6c2e3bfae30a10a7b320f8aca4520489b02ed3cf7cef2,abee9c4f2b692cf861fe0f9a92dd5ab473bfb74fddd27b5103e52e29def95e96,f019db4c4882cdce14065aabf328bc86c6492d87572c0024f570b531dfb097bc,86234e704ee7c70ee8d6984d1cf8ec505ea7d23b771e5d0b58751c4006ede9f0,4e74415e6755e6fd73397e559628ca825f1ac53920dcee4dd44e7ffdad8ddc29,7b11c4ff966e97f69512674dbd4c35c4b11673f1fbbba28b85e7bacc66a05c36,967b919e58dfc94debb41da3935ef54a4daff43f72967c482fb1b24a4b592e3c,0304e77e38b9f1c53151039fad4177743a0155384a3071baaaa55bceb0fb4586,cb8b8948f9e1994b5f99ace981953e9c421cee5c514e2e001a24249c358b686b,ba211fd1dacfc6cb6983974f512597248ccf094d50a004b23af9e415ce1374cb,c23208fe937f507e994024ab85f32fc6bc1a8f5aff2b7aada1feafdc2bae8e55,0cc0691a49880a1f31e6b9666b794dec48e965b964453bffa5ed5129a2d12263,a16ad7faccf194bd854b9aa8f1116349aeb676461e5d62cad37b308c05d87eed,b38a9cfddd47f81fc0698dc66357aba30f4d52c95024f3e7057a0f702d090d0a,f8f44e533f601770e6229db8b8b44affc321b04f3cd0a526830e3ea707afd5aa,c5f13b89bf4e3b30d723ecc9b73340f9daeb0325c1bd7af01d33e056be9ae921,a18e25c305d9f158cb4f2fc13090c7bf628850c3dd4721bb1d1d969774ddc5b1
"103200301","0","0","0","0","0","0","0","0","0","0","0","0","1.5575","2016","0","0","0","治癒寶石","1032003","在自己，以及一定範圍內的所有己方展開小幅度恢復區域。","0","0","0","0","0","0","0"
"103201101","1","0","0","0","0","0","0","0","0","0","0","103201103","0","1001","103201102","0","0","高貴閃焰","1032011","對面前的1名敵人造成特大幅度的物理傷害，以該敵人為中心，展開造成物理傷害的領域，特大幅度提升自己的物理攻擊力，同時展開物理/魔法吸收的屏障。","0","103201104","0","0","0","0","0"
"103201201","1","0","0","103201206","0","103201205","0","0","0","0","0","103201203","1.3575","2001","103201202","0","0","高傲斬擊+","1032012","對面前的1名敵人造成中幅度的物理傷害，並中幅度提升自身的物理攻擊力、小幅度提升TP上升同時進行挑釁。若在大笑的時候被攻擊，則可反擊前方範圍內的敵人。","0","103201204","0","0","0","0","0"
"103250101","0","0","0","0","0","0","0","0","0","0","0","0","0","3001","0","0","0","火焰靈魂","1032501","戰鬥開始時，中幅度提升自己的物理攻擊力。","0","0","0","0","0","0","0"
"103251101","0","0","0","0","0","0","0","0","0","0","0","0","0","3001","103251102","0","0","火焰靈魂+","1032511","戰鬥開始時，中幅度提升自己的物理攻擊力，並小幅度提升自己的物理防禦力。","0","0","0","0","0","0","0"
"103300101","0","0","0","0","0","0","0","0","103300101","0","0","0","0","1001","103300102","0","0","伊麗莎白","1033001","對面前的１名敵人造成特大幅度的物理傷害，並使其暈眩。","0","0","0","0","0","0","0"
"103300201","0","0","0","0","0","0","0","0","103300201","0","0","0","1.4","2001","103300202","0","0","牛奶桶攻擊","1033002","對面前的 1 名敵人造成小幅度的物理傷害，並且小距離向後吹飛。","0","0","0","0","0","0","0"
"103300301","0","0","0","0","0","0","0","0","0","0","0","0","1.4","2001","103300302","0","0","刀耙斬擊","1033003","對面前的 1 名敵人造成中幅度的物理傷害，並且小幅提升自己的物理攻擊力。","0","0","0","0","0","0","0"
"103301101","0","0","0","103301106","0","103301105","0","103301104","103301101","0","0","103301103","0","1001","103301102","0","0","伊麗莎白聯合攻擊","1033011","對面前的1名敵人造成特大幅度的物理傷害，使其長時間暈眩後再大幅度擊飛，並以該角色為中心，對範圍內所有敵人造成大幅度的物理傷害再使其混亂。","0","103301104","0","0","103301101","103301105","0"
"103301201","0","0","0","0","0","0","0","0","103301201","0","0","103301203","1.4","2001","103301202","0","0","牛奶桶攻擊+","1033012","對面前的１名敵人造成大幅度的物理傷害，使其陷入混亂狀態並大幅度擊飛。","0","0","0","0","103301201","0","0"
"103301301","0","0","0","0","0","0","0","0","103301301","0","0","103301303","1.4","2001","103301302","0","0","刀耙斬擊+","1033013","對面前的1名敵人造成大幅度的物理傷害、使其陷入暈眩狀態，並且大幅度提升自身的物理攻擊力。","0","0","0","0","0","0","0"
"103350101","0","0","0","0","0","0","0","0","0","0","0","0","0","3001","0","0","0","試水溫的老梗","1033501","戰鬥開始時，中幅度提升自己的物理攻擊力。","0","0","0","0","0","0","0"
"103351101","0","0","0","0","0","0","0","0","0","0","0","0","0","3001","103351102","0","0","試水溫的老梗+","1033511","戰鬥開始時，中幅度提升自己的物理攻擊力，並小幅度提升自己的物理防禦力。","0","0","0","0","0","0","0"
"103400101","1","0","0","0","0","0","0","0","0","0","0","0","0","1013","0","0","0","七面紗","1034001","對己方全體展開魔法無效的屏障。","0","0","0","0","0","0","0"
"103400201","1","0","0","0","0","0","0","0","0","0","0","0","1.4","2005","0","0","0","阿夸維特","1034002","中幅度恢復HP比例最低的1名我方角色的HP。","0","0","0","0","0","0","0"
"103400301","1","0","0","0","0","0","0","0","0","0","0","0","1.13","2006","0","0","0","月光","1034003","中幅度恢復 TP 最低的 1 名己方角色的 TP。","0","0","0","0","0","0","0"
"103401101","1","0","0","0","0","0","0","0","0","0","0","103401103","0","1013","103401102","0","0","第七天堂","1034011","向全體夥伴展開魔法無效的屏障，並且大幅度提升魔法防禦力，同時小幅度恢復HP。","0","0","0","0","0","0","0"
"103401201","1","0","0","0","0","0","0","0","103401201","0","0","103401203","1.4","2005","103401202","0","0","阿夸維特+","1034012","大幅度恢復HP比例最低的1名我方角色的HP，並中幅度提升其魔法防禦力，再賦予HP持續恢復狀態。","0","0","0","0","0","0","0"
"103420301","1","0","0","0","0","0","0","0","102820301","0","0","103420303","1.13","2006","103420302","0","0","月光","1034203","中幅度恢復TP最低的1名己方角色的TP，並且小幅度提升物理攻擊力與魔法攻擊力。","0","0","0","0","102820301","0","0"
"103450101","0","0","0","0","0","0","0","0","0","0","0","0","0","3004","0","0","0","前奏防護","1034501","戰鬥開始時，中幅度提升自己的魔法防禦力。","0","0","0","0","0","0","0"
"103451101","0","0","0","0","0","0","0","0","0","0","0","0","0","3004","103451102","0","0","前奏防護+","1034511","戰鬥開始時，中幅度提升自己的魔法防禦力，並小幅度提升自己的物理攻擊力。","0","0","0","0","0","0","0"
"103600101","1","0","0","0","0","0","0","0","0","0","0","0","0","1002","0","0","0","宇宙藍色閃光","1036001","對面前的 1 名敵人造成特大幅度的魔法傷害。","0","0","0","0","0","0","0"
"103600201","1","0","0","0","0","0","0","0","103600201","0","0","0","1.83","2002","0","0","0","冰槍術","1036002","對面前的 1 名敵人造成中幅度的魔法傷害。","0","0","0","0","0","0","0"
"103600301","1","0","0","0","0","0","0","0","103600301","0","0","0","1.4","2003","0","0","0","魔力增幅","1036003","短期間大幅度提升自己的魔法攻擊力。","0","0","0","0","0","0","0"
"103601101","1","0","0","0","0","0","0","0","0","0","0","0","0","1002","0","0","0","宇宙藍色行星","1036011","對面前的 1 名敵人角色造成特大幅度的魔法傷害。此技能造成暴擊時的傷害，從 2 倍變成 4 倍。","0","0","0","0","0","0","0"
"103601201","1","0","0","0","0","0","0","0","103601201","0","0","0","1.83","2002","0","0","0","冰槍術+","1036012","對面前的 1 名敵人造成大幅度的魔法傷害。此技能造成暴擊時的傷害，從 2 倍變成 4 倍。","0","0","0","0","0","0","0"
"103650101","0","0","0","0","0","0","0","0","0","0","0","0","0","3003","0","0","0","小小的勇氣","1036501","戰鬥開始時，中幅度提升自己的魔法攻擊力。","0","0","0","0","0","0","0"
"103651101","0","0","0","0","0","0","0","0","0","0","0","0","0","3003","0","0","0","小小的勇氣+","1036511","戰鬥開始時，大幅度提升自己的魔法攻擊力。","0","0","0","0","0","0","0"
"103700101","0","0","0","0","0","0","0","0","0","0","0","103700103","0","1001","103700102","0","0","御久間流奧義‧阿修羅","1037001","對面前的１名敵人造成大幅度的物理傷害，並特大幅度提升自身的物理攻擊力、中幅度提升行動速度。","0","0","0","0","0","0","0"
"103700201","0","0","0","0","0","0","0","0","0","0","0","0","0.76","2001","0","0","0","御久間流劍術‧陣風","1037002","對前方範圍內的全體敵人造成小幅度的物理傷害。","0","0","0","0","0","0","0"
"103700301","0","0","0","0","0","0","0","0","0","0","0","0","1.5","2001","103700302","0","0","御久間流劍術‧燕還巢","1037003","對面前的 1 名敵人造成中幅度的物理傷害，並且小幅度恢復自己的 TP。","0","0","0","0","0","0","0"
"103701101","0","0","0","0","0","0","0","0","0","0","0","103701103","0","1001","103701102","0","0","御久間流奧義‧烈風迅光","1037011","對面前的2名敵人造成特大幅度的物理傷害，並且以自身為中心，對範圍內所有我方特大幅度提升物理攻擊力，大幅度提升行動速度。","0","0","0","0","0","0","0"
"103701201","0","0","0","0","0","0","0","0","0","0","0","0","0.76","2001","103701202","0","0","御久間流劍術‧陣風+","1037012","對前方範圍內所有敵人造成中幅度物理傷害。依照前方範圍內敵人的數量，提升所造成的傷害。","0","0","0","0","0","0","0"
"103720301","0","0","0","0","0","0","0","0","0","0","0","0","1.5","2001","103720302","0","0","御久間流劍術‧燕還巢","1037203","對面前的 1 名敵人造成中幅度的物理傷害，並且小幅度恢復自己的 TP。","0","0","0","0","0","0","0"
"103750101","0","0","0","0","0","0","0","0","0","0","0","0","0","3001","0","0","0","氣脈呼應‧波動之型","1037501","戰鬥開始時，中幅度提升自己的物理攻擊力。","0","0","0","0","0","0","0"
"103751101","0","0","0","0","0","0","0","0","0","0","0","0","0","3001","0","0","0","氣脈呼應‧波動之型+","1037511","戰鬥開始時，大幅度提升自己的物理攻擊力。","0","0","0","0","0","0","0"
"103800101","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","103800102","0","0","附魔之箭","1038001","對面前的 1 名敵人造成大幅度的物理傷害，並且大幅度提升自己的物理攻擊力。","0","0","0","0","0","0","0"
"103800201","0","0","0","0","0","0","0","0","0","0","0","103800203","0.76","2001","103800202","0","0","全力之矢","1038002","對面前 3 名以內的敵人造成小幅度的物理傷害，並且小幅度恢復自己的 TP。","0","103800204","0","0","0","0","0"
"103800301","0","0","0","0","0","0","0","0","0","0","0","0","1.5","2001","103800302","0","0","暴風之箭","1038003","對面前的 1 名敵人造成中幅度的物理傷害，並且小幅度恢復自己的 TP。","0","0","0","0","0","0","0"
"103801101","0","0","0","0","0","103801105","0","0","103801101","0","103801103","103801103","0","1001","103801102","0","0","全神貫注之箭","1038011","對面前2名以內的敵方角色造成特大幅度的物理傷害、小幅度降低物理防禦力，並且特大幅度提升自身的物理攻擊力。","0","103801104","0","0","0","0","0"
"103801201","0","0","0","0","0","0","0","0","0","0","0","103801203","0.76","2001","103801202","0","0","全力之矢+","1038012","對面前 3 名以內的敵人造成小幅度的物理傷害。此技能的傷害，對越遠的敵人提升越多的傷害量。並且小幅度恢復自己的 TP。","0","103801204","0","0","0","0","0"
"103820201","0","0","0","0","0","0","0","0","0","0","0","103820203","0.76","2001","103820202","0","0","全力之矢","1038202","對面前 3 名以內的敵人造成小幅度的物理傷害，並且小幅度恢復自己的 TP。","0","103820204","0","0","0","0","0"
"103820301","0","0","0","0","0","0","0","0","0","0","0","0","1.5","2001","103820302","0","0","暴風之箭","1038203","對面前的 1 名敵人造成中幅度的物理傷害，並且小幅度恢復自己的 TP。","0","0","0","0","0","0","0"
"103821201","0","0","0","0","0","0","0","0","0","0","0","103821203","0.76","2001","103821202","0","0","全力之矢+","1038212","對面前3名以內的敵人造成中幅度的物理傷害。此技能的傷害，對越遠的敵人提升越多的傷害量。並且小幅度恢復自己的 TP。","0","103821204","0","0","0","0","0"
"103850101","0","0","0","0","0","0","0","0","0","0","0","0","0","3001","0","0","0","強化狙擊","1038501","戰鬥開始時，中幅度提升自己的物理攻擊力。","0","0","0","0","0","0","0"
"103851101","0","0","0","0","0","0","0","0","0","0","0","0","0","3001","0","0","0","強化狙擊+","1038511","戰鬥開始時，大幅度提升自己的物理攻擊力。","0","0","0","0","0","0","0"
"104000101","1","0","0","0","0","0","0","0","104000101","0","0","0","0","1001","104000102","0","0","擰絞之蔦","1040001","以面前的1名敵人為中心，對範圍內敵人造成中幅度的物理傷害。","0","0","0","0","0","0","0"
"104000201","1","0","0","0","0","0","0","0","104000201","0","0","0","1.06","2022","104000202","0","0","毒之矢","1040002","對面前的 1 名敵人造成中幅度的物理傷害，並且使其陷入中毒狀態。","0","0","0","0","0","0","0"
"104000301","1","0","0","0","0","0","0","0","104000301","0","0","0","1.06","2007","104000302","0","0","麻痺之箭","1040003","對面前的 1 名敵人造成小幅度的物理傷害，並且使其陷入麻痺狀態。","0","0","0","0","0","0","0"
"104001101","1","0","0","104001106","0","104001105","0","104001102","104001101","0","104001103","104001103","0","1001","104001102","0","0","劇毒綻放","1040011","以面前的1名敵方角色為中心，對範圍內所有敵方造成中幅度的物理傷害，並且使其陷入中毒狀態。此技能的目標處於中毒狀態時，改為對其造成特大幅度的物理傷害，並且使其陷入猛毒狀態。","0","104001104","0","0","104001102","104001105","0"
"104001201","1","0","0","0","0","104001205","0","104001203","0","0","104001202","104001203","0.86","2022","104001202","0","0","毒之矢+","1040012","對面前的 1 名敵人造成中幅度的物理傷害，並且使其陷入中毒狀態。此技能的對象若是中毒狀態時，改為對其造成特大幅度的物理傷害，並且使其陷入猛毒狀態。","0","104001204","0","0","0","0","0"
"104050101","0","0","0","0","0","0","0","0","0","0","0","0","0","3001","0","0","0","森林射手","1040501","戰鬥開始時，中幅度提升自己的物理攻擊力。","0","0","0","0","0","0","0"
"104051101","0","0","0","0","0","0","0","0","0","0","0","0","0","3001","104051102","0","0","森林射手+","1040511","戰鬥開始時，中幅度提升自己的物理攻擊力，並小幅度提升自己的物理防禦力。","0","0","0","0","0","0","0"
"104200101","1","0","0","0","0","0","0","0","0","0","0","0","0","1005","104200102","0","0","希爾芙的祝福","1042001","【召喚】中幅度恢復不在千歌身後所有夥伴的 HP，並且於最前方的夥伴身邊唱喚精靈。","0","0","0","0","0","0","0"
"104200201","1","0","0","0","0","0","0","0","104200201","0","0","0","1.5","2003","104200202","0","0","加油之歌","1042002","以最前方的我方為中心，中幅度提升範圍內我方全體的物理攻擊力。","0","0","0","0","0","0","0"
"104200301","1","0","0","0","0","0","0","0","0","0","0","0","2.03","2004","0","0","0","妖精們的搖籃曲","1042003","對面前的 1 名敵人造成中幅度的物理攻擊力下降。","0","0","0","0","0","0","0"
"104201101","1","0","0","0","0","104201105","0","0","0","0","0","104201103","0","1005","104201102","0","0","希爾芙交響樂","1042011","【召喚】中幅度恢復我方全體的HP，並特大幅度提升物理攻擊力，同時中幅度提升物理暴擊時的傷害，並施加持續恢復HP之狀態。最後再於最前方的我方身邊唱喚精靈。","0","104201104","0","0","0","0","0"
"104201201","1","0","0","0","0","0","0","0","104201201","0","0","104201203","1.5","2003","104201202","0","0","加油之歌+","1042012","以最前方的我方為中心，大幅度提升範圍內我方全體的物理攻擊力、中幅度提升物理暴擊，並展開可小幅度恢復範圍內我方全體的領域。","0","104201204","0","0","104201201","0","0"
"104250101","0","0","0","0","0","0","0","0","0","0","0","0","0","3003","0","0","0","天賜之聲","1042501","戰鬥開始時，中幅度提升自己的魔法攻擊力。","0","0","0","0","0","0","0"
"104251101","0","0","0","0","0","0","0","0","0","0","0","0","0","3003","104251102","0","0","天賜之聲+","1042511","戰鬥開始時，中幅度提升自己的魔法攻擊力，並小幅提升自己的魔法防禦力。","0","0","0","0","0","0","0"
"104300101","0","0","0","0","0","0","0","0","104300101","0","0","0","0","1001","104300102","0","0","沃爾芬之咬","1043001","對面前的 1 名敵人造成大幅度的物理傷害，並且中幅度的降低其物理防禦力。","0","0","0","0","0","0","0"
"104300201","0","0","0","0","0","0","0","0","0","0","0","0","1.125","2001","0","0","0","猛烈斬","1043002","對面前的 1 名敵人造成中幅度的物理傷害。","0","0","0","0","0","0","0"
"104300301","0","0","0","0","0","0","0","0","0","0","0","104300303","1.895","2004","104300302","0","0","破甲嚎叫","1043003","對面前的 1 名敵人造成中幅度的物理防禦力下降。","0","0","0","0","0","0","0"
"104301101","0","0","0","0","0","0","0","0","0","0","0","104301103","0","1001","104301102","0","0","沃爾芬狂暴","1043011","對面前1名敵人角色造成特大幅度物理傷害，並特大幅度降低其物理防禦力。同時，對自身施加【狼牙的咆哮】。施加【狼牙的咆哮】時，所有技能的效果值將會增加。","0","0","0","0","104301102","0","0"
"104301201","0","0","0","104301206","0","104301205","0","0","0","0","0","104301203","1.125","2001","104301202","0","0","猛烈斬+","1043012","對面前的１名敵人造成大幅度的物理傷害，並小幅度提升自身的物理攻擊力。","0","104301204","0","0","0","0","0"
"104350101","0","0","0","0","0","0","0","0","0","0","0","0","0","3001","0","0","0","狼牙的猛擊","1043501","戰鬥開始時，中幅度提升自己的物理攻擊力。","0","0","0","0","0","0","0"
"104351101","0","0","0","0","0","0","0","0","0","0","0","0","0","3001","0","0","0","狼牙的猛擊+","1043511","戰鬥開始時，大幅度提升自己的物理攻擊力。","0","0","0","0","0","0","0"
"104400101","1","0","0","0","0","0","0","0","104400101","0","0","104400103","0","1002","104400102","0","0","朱色之嚙","1044001","以最近的1名敵人為中心，造成範圍內所有敵人大幅度的魔法傷害，並且中幅度的恢復自己的HP。","0","104400104","0","0","0","0","0"
"104400201","1","0","0","0","0","0","0","0","0","0","0","104400203","1.125","2002","104400202","0","0","蔓延炸裂","1044002","中幅度提升自己的魔法攻擊力，並對面前 1 名敵人造成中幅度的魔法傷害，但須消耗自身的 HP。","0","0","0","0","0","0","0"
"104400301","1","0","0","0","0","0","0","0","0","0","0","104400303","0.865","2002","104400302","0","0","嗜血貴族","1044003","對前方範圍內所有敵人造成中幅度的魔法傷害，但須消耗自身的HP。","0","104400304","0","0","0","0","0"
"104401101","1","0","0","104401106","0","104401105","0","0","104401101","0","0","104401103","0","1002","104401102","0","0","朱色女皇","1044011","以最近的1名敵人為中心，對範圍內的全體敵人造成大幅度的魔法傷害，中幅度恢復自身的HP，大幅度降低受到暴擊時的傷害。同時追加1個【暗夜加持】。得到【暗夜加持】狀態下使用的技能傷害會隨【暗夜加持】數量增加。【暗夜加持】最多累積到4個。","0","104401104","0","0","0","0","0"
"104401201","1","0","0","0","0","104401205","0","0","0","0","0","104401203","1.125","2002","104401202","0","0","蔓延炸裂+","1044012","中幅度提升自己的魔法攻擊力，並且對面前 1 名敵人造成大幅度的魔法傷害，但須消耗自身的 HP。","0","104401204","0","0","0","0","0"
"104450101","0","0","0","0","0","0","0","0","0","0","0","0","0","3003","0","0","0","血之契約","1044501","戰鬥開始時，中幅度提升自己的魔法攻擊力。","0","0","0","0","0","0","0"
"104451101","0","0","0","0","0","0","0","0","0","0","0","0","0","3003","0","0","0","血之契約+","1044511","戰鬥開始時，大幅度提升自己的魔法攻擊力。","0","0","0","0","0","0","0"
"104500101","1","0","0","0","0","0","0","0","0","0","0","0","0","1013","104500102","0","0","絕頂體驗","1045001","對自己展開吸收魔法的屏障，並中幅度恢復 HP。","0","0","0","0","0","0","0"
"104500201","1","0","0","0","0","0","0","0","0","0","0","0","0.375","2012","104500202","0","0","要上就從正面上吧！","1045002","【挑釁】對全體敵人進行挑釁，並大幅度提升自身的物理防禦力。","0","0","0","0","0","0","0"
"104500301","1","0","0","0","0","0","0","0","0","0","0","0","1.375","2003","0","0","0","刺激的更歡迎唷！","1045003","大幅度提升自己的魔法防禦力。","0","0","0","0","0","0","0"
"104501101","1","0","0","0","0","0","0","0","0","0","0","104501103","0","1013","104501102","0","0","絕頂銷魂","1045011","對自身展開吸收魔法的護盾，並中幅度恢復HP，再施加魔法傷害降低效果。","0","0","0","0","0","0","0"
"104501201","1","0","0","0","0","0","0","0","0","0","0","104501203","0.375","2012","104501202","0","0","要上就從正面上吧！+","1045012","【挑釁】對全體敵人進行挑釁，大幅度提升自己的物理防禦力。並且中幅度恢復自己的 HP。","0","0","0","0","0","0","0"
"104520201","1","0","0","0","0","0","0","0","0","0","0","0","0.375","2012","104520202","0","0","要上就從正面上吧！","1045202","【挑釁】對全體敵人進行挑釁，並大幅度提升自身的物理防禦力。","0","0","0","0","0","0","0"
"104521201","1","0","0","0","0","0","0","0","0","0","0","104521203","0.375","2012","104521202","0","0","要上就從正面上吧！+","1045212","【挑釁】對全體敵人進行挑釁，大幅度提升自己的物理防禦力。並且中幅度恢復自己的 HP。","0","0","0","0","0","0","0"
"104550101","0","0","0","0","0","0","0","0","0","0","0","0","0","3004","0","0","0","妄想防護","1045501","戰鬥開始時，中幅度提升自己的魔法防禦力。","0","0","0","0","0","0","0"
"104551101","0","0","0","0","0","0","0","0","0","0","0","0","0","3004","0","0","0","妄想防護+","1045511","戰鬥開始時，大幅度提升自己的魔法防禦力。","0","0","0","0","0","0","0"
"104600101","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","104600102","0","0","喵咪喵咪究極破壞","1046001","對魔法攻擊力最高的 1 名敵人造成特大幅度的物理傷害。","0","0","0","0","0","0","0"
"104600201","0","0","0","0","0","0","0","0","104600201","0","0","0","1.325","2001","104600202","0","0","喵咪喵咪投擲","1046002","對魔法攻擊力最高的 1 名敵人造成中幅度的物理傷害，並且造成小幅度的魔法攻擊力下降。","0","0","0","0","0","0","0"
"104600301","0","0","0","0","0","0","0","0","0","0","0","0","1.325","2006","104600302","0","0","隨心所欲的貓","1046003","對魔法攻擊力最高的 1 名敵人造成 TP 小幅度的下降，並且小幅度恢復自己的 TP。","0","0","0","0","0","0","0"
"104601101","0","0","0","0","0","0","0","0","104601101","0","104601103","104601103","0","1001","104601102","0","0","喵咪喵咪幻影大暴走","1046011","對魔法攻擊力最高的 1 名敵人角色造成特大幅度的物理傷害。當對象為使用魔法攻擊的敵人時，增加造成的傷害，同時特大幅度降低物理防禦力。","0","104601104","0","0","104601101","0","0"
"104601201","0","0","0","0","0","0","0","0","104601201","0","0","104601203","1.325","2001","104601202","0","0","喵咪喵咪投擲+","1046012","對魔法攻擊力最高的 1 名敵人造成中幅度的物理傷害，並中幅度降低其魔法攻擊力，再使其暈眩。","0","0","0","0","104601201","0","0"
"104620301","0","0","0","0","0","0","0","0","0","0","0","104620303","1.325","2006","104620302","0","0","隨心所欲的貓","1046203","對魔法攻擊力最高的1名敵方角色造成TP小幅度的下降，並且小幅度恢復自身的TP、小幅度提升物理攻擊力。","0","0","0","0","0","0","0"
"104650101","0","0","0","0","0","0","0","0","0","0","0","0","0","3001","0","0","0","絕妙之貓","1046501","戰鬥開始時，中幅度提升自己的物理攻擊力。","0","0","0","0","0","0","0"
"104651101","0","0","0","0","0","0","0","0","0","0","0","0","0","3001","0","0","0","絕妙之貓+","1046511","戰鬥開始時，大幅度提升自己的物理攻擊力。","0","0","0","0","0","0","0"
"104700101","1","0","0","0","0","0","0","0","0","0","0","0","0","1013","0","0","0","地獄之盾","1047001","對自己展開物理/魔法的屏障。","0","0","0","0","0","0","0"
"104700201","0","0","0","0","0","0","0","0","0","0","0","0","0.475","2005","0","0","0","勇氣復原","1047002","中幅度恢復自身周圍我方中HP比例最低的1名角色的HP。","0","0","0","0","0","0","0"
"104700301","0","0","0","0","0","0","0","0","0","0","0","0","0.875","2001","104700302","0","0","盔甲破壞","1047003","對面前的 1 名敵人造成小幅度的物理傷害，並且小幅度降低敵人的物理防禦力。","0","0","0","0","0","0","0"
"104701101","1","0","0","0","0","0","0","0","0","0","0","104701103","0","1013","104701102","0","0","煉獄堡壘","1047011","對自身展開物理/魔法吸收的護盾，在自身周圍展開領域使範圍內所有我方的物理攻擊力特大幅度提升與行動速度大幅度提升。","0","0","0","0","0","0","0"
"104701201","0","0","0","0","0","0","0","0","104701201","0","0","104701203","0.475","2005","104701202","0","0","勇氣復原+","1047012","中幅度恢復自身周圍我方中HP比例最低的1名角色的HP，並中幅度提升其物理攻擊力，再小幅度提升行動速度。","0","0","0","0","104701201","0","0"
"104750101","0","0","0","0","0","0","0","0","0","0","0","0","0","3004","0","0","0","審判護盾","1047501","戰鬥開始時，中幅度提升自己的魔法防禦力。","0","0","0","0","0","0","0"
"104751101","0","0","0","0","0","0","0","0","0","0","0","0","0","3004","0","0","0","審判護盾+","1047511","戰鬥開始時，大幅度提升自己的魔法防禦力。","0","0","0","0","0","0","0"
"104800101","0","0","0","0","0","0","0","0","0","0","0","104800103","0","1001","104800102","0","0","飛濺潛擊","1048001","對面前的１名敵人造成特大幅度的物理傷害，並使其暈眩。","0","0","0","0","104800102","0","0"
"104800201","0","0","0","0","0","0","0","0","0","0","0","0","1.25","2005","0","0","0","優先援助","1048002","中幅度恢復自己的 HP。","0","0","0","0","0","0","0"
"104800301","1","0","0","0","0","0","0","0","104800301","0","0","0","1.31","2001","104800302","0","0","水之斬擊","1048003","對面前的 1 名敵人造成小幅度的物理傷害，並且使其暈眩。","0","0","0","0","0","0","0"
"104801101","0","0","0","0","0","104801105","0","104801104","104801101","0","0","104801103","0","1001","104801102","0","0","漩渦流擊","1048011","對面前的1名敵人造成特大幅度的物理傷害，並且使其暈眩。該角色發動必殺技時若陷入無法行動狀態，再對全體敵人造成特大幅度的物理傷害，並使敵人暈眩。","0","104801104","0","0","0","0","0"
"104801201","0","0","0","0","0","0","0","0","0","0","0","104801203","1.25","2005","104801202","0","0","優先援助+","1048012","展開領域，大幅度恢復自己的 HP，並大幅度提升自己的物理防禦力及魔法防禦力，再小幅度恢復自己周圍範圍內的全體夥伴。","0","104801204","0","0","0","0","0"
"104850101","0","0","0","0","0","0","0","0","0","0","0","0","0","3001","0","0","0","傭兵的驕傲","1048501","戰鬥開始時，中幅度提升自己的物理攻擊力。","0","0","0","0","0","0","0"
"104851101","0","0","0","0","0","0","0","0","0","0","0","0","0","3001","104851102","0","0","傭兵的驕傲+","1048511","戰鬥開始時，中幅度提升自己的物理攻擊力，並小幅度提升自己的物理防禦力。","0","0","0","0","0","0","0"
"104900101","1","0","0","0","0","0","0","0","0","0","0","0","0","1001","104900102","0","0","神聖懲處","1049001","對面前 1 名敵人造成大幅度的物理傷害，進而對自己展開物理屏障。","0","0","0","0","0","0","0"
"104900201","1","0","0","0","0","0","0","0","0","0","0","0","1.375","2005","0","0","0","聖者治療","1049002","中幅度恢復HP比例最低的1名我方角色的HP。","0","0","0","0","0","0","0"
"104900301","1","0","0","0","0","0","0","0","0","0","0","0","1.375","2013","0","0","0","守護","1049003","以自身為中心，對範圍內的我方全體展開物理無效護盾。","0","0","0","0","0","0","0"
"104901101","1","0","0","0","0","0","0","0","0","0","0","104901103","0","1001","104901102","0","0","神聖超越","1049011","對面前的1名敵人造成特大幅度的物理傷害。以自身為中心特大幅度提升範圍內全體夥伴的物理防禦力，並展開物理吸收的屏障，再施加持續回復HP的狀態。","0","104901104","0","0","0","0","0"
