d38be7ac5229a961b27faacc6305ab3e8ebfba0a936eb4a466676265d273d056,cb4188474489999eb6fc15d3cd1832d075fca6177f5949ecdb16eadd9bb4ff73,d71f8a40a212b08bc2136c4407d4cda609e5f5615a3533d925e75d627e29316e,41e5c61ee108442cc44096473514475b6f1db5416ae110810dcbc1118a4720ed,8cc8161ceeac358e31197628f27273862498bbed86813261666e3dc23fe12511,63af4a878761c866738b963651ca827d46f446fc65f5e900d45b633f48adb940,0acde39b8619b21b74750716b51e58939e604721640abf107c2252caee34deb1,aa1b59dfe3baada24d7cca820314f66f9ced44d7eb578458a85c0f5898ce4974,1c0acbb283a4d3b003e4b7dd0b53ff43f6b0b55a9d50f951ce0a52e688990edc,f83cbae7963c779d0cc52f4f7f6ab52454a9e734c207d9f45f515bb1e9e4687c,b76466d57b2a19faf6e1d0edea00be176bea1161d260d21c737c2f7968b9e184,946c0aa456e75b903f234689410ae1ad15e7a18d72b8c8bdc8507354ba24759d,cbd417617831b6a4ffc39b4f894e6e11ddb57eee45ef903fc657c390c5e1664d,f486513d4d150d4180ee359b1a1f2f23cc8d35a3bb748383bf772a252ac920aa
"0","10039","10039115","71039015","0","9003","6004","10039102","1","601","2020/07/26 15:59:59","71039015","完成活動任務1-15 (NORMAL)","2020/07/16 16:00:00"
"0","10039","10039201","71039016","0","9003","6005","10039103","1","601","2020/07/26 15:59:59","71039016","完成活動任務1-1 (HARD)","2020/07/16 16:00:00"
"0","10039","10039202","71039017","0","9003","6005","10039103","1","601","2020/07/26 15:59:59","71039017","完成活動任務1-2 (HARD)","2020/07/16 16:00:00"
"0","10039","10039203","71039018","0","9003","6005","10039103","1","601","2020/07/26 15:59:59","71039018","完成活動任務1-3 (HARD)","2020/07/16 16:00:00"
"0","10039","10039204","71039019","0","9003","6005","10039103","1","601","2020/07/26 15:59:59","71039019","完成活動任務1-4 (HARD)","2020/07/16 16:00:00"
"0","10039","10039205","71039020","0","9003","6005","10039103","1","601","2020/07/26 15:59:59","71039020","完成活動任務1-5 (HARD)","2020/07/16 16:00:00"
"0","10039","0","71039021","0","9006","6002","10039104","1","601","2020/07/26 15:59:59","71039021","將討伐證交換的獎賞一覽重置1次","2020/07/16 16:00:00"
"0","10039","0","71039022","0","9006","6002","10039104","2","601","2020/07/26 15:59:59","71039022","將討伐證交換的獎賞一覽重置2次","2020/07/16 16:00:00"
"0","10039","0","71039023","0","9006","6002","10039104","3","601","2020/07/26 15:59:59","71039023","將討伐證交換的獎賞一覽重置3次","2020/07/16 16:00:00"
"0","10039","0","71039024","0","9006","6002","10039104","4","601","2020/07/26 15:59:59","71039024","將討伐證交換的獎賞一覽重置4次","2020/07/16 16:00:00"
"0","10039","0","71039025","0","9011","6008","10039105","5","601","2020/07/26 15:59:59","71039025","打倒 5 隻元核‧巨靈（全難易度共通）","2020/07/16 16:00:00"
"0","10039","0","71039026","0","9011","6008","10039105","10","601","2020/07/26 15:59:59","71039026","打倒 10 隻元核‧巨靈（全難易度共通）","2020/07/16 16:00:00"
"0","10039","0","71039027","0","9011","6008","10039105","15","601","2020/07/26 15:59:59","71039027","打倒 15 隻元核‧巨靈（全難易度共通）","2020/07/16 16:00:00"
"0","10039","0","71039028","0","9011","6008","10039105","20","601","2020/07/26 15:59:59","71039028","打倒 20 隻元核‧巨靈（全難易度共通）","2020/07/16 16:00:00"
"0","10039","0","71039029","0","9011","6008","10039105","25","601","2020/07/26 15:59:59","71039029","打倒 25 隻元核‧巨靈（全難易度共通）","2020/07/16 16:00:00"
"0","10039","0","71039030","0","9011","6008","10039105","30","601","2020/07/26 15:59:59","71039030","打倒 30 隻元核‧巨靈（全難易度共通）","2020/07/16 16:00:00"
"0","10039","610039101","71039031","0","9001","6006","10039106","1","601","2020/07/26 15:59:59","71039031","打倒 1 隻元核‧巨靈（NORMAL限定）","2020/07/16 16:00:00"
"0","10039","610039301","71039032","0","9001","6010","10039107","1","601","2020/07/26 15:59:59","71039032","打倒 1 隻元核‧巨靈（VERY HARD限定）","2020/07/16 16:00:00"
"0","10040","10040101","71040001","0","9003","6004","10040102","1","601","2020/08/21 15:59:59","71040001","完成活動任務1-1 (NORMAL)","2020/08/03 16:00:00"
"0","10040","10040102","71040002","0","9003","6004","10040102","1","601","2020/08/21 15:59:59","71040002","完成活動任務1-2 (NORMAL)","2020/08/03 16:00:00"
"0","10040","10040103","71040003","0","9003","6004","10040102","1","601","2020/08/21 15:59:59","71040003","完成活動任務1-3 (NORMAL)","2020/08/03 16:00:00"
"0","10040","10040104","71040004","0","9003","6004","10040102","1","601","2020/08/21 15:59:59","71040004","完成活動任務1-4 (NORMAL)","2020/08/03 16:00:00"
"0","10040","10040105","71040005","0","9003","6004","10040102","1","601","2020/08/21 15:59:59","71040005","完成活動任務1-5 (NORMAL)","2020/08/03 16:00:00"
"0","10040","10040106","71040006","0","9003","6004","10040102","1","601","2020/08/21 15:59:59","71040006","完成活動任務1-6 (NORMAL)","2020/08/03 16:00:00"
"0","10040","10040107","71040007","0","9003","6004","10040102","1","601","2020/08/21 15:59:59","71040007","完成活動任務1-7 (NORMAL)","2020/08/03 16:00:00"
"0","10040","10040108","71040008","0","9003","6004","10040102","1","601","2020/08/21 15:59:59","71040008","完成活動任務1-8 (NORMAL)","2020/08/03 16:00:00"
"0","10040","10040109","71040009","0","9003","6004","10040102","1","601","2020/08/21 15:59:59","71040009","完成活動任務1-9 (NORMAL)","2020/08/03 16:00:00"
"0","10040","10040110","71040010","0","9003","6004","10040102","1","601","2020/08/21 15:59:59","71040010","完成活動任務1-10 (NORMAL)","2020/08/03 16:00:00"
"0","10040","10040111","71040011","0","9003","6004","10040102","1","601","2020/08/21 15:59:59","71040011","完成活動任務1-11 (NORMAL)","2020/08/03 16:00:00"
"0","10040","10040112","71040012","0","9003","6004","10040102","1","601","2020/08/21 15:59:59","71040012","完成活動任務1-12 (NORMAL)","2020/08/03 16:00:00"
"0","10040","10040113","71040013","0","9003","6004","10040102","1","601","2020/08/21 15:59:59","71040013","完成活動任務1-13 (NORMAL)","2020/08/03 16:00:00"
"0","10040","10040114","71040014","0","9003","6004","10040102","1","601","2020/08/21 15:59:59","71040014","完成活動任務1-14 (NORMAL)","2020/08/03 16:00:00"
"0","10040","10040115","71040015","0","9003","6004","10040102","1","601","2020/08/21 15:59:59","71040015","完成活動任務1-15 (NORMAL)","2020/08/03 16:00:00"
"0","10040","10040201","71040016","0","9003","6005","10040103","1","601","2020/08/21 15:59:59","71040016","完成活動任務1-1 (HARD)","2020/08/03 16:00:00"
"0","10040","10040202","71040017","0","9003","6005","10040103","1","601","2020/08/21 15:59:59","71040017","完成活動任務1-2 (HARD)","2020/08/03 16:00:00"
"0","10040","10040203","71040018","0","9003","6005","10040103","1","601","2020/08/21 15:59:59","71040018","完成活動任務1-3 (HARD)","2020/08/03 16:00:00"
"0","10040","10040204","71040019","0","9003","6005","10040103","1","601","2020/08/21 15:59:59","71040019","完成活動任務1-4 (HARD)","2020/08/03 16:00:00"
"0","10040","10040205","71040020","0","9003","6005","10040103","1","601","2020/08/21 15:59:59","71040020","完成活動任務1-5 (HARD)","2020/08/03 16:00:00"
"0","10040","0","71040021","0","9006","6002","10040104","1","601","2020/08/21 15:59:59","71040021","將討伐證交換的獎賞一覽重置1次","2020/08/03 16:00:00"
"0","10040","0","71040022","0","9006","6002","10040104","2","601","2020/08/21 15:59:59","71040022","將討伐證交換的獎賞一覽重置2次","2020/08/03 16:00:00"
"0","10040","0","71040023","0","9006","6002","10040104","3","601","2020/08/21 15:59:59","71040023","將討伐證交換的獎賞一覽重置3次","2020/08/03 16:00:00"
"0","10040","0","71040024","0","9006","6002","10040104","4","601","2020/08/21 15:59:59","71040024","將討伐證交換的獎賞一覽重置4次","2020/08/03 16:00:00"
"0","10040","0","71040025","0","9011","6008","10040105","5","601","2020/08/21 15:59:59","71040025","打倒 5 隻忍者首領半藏（全難易度共通）","2020/08/03 16:00:00"
"0","10040","0","71040026","0","9011","6008","10040105","10","601","2020/08/21 15:59:59","71040026","打倒 10 隻忍者首領半藏（全難易度共通）","2020/08/03 16:00:00"
"0","10040","0","71040027","0","9011","6008","10040105","15","601","2020/08/21 15:59:59","71040027","打倒 15 隻忍者首領半藏（全難易度共通）","2020/08/03 16:00:00"
"0","10040","0","71040028","0","9011","6008","10040105","20","601","2020/08/21 15:59:59","71040028","打倒 20 隻忍者首領半藏（全難易度共通）","2020/08/03 16:00:00"
"0","10040","0","71040029","0","9011","6008","10040105","25","601","2020/08/21 15:59:59","71040029","打倒 25 隻忍者首領半藏（全難易度共通）","2020/08/03 16:00:00"
"0","10040","0","71040030","0","9011","6008","10040105","30","601","2020/08/21 15:59:59","71040030","打倒 30 隻忍者首領半藏（全難易度共通）","2020/08/03 16:00:00"
"0","10040","610040301","71040031","0","9001","6010","10040106","1","601","2020/08/21 15:59:59","71040031","打倒 1 隻忍者首領半藏（VERY HARD限定）","2020/08/03 16:00:00"
"0","10041","10041101","71041001","0","9003","6004","10041102","1","601","2020/09/28 15:59:59","71041001","完成活動任務1-1 (NORMAL)","2020/09/18 16:00:00"
"0","10041","10041102","71041002","0","9003","6004","10041102","1","601","2020/09/28 15:59:59","71041002","完成活動任務1-2 (NORMAL)","2020/09/18 16:00:00"
"0","10041","10041103","71041003","0","9003","6004","10041102","1","601","2020/09/28 15:59:59","71041003","完成活動任務1-3 (NORMAL)","2020/09/18 16:00:00"
"0","10041","10041104","71041004","0","9003","6004","10041102","1","601","2020/09/28 15:59:59","71041004","完成活動任務1-4 (NORMAL)","2020/09/18 16:00:00"
"0","10041","10041105","71041005","0","9003","6004","10041102","1","601","2020/09/28 15:59:59","71041005","完成活動任務1-5 (NORMAL)","2020/09/18 16:00:00"
"0","10041","10041106","71041006","0","9003","6004","10041102","1","601","2020/09/28 15:59:59","71041006","完成活動任務1-6 (NORMAL)","2020/09/18 16:00:00"
"0","10041","10041107","71041007","0","9003","6004","10041102","1","601","2020/09/28 15:59:59","71041007","完成活動任務1-7 (NORMAL)","2020/09/18 16:00:00"
"0","10041","10041108","71041008","0","9003","6004","10041102","1","601","2020/09/28 15:59:59","71041008","完成活動任務1-8 (NORMAL)","2020/09/18 16:00:00"
"0","10041","10041109","71041009","0","9003","6004","10041102","1","601","2020/09/28 15:59:59","71041009","完成活動任務1-9 (NORMAL)","2020/09/18 16:00:00"
"0","10041","10041110","71041010","0","9003","6004","10041102","1","601","2020/09/28 15:59:59","71041010","完成活動任務1-10 (NORMAL)","2020/09/18 16:00:00"
"0","10041","10041111","71041011","0","9003","6004","10041102","1","601","2020/09/28 15:59:59","71041011","完成活動任務1-11 (NORMAL)","2020/09/18 16:00:00"
"0","10041","10041112","71041012","0","9003","6004","10041102","1","601","2020/09/28 15:59:59","71041012","完成活動任務1-12 (NORMAL)","2020/09/18 16:00:00"
"0","10041","10041113","71041013","0","9003","6004","10041102","1","601","2020/09/28 15:59:59","71041013","完成活動任務1-13 (NORMAL)","2020/09/18 16:00:00"
"0","10041","10041114","71041014","0","9003","6004","10041102","1","601","2020/09/28 15:59:59","71041014","完成活動任務1-14 (NORMAL)","2020/09/18 16:00:00"
"0","10041","10041115","71041015","0","9003","6004","10041102","1","601","2020/09/28 15:59:59","71041015","完成活動任務1-15 (NORMAL)","2020/09/18 16:00:00"
"0","10041","10041201","71041016","0","9003","6005","10041103","1","601","2020/09/28 15:59:59","71041016","完成活動任務1-1 (HARD)","2020/09/18 16:00:00"
"0","10041","10041202","71041017","0","9003","6005","10041103","1","601","2020/09/28 15:59:59","71041017","完成活動任務1-2 (HARD)","2020/09/18 16:00:00"
"0","10041","10041203","71041018","0","9003","6005","10041103","1","601","2020/09/28 15:59:59","71041018","完成活動任務1-3 (HARD)","2020/09/18 16:00:00"
"0","10041","10041204","71041019","0","9003","6005","10041103","1","601","2020/09/28 15:59:59","71041019","完成活動任務1-4 (HARD)","2020/09/18 16:00:00"
"0","10041","10041205","71041020","0","9003","6005","10041103","1","601","2020/09/28 15:59:59","71041020","完成活動任務1-5 (HARD)","2020/09/18 16:00:00"
"0","10041","0","71041021","0","9006","6002","10041104","1","601","2020/09/28 15:59:59","71041021","將討伐證交換的獎賞一覽重置1次","2020/09/18 16:00:00"
"0","10041","0","71041022","0","9006","6002","10041104","2","601","2020/09/28 15:59:59","71041022","將討伐證交換的獎賞一覽重置2次","2020/09/18 16:00:00"
"0","10041","0","71041023","0","9006","6002","10041104","3","601","2020/09/28 15:59:59","71041023","將討伐證交換的獎賞一覽重置3次","2020/09/18 16:00:00"
"0","10041","0","71041024","0","9006","6002","10041104","4","601","2020/09/28 15:59:59","71041024","將討伐證交換的獎賞一覽重置4次","2020/09/18 16:00:00"
"0","10041","0","71041025","0","9011","6008","10041105","5","601","2020/09/28 15:59:59","71041025","打倒 5 隻惡代官（全難易度共通）","2020/09/18 16:00:00"
"0","10041","0","71041026","0","9011","6008","10041105","10","601","2020/09/28 15:59:59","71041026","打倒 10 隻惡代官（全難易度共通）","2020/09/18 16:00:00"
"0","10041","0","71041027","0","9011","6008","10041105","15","601","2020/09/28 15:59:59","71041027","打倒 15 隻惡代官（全難易度共通）","2020/09/18 16:00:00"
"0","10041","0","71041028","0","9011","6008","10041105","20","601","2020/09/28 15:59:59","71041028","打倒 20 隻惡代官（全難易度共通）","2020/09/18 16:00:00"
"0","10041","0","71041029","0","9011","6008","10041105","25","601","2020/09/28 15:59:59","71041029","打倒 25 隻惡代官（全難易度共通）","2020/09/18 16:00:00"
"0","10041","0","71041030","0","9011","6008","10041105","30","601","2020/09/28 15:59:59","71041030","打倒 30 隻惡代官（全難易度共通）","2020/09/18 16:00:00"
"0","10041","610041301","71041031","0","9001","6010","10041106","1","601","2020/09/28 15:59:59","71041031","打倒 1 隻惡代官（VERY HARD限定）","2020/09/18 16:00:00"
"0","10042","10042101","71042001","0","9003","6004","10042102","1","601","2020/09/22 15:59:59","71042001","完成活動任務1-1 (NORMAL)","2020/09/04 16:00:00"
"0","10042","10042102","71042002","0","9003","6004","10042102","1","601","2020/09/22 15:59:59","71042002","完成活動任務1-2 (NORMAL)","2020/09/04 16:00:00"
"0","10042","10042103","71042003","0","9003","6004","10042102","1","601","2020/09/22 15:59:59","71042003","完成活動任務1-3 (NORMAL)","2020/09/04 16:00:00"
"0","10042","10042104","71042004","0","9003","6004","10042102","1","601","2020/09/22 15:59:59","71042004","完成活動任務1-4 (NORMAL)","2020/09/04 16:00:00"
"0","10042","10042105","71042005","0","9003","6004","10042102","1","601","2020/09/22 15:59:59","71042005","完成活動任務1-5 (NORMAL)","2020/09/04 16:00:00"
"0","10042","10042106","71042006","0","9003","6004","10042102","1","601","2020/09/22 15:59:59","71042006","完成活動任務1-6 (NORMAL)","2020/09/04 16:00:00"
"0","10042","10042107","71042007","0","9003","6004","10042102","1","601","2020/09/22 15:59:59","71042007","完成活動任務1-7 (NORMAL)","2020/09/04 16:00:00"
"0","10042","10042108","71042008","0","9003","6004","10042102","1","601","2020/09/22 15:59:59","71042008","完成活動任務1-8 (NORMAL)","2020/09/04 16:00:00"
"0","10042","10042109","71042009","0","9003","6004","10042102","1","601","2020/09/22 15:59:59","71042009","完成活動任務1-9 (NORMAL)","2020/09/04 16:00:00"
"0","10042","10042110","71042010","0","9003","6004","10042102","1","601","2020/09/22 15:59:59","71042010","完成活動任務1-10 (NORMAL)","2020/09/04 16:00:00"
"0","10042","10042111","71042011","0","9003","6004","10042102","1","601","2020/09/22 15:59:59","71042011","完成活動任務1-11 (NORMAL)","2020/09/04 16:00:00"
"0","10042","10042112","71042012","0","9003","6004","10042102","1","601","2020/09/22 15:59:59","71042012","完成活動任務1-12 (NORMAL)","2020/09/04 16:00:00"
"0","10042","10042113","71042013","0","9003","6004","10042102","1","601","2020/09/22 15:59:59","71042013","完成活動任務1-13 (NORMAL)","2020/09/04 16:00:00"
"0","10042","10042114","71042014","0","9003","6004","10042102","1","601","2020/09/22 15:59:59","71042014","完成活動任務1-14 (NORMAL)","2020/09/04 16:00:00"
"0","10042","10042115","71042015","0","9003","6004","10042102","1","601","2020/09/22 15:59:59","71042015","完成活動任務1-15 (NORMAL)","2020/09/04 16:00:00"
"0","10042","10042201","71042016","0","9003","6005","10042103","1","601","2020/09/22 15:59:59","71042016","完成活動任務1-1 (HARD)","2020/09/04 16:00:00"
"0","10042","10042202","71042017","0","9003","6005","10042103","1","601","2020/09/22 15:59:59","71042017","完成活動任務1-2 (HARD)","2020/09/04 16:00:00"
"0","10042","10042203","71042018","0","9003","6005","10042103","1","601","2020/09/22 15:59:59","71042018","完成活動任務1-3 (HARD)","2020/09/04 16:00:00"
"0","10042","10042204","71042019","0","9003","6005","10042103","1","601","2020/09/22 15:59:59","71042019","完成活動任務1-4 (HARD)","2020/09/04 16:00:00"
"0","10042","10042205","71042020","0","9003","6005","10042103","1","601","2020/09/22 15:59:59","71042020","完成活動任務1-5 (HARD)","2020/09/04 16:00:00"
"0","10042","0","71042021","0","9006","6002","10042104","1","601","2020/09/22 15:59:59","71042021","將討伐證交換的獎賞一覽重置1次","2020/09/04 16:00:00"
"0","10042","0","71042022","0","9006","6002","10042104","2","601","2020/09/22 15:59:59","71042022","將討伐證交換的獎賞一覽重置2次","2020/09/04 16:00:00"
"0","10042","0","71042023","0","9006","6002","10042104","3","601","2020/09/22 15:59:59","71042023","將討伐證交換的獎賞一覽重置3次","2020/09/04 16:00:00"
"0","10042","0","71042024","0","9006","6002","10042104","4","601","2020/09/22 15:59:59","71042024","將討伐證交換的獎賞一覽重置4次","2020/09/04 16:00:00"
"0","10042","0","71042025","0","9011","6008","10042105","5","601","2020/09/22 15:59:59","71042025","打倒 5 隻黑之王賈巴沃克（全難易度共通）","2020/09/04 16:00:00"
"0","10042","0","71042026","0","9011","6008","10042105","10","601","2020/09/22 15:59:59","71042026","打倒 10 隻黑之王賈巴沃克（全難易度共通）","2020/09/04 16:00:00"
"0","10042","0","71042027","0","9011","6008","10042105","15","601","2020/09/22 15:59:59","71042027","打倒 15 隻黑之王賈巴沃克（全難易度共通）","2020/09/04 16:00:00"
"0","10042","0","71042028","0","9011","6008","10042105","20","601","2020/09/22 15:59:59","71042028","打倒 20 隻黑之王賈巴沃克（全難易度共通）","2020/09/04 16:00:00"
"0","10042","0","71042029","0","9011","6008","10042105","25","601","2020/09/22 15:59:59","71042029","打倒 25 隻黑之王賈巴沃克（全難易度共通）","2020/09/04 16:00:00"
"0","10042","0","71042030","0","9011","6008","10042105","30","601","2020/09/22 15:59:59","71042030","打倒 30 隻黑之王賈巴沃克（全難易度共通）","2020/09/04 16:00:00"
"0","10042","610042101","71042031","0","9001","6006","10042106","1","601","2020/09/22 15:59:59","71042031","打倒 1 隻黑之王賈巴沃克（NORMAL限定）","2020/09/04 16:00:00"
"0","10042","610042301","71042032","0","9001","6010","10042107","1","601","2020/09/22 15:59:59","71042032","打倒 1 隻黑之王賈巴沃克（VERY HARD限定）","2020/09/04 16:00:00"
"0","10043","10043101","71043001","0","9003","6004","10043102","1","601","2020/10/28 15:59:59","71043001","完成活動任務1-1 (NORMAL)","2020/10/19 16:00:00"
"0","10043","10043102","71043002","0","9003","6004","10043102","1","601","2020/10/28 15:59:59","71043002","完成活動任務1-2 (NORMAL)","2020/10/19 16:00:00"
"0","10043","10043103","71043003","0","9003","6004","10043102","1","601","2020/10/28 15:59:59","71043003","完成活動任務1-3 (NORMAL)","2020/10/19 16:00:00"
"0","10043","10043104","71043004","0","9003","6004","10043102","1","601","2020/10/28 15:59:59","71043004","完成活動任務1-4 (NORMAL)","2020/10/19 16:00:00"
"0","10043","10043105","71043005","0","9003","6004","10043102","1","601","2020/10/28 15:59:59","71043005","完成活動任務1-5 (NORMAL)","2020/10/19 16:00:00"
"0","10043","10043106","71043006","0","9003","6004","10043102","1","601","2020/10/28 15:59:59","71043006","完成活動任務1-6 (NORMAL)","2020/10/19 16:00:00"
"0","10043","10043107","71043007","0","9003","6004","10043102","1","601","2020/10/28 15:59:59","71043007","完成活動任務1-7 (NORMAL)","2020/10/19 16:00:00"
"0","10043","10043108","71043008","0","9003","6004","10043102","1","601","2020/10/28 15:59:59","71043008","完成活動任務1-8 (NORMAL)","2020/10/19 16:00:00"
"0","10043","10043109","71043009","0","9003","6004","10043102","1","601","2020/10/28 15:59:59","71043009","完成活動任務1-9 (NORMAL)","2020/10/19 16:00:00"
"0","10043","10043110","71043010","0","9003","6004","10043102","1","601","2020/10/28 15:59:59","71043010","完成活動任務1-10 (NORMAL)","2020/10/19 16:00:00"
"0","10043","10043111","71043011","0","9003","6004","10043102","1","601","2020/10/28 15:59:59","71043011","完成活動任務1-11 (NORMAL)","2020/10/19 16:00:00"
"0","10043","10043112","71043012","0","9003","6004","10043102","1","601","2020/10/28 15:59:59","71043012","完成活動任務1-12 (NORMAL)","2020/10/19 16:00:00"
"0","10043","10043113","71043013","0","9003","6004","10043102","1","601","2020/10/28 15:59:59","71043013","完成活動任務1-13 (NORMAL)","2020/10/19 16:00:00"
"0","10043","10043114","71043014","0","9003","6004","10043102","1","601","2020/10/28 15:59:59","71043014","完成活動任務1-14 (NORMAL)","2020/10/19 16:00:00"
"0","10043","10043115","71043015","0","9003","6004","10043102","1","601","2020/10/28 15:59:59","71043015","完成活動任務1-15 (NORMAL)","2020/10/19 16:00:00"
"0","10043","10043201","71043016","0","9003","6005","10043103","1","601","2020/10/28 15:59:59","71043016","完成活動任務1-1 (HARD)","2020/10/19 16:00:00"
"0","10043","10043202","71043017","0","9003","6005","10043103","1","601","2020/10/28 15:59:59","71043017","完成活動任務1-2 (HARD)","2020/10/19 16:00:00"
"0","10043","10043203","71043018","0","9003","6005","10043103","1","601","2020/10/28 15:59:59","71043018","完成活動任務1-3 (HARD)","2020/10/19 16:00:00"
"0","10043","10043204","71043019","0","9003","6005","10043103","1","601","2020/10/28 15:59:59","71043019","完成活動任務1-4 (HARD)","2020/10/19 16:00:00"
"0","10043","10043205","71043020","0","9003","6005","10043103","1","601","2020/10/28 15:59:59","71043020","完成活動任務1-5 (HARD)","2020/10/19 16:00:00"
"0","10043","0","71043021","0","9006","6002","10043104","1","601","2020/10/28 15:59:59","71043021","將討伐證交換的獎賞一覽重置1次","2020/10/19 16:00:00"
"0","10043","0","71043022","0","9006","6002","10043104","2","601","2020/10/28 15:59:59","71043022","將討伐證交換的獎賞一覽重置2次","2020/10/19 16:00:00"
"0","10043","0","71043023","0","9006","6002","10043104","3","601","2020/10/28 15:59:59","71043023","將討伐證交換的獎賞一覽重置3次","2020/10/19 16:00:00"
"0","10043","0","71043024","0","9006","6002","10043104","4","601","2020/10/28 15:59:59","71043024","將討伐證交換的獎賞一覽重置4次","2020/10/19 16:00:00"
"0","10043","0","71043025","0","9011","6008","10043105","5","601","2020/10/28 15:59:59","71043025","打倒 5 隻雨神大人（全難易度共通）","2020/10/19 16:00:00"
"0","10043","0","71043026","0","9011","6008","10043105","10","601","2020/10/28 15:59:59","71043026","打倒 10 隻雨神大人（全難易度共通）","2020/10/19 16:00:00"
"0","10043","0","71043027","0","9011","6008","10043105","15","601","2020/10/28 15:59:59","71043027","打倒 15 隻雨神大人（全難易度共通）","2020/10/19 16:00:00"
"0","10043","0","71043028","0","9011","6008","10043105","20","601","2020/10/28 15:59:59","71043028","打倒 20 隻雨神大人（全難易度共通）","2020/10/19 16:00:00"
"0","10043","0","71043029","0","9011","6008","10043105","25","601","2020/10/28 15:59:59","71043029","打倒 25 隻雨神大人（全難易度共通）","2020/10/19 16:00:00"
"0","10043","0","71043030","0","9011","6008","10043105","30","601","2020/10/28 15:59:59","71043030","打倒 30 隻雨神大人（全難易度共通）","2020/10/19 16:00:00"
"0","10043","610043101","71043031","0","9001","6006","10043106","1","601","2020/10/28 15:59:59","71043031","打倒 1 隻雨神大人（NORMAL限定）","2020/10/19 16:00:00"
"0","10043","610043301","71043032","0","9001","6010","10043107","1","601","2020/10/28 15:59:59","71043032","打倒 1 隻雨神大人（VERY HARD限定）","2020/10/19 16:00:00"
"0","10044","10044101","71044001","0","9003","6004","10044102","1","601","2020/11/20 15:59:59","71044001","完成活動任務1-1 (NORMAL)","2020/11/02 16:00:00"
"0","10044","10044102","71044002","0","9003","6004","10044102","1","601","2020/11/20 15:59:59","71044002","完成活動任務1-2 (NORMAL)","2020/11/02 16:00:00"
"0","10044","10044103","71044003","0","9003","6004","10044102","1","601","2020/11/20 15:59:59","71044003","完成活動任務1-3 (NORMAL)","2020/11/02 16:00:00"
"0","10044","10044104","71044004","0","9003","6004","10044102","1","601","2020/11/20 15:59:59","71044004","完成活動任務1-4 (NORMAL)","2020/11/02 16:00:00"
"0","10044","10044105","71044005","0","9003","6004","10044102","1","601","2020/11/20 15:59:59","71044005","完成活動任務1-5 (NORMAL)","2020/11/02 16:00:00"
"0","10044","10044106","71044006","0","9003","6004","10044102","1","601","2020/11/20 15:59:59","71044006","完成活動任務1-6 (NORMAL)","2020/11/02 16:00:00"
"0","10044","10044107","71044007","0","9003","6004","10044102","1","601","2020/11/20 15:59:59","71044007","完成活動任務1-7 (NORMAL)","2020/11/02 16:00:00"
"0","10044","10044108","71044008","0","9003","6004","10044102","1","601","2020/11/20 15:59:59","71044008","完成活動任務1-8 (NORMAL)","2020/11/02 16:00:00"
"0","10044","10044109","71044009","0","9003","6004","10044102","1","601","2020/11/20 15:59:59","71044009","完成活動任務1-9 (NORMAL)","2020/11/02 16:00:00"
"0","10044","10044110","71044010","0","9003","6004","10044102","1","601","2020/11/20 15:59:59","71044010","完成活動任務1-10 (NORMAL)","2020/11/02 16:00:00"
"0","10044","10044111","71044011","0","9003","6004","10044102","1","601","2020/11/20 15:59:59","71044011","完成活動任務1-11 (NORMAL)","2020/11/02 16:00:00"
"0","10044","10044112","71044012","0","9003","6004","10044102","1","601","2020/11/20 15:59:59","71044012","完成活動任務1-12 (NORMAL)","2020/11/02 16:00:00"
"0","10044","10044113","71044013","0","9003","6004","10044102","1","601","2020/11/20 15:59:59","71044013","完成活動任務1-13 (NORMAL)","2020/11/02 16:00:00"
"0","10044","10044114","71044014","0","9003","6004","10044102","1","601","2020/11/20 15:59:59","71044014","完成活動任務1-14 (NORMAL)","2020/11/02 16:00:00"
"0","10044","10044115","71044015","0","9003","6004","10044102","1","601","2020/11/20 15:59:59","71044015","完成活動任務1-15 (NORMAL)","2020/11/02 16:00:00"
"0","10044","10044201","71044016","0","9003","6005","10044103","1","601","2020/11/20 15:59:59","71044016","完成活動任務1-1 (HARD)","2020/11/02 16:00:00"
"0","10044","10044202","71044017","0","9003","6005","10044103","1","601","2020/11/20 15:59:59","71044017","完成活動任務1-2 (HARD)","2020/11/02 16:00:00"
"0","10044","10044203","71044018","0","9003","6005","10044103","1","601","2020/11/20 15:59:59","71044018","完成活動任務1-3 (HARD)","2020/11/02 16:00:00"
"0","10044","10044204","71044019","0","9003","6005","10044103","1","601","2020/11/20 15:59:59","71044019","完成活動任務1-4 (HARD)","2020/11/02 16:00:00"
"0","10044","10044205","71044020","0","9003","6005","10044103","1","601","2020/11/20 15:59:59","71044020","完成活動任務1-5 (HARD)","2020/11/02 16:00:00"
"0","10044","0","71044021","0","9006","6002","10044104","1","601","2020/11/20 15:59:59","71044021","將討伐證交換的獎賞一覽重置1次","2020/11/02 16:00:00"
"0","10044","0","71044022","0","9006","6002","10044104","2","601","2020/11/20 15:59:59","71044022","將討伐證交換的獎賞一覽重置2次","2020/11/02 16:00:00"
"0","10044","0","71044023","0","9006","6002","10044104","3","601","2020/11/20 15:59:59","71044023","將討伐證交換的獎賞一覽重置3次","2020/11/02 16:00:00"
"0","10044","0","71044024","0","9006","6002","10044104","4","601","2020/11/20 15:59:59","71044024","將討伐證交換的獎賞一覽重置4次","2020/11/02 16:00:00"
