6ffbe8555c9766836f42d741b259c5d9c1096e46a54332cc7f6f47b6fd528bfb,904cb3779a4be11c60f08e7211d77e7f88a93d6da1fad4dc87075d4f88487f8a,c1a5377e5cb1de2a34bf4f9f07b077c189c0322cad03c366d033d7884aaf8c7c,ac51f801690ccbf98fc01ef9f45241a53dd755efc7c817ce22f59fa021fe5307,beef4e998c14bf240f4555c31a1cb07b07f2eebcbd8fe2b7ea269e203ceb0db0,7fe12d743d06aed72d4f3affd42ca2c5507555ee5888c25011e10aab86671d1d,28ae78dc858e0354aa2eb161b96a9f9fe9660bd64e0355418a83b36172a5c0d8,4861d0133699a9ade570134ee886a11c6015b728abc526fce6b775ca0cdf6dc0
"15511","5","42","0","0","0","0","4"
"15521","5","84","0","0","0","0","4"
"15531","5","126","0","0","0","0","4"
"15541","5","168","0","0","0","0","4"
"15551","5","210","0","0","0","0","4"
"15611","2","94","0","0","0","0","1"
"15621","2","188","0","0","0","0","1"
"15631","2","282","0","0","0","0","1"
"15641","2","376","0","0","0","0","1"
"15651","2","470","0","0","0","0","1"
"15711","3","42","0","0","0","0","4"
"15721","3","84","0","0","0","0","4"
"15731","3","126","0","0","0","0","4"
"15741","3","168","0","0","0","0","4"
"15751","3","210","0","0","0","0","4"
"15811","6","15","0","0","0","0","5"
"15821","6","30","0","0","0","0","5"
"15831","6","45","0","0","0","0","5"
"15841","6","60","0","0","0","0","5"
"15851","6","75","0","0","0","0","5"
"15911","7","20","0","0","0","0","2"
"15921","7","40","0","0","0","0","2"
"15931","7","60","0","0","0","0","2"
"15941","7","80","0","0","0","0","2"
"15951","7","100","0","0","0","0","2"
"16011","3","44","0","0","0","0","3"
"16021","3","88","0","0","0","0","3"
"16031","3","132","0","0","0","0","3"
"16041","3","176","0","0","0","0","3"
"16051","3","220","0","0","0","0","3"
"16111","100","1","0","0","0","0","4"
"16121","100","2","0","0","0","0","4"
"16131","100","3","0","0","0","0","4"
"16211","1","64","0","0","0","0","5"
"16221","1","128","0","0","0","0","5"
"16231","1","192","0","0","0","0","5"
"16241","1","256","0","0","0","0","5"
"16251","1","320","0","0","0","0","5"
"16311","3","42","0","0","0","0","2"
"16321","3","84","0","0","0","0","2"
"16331","3","126","0","0","0","0","2"
"16341","3","168","0","0","0","0","2"
"16351","3","210","0","0","0","0","2"
"16411","5","44","0","0","0","0","3"
"16421","5","88","0","0","0","0","3"
"16431","5","132","0","0","0","0","3"
"16441","5","176","0","0","0","0","3"
"16451","5","220","0","0","0","0","3"
"16511","5","44","0","0","0","0","5"
"16521","5","88","0","0","0","0","5"
"16531","5","132","0","0","0","0","5"
"16541","5","176","0","0","0","0","5"
"16551","5","220","0","0","0","0","5"
"16611","3","42","5","4","3","2","1"
"16621","3","84","5","4","3","2","1"
"16631","3","126","5","4","3","2","1"
"16641","3","168","5","4","3","2","1"
"16651","3","210","5","4","3","2","1"
"16711","6","20","0","0","0","0","1"
"16721","6","40","0","0","0","0","1"
"16731","6","60","0","0","0","0","1"
"16741","6","80","0","0","0","0","1"
"16751","6","100","0","0","0","0","1"
"16811","5","46","0","0","0","0","3"
"16821","5","92","0","0","0","0","3"
"16831","5","138","0","0","0","0","3"
"16841","5","184","0","0","0","0","3"
"16851","5","230","0","0","0","0","3"
"16911","4","94","0","0","0","0","4"
"16921","4","188","0","0","0","0","4"
"16931","4","282","0","0","0","0","4"
"16941","4","376","0","0","0","0","4"
"16951","4","470","0","0","0","0","4"
"17011","6","20","0","0","0","0","5"
"17021","6","40","0","0","0","0","5"
"17031","6","60","0","0","0","0","5"
"17041","6","80","0","0","0","0","5"
"17051","6","100","0","0","0","0","5"
"17111","5","46","0","0","0","0","1"
"17121","5","92","0","0","0","0","1"
"17131","5","138","0","0","0","0","1"
"17141","5","184","0","0","0","0","1"
"17151","5","230","0","0","0","0","1"
"17211","4","94","0","0","0","0","1"
"17221","4","188","0","0","0","0","1"
"17231","4","282","0","0","0","0","1"
"17241","4","376","0","0","0","0","1"
"17251","4","470","0","0","0","0","1"
"17311","1","50","0","0","0","0","2"
"17321","1","100","0","0","0","0","2"
"17331","1","150","0","0","0","0","2"
"17341","1","200","0","0","0","0","2"
"17351","1","250","0","0","0","0","2"
"17411","7","20","0","0","0","0","5"
"17421","7","40","0","0","0","0","5"
"17431","7","60","0","0","0","0","5"
"17441","7","80","0","0","0","0","5"
"17451","7","100","0","0","0","0","5"
"17511","3","42","0","0","0","0","1"
"17521","3","84","0","0","0","0","1"
"17531","3","126","0","0","0","0","1"
"17541","3","168","0","0","0","0","1"
"17551","3","210","0","0","0","0","1"
"17611","100","1","0","0","0","0","3"
"17621","100","2","0","0","0","0","3"
"17711","101","1","0","0","0","0","4"
"17721","101","2","0","0","0","0","4"
"17731","101","3","0","0","0","0","4"
"17811","1","50","0","0","0","0","1"
"17821","1","100","0","0","0","0","1"
"17831","1","150","0","0","0","0","1"
"17841","1","200","0","0","0","0","1"
"17851","1","250","0","0","0","0","1"
"17911","1","52","0","0","0","0","3"
"17921","1","104","0","0","0","0","3"
"17931","1","156","0","0","0","0","3"
"17941","1","208","0","0","0","0","3"
"17951","1","260","0","0","0","0","3"
"18011","3","44","0","0","0","0","4"
"18021","3","88","0","0","0","0","4"
"18031","3","132","0","0","0","0","4"
"18041","3","176","0","0","0","0","4"
"18051","3","220","0","0","0","0","4"
"18111","100","1","0","0","0","0","5"
"18121","100","2","0","0","0","0","5"
"18211","6","20","0","0","0","0","2"
"18221","6","40","0","0","0","0","2"
"18231","6","60","0","0","0","0","2"
"18241","6","80","0","0","0","0","2"
"18251","6","100","0","0","0","0","2"
"18311","4","92","0","0","0","0","3"
"18321","4","184","0","0","0","0","3"
"18331","4","276","0","0","0","0","3"
"18341","4","368","0","0","0","0","3"
"18351","4","460","0","0","0","0","3"
"18411","5","44","0","0","0","0","4"
"18421","5","88","0","0","0","0","4"
"18431","5","132","0","0","0","0","4"
"18441","5","176","0","0","0","0","4"
"18451","5","220","0","0","0","0","4"
"18511","1","52","0","0","0","0","1"
"18521","1","104","0","0","0","0","1"
"18531","1","156","0","0","0","0","1"
"18541","1","208","0","0","0","0","1"
"18551","1","260","0","0","0","0","1"
"18611","1","64","0","0","0","0","4"
"18621","1","128","0","0","0","0","4"
"18631","1","192","0","0","0","0","4"
"18641","1","256","0","0","0","0","4"
"18651","1","320","0","0","0","0","4"
"18711","4","94","0","0","0","0","5"
"18721","4","188","0","0","0","0","5"
"18731","4","282","0","0","0","0","5"
"18741","4","376","0","0","0","0","5"
"18751","4","470","0","0","0","0","5"
"18811","1","52","0","0","0","0","2"
"18821","1","104","0","0","0","0","2"
"18831","1","156","0","0","0","0","2"
"18841","1","208","0","0","0","0","2"
"18851","1","260","0","0","0","0","2"
"18911","101","1","0","0","0","0","3"
"18921","101","2","0","0","0","0","3"
"18931","101","3","0","0","0","0","3"
"19011","100","1","0","0","0","0","1"
"19021","100","2","0","0","0","0","1"
"19111","4","92","0","0","0","0","2"
"19121","4","184","0","0","0","0","2"
"19131","4","276","0","0","0","0","2"
"19141","4","368","0","0","0","0","2"
"19151","4","460","0","0","0","0","2"
"19211","7","20","0","0","0","0","3"
"19221","7","40","0","0","0","0","3"
"19231","7","60","0","0","0","0","3"
"19241","7","80","0","0","0","0","3"
"19251","7","100","0","0","0","0","3"
"19311","3","46","0","0","0","0","5"
"19321","3","92","0","0","0","0","5"
"19331","3","138","0","0","0","0","5"
"19341","3","184","0","0","0","0","5"
"19351","3","230","0","0","0","0","5"
"19411","2","90","5","4","3","2","1"
"19421","2","180","5","4","3","2","1"
"19431","2","270","5","4","3","2","1"
"19441","2","360","5","4","3","2","1"
"19451","2","450","5","4","3","2","1"
"19511","100","1","0","0","0","0","1"
"19521","100","2","0","0","0","0","1"
"19531","100","3","0","0","0","0","1"
"19611","3","46","0","0","0","0","3"
"19621","3","92","0","0","0","0","3"
"19631","3","138","0","0","0","0","3"
"19641","3","184","0","0","0","0","3"
"19651","3","230","0","0","0","0","3"
"19711","2","94","0","0","0","0","4"
"19721","2","188","0","0","0","0","4"
"19731","2","282","0","0","0","0","4"
"19741","2","376","0","0","0","0","4"
"19751","2","470","0","0","0","0","4"
"19811","5","46","0","0","0","0","5"
"19821","5","92","0","0","0","0","5"
"19831","5","138","0","0","0","0","5"
"19841","5","184","0","0","0","0","5"
"19851","5","230","0","0","0","0","5"
"19911","101","1","0","0","0","0","2"
"19921","101","2","0","0","0","0","2"
"19931","101","3","0","0","0","0","2"
"20011","4","94","0","0","0","0","3"
"20021","4","188","0","0","0","0","3"
"20031","4","282","0","0","0","0","3"
"20041","4","376","0","0","0","0","3"
"20051","4","470","0","0","0","0","3"
"20111","4","96","0","0","0","0","5"
"20121","4","192","0","0","0","0","5"
"20131","4","288","0","0","0","0","5"
"20141","4","384","0","0","0","0","5"
"20151","4","480","0","0","0","0","5"
"20211","2","96","0","0","0","0","1"
"20221","2","192","0","0","0","0","1"
"20231","2","288","0","0","0","0","1"
"20241","2","384","0","0","0","0","1"
"20251","2","480","0","0","0","0","1"
"20311","4","94","0","0","0","0","2"
"20321","4","188","0","0","0","0","2"
"20331","4","282","0","0","0","0","2"
"20341","4","376","0","0","0","0","2"
"20351","4","470","0","0","0","0","2"
"20411","100","1","0","0","0","0","5"
"20421","100","2","0","0","0","0","5"
"20431","100","3","0","0","0","0","5"
"20511","4","96","0","0","0","0","2"
"20521","4","192","0","0","0","0","2"
"20531","4","288","0","0","0","0","2"
"20541","4","384","0","0","0","0","2"
"20551","4","480","0","0","0","0","2"
"20611","2","96","0","0","0","0","4"
"20621","2","192","0","0","0","0","4"
"20631","2","288","0","0","0","0","4"
"20641","2","384","0","0","0","0","4"
"20651","2","480","0","0","0","0","4"
"20711","3","44","0","0","0","0","1"
"20721","3","88","0","0","0","0","1"
"20731","3","132","0","0","0","0","1"
"20741","3","176","0","0","0","0","1"
"20751","3","220","0","0","0","0","1"
"20811","3","44","0","0","0","0","2"
"20821","3","88","0","0","0","0","2"
"20831","3","132","0","0","0","0","2"
"20841","3","176","0","0","0","0","2"
"20851","3","220","0","0","0","0","2"
"20911","100","1","0","0","0","0","3"
"20921","100","2","0","0","0","0","3"
"20931","100","3","0","0","0","0","3"
"21011","4","96","0","0","0","0","4"
"21021","4","192","0","0","0","0","4"
"21031","4","288","0","0","0","0","4"
"21041","4","384","0","0","0","0","4"
"21051","4","480","0","0","0","0","4"
"21111","4","96","0","0","0","0","1"
"21121","4","192","0","0","0","0","1"
"21131","4","288","0","0","0","0","1"
"21141","4","384","0","0","0","0","1"
"21151","4","480","0","0","0","0","1"
"21211","4","96","0","0","0","0","3"
"21221","4","192","0","0","0","0","3"
"21231","4","288","0","0","0","0","3"
"21241","4","384","0","0","0","0","3"
"21251","4","480","0","0","0","0","3"
"21311","2","94","0","0","0","0","5"
"21321","2","188","0","0","0","0","5"
"21331","2","282","0","0","0","0","5"
"21341","2","376","0","0","0","0","5"
"21351","2","470","0","0","0","0","5"
"21411","3","46","0","0","0","0","2"
"21421","3","92","0","0","0","0","2"
"21431","3","138","0","0","0","0","2"
"21441","3","184","0","0","0","0","2"
"21451","3","230","0","0","0","0","2"
"21511","5","46","0","0","0","0","4"
"21521","5","92","0","0","0","0","4"
"21531","5","138","0","0","0","0","4"
"21541","5","184","0","0","0","0","4"
"21551","5","230","0","0","0","0","4"
"21611","2","96","0","0","0","0","5"
"21621","2","192","0","0","0","0","5"
"21631","2","288","0","0","0","0","5"
"21641","2","384","0","0","0","0","5"
"21651","2","480","0","0","0","0","5"
"21711","100","1","0","0","0","0","2"
"21721","100","2","0","0","0","0","2"
"21731","100","3","0","0","0","0","2"
"21811","2","96","0","0","0","0","3"
"21821","2","192","0","0","0","0","3"
"21831","2","288","0","0","0","0","3"
"21841","2","384","0","0","0","0","3"
"21851","2","480","0","0","0","0","3"
"21911","3","46","0","0","0","0","4"
"21921","3","92","0","0","0","0","4"
"21931","3","138","0","0","0","0","4"
"21941","3","184","0","0","0","0","4"
"21951","3","230","0","0","0","0","4"
"22011","3","46","0","0","0","0","1"
"22021","3","92","0","0","0","0","1"
"22031","3","138","0","0","0","0","1"
"22041","3","184","0","0","0","0","1"
"22051","3","230","0","0","0","0","1"
"22111","2","96","0","0","0","0","2"
"22121","2","192","0","0","0","0","2"
"22131","2","288","0","0","0","0","2"
"22141","2","384","0","0","0","0","2"
"22151","2","480","0","0","0","0","2"
"22211","4","90","5","4","3","2","1"
"22221","4","180","5","4","3","2","1"
"22231","4","270","5","4","3","2","1"
"22241","4","360","5","4","3","2","1"
"22251","4","450","5","4","3","2","1"
"22311","101","1","0","0","0","0","2"
"22411","2","46","0","0","0","0","1"
"22421","2","92","0","0","0","0","1"
"22431","2","138","0","0","0","0","1"
"22441","2","184","0","0","0","0","1"
"22451","2","230","0","0","0","0","1"
"22511","6","7","0","0","0","0","3"
"22521","6","14","0","0","0","0","3"
"22531","6","21","0","0","0","0","3"
"22541","6","28","0","0","0","0","3"
"22551","6","35","0","0","0","0","3"
"22611","2","46","0","0","0","0","5"
"22621","2","92","0","0","0","0","5"
"22631","2","138","0","0","0","0","5"
"22641","2","184","0","0","0","0","5"
"22651","2","230","0","0","0","0","5"
"22711","2","46","0","0","0","0","4"
"22721","2","92","0","0","0","0","4"
"22731","2","138","0","0","0","0","4"
"22741","2","184","0","0","0","0","4"
"22751","2","230","0","0","0","0","4"
"22811","4","46","0","0","0","0","5"
"22821","4","92","0","0","0","0","5"
"22831","4","138","0","0","0","0","5"
"22841","4","184","0","0","0","0","5"
"22851","4","230","0","0","0","0","5"
"22911","101","1","0","0","0","0","3"
"23011","4","46","0","0","0","0","4"
"23021","4","92","0","0","0","0","4"
"23031","4","138","0","0","0","0","4"
"23041","4","184","0","0","0","0","4"
"23051","4","230","0","0","0","0","4"
"23111","7","7","0","0","0","0","2"
"23121","7","14","0","0","0","0","2"
"23131","7","21","0","0","0","0","2"
"23141","7","28","0","0","0","0","2"
"23151","7","35","0","0","0","0","2"
"23211","101","1","0","0","0","0","5"
"23311","100","1","0","0","0","0","3"
"23411","4","46","0","0","0","0","1"
"23421","4","92","0","0","0","0","1"
"23431","4","138","0","0","0","0","1"
"23441","4","184","0","0","0","0","1"
"23451","4","230","0","0","0","0","1"
"23511","1","26","5","4","3","2","1"
"23521","1","52","5","4","3","2","1"
"23531","1","78","5","4","3","2","1"
"23541","1","104","5","4","3","2","1"
"23551","1","130","5","4","3","2","1"
"23611","6","7","0","0","0","0","4"
"23621","6","14","0","0","0","0","4"
"23631","6","21","0","0","0","0","4"
"23641","6","28","0","0","0","0","4"
"23651","6","35","0","0","0","0","4"
"23711","7","7","0","0","0","0","1"
"23721","7","14","0","0","0","0","1"
"23731","7","21","0","0","0","0","1"
"23741","7","28","0","0","0","0","1"
"23751","7","35","0","0","0","0","1"
"23811","2","46","0","0","0","0","3"
"23821","2","92","0","0","0","0","3"
"23831","2","138","0","0","0","0","3"
"23841","2","184","0","0","0","0","3"
"23851","2","230","0","0","0","0","3"
"23911","6","7","0","0","0","0","5"
"23921","6","14","0","0","0","0","5"
"23931","6","21","0","0","0","0","5"
"23941","6","28","0","0","0","0","5"
"23951","6","35","0","0","0","0","5"
"24011","101","1","0","0","0","0","3"
"24111","101","1","0","0","0","0","1"
"24211","7","7","0","0","0","0","4"
"24221","7","14","0","0","0","0","4"
"24231","7","21","0","0","0","0","4"
"24241","7","28","0","0","0","0","4"
"24251","7","35","0","0","0","0","4"
"24311","100","1","0","0","0","0","2"
"24411","2","46","0","0","0","0","4"
"24421","2","92","0","0","0","0","4"
"24431","2","138","0","0","0","0","4"
"24441","2","184","0","0","0","0","4"
"24451","2","230","0","0","0","0","4"
"24511","6","7","0","0","0","0","2"
"24521","6","14","0","0","0","0","2"
"24531","6","21","0","0","0","0","2"
"24541","6","28","0","0","0","0","2"
"24551","6","35","0","0","0","0","2"
"24611","100","1","0","0","0","0","5"
"24711","6","7","0","0","0","0","1"
"24721","6","14","0","0","0","0","1"
"24731","6","21","0","0","0","0","1"
"24741","6","28","0","0","0","0","1"
"24751","6","35","0","0","0","0","1"
"24811","5","24","5","4","3","2","1"
"24821","5","48","5","4","3","2","1"
"24831","5","72","5","4","3","2","1"
"24841","5","96","5","4","3","2","1"
"24851","5","120","5","4","3","2","1"
"24911","2","46","0","0","0","0","2"
"24921","2","92","0","0","0","0","2"
"24931","2","138","0","0","0","0","2"
"24941","2","184","0","0","0","0","2"
"24951","2","230","0","0","0","0","2"
"25011","7","7","0","0","0","0","5"
"25021","7","14","0","0","0","0","5"
"25031","7","21","0","0","0","0","5"
"25041","7","28","0","0","0","0","5"
"25051","7","35","0","0","0","0","5"
"25111","4","46","0","0","0","0","4"
"25121","4","92","0","0","0","0","4"
"25131","4","138","0","0","0","0","4"
"25141","4","184","0","0","0","0","4"
"25151","4","230","0","0","0","0","4"
"25211","100","1","0","0","0","0","3"
"25311","2","46","0","0","0","0","5"
"25321","2","92","0","0","0","0","5"
"25331","2","138","0","0","0","0","5"
"25341","2","184","0","0","0","0","5"
"25351","2","230","0","0","0","0","5"
"25411","7","7","0","0","0","0","3"
"25421","7","14","0","0","0","0","3"
"25431","7","21","0","0","0","0","3"
"25441","7","28","0","0","0","0","3"
"25451","7","35","0","0","0","0","3"
"25511","101","1","0","0","0","0","4"
"25611","6","7","0","0","0","0","4"
"25621","6","14","0","0","0","0","4"
"25631","6","21","0","0","0","0","4"
"25641","6","28","0","0","0","0","4"
"25651","6","35","0","0","0","0","4"
"25711","4","46","0","0","0","0","2"
"25721","4","92","0","0","0","0","2"
"25731","4","138","0","0","0","0","2"
"25741","4","184","0","0","0","0","2"
"25751","4","230","0","0","0","0","2"
"25811","100","1","0","0","0","0","2"
"25911","7","7","0","0","0","0","1"
"25921","7","14","0","0","0","0","1"
"25931","7","21","0","0","0","0","1"
"25941","7","28","0","0","0","0","1"
"25951","7","35","0","0","0","0","1"
"26011","100","1","0","0","0","0","4"
"26111","3","24","5","4","3","2","1"
"26121","3","48","5","4","3","2","1"
"26131","3","72","5","4","3","2","1"
"26141","3","96","5","4","3","2","1"
"26151","3","120","5","4","3","2","1"
"26211","4","46","0","0","0","0","1"
"26221","4","92","0","0","0","0","1"
"26231","4","138","0","0","0","0","1"
"26241","4","184","0","0","0","0","1"
"26251","4","230","0","0","0","0","1"
"26311","6","7","0","0","0","0","5"
"26321","6","14","0","0","0","0","5"
"26331","6","21","0","0","0","0","5"
"26341","6","28","0","0","0","0","5"
"26351","6","35","0","0","0","0","5"
"26411","101","1","0","0","0","0","2"
"26511","2","46","0","0","0","0","5"
"26521","2","92","0","0","0","0","5"
"26531","2","138","0","0","0","0","5"
"26541","2","184","0","0","0","0","5"
"26551","2","230","0","0","0","0","5"
"26611","100","1","0","0","0","0","1"
"26711","7","7","0","0","0","0","5"
"26721","7","14","0","0","0","0","5"
"26731","7","21","0","0","0","0","5"
"26741","7","28","0","0","0","0","5"
"26751","7","35","0","0","0","0","5"
"26811","2","46","0","0","0","0","3"
"26821","2","92","0","0","0","0","3"
"26831","2","138","0","0","0","0","3"
"26841","2","184","0","0","0","0","3"
"26851","2","230","0","0","0","0","3"
"26911","101","1","0","0","0","0","4"
"27011","2","46","0","0","0","0","1"
"27021","2","92","0","0","0","0","1"
"27031","2","138","0","0","0","0","1"
"27041","2","184","0","0","0","0","1"
"27051","2","230","0","0","0","0","1"
"27111","101","1","0","0","0","0","1"
"27211","7","7","0","0","0","0","3"
"27221","7","14","0","0","0","0","3"
"27231","7","21","0","0","0","0","3"
"27241","7","28","0","0","0","0","3"
"27251","7","35","0","0","0","0","3"
"27311","4","46","0","0","0","0","2"
"27321","4","92","0","0","0","0","2"
"27331","4","138","0","0","0","0","2"
"27341","4","184","0","0","0","0","2"
"27351","4","230","0","0","0","0","2"
"27411","5","24","5","4","3","2","1"
"27421","5","48","5","4","3","2","1"
"27431","5","72","5","4","3","2","1"
"27441","5","96","5","4","3","2","1"
"27451","5","120","5","4","3","2","1"
"27511","100","1","0","0","0","0","5"
"27611","7","7","0","0","0","0","4"
"27621","7","14","0","0","0","0","4"
"27631","7","21","0","0","0","0","4"
"27641","7","28","0","0","0","0","4"
"27651","7","35","0","0","0","0","4"
"27711","4","46","0","0","0","0","3"
"27721","4","92","0","0","0","0","3"
"27731","4","138","0","0","0","0","3"
"27741","4","184","0","0","0","0","3"
"27751","4","230","0","0","0","0","3"
"27811","100","1","0","0","0","0","1"
"27911","6","7","0","0","0","0","3"
"27921","6","14","0","0","0","0","3"
"27931","6","21","0","0","0","0","3"
"27941","6","28","0","0","0","0","3"
"27951","6","35","0","0","0","0","3"
"28011","4","46","0","0","0","0","5"
"28021","4","92","0","0","0","0","5"
"28031","4","138","0","0","0","0","5"
"28041","4","184","0","0","0","0","5"
"28051","4","230","0","0","0","0","5"
"28111","2","46","0","0","0","0","2"
"28121","2","92","0","0","0","0","2"
"28131","2","138","0","0","0","0","2"
"28141","2","184","0","0","0","0","2"
"28151","2","230","0","0","0","0","2"
"28211","100","1","0","0","0","0","4"
"28311","101","1","0","0","0","0","5"
"28411","6","7","0","0","0","0","1"
"28421","6","14","0","0","0","0","1"
"28431","6","21","0","0","0","0","1"
"28441","6","28","0","0","0","0","1"
"28451","6","35","0","0","0","0","1"
"28511","100","1","0","0","0","0","5"
"28611","7","7","0","0","0","0","1"
"28621","7","14","0","0","0","0","1"
"28631","7","21","0","0","0","0","1"
"28641","7","28","0","0","0","0","1"
"28651","7","35","0","0","0","0","1"
"28711","3","24","5","4","3","2","1"
"28721","3","48","5","4","3","2","1"
"28731","3","72","5","4","3","2","1"
"28741","3","96","5","4","3","2","1"
"28751","3","120","5","4","3","2","1"
"28811","6","7","0","0","0","0","5"
"28821","6","14","0","0","0","0","5"
"28831","6","21","0","0","0","0","5"
"28841","6","28","0","0","0","0","5"
"28851","6","35","0","0","0","0","5"
"28911","101","1","0","0","0","0","1"
"29011","2","46","0","0","0","0","3"
"29021","2","92","0","0","0","0","3"
"29031","2","138","0","0","0","0","3"
"29041","2","184","0","0","0","0","3"
"29051","2","230","0","0","0","0","3"
"29111","7","7","0","0","0","0","2"
"29121","7","14","0","0","0","0","2"
"29131","7","21","0","0","0","0","2"
"29141","7","28","0","0","0","0","2"
"29151","7","35","0","0","0","0","2"
"29211","100","1","0","0","0","0","3"
"29311","4","46","0","0","0","0","4"
"29321","4","92","0","0","0","0","4"
"29331","4","138","0","0","0","0","4"
"29341","4","184","0","0","0","0","4"
"29351","4","230","0","0","0","0","4"
"29411","6","7","0","0","0","0","2"
"29421","6","14","0","0","0","0","2"
"29431","6","21","0","0","0","0","2"
"29441","6","28","0","0","0","0","2"
"29451","6","35","0","0","0","0","2"
"29511","4","46","0","0","0","0","3"
"29521","4","92","0","0","0","0","3"
"29531","4","138","0","0","0","0","3"
"29541","4","184","0","0","0","0","3"
"29551","4","230","0","0","0","0","3"
"29611","6","7","0","0","0","0","3"
"29621","6","14","0","0","0","0","3"
"29631","6","21","0","0","0","0","3"
"29641","6","28","0","0","0","0","3"
"29651","6","35","0","0","0","0","3"
"29711","2","46","0","0","0","0","1"
"29721","2","92","0","0","0","0","1"
"29731","2","138","0","0","0","0","1"
"29741","2","184","0","0","0","0","1"
"29751","2","230","0","0","0","0","1"
"29811","6","7","0","0","0","0","2"
"29821","6","14","0","0","0","0","2"
"29831","6","21","0","0","0","0","2"
"29841","6","28","0","0","0","0","2"
"29851","6","35","0","0","0","0","2"
"29911","100","1","0","0","0","0","4"
"30011","1","26","5","4","3","2","1"
"30021","1","52","5","4","3","2","1"
"30031","1","78","5","4","3","2","1"
"30041","1","104","5","4","3","2","1"
"30051","1","130","5","4","3","2","1"
"30111","4","46","0","0","0","0","2"
"30121","4","92","0","0","0","0","2"
"30131","4","138","0","0","0","0","2"
"30141","4","184","0","0","0","0","2"
"30151","4","230","0","0","0","0","2"
"30211","101","1","0","0","0","0","3"
"30311","4","46","0","0","0","0","5"
"30321","4","92","0","0","0","0","5"
"30331","4","138","0","0","0","0","5"
"30341","4","184","0","0","0","0","5"
"30351","4","230","0","0","0","0","5"
"30411","2","46","0","0","0","0","3"
"30421","2","92","0","0","0","0","3"
"30431","2","138","0","0","0","0","3"
"30441","2","184","0","0","0","0","3"
"30451","2","230","0","0","0","0","3"
"30511","4","46","0","0","0","0","1"
"30521","4","92","0","0","0","0","1"
"30531","4","138","0","0","0","0","1"
"30541","4","184","0","0","0","0","1"
"30551","4","230","0","0","0","0","1"
"30611","7","7","0","0","0","0","5"
"30621","7","14","0","0","0","0","5"
"30631","7","21","0","0","0","0","5"
"30641","7","28","0","0","0","0","5"
"30651","7","35","0","0","0","0","5"
"30711","101","1","0","0","0","0","2"
"30811","2","46","0","0","0","0","4"
"30821","2","92","0","0","0","0","4"
"30831","2","138","0","0","0","0","4"
"30841","2","184","0","0","0","0","4"
"30851","2","230","0","0","0","0","4"
"30911","2","46","0","0","0","0","1"
"30921","2","92","0","0","0","0","1"
"30931","2","138","0","0","0","0","1"
"30941","2","184","0","0","0","0","1"
"30951","2","230","0","0","0","0","1"
"31011","4","46","0","0","0","0","3"
"31021","4","92","0","0","0","0","3"
"31031","4","138","0","0","0","0","3"
"31041","4","184","0","0","0","0","3"
"31051","4","230","0","0","0","0","3"
"31111","6","7","0","0","0","0","1"
"31121","6","14","0","0","0","0","1"
"31131","6","21","0","0","0","0","1"
"31141","6","28","0","0","0","0","1"
"31151","6","35","0","0","0","0","1"
"31211","100","1","0","0","0","0","2"
"31311","3","24","5","4","3","2","1"
"31321","3","48","5","4","3","2","1"
"31331","3","72","5","4","3","2","1"
"31341","3","96","5","4","3","2","1"
"31351","3","120","5","4","3","2","1"
"31411","7","7","0","0","0","0","3"
"31421","7","14","0","0","0","0","3"
"31431","7","21","0","0","0","0","3"
"31441","7","28","0","0","0","0","3"
"31451","7","35","0","0","0","0","3"
"31511","4","46","0","0","0","0","1"
"31521","4","92","0","0","0","0","1"
"31531","4","138","0","0","0","0","1"
"31541","4","184","0","0","0","0","1"
"31551","4","230","0","0","0","0","1"
"31611","101","1","0","0","0","0","4"
"31711","2","46","0","0","0","0","5"
"31721","2","92","0","0","0","0","5"
"31731","2","138","0","0","0","0","5"
"31741","2","184","0","0","0","0","5"
"31751","2","230","0","0","0","0","5"
"31811","4","46","0","0","0","0","3"
"31821","4","92","0","0","0","0","3"
"31831","4","138","0","0","0","0","3"
"31841","4","184","0","0","0","0","3"
"31851","4","230","0","0","0","0","3"
"31911","100","1","0","0","0","0","1"
"32011","2","46","0","0","0","0","2"
"32021","2","92","0","0","0","0","2"
"32031","2","138","0","0","0","0","2"
"32041","2","184","0","0","0","0","2"
"32051","2","230","0","0","0","0","2"
"32111","6","7","0","0","0","0","4"
"32121","6","14","0","0","0","0","4"
"32131","6","21","0","0","0","0","4"
"32141","6","28","0","0","0","0","4"
"32151","6","35","0","0","0","0","4"
"32211","7","7","0","0","0","0","4"
"32221","7","14","0","0","0","0","4"
"32231","7","21","0","0","0","0","4"
"32241","7","28","0","0","0","0","4"
"32251","7","35","0","0","0","0","4"
"32311","101","1","0","0","0","0","5"
"32411","7","7","0","0","0","0","2"
"32421","7","14","0","0","0","0","2"
"32431","7","21","0","0","0","0","2"
"32441","7","28","0","0","0","0","2"
"32451","7","35","0","0","0","0","2"
"32511","4","46","0","0","0","0","5"
"32521","4","92","0","0","0","0","5"
"32531","4","138","0","0","0","0","5"
"32541","4","184","0","0","0","0","5"
"32551","4","230","0","0","0","0","5"
"32611","5","24","5","4","3","2","1"
"32621","5","48","5","4","3","2","1"
"32631","5","72","5","4","3","2","1"
"32641","5","96","5","4","3","2","1"
"32651","5","120","5","4","3","2","1"
"32711","100","1","0","0","0","0","2"
"32811","2","46","0","0","0","0","3"
"32821","2","92","0","0","0","0","3"
