ff1a3d6a2a926873a2f80904a1ef2f8ca0153b42eaed8319a2abc4dc63dc5baf,4fdc418631ad2595ed87224b733c5746be1a8ae5e106db3f4ca11e3a2bf4a330,556d00820901664b259e68468a7a41ae718c188b020935334fb0a61787ae0598,2e3511439958538781be47eecaea88e9c6c237105567e629fd865752892abe22,e2ba759dafc3aa60e5e58c92e0f6295b9baeaca3c2c12e5c7a2c482247f4ee33,f8f40d34a3f1bbd35146c77b651bd455f03454dfd47177fdd47b07c045e73ef5,7c309d9f497a82f1a7f395ee82c72431f91ef492180f29d31315c6966199aeb3,9c3cc75c824161eb73bbe9faf371414fec446cdf908609f12cd8efb91247841f,a37bcc2d126a22b122621efb79d0a5813a91ca69cfbc56c6541c47084dbc7ee2
"43","8000","8000","8020","8000","850010541","8000","850010541","0"
"43","8000","8000","8020","8000","850010551","8000","850010551","0"
"43","8000","8000","8020","8000","850010561","8000","850010561","0"
"43","8000","8000","8020","8000","850010571","8000","850010571","0"
"43","8000","8000","8020","8000","850010581","8000","850010581","0"
"43","8000","8000","8020","8000","850010591","8000","850010591","0"
"43","8000","8000","8020","8000","850010601","8000","850010601","0"
"43","8000","8000","8020","8000","850010611","8000","850010611","0"
"43","8000","8000","8020","8000","850010621","8000","850010621","0"
"43","8000","8000","8020","8000","850010631","8000","850010631","0"
"43","8000","8000","8020","8000","850010641","8000","850010641","0"
"43","8000","8000","8020","8000","850010651","8000","850010651","0"
"43","8000","8000","8020","8000","850010661","8000","850010661","0"
"43","8000","8000","8020","8000","850010671","8000","850010671","0"
"43","8000","8000","8020","8000","850010681","8000","850010681","0"
"43","8000","8000","8020","8000","850010691","8000","850010691","0"
"43","8000","8000","8020","8000","850010701","8000","850010701","0"
"43","8000","8000","8020","8000","850010711","8000","850010711","0"
"43","8000","8000","8020","8000","850010721","8000","850010721","0"
"43","8000","8000","8020","8000","850010731","8000","850010731","0"
"43","8000","8000","8020","8000","850010741","8000","850010741","0"
"43","8000","8000","8020","8000","850010751","8000","850010751","0"
"43","8000","8000","8020","8000","850010761","8000","850010761","0"
"43","8000","8000","8020","8000","850010771","8000","850010771","0"
"43","8000","8000","8020","8000","850010781","8000","850010781","0"
"43","8000","8000","8020","8000","850010791","8000","850010791","0"
"43","8000","8000","8020","8000","850010801","8000","850010801","0"
"43","8000","8000","8020","8000","850010811","8000","850010811","0"
"43","8000","8000","8020","8000","850010821","8000","850010821","0"
"43","8000","8000","8020","8000","850010831","8000","850010831","0"
"43","8000","8000","8020","8000","850010841","8000","850010841","0"
"43","8000","8000","8020","8000","850010851","8000","850010851","0"
"43","8000","8000","8020","8000","850010861","8000","850010861","0"
"43","8000","8000","8020","8000","850010871","8000","850010871","0"
"43","8000","8000","8020","8000","850010881","8000","850010881","0"
"43","8000","8000","8020","8000","850010891","8000","850010891","0"
"43","8000","8000","8020","8000","850010901","8000","850010901","0"
"46","8000","8000","8000","8000","924070100","8010","924070100","0"
"46","8000","8000","8000","8000","924070200","8010","924070200","0"
"46","8000","8000","8000","8000","924070300","8010","924070300","0"
"47","8000","8000","8000","8000","924071100","8010","924071100","0"
"47","8000","8000","8000","8000","924071200","8010","924071200","0"
"47","8000","8000","8000","8000","924071300","8010","924071300","0"
"47","8000","8000","8000","8000","924071400","8010","924071400","0"
"47","8000","8000","8000","8000","924072100","8010","924072100","0"
"47","8000","8000","8000","8000","924072200","8010","924072200","0"
"47","8000","8000","8000","8000","924072300","8010","924072300","0"
"47","8000","8000","8000","8000","924072400","8010","924072400","0"
"47","8000","8000","8000","8000","924073100","8010","924073100","0"
"47","8000","8000","8000","8000","924073200","8010","924073200","0"
"47","8000","8000","8000","8000","924073300","8010","924073300","0"
"47","8000","8000","8000","8000","924073400","8010","924073400","0"
"46","8000","8000","8000","8010","924080100","8000","924080100","0"
"46","8000","8000","8000","8010","924080200","8000","924080200","0"
"46","8000","8000","8000","8010","924080300","8000","924080300","0"
"47","8000","8000","8000","8010","924081100","8000","924081100","0"
"47","8000","8000","8000","8010","924081200","8000","924081200","0"
"47","8000","8000","8000","8010","924081300","8000","924081300","0"
"47","8000","8000","8000","8010","924081400","8000","924081400","0"
"47","8000","8000","8000","8010","924082100","8000","924082100","0"
"47","8000","8000","8000","8010","924082200","8000","924082200","0"
"47","8000","8000","8000","8010","924082300","8000","924082300","0"
"47","8000","8000","8000","8010","924082400","8000","924082400","0"
"47","8000","8000","8000","8010","924083100","8000","924083100","0"
"47","8000","8000","8000","8010","924083200","8000","924083200","0"
"47","8000","8000","8000","8010","924083300","8000","924083300","0"
"47","8000","8000","8000","8010","924083400","8000","924083400","0"
"46","8000","8000","8010","8000","924090100","8000","924090100","0"
"46","8000","8000","8010","8000","924090200","8000","924090200","0"
"46","8000","8000","8010","8000","924090300","8000","924090300","0"
"47","8000","8000","8010","8000","924091100","8000","924091100","0"
"47","8000","8000","8010","8000","924091200","8000","924091200","0"
"47","8000","8000","8010","8000","924091300","8000","924091300","0"
"47","8000","8000","8010","8000","924091400","8000","924091400","0"
"47","8000","8000","8010","8000","924092100","8000","924092100","0"
"47","8000","8000","8010","8000","924092200","8000","924092200","0"
"47","8000","8000","8010","8000","924092300","8000","924092300","0"
"47","8000","8000","8010","8000","924092400","8000","924092400","0"
"47","8000","8000","8010","8000","924093100","8000","924093100","0"
"47","8000","8000","8010","8000","924093200","8000","924093200","0"
"47","8000","8000","8010","8000","924093300","8000","924093300","0"
"47","8000","8000","8010","8000","924093400","8000","924093400","0"
"46","8010","8000","8000","8000","924100100","8000","924100100","0"
"46","8010","8000","8000","8000","924100200","8000","924100200","0"
"46","8010","8000","8000","8000","924100300","8000","924100300","0"
"47","8010","8000","8000","8000","924101100","8000","924101100","0"
"47","8010","8000","8000","8000","924101200","8000","924101200","0"
"47","8010","8000","8000","8000","924101300","8000","924101300","0"
"47","8010","8000","8000","8000","924101400","8000","924101400","0"
"47","8010","8000","8000","8000","924102100","8000","924102100","0"
"47","8010","8000","8000","8000","924102200","8000","924102200","0"
"47","8010","8000","8000","8000","924102300","8000","924102300","0"
"47","8010","8000","8000","8000","924102400","8000","924102400","0"
"47","8010","8000","8000","8000","924103100","8000","924103100","0"
"47","8010","8000","8000","8000","924103200","8000","924103200","0"
"47","8010","8000","8000","8000","924103300","8000","924103300","0"
"47","8010","8000","8000","8000","924103400","8000","924103400","0"
"46","8000","8000","8000","8000","924110100","8010","924110100","0"
"46","8000","8000","8000","8000","924110200","8010","924110200","0"
"46","8000","8000","8000","8000","924110300","8010","924110300","0"
"47","8000","8000","8000","8000","924111100","8010","924111100","0"
"47","8000","8000","8000","8000","924111200","8010","924111200","0"
"47","8000","8000","8000","8000","924111300","8010","924111300","0"
"47","8000","8000","8000","8000","924111400","8010","924111400","0"
"47","8000","8000","8000","8000","924112100","8010","924112100","0"
"47","8000","8000","8000","8000","924112200","8010","924112200","0"
"47","8000","8000","8000","8000","924112300","8010","924112300","0"
"47","8000","8000","8000","8000","924112400","8010","924112400","0"
"47","8000","8000","8000","8000","924113100","8010","924113100","0"
"47","8000","8000","8000","8000","924113200","8010","924113200","0"
"47","8000","8000","8000","8000","924113300","8010","924113300","0"
"47","8000","8000","8000","8000","924113400","8010","924113400","0"
"46","8000","8010","8000","8000","924120100","8000","924120100","0"
"46","8000","8010","8000","8000","924120200","8000","924120200","0"
"46","8000","8010","8000","8000","924120300","8000","924120300","0"
"47","8000","8010","8000","8000","924121100","8000","924121100","0"
"47","8000","8010","8000","8000","924121200","8000","924121200","0"
"47","8000","8010","8000","8000","924121300","8000","924121300","0"
"47","8000","8010","8000","8000","924121400","8000","924121400","0"
"47","8000","8010","8000","8000","924122100","8000","924122100","0"
"47","8000","8010","8000","8000","924122200","8000","924122200","0"
"47","8000","8010","8000","8000","924122300","8000","924122300","0"
"47","8000","8010","8000","8000","924122400","8000","924122400","0"
"47","8000","8010","8000","8000","924123100","8000","924123100","0"
"47","8000","8010","8000","8000","924123200","8000","924123200","0"
"47","8000","8010","8000","8000","924123300","8000","924123300","0"
"47","8000","8010","8000","8000","924123400","8000","924123400","0"
"46","8000","8000","8000","8010","924140100","8000","924140100","0"
"46","8000","8000","8000","8010","924140200","8000","924140200","0"
"46","8000","8000","8000","8010","924140300","8000","924140300","0"
"47","8000","8000","8000","8010","924141100","8000","924141100","0"
"47","8000","8000","8000","8010","924141200","8000","924141200","0"
"47","8000","8000","8000","8010","924141300","8000","924141300","0"
"47","8000","8000","8000","8010","924141400","8000","924141400","0"
"47","8000","8000","8000","8010","924142100","8000","924142100","0"
"47","8000","8000","8000","8010","924142200","8000","924142200","0"
"47","8000","8000","8000","8010","924142300","8000","924142300","0"
"47","8000","8000","8000","8010","924142400","8000","924142400","0"
"47","8000","8000","8000","8010","924143100","8000","924143100","0"
"47","8000","8000","8000","8010","924143200","8000","924143200","0"
"47","8000","8000","8000","8010","924143300","8000","924143300","0"
"47","8000","8000","8000","8010","924143400","8000","924143400","0"
"46","8000","8010","8000","8000","924150100","8000","924150100","0"
"46","8000","8010","8000","8000","924150200","8000","924150200","0"
"46","8000","8010","8000","8000","924150300","8000","924150300","0"
"47","8000","8010","8000","8000","924151100","8000","924151100","0"
"47","8000","8010","8000","8000","924151200","8000","924151200","0"
"47","8000","8010","8000","8000","924151300","8000","924151300","0"
"47","8000","8010","8000","8000","924151400","8000","924151400","0"
"47","8000","8010","8000","8000","924152100","8000","924152100","0"
"47","8000","8010","8000","8000","924152200","8000","924152200","0"
"47","8000","8010","8000","8000","924152300","8000","924152300","0"
"47","8000","8010","8000","8000","924152400","8000","924152400","0"
"47","8000","8010","8000","8000","924153100","8000","924153100","0"
"47","8000","8010","8000","8000","924153200","8000","924153200","0"
"47","8000","8010","8000","8000","924153300","8000","924153300","0"
"47","8000","8010","8000","8000","924153400","8000","924153400","0"
"46","8010","8000","8000","8000","924160100","8000","924160100","0"
"46","8010","8000","8000","8000","924160200","8000","924160200","0"
"46","8010","8000","8000","8000","924160300","8000","924160300","0"
"47","8010","8000","8000","8000","924161100","8000","924161100","0"
"47","8010","8000","8000","8000","924161200","8000","924161200","0"
"47","8010","8000","8000","8000","924161300","8000","924161300","0"
"47","8010","8000","8000","8000","924161400","8000","924161400","0"
"47","8010","8000","8000","8000","924162100","8000","924162100","0"
"47","8010","8000","8000","8000","924162200","8000","924162200","0"
"47","8010","8000","8000","8000","924162300","8000","924162300","0"
"47","8010","8000","8000","8000","924162400","8000","924162400","0"
"47","8010","8000","8000","8000","924163100","8000","924163100","0"
"47","8010","8000","8000","8000","924163200","8000","924163200","0"
"47","8010","8000","8000","8000","924163300","8000","924163300","0"
"47","8010","8000","8000","8000","924163400","8000","924163400","0"
"46","8000","8000","8010","8000","924170100","8000","924170100","0"
"46","8000","8000","8010","8000","924170200","8000","924170200","0"
"46","8000","8000","8010","8000","924170300","8000","924170300","0"
"47","8000","8000","8010","8000","924171100","8000","924171100","0"
"47","8000","8000","8010","8000","924171200","8000","924171200","0"
"47","8000","8000","8010","8000","924171300","8000","924171300","0"
"47","8000","8000","8010","8000","924171400","8000","924171400","0"
"47","8000","8000","8010","8000","924172100","8000","924172100","0"
"47","8000","8000","8010","8000","924172200","8000","924172200","0"
"47","8000","8000","8010","8000","924172300","8000","924172300","0"
"47","8000","8000","8010","8000","924172400","8000","924172400","0"
"47","8000","8000","8010","8000","924173100","8000","924173100","0"
"47","8000","8000","8010","8000","924173200","8000","924173200","0"
"47","8000","8000","8010","8000","924173300","8000","924173300","0"
"47","8000","8000","8010","8000","924173400","8000","924173400","0"
"46","8000","8000","8000","8000","924180100","8010","924180100","0"
"46","8000","8000","8000","8000","924180200","8010","924180200","0"
"46","8000","8000","8000","8000","924180300","8010","924180300","0"
"47","8000","8000","8000","8000","924181100","8010","924181100","0"
"47","8000","8000","8000","8000","924181200","8010","924181200","0"
"47","8000","8000","8000","8000","924181300","8010","924181300","0"
"47","8000","8000","8000","8000","924181400","8010","924181400","0"
"47","8000","8000","8000","8000","924182100","8010","924182100","0"
"47","8000","8000","8000","8000","924182200","8010","924182200","0"
"47","8000","8000","8000","8000","924182300","8010","924182300","0"
"47","8000","8000","8000","8000","924182400","8010","924182400","0"
"47","8000","8000","8000","8000","924183100","8010","924183100","0"
"47","8000","8000","8000","8000","924183200","8010","924183200","0"
"47","8000","8000","8000","8000","924183300","8010","924183300","0"
"47","8000","8000","8000","8000","924183400","8010","924183400","0"
"46","8000","8010","8000","8000","924190100","8000","924190100","0"
"46","8000","8010","8000","8000","924190200","8000","924190200","0"
"46","8000","8010","8000","8000","924190300","8000","924190300","0"
"47","8000","8010","8000","8000","924191100","8000","924191100","0"
"47","8000","8010","8000","8000","924191200","8000","924191200","0"
"47","8000","8010","8000","8000","924191300","8000","924191300","0"
"47","8000","8010","8000","8000","924191400","8000","924191400","0"
"47","8000","8010","8000","8000","924192100","8000","924192100","0"
"47","8000","8010","8000","8000","924192200","8000","924192200","0"
"47","8000","8010","8000","8000","924192300","8000","924192300","0"
"47","8000","8010","8000","8000","924192400","8000","924192400","0"
"47","8000","8010","8000","8000","924193100","8000","924193100","0"
"47","8000","8010","8000","8000","924193200","8000","924193200","0"
"47","8000","8010","8000","8000","924193300","8000","924193300","0"
"47","8000","8010","8000","8000","924193400","8000","924193400","0"
"46","8010","8000","8000","8000","924200100","8000","924200100","0"
"46","8010","8000","8000","8000","924200200","8000","924200200","0"
"46","8010","8000","8000","8000","924200300","8000","924200300","0"
"47","8010","8000","8000","8000","924201100","8000","924201100","0"
"47","8010","8000","8000","8000","924201200","8000","924201200","0"
"47","8010","8000","8000","8000","924201300","8000","924201300","0"
"47","8010","8000","8000","8000","924201400","8000","924201400","0"
"47","8010","8000","8000","8000","924202100","8000","924202100","0"
"47","8010","8000","8000","8000","924202200","8000","924202200","0"
"47","8010","8000","8000","8000","924202300","8000","924202300","0"
"47","8010","8000","8000","8000","924202400","8000","924202400","0"
"47","8010","8000","8000","8000","924203100","8000","924203100","0"
"47","8010","8000","8000","8000","924203200","8000","924203200","0"
"47","8010","8000","8000","8000","924203300","8000","924203300","0"
"47","8010","8000","8000","8000","924203400","8000","924203400","0"
"46","8000","8000","8000","8000","924010100","8010","924210100","0"
"46","8000","8000","8000","8000","924010200","8010","924210200","0"
"46","8000","8000","8000","8000","924010300","8010","924210300","0"
"47","8000","8000","8000","8000","924211100","8010","924211100","0"
"47","8000","8000","8000","8000","924211200","8010","924211200","0"
"47","8000","8000","8000","8000","924211300","8010","924211300","0"
"47","8000","8000","8000","8000","924211400","8010","924211400","0"
"47","8000","8000","8000","8000","924212100","8010","924212100","0"
"47","8000","8000","8000","8000","924212200","8010","924212200","0"
"47","8000","8000","8000","8000","924212300","8010","924212300","0"
"47","8000","8000","8000","8000","924212400","8010","924212400","0"
"47","8000","8000","8000","8000","924213100","8010","924213100","0"
"47","8000","8000","8000","8000","924213200","8010","924213200","0"
"47","8000","8000","8000","8000","924213300","8010","924213300","0"
"47","8000","8000","8000","8000","924213400","8010","924213400","0"
"46","8000","8000","8000","8010","924020100","8000","924220100","0"
"46","8000","8000","8000","8010","924020200","8000","924220200","0"
"46","8000","8000","8000","8010","924020300","8000","924220300","0"
"47","8000","8000","8000","8010","924221100","8000","924221100","0"
"47","8000","8000","8000","8010","924221200","8000","924221200","0"
"47","8000","8000","8000","8010","924221300","8000","924221300","0"
"47","8000","8000","8000","8010","924221400","8000","924221400","0"
"47","8000","8000","8000","8010","924222100","8000","924222100","0"
"47","8000","8000","8000","8010","924222200","8000","924222200","0"
"47","8000","8000","8000","8010","924222300","8000","924222300","0"
"47","8000","8000","8000","8010","924222400","8000","924222400","0"
"47","8000","8000","8000","8010","924223100","8000","924223100","0"
"47","8000","8000","8000","8010","924223200","8000","924223200","0"
"47","8000","8000","8000","8010","924223300","8000","924223300","0"
"47","8000","8000","8000","8010","924223400","8000","924223400","0"
"46","8010","8000","8000","8000","924040100","8000","924230100","0"
"46","8010","8000","8000","8000","924040200","8000","924230200","0"
"46","8010","8000","8000","8000","924040300","8000","924230300","0"
"47","8010","8000","8000","8000","924231100","8000","924231100","0"
"47","8010","8000","8000","8000","924231200","8000","924231200","0"
"47","8010","8000","8000","8000","924231300","8000","924231300","0"
"47","8010","8000","8000","8000","924231400","8000","924231400","0"
"47","8010","8000","8000","8000","924232100","8000","924232100","0"
"47","8010","8000","8000","8000","924232200","8000","924232200","0"
"47","8010","8000","8000","8000","924232300","8000","924232300","0"
"47","8010","8000","8000","8000","924232400","8000","924232400","0"
"47","8010","8000","8000","8000","924233100","8000","924233100","0"
"47","8010","8000","8000","8000","924233200","8000","924233200","0"
"47","8010","8000","8000","8000","924233300","8000","924233300","0"
"47","8010","8000","8000","8000","924233400","8000","924233400","0"
"46","8000","8000","8010","8000","925010100","8000","925010100","0"
"46","8000","8000","8010","8000","925010200","8000","925010200","0"
"46","8000","8000","8010","8000","925010300","8000","925010300","0"
"47","8000","8000","8010","8000","925011100","8000","925011100","0"
"47","8000","8000","8010","8000","925011200","8000","925011200","0"
"47","8000","8000","8010","8000","925011300","8000","925011300","0"
"47","8000","8000","8010","8000","925011400","8000","925011400","0"
"47","8000","8000","8010","8000","925012100","8000","925012100","0"
"47","8000","8000","8010","8000","925012200","8000","925012200","0"
"47","8000","8000","8010","8000","925012300","8000","925012300","0"
"47","8000","8000","8010","8000","925012400","8000","925012400","0"
"47","8000","8000","8010","8000","925013100","8000","925013100","0"
"47","8000","8000","8010","8000","925013200","8000","925013200","0"
"47","8000","8000","8010","8000","925013300","8000","925013300","0"
"47","8000","8000","8010","8000","925013400","8000","925013400","0"
