0dfff4c31a958a21c0ca8710c1885bb9e27628123d22080b39fa5dd9d3c76590,cf2a89d1a0276607b0ffccfcd3e93a072b51c04b139aee91f7632322bdd526ab,26e05192bf08f5e80eebfd0635fdd147ef128e1caa84f65cd4235f529ba5f9f4,c1e1896807c04f797ac010ee2f317812120c134568a926cff9a691409a34c43c,9bf864cfa1ce9f5eb36ccb3bd9de4a7f4cb74a992fd8770f27d20b7f29b4414b,bd462cd23be396397e7a22ba65cfe6e4572d30ba4132fb9ed702dbf02fe2f8d5,491daf9e13c99226e4c711b0f6442cbb3663953d722d9ff1742ee936d4025f5e,35f9a27493f1dfd6e80bd0146dc518afa052e3d1a6db004c1c514e835d4b86a3,f6eabb3ff54307b7ea3fedc55390b1391dcb93cb8d96e04f3ce5899f9384749d,dfc0f7dd97552c438e9eaac29021009f16e5dd07e668f337f43d1f326bc12532,f533499e2dfa529f376825156f5af5c5104a42d540d6bd895de414e7f8ae2f82
"11214","wac_birthday_idle_normal","1","104011","-70","0","-1000","2","250","11214002","1"
"11214","wac_birthday_idle_wish","1","101511","-270","1","230","2","256","11214003","1"
"11214","wac_birthday_idle_smile","1","101211","-310","1","410","2","257","11214004","1"
"11214","","104011","300","","","","","","11214005","13"
"11214","","101511","300","","","","","","11214006","13"
"11214","","101211","300","","","","","","11214007","13"
"11214","","500","500","1","","0","0","0","11214008","31"
"11214","","600","600","1","","0","1","0","11214009","31"
"11214","","602","602","1","","0","0","0","11214010","31"
"11214","","603","603","1","","0","0","0","11214011","31"
"11214","","604","604","1","","60","1","30","11214012","31"
"11214","","612","612","1","","0","1","0","11214013","31"
"11214","","700","700","1","","0","0","0","11214014","31"
"11214","","701","701","1","","0","0","0","11214015","31"
"11214","","702","702","1","","0","0","0","11214016","31"
"11214","","800","800","1","","0","0","0","11214017","31"
"11214","","910","910","1","","60","1","30","11214018","31"
"11214","","1","","","","","","","11214019","93"
"11214","","101211","wac_birthday_reaction_05","1","0.2","wac_birthday_reaction_03","0.2","0","11214020","3"
"11214","","0.1","","","","","","","11214021","93"
"11214","","101511","wac_birthday_reaction_01","1","0.2","wac_birthday_reaction_04","0.2","0","11214022","3"
"11214","","0.3","","","","","","","11214023","93"
"11214","","104011","wac_birthday_run_01","","","","0.2","1","11214024","3"
"11214","","104011","0","","","3","","-70","11214025","2"
"11214","","2.5","","","","","","","11214026","93"
"11214","","602","1","","","","","","11214027","32"
"11214","","0.6","","","","","","","11214028","93"
"11214","","500","1","","","","","","11214029","32"
"11214","","600","0","","","","","","11214030","32"
"11214","","612","0","","","","","","11214031","32"
"11214","","604","0","","","","","","11214032","32"
"11214","","701","1","","","","","","11214033","32"
"11214","","910","0","","","0.01","","0","11214034","33"
"11214","","104011","wac_birthday_blowout_03","1","0.2","wac_birthday_wish_01","0.2","0","11214035","3"
"11214","","104011","-200","","","0.01","","-330","11214036","2"
"11214","","101511","wac_birthday_idle_wish","","","","0.2","1","11214037","3"
"11214","","101511","180","","","0.01","","-320","11214038","2"
"11214","","101211","wac_birthday_idle_smile","","","","0.2","1","11214039","3"
"11214","","101211","320","","","0.01","","-340","11214040","2"
"11214","","0","","","","","","","11214041","93"
"11214","","800","1","","","","","","11214042","32"
"11214","","0.7","","","","","","","11214043","93"
"11214","","702","1","","","","","","11214044","32"
"11214","","0.5","","","","","","","11214045","93"
"11214","","se_common","se_sys_login_birthday_blow_candle","","","","","0","11214046","23"
"11214","","701","0","","","","","","11214047","32"
"11214","","0.4","","","","","","","11214048","93"
"11214","","se_common","se_sys_login_birthday_cracker","","","","","0","11214049","23"
"11214","","700","1","","","","","","11214050","32"
"11214","","se_common","se_sys_login_birthday_calendar_applause","","","","","0","11214051","23"
"11214","","101511","wac_birthday_clap_to_wish","1","0.2","wac_birthday_idle_wish","0.2","0","11214052","3"
"11214","","0.1","","","","","","","11214053","93"
"11214","","101211","wac_birthday_clap","1","0.2","wac_birthday_idle_smile","0.2","0","11214054","3"
"11214","","2","","","","","","","11214055","93"
"11214","","1","","","","","","","11214056","131"
"11214","","vo_wac_11214","vo_wac_11214_000","","","0","","0","11214057","21"
"11214","0.5","104011","哦？這蛋糕是……\n而且還大家聚在一起……\n到底是怎麼了？","1","0","1","0","10","11214058","11"
"11214","","0","","","","","","","11214059","91"
"11214","","104011","wac_birthday_idle_normal","","","","0.2","1","11214060","3"
"11214","","101511","wac_birthday_talk_smile","","","","0.2","1","11214061","3"
"11214","","vo_wac_11214","vo_wac_11214_001","","","0","","0","11214062","21"
"11214","0.5","101511","當然是為了幫小碧慶生啊♪","1","0","1","0","10","11214063","11"
"11214","","0","","","","","","","11214064","91"
"11214","","101511","wac_birthday_idle_smile","","","","0.2","1","11214065","3"
"11214","","101211","wac_birthday_talk_kyapi","","","","0.2","1","11214066","3"
"11214","","vo_wac_11214","vo_wac_11214_002","","","0","","0","11214067","21"
"11214","0.5","101211","對啊～♪\n這是大家一起精心準備的！\n好了，快來吃快來吃！","1","0","1","0","10","11214068","11"
"11214","","0","","","","","","","11214069","91"
"11214","","101211","wac_birthday_idle_kyapi","","","","0.2","1","11214070","3"
"11214","","104011","wac_birthday_talk_wish","","","","0.2","1","11214071","3"
"11214","","vo_wac_11214","vo_wac_11214_003","","","0","","0","11214072","21"
"11214","0.5","104011","居然為了我這種邊緣人……\n是你邀請其他兩人過來的對吧！\n謝、謝、謝謝你！","1","0","1","0","10","11214073","11"
"11214","","0","","","","","","","11214074","91"
"11214","","0","","","","","","","11214075","22"
"11514","","bgm_M321","bgm_M321_2C","","","","","","11514001","25"
"11514","wac_birthday_idle_normal","1","102111","-70","0","-1000","2","250","11514002","1"
"11514","wac_birthday_idle_smile","1","102311","-270","1","200","2","256","11514003","1"
"11514","wac_birthday_idle_normal","1","102511","-310","1","320","2","258","11514004","1"
"11514","wac_birthday_idle_doya","1","102811","-290","1","450","2","257","11514005","1"
"11514","","102111","300","","","","","","11514006","13"
"11514","","102311","300","","","","","","11514007","13"
"11514","","500","500","1","","0","0","0","11514008","31"
"11514","","600","600","1","","0","1","0","11514009","31"
"11514","","602","602","1","","0","0","0","11514010","31"
"11514","","603","603","1","","0","0","0","11514011","31"
"11514","","604","604","1","","60","1","30","11514012","31"
"11514","","612","612","1","","0","1","0","11514013","31"
"11514","","700","700","1","","0","0","0","11514014","31"
"11514","","701","701","1","","0","0","0","11514015","31"
"11514","","702","702","1","","0","0","0","11514016","31"
"11514","","800","800","1","","0","0","0","11514017","31"
"11514","","911","911","1","","60","1","30","11514018","31"
"11514","","1","","","","","","","11514019","93"
"11514","","102511","wac_birthday_reaction_01","1","0.2","wac_birthday_reaction_03","0.2","0","11514020","3"
"11514","","0.1","","","","","","","11514021","93"
"11514","","102311","wac_birthday_reaction_01","1","0.2","wac_birthday_reaction_03","0.2","0","11514022","3"
"11514","","102811","wac_birthday_reaction_05","1","0.2","wac_birthday_reaction_04","0.2","0","11514023","3"
"11514","","0.3","","","","","","","11514024","93"
"11514","","102111","wac_birthday_run_01","","","","0.2","1","11514025","3"
"11514","","102111","0","","","3","","-70","11514026","2"
"11514","","2.5","","","","","","","11514027","93"
"11514","","602","1","","","","","","11514028","32"
"11514","","0.6","","","","","","","11514029","93"
"11514","","500","1","","","","","","11514030","32"
"11514","","600","0","","","","","","11514031","32"
"11514","","612","0","","","","","","11514032","32"
"11514","","604","0","","","","","","11514033","32"
"11514","","701","1","","","","","","11514034","32"
"11514","","911","0","","","0.01","","0","11514035","33"
"11514","","102111","wac_birthday_blowout_03","1","0.2","wac_birthday_wish_04","0.2","0","11514036","3"
"11514","","102111","-200","","","0.01","","-330","11514037","2"
"11514","","102311","wac_birthday_idle_smile","","","","0.2","1","11514038","3"
"11514","","102311","180","","","0.01","","-320","11514039","2"
"11514","","102511","wac_birthday_idle_normal","","","","0.2","1","11514040","3"
"11514","","102511","290","","","0.01","","-360","11514041","2"
"11514","","102811","wac_birthday_idle_doya","","","","0.2","1","11514042","3"
"11514","","102811","430","","","0.01","","-340","11514043","2"
"11514","","0","","","","","","","11514044","93"
"11514","","800","1","","","","","","11514045","32"
"11514","","0.7","","","","","","","11514046","93"
"11514","","702","1","","","","","","11514047","32"
"11514","","0.5","","","","","","","11514048","93"
"11514","","se_common","se_sys_login_birthday_blow_candle","","","","","0","11514049","23"
"11514","","701","0","","","","","","11514050","32"
"11514","","0.4","","","","","","","11514051","93"
"11514","","se_common","se_sys_login_birthday_cracker","","","","","0","11514052","23"
"11514","","700","1","","","","","","11514053","32"
"11514","","se_common","se_sys_login_birthday_calendar_applause","","","","","0","11514054","23"
"11514","","102311","wac_birthday_clap","1","0.2","wac_birthday_idle_smile","0.2","0","11514055","3"
"11514","","0.1","","","","","","","11514056","93"
"11514","","102511","wac_birthday_clap","1","0.2","wac_birthday_idle_normal","0.2","0","11514057","3"
"11514","","0.1","","","","","","","11514058","93"
"11514","","102811","wac_birthday_clap","1","0.2","wac_birthday_idle_doya","0.2","0","11514059","3"
"11514","","2","","","","","","","11514060","93"
"11514","","1","","","","","","","11514061","131"
"11514","","vo_wac_11514","vo_wac_11514_000","","","0","","0","11514062","21"
"11514","0.5","102111","呀唔……！\n嚇、嚇了我一跳……！\n有這麼棒的蛋糕和布置……\n這該不會是我的慶生派對……？","1","0","1","0","10","11514063","11"
"11514","","0","","","","","","","11514064","91"
"11514","","102111","wac_birthday_idle_wish","","","","0.2","1","11514065","3"
"11514","","102311","wac_birthday_talk_smile","","","","0.2","1","11514066","3"
"11514","","vo_wac_11514","vo_wac_11514_001","","","0","","0","11514067","21"
"11514","0.5","102311","嘿嘿，我們想讓胡桃開心，\n所以特地準備了驚喜！\n咲戀媽媽、鈴莓和哥哥\n也有一起幫忙做蛋糕喔！","1","0","1","0","10","11514068","11"
"11514","","0","","","","","","","11514069","91"
"11514","","102311","wac_birthday_idle_smile","","","","0.2","1","11514070","3"
"11514","","102111","wac_birthday_talk_sad","","","","0.2","1","11514071","3"
"11514","","vo_wac_11514","vo_wac_11514_002","","","0","","0","11514072","21"
"11514","0.5","102111","光是大家記得我的生日就讓人很開心了，\n沒想到還準備了這麼豪華的派對……","1","0","1","0","10","11514073","11"
"11514","","0","","","","","","","11514074","91"
"11514","","102111","wac_birthday_talk_wish","","","","0.2","1","11514075","3"
"11514","","vo_wac_11514","vo_wac_11514_003","","","0","","0","11514076","21"
"11514","0.5","102111","綾音和大家……！\n還有哥哥……！\n今天真的很謝謝你們……！\n我覺得非常幸福……♪","1","0","1","0","10","11514077","11"
"11514","","0","","","","","","","11514078","91"
"11514","","0","","","","","","","11514079","22"
"12314","","bgm_M321","bgm_M321_2C","","","","","","12314001","25"
"12314","wac_birthday_idle_normal","1","106311","-70","0","-1000","2","250","12314002","1"
"12314","wac_birthday_idle_normal","1","118511","-280","1","310","2","256","12314003","1"
"12314","","106311","300","","","","","","12314004","13"
"12314","","118511","300","","","","","","12314005","13"
"12314","","500","500","1","","0","0","0","12314006","31"
"12314","","600","600","1","","0","1","0","12314007","31"
"12314","","602","602","1","","0","0","0","12314008","31"
"12314","","603","603","1","","0","0","0","12314009","31"
"12314","","604","604","1","","60","1","30","12314010","31"
"12314","","612","612","1","","0","1","0","12314011","31"
"12314","","700","700","1","","0","0","0","12314012","31"
"12314","","701","701","1","","0","0","0","12314013","31"
"12314","","702","702","1","","0","0","0","12314014","31"
"12314","","800","800","1","","0","0","0","12314015","31"
"12314","","912","912","1","","60","1","30","12314016","31"
"12314","","1","","","","","","","12314017","93"
"12314","","118511","wac_birthday_reaction_05","1","0.2","wac_birthday_reaction_03","0.2","0","12314018","3"
"12314","","0.4","","","","","","","12314019","93"
"12314","","106311","wac_birthday_run_01","","","","0.2","1","12314020","3"
"12314","","106311","0","","","3","","-70","12314021","2"
"12314","","2.5","","","","","","","12314022","93"
"12314","","602","1","","","","","","12314023","32"
"12314","","0.6","","","","","","","12314024","93"
"12314","","500","1","","","","","","12314025","32"
"12314","","600","0","","","","","","12314026","32"
"12314","","612","0","","","","","","12314027","32"
"12314","","604","0","","","","","","12314028","32"
"12314","","701","1","","","","","","12314029","32"
"12314","","912","0","","","0.01","","0","12314030","33"
"12314","","106311","wac_birthday_blowout_01","1","0.2","wac_birthday_wish_01","0.2","0","12314031","3"
"12314","","106311","-200","","","0.01","","-330","12314032","2"
"12314","","118511","wac_birthday_idle_normal","","","","0.2","1","12314033","3"
"12314","","118511","200","","","0.01","","-330","12314034","2"
"12314","","0","","","","","","","12314035","93"
"12314","","800","1","","","","","","12314036","32"
"12314","","0.7","","","","","","","12314037","93"
"12314","","702","1","","","","","","12314038","32"
"12314","","0.5","","","","","","","12314039","93"
"12314","","se_common","se_sys_login_birthday_blow_candle","","","","","0","12314040","23"
"12314","","701","0","","","","","","12314041","32"
"12314","","0.4","","","","","","","12314042","93"
"12314","","se_common","se_sys_login_birthday_cracker","","","","","0","12314043","23"
"12314","","700","1","","","","","","12314044","32"
"12314","","se_common","se_sys_login_birthday_calendar_applause","","","","","0","12314045","23"
"12314","","118511","wac_birthday_clap","1","0.2","wac_birthday_idle_normal","0.2","0","12314046","3"
"12314","","2.1","","","","","","","12314047","93"
"12314","","1","","","","","","","12314048","131"
"12314","","vo_wac_12314","vo_wac_12314_000","","","0","","0","12314049","21"
"12314","0.5","106311","這個蛋糕該不會是……！\n那個、那個……\n謝……謝謝泥！！","1","0","1","0","10","12314050","11"
"12314","","0","","","","","","","12314051","91"
"12314","","106311","wac_birthday_idle_sad","","","","0.2","1","12314052","3"
"12314","","118511","wac_birthday_talk_smile","","","","0.2","1","12314053","3"
"12314","","vo_wac_12314","vo_wac_12314_001","","","0","","0","12314054","21"
"12314","0.5","118511","呵呵……\n看妳這麼開心，\n這次的驚喜非常成功呢♪","1","0","1","0","10","12314055","11"
"12314","","0","","","","","","","12314056","91"
"12314","","118511","wac_birthday_idle_smile","","","","0.2","1","12314057","3"
"12314","","106311","wac_birthday_talk_sad","","","","0.2","1","12314058","3"
"12314","","vo_wac_12314","vo_wac_12314_002","","","0","","0","12314059","21"
"12314","0.5","106311","唔唔……好難為情……\n沒想到偏偏在關鍵時刻咬螺絲……\n但是妳說得沒錯，我真的好開心！\n謝謝妳花凜小姐！","1","0","1","0","10","12314060","11"
"12314","","0","","","","","","","12314061","91"
"12314","","106311","wac_birthday_talk_smile","","","","0.2","1","12314062","3"
"12314","","vo_wac_12314","vo_wac_12314_003","","","0","","0","12314063","21"
"12314","0.5","106311","還有也謝謝你……\n沒想到能讓人像這樣為自己慶生，\n讓我內心充滿了感動都要滿出來了！\n那個！下次請再讓我帶大家去森林走走！","1","0","1","0","10","12314064","11"
"12314","","0","","","","","","","12314065","91"
"12314","","0","","","","","","","12314066","22"
"13114","","bgm_M321","bgm_M321_2C","","","","","","13114001","25"
"13114","wac_birthday_idle_normal","1","106511","-70","0","-1000","2","250","13114002","1"
"13114","wac_birthday_idle_doya","1","106611","-270","1","230","2","256","13114003","1"
"13114","wac_birthday_idle_normal","1","106711","-310","1","370","2","257","13114004","1"
"13114","","106511","300","","","","","","13114005","13"
"13114","","106611","300","","","","","","13114006","13"
"13114","","500","500","1","","0","0","0","13114007","31"
"13114","","600","600","1","","0","1","0","13114008","31"
"13114","","602","602","1","","0","0","0","13114009","31"
"13114","","603","603","1","","0","0","0","13114010","31"
"13114","","604","604","1","","60","1","30","13114011","31"
"13114","","612","612","1","","0","1","0","13114012","31"
"13114","","700","700","1","","0","0","0","13114013","31"
"13114","","701","701","1","","0","0","0","13114014","31"
"13114","","702","702","1","","0","0","0","13114015","31"
"13114","","800","800","1","","0","0","0","13114016","31"
"13114","","913","913","1","","60","1","30","13114017","31"
"13114","","1","","","","","","","13114018","93"
"13114","","106711","wac_birthday_homare_reaction_05","1","0.2","wac_birthday_reaction_03","0.2","0","13114019","3"
"13114","","0.1","","","","","","","13114020","93"
"13114","","106611","wac_birthday_reaction_01","1","0.2","wac_birthday_reaction_03","0.2","0","13114021","3"
"13114","","0.3","","","","","","","13114022","93"
"13114","","106511","wac_birthday_run_01","","","","0.2","1","13114023","3"
"13114","","106511","0","","","3","","-70","13114024","2"
"13114","","2.5","","","","","","","13114025","93"
"13114","","602","1","","","","","","13114026","32"
"13114","","0.6","","","","","","","13114027","93"
"13114","","500","1","","","","","","13114028","32"
"13114","","600","0","","","","","","13114029","32"
"13114","","612","0","","","","","","13114030","32"
"13114","","604","0","","","","","","13114031","32"
"13114","","701","1","","","","","","13114032","32"
"13114","","913","0","","","0.01","","0","13114033","33"
"13114","","106511","wac_birthday_blowout_01","1","0.2","wac_birthday_wish_02","0.2","0","13114034","3"
"13114","","106511","-200","","","0.01","","-330","13114035","2"
"13114","","106611","wac_birthday_idle_doya","","","","0.2","1","13114036","3"
"13114","","106611","180","","","0.01","","-320","13114037","2"
"13114","","106711","wac_birthday_idle_normal","","","","0.2","1","13114038","3"
"13114","","106711","320","","","0.01","","-340","13114039","2"
"13114","","0","","","","","","","13114040","93"
"13114","","800","1","","","","","","13114041","32"
"13114","","0.7","","","","","","","13114042","93"
"13114","","702","1","","","","","","13114043","32"
"13114","","0.5","","","","","","","13114044","93"
"13114","","se_common","se_sys_login_birthday_blow_candle","","","","","0","13114045","23"
"13114","","701","0","","","","","","13114046","32"
"13114","","0.4","","","","","","","13114047","93"
"13114","","se_common","se_sys_login_birthday_cracker","","","","","0","13114048","23"
"13114","","700","1","","","","","","13114049","32"
"13114","","se_common","se_sys_login_birthday_calendar_applause","","","","","0","13114050","23"
"13114","","106611","wac_birthday_clap","1","0.2","wac_birthday_idle_doya","0.2","0","13114051","3"
"13114","","0.1","","","","","","","13114052","93"
"13114","","106711","wac_birthday_clap","1","0.2","wac_birthday_idle_normal","0.2","0","13114053","3"
"13114","","2","","","","","","","13114054","93"
"13114","","1","","","","","","","13114055","131"
"13114","","vo_wac_13114","vo_wac_13114_000","","","0","","0","13114056","21"
"13114","0.5","106511","喂喂，\n這蛋糕真是相當精緻耶。\n這該不會是為了我的生日\n特地準備的吧？","1","0","1","0","10","13114057","11"
"13114","","0","","","","","","","13114058","91"
"13114","","106511","wac_birthday_idle_smile","","","","0.2","1","13114059","3"
"13114","","106611","wac_birthday_talk_doya","","","","0.2","1","13114060","3"
"13114","","vo_wac_13114","vo_wac_13114_001","","","0","","0","13114061","21"
"13114","0.5","106611","呵呵呵，這當然啊！\n好了好了，嘉夜夜！\n妳就儘管好好感謝我吧！","1","0","1","0","10","13114062","11"
"13114","","0","","","","","","","13114063","91"
"13114","","106611","wac_birthday_idle_doya","","","","0.2","1","13114064","3"
"13114","","106711","wac_birthday_talk_smile","","","","0.2","1","13114065","3"
"13114","","vo_wac_13114","vo_wac_13114_002","","","0","","0","13114066","21"
"13114","0.5","106711","祈梨妳不是只有\n偷吃他準備的東西，\n還有在旁邊看而已嗎？","1","0","1","0","10","13114067","11"
"13114","","0","","","","","","","13114068","91"
"13114","","106711","wac_birthday_idle_smile","","","","0.2","1","13114069","3"
"13114","","106511","wac_birthday_talk_doya","","","","0.2","1","13114070","3"
"13114","","vo_wac_13114","vo_wac_13114_003","","","0","","0","13114071","21"
"13114","0.5","106511","哈哈，\n不過老大和祈梨也都有幫忙吧？\n也謝謝你了。託大家的福，\n我似乎能有個難忘的生日。","1","0","1","0","10","13114072","11"
"13114","","0","","","","","","","13114073","91"
"13114","","0","","","","","","","13114074","22"
"14114","","bgm_M321","bgm_M321_2C","","","","","","14114001","25"
"14114","wac_birthday_idle_normal","1","100911","-70","0","-1000","2","250","14114002","1"
"14114","wac_birthday_idle_smile","1","105611","-260","1","170","2","256","14114003","1"
"14114","wac_birthday_idle_normal","1","102711","-310","1","270","2","259","14114004","1"
"14114","wac_birthday_idle_kyapi","1","101311","-270","1","390","2","257","14114005","1"
"14114","wac_birthday_idle_wish","1","105111","-310","1","500","2","258","14114006","1"
"14114","","100911","300","","","","","","14114007","13"
"14114","","105611","300","","","","","","14114008","13"
"14114","","501","501","1","","0","0","0","14114009","31"
"14114","","600","600","1","","0","1","0","14114010","31"
"14114","","602","602","1","","0","0","0","14114011","31"
"14114","","603","603","1","","0","0","0","14114012","31"
"14114","","604","604","1","","60","1","30","14114013","31"
"14114","","613","613","1","","0","1","0","14114014","31"
"14114","","700","700","1","","0","0","0","14114015","31"
"14114","","701","701","1","","0","0","0","14114016","31"
"14114","","702","702","1","","0","0","0","14114017","31"
"14114","","800","800","1","","0","0","0","14114018","31"
"14114","","914","914","1","","60","1","30","14114019","31"
"14114","","1","","","","","","","14114020","93"
"14114","","102711","wac_birthday_reaction_03","1","0.2","wac_birthday_reaction_05","0.2","0","14114021","3"
"14114","","105611","wac_birthday_reaction_01","1","0.2","wac_birthday_reaction_03","0.2","0","14114022","3"
"14114","","0.1","","","","","","","14114023","93"
"14114","","101311","wac_birthday_reaction_05","1","0.2","wac_birthday_reaction_03","0.2","0","14114024","3"
"14114","","105111","wac_birthday_reaction_04","1","0.2","wac_birthday_reaction_05","0.2","0","14114025","3"
"14114","","0.3","","","","","","","14114026","93"
"14114","","100911","wac_birthday_anna_run_01","","","","0.2","1","14114027","3"
"14114","","100911","0","","","3","","-70","14114028","2"
"14114","","2.5","","","","","","","14114029","93"
"14114","","602","1","","","","","","14114030","32"
"14114","","0.6","","","","","","","14114031","93"
"14114","","501","1","","","","","","14114032","32"
"14114","","600","0","","","","","","14114033","32"
"14114","","613","0","","","","","","14114034","32"
"14114","","604","0","","","","","","14114035","32"
"14114","","701","1","","","","","","14114036","32"
"14114","","914","0","","","0.01","","0","14114037","33"
"14114","","100911","wac_birthday_blowout_01","1","0.2","wac_birthday_anna_wish_02","0.2","0","14114038","3"
"14114","","100911","-200","","","0.01","","-330","14114039","2"
"14114","","105611","wac_birthday_idle_smile","","","","0.2","1","14114040","3"
"14114","","105611","150","","","0.01","","-320","14114041","2"
"14114","","102711","wac_birthday_idle_normal","","","","0.2","1","14114042","3"
"14114","","102711","260","","","0.01","","-360","14114043","2"
"14114","","101311","wac_birthday_idle_kyapi","","","","0.2","1","14114044","3"
"14114","","101311","380","","","0.01","","-320","14114045","2"
"14114","","105111","wac_birthday_idle_wish","","","","0.2","1","14114046","3"
"14114","","105111","480","","","0.01","","-340","14114047","2"
"14114","","0","","","","","","","14114048","93"
"14114","","800","1","","","","","","14114049","32"
"14114","","0.7","","","","","","","14114050","93"
"14114","","702","1","","","","","","14114051","32"
"14114","","0.5","","","","","","","14114052","93"
"14114","","se_common","se_sys_login_birthday_blow_candle","","","","","0","14114053","23"
"14114","","701","0","","","","","","14114054","32"
"14114","","0.4","","","","","","","14114055","93"
"14114","","se_common","se_sys_login_birthday_cracker","","","","","0","14114056","23"
"14114","","700","1","","","","","","14114057","32"
"14114","","se_common","se_sys_login_birthday_calendar_applause","","","","","0","14114058","23"
"14114","","105611","wac_birthday_clap","1","0.2","wac_birthday_idle_smile","0.2","0","14114059","3"
"14114","","101311","wac_birthday_clap","1","0.2","wac_birthday_idle_kyapi","0.2","0","14114060","3"
"14114","","0.1","","","","","","","14114061","93"
"14114","","102711","wac_birthday_clap","1","0.2","wac_birthday_idle_normal","0.2","0","14114062","3"
"14114","","0.1","","","","","","","14114063","93"
"14114","","105111","wac_birthday_clap_to_wish","1","0.2","wac_birthday_idle_wish","0.2","0","14114064","3"
"14114","","2","","","","","","","14114065","93"
"14114","","1","","","","","","","14114066","131"
"14114","","vo_wac_14114","vo_wac_14114_000","","","0","","0","14114067","21"
"14114","0.5","100911","這是給我的生日禮物……！？\n唔，被這樣對待的話，\n魔瞳的封印會解開的！\n平、平靜，給我平靜下來……！","1","0","1","0","10","14114068","11"
"14114","","0","","","","","","","14114069","91"
"14114","","100911","wac_birthday_idle_sad","","","","0.2","1","14114070","3"
"14114","","105611","wac_birthday_talk_smile","","","","0.2","1","14114071","3"
"14114","","vo_wac_14114","vo_wac_14114_001","","","0","","0","14114072","21"
"14114","0.5","105611","哈哈，封印在那隻眼裡\n某人，也高興到流淚了吧？\n這樣費時費力地準備蛋糕\n也值得了呢。","1","0","1","0","10","14114073","11"
"14114","","0","","","","","","","14114074","91"
"14114","","105611","wac_birthday_idle_smile","","","","0.2","1","14114075","3"
"14114","","100911","wac_birthday_talk_anger","","","","0.2","1","14114076","3"
"14114","","vo_wac_14114","vo_wac_14114_002","","","0","","0","14114077","21"
"14114","0.5","100911","我、我可沒在哭喔！？\n剛剛只是稍微把\n沾到臉上的顏料擦掉而已……！\n才不是因為覺得被看到很丟臉……","1","0","1","0","10","14114078","11"
"14114","","0","","","","","","","14114079","91"
"14114","","100911","wac_birthday_talk_smile","","","","0.2","1","14114080","3"
"14114","","vo_wac_14114","vo_wac_14114_003","","","0","","0","14114081","21"
"14114","0.5","100911","但、但是那個……謝謝你們大家！\n這真的是幾乎要使我內在封印解開的……\n意外驚喜！所以……\n我會用心品嚐的！我要吃囉！","1","0","1","0","10","14114082","11"
"14114","","0","","","","","","","14114083","91"
"14114","","0","","","","","","","14114084","22"
"14314","","bgm_M321","bgm_M321_2C","","","","","","14314001","25"
"14314","wac_birthday_idle_normal","1","101711","-70","0","-1000","2","250","14314002","1"
"14314","wac_birthday_idle_normal","1","104311","-270","1","200","2","256","14314003","1"
"14314","wac_birthday_idle_wish","1","101011","-310","1","320","2","258","14314004","1"
"14314","wac_birthday_idle_smile","1","101411","-290","1","450","2","257","14314005","1"
"14314","","101711","300","","","","","","14314006","13"
"14314","","104311","300","","","","","","14314007","13"
"14314","","501","501","1","","0","0","0","14314008","31"
"14314","","600","600","1","","0","1","0","14314009","31"
"14314","","602","602","1","","0","0","0","14314010","31"
"14314","","603","603","1","","0","0","0","14314011","31"
"14314","","604","604","1","","60","1","30","14314012","31"
"14314","","613","613","1","","0","1","0","14314013","31"
"14314","","700","700","1","","0","0","0","14314014","31"
"14314","","701","701","1","","0","0","0","14314015","31"
"14314","","702","702","1","","0","0","0","14314016","31"
"14314","","800","800","1","","0","0","0","14314017","31"
"14314","","915","915","1","","60","1","30","14314018","31"
"14314","","1","","","","","","","14314019","93"
"14314","","101011","wac_birthday_reaction_03","1","0.2","wac_birthday_reaction_05","0.2","0","14314020","3"
"14314","","0.1","","","","","","","14314021","93"
"14314","","104311","wac_birthday_reaction_02","1","0.2","wac_birthday_reaction_03","0.2","0","14314022","3"
"14314","","101411","wac_birthday_reaction_01","1","0.2","wac_birthday_reaction_03","0.2","0","14314023","3"
"14314","","0.3","","","","","","","14314024","93"
"14314","","101711","wac_birthday_run_01","","","","0.2","1","14314025","3"
"14314","","101711","0","","","3","","-70","14314026","2"
"14314","","2.5","","","","","","","14314027","93"
"14314","","602","1","","","","","","14314028","32"
"14314","","0.6","","","","","","","14314029","93"
"14314","","501","1","","","","","","14314030","32"
"14314","","600","0","","","","","","14314031","32"
"14314","","613","0","","","","","","14314032","32"
"14314","","604","0","","","","","","14314033","32"
"14314","","701","1","","","","","","14314034","32"
"14314","","915","0","","","0.01","","0","14314035","33"
"14314","","101711","wac_birthday_blowout_02","1","0.2","wac_birthday_wish_02","0.2","0","14314036","3"
"14314","","101711","-200","","","0.01","","-330","14314037","2"
"14314","","104311","wac_birthday_idle_normal","","","","0.2","1","14314038","3"
"14314","","104311","180","","","0.01","","-320","14314039","2"
"14314","","101011","wac_birthday_idle_wish","","","","0.2","1","14314040","3"
"14314","","101011","300","","","0.01","","-360","14314041","2"
"14314","","101411","wac_birthday_idle_smile","","","","0.2","1","14314042","3"
"14314","","101411","430","","","0.01","","-340","14314043","2"
"14314","","0","","","","","","","14314044","93"
"14314","","800","1","","","","","","14314045","32"
"14314","","0.7","","","","","","","14314046","93"
"14314","","702","1","","","","","","14314047","32"
"14314","","0.5","","","","","","","14314048","93"
"14314","","se_common","se_sys_login_birthday_blow_candle","","","","","0","14314049","23"
"14314","","701","0","","","","","","14314050","32"
