7ff7f402d3005a72bc95a0c025cca08902c155b79efed4c042351c16362191de,edab95698e07c53d5cffd48fcd9072fe08b2ba6012c13b2cd49865ce16e05be8,a882e6bd300e57888eea60567b403c7da361bc1ab33255a8514c19b8ecac8d5a,665455c050f377bdcfe60a6942218f8e0415262204acdc273c0b136d5df28b18,71fa878ccf13b403adae189defc0e5fc7e08aaf5513c0601971f01e231cb071c,f5645a93347374c3ea495b5e522078c1570c96bda42b6bd50f344b2fb84a0b37,8e988231d4c5aa4fbedc1917c29a464efc95de5f82b7c80c82f437af7b952175,e0c16c886c3d004cd2c0b2cc398cf73252207a5e05f4eb84c967b96467b09e56
"0","3","172","0","2022/05/04 16:00:00","2022/05/07 15:59:59","107001","330"
"0","3","172","0","2022/05/04 16:00:00","2022/05/07 15:59:59","106101","331"
"0","3","172","0","2022/05/04 16:00:00","2022/05/07 15:59:59","107101","332"
"1067","3","173","0","2022/05/07 16:00:00","2022/05/15 15:59:59","120701","333"
"0","3","174","0","2022/05/15 16:00:00","2022/05/19 15:59:59","111801","334"
"0","3","174","0","2022/05/15 16:00:00","2022/05/19 15:59:59","115001","335"
"1068","3","175","0","2022/05/19 16:00:00","2022/05/28 15:59:59","120901","336"
"0","3","176","0","2022/05/28 16:00:00","2022/05/31 15:59:59","108801","337"
"0","3","176","0","2022/05/28 16:00:00","2022/05/31 15:59:59","108701","338"
"0","3","177","0","2022/05/31 16:00:00","2022/06/04 15:59:59","112001","339"
"0","3","177","0","2022/05/31 16:00:00","2022/06/04 15:59:59","111901","340"
"1069","3","178","0","2022/06/04 16:00:00","2022/06/12 15:59:59","121001","341"
"1070","3","179","0","2022/06/12 16:00:00","2022/06/19 15:59:59","116401","342"
"0","3","180","0","2022/06/19 16:00:00","2022/06/28 15:59:59","115501","343"
"1071","3","181","0","2022/06/19 16:00:00","2022/06/28 15:59:59","121101","344"
"0","3","182","0","2022/06/28 16:00:00","2022/07/02 15:59:59","117001","345"
"1072","3","183","0","2022/07/02 16:00:00","2022/07/05 15:59:59","118101","346"
"0","3","183","0","2022/07/02 16:00:00","2022/07/05 15:59:59","180801","347"
"0","3","183","0","2022/07/02 16:00:00","2022/07/05 15:59:59","106701","348"
"0","3","183","0","2022/07/02 16:00:00","2022/07/05 15:59:59","180701","349"
"0","3","183","0","2022/07/02 16:00:00","2022/07/05 15:59:59","180301","350"
"0","3","183","0","2022/07/02 16:00:00","2022/07/05 15:59:59","180601","351"
"0","3","183","0","2022/07/02 16:00:00","2022/07/05 15:59:59","180101","352"
"0","3","183","0","2022/07/02 16:00:00","2022/07/05 15:59:59","106801","353"
"0","3","183","0","2022/07/02 16:00:00","2022/07/05 15:59:59","180201","354"
"0","3","183","0","2022/07/02 16:00:00","2022/07/05 15:59:59","180501","355"
"0","3","183","0","2022/07/02 16:00:00","2022/07/05 15:59:59","180401","356"
"0","3","183","0","2022/07/02 16:00:00","2022/07/05 15:59:59","107001","357"
"0","3","183","0","2022/07/02 16:00:00","2022/07/05 15:59:59","106101","358"
"0","3","183","0","2022/07/02 16:00:00","2022/07/05 15:59:59","107101","359"
"1073","3","184","0","2022/07/05 16:00:00","2022/07/13 15:59:59","121301","360"
"0","3","185","0","2022/07/10 16:00:00","2022/07/13 15:59:59","107801","361"
"0","3","185","0","2022/07/10 16:00:00","2022/07/13 15:59:59","107501","362"
"0","3","186","0","2022/07/13 16:00:00","2022/07/17 15:59:59","115901","363"
"0","3","186","0","2022/07/13 16:00:00","2022/07/17 15:59:59","116001","364"
"1074","3","187","0","2022/07/17 16:00:00","2022/07/26 15:59:59","121401","365"
"0","3","188","0","2022/07/26 16:00:00","2022/07/30 15:59:59","117201","366"
"0","3","189","0","2022/08/10 16:00:00","2022/08/13 15:59:59","109101","367"
"1075","3","190","0","2022/09/01 16:00:00","2022/09/04 15:59:59","180401","368"
"1075","3","190","0","2022/09/01 16:00:00","2022/09/04 15:59:59","180201","369"
"0","3","190","0","2022/09/01 16:00:00","2022/09/04 15:59:59","180901","370"
"0","3","190","0","2022/09/01 16:00:00","2022/09/04 15:59:59","118101","371"
"0","3","190","0","2022/09/01 16:00:00","2022/09/04 15:59:59","180801","372"
"0","3","190","0","2022/09/01 16:00:00","2022/09/04 15:59:59","106701","373"
"0","3","190","0","2022/09/01 16:00:00","2022/09/04 15:59:59","180701","374"
"0","3","190","0","2022/09/01 16:00:00","2022/09/04 15:59:59","180301","375"
"0","3","190","0","2022/09/01 16:00:00","2022/09/04 15:59:59","180601","376"
"0","3","190","0","2022/09/01 16:00:00","2022/09/04 15:59:59","180101","377"
"0","3","190","0","2022/09/01 16:00:00","2022/09/04 15:59:59","106801","378"
"0","3","190","0","2022/09/01 16:00:00","2022/09/04 15:59:59","180501","379"
"0","3","190","0","2022/09/01 16:00:00","2022/09/04 15:59:59","107001","380"
"0","3","190","0","2022/09/01 16:00:00","2022/09/04 15:59:59","106101","381"
"0","3","190","0","2022/09/01 16:00:00","2022/09/04 15:59:59","107101","382"
"1076","3","191","0","2022/08/02 16:00:00","2022/08/10 15:59:59","121501","383"
"0","3","192","0","2022/08/13 16:00:00","2022/08/17 15:59:59","116201","384"
"0","3","192","0","2022/08/13 16:00:00","2022/08/17 15:59:59","116301","385"
"1077","3","193","0","2022/08/17 16:00:00","2022/08/24 15:59:59","121601","386"
"0","3","194","0","2022/08/24 16:00:00","2022/09/01 15:59:59","118001","387"
"1078","3","195","0","2022/07/30 16:00:00","2022/08/02 15:59:59","180901","388"
"0","3","195","0","2022/07/30 16:00:00","2022/08/02 15:59:59","118101","389"
"0","3","195","0","2022/07/30 16:00:00","2022/08/02 15:59:59","180801","390"
"0","3","195","0","2022/07/30 16:00:00","2022/08/02 15:59:59","106701","391"
"0","3","195","0","2022/07/30 16:00:00","2022/08/02 15:59:59","180701","392"
"0","3","195","0","2022/07/30 16:00:00","2022/08/02 15:59:59","180301","393"
"0","3","195","0","2022/07/30 16:00:00","2022/08/02 15:59:59","180601","394"
"0","3","195","0","2022/07/30 16:00:00","2022/08/02 15:59:59","180101","395"
"0","3","195","0","2022/07/30 16:00:00","2022/08/02 15:59:59","106801","396"
"0","3","195","0","2022/07/30 16:00:00","2022/08/02 15:59:59","180201","397"
"0","3","195","0","2022/07/30 16:00:00","2022/08/02 15:59:59","180501","398"
"0","3","195","0","2022/07/30 16:00:00","2022/08/02 15:59:59","180401","399"
"0","3","195","0","2022/07/30 16:00:00","2022/08/02 15:59:59","107001","400"
"0","3","195","0","2022/07/30 16:00:00","2022/08/02 15:59:59","106101","401"
"0","3","195","0","2022/07/30 16:00:00","2022/08/02 15:59:59","107101","402"
"1079","3","196","0","2022/09/04 16:00:00","2022/09/12 15:59:59","122001","403"
"0","3","197","0","2022/09/12 16:00:00","2022/09/16 15:59:59","116501","404"
"0","3","197","0","2022/09/12 16:00:00","2022/09/16 15:59:59","116601","405"
"1080","3","198","0","2022/09/16 16:00:00","2022/09/25 15:59:59","121901","406"
"0","3","199","0","2022/09/25 16:00:00","2022/09/29 15:59:59","117701","407"
"1081","3","200","0","2022/09/29 16:00:00","2022/10/02 15:59:59","106101","408"
"1081","3","200","0","2022/09/29 16:00:00","2022/10/02 15:59:59","107001","409"
"0","3","200","0","2022/09/29 16:00:00","2022/10/02 15:59:59","180901","410"
"0","3","200","0","2022/09/29 16:00:00","2022/10/02 15:59:59","118101","411"
"0","3","200","0","2022/09/29 16:00:00","2022/10/02 15:59:59","180801","412"
"0","3","200","0","2022/09/29 16:00:00","2022/10/02 15:59:59","106701","413"
"0","3","200","0","2022/09/29 16:00:00","2022/10/02 15:59:59","180701","414"
"0","3","200","0","2022/09/29 16:00:00","2022/10/02 15:59:59","180301","415"
"0","3","200","0","2022/09/29 16:00:00","2022/10/02 15:59:59","180601","416"
"0","3","200","0","2022/09/29 16:00:00","2022/10/02 15:59:59","180101","417"
"0","3","200","0","2022/09/29 16:00:00","2022/10/02 15:59:59","106801","418"
"0","3","200","0","2022/09/29 16:00:00","2022/10/02 15:59:59","180201","419"
"0","3","200","0","2022/09/29 16:00:00","2022/10/02 15:59:59","180501","420"
"0","3","200","0","2022/09/29 16:00:00","2022/10/02 15:59:59","180401","421"
"0","3","200","0","2022/09/29 16:00:00","2022/10/02 15:59:59","107101","422"
"1082","3","201","0","2022/10/02 16:00:00","2022/10/11 15:59:59","122201","423"
"0","3","202","0","2022/10/11 16:00:00","2022/10/17 15:59:59","116701","424"
"0","3","202","0","2022/10/11 16:00:00","2022/10/17 15:59:59","116901","425"
"1083","3","203","0","2022/10/17 16:00:00","2022/10/26 15:59:59","122301","426"
"0","3","204","0","2022/10/26 16:00:00","2022/11/01 15:59:59","119901","427"
"1084","3","205","0","2022/11/01 16:00:00","2022/11/09 15:59:59","122501","428"
"0","3","206","0","2022/11/09 16:00:00","2022/11/12 15:59:59","117001","429"
"0","3","207","0","2022/11/12 16:00:00","2022/11/16 15:59:59","120701","430"
"0","3","207","0","2022/11/12 16:00:00","2022/11/16 15:59:59","120901","431"
"1085","3","208","0","2022/11/16 16:00:00","2022/11/26 15:59:59","122601","432"
"0","3","209","0","2022/11/26 16:00:00","2022/11/29 15:59:59","107901","433"
"0","3","209","0","2022/11/26 16:00:00","2022/11/29 15:59:59","107701","434"
"0","3","210","0","2022/11/29 16:00:00","2022/12/02 15:59:59","110301","435"
"0","3","210","0","2022/11/29 16:00:00","2022/12/02 15:59:59","110001","436"
"1086","3","211","0","2022/12/02 16:00:00","2022/12/11 15:59:59","122901","437"
"0","3","212","0","2022/12/11 16:00:00","2022/12/14 15:59:59","117201","438"
"0","3","213","0","2022/12/14 16:00:00","2022/12/17 15:59:59","121001","439"
"0","3","213","0","2022/12/14 16:00:00","2022/12/17 15:59:59","121101","440"
"1087","3","214","0","2022/12/17 16:00:00","2022/12/25 15:59:59","122701","441"
"0","3","215","0","2022/12/25 16:00:00","2022/12/28 15:59:59","113101","442"
"0","3","215","0","2022/12/25 16:00:00","2022/12/28 15:59:59","113401","443"
"0","3","216","0","2022/12/28 16:00:00","2023/01/02 15:59:59","110601","444"
"0","3","216","0","2022/12/28 16:00:00","2023/01/02 15:59:59","110401","445"
"1088","3","217","0","2023/01/02 16:00:00","2023/01/05 15:59:59","123001","446"
"0","3","217","0","2023/01/02 16:00:00","2023/01/05 15:59:59","180901","447"
"0","3","217","0","2023/01/02 16:00:00","2023/01/05 15:59:59","118101","448"
"0","3","217","0","2023/01/02 16:00:00","2023/01/05 15:59:59","180801","449"
"0","3","217","0","2023/01/02 16:00:00","2023/01/05 15:59:59","106701","450"
"0","3","217","0","2023/01/02 16:00:00","2023/01/05 15:59:59","180701","451"
"0","3","217","0","2023/01/02 16:00:00","2023/01/05 15:59:59","180301","452"
"0","3","217","0","2023/01/02 16:00:00","2023/01/05 15:59:59","180601","453"
"0","3","217","0","2023/01/02 16:00:00","2023/01/05 15:59:59","180101","454"
"0","3","217","0","2023/01/02 16:00:00","2023/01/05 15:59:59","106801","455"
"0","3","217","0","2023/01/02 16:00:00","2023/01/05 15:59:59","180201","456"
"0","3","217","0","2023/01/02 16:00:00","2023/01/05 15:59:59","180501","457"
"0","3","217","0","2023/01/02 16:00:00","2023/01/05 15:59:59","180401","458"
"0","3","217","0","2023/01/02 16:00:00","2023/01/05 15:59:59","107001","459"
"0","3","217","0","2023/01/02 16:00:00","2023/01/05 15:59:59","106101","460"
"0","3","217","0","2023/01/02 16:00:00","2023/01/05 15:59:59","107101","461"
"1089","3","218","0","2023/01/05 16:00:00","2023/01/14 15:59:59","123101","462"
"0","3","219","0","2023/01/14 16:00:00","2023/01/17 15:59:59","118001","463"
"1090","3","220","0","2023/01/17 16:00:00","2023/01/24 15:59:59","123201","464"
"1091","3","221","0","2023/01/24 16:00:00","2023/02/01 15:59:59","123301","465"
"1092","3","222","0","2023/02/01 16:00:00","2023/02/12 15:59:59","123601","466"
"0","3","223","0","2023/02/12 16:00:00","2023/02/16 15:59:59","117701","467"
"1093","3","224","0","2023/02/16 16:00:00","2023/02/26 15:59:59","123701","468"
"0","3","225","0","2023/02/26 16:00:00","2023/03/01 15:59:59","108101","469"
"0","3","225","0","2023/02/26 16:00:00","2023/03/01 15:59:59","108301","470"
"0","3","226","0","2023/03/01 16:00:00","2023/03/04 15:59:59","111101","471"
"0","3","226","0","2023/03/01 16:00:00","2023/03/04 15:59:59","113901","472"
"1094","3","227","0","2023/03/04 16:00:00","2023/03/12 15:59:59","123801","473"
"0","3","228","0","2023/03/12 16:00:00","2023/03/15 15:59:59","121501","474"
"0","3","229","0","2023/03/15 16:00:00","2023/03/19 15:59:59","107801","475"
"0","3","229","0","2023/03/15 16:00:00","2023/03/19 15:59:59","107501","476"
"1095","3","230","0","2023/03/19 16:00:00","2023/03/28 15:59:59","123901","477"
"1096","3","231","0","2023/03/28 16:00:00","2023/03/31 15:59:59","180601","478"
"1096","3","231","0","2023/03/28 16:00:00","2023/03/31 15:59:59","180101","479"
"0","3","231","0","2023/03/28 16:00:00","2023/03/31 15:59:59","123001","480"
"0","3","231","0","2023/03/28 16:00:00","2023/03/31 15:59:59","180901","481"
"0","3","231","0","2023/03/28 16:00:00","2023/03/31 15:59:59","118101","482"
"0","3","231","0","2023/03/28 16:00:00","2023/03/31 15:59:59","180801","483"
"0","3","231","0","2023/03/28 16:00:00","2023/03/31 15:59:59","106701","484"
"0","3","231","0","2023/03/28 16:00:00","2023/03/31 15:59:59","180701","485"
"0","3","231","0","2023/03/28 16:00:00","2023/03/31 15:59:59","180301","486"
"0","3","231","0","2023/03/28 16:00:00","2023/03/31 15:59:59","106801","487"
"0","3","231","0","2023/03/28 16:00:00","2023/03/31 15:59:59","180201","488"
"0","3","231","0","2023/03/28 16:00:00","2023/03/31 15:59:59","180501","489"
"0","3","231","0","2023/03/28 16:00:00","2023/03/31 15:59:59","180401","490"
"0","3","231","0","2023/03/28 16:00:00","2023/03/31 15:59:59","107001","491"
"0","3","231","0","2023/03/28 16:00:00","2023/03/31 15:59:59","106101","492"
"0","3","231","0","2023/03/28 16:00:00","2023/03/31 15:59:59","107101","493"
"0","3","232","0","2023/03/31 16:00:00","2023/04/03 15:59:59","108401","494"
"0","3","232","0","2023/03/31 16:00:00","2023/04/03 15:59:59","108601","495"
"1097","3","233","0","2023/04/03 16:00:00","2023/04/12 15:59:59","124001","496"
"0","3","234","0","2023/04/12 16:00:00","2023/04/19 15:59:59","119901","497"
"0","3","235","0","2023/04/19 16:00:00","2023/04/26 15:59:59","111501","498"
"0","3","235","0","2023/04/19 16:00:00","2023/04/26 15:59:59","114401","499"
"1098","3","236","0","2023/04/26 16:00:00","2023/05/04 15:59:59","124201","500"
"1099","3","237","0","2023/05/04 16:00:00","2023/05/07 15:59:59","181001","501"
"0","3","237","0","2023/05/04 16:00:00","2023/05/07 15:59:59","123001","502"
"0","3","237","0","2023/05/04 16:00:00","2023/05/07 15:59:59","180901","503"
"0","3","237","0","2023/05/04 16:00:00","2023/05/07 15:59:59","118101","504"
"0","3","237","0","2023/05/04 16:00:00","2023/05/07 15:59:59","180801","505"
"0","3","237","0","2023/05/04 16:00:00","2023/05/07 15:59:59","106701","506"
"0","3","237","0","2023/05/04 16:00:00","2023/05/07 15:59:59","180701","507"
"0","3","237","0","2023/05/04 16:00:00","2023/05/07 15:59:59","180301","508"
"0","3","237","0","2023/05/04 16:00:00","2023/05/07 15:59:59","180601","509"
"0","3","237","0","2023/05/04 16:00:00","2023/05/07 15:59:59","180101","510"
"0","3","237","0","2023/05/04 16:00:00","2023/05/07 15:59:59","106801","511"
"0","3","237","0","2023/05/04 16:00:00","2023/05/07 15:59:59","180201","512"
"0","3","237","0","2023/05/04 16:00:00","2023/05/07 15:59:59","180501","513"
"0","3","237","0","2023/05/04 16:00:00","2023/05/07 15:59:59","180401","514"
"0","3","237","0","2023/05/04 16:00:00","2023/05/07 15:59:59","107001","515"
"0","3","237","0","2023/05/04 16:00:00","2023/05/07 15:59:59","106101","516"
"0","3","237","0","2023/05/04 16:00:00","2023/05/07 15:59:59","107101","517"
"1100","3","238","0","2023/05/07 16:00:00","2023/05/16 15:59:59","124601","518"
"0","3","239","0","2023/05/16 16:00:00","2023/05/20 15:59:59","120701","519"
"0","3","239","0","2023/05/16 16:00:00","2023/05/20 15:59:59","120901","520"
"1101","3","240","0","2023/05/20 16:00:00","2023/05/28 15:59:59","124501","521"
"0","3","241","0","2023/05/28 16:00:00","2023/06/04 15:59:59","112001","522"
"0","3","241","0","2023/05/28 16:00:00","2023/06/04 15:59:59","111801","523"
"0","3","241","0","2023/05/28 16:00:00","2023/06/04 15:59:59","111901","524"
"0","3","241","0","2023/05/28 16:00:00","2023/06/04 15:59:59","115001","525"
"0","3","241","0","2023/05/28 16:00:00","2023/06/04 15:59:59","108801","526"
"0","3","241","0","2023/05/28 16:00:00","2023/06/04 15:59:59","108701","527"
"1102","3","242","0","2023/06/04 16:00:00","2023/06/15 15:59:59","124801","528"
"0","3","243","0","2023/06/15 16:00:00","2023/06/17 15:59:59","116401","529"
"0","3","243","0","2023/06/15 16:00:00","2023/06/17 15:59:59","121301","530"
"0","3","243","0","2023/06/15 16:00:00","2023/06/17 15:59:59","121401","531"
"0","3","243","0","2023/06/15 16:00:00","2023/06/17 15:59:59","121601","532"
"0","3","243","0","2023/06/15 16:00:00","2023/06/17 15:59:59","122001","533"
"0","3","243","0","2023/06/15 16:00:00","2023/06/17 15:59:59","121901","534"
"0","3","243","0","2023/06/15 16:00:00","2023/06/17 15:59:59","122201","535"
"0","3","243","0","2023/06/15 16:00:00","2023/06/17 15:59:59","122301","536"
"0","3","244","0","2023/06/17 16:00:00","2023/06/19 15:59:59","122601","537"
"0","3","244","0","2023/06/17 16:00:00","2023/06/19 15:59:59","122701","538"
"0","3","244","0","2023/06/17 16:00:00","2023/06/19 15:59:59","123101","539"
"0","3","244","0","2023/06/17 16:00:00","2023/06/19 15:59:59","123201","540"
"0","3","244","0","2023/06/17 16:00:00","2023/06/19 15:59:59","123701","541"
"0","3","244","0","2023/06/17 16:00:00","2023/06/19 15:59:59","123901","542"
"0","3","244","0","2023/06/17 16:00:00","2023/06/19 15:59:59","124201","543"
"1103","3","245","0","2023/06/19 16:00:00","2023/06/28 15:59:59","125001","544"
"0","3","246","0","2023/06/19 16:00:00","2023/06/26 15:59:59","121001","545"
"0","3","246","0","2023/06/19 16:00:00","2023/06/26 15:59:59","121101","546"
"0","3","246","0","2023/06/19 16:00:00","2023/06/26 15:59:59","115501","547"
"0","3","246","0","2023/06/19 16:00:00","2023/06/26 15:59:59","109101","548"
"0","3","247","0","2023/06/28 16:00:00","2023/07/02 15:59:59","122501","549"
"1104","3","248","0","2023/07/02 16:00:00","2023/07/05 15:59:59","118201","550"
"0","3","248","0","2023/07/02 16:00:00","2023/07/05 15:59:59","181001","551"
"0","3","248","0","2023/07/02 16:00:00","2023/07/05 15:59:59","123001","552"
"0","3","248","0","2023/07/02 16:00:00","2023/07/05 15:59:59","180901","553"
"0","3","248","0","2023/07/02 16:00:00","2023/07/05 15:59:59","118101","554"
"0","3","248","0","2023/07/02 16:00:00","2023/07/05 15:59:59","180801","555"
"0","3","248","0","2023/07/02 16:00:00","2023/07/05 15:59:59","106701","556"
"0","3","248","0","2023/07/02 16:00:00","2023/07/05 15:59:59","180701","557"
"0","3","248","0","2023/07/02 16:00:00","2023/07/05 15:59:59","180301","558"
"0","3","248","0","2023/07/02 16:00:00","2023/07/05 15:59:59","180601","559"
"0","3","248","0","2023/07/02 16:00:00","2023/07/05 15:59:59","180101","560"
"0","3","248","0","2023/07/02 16:00:00","2023/07/05 15:59:59","106801","561"
"0","3","248","0","2023/07/02 16:00:00","2023/07/05 15:59:59","180201","562"
"0","3","248","0","2023/07/02 16:00:00","2023/07/05 15:59:59","180501","563"
"0","3","248","0","2023/07/02 16:00:00","2023/07/05 15:59:59","180401","564"
"0","3","248","0","2023/07/02 16:00:00","2023/07/05 15:59:59","107001","565"
"0","3","248","0","2023/07/02 16:00:00","2023/07/05 15:59:59","106101","566"
"0","3","248","0","2023/07/02 16:00:00","2023/07/05 15:59:59","107101","567"
"1105","3","249","0","2023/07/05 16:00:00","2023/07/12 15:59:59","125101","568"
"1106","3","250","0","2023/07/12 16:00:00","2023/07/19 15:59:59","125201","569"
"1107","3","251","0","2023/07/19 16:00:00","2023/07/29 15:59:59","120001","570"
"0","3","252","0","2023/07/29 16:00:00","2023/08/01 15:59:59","122901","571"
"1108","3","253","0","2023/08/01 16:00:00","2023/08/09 15:59:59","125301","572"
"0","3","254","0","2023/08/09 16:00:00","2023/08/12 15:59:59","121501","573"
"1109","3","255","0","2023/08/12 16:00:00","2023/08/19 15:59:59","125401","574"
"1110","3","256","0","2023/08/19 16:00:00","2023/08/27 15:59:59","125801","575"
"0","3","257","0","2023/08/27 16:00:00","2023/09/01 15:59:59","123301","576"
"1111","3","258","0","2023/09/01 16:00:00","2023/09/11 15:59:59","125501","577"
"0","3","259","0","2023/09/11 16:00:00","2023/09/16 15:59:59","123601","578"
"1112","3","260","0","2023/09/16 16:00:00","2023/09/25 15:59:59","125601","579"
"1113","3","261","0","2023/09/25 16:00:00","2023/09/28 15:59:59","180301","580"
"0","3","261","0","2023/09/25 16:00:00","2023/09/28 15:59:59","118201","581"
"0","3","261","0","2023/09/25 16:00:00","2023/09/28 15:59:59","181001","582"
"0","3","261","0","2023/09/25 16:00:00","2023/09/28 15:59:59","123001","583"
"0","3","261","0","2023/09/25 16:00:00","2023/09/28 15:59:59","180901","584"
"0","3","261","0","2023/09/25 16:00:00","2023/09/28 15:59:59","118101","585"
"0","3","261","0","2023/09/25 16:00:00","2023/09/28 15:59:59","180801","586"
"0","3","261","0","2023/09/25 16:00:00","2023/09/28 15:59:59","106701","587"
"0","3","261","0","2023/09/25 16:00:00","2023/09/28 15:59:59","180701","588"
"0","3","261","0","2023/09/25 16:00:00","2023/09/28 15:59:59","180601","589"
"0","3","261","0","2023/09/25 16:00:00","2023/09/28 15:59:59","180101","590"
"0","3","261","0","2023/09/25 16:00:00","2023/09/28 15:59:59","106801","591"
"0","3","261","0","2023/09/25 16:00:00","2023/09/28 15:59:59","180201","592"
"0","3","261","0","2023/09/25 16:00:00","2023/09/28 15:59:59","180501","593"
"0","3","261","0","2023/09/25 16:00:00","2023/09/28 15:59:59","180401","594"
"0","3","261","0","2023/09/25 16:00:00","2023/09/28 15:59:59","107001","595"
"0","3","261","0","2023/09/25 16:00:00","2023/09/28 15:59:59","106101","596"
"0","3","261","0","2023/09/25 16:00:00","2023/09/28 15:59:59","107101","597"
"0","3","262","0","2023/09/28 16:00:00","2023/10/02 15:59:59","123801","598"
"1114","3","263","0","2023/10/02 16:00:00","2023/10/11 15:59:59","126201","599"
"0","3","264","0","2023/10/11 16:00:00","2023/10/17 15:59:59","124001","600"
"1115","3","265","0","2023/10/17 16:00:00","2023/10/25 15:59:59","126301","601"
"0","3","266","0","2023/10/25 16:00:00","2023/11/01 15:59:59","124601","602"
"0","3","266","0","2023/10/25 16:00:00","2023/11/01 15:59:59","124501","603"
"1116","3","267","0","2023/11/01 16:00:00","2023/11/04 15:59:59","126401","604"
"0","3","267","0","2023/11/01 16:00:00","2023/11/04 15:59:59","118201","605"
"0","3","267","0","2023/11/01 16:00:00","2023/11/04 15:59:59","181001","606"
"0","3","267","0","2023/11/01 16:00:00","2023/11/04 15:59:59","123001","607"
"0","3","267","0","2023/11/01 16:00:00","2023/11/04 15:59:59","180901","608"
"0","3","267","0","2023/11/01 16:00:00","2023/11/04 15:59:59","118101","609"
"0","3","267","0","2023/11/01 16:00:00","2023/11/04 15:59:59","180801","610"
"0","3","267","0","2023/11/01 16:00:00","2023/11/04 15:59:59","106701","611"
"0","3","267","0","2023/11/01 16:00:00","2023/11/04 15:59:59","180701","612"
"0","3","267","0","2023/11/01 16:00:00","2023/11/04 15:59:59","180301","613"
"0","3","267","0","2023/11/01 16:00:00","2023/11/04 15:59:59","180601","614"
"0","3","267","0","2023/11/01 16:00:00","2023/11/04 15:59:59","180101","615"
"0","3","267","0","2023/11/01 16:00:00","2023/11/04 15:59:59","106801","616"
"0","3","267","0","2023/11/01 16:00:00","2023/11/04 15:59:59","180201","617"
"0","3","267","0","2023/11/01 16:00:00","2023/11/04 15:59:59","180501","618"
"0","3","267","0","2023/11/01 16:00:00","2023/11/04 15:59:59","180401","619"
"0","3","267","0","2023/11/01 16:00:00","2023/11/04 15:59:59","107001","620"
"0","3","267","0","2023/11/01 16:00:00","2023/11/04 15:59:59","106101","621"
"0","3","267","0","2023/11/01 16:00:00","2023/11/04 15:59:59","107101","622"
"1117","3","268","0","2023/11/04 16:00:00","2023/11/13 15:59:59","126601","623"
"0","3","269","0","2023/11/13 16:00:00","2023/11/16 15:59:59","122501","624"
"1118","3","270","0","2023/11/16 16:00:00","2023/11/26 15:59:59","126801","625"
"0","3","271","0","2023/11/26 16:00:00","2023/12/01 15:59:59","107501","626"
"0","3","271","0","2023/11/26 16:00:00","2023/12/01 15:59:59","107801","627"
"0","3","271","0","2023/11/26 16:00:00","2023/12/01 15:59:59","110301","628"
"0","3","271","0","2023/11/26 16:00:00","2023/12/01 15:59:59","110001","629"
"1119","3","272","0","2023/12/01 16:00:00","2023/12/10 15:59:59","126901","630"
"0","3","273","0","2023/12/10 16:00:00","2023/12/13 15:59:59","122901","631"
"0","3","274","0","2023/12/13 16:00:00","2023/12/16 15:59:59","124801","632"
"0","3","274","0","2023/12/13 16:00:00","2023/12/16 15:59:59","125001","633"
"1120","3","275","0","2023/12/16 16:00:00","2023/12/23 15:59:59","127101","634"
"0","3","276","0","2023/12/23 16:00:00","2023/12/27 15:59:59","107701","635"
"0","3","276","0","2023/12/23 16:00:00","2023/12/27 15:59:59","107901","636"
"0","3","276","0","2023/12/23 16:00:00","2023/12/27 15:59:59","110601","637"
"0","3","276","0","2023/12/23 16:00:00","2023/12/27 15:59:59","110401","638"
"0","3","277","0","2023/12/27 16:00:00","2024/01/01 15:59:59","117201","639"
"0","3","277","0","2023/12/27 16:00:00","2024/01/01 15:59:59","117001","640"
"0","3","277","0","2023/12/27 16:00:00","2024/01/01 15:59:59","113101","641"
"0","3","277","0","2023/12/27 16:00:00","2024/01/01 15:59:59","113401","642"
"1121","3","278","0","2024/01/01 16:00:00","2024/01/04 15:59:59","126501","643"
"0","3","278","0","2024/01/01 16:00:00","2024/01/04 15:59:59","126401","644"
"0","3","278","0","2024/01/01 16:00:00","2024/01/04 15:59:59","118201","645"
"0","3","278","0","2024/01/01 16:00:00","2024/01/04 15:59:59","181001","646"
"0","3","278","0","2024/01/01 16:00:00","2024/01/04 15:59:59","123001","647"
"0","3","278","0","2024/01/01 16:00:00","2024/01/04 15:59:59","180901","648"
"0","3","278","0","2024/01/01 16:00:00","2024/01/04 15:59:59","118101","649"
"0","3","278","0","2024/01/01 16:00:00","2024/01/04 15:59:59","180801","650"
"0","3","278","0","2024/01/01 16:00:00","2024/01/04 15:59:59","106701","651"
"0","3","278","0","2024/01/01 16:00:00","2024/01/04 15:59:59","180701","652"
"0","3","278","0","2024/01/01 16:00:00","2024/01/04 15:59:59","180301","653"
"0","3","278","0","2024/01/01 16:00:00","2024/01/04 15:59:59","180601","654"
"0","3","278","0","2024/01/01 16:00:00","2024/01/04 15:59:59","180101","655"
"0","3","278","0","2024/01/01 16:00:00","2024/01/04 15:59:59","106801","656"
"0","3","278","0","2024/01/01 16:00:00","2024/01/04 15:59:59","180201","657"
"0","3","278","0","2024/01/01 16:00:00","2024/01/04 15:59:59","180501","658"
"0","3","278","0","2024/01/01 16:00:00","2024/01/04 15:59:59","180401","659"
"0","3","278","0","2024/01/01 16:00:00","2024/01/04 15:59:59","107001","660"
