033bdd533ff2119dcc98f9293bc9c1d037341c5bbe207215d2b3b18ea5ffbbc9,ccdb69d6d1eb656bd6b638a165ec4db86341681e3c8eba4e104a060054f4b062,623fd5a8528505a8ac30c5ef6c9172be27aabf880c8574b51a927b2225664d93,d8ce4b6e1100d1d7a17cdcc28a75ca6500aab758096a153cf983b0c5f8843363,69be37369f953f6cea8ce32965dcd575b0c97c30cb6935468d75096d388c7af4,7fd165f4c35edac15a9f86ea7e732ce730e0b78166ad4a24818439d5e2e454f8,b6120888f53a9b84a4931ec9a520983aa3e970a6d2f48ae001666f8ec0c60d94,1f79f8a42bb8f5466a4fbe948d4bd059fe623c43bb7d52c1edc0c93354c196fa,637f9a2d301f524ad8a4ec572e9688b48b354ff85c994ba2240a830b2a7830d0,02f363d88b1d8d75a00da5e1301a20931ce42dce64bf1a09bc650cfbdb458005,620a2d87319e438fd2d4247a4e2c2f371b4a2b2d38866b012bd05860a595a45f,834673caae093c0ab2f6c43ac242956bdb411f08dac31eb23ffe850acb89a6c2,398834f8eb61330b4d9492b26511bde5a5386f0021aa2e842a5878be6d7a8977,24a9745b15734c849220cc1191ae139d35f28d4b168631a7dd4f540613df0c96,8a2118ce312e9b137186e3b828ba61ae5a9bbc8bf1f69f0968e0339719d49eae,547c4c213ffbc20d13d9ecf58cb3e7fb3145b594ce17bd9f60b68ba6dfdc55f8,7ebb96ac2f6b156a6a0ddbb41161db2e3eeb06f8dc9bc9478f27cb7e54b04519,0c95f114775aa617c9c6ed974802c2def5d63288074a95cee302e79b028612bc,67264f041ea18f902750157ab8404544e9312fb0200b0220b659614181b44f72,c5ccb977ac013584e1af103698a7f86c2a74aab5a235c76f77abb6edc2dfe362,b2f884b6d0666ba8221efc8f2dc4b0a31605bfac056491840756815641e43f54,b7d9cfccea8d47de846c265d4d41a769a279add9588727ef295d5d2d81ea99e2,e54b08fbdec5464023001e01157c51832b3c9f8bbe563e582546e8ab15899fa6,df5ca4f413da5ec6da63d1e48fc0b47fd2e1d5b6a47e6a15e6524f2208c43616,8ac1bec584757db87133b05fbfaa267c022aa693db65ab04383dc58b8013fe78,9f4bcd9f2b3ae8b8d231283358b82fdd29fb14525e77bcd271429daa94be3990,66226b6422425d6379383be9ee311c94b4bbc21e450682562c28bbaed16af31c,423116652894f46405b3de2e18c706d7b47be0510b6868414ff02cc40378637e,5da3e08e341599e95077485b9229fb428814d1a8227454b37d8141be0097605a,648103164263e2b361aea5c066bdcb01e5de74ff6c6fc0a9f104bceb3287172c,5e2080d3a0c274a96b5ad4a6b7f2badd88cdbd3ca056dadb764afb5694b77675,7b2343911e223e160230ff06a282f79061936c66957c43a7f348d342d0c32631,c8620ed1bf7cdcbf07ba85f1290c72a9c238fa36bfea93b6a5da48dca6917602,3401926ade1104f3cccacd3b1a38a6b17ae80394741fdb820df152aa79dc2750,7beb6a42980d9bc8970e23a6df04c03152b7eb2956fb39eabaf075a4b10aac89,f7e75f00950b04c57579ec04da7ce591c10a63da7073c7d5a2c2591f7a2de95b,27639456b127c479bbfcfd391cf1a38d6ed2383ae6f160a9cfbf3fdd1068e2f8,5ebdc331c9e23748d97c6ce65623022617475b683ac8866a9ee651657068c167,97ce175e72e2d46412a2ab8b2f988b23b610f742686abe2a113e9d4dfdef05d2,42c434978adeee1fdd8d66c7630f52c23a960a636cc080853914ad6f43526e94
"10","0","0","0","10","41","0","200501","0","42","0","0","1211","42","42","42","42","42","1","1","0","33","42","42","620050142","1","30","42","42","42","42","42","42","10270","0","200000008","0","42","42","42"
"10","0","0","0","10","44","0","200501","0","43","0","0","1273","43","43","43","43","43","1","1","0","36","43","43","620050143","1","30","43","43","43","43","43","43","11021","0","200000008","0","43","43","43"
"10","0","0","0","10","47","0","200501","0","44","0","0","1336","44","44","44","44","44","1","1","0","38","44","44","620050144","1","30","44","44","44","44","44","44","11773","0","200000008","0","44","44","44"
"10","0","0","0","10","50","0","200501","0","45","0","0","1398","45","45","45","45","45","1","1","0","41","45","45","620050145","1","30","45","45","45","45","45","45","12524","0","200000008","0","45","45","45"
"10","0","0","0","10","53","0","200501","0","46","0","0","1468","46","46","46","46","46","1","1","0","43","46","46","620050146","1","30","46","46","46","46","46","46","13892","0","200000008","0","46","46","46"
"10","0","0","0","10","56","0","200501","0","47","0","0","1539","47","47","47","47","47","1","1","0","47","47","47","620050147","1","30","47","47","47","47","47","47","15258","0","200000008","0","47","47","47"
"10","0","0","0","10","59","0","200501","0","48","0","0","1611","48","48","48","48","48","1","1","0","50","48","48","620050148","1","30","48","48","48","48","48","48","16625","0","200000008","0","48","48","48"
"10","0","0","0","10","62","0","200501","0","49","0","0","1681","49","49","49","49","49","1","1","0","53","49","49","620050149","1","30","49","49","49","49","49","49","17993","0","200000008","0","49","49","49"
"10","0","0","0","10","66","0","200501","0","50","0","0","1751","50","50","50","50","50","1","1","0","55","50","50","620050150","1","30","50","50","50","50","50","50","19360","0","200000008","0","50","50","50"
"10","0","0","0","10","68","0","200501","0","51","0","0","1821","51","51","51","51","51","1","1","0","57","51","51","620050151","1","30","51","51","51","51","51","51","20727","0","200000008","0","51","51","51"
"10","0","0","0","10","72","0","200501","0","52","0","0","1891","52","52","52","52","52","1","1","0","60","52","52","620050152","1","30","52","52","52","52","52","52","22094","0","200000008","0","52","52","52"
"10","0","0","0","10","75","0","200501","0","53","0","0","1962","53","53","53","53","53","1","1","0","63","53","53","620050153","1","30","53","53","53","53","53","53","23462","0","200000008","0","53","53","53"
"10","0","0","0","10","78","0","200501","0","54","0","0","2033","54","54","54","54","54","1","1","0","66","54","54","620050154","1","30","54","54","54","54","54","54","24829","0","200000008","0","54","54","54"
"10","0","0","0","10","82","0","200501","0","55","0","0","2104","55","55","55","55","55","1","1","0","69","55","55","620050155","1","30","55","55","55","55","55","55","26195","0","200000008","0","55","55","55"
"10","0","0","0","10","84","0","200501","0","56","0","0","2174","56","56","56","56","56","1","1","0","72","56","56","620050156","1","30","56","56","56","56","56","56","27563","0","200000008","0","56","56","56"
"10","0","0","0","10","88","0","200501","0","57","0","0","2268","57","57","57","57","57","1","1","0","74","57","57","620050157","1","30","57","57","57","57","57","57","28943","0","200000008","0","57","57","57"
"10","0","0","0","10","91","0","200501","0","58","0","0","2361","58","58","58","58","58","1","1","0","77","58","58","620050158","1","30","58","58","58","58","58","58","30324","0","200000008","0","58","58","58"
"10","0","0","0","10","103","0","200501","0","59","0","0","2471","59","59","59","59","59","1","1","0","87","59","59","620050159","1","30","59","59","59","59","59","59","31924","0","200000008","0","59","59","59"
"10","0","0","0","10","104","0","200501","0","60","0","0","2591","60","60","60","60","60","1","1","0","88","60","60","620050160","1","30","60","60","60","60","60","60","34124","0","200000008","0","60","60","60"
"10","0","0","0","10","106","0","200501","0","61","0","0","2681","61","61","61","61","61","1","1","0","91","61","61","620050161","1","30","61","61","61","61","61","61","35024","0","200000008","0","61","61","61"
"10","0","0","0","10","107","0","200501","0","62","0","0","2725","62","62","62","62","62","1","1","0","92","62","62","620050162","1","30","62","62","62","62","62","62","35203","0","200000008","0","62","62","62"
"10","0","0","0","10","107","0","200501","0","63","0","0","2769","63","63","63","63","63","1","1","0","92","63","63","620050163","1","30","63","63","63","63","63","63","35382","0","200000008","0","63","63","63"
"10","0","0","0","10","108","0","200501","0","64","0","0","2812","64","64","64","64","64","1","1","0","93","64","64","620050164","1","30","64","64","64","64","64","64","35562","0","200000008","0","64","64","64"
"10","0","0","0","10","108","0","200501","0","65","0","0","2856","65","65","65","65","65","1","1","0","94","65","65","620050165","1","30","65","65","65","65","65","65","35741","0","200000008","0","65","65","65"
"10","0","0","0","10","109","0","200501","0","66","0","0","2900","66","66","66","66","66","1","1","0","95","66","66","620050166","1","30","66","66","66","66","66","66","35920","0","200000008","0","66","66","66"
"10","0","0","0","10","110","0","200501","0","67","0","0","2944","67","67","67","67","67","1","1","0","95","67","67","620050167","1","30","67","67","67","67","67","67","36099","0","200000008","0","67","67","67"
"10","0","0","0","10","110","0","200501","0","68","0","0","2987","68","68","68","68","68","1","1","0","96","68","68","620050168","1","30","68","68","68","68","68","68","36278","0","200000008","0","68","68","68"
"10","0","0","0","10","111","0","200501","0","69","0","0","3031","69","69","69","69","69","1","1","0","97","69","69","620050169","1","30","69","69","69","69","69","69","36457","0","200000008","0","69","69","69"
"10","0","0","0","10","112","0","200501","0","70","0","0","3075","70","70","70","70","70","1","1","0","98","70","70","620050170","1","30","70","70","70","70","70","70","36637","0","200000008","0","70","70","70"
"10","0","0","0","10","112","0","200501","0","71","0","0","3119","71","71","71","71","71","1","1","0","98","71","71","620050171","1","30","71","71","71","71","71","71","36816","0","200000008","0","71","71","71"
"10","0","0","0","10","3","0","200600","0","1","0","0","28","1","1","1","1","1","1","1","0","2","1","1","620060001","1","30","1","1","1","1","1","1","154","0","200000001","0","1","1","1"
"10","0","0","0","10","4","0","200600","0","2","0","0","31","2","2","2","2","2","1","1","0","3","2","2","620060002","1","30","2","2","2","2","2","2","202","0","200000001","0","2","2","2"
"10","0","0","0","10","5","0","200600","0","3","0","0","34","3","3","3","3","3","1","1","0","4","3","3","620060003","1","30","3","3","3","3","3","3","337","0","200000001","0","3","3","3"
"10","0","0","0","10","5","0","200600","0","4","0","0","49","4","4","4","4","4","1","1","0","4","4","4","620060004","1","30","4","4","4","4","4","4","297","0","200000001","0","4","4","4"
"10","0","0","0","10","6","0","200600","0","5","0","0","73","5","5","5","5","5","1","1","0","5","5","5","620060005","1","30","5","5","5","5","5","5","330","0","200000001","0","5","5","5"
"10","0","0","0","10","7","0","200600","0","6","0","0","96","6","6","6","6","6","1","1","0","6","6","6","620060006","1","30","6","6","6","6","6","6","362","0","200000001","0","6","6","6"
"10","0","0","0","10","8","0","200600","0","7","0","0","119","7","7","7","7","7","1","1","0","7","7","7","620060007","1","30","7","7","7","7","7","7","446","0","200000001","0","7","7","7"
"10","0","0","0","10","9","0","200600","0","8","0","0","142","8","8","8","8","8","1","1","0","8","8","8","620060008","1","30","8","8","8","8","8","8","529","0","200000001","0","8","8","8"
"10","0","0","0","10","9","0","200600","0","9","0","0","153","9","9","9","9","9","1","1","0","8","9","9","620060009","1","30","9","9","9","9","9","9","544","0","200000001","0","9","9","9"
"10","0","0","0","10","10","0","200600","0","10","0","0","163","10","10","10","10","10","1","1","0","9","10","10","620060010","1","30","10","10","10","10","10","10","560","0","200000001","0","10","10","10"
"10","0","0","0","10","10","0","200600","0","11","0","0","174","11","11","11","11","11","1","1","0","9","11","11","620060011","1","30","11","11","11","11","11","11","575","0","200000001","0","11","11","11"
"10","0","0","0","10","10","0","200600","0","12","0","0","184","12","12","12","12","12","1","1","0","9","12","12","620060012","1","30","12","12","12","12","12","12","590","0","200000001","0","12","12","12"
"10","0","0","0","10","11","0","200600","0","13","0","0","203","13","13","13","13","13","1","1","0","10","13","13","620060013","1","30","13","13","13","13","13","13","699","0","200000001","0","13","13","13"
"10","0","0","0","10","12","0","200600","0","14","0","0","222","14","14","14","14","14","1","1","0","11","14","14","620060014","1","30","14","14","14","14","14","14","808","0","200000001","0","14","14","14"
"10","0","0","0","10","12","0","200600","0","15","0","0","241","15","15","15","15","15","1","1","0","11","15","15","620060015","1","30","15","15","15","15","15","15","917","0","200000001","0","15","15","15"
"10","0","0","0","10","13","0","200600","0","16","0","0","260","16","16","16","16","16","1","1","0","12","16","16","620060016","1","30","16","16","16","16","16","16","1026","0","200000001","0","16","16","16"
"10","0","0","0","10","14","0","200600","0","17","0","0","278","17","17","17","17","17","1","1","0","13","17","17","620060017","1","30","17","17","17","17","17","17","1135","0","200000001","0","17","17","17"
"10","0","0","0","10","15","0","200600","0","18","0","0","297","18","18","18","18","18","1","1","0","14","18","18","620060018","1","30","18","18","18","18","18","18","1244","0","200000001","0","18","18","18"
"10","0","0","0","10","15","0","200600","0","19","0","0","316","19","19","19","19","19","1","1","0","14","19","19","620060019","1","30","19","19","19","19","19","19","1353","0","200000001","0","19","19","19"
"10","0","0","0","10","16","0","200600","0","20","0","0","335","20","20","20","20","20","1","1","0","15","20","20","620060020","1","30","20","20","20","20","20","20","1462","0","200000001","0","20","20","20"
"10","0","0","0","10","16","0","200600","0","21","0","0","345","21","21","21","21","21","1","1","0","15","21","21","620060021","1","30","21","21","21","21","21","21","1542","0","200000001","0","21","21","21"
"10","0","0","0","10","16","0","200600","0","22","0","0","356","22","22","22","22","22","1","1","0","15","22","22","620060022","1","30","22","22","22","22","22","22","1622","0","200000001","0","22","22","22"
"10","0","0","0","10","16","0","200600","0","23","0","0","366","23","23","23","23","23","1","1","0","15","23","23","620060023","1","30","23","23","23","23","23","23","1702","0","200000001","0","23","23","23"
"10","0","0","0","10","24","0","200600","0","24","0","0","424","24","24","24","24","24","1","1","0","24","24","24","620060024","1","30","24","24","24","24","24","24","1691","0","200000001","0","24","24","24"
"10","0","0","0","10","24","0","200600","0","25","0","0","446","25","25","25","25","25","1","1","0","24","25","25","620060025","1","30","25","25","25","25","25","25","1835","0","200000001","0","25","25","25"
"10","0","0","0","10","25","0","200600","0","26","0","0","467","26","26","26","26","26","1","1","0","24","26","26","620060026","1","30","26","26","26","26","26","26","1978","0","200000001","0","26","26","26"
"10","0","0","0","10","25","0","200600","0","27","0","0","489","27","27","27","27","27","1","1","0","25","27","27","620060027","1","30","27","27","27","27","27","27","2122","0","200000001","0","27","27","27"
"10","0","0","0","10","25","0","200600","0","28","0","0","510","28","28","28","28","28","1","1","0","25","28","28","620060028","1","30","28","28","28","28","28","28","2266","0","200000001","0","28","28","28"
"10","0","0","0","10","26","0","200600","0","29","0","0","532","29","29","29","29","29","1","1","0","25","29","29","620060029","1","30","29","29","29","29","29","29","2409","0","200000001","0","29","29","29"
"10","0","0","0","10","26","0","200600","0","30","0","0","553","30","30","30","30","30","1","1","0","25","30","30","620060030","1","30","30","30","30","30","30","30","2553","0","200000001","0","30","30","30"
"10","0","0","0","10","27","0","200600","0","31","0","0","598","31","31","31","31","31","1","1","0","26","31","31","620060031","1","30","31","31","31","31","31","31","3042","0","200000001","0","31","31","31"
"10","0","0","0","10","29","0","200600","0","32","0","0","643","32","32","32","32","32","1","1","0","28","32","32","620060032","1","30","32","32","32","32","32","32","3530","0","200000001","0","32","32","32"
"10","0","0","0","10","30","0","200600","0","33","0","0","687","33","33","33","33","33","1","1","0","29","33","33","620060033","1","30","33","33","33","33","33","33","4019","0","200000001","0","33","33","33"
"10","0","0","0","10","31","0","200600","0","34","0","0","732","34","34","34","34","34","1","1","0","30","34","34","620060034","1","30","34","34","34","34","34","34","4508","0","200000001","0","34","34","34"
"10","0","0","0","10","32","0","200600","0","35","0","0","777","35","35","35","35","35","1","1","0","32","35","35","620060035","1","30","35","35","35","35","35","35","4996","0","200000001","0","35","35","35"
"10","0","0","0","10","34","0","200600","0","36","0","0","822","36","36","36","36","36","1","1","0","33","36","36","620060036","1","30","36","36","36","36","36","36","5485","0","200000001","0","36","36","36"
"10","0","0","0","10","35","0","200600","0","37","0","0","867","37","37","37","37","37","1","1","0","35","37","37","620060037","1","30","37","37","37","37","37","37","5973","0","200000001","0","37","37","37"
"10","0","0","0","10","36","0","200600","0","38","0","0","912","38","38","38","38","38","1","1","0","36","38","38","620060038","1","30","38","38","38","38","38","38","6462","0","200000001","0","38","38","38"
"10","0","0","0","10","37","0","200600","0","39","0","0","956","39","39","39","39","39","1","1","0","37","39","39","620060039","1","30","39","39","39","39","39","39","6951","0","200000001","0","39","39","39"
"10","0","0","0","10","39","0","200600","0","40","0","0","1001","40","40","40","40","40","1","1","0","39","40","40","620060040","1","30","40","40","40","40","40","40","7439","0","200000001","0","40","40","40"
"10","0","0","0","10","40","0","200600","0","41","0","0","1046","41","41","41","41","41","1","1","0","40","41","41","620060041","1","30","41","41","41","41","41","41","7928","0","200000001","0","41","41","41"
"10","0","0","0","10","44","0","200600","0","42","0","0","1104","42","42","42","42","42","1","1","0","43","42","42","620060042","1","30","42","42","42","42","42","42","8554","0","200000001","0","42","42","42"
"10","0","0","0","10","47","0","200600","0","43","0","0","1160","43","43","43","43","43","1","1","0","47","43","43","620060043","1","30","43","43","43","43","43","43","9180","0","200000001","0","43","43","43"
"10","0","0","0","10","50","0","200600","0","44","0","0","1218","44","44","44","44","44","1","1","0","50","44","44","620060044","1","30","44","44","44","44","44","44","9806","0","200000001","0","44","44","44"
"10","0","0","0","10","53","0","200600","0","45","0","0","1274","45","45","45","45","45","1","1","0","54","45","45","620060045","1","30","45","45","45","45","45","45","10432","0","200000001","0","45","45","45"
"10","0","0","0","10","56","0","200600","0","46","0","0","1338","46","46","46","46","46","1","1","0","57","46","46","620060046","1","30","46","46","46","46","46","46","11571","0","200000001","0","46","46","46"
"10","0","0","0","10","60","0","200600","0","47","0","0","1403","47","47","47","47","47","1","1","0","61","47","47","620060047","1","30","47","47","47","47","47","47","12709","0","200000001","0","47","47","47"
"10","0","0","0","10","63","0","200600","0","48","0","0","1468","48","48","48","48","48","1","1","0","65","48","48","620060048","1","30","48","48","48","48","48","48","13848","0","200000001","0","48","48","48"
"10","0","0","0","10","66","0","200600","0","49","0","0","1532","49","49","49","49","49","1","1","0","69","49","49","620060049","1","30","49","49","49","49","49","49","14987","0","200000001","0","49","49","49"
"10","0","0","0","10","70","0","200600","0","50","0","0","1596","50","50","50","50","50","1","1","0","72","50","50","620060050","1","30","50","50","50","50","50","50","16126","0","200000001","0","50","50","50"
"10","0","0","0","10","73","0","200600","0","51","0","0","1660","51","51","51","51","51","1","1","0","75","51","51","620060051","1","30","51","51","51","51","51","51","17264","0","200000001","0","51","51","51"
"10","0","0","0","10","77","0","200600","0","52","0","0","1724","52","52","52","52","52","1","1","0","79","52","52","620060052","1","30","52","52","52","52","52","52","18403","0","200000001","0","52","52","52"
"10","0","0","0","10","80","0","200600","0","53","0","0","1788","53","53","53","53","53","1","1","0","82","53","53","620060053","1","30","53","53","53","53","53","53","19542","0","200000001","0","53","53","53"
"10","0","0","0","10","83","0","200600","0","54","0","0","1853","54","54","54","54","54","1","1","0","87","54","54","620060054","1","30","54","54","54","54","54","54","20681","0","200000001","0","54","54","54"
"10","0","0","0","10","87","0","200600","0","55","0","0","1918","55","55","55","55","55","1","1","0","90","55","55","620060055","1","30","55","55","55","55","55","55","21819","0","200000001","0","55","55","55"
"10","0","0","0","10","90","0","200600","0","56","0","0","1982","56","56","56","56","56","1","1","0","94","56","56","620060056","1","30","56","56","56","56","56","56","22958","0","200000001","0","56","56","56"
"10","0","0","0","10","94","0","200600","0","57","0","0","2067","57","57","57","57","57","1","1","0","97","57","57","620060057","1","30","57","57","57","57","57","57","24108","0","200000001","0","57","57","57"
"10","0","0","0","10","97","0","200600","0","58","0","0","2152","58","58","58","58","58","1","1","0","101","58","58","620060058","1","30","58","58","58","58","58","58","25258","0","200000001","0","58","58","58"
"10","0","0","0","10","101","0","200600","0","59","0","0","2238","59","59","59","59","59","1","1","0","105","59","59","620060059","1","30","59","59","59","59","59","59","26409","0","200000001","0","59","59","59"
"10","0","0","0","10","104","0","200600","0","60","0","0","2323","60","60","60","60","60","1","1","0","109","60","60","620060060","1","30","60","60","60","60","60","60","27559","0","200000001","0","60","60","60"
"10","0","0","0","10","108","0","200600","0","61","0","0","2409","61","61","61","61","61","1","1","0","112","61","61","620060061","1","30","61","61","61","61","61","61","28709","0","200000001","0","61","61","61"
"10","0","0","0","10","108","0","200600","0","62","0","0","2479","62","62","62","62","62","1","1","0","114","62","62","620060062","1","30","62","62","62","62","62","62","29148","0","200000001","0","62","62","62"
"10","0","0","0","10","108","0","200600","0","63","0","0","2549","63","63","63","63","63","1","1","0","115","63","63","620060063","1","30","63","63","63","63","63","63","29587","0","200000001","0","63","63","63"
"10","0","0","0","10","108","0","200600","0","64","0","0","2619","64","64","64","64","64","1","1","0","117","64","64","620060064","1","30","64","64","64","64","64","64","30026","0","200000001","0","64","64","64"
"10","0","0","0","10","109","0","200600","0","65","0","0","2689","65","65","65","65","65","1","1","0","118","65","65","620060065","1","30","65","65","65","65","65","65","30465","0","200000001","0","65","65","65"
"10","0","0","0","10","109","0","200600","0","66","0","0","2759","66","66","66","66","66","1","1","0","120","66","66","620060066","1","30","66","66","66","66","66","66","30904","0","200000001","0","66","66","66"
"10","0","0","0","10","109","0","200600","0","67","0","0","2829","67","67","67","67","67","1","1","0","122","67","67","620060067","1","30","67","67","67","67","67","67","31343","0","200000001","0","67","67","67"
"10","0","0","0","10","109","0","200600","0","68","0","0","2899","68","68","68","68","68","1","1","0","123","68","68","620060068","1","30","68","68","68","68","68","68","31782","0","200000001","0","68","68","68"
"10","0","0","0","10","109","0","200600","0","69","0","0","2969","69","69","69","69","69","1","1","0","125","69","69","620060069","1","30","69","69","69","69","69","69","32221","0","200000001","0","69","69","69"
"10","0","0","0","10","109","0","200600","0","70","0","0","3039","70","70","70","70","70","1","1","0","126","70","70","620060070","1","30","70","70","70","70","70","70","32660","0","200000001","0","70","70","70"
"10","0","0","0","10","109","0","200600","0","71","0","0","3109","71","71","71","71","71","1","1","0","128","71","71","620060071","1","30","71","71","71","71","71","71","33099","0","200000001","0","71","71","71"
"10","0","0","0","10","3","0","200700","23","1","0","0","0","1","1","1","1","1","1","1","0","2","1","1","620070001","1","30","1","1","1","1","1","1","356","0","200000006","0","1","1","1"
"10","0","0","0","10","8","0","200700","23","2","0","0","0","2","2","2","2","2","1","1","0","3","2","2","620070002","1","30","2","2","2","2","2","2","364","0","200000006","0","2","2","2"
"10","0","0","0","10","5","0","200700","26","3","0","0","0","3","3","3","3","3","1","1","0","5","3","3","620070003","1","30","3","3","3","3","3","3","371","0","200000006","0","3","3","3"
"10","0","0","0","10","5","0","200700","29","4","0","0","0","4","4","4","4","4","1","1","0","5","4","4","620070004","1","30","4","4","4","4","4","4","407","0","200000006","0","4","4","4"
"10","0","0","0","10","7","0","200700","36","5","0","0","0","5","5","5","5","5","1","1","0","7","5","5","620070005","1","30","5","5","5","5","5","5","517","0","200000006","0","5","5","5"
"10","0","0","0","10","7","0","200700","80","6","0","0","0","6","6","6","6","6","1","1","0","8","6","6","620070006","1","30","6","6","6","6","6","6","623","0","200000006","0","6","6","6"
"10","0","0","0","10","7","0","200700","101","7","0","0","0","7","7","7","7","7","1","1","0","8","7","7","620070007","1","30","7","7","7","7","7","7","670","0","200000006","0","7","7","7"
"10","0","0","0","10","8","0","200700","123","8","0","0","0","8","8","8","8","8","1","1","0","9","8","8","620070008","1","30","8","8","8","8","8","8","717","0","200000006","0","8","8","8"
"10","0","0","0","10","8","0","200700","144","9","0","0","0","9","9","9","9","9","1","1","0","9","9","9","620070009","1","30","9","9","9","9","9","9","763","0","200000006","0","9","9","9"
"10","0","0","0","10","8","0","200700","165","10","0","0","0","10","10","10","10","10","1","1","0","9","10","10","620070010","1","30","10","10","10","10","10","10","810","0","200000006","0","10","10","10"
"10","0","0","0","10","8","0","200700","185","11","0","0","0","11","11","11","11","11","1","1","0","9","11","11","620070011","1","30","11","11","11","11","11","11","950","0","200000006","0","11","11","11"
"10","0","0","0","10","9","0","200700","204","12","0","0","0","12","12","12","12","12","1","1","0","9","12","12","620070012","1","30","12","12","12","12","12","12","1089","0","200000006","0","12","12","12"
"10","0","0","0","10","12","0","200700","235","13","0","0","0","13","13","13","13","13","1","1","0","14","13","13","620070013","1","30","13","13","13","13","13","13","1229","0","200000006","0","13","13","13"
"10","0","0","0","10","12","0","200700","249","14","0","0","0","14","14","14","14","14","1","1","0","14","14","14","620070014","1","30","14","14","14","14","14","14","1324","0","200000006","0","14","14","14"
"10","0","0","0","10","12","0","200700","262","15","0","0","0","15","15","15","15","15","1","1","0","15","15","15","620070015","1","30","15","15","15","15","15","15","1418","0","200000006","0","15","15","15"
"10","0","0","0","10","13","0","200700","276","16","0","0","0","16","16","16","16","16","1","1","0","15","16","16","620070016","1","30","16","16","16","16","16","16","1513","0","200000006","0","16","16","16"
"10","0","0","0","10","13","0","200700","290","17","0","0","0","17","17","17","17","17","1","1","0","15","17","17","620070017","1","30","17","17","17","17","17","17","1608","0","200000006","0","17","17","17"
"10","0","0","0","10","13","0","200700","303","18","0","0","0","18","18","18","18","18","1","1","0","16","18","18","620070018","1","30","18","18","18","18","18","18","1702","0","200000006","0","18","18","18"
"10","0","0","0","10","13","0","200700","317","19","0","0","0","19","19","19","19","19","1","1","0","16","19","19","620070019","1","30","19","19","19","19","19","19","1797","0","200000006","0","19","19","19"
"10","0","0","0","10","14","0","200700","331","20","0","0","0","20","20","20","20","20","1","1","0","16","20","20","620070020","1","30","20","20","20","20","20","20","1892","0","200000006","0","20","20","20"
"10","0","0","0","10","14","0","200700","344","21","0","0","0","21","21","21","21","21","1","1","0","17","21","21","620070021","1","30","21","21","21","21","21","21","1986","0","200000006","0","21","21","21"
"10","0","0","0","10","14","0","200700","358","22","0","0","0","22","22","22","22","22","1","1","0","17","22","22","620070022","1","30","22","22","22","22","22","22","2081","0","200000006","0","22","22","22"
"10","0","0","0","10","15","0","200700","386","23","0","0","0","23","23","23","23","23","1","1","0","19","23","23","620070023","1","30","23","23","23","23","23","23","2278","0","200000006","0","23","23","23"
"10","0","0","0","10","17","0","200700","415","24","0","0","0","24","24","24","24","24","1","1","0","20","24","24","620070024","1","30","24","24","24","24","24","24","2475","0","200000006","0","24","24","24"
"10","0","0","0","10","18","0","200700","443","25","0","0","0","25","25","25","25","25","1","1","0","22","25","25","620070025","1","30","25","25","25","25","25","25","2672","0","200000006","0","25","25","25"
"10","0","0","0","10","19","0","200700","471","26","0","0","0","26","26","26","26","26","1","1","0","23","26","26","620070026","1","30","26","26","26","26","26","26","2868","0","200000006","0","26","26","26"
"10","0","0","0","10","20","0","200700","499","27","0","0","0","27","27","27","27","27","1","1","0","25","27","27","620070027","1","30","27","27","27","27","27","27","3065","0","200000006","0","27","27","27"
"10","0","0","0","10","22","0","200700","528","28","0","0","0","28","28","28","28","28","1","1","0","26","28","28","620070028","1","30","28","28","28","28","28","28","3262","0","200000006","0","28","28","28"
"10","0","0","0","10","23","0","200700","556","29","0","0","0","29","29","29","29","29","1","1","0","28","29","29","620070029","1","30","29","29","29","29","29","29","3459","0","200000006","0","29","29","29"
"10","0","0","0","10","24","0","200700","603","30","0","0","0","30","30","30","30","30","1","1","0","29","30","30","620070030","1","30","30","30","30","30","30","30","3869","0","200000006","0","30","30","30"
"10","0","0","0","10","25","0","200700","650","31","0","0","0","31","31","31","31","31","1","1","0","29","31","31","620070031","1","30","31","31","31","31","31","31","4280","0","200000006","0","31","31","31"
"10","0","0","0","10","26","0","200700","697","32","0","0","0","32","32","32","32","32","1","1","0","30","32","32","620070032","1","30","32","32","32","32","32","32","4690","0","200000006","0","32","32","32"
"10","0","0","0","10","27","0","200700","744","33","0","0","0","33","33","33","33","33","1","1","0","31","33","33","620070033","1","30","33","33","33","33","33","33","5101","0","200000006","0","33","33","33"
"10","0","0","0","10","28","0","200700","791","34","0","0","0","34","34","34","34","34","1","1","0","31","34","34","620070034","1","30","34","34","34","34","34","34","5511","0","200000006","0","34","34","34"
"10","0","0","0","10","29","0","200700","838","35","0","0","0","35","35","35","35","35","1","1","0","32","35","35","620070035","1","30","35","35","35","35","35","35","5921","0","200000006","0","35","35","35"
"10","0","0","0","10","31","0","200700","885","36","0","0","0","36","36","36","36","36","1","1","0","32","36","36","620070036","1","30","36","36","36","36","36","36","6332","0","200000006","0","36","36","36"
"10","0","0","0","10","32","0","200700","932","37","0","0","0","37","37","37","37","37","1","1","0","33","37","37","620070037","1","30","37","37","37","37","37","37","6742","0","200000006","0","37","37","37"
"10","0","0","0","10","33","0","200700","979","38","0","0","0","38","38","38","38","38","1","1","0","34","38","38","620070038","1","30","38","38","38","38","38","38","7152","0","200000006","0","38","38","38"
