c0add29b432b1472f83f599b4851587f4a09c83a14882e182e71fa0c6f79d370,4f96183fc9ddec3f3ca48140908ed133e8772a04538668766917ee6a4dacfde8,12537ddfb415632fde36d4b6a8db2db4b46f797f64de0d0dec906fb8800fa4c8,6b792d5c70d97508da2af486443a7e74e07fd043ddcac4cde35fe9322284ae09,c3266768a9b304f4438f7906c40aa6ab376d22acdc8abd09885c8637273ee246,0c28720f689e0dce1dedcb3b72d764c9c098ceab4e412a296c3e88b2b554ba49,c395e4e3c50b5dc68b71ee0310db933683576e017d1314eaafc6a1a2bdc4c9d1,2c87167b42d93fd5691a1cd95ce29e7598b61250774452315ecfe14a7a7d6863,5e3eebca003f2071c4656b86dbfa48cda710ba609c9430c5ea572473afff4acf,f7f5ec641aa7e96f28d7ace17572fb6fd4738f6494f78a79a1ce01b9e0359e4e
"0","0","2024/11/01 15:59:59","302","1","90067","2024/10/27 16:00:00","10289","18","0"
"30332","0","2024/11/16 15:59:59","302","1","0","2024/11/04 16:00:00","10290","19","0"
"30333","0","2024/11/20 15:59:59","302","1","0","2024/11/16 16:00:00","10291","18","0"
"30334","0","2024/11/27 15:59:59","302","1","0","2024/11/16 16:00:00","10292","19","0"
"30335","0","2024/12/01 15:59:59","302","1","0","2024/11/23 16:00:00","10293","18","0"
"30337","0","2024/12/13 15:59:59","302","1","0","2024/12/01 16:00:00","10294","19","0"
"30338","0","2024/12/13 15:59:59","302","1","90069","2024/12/10 16:00:00","10295","18","0"
"30339","0","2024/12/16 15:59:59","302","1","90070","2024/12/13 16:00:00","10296","18","0"
"40012","0","2024/12/24 15:59:59","302","1","0","2024/12/16 16:00:00","10297","19","0"
"0","0","2018/09/21 15:59:59","302","1","0","2018/09/14 16:00:00","19001","1","0"
"0","0","2018/10/09 15:59:59","302","1","0","2018/09/21 16:00:00","19002","1","0"
"0","0","2019/02/13 15:59:59","302","1","0","2019/01/03 19:00:00","19003","1","0"
"0","0","2030/01/01 23:59:59","101","2","0","2018/01/01 15:00:00","20000","29","0"
"0","0","2018/11/12 15:59:59","302","1","0","2018/11/08 16:00:00","20001","1","0"
"0","0","2018/11/08 15:59:59","902","1","0","2018/10/26 16:00:00","20002","32","0"
"0","0","2020/08/09 15:59:59","302","1","0","2020/08/03 16:00:00","20003","1","0"
"0","0","2024/07/04 15:59:59","305","1","0","2024/07/01 16:00:00","20004","11","0"
"0","0","2024/02/17 15:59:59","908","4","0","2024/02/07 16:00:00","20005","3","0"
"0","0","2019/07/29 15:59:59","903","1","0","2019/07/24 16:00:00","20006","6","1"
"0","0","2019/08/01 15:59:59","903","1","0","2019/07/29 16:00:00","20007","6","1"
"0","0","2019/08/08 15:59:59","903","1","0","2019/08/01 16:00:00","20008","6","1"
"110008","0","2023/12/23 15:59:59","307","1","0","2023/12/16 16:00:00","20011","6","0"
"0","0","2022/08/11 15:59:59","908","4","0","2022/08/01 16:00:00","20012","3","0"
"0","0","2023/08/11 15:59:59","908","4","0","2023/08/01 16:00:00","20013","3","0"
"0","627","2023/09/16 15:59:59","0","5","0","2023/09/01 16:00:00","20014","10","0"
"0","628","2023/10/02 15:59:59","0","5","0","2023/09/16 16:00:00","20015","10","0"
"0","0","2023/09/16 15:59:59","908","4","0","2023/09/01 16:00:00","20016","3","0"
"0","634","2024/02/23 15:59:59","0","5","0","2024/02/07 16:00:00","20017","10","0"
"0","635","2024/02/23 15:59:59","0","5","0","2024/02/07 16:00:00","20018","14","0"
"0","633","2030/03/01 14:59:59","0","6","0","2024/02/07 16:00:00","20019","4","0"
"110009","0","2023/12/27 15:59:59","307","1","0","2023/12/23 16:00:00","20020","3","0"
"0","0","2024/02/29 15:59:59","305","1","0","2024/02/26 16:00:00","20021","8","0"
"0","0","2024/04/28 15:59:59","305","1","0","2024/04/23 16:00:00","20022","11","0"
"0","0","2024/05/12 15:59:59","908","4","0","2024/05/01 16:00:00","20023","3","0"
"0","642","2030/03/01 14:59:59","0","5","0","2024/06/14 16:00:00","20024","21","0"
"0","648","2024/08/29 23:59:59","0","5","0","2024/08/15 00:00:00","20025","14","0"
"0","0","2024/08/25 15:59:59","908","4","0","2024/08/15 16:00:00","20026","2","0"
"70094","0","2024/06/21 15:59:59","305","1","0","2024/06/17 16:00:00","20027","11","0"
"70095","0","2024/06/21 15:59:59","305","1","0","2024/06/17 16:00:00","20028","11","0"
"70096","0","2024/06/24 15:59:59","305","1","0","2024/06/21 16:00:00","20029","11","0"
"70110","0","2024/12/20 15:59:59","305","1","0","2024/12/16 16:00:00","20030","16","0"
"70111","0","2024/12/24 15:59:59","305","1","0","2024/12/20 16:00:00","20031","16","0"
"70112","0","2024/12/24 15:59:59","305","1","0","2024/12/16 16:00:00","20032","17","0"
"0","0","2024/10/21 23:59:59","908","4","0","2024/10/01 00:00:00","20033","3","0"
"0","657","2024/10/21 23:59:59","0","5","0","2024/10/01 00:00:00","20034","22","0"
"0","650","2024/10/21 23:59:59","0","5","0","2024/10/01 00:00:00","20035","23","0"
"0","651","2024/10/21 23:59:59","0","5","0","2024/10/01 00:00:00","20036","24","0"
"0","652","2024/10/21 23:59:59","0","5","0","2024/10/01 00:00:00","20037","25","0"
"0","653","2024/10/21 23:59:59","0","5","0","2024/10/01 00:00:00","20038","26","0"
"0","654","2024/10/21 23:59:59","0","5","0","2024/10/01 00:00:00","20039","27","0"
"0","655","2024/10/21 23:59:59","0","5","0","2024/10/01 00:00:00","20040","28","0"
"110013","0","2024/11/24 15:59:59","307","1","0","2024/11/16 16:00:00","20041","16","0"
"110014","0","2024/12/09 15:59:59","307","1","0","2024/12/05 16:00:00","20042","16","0"
"110011","0","2024/09/09 15:59:59","307","1","0","2024/09/07 16:00:00","20043","17","0"
"70105","0","2024/09/12 15:59:59","305","1","0","2024/09/10 16:00:00","20044","16","0"
"110012","0","2024/09/15 15:59:59","307","1","0","2024/09/13 16:00:00","20045","16","0"
"0","0","2019/02/04 23:59:59","303","1","0","2019/02/01 12:00:00","50018","1","0"
"0","0","2019/05/14 15:59:59","303","1","50018","2019/05/07 16:00:00","50023","1","0"
"0","0","2019/07/15 15:59:59","303","1","0","2019/07/01 16:00:00","50027","1","0"
"0","0","2019/09/09 15:59:59","303","1","50018","2019/09/02 16:00:00","50033","1","0"
"0","0","2020/01/28 15:59:59","303","1","0","2020/01/21 16:00:00","50047","1","0"
"0","0","2020/05/08 15:59:59","303","1","0","2020/05/05 16:00:00","50061","2","0"
"0","0","2020/07/02 15:59:59","303","1","0","2020/06/22 16:00:00","50067","1","0"
"0","0","2020/09/04 15:59:59","303","1","0","2020/09/01 16:00:00","50079","1","0"
"0","0","2020/11/05 15:59:59","303","1","0","2020/11/02 16:00:00","50084","1","0"
"0","0","2020/12/21 15:59:59","303","1","0","2020/12/18 16:00:00","50094","1","0"
"0","0","2021/02/15 15:59:59","303","1","0","2021/02/11 16:00:00","50108","1","0"
"0","0","2021/07/05 15:59:59","303","1","0","2021/07/02 16:00:00","50119","1","0"
"0","0","2021/08/01 15:59:59","303","1","0","2021/07/30 16:00:00","50129","1","0"
"0","0","2021/11/04 15:59:59","303","1","0","2021/11/01 16:00:00","50140","1","0"
"0","0","2022/01/05 15:59:59","303","1","0","2022/01/02 16:00:00","50151","1","0"
"0","0","2022/02/04 15:59:59","303","1","0","2022/02/01 16:00:00","50162","1","0"
"0","0","2022/05/07 15:59:59","303","1","0","2022/05/04 16:00:00","50172","1","0"
"0","0","2022/07/05 15:59:59","303","1","0","2022/07/02 16:00:00","50183","1","0"
"0","0","2022/09/04 15:59:59","303","1","90039","2022/09/01 16:00:00","50190","1","0"
"0","0","2022/08/02 15:59:59","303","1","0","2022/07/30 16:00:00","50195","1","0"
"0","0","2022/10/02 15:59:59","303","1","90042","2022/09/29 16:00:00","50200","1","0"
"0","0","2023/01/05 15:59:59","303","1","0","2023/01/02 16:00:00","50217","7","0"
"0","0","2023/03/31 15:59:59","303","1","90053","2023/03/28 16:00:00","50231","7","0"
"0","0","2023/05/07 15:59:59","303","1","0","2023/05/04 16:00:00","50237","7","0"
"0","0","2023/07/05 15:59:59","303","1","0","2023/07/02 16:00:00","50248","7","0"
"0","0","2023/09/28 15:59:59","303","1","0","2023/09/25 16:00:00","50261","7","0"
"0","0","2023/11/04 15:59:59","303","1","0","2023/11/01 16:00:00","50267","7","0"
"0","0","2024/01/04 15:59:59","303","1","0","2024/01/01 16:00:00","50278","7","0"
"0","0","2024/02/13 15:59:59","303","1","0","2024/02/10 16:00:00","50291","7","0"
"0","0","2024/05/05 15:59:59","303","1","0","2024/05/02 16:00:00","50298","10","0"
"0","0","2024/07/04 15:59:59","303","1","0","2024/07/01 16:00:00","50309","10","0"
"0","0","2024/09/04 15:59:59","303","1","0","2024/09/01 16:00:00","50321","15","0"
"0","0","2024/11/04 15:59:59","303","1","90068","2024/11/01 16:00:00","50331","15","0"
"0","0","2023/08/01 15:59:59","304","1","0","2018/10/18 15:00:00","60001","6","0"
"0","0","2030/10/31 11:59:59","306","1","0","2019/07/01 05:00:00","60002","12","0"
"0","0","2030/10/31 11:59:59","308","1","0","2020/03/01 05:00:00","60003","13","0"
"0","0","2030/10/31 11:59:59","304","1","0","2023/08/01 16:00:00","60004","14","0"
"0","118501","2030/10/31 11:59:59","510","1","0","2022/02/01 16:00:00","91185","31","0"
"0","106901","2030/10/31 11:59:59","510","1","0","2023/03/15 16:00:00","91186","32","0"
"0","118601","2030/10/31 11:59:59","510","1","0","2024/12/10 16:00:00","91187","33","0"
