d3a4014053812cd4091ec5fd4664e39b0b68df735a83e23ad107b4cf8b8422a9,9c97ba69483aa4b1cefd307e2bfe5699cd0711e4f231d6863a01c63881ff1c48,ff2ff736199d4cba54fecffc4aeecd48b66117881b3a830580bb0cef1bf13710,9964deaf4c9e0e3ccf1bffe45048096460ef0068d3fa0811b9b6c35688956c83,677c78e7a3f6a93a8531563e2c9ae17f87f0a1b06ac90d48b5d127908926a738,dc1ef557bf29d9cba94193e4a94da2ab9c14811048242becdff8decb0029a202,bd63bf379b5b2a6f3d7e6d21cd46e575a29a24df1f9629b51985b0e829097d1e,1b912f97a6dc2563a179abf28272861ee9af3772b373e0ac57f6195a3c92961a,67496a56e1157c6e7f98333bafce212073287a1b71487cbd172ddba37bab7cb2,74e01b8d540646ce8f551aa57137fb63e7476f673b4c5eff108295d76a48c1a1,0a3bbadf1d87c64a607bd8b80ed2b23166c128e36652fcb04f594bcc8f37e12b,aca0087fabe02e0565a485951699b09cf54d7e7231f05762241c4ccef1791182,c7abee00163ca72a01fc3234cd5871885c3bf549f25f815191d285ced6d6b3aa,60d002bc3f548e92389af61c616ccad1d9eb10485b08be52c0fca8ca75b99e5c,3526b8ec6ef6051723d0105a659ab3a5eabc5ae9805983a08cb46a01c46ed940,539ab06c363764a8f3e4a1418f7c57b2702c0e0c83c5c3d03c37612949749556,e67ab180115131dfc59debb59fa7446e40fc329aa3bf66a34ecb74e55833dcac,080e421280148e2b8846f50150134ab64cfd8a17fe03895b9f1a791fc9c166c5,aab8c4c5df0f625885b7d321fc06f70e3c776b62f69ab7df43e603094e9b8ec9,0652b2a848354a4423796d18dd7eab41125ac3af7cb56f7be1e0637344386117,c8b3c7c566f9faa63802f0b32c6129d74edd73a9b180a0165ec3648c51af1a9f,5ddfbd3f6ad6e76e89b8587e09e795b1adf2867d6c6c99912a59f94ac662e003,34be92be80b251fc5220ddf2cb66937f1758e5150864281f83f0846fa09d7f1b,01d88b3c100a6d749a4a821dfbd37fa8dbfeb0b03925f1ae37dce41b10c8be91,7e6ea5f13c893e2182634688fa79ab626d4599d11cc0a6017403fb5ed3e66443,17848f11311a38143d968cebe3ae59677a032a521a3f55519f62a37761eb9f15,6984604de4a074478e604d5ccca3717bb670de1f3af701b0166f28a1ef74534d,f36f881d9aa21f78beb6b745d1ae84fdda154af664983e59039eb943e9eaf37c,7fe2b97be0a633928174063a8d0c2a54bb015a470026bfac1fc7660a4f6fc951,0507d96329046bb2c634020a018d790d21424af88ba033cf9a22cebe17594d34,1207ba8315682efc077f078e13e9fee6fab809e659e0a9b7af0e56a78b051369,2034179067f9afc37d6b0742263c111734dce180b981bfda81ba5d661e44446a,9f6863e8f8ef5d2972a90940300ee79ada207db30995d82094760142de71f613,23fbff28d6463cfa2a4d1037aeca40bf1aa198c7f9be4b34a7c9aad0eab3544e,f26e0c2c99f4f925ed769bd2fc8ab7455711084b83ad7ea90ce0d289e3284c4a,28316dda8ce8921ed7082498f59a5f259d2eb8444842728651e8f4053b809a02,132d06c1f253572b395dd9687ddd907fc4adf3d00ac88bffcb05c481d541e1a5,64a9ee53eceace65bef1ef202a74734e81d4aca4f51ae2f539318e65c18590fa,88c28c04056347ece5f025722afb31254b79b4e482c38db168cce56d1365821c,d2b1888bf82bb7314ca5b6db4605ce78543082464692cbde24a9a2aa73ad47f6
"0","33","22","0","200800","33","0","0","0","670080033","32","10","5594","33","33","547","33","33","33","1","0","33","200000006","33","33","33","1","0","0","33","33","33","0","1","33","10","33","0","33","30"
"0","34","23","0","200800","34","0","0","0","670080034","32","10","5894","34","34","574","34","34","34","1","0","34","200000006","34","34","34","1","0","0","34","34","34","0","1","34","10","34","0","34","30"
"0","35","23","0","200800","35","0","0","0","670080035","33","10","6195","35","35","601","35","35","35","1","0","35","200000006","35","35","35","1","0","0","35","35","35","0","1","35","10","35","0","35","30"
"0","36","23","0","200800","36","0","0","0","670080036","33","10","6496","36","36","628","36","36","36","1","0","36","200000006","36","36","36","1","0","0","36","36","36","0","1","36","10","36","0","36","30"
"0","37","27","0","200800","37","0","0","0","670080037","38","10","6685","37","37","688","37","37","37","1","0","37","200000006","37","37","37","1","0","0","37","37","37","0","1","37","10","37","0","37","30"
"0","38","31","0","200800","38","0","0","0","670080038","43","10","6873","38","38","749","38","38","38","1","0","38","200000006","38","38","38","1","0","0","38","38","38","0","1","38","10","38","0","38","30"
"0","39","35","0","200800","39","0","0","0","670080039","48","10","7061","39","39","809","39","39","39","1","0","39","200000006","39","39","39","1","0","0","39","39","39","0","1","39","10","39","0","39","30"
"0","40","36","0","200800","40","0","0","0","670080040","48","10","8772","40","40","949","40","40","40","1","0","40","200000006","40","40","40","1","0","0","40","40","40","0","1","40","10","40","0","40","30"
"0","41","36","0","200800","41","0","0","0","670080041","49","10","10484","41","41","1088","41","41","41","1","0","41","200000006","41","41","41","1","0","0","41","41","41","0","1","41","10","41","0","41","30"
"0","42","36","0","200800","42","0","0","0","670080042","50","10","10730","42","42","1049","42","42","42","1","0","42","200000006","42","42","42","1","0","0","42","42","42","0","1","42","10","42","0","42","30"
"0","43","37","0","200800","43","0","0","0","670080043","52","10","11327","43","43","1063","43","43","43","1","0","43","200000006","43","43","43","1","0","0","43","43","43","0","1","43","10","43","0","43","30"
"0","44","38","0","200800","44","0","0","0","670080044","53","10","11923","44","44","1077","44","44","44","1","0","44","200000006","44","44","44","1","0","0","44","44","44","0","1","44","10","44","0","44","30"
"0","45","38","0","200800","45","0","0","0","670080045","53","10","11969","45","45","1091","45","45","45","1","0","45","200000006","45","45","45","1","0","0","45","45","45","0","1","45","10","45","0","45","30"
"0","46","43","0","200800","46","0","0","0","670080046","57","10","12851","46","46","1115","46","46","46","1","0","46","200000006","46","46","46","1","0","0","46","46","46","0","1","46","10","46","0","46","30"
"0","47","52","0","200800","47","0","0","0","670080047","62","10","15043","47","47","1138","47","47","47","1","0","47","200000006","47","47","47","1","0","0","47","47","47","0","1","47","10","47","0","47","30"
"0","48","61","0","200800","48","0","0","0","670080048","67","10","17235","48","48","1362","48","48","48","1","0","48","200000006","48","48","48","1","0","0","48","48","48","0","1","48","10","48","0","48","30"
"0","49","61","0","200800","49","0","0","0","670080049","67","10","17435","49","49","1372","49","49","49","1","0","49","200000006","49","49","49","1","0","0","49","49","49","0","1","49","10","49","0","49","30"
"0","50","64","0","200800","50","0","0","0","670080050","71","10","17828","50","50","1438","50","50","50","1","0","50","200000006","50","50","50","1","0","0","50","50","50","0","1","50","10","50","0","50","30"
"0","51","67","0","200800","51","0","0","0","670080051","75","10","18221","51","51","1505","51","51","51","1","0","51","200000006","51","51","51","1","0","0","51","51","51","0","1","51","10","51","0","51","30"
"0","52","70","0","200800","52","0","0","0","670080052","79","10","18614","52","52","1572","52","52","52","1","0","52","200000006","52","52","52","1","0","0","52","52","52","0","1","52","10","52","0","52","30"
"0","53","72","0","200800","53","0","0","0","670080053","83","10","19007","53","53","1639","53","53","53","1","0","53","200000006","53","53","53","1","0","0","53","53","53","0","1","53","10","53","0","53","30"
"0","54","75","0","200800","54","0","0","0","670080054","88","10","19401","54","54","1705","54","54","54","1","0","54","200000006","54","54","54","1","0","0","54","54","54","0","1","54","10","54","0","54","30"
"0","55","78","0","200800","55","0","0","0","670080055","92","10","19794","55","55","1772","55","55","55","1","0","55","200000006","55","55","55","1","0","0","55","55","55","0","1","55","10","55","0","55","30"
"0","56","81","0","200800","56","0","0","0","670080056","96","10","20187","56","56","1838","56","56","56","1","0","56","200000006","56","56","56","1","0","0","56","56","56","0","1","56","10","56","0","56","30"
"0","57","84","0","200800","57","0","0","0","670080057","100","10","20580","57","57","1905","57","57","57","1","0","57","200000006","57","57","57","1","0","0","57","57","57","0","1","57","10","57","0","57","30"
"0","58","87","0","200800","58","0","0","0","670080058","104","10","20973","58","58","1971","58","58","58","1","0","58","200000006","58","58","58","1","0","0","58","58","58","0","1","58","10","58","0","58","30"
"0","59","91","0","200800","59","0","0","0","670080059","108","10","22714","59","59","2062","59","59","59","1","0","59","200000006","59","59","59","1","0","0","59","59","59","0","1","59","10","59","0","59","30"
"0","60","95","0","200800","60","0","0","0","670080060","113","10","24455","60","60","2153","60","60","60","1","0","60","200000006","60","60","60","1","0","0","60","60","60","0","1","60","10","60","0","60","30"
"0","61","100","0","200800","61","0","0","0","670080061","117","10","26196","61","61","2243","61","61","61","1","0","61","200000006","61","61","61","1","0","0","61","61","61","0","1","61","10","61","0","61","30"
"0","62","100","0","200800","62","0","0","0","670080062","117","10","26837","62","62","2343","62","62","62","1","0","62","200000006","62","62","62","1","0","0","62","62","62","0","1","62","10","62","0","62","30"
"0","63","101","0","200800","63","0","0","0","670080063","117","10","27477","63","63","2443","63","63","63","1","0","63","200000006","63","63","63","1","0","0","63","63","63","0","1","63","10","63","0","63","30"
"0","64","101","0","200800","64","0","0","0","670080064","117","10","28118","64","64","2542","64","64","64","1","0","64","200000006","64","64","64","1","0","0","64","64","64","0","1","64","10","64","0","64","30"
"0","65","102","0","200800","65","0","0","0","670080065","118","10","28759","65","65","2642","65","65","65","1","0","65","200000006","65","65","65","1","0","0","65","65","65","0","1","65","10","65","0","65","30"
"0","66","102","0","200800","66","0","0","0","670080066","118","10","29399","66","66","2742","66","66","66","1","0","66","200000006","66","66","66","1","0","0","66","66","66","0","1","66","10","66","0","66","30"
"0","67","103","0","200800","67","0","0","0","670080067","118","10","30040","67","67","2842","67","67","67","1","0","67","200000006","67","67","67","1","0","0","67","67","67","0","1","67","10","67","0","67","30"
"0","68","103","0","200800","68","0","0","0","670080068","118","10","30681","68","68","2941","68","68","68","1","0","68","200000006","68","68","68","1","0","0","68","68","68","0","1","68","10","68","0","68","30"
"0","69","103","0","200800","69","0","0","0","670080069","118","10","31321","69","69","3041","69","69","69","1","0","69","200000006","69","69","69","1","0","0","69","69","69","0","1","69","10","69","0","69","30"
"0","70","104","0","200800","70","0","0","0","670080070","118","10","31962","70","70","3141","70","70","70","1","0","70","200000006","70","70","70","1","0","0","70","70","70","0","1","70","10","70","0","70","30"
"0","71","104","0","200800","71","0","0","0","670080071","118","10","32603","71","71","3241","71","71","71","1","0","71","200000006","71","71","71","1","0","0","71","71","71","0","1","71","10","71","0","71","30"
"0","1","5","0","200801","1","0","0","0","670080101","8","10","789","1","1","62","1","1","1","1","0","1","200000006","1","1","1","1","0","0","1","1","1","0","1","1","10","1","0","1","30"
"0","2","5","0","200801","2","0","0","0","670080102","19","10","811","2","2","73","2","2","2","1","0","2","200000006","2","2","2","1","0","0","2","2","2","0","1","2","10","2","0","2","30"
"0","3","7","0","200801","3","0","0","0","670080103","10","10","833","3","3","83","3","3","3","1","0","3","200000006","3","3","3","1","0","0","3","3","3","0","1","3","10","3","0","3","30"
"0","4","7","0","200801","4","0","0","0","670080104","10","10","833","4","4","83","4","4","4","1","0","4","200000006","4","4","4","1","0","0","4","4","4","0","1","4","10","4","0","4","30"
"0","5","7","0","200801","5","0","0","0","670080105","10","10","837","5","5","91","5","5","5","1","0","5","200000006","5","5","5","1","0","0","5","5","5","0","1","5","10","5","0","5","30"
"0","6","10","0","200801","6","0","0","0","670080106","15","10","881","6","6","125","6","6","6","1","0","6","200000006","6","6","6","1","0","0","6","6","6","0","1","6","10","6","0","6","30"
"0","7","11","0","200801","7","0","0","0","670080107","17","10","991","7","7","143","7","7","7","1","0","7","200000006","7","7","7","1","0","0","7","7","7","0","1","7","10","7","0","7","30"
"0","8","13","0","200801","8","0","0","0","670080108","18","10","1102","8","8","160","8","8","8","1","0","8","200000006","8","8","8","1","0","0","8","8","8","0","1","8","10","8","0","8","30"
"0","9","14","0","200801","9","0","0","0","670080109","19","10","1212","9","9","177","9","9","9","1","0","9","200000006","9","9","9","1","0","0","9","9","9","0","1","9","10","9","0","9","30"
"0","10","15","0","200801","10","0","0","0","670080110","21","10","1323","10","10","195","10","10","10","1","0","10","200000006","10","10","10","1","0","0","10","10","10","0","1","10","10","10","0","10","30"
"0","11","16","0","200801","11","0","0","0","670080111","23","10","1434","11","11","213","11","11","11","1","0","11","200000006","11","11","11","1","0","0","11","11","11","0","1","11","10","11","0","11","30"
"0","12","17","0","200801","12","0","0","0","670080112","25","10","1545","12","12","231","12","12","12","1","0","12","200000006","12","12","12","1","0","0","12","12","12","0","1","12","10","12","0","12","30"
"0","13","19","0","200801","13","0","0","0","670080113","25","10","1656","13","13","247","13","13","13","1","0","13","200000006","13","13","13","1","0","0","13","13","13","0","1","13","10","13","0","13","30"
"0","14","19","0","200801","14","0","0","0","670080114","28","10","1766","14","14","265","14","14","14","1","0","14","200000006","14","14","14","1","0","0","14","14","14","0","1","14","10","14","0","14","30"
"0","15","20","0","200801","15","0","0","0","670080115","29","10","1876","15","15","283","15","15","15","1","0","15","200000006","15","15","15","1","0","0","15","15","15","0","1","15","10","15","0","15","30"
"0","16","20","0","200801","16","0","0","0","670080116","30","10","2041","16","16","318","16","16","16","1","0","16","200000006","16","16","16","1","0","0","16","16","16","0","1","16","10","16","0","16","30"
"0","17","20","0","200801","17","0","0","0","670080117","31","10","2205","17","17","353","17","17","17","1","0","17","200000006","17","17","17","1","0","0","17","17","17","0","1","17","10","17","0","17","30"
"0","18","22","0","200801","18","0","0","0","670080118","31","10","3110","18","18","426","18","18","18","1","0","18","200000006","18","18","18","1","0","0","18","18","18","0","1","18","10","18","0","18","30"
"0","19","22","0","200801","19","0","0","0","670080119","31","10","3556","19","19","459","19","19","19","1","0","19","200000006","19","19","19","1","0","0","19","19","19","0","1","19","10","19","0","19","30"
"0","20","22","0","200801","20","0","0","0","670080120","33","10","3750","20","20","483","20","20","20","1","0","20","200000006","20","20","20","1","0","0","20","20","20","0","1","20","10","20","0","20","30"
"0","21","26","0","200801","21","0","0","0","670080121","38","10","4280","21","21","535","21","21","21","1","0","21","200000006","21","21","21","1","0","0","21","21","21","0","1","21","10","21","0","21","30"
"0","22","28","0","200801","22","0","0","0","670080122","41","10","4809","22","22","584","22","22","22","1","0","22","200000006","22","22","22","1","0","0","22","22","22","0","1","22","10","22","0","22","30"
"0","23","31","0","200801","23","0","0","0","670080123","44","10","5339","23","23","635","23","23","23","1","0","23","200000006","23","23","23","1","0","0","23","23","23","0","1","23","10","23","0","23","30"
"0","24","34","0","200801","24","0","0","0","670080124","48","10","5869","24","24","685","24","24","24","1","0","24","200000006","24","24","24","1","0","0","24","24","24","0","1","24","10","24","0","24","30"
"0","25","35","0","200801","25","0","0","0","670080125","49","10","6481","25","25","692","25","25","25","1","0","25","200000006","25","25","25","1","0","0","25","25","25","0","1","25","10","25","0","25","30"
"0","26","36","0","200801","26","0","0","0","670080126","50","10","7093","26","26","698","26","26","26","1","0","26","200000006","26","26","26","1","0","0","26","26","26","0","1","26","10","26","0","26","30"
"0","27","36","0","200801","27","0","0","0","670080127","51","10","7705","27","27","751","27","27","27","1","0","27","200000006","27","27","27","1","0","0","27","27","27","0","1","27","10","27","0","27","30"
"0","28","36","0","200801","28","0","0","0","670080128","51","10","8317","28","28","803","28","28","28","1","0","28","200000006","28","28","28","1","0","0","28","28","28","0","1","28","10","28","0","28","30"
"0","29","37","0","200801","29","0","0","0","670080129","52","10","8929","29","29","856","29","29","29","1","0","29","200000006","29","29","29","1","0","0","29","29","29","0","1","29","10","29","0","29","30"
"0","30","37","0","200801","30","0","0","0","670080130","53","10","9541","30","30","908","30","30","30","1","0","30","200000006","30","30","30","1","0","0","30","30","30","0","1","30","10","30","0","30","30"
"0","31","38","0","200801","31","0","0","0","670080131","53","10","10153","31","31","960","31","31","31","1","0","31","200000006","31","31","31","1","0","0","31","31","31","0","1","31","10","31","0","31","30"
"0","32","38","0","200801","32","0","0","0","670080132","54","10","10765","32","32","1013","32","32","32","1","0","32","200000006","32","32","32","1","0","0","32","32","32","0","1","32","10","32","0","32","30"
"0","33","38","0","200801","33","0","0","0","670080133","54","10","11378","33","33","1064","33","33","33","1","0","33","200000006","33","33","33","1","0","0","33","33","33","0","1","33","10","33","0","33","30"
"0","34","39","0","200801","34","0","0","0","670080134","55","10","11989","34","34","1118","34","34","34","1","0","34","200000006","34","34","34","1","0","0","34","34","34","0","1","34","10","34","0","34","30"
"0","35","39","0","200801","35","0","0","0","670080135","56","10","12601","35","35","1170","35","35","35","1","0","35","200000006","35","35","35","1","0","0","35","35","35","0","1","35","10","35","0","35","30"
"0","36","39","0","200801","36","0","0","0","670080136","56","10","13213","36","36","1223","36","36","36","1","0","36","200000006","36","36","36","1","0","0","36","36","36","0","1","36","10","36","0","36","30"
"0","37","46","0","200801","37","0","0","0","670080137","65","10","13597","37","37","1339","37","37","37","1","0","37","200000006","37","37","37","1","0","0","37","37","37","0","1","37","10","37","0","37","30"
"0","38","53","0","200801","38","0","0","0","670080138","73","10","13979","38","38","1458","38","38","38","1","0","38","200000006","38","38","38","1","0","0","38","38","38","0","1","38","10","38","0","38","30"
"0","39","60","0","200801","39","0","0","0","670080139","81","10","14362","39","39","1576","39","39","39","1","0","39","200000006","39","39","39","1","0","0","39","39","39","0","1","39","10","39","0","39","30"
"0","40","61","0","200801","40","0","0","0","670080140","82","10","17844","40","40","1847","40","40","40","1","0","40","200000006","40","40","40","1","0","0","40","40","40","0","1","40","10","40","0","40","30"
"0","41","61","0","200801","41","0","0","0","670080141","83","10","21325","41","41","2118","41","41","41","1","0","41","200000006","41","41","41","1","0","0","41","41","41","0","1","41","10","41","0","41","30"
"0","42","61","0","200801","42","0","0","0","670080142","85","10","21826","42","42","2042","42","42","42","1","0","42","200000006","42","42","42","1","0","0","42","42","42","0","1","42","10","42","0","42","30"
"0","43","63","0","200801","43","0","0","0","670080143","88","10","23039","43","43","2069","43","43","43","1","0","43","200000006","43","43","43","1","0","0","43","43","43","0","1","43","10","43","0","43","30"
"0","44","65","0","200801","44","0","0","0","670080144","90","10","24252","44","44","2097","44","44","44","1","0","44","200000006","44","44","44","1","0","0","44","44","44","0","1","44","10","44","0","44","30"
"0","45","65","0","200801","45","0","0","0","670080145","90","10","24346","45","45","2124","45","45","45","1","0","45","200000006","45","45","45","1","0","0","45","45","45","0","1","45","10","45","0","45","30"
"0","46","73","0","200801","46","0","0","0","670080146","97","10","26140","46","46","2171","46","46","46","1","0","46","200000006","46","46","46","1","0","0","46","46","46","0","1","46","10","46","0","46","30"
"0","47","89","0","200801","47","0","0","0","670080147","105","10","30599","47","47","2215","47","47","47","1","0","47","200000006","47","47","47","1","0","0","47","47","47","0","1","47","10","47","0","47","30"
"0","48","104","0","200801","48","0","0","0","670080148","114","10","35057","48","48","2652","48","48","48","1","0","48","200000006","48","48","48","1","0","0","48","48","48","0","1","48","10","48","0","48","30"
"0","49","104","0","200801","49","0","0","0","670080149","114","10","35464","49","49","2671","49","49","49","1","0","49","200000006","49","49","49","1","0","0","49","49","49","0","1","49","10","49","0","49","30"
"0","50","109","0","200801","50","0","0","0","670080150","121","10","36264","50","50","2800","50","50","50","1","0","50","200000006","50","50","50","1","0","0","50","50","50","0","1","50","10","50","0","50","30"
"0","51","114","0","200801","51","0","0","0","670080151","128","10","37063","51","51","2930","51","51","51","1","0","51","200000006","51","51","51","1","0","0","51","51","51","0","1","51","10","51","0","51","30"
"0","52","119","0","200801","52","0","0","0","670080152","135","10","37863","52","52","3061","52","52","52","1","0","52","200000006","52","52","52","1","0","0","52","52","52","0","1","52","10","52","0","52","30"
"0","53","123","0","200801","53","0","0","0","670080153","142","10","38662","53","53","3191","53","53","53","1","0","53","200000006","53","53","53","1","0","0","53","53","53","0","1","53","10","53","0","53","30"
"0","54","128","0","200801","54","0","0","0","670080154","149","10","39462","54","54","3320","54","54","54","1","0","54","200000006","54","54","54","1","0","0","54","54","54","0","1","54","10","54","0","54","30"
"0","55","133","0","200801","55","0","0","0","670080155","156","10","40262","55","55","3449","55","55","55","1","0","55","200000006","55","55","55","1","0","0","55","55","55","0","1","55","10","55","0","55","30"
"0","56","138","0","200801","56","0","0","0","670080156","163","10","41061","56","56","3579","56","56","56","1","0","56","200000006","56","56","56","1","0","0","56","56","56","0","1","56","10","56","0","56","30"
"0","57","143","0","200801","57","0","0","0","670080157","170","10","41861","57","57","3708","57","57","57","1","0","57","200000006","57","57","57","1","0","0","57","57","57","0","1","57","10","57","0","57","30"
"0","58","148","0","200801","58","0","0","0","670080158","177","10","42661","58","58","3838","58","58","58","1","0","58","200000006","58","58","58","1","0","0","58","58","58","0","1","58","10","58","0","58","30"
"0","59","155","0","200801","59","0","0","0","670080159","185","10","46702","59","59","4014","59","59","59","1","0","59","200000006","59","59","59","1","0","0","59","59","59","0","1","59","10","59","0","59","30"
"0","60","162","0","200801","60","0","0","0","670080160","192","10","49743","60","60","4191","60","60","60","1","0","60","200000006","60","60","60","1","0","0","60","60","60","0","1","60","10","60","0","60","30"
"0","61","170","0","200801","61","0","0","0","670080161","200","10","53285","61","61","4367","61","61","61","1","0","61","200000006","61","61","61","1","0","0","61","61","61","0","1","61","10","61","0","61","30"
"0","62","172","0","200801","62","0","0","0","670080162","202","10","54085","62","62","4414","62","62","62","1","0","62","200000006","62","62","62","1","0","0","62","62","62","0","1","62","10","62","0","62","30"
"0","63","174","0","200801","63","0","0","0","670080163","204","10","54885","63","63","4461","63","63","63","1","0","63","200000006","63","63","63","1","0","0","63","63","63","0","1","63","10","63","0","63","30"
"0","64","176","0","200801","64","0","0","0","670080164","206","10","55685","64","64","4508","64","64","64","1","0","64","200000006","64","64","64","1","0","0","64","64","64","0","1","64","10","64","0","64","30"
"0","65","178","0","200801","65","0","0","0","670080165","208","10","56485","65","65","4555","65","65","65","1","0","65","200000006","65","65","65","1","0","0","65","65","65","0","1","65","10","65","0","65","30"
"0","66","180","0","200801","66","0","0","0","670080166","210","10","57285","66","66","4603","66","66","66","1","0","66","200000006","66","66","66","1","0","0","66","66","66","0","1","66","10","66","0","66","30"
"0","67","182","0","200801","67","0","0","0","670080167","212","10","58085","67","67","4650","67","67","67","1","0","67","200000006","67","67","67","1","0","0","67","67","67","0","1","67","10","67","0","67","30"
"0","68","184","0","200801","68","0","0","0","670080168","214","10","58885","68","68","4697","68","68","68","1","0","68","200000006","68","68","68","1","0","0","68","68","68","0","1","68","10","68","0","68","30"
"0","69","186","0","200801","69","0","0","0","670080169","216","10","59685","69","69","4744","69","69","69","1","0","69","200000006","69","69","69","1","0","0","69","69","69","0","1","69","10","69","0","69","30"
"0","70","188","0","200801","70","0","0","0","670080170","218","10","60485","70","70","4791","70","70","70","1","0","70","200000006","70","70","70","1","0","0","70","70","70","0","1","70","10","70","0","70","30"
"0","71","190","0","200801","71","0","0","0","670080171","220","10","61285","71","71","4838","71","71","71","1","0","71","200000006","71","71","71","1","0","0","71","71","71","0","1","71","10","71","0","71","30"
"0","1","2","0","200900","1","0","0","0","670090001","3","10","301","1","1","28","1","1","1","1","0","1","200000001","1","1","1","1","0","0","1","1","1","0","1","1","10","1","0","1","30"
"0","2","3","0","200900","2","0","0","0","670090002","9","10","464","2","2","43","2","2","2","1","0","2","200000001","2","2","2","1","0","0","2","2","2","0","1","2","10","2","0","2","30"
"0","3","4","0","200900","3","0","0","0","670090003","9","10","496","3","3","51","3","3","3","1","0","3","200000001","3","3","3","1","0","0","3","3","3","0","1","3","10","3","0","3","30"
"0","4","5","0","200900","4","0","0","0","670090004","8","10","527","4","4","59","4","4","4","1","0","4","200000001","4","4","4","1","0","0","4","4","4","0","1","4","10","4","0","4","30"
"0","5","5","0","200900","5","0","0","0","670090005","8","10","527","5","5","78","5","5","5","1","0","5","200000001","5","5","5","1","0","0","5","5","5","0","1","5","10","5","0","5","30"
"0","6","7","0","200900","6","0","0","0","670090006","8","10","617","6","6","96","6","6","6","1","0","6","200000001","6","6","6","1","0","0","6","6","6","0","1","6","10","6","0","6","30"
"0","7","8","0","200900","7","0","0","0","670090007","9","10","861","7","7","137","7","7","7","1","0","7","200000001","7","7","7","1","0","0","7","7","7","0","1","7","10","7","0","7","30"
"0","8","9","0","200900","8","0","0","0","670090008","9","10","1054","8","8","157","8","8","8","1","0","8","200000001","8","8","8","1","0","0","8","8","8","0","1","8","10","8","0","8","30"
"0","9","9","0","200900","9","0","0","0","670090009","10","10","1080","9","9","168","9","9","9","1","0","9","200000001","9","9","9","1","0","0","9","9","9","0","1","9","10","9","0","9","30"
"0","10","10","0","200900","10","0","0","0","670090010","11","10","1106","10","10","169","10","10","10","1","0","10","200000001","10","10","10","1","0","0","10","10","10","0","1","10","10","10","0","10","30"
"0","11","10","0","200900","11","0","0","0","670090011","11","10","1132","11","11","169","11","11","11","1","0","11","200000001","11","11","11","1","0","0","11","11","11","0","1","11","10","11","0","11","30"
"0","12","12","0","200900","12","0","0","0","670090012","13","10","1158","12","12","170","12","12","12","1","0","12","200000001","12","12","12","1","0","0","12","12","12","0","1","12","10","12","0","12","30"
"0","13","14","0","200900","13","0","0","0","670090013","15","10","1182","13","13","170","13","13","13","1","0","13","200000001","13","13","13","1","0","0","13","13","13","0","1","13","10","13","0","13","30"
"0","14","15","0","200900","14","0","0","0","670090014","16","10","1366","14","14","186","14","14","14","1","0","14","200000001","14","14","14","1","0","0","14","14","14","0","1","14","10","14","0","14","30"
"0","15","15","0","200900","15","0","0","0","670090015","16","10","1551","15","15","202","15","15","15","1","0","15","200000001","15","15","15","1","0","0","15","15","15","0","1","15","10","15","0","15","30"
"0","16","17","0","200900","16","0","0","0","670090016","16","10","1735","16","16","218","16","16","16","1","0","16","200000001","16","16","16","1","0","0","16","16","16","0","1","16","10","16","0","16","30"
"0","17","18","0","200900","17","0","0","0","670090017","19","10","1919","17","17","233","17","17","17","1","0","17","200000001","17","17","17","1","0","0","17","17","17","0","1","17","10","17","0","17","30"
"0","18","20","0","200900","18","0","0","0","670090018","20","10","2104","18","18","249","18","18","18","1","0","18","200000001","18","18","18","1","0","0","18","18","18","0","1","18","10","18","0","18","30"
"0","19","20","0","200900","19","0","0","0","670090019","20","10","2288","19","19","265","19","19","19","1","0","19","200000001","19","19","19","1","0","0","19","19","19","0","1","19","10","19","0","19","30"
"0","20","21","0","200900","20","0","0","0","670090020","22","10","2472","20","20","281","20","20","20","1","0","20","200000001","20","20","20","1","0","0","20","20","20","0","1","20","10","20","0","20","30"
"0","21","21","0","200900","21","0","0","0","670090021","22","10","2608","21","21","289","21","21","21","1","0","21","200000001","21","21","21","1","0","0","21","21","21","0","1","21","10","21","0","21","30"
"0","22","21","0","200900","22","0","0","0","670090022","22","10","2743","22","22","298","22","22","22","1","0","22","200000001","22","22","22","1","0","0","22","22","22","0","1","22","10","22","0","22","30"
"0","23","21","0","200900","23","0","0","0","670090023","22","10","2878","23","23","307","23","23","23","1","0","23","200000001","23","23","23","1","0","0","23","23","23","0","1","23","10","23","0","23","30"
"0","24","34","0","200900","24","0","0","0","670090024","33","10","2859","24","24","355","24","24","24","1","0","24","200000001","24","24","24","1","0","0","24","24","24","0","1","24","10","24","0","24","30"
"0","25","34","0","200900","25","0","0","0","670090025","33","10","3103","25","25","373","25","25","25","1","0","25","200000001","25","25","25","1","0","0","25","25","25","0","1","25","10","25","0","25","30"
"0","26","34","0","200900","26","0","0","0","670090026","34","10","3345","26","26","391","26","26","26","1","0","26","200000001","26","26","26","1","0","0","26","26","26","0","1","26","10","26","0","26","30"
"0","27","35","0","200900","27","0","0","0","670090027","34","10","3588","27","27","410","27","27","27","1","0","27","200000001","27","27","27","1","0","0","27","27","27","0","1","27","10","27","0","27","30"
"0","28","35","0","200900","28","0","0","0","670090028","34","10","3832","28","28","427","28","28","28","1","0","28","200000001","28","28","28","1","0","0","28","28","28","0","1","28","10","28","0","28","30"
"0","29","35","0","200900","29","0","0","0","670090029","35","10","4074","29","29","446","29","29","29","1","0","29","200000001","29","29","29","1","0","0","29","29","29","0","1","29","10","29","0","29","30"
