08a96e9696a5229f960b72218a097081b28cf18b92caef7972a9459c06abf646,7f52e07c92c5b205a6d2dac3a0aec6cfba2ff1ff61fcbe098cdde074919bf0b2,894d00b35fcdf57ee6e3d1edcc8e27992973e47e8ea87b11b56e4d5f9c97fad2,50b93c08256e4f6870e740130e28fd9c25524841a6314cc5ff49666a4eafaef6,21bc7ac1f5863cef2c2e09c1c61f178fd1a5b64f542dee80266ab8a1db9f19c9,8bd68d6e573af3d24a4c3fc9a7bbcb142ee425ea9cb83ffeb6709fa2a3ff17db,5c89d6dfa217cae54c3dee4d88256bb1117e1397f2492cf668ec87705efef231,4ee05afca11375568a369da6fb7711e722d3c6c5192a34200fe8ce697c4951a1,95f5b03cb2ec5bedcc8d2af6e283dbb06f15e2c9d3e56c788853b659d01a60fc,5e8247bfae9b7e34210ae4e23f795266b21a8de8a7635d9124565693dc571b17,ec2d7e104d1c08cba3bd7210f2f02601291e28d6f076a40160ba9f8ade7ae54b,4baee8a4d2ef4c0c0c4c18cf95c670764bde406914f91f632c4fade8c028ca83,3ca48c7a5075e5250e9d3ac17f2fbce50e816ee0fcc7ae79d1264ef6323f982e,d97570c1e6c8af4717e97c1f4101c4965b0755c858494c4c046df5a2a5be2edc,6aad6343dbb20f7ec28382ad02db0a6e39a975946098950860fc8aa280efb999,bbacc732c10b0fd20dd3880ed792148a954547980809219a62e581e848ff8941
"0","319","38","32205","322","32203","8","32204","10074","0","32201","0","7","0","3","32202"
"0","320","39","0","323","0","2","0","11015","0","32301","0","101","0","3","0"
"0","321","39","32405","324","32403","5","32404","10072","0","32401","0","7","0","3","32402"
"0","322","39","32505","325","32503","8","32504","10045","0","32501","0","4","0","3","32502"
"0","323","40","32605","326","32603","5","32604","10056","0","32601","325","5","324","3","32602"
"0","0","1","0","327","0","2","0","11002","0","32701","0","100","0","4","0"
"0","0","1","32805","328","32803","5","32804","10023","0","32801","0","2","0","4","32802"
"0","0","1","0","329","0","8","0","11015","0","32901","0","101","0","4","0"
"0","327","2","33005","330","33003","2","33004","10041","0","33001","0","4","0","4","33002"
"0","328","2","33105","331","33103","5","33104","10024","0","33101","0","2","0","4","33102"
"0","329","2","0","332","0","8","0","11012","0","33201","0","101","0","4","0"
"0","330","3","33305","333","33303","2","33304","10063","0","33301","0","6","0","4","33302"
"0","331","3","33405","334","33403","5","33404","10064","0","33401","0","6","0","4","33402"
"0","332","3","33505","335","33503","8","33504","10075","0","33501","0","7","0","4","33502"
"0","333","4","33605","336","33603","2","33604","10044","0","33601","0","4","0","4","33602"
"0","334","4","33705","337","33703","5","33704","10021","0","33701","0","2","0","4","33702"
"0","335","4","0","338","0","8","0","11003","0","33801","0","100","0","4","0"
"0","336","5","33905","339","33903","5","33904","10016","0","33901","338","1","337","4","33902"
"0","339","6","34005","340","34003","2","34004","10023","0","34001","0","2","0","4","34002"
"0","339","6","34105","341","34103","5","34104","10042","0","34101","0","4","0","4","34102"
"0","339","6","34205","342","34203","8","34204","10045","0","34201","0","4","0","4","34202"
"0","340","7","0","343","0","2","0","11014","0","34301","0","101","0","4","0"
"0","341","7","34405","344","34403","5","34404","10071","0","34401","0","7","0","4","34402"
"0","342","7","0","345","0","8","0","11005","0","34501","0","100","0","4","0"
"0","343","8","34605","346","34603","2","34604","10042","0","34601","0","4","0","4","34602"
"0","344","8","0","347","0","5","0","11013","0","34701","0","101","0","4","0"
"0","345","8","34805","348","34803","8","34804","10074","0","34801","0","7","0","4","34802"
"0","346","9","34905","349","34903","2","34904","10022","0","34901","0","2","0","4","34902"
"0","347","9","35005","350","35003","5","35004","10024","0","35001","0","2","0","4","35002"
"0","348","9","35105","351","35103","8","35104","10061","0","35101","0","6","0","4","35102"
"0","349","10","35205","352","35203","5","35204","10056","0","35201","351","5","350","4","35202"
"0","352","11","35305","353","35303","2","35304","10025","0","35301","0","2","0","4","35302"
"0","352","11","0","354","0","5","0","11011","0","35401","0","101","0","4","0"
"0","352","11","35505","355","35503","8","35504","10064","0","35501","0","6","0","4","35502"
"0","353","12","35605","356","35603","2","35604","10042","0","35601","0","4","0","4","35602"
"0","354","12","35705","357","35703","5","35704","10041","0","35701","0","4","0","4","35702"
"0","355","12","35805","358","35803","8","35804","10045","0","35801","0","4","0","4","35802"
"0","356","13","35905","359","35903","2","35904","10043","0","35901","0","4","0","4","35902"
"0","357","13","36005","360","36003","5","36004","10073","0","36001","0","7","0","4","36002"
"0","358","13","36105","361","36103","8","36104","10065","0","36101","0","6","0","4","36102"
"0","359","14","0","362","0","2","0","11014","0","36201","0","101","0","4","0"
"0","360","14","36305","363","36303","5","36304","10022","0","36301","0","2","0","4","36302"
"0","361","14","36405","364","36403","8","36404","10072","0","36401","0","7","0","4","36402"
"0","362","15","36505","365","36503","5","36504","10016","0","36501","364","1","363","4","36502"
"0","365","16","36605","366","36603","2","36604","10071","0","36601","0","7","0","4","36602"
"0","365","16","0","367","0","5","0","11013","0","36701","0","101","0","4","0"
"0","365","16","36805","368","36803","8","36804","10025","0","36801","0","2","0","4","36802"
"0","366","17","0","369","0","2","0","11004","0","36901","0","100","0","4","0"
"0","367","17","0","370","0","5","0","11012","0","37001","0","101","0","4","0"
"0","368","17","37105","371","37103","8","37104","10044","0","37101","0","4","0","4","37102"
"0","369","18","0","372","0","2","0","11015","0","37201","0","101","0","4","0"
"0","370","18","37305","373","37303","5","37304","10061","0","37301","0","6","0","4","37302"
"0","371","18","37405","374","37403","8","37404","10041","0","37401","0","4","0","4","37402"
"0","372","19","37505","375","37503","2","37504","10062","0","37501","0","6","0","4","37502"
"0","373","19","0","376","0","5","0","11002","0","37601","0","100","0","4","0"
"0","374","19","37705","377","37703","8","37704","10024","0","37701","0","2","0","4","37702"
"0","375","20","37805","378","37803","5","37804","10056","0","37801","377","5","376","4","37802"
"0","378","21","37905","379","37903","2","37904","10072","0","37901","0","7","0","4","37902"
"0","378","21","0","380","0","5","0","11001","0","38001","0","100","0","4","0"
"0","378","21","0","381","0","8","0","11005","0","38101","0","100","0","4","0"
"0","379","22","0","382","0","2","0","11003","0","38201","0","100","0","4","0"
"0","380","22","38305","383","38303","5","38304","10062","0","38301","0","6","0","4","38302"
"0","381","22","38405","384","38403","8","38404","10043","0","38401","0","4","0","4","38402"
"0","382","23","0","385","0","2","0","11004","0","38501","0","100","0","4","0"
"0","383","23","38605","386","38603","5","38604","10021","0","38601","0","2","0","4","38602"
"0","384","23","38705","387","38703","8","38704","10022","0","38701","0","2","0","4","38702"
"0","385","24","38805","388","38803","2","38804","10065","0","38801","0","6","0","4","38802"
"0","386","24","38905","389","38903","5","38904","10074","0","38901","0","7","0","4","38902"
"0","387","24","39005","390","39003","8","39004","10063","0","39001","0","6","0","4","39002"
"0","388","25","39105","391","39103","5","39104","10036","0","39101","390","3","389","4","39102"
"0","391","26","0","392","0","2","0","11011","0","39201","0","101","0","4","0"
"0","391","26","39305","393","39303","5","39304","10075","0","39301","0","7","0","4","39302"
"0","391","26","39405","394","39403","8","39404","10044","0","39401","0","4","0","4","39402"
"0","392","27","39505","395","39503","2","39504","10073","0","39501","0","7","0","4","39502"
"0","393","27","39605","396","39603","5","39604","10042","0","39601","0","4","0","4","39602"
"0","394","27","39705","397","39703","8","39704","10062","0","39701","0","6","0","4","39702"
"0","395","28","0","398","0","2","0","11005","0","39801","0","100","0","4","0"
"0","396","28","0","399","0","5","0","11011","0","39901","0","101","0","4","0"
"0","397","28","40005","400","40003","8","40004","10063","0","40001","0","6","0","4","40002"
"0","398","29","0","401","0","2","0","11001","0","40101","0","100","0","4","0"
"0","399","29","0","402","0","5","0","11004","0","40201","0","100","0","4","0"
"0","400","29","0","403","0","8","0","11003","0","40301","0","100","0","4","0"
"0","401","30","40405","404","40403","5","40404","10016","0","40401","403","1","402","4","40402"
"0","404","31","40505","405","40503","2","40504","10041","0","40501","0","4","0","4","40502"
"0","404","31","40605","406","40603","5","40604","10025","0","40601","0","2","0","4","40602"
"0","404","31","40705","407","40703","8","40704","10064","0","40701","0","6","0","4","40702"
"0","405","32","40805","408","40803","2","40804","10023","0","40801","0","2","0","4","40802"
"0","406","32","40905","409","40903","5","40904","10021","0","40901","0","2","0","4","40902"
"0","407","32","41005","410","41003","8","41004","10065","0","41001","0","6","0","4","41002"
"0","408","33","41105","411","41103","2","41104","10022","0","41101","0","2","0","4","41102"
"0","409","33","41205","412","41203","5","41204","10024","0","41201","0","2","0","4","41202"
"0","410","33","0","413","0","8","0","11013","0","41301","0","101","0","4","0"
"0","411","34","0","414","0","2","0","11012","0","41401","0","101","0","4","0"
"0","412","34","41505","415","41503","5","41504","10075","0","41501","0","7","0","4","41502"
"0","413","34","41605","416","41603","8","41604","10044","0","41601","0","4","0","4","41602"
"0","414","35","41705","417","41703","5","41704","10036","0","41701","416","3","415","4","41702"
"0","417","36","0","418","0","2","0","11014","0","41801","0","101","0","4","0"
"0","417","36","41905","419","41903","5","41904","10073","0","41901","0","7","0","4","41902"
"0","417","36","42005","420","42003","8","42004","10025","0","42001","0","2","0","4","42002"
"0","418","37","42105","421","42103","2","42104","10071","0","42101","0","7","0","4","42102"
"0","419","37","0","422","0","5","0","11015","0","42201","0","101","0","4","0"
"0","420","37","0","423","0","8","0","11001","0","42301","0","100","0","4","0"
"0","421","38","42405","424","42403","2","42404","10043","0","42401","0","4","0","4","42402"
"0","422","38","42505","425","42503","5","42504","10074","0","42501","0","7","0","4","42502"
"0","423","38","42605","426","42603","8","42604","10061","0","42601","0","6","0","4","42602"
"0","424","39","0","427","0","2","0","11002","0","42701","0","100","0","4","0"
"0","425","39","42805","428","42803","5","42804","10072","0","42801","0","7","0","4","42802"
"0","426","39","42905","429","42903","8","42904","10045","0","42901","0","4","0","4","42902"
"0","427","40","43005","430","43003","5","43004","10016","0","43001","429","1","428","4","43002"
