e55a5931afc5bd0749fc5ac95a23365f78874f877fe0a82e8a5dd338d401d77f,7ca35f7c41f9507329665dae4d973bee28c800d462762dfaf34291c5f23101e3,2f34e75de53952e72e20684d6897b6792793e9a38a683ca475d798f9e89dee96,fa713c871363e71fd17b6540fc188b1dff2e713583459dad5d50db6db6d6f4f7,0b2daee3de462435dc5e360f3015bc573b3911aed1e95582920c5b4858a03dbb,5030015e6c3dadf62ef1ba516c979a1f8b532620cfee4ca9b919f654aea8ddde,92543a1e93b482ccd46080565ccc43f8cf05d473a4975b7cd91e64d36ed19584,e9060bf540beb9344f9b7872b921006b5ae87a86ee2fa59b39f593e92cae38a8,f7d3793dfc612ceaeb78620ea7ae315cc4836961b54c64cd37f84501f4f4d4b5,89c58391b1db40d314f660d9a4dd54287ed9570efd0d0ee6499d18735fa28824,ef1cecf6fc83f35cead96bd77f5c268c6950cf132c73da91eeeec7c61f2330e7,f39ef4204f58c536680436f36724f6b33055484eca3c3602edc164982771fff2,1751133f1f6008d1a90a9aebc071da158f1ccdf3ed47387776875b531f40ee50,42dbeaf7e3f52472149e3941cffcb63a54b26385a8b2c011a1148d27675f43ae,4329fe6ee631cf6771c9a69b98f46a2f3e6d8f3addde5733e161fb01b146b505,5a90ebdbefee57da9b7256f0e68c978913f15cd80a669073fd8147a466728884,eab1321e770d4aff37179b95ccd848c486b3b8d1b5850f0476973a8c25ef1ccf,53a268b2a660d933ab4356aba9b69474dda4e4cd9400454ecd303690c3ff9007,a532446086854bfec4ac5944a92cc0fb207b41852118739d7a75eb6cfd77ce01,8ffc347667bba3e0c57ed8c2be9cd4d2cfa780dae0d4f59c2232e0968de90e61,d38f5f6f1e7cdddf71a2d1c7269351adf6a811ae791e43feeb3eb8b8267a38bc
"22003","0","0","1","12","8","2","3","1039","22002","0","0","500000","40","2","259","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1039","22002","0","0","750000","60","2","260","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1039","22002","0","0","1000000","80","2","261","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1040","0","0","0","10000","0","0","262","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1040","22002","0","0","250000","20","2","263","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1040","22002","0","0","500000","40","2","264","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1040","22002","0","0","750000","60","2","265","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1040","22002","0","0","1000000","80","2","266","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1041","0","0","0","10000","0","0","267","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1041","22002","0","0","250000","20","2","268","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1041","22002","0","0","500000","40","2","269","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1041","22002","0","0","750000","60","2","270","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1041","22002","0","0","1000000","80","2","271","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1042","0","0","0","10000","0","0","272","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1042","22002","0","0","250000","20","2","273","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1042","22002","0","0","500000","40","2","274","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1042","22002","0","0","750000","60","2","275","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1042","22002","0","0","1000000","80","2","276","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1043","0","0","0","10000","0","0","277","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1043","22002","0","0","250000","20","2","278","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1043","22002","0","0","500000","40","2","279","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1043","22002","0","0","750000","60","2","280","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1043","22002","0","0","1000000","80","2","281","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1044","0","0","0","10000","0","0","282","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1044","22002","0","0","250000","20","2","283","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1044","22002","0","0","500000","40","2","284","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1044","22002","0","0","750000","60","2","285","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1044","22002","0","0","1000000","80","2","286","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1045","0","0","0","10000","0","0","287","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1045","22002","0","0","250000","20","2","288","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1045","22002","0","0","500000","40","2","289","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1045","22002","0","0","750000","60","2","290","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1045","22002","0","0","1000000","80","2","291","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1046","0","0","0","10000","0","0","292","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1046","22002","0","0","250000","20","2","293","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1046","22002","0","0","500000","40","2","294","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1046","22002","0","0","750000","60","2","295","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1046","22002","0","0","1000000","80","2","296","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1047","0","0","0","10000","0","0","297","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1047","22002","0","0","250000","20","2","298","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1047","22002","0","0","500000","40","2","299","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1047","22002","0","0","750000","60","2","300","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1047","22002","0","0","1000000","80","2","301","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1048","0","0","0","10000","0","0","302","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1048","22002","0","0","250000","20","2","303","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1048","22002","0","0","500000","40","2","304","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1048","22002","0","0","750000","60","2","305","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1048","22002","0","0","1000000","80","2","306","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1049","0","0","0","10000","0","0","307","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1049","22002","0","0","250000","20","2","308","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1049","22002","0","0","500000","40","2","309","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1049","22002","0","0","750000","60","2","310","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1049","22002","0","0","1000000","80","2","311","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1050","0","0","0","10000","0","0","312","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1050","22002","0","0","250000","20","2","313","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1050","22002","0","0","500000","40","2","314","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1050","22002","0","0","750000","60","2","315","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1050","22002","0","0","1000000","80","2","316","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1051","0","0","0","10000","0","0","317","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1051","22002","0","0","250000","20","2","318","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1051","22002","0","0","500000","40","2","319","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1051","22002","0","0","750000","60","2","320","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1051","22002","0","0","1000000","80","2","321","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1052","0","0","0","10000","0","0","322","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1052","22002","0","0","250000","20","2","323","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1052","22002","0","0","500000","40","2","324","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1052","22002","0","0","750000","60","2","325","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1052","22002","0","0","1000000","80","2","326","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1053","0","0","0","10000","0","0","327","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1053","22002","0","0","250000","20","2","328","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1053","22002","0","0","500000","40","2","329","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1053","22002","0","0","750000","60","2","330","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1053","22002","0","0","1000000","80","2","331","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1054","0","0","0","10000","0","0","332","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1054","22002","0","0","250000","20","2","333","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1054","22002","0","0","500000","40","2","334","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1054","22002","0","0","750000","60","2","335","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1054","22002","0","0","1000000","80","2","336","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1055","0","0","0","10000","0","0","337","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1055","22002","0","0","250000","20","2","338","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1055","22002","0","0","500000","40","2","339","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1055","22002","0","0","750000","60","2","340","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1055","22002","0","0","1000000","80","2","341","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1056","0","0","0","10000","0","0","342","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1056","22002","0","0","250000","20","2","343","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1056","22002","0","0","500000","40","2","344","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1056","22002","0","0","750000","60","2","345","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1056","22002","0","0","1000000","80","2","346","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1057","0","0","0","10000","0","0","347","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1057","22002","0","0","250000","20","2","348","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1057","22002","0","0","500000","40","2","349","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1057","22002","0","0","750000","60","2","350","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1057","22002","0","0","1000000","80","2","351","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1058","0","0","0","10000","0","0","352","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1058","22002","0","0","250000","20","2","353","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1058","22002","0","0","500000","40","2","354","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1058","22002","0","0","750000","60","2","355","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1058","22002","0","0","1000000","80","2","356","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1059","0","0","0","10000","0","0","357","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1059","22002","0","0","250000","20","2","358","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1059","22002","0","0","500000","40","2","359","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1059","22002","0","0","750000","60","2","360","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1059","22002","0","0","1000000","80","2","361","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1060","0","0","0","10000","0","0","362","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1060","22002","0","0","250000","20","2","363","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1060","22002","0","0","500000","40","2","364","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1060","22002","0","0","750000","60","2","365","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1060","22002","0","0","1000000","80","2","366","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1061","0","0","0","10000","0","0","367","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1061","22002","0","0","250000","20","2","368","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1061","22002","0","0","500000","40","2","369","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1061","22002","0","0","750000","60","2","370","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1061","22002","0","0","1000000","80","2","371","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1063","0","0","0","10000","0","0","372","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1063","22002","0","0","250000","20","2","373","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1063","22002","0","0","500000","40","2","374","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1063","22002","0","0","750000","60","2","375","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1063","22002","0","0","1000000","80","2","376","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1064","0","0","0","10000","0","0","377","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1064","22002","0","0","250000","20","2","378","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1064","22002","0","0","500000","40","2","379","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1064","22002","0","0","750000","60","2","380","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1064","22002","0","0","1000000","80","2","381","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1065","0","0","0","10000","0","0","382","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1065","22002","0","0","250000","20","2","383","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1065","22002","0","0","500000","40","2","384","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1065","22002","0","0","750000","60","2","385","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1065","22002","0","0","1000000","80","2","386","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1066","0","0","0","10000","0","0","387","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1066","22002","0","0","250000","20","2","388","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1066","22002","0","0","500000","40","2","389","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1066","22002","0","0","750000","60","2","390","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1066","22002","0","0","1000000","80","2","391","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1067","0","0","0","10000","0","0","392","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1067","22002","0","0","250000","20","2","393","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1067","22002","0","0","500000","40","2","394","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1067","22002","0","0","750000","60","2","395","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1067","22002","0","0","1000000","80","2","396","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1068","0","0","0","10000","0","0","397","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1068","22002","0","0","250000","20","2","398","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1068","22002","0","0","500000","40","2","399","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1068","22002","0","0","750000","60","2","400","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1068","22002","0","0","1000000","80","2","401","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1069","0","0","0","10000","0","0","402","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1069","22002","0","0","250000","20","2","403","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1069","22002","0","0","500000","40","2","404","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1069","22002","0","0","750000","60","2","405","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1069","22002","0","0","1000000","80","2","406","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1070","0","0","0","10000","0","0","407","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1070","22002","0","0","250000","20","2","408","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1070","22002","0","0","500000","40","2","409","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1070","22002","0","0","750000","60","2","410","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1070","22002","0","0","1000000","80","2","411","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1071","0","0","0","10000","0","0","412","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1071","22002","0","0","250000","20","2","413","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1071","22002","0","0","500000","40","2","414","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1071","22002","0","0","750000","60","2","415","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1071","22002","0","0","1000000","80","2","416","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1072","0","0","0","10000","0","0","417","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1072","22002","0","0","250000","20","2","418","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1072","22002","0","0","500000","40","2","419","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1072","22002","0","0","750000","60","2","420","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1072","22002","0","0","1000000","80","2","421","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1073","0","0","0","10000","0","0","422","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1073","22002","0","0","250000","20","2","423","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1073","22002","0","0","500000","40","2","424","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1073","22002","0","0","750000","60","2","425","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1073","22002","0","0","1000000","80","2","426","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1074","0","0","0","10000","0","0","427","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1074","22002","0","0","250000","20","2","428","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1074","22002","0","0","500000","40","2","429","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1074","22002","0","0","750000","60","2","430","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1074","22002","0","0","1000000","80","2","431","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1075","0","0","0","10000","0","0","432","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1075","22002","0","0","250000","20","2","433","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1075","22002","0","0","500000","40","2","434","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1075","22002","0","0","750000","60","2","435","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1075","22002","0","0","1000000","80","2","436","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1076","0","0","0","10000","0","0","437","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1076","22002","0","0","250000","20","2","438","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1076","22002","0","0","500000","40","2","439","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1076","22002","0","0","750000","60","2","440","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1076","22002","0","0","1000000","80","2","441","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1077","0","0","0","10000","0","0","442","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1077","22002","0","0","250000","20","2","443","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1077","22002","0","0","500000","40","2","444","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1077","22002","0","0","750000","60","2","445","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1077","22002","0","0","1000000","80","2","446","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1078","0","0","0","10000","0","0","447","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1078","22002","0","0","250000","20","2","448","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1078","22002","0","0","500000","40","2","449","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1078","22002","0","0","750000","60","2","450","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1078","22002","0","0","1000000","80","2","451","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1079","0","0","0","10000","0","0","452","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1079","22002","0","0","250000","20","2","453","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1079","22002","0","0","500000","40","2","454","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1079","22002","0","0","750000","60","2","455","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1079","22002","0","0","1000000","80","2","456","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1080","0","0","0","10000","0","0","457","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1080","22002","0","0","250000","20","2","458","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1080","22002","0","0","500000","40","2","459","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1080","22002","0","0","750000","60","2","460","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1080","22002","0","0","1000000","80","2","461","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1081","0","0","0","10000","0","0","462","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1081","22002","0","0","250000","20","2","463","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1081","22002","0","0","500000","40","2","464","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1081","22002","0","0","750000","60","2","465","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1081","22002","0","0","1000000","80","2","466","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1082","0","0","0","10000","0","0","467","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1082","22002","0","0","250000","20","2","468","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1082","22002","0","0","500000","40","2","469","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1082","22002","0","0","750000","60","2","470","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1082","22002","0","0","1000000","80","2","471","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1083","0","0","0","10000","0","0","472","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1083","22002","0","0","250000","20","2","473","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1083","22002","0","0","500000","40","2","474","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1083","22002","0","0","750000","60","2","475","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1083","22002","0","0","1000000","80","2","476","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1084","0","0","0","10000","0","0","477","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1084","22002","0","0","250000","20","2","478","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1084","22002","0","0","500000","40","2","479","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1084","22002","0","0","750000","60","2","480","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1084","22002","0","0","1000000","80","2","481","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1085","0","0","0","10000","0","0","482","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1085","22002","0","0","250000","20","2","483","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1085","22002","0","0","500000","40","2","484","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1085","22002","0","0","750000","60","2","485","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1085","22002","0","0","1000000","80","2","486","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1086","0","0","0","10000","0","0","487","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1086","22002","0","0","250000","20","2","488","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1086","22002","0","0","500000","40","2","489","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1086","22002","0","0","750000","60","2","490","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1086","22002","0","0","1000000","80","2","491","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1087","0","0","0","10000","0","0","492","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1087","22002","0","0","250000","20","2","493","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1087","22002","0","0","500000","40","2","494","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1087","22002","0","0","750000","60","2","495","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1087","22002","0","0","1000000","80","2","496","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1088","0","0","0","10000","0","0","497","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1088","22002","0","0","250000","20","2","498","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1088","22002","0","0","500000","40","2","499","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1088","22002","0","0","750000","60","2","500","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1088","22002","0","0","1000000","80","2","501","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1089","0","0","0","10000","0","0","502","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1089","22002","0","0","250000","20","2","503","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1089","22002","0","0","500000","40","2","504","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1089","22002","0","0","750000","60","2","505","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1089","22002","0","0","1000000","80","2","506","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1090","0","0","0","10000","0","0","507","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1090","22002","0","0","250000","20","2","508","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1090","22002","0","0","500000","40","2","509","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1090","22002","0","0","750000","60","2","510","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1090","22002","0","0","1000000","80","2","511","0","94002","0","0","5"
