cd9e0a11c1b92f3adb88ec7647a58e2f93acf37c40188bdeac484b947606119b,a623892292c0ed9f6d5b3525f2f120ac2acad2d88a14701ca79b8f8193367218,b8c8da126e51895bf8d5913100aa49155ee7847f5e4165531483010a26f61824,75eee53f3a81b916ef80e10512ba3923cb63c29ff43517db02ad619c46d8e786,2217ae3fb4f204ede9ceb2188572c04168565620aa677ef05b75f4cb9f8887a6,851615497c6141dea2b90b19f2df9a25f666cbd78a7e7f310132b71e8f4d8396,f4d1b12c4e88e87d315947b279159e1af3aceab8ccbaea759fd610a2ec3f696d,f40789e3a02e85c5962f7dee370d29c74d33ef65ac186a508a4127791d11adde,090d85a049ba5b60f9768bdd9e720e03daf1b46c13f12b0960344ef6170fe284,9a155acae501282fddc0428800718fbaa20224e8cc08391d9c3560a5e37fc9ba,256b6f21e5c9bb21e55da07b36a571d8b4f28863f99e0879f4a576f5089da126,b62806703b395d85e1f1c3f29e687c3c2e85b560d15203c4008e223394156e00,40295903be1d788c3d4855d5cb0fd6a9add75caf5b106e1e83de471e8241ac67,89eb06fb126641239db8f899e4ec1375e80dc2635fb2890a50328da8432bfbaf,9fef86665c1e5155bd18dec28f13aed4382f25ff9f8d17eb26585760f851e40e,007c56a4790527628a980e289e21a6cec5050ef9904335fa52af6e80a1425aa0,7cfcec613a381515e64c08183a88420f250c3cceb8385766359aee622a7de08e,60f13cd18ffc59e1b9d343abad27ec2c07985eda95e95da3b8929b109f09147e,ecc0cb3b7fca25ae4342f37d04bf5fc3c4eb96a87071fc27bf8d36b7dc1f3efe,5145ffddc6b39266575bdc0ad4164cfaa1ff06c7a4326df692552a904ada9a44
"0","0","0","0","0","0","0","107031","1","0","1150004","115000402","0","0","1150004","0","0","0","1150","1"
"0","0","0","0","0","0","0","107031","1","0","1150004","115000403","0","0","1150004","0","0","0","1150","1"
"0","0","0","0","0","0","0","5311","1","0","1155001","115500101","115511","5411","1155001","0","0","0","1155","1"
"0","0","0","0","0","0","0","5311","1","0","1155001","115500102","115511","5411","1155001","0","0","0","1155","1"
"0","0","0","0","0","0","0","105931","1","0","1155004","115500401","0","0","1155004","0","0","0","1155","1"
"0","0","0","0","0","0","0","105931","1","0","1155004","115500402","0","0","1155004","0","0","0","1155","1"
"0","0","0","0","0","0","0","5311","1","0","1156002","115600201","115611","5411","0","0","0","0","1156","1"
"0","0","0","0","0","0","0","100232","1","0","1156004","115600401","0","0","1156004","0","0","0","1156","1"
"0","0","0","0","0","0","0","100232","1","0","1156004","115600402","0","0","1156004","0","0","0","1156","1"
"0","0","0","0","0","0","0","100232","1","0","1156004","115600403","0","0","1156004","0","0","0","1156","1"
"0","0","0","0","0","0","0","115711","1","0","1157003","115700301","0","0","1157003","0","0","0","1157","1"
"0","0","0","0","0","0","0","115711","1","0","1157003","115700302","0","0","1157003","0","0","0","1157","1"
"0","0","0","0","0","0","0","101431","1","0","1157004","115700401","0","0","1157004","0","0","0","1157","1"
"0","0","0","0","0","0","0","101431","1","0","1157004","115700402","0","0","1157004","0","0","0","1157","1"
"0","0","0","0","0","0","0","115812","1","0","1158001","115800101","0","0","0","0","0","0","1158","1"
"0","0","0","0","0","0","0","3731","1","0","1158004","115800401","0","105231","0","0","0","0","1158","1"
"0","0","0","0","0","0","0","115911","1","0","1159001","115900101","0","0","0","0","0","0","1159","1"
"0","0","0","0","0","0","0","104331","1","0","1159004","115900401","0","0","1159004","0","0","0","1159","1"
"0","0","0","0","0","0","0","104331","1","0","1159004","115900402","0","0","1159004","0","0","0","1159","1"
"0","0","0","0","0","0","0","116011","1","0","1160003","116000301","0","0","0","0","0","0","1160","1"
"0","0","0","0","0","0","0","101031","1","0","1160004","116000401","0","0","0","0","0","0","1160","1"
"0","0","0","0","0","0","0","3112","1","0","1162002","116200201","0","116211","0","0","0","0","1162","1"
"0","0","0","0","0","0","0","110832","1","0","1162004","116200401","0","0","1162004","0","0","0","1162","1"
"0","0","0","0","0","0","0","110832","1","0","1162004","116200402","0","0","1162004","0","0","0","1162","1"
"0","0","0","0","0","0","0","0","1","0","1163003","116300301","0","0","0","0","0","0","1163","1"
"0","0","0","0","0","0","0","0","1","0","1163004","116300401","0","0","0","0","0","0","1163","1"
"0","0","0","0","0","0","0","3111","1","0","1164003","116400301","0","116411","1164003","0","0","0","1164","1"
"0","0","0","0","0","0","0","0","1","0","1164003","116400302","0","0","1164003","0","0","0","1164","1"
"0","0","0","0","0","0","0","111032","1","0","1164004","116400401","0","0","1164004","0","0","0","1164","1"
"0","0","0","0","0","0","0","111032","1","0","1164004","116400402","0","0","1164004","0","0","0","1164","1"
"0","0","0","0","0","0","0","111032","1","0","1164004","116400403","0","0","1164004","0","0","0","1164","1"
"0","0","0","0","0","0","0","116511","1","0","1165003","116500301","0","0","0","0","0","0","1165","1"
"0","0","0","0","0","0","0","106631","1","0","1165004","116500401","0","0","0","0","0","0","1165","1"
"0","0","0","0","0","0","0","116611","1","0","1166001","116600101","0","0","0","0","0","0","1166","1"
"0","0","0","0","0","0","0","106532","1","0","1166004","116600401","0","0","1166004","0","0","0","1166","1"
"0","0","0","0","0","0","0","106532","1","0","1166004","116600402","0","0","1166004","0","0","0","1166","1"
"0","0","0","0","0","0","0","111","1","0","1167003","116700301","0","116711","0","0","0","0","1167","1"
"0","0","0","0","0","0","0","104032","1","0","1167004","116700401","0","0","1167004","0","0","0","1167","1"
"0","0","0","0","0","0","0","104032","1","0","1167004","116700402","0","0","1167004","0","0","0","1167","1"
"0","0","0","0","0","0","0","2511","1","0","1168003","116800301","0","116811","1168003","0","0","0","1168","1"
"0","0","0","0","0","0","0","2511","1","0","1168003","116800302","0","116811","1168003","0","0","0","1168","1"
"0","0","0","0","0","0","0","104632","1","0","1168004","116800401","0","0","0","0","0","0","1168","1"
"0","0","0","0","0","0","0","116911","1","0","1169003","116900301","0","0","0","0","0","0","1169","1"
"0","0","0","0","0","0","0","104831","1","0","1169004","116900401","0","0","1169004","0","0","0","1169","1"
"0","0","0","0","0","0","0","104831","1","0","1169004","116900402","0","0","1169004","0","0","0","1169","1"
"0","0","0","0","0","0","0","117011","1","0","1170001","117000101","0","0","0","0","0","0","1170","1"
"0","0","0","0","0","0","0","117031","1","0","1170004","117000401","0","0","0","0","0","0","1170","1"
"0","0","0","0","0","0","0","1212","1","0","1171002","117100201","0","117111","0","0","0","0","1171","1"
"0","0","0","0","0","0","0","1231","1","0","1171004","117100401","0","117131","0","0","0","0","1171","1"
"0","0","0","0","0","0","0","117211","1","0","1172002","117200201","0","0","1172002","0","0","0","1172","1"
"0","0","0","0","0","0","0","312","1","0","1172002","117200202","0","117211","1172002","0","0","0","1172","1"
"0","0","0","0","0","0","0","117211","1","0","1172002","117200203","0","0","1172002","0","0","0","1172","1"
"0","0","0","0","0","0","0","102931","1","0","1172004","117200401","0","0","1172004","0","0","0","1172","1"
"0","0","0","0","0","0","0","102931","1","0","1172004","117200402","0","0","1172004","0","0","0","1172","1"
"0","0","0","0","0","0","0","117311","1","0","1173003","117300301","0","0","0","0","0","0","1173","1"
"0","0","0","0","0","0","0","104231","1","0","1173004","117300401","0","0","0","0","0","0","1173","1"
"0","0","0","0","0","0","0","117411","1","0","1174003","117400301","0","0","0","0","0","0","1174","1"
"0","0","0","0","0","0","0","117431","1","0","1174004","117400401","0","0","0","0","0","0","1174","1"
"0","0","0","0","0","0","0","414","1","0","1175002","117500201","0","117511","0","0","0","0","1175","1"
"0","0","0","0","0","0","0","105131","1","0","1175004","117500401","0","0","1175004","0","0","0","1175","1"
"0","0","0","0","0","0","0","105131","1","0","1175004","117500402","0","0","1175004","0","0","0","1175","1"
"0","0","0","0","0","0","0","117611","1","0","1176001","117600101","0","0","0","0","0","0","1176","1"
"0","0","0","0","0","0","0","100831","1","0","1176004","117600401","0","0","0","0","0","0","1176","1"
"0","0","0","0","0","0","0","117711","1","0","1177001","117700101","0","0","1177001","0","0","0","1177","1"
"0","0","0","0","0","0","0","117711","1","0","1177001","117700102","0","0","1177001","0","0","0","1177","1"
"0","0","0","0","0","0","0","101731","1","0","1177004","117700401","0","0","0","0","0","0","1177","1"
"0","0","0","0","0","0","0","212","1","0","1178001","117800101","0","117811","0","0","0","0","1178","1"
"0","0","0","0","0","0","0","103031","1","0","1178004","117800401","0","0","0","0","0","0","1178","1"
"0","0","0","0","0","0","0","1111","1","0","1179003","117900301","117911","1214","0","0","0","0","1179","1"
"0","0","0","0","0","0","0","101631","1","0","1179004","117900401","0","0","1179004","0","0","0","1179","1"
"0","0","0","0","0","0","0","101631","1","0","1179004","117900402","0","0","1179004","0","0","0","1179","1"
"0","0","0","0","0","0","0","2511","1","0","1180007","118000701","118011","2512","1180007","0","0","0","1180","1"
"0","0","0","0","0","0","0","2511","1","0","1180007","118000702","118011","2512","1180007","0","0","0","1180","1"
"0","0","0","0","0","0","0","3731","1","0","1180008","118000801","0","118031","1180008","0","0","0","1180","1"
"0","0","0","0","0","0","0","3731","1","0","1180008","118000802","0","118031","1180008","0","0","0","1180","1"
"0","0","105913","0","3831","0","118111","111","1","0","1181003","118100301","3731","211","0","3832","0","0","1181","1"
"0","0","0","0","0","0","0","118131","1","0","1181004","118100401","0","0","1181004","0","0","0","1181","1"
"0","0","0","0","0","0","0","118131","1","0","1181004","118100402","0","0","1181004","0","0","0","1181","1"
"0","0","0","0","0","0","0","118131","1","0","1181004","118100403","0","0","1181004","0","0","0","1181","1"
"0","0","0","0","0","0","0","118131","1","0","1181004","118100404","0","0","1181004","0","0","0","1181","1"
"0","0","0","0","0","0","0","118131","1","0","1181004","118100405","0","0","1181004","0","0","0","1181","1"
"0","0","0","0","0","0","0","0","0","0","1182001","118200101","0","0","0","0","0","1","1182","1"
"0","0","0","0","0","0","0","0","0","0","1182001","118200102","0","0","0","0","0","1","1182","1"
"0","0","0","0","0","0","0","0","0","0","1182001","118200103","0","0","0","0","0","1","1182","1"
"0","0","0","0","0","0","0","0","0","0","1182001","118200104","0","0","0","0","0","1","1182","1"
"0","0","0","0","0","0","0","0","0","0","1182001","118200105","0","0","0","0","0","1","1182","1"
"0","0","0","0","0","0","0","192011","1","0","1182003","118200301","0","0","1182003","0","0","0","1182","1"
"0","0","0","0","0","0","0","192011","1","0","1182003","118200302","0","0","1182003","0","0","0","1182","1"
"0","0","0","0","0","0","0","192011","1","0","1182003","118200303","0","0","1182003","0","0","0","1182","1"
"0","0","0","0","0","0","0","192011","1","0","1182003","118200304","0","0","1182003","0","0","0","1182","1"
"0","0","0","0","0","0","0","192011","1","0","1182003","118200305","0","0","1182003","0","0","0","1182","1"
"0","0","0","0","0","0","0","192011","1","0","1182003","118200306","0","0","1182003","0","0","0","1182","1"
"0","0","0","0","0","0","0","118231","1","0","1182004","118200401","0","0","1182004","0","0","0","1182","1"
"0","0","0","0","0","0","0","118231","1","0","1182004","118200402","0","0","1182004","0","0","0","1182","1"
"0","0","0","0","0","0","0","118511","1","0","1185003","118500301","0","0","0","0","0","0","1185","1"
"0","0","0","0","0","0","0","118531","1","0","1185004","118500401","0","0","0","0","0","0","1185","1"
"0","0","0","0","190911","0","0","105812","1","0","1186001","118600101","106012","105913","1186001","0","0","0","1186","1"
"0","0","0","0","190911","0","0","105812","1","0","1186001","118600102","106012","105913","1186001","0","0","0","1186","1"
"0","0","0","0","0","0","0","100011","1","0","1186004","118600401","0","190911","1186004","0","0","0","1186","1"
"0","0","0","0","0","0","0","100011","1","0","1186004","118600402","0","190911","1186004","0","0","0","1186","1"
"0","0","0","0","0","0","0","211","1","0","1190003","119000301","0","119011","1190003","0","0","0","1190","1"
"0","0","0","0","0","0","0","211","1","0","1190003","119000302","0","119011","1190003","0","0","0","1190","1"
"0","0","0","0","0","0","0","101831","1","0","1190004","119000401","0","0","1190004","0","0","0","1190","1"
"0","0","0","0","0","0","0","101831","1","0","1190004","119000402","0","0","1190004","0","0","0","1190","1"
"0","0","0","0","0","0","0","119111","1","0","1191003","119100301","0","0","0","0","0","0","1191","1"
"0","0","0","0","0","0","0","104532","1","0","1191004","119100401","0","119111","0","0","0","0","1191","1"
"0","0","0","0","0","0","0","119211","1","0","1192003","119200301","0","0","0","0","0","0","1192","1"
"0","0","0","0","0","0","0","103333","1","0","1192004","119200401","0","0","1192004","0","0","0","1192","1"
"0","0","0","0","0","0","0","103333","1","0","1192004","119200402","0","0","1192004","0","0","0","1192","1"
"0","0","0","0","0","0","0","415","1","0","1193003","119300301","119311","416","0","0","0","0","1193","1"
"0","0","0","0","0","0","0","101131","1","0","1193004","119300401","0","0","1193004","0","0","0","1193","1"
"0","0","0","0","0","0","0","101131","1","0","1193004","119300402","0","0","1193004","0","0","0","1193","1"
"0","0","0","0","0","0","0","119911","1","0","1199003","119900301","0","0","0","0","0","0","1199","1"
"0","0","0","0","0","0","0","100731","1","0","1199004","119900401","0","0","1199004","0","0","0","1199","1"
"0","0","0","0","0","0","0","100731","1","0","1199004","119900402","0","0","1199004","0","0","0","1199","1"
"0","0","120016","0","120014","0","0","120011","1","0","1200003","120000301","120013","120012","0","120015","0","0","1200","1"
"0","0","0","0","0","0","0","104932","1","0","1200004","120000401","0","0","0","0","0","0","1200","1"
"0","0","0","0","0","0","0","120711","1","0","1207002","120700201","0","0","0","0","0","0","1207","1"
"0","0","0","0","0","0","0","106432","1","0","1207004","120700401","0","0","0","0","0","0","1207","1"
"0","0","0","0","120811","0","0","911","1","0","1208002","120800201","6311","1411","0","0","0","0","1208","1"
"0","0","0","0","0","0","0","105632","1","0","1208004","120800401","0","0","0","0","0","0","1208","1"
"0","0","0","0","0","0","0","120911","1","0","1209002","120900201","0","0","1209002","0","0","0","1209","1"
"0","0","0","0","0","0","0","120911","1","0","1209002","120900202","0","0","1209002","0","0","0","1209","1"
"0","0","0","0","0","0","0","104431","1","0","1209004","120900401","0","0","0","0","0","0","1209","1"
"0","0","0","0","0","0","0","101831","1","0","1210002","121000201","105831","105532","0","0","0","0","1210","1"
"0","0","0","0","0","0","0","105812","1","0","1210004","121000401","0","106031","0","0","0","0","1210","1"
"0","0","0","0","0","0","0","105911","1","0","1211003","121100301","106411","106011","0","0","0","0","1211","1"
"0","0","0","0","0","0","0","106031","1","0","1211004","121100401","0","0","1211004","0","0","0","1211","1"
"0","0","0","0","0","0","0","106031","1","0","1211004","121100402","0","0","1211004","0","0","0","1211","1"
"0","0","0","0","0","0","0","101112","1","0","1212001","121200101","106812","104914","1212001","0","0","0","1212","1"
"0","0","0","0","0","0","0","101112","1","0","1212001","121200102","106812","104914","1212001","0","0","0","1212","1"
"0","0","0","0","0","0","0","106831","1","0","1212004","121200401","0","0","1212004","0","0","0","1212","1"
"0","0","0","0","0","0","0","106831","1","0","1212004","121200402","0","0","1212004","0","0","0","1212","1"
"0","0","0","0","0","0","0","106831","1","0","1212004","121200403","0","0","1212004","0","0","0","1212","1"
"0","0","0","0","0","0","0","121311","1","0","1213002","121300201","0","0","1213002","0","0","0","1213","1"
"0","0","0","0","0","0","0","121311","1","0","1213002","121300202","0","0","1213002","0","0","0","1213","1"
"0","0","0","0","0","0","0","102131","1","0","1213004","121300401","0","0","0","0","0","0","1213","1"
"0","0","0","0","0","0","0","121411","1","0","1214002","121400201","0","0","1214002","0","0","0","1214","1"
"0","0","0","0","0","0","0","121411","1","0","1214002","121400202","0","0","1214002","0","0","0","1214","1"
"0","0","0","0","0","0","0","105032","1","0","1214004","121400401","0","0","1214004","0","0","0","1214","1"
"0","0","0","0","0","0","0","105032","1","0","1214004","121400402","0","0","1214004","0","0","0","1214","1"
"0","0","0","0","0","0","0","121511","1","0","1215003","121500301","0","0","1215003","0","0","0","1215","1"
"0","0","0","0","0","0","0","121511","1","0","1215003","121500302","0","0","1215003","0","0","0","1215","1"
"0","0","0","0","0","0","0","105532","1","0","1215004","121500401","0","0","1215004","0","0","0","1215","1"
"0","0","0","0","0","0","0","105532","1","0","1215004","121500402","0","0","1215004","0","0","0","1215","1"
"0","0","0","0","0","0","0","911","1","0","1216003","121600301","121611","1111","1216003","0","0","0","1216","1"
"0","0","0","0","0","0","0","911","1","0","1216003","121600302","121611","1111","1216003","0","0","0","1216","1"
"0","0","0","0","0","0","0","106631","1","0","1216004","121600401","0","0","0","0","0","0","1216","1"
"0","0","0","0","0","0","0","121912","1","0","1219001","121900101","0","0","0","0","0","0","1219","1"
"0","0","0","0","0","0","0","100931","1","0","1219004","121900401","0","0","1219004","0","0","0","1219","1"
"0","0","0","0","0","0","0","100931","1","0","1219004","121900402","0","0","1219004","0","0","0","1219","1"
"0","0","0","0","0","0","0","1011","1","0","1220003","122000301","0","122012","0","0","0","0","1220","1"
"0","0","0","0","0","0","0","103131","1","0","1220004","122000401","0","0","1220004","0","0","0","1220","1"
"0","0","0","0","0","0","0","103131","1","0","1220004","122000402","0","0","1220004","0","0","0","1220","1"
"0","0","0","0","0","0","0","811","1","0","1221003","122100301","122111","911","1221003","0","0","0","1221","1"
"0","0","0","0","0","0","0","122111","1","0","1221003","122100302","0","0","1221003","0","0","0","1221","1"
"0","0","0","0","0","0","0","104032","1","0","1221004","122100401","0","0","1221004","0","0","0","1221","1"
"0","0","0","0","0","0","0","104032","1","0","1221004","122100402","0","0","1221004","0","0","0","1221","1"
"0","0","0","0","0","0","0","122211","1","0","1222002","122200201","0","0","1222002","0","0","0","1222","1"
"0","0","0","0","0","0","0","122211","1","0","1222002","122200202","0","0","1222002","0","0","0","1222","1"
"0","0","0","0","0","0","0","103433","1","0","1222004","122200401","0","0","1222004","0","0","0","1222","1"
"0","0","0","0","0","0","0","103433","1","0","1222004","122200402","0","0","1222004","0","0","0","1222","1"
"0","0","0","0","0","0","0","811","1","0","1223001","122300101","122311","911","1223001","0","0","0","1223","1"
"0","0","0","0","0","0","0","811","1","0","1223001","122300102","122311","911","1223001","0","0","0","1223","1"
"0","0","0","0","0","0","0","122332","1","0","1223008","122300801","0","0","0","0","0","0","1223","1"
"0","0","0","0","0","0","0","122332","1","0","1223011","122301101","0","0","1223011","0","0","0","1223","1"
"0","0","0","0","0","0","0","122332","1","0","1223011","122301102","0","0","1223011","0","0","0","1223","1"
"0","0","0","0","0","0","0","122411","1","0","1224003","122400301","0","0","0","0","0","0","1224","1"
"0","0","0","0","0","0","0","122431","1","0","1224004","122400401","0","0","1224004","0","0","0","1224","1"
"0","0","0","0","0","0","0","122431","1","0","1224004","122400402","0","0","1224004","0","0","0","1224","1"
"0","0","0","0","0","0","0","1212","1","0","1225002","122500201","0","122511","1225002","0","0","0","1225","1"
"0","0","0","0","0","0","0","1212","1","0","1225002","122500202","0","122511","1225002","0","0","0","1225","1"
"0","0","0","0","0","0","0","122531","1","0","1225004","122500401","0","0","1225004","0","0","0","1225","1"
"0","0","0","0","0","0","0","122531","1","0","1225004","122500402","0","0","1225004","0","0","0","1225","1"
"0","0","0","0","0","0","0","1411","1","0","1226001","122600101","0","122611","1226001","0","0","0","1226","1"
"0","0","0","0","0","0","0","1411","1","0","1226001","122600102","0","122611","1226001","0","0","0","1226","1"
"0","0","0","0","0","0","0","122631","1","0","1226004","122600401","0","0","1226004","0","0","0","1226","1"
"0","0","0","0","0","0","0","122631","1","0","1226004","122600402","0","0","1226004","0","0","0","1226","1"
"0","0","0","0","0","0","0","5412","1","0","1227003","122700301","0","122711","0","0","0","0","1227","1"
"0","0","0","0","0","0","0","122731","1","0","1227004","122700401","0","0","1227004","0","0","0","1227","1"
"0","0","0","0","0","0","0","122731","1","0","1227004","122700402","0","0","1227004","0","0","0","1227","1"
"0","0","0","0","122811","0","0","811","1","0","1228001","122800101","1111","1011","0","0","0","0","1228","1"
"0","0","0","0","0","0","0","122831","1","0","1228004","122800401","0","0","0","0","0","0","1228","1"
"0","0","0","0","0","0","0","102012","1","0","1229003","122900301","0","0","0","0","0","0","1229","1"
"0","0","0","0","0","0","0","102031","1","0","1229004","122900401","0","0","1229004","0","0","0","1229","1"
"0","0","0","0","0","0","0","102031","1","0","1229004","122900402","0","0","1229004","0","0","0","1229","1"
"0","0","0","0","0","0","0","190011","1","0","1230003","123000301","0","0","0","0","0","0","1230","1"
"0","0","0","0","0","0","0","190011","1","0","1230004","123000401","0","0","0","0","0","0","1230","1"
"0","0","0","0","0","0","0","411","1","0","1231001","123100101","123111","100011","0","0","0","0","1231","1"
"0","0","0","0","0","0","0","1231","1","0","1231004","123100401","0","101031","1231004","0","0","0","1231","1"
"0","0","0","0","0","0","0","1231","1","0","1231004","123100402","0","101031","1231004","0","0","0","1231","1"
"0","0","0","0","0","0","0","100011","1","0","1232002","123200201","0","123211","1232002","0","0","0","1232","1"
"0","0","0","0","0","0","0","100011","1","0","1232002","123200202","0","123211","1232002","0","0","0","1232","1"
"0","0","0","0","0","0","0","102331","1","0","1232004","123200401","0","0","1232004","0","0","0","1232","1"
"0","0","0","0","0","0","0","102331","1","0","1232004","123200402","0","0","1232004","0","0","0","1232","1"
"0","0","0","0","0","0","0","123311","1","0","1233005","123300501","0","0","0","0","0","0","1233","1"
"0","0","0","0","0","0","0","3731","1","0","1233008","123300801","0","123331","1233008","0","0","0","1233","1"
"0","0","0","0","0","0","0","3731","1","0","1233008","123300802","0","123331","1233008","0","0","0","1233","1"
"0","0","0","0","0","0","0","100011","1","0","1235003","123500301","0","123511","0","0","0","0","1235","1"
"0","0","0","0","0","0","0","102631","1","0","1235004","123500401","0","0","0","0","0","0","1235","1"
"0","0","123611","0","1511","0","0","211","1","0","1236002","123600201","1211","1011","0","2511","0","0","1236","1"
"0","0","0","0","103731","0","0","1231","1","0","1236004","123600401","3831","3731","0","0","0","0","1236","1"
"0","0","0","0","0","0","0","123711","1","0","1237003","123700301","0","0","1237003","0","0","0","1237","1"
"0","0","0","0","0","0","0","123711","1","0","1237003","123700302","0","0","1237003","0","0","0","1237","1"
"0","0","0","0","0","0","0","101331","1","0","1237004","123700401","0","0","1237004","0","0","0","1237","1"
"0","0","0","0","0","0","0","101331","1","0","1237004","123700402","0","0","1237004","0","0","0","1237","1"
"0","0","0","0","0","0","0","311","1","0","1238002","123800201","123811","3311","0","0","0","0","1238","1"
"0","0","0","0","0","0","0","107131","1","0","1238004","123800401","0","0","0","0","0","0","1238","1"
"0","0","0","0","0","0","0","123911","1","0","1239002","123900201","0","0","0","0","0","0","1239","1"
"0","0","0","0","0","0","0","100531","1","0","1239004","123900401","0","0","0","0","0","0","1239","1"
"0","0","0","0","0","0","0","124012","1","0","1240003","124000301","0","0","1240003","0","0","0","1240","1"
"0","0","0","0","0","0","0","124012","1","0","1240003","124000302","0","0","1240003","0","0","0","1240","1"
"0","0","0","0","0","0","0","100632","1","0","1240004","124000401","0","0","1240004","0","0","0","1240","1"
"0","0","0","0","0","0","0","100632","1","0","1240004","124000402","0","0","1240004","0","0","0","1240","1"
"0","0","0","0","0","0","0","124112","1","0","1241002","124100201","0","0","1241002","0","0","0","1241","1"
"0","0","0","0","0","0","0","124112","1","0","1241002","124100202","0","0","1241002","0","0","0","1241","1"
"0","0","0","0","0","0","0","102232","1","0","1241004","124100401","0","0","0","0","0","0","1241","1"
"0","0","0","0","124212","0","0","412","1","0","1242002","124200201","6511","3311","0","0","0","0","1242","1"
"0","0","0","0","0","0","0","104733","1","0","1242004","124200401","0","0","0","0","0","0","1242","1"
"0","0","0","0","0","0","0","124511","1","0","1245002","124500201","0","0","1245002","0","0","0","1245","1"
"0","0","0","0","0","0","0","124511","1","0","1245002","124500202","0","0","1245002","0","0","0","1245","1"
"0","0","0","0","0","0","0","106731","1","0","1245004","124500401","0","0","0","0","0","0","1245","1"
"0","0","0","0","0","0","0","5311","1","0","1246003","124600301","124611","5411","0","0","0","0","1246","1"
"0","0","0","0","0","0","0","101532","1","0","1246004","124600401","0","0","1246004","0","0","0","1246","1"
"0","0","0","0","0","0","0","101532","1","0","1246004","124600402","0","0","1246004","0","0","0","1246","1"
"0","0","124711","0","1511","0","0","111","1","0","1247001","124700101","311","211","0","5411","0","0","1247","1"
"0","0","0","0","0","0","0","1231","1","0","1247004","124700401","105131","100011","1247004","0","0","0","1247","1"
"0","0","0","0","0","0","0","1231","1","0","1247004","124700402","105131","100011","1247004","0","0","0","1247","1"
"0","0","0","0","0","0","0","211","1","0","1248003","124800301","0","124812","1248003","0","0","0","1248","1"
"0","0","0","0","0","0","0","211","1","0","1248003","124800302","0","124812","1248003","0","0","0","1248","1"
"0","0","0","0","0","0","0","102931","1","0","1248004","124800401","0","0","1248004","0","0","0","1248","1"
"0","0","0","0","0","0","0","102931","1","0","1248004","124800402","0","0","1248004","0","0","0","1248","1"
"0","0","0","0","0","0","0","100011","1","0","1249001","124900101","0","124911","0","0","0","0","1249","1"
"0","0","0","0","0","0","0","106531","1","0","1249004","124900401","0","0","1249004","0","0","0","1249","1"
"0","0","0","0","0","0","0","106531","1","0","1249004","124900402","0","0","1249004","0","0","0","1249","1"
"0","0","0","0","124911","0","0","311","1","0","1250003","125000301","124812","1411","0","125012","0","0","1250","1"
"0","0","0","0","0","0","0","106131","1","0","1250004","125000401","0","106231","0","0","0","0","1250","1"
"0","0","0","0","0","0","0","1211","1","0","1251002","125100201","0","125111","1251002","0","0","0","1251","1"
"0","0","0","0","0","0","0","1211","1","0","1251002","125100202","0","125111","1251002","0","0","0","1251","1"
"0","0","0","0","0","0","0","104631","1","0","1251004","125100401","0","0","0","0","0","0","1251","1"
"0","0","0","0","0","0","0","125212","1","0","1252002","125200201","0","0","0","0","0","0","1252","1"
"0","0","0","0","0","0","0","105331","1","0","1252004","125200401","0","0","0","0","0","0","1252","1"
"0","0","0","0","6511","0","0","1411","1","0","1253002","125300201","3311","1812","1253002","125311","0","0","1253","1"
"0","0","0","0","6511","0","0","1411","1","0","1253002","125300202","3311","1812","1253002","125311","0","0","1253","1"
"0","0","0","0","0","0","0","105932","1","0","1253004","125300401","0","0","0","0","0","0","1253","1"
"0","0","0","0","0","0","0","125414","1","0","1254003","125400301","0","0","0","0","0","0","1254","1"
"0","0","0","0","0","0","0","103831","1","0","1254004","125400401","0","0","0","0","0","0","1254","1"
"0","0","0","0","0","0","0","511","1","0","1255003","125500301","0","125511","1255003","0","0","0","1255","1"
"0","0","0","0","0","0","0","511","1","0","1255003","125500302","0","125511","1255003","0","0","0","1255","1"
"0","0","0","0","0","0","0","6632","1","0","1255004","125500401","105731","6732","1255004","0","0","0","1255","1"
"0","0","0","0","0","0","0","6632","1","0","1255004","125500402","105731","6732","1255004","0","0","0","1255","1"
"0","0","0","0","0","0","0","811","1","0","1256002","125600201","0","125611","0","0","0","0","1256","1"
"0","0","0","0","0","0","0","125631","1","0","1256004","125600401","0","0","0","0","0","0","1256","1"
"0","0","0","0","0","0","0","125631","0","0","1256004","125600402","0","0","0","0","0","1","1256","1"
"0","0","0","0","0","0","0","125631","0","0","1256004","125600403","0","0","0","0","0","1","1256","1"
"0","0","0","0","0","0","0","125711","1","0","1257003","125700301","0","0","1257003","0","0","0","1257","1"
"0","0","0","0","0","0","0","125711","1","0","1257003","125700302","0","0","1257003","0","0","0","1257","1"
"0","0","0","0","0","0","0","118531","1","0","1257004","125700401","0","0","1257004","0","0","0","1257","1"
"0","0","0","0","0","0","0","118531","1","0","1257004","125700402","0","0","1257004","0","0","0","1257","1"
"0","0","0","0","0","0","0","125812","1","0","1258003","125800301","0","0","1258003","0","0","0","1258","1"
"0","0","0","0","0","0","0","125812","1","0","1258003","125800302","0","0","1258003","0","0","0","1258","1"
"0","0","0","0","0","0","0","125831","1","0","1258004","125800401","0","0","1258004","0","0","0","1258","1"
"0","0","0","0","0","0","0","125831","1","0","1258004","125800402","0","0","1258004","0","0","0","1258","1"
"0","0","0","0","0","0","0","125831","1","0","1258004","125800403","0","0","1258004","0","0","0","1258","1"
"0","0","0","0","0","0","0","125831","1","0","1258004","125800404","0","0","1258004","0","0","0","1258","1"
