1d09c2ff09f058d601d8b9740ec09bc39350503e5daa5453889f3353eab5acfd,ec134ffb8d34fe98d1cda40efd4c37de86027e77d3b42fb6372f04161ffc2ba5,0e675b04e8b468c967ee7e2ea63dc9608fdf0725cb42aea3ac3c5531d2b9c543,383524f375b25662d56c1a676da3a7ec98b6d79dd06780f2463c88701edd29c0,6095aca8654cc97e31d286ce0da66c0b6a064efac5e60cb6f013c4361e336c2e,06cb3648311ae31d25027684bc4e6898c908f649d7094159ff85788eae2e4093,65fc45266c70d9bba49cf7db4e539b134cb7c2576eb20150309cdc734b932541,8101c8a2a32dd140b8e7f806eac44fdde80b5f08ff301b7e5164bd674a8188c1,08786138643a56e40c03094a3cd71ab1290ac0939911fa083b148b413ffba18d,de7ec3b87f2ccbe9faf35b80aa643157f968c0b17b03b1e83c825e800e769030,24d02deccbb16226002414f7def1dc64836355fff1048867a9304ac8875b343a,e7582dd8cf5c719c83bbbe39b467696e23414d0f19070099b126819c8727f3b1,2ac8ed6f906e96a597f93786ed834634226a0ad2c193972a999c8fa81b9123c9,7d7cce1f1f0688d4bc49bc661f2d6d4040487f2ced03114f3c9df1ca964efeff,558e88f54441a8024c3172b71f4eb54a83a0dfe98fc6db3bf71992db81b5c9f6,6c18f36d86c201ba4ba37af12427be69801bc6459ef095b14c6941fbe0b659ee,f81a0419a3c4b357896d59d5c096069568af9bda1570398d0247cd9f1b776f8e,294c3b15164cfbe2ffb5ae53a3b2de3e9ab15c739786c0824d6ebadaf9980e82,6698311bba9a13d545a4b9723d89eae8a1e947a911b913f6f75dbe1b25604a7b
"0","0","2","120","0","0","1","1130801","130801","0","31308","0","12","0","41308","20000000","0","0","94000"
"0","0","2","120","0","0","1","1130901","130901","0","31309","0","12","0","41309","20000000","0","0","94000"
"0","0","2","40","0","0","1","1131001","131001","0","31310","0","12","0","41310","30000000","0","0","94000"
"0","0","2","120","0","0","1","1131101","131101","0","31311","0","12","0","41311","20000000","0","0","94000"
"0","0","2","40","0","0","1","1131201","131201","0","31312","0","12","0","41312","30000000","0","0","94000"
"0","0","2","40","0","0","1","1131601","131601","0","31316","0","12","0","41316","30000000","0","0","94000"
"0","0","2","40","0","0","1","1131701","131701","0","31317","0","12","0","41317","30000000","0","0","94000"
"0","0","2","120","0","0","1","1131801","131801","0","31318","0","12","0","41318","20000000","0","0","94000"
"0","0","2","40","0","0","1","1131901","131901","0","31319","0","12","0","41319","30000000","0","0","94000"
"0","0","2","40","0","0","1","1132001","132001","0","31320","0","12","0","41320","30000000","0","0","94000"
"0","0","2","40","0","0","1","1132101","132101","0","31321","0","12","0","41321","30000000","0","0","94000"
"0","0","2","40","0","0","1","1132201","132201","0","31322","0","12","0","41322","30000000","0","0","94000"
"0","0","2","40","0","0","1","1132301","132301","0","31323","0","12","0","41323","30000000","0","0","94000"
"0","0","2","120","0","0","1","1132401","132401","0","31324","0","12","0","41324","20000000","0","0","94000"
"0","0","2","120","0","0","1","1132501","132501","0","31325","0","12","0","41325","20000000","0","0","94000"
"0","0","2","40","0","0","1","1132801","132801","0","31328","0","12","0","41328","30000000","0","0","94000"
"0","0","2","120","0","0","1","1132901","132901","0","31329","0","12","0","41329","20000000","0","0","94000"
"0","0","2","40","0","0","1","1133001","133001","0","31330","0","12","0","41330","30000000","0","0","94000"
"0","0","2","40","0","0","1","1133101","133101","0","31331","0","12","0","41331","30000000","0","0","94000"
"0","0","2","40","0","0","1","1133201","133201","0","31332","0","12","0","41332","30000000","0","0","94000"
"0","0","2","40","0","0","1","1133501","133501","0","31335","0","12","0","41335","30000000","0","0","94000"
"0","0","2","40","0","0","1","1133601","133601","0","31336","0","12","0","41336","30000000","0","0","94000"
"0","0","2","40","0","0","1","1133701","133701","0","31337","0","12","0","41337","30000000","0","0","94000"
"0","0","2","40","0","0","1","1133801","133801","0","31338","0","12","0","41338","30000000","0","0","94000"
"0","0","2","40","0","0","1","1133901","133901","0","31339","0","12","0","41339","30000000","0","0","94000"
"0","0","2","40","0","0","1","1134001","134001","0","31340","0","12","0","41340","30000000","0","0","94000"
"0","0","2","40","0","0","1","1134301","134301","0","31343","0","12","0","41343","30000000","0","0","94000"
"0","0","2","120","0","0","1","1134401","134401","0","31344","0","12","0","41344","20000000","0","0","94000"
"0","0","2","40","0","0","1","1134501","134501","0","31345","0","12","0","41345","30000000","0","0","94000"
"0","0","2","40","0","0","1","1134601","134601","0","31346","0","12","0","41346","30000000","0","0","94000"
"0","0","2","40","0","0","1","1134701","134701","0","31347","0","12","0","41347","30000000","0","0","94000"
"0","0","2","40","0","0","1","1134801","134801","0","31348","0","12","0","41348","30000000","0","0","94000"
"0","0","2","40","0","0","1","1134901","134901","0","31349","0","12","0","41349","30000000","0","0","94000"
"0","0","2","40","0","0","1","1135001","135001","0","31350","0","12","0","41350","30000000","0","0","94000"
"0","0","2","40","0","0","1","1135101","135101","0","31351","0","12","0","41351","30000000","0","0","94000"
"0","0","2","40","0","0","1","1135201","135201","0","31352","0","12","0","41352","30000000","0","0","94000"
"0","0","2","40","0","0","1","1135301","135301","0","31353","0","12","0","41353","30000000","0","0","94000"
"0","0","2","40","0","0","1","1135401","135401","0","31354","0","12","0","41354","30000000","0","0","94000"
"0","0","2","40","0","0","1","1135501","135501","0","31355","0","12","0","41355","30000000","0","0","94000"
"0","0","2","40","0","0","1","1135601","135601","0","31356","0","12","0","41356","30000000","0","0","94000"
"0","0","2","120","0","0","1","1135701","135701","0","31357","0","12","0","41357","20000000","0","0","94000"
"0","0","2","40","0","0","1","1135801","135801","0","31358","0","12","0","41358","30000000","0","0","94000"
"0","0","2","40","0","0","1","1135901","135901","0","31359","0","12","0","41359","30000000","0","0","94000"
"0","0","2","40","0","0","1","1136001","136001","0","31360","0","12","0","41360","30000000","0","0","94000"
"0","0","2","40","0","0","1","1136101","136101","0","31361","0","12","0","41361","30000000","0","0","94000"
"0","0","2","120","0","0","1","1137101","137101","0","31371","0","12","0","41371","20000000","0","0","94000"
"0","0","2","40","0","0","1","1137401","137401","0","31374","0","12","0","41374","30000000","0","0","94000"
"0","0","2","40","0","0","1","1180101","180101","0","31801","0","12","0","41801","30000000","0","0","94000"
"0","0","2","40","0","0","1","1180201","180201","0","31802","0","12","0","41802","30000000","0","0","94000"
"0","0","2","40","0","0","1","1180301","180301","0","31803","0","12","0","41803","30000000","0","0","94000"
"0","0","2","40","0","0","1","1180401","180401","0","31804","0","12","0","41804","30000000","0","0","94000"
"0","0","2","40","0","0","1","1180501","180501","0","31805","0","12","0","41805","30000000","0","0","94000"
"0","0","2","40","0","0","1","1180601","180601","0","31806","0","12","0","41806","30000000","0","0","94000"
"0","0","2","40","0","0","1","1180701","180701","0","31807","0","12","0","41807","30000000","0","0","94000"
"0","0","2","40","0","0","1","1180801","180801","0","31808","0","12","0","41808","30000000","0","0","94000"
"0","0","2","40","0","0","1","1180901","180901","0","31809","0","12","0","41809","30000000","0","0","94000"
"0","0","2","40","0","0","1","1181001","181001","0","31810","0","12","0","41810","30000000","0","0","94000"
"0","0","2","40","0","0","1","1181101","181101","0","31811","0","12","0","41811","30000000","0","0","94000"
"0","0","2","40","0","0","1","1181201","181201","0","31812","0","12","0","41812","30000000","0","0","94000"
