9775927c314d92d8023cffad4a067c3068d93056dcb442a3dfe5f4cb94a56cd7,26bc678b92a2913c3a8ac7dda676270e972a67fe66294b7aee79e04023a015f9,4ac21b59fe04b33a7eb991feba96e5473f773e714e882b74d737e82f498e414e,31a95ffbaf018238f7d9a0092698e153db71d162a6cc7d1094d95473dba40ae8,4d3ff4e7a67cd4aaf3ceadc17a7a5c6acdab0e666475bf4f9953d383fb3f620d,4995f43c0f8c38f6a1d47e4695ade103941a5abd039e62ba861070e7d2b95c74,24cb587f81f6ac5716018bc02749eeb9299fca54a26e4647dd63fd96fcb9c79c,b08ded638aa6e9455a7e90e969fac777673d855abdc408cb46d5fe72b648ccc0,34e699e242fa4a954148c3be02e70081b1cffaa4802d14667c63599e70b22ffd,60c184f034208c673c7acf52db4f89b570738da11f8fb6aaba9668de80749645,65e588214da8e8a10e8ae1aebd754e90ebcac6157f71dfe73269c9640c4cc1c6,bb55169b8be6ecf82d2ea45cf0d4ede28586faf62b23e56d9e39e7994093a553,aa791e1564b4a2873cb9b6c0520b601c8d9be6453b648580c5001d2e775c9d32,b9131fdf8558fdf151652f281a66c781e82fc1736978caa56c49f1850ca587c4,2cb07e45206f2a734f7cc8a7ee08a21adbaa4b9ed1745b10ac3d88911d01657b,622d8fdda1c5ff18f5c89d70297fae5172dadf30ac0b8e6d20abe1f2f9c86a3d
"500000","8","1000","94002","91002","200","2","12","25021","90008","1017011","10","25011","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1017012","10","25012","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1017013","10","25013","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1017014","10","25014","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1017015","10","25015","125","2","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1017016","10","0","125","0","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1017017","10","0","125","0","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1017018","10","0","125","0","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1018001","10","25011","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1018002","10","25012","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1018003","10","25013","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1018004","10","25014","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1018005","10","25015","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1018006","10","25011","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1018007","10","25012","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1018008","10","25013","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1018009","10","25014","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25001","90008","1018010","10","25015","10","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1018011","10","25011","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1018012","10","25012","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1018013","10","25013","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1018014","10","25014","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1018015","10","25015","125","2","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1018016","10","0","125","0","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1018017","10","0","125","0","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1018018","10","0","125","0","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1019001","10","25011","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1019002","10","25012","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1019003","10","25013","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1019004","10","25014","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1019005","10","25015","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1019006","10","25011","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1019007","10","25012","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1019008","10","25013","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1019009","10","25014","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25001","90008","1019010","10","25015","10","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1019011","10","25011","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1019012","10","25012","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1019013","10","25013","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1019014","10","25014","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1019015","10","25015","125","2","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1019016","10","0","125","0","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1019017","10","0","125","0","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1019018","10","0","125","0","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1020001","10","25011","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1020002","10","25012","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1020003","10","25013","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1020004","10","25014","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1020005","10","25015","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1020006","10","25011","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1020007","10","25012","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1020008","10","25013","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1020009","10","25014","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25001","90008","1020010","10","25015","10","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1020011","10","25011","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1020012","10","25012","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1020013","10","25013","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1020014","10","25014","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1020015","10","25015","125","2","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1020016","10","0","125","0","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1020017","10","0","125","0","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1020018","10","0","125","0","2"
