42fe8553844eb60a3c17ff5ae8dcb6aae95a71aabf3679a23491674510beadc9,d4638c59d3d6083440b7af418a2e18b1a5f0c60cef7dd3aa13dc1a10b37132ee,47bc91d1353515c88563cd57d44ea3d66fc50af702739e92d447956389e21697,beeb9126e2ee0f773175674aba9a82731bb5ddcaa286e20f13182e698c4274d3,bb95be496a1519bfff22bb5b974d7267cd66b8d118732d1d17e8e3bc7aab7d38,09a041c89230e438ae9953b2c0a0eb8ab3c1998996018f3245571adc2a129a43,ee087a1cc5439e62a97921e84957b6269dc021b565b074d1137010d5d0d77506,a296aaef3724785261f39a70505315c28ab4827aef73806f0931b68f94f98aba,2a40ce941a7bf52845af125730ab2245172a6c4ddc3b6f1a96a7bc812420a0ec,481478f3e31948d6f2e8f3f25e8af95b13e0e8efcdc651f876bfba66f53e4057,338fecdc4b8e68d89e2431bc6191941c4515696b03456dd5a38aec036f1d9fe1,63cf5a06dc100f55840cf540b917d736bc8e2e8f39e942eaab55a41fd975d3cb
"1022132","31157","霞（夏日）的記憶碎片","0","2021/06/27 16:00:00","0","1","封印有霞（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31157","2030/08/01 14:59:59","11"
"8160222","31158","莉瑪（灰姑娘）的記憶碎片","0","2021/07/05 16:00:00","0","1","封印有莉瑪（灰姑娘）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31158","2030/08/01 14:59:59","11"
"6014222","31159","真琴（灰姑娘）的記憶碎片","0","2021/07/05 16:00:00","0","1","封印有真琴（灰姑娘）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31159","2030/08/01 14:59:59","11"
"6054132","31160","真步（灰姑娘）的記憶碎片","0","2021/07/21 16:00:00","0","1","封印有真步（灰姑娘）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31160","2030/08/01 14:59:59","11"
"1284122","31162","克蘿依（聖學祭）的記憶碎片","0","2021/08/25 16:00:00","0","1","封印有克蘿依（聖學祭）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31162","2030/08/01 14:59:59","11"
"3103122","31163","琪愛兒（聖學祭）的記憶碎片","0","2021/08/01 16:00:00","0","1","封印有琪愛兒（聖學祭）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31163","2030/08/01 14:59:59","11"
"7241122","31164","優妮（聖學祭）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有優妮（聖學祭）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31164","2030/08/01 14:59:59","11"
"144122","31165","祈梨（時空旅行）的記憶碎片","0","2021/09/01 16:00:00","0","1","封印有祈梨（時空旅行）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31165","2030/08/01 14:59:59","11"
"1070122","31166","嘉夜（時空旅行）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有嘉夜（時空旅行）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31166","2030/08/01 14:59:59","11"
"4132","31167","碧（工作服）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有碧（工作服）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31167","2030/08/01 14:59:59","11"
"3060132","31168","珠希（工作服）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有珠希（工作服）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31168","2030/08/01 14:59:59","11"
"6152132","31169","美冬（工作服）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有美冬（工作服）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31169","2030/08/01 14:59:59","11"
"381132","31170","惠理子（夏日）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有惠理子（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31170","2030/08/01 14:59:59","11"
"2122132","31171","靜流（夏日）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有靜流（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31171","2030/08/01 14:59:59","11"
"4424132","31172","望（夏日）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有望（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31172","2030/08/01 14:59:59","11"
"3110132","31173","千歌（夏日）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有千歌（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31173","2030/08/01 14:59:59","11"
"3262132","31174","紡希（夏日）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有紡希（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31174","2030/08/01 14:59:59","11"
"6132122","31175","深月（大江戶）的記憶碎片","0","2015/12/17 15:00:00","0","1","深月（大江戶）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31175","2030/08/01 14:59:59","11"
"7211122","31176","雪（大江戶）的記憶碎片","0","2015/12/17 15:00:00","0","1","雪（大江戶）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31176","2030/08/01 14:59:59","11"
"1004132","31177","香織（萬聖節）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有香織（萬聖節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31177","2030/08/01 14:59:59","11"
"4144132","31178","妮諾（萬聖節）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有妮諾（萬聖節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31178","2030/08/01 14:59:59","11"
"2222132","31179","鈴奈（萬聖節）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有鈴奈（萬聖節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31179","2030/08/01 14:59:59","11"
"1283312","31180","克蕾琪塔的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有克蕾琪塔的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31180","2030/08/01 14:59:59","11"
"8092112","31181","蘭法的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有蘭法的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31181","2030/08/01 14:59:59","11"
"6124300","31182","美空的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有美空的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31182","2030/08/01 14:59:59","11"
"1081112","31185","花凜的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有花凜的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31185","2030/08/01 14:59:59","11"
"4351112","31186","涅比亞的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有涅比亞的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31186","2030/08/01 14:59:59","11"
"104132","31190","伊緒（黑暗）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有伊緒（黑暗）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31190","2030/08/01 14:59:59","11"
"1202132","31191","空花（黑暗）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有空花（黑暗）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31191","2030/08/01 14:59:59","11"
"6051132","31192","真陽（聖誕節）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有真陽（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31192","2030/08/01 14:59:59","11"
"8144132","31193","璃乃（聖誕節）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有璃乃（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31193","2030/08/01 14:59:59","11"
"6170132","31199","宮子（聖誕節）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有宮子（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31199","2030/08/01 14:59:59","11"
"2122142","31200","靜流（黑暗）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有靜流（黑暗）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31200","2030/08/01 14:59:59","11"
"2103122","31207","雪菲（新年）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有雪菲（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31207","2030/08/01 14:59:59","11"
"8210132","31208","流夏（新年）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有流夏（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31208","2030/08/01 14:59:59","11"
"171132","31209","伊莉亞（新年）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有伊莉亞（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31209","2030/08/01 14:59:59","11"
"5314142","31210","貪吃佩可（超載）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有貪吃佩可（超載）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31210","2030/08/01 14:59:59","11"
"1170142","31211","凱留（超載）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有凱留（超載）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31211","2030/08/01 14:59:59","11"
"8051122","31212","拉比林斯達（超載）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有拉比林斯達（超載）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31212","2030/08/01 14:59:59","11"
"1282132","31213","胡桃（舞台）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有胡桃（舞台）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31213","2030/08/01 14:59:59","11"
"6120132","31214","美咲（舞台）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有美咲（舞台）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31214","2030/08/01 14:59:59","11"
"72132","31215","步未（怪盜）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有步未（怪盜）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31215","2030/08/01 14:59:59","11"
"144132","31216","祈梨（怪盜）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有祈梨（怪盜）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31216","2030/08/01 14:59:59","11"
"94332","31219","杏奈（海盜）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有杏奈（海盜）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31219","2030/08/01 14:59:59","11"
"2144132","31220","忍（海盜）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有忍（海盜）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31220","2030/08/01 14:59:59","11"
"4142","31221","碧（露營）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有碧（露營）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31221","2030/08/01 14:59:59","11"
"7210132","31222","優花梨（露營）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有優花梨（露營）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31222","2030/08/01 14:59:59","11"
"200212","31223","班比的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有班比的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31223","2030/08/01 14:59:59","11"
"5174132","31224","日和（夏日）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有日和（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31224","2030/08/01 14:59:59","11"
"8301142","31225","怜（夏日）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有怜（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31225","2030/08/01 14:59:59","11"
"7201142","31226","優衣（夏日）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有優衣（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31226","2030/08/01 14:59:59","11"
"1174132","31227","鏡華（夏日）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有鏡華（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31227","2030/08/01 14:59:59","11"
"6124132","31228","禊（夏日）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有禊（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31228","2030/08/01 14:59:59","11"
"6161132","31229","美美（夏日）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有美美（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31229","2030/08/01 14:59:59","11"
"63112","31230","愛梅斯的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有愛梅斯的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31230","2030/08/01 14:59:59","11"
"6054142","31231","真步（探險家）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有真步（探險家）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31231","2030/08/01 14:59:59","11"
"70132","31232","綾音（探險家）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有綾音（探險家）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31232","2030/08/01 14:59:59","11"
"4300112","31233","涅婭的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有涅婭的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31233","2030/08/01 14:59:59","11"
"8194132","31235","鈴（萬聖節）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有鈴（萬聖節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31235","2030/08/01 14:59:59","11"
"3464132","31236","智（萬聖節）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有智（萬聖節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31236","2030/08/01 14:59:59","11"
"4040132","31237","七七香（萬聖節）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有七七香（萬聖節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31237","2030/08/01 14:59:59","11"
"1281232","31238","克莉絲提娜（狂野）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有克莉絲提娜（狂野）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31238","2030/08/01 14:59:59","11"
"6032132","31239","茉莉（狂野）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有茉莉（狂野）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31239","2030/08/01 14:59:59","11"
"10132","31240","茜里（聖誕節）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有茜里（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31240","2030/08/01 14:59:59","11"
"7481132","31241","依里（聖誕節）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有依里（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31241","2030/08/01 14:59:59","11"
"2172132","31242","純（聖誕節）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有純（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31242","2030/08/01 14:59:59","11"
"5460122","31245","帆稀（新年）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有帆稀（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31245","2030/08/01 14:59:59","11"
"6120232","31246","美里（新年）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有美里（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31246","2030/08/01 14:59:59","11"
"6132132","31247","深月（新年）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有深月（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31247","2030/08/01 14:59:59","11"
"4424142","31248","望（解放者）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有望（解放者）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31248","2030/08/01 14:59:59","11"
"1070132","31249","嘉夜（解放者）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有嘉夜（解放者）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31249","2030/08/01 14:59:59","11"
"6201132","31250","矛依未（解放者）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有矛依未（解放者）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31250","2030/08/01 14:59:59","11"
"3060142","31251","珠希（咖啡廳）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有珠希（咖啡廳）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31251","2030/08/01 14:59:59","11"
"6441132","31252","莫妮卡（咖啡廳）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有莫妮卡（咖啡廳）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31252","2030/08/01 14:59:59","11"
"1432162","31253","可可蘿（遊俠）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有可可蘿（遊俠）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31253","2030/08/01 14:59:59","11"
"2104132","31254","栞（遊俠）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有栞（遊俠）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31254","2030/08/01 14:59:59","11"
"2101122","31255","吉塔（術士）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有吉塔（術士）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31255","2030/08/01 14:59:59","11"
"5110132","31256","碧卡拉的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有碧卡拉的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31256","2030/08/01 14:59:59","11"
"1081122","31257","花凜（鍊金術師）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有花凜（鍊金術師）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31257","2030/08/01 14:59:59","11"
"8181112","31258","莉莉（墮落）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有莉莉（墮落）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31258","2030/08/01 14:59:59","11"
"1281112","31260","可璃亞（墮落）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有可璃亞（墮落）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31260","2030/08/01 14:59:59","11"
"5283212","31261","普蕾西亞（墮落）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有普蕾西亞（墮落）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31261","2030/08/01 14:59:59","11"
"171142","31262","伊莉亞（祭服）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有伊莉亞（祭服）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31262","2030/08/01 14:59:59","11"
"7211144","31263","雪（祭服）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有雪（祭服）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31263","2030/08/01 14:59:59","11"
"1284142","31264","克蘿茜的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有克蘿茜的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31264","2030/08/01 14:59:59","11"
"8001112","31265","萊拉耶爾的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有萊拉耶爾的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31265","2030/08/01 14:59:59","11"
"4343232","31266","似似花（夏日）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有似似花（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31266","2030/08/01 14:59:59","11"
"11132","31267","秋乃（夏日）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有秋乃（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31267","2030/08/01 14:59:59","11"
"7210142","31268","優花梨（夏日）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有優花梨（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31268","2030/08/01 14:59:59","11"
"8092122","31269","蘭法（夏日）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有蘭法（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31269","2030/08/01 14:59:59","11"
"1202142","31270","空花（夏日）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有空花（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31270","2030/08/01 14:59:59","11"
"2144142","31271","忍（夏日）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有忍（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31271","2030/08/01 14:59:59","11"
"1170152","31272","凱留（插班生）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有凱留（插班生）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31272","2030/08/01 14:59:59","11"
"2222142","31273","鈴奈（插班生）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有鈴奈（插班生）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31273","2030/08/01 14:59:59","11"
"2083142","31275","咲戀（薩拉薩利亞）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有咲戀（薩拉薩利亞）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31275","2030/08/01 14:59:59","11"
"8210142","31276","流夏（薩拉薩利亞）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有流夏（薩拉薩利亞）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31276","2030/08/01 14:59:59","11"
"8194312","31277","琳德的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有琳德的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31277","2030/08/01 14:59:59","11"
"282112","31278","烏爾姆的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有烏爾姆的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31278","2030/08/01 14:59:59","11"
"5314152","31279","貪吃佩可（聖誕節）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有貪吃佩可（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31279","2030/08/01 14:59:59","11"
"1283322","31280","克蕾琪塔（聖誕節）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有克蕾琪塔（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31280","2030/08/01 14:59:59","11"
"144142","31283","祈梨（新年）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有祈梨（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31283","2030/08/01 14:59:59","11"
"5032132","31284","初音（新年）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有初音（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31284","2030/08/01 14:59:59","11"
"1022142","31285","霞（新年）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有霞（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31285","2030/08/01 14:59:59","11"
"5174142","31287","日和（星素）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有日和（星素）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31287","2030/08/01 14:59:59","11"
"8301152","31288","怜（星素）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有怜（星素）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31288","2030/08/01 14:59:59","11"
"7201152","31289","優衣（星素）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有優衣（星素）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31289","2030/08/01 14:59:59","11"
"381212","31290","厄莉絲的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有厄莉絲的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31290","2030/08/01 14:59:59","11"
"7241132","31293","優妮（冬日）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有優妮（冬日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31293","2030/08/01 14:59:59","11"
"1284132","31294","克蘿依（冬日）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有克蘿依（冬日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31294","2030/08/01 14:59:59","11"
"3103132","31295","琪愛兒（冬日）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有琪愛兒（冬日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31295","2030/08/01 14:59:59","11"
"43112","31296","安涅默涅的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有安涅默涅的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31296","2030/08/01 14:59:59","11"
"4352112","31297","涅妃‧涅羅的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有涅妃‧涅羅的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31297","2030/08/01 14:59:59","11"
"6014232","31298","真琴（指揮官）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有真琴（指揮官）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31298","2030/08/01 14:59:59","11"
"381142","31299","惠理子（指揮官）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有惠理子（指揮官）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31299","2030/08/01 14:59:59","11"
"7060012","31300","倭的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有倭的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31300","2030/08/01 14:59:59","11"
"9010012","31301","若菜的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有若菜的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31301","2030/08/01 14:59:59","11"
"5252002","31302","布武機的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有布武機的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31302","2030/08/01 14:59:59","11"
"1174142","31307","鏡華（春日）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有鏡華（春日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31307","2030/08/01 14:59:59","11"
"2222242","31308","鈴莓（春日）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有鈴莓（春日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31308","2030/08/01 14:59:59","11"
"1282212","31309","庫露露的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有庫露露的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31309","2030/08/01 14:59:59","11"
"6054152","31310","真步（夢想樂園）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有真步（夢想樂園）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31310","2030/08/01 14:59:59","11"
"4300122","31311","涅婭（夏日）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有涅婭（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31311","2030/08/01 14:59:59","11"
"6124310","31312","美空（夏日）的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有美空（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31312","2030/08/01 14:59:59","11"
