e842eba774d975629bec724a9c57528d8a47be6133b3291ee99be450037f324d,59c2d9bcf2cc680d2a8a1246125883f92ee2524dda6a9abc09802884f3dd8ff2,90ed42dcb4a2684ae4e7f60110d7a35edea700289a94dd6d899491d20200b77a,ffcf71b0511f7161ab950791f4f78cbfc9c14c0a548720bdf9b0d2cad85ba761,b4fde50b4e5ccd1d73ee42f4af0008adff068ae579cd5fe4b48b172de127f6b8,07a8a56fe854d9cc06be179e7b7a9a32c98dab97a0126765c9ae1b6d1edb7eee,f423a2af2c7fb24e43f4b729ff191c382c7e2a26a2dd136c015eda5df9911962,23b6f12387c8c3627491be606b0a00e56e95cdbd7f75d3a0f0c5ead98470cf63,e3ceeb47eeee888e5038591faf73fd2731de4e50f43b4864d7e5b08dcdb30b63,e39da017882413d00285785171b849e9c1f7c56004d394c3e9aff49f62638800,9e90d85588f5d62a6823de1552d6a724a3fb569e673470610349fb6b13ed3c75,1f0cf132a89643808e729100622dcded7bbabe055dde55e2b758ead118e49fcc,222914302dd1067dcd6987926ad1cbec07d57f382eac9eb4e5c75f2ac6b24c16,18d76642554b7b081b6eec5d65ab9e33b501fd20613956dc3af9d0bec4fac8df,ef85bf0e6e11f062a99eba6f60a516361c079214eae750fb52f2f603bad1354a,483015c1f5be48f18536c83e9fd60dcc72e8331cfa8d847eb5c1b6fb4d780235,9311e9434d417466b2a9db2e250e2188b3b7569f00fa5aff99d9cfb9880253dc,3d25d78553a66e571fd6b2b44e07867275b3713d9494d7fc54d2db5aec30ea1e,f531e9b93e039e01456cc741c1a9b148f7bd98390c966e330fb637971ca27a94,9037d88672933f9f68ee9c9ac0edfc7e411fd715287368f52824bfecca0106b9,79c43a8174dc547997fe129a2bb99599c10365473bd6ab6233122a6d99f3eaac,4b91559812a06c78bf4d1c94a895ad0e8de0beffa22ffe6fe92d5574bf4edc4c,590cae174307ee658dfb0d04c678c5b607ad065ef1971fc166014ea7ae7a6ec2,69aecbaae25b26d1df9903c875ac977d36f8c1b2611f16d742def3e72be5875b,37b4b42c319146292142eb64915d98520d7e2c608ac4cddd2d1c1fb485a81dbd,d40aba42788cbdbb87524c823e27b958175cc0d455f4bff9823f6d81db915307,0df9177b8759809c474fd79262b91d5cfcd0103fdf448077102d0e84147de1c1,e6c3312dfa84eeebb262e79c659a73c4e77e032596fd8ab261d337572b1a3818,2b887e881fbf5a4184272e2d4112fbc19ae090884e4b254449e4bc21bd207c00,2e63842ce507e5432ff1dde68503ade4a134945b56ac20f753dd075bf0d44b2f,b1a395425c8c3b8ac8904852a2a4e8887c5140505e8dd11952c832da014ca766,59101c192848ac3d16108097ea82c210a32a91dd85a1293b455e1e43d0c6883a,c69520f146652a6840cc304974d6085548af1fe8d1ee40f26ec1fc8a29c2f54f,56ae3d51dba688e9685f21b38d33c7ca082d643449ef3595605240f8b27a4357,b5ba0167618493a35f8422282231aeb888cb242281c3441da75b5e7a5fd4e0c7,857f4001f8252c2ac4f632c6926dfd1745d795c4206f486e492c3efc8d6f7864,c0546417cc2437eb8e27d805dc0d8080f9689eeb52990fde8042d2666470a030,406285a4ceaf7ffaa5b1cbccd3e05ca5a3f646db36901a89289bf995b336f666,e17432660ebc96a9306e3da8c5fe2d836a8925d930c9bbf502e3a4330212c942,cb3b1bec8b50a661b84f441d77c827cc3eae3b84ab6a3fe8020675502b707a22
"502002521","102843","5","0","1","1","100","7","0","0","400","94002","0","40004","bgm_M126","90002","90","1.2","3200205","5","320020507","0","1.2","32002","140001","100","0","1","90008","0","0","bgm_M126","1","0","1.2","25001","-50","1","0","102843"
"502002531","102851","5","0","1.2","0","100","8","0","0","400","94002","0","40004","bgm_M64","90002","90","0","3200205","3","320020508","0","0","32002","140001","100","0","1","90008","0","0","bgm_M64","1","0","1","25001","-50","0","0","102851"
"502002541","102851","5","0","1.2","0","100","9","0","0","400","94002","0","40004","bgm_M64","90002","90","0","3200205","3","320020509","0","0","32002","140001","100","0","1","90008","0","0","bgm_M64","1","0","1","25001","-50","0","0","102851"
"502002551","102852","5","0","0.5","0","100","10","5.1","0","400","94002","0","40004","bgm_M63","90002","90","1","3200205","3","320020510","0","0","32002","140001","100","0","1","90008","0","1","bgm_M63","1","0","1","25001","-50","0","0","102852"
"0","102841","1","0","1.2","0","600","1","0","0","0","94002","0","40004","bgm_M06","90002","90","0","3200201","1","320030101","0","0","32003","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","102841"
"0","102842","1","0","1.2","0","800","2","0","0","0","94002","0","40004","bgm_M06","90002","90","0","3200201","1","320030102","0","0","32003","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","102842"
"0","102843","1","0","1.2","0","800","3","0","0","0","94002","0","40004","bgm_M06","90002","90","0","3200202","1","320030103","0","0","32003","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","102843"
"0","102842","1","0","1.2","0","1200","4","0","0","0","94002","0","40004","bgm_M06","90002","90","0","3200203","1","320030104","0","0","32003","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","102842"
"0","102841","1","0","1.2","0","1200","5","0","90005","0","94002","0","40004","bgm_M06","90002","90","0","3200204","1","320030105","0","0","32003","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","102841"
"502003111","102842","1","0","1","0.8","100","6","0","0","0","94002","0","40004","bgm_M126","90002","90","0.8","3200205","5","320030106","0","1.2","32003","140001","100","0","1","90008","0","0","bgm_M126","1","0","0.8","25001","-50","0.8","0","102842"
"502003121","102843","1","0","1","0.8","100","7","0","0","0","94002","0","40004","bgm_M126","90002","90","0.8","3200205","5","320030107","0","1.2","32003","140001","100","0","1","90008","0","0","bgm_M126","1","0","0.8","25001","-50","0.8","0","102843"
"502003131","102851","1","0","1.2","0","100","8","0","0","0","94002","0","40004","bgm_M64","90002","90","0","3200205","3","320030108","0","0","32003","140001","100","0","1","90008","0","0","bgm_M64","1","0","1","25001","-50","0","0","102851"
"502003141","102851","1","0","1.2","0","100","9","0","0","0","94002","0","40004","bgm_M64","90002","90","0","3200205","3","320030109","0","0","32003","140001","100","0","1","90008","0","0","bgm_M64","1","0","1","25001","-50","0","0","102851"
"502003151","102852","1","0","0.5","0","100","10","5.1","0","0","94002","0","40004","bgm_M63","90002","90","1","3200205","3","320030110","0","0","32003","140001","100","0","1","90008","0","1","bgm_M63","1","0","1","25001","-50","0","0","102852"
"0","102841","2","0","1.2","0","600","1","0","0","100","94002","0","40004","bgm_M06","90002","90","0","3200201","1","320030201","0","0","32003","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","102841"
"0","102842","2","0","1.2","0","800","2","0","0","100","94002","0","40004","bgm_M06","90002","90","0","3200201","1","320030202","0","0","32003","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","102842"
"0","102843","2","0","1.2","0","800","3","0","0","100","94002","0","40004","bgm_M06","90002","90","0","3200202","1","320030203","0","0","32003","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","102843"
"0","102842","2","0","1.2","0","1200","4","0","0","100","94002","0","40004","bgm_M06","90002","90","0","3200203","1","320030204","0","0","32003","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","102842"
"0","102841","2","0","1.2","0","1200","5","0","90005","100","94002","0","40004","bgm_M06","90002","90","0","3200204","1","320030205","0","0","32003","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","102841"
"502003211","102842","2","0","1","0.8","100","6","0","0","100","94002","0","40004","bgm_M126","90002","90","0.8","3200205","5","320030206","0","1.2","32003","140001","100","0","1","90008","0","0","bgm_M126","1","0","0.8","25001","-50","0.8","0","102842"
"502003221","102843","2","0","1","0.8","100","7","0","0","100","94002","0","40004","bgm_M126","90002","90","0.8","3200205","5","320030207","0","1.2","32003","140001","100","0","1","90008","0","0","bgm_M126","1","0","0.8","25001","-50","0.8","0","102843"
"502003231","102851","2","0","1.2","0","100","8","0","0","100","94002","0","40004","bgm_M64","90002","90","0","3200205","3","320030208","0","0","32003","140001","100","0","1","90008","0","0","bgm_M64","1","0","1","25001","-50","0","0","102851"
"502003241","102851","2","0","1.2","0","100","9","0","0","100","94002","0","40004","bgm_M64","90002","90","0","3200205","3","320030209","0","0","32003","140001","100","0","1","90008","0","0","bgm_M64","1","0","1","25001","-50","0","0","102851"
"502003251","102852","2","0","0.5","0","100","10","5.1","0","100","94002","0","40004","bgm_M63","90002","90","1","3200205","3","320030210","0","0","32003","140001","100","0","1","90008","0","1","bgm_M63","1","0","1","25001","-50","0","0","102852"
"0","102841","3","0","1.2","0","600","1","0","0","200","94002","0","40004","bgm_M06","90002","90","0","3200201","1","320030301","0","0","32003","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","102841"
"0","102842","3","0","1.2","0","800","2","0","0","200","94002","0","40004","bgm_M06","90002","90","0","3200201","1","320030302","0","0","32003","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","102842"
"0","102843","3","0","1.2","0","800","3","0","0","200","94002","0","40004","bgm_M06","90002","90","0","3200202","1","320030303","0","0","32003","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","102843"
"0","102842","3","0","1.2","0","1200","4","0","0","200","94002","0","40004","bgm_M06","90002","90","0","3200203","1","320030304","0","0","32003","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","102842"
"0","102841","3","0","1.2","0","1200","5","0","90005","200","94002","0","40004","bgm_M06","90002","90","0","3200204","1","320030305","0","0","32003","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","102841"
"502003311","102842","3","0","1","0.8","100","6","0","0","200","94002","0","40004","bgm_M126","90002","90","0.8","3200205","5","320030306","0","1.2","32003","140001","100","0","1","90008","0","0","bgm_M126","1","0","0.8","25001","-50","0.8","0","102842"
"502003321","102843","3","0","1","0.8","100","7","0","0","200","94002","0","40004","bgm_M126","90002","90","0.8","3200205","5","320030307","0","1.2","32003","140001","100","0","1","90008","0","0","bgm_M126","1","0","0.8","25001","-50","0.8","0","102843"
"502003331","102851","3","0","1.2","0","100","8","0","0","200","94002","0","40004","bgm_M64","90002","90","0","3200205","3","320030308","0","0","32003","140001","100","0","1","90008","0","0","bgm_M64","1","0","1","25001","-50","0","0","102851"
"502003341","102851","3","0","1.2","0","100","9","0","0","200","94002","0","40004","bgm_M64","90002","90","0","3200205","3","320030309","0","0","32003","140001","100","0","1","90008","0","0","bgm_M64","1","0","1","25001","-50","0","0","102851"
"502003351","102852","3","0","0.5","0","100","10","5.1","0","200","94002","0","40004","bgm_M63","90002","90","1","3200205","3","320030310","0","0","32003","140001","100","0","1","90008","0","1","bgm_M63","1","0","1","25001","-50","0","0","102852"
"0","102841","4","0","1.2","0","600","1","0","0","300","94002","0","40004","bgm_M06","90002","90","0","3200201","1","320030401","0","0","32003","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","102841"
"0","102842","4","0","1.2","0","800","2","0","0","300","94002","0","40004","bgm_M06","90002","90","0","3200201","1","320030402","0","0","32003","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","102842"
"0","102843","4","0","1.2","0","800","3","0","0","300","94002","0","40004","bgm_M06","90002","90","0","3200202","1","320030403","0","0","32003","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","102843"
"0","102842","4","0","1.2","0","1200","4","0","0","300","94002","0","40004","bgm_M06","90002","90","0","3200203","1","320030404","0","0","32003","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","102842"
"0","102841","4","0","1.2","0","1200","5","0","90005","300","94002","0","40004","bgm_M06","90002","90","0","3200204","1","320030405","0","0","32003","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","102841"
"502003411","102842","4","0","1","0.8","100","6","0","0","300","94002","0","40004","bgm_M126","90002","90","0.8","3200205","5","320030406","0","1.2","32003","140001","100","0","1","90008","0","0","bgm_M126","1","0","0.8","25001","-50","0.8","0","102842"
"502003421","102843","4","0","1","0.8","100","7","0","0","300","94002","0","40004","bgm_M126","90002","90","0.8","3200205","5","320030407","0","1.2","32003","140001","100","0","1","90008","0","0","bgm_M126","1","0","0.8","25001","-50","0.8","0","102843"
"502003431","102851","4","0","1.2","0","100","8","0","0","300","94002","0","40004","bgm_M64","90002","90","0","3200205","3","320030408","0","0","32003","140001","100","0","1","90008","0","0","bgm_M64","1","0","1","25001","-50","0","0","102851"
"502003441","102851","4","0","1.2","0","100","9","0","0","300","94002","0","40004","bgm_M64","90002","90","0","3200205","3","320030409","0","0","32003","140001","100","0","1","90008","0","0","bgm_M64","1","0","1","25001","-50","0","0","102851"
"502003451","102852","4","0","0.5","0","100","10","5.1","0","300","94002","0","40004","bgm_M63","90002","90","1","3200205","3","320030410","0","0","32003","140001","100","0","1","90008","0","1","bgm_M63","1","0","1","25001","-50","0","0","102852"
"0","102841","5","0","1.2","0","600","1","0","0","400","94002","0","40004","bgm_M06","90002","90","0","3200201","1","320030501","0","0","32003","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","102841"
"0","102842","5","0","1.2","0","800","2","0","0","400","94002","0","40004","bgm_M06","90002","90","0","3200201","1","320030502","0","0","32003","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","102842"
"0","102843","5","0","1.2","0","800","3","0","0","400","94002","0","40004","bgm_M06","90002","90","0","3200202","1","320030503","0","0","32003","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","102843"
"0","102842","5","0","1.2","0","1200","4","0","0","400","94002","0","40004","bgm_M06","90002","90","0","3200203","1","320030504","0","0","32003","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","102842"
"0","102841","5","0","1.2","0","1200","5","0","90005","400","94002","0","40004","bgm_M06","90002","90","0","3200204","1","320030505","0","0","32003","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","102841"
"502003511","102842","5","0","1","0.8","100","6","0","0","400","94002","0","40004","bgm_M126","90002","90","0.8","3200205","5","320030506","0","1.2","32003","140001","100","0","1","90008","0","0","bgm_M126","1","0","0.8","25001","-50","0.8","0","102842"
"502003521","102843","5","0","1","0.8","100","7","0","0","400","94002","0","40004","bgm_M126","90002","90","0.8","3200205","5","320030507","0","1.2","32003","140001","100","0","1","90008","0","0","bgm_M126","1","0","0.8","25001","-50","0.8","0","102843"
"502003531","102851","5","0","1.2","0","100","8","0","0","400","94002","0","40004","bgm_M64","90002","90","0","3200205","3","320030508","0","0","32003","140001","100","0","1","90008","0","0","bgm_M64","1","0","1","25001","-50","0","0","102851"
"502003541","102851","5","0","1.2","0","100","9","0","0","400","94002","0","40004","bgm_M64","90002","90","0","3200205","3","320030509","0","0","32003","140001","100","0","1","90008","0","0","bgm_M64","1","0","1","25001","-50","0","0","102851"
"502003551","102852","5","0","0.5","0","100","10","5.1","0","400","94002","0","40004","bgm_M63","90002","90","1","3200205","3","320030510","0","0","32003","140001","100","0","1","90008","0","1","bgm_M63","1","0","1","25001","-50","0","0","102852"
"0","103061","1","0","1.2","0","600","1","0","0","0","94002","0","40005","bgm_M06","90002","90","0","3200201","1","320040101","0","0","32004","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","103061"
"0","103062","1","0","1.2","0","800","2","0","0","0","94002","0","40005","bgm_M06","90002","90","0","3200201","1","320040102","0","0","32004","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","103062"
"0","103063","1","0","1.2","0","800","3","0","0","0","94002","0","40005","bgm_M06","90002","90","0","3200202","1","320040103","0","0","32004","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","103063"
"0","103062","1","0","1.2","0","1200","4","0","0","0","94002","0","40005","bgm_M06","90002","90","0","3200203","1","320040104","0","0","32004","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","103062"
"0","103061","1","0","1.2","0","1200","5","0","90005","0","94002","0","40005","bgm_M06","90002","90","0","3200204","1","320040105","0","0","32004","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","103061"
"502004111","103062","1","0","1","0.8","100","6","0","25001","0","90008","320040106","40004","bgm_M126","90009","90","0.8","3200205","5","320040106","0","1.2","32004","94002","100","0","1","90002","0","0","bgm_M126","1","0","0.8","140001","-50","0.8","0","103062"
"502004121","103063","1","0","1","0.8","100","7","0","25001","0","90008","320040107","40004","bgm_M126","90010","90","0.8","3200205","5","320040107","0","1.1","32004","94002","100","0","1","90002","0","0","bgm_M126","1","0","0.8","140001","-50","0.8","0","103063"
"502004131","103071","1","0","0.9","0","100","8","0","25001","0","90008","320040108","40004","bgm_M64","90011","90","0","3200205","3","320040108","0","0","32004","94002","100","0","1","90002","0","0","bgm_M64","1","0","1","140001","-50","0","0","103071"
"502004141","103071","1","0","1.1","0","100","9","0","25001","0","90008","320040109","40006","bgm_M64","90009","90","0","3200205","3","320040109","0","0","32004","94002","100","0","1","90002","10","0","bgm_M64","1","0","1","140001","-50","0","20","103071"
"502004151","103072","1","0","1","0","100","10","0","0","0","94002","320040110","40007","bgm_M63","90002","90","0","3200205","3","320040110","0","0","32004","140001","100","0","1","90008","0","0","bgm_M63","1","0","1","25001","-50","0","0","103072"
"0","103061","2","0","1.2","0","600","1","0","0","0","94002","0","40005","bgm_M06","90002","90","0","3200201","1","320040201","0","0","32004","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","103061"
"0","103062","2","0","1.2","0","800","2","0","0","0","94002","0","40005","bgm_M06","90002","90","0","3200201","1","320040202","0","0","32004","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","103062"
"0","103063","2","0","1.2","0","800","3","0","0","0","94002","0","40005","bgm_M06","90002","90","0","3200202","1","320040203","0","0","32004","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","103063"
"0","103062","2","0","1.2","0","1200","4","0","0","0","94002","0","40005","bgm_M06","90002","90","0","3200203","1","320040204","0","0","32004","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","103062"
"0","103061","2","0","1.2","0","1200","5","0","90005","0","94002","0","40005","bgm_M06","90002","90","0","3200204","1","320040205","0","0","32004","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","103061"
"502004211","103062","2","0","1","0.8","100","6","0","25001","0","90008","320040106","40004","bgm_M126","90009","90","0.8","3200205","5","320040206","0","1.2","32004","94002","100","0","1","90002","0","0","bgm_M126","1","0","0.8","140001","-50","0.8","0","103062"
"502004221","103063","2","0","1","0.8","100","7","0","25001","0","90008","320040107","40004","bgm_M126","90010","90","0.8","3200205","5","320040207","0","1.1","32004","94002","100","0","1","90002","0","0","bgm_M126","1","0","0.8","140001","-50","0.8","0","103063"
"502004231","103071","2","0","0.9","0","100","8","0","25001","0","90008","320040108","40004","bgm_M64","90011","90","0","3200205","3","320040208","0","0","32004","94002","100","0","1","90002","0","0","bgm_M64","1","0","1","140001","-50","0","0","103071"
"502004241","103071","2","0","1.1","0","100","9","0","25001","0","90008","320040109","40006","bgm_M64","90009","90","0","3200205","3","320040209","0","0","32004","94002","100","0","1","90002","10","0","bgm_M64","1","0","1","140001","-50","0","20","103071"
"502004251","103072","2","0","1","0","100","10","0","0","0","94002","320040110","40007","bgm_M63","90002","90","0","3200205","3","320040210","0","0","32004","140001","100","0","1","90008","0","0","bgm_M63","1","0","1","25001","-50","0","0","103072"
"0","103061","3","0","1.2","0","600","1","0","0","0","94002","0","40005","bgm_M06","90002","90","0","3200201","1","320040301","0","0","32004","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","103061"
"0","103062","3","0","1.2","0","800","2","0","0","0","94002","0","40005","bgm_M06","90002","90","0","3200201","1","320040302","0","0","32004","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","103062"
"0","103063","3","0","1.2","0","800","3","0","0","0","94002","0","40005","bgm_M06","90002","90","0","3200202","1","320040303","0","0","32004","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","103063"
"0","103062","3","0","1.2","0","1200","4","0","0","0","94002","0","40005","bgm_M06","90002","90","0","3200203","1","320040304","0","0","32004","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","103062"
"0","103061","3","0","1.2","0","1200","5","0","90005","0","94002","0","40005","bgm_M06","90002","90","0","3200204","1","320040305","0","0","32004","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","103061"
"502004311","103062","3","0","1","0.8","100","6","0","25001","0","90008","320040106","40004","bgm_M126","90009","90","0.8","3200205","5","320040306","0","1.2","32004","94002","100","0","1","90002","0","0","bgm_M126","1","0","0.8","140001","-50","0.8","0","103062"
"502004321","103063","3","0","1","0.8","100","7","0","25001","0","90008","320040107","40004","bgm_M126","90010","90","0.8","3200205","5","320040307","0","1.1","32004","94002","100","0","1","90002","0","0","bgm_M126","1","0","0.8","140001","-50","0.8","0","103063"
"502004331","103071","3","0","0.9","0","100","8","0","25001","0","90008","320040108","40004","bgm_M64","90011","90","0","3200205","3","320040308","0","0","32004","94002","100","0","1","90002","0","0","bgm_M64","1","0","1","140001","-50","0","0","103071"
"502004341","103071","3","0","1.1","0","100","9","0","25001","0","90008","320040109","40006","bgm_M64","90009","90","0","3200205","3","320040309","0","0","32004","94002","100","0","1","90002","10","0","bgm_M64","1","0","1","140001","-50","0","20","103071"
"502004351","103072","3","0","1","0","100","10","0","0","0","94002","320040110","40007","bgm_M63","90002","90","0","3200205","3","320040310","0","0","32004","140001","100","0","1","90008","0","0","bgm_M63","1","0","1","25001","-50","0","0","103072"
"0","103061","4","0","1.2","0","600","1","0","0","0","94002","0","40005","bgm_M06","90002","90","0","3200201","1","320040401","0","0","32004","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","103061"
"0","103062","4","0","1.2","0","800","2","0","0","0","94002","0","40005","bgm_M06","90002","90","0","3200201","1","320040402","0","0","32004","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","103062"
"0","103063","4","0","1.2","0","800","3","0","0","0","94002","0","40005","bgm_M06","90002","90","0","3200202","1","320040403","0","0","32004","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","103063"
"0","103062","4","0","1.2","0","1200","4","0","0","0","94002","0","40005","bgm_M06","90002","90","0","3200203","1","320040404","0","0","32004","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","103062"
"0","103061","4","0","1.2","0","1200","5","0","90005","0","94002","0","40005","bgm_M06","90002","90","0","3200204","1","320040405","0","0","32004","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","103061"
"502004411","103062","4","0","1","0.8","100","6","0","25001","0","90008","320040106","40004","bgm_M126","90009","90","0.8","3200205","5","320040406","0","1.2","32004","94002","100","0","1","90002","0","0","bgm_M126","1","0","0.8","140001","-50","0.8","0","103062"
"502004421","103063","4","0","1","0.8","100","7","0","25001","0","90008","320040107","40004","bgm_M126","90010","90","0.8","3200205","5","320040407","0","1.1","32004","94002","100","0","1","90002","0","0","bgm_M126","1","0","0.8","140001","-50","0.8","0","103063"
"502004431","103071","4","0","0.9","0","100","8","0","25001","0","90008","320040108","40004","bgm_M64","90011","90","0","3200205","3","320040408","0","0","32004","94002","100","0","1","90002","0","0","bgm_M64","1","0","1","140001","-50","0","0","103071"
"502004441","103071","4","0","1.1","0","100","9","0","25001","0","90008","320040109","40006","bgm_M64","90009","90","0","3200205","3","320040409","0","0","32004","94002","100","0","1","90002","10","0","bgm_M64","1","0","1","140001","-50","0","20","103071"
"502004451","103072","4","0","1","0","100","10","0","0","0","94002","320040110","40007","bgm_M63","90002","90","0","3200205","3","320040410","0","0","32004","140001","100","0","1","90008","0","0","bgm_M63","1","0","1","25001","-50","0","0","103072"
"0","103061","5","0","1.2","0","600","1","0","0","0","94002","0","40005","bgm_M06","90002","90","0","3200201","1","320040501","0","0","32004","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","103061"
"0","103062","5","0","1.2","0","800","2","0","0","0","94002","0","40005","bgm_M06","90002","90","0","3200201","1","320040502","0","0","32004","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","103062"
"0","103063","5","0","1.2","0","800","3","0","0","0","94002","0","40005","bgm_M06","90002","90","0","3200202","1","320040503","0","0","32004","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","103063"
"0","103062","5","0","1.2","0","1200","4","0","0","0","94002","0","40005","bgm_M06","90002","90","0","3200203","1","320040504","0","0","32004","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","103062"
"0","103061","5","0","1.2","0","1200","5","0","90005","0","94002","0","40005","bgm_M06","90002","90","0","3200204","1","320040505","0","0","32004","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","103061"
"502004511","103062","5","0","1","0.8","100","6","0","25001","0","90008","320040106","40004","bgm_M126","90009","90","0.8","3200205","5","320040506","0","1.2","32004","94002","100","0","1","90002","0","0","bgm_M126","1","0","0.8","140001","-50","0.8","0","103062"
"502004521","103063","5","0","1","0.8","100","7","0","25001","0","90008","320040107","40004","bgm_M126","90010","90","0.8","3200205","5","320040507","0","1.1","32004","94002","100","0","1","90002","0","0","bgm_M126","1","0","0.8","140001","-50","0.8","0","103063"
"502004531","103071","5","0","0.9","0","100","8","0","25001","0","90008","320040108","40004","bgm_M64","90011","90","0","3200205","3","320040508","0","0","32004","94002","100","0","1","90002","0","0","bgm_M64","1","0","1","140001","-50","0","0","103071"
"502004541","103071","5","0","1.1","0","100","9","0","25001","0","90008","320040109","40006","bgm_M64","90009","90","0","3200205","3","320040509","0","0","32004","94002","100","0","1","90002","10","0","bgm_M64","1","0","1","140001","-50","0","20","103071"
"502004551","103072","5","0","1","0","100","10","0","0","0","94002","320040110","40007","bgm_M63","90002","90","0","3200205","3","320040510","0","0","32004","140001","100","0","1","90008","0","0","bgm_M63","1","0","1","25001","-50","0","0","103072"
"0","103061","1","0","1.2","0","600","1","0","0","0","94002","0","40005","bgm_M06","90002","90","0","3200201","1","320050101","0","0","32005","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","103061"
"0","103062","1","0","1.2","0","800","2","0","0","0","94002","0","40005","bgm_M06","90002","90","0","3200201","1","320050102","0","0","32005","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","103062"
"0","103063","1","0","1.2","0","800","3","0","0","0","94002","0","40005","bgm_M06","90002","90","0","3200202","1","320050103","0","0","32005","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","103063"
"0","103062","1","0","1.2","0","1200","4","0","0","0","94002","0","40005","bgm_M06","90002","90","0","3200203","1","320050104","0","0","32005","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","103062"
"0","103061","1","0","1.2","0","1200","5","0","90005","0","94002","0","40005","bgm_M06","90002","90","0","3200204","1","320050105","0","0","32005","140001","50","0","0","90008","0","0","bgm_M06","0","0","0","25001","-50","0","0","103061"
"502005111","103062","1","0","1","0.8","100","6","0","25001","0","90008","320050106","40004","bgm_M126","90009","90","0.8","3200205","5","320050106","0","1.2","32005","94002","100","0","1","90002","0","0","bgm_M126","1","0","0.8","140001","-50","0.8","0","103062"
