289e83913114cadca8a44c373cef4ba5190d6fe5134cfe92577285dbf6dec3f4,ae8584b19eb9780db90ae0bcbb05dd5abd6245292acb296f504a88789c6da1b5,6cab8c2d493fbc7db28a0e5fa418c01690bcb7aefffd94c5450076f859c80b20,4e1ad58c62a7e040c0e681a748c2d74e44eb0e151f6ec8057ee33539830eb930,41dda12df116deed3cc96cb7a7929b1bd4b20e6270aac650aba62cd591c77d91,190dbb3dddfd85be5de6cb97119fcc53ec06f29481496b3cff6c38af5f888485,ab2918f0b679cb2de39fe39d7138ecd6c60458c52cd7be4ff40097669834c1e5,3ab945fb10d115be2909eb56ee1f9969f5da7721cda711203f33c56139e9b23e,6c494825f6e268ca144f41d72d36470ef5463f8d55ff2b490e212a7b5641c10c,39c05e95407e19fc6973408bb90b75e1ce0e545b20ebd0adb7278d0f23766a9b,9012f5a7bc6a7acdcc34a0d8d0c4351d0fc8b027455c23b1e4601658789439cd,3aaa3786fc482aef31996c7deb4347f22db4d5394317c1b6ddb463cb4956474b,5c1e8af02cf7383f5bf3af48fbb0385af355681af4d06e9177334a2886ccdc2f,0c756a60e6aa204524dee61b6cb09a557891e462f8cabf837d3f0762711e4fc5,9ff7176ab22e43f6658f9da81d28075d350181bd51dea907a7906e32e7a2fce0,90ccf4dc80ff8c9d13614c6ead34977c66109a4690c2af1fb8ea51a10acd5de8,e11d8e3a4520c3517a09d917a8315b9d488cbaf48d2382c2d4cea270c554d50d,5c1901b49549e0c898c054d05867b408e4a50387b66151cdb5ef97065f4fd97f,7111b30743a1f722affcd67bc9ce579456eb9e74a9302771362f51ef538aa7ff
"0","0","abyss_reward_icon_hiseki","0","0","0","2","0","0","241716","0","0","35000000000","20","90005","0","92417","0","0"
"0","0","abyss_reward_icon_hiseki","0","0","0","2","0","0","241717","0","0","40000000000","30","90005","0","92417","0","0"
"0","0","abyss_reward_icon_hiseki","0","0","0","2","0","0","241718","0","0","50000000000","50","90005","0","92417","0","0"
"0","0","abyss_reward_icon_piece_p_heart","0","0","0","4","0","0","241719","0","0","60000000000","50","140001","0","92417","0","0"
"0","0","abyss_reward_icon_piece_p_heart","0","0","0","4","0","0","241720","0","0","70000000000","50","140001","0","92417","0","0"
"1250","0","abyss_reward_icon_masterpieces_piece","25015","25021","500","2","2","0","241801","25014","2","1000000000","10","25102","2","92418","1250","0"
"1250","0","abyss_reward_icon_astralshard","25013","25011","1250","2","2","0","241802","25012","2","2000000000","500","25021","2","92418","1250","0"
"1250","0","abyss_reward_icon_masterpieces_piece","25015","25021","500","2","2","0","241803","25014","2","3000000000","10","25102","2","92418","1250","0"
"1250","0","abyss_reward_icon_astralshard","25013","25011","1250","2","2","0","241804","25012","2","4000000000","500","25021","2","92418","1250","0"
"1250","0","abyss_reward_icon_masterpieces_piece","25015","25021","1000","2","2","0","241805","25014","2","5000000000","10","25102","2","92418","1250","0"
"1250","0","abyss_reward_icon_astralshard","25013","25011","1250","2","2","0","241806","25012","2","6000000000","1000","25021","2","92418","1250","0"
"3000","0","abyss_reward_icon_masterpieces_piece","25015","25021","1000","2","2","0","241807","25014","2","7000000000","10","25102","2","92418","3000","0"
"3000","0","abyss_reward_icon_astralshard","25013","25011","3000","2","2","0","241808","25012","2","8000000000","1000","25021","2","92418","3000","0"
"3000","0","abyss_reward_icon_masterpieces_piece","25015","25021","1000","2","2","0","241809","25014","2","9000000000","10","25102","2","92418","3000","0"
"3000","0","abyss_reward_icon_masterpieces_piece","25012","25021","1000","2","2","0","241810","25011","2","10000000000","10","25102","2","92418","3000","0"
"3000","0","abyss_reward_icon_masterpieces_piece","25015","25021","1000","2","2","0","241811","25013","2","12000000000","10","25102","2","92418","3000","0"
"3000","0","abyss_reward_icon_astralshard","25014","25011","3000","2","2","0","241812","25012","2","16000000000","1000","25021","2","92418","3000","0"
"3000","0","abyss_reward_icon_astralshard","25015","25013","3000","2","2","0","241813","25014","2","20000000000","1000","25021","2","92418","3000","0"
"3000","0","abyss_reward_icon_astralshard","25013","25011","3000","2","2","0","241814","25012","2","25000000000","1000","25021","2","92418","3000","0"
"0","0","abyss_reward_icon_hiseki","0","0","0","2","0","0","241815","0","0","30000000000","10","90005","0","92418","0","0"
"0","0","abyss_reward_icon_hiseki","0","0","0","2","0","0","241816","0","0","35000000000","20","90005","0","92418","0","0"
"0","0","abyss_reward_icon_hiseki","0","0","0","2","0","0","241817","0","0","40000000000","30","90005","0","92418","0","0"
"0","0","abyss_reward_icon_hiseki","0","0","0","2","0","0","241818","0","0","50000000000","50","90005","0","92418","0","0"
"0","0","abyss_reward_icon_piece_p_heart","0","0","0","4","0","0","241819","0","0","60000000000","50","140001","0","92418","0","0"
"0","0","abyss_reward_icon_piece_p_heart","0","0","0","4","0","0","241820","0","0","70000000000","50","140001","0","92418","0","0"
"1250","0","abyss_reward_icon_masterpieces_piece","25015","25021","500","2","2","0","241901","25014","2","1000000000","10","25102","2","92419","1250","0"
"1250","0","abyss_reward_icon_astralshard","25013","25011","1250","2","2","0","241902","25012","2","2000000000","500","25021","2","92419","1250","0"
"1250","0","abyss_reward_icon_masterpieces_piece","25015","25021","500","2","2","0","241903","25014","2","3000000000","10","25102","2","92419","1250","0"
"1250","0","abyss_reward_icon_astralshard","25013","25011","1250","2","2","0","241904","25012","2","4000000000","500","25021","2","92419","1250","0"
"1250","0","abyss_reward_icon_masterpieces_piece","25015","25021","1000","2","2","0","241905","25014","2","5000000000","10","25102","2","92419","1250","0"
"1250","0","abyss_reward_icon_astralshard","25013","25011","1250","2","2","0","241906","25012","2","6000000000","1000","25021","2","92419","1250","0"
"3000","0","abyss_reward_icon_masterpieces_piece","25015","25021","1000","2","2","0","241907","25014","2","7000000000","10","25102","2","92419","3000","0"
"3000","0","abyss_reward_icon_astralshard","25013","25011","3000","2","2","0","241908","25012","2","8000000000","1000","25021","2","92419","3000","0"
"3000","0","abyss_reward_icon_masterpieces_piece","25015","25021","1000","2","2","0","241909","25014","2","9000000000","10","25102","2","92419","3000","0"
"3000","0","abyss_reward_icon_masterpieces_piece","25012","25021","1000","2","2","0","241910","25011","2","10000000000","10","25102","2","92419","3000","0"
"3000","0","abyss_reward_icon_masterpieces_piece","25015","25021","1000","2","2","0","241911","25013","2","12000000000","10","25102","2","92419","3000","0"
"3000","0","abyss_reward_icon_astralshard","25014","25011","3000","2","2","0","241912","25012","2","16000000000","1000","25021","2","92419","3000","0"
"3000","0","abyss_reward_icon_astralshard","25015","25013","3000","2","2","0","241913","25014","2","20000000000","1000","25021","2","92419","3000","0"
"3000","0","abyss_reward_icon_astralshard","25013","25011","3000","2","2","0","241914","25012","2","25000000000","1000","25021","2","92419","3000","0"
"0","0","abyss_reward_icon_hiseki","0","0","0","2","0","0","241915","0","0","30000000000","10","90005","0","92419","0","0"
"0","0","abyss_reward_icon_hiseki","0","0","0","2","0","0","241916","0","0","35000000000","20","90005","0","92419","0","0"
"0","0","abyss_reward_icon_hiseki","0","0","0","2","0","0","241917","0","0","40000000000","30","90005","0","92419","0","0"
"0","0","abyss_reward_icon_hiseki","0","0","0","2","0","0","241918","0","0","50000000000","50","90005","0","92419","0","0"
"0","0","abyss_reward_icon_piece_p_heart","0","0","0","4","0","0","241919","0","0","60000000000","50","140001","0","92419","0","0"
"0","0","abyss_reward_icon_piece_p_heart","0","0","0","4","0","0","241920","0","0","70000000000","50","140001","0","92419","0","0"
"1250","0","abyss_reward_icon_masterpieces_piece","25015","25021","500","2","2","0","242001","25014","2","1000000000","10","25102","2","92420","1250","0"
"1250","0","abyss_reward_icon_astralshard","25013","25011","1250","2","2","0","242002","25012","2","2000000000","500","25021","2","92420","1250","0"
"1250","0","abyss_reward_icon_masterpieces_piece","25015","25021","500","2","2","0","242003","25014","2","3000000000","10","25102","2","92420","1250","0"
"1250","0","abyss_reward_icon_astralshard","25013","25011","1250","2","2","0","242004","25012","2","4000000000","500","25021","2","92420","1250","0"
"1250","0","abyss_reward_icon_masterpieces_piece","25015","25021","1000","2","2","0","242005","25014","2","5000000000","10","25102","2","92420","1250","0"
"1250","0","abyss_reward_icon_astralshard","25013","25011","1250","2","2","0","242006","25012","2","6000000000","1000","25021","2","92420","1250","0"
"3000","0","abyss_reward_icon_masterpieces_piece","25015","25021","1000","2","2","0","242007","25014","2","7000000000","10","25102","2","92420","3000","0"
"3000","0","abyss_reward_icon_astralshard","25013","25011","3000","2","2","0","242008","25012","2","8000000000","1000","25021","2","92420","3000","0"
"3000","0","abyss_reward_icon_masterpieces_piece","25015","25021","1000","2","2","0","242009","25014","2","9000000000","10","25102","2","92420","3000","0"
"3000","0","abyss_reward_icon_masterpieces_piece","25012","25021","1000","2","2","0","242010","25011","2","10000000000","10","25102","2","92420","3000","0"
"3000","0","abyss_reward_icon_masterpieces_piece","25015","25021","1000","2","2","0","242011","25013","2","12000000000","10","25102","2","92420","3000","0"
"3000","0","abyss_reward_icon_astralshard","25014","25011","3000","2","2","0","242012","25012","2","16000000000","1000","25021","2","92420","3000","0"
"3000","0","abyss_reward_icon_astralshard","25015","25013","3000","2","2","0","242013","25014","2","20000000000","1000","25021","2","92420","3000","0"
"3000","0","abyss_reward_icon_astralshard","25013","25011","3000","2","2","0","242014","25012","2","25000000000","1000","25021","2","92420","3000","0"
"0","0","abyss_reward_icon_hiseki","0","0","0","2","0","0","242015","0","0","30000000000","10","90005","0","92420","0","0"
"0","0","abyss_reward_icon_hiseki","0","0","0","2","0","0","242016","0","0","35000000000","20","90005","0","92420","0","0"
"0","0","abyss_reward_icon_hiseki","0","0","0","2","0","0","242017","0","0","40000000000","30","90005","0","92420","0","0"
"0","0","abyss_reward_icon_hiseki","0","0","0","2","0","0","242018","0","0","50000000000","50","90005","0","92420","0","0"
"0","0","abyss_reward_icon_piece_p_heart","0","0","0","4","0","0","242019","0","0","60000000000","50","140001","0","92420","0","0"
"0","0","abyss_reward_icon_piece_p_heart","0","0","0","4","0","0","242020","0","0","70000000000","50","140001","0","92420","0","0"
"1250","0","abyss_reward_icon_masterpieces_piece","25015","25021","500","2","2","0","242101","25014","2","1000000000","10","25102","2","92421","1250","0"
"1250","0","abyss_reward_icon_astralshard","25013","25011","1250","2","2","0","242102","25012","2","2000000000","500","25021","2","92421","1250","0"
"1250","0","abyss_reward_icon_masterpieces_piece","25015","25021","500","2","2","0","242103","25014","2","3000000000","10","25102","2","92421","1250","0"
"1250","0","abyss_reward_icon_astralshard","25013","25011","1250","2","2","0","242104","25012","2","4000000000","500","25021","2","92421","1250","0"
"1250","0","abyss_reward_icon_masterpieces_piece","25015","25021","1000","2","2","0","242105","25014","2","5000000000","10","25102","2","92421","1250","0"
"1250","0","abyss_reward_icon_astralshard","25013","25011","1250","2","2","0","242106","25012","2","6000000000","1000","25021","2","92421","1250","0"
"3000","0","abyss_reward_icon_masterpieces_piece","25015","25021","1000","2","2","0","242107","25014","2","7000000000","10","25102","2","92421","3000","0"
"3000","0","abyss_reward_icon_astralshard","25013","25011","3000","2","2","0","242108","25012","2","8000000000","1000","25021","2","92421","3000","0"
"3000","0","abyss_reward_icon_masterpieces_piece","25015","25021","1000","2","2","0","242109","25014","2","9000000000","10","25102","2","92421","3000","0"
"3000","0","abyss_reward_icon_masterpieces_piece","25012","25021","1000","2","2","0","242110","25011","2","10000000000","10","25102","2","92421","3000","0"
"3000","0","abyss_reward_icon_masterpieces_piece","25015","25021","1000","2","2","0","242111","25013","2","12000000000","10","25102","2","92421","3000","0"
"3000","0","abyss_reward_icon_astralshard","25014","25011","3000","2","2","0","242112","25012","2","16000000000","1000","25021","2","92421","3000","0"
"3000","0","abyss_reward_icon_astralshard","25015","25013","3000","2","2","0","242113","25014","2","20000000000","1000","25021","2","92421","3000","0"
"3000","0","abyss_reward_icon_astralshard","25013","25011","3000","2","2","0","242114","25012","2","25000000000","1000","25021","2","92421","3000","0"
"0","0","abyss_reward_icon_hiseki","0","0","0","2","0","0","242115","0","0","30000000000","10","90005","0","92421","0","0"
"0","0","abyss_reward_icon_hiseki","0","0","0","2","0","0","242116","0","0","35000000000","20","90005","0","92421","0","0"
"0","0","abyss_reward_icon_hiseki","0","0","0","2","0","0","242117","0","0","40000000000","30","90005","0","92421","0","0"
"0","0","abyss_reward_icon_hiseki","0","0","0","2","0","0","242118","0","0","50000000000","50","90005","0","92421","0","0"
"0","0","abyss_reward_icon_piece_p_heart","0","0","0","4","0","0","242119","0","0","60000000000","50","140001","0","92421","0","0"
"0","0","abyss_reward_icon_piece_p_heart","0","0","0","4","0","0","242120","0","0","70000000000","50","140001","0","92421","0","0"
"1250","0","abyss_reward_icon_masterpieces_piece","25015","25021","500","2","2","0","242201","25014","2","1000000000","10","25102","2","92422","1250","0"
"1250","0","abyss_reward_icon_astralshard","25013","25011","1250","2","2","0","242202","25012","2","2000000000","500","25021","2","92422","1250","0"
"1250","0","abyss_reward_icon_masterpieces_piece","25015","25021","500","2","2","0","242203","25014","2","3000000000","10","25102","2","92422","1250","0"
"1250","0","abyss_reward_icon_astralshard","25013","25011","1250","2","2","0","242204","25012","2","4000000000","500","25021","2","92422","1250","0"
"1250","0","abyss_reward_icon_masterpieces_piece","25015","25021","1000","2","2","0","242205","25014","2","5000000000","10","25102","2","92422","1250","0"
"1250","0","abyss_reward_icon_astralshard","25013","25011","1250","2","2","0","242206","25012","2","6000000000","1000","25021","2","92422","1250","0"
"3000","0","abyss_reward_icon_masterpieces_piece","25015","25021","1000","2","2","0","242207","25014","2","7000000000","10","25102","2","92422","3000","0"
"3000","0","abyss_reward_icon_astralshard","25013","25011","3000","2","2","0","242208","25012","2","8000000000","1000","25021","2","92422","3000","0"
"3000","0","abyss_reward_icon_masterpieces_piece","25015","25021","1000","2","2","0","242209","25014","2","9000000000","10","25102","2","92422","3000","0"
"3000","0","abyss_reward_icon_masterpieces_piece","25012","25021","1000","2","2","0","242210","25011","2","10000000000","10","25102","2","92422","3000","0"
"3000","0","abyss_reward_icon_masterpieces_piece","25015","25021","1000","2","2","0","242211","25013","2","12000000000","10","25102","2","92422","3000","0"
"3000","0","abyss_reward_icon_astralshard","25014","25011","3000","2","2","0","242212","25012","2","16000000000","1000","25021","2","92422","3000","0"
"3000","0","abyss_reward_icon_astralshard","25015","25013","3000","2","2","0","242213","25014","2","20000000000","1000","25021","2","92422","3000","0"
"3000","0","abyss_reward_icon_astralshard","25013","25011","3000","2","2","0","242214","25012","2","25000000000","1000","25021","2","92422","3000","0"
"0","0","abyss_reward_icon_hiseki","0","0","0","2","0","0","242215","0","0","30000000000","10","90005","0","92422","0","0"
"0","0","abyss_reward_icon_hiseki","0","0","0","2","0","0","242216","0","0","35000000000","20","90005","0","92422","0","0"
"0","0","abyss_reward_icon_hiseki","0","0","0","2","0","0","242217","0","0","40000000000","30","90005","0","92422","0","0"
"0","0","abyss_reward_icon_hiseki","0","0","0","2","0","0","242218","0","0","50000000000","50","90005","0","92422","0","0"
"0","0","abyss_reward_icon_piece_p_heart","0","0","0","4","0","0","242219","0","0","60000000000","50","140001","0","92422","0","0"
"0","0","abyss_reward_icon_piece_p_heart","0","0","0","4","0","0","242220","0","0","70000000000","50","140001","0","92422","0","0"
"1250","0","abyss_reward_icon_masterpieces_piece","25015","25021","500","2","2","0","242301","25014","2","1000000000","10","25102","2","92423","1250","0"
"1250","0","abyss_reward_icon_astralshard","25013","25011","1250","2","2","0","242302","25012","2","2000000000","500","25021","2","92423","1250","0"
"1250","0","abyss_reward_icon_masterpieces_piece","25015","25021","500","2","2","0","242303","25014","2","3000000000","10","25102","2","92423","1250","0"
"1250","0","abyss_reward_icon_astralshard","25013","25011","1250","2","2","0","242304","25012","2","4000000000","500","25021","2","92423","1250","0"
"1250","0","abyss_reward_icon_masterpieces_piece","25015","25021","1000","2","2","0","242305","25014","2","5000000000","10","25102","2","92423","1250","0"
"1250","0","abyss_reward_icon_astralshard","25013","25011","1250","2","2","0","242306","25012","2","6000000000","1000","25021","2","92423","1250","0"
"3000","0","abyss_reward_icon_masterpieces_piece","25015","25021","1000","2","2","0","242307","25014","2","7000000000","10","25102","2","92423","3000","0"
"3000","0","abyss_reward_icon_astralshard","25013","25011","3000","2","2","0","242308","25012","2","8000000000","1000","25021","2","92423","3000","0"
"3000","0","abyss_reward_icon_masterpieces_piece","25015","25021","1000","2","2","0","242309","25014","2","9000000000","10","25102","2","92423","3000","0"
"3000","0","abyss_reward_icon_masterpieces_piece","25012","25021","1000","2","2","0","242310","25011","2","10000000000","10","25102","2","92423","3000","0"
"3000","0","abyss_reward_icon_masterpieces_piece","25015","25021","1000","2","2","0","242311","25013","2","12000000000","10","25102","2","92423","3000","0"
"3000","0","abyss_reward_icon_astralshard","25014","25011","3000","2","2","0","242312","25012","2","16000000000","1000","25021","2","92423","3000","0"
"3000","0","abyss_reward_icon_astralshard","25015","25013","3000","2","2","0","242313","25014","2","20000000000","1000","25021","2","92423","3000","0"
"3000","0","abyss_reward_icon_astralshard","25013","25011","3000","2","2","0","242314","25012","2","25000000000","1000","25021","2","92423","3000","0"
"0","0","abyss_reward_icon_hiseki","0","0","0","2","0","0","242315","0","0","30000000000","10","90005","0","92423","0","0"
"0","0","abyss_reward_icon_hiseki","0","0","0","2","0","0","242316","0","0","35000000000","20","90005","0","92423","0","0"
"0","0","abyss_reward_icon_hiseki","0","0","0","2","0","0","242317","0","0","40000000000","30","90005","0","92423","0","0"
"0","0","abyss_reward_icon_hiseki","0","0","0","2","0","0","242318","0","0","50000000000","50","90005","0","92423","0","0"
"0","0","abyss_reward_icon_piece_p_heart","0","0","0","4","0","0","242319","0","0","60000000000","50","140001","0","92423","0","0"
"0","0","abyss_reward_icon_piece_p_heart","0","0","0","4","0","0","242320","0","0","70000000000","50","140001","0","92423","0","0"
"1250","0","abyss_reward_icon_masterpieces_piece","25015","25021","500","2","2","0","242401","25014","2","1000000000","10","25102","2","92424","1250","0"
"1250","0","abyss_reward_icon_astralshard","25013","25011","1250","2","2","0","242402","25012","2","2000000000","500","25021","2","92424","1250","0"
"1250","0","abyss_reward_icon_masterpieces_piece","25015","25021","500","2","2","0","242403","25014","2","3000000000","10","25102","2","92424","1250","0"
"1250","0","abyss_reward_icon_astralshard","25013","25011","1250","2","2","0","242404","25012","2","4000000000","500","25021","2","92424","1250","0"
"1250","0","abyss_reward_icon_masterpieces_piece","25015","25021","1000","2","2","0","242405","25014","2","5000000000","10","25102","2","92424","1250","0"
"1250","0","abyss_reward_icon_astralshard","25013","25011","1250","2","2","0","242406","25012","2","6000000000","1000","25021","2","92424","1250","0"
"3000","0","abyss_reward_icon_masterpieces_piece","25015","25021","1000","2","2","0","242407","25014","2","7000000000","10","25102","2","92424","3000","0"
"3000","0","abyss_reward_icon_astralshard","25013","25011","3000","2","2","0","242408","25012","2","8000000000","1000","25021","2","92424","3000","0"
"3000","0","abyss_reward_icon_masterpieces_piece","25015","25021","1000","2","2","0","242409","25014","2","9000000000","10","25102","2","92424","3000","0"
"3000","0","abyss_reward_icon_masterpieces_piece","25012","25021","1000","2","2","0","242410","25011","2","10000000000","10","25102","2","92424","3000","0"
"3000","0","abyss_reward_icon_masterpieces_piece","25015","25021","1000","2","2","0","242411","25013","2","12000000000","10","25102","2","92424","3000","0"
"3000","0","abyss_reward_icon_astralshard","25014","25011","3000","2","2","0","242412","25012","2","16000000000","1000","25021","2","92424","3000","0"
"3000","0","abyss_reward_icon_astralshard","25015","25013","3000","2","2","0","242413","25014","2","20000000000","1000","25021","2","92424","3000","0"
"3000","0","abyss_reward_icon_astralshard","25013","25011","3000","2","2","0","242414","25012","2","25000000000","1000","25021","2","92424","3000","0"
"0","0","abyss_reward_icon_hiseki","0","0","0","2","0","0","242415","0","0","30000000000","10","90005","0","92424","0","0"
"0","0","abyss_reward_icon_hiseki","0","0","0","2","0","0","242416","0","0","35000000000","20","90005","0","92424","0","0"
"0","0","abyss_reward_icon_hiseki","0","0","0","2","0","0","242417","0","0","40000000000","30","90005","0","92424","0","0"
"0","0","abyss_reward_icon_hiseki","0","0","0","2","0","0","242418","0","0","50000000000","50","90005","0","92424","0","0"
"0","0","abyss_reward_icon_piece_p_heart","0","0","0","4","0","0","242419","0","0","60000000000","50","140001","0","92424","0","0"
"0","0","abyss_reward_icon_piece_p_heart","0","0","0","4","0","0","242420","0","0","70000000000","50","140001","0","92424","0","0"
"1250","0","abyss_reward_icon_masterpieces_piece","25015","25021","500","2","2","0","242501","25014","2","1000000000","10","25102","2","92425","1250","0"
"1250","0","abyss_reward_icon_astralshard","25013","25011","1250","2","2","0","242502","25012","2","2000000000","500","25021","2","92425","1250","0"
"1250","0","abyss_reward_icon_masterpieces_piece","25015","25021","500","2","2","0","242503","25014","2","3000000000","10","25102","2","92425","1250","0"
"1250","0","abyss_reward_icon_astralshard","25013","25011","1250","2","2","0","242504","25012","2","4000000000","500","25021","2","92425","1250","0"
"1250","0","abyss_reward_icon_masterpieces_piece","25015","25021","1000","2","2","0","242505","25014","2","5000000000","10","25102","2","92425","1250","0"
"1250","0","abyss_reward_icon_astralshard","25013","25011","1250","2","2","0","242506","25012","2","6000000000","1000","25021","2","92425","1250","0"
"3000","0","abyss_reward_icon_masterpieces_piece","25015","25021","1000","2","2","0","242507","25014","2","7000000000","10","25102","2","92425","3000","0"
"3000","0","abyss_reward_icon_astralshard","25013","25011","3000","2","2","0","242508","25012","2","8000000000","1000","25021","2","92425","3000","0"
"3000","0","abyss_reward_icon_masterpieces_piece","25015","25021","1000","2","2","0","242509","25014","2","9000000000","10","25102","2","92425","3000","0"
"3000","0","abyss_reward_icon_masterpieces_piece","25012","25021","1000","2","2","0","242510","25011","2","10000000000","10","25102","2","92425","3000","0"
"3000","0","abyss_reward_icon_masterpieces_piece","25015","25021","1000","2","2","0","242511","25013","2","12000000000","10","25102","2","92425","3000","0"
"3000","0","abyss_reward_icon_astralshard","25014","25011","3000","2","2","0","242512","25012","2","16000000000","1000","25021","2","92425","3000","0"
"3000","0","abyss_reward_icon_astralshard","25015","25013","3000","2","2","0","242513","25014","2","20000000000","1000","25021","2","92425","3000","0"
"3000","0","abyss_reward_icon_astralshard","25013","25011","3000","2","2","0","242514","25012","2","25000000000","1000","25021","2","92425","3000","0"
"0","0","abyss_reward_icon_hiseki","0","0","0","2","0","0","242515","0","0","30000000000","10","90005","0","92425","0","0"
"0","0","abyss_reward_icon_hiseki","0","0","0","2","0","0","242516","0","0","35000000000","20","90005","0","92425","0","0"
"0","0","abyss_reward_icon_hiseki","0","0","0","2","0","0","242517","0","0","40000000000","30","90005","0","92425","0","0"
"0","0","abyss_reward_icon_hiseki","0","0","0","2","0","0","242518","0","0","50000000000","50","90005","0","92425","0","0"
"0","0","abyss_reward_icon_piece_p_heart","0","0","0","4","0","0","242519","0","0","60000000000","50","140001","0","92425","0","0"
"0","0","abyss_reward_icon_piece_p_heart","0","0","0","4","0","0","242520","0","0","70000000000","50","140001","0","92425","0","0"
"1000","0","abyss_reward_icon_masterpieces_piece","25015","25021","200","2","2","0","250101","25014","2","1000000000","10","25102","2","92413","1000","0"
"1000","0","abyss_reward_icon_astralshard","25013","25011","1000","2","2","0","250102","25012","2","2000000000","300","25021","2","92413","1000","0"
"1000","0","abyss_reward_icon_masterpieces_piece","25015","25021","500","2","2","0","250103","25014","2","3000000000","10","25102","2","92413","1000","0"
"1000","0","abyss_reward_icon_astralshard","25013","25011","1000","2","2","0","250104","25012","2","4000000000","500","25021","2","92413","1000","0"
"1000","0","abyss_reward_icon_masterpieces_piece","25015","25021","1000","2","2","0","250105","25014","2","5000000000","10","25102","2","92413","1000","0"
"1000","0","abyss_reward_icon_astralshard","25013","25011","1000","2","2","0","250106","25012","2","6000000000","1000","25021","2","92413","1000","0"
"3000","0","abyss_reward_icon_masterpieces_piece","25015","25021","1000","2","2","0","250107","25014","2","7000000000","10","25102","2","92413","3000","0"
"3000","0","abyss_reward_icon_astralshard","25013","25011","3000","2","2","0","250108","25012","2","8000000000","1000","25021","2","92413","3000","0"
"3000","0","abyss_reward_icon_masterpieces_piece","25015","25021","1000","2","2","0","250109","25014","2","9000000000","10","25102","2","92413","3000","0"
"3000","0","abyss_reward_icon_masterpieces_piece","25012","25021","1000","2","2","0","250110","25011","2","10000000000","10","25102","2","92413","3000","0"
"3000","0","abyss_reward_icon_masterpieces_piece","25015","25021","1000","2","2","0","250111","25013","2","12000000000","10","25102","2","92413","3000","0"
"3000","0","abyss_reward_icon_astralshard","25014","25011","3000","2","2","0","250112","25012","2","16000000000","1000","25021","2","92413","3000","0"
"3000","0","abyss_reward_icon_astralshard","25015","25013","3000","2","2","0","250113","25014","2","20000000000","1000","25021","2","92413","3000","0"
"3000","0","abyss_reward_icon_astralshard","25013","25011","3000","2","2","0","250114","25012","2","25000000000","1000","25021","2","92413","3000","0"
"0","0","abyss_reward_icon_hiseki","0","0","0","2","0","0","250115","0","0","30000000000","10","90005","0","92413","0","0"
"0","0","abyss_reward_icon_hiseki","0","0","0","2","0","0","250116","0","0","35000000000","20","90005","0","92413","0","0"
"0","0","abyss_reward_icon_hiseki","0","0","0","2","0","0","250117","0","0","40000000000","30","90005","0","92413","0","0"
"0","0","abyss_reward_icon_hiseki","0","0","0","2","0","0","250118","0","0","50000000000","50","90005","0","92413","0","0"
"0","0","abyss_reward_icon_piece_p_heart","0","0","0","4","0","0","250119","0","0","60000000000","50","140001","0","92413","0","0"
"0","0","abyss_reward_icon_piece_p_heart","0","0","0","4","0","0","250120","0","0","70000000000","50","140001","0","92413","0","0"
